,BG
2020-02-19,7622136936
2020-02-20,7653328717
2020-02-21,7546993101
2020-02-24,7517219129
2020-02-25,7233657487
2020-02-26,7164184885
2020-02-27,6784212284
2020-02-28,6656609545
2020-03-02,6951513653
2020-03-03,6884876667
2020-03-04,7047924611
2020-03-05,6865027352
2020-03-06,6642431463
2020-03-09,6178808179
2020-03-10,6144780782
2020-03-11,5657054757
2020-03-12,5125376679
2020-03-13,5467068457
2020-03-16,4769506818
2020-03-17,5003445173
2020-03-18,4288869835
2020-03-19,4641904079
2020-03-20,4505794491
2020-03-23,4641904079
2020-03-24,4962328735
2020-03-25,5193431473
2020-03-26,5336630102
2020-03-27,5131047911
2020-03-30,5613102703
2020-03-31,5808424176
2020-04-01,5431860484
2020-04-02,5532371845
2020-04-03,5261982126
2020-04-06,5417703954
2020-04-07,5382312629
2020-04-08,5583335353
2020-04-09,5780111117
2020-04-13,5513968357
2020-04-14,5586166659
2020-04-15,5226590802
2020-04-16,5395053506
2020-04-17,5675352796
2020-04-20,5504058786
2020-04-21,5114754216
2020-04-22,5351168264
2020-04-23,5539450110
2020-04-24,5607401453
2020-04-27,5618726677
2020-04-28,5722069345
2020-04-29,5896194661
2020-04-30,5615895371
2020-05-01,5363909141
2020-05-04,5335596081
2020-05-05,5370987406
2020-05-06,4841533191
2020-05-07,5148729888
2020-05-08,5171380335
2020-05-11,4908068881
2020-05-12,4902406269
2020-05-13,4862767986
2020-05-14,4922225411
2020-05-15,4859936680
2020-05-18,5015658508
2020-05-19,4974604571
2020-05-20,5038308955
2020-05-21,5029815037
2020-05-22,5008580243
2020-05-26,5339843040
2020-05-27,5572010129
2020-05-28,5502643133
2020-05-29,5523877927
2020-06-01,5552190987
2020-06-02,5644208431
2020-06-03,5859387684
2020-06-04,5846646807
2020-06-05,6012278206
2020-06-08,6201975705
2020-06-09,6074566937
2020-06-10,5722069345
2020-06-11,5504058786
2020-06-12,5576257088
2020-06-15,5637130166
2020-06-16,5815502441
2020-06-17,5720653692
2020-06-18,5833905930
2020-06-19,5751798057
2020-06-22,5717822386
2020-06-23,5815502441
2020-06-24,5831074624
2020-06-25,6019356470
2020-06-26,5693756285
2020-06-29,5777279811
2020-06-30,5743513998
2020-07-01,5603871061
2020-07-02,5554996033
2020-07-06,5654142519
2020-07-07,5535446022
2020-07-08,5472606701
2020-07-09,5338549481
2020-07-10,5570356756
2020-07-13,5655538948
2020-07-14,5851039060
2020-07-15,6036764166
2020-07-16,5982303421
2020-07-17,6013024867
2020-07-20,5852435489
2020-07-21,5989285567
2020-07-22,6056314177
2020-07-23,6253210718
2020-07-24,6190371397
2020-07-27,6283932165
2020-07-28,6228074990
2020-07-29,6309067893
2020-07-30,6285328594
2020-07-31,6066089183
2020-08-03,6148478516
2020-08-04,6187578538
2020-08-05,6261589295
2020-08-06,6242039283
2020-08-07,6348167916
2020-08-10,6535289451
2020-08-11,6524118016
2020-08-12,6536685880
2020-08-13,6489207282
2020-08-14,6413800096
2020-08-17,6478035847
2020-08-18,6447314401
2020-08-19,6519928728
2020-08-20,6422178672
2020-08-21,6531100163
2020-08-24,6539478739
2020-08-25,6554839462
2020-08-26,6514343011
2020-08-27,6457089406
2020-08-28,6517135869
2020-08-31,6370510785
2020-09-01,6349564345
2020-09-02,6480828706
2020-09-03,6390060797
2020-09-04,6490603711
2020-09-08,6314653611
2020-09-09,6402628661
2020-09-10,6338392910
2020-09-11,6373303644
2020-09-14,6458485836
2020-09-15,6475242988
2020-09-16,6494792999
2020-09-17,6609300208
2020-09-18,6648400230
2020-09-21,6385871509
2020-09-22,6420782243
2020-09-23,6236453566
2020-09-24,6235057137
2020-09-25,6436142966
2020-09-28,6493396570
2020-09-29,6309067893
2020-09-30,6388413876
2020-10-01,6405188705
2020-10-02,6484869140
2020-10-05,6603690843
2020-10-06,6654015328
2020-10-07,6858109076
2020-10-08,6852517466
2020-10-09,7055213311
2020-10-12,7183820330
2020-10-13,7120914723
2020-10-14,7290060911
2020-10-15,7578028801
2020-10-16,7631149092
2020-10-19,7632546994
2020-10-20,7692656797
2020-10-21,7702442113
2020-10-22,7891158935
2020-10-23,7831049132
2020-10-26,7784918354
2020-10-27,7784918354
2020-10-28,8116221218
2020-10-29,8148372973
2020-10-30,7930300201
2020-11-02,8117619120
2020-11-03,7895352642
2020-11-04,7822661718
2020-11-05,8177728923
2020-11-06,8039336587
2020-11-09,7947075030
2020-11-10,8221063896
2020-11-11,8233645018
2020-11-12,8106435901
2020-11-13,8271388382
2020-11-16,8483869544
2020-11-17,8300744332
2020-11-18,8160954094
2020-11-19,8181922630
2020-11-20,8211278580
2020-11-23,8377628963
2020-11-24,8757858410
2020-11-25,8643230415
2020-11-27,8504838079
2020-11-30,8232247115
2020-12-01,8313325453
2020-12-02,8290959015
2020-12-03,8496450665
2020-12-04,8592905929
2020-12-07,8496450665
2020-12-08,8576131101
2020-12-09,8876680113
2020-12-10,9016470351
2020-12-11,9231747317
2020-12-14,8915821379
2020-12-15,9108731908
2020-12-16,9034643081
2020-12-17,8946575232
2020-12-18,8999695522
2020-12-21,9061203227
2020-12-22,8959156353
2020-12-23,9047224203
2020-12-24,8992706010
2020-12-28,8961952158
2020-12-29,8868292698
2020-12-30,9112925615
2020-12-31,9203654329
2021-01-04,9221898841
2021-01-05,9459077490
2021-01-06,9847825927
2021-01-07,9745375978
2021-01-08,9852036199
2021-01-11,9784671849
2021-01-12,9780461577
2021-01-13,9884314950
2021-01-14,10139738111
2021-01-15,9916593701
2021-01-19,9915190277
2021-01-20,9951679300
2021-01-21,9638715757
2021-01-22,9627488365
2021-01-25,9503987057
2021-01-26,9353820693
2021-01-27,8969282528
2021-01-28,9353820693
2021-01-29,9184006394
2021-02-01,9440832978
2021-02-02,9753796522
2021-02-03,9894138918
2021-02-04,10045708705
2021-02-05,10257625723
2021-02-08,10400774967
2021-02-09,10586026930
2021-02-10,10482173557
2021-02-11,10695493999
2021-02-12,10946706888
2021-02-16,11130555426
2021-02-17,10946706888
2021-02-18,10489190677
2021-02-19,10719352206
2021-02-22,10973371943
2021-02-23,10863904874
2021-02-24,10772682316
2021-02-25,10486383829
2021-02-26,10747420685
2021-03-01,11042139717
2021-03-02,11123538306
2021-03-03,11009860966
2021-03-04,10674442639
2021-03-05,10907411017
2021-03-08,11011264390
2021-03-09,11095469827
2021-03-10,11300369725
2021-03-11,11432291578
2021-03-12,11336858748
2021-03-15,11120731459
2021-03-16,11084242436
2021-03-17,11095469827
2021-03-18,11021088357
2021-03-19,10971968519
2021-03-22,10898990473
2021-03-23,10607078289
2021-03-24,10600061169
2021-03-25,10820398731
2021-03-26,11126345154
2021-03-29,10901797321
2021-03-30,11200726624
2021-03-31,11219620154
2021-04-01,11351249355
2021-04-05,11172913018
2021-04-06,11225281625
2021-04-07,11121959779
2021-04-08,11095067792
2021-04-09,11245096773
2021-04-12,11218204786
2021-04-13,10994576682
2021-04-14,11327188103
2021-04-15,11451740465
2021-04-16,11835305125
2021-04-19,11773028944
2021-04-20,11508355175
2021-04-21,11719244970
2021-04-22,11797090196
2021-04-23,12044779552
2021-04-26,12179239488
2021-04-27,12503358703
2021-04-28,12122624778
2021-04-29,12095732791
2021-04-30,11948534545
2021-05-03,12148101398
2021-05-04,12317945528
2021-05-05,12738309750
2021-05-06,12592526871
2021-05-07,12925138292
2021-05-10,12814739608
2021-05-11,12847293066
2021-05-12,12506189439
2021-05-13,12640649375
2021-05-14,12827477918
2021-05-17,12673202833
2021-05-18,12422682741
2021-05-19,12167916546
2021-05-20,12099978894
2021-05-21,12292468908
2021-05-24,12285392070
2021-05-25,12316530160
2021-05-26,12432590316
2021-05-27,12315114792
2021-05-28,12288222805
2021-06-01,12647726214
2021-06-02,12535912161
2021-06-03,12588280768
2021-06-04,12612342020
2021-06-07,12681695040
2021-06-08,12702925556
2021-06-09,12567050252
2021-06-10,12388713915
2021-06-11,11988164842
2021-06-14,11693768350
2021-06-15,11528170323
2021-06-16,11385218181
2021-06-17,11041283817
2021-06-18,10926639030
2021-06-21,11348418619
2021-06-22,11290388541
2021-06-23,11321526632
2021-06-24,11363987664
2021-06-25,11196974270
2021-06-28,11230943096
2021-06-29,11257835083
2021-06-30,11053039825
2021-07-01,11232660562
2021-07-02,11270847648
2021-07-06,10985151673
2021-07-07,11003538047
2021-07-08,10768758187
2021-07-09,10954036269
2021-07-12,10965350962
2021-07-13,10797044917
2021-07-14,10740471456
2021-07-15,10706527380
2021-07-16,10408102377
2021-07-19,10434974770
2021-07-20,10576408421
2021-07-21,10734814110
2021-07-22,10543878682
2021-07-23,10599037805
2021-07-26,10567922402
2021-07-27,10635810555
2021-07-28,11103955940
2021-07-29,11259532956
2021-07-30,10979494327
2021-08-02,10846546695
2021-08-03,10924335203
2021-08-04,10647125247
2021-08-05,10601866478
2021-08-06,10828160320
2021-08-09,10939892904
2021-08-10,11123756651
2021-08-11,11207202505
2021-08-12,11185987457
2021-08-13,11197302149
2021-08-16,11255289946
2021-08-17,11146386035
2021-08-18,10920092193
2021-08-19,10532563989
2021-08-20,10412345386
2021-08-23,10587723113
2021-08-24,10683897996
2021-08-25,10801287926
2021-08-26,10649953920
2021-08-27,10907363165
2021-08-30,10710770390
2021-08-31,10707941717
2021-09-01,10715013399
2021-09-02,10917263520
2021-09-03,10945550250
2021-09-07,10897462809
2021-09-08,10818259964
2021-09-09,10699455698
2021-09-10,10768758187
2021-09-13,10925749539
2021-09-14,10887562453
2021-09-15,11474512105
2021-09-16,11468854759
2021-09-17,11396723597
2021-09-20,10907363165
2021-09-21,10905948828
2021-09-22,10931406885
2021-09-23,11129413997
2021-09-24,11140728689
2021-09-27,11362779521
2021-09-28,11410866962
2021-09-29,11447639711
2021-09-30,11470788906
2021-10-01,11640057803
2021-10-04,11649931822
2021-10-05,11865749665
2021-10-06,11838948757
2021-10-07,11919351483
2021-10-08,11899603445
2021-10-11,11981416745
2021-10-12,11915119760
2021-10-13,11857286220
2021-10-14,12112600140
2021-10-15,12077335786
2021-10-18,12085799231
2021-10-19,12197234588
2021-10-20,12353808318
2021-10-21,12369324633
2021-10-22,12459601378
2021-10-25,12458190804
2021-10-26,12307259371
2021-10-27,12782622856
2021-10-28,13105644334
2021-10-29,13067558832
2021-11-01,12994208977
2021-11-02,12854562137
2021-11-03,12901111084
2021-11-04,13057684813
2021-11-05,13107054908
2021-11-08,13046400220
2021-11-09,13102823186
2021-11-10,13019599312
2021-11-11,13253754619
2021-11-12,13418791793
2021-11-15,13562670356
2021-11-16,13503426242
2021-11-17,13489320500
2021-11-18,13544332892
2021-11-19,13274913231
2021-11-22,13289018972
2021-11-23,13301714140
2021-11-24,13095770315
2021-11-26,12762874818
2021-11-29,12776980560
2021-11-30,12211340329
2021-12-01,11917940908
2021-12-02,12137990474
2021-12-03,12218393200
2021-12-06,12209929755
2021-12-07,12382019800
2021-12-08,12274816166
2021-12-09,12057587748
2021-12-10,12259299850
2021-12-13,12393304394
2021-12-14,12283279611
2021-12-15,12382019800
2021-12-16,12451137933
2021-12-17,12424337025
2021-12-20,12105547269
2021-12-21,12451137933
2021-12-22,12554109846
2021-12-23,12717736446
2021-12-27,12844688118
2021-12-28,12939196586
2021-12-29,13006904144
2021-12-30,12985745532
2021-12-31,14337431692
2022-01-03,14391181704
2022-01-04,14517110302
2022-01-05,14431110284
2022-01-06,14761288927
2022-01-07,14899503243
2022-01-10,14759753212
2022-01-11,15013146125
2022-01-12,15137539009
2022-01-13,15169789016
2022-01-14,15159039014
2022-01-18,15063824707
2022-01-19,14859574663
2022-01-20,14552431739
2022-01-21,14486396010
2022-01-24,14388110274
2022-01-25,14541681736
2022-01-26,14787396075
2022-01-27,14833467514
2022-01-28,15079181853
2022-01-31,15182074733
2022-02-01,15355610485
2022-02-02,15458503364
2022-02-03,15171324730
2022-02-04,15065360422
2022-02-07,15191289021
2022-02-08,15504574803
2022-02-09,15295717615
2022-02-10,15212789025
2022-02-11,15616681970
2022-02-14,15484610513
2022-02-15,15605931968
2022-02-16,15781003435
2022-02-17,15357146200
2022-02-18,15249646176
2022-02-22,15223539028
2022-02-23,15308003332
2022-02-24,15650467692
2022-02-25,16154182087
2022-02-28,16055896352
2022-03-01,16258610681
2022-03-02,16550396459
2022-03-03,16771539365
2022-03-04,16634860763
2022-03-07,16700896492
2022-03-08,16326182125
2022-03-09,16505860735
2022-03-10,16854467954
2022-03-11,16882110817
2022-03-14,16608753615
2022-03-15,16594932183
2022-03-16,15980646335
2022-03-17,16184896380
2022-03-18,16111182078
2022-03-21,16905146536
2022-03-22,16943539402
2022-03-23,17193860885
2022-03-24,17505610953
2022-03-25,18000111061
2022-03-28,17485646663
2022-03-29,16598003612
2022-03-30,16848325096
2022-03-31,16820922208
2022-04-01,17119967572
2022-04-04,16918074001
2022-04-05,16984865859
2022-04-06,17177651449
2022-04-07,17721094292
2022-04-08,17950311805
2022-04-11,17862267992
2022-04-12,18109701466
2022-04-13,18361688929
2022-04-14,18817087960
2022-04-18,19242127056
2022-04-19,18707792193
2022-04-20,19126759302
2022-04-21,18569654487
2022-04-22,17903253905
2022-04-25,17667964406
2022-04-26,17435710900
2022-04-27,18058089575
2022-04-28,17734756263
2022-04-29,17171579462
2022-05-02,17493394777
2022-05-03,17725648283
2022-05-04,18015585666
2022-05-05,17429638913
2022-05-06,17491876780
2022-05-09,16368559170
2022-05-10,16748058363
2022-05-11,16663050544
2022-05-12,16571970738
2022-05-13,16634208605
2022-05-16,17088089639
2022-05-17,17683144373
2022-05-18,16893786053
2022-05-19,16751094356
2022-05-20,16603848670
2022-05-23,17220155358
2022-05-24,17526790706
2022-05-25,17567776619
2022-05-26,17446336877
2022-05-27,17414458945
2022-05-31,17960937782
2022-06-01,17320343145
2022-06-02,17487322790
2022-06-03,17151845504
2022-06-06,16986383856
2022-06-07,17124521562
2022-06-08,17082017652
2022-06-09,16726806408
2022-06-10,16236493451
2022-06-13,15550358911
2022-06-14,15840296294
2022-06-15,15775022433
2022-06-16,15216399622
2022-06-17,14815648475
2022-06-21,14984146116
2022-06-22,14126477941
2022-06-23,13265773773
2022-06-24,13417573450
2022-06-27,13801626632
2022-06-28,13769748700
2022-06-29,13886634451
2022-06-30,13654359224
2022-07-01,13693505032
2022-07-05,13041576755
2022-07-06,12925644937
2022-07-07,13362271266
2022-07-08,13204182423
2022-07-11,13118362765
2022-07-12,13187620734
2022-07-13,13115351549
2022-07-14,12892521560
2022-07-15,13009958987
2022-07-18,13205688031
2022-07-19,13550472270
2022-07-20,13835032187
2022-07-21,13789863946
2022-07-22,13704044289
2022-07-25,14182827642
2022-07-26,14352961349
2022-07-27,13779324690
2022-07-28,13448090923
2022-07-29,13901278940
2022-08-01,14128625753
2022-08-02,13993121030
2022-08-03,14310804325
2022-08-04,14310804325
2022-08-05,14566757690
2022-08-08,14497499720
2022-08-09,14661610996
2022-08-10,14732374573
2022-08-11,14843789567
2022-08-12,15242775695
2022-08-15,15108776581
2022-08-16,14983811114
2022-08-17,15071136380
2022-08-18,15159967254
2022-08-19,15059091516
2022-08-22,14950687737
2022-08-23,15343651433
2022-08-24,15256326167
2022-08-25,15498729060
2022-08-26,15405381362
2022-08-29,15628211351
2022-08-30,15038013003
2022-08-31,14931114833
2022-09-01,14765497950
2022-09-02,14907025105
2022-09-06,14167771562
2022-09-07,14389095942
2022-09-08,14584824986
2022-09-09,14587836202
2022-09-12,14289725812
2022-09-13,13993121030
2022-09-14,13881706036
2022-09-15,13731145233
2022-09-16,13467663828
2022-09-19,13738673273
2022-09-20,13582090038
2022-09-21,13475191868
2022-09-22,13294518904
2022-09-23,12525153201
2022-09-26,12333940981
2022-09-27,12377603614
2022-09-28,12632051371
2022-09-29,12382120438
2022-09-30,12377897945
2022-10-03,12650730381
2022-10-04,13211386047
2022-10-05,13152921953
2022-10-06,12929559135
2022-10-07,12820126344
2022-10-10,12982026911
2022-10-11,12922063738
2022-10-12,13131934843
2022-10-13,13544181656
2022-10-14,12740675140
2022-10-17,13167912746
2022-10-18,13386778327
2022-10-19,13581658639
2022-10-20,13466229531
2022-10-21,13611640225
2022-10-24,13658111684
2022-10-25,13787032506
2022-10-26,14752439588
2022-10-27,14669990225
2022-10-28,14505091500
2022-10-31,14795912888
2022-11-01,14956314375
2022-11-02,14867868695
2022-11-03,14800410126
2022-11-04,14920336471
2022-11-07,15471997661
2022-11-08,15674373369
2022-11-09,14980299644
2022-11-10,15319091571
2022-11-11,15217154177
2022-11-14,14819898157
2022-11-15,14954815296
2022-11-16,14902347520
2022-11-17,14914340154
2022-11-18,15095728752
2022-11-21,15182675352
2022-11-22,15227647732
2022-11-23,15167684559
2022-11-25,15257629318
2022-11-28,15347574078
2022-11-29,15614410197
2022-11-30,15716347590
2022-12-01,14831890792
2022-12-02,14215769191
2022-12-05,13989408214
2022-12-06,14311710268
2022-12-07,14317706585
2022-12-08,14445128327
2022-12-09,14317706585
2022-12-12,14311710268
2022-12-13,14161802336
2022-12-14,14425640296
2022-12-15,14503592421
2022-12-16,14403154106
2022-12-19,14419643979
2022-12-20,14461618200
2022-12-21,14659496670
2022-12-22,14557559276
2022-12-23,14834888950
2022-12-27,15077739800
2022-12-28,14915839234
2022-12-29,14959312534
2022-12-30,14956314375
2023-01-03,14343092845
2023-01-04,14257547560
2023-01-05,13984402964
2023-01-06,14500676265
2023-01-09,14713789081
2023-01-10,14634246974
2023-01-11,14776822450
2023-01-12,15088987701
2023-01-13,15070978168
2023-01-17,15188040137
2023-01-18,14691277164
2023-01-19,14766316888
2023-01-20,14622240618
2023-01-23,14355099201
2023-01-24,14493172293
2023-01-25,14539696922
2023-01-26,14970424938
2023-01-27,14647754124
2023-01-30,14568212017
2023-01-31,14872873296
2023-02-01,15025954333
2023-02-02,14814342312
2023-02-03,14719792259
2023-02-06,14944911431
2023-02-07,14851862174
2023-02-08,14736300999
2023-02-09,14422634952
2023-02-10,14841356612
2023-02-13,14743804971
2023-02-14,15001941622
2023-02-15,14917897131
2023-02-16,14640250152
2023-02-17,14643251741
2023-02-21,14433140514
2023-02-22,14685273986
2023-02-23,14770819272
2023-02-24,14716790670
2023-02-27,14586221551
2023-02-28,14332587284
2023-03-01,14283061066
2023-03-02,14641750946
2023-03-03,14823347078
2023-03-06,14716790670
2023-03-07,14584720756
2023-03-08,14530692155
2023-03-09,14244040409
2023-03-10,13889852912
2023-03-13,13715760752
2023-03-14,15701311849
2023-03-15,14526189771
2023-03-16,14515684210
2023-03-17,13823817955
2023-03-20,14263550737
2023-03-21,14587722345
2023-03-22,14353598406
2023-03-23,14038431565
2023-03-24,14096962550
2023-03-27,14382113501
2023-03-28,14497674676
2023-03-29,14557706456
2023-03-30,14308574572
2023-03-31,14386184957
2023-04-03,14557879375
2023-04-04,14234069726
2023-04-05,13892186981
2023-04-06,13925320991
2023-04-10,14182862619
2023-04-11,14341002215
2023-04-12,14237081909
2023-04-13,14051832668
2023-04-14,14217502721
2023-04-17,14420825059
2023-04-18,14729573794
2023-04-19,14571434198
2023-04-20,14517214908
2023-04-21,14322929118
2023-04-24,14344014398
2023-04-25,13762663121
2023-04-26,13860559062
2023-04-27,13959961093
2023-04-28,14097015410
2023-05-01,13937369723
2023-05-02,13728023019
2023-05-03,13673803729
2023-05-04,13456926569
2023-05-05,13637657536
2023-05-08,13586450429
2023-05-09,13449396112
2023-05-10,13493072763
2023-05-11,13550304235
2023-05-12,13600005251
2023-05-15,13854534696
2023-05-16,13420780376
2023-05-17,13508133676
2023-05-18,13377103725
2023-05-19,13622596622
2023-05-22,13625608805
2023-05-23,13827425051
2023-05-24,13624102713
2023-05-25,14098521501
2023-05-26,14202441807
2023-05-30,14148222517
2023-05-31,13952430636
2023-06-01,13708443831
2023-06-02,13898211346
2023-06-05,13816882411
2023-06-06,13920802717
2023-06-07,14185874802
2023-06-08,13732541294
2023-06-09,14100027593
2023-06-12,14125631146
2023-06-13,14484080897
2023-06-14,14356063129
2023-06-15,14187380893
2023-06-16,14523239273
2023-06-20,14083460587
2023-06-21,13828931142
2023-06-22,14047314394
2023-06-23,14163283431
2023-06-26,13988576830
2023-06-27,13917790534
2023-06-28,13827425051
2023-06-29,13978034190
2023-06-30,14076633919
2023-07-03,14489906584
2023-07-05,14689829101
2023-07-06,14664465797
2023-07-07,15067294748
2023-07-10,14946446063
2023-07-11,15234394165
2023-07-12,15018060099
2023-07-13,15001648549
2023-07-14,14870356150
2023-07-17,15174715802
2023-07-18,15364194605
2023-07-19,15505930718
2023-07-20,15753595925
2023-07-21,15641698994
2023-07-24,15826701920
2023-07-25,16113158064
2023-07-26,16225054995
2023-07-27,16090778677
2023-07-28,16166868590
2023-07-31,16213119322
2023-08-01,16175820345
2023-08-02,16842726054
2023-08-03,17066519916
2023-08-04,17114262606
2023-08-07,17303741409
2023-08-08,17021761143
2023-08-09,16814378831
2023-08-10,16730829123
2023-08-11,16744256754
2023-08-14,16841234095
2023-08-15,16650263332
2023-08-16,16599536724
2023-08-17,16571189501
2023-08-18,16789015527
2023-08-21,16857645644
2023-08-22,16618932192
2023-08-23,16727845204
2023-08-24,16723369327
2023-08-25,16815870790
2023-08-28,16942687312
2023-08-29,16990430003
2023-08-30,17082931466
2023-08-31,17056076202
2023-09-01,17160513338
2023-09-05,16872565235
2023-09-06,16532398565
2023-09-07,16778571813
2023-09-08,16766636141
2023-09-11,17138133951
2023-09-12,17069503834
2023-09-13,16881516990
2023-09-14,17202288192
2023-09-15,16771112018
2023-09-18,16997889798
2023-09-19,16839742135
2023-09-20,16797967281
2023-09-21,16893452662
2023-09-22,16471228243
2023-09-25,16514495056
2023-09-26,16256386135
2023-09-27,16347395639
2023-09-28,16502559383
2023-09-29,16150457041
2023-10-02,15504155378
2023-10-03,15364648497
2023-10-04,15188811699
2023-10-05,15089994325
2023-10-06,14985364164
2023-10-09,15329771777
2023-10-10,15184452109
2023-10-11,14821152939
2023-10-12,14717975975
2023-10-13,14847310479
2023-10-16,15015881294
2023-10-17,15276003500
2023-10-18,15303614237
2023-10-19,15062383588
2023-10-20,14764478268
2023-10-23,14741227121
2023-10-24,14636596960
2023-10-25,14848763676
2023-10-26,15459106281
2023-10-27,15319599400
2023-10-30,15470731855
2023-10-31,15400978414
2023-11-01,15412603988
2023-11-02,15326865383
2023-11-03,15412603988
2023-11-06,15319599400
2023-11-07,15203343666
2023-11-08,14933049083
2023-11-09,15094353915
2023-11-10,15190264896
2023-11-13,15124871045
2023-11-14,15432948741
2023-11-15,15518687345
2023-11-16,15393712431
2023-11-17,15520140542
2023-11-20,15650928243
2023-11-21,15723588077
2023-11-22,15918316432
2023-11-24,15695977340
2023-11-27,15627677096
2023-11-28,15754105207
2023-11-29,15709056110
2023-11-30,15966271923
2023-12-01,15870360942
2023-12-04,15656741030
2023-12-05,15418416774
2023-12-06,15143762602
2023-12-07,15127777438
2023-12-08,15185905306
2023-12-11,15258565140
2023-12-12,15168466945
2023-12-13,15277456696
2023-12-14,15303614237
2023-12-15,15226594813
2023-12-18,15074009161
2023-12-19,15297801450
2023-12-20,14761571875
2023-12-21,14710709991
2023-12-22,14770291055
2023-12-26,14893812773
2023-12-27,14824059332
2023-12-28,14767384662
2023-12-29,14670020484
2024-01-02,14565353124
2024-01-03,14388846874
2024-01-04,14199425533
2024-01-05,14065969588
2024-01-08,14229560746
2024-01-09,13872243216
2024-01-10,13619681428
2024-01-11,13678516845
2024-01-12,13616811408
2024-01-16,13603896316
2024-01-17,13560846012
2024-01-18,13503445605
2024-01-19,13299674162
2024-01-22,12737150180
2024-01-23,12940921622
2024-01-24,12787375535
2024-01-25,12692664865
2024-01-26,12671139712
2024-01-29,12773025434
2024-01-30,12958141744
2024-01-31,12641004499
2024-02-01,12972491846
2024-02-02,12982536917
2024-02-05,12771590424
2024-02-06,12919396470
2024-02-07,12620914357
2024-02-08,12412837884
2024-02-09,12705579956
2024-02-12,13012672130
2024-02-13,12718495048
2024-02-14,12846210952
2024-02-15,13009802110
2024-02-16,13156173146
2024-02-20,13154738136
2024-02-21,13354204548
2024-02-22,13522100737
2024-02-23,13438870148
2024-02-26,13374294691
2024-02-27,13362814609
2024-02-28,13451785239
2024-02-29,13542190879
2024-03-01,13361379599
2024-03-04,12928006531
2024-03-05,13121732903
2024-03-06,13184873350
2024-03-07,13272408969
2024-03-08,13230793675
2024-03-11,13461830310
2024-03-12,13441740168
2024-03-13,13599591286
2024-03-14,13519230717
2024-03-15,13712957088
2024-03-18,13875113237
2024-03-19,14028659324
2024-03-20,13978433968
2024-03-21,14365886711
2024-03-22,14238170807
2024-03-25,14341491539
2024-03-26,14330011457
2024-03-27,14697374058
2024-03-28,14711724160
2024-04-01,14678718926
2024-04-02,14909755562
2024-04-03,14888230410
2024-04-04,15136487167
2024-04-05,15334518569
2024-04-08,15285728224
2024-04-09,15363218772
2024-04-10,15446449362
2024-04-11,15199627614
2024-04-12,14891100430
2024-04-15,14914060592
2024-04-16,14916930613
2024-04-17,15127877106
2024-04-18,15284293214
2024-04-19,15716231272
2024-04-22,15749236506
2024-04-23,15730581373
2024-04-24,15180972482
2024-04-25,14932715724
2024-04-26,14741859373
2024-04-29,14849485135
2024-04-30,14602663388
2024-05-01,14486427565
2024-05-02,14545262981
2024-05-03,14515127768
2024-05-06,14674413896
2024-05-07,14974331019
2024-05-08,15119267045
2024-05-09,15123572076
2024-05-10,15215412726
2024-05-13,15442144331
2024-05-14,14843745095
2024-05-15,14599793367
2024-05-16,14957110897
2024-05-17,14793519739
2024-05-20,14677283916
2024-05-21,14825089962
2024-05-22,14799259780
2024-05-23,14690199007
2024-05-24,14891100430
2024-05-28,15271378122
2024-05-29,15235502868
2024-05-30,15087696822
2024-05-31,15439274311
2024-06-03,15542595042
2024-06-04,15325908508
2024-06-05,14883925379
2024-06-06,15084826801
2024-06-07,14942760796
2024-06-10,15175232442
2024-06-11,15199627614
2024-06-12,15126442096
2024-06-13,14800694790
2024-06-14,14756209475
2024-06-17,14777734627
2024-06-18,14700244079
2024-06-20,14829394993
2024-06-21,15192452563
2024-06-24,15522504900
2024-06-25,15317298447
2024-06-26,15381873905
2024-06-27,15446449362
2024-06-28,15321603478
2024-07-01,15400529037
2024-07-02,15839642146
2024-07-03,15697576140
2024-07-05,15582775327
2024-07-08,15841077156
2024-07-09,15777936709
2024-07-10,15955877969
2024-07-11,15856862268
2024-07-12,15942962877
2024-07-15,15832467095
2024-07-16,15984578172
2024-07-17,16087898903
2024-07-18,16103684015
2024-07-19,16060633710
2024-07-22,16194089655
2024-07-23,15907087623
2024-07-24,16085028883
2024-07-25,16208439757
2024-07-26,16403601138
2024-07-29,16240509999
2024-07-30,16224054904
2024-07-31,14902734790
2024-08-01,14596834314
2024-08-02,13938298566
2024-08-05,13512020587
2024-08-06,13497858528
2024-08-07,13551674352
2024-08-08,13792429357
2024-08-09,13720202856
