,QCOM
2018-07-17,83357650000
2018-07-18,83145400000
2018-07-19,83923650000
2018-07-20,82933150000
2018-07-23,83598200000
2018-07-24,83272750000
2018-07-25,84079300000
2018-07-26,89965700000
2018-07-27,88706350000
2018-07-30,87786600000
2018-07-31,90687350000
2018-08-01,91055249999
2018-08-02,91649550000
2018-08-03,92541000000
2018-08-06,93007950000
2018-08-07,92597600000
2018-08-08,92201400000
2018-08-09,92088200000
2018-08-10,91720299999
2018-08-13,91748600000
2018-08-14,92583450000
2018-08-15,92937200000
2018-08-16,93050400000
2018-08-17,93474900000
2018-08-20,93616400000
2018-08-21,94168250000
2018-08-22,94578600000
2018-08-23,94606900000
2018-08-24,95017250000
2018-08-27,95286100000
2018-08-28,98738700000
2018-08-29,97918000000
2018-08-30,96418100000
2018-08-31,97224649999
2018-09-04,99021700000
2018-09-05,100309350000
2018-09-06,99559400000
2018-09-07,99587700000
2018-09-10,102332799999
2018-09-11,102601650000
2018-09-12,101526250000
2018-09-13,105573150000
2018-09-14,106252350000
2018-09-17,103634600000
2018-09-18,105728800000
2018-09-19,104794900000
2018-09-20,105558999999
2018-09-21,104285500000
2018-09-24,104115700000
2018-09-25,102927100000
2018-09-26,101540400000
2018-09-27,101469649999
2018-09-28,101922450000
2018-10-01,88063800000
2018-10-02,88973550000
2018-10-03,88112320000
2018-10-04,87796940000
2018-10-05,86377730000
2018-10-08,86038090000
2018-10-09,85067690000
2018-10-10,80943490000
2018-10-11,77983770000
2018-10-12,77983770000
2018-10-15,77838210000
2018-10-16,80203560000
2018-10-17,80179300000
2018-10-18,79026950000
2018-10-19,79281680000
2018-10-22,80203560000
2018-10-23,80518940000
2018-10-24,75958060000
2018-10-25,76661600000
2018-10-26,75788240000
2018-10-29,75412210000
2018-10-30,76637340000
2018-10-31,76285570000
2018-11-01,77280230000
2018-11-02,76819290000
2018-11-05,76989110000
2018-11-06,77183190000
2018-11-07,76673730000
2018-11-08,70414650000
2018-11-09,68801360000
2018-11-12,66096370000
2018-11-13,65696079999
2018-11-14,65429220000
2018-11-15,67188070000
2018-11-16,67782440000
2018-11-19,66593700000
2018-11-20,66617960000
2018-11-21,67042510000
2018-11-23,67018250000
2018-11-26,67600490000
2018-11-27,67406410000
2018-11-28,68716450000
2018-11-29,70487430000
2018-11-30,70669380000
2018-12-03,71736820000
2018-12-04,70026490000
2018-12-06,69274430000
2018-12-07,67915870000
2018-12-10,69432120000
2018-12-11,69565550000
2018-12-12,70014360000
2018-12-13,70463170000
2018-12-14,69893060000
2018-12-17,69141000000
2018-12-18,70087140000
2018-12-19,68764970000
2018-12-20,68376810000
2018-12-21,66533050000
2018-12-24,65077450000
2018-12-26,67879480000
2018-12-27,68037170000
2018-12-28,68910530000
2018-12-31,69031830000
2019-01-02,69626200000
2019-01-03,67564100000
2019-01-04,68655800000
2019-01-07,68461720000
2019-01-08,67867350000
2019-01-09,68667930000
2019-01-10,68898400000
2019-01-11,69747500000
2019-01-14,69504900000
2019-01-15,67600490000
2019-01-16,67042510000
2019-01-17,66436010000
2019-01-18,67042510000
2019-01-22,65853770000
2019-01-23,62797010000
2019-01-24,61632530000
2019-01-25,62226900000
2019-01-28,61426320000
2019-01-29,59922200000
2019-01-30,60856210000
2019-01-31,60067760000
2019-02-01,60176930000
2019-02-04,60273970000
2019-02-05,61535490000
2019-02-06,61984300000
2019-02-07,61317150000
2019-02-08,61001770000
2019-02-11,61656790000
2019-02-12,62663579999
2019-02-13,62578670000
2019-02-14,62554410000
2019-02-15,63051740000
2019-02-19,63088130000
2019-02-20,63621850000
2019-02-21,63500550000
2019-02-22,64434560000
2019-02-25,64276870000
2019-02-26,64325390000
2019-02-27,64337520000
2019-02-28,64762070000
2019-03-01,65744600000
2019-03-04,65235140000
2019-03-05,65429220000
2019-03-06,66472400000
2019-03-07,65538390000
2019-03-08,64931890000
2019-03-11,65926550000
2019-03-12,66520920000
2019-03-13,67188070000
2019-03-14,67200200000
2019-03-15,68655800000
2019-03-18,68934790000
2019-03-19,69104610000
2019-03-20,69335080000
2019-03-21,70075010000
2019-03-22,68922660000
2019-03-25,68704320000
2019-03-26,70354000000
2019-03-27,69031830000
2019-03-28,68595150000
2019-03-29,69177390000
2019-04-01,70354770000
2019-04-02,70695530000
2019-04-03,70196560000
2019-04-04,70415620000
2019-04-05,70573830000
2019-04-08,70293920000
2019-04-09,69904480000
2019-04-10,68553610000
2019-04-11,68030300000
2019-04-12,69308150000
2019-04-15,69588060000
2019-04-16,85737650000
2019-04-17,96240360000
2019-04-18,97226130000
2019-04-22,99757490000
2019-04-23,105538240000
2019-04-24,105672110000
2019-04-25,103530189999
2019-04-26,105440880000
2019-04-29,106183250000
2019-04-30,104820210000
2019-05-01,105112290000
2019-05-02,106049380000
2019-05-03,108665930000
2019-05-06,107400250000
2019-05-07,103688400000
2019-05-08,102885180000
2019-05-09,101960260000
2019-05-10,104467280000
2019-05-13,102094130000
2019-05-14,104820210000
2019-05-15,104978420000
2019-05-16,100779770000
2019-05-17,99185500000
2019-05-20,93246540000
2019-05-21,94621750000
2019-05-22,84350270000
2019-05-23,83072420000
2019-05-24,80577570000
2019-05-28,79555290000
2019-05-29,80029920000
2019-05-30,81040030000
2019-05-31,81319939999
2019-06-03,81125220000
2019-06-04,83303650000
2019-06-05,81563340000
2019-06-06,82257030000
2019-06-07,83595730000
2019-06-10,85847180000
2019-06-11,86699080000
2019-06-12,84691030000
2019-06-13,85104810000
2019-06-14,83632240000
2019-06-17,84106870000
2019-06-18,87575320000
2019-06-19,87380600000
2019-06-20,88524580000
2019-06-21,88500240000
2019-06-24,89035720000
2019-06-25,88293350000
2019-06-26,91214150000
2019-06-27,91798310000
2019-06-28,92577189999
2019-07-01,92791440000
2019-07-02,92180970000
2019-07-03,91726110000
2019-07-05,91762020000
2019-07-08,91726110000
2019-07-09,91630350000
2019-07-10,89008920000
2019-07-11,88230870000
2019-07-12,89655300000
2019-07-15,90289710000
2019-07-16,90576990000
2019-07-17,90684720000
2019-07-18,89020890000
2019-07-19,89775000000
2019-07-22,90912150000
2019-07-23,88721640000
2019-07-24,90816390000
2019-07-25,90193950000
2019-07-26,90038340000
2019-07-29,89739090000
2019-07-30,89547570000
2019-07-31,87572520000
2019-08-01,85226400000
2019-08-02,85166550000
2019-08-05,82353600000
2019-08-06,81599490000
2019-08-07,83071800000
2019-08-08,85298220000
2019-08-09,85585500000
2019-08-12,83550600000
2019-08-13,86399460000
2019-08-14,84843360000
2019-08-15,85178520000
2019-08-16,87716160000
2019-08-19,89619390000
2019-08-20,91055789999
2019-08-21,91809900000
2019-08-22,92348550000
2019-08-23,88003440000
2019-08-26,87273270000
2019-08-27,88542090000
2019-08-28,88996950000
2019-08-29,91510650000
2019-08-30,93090690000
2019-09-03,89918640000
2019-09-04,92276730000
2019-09-05,94551030000
2019-09-06,94371480000
2019-09-09,93617370000
2019-09-10,94215870000
2019-09-11,95640300000
2019-09-12,94658760000
2019-09-13,93856770000
2019-09-16,93413880000
2019-09-17,94191930000
2019-09-18,94443300000
2019-09-19,93641310000
2019-09-20,91498680000
2019-09-23,92456280000
2019-09-24,90050310000
2019-09-25,92480220000
2019-09-26,92587950000
2019-09-27,91726110000
2019-09-30,87264320000
2019-10-01,86337680000
2019-10-02,84644560000
2019-10-03,86635120000
2019-10-04,88648560000
2019-10-07,87332960000
2019-10-08,83340400000
2019-10-09,85056400000
2019-10-10,85765680000
2019-10-11,87744800000
2019-10-14,87287200000
2019-10-15,89026079999
2019-10-16,89495120000
2019-10-17,90341680000
2019-10-18,88865920000
2019-10-21,90353120000
2019-10-22,89769680000
2019-10-23,88362560000
2019-10-24,90364560000
2019-10-25,91714480000
2019-10-28,95009200000
2019-10-29,93419040000
2019-10-30,93167360000
2019-10-31,92023360000
2019-11-01,95615520000
2019-11-04,97342960000
2019-11-05,97766240000
2019-11-06,96816720000
2019-11-07,102937120000
2019-11-08,107570320000
2019-11-11,105064960000
2019-11-12,104069680000
2019-11-13,103497680000
2019-11-14,103509120000
2019-11-15,103886640000
2019-11-18,103509120000
2019-11-19,100626240000
2019-11-20,97949280000
2019-11-21,97365840000
2019-11-22,97114160000
2019-11-25,97571760000
2019-11-26,96816720000
2019-11-27,97011200000
2019-11-29,95581200000
2019-12-02,94322800000
2019-12-03,92183520000
2019-12-04,93899520000
2019-12-05,94482960000
2019-12-06,95890079999
2019-12-09,97148480000
2019-12-10,96233280000
2019-12-11,99516560000
2019-12-12,101873200000
2019-12-13,100477520000
2019-12-16,101163920000
2019-12-17,101038079999
2019-12-18,100649120000
2019-12-19,101232560000
2019-12-20,101644400000
2019-12-23,101186800000
2019-12-24,101552880000
2019-12-26,101129600000
2019-12-27,101587200000
2019-12-30,100721770000
2019-12-31,100493970000
2020-01-02,101017910000
2020-01-03,99115780000
2020-01-06,98534890000
2020-01-07,101336830000
2020-01-08,101040690000
2020-01-09,102407490000
2020-01-10,102806140000
2020-01-13,103614830000
2020-01-14,103147840000
2020-01-15,102134130000
2020-01-16,104548810000
2020-01-17,109241490000
2020-01-21,107681060000
2020-01-22,105892830000
2020-01-23,104788000000
2020-01-24,102111350000
2020-01-27,99149950000
2020-01-28,101541850000
2020-01-29,100493970000
2020-01-30,99981420000
2020-01-31,97168090000
2020-02-03,98500720000
2020-02-04,101291270000
2020-02-05,103546490000
2020-02-06,103204790000
2020-02-07,99571380000
2020-02-10,100915400000
2020-02-11,102510000000
2020-02-12,104469080000
2020-02-13,102544170000
2020-02-14,102054400000
2020-02-18,100266170000
2020-02-19,103147840000
2020-02-20,101906330000
2020-02-21,99127170000
2020-02-24,94901479999
2020-02-25,91370580000
2020-02-26,90732740000
2020-02-27,86495660000
2020-02-28,89183700000
2020-03-02,91757840000
2020-03-03,89479840000
2020-03-04,93170200000
2020-03-05,90174630000
2020-03-06,88238330000
2020-03-09,82736960000
2020-03-10,89855710000
2020-03-11,84992180000
2020-03-12,76335780000
2020-03-13,86347590000
2020-03-16,73442720000
2020-03-17,78431540000
2020-03-18,69695410000
2020-03-19,74035000000
2020-03-20,69376490000
2020-03-23,71221670000
2020-03-24,74558940000
2020-03-25,71848120000
2020-03-26,78568220000
2020-03-27,75846010000
2020-03-30,77796810000
2020-03-31,76241550000
2020-04-01,74269300000
2020-04-02,76658540000
2020-04-03,73514210000
2020-04-06,79960650000
2020-04-07,81966710000
2020-04-08,82642910000
2020-04-09,80670660000
2020-04-13,82609100000
2020-04-14,87398850000
2020-04-15,85640730000
2020-04-16,86609950000
2020-04-17,85843590000
2020-04-20,83747370000
2020-04-21,80963680000
2020-04-22,84164360000
2020-04-23,83183870000
2020-04-24,85697080000
2020-04-27,85629460000
2020-04-28,84851830000
2020-04-29,88999190000
2020-04-30,88661090000
2020-05-01,85246280000
2020-05-04,85291360000
2020-05-05,87489010000
2020-05-06,88886490000
2020-05-07,88841410000
2020-05-08,90791120000
2020-05-11,90700960000
2020-05-12,88379340000
2020-05-13,87906000000
2020-05-14,90013490000
2020-05-15,85392790000
2020-05-18,90092380000
2020-05-19,88007430000
2020-05-20,90870010000
2020-05-21,87906000000
2020-05-22,88694900000
2020-05-26,87928540000
2020-05-27,89359830000
2020-05-28,88029970000
2020-05-29,91151760000
2020-06-01,89855710000
2020-06-02,95378010000
2020-06-03,94791970000
2020-06-04,96967080000
2020-06-05,99795850000
2020-06-08,102973990000
2020-06-09,101148250000
2020-06-10,102568270000
2020-06-11,94690540000
2020-06-12,96065480000
2020-06-15,97361530000
2020-06-16,100889040000
2020-06-17,101362380000
2020-06-18,101339840000
2020-06-19,100088870000
2020-06-22,100449510000
2020-06-23,100697450000
2020-06-24,100460780000
2020-06-25,100257920000
2020-06-26,99198540000
2020-06-29,100581300000
2020-06-30,103067300000
2020-07-01,101451400000
2020-07-02,103813100000
2020-07-06,104999600000
2020-07-07,104118200000
2020-07-08,105688900000
2020-07-09,105372500000
2020-07-10,104536300000
2020-07-13,103202900000
2020-07-14,104389400000
2020-07-15,104581500000
2020-07-16,103056000000
2020-07-17,104219900000
2020-07-20,105282100000
2020-07-21,104310300000
2020-07-22,104638000000
2020-07-23,101327100000
2020-07-24,100445700000
2020-07-27,104751000000
2020-07-28,103338500000
2020-07-29,105123900000
2020-07-30,121124700000
2020-07-31,119339300000
2020-08-03,123836700000
2020-08-04,125373500000
2020-08-05,125870700000
2020-08-06,125497800000
2020-08-07,122322500000
2020-08-10,120186800000
2020-08-11,122977900000
2020-08-12,130842700000
2020-08-13,128153300000
2020-08-14,128526200000
2020-08-17,126763400000
2020-08-18,126593900000
2020-08-19,125475200000
2020-08-20,125045800000
2020-08-21,127690000000
2020-08-24,130978300000
2020-08-25,131023500000
2020-08-26,131125200000
2020-08-27,131102600000
2020-08-28,133566000000
2020-08-31,134583000000
2020-09-01,137871300000
2020-09-02,139193400000
2020-09-03,131565900000
2020-09-04,131046100000
2020-09-08,124040100000
2020-09-09,128842600000
2020-09-10,127057200000
2020-09-11,128164600000
2020-09-14,128209800000
2020-09-15,131735400000
2020-09-16,129452800000
2020-09-17,129814400000
2020-09-18,125079700000
2020-09-21,126469600000
2020-09-22,128616599999
2020-09-23,124944099999
2020-09-24,126774700000
2020-09-25,129385000000
2020-09-28,134344980000
2020-09-29,133108920000
2020-09-30,133449120000
2020-10-01,135535680000
2020-10-02,130942980000
2020-10-05,136669680000
2020-10-06,135558360000
2020-10-07,139516020000
2020-10-08,138733560000
2020-10-09,141602580000
2020-10-12,143666460000
2020-10-13,144539640000
2020-10-14,147283920000
2020-10-15,145809720000
2020-10-16,146320020000
2020-10-19,145628280000
2020-10-20,145492200000
2020-10-21,145775700000
2020-10-22,145582920000
2020-10-23,146149920000
2020-10-26,143110800000
2020-10-27,142781940000
2020-10-28,137871720000
2020-10-29,143382960000
2020-10-30,139890240000
2020-11-02,140581980000
2020-11-03,142260300000
2020-11-04,146251980000
2020-11-05,164894940000
2020-11-06,164441340000
2020-11-09,161719740000
2020-11-10,158884740000
2020-11-11,167480460000
2020-11-12,163193940000
2020-11-13,163590840000
2020-11-16,169045380000
2020-11-17,168671160000
2020-11-18,166754700000
2020-11-19,167299020000
2020-11-20,165598020000
2020-11-23,163091880000
2020-11-24,165484620000
2020-11-25,163386720000
2020-11-27,163103220000
2020-11-30,166890780000
2020-12-01,171528840000
2020-12-02,170077320000
2020-12-03,169997940000
2020-12-04,178741080000
2020-12-07,179194680000
2020-12-08,180079200000
2020-12-09,176926680000
2020-12-10,176620500000
2020-12-11,163613520000
2020-12-14,165892860000
2020-12-15,168240240000
2020-12-16,169805160000
2020-12-17,169567020000
2020-12-18,167174280000
2020-12-21,166471200000
2020-12-22,165949560000
2020-12-23,166652640000
2020-12-24,168727860000
2020-12-28,167389420000
2020-12-29,168239170000
2020-12-30,169893350000
2020-12-31,172601220000
2021-01-04,168250500000
2021-01-05,172703190000
2021-01-06,171298270000
2021-01-07,176408100000
2021-01-08,177473119999
2021-01-11,176872630000
2021-01-12,174991850000
2021-01-13,178356860000
2021-01-14,182243050000
2021-01-15,177982970000
2021-01-19,185551410000
2021-01-20,186491800000
2021-01-21,186661750000
2021-01-22,184021860000
2021-01-25,186265200000
2021-01-26,184169150000
2021-01-27,174108110000
2021-01-28,176238150000
2021-01-29,177065240000
2021-02-01,183070140000
2021-02-02,186695740000
2021-02-03,183885900000
2021-02-04,167650010000
2021-02-05,165236720000
2021-02-08,166981540000
2021-02-09,165542630000
2021-02-10,164851500000
2021-02-11,164919480000
2021-02-12,167661340000
2021-02-16,166732280000
2021-02-17,164001750000
2021-02-18,163050030000
2021-02-19,164217020000
2021-02-22,158008180000
2021-02-23,155356960000
2021-02-24,159866300000
2021-02-25,153555490000
2021-02-26,154303270000
2021-03-01,158042170000
2021-03-02,155266320000
2021-03-03,149170780000
2021-03-04,144797400000
2021-03-05,147006750000
2021-03-08,139585600000
2021-03-09,146281630000
2021-03-10,144876710000
2021-03-11,149261420000
2021-03-12,147267340000
2021-03-15,149148119999
2021-03-16,151425450000
2021-03-17,151731360000
2021-03-18,147006750000
2021-03-19,148445660000
2021-03-22,151923970000
2021-03-23,150145160000
2021-03-24,144094940000
2021-03-25,144208240000
2021-03-26,150677670000
2021-03-29,148203830000
2021-03-30,146894190000
2021-03-31,149694110000
2021-04-01,155564910000
2021-04-05,158432570000
2021-04-06,155869740000
2021-04-07,157416470000
2021-04-08,158443860000
2021-04-09,158703530000
2021-04-12,155169760000
2021-04-13,155011700000
2021-04-14,152132750000
2021-04-15,155621360000
2021-04-16,156039090000
2021-04-19,152697250000
2021-04-20,150608600000
2021-04-21,153758510000
2021-04-22,150123130000
2021-04-23,152900470000
2021-04-26,156885840000
2021-04-27,155813290000
2021-04-28,154187530000
2021-04-29,161085720000
2021-04-30,156705200000
2021-05-03,155158470000
2021-05-04,151421480000
2021-05-05,152019850000
2021-05-06,153544000000
2021-05-07,155632650000
2021-05-10,145573260000
2021-05-11,144929730000
2021-05-12,140695980000
2021-05-13,143507190000
2021-05-14,146939350000
2021-05-17,146544200000
2021-05-18,145539390000
2021-05-19,147515140000
2021-05-20,149750559999
2021-05-21,148418340000
2021-05-24,150055390000
2021-05-25,151003750000
2021-05-26,150258610000
2021-05-27,150879559999
2021-05-28,151895660000
2021-06-01,151218260000
2021-06-02,151082780000
2021-06-03,148779620000
2021-06-04,151669860000
2021-06-07,150518280000
2021-06-08,151511800000
2021-06-09,150032809999
2021-06-10,151534380000
2021-06-11,151985980000
2021-06-14,155022990000
2021-06-15,153069820000
2021-06-16,152358550000
2021-06-17,152810150000
2021-06-18,150157000000
2021-06-21,151240840000
2021-06-22,152505320000
2021-06-23,153002080000
2021-06-24,155711680000
2021-06-25,155406850000
2021-06-28,157743880000
2021-06-29,161017980000
2021-06-30,161367970000
2021-07-01,158963200000
2021-07-02,160972820000
2021-07-06,159403510000
2021-07-07,158026130000
2021-07-08,156129410000
2021-07-09,159674470000
2021-07-12,160848630000
2021-07-13,159392220000
2021-07-14,162293750000
2021-07-15,159708340000
2021-07-16,157732590000
2021-07-19,156693910000
2021-07-20,157551950000
2021-07-21,160509930000
2021-07-22,160814760000
2021-07-23,163569520000
2021-07-26,162011500000
2021-07-27,159109970000
2021-07-28,160814760000
2021-07-29,170467710000
2021-07-30,169124200000
2021-08-02,168062940000
2021-08-03,167035550000
2021-08-04,167340380000
2021-08-05,165771070000
2021-08-06,165150120000
2021-08-09,165872680000
2021-08-10,164687230000
2021-08-11,165601720000
2021-08-12,166132350000
2021-08-13,167814559999
2021-08-16,167238770000
2021-08-17,163038890000
2021-08-18,160521220000
2021-08-19,158748690000
2021-08-20,160419610000
2021-08-23,162734059999
2021-08-24,163095340000
2021-08-25,162429230000
2021-08-26,160747020000
2021-08-27,163535650000
2021-08-30,164766260000
2021-08-31,165613010000
2021-09-01,165342050000
2021-09-02,163840480000
2021-09-03,163287270000
2021-09-07,162293750000
2021-09-08,160905080000
2021-09-09,159843820000
2021-09-10,161085720000
2021-09-13,161909890000
2021-09-14,159347059999
2021-09-15,156072960000
2021-09-16,156253600000
2021-09-17,150834400000
2021-09-20,149886040000
2021-09-21,148745750000
2021-09-22,150168290000
2021-09-23,151184390000
2021-09-24,151150520000
2021-09-27,150031520000
2021-09-28,146007600000
2021-09-29,145310720000
2021-09-30,144973520000
2021-10-01,144670040000
2021-10-04,142388320000
2021-10-05,143343720000
2021-10-06,143939440000
2021-10-07,143692160000
2021-10-08,142242200000
2021-10-11,140432560000
2021-10-12,138195800000
2021-10-13,140544960000
2021-10-14,144613840000
2021-10-15,146344800000
2021-10-18,146254880000
2021-10-19,148930000000
2021-10-20,148547840000
2021-10-21,149548200000
2021-10-22,147940880000
2021-10-25,148289320000
2021-10-26,148300560000
2021-10-27,147468800000
2021-10-28,150267560000
2021-10-29,149536960000
2021-11-01,151526440000
2021-11-02,151998520000
2021-11-03,155651520000
2021-11-04,175467640000
2021-11-05,183245720000
2021-11-08,186415400000
2021-11-09,187415760000
2021-11-10,179615200000
2021-11-11,184808080000
2021-11-12,185392560000
2021-11-15,189405240000
2021-11-16,204354440000
2021-11-17,206298960000
2021-11-18,209423680000
2021-11-19,207940000000
2021-11-22,203893600000
2021-11-23,203376560000
2021-11-24,203118040000
2021-11-26,197531760000
2021-11-29,206523760000
2021-11-30,202949440000
2021-12-01,197408120000
2021-12-02,198981720000
2021-12-03,198397240000
2021-12-06,197205800000
2021-12-07,206501280000
2021-12-08,205276120000
2021-12-09,204860240000
2021-12-10,206681120000
2021-12-13,206051680000
2021-12-14,204545520000
2021-12-15,212750720000
2021-12-16,200240600000
2021-12-17,198723200000
2021-12-20,198577080000
2021-12-21,201847920000
2021-12-22,203871120000
2021-12-23,205399760000
2021-12-27,209621250000
2021-12-28,207922500000
2021-12-29,209475000000
2021-12-30,205571250000
2021-12-31,205728750000
2022-01-03,209486250000
2022-01-04,210633750000
2022-01-05,209812500000
2022-01-06,209193750000
2022-01-07,202961250000
2022-01-10,202140000000
2022-01-11,208575000000
2022-01-12,209722500000
2022-01-13,206876249999
2022-01-14,212276250000
2022-01-18,201217500000
2022-01-19,194028750000
2022-01-20,187312500000
2022-01-21,185546250000
2022-01-24,191328750000
2022-01-25,186131250000
2022-01-26,187875000000
2022-01-27,181350000000
2022-01-28,187661250000
2022-01-31,197730000000
2022-02-01,199271250000
2022-02-02,211725000000
2022-02-03,201487500000
2022-02-04,201903750000
2022-02-07,196976250000
2022-02-08,200913750000
2022-02-09,206943750000
2022-02-10,195828750000
2022-02-11,185219999999
2022-02-14,185771250000
2022-02-15,194625000000
2022-02-16,194175000000
2022-02-17,187650000000
2022-02-18,188594999999
2022-02-22,186626249999
2022-02-23,181822500000
2022-02-24,188977500000
2022-02-25,192296250000
2022-02-28,193488750000
2022-03-01,184151250000
2022-03-02,190406250000
2022-03-03,186018750000
2022-03-04,182542500000
2022-03-07,168862500000
2022-03-08,169605000000
2022-03-09,176748750000
2022-03-10,174048750000
2022-03-11,171382500000
2022-03-14,158951250000
2022-03-15,162236250000
2022-03-16,169256250000
2022-03-17,171933750000
2022-03-18,173238750000
2022-03-21,175038750000
2022-03-22,177311250000
2022-03-23,171978750000
2022-03-24,178267500000
2022-03-25,177716250000
2022-03-28,177780900000
2022-03-29,180720540000
2022-03-30,171363060000
2022-03-31,171464040000
2022-04-01,164922780000
2022-04-04,172574820000
2022-04-05,163206120000
2022-04-06,156272160000
2022-04-07,156204840000
2022-04-08,153366180000
2022-04-11,151873920000
2022-04-12,152692980000
2022-04-13,157641000000
2022-04-14,153613020000
2022-04-18,156317040000
2022-04-19,158258100000
2022-04-20,157461480000
2022-04-21,152715420000
2022-04-22,149012820000
2022-04-25,153220320000
2022-04-26,149787000000
2022-04-27,151582200000
2022-04-28,166269180000
2022-04-29,156732180000
2022-05-02,162992940000
2022-05-03,161859720000
2022-05-04,167234100000
2022-05-05,158920079999
2022-05-06,157730760000
2022-05-09,151380240000
2022-05-10,153500820000
2022-05-11,148440600000
2022-05-12,147845940000
2022-05-13,151391460000
2022-05-16,150247020000
2022-05-17,156732180000
2022-05-18,146364900000
2022-05-19,146499540000
2022-05-20,147655200000
2022-05-23,148238640000
2022-05-24,144210660000
2022-05-25,147240060000
2022-05-26,151290480000
2022-05-27,156810720000
2022-05-31,160692840000
2022-06-01,157102440000
2022-06-02,164036400000
2022-06-03,158448840000
2022-06-06,157573680000
2022-06-07,159200579999
2022-06-08,155913120000
2022-06-09,153388620000
2022-06-10,149450400000
2022-06-13,144356520000
2022-06-14,146151720000
2022-06-15,147015660000
2022-06-16,135560039999
2022-06-17,135750780000
2022-06-21,139565580000
2022-06-22,137063520000
2022-06-23,134740980000
2022-06-24,140362200000
2022-06-27,142441600000
2022-06-28,147392000000
2022-06-29,145857600000
2022-06-30,143068800000
2022-07-01,138353600000
2022-07-05,140929600000
2022-07-06,142307200000
2022-07-07,150528000000
2022-07-08,152331200000
2022-07-11,148108800000
2022-07-12,148904000000
2022-07-13,151916799999
2022-07-14,158928000000
2022-07-15,161694400000
2022-07-18,158692800000
2022-07-19,165054400000
2022-07-20,169915200000
2022-07-21,174563200000
2022-07-22,172144000000
2022-07-25,171640000000
2022-07-26,167966400000
2022-07-27,171830400000
2022-07-28,164024000000
2022-07-29,162467200000
2022-08-01,165121600000
2022-08-02,164673600000
2022-08-03,167059200000
2022-08-04,169131200000
2022-08-05,168235200000
2022-08-08,165547200000
2022-08-09,159611200000
2022-08-10,164628800000
2022-08-11,165569600000
2022-08-12,169444800000
2022-08-15,170385600000
2022-08-16,168033600000
2022-08-17,166353600000
2022-08-18,169545600000
2022-08-19,165312000000
2022-08-22,158603200000
2022-08-23,157606400000
2022-08-24,158267200000
2022-08-25,163800000000
2022-08-26,154985600000
2022-08-29,153529600000
2022-08-30,150539200000
2022-08-31,148142400000
2022-09-01,145510400000
2022-09-02,143897600000
2022-09-06,141870400000
2022-09-07,144032000000
2022-09-08,144312000000
2022-09-09,147896000000
2022-09-12,148960000000
2022-09-13,139921600000
2022-09-14,142833600000
2022-09-15,139977600000
2022-09-16,139944000000
2022-09-19,141848000000
2022-09-20,139742400000
2022-09-21,139574400000
2022-09-22,138521600000
2022-09-23,135732800000
2022-09-26,134348280000
2022-09-27,135021480000
2022-09-28,133439460000
2022-09-29,128850480000
2022-09-30,126763560000
2022-10-03,131520840000
2022-10-04,137299140000
2022-10-05,140126580000
2022-10-06,140564160000
2022-10-07,135661020000
2022-10-10,128581200000
2022-10-11,123453660000
2022-10-12,121894080000
2022-10-13,126628920000
2022-10-14,123363900000
2022-10-17,125203980000
2022-10-18,124777620000
2022-10-19,126617700000
2022-10-20,125641560000
2022-10-21,129860280000
2022-10-24,130578360000
2022-10-25,133708740000
2022-10-26,132519420000
2022-10-27,128693400000
2022-10-28,133753620000
2022-10-31,132014520000
2022-11-01,131644260000
2022-11-02,126225000000
2022-11-03,116553360000
2022-11-04,119706180000
2022-11-07,123520980000
2022-11-08,126269880000
2022-11-09,123902460000
2022-11-10,135402960000
2022-11-11,136244460000
2022-11-14,135537600000
2022-11-15,141394440000
2022-11-16,135459060000
2022-11-17,137848920000
2022-11-18,138959700000
2022-11-21,134864400000
2022-11-22,138735300000
2022-11-23,140418300000
2022-11-25,138510900000
2022-11-28,134123880000
2022-11-29,132822360000
2022-11-30,141921780000
2022-12-01,142280820000
2022-12-02,140990520000
2022-12-05,138342600000
2022-12-06,134393160000
2022-12-07,132631620000
2022-12-08,136603500000
2022-12-09,133574100000
2022-12-12,135997620000
2022-12-13,138555780000
2022-12-14,136558620000
2022-12-15,130870080000
2022-12-16,128502660000
2022-12-19,126348420000
2022-12-20,125776200000
2022-12-21,128569980000
2022-12-22,124182960000
2022-12-23,124362480000
2022-12-27,122157360000
2022-12-28,119378520000
2022-12-29,122581440000
2022-12-30,122693040000
2023-01-03,119635200000
2023-01-04,124467480000
2023-01-05,122090400000
2023-01-06,128719440000
2023-01-09,127904760000
2023-01-10,130471560000
2023-01-11,132123240000
2023-01-12,135694440000
2023-01-13,134187840000
2023-01-17,134232480000
2023-01-18,136196640000
2023-01-19,131219280000
2023-01-20,137156400000
2023-01-23,146229480000
2023-01-24,145861200000
2023-01-25,146385720000
2023-01-26,149499360000
2023-01-27,148874400000
2023-01-30,146899080000
2023-01-31,148662360000
2023-02-01,154521360000
2023-02-02,151608600000
2023-02-03,150682320000
2023-02-06,148349880000
2023-02-07,152479080000
2023-02-08,147501720000
2023-02-09,145671480000
2023-02-10,143952840000
2023-02-13,146017440000
2023-02-14,147691440000
2023-02-15,148506120000
2023-02-16,145258560000
2023-02-17,142535520000
2023-02-21,138049200000
2023-02-22,138328200000
2023-02-23,140839200000
2023-02-24,138763440000
2023-02-27,137736720000
2023-02-28,137859480000
2023-03-01,138026880000
2023-03-02,138138480000
2023-03-03,137937600000
