,SWN
2018-11-28,2796074513
2018-11-29,2779128606
2018-11-30,2722642253
2018-12-03,2620966816
2018-12-04,2547534556
2018-12-06,2496696837
2018-12-07,2479750931
2018-12-10,2383724130
2018-12-11,2395021401
2018-12-12,2304643235
2018-12-13,2344183682
2018-12-14,2146481444
2018-12-17,2044806007
2018-12-18,2067400549
2018-12-19,2027860101
2018-12-20,1954427841
2018-12-21,1937481935
2018-12-24,1835806498
2018-12-26,2067400549
2018-12-27,2078697819
2018-12-28,1993968289
2018-12-31,1840451170
2019-01-02,2007764913
2019-01-03,1964587173
2019-01-04,2104914828
2019-01-07,2196667526
2019-01-08,2218256396
2019-01-09,2358584051
2019-01-10,2320803529
2019-01-11,2347789616
2019-01-14,2363981269
2019-01-15,2380172921
2019-01-16,2369378486
2019-01-17,2401761791
2019-01-18,2477322837
2019-01-22,2304611876
2019-01-23,2272228571
2019-01-24,2347789616
2019-01-25,2444939532
2019-01-28,2369378486
2019-01-29,2412556226
2019-01-30,2482720054
2019-01-31,2358584051
2019-02-01,2363981269
2019-02-04,2347789616
2019-02-05,2288420224
2019-02-06,2148092568
2019-02-07,2007764913
2019-02-08,2050942653
2019-02-11,2126503698
2019-02-12,2164284221
2019-02-13,2185873091
2019-02-14,2164284221
2019-02-15,2261434136
2019-02-19,2250639701
2019-02-20,2336995181
2019-02-21,2310009094
2019-02-22,2288420224
2019-02-25,2380172921
2019-02-26,2342392399
2019-02-27,2315406311
2019-02-28,2283023006
2019-03-01,2455733967
2019-03-04,2547486664
2019-03-05,2525897794
2019-03-06,2498911707
2019-03-07,2385570139
2019-03-08,2304611876
2019-03-11,2283023006
2019-03-12,2374775704
2019-03-13,2412556226
2019-03-14,2407159009
2019-03-15,2331597964
2019-03-18,2444939532
2019-03-19,2353186834
2019-03-20,2471925619
2019-03-21,2542089447
2019-03-22,2390967356
2019-03-25,2412556226
2019-03-26,2471925619
2019-03-27,2450336749
2019-03-28,2536692229
2019-03-29,2531295012
2019-04-01,2517157744
2019-04-02,2479427328
2019-04-03,2420136675
2019-04-04,2506377625
2019-04-05,2538717982
2019-04-08,2571058338
2019-04-09,2598008635
2019-04-10,2549498100
2019-04-11,2409356556
2019-04-12,2474037269
2019-04-15,2457867090
2019-04-16,2468647209
2019-04-17,2403966496
2019-04-18,2236874655
2019-04-22,2242264714
2019-04-23,2236874655
2019-04-24,2242264714
2019-04-25,2188364120
2019-04-26,2231484595
2019-04-29,2220704476
2019-04-30,2129073466
2019-05-01,2085952991
2019-05-02,2048222575
2019-05-03,2118293348
2019-05-06,2129073466
2019-05-07,2161413823
2019-05-08,2220704476
2019-05-09,2242264714
2019-05-10,2279995130
2019-05-13,2123683407
2019-05-14,2209924358
2019-05-15,2209924358
2019-05-16,2193754179
2019-05-17,2096733110
2019-05-20,2048222575
2019-05-21,2129073466
2019-05-22,2032052397
2019-05-23,1983541862
2019-05-24,2042832516
2019-05-28,1956591565
2019-05-29,2059002694
2019-05-30,1924251209
2019-05-31,1935031328
2019-06-03,1988931922
2019-06-04,2010492159
2019-06-05,1891910852
2019-06-06,1875740674
2019-06-07,1886520793
2019-06-10,1827230139
2019-06-11,1800279842
2019-06-12,1687088595
2019-06-13,1730209070
2019-06-14,1714038892
2019-06-17,1762549427
2019-06-18,1800279842
2019-06-19,1719428951
2019-06-20,1714038892
2019-06-21,1697868714
2019-06-24,1740989189
2019-06-25,1633188001
2019-06-26,1643968120
2019-06-27,1649358179
2019-06-28,1703258773
2019-07-01,1650016569
2019-07-02,1552956770
2019-07-03,1536780137
2019-07-05,1590702247
2019-07-08,1520603504
2019-07-09,1531387926
2019-07-10,1558348981
2019-07-11,1455896972
2019-07-12,1466681394
2019-07-15,1418151495
2019-07-16,1369621596
2019-07-17,1304915064
2019-07-18,1299522853
2019-07-19,1315699486
2019-07-22,1288738431
2019-07-23,1326483908
2019-07-24,1272561798
2019-07-25,1170109789
2019-07-26,1100011046
2019-07-29,1029912302
2019-07-30,1180894211
2019-07-31,1186286422
2019-08-01,1148540945
2019-08-02,1110795468
2019-08-05,1046088935
2019-08-06,997559036
2019-08-07,1019127880
2019-08-08,1029912302
2019-08-09,1024520091
2019-08-12,997559036
2019-08-13,970597981
2019-08-14,932852504
2019-08-15,927460293
2019-08-16,970597981
2019-08-19,1051481146
2019-08-20,997559036
2019-08-21,992166825
2019-08-22,986774614
2019-08-23,911283660
2019-08-26,922068082
2019-08-27,884322605
2019-08-28,905891449
2019-08-29,938244715
2019-08-30,851969339
2019-09-03,884322605
2019-09-04,954421348
2019-09-05,1051481146
2019-09-06,1040696724
2019-09-09,1213247477
2019-09-10,1191678633
2019-09-11,1250992954
2019-09-12,1153933156
2019-09-13,1202463055
2019-09-16,1229424110
2019-09-17,1191678633
2019-09-18,1148540945
2019-09-19,1094618835
2019-09-20,1126972101
2019-09-23,1110795468
2019-09-24,1110795468
2019-09-25,1105403257
2019-09-26,1083834413
2019-09-27,1100011046
2019-09-30,1041109312
2019-10-01,1019531917
2019-10-02,1019531917
2019-10-03,981771476
2019-10-04,1014137568
2019-10-07,1003348871
2019-10-08,965588429
2019-10-09,954799732
2019-10-10,997954522
2019-10-11,1051898010
2019-10-14,1068081056
2019-10-15,1095052800
2019-10-16,1089658451
2019-10-17,1159784985
2019-10-18,1084264102
2019-10-21,1089658451
2019-10-22,1095052800
2019-10-23,1127418892
2019-10-24,1073475405
2019-10-25,1143601939
2019-10-28,1159784985
2019-10-29,1202939775
2019-10-30,1132813241
2019-10-31,1105841497
2019-11-01,1138207590
2019-11-04,1240700217
2019-11-05,1235305868
2019-11-06,1213728473
2019-11-07,1240700217
2019-11-08,1229911519
2019-11-11,1143601939
2019-11-12,1159784985
2019-11-13,1154390636
2019-11-14,1138207590
2019-11-15,1159784985
2019-11-18,1062686707
2019-11-19,1024926266
2019-11-20,987165824
2019-11-21,997954522
2019-11-22,1051898010
2019-11-25,1051898010
2019-11-26,1019531917
2019-11-27,1051898010
2019-11-29,981771476
2019-12-02,981771476
2019-12-03,992560173
2019-12-04,1035714963
2019-12-05,1057292358
2019-12-06,1105841497
2019-12-09,1089658451
2019-12-10,1095052800
2019-12-11,1084264102
2019-12-12,1143601939
2019-12-13,1073475405
2019-12-16,1154390636
2019-12-17,1240700217
2019-12-18,1235305868
2019-12-19,1305432402
2019-12-20,1240700217
2019-12-23,1283855007
2019-12-24,1262277612
2019-12-26,1267671960
2019-12-27,1224517170
2019-12-30,1256883263
2019-12-31,1307546548
2020-01-02,1248112614
2020-01-03,1258918784
2020-01-06,1269724953
2020-01-07,1275128038
2020-01-08,1172469425
2020-01-09,1123841661
2020-01-10,1145454000
2020-01-13,1107632406
2020-01-14,1107632406
2020-01-15,1064407727
2020-01-16,1048198472
2020-01-17,1004973793
2020-01-21,929330604
2020-01-22,929330604
2020-01-23,934733689
2020-01-24,923927519
2020-01-27,923927519
2020-01-28,896912095
2020-01-29,837478161
2020-01-30,842881245
2020-01-31,848284330
2020-02-03,853687415
2020-02-04,864493585
2020-02-05,945539859
2020-02-06,918524434
2020-02-07,896912095
2020-02-10,821268906
2020-02-11,848284330
2020-02-12,853687415
2020-02-13,859090500
2020-02-14,842881245
2020-02-18,869896670
2020-02-19,929330604
2020-02-20,934733689
2020-02-21,896912095
2020-02-24,837478161
2020-02-25,810462736
2020-02-26,761834972
2020-02-27,702401038
2020-02-28,767238057
2020-03-02,783447311
2020-03-03,729416462
2020-03-04,691594868
2020-03-05,680788698
2020-03-06,707804123
2020-03-09,826671991
2020-03-10,794253481
2020-03-11,702401038
2020-03-12,799656566
2020-03-13,956346029
2020-03-16,1059004642
2020-03-17,1145454000
2020-03-18,1107632406
2020-03-19,1150857085
2020-03-20,1123841661
2020-03-23,1075213897
2020-03-24,1069810812
2020-03-25,1004973793
2020-03-26,902315179
2020-03-27,913121349
2020-03-30,896912095
2020-03-31,912392637
2020-04-01,879999999
2020-04-02,917791410
2020-04-03,1020368097
2020-04-06,1052760735
2020-04-07,1117546011
2020-04-08,1284907974
2020-04-09,1355092023
2020-04-13,1311901839
2020-04-14,1220122698
2020-04-15,1263312882
2020-04-16,1290306747
2020-04-17,1436073618
2020-04-20,1587239262
2020-04-21,1695214722
2020-04-22,1700613495
2020-04-23,1652024538
2020-04-24,1695214722
2020-04-27,1695214722
2020-04-28,1598036808
2020-04-29,1652024538
2020-04-30,1743803679
2020-05-01,1479263802
2020-05-04,1603435581
2020-05-05,1614233127
2020-05-06,1538650305
2020-05-07,1560245397
2020-05-08,1727607360
2020-05-11,1662822084
2020-05-12,1668220857
2020-05-13,1500858894
2020-05-14,1419877299
2020-05-15,1457668710
2020-05-18,1576441716
2020-05-19,1587239262
2020-05-20,1565644170
2020-05-21,1592638035
2020-05-22,1565644170
2020-05-26,1695214722
2020-05-27,1749202452
2020-05-28,1603435581
2020-05-29,1625030673
2020-06-01,1668220857
2020-06-02,1673619630
2020-06-03,1695214722
2020-06-04,1684417176
2020-06-05,1803190182
2020-06-08,2051533740
2020-06-09,2019141102
2020-06-10,1867975458
2020-06-11,1770797544
2020-06-12,1792392636
2020-06-15,1797791409
2020-06-16,1813987728
2020-06-17,1706012268
2020-06-18,1598036808
2020-06-19,1484662575
2020-06-22,1457668710
2020-06-23,1425276072
2020-06-24,1376687115
2020-06-25,1355092023
2020-06-26,1295705520
2020-06-29,1365889569
2020-06-30,1459692305
2020-07-01,1436884613
2020-07-02,1511009613
2020-07-06,1573730767
2020-07-07,1596538459
2020-07-08,1528115382
2020-07-09,1488201921
2020-07-10,1533817305
2020-07-13,1425480767
2020-07-14,1488201921
2020-07-15,1522413459
2020-07-16,1488201921
2020-07-17,1499605767
2020-07-20,1499605767
2020-07-21,1505307690
2020-07-22,1414076921
2020-07-23,1471096152
2020-07-24,1505307690
2020-07-27,1391269229
2020-07-28,1425480767
2020-07-29,1493903844
2020-07-30,1419778844
2020-07-31,1385567306
2020-08-03,1550923075
2020-08-04,1670663459
2020-08-05,1682067305
2020-08-06,1653557690
2020-08-07,1744788459
2020-08-10,1784701920
2020-08-11,1733384613
2020-08-12,1733384613
2020-08-13,1664961536
2020-08-14,1773298074
2020-08-17,1693471151
2020-08-18,1630749998
2020-08-19,1613644228
2020-08-20,1516711536
2020-08-21,1539519228
2020-08-24,1659259613
2020-08-25,1676365382
2020-08-26,1602240382
2020-08-27,1647855767
2020-08-28,1630749998
2020-08-31,1585134613
2020-09-01,1516711536
2020-09-02,1442586536
2020-09-03,1453990382
2020-09-04,1482499998
2020-09-08,1402673075
2020-09-09,1459692305
2020-09-10,1374163459
2020-09-11,1334249998
2020-09-14,1391269229
2020-09-15,1368461536
2020-09-16,1396971152
2020-09-17,1374163459
2020-09-18,1396971152
2020-09-21,1414076921
2020-09-22,1431182690
2020-09-23,1436884613
2020-09-24,1453990382
2020-09-25,1408374998
2020-09-28,1425480767
2020-09-29,1345653844
2020-09-30,1507704227
2020-10-01,1456378126
2020-10-02,1514119990
2020-10-05,1636019480
2020-10-06,1642435243
2020-10-07,1796413547
2020-10-08,1854155411
2020-10-09,1873402699
2020-10-12,1905481512
2020-10-13,1802829310
2020-10-14,1777166259
2020-10-15,1796413547
2020-10-16,1777166259
2020-10-19,1802829310
2020-10-20,1834908123
2020-10-21,1841323886
2020-10-22,2008133715
2020-10-23,2014549478
2020-10-26,1931144563
2020-10-27,1847739648
2020-10-28,1828492360
2020-10-29,1770750496
2020-10-30,1713008632
2020-11-02,1770750496
2020-11-03,1680929819
2020-11-04,1636019480
2020-11-05,1680929819
2020-11-06,1603940667
2020-11-09,1648851006
2020-11-10,1815660835
2020-11-11,1873402699
2020-11-12,1834908123
2020-11-13,1956807614
2020-11-16,1911897275
2020-11-17,2008133715
2020-11-18,1937560326
2020-11-19,1931144563
2020-11-20,1886234224
2020-11-23,2001717953
2020-11-24,2149280494
2020-11-25,2091538630
2020-11-27,2085122867
2020-11-30,1995302190
2020-12-01,1892649987
2020-12-02,1854155411
2020-12-03,1809245072
2020-12-04,1924728801
2020-12-07,1828492360
2020-12-08,1873402699
2020-12-09,1937560326
2020-12-10,2181359307
2020-12-11,2091538630
2020-12-14,2085122867
2020-12-15,2091538630
2020-12-16,1969639139
2020-12-17,1982470665
2020-12-18,2053044054
2020-12-21,2097954393
2020-12-22,2123617443
2020-12-23,2309674561
2020-12-24,2174943545
2020-12-28,2001717953
2020-12-29,1899065750
2020-12-30,1988886427
2020-12-31,2012647732
2021-01-04,2066678543
2021-01-05,2134217058
2021-01-06,2228770978
2021-01-07,2167986315
2021-01-08,2134217058
2021-01-11,2215263275
2021-01-12,2471909630
2021-01-13,2532694293
2021-01-14,2586725105
2021-01-15,2674525174
2021-01-19,2613740511
2021-01-20,2323324898
2021-01-21,2289555641
2021-01-22,2303063344
2021-01-25,2303063344
2021-01-26,2228770978
2021-01-27,2478663482
2021-01-28,2532694293
2021-01-29,2546201996
2021-02-01,2674525174
2021-02-02,2694786728
2021-02-03,2796094500
2021-02-04,2762325243
2021-02-05,2796094500
2021-02-08,2985202340
2021-02-09,3039233152
2021-02-10,2958186935
2021-02-11,2816356054
2021-02-12,2931171529
2021-02-16,3045987003
2021-02-17,3106771666
2021-02-18,2850125311
2021-02-19,2883894569
2021-02-22,2850125311
2021-02-23,2796094500
2021-02-24,2917663826
2021-02-25,2843371460
2021-02-26,2735309837
2021-03-01,2877140717
2021-03-02,2789340648
2021-03-03,2701540580
2021-03-04,2755571391
2021-03-05,2674525174
2021-03-08,2552955848
2021-03-09,2613740511
2021-03-10,2971694638
2021-03-11,2985202340
2021-03-12,2985202340
2021-03-15,2917663826
2021-03-16,2924417677
2021-03-17,2985202340
2021-03-18,2816356054
2021-03-19,3073002409
2021-03-22,3100017815
2021-03-23,2856879163
2021-03-24,2890648420
2021-03-25,3045987003
2021-03-26,3248602547
2021-03-29,3140540924
2021-03-30,3100017815
2021-03-31,3146503493
2021-04-01,3281836977
2021-04-05,3119436796
2021-04-06,3166803516
2021-04-07,3180336864
2021-04-08,2909669897
2021-04-09,2787869762
2021-04-12,2699902997
2021-04-13,2747269717
2021-04-14,2821703133
2021-04-15,2875836526
2021-04-16,2801403110
2021-04-19,2814936458
2021-04-20,2659302952
2021-04-21,2666069626
2021-04-22,2720203020
2021-04-23,2645769604
2021-04-26,2740503042
2021-04-27,2875836526
2021-04-28,3011170010
2021-04-29,2916436571
2021-04-30,2889369874
2021-05-03,3105903448
2021-05-04,3085603426
2021-05-05,3160036842
2021-05-06,3166803516
2021-05-07,3207403561
2021-05-10,3146503493
2021-05-11,3241236932
2021-05-12,3335970370
2021-05-13,3193870212
2021-05-14,3430703809
2021-05-17,3660770731
2021-05-18,3640470708
2021-05-19,3599870663
2021-05-20,3566037292
2021-05-21,3660770731
2021-05-24,3674304079
2021-05-25,3484837202
2021-05-26,3552503944
2021-05-27,3606637337
2021-05-28,3498370551
2021-06-01,3890837653
2021-06-02,3775804192
2021-06-03,3755504169
2021-06-04,3654004057
2021-06-07,3701370776
2021-06-08,3748737495
2021-06-09,3741970821
2021-06-10,3775804192
2021-06-11,3863770956
2021-06-14,3681070753
2021-06-15,3741970821
2021-06-16,3714904124
2021-06-17,3417170460
2021-06-18,3356270393
2021-06-21,3552503944
2021-06-22,3511903899
2021-06-23,3660770731
2021-06-24,3775804192
2021-06-25,3809637563
2021-06-28,3640470708
2021-06-29,3681070753
2021-06-30,4461523075
2021-07-01,4422179838
2021-07-02,4367099307
2021-07-06,4162514474
2021-07-07,4036616116
2021-07-08,4201857711
2021-07-09,4264806890
2021-07-12,4209726358
2021-07-13,4256938243
2021-07-14,4028747468
2021-07-15,3957929642
2021-07-16,3784819399
2021-07-19,3611709156
2021-07-20,3721870220
2021-07-21,3879243168
2021-07-22,3792688046
2021-07-23,3824162636
2021-07-26,4075959353
2021-07-27,3902849110
2021-07-28,3989404231
2021-07-29,3855637226
2021-07-30,3706132925
2021-08-02,3619577803
2021-08-03,3745476162
2021-08-04,3737607515
2021-08-05,3729738867
2021-08-06,3769082104
2021-08-09,3745476162
2021-08-10,3832031283
2021-08-11,3792688046
2021-08-12,3682526983
2021-08-13,3430730266
2021-08-16,3328437850
2021-08-17,3328437850
2021-08-18,3226145433
2021-08-19,3123853017
2021-08-20,3131721665
2021-08-23,3194670844
2021-08-24,3241882728
2021-08-25,3320569202
2021-08-26,3312700555
2021-08-27,3588103214
2021-08-30,3540891330
2021-08-31,3580234567
2021-09-01,3698264278
2021-09-02,3847768578
2021-09-03,3989404231
2021-09-07,3981535584
2021-09-08,4091696648
2021-09-09,4083828000
2021-09-10,3950060994
2021-09-13,4107433942
2021-09-14,4060222058
2021-09-15,4233332301
2021-09-16,4013010173
2021-09-17,3910717757
2021-09-20,3816293988
2021-09-21,3690395630
2021-09-22,3674658335
2021-09-23,3832031283
2021-09-24,3792688046
2021-09-27,4626764671
2021-09-28,4563815492
2021-09-29,4516603607
2021-09-30,5627417122
2021-10-01,5627417122
2021-10-04,5607101537
2021-10-05,5678206085
2021-10-06,5139843075
2021-10-07,5312525550
2021-10-08,5200789831
2021-10-11,5139843075
2021-10-12,5058580734
2021-10-13,5200789831
2021-10-14,5251578794
2021-10-15,5190632039
2021-10-18,4936687223
2021-10-19,5048422942
2021-10-20,5271894380
2021-10-21,5017949564
2021-10-22,5089054112
2021-10-25,5464892440
2021-10-26,5353156721
2021-10-27,5180474246
2021-10-28,5241421002
2021-10-29,4957002808
2021-11-01,5099211905
2021-11-02,5129685283
2021-11-03,5139843075
2021-11-04,4967160600
2021-11-05,5048422942
2021-11-08,5170316453
2021-11-09,4957002808
2021-11-10,4896056052
2021-11-11,5342998928
2021-11-12,5292209965
2021-11-15,5424261269
2021-11-16,5353156721
2021-11-17,5292209965
2021-11-18,5241421002
2021-11-19,4885898259
2021-11-22,4946845015
2021-11-23,5017949564
2021-11-24,5048422942
2021-11-26,5038265149
2021-11-29,4875740467
2021-11-30,4550691102
2021-12-01,4317061872
2021-12-02,4560848895
2021-12-03,4642111236
2021-12-06,4987476186
2021-12-07,5119527490
2021-12-08,5383630099
2021-12-09,5414103477
2021-12-10,5586785952
2021-12-13,5078896320
2021-12-14,4814793711
2021-12-15,4835109296
2021-12-16,4621795651
2021-12-17,4581164480
2021-12-20,4428797591
2021-12-21,4560848895
2021-12-22,4601480065
2021-12-23,4723373577
2021-12-27,5007791771
2021-12-28,4997633978
2021-12-29,5170316453
2021-12-30,4875740467
2021-12-31,5193958331
2022-01-03,5227395831
2022-01-04,5361145831
2022-01-05,4971041665
2022-01-06,4948749998
2022-01-07,4959895831
2022-01-10,5138229165
2022-01-11,5294270831
2022-01-12,5617499998
2022-01-13,5349999998
2022-01-14,5494895831
2022-01-18,5182812498
2022-01-19,5093645831
2022-01-20,4725833331
2022-01-21,4491770831
2022-01-24,4636666665
2022-01-25,4636666665
2022-01-26,4658958331
2022-01-27,4636666665
2022-01-28,4803854165
2022-01-31,4904166665
2022-02-01,5127083331
2022-02-02,5316562498
2022-02-03,5071354165
2022-02-04,5205104165
2022-02-07,5104791665
2022-02-08,4937604165
2022-02-09,5082499998
2022-02-10,5227395831
2022-02-11,5383437498
2022-02-14,5216249998
2022-02-15,5327708331
2022-02-16,5260833331
2022-02-17,5294270831
2022-02-18,5193958331
2022-02-22,4959895831
2022-02-23,5138229165
2022-02-24,5294270831
2022-02-25,5528333331
2022-02-28,5561770831
2022-03-01,5740104164
2022-03-02,5862708331
2022-03-03,5851562498
2022-03-04,5996458331
2022-03-07,6174791664
2022-03-08,6241666664
2022-03-09,6297395831
2022-03-10,6408854164
2022-03-11,6174791664
2022-03-14,5784687498
2022-03-15,5784687498
2022-03-16,5851562498
2022-03-17,6018749998
2022-03-18,5963020831
2022-03-21,5963020831
2022-03-22,5929583331
2022-03-23,6419999998
2022-03-24,6631770831
2022-03-25,7668333331
2022-03-28,8125312497
2022-03-29,7802083331
2022-03-30,7913541664
2022-03-31,8002980184
2022-04-01,8203891821
2022-04-04,8315509397
2022-04-05,8415965215
2022-04-06,8583391579
2022-04-07,8561068063
2022-04-08,8929406064
2022-04-11,8862435518
2022-04-12,8962891336
2022-04-13,9219611761
2022-04-14,9141479458
2022-04-18,9465170427
2022-04-19,9052185397
2022-04-20,9186126488
2022-04-21,8695009154
2022-04-22,8293185881
2022-04-25,8293185881
2022-04-26,8069950730
2022-04-27,8226215336
2022-04-28,8226215336
2022-04-29,8371318185
2022-05-02,8215053578
2022-05-03,8572229821
2022-05-04,8773141457
2022-05-05,8393641700
2022-05-06,8148083033
2022-05-09,7299789457
2022-05-10,7266304184
2022-05-11,7377921760
2022-05-12,7154686608
2022-05-13,7344436487
2022-05-16,7523024608
2022-05-17,8192730063
2022-05-18,7813230306
2022-05-19,7723936245
2022-05-20,7913686124
2022-05-23,8572229821
2022-05-24,8527582791
2022-05-25,9353552852
2022-05-26,9822346670
2022-05-27,10402758064
2022-05-31,10179522912
2022-06-01,10759934307
2022-06-02,10458566852
2022-06-03,10213008185
2022-06-06,10425081579
2022-06-07,10715287276
2022-06-08,10559022670
2022-06-09,10369272791
2022-06-10,10157199397
2022-06-13,9599111518
2022-06-14,8605715094
2022-06-15,8661523882
2022-06-16,8114597760
2022-06-17,7500701093
2022-06-21,7712774487
2022-06-22,7656965699
2022-06-23,7288627699
2022-06-24,7824392063
2022-06-27,8036465457
2022-06-28,8226215336
2022-06-29,7489539336
2022-06-30,6939124418
2022-07-01,7039047810
2022-07-05,6572738649
2022-07-06,6506123055
2022-07-07,6950227017
2022-07-08,6761482833
2022-07-11,6694867239
2022-07-12,6483917856
2022-07-13,6572738649
2022-07-14,6228558078
2022-07-15,6395097064
2022-07-18,6728175036
2022-07-19,7116766003
2022-07-20,7505356971
2022-07-21,7405433579
2022-07-22,7272202390
2022-07-25,7982768731
2022-07-26,8082692122
2022-07-27,8138205118
2022-07-28,7738511551
2022-07-29,7838434943
2022-08-01,7682998556
2022-08-02,7516459570
2022-08-03,7416536178
2022-08-04,7205586796
2022-08-05,7583075164
2022-08-08,7261099791
2022-08-09,7516459570
2022-08-10,7694101155
2022-08-11,8315846703
2022-08-12,8338051901
2022-08-15,8038281726
2022-08-16,8326949302
2022-08-17,8227025910
2022-08-18,8426872694
2022-08-19,8260333708
2022-08-22,8970900048
2022-08-23,8604514279
2022-08-24,8671129873
2022-08-25,8593411680
2022-08-26,8482385689
2022-08-29,8360257099
2022-08-30,7882845339
2022-08-31,8315846703
2022-09-01,8027179127
2022-09-02,8193718113
2022-09-06,8027179127
2022-09-07,7960563533
2022-09-08,8104897321
2022-09-09,8493488288
2022-09-12,8582309081
2022-09-13,8537898684
2022-09-14,8948694850
2022-09-15,8493488288
2022-09-16,8004973929
2022-09-19,8049384325
2022-09-20,8016076528
2022-09-21,7771819349
2022-09-22,7527562169
2022-09-23,6972432215
2022-09-26,6672662041
2022-09-27,6717072437
2022-09-28,7027945211
2022-09-29,6772585432
2022-09-30,6739621003
2022-10-03,7213156466
2022-10-04,7796816454
2022-10-05,7984028149
2022-10-06,7653654570
2022-10-07,7466442876
2022-10-10,7422393065
2022-10-11,7378343255
2022-10-12,7411380613
2022-10-13,7653654570
2022-10-14,7169106655
2022-10-17,7356318350
2022-10-18,7422393065
2022-10-19,7642642118
2022-10-20,7246193823
2022-10-21,6849745529
2022-10-24,7235181371
2022-10-25,7510492686
2022-10-26,7290243634
2022-10-27,7246193823
2022-10-28,7246193823
2022-10-31,7631629665
2022-11-01,7488467781
2022-11-02,7323280992
2022-11-03,7125056845
2022-11-04,7499480234
2022-11-07,8039090412
2022-11-08,7785804002
2022-11-09,7147081750
2022-11-10,7609604760
2022-11-11,7697704381
2022-11-14,7631629665
2022-11-15,7840866265
2022-11-16,7433405518
2022-11-17,7411380613
2022-11-18,7312268539
2022-11-21,7466442876
2022-11-22,7906940981
2022-11-23,7950990791
2022-11-25,7884916075
2022-11-28,7532517592
2022-11-29,7598592307
2022-11-30,7620617213
2022-12-01,7433405518
2022-12-02,7136069297
2022-12-05,6706583645
2022-12-06,6607471572
2022-12-07,6651521382
2022-12-08,6409247424
2022-12-09,6453297235
2022-12-12,6772658361
2022-12-13,6827720624
2022-12-14,6882782887
2022-12-15,6992907413
2022-12-16,6805695719
2022-12-19,6618484024
2022-12-20,6640508929
2022-12-21,6794683266
2022-12-22,6475322140
2022-12-23,6717596098
2022-12-27,6761645908
2022-12-28,6354185161
2022-12-29,6464309687
2022-12-30,6442284782
2023-01-03,6051530435
2023-01-04,6304594435
2023-01-05,6018522087
2023-01-06,6161558261
2023-01-09,6425625044
2023-01-10,6249580522
2023-01-11,6315597218
2023-01-12,6601669566
2023-01-13,6568661218
2023-01-17,6612672348
2023-01-18,6293591652
2023-01-19,6304594435
2023-01-20,6370611131
2023-01-23,6502644522
2023-01-24,6238577739
2023-01-25,6095541565
2023-01-26,6117547131
2023-01-27,6117547131
2023-01-30,5941502609
2023-01-31,6073536000
2023-02-01,5886488696
2023-02-02,5875485913
2023-02-03,5853480348
2023-02-06,5611419131
2023-02-07,5776460870
2023-02-08,5611419131
2023-02-09,5787463652
2023-02-10,5963508174
2023-02-13,5831474783
2023-02-14,5842477565
2023-02-15,5743452522
2023-02-16,5787463652
2023-02-17,5468382957
2023-02-21,5314344000
2023-02-22,5545402435
2023-02-23,5655430261
2023-02-24,6117547131
2023-02-27,6018522087
2023-02-28,5831474783
2023-03-01,5930499826
2023-03-02,5952505392
2023-03-03,6238577739
2023-03-06,5886488696
2023-03-07,5919497044
2023-03-08,5897491478
2023-03-09,5556405218
2023-03-10,5435374609
2023-03-13,5292338435
2023-03-14,5369357913
2023-03-15,5193313391
2023-03-16,5347352348
2023-03-17,5237324522
2023-03-20,5358355131
2023-03-21,5534399652
2023-03-22,5347352348
2023-03-23,5182310609
2023-03-24,5336349565
2023-03-27,5336349565
2023-03-28,5369357913
2023-03-29,5413369044
2023-03-30,5336349565
2023-03-31,5505835410
2023-04-03,5516847080
2023-04-04,5615952118
2023-04-05,5637975459
2023-04-06,5527858751
2023-04-10,5814162192
2023-04-11,5814162192
2023-04-12,5671010472
2023-04-13,5682022143
2023-04-14,5682022143
2023-04-17,5704045484
2023-04-18,5637975459
2023-04-19,5538870422
2023-04-20,5560893764
2023-04-21,5483812068
2023-04-24,5626963789
2023-04-25,5395718701
2023-04-26,5318637006
2023-04-27,5538870422
2023-04-28,5715057155
2023-05-01,5604940447
2023-05-02,5230543639
2023-05-03,5142450272
2023-05-04,5076380248
2023-05-05,5219531968
2023-05-08,5285601993
2023-05-09,5263578651
2023-05-10,5230543639
2023-05-11,5197508627
2023-05-12,5494823739
2023-05-15,5726068826
2023-05-16,5615952118
2023-05-17,5582917105
2023-05-18,5968325584
2023-05-19,5902255559
2023-05-22,5847197205
2023-05-23,5770115509
2023-05-24,5748092168
2023-05-25,5604940447
2023-05-26,5472800397
2023-05-30,5296613664
2023-05-31,5252566981
2023-06-01,5208520297
2023-06-02,5461788726
2023-06-05,5505835410
2023-06-06,5659998801
2023-06-07,5825173863
2023-06-08,5858208876
2023-06-09,5792138851
2023-06-12,5737080497
2023-06-13,5869220547
2023-06-14,5781127180
2023-06-15,6045407280
2023-06-16,6111477305
2023-06-20,5990348926
2023-06-21,6045407280
2023-06-22,6056418951
2023-06-23,6056418951
2023-06-26,6144512317
2023-06-27,6243617354
2023-06-28,6320699050
2023-06-29,6518909125
2023-06-30,6618398989
2023-07-03,6640423611
2023-07-05,6563337433
2023-07-06,6365115833
2023-07-07,6508275877
2023-07-10,6552325122
2023-07-11,6640423611
2023-07-12,6717509789
2023-07-13,6717509789
2023-07-14,6486251255
2023-07-17,6607386678
2023-07-18,6827632900
2023-07-19,6827632900
2023-07-20,6970792945
2023-07-21,6827632900
2023-07-24,6926743700
2023-07-25,6893706767
2023-07-26,6992817567
2023-07-27,6882694456
