,APD
2013-11-27,21366384000
2013-11-29,21309198000
2013-12-02,21086808000
2013-12-03,20983026000
2013-12-04,21040212000
2013-12-05,20855946000
2013-12-06,21442632000
2013-12-09,21379092000
2013-12-10,21362148000
2013-12-11,20917368000
2013-12-12,21046566000
2013-12-13,21093162000
2013-12-16,21010560000
2013-12-17,21029622000
2013-12-18,21006324000
2013-12-19,21720090000
2013-12-20,21794220000
2013-12-23,22033554000
2013-12-24,22084386000
2013-12-26,22255944000
2013-12-27,22211466000
2013-12-30,22046262000
2013-12-31,21949416000
2014-01-02,21883572000
2014-01-03,21838968000
2014-01-06,21892068000
2014-01-07,21622320000
2014-01-08,21618072000
2014-01-09,21533112000
2014-01-10,21526740000
2014-01-13,21320712000
2014-01-14,21632940000
2014-01-15,21845340000
2014-01-16,21932424000
2014-01-17,21994020000
2014-01-21,22002516000
2014-01-22,22051368000
2014-01-23,21798612000
2014-01-24,20953260000
2014-01-27,20861928000
2014-01-28,21165660000
2014-01-29,20815200000
2014-01-30,20798208000
2014-01-31,20645280000
2014-02-03,20373408000
2014-02-04,20418012000
2014-02-05,20473236000
2014-02-06,21057336000
2014-02-07,21448152000
2014-02-10,21562848000
2014-02-11,21981276000
2014-02-12,21966408000
2014-02-13,22960440000
2014-02-14,23049648000
2014-02-18,23179212000
2014-02-19,22990176000
2014-02-20,23113368000
2014-02-21,23223816000
2014-02-24,23315148000
2014-02-25,23499936000
2014-02-26,23066640000
2014-02-27,23434092000
2014-02-28,23822784000
2014-03-03,23665608000
2014-03-04,24056424000
2014-03-05,23873760000
2014-03-06,24045804000
2014-03-07,23890752000
2014-03-10,23780304000
2014-03-11,23669856000
2014-03-12,23514804000
2014-03-13,23427720000
2014-03-14,23519052000
2014-03-17,23731452000
2014-03-18,23922612000
2014-03-19,23767560000
2014-03-20,23996952000
2014-03-21,23986332000
2014-03-24,23601888000
2014-03-25,23750568000
2014-03-26,23448960000
2014-03-27,23257800000
2014-03-28,23032656000
2014-03-31,23429645000
2014-04-01,23619126000
2014-04-02,23966153000
2014-04-03,23844800000
2014-04-04,23442419000
2014-04-07,22984684000
2014-04-08,23052812000
2014-04-09,23314679000
2014-04-10,22801590000
2014-04-11,22663205000
2014-04-14,22671721000
2014-04-15,22893137000
2014-04-16,23359388000
2014-04-17,23214616000
2014-04-21,23137972000
2014-04-22,23455193000
2014-04-23,23318937000
2014-04-24,23314679000
2014-04-25,23052812000
2014-04-28,23033651000
2014-04-29,23054941000
2014-04-30,23131585000
2014-05-01,23112424000
2014-05-02,23267841000
2014-05-05,23491386000
2014-05-06,23380678000
2014-05-07,23604223000
2014-05-08,23429645000
2014-05-09,23367904000
2014-05-12,23595707000
2014-05-13,23480741000
2014-05-14,23559514000
2014-05-15,23025135000
2014-05-16,23323195000
2014-05-19,23269970000
2014-05-20,22980426000
2014-05-21,23325324000
2014-05-22,23263583000
2014-05-23,23372162000
2014-05-27,23380678000
2014-05-28,23287002000
2014-05-29,23661706000
2014-05-30,23612739000
2014-06-02,23978927000
2014-06-03,23921444000
2014-06-04,23708544000
2014-06-05,24181182000
2014-06-06,24317438000
2014-06-09,24200343000
2014-06-10,24272729000
2014-06-11,24010862000
2014-06-12,23529708000
2014-06-13,23842671000
2014-06-16,23721318000
2014-06-17,23934218000
2014-06-18,25728965000
2014-06-19,25528839000
2014-06-20,25735352000
2014-06-23,25613999000
2014-06-24,25433034000
2014-06-25,25496904000
2014-06-26,25356390000
2014-06-27,25313810000
2014-06-30,25411067000
2014-07-01,25537150000
2014-07-02,25413204000
2014-07-03,25569205000
2014-07-07,25468766000
2014-07-08,25402519000
2014-07-09,25541424000
2014-07-10,25423889000
2014-07-11,25569205000
2014-07-14,25607671000
2014-07-15,25605534000
2014-07-16,25644000000
2014-07-17,25434574000
2014-07-18,25680329000
2014-07-21,25695288000
2014-07-22,25748713000
2014-07-23,26887734000
2014-07-24,26703952000
2014-07-25,26842857000
2014-07-28,26932611000
2014-07-29,26840720000
2014-07-30,26738144000
2014-07-31,26069263000
2014-08-01,26300059000
2014-08-04,26733870000
2014-08-05,26208168000
2014-08-06,26141921000
2014-08-07,25913262000
2014-08-08,26210305000
2014-08-11,26084222000
2014-08-12,26077811000
2014-08-13,26165428000
2014-08-14,26186798000
2014-08-15,26233812000
2014-08-18,26500937000
2014-08-19,26547951000
2014-08-20,26436827000
2014-08-21,26302196000
2014-08-22,26227401000
2014-08-25,26312881000
2014-08-26,26355621000
2014-08-27,26276552000
2014-08-28,26342799000
2014-08-29,26317155000
2014-09-02,26135510000
2014-09-03,26253045000
2014-09-04,26163291000
2014-09-05,26184661000
2014-09-08,26077811000
2014-09-09,25705973000
2014-09-10,26000879000
2014-09-11,25372601000
2014-09-12,25331998000
2014-09-15,25475177000
2014-09-16,25975235000
2014-09-17,25866248000
2014-09-18,26285100000
2014-09-19,26573595000
2014-09-22,26513759000
2014-09-23,26357758000
2014-09-24,26806528000
2014-09-25,26280826000
2014-09-26,26627020000
2014-09-29,26302196000
2014-09-30,25778970000
2014-10-01,25046406000
2014-10-02,25232760000
2014-10-03,25457670000
2014-10-06,25481232000
2014-10-07,24922170000
2014-10-08,25089246000
2014-10-09,24418800000
2014-10-10,24350256000
2014-10-13,23570568000
2014-10-14,23962554000
2014-10-15,25005708000
2014-10-16,25290594000
2014-10-17,25547634000
2014-10-20,25738272000
2014-10-21,25892496000
2014-10-22,25665444000
2014-10-23,25648308000
2014-10-24,26040294000
2014-10-27,25457670000
2014-10-28,25689006000
2014-10-29,25515504000
2014-10-30,26453700000
2014-10-31,26665758000
2014-11-03,26811414000
2014-11-04,26470836000
2014-11-05,26530812000
2014-11-06,26736444000
2014-11-07,26721450000
2014-11-10,26715024000
2014-11-11,26717166000
2014-11-12,26691462000
2014-11-13,26839260000
2014-11-14,26676468000
2014-11-17,26894952000
2014-11-18,27505422000
2014-11-19,28148022000
2014-11-20,28255122000
2014-11-21,28743498000
2014-11-24,28664244000
2014-11-25,28784196000
2014-11-26,28756350000
2014-11-28,28482174000
2014-12-01,28533582000
2014-12-02,28477889999
2014-12-03,28788480000
2014-12-04,28872018000
2014-12-05,29056230000
2014-12-08,28831320000
2014-12-09,28668528000
2014-12-10,28122318000
2014-12-11,28370789999
2014-12-12,27340488000
2014-12-15,27192690000
2014-12-16,27094158000
2014-12-17,27914544000
2014-12-18,28604268000
2014-12-19,29118348000
2014-12-22,29274713999
2014-12-23,29422512000
2014-12-24,29422512000
2014-12-26,29529612000
2014-12-29,29375387999
2014-12-30,28998396000
2014-12-31,28654766000
2015-01-02,28893304999
2015-01-05,27969235000
2015-01-06,27960639000
2015-01-07,28261498999
2015-01-08,28914795000
2015-01-09,28482846000
2015-01-12,28285138000
2015-01-13,28136857000
2015-01-14,27801613000
2015-01-15,27707057000
2015-01-16,27756484000
2015-01-20,28089579000
2015-01-21,28431270000
2015-01-22,28671957999
2015-01-23,28502187000
2015-01-26,28426972000
2015-01-27,28181985999
2015-01-28,27582415000
2015-01-29,29202760999
2015-01-30,28929838000
2015-02-02,29340297000
2015-02-03,29486429000
2015-02-04,29486429000
2015-02-05,30103192000
2015-02-06,29864653000
2015-02-09,29755054000
2015-02-10,29858206000
2015-02-11,29802332000
2015-02-12,30242876999
2015-02-13,30358923000
2015-02-17,30487863000
2015-02-18,30569525000
2015-02-19,31010070000
2015-02-20,31323823999
2015-02-23,31014368000
2015-02-24,31188437000
2015-02-25,31201331000
2015-02-26,31119669000
2015-02-27,31020815000
2015-03-02,31416231000
2015-03-03,31005772000
2015-03-04,30743594000
2015-03-05,30767232999
2015-03-06,30320241000
2015-03-09,30573823000
2015-03-10,30219238000
2015-03-11,30060212000
2015-03-12,30455628000
2015-03-13,30197748000
2015-03-16,30324539000
2015-03-17,30326688000
2015-03-18,30730700000
2015-03-19,30247175000
2015-03-20,30339582000
2015-03-23,30176257999
2015-03-24,30234281000
2015-03-25,29933421000
2015-03-26,30032275000
2015-03-27,30348178000
2015-03-30,30556631000
2015-03-31,30097872000
2015-04-01,29861151999
2015-04-02,30050527999
2015-04-06,30259272000
2015-04-07,30078504000
2015-04-08,30035464000
2015-04-09,30250664000
2015-04-10,30224839999
2015-04-13,29957992000
2015-04-14,30209776000
2015-04-15,30310920000
2015-04-16,30160280000
2015-04-17,29813808000
2015-04-20,30115088000
2015-04-21,30226992000
2015-04-22,30134456000
2015-04-23,29962295999
2015-04-24,29854695999
2015-04-27,30054832000
2015-04-28,30431432000
2015-04-29,30214080000
2015-04-30,28535520000
2015-05-01,29166056000
2015-05-04,29361888000
2015-05-05,28929336000
2015-05-06,28957312000
2015-05-07,29084280000
2015-05-08,29439360000
2015-05-11,29049848000
2015-05-12,28744264000
2015-05-13,28838951999
2015-05-14,29370495999
2015-05-15,29540504000
2015-05-18,29430751999
2015-05-19,29346824000
2015-05-20,29269351999
2015-05-21,29443664000
2015-05-22,29200488000
2015-05-26,29054151999
2015-05-27,29353280000
2015-05-28,29484551999
2015-05-29,29198336000
2015-06-01,29336064000
2015-06-02,29475944000
2015-06-03,29512527999
2015-06-04,29032632000
2015-06-05,28963768000
2015-06-08,28757176000
2015-06-09,28735656000
2015-06-10,29034783999
2015-06-11,29086432000
2015-06-12,28838951999
2015-06-15,28675400000
2015-06-16,28989592000
2015-06-17,29079976000
2015-06-18,29234920000
2015-06-19,28881992000
2015-06-22,29017568000
2015-06-23,28821736000
2015-06-24,28593624000
2015-06-25,28417160000
2015-06-26,28266520000
2015-06-29,27283056000
2015-06-30,27260750000
2015-07-01,27596930000
2015-07-02,27370655000
2015-07-06,27116365000
2015-07-07,27277990000
2015-07-08,26495725000
2015-07-09,26349185000
2015-07-10,27081885000
2015-07-13,27193945000
2015-07-14,27331865000
2015-07-15,27394360000
2015-07-16,27308160000
2015-07-17,27137915000
2015-07-20,26943965000
2015-07-21,26586235000
2015-07-22,26456935000
2015-07-23,26439695000
2015-07-24,25911720000
2015-07-27,25663895000
2015-07-28,26461245000
2015-07-29,26724155000
2015-07-30,28357645000
2015-07-31,28392125000
2015-08-03,29064485000
2015-08-04,29105430000
2015-08-05,29376960000
2015-08-06,29290759999
2015-08-07,29124825000
2015-08-10,29555825000
2015-08-11,29226110000
2015-08-12,28963200000
2015-08-13,29036470000
2015-08-14,29234730000
2015-08-17,29239040000
2015-08-18,29094654999
2015-08-19,28818814999
2015-08-20,27967590000
2015-08-21,27392205000
2015-08-24,26362115000
2015-08-25,26857765000
2015-08-26,27452545000
2015-08-27,28021465000
2015-08-28,28025775000
2015-08-31,27799500000
2015-09-01,27079730000
2015-09-02,27683130000
2015-09-03,27812430000
2015-09-04,27075420000
2015-09-08,27743470000
2015-09-09,27338330000
2015-09-10,27196100000
2015-09-11,27178860000
2015-09-14,26991375000
2015-09-15,27019390000
2015-09-16,27629255000
2015-09-17,27698215000
2015-09-18,26816820000
2015-09-21,26870695000
2015-09-22,26422455000
2015-09-23,25995765000
2015-09-24,25793195000
2015-09-25,25426845000
2015-09-28,24952745000
2015-09-29,25066960000
2015-09-30,25453610000
2015-10-01,25790258000
2015-10-02,26040586000
2015-10-05,26519662000
2015-10-06,26491608000
2015-10-07,26767832000
2015-10-08,27514500000
2015-10-09,27920204000
2015-10-12,27693614000
2015-10-13,27590030000
2015-10-14,27637506000
2015-10-15,27883518000
2015-10-16,27704404000
2015-10-19,27538238000
2015-10-20,27402284000
2015-10-21,27041898000
2015-10-22,27497236000
2015-10-23,27928835999
2015-10-26,27885676000
2015-10-27,27777776000
2015-10-28,28356120000
2015-10-29,27404442000
2015-10-30,27728142000
2015-11-02,27643980000
2015-11-03,27674192000
2015-11-04,27570608000
2015-11-05,27391494000
2015-11-06,27654770000
2015-11-09,27199432000
2015-11-10,27277120000
2015-11-11,27292226000
2015-11-12,26994422000
2015-11-13,27408758000
2015-11-16,28000050000
2015-11-17,27825252000
2015-11-18,27816620000
2015-11-19,27922361999
2015-11-20,27788566000
2015-11-23,27967680000
2015-11-24,27825252000
2015-11-25,27602978000
2015-11-27,27512342000
2015-11-30,27311648000
2015-12-01,27531764000
2015-12-02,27631032000
2015-12-03,27087216000
2015-12-04,27620242000
2015-12-07,27294384000
2015-12-08,26528294000
2015-12-09,26703092000
2015-12-10,26437658000
2015-12-11,26031954000
2015-12-14,25727676000
2015-12-15,26234806000
2015-12-16,26377234000
2015-12-17,26008216000
2015-12-18,25507560000
2015-12-21,25926212000
2015-12-22,26245596000
2015-12-23,26571454000
2015-12-24,26571454000
2015-12-28,26454922000
2015-12-29,26573612000
2015-12-30,26385866000
2015-12-31,25994669000
2016-01-04,25810984000
2016-01-05,25348530000
2016-01-06,24730484000
2016-01-07,23902821000
2016-01-08,23777483000
2016-01-11,23872567000
2016-01-12,24216166000
2016-01-13,23684560000
2016-01-14,23649984000
2016-01-15,23539773000
2016-01-19,23892016000
2016-01-20,23485748000
2016-01-21,23407952000
2016-01-22,23768839000
2016-01-25,23237233000
2016-01-26,23656467000
2016-01-27,23589476000
2016-01-28,23777483000
2016-01-29,25313954000
2016-02-01,26223735000
2016-02-02,26132973000
2016-02-03,26647291000
2016-02-04,27202668000
2016-02-05,27090296000
2016-02-08,26122168000
2016-02-09,26463606000
2016-02-10,26061660000
2016-02-11,25415521000
2016-02-12,26042211000
2016-02-16,26241023000
2016-02-17,26474411000
2016-02-18,26206447000
2016-02-19,26277760000
2016-02-22,26556529000
2016-02-23,26212930000
2016-02-24,26282082000
2016-02-25,26569495000
2016-02-26,26699155000
2016-02-29,26465767000
2016-03-01,26848264000
2016-03-02,26815849000
2016-03-03,26947670000
2016-03-04,26928221000
2016-03-07,26971441000
2016-03-08,26815849000
2016-03-09,26906611000
2016-03-10,26891484000
2016-03-11,27265337000
2016-03-14,27219956000
2016-03-15,26781273000
2016-03-16,27183219000
2016-03-17,28162152000
2016-03-18,28287490000
2016-03-21,28108127000
2016-03-22,28583547000
2016-03-23,28754266000
2016-03-24,28322066000
2016-03-28,28594352000
2016-03-29,28974688000
2016-03-30,29017908000
2016-03-31,28844621999
2016-04-01,29098044000
2016-04-04,28576038000
2016-04-05,28576038000
2016-04-06,28773144000
2016-04-07,28404923999
2016-04-08,28539215999
2016-04-11,28708164000
2016-04-12,28881444000
2016-04-13,28916100000
2016-04-14,29052558000
2016-04-15,29041728000
2016-04-18,29329806000
2016-04-19,29877804000
2016-04-20,29801994000
2016-04-21,29700192000
2016-04-22,29661204000
2016-04-25,29628714000
2016-04-26,29535576000
2016-04-27,29698026000
2016-04-28,29745678000
2016-04-29,29215008000
2016-05-02,29210676000
2016-05-03,28662678000
2016-05-04,28606362000
2016-05-05,28686504000
2016-05-06,28950756000
2016-05-09,28556544000
2016-05-10,28898771999
2016-05-11,28519721999
2016-05-12,28703832000
2016-05-13,28400592000
2016-05-16,28744986000
2016-05-17,28610694000
2016-05-18,28374600000
2016-05-19,28374600000
2016-05-20,28322615999
2016-05-23,28368102000
2016-05-24,28695167999
2016-05-25,28770978000
2016-05-26,28649682000
2016-05-27,28647515999
2016-05-31,28563042000
2016-06-01,28835958000
2016-06-02,28736321999
2016-06-03,28686504000
2016-06-06,29147862000
2016-06-07,29085048000
2016-06-08,29414280000
2016-06-09,29355798000
2016-06-10,29314644000
2016-06-13,28842456000
2016-06-14,28816464000
2016-06-15,28766646000
2016-06-16,28907436000
2016-06-17,28697334000
2016-06-20,28844621999
2016-06-21,28664844000
2016-06-22,28736321999
2016-06-23,29241000000
2016-06-24,28058364000
2016-06-27,26997024000
2016-06-28,27378240000
2016-06-29,27887250000
2016-06-30,28522704000
2016-07-01,28301160000
2016-07-05,27808116000
2016-07-06,27984048000
2016-07-07,28047036000
2016-07-08,28985339999
2016-07-11,29087423999
2016-07-12,29658660000
2016-07-13,29702100000
2016-07-14,29899752000
2016-07-15,29988804000
2016-07-18,29958396000
2016-07-19,29995320000
2016-07-20,29988804000
2016-07-21,29778120000
2016-07-22,29845452000
2016-07-25,29823732000
2016-07-26,30090888000
2016-07-27,29921471999
2016-07-28,29917128000
2016-07-29,30004007999
2016-08-01,29949707999
2016-08-02,29765088000
2016-08-03,29760744000
2016-08-04,29919300000
2016-08-05,29962739999
2016-08-08,29871516000
2016-08-09,29938848000
2016-08-10,29925816000
2016-08-11,29930160000
2016-08-12,30088716000
2016-08-15,30425376000
2016-08-16,30677328000
2016-08-17,30866292000
2016-08-18,31118244000
2016-08-19,31261596000
2016-08-22,31220328000
2016-08-23,31211639999
2016-08-24,31166028000
2016-08-25,31270284000
2016-08-26,30972720000
2016-08-29,31302864000
2016-08-30,31454904000
2016-08-31,31248564000
2016-09-01,31385400000
2016-09-02,31543955999
2016-09-06,31606944000
2016-09-07,31606944000
2016-09-08,31302864000
2016-09-09,30427548000
2016-09-12,30236412000
2016-09-13,29660832000
2016-09-14,29482728000
2016-09-15,29432771999
2016-09-16,29276388000
2016-09-19,29478384000
2016-09-20,29532684000
2016-09-21,29867171999
2016-09-22,29749884000
2016-09-23,29610876000
2016-09-26,29788980000
2016-09-27,29886720000
2016-09-28,30075684000
2016-09-29,30223380000
2016-09-30,30258123000
2016-10-03,30602089000
2016-10-04,29894564000
2016-10-05,29820545999
2016-10-06,29831431000
2016-10-07,29406916000
2016-10-10,29476580000
2016-10-11,28877905000
2016-10-12,28912737000
2016-10-13,28793001999
2016-10-14,28877905000
2016-10-17,28797356000
2016-10-18,29132614000
2016-10-19,29152207000
2016-10-20,29256702999
2016-10-21,29267588000
2016-10-24,29348137000
2016-10-25,29065126999
2016-10-26,28949745999
2016-10-27,29041180000
2016-10-28,29130437000
2016-10-31,29045533999
2016-11-01,28793001999
2016-11-02,29073835000
2016-11-03,28973693000
2016-11-04,29034649000
2016-11-07,29842316000
2016-11-08,29809661000
2016-11-09,29872794000
2016-11-10,30473645999
2016-11-11,30160158000
2016-11-14,30038245999
2016-11-15,30073077999
2016-11-16,30203698000
2016-11-17,30042600000
2016-11-18,30033892000
2016-11-21,30421398000
2016-11-22,30414867000
2016-11-23,30641275000
2016-11-25,30813258000
2016-11-28,30865506000
2016-11-29,31233419000
2016-11-30,31448942000
2016-12-01,31364039000
2016-12-02,31468535000
2016-12-05,32073741000
2016-12-06,31908289000
2016-12-07,32337158000
2016-12-08,32450362000
2016-12-09,32557035000
2016-12-12,32576627999
2016-12-13,32463424000
2016-12-14,32258786000
2016-12-15,32456893000
2016-12-16,32095511000
2016-12-19,32158644000
2016-12-20,32110750000
2016-12-21,32078095000
2016-12-22,31803793000
2016-12-23,31888695999
2016-12-27,32084626000
2016-12-28,31592624000
2016-12-29,31429349000
2016-12-30,31309614000
2017-01-03,31246860000
2017-01-04,31519235000
2017-01-05,31207638000
2017-01-06,31456044000
2017-01-09,31880949000
2017-01-10,31652153999
2017-01-11,31815578999
2017-01-12,31778536000
2017-01-13,31671765000
2017-01-17,31669586000
2017-01-18,31885307000
2017-01-19,31697913000
2017-01-20,31948498000
2017-01-23,31828653000
2017-01-24,32059627000
2017-01-25,32364687000
2017-01-26,32425699000
2017-01-27,30943978999
2017-01-30,30721721000
2017-01-31,30453703999
2017-02-01,30218372000
2017-02-02,30349112000
2017-02-03,30540864000
2017-02-06,30298995000
2017-02-07,30244520000
2017-02-08,30198761000
2017-02-09,30187866000
2017-02-10,30534327000
2017-02-13,30614950000
2017-02-14,30970127000
2017-02-15,31024602000
2017-02-16,30913473000
2017-02-17,30832850000
2017-02-21,30826313000
2017-02-22,30580086000
2017-02-23,30584444000
2017-02-24,30693394000
2017-02-27,30370902000
2017-02-28,30608413000
2017-03-01,31310051000
2017-03-02,30630203000
2017-03-03,30401408000
2017-03-06,30355649000
2017-03-07,30427555999
2017-03-08,30410124000
2017-03-09,30196582000
2017-03-10,30237983000
2017-03-13,30030978000
2017-03-14,29673622000
2017-03-15,30068021000
2017-03-16,30063663000
2017-03-17,30403587000
2017-03-20,30220551000
2017-03-21,29732454999
2017-03-22,29723739000
2017-03-23,29863195000
2017-03-24,29403426000
2017-03-27,29616967999
2017-03-28,29906775000
2017-03-29,29804362000
2017-03-30,29547240000
2017-03-31,29506749000
2017-04-03,29432594999
2017-04-04,29519835000
2017-04-05,29495844000
2017-04-06,29484939000
2017-04-07,29445680999
2017-04-10,29609255999
2017-04-11,29753201999
2017-04-12,29554730999
2017-04-13,29290830000
2017-04-17,29631066000
2017-04-18,29502387000
2017-04-19,29434776000
2017-04-20,29857890000
2017-04-21,29945130000
2017-04-24,30481655999
2017-04-25,30911312999
2017-04-26,30878598000
2017-04-27,30773910000
2017-04-28,30643050000
2017-05-01,30976743000
2017-05-02,31301712000
2017-05-03,31367142000
2017-05-04,31572155999
2017-05-05,32108682000
2017-05-08,31884039000
2017-05-09,31689930000
2017-05-10,31679025000
2017-05-11,31375866000
2017-05-12,31421667000
2017-05-15,31641948000
2017-05-16,31482735000
2017-05-17,31094517000
2017-05-18,31125051000
2017-05-19,31210110000
2017-05-22,31255911000
2017-05-23,31151223000
2017-05-24,31436933999
2017-05-25,31432572000
2017-05-26,31386771000
2017-05-30,31399857000
2017-05-31,31419486000
2017-06-01,31641948000
2017-06-02,32014899000
2017-06-05,31615776000
2017-06-06,31432572000
2017-06-07,31266816000
2017-06-08,31297350000
2017-06-09,31809885000
2017-06-12,31500183000
2017-06-13,31901487000
2017-06-14,31746636000
2017-06-15,31670301000
2017-06-16,31735730999
2017-06-19,31875315000
2017-06-20,31567794000
2017-06-21,31292987999
2017-06-22,31460925000
2017-06-23,31611414000
2017-06-26,31604871000
2017-06-27,31369323000
2017-06-28,31589604000
2017-06-29,30920037000
2017-06-30,31244304000
2017-07-03,31512936000
2017-07-05,31146024000
2017-07-06,31041192000
2017-07-07,31451783999
2017-07-10,31340400000
2017-07-11,31180968000
2017-07-12,31390631999
2017-07-13,31530408000
2017-07-14,31792488000
2017-07-17,31788120000
2017-07-18,31720416000
2017-07-19,31932264000
2017-07-20,31888583999
2017-07-21,31807775999
2017-07-24,31654896000
2017-07-25,31676736000
2017-07-26,31427760000
2017-07-27,31373160000
2017-07-28,31338216000
2017-07-31,31045560000
2017-08-01,32524127999
2017-08-02,32347224000
2017-08-03,32087327999
2017-08-04,32152848000
2017-08-07,32170320000
2017-08-08,31853640000
2017-08-09,31941000000
2017-08-10,31672368000
2017-08-11,31580640000
2017-08-14,32026175999
2017-08-15,32063304000
2017-08-16,32340672000
2017-08-17,31785936000
2017-08-18,31833983999
2017-08-21,31700760000
2017-08-22,31875479999
2017-08-23,31702944000
2017-08-24,31718231999
2017-08-25,31888583999
2017-08-28,31838352000
2017-08-29,31748808000
2017-08-30,31779383999
2017-08-31,31748808000
2017-09-01,31809960000
2017-09-05,31552248000
2017-09-06,31558800000
2017-09-07,31530408000
2017-09-08,31661448000
2017-09-11,32580912000
2017-09-12,32602752000
2017-09-13,32585279999
2017-09-14,32775288000
2017-09-15,32788392000
2017-09-18,32967479999
2017-09-19,32869200000
2017-09-20,32974031999
2017-09-21,32989320000
2017-09-22,32816783999
2017-09-25,33094152000
2017-09-26,32974031999
2017-09-27,33048288000
2017-09-28,33052656000
2017-09-29,33026448000
2017-10-02,33316579999
2017-10-03,33533291000
2017-10-04,33469810000
2017-10-05,33559559000
2017-10-06,33557370000
2017-10-09,33434786000
2017-10-10,33533291000
2017-10-11,33476377000
2017-10-12,33566126000
2017-10-13,33592394000
2017-10-16,33539858000
2017-10-17,33594583000
2017-10-18,33535479999
2017-10-19,33461054000
2017-10-20,33758758000
2017-10-23,33623040000
2017-10-24,33677765000
2017-10-25,33839751000
2017-10-26,35328271000
2017-10-27,35216632000
2017-10-30,35013055000
2017-10-31,34899227000
2017-11-01,35006488000
2017-11-02,34894849000
2017-11-03,34859825000
2017-11-06,34761320000
2017-11-07,34973653000
2017-11-08,35229766000
2017-11-09,35144395000
2017-11-10,35089670000
2017-11-13,35628164000
2017-11-14,35494635000
2017-11-15,35212254000
2017-11-16,35282302000
2017-11-17,35369862000
2017-11-20,35367673000
2017-11-21,35525281000
2017-11-22,35378618000
2017-11-24,35365484000
2017-11-27,35229766000
2017-11-28,35733236000
2017-11-29,35597518000
2017-11-30,35689456000
2017-12-01,35382996000
2017-12-04,35549360000
2017-12-05,35457422000
2017-12-06,35115938000
2017-12-07,35238522000
2017-12-08,35225388000
2017-12-11,35706968000
2017-12-12,35656621000
2017-12-13,35569061000
2017-12-14,35140017000
2017-12-15,35115938000
2017-12-18,35492446000
2017-12-19,35575628000
2017-12-20,35643487000
2017-12-21,35715724000
2017-12-22,35772638000
2017-12-26,35680700000
2017-12-27,35827363000
2017-12-28,36035318000
2017-12-29,35917112000
2018-01-02,36312894000
2018-01-03,36510354000
2018-01-04,36650770000
2018-01-05,36957930000
2018-01-08,36997422000
2018-01-09,37091764000
2018-01-10,36935990000
2018-01-11,37291418000
2018-01-12,37330910000
2018-01-16,36584950000
2018-01-17,36982064000
2018-01-18,36617860000
2018-01-19,36815320000
2018-01-22,36990840000
2018-01-23,37210240000
2018-01-24,37475714000
2018-01-25,38175600000
2018-01-26,37265090000
2018-01-29,36567398000
2018-01-30,36925020000
2018-01-31,36940378000
2018-02-01,36593726000
2018-02-02,35727096000
2018-02-05,34298802000
2018-02-06,35152268000
2018-02-07,34711274000
2018-02-08,33524320000
2018-02-09,34684946000
2018-02-12,35033792000
2018-02-13,34981136000
2018-02-14,35382638000
2018-02-15,35893840000
2018-02-16,35900422000
2018-02-20,35742454000
2018-02-21,35270744000
2018-02-22,35667858000
2018-02-23,36040838000
2018-02-26,36297536000
2018-02-27,35896034000
2018-02-28,35277326000
2018-03-01,35286102000
2018-03-02,35053538000
2018-03-05,35823632000
2018-03-06,36025480000
2018-03-07,36097882000
2018-03-08,36657352000
2018-03-09,37539340000
2018-03-12,37491072000
2018-03-13,37502042000
2018-03-14,37074212000
2018-03-15,37096152000
2018-03-16,37201464000
2018-03-19,36569592000
2018-03-20,36345804000
2018-03-21,36473056000
2018-03-22,35365086000
2018-03-23,34673976000
2018-03-26,35310236000
2018-03-27,34803422000
2018-03-28,34704692000
2018-03-29,34891182000
2018-04-02,34362725000
2018-04-03,34961960000
2018-04-04,35587535000
2018-04-05,36022145000
2018-04-06,35111220000
2018-04-09,35170485000
2018-04-10,35820205000
2018-04-11,35473395000
2018-04-12,35787280000
2018-04-13,35771915000
2018-04-16,36311885000
2018-04-17,36906730000
2018-04-18,36957215000
2018-04-19,36612600000
2018-04-20,36496265000
2018-04-23,36461145000
2018-04-24,35998000000
2018-04-25,36342615000
2018-04-26,36500655000
2018-04-27,36221890000
2018-04-30,35622655000
2018-05-01,35666555000
2018-05-02,35490955000
2018-05-03,35214385000
2018-05-04,35725820000
2018-05-07,35877275000
2018-05-08,35890445000
2018-05-09,36193355000
2018-05-10,36347005000
2018-05-11,36500655000
2018-05-14,36603820000
2018-05-15,36454560000
2018-05-16,36555530000
2018-05-17,36606015000
2018-05-18,36928680000
2018-05-21,37192080000
2018-05-22,36812345000
2018-05-23,36654305000
2018-05-24,36456755000
2018-05-25,36217500000
2018-05-29,35515100000
2018-05-30,35785085000
2018-05-31,35429495000
2018-06-01,35897030000
2018-06-04,35894835000
2018-06-05,36188965000
2018-06-06,36816735000
2018-06-07,36814540000
2018-06-08,36987945000
2018-06-11,36972580000
2018-06-12,36876000000
2018-06-13,36456755000
2018-06-14,36375540000
2018-06-15,36037510000
2018-06-18,35853130000
2018-06-19,35021225000
2018-06-20,34588810000
2018-06-21,34345165000
2018-06-22,34698560000
2018-06-25,34189319999
2018-06-26,34211270000
2018-06-27,34057620000
2018-06-28,34248585000
2018-06-29,34182734999
2018-07-02,34145604000
2018-07-03,34038000000
2018-07-05,34211484000
2018-07-06,34398144000
2018-07-09,34672644000
2018-07-10,35061336000
2018-07-11,34567236000
2018-07-12,34679232000
2018-07-13,34549668000
2018-07-16,34158780000
2018-07-17,34301519999
