,KMX
2018-09-13,13936566880
2018-09-14,13995664320
2018-09-17,13879207599
2018-09-18,13568076960
2018-09-19,13656723119
2018-09-20,13635865200
2018-09-21,13587196720
2018-09-24,13189158080
2018-09-25,13189158080
2018-09-26,12977102560
2018-09-27,12831097119
2018-09-28,12978840720
2018-10-01,12808501040
2018-10-02,12714640400
2018-10-03,12777214160
2018-10-04,12566896800
2018-10-05,12321816240
2018-10-08,12346150480
2018-10-09,12302696480
2018-10-10,11925515760
2018-10-11,11793415599
2018-10-12,11795153760
2018-10-15,11887276240
2018-10-16,12299220160
2018-10-17,12153214720
2018-10-18,11892490720
2018-10-19,11932468400
2018-10-22,11894228880
2018-10-23,11993304000
2018-10-24,11835131440
2018-10-25,12280100400
2018-10-26,12174072640
2018-10-29,12281838560
2018-10-30,11847298560
2018-10-31,11803844560
2018-11-01,12120189680
2018-11-02,12130618640
2018-11-05,12260980640
2018-11-06,12247075359
2018-11-07,11845560400
2018-11-08,11816011680
2018-11-09,11423187520
2018-11-12,11303254480
2018-11-13,11397115119
2018-11-14,10926073760
2018-11-15,10986909360
2018-11-16,10781806480
2018-11-19,10813093360
2018-11-20,10587132560
2018-11-21,10856547360
2018-11-23,10818307840
2018-11-26,11066864720
2018-11-27,11237204400
2018-11-28,11612646960
2018-11-29,11487499440
2018-11-30,11198864999
2018-12-03,11131065000
2018-12-04,10856475000
2018-12-06,10936140000
2018-12-07,10603920000
2018-12-10,10566630000
2018-12-11,10710705000
2018-12-12,10736130000
2018-12-13,10570020000
2018-12-14,10375095000
2018-12-17,10214070000
2018-12-18,10129320000
2018-12-19,9793710000
2018-12-20,9614040000
2018-12-21,9993720000
2018-12-24,10008975000
2018-12-26,10609005000
2018-12-27,10709010000
2018-12-28,10592055000
2018-12-31,10632735000
2019-01-02,10673415000
2019-01-03,10490355000
2019-01-04,10781895000
2019-01-07,11259885000
2019-01-08,11002245000
2019-01-09,11125980000
2019-01-10,10951395000
2019-01-11,11015805000
2019-01-14,10993770000
2019-01-15,10914105000
2019-01-16,10842915000
2019-01-17,10942920000
2019-01-18,10495440000
2019-01-22,10076775000
2019-01-23,9997110000
2019-01-24,10075080000
2019-01-25,10222545000
2019-01-28,10183560000
2019-01-29,9897105000
2019-01-30,9995415000
2019-01-31,9963210000
2019-02-01,10032705000
2019-02-04,10397130000
2019-02-05,10498830000
2019-02-06,10337805000
2019-02-07,10190340000
2019-02-08,10234410000
2019-02-11,10286955000
2019-02-12,10314075000
2019-02-13,10400520000
2019-02-14,10366620000
2019-02-15,10519170000
2019-02-19,10507305000
2019-02-20,10576800000
2019-02-21,10427640000
2019-02-22,10261530000
2019-02-25,10136100000
2019-02-26,10331025000
2019-02-27,10220850000
2019-02-28,10328720400
2019-03-01,10253874600
2019-03-04,9951164920
2019-03-05,10104183000
2019-03-06,10145764000
2019-03-07,9932869280
2019-03-08,9709995120
2019-03-11,9904594200
2019-03-12,10144100760
2019-03-13,10124141880
2019-03-14,10080897640
2019-03-15,10155743440
2019-03-18,10060938760
2019-03-19,9912910400
2019-03-20,10082560880
2019-03-21,10363648440
2019-03-22,10250548120
2019-03-25,10248884880
2019-03-26,10458453120
2019-03-27,10618124160
2019-03-28,10591512320
2019-03-29,11609415200
2019-04-01,11487998679
2019-04-02,11607751960
2019-04-03,11842268800
2019-04-04,11990297160
2019-04-05,11981980960
2019-04-08,12091754800
2019-04-09,12193212440
2019-04-10,12359536440
2019-04-11,12291343600
2019-04-12,12404443920
2019-04-15,12479289720
2019-04-16,12630644560
2019-04-17,12876804080
2019-04-18,12806948000
2019-04-22,12590726800
2019-04-23,12863498160
2019-04-24,12855181960
2019-04-25,12695510920
2019-04-26,12968282280
2019-04-29,12860171679
2019-04-30,12949986640
2019-05-01,13031485400
2019-05-02,13013189760
2019-05-03,13076392880
2019-05-06,13024832440
2019-05-07,12920048320
2019-05-08,12925038039
2019-05-09,13061423720
2019-05-10,13151238679
2019-05-13,12767030240
2019-05-14,12836886320
2019-05-15,12623991600
2019-05-16,12630644560
2019-05-17,12705490360
2019-05-20,12783662640
2019-05-21,12969945520
2019-05-22,12956639600
2019-05-23,12770356720
2019-05-24,12720459520
2019-05-28,12680541760
2019-05-29,12828570120
2019-05-30,12988241160
2019-05-31,12943911120
2019-06-03,13130761140
2019-06-04,13272965580
2019-06-05,13234934160
2019-06-06,13220052300
2019-06-07,13210131060
2019-06-10,13618555440
2019-06-11,13430051880
2019-06-12,13565642160
2019-06-13,13583831100
2019-06-14,13813673160
2019-06-17,13868239980
2019-06-18,13835169180
2019-06-19,13805405460
2019-06-20,13724382000
2019-06-21,14160916560
2019-06-24,13664854560
2019-06-25,13785562980
2019-06-26,13912885560
2019-06-27,14362648440
2019-06-28,14357687820
2019-07-01,14412254640
2019-07-02,14499892260
2019-07-03,14699970600
2019-07-05,14630521920
2019-07-08,14518081200
2019-07-09,14481703320
2019-07-10,14453593140
2019-07-11,14678474580
2019-07-12,14706584760
2019-07-15,14681781660
2019-07-16,14284932060
2019-07-17,14079893100
2019-07-18,14324617020
2019-07-19,14028633360
2019-07-22,14015405040
2019-07-23,14260128960
2019-07-24,14690049360
2019-07-25,14771072820
2019-07-26,15075324180
2019-07-29,15103434360
2019-07-30,14518081200
2019-07-31,14511467040
2019-08-01,14270050200
2019-08-02,14220444000
2019-08-05,13878161220
2019-08-06,14202255060
2019-08-07,13702885980
2019-08-08,13894696620
2019-08-09,13894696620
2019-08-12,13843436880
2019-08-13,14119578060
2019-08-14,13848397500
2019-08-15,13931074500
2019-08-16,14060050620
2019-08-19,14215483380
2019-08-20,13780602360
2019-08-21,13752492180
2019-08-22,13843436880
2019-08-23,13365563820
2019-08-26,13329185940
2019-08-27,13150603620
2019-08-28,13438319580
2019-08-29,13689657660
2019-08-30,13770681120
2019-09-03,13562378880
2019-09-04,13958276810
2019-09-05,14247397290
2019-09-06,14127478000
2019-09-09,14224399070
2019-09-10,14341032900
2019-09-11,14015772359
2019-09-12,14214542690
2019-09-13,14250682750
2019-09-16,13841642980
2019-09-17,14140619840
2019-09-18,14050269690
2019-09-19,14178402630
2019-09-20,13902423990
2019-09-23,14275323700
2019-09-24,14249040020
2019-09-25,14140619840
2019-09-26,14189901740
2019-09-27,14370602040
2019-09-30,14456024000
2019-10-01,14569372370
2019-10-02,14061768800
2019-10-03,13905709450
2019-10-04,14061768800
2019-10-07,14178402630
2019-10-08,13979632300
2019-10-09,14226041800
2019-10-10,14359102930
2019-10-11,14871634690
2019-10-14,14789498190
2019-10-15,15182110660
2019-10-16,15185396120
2019-10-17,15233035290
2019-10-18,15487658440
2019-10-21,15773493460
2019-10-22,15471231140
2019-10-23,15545153990
2019-10-24,15625647760
2019-10-25,15568152210
2019-10-28,15602649540
2019-10-29,15663430550
2019-10-30,15568152210
2019-10-31,15305315410
2019-11-01,15582936780
2019-11-04,15674929660
2019-11-05,15686428770
2019-11-06,15486015710
2019-11-07,15456446570
2019-11-08,15421949240
2019-11-11,15467945680
2019-11-12,15648645980
2019-11-13,15750495240
2019-11-14,15908197320
2019-11-15,16098754000
2019-11-18,16382946290
2019-11-19,16451940950
2019-11-20,16356662609
2019-11-21,16128323140
2019-11-22,16029759340
2019-11-25,16070827590
2019-11-26,16203888720
2019-11-27,16149678630
2019-11-29,15977191980
2019-12-02,15796341990
2019-12-03,15681982290
2019-12-04,15750598110
2019-12-05,15696685680
2019-12-06,15907434270
2019-12-09,15796341990
2019-12-10,15837184740
2019-12-11,16178630130
2019-12-12,16181897550
2019-12-13,15990753480
2019-12-16,16010358000
2019-12-17,16157391900
2019-12-18,16114915440
2019-12-19,16139421090
2019-12-20,15146125409
2019-12-23,14569425780
2019-12-24,14517147060
2019-12-26,14544920130
2019-12-27,14441996400
2019-12-30,14283526530
2019-12-31,14322735570
2020-01-02,14623338210
2020-01-03,14255753460
2020-01-06,14221445550
2020-01-07,14250852330
2020-01-08,14226346680
2020-01-09,14311299600
2020-01-10,14554722390
2020-01-13,14871662130
2020-01-14,15020329740
2020-01-15,15173898480
2020-01-16,15471233700
2020-01-17,15631337280
2020-01-21,15667278900
2020-01-22,15904166850
2020-01-23,16028328810
2020-01-24,15802876830
2020-01-27,15680348580
2020-01-28,16103479469
2020-01-29,16092043500
2020-01-30,16232542560
2020-01-31,15853521840
2020-02-03,15530047260
2020-02-04,15806144250
2020-02-05,16005456870
2020-02-06,15842085870
2020-02-07,15732627300
2020-02-10,15953178150
2020-02-11,16147589640
2020-02-12,16047933330
2020-02-13,16155758190
2020-02-14,16142688510
2020-02-18,16054468170
2020-02-19,16358338230
2020-02-20,16647504900
2020-02-21,16534778909
2020-02-24,15920503950
2020-02-25,15240880590
2020-02-26,14915772300
2020-02-27,14407688490
2020-02-28,14263922010
2020-03-02,14598275020
2020-03-03,14015905680
2020-03-04,14754441100
2020-03-05,13978490890
2020-03-06,13827205000
2020-03-09,12234636329
2020-03-10,12979678670
2020-03-11,12397309329
2020-03-12,11040616510
2020-03-13,11255344870
2020-03-16,8938881350
2020-03-17,8745300480
2020-03-18,7844092060
2020-03-19,7829451490
2020-03-20,7201533710
2020-03-23,7759502100
2020-03-24,9161743360
2020-03-25,10391551240
2020-03-26,9910039160
2020-03-27,9586319890
2020-03-30,9069019750
2020-03-31,8756687590
2020-04-01,8517558280
2020-04-02,8166184600
2020-04-03,7905907800
2020-04-06,8857544850
2020-04-07,9436660730
2020-04-08,10284187060
2020-04-09,10817754500
2020-04-13,10183329800
2020-04-14,10474514470
2020-04-15,10017403340
2020-04-16,9609094110
2020-04-17,10609533060
2020-04-20,10502168880
2020-04-21,10342749340
2020-04-22,10559104430
2020-04-23,10734791270
2020-04-24,11543276079
2020-04-27,12195594810
2020-04-28,12054069300
2020-04-29,12849540270
2020-04-30,11980866450
2020-05-01,11561170109
2020-05-04,11660400640
2020-05-05,11870248810
2020-05-06,11870248810
2020-05-07,11853981510
2020-05-08,12475392370
2020-05-11,12356641079
2020-05-12,12164686940
2020-05-13,12029668350
2020-05-14,12228129410
2020-05-15,12330613400
2020-05-18,12973171750
2020-05-19,12843033350
2020-05-20,12745429550
2020-05-21,13082162660
2020-05-22,13265983150
2020-05-26,13862993060
2020-05-27,14512058329
2020-05-28,14425841640
2020-05-29,14323357650
2020-06-01,14723769060
2020-06-02,15040831020
2020-06-03,15493543200
2020-06-04,15220608420
2020-06-05,15678223620
2020-06-08,16073733900
2020-06-09,15513155280
2020-06-10,15034293660
2020-06-11,14266153860
2020-06-12,14705791320
2020-06-15,15171578220
2020-06-16,15748500240
2020-06-17,15851463660
2020-06-18,16001822940
2020-06-19,15014681580
2020-06-22,15356258639
2020-06-23,15070249139
2020-06-24,14619171300
2020-06-25,14642052060
2020-06-26,14150115720
2020-06-29,14542357320
2020-06-30,14635514700
2020-07-01,14548894680
2020-07-02,14581581480
2020-07-06,14771164920
2020-07-07,14478618060
2020-07-08,14496595800
2020-07-09,14092913820
2020-07-10,14413244460
2020-07-13,14264519520
2020-07-14,14929695900
2020-07-15,15532767360
2020-07-16,15562185480
2020-07-17,15529498680
2020-07-20,15256563900
2020-07-21,15570357180
2020-07-22,15992016900
2020-07-23,15980576520
2020-07-24,15928277639
2020-07-27,15978942180
2020-07-28,15880881780
2020-07-29,16127667120
2020-07-30,16070465220
2020-07-31,15848194980
2020-08-03,15918471600
2020-08-04,16238802240
2020-08-05,16402236240
2020-08-06,16449632100
2020-08-07,16389161520
2020-08-10,16702954800
2020-08-11,16995501660
2020-08-12,17363228160
2020-08-13,17055972240
2020-08-14,17054337900
2020-08-17,17261899080
2020-08-18,17426967420
2020-08-19,17451482520
2020-08-20,17343616080
2020-08-21,17474363280
2020-08-24,17781619200
2020-08-25,17493975360
2020-08-26,17525027820
2020-08-27,17412258360
2020-08-28,17528296500
2020-08-31,17507862760
2020-09-01,17778020560
2020-09-02,17781295200
2020-09-03,17407986240
2020-09-04,17286824560
2020-09-08,17129641840
2020-09-09,17216419800
2020-09-10,16775980719
2020-09-11,16640083160
2020-09-14,17159113600
2020-09-15,17193497320
2020-09-16,17111631320
2020-09-17,16862758680
2020-09-18,16875857239
2020-09-21,16556579840
2020-09-22,17077247600
2020-09-23,17344130760
2020-09-24,15436652960
2020-09-25,15395719960
2020-09-28,15562726600
2020-09-29,15240174560
2020-09-30,15048608120
2020-10-01,15307304680
2020-10-02,15644592600
2020-10-05,16031000120
2020-10-06,15251635800
2020-10-07,15407181200
2020-10-08,15708448080
2020-10-09,15547990719
2020-10-12,15146847320
2020-10-13,15248361160
2020-10-14,14994576560
2020-10-15,15246723840
2020-10-16,15348237680
2020-10-19,15069893280
2020-10-20,14920897160
2020-10-21,14704770920
2020-10-22,14968379440
2020-10-23,14891425400
2020-10-26,14537764280
2020-10-27,14316726080
2020-10-28,14388768160
2020-10-29,14442799719
2020-10-30,14152994080
2020-11-02,14585246560
2020-11-03,15246723840
2020-11-04,14989664600
2020-11-05,15279470239
2020-11-06,15186143000
2020-11-09,15713360040
2020-11-10,15441564920
2020-11-11,15295843440
2020-11-12,15243449200
2020-11-13,15633131360
2020-11-16,15978605880
2020-11-17,15510332360
2020-11-18,15197604239
2020-11-19,15477585960
2020-11-20,15480860600
2020-11-23,15790314080
2020-11-24,15724821280
2020-11-25,15602022280
2020-11-27,15615120840
2020-11-30,15227237640
2020-12-01,15660533020
2020-12-02,15714287710
2020-12-03,15681709110
2020-12-04,15719174500
2020-12-07,15647501580
2020-12-08,15373841340
2020-12-09,15453658910
2020-12-10,15367325620
2020-12-11,15300539490
2020-12-14,15074118220
2020-12-15,15658904090
2020-12-16,16139438440
2020-12-17,16255092470
2020-12-18,16004237250
2020-12-21,16364230779
2020-12-22,15039910690
2020-12-23,15178369740
2020-12-24,15035023900
2020-12-28,14823263000
2020-12-29,15025250320
2020-12-30,15412935660
2020-12-31,15386872779
2021-01-04,15197916900
2021-01-05,15344520600
2021-01-06,15956998279
2021-01-07,16338167900
2021-01-08,16631375300
2021-01-11,17045123520
2021-01-12,17348104500
2021-01-13,17183582570
2021-01-14,17323670550
2021-01-15,17338330920
2021-01-19,18965631990
2021-01-20,20001631470
2021-01-21,19594398970
2021-01-22,19325625520
2021-01-25,19703537280
2021-01-26,20816096470
2021-01-27,19783354850
2021-01-28,19757291970
2021-01-29,19185537540
2021-02-01,19043820630
2021-02-02,20042354720
2021-02-03,20086335830
2021-02-04,20469134380
2021-02-05,20552209810
2021-02-08,20662977050
2021-02-09,20430040060
2021-02-10,20430040060
2021-02-11,20661348120
2021-02-12,20377914300
2021-02-16,19931587480
2021-02-17,19956021430
2021-02-18,19586254320
2021-02-19,19762178760
2021-02-22,19446166340
2021-02-23,19426619180
2021-02-24,19846883120
2021-02-25,19371235560
2021-02-26,19467342430
2021-03-01,19804899890
2021-03-02,19738007980
2021-03-03,19871791800
2021-03-04,19627065300
2021-03-05,20100203200
2021-03-08,21074214669
2021-03-09,20992639169
2021-03-10,21788816050
2021-03-11,21694188470
2021-03-12,21823077760
2021-03-15,21919336850
2021-03-16,21392359120
2021-03-17,21544089550
2021-03-18,21953598560
2021-03-19,21738239240
2021-03-22,21584877300
2021-03-23,21376044020
2021-03-24,20940430850
2021-03-25,21307520600
2021-03-26,21831235310
2021-03-29,21955230070
2021-03-30,22160800330
2021-03-31,21643611660
2021-04-01,20118149810
2021-04-05,20893117060
2021-04-06,20610865830
2021-04-07,20573341100
2021-04-08,20907800650
2021-04-09,21475566130
2021-04-12,21552247100
2021-04-13,21234102650
2021-04-14,21147632620
2021-04-15,21077477690
2021-04-16,21204735470
2021-04-19,21225945100
2021-04-20,20850697800
2021-04-21,21035058430
2021-04-22,21054636550
2021-04-23,21385833080
2021-04-26,21442935930
2021-04-27,21707240550
2021-04-28,21876917590
2021-04-29,21730081690
2021-04-30,21738239240
2021-05-03,22341897940
2021-05-04,22418578910
2021-05-05,22498522900
2021-05-06,21256943790
2021-05-07,21207998490
2021-05-10,20868644410
2021-05-11,20136096420
2021-05-12,19263238570
2021-05-13,19759217610
2021-05-14,20366139330
2021-05-17,20302510440
2021-05-18,19604224160
2021-05-19,18910832410
2021-05-20,19119665690
2021-05-21,19036458680
2021-05-24,18579635880
2021-05-25,18496428870
2021-05-26,18728103290
2021-05-27,18891254290
2021-05-28,18793363690
2021-06-01,19018132200
2021-06-02,18692200200
2021-06-03,18547160460
2021-06-04,18586272300
2021-06-07,18669384960
2021-06-08,18745978980
2021-06-09,18741090000
2021-06-10,18741090000
2021-06-11,19042577100
2021-06-14,19246284600
2021-06-15,19365249780
2021-06-16,19143616020
2021-06-17,18891018720
2021-06-18,18441232560
2021-06-21,18918722940
2021-06-22,19140356700
2021-06-23,19273988820
2021-06-24,19463029380
2021-06-25,20761868400
2021-06-28,21024243660
2021-06-29,21291507900
2021-06-30,21047058900
2021-07-01,21280100280
2021-07-02,21808110120
2021-07-06,21632106840
2021-07-07,22306786080
2021-07-08,21718478820
2021-07-09,21974335440
2021-07-12,22068855719
2021-07-13,21469140840
2021-07-14,21868407540
2021-07-15,21390917160
2021-07-16,21340397700
2021-07-19,20949279300
2021-07-20,21899371080
2021-07-21,22151968380
2021-07-22,21904260060
2021-07-23,21974335440
2021-07-26,22015076940
2021-07-27,21995521020
2021-07-28,21723367800
2021-07-29,21995521020
2021-07-30,21829295700
2021-08-02,22244859000
2021-08-03,22766350200
2021-08-04,22264414920
2021-08-05,22163376000
2021-08-06,21840703320
2021-08-09,21650033100
2021-08-10,22050929460
2021-08-11,21495215400
2021-08-12,21078022440
2021-08-13,20874314940
2021-08-16,21034021620
2021-08-17,20773276020
2021-08-18,20308822920
2021-08-19,20246895840
2021-08-20,20331638160
2021-08-23,20357712720
2021-08-24,20458751640
2021-08-25,20774905680
2021-08-26,20576087160
2021-08-27,20629865940
2021-08-30,20613569340
2021-08-31,20284771260
2021-09-01,20629844040
2021-09-02,20484038640
2021-09-03,20599062900
2021-09-07,20561801520
2021-09-08,21285968339
2021-09-09,21584059380
2021-09-10,21794667180
2021-09-13,21771986339
2021-09-14,21870810000
2021-09-15,22164040860
2021-09-16,22630618140
2021-09-17,22727821740
2021-09-20,22390849260
2021-09-21,22191581880
2021-09-22,22763463060
2021-09-23,23030772960
2021-09-24,23396906519
2021-09-27,23529751440
2021-09-28,23171718180
2021-09-29,23725778700
2021-09-30,20730287760
2021-10-01,20603923080
2021-10-04,19852215240
2021-10-05,20450017380
2021-10-06,20942515620
2021-10-07,21279488100
2021-10-08,21148263240
2021-10-11,20944135680
2021-10-12,21313509360
2021-10-13,21603500100
2021-10-14,21974493839
2021-10-15,22160800740
2021-10-18,22279065120
2021-10-19,22437831000
2021-10-20,22447551360
2021-10-21,22988651400
2021-10-22,23236520580
2021-10-25,22675979820
2021-10-26,22266104640
2021-10-27,22219122900
2021-10-28,22052256720
2021-10-29,22181861519
2021-11-01,22510733700
2021-11-02,23392046339
2021-11-03,23897505060
2021-11-04,24464526060
2021-11-05,25060708140
2021-11-08,24940823700
2021-11-09,25086629100
2021-11-10,24616811700
2021-11-11,24325200900
2021-11-12,24108112860
2021-11-15,24239337720
2021-11-16,23978508060
2021-11-17,23863483800
2021-11-18,23659356240
2021-11-19,23813261940
2021-11-22,23829462540
2021-11-23,23704717920
2021-11-24,23873204160
2021-11-26,23612374500
2021-11-29,23730638880
2021-11-30,22813287500
2021-12-01,22661468100
2021-12-02,23271975900
2021-12-03,23044246800
2021-12-06,23338195000
2021-12-07,24211964100
2021-12-08,24039148400
2021-12-09,23677366000
2021-12-10,24142514800
2021-12-13,23136307500
2021-12-14,22822978100
2021-12-15,22932804900
2021-12-16,22191474000
2021-12-17,22214085400
2021-12-20,21278942500
2021-12-21,22125254900
2021-12-22,20652283700
2021-12-23,20400328100
2021-12-27,20590909900
2021-12-28,20658744100
2021-12-29,20598985400
2021-12-30,20703966900
2021-12-31,21033447300
2022-01-03,20513385100
2022-01-04,20004628600
2022-01-05,19276218500
2022-01-06,19235841000
2022-01-07,19555630800
2022-01-10,19166391700
2022-01-11,19243916500
2022-01-12,19261682600
2022-01-13,18972579700
2022-01-14,18315234000
2022-01-18,17830704000
2022-01-19,17383321300
2022-01-20,17129750600
2022-01-21,17459231000
2022-01-24,18076199200
2022-01-25,17756409400
2022-01-26,17402702500
2022-01-27,17045765400
2022-01-28,17766100000
2022-01-31,17955066700
2022-02-01,17921149600
2022-02-02,17733798000
2022-02-03,17236347200
2022-02-04,17160437500
2022-02-07,17053840900
2022-02-08,17611050400
2022-02-09,18200561900
2022-02-10,17861390900
2022-02-11,17520604800
2022-02-14,17921149600
2022-02-15,18302313200
2022-02-16,17698265800
2022-02-17,17359094800
2022-02-18,17061916400
2022-02-22,16339966700
2022-02-23,16207528500
2022-02-24,16982776500
2022-02-25,17338098500
2022-02-28,17525380340
2022-03-01,16869761520
2022-03-02,16959528400
2022-03-03,16749538020
2022-03-04,16521914859
2022-03-07,16031402980
2022-03-08,16021785100
2022-03-09,16332763220
2022-03-10,16150023500
2022-03-11,15903164579
2022-03-14,15797367900
2022-03-15,16177274160
2022-03-16,16353601960
2022-03-17,16658168160
2022-03-18,16746332060
2022-03-21,16444971820
2022-03-22,16518708900
2022-03-23,15856678160
2022-03-24,15914385440
2022-03-25,15592186460
2022-03-28,15810191740
2022-03-29,16642138359
2022-03-30,16275055940
2022-03-31,15465551040
2022-04-01,15787750020
2022-04-04,16249408260
2022-04-05,16000946359
2022-04-06,15670732480
2022-04-07,15888737760
2022-04-08,16385661560
2022-04-11,16537944660
2022-04-12,14960612340
2022-04-13,14906111020
2022-04-14,14713753420
2022-04-18,14604750780
2022-04-19,15435094420
2022-04-20,14918934859
2022-04-21,14534219660
2022-04-22,14487733240
2022-04-25,14498954100
2022-04-26,14175152140
2022-04-27,14245683260
2022-04-28,14282551800
2022-04-29,13750362440
2022-05-02,14609559720
2022-05-03,15239530859
2022-05-04,16058653640
2022-05-05,14808329240
2022-05-06,15180220600
2022-05-09,14877257380
2022-05-10,14782681560
2022-05-11,14393157420
2022-05-12,14628795480
2022-05-13,14692914680
2022-05-16,14853212680
2022-05-17,15624246060
2022-05-18,14394760400
2022-05-19,14555058400
2022-05-20,14821153079
2022-05-23,14569485220
2022-05-24,14553455420
2022-05-25,15378990120
2022-05-26,15895149680
2022-05-27,16076286420
2022-05-31,15764175270
2022-06-01,15635546459
2022-06-02,15751471190
2022-06-03,15300476350
2022-06-06,15484685510
2022-06-07,15599022230
2022-06-08,16235814240
2022-06-09,15868983930
2022-06-10,15249660030
2022-06-13,14103116810
2022-06-14,14258741790
2022-06-15,14536643540
2022-06-16,13618773760
2022-06-17,13814098990
2022-06-21,13923671680
2022-06-22,14252389750
2022-06-23,14571579760
2022-06-24,15619666360
2022-06-27,15660954620
2022-06-28,14990814400
2022-06-29,14859009569
2022-06-30,14368314480
2022-07-01,14716088670
2022-07-05,15216311819
2022-07-06,14765316980
2022-07-07,15065450870
2022-07-08,14714500660
2022-07-11,14107880840
2022-07-12,14489003240
2022-07-13,14387370600
2022-07-14,14150757110
2022-07-15,14538231550
2022-07-18,14739908819
2022-07-19,15270304160
2022-07-20,15341764610
2022-07-21,15246484010
2022-07-22,14982874350
2022-07-25,15027338630
2022-07-26,14643040209
2022-07-27,14986050370
2022-07-28,15559321980
2022-07-29,15807051540
2022-08-01,16191349959
2022-08-02,15724475020
2022-08-03,15848339800
2022-08-04,15795935470
2022-08-05,15748295170
2022-08-08,15843575770
2022-08-09,15398932970
2022-08-10,15883276020
2022-08-11,16150061700
2022-08-12,16132593590
2022-08-15,16105597420
2022-08-16,16550240220
2022-08-17,15881688010
2022-08-18,15680010740
2022-08-19,15287772270
2022-08-22,14269857860
2022-08-23,14346082340
2022-08-24,14438186920
2022-08-25,14806605240
2022-08-26,14292090000
2022-08-29,14403250700
2022-08-30,14344494330
2022-08-31,13973785320
2022-09-01,14081227360
2022-09-02,13834742680
2022-09-06,13450795390
2022-09-07,13986425560
2022-09-08,14043306640
2022-09-09,14378273000
2022-09-12,14390913240
2022-09-13,13520316709
2022-09-14,13493456200
2022-09-15,13427094940
2022-09-16,13387594190
2022-09-19,13616698540
2022-09-20,12986266570
2022-09-21,12807723180
2022-09-22,12603899310
2022-09-23,12559658470
2022-09-26,12635499910
2022-09-27,12821943450
2022-09-28,13654619260
2022-09-29,10295475480
2022-09-30,10431358060
2022-10-03,10703123220
2022-10-04,10815305350
2022-10-05,10540380129
2022-10-06,10331816170
2022-10-07,9845166930
2022-10-10,10048990800
2022-10-11,9960509120
2022-10-12,9813566330
2022-10-13,9857807170
2022-10-14,9511780600
2022-10-17,9800926090
2022-10-18,9589202070
2022-10-19,9085172500
2022-10-20,8922429410
2022-10-21,8799187070
2022-10-24,9200514690
2022-10-25,9772485550
2022-10-26,9725084650
2022-10-27,9805666180
2022-10-28,10079011370
2022-10-31,9955769030
2022-11-01,10167493050
2022-11-02,9853067080
2022-11-03,10017390200
2022-11-04,9921008370
2022-11-07,10211733890
2022-11-08,10233854310
2022-11-09,10216473980
2022-11-10,11162911950
2022-11-11,11783863740
2022-11-14,11687481910
2022-11-15,11480497980
2022-11-16,10799505050
2022-11-17,10622541690
2022-11-18,10516679680
2022-11-21,10461378629
2022-11-22,10608321420
2022-11-23,10521419770
2022-11-25,10548280280
2022-11-28,10358676680
2022-11-29,10605161360
2022-11-30,10961099520
2022-12-01,10920011200
2022-12-02,10997446880
2022-12-05,10649776480
2022-12-06,10365318880
2022-12-07,10287883200
2022-12-08,10347935360
2022-12-09,10382702400
2022-12-12,10407987520
2022-12-13,10616589760
2022-12-14,10700346719
2022-12-15,10333712480
2022-12-16,9709486080
2022-12-19,9180078880
2022-12-20,9127928320
2022-12-21,9382359840
2022-12-22,9039430400
2022-12-23,9507205120
2022-12-27,9548293440
2022-12-28,9361815680
2022-12-29,9681040320
2022-12-30,9622568480
2023-01-03,9583060480
2023-01-04,10291043840
2023-01-05,10009746880
2023-01-06,10395344960
2023-01-09,10599206239
2023-01-10,10649776480
2023-01-11,10656097760
2023-01-12,10569180160
2023-01-13,10272080000
2023-01-17,10657678080
2023-01-18,10020809120
2023-01-19,9828010080
2023-01-20,10442754560
2023-01-23,10640294560
2023-01-24,10543895040
2023-01-25,10479101920
2023-01-26,10471200320
2023-01-27,10920011200
2023-01-30,10910529280
2023-01-31,11133354400
2023-02-01,11985146880
2023-02-02,12535098239
2023-02-03,12356522080
2023-02-06,12304371520
2023-02-07,12035717120
2023-02-08,12045199040
2023-02-09,11770223360
2023-02-10,11626414239
2023-02-13,11868203200
2023-02-14,11996209120
2023-02-15,11939317600
2023-02-16,11744938239
2023-02-17,11528434400
2023-02-21,10839414880
2023-02-22,10981643680
2023-02-23,10921591520
2023-02-24,10724051520
2023-02-27,10608688160
2023-02-28,10916328640
2023-03-01,10872056160
2023-03-02,10729751760
2023-03-03,11123460600
2023-03-06,10873637320
2023-03-07,10878380800
2023-03-08,11144015680
2023-03-09,10494158920
2023-03-10,10076732680
2023-03-13,9678280360
2023-03-14,9539138280
2023-03-15,9349399080
2023-03-16,9246623680
2023-03-17,8895606160
2023-03-20,8974664160
2023-03-21,9347817920
2023-03-22,9085345360
2023-03-23,8969920680
2023-03-24,9135942480
2023-03-27,9213419320
2023-03-28,9213419320
2023-03-29,9412645480
2023-03-30,9660887600
2023-03-31,10163696480
2023-04-03,10211131280
2023-04-04,10040366000
2023-04-05,9872763040
2023-04-06,10171602280
2023-04-10,10413519760
2023-04-11,11417556359
2023-04-12,10843595280
2023-04-13,10911585160
2023-04-14,10982737359
2023-04-17,11004873600
2023-04-18,10921072119
2023-04-19,10770861920
2023-04-20,10664924200
2023-04-21,10935302560
2023-04-24,10891030080
2023-04-25,10650693760
2023-04-26,10739238720
2023-04-27,11131366400
2023-04-28,11072863480
2023-05-01,11144015680
2023-05-02,11278414280
