,ABT
2018-07-16,108506254716
2018-07-17,110297714409
2018-07-18,113722563822
2018-07-19,112018920780
2018-07-20,111211007586
2018-07-23,111000247622
2018-07-24,113107847260
2018-07-25,114565603677
2018-07-26,115320826881
2018-07-27,114618293668
2018-07-30,114460223695
2018-07-31,115110066917
2018-08-01,113775253812
2018-08-02,113423987206
2018-08-03,114565603677
2018-08-06,114583167007
2018-08-07,113705000491
2018-08-08,113880633794
2018-08-09,113529367188
2018-08-10,112458004038
2018-08-13,111404204219
2018-08-14,111755470826
2018-08-15,111474457541
2018-08-16,112686327333
2018-08-17,113669873831
2018-08-20,113529367188
2018-08-21,113722563822
2018-08-22,115338390211
2018-08-23,115619403496
2018-08-24,116093613415
2018-08-27,117393299858
2018-08-28,117305483207
2018-08-29,117902636438
2018-08-30,117709439804
2018-08-31,117393299858
2018-09-04,117867509777
2018-09-05,115917980112
2018-09-06,115619403496
2018-09-07,116286810048
2018-09-10,116883963279
2018-09-11,116971779931
2018-09-12,117621623153
2018-09-13,120308812692
2018-09-14,120168306049
2018-09-17,118851056275
2018-09-18,120150742719
2018-09-19,120308812692
2018-09-20,120818149271
2018-09-21,121274795859
2018-09-24,125472431806
2018-09-25,126807244910
2018-09-26,127931298050
2018-09-27,128247437996
2018-09-28,128844591227
2018-10-01,130126511558
2018-10-02,129582269537
2018-10-03,126474823160
2018-10-04,126088586888
2018-10-05,125667238226
2018-10-08,125421451507
2018-10-09,125158108594
2018-10-10,120997290564
2018-10-11,120049256076
2018-10-12,121717094527
2018-10-15,120611054291
2018-10-16,124561197990
2018-10-17,123297152007
2018-10-18,119627907415
2018-10-19,118662316732
2018-10-22,120295042795
2018-10-23,120382823766
2018-10-24,117521164108
2018-10-25,118802766286
2018-10-26,117608945079
2018-10-29,118170743294
2018-10-30,119382120696
2018-10-31,121032402952
2018-11-01,123156702453
2018-11-02,123226927230
2018-11-05,123578051114
2018-11-06,124578754185
2018-11-07,127282408095
2018-11-08,128089993029
2018-11-09,127791537727
2018-11-12,123876506416
2018-11-13,121997993634
2018-11-14,121857544081
2018-11-15,124174961718
2018-11-16,126474823160
2018-11-19,123841394027
2018-11-20,121243077283
2018-11-21,120312598989
2018-11-23,119575238832
2018-11-26,120804172427
2018-11-27,122384229907
2018-11-28,127861762504
2018-11-29,128616678855
2018-11-30,130003618199
2018-12-03,130389854471
2018-12-04,125526788673
2018-12-06,125597013449
2018-12-07,122805578568
2018-12-10,124508529408
2018-12-11,126123699276
2018-12-12,127335076677
2018-12-13,126720609879
2018-12-14,124227630300
2018-12-17,122454454684
2018-12-18,123033809093
2018-12-19,121137740118
2018-12-20,120049256076
2018-12-21,118100518517
2018-12-24,115098409306
2018-12-26,122226224159
2018-12-27,123999399775
2018-12-28,124806984709
2018-12-31,127603230680
2019-01-02,122610597709
2019-01-03,116824083169
2019-01-04,120158385754
2019-01-07,121957850642
2019-01-08,120493580194
2019-01-09,122504746833
2019-01-10,121869641578
2019-01-11,122310686894
2019-01-14,120440654756
2019-01-15,124321853533
2019-01-16,123175135712
2019-01-17,124410062596
2019-01-18,125997825732
2019-01-22,126121318420
2019-01-23,123333912026
2019-01-24,125009884225
2019-01-25,125521496791
2019-01-28,121816716141
2019-01-29,122945792148
2019-01-30,126456512860
2019-01-31,128749948500
2019-02-01,127656156118
2019-02-04,127903141495
2019-02-05,128979292064
2019-02-06,129649680944
2019-02-07,128326544997
2019-02-08,129367411942
2019-02-11,129737890007
2019-02-12,132419445525
2019-02-13,131219802267
2019-02-14,130496487950
2019-02-15,132754639965
2019-02-19,132313594650
2019-02-20,133266252531
2019-02-21,132560580026
2019-02-22,134307119476
2019-02-25,135594971797
2019-02-26,135400911858
2019-02-27,136247718864
2019-02-28,136935749556
2019-03-01,138647005380
2019-03-04,138699930818
2019-03-05,137994258313
2019-03-06,137076884057
2019-03-07,135489120921
2019-03-08,135189210107
2019-03-11,137270943996
2019-03-12,138029541938
2019-03-13,138699930818
2019-03-14,139335036072
2019-03-15,140887515583
2019-03-18,139070408883
2019-03-19,141063933709
2019-03-20,141028650084
2019-03-21,141240351835
2019-03-22,137553212998
2019-03-25,138011900126
2019-03-26,139370319698
2019-03-27,138893990757
2019-03-28,140146559453
2019-03-29,141028650084
2019-04-01,140790894010
2019-04-02,140720198106
2019-04-03,140508110392
2019-04-04,138952800491
2019-04-05,139624411585
2019-04-08,138776060729
2019-04-09,139041170372
2019-04-10,139571389656
2019-04-11,138758386753
2019-04-12,137874687946
2019-04-15,136973315162
2019-04-16,134993829833
2019-04-17,128807938181
2019-04-18,130646031700
2019-04-22,131688796293
2019-04-23,134498958501
2019-04-24,135647766951
2019-04-25,138051427707
2019-04-26,138846756634
2019-04-29,138334211326
2019-04-30,140614154249
2019-05-01,139164888205
2019-05-02,139235584109
2019-05-03,139076518324
2019-05-06,139748129418
2019-05-07,135930550569
2019-05-08,134711046215
2019-05-09,135064525738
2019-05-10,135117547666
2019-05-13,133438519932
2019-05-14,134375240668
2019-05-15,135223591523
2019-05-16,135382657308
2019-05-17,134269196811
2019-05-20,133915717288
2019-05-21,134375240668
2019-05-22,134781742119
2019-05-23,133668281622
2019-05-24,136054268402
2019-05-28,133809673431
2019-05-29,133738977527
2019-05-30,135241265499
2019-05-31,134551980429
2019-06-03,133809673431
2019-06-04,136902619257
2019-06-05,139076518324
2019-06-06,141550874985
2019-06-07,142699683435
2019-06-10,143636404171
2019-06-11,143371294528
2019-06-12,144838234549
2019-06-13,145439149738
2019-06-14,145315431905
2019-06-17,145014974310
2019-06-18,147436309043
2019-06-19,149044640872
2019-06-20,150122753418
2019-06-21,150228797275
2019-06-24,149716251966
2019-06-25,148885575087
2019-06-26,146623306140
2019-06-27,147913506399
2019-06-28,148638139421
2019-07-01,149416822515
2019-07-02,150230312139
2019-07-03,151450546576
2019-07-05,151061486321
2019-07-08,150477895938
2019-07-09,150796217965
2019-07-10,150990748092
2019-07-11,151680445817
2019-07-12,148408802763
2019-07-15,148214272636
2019-07-16,147064776427
2019-07-17,151662761260
2019-07-18,155199672670
2019-07-19,154722189630
2019-07-22,155747893939
2019-07-23,156932759261
2019-07-24,156667490905
2019-07-25,155624102040
2019-07-26,155181988113
2019-07-29,156596752677
2019-07-30,156172323308
2019-07-31,154032491905
2019-08-01,152228667086
2019-08-02,151768868603
2019-08-05,147064776427
2019-08-06,150071151126
2019-08-07,149611352643
2019-08-08,151309070119
2019-08-09,153183633167
2019-08-12,149717459985
2019-08-13,153661116207
2019-08-14,148444171877
2019-08-15,148444171877
2019-08-16,149929674669
2019-08-19,151309070119
2019-08-20,149505245300
2019-08-21,150141889354
2019-08-22,149204607830
2019-08-23,144889575910
2019-08-26,146994038199
2019-08-27,147931319723
2019-08-28,148939339475
2019-08-29,150000412898
2019-08-30,150884640750
2019-09-03,148656386562
2019-09-04,148939339475
2019-09-05,151910345059
2019-09-06,152157928858
2019-09-09,148939339475
2019-09-10,147153199213
2019-09-11,149469876186
2019-09-12,150690110623
2019-09-13,149027762260
2019-09-16,147418467568
2019-09-17,147807527823
2019-09-18,147913635166
2019-09-19,147188568327
2019-09-20,147807527823
2019-09-23,147064776427
2019-09-24,145791488320
2019-09-25,146534239716
2019-09-26,146180548575
2019-09-27,144730414897
2019-09-30,147468646676
2019-10-01,144243265734
2019-10-02,140171883233
2019-10-03,142886138234
2019-10-04,144507641221
2019-10-07,142833263136
2019-10-08,138374129921
2019-10-09,140119008136
2019-10-10,141247010214
2019-10-11,140348133558
2019-10-14,140683009175
2019-10-15,144490016189
2019-10-16,144137515539
2019-10-17,145195017487
2019-10-18,145917643819
2019-10-21,143908390117
2019-10-22,141952011513
2019-10-23,143238638883
2019-10-24,143397264175
2019-10-25,143908390117
2019-10-28,145688518397
2019-10-29,147080895962
2019-10-30,148067897780
2019-10-31,147362896481
2019-11-01,145688518397
2019-11-04,144913016968
2019-11-05,145124517357
2019-11-06,146499269890
2019-11-07,146975145767
2019-11-08,147592021903
2019-11-11,147627271968
2019-11-12,148649523851
2019-11-13,148438023462
2019-11-14,148261773137
2019-11-15,151064153300
2019-11-18,148508523592
2019-11-19,148561398689
2019-11-20,147856397390
2019-11-21,147486271708
2019-11-22,147592021903
2019-11-25,148913899339
2019-11-26,150553027358
2019-11-27,150553027358
2019-11-29,150605902456
2019-12-02,148949149403
2019-12-03,148684773916
2019-12-04,150130026579
2019-12-05,150235776774
2019-12-06,150658777553
2019-12-09,147821147325
2019-12-10,149037274566
2019-12-11,149654150702
2019-12-12,151522404144
2019-12-13,152192155378
2019-12-16,152280280540
2019-12-17,153443532683
2019-12-18,153214407261
2019-12-19,153954658625
2019-12-20,152738531385
2019-12-23,153954658625
2019-12-24,153831283398
2019-12-26,153831283398
2019-12-27,154042783787
2019-12-30,152985281839
2019-12-31,153641905016
2020-01-02,153801101095
2020-01-03,151926125050
2020-01-06,152722105446
2020-01-07,151873059690
2020-01-08,152492155554
2020-01-09,152898989979
2020-01-10,150988637027
2020-01-13,150564114149
2020-01-14,151660798251
2020-01-15,154561704585
2020-01-16,156153665379
2020-01-17,157427234014
2020-01-21,158718491101
2020-01-22,162486131646
2020-01-23,160487336427
2020-01-24,159903617470
2020-01-27,158470852756
2020-01-28,158382410490
2020-01-29,157674872359
2020-01-30,157710249266
2020-01-31,154137181707
2020-02-03,153995674081
2020-02-04,156065223112
2020-02-05,158417787396
2020-02-06,158258591317
2020-02-07,155428438795
2020-02-10,156189042285
2020-02-11,157727937719
2020-02-12,157055776495
2020-02-13,156861203509
2020-02-14,158594671929
2020-02-18,157214972574
2020-02-19,158064018331
2020-02-20,156472057537
2020-02-21,154685523758
2020-02-24,149697379939
2020-02-25,143506421298
2020-02-26,143913255723
2020-02-27,140074861365
2020-02-28,136254155461
2020-03-02,144355467054
2020-03-03,137952246974
2020-03-04,145204512811
2020-03-05,142427425649
2020-03-06,144585416947
2020-03-09,136236467008
2020-03-10,143064209966
2020-03-11,138129131507
2020-03-12,132203499665
2020-03-13,144426220867
2020-03-16,130293146713
2020-03-17,140605514963
2020-03-18,140198680538
2020-03-19,131778976787
2020-03-20,120281482168
2020-03-23,111118863379
2020-03-24,123270830768
2020-03-25,125145806814
2020-03-26,134096164164
2020-03-27,131885107506
2020-03-30,140340188164
2020-03-31,139712522221
2020-04-01,135569482023
2020-04-02,140650903120
2020-04-03,140668608420
2020-04-06,146475946817
2020-04-07,145059522818
2020-04-08,150406523415
2020-04-09,152336401113
2020-04-13,152000000414
2020-04-14,157825044110
2020-04-15,161011998109
2020-04-16,169970879904
2020-04-17,169988585203
2020-04-20,173511939902
2020-04-21,166518346405
2020-04-22,169050204304
2020-04-23,166323588106
2020-04-24,166536051705
2020-04-27,168111823405
2020-04-28,161932673708
2020-04-29,163384508307
2020-04-30,163048107607
2020-05-01,159082120410
2020-05-04,159046709810
2020-05-05,164712405806
2020-05-06,161259872308
2020-05-07,166412114606
2020-05-08,165898660906
2020-05-11,170094817003
2020-05-12,166075713906
2020-05-13,163172044707
2020-05-14,162499243308
2020-05-15,159152941610
2020-05-18,159825743009
2020-05-19,156196156511
2020-05-20,159507047609
2020-05-21,160038206609
2020-05-22,161950379008
2020-05-26,158427024310
2020-05-27,160693302709
2020-05-28,163065812907
2020-05-29,168058707505
2020-06-01,164676995206
2020-06-02,163986488507
2020-06-03,161826441908
2020-06-04,156249272411
2020-06-05,159099825710
2020-06-08,163880256707
2020-06-09,159825743009
2020-06-10,163172044707
2020-06-11,155417123312
2020-06-12,157612580510
2020-06-15,158550961410
2020-06-16,158887362110
2020-06-17,160941176909
2020-06-18,159843448309
2020-06-19,160551660309
2020-06-22,159949680109
2020-06-23,161649388908
2020-06-24,154567268912
2020-06-25,158674898510
2020-06-26,157063716211
2020-06-29,157594875210
2020-06-30,162047019350
2020-07-01,162419215282
2020-07-02,163464908615
2020-07-06,164776456185
2020-07-07,163872551779
2020-07-08,164085235168
2020-07-09,166017109292
2020-07-10,164900521496
2020-07-13,164989139575
2020-07-14,168055325110
2020-07-15,171440535730
2020-07-16,170855656408
2020-07-17,175906886914
2020-07-20,175605585445
2020-07-21,174028183638
2020-07-22,177572906800
2020-07-23,178689494596
2020-07-24,175375178439
2020-07-27,177218434484
2020-07-28,176988027478
2020-07-29,181702509284
2020-07-30,179947871318
2020-07-31,178370469511
2020-08-03,178441363975
2020-08-04,177112092789
2020-08-05,181029011883
2020-08-06,180337790866
2020-08-07,179416162844
2020-08-10,177307052563
2020-08-11,175570138213
2020-08-12,178388193127
2020-08-13,179185755839
2020-08-14,177218434484
2020-08-17,178494534822
2020-08-18,178937625217
2020-08-19,178086891658
2020-08-20,180125107477
2020-08-21,181489825894
2020-08-24,179699740697
2020-08-25,181613891205
2020-08-26,182889991543
2020-08-27,197246120349
2020-08-28,196359939558
2020-08-31,194020422272
2020-09-01,188845126455
2020-09-02,193967251424
2020-09-03,187037317642
2020-09-04,184609182276
2020-09-08,182269664990
2020-09-09,187533578885
2020-09-10,184325604424
2020-09-11,185566257530
2020-09-14,187320895495
2020-09-15,188898297302
2020-09-16,187338619111
2020-09-17,189040086229
2020-09-18,189394558545
2020-09-21,187781709506
2020-09-22,185743493688
2020-09-23,182074705216
2020-09-24,178866730754
2020-09-25,183350805554
2020-09-28,185105443519
2020-09-29,186434714705
2020-09-30,192762990719
2020-10-01,192426456967
2020-10-02,188636024181
2020-10-05,192284758545
2020-10-06,188193216612
2020-10-07,190832349720
2020-10-08,192249333939
2020-10-09,194215399544
2020-10-12,196695121927
2020-10-13,191948224793
2020-10-14,190850062023
2020-10-15,190088433005
2020-10-16,194250824149
2020-10-19,191363718802
2020-10-20,191930512490
2020-10-21,187626422924
2020-10-22,193914290397
2020-10-23,190920911234
2020-10-26,193064099866
2020-10-27,192320183150
2020-10-28,188494325759
2020-10-29,185979178770
2020-10-30,186174014100
2020-11-02,190371829849
2020-11-03,194055988819
2020-11-04,197545312459
2020-11-05,201087773007
2020-11-06,202664167951
2020-11-09,193754879672
2020-11-10,196270026661
2020-11-11,199529090366
2020-11-12,198289229174
2020-11-13,199440528852
2020-11-16,201335745245
2020-11-17,200255294778
2020-11-18,194427947176
2020-11-19,196606560414
2020-11-20,196411725083
2020-11-23,193542332039
2020-11-24,190602089785
2020-11-25,188476613456
2020-11-27,190619802087
2020-11-30,191682540252
2020-12-01,192160772426
2020-12-02,191558554133
2020-12-03,190460391363
2020-12-04,191115746564
2020-12-07,189840460767
2020-12-08,189167393263
2020-12-09,188317202731
2020-12-10,188671448786
2020-12-11,189557063923
2020-12-14,189149680960
2020-12-15,190318692941
2020-12-16,190123857611
2020-12-17,192674429205
2020-12-18,193010962957
2020-12-21,191452280316
2020-12-22,191788814068
2020-12-23,190318692941
2020-12-24,191912800187
2020-12-28,190920911234
2020-12-29,191877375582
2020-12-30,192072210912
2020-12-31,194544038004
2021-01-04,193868846348
2021-01-05,196267553548
2021-01-06,195858884914
2021-01-07,197760082472
2021-01-08,198310896718
2021-01-11,196942745204
2021-01-12,193389104908
2021-01-13,199270379598
2021-01-14,195521289085
2021-01-15,197760082472
2021-01-19,200016644060
2021-01-20,200585226507
2021-01-21,200691835716
2021-01-22,200496385500
2021-01-25,203836807378
2021-01-26,203854575580
2021-01-27,203072774714
2021-01-28,213911377617
2021-01-29,219597202091
2021-02-01,217731540935
2021-02-02,213644854595
2021-02-03,213609318192
2021-02-04,212756444521
2021-02-05,220379002956
2021-02-08,221214108426
2021-02-09,222369041522
2021-02-10,222617796342
2021-02-11,225371867572
2021-02-12,227841647578
2021-02-16,227468515346
2021-02-17,226082595631
2021-02-18,222831014760
2021-02-19,218619951009
2021-02-22,217749309137
2021-02-23,214639873878
2021-02-24,217447249712
2021-02-25,216025793593
2021-02-26,212827517327
2021-03-01,217145190287
2021-03-02,217713772734
2021-03-03,211761425238
2021-03-04,206128905369
2021-03-05,208332162353
2021-03-08,205453713713
2021-03-09,207354911271
2021-03-10,205897918750
2021-03-11,208811903792
2021-03-12,207372679473
2021-03-15,209842459478
2021-03-16,210055677896
2021-03-17,208989585807
2021-03-18,209860227680
2021-03-19,213662622797
2021-03-22,215830343377
2021-03-23,214089059632
2021-03-24,209700313866
2021-03-25,211530438619
2021-03-26,216896435466
2021-03-29,217180726690
2021-03-30,212774212723
2021-03-31,212454431104
2021-04-01,210858895490
2021-04-05,212489887451
2021-04-06,212684897359
2021-04-07,212933091788
2021-04-08,212348062063
2021-04-09,214333617494
2021-04-12,214581811922
2021-04-13,218074262100
2021-04-14,215397307903
2021-04-15,219722982235
2021-04-16,220449837348
2021-04-19,220768944470
2021-04-20,212738081880
2021-04-21,217347406987
2021-04-22,218942942601
2021-04-23,218606107305
2021-04-26,217311950640
2021-04-27,215751871373
2021-04-28,215308667036
2021-04-29,214528627402
2021-04-30,212879907267
2021-05-03,211904857725
2021-05-04,208376951201
2021-05-05,210096584029
2021-05-06,210592972887
2021-05-07,210876623663
2021-05-10,210858895490
2021-05-11,209883845948
2021-05-12,206267298556
2021-05-13,208217397640
2021-05-14,209742020560
2021-05-17,206958697322
2021-05-18,207384173486
2021-05-19,206320483076
2021-05-20,208837883712
2021-05-21,207650096088
2021-05-24,207933746864
2021-05-25,209901574121
2021-05-26,206976425495
2021-05-27,205097239105
2021-05-28,206799143760
2021-06-01,187546347350
2021-06-02,189514174608
2021-06-03,193591654510
2021-06-04,193751208072
2021-06-07,195009908390
2021-06-08,191286991957
2021-06-09,193325731908
2021-06-10,195275830992
2021-06-11,194850354828
2021-06-14,195860860717
2021-06-15,195736763503
2021-06-16,195116277430
2021-06-17,197899600668
2021-06-18,195594938115
2021-06-21,197562765372
2021-06-22,196711813045
2021-06-23,196499074963
2021-06-24,198023697883
2021-06-25,199831971579
2021-06-28,205114967279
2021-06-29,207791921476
2021-06-30,204997508316
2021-07-01,207172501288
2021-07-02,208728593820
2021-07-06,210107857656
2021-07-07,211964558974
2021-07-08,210885903922
2021-07-09,211734681668
2021-07-12,210090174786
2021-07-13,209807248871
2021-07-14,207190184157
2021-07-15,206288357803
2021-07-16,207791401727
2021-07-19,210054809047
2021-07-20,209948711829
2021-07-21,210390783571
2021-07-22,209099934084
2021-07-23,213609065855
2021-07-26,211345658534
2021-07-27,211858461755
2021-07-28,213113945503
2021-07-29,214121869076
2021-07-30,213927357509
2021-08-02,213821260291
2021-08-03,215943204654
2021-08-04,214970646821
2021-08-05,216102350481
2021-08-06,216031619002
2021-08-09,217782223102
2021-08-10,216968811096
2021-08-11,214776135254
2021-08-12,217163322662
2021-08-13,217605394405
2021-08-16,220434653555
2021-08-17,222255989133
2021-08-18,219143804068
2021-08-19,222309037742
2021-08-20,223370009924
2021-08-23,222521232178
2021-08-24,221920014609
2021-08-25,220576116513
2021-08-26,221866966000
2021-08-27,220310873467
2021-08-30,222698060875
2021-08-31,223458424272
2021-09-01,225279759850
2021-09-02,227207192646
2021-09-03,228002921782
2021-09-07,227030363949
2021-09-08,228215116219
2021-09-09,226305366292
2021-09-10,227755361607
2021-09-13,223900496014
2021-09-14,224660859411
2021-09-15,225438905677
2021-09-16,225350491329
2021-09-17,224201104799
2021-09-20,220805993819
2021-09-21,221265748430
2021-09-22,220416970685
2021-09-23,221566357215
2021-09-24,219921850334
2021-09-27,213220042722
2021-09-28,209966394699
2021-09-29,211239561316
2021-09-30,208391029459
2021-10-01,206768073841
2021-10-04,203804415757
2021-10-05,204421844524
2021-10-06,205497934662
2021-10-07,208002931376
2021-10-08,208849690829
2021-10-11,206185926717
2021-10-12,206962122882
2021-10-13,206397616581
2021-10-14,207403143431
2021-10-15,207262016855
2021-10-18,206080081786
2021-10-19,210525568912
2021-10-20,217528975218
2021-10-21,220598478234
2021-10-22,223544495496
2021-10-25,223297523989
2021-10-26,226031851389
2021-10-27,225290936868
2021-10-28,225290936868
2021-10-29,227372553855
2021-11-01,227460757965
2021-11-02,225290936868
2021-11-03,227037378239
2021-11-04,227725370294
2021-11-05,219398902343
2021-11-08,223685622072
2021-11-09,223032911660
2021-11-10,225484985909
2021-11-11,224479459059
2021-11-12,226596357690
2021-11-15,228342799061
2021-11-16,230900718241
2021-11-17,226896251663
2021-11-18,225167451114
2021-11-19,223756185360
2021-11-22,220968935495
2021-11-23,219592951384
2021-11-24,220633759878
2021-11-26,222062666454
2021-11-29,225855443169
2021-11-30,221868617413
2021-12-01,223579777140
2021-12-02,226472871937
2021-12-03,229806987282
2021-12-06,233687968106
2021-12-07,233599763997
2021-12-08,233511559887
2021-12-09,233793813038
2021-12-10,237039724273
2021-12-13,239844614960
2021-12-14,234517086737
2021-12-15,239138982083
2021-12-16,240073945645
2021-12-17,241873309482
2021-12-20,238115814411
2021-12-21,238627398247
2021-12-22,245189784005
2021-12-23,245489677977
2021-12-27,249547067021
2021-12-28,247800625650
2021-12-29,249070764829
2021-12-30,248735589213
2021-12-31,246427617753
2022-01-03,243451015862
2022-01-04,237725434577
2022-01-05,236657359781
2022-01-06,236622340935
2022-01-07,237357736696
2022-01-10,236832454010
2022-01-11,237602868617
2022-01-12,234136002885
2022-01-13,227009667768
2022-01-14,224400763758
2022-01-18,221616765518
2022-01-19,220706275528
2022-01-20,218360012861
2022-01-21,220321068224
2022-01-24,216801674223
2022-01-25,215838655965
2022-01-26,210235640640
2022-01-27,210883489287
2022-01-28,219480615926
2022-01-31,223175104155
2022-02-01,222719859160
2022-02-02,227692535261
2022-02-03,227815101221
2022-02-04,227114724306
2022-02-07,224208160106
2022-02-08,225258725479
2022-02-09,228480459291
2022-02-10,223700386842
2022-02-11,219725747846
2022-02-14,214980694243
2022-02-15,217081824990
2022-02-16,216556542303
2022-02-17,211128621207
2022-02-18,204492549932
2022-02-22,205753228380
2022-02-23,205297983385
2022-02-24,207871868550
2022-02-25,214332845596
2022-02-28,211198658899
2022-03-01,206908850291
2022-03-02,210743413904
2022-03-03,211811488700
2022-03-04,212581903307
2022-03-07,208117000470
2022-03-08,203301909175
2022-03-09,207294057594
2022-03-10,204860247813
2022-03-11,199642439791
2022-03-14,202268853225
2022-03-15,205700700111
2022-03-16,209202584689
2022-03-17,212214205426
2022-03-18,214402883288
2022-03-21,213194733108
2022-03-22,213422355606
2022-03-23,204720172429
2022-03-24,206296020489
2022-03-25,208274585276
2022-03-28,210095565257
2022-03-29,210445753714
2022-03-30,210778432749
2022-03-31,207274368781
2022-04-01,207659637124
2022-04-04,208185003047
2022-04-05,209235734893
2022-04-06,210041295975
2022-04-07,216047979693
2022-04-08,215837833324
2022-04-11,210216417949
2022-04-12,207326905373
2022-04-13,209235734893
2022-04-14,206101051553
2022-04-18,203649343913
2022-04-19,210111344765
2022-04-20,214769589281
2022-04-21,216047979693
2022-04-22,209515930052
2022-04-25,210163881357
2022-04-26,204840173338
2022-04-27,204402368402
2022-04-28,206661441871
2022-04-29,198763440830
2022-05-02,197590123602
2022-05-03,196889635705
2022-05-04,202616124265
2022-05-05,197905343156
2022-05-06,196609440546
2022-05-09,188063488200
2022-05-10,186942707565
2022-05-11,185349097599
2022-05-12,189079195651
2022-05-13,192424025360
2022-05-16,192126318004
2022-05-17,200584709363
2022-05-18,197432513825
2022-05-19,196907147902
2022-05-20,198308123697
2022-05-23,201442807037
2022-05-24,199236270161
2022-05-25,198220562710
2022-05-26,201162611878
2022-05-27,204349831810
2022-05-31,205698271012
2022-06-01,201530368024
2022-06-02,205785831999
2022-06-03,204139685441
2022-06-06,203877002480
2022-06-07,204682563561
2022-06-08,200847392324
2022-06-09,197379977233
2022-06-10,191986220425
2022-06-13,185471682981
2022-06-14,180270560344
2022-06-15,183527829066
2022-06-16,178746999168
2022-06-17,179552560249
2022-06-21,182844853366
2022-06-22,184648609701
2022-06-23,185997048904
2022-06-24,191671000871
2022-06-27,191023049566
2022-06-28,187327975908
2022-06-29,191058073961
2022-06-30,189540727054
2022-07-01,192279603644
2022-07-05,190674656852
2022-07-06,189610507349
2022-07-07,191006113255
2022-07-08,190604876557
2022-07-11,189959408825
2022-07-12,188930149470
2022-07-13,185284129042
2022-07-14,184411875351
2022-07-15,189837293309
2022-07-18,186697180021
2022-07-19,191773696503
2022-07-20,188808033953
2022-07-21,193099522113
2022-07-22,190500206114
2022-07-25,189279050947
2022-07-26,190308310302
2022-07-27,191878366946
2022-07-28,192523834677
2022-07-29,189872183456
2022-08-01,191058448476
2022-08-02,189523281980
2022-08-03,191215454141
2022-08-04,191407349953
2022-08-05,190587431483
2022-08-08,190151304638
2022-08-09,188249791591
2022-08-10,192366829013
2022-08-11,192750620637
2022-08-12,194477682945
2022-08-15,195210376045
2022-08-16,195437162005
2022-08-17,192855291080
2022-08-18,191826031724
2022-08-19,192000482462
2022-08-22,187447318195
2022-08-23,184935227565
2022-08-24,183940858358
2022-08-25,184725886679
2022-08-26,177765302225
2022-08-29,177660631782
2022-08-30,178288654440
2022-08-31,179073682762
2022-09-01,182894153928
2022-09-02,178812006655
2022-09-06,179178353205
2022-09-07,182649922895
2022-09-08,186644844800
2022-09-09,189244160799
2022-09-12,190657211778
2022-09-13,184638661310
2022-09-14,184533990867
2022-09-15,183277945552
2022-09-16,181428767728
2022-09-19,181585773392
2022-09-20,178480550252
2022-09-21,175584667998
2022-09-22,176317361098
2022-09-23,175637003219
2022-09-26,174171617018
2022-09-27,171537410872
2022-09-28,172217768751
2022-09-29,171467630576
2022-09-30,168149046231
2022-10-03,172945360489
2022-10-04,179131910764
2022-10-05,179653249270
2022-10-06,178037099901
2022-10-07,176890155187
2022-10-10,175743210473
2022-10-11,176820643386
2022-10-12,173918525701
2022-10-13,178071855801
2022-10-14,175360895569
2022-10-17,179896540573
2022-10-18,182433721304
2022-10-19,170495069510
2022-10-20,165455463949
2022-10-21,165194794696
2022-10-24,170807872614
2022-10-25,170217022306
2022-10-26,171033785966
2022-10-27,168444471385
2022-10-28,172893226639
2022-10-31,171937439377
2022-11-01,172580423535
2022-11-02,170373423858
2022-11-03,167610329775
2022-11-04,170425557709
2022-11-07,172910604589
2022-11-08,173153895892
2022-11-09,172841092788
2022-11-10,181130375038
2022-11-11,180887083735
2022-11-14,177272470092
2022-11-15,179236178465
2022-11-16,180052942125
2022-11-17,178228257353
2022-11-18,180504768831
2022-11-21,180522146781
2022-11-22,182242563852
2022-11-23,184241028126
2022-11-25,185874555446
2022-11-28,183146217263
2022-11-29,182468477205
2022-11-30,186951988359
2022-12-01,187560216616
2022-12-02,187838263819
2022-12-05,183180973163
2022-12-06,180487390881
2022-12-07,182138296151
2022-12-08,185805043645
2022-12-09,186830342707
2022-12-12,190271176849
2022-12-13,193816278692
2022-12-14,193347074036
2022-12-15,188585515678
2022-12-16,185787665695
2022-12-19,185231571288
2022-12-20,185057791786
2022-12-21,187925153570
2022-12-22,187733996118
2022-12-23,187994665371
2022-12-27,188672405429
2022-12-28,187386437114
2022-12-29,191696168766
2022-12-30,190792515355
2023-01-03,190859650040
2023-01-04,193698682980
2023-01-05,192984570400
2023-01-06,195649429540
2023-01-09,195335916700
2023-01-10,198296871300
2023-01-11,197077654700
2023-01-12,193959943680
2023-01-13,197704680380
2023-01-17,197495671820
2023-01-18,194221204380
2023-01-19,194726308400
2023-01-20,196502881160
2023-01-23,198575549380
2023-01-24,195910690240
2023-01-25,193332918000
2023-01-26,193454839660
2023-01-27,191504093100
2023-01-30,191260249780
2023-01-31,192549135900
2023-02-01,194761143160
2023-02-02,195510090500
2023-02-03,194708891020
2023-02-06,192897483500
2023-02-07,195057238620
2023-02-08,191939527600
2023-02-09,188229625660
2023-02-10,188386382080
2023-02-13,189013407760
2023-02-14,186818817880
2023-02-15,186853652640
2023-02-16,184763567040
2023-02-17,185913114120
2023-02-21,180531143700
2023-02-22,178859075220
2023-02-23,178615231900
2023-02-24,174974999480
2023-02-27,173773200260
2023-02-28,177169589360
2023-03-01,175619442540
2023-03-02,178754570940
