,MRK
2018-07-17,158514042789
2018-07-18,159550951153
2018-07-19,158460868001
2018-07-20,158487455395
2018-07-23,158939441092
2018-07-24,160773971276
2018-07-25,163485885460
2018-07-26,162289452731
2018-07-27,160960083033
2018-07-30,164310094672
2018-07-31,166995421462
2018-08-01,166038275280
2018-08-02,165347003037
2018-08-03,167154945826
2018-08-06,167872805463
2018-08-07,168803364252
2018-08-08,169069238191
2018-08-09,167314470190
2018-08-10,167500581948
2018-08-13,169149000373
2018-08-14,168484315524
2018-08-15,170797418799
2018-08-16,174546241347
2018-08-17,175077989226
2018-08-20,177896252986
2018-08-21,175370450560
2018-08-22,175024814438
2018-08-23,174838702680
2018-08-24,175024814438
2018-08-27,174891877468
2018-08-28,173987906074
2018-08-29,174439891771
2018-08-30,173748619528
2018-08-31,173881556498
2018-09-04,172259725466
2018-09-05,173961318680
2018-09-06,175902198439
2018-09-07,176620058076
2018-09-10,176354184136
2018-09-11,175131164014
2018-09-12,177098631167
2018-09-13,179571258805
2018-09-14,177417679895
2018-09-17,178534350441
2018-09-18,178534350441
2018-09-19,177417679895
2018-09-20,179438321836
2018-09-21,180262531048
2018-09-24,179438321836
2018-09-25,179119273108
2018-09-26,178295063895
2018-09-27,179278797472
2018-09-28,179837132745
2018-10-01,176838486428
2018-10-02,177382923932
2018-10-03,176423676901
2018-10-04,176060718565
2018-10-05,175594057847
2018-10-08,176657007260
2018-10-09,178834757276
2018-10-10,174168150098
2018-10-11,169008956608
2018-10-12,172586688777
2018-10-15,171705218532
2018-10-16,176060718565
2018-10-17,177538477504
2018-10-18,178497724535
2018-10-19,178860682871
2018-10-22,179405120375
2018-10-23,178238468581
2018-10-24,174375554862
2018-10-25,172949647113
2018-10-26,174038522121
2018-10-29,176631081664
2018-10-30,180131037047
2018-10-31,181971754323
2018-11-01,180753251337
2018-11-02,178653278108
2018-11-05,180753251337
2018-11-06,181219912055
2018-11-07,185601337683
2018-11-08,186586510309
2018-11-09,185056900179
2018-11-12,184642090652
2018-11-13,184434685889
2018-11-14,183164331712
2018-11-15,185005048988
2018-11-16,188038343653
2018-11-19,188738334730
2018-11-20,184849495415
2018-11-21,184875421011
2018-11-23,184590239461
2018-11-26,186482807927
2018-11-27,188712409134
2018-11-28,190916084746
2018-11-29,192601248449
2018-11-30,196127129427
2018-12-03,195841947878
2018-12-04,193353090716
2018-12-06,193741974648
2018-12-07,189645730570
2018-12-10,191382745464
2018-12-11,190630903196
2018-12-12,192834578808
2018-12-13,195323435969
2018-12-14,189075367470
2018-12-17,185964296019
2018-12-18,183760620407
2018-12-19,182360638254
2018-12-20,181660647178
2018-12-21,180208813833
2018-12-24,175879239397
2018-12-26,182931001354
2018-12-27,186353179950
2018-12-28,186327254355
2018-12-31,188202568652
2019-01-02,186187773105
2019-01-03,182364827708
2019-01-04,187866769394
2019-01-07,185774481710
2019-01-08,187169340166
2019-01-09,185748650998
2019-01-10,183449717618
2019-01-11,184482946103
2019-01-14,180711662131
2019-01-15,183501379042
2019-01-16,183759686163
2019-01-17,186213603817
2019-01-18,186859371620
2019-01-22,186781879484
2019-01-23,185800312423
2019-01-24,180220878600
2019-01-25,179678433645
2019-01-28,179600941509
2019-01-29,180375862873
2019-01-30,180711662131
2019-01-31,183320564057
2019-02-01,188305891500
2019-02-04,189339119986
2019-02-05,190010718501
2019-02-06,190604824881
2019-02-07,189209966425
2019-02-08,190940624138
2019-02-11,188925828591
2019-02-12,193394541792
2019-02-13,194634415974
2019-02-14,194427770277
2019-02-15,196571719385
2019-02-19,195176860929
2019-02-20,195641813748
2019-02-21,196623380809
2019-02-22,198948144902
2019-02-25,197966577840
2019-02-26,198870652765
2019-02-27,198560684220
2019-02-28,200213849797
2019-03-01,201117924722
2019-03-04,200420495494
2019-03-05,201221247570
2019-03-06,198922314190
2019-03-07,198147392825
2019-03-08,196545888673
2019-03-11,199180621311
2019-03-12,200058865524
2019-03-13,200988771161
2019-03-14,200704633327
2019-03-15,200911279024
2019-03-18,200368834069
2019-03-19,201737861813
2019-03-20,202176983919
2019-03-21,204295102315
2019-03-22,202693598162
2019-03-25,202822751723
2019-03-26,204243440890
2019-03-27,202693598162
2019-03-28,203520180951
2019-03-29,204837547270
2019-04-01,203880528597
2019-04-02,203649517045
2019-04-03,203572513194
2019-04-04,200338351467
2019-04-05,198618598802
2019-04-08,198130907748
2019-04-09,197745888494
2019-04-10,197797224395
2019-04-11,195410105024
2019-04-12,194409054966
2019-04-15,192201611247
2019-04-16,189840159827
2019-04-17,180907713150
2019-04-18,179136624585
2019-04-22,179803991291
2019-04-23,182576129914
2019-04-24,182909813267
2019-04-25,186837009651
2019-04-26,187555712257
2019-04-29,187915063560
2019-04-30,192637966401
2019-05-01,192663634351
2019-05-02,194614398568
2019-05-03,195795124278
2019-05-06,194537394717
2019-05-07,190661534234
2019-05-08,191354568890
2019-05-09,191713920193
2019-05-10,191380236840
2019-05-13,188864777718
2019-05-14,189480808524
2019-05-15,189814491876
2019-05-16,193664684409
2019-05-17,192663634351
2019-05-20,193048653604
2019-05-21,194588730617
2019-05-22,198207911598
2019-05-23,198284915449
2019-05-24,198669934702
2019-05-28,196436823033
2019-05-29,194229379314
2019-05-30,195025085771
2019-05-31,193870028011
2019-06-03,196436823033
2019-06-04,198438923150
2019-06-05,199927664263
2019-06-06,199337301408
2019-06-07,201827092579
2019-06-10,201878428480
2019-06-11,203084822140
2019-06-12,204881578656
2019-06-13,202905146489
2019-06-14,202597131086
2019-06-17,203880528597
2019-06-18,206781006972
2019-06-19,208911446840
2019-06-20,207063354424
2019-06-21,206986350574
2019-06-24,209296466093
2019-06-25,208629099388
2019-06-26,204470891452
2019-06-27,205163926108
2019-06-28,205215262008
2019-07-01,206137310190
2019-07-02,207999458890
2019-07-03,211366631881
2019-07-05,208203529980
2019-07-08,204402705921
2019-07-09,206417907939
2019-07-10,206315872394
2019-07-11,197030637781
2019-07-12,193918553652
2019-07-15,196928602236
2019-07-16,198459135414
2019-07-17,199249910889
2019-07-18,201137568475
2019-07-19,197974466574
2019-07-22,197540815507
2019-07-23,199530508638
2019-07-24,198841768708
2019-07-25,198841768708
2019-07-26,198076502119
2019-07-29,200652899635
2019-07-30,202540557222
2019-07-31,201851817291
2019-08-01,203560912674
2019-08-02,205448570260
2019-08-05,202183432813
2019-08-06,205167972510
2019-08-07,204912883647
2019-08-08,206086292417
2019-08-09,208024967776
2019-08-12,208535145502
2019-08-13,209376938750
2019-08-14,202846663857
2019-08-15,202999717175
2019-08-16,206902576779
2019-08-19,209632027613
2019-08-20,208331074412
2019-08-21,211392140768
2019-08-22,210932980814
2019-08-23,206596470143
2019-08-26,208892269910
2019-08-27,208024967776
2019-08-28,210346276429
2019-08-29,210932980814
2019-08-30,210320767543
2019-09-03,210754418610
2019-09-04,209300412091
2019-09-05,209427956523
2019-09-06,210575856406
2019-09-09,203025226061
2019-09-10,198688715390
2019-09-11,201698763974
2019-09-12,202642592767
2019-09-13,200933497385
2019-09-16,199530508638
2019-09-17,200703917408
2019-09-18,201928343950
2019-09-19,204249652604
2019-09-20,207132156756
2019-09-23,205193481397
2019-09-24,203331332697
2019-09-25,202132415041
2019-09-26,204020072627
2019-09-27,201673255087
2019-09-30,203806816407
2019-10-01,202410357592
2019-10-02,197611617303
2019-10-03,200302974291
2019-10-04,205787248907
2019-10-07,204314619612
2019-10-08,201648652784
2019-10-09,203806816407
2019-10-10,202791209996
2019-10-11,204187668810
2019-10-14,205025544099
2019-10-15,205888809548
2019-10-16,204466960573
2019-10-17,202892770637
2019-10-18,205000153939
2019-10-21,204619301535
2019-10-22,196824522335
2019-10-23,200633046374
2019-10-24,199922121887
2019-10-25,199160417079
2019-10-28,199008076117
2019-10-29,206015760349
2019-10-30,208732507497
2019-10-31,209798894228
2019-11-01,205634907945
2019-11-04,203121282080
2019-11-05,200759997175
2019-11-06,201547092143
2019-11-07,200658436534
2019-11-08,202384967432
2019-11-11,201623262624
2019-11-12,203654475445
2019-11-13,205355616182
2019-11-14,204695472016
2019-11-15,205533347304
2019-11-18,203679865605
2019-11-19,204949373618
2019-11-20,206447393074
2019-11-21,206904415958
2019-11-22,206879025798
2019-11-25,207488389644
2019-11-26,211449254645
2019-11-27,212109398812
2019-11-29,211068402241
2019-12-02,210712939997
2019-12-03,211550815286
2019-12-04,214673804998
2019-12-05,214876926280
2019-12-06,215105437722
2019-12-09,214800755799
2019-12-10,215714801568
2019-12-11,215410119645
2019-12-12,216857358780
2019-12-13,215917922851
2019-12-16,216171824453
2019-12-17,215511680286
2019-12-18,216958919421
2019-12-19,217872965191
2019-12-20,221706879390
2019-12-23,222113121954
2019-12-24,221376807306
2019-12-26,221122905704
2019-12-27,221529148268
2019-12-30,220386591056
2019-12-31,218882435804
2020-01-02,221507409665
2020-01-03,219614399669
2020-01-06,220548284600
2020-01-07,214667333546
2020-01-08,213228645949
2020-01-09,215121655945
2020-01-10,215475017811
2020-01-13,215424537544
2020-01-14,216434142876
2020-01-15,220321123401
2020-01-16,219437718736
2020-01-17,218932916070
2020-01-21,216535103409
2020-01-22,215752659277
2020-01-23,213127685416
2020-01-24,206918612629
2020-01-27,207221494228
2020-01-28,207574856094
2020-01-29,209972668756
2020-01-30,208180619293
2020-01-31,205631365832
2020-02-03,210199829955
2020-02-04,212648122884
2020-02-05,206565250763
2020-02-06,206211888897
2020-02-07,204773201300
2020-02-10,206161408631
2020-02-11,205177043433
2020-02-12,200356177976
2020-02-13,197276881716
2020-02-14,198917490379
2020-02-18,198463167980
2020-02-19,197352602116
2020-02-20,198538888380
2020-02-21,198160286381
2020-02-24,195737233586
2020-02-25,193187980125
2020-02-26,192380295860
2020-02-27,187912792269
2020-02-28,184252972944
2020-03-02,195838194119
2020-03-03,190436805597
2020-03-04,199674694378
2020-03-05,196342996785
2020-03-06,197832164648
2020-03-09,190032963465
2020-03-10,197403082382
2020-03-11,190739687196
2020-03-12,179179706154
2020-03-13,184707295343
2020-03-16,168275968577
2020-03-17,179255426554
2020-03-18,172390110302
2020-03-19,170219458840
2020-03-20,171733866837
2020-03-23,159795283795
2020-03-24,166181037515
2020-03-25,164187066986
2020-03-26,176958574426
2020-03-27,172642511635
2020-03-30,185186857875
2020-03-31,185539795804
2020-04-01,177977582207
2020-04-02,185388045699
2020-04-03,183895836327
2020-04-06,193683718139
2020-04-07,189460006866
2020-04-08,196845178673
2020-04-09,198944388467
2020-04-13,194240135193
2020-04-14,199779014048
2020-04-15,197932721097
2020-04-16,200158389312
2020-04-17,201271223420
2020-04-20,200411306155
2020-04-21,189460006866
2020-04-22,192874384243
2020-04-23,195049469090
2020-04-24,196389928356
2020-04-27,202535807634
2020-04-28,195782927934
2020-04-29,194796552247
2020-04-30,191331591502
2020-05-01,187310213703
2020-05-04,185362754014
2020-05-05,188119547600
2020-05-06,185995046121
2020-05-07,182327751902
2020-05-08,184249919906
2020-05-11,187891922441
2020-05-12,186146796227
2020-05-13,187841339073
2020-05-14,193051426032
2020-05-15,192393842241
2020-05-18,192267383820
2020-05-19,187032005176
2020-05-20,185438629067
2020-05-21,184604003486
2020-05-22,184174044854
2020-05-26,186323838017
2020-05-27,187032005176
2020-05-28,190623424342
2020-05-29,194670093826
2020-06-01,191862716872
2020-06-02,194948302353
2020-06-03,197907429412
2020-06-04,196668136883
2020-06-05,198387971413
2020-06-08,199930764154
2020-06-09,198387971413
2020-06-10,197199262253
2020-06-11,186551463175
2020-06-12,183997003064
2020-06-15,178508707577
2020-06-16,185615670857
2020-06-17,183971711379
2020-06-18,183819961274
2020-06-19,187866630757
2020-06-22,185084545487
2020-06-23,185995046121
2020-06-24,182960044009
2020-06-25,184654586855
2020-06-26,181341376215
2020-06-29,183567044431
2020-06-30,186544512133
2020-07-01,188441832232
2020-07-02,190035581115
2020-07-06,191958198816
2020-07-07,189883795507
2020-07-08,187961177807
2020-07-09,185001358453
2020-07-10,185077251257
2020-07-13,186595107336
2020-07-14,188745403448
2020-07-15,191629329999
2020-07-16,191528139593
2020-07-17,192666531653
2020-07-20,191553437195
2020-07-21,190288557129
2020-07-22,190035581115
2020-07-23,188290046624
2020-07-24,185987964904
2020-07-27,190389747534
2020-07-28,192236472430
2020-07-29,191401651587
2020-07-30,190541533142
2020-07-31,193551947699
2020-08-03,199092122388
2020-08-04,196992421478
2020-08-05,196941826276
2020-08-06,195499863000
2020-08-07,195423970197
2020-08-10,195170994183
2020-08-11,195170994183
2020-08-12,199446288806
2020-08-13,201520692115
2020-08-14,201368906507
2020-08-17,204455213868
2020-08-18,203974559443
2020-08-19,205112951502
2020-08-20,205112951502
2020-08-21,204986463495
2020-08-24,206048962751
2020-08-25,206681402784
2020-08-26,206327236365
2020-08-27,207010271601
2020-08-28,206605509980
2020-08-31,205694796332
2020-09-01,203670988227
2020-09-02,209691817341
2020-09-03,206226045960
2020-09-04,205618903528
2020-09-08,201014740088
2020-09-09,204758785084
2020-09-10,201596584919
2020-09-11,203772178632
2020-09-14,203013250593
2020-09-15,203139738599
2020-09-16,206403129169
2020-09-17,206580212379
2020-09-18,206984974000
2020-09-21,200534085663
2020-09-22,200078728839
2020-09-23,199319800800
2020-09-24,200584680866
2020-09-25,200053431238
2020-09-28,199623372016
2020-09-29,197548968707
2020-09-30,200115560657
2020-10-01,196978080631
2020-10-02,194928597712
2020-10-05,195991292559
2020-10-06,192120047044
2020-10-07,193106835116
2020-10-08,194169529963
2020-10-09,193891205123
2020-10-12,193891205123
2020-10-13,194726179645
2020-10-14,194245436738
2020-10-15,190753725097
2020-10-16,192600789951
2020-10-19,189792239283
2020-10-20,188830753469
2020-10-21,188350010561
2020-10-22,191107956713
2020-10-23,192600789951
2020-10-26,190222377673
2020-10-27,188172894753
2020-10-28,183795604073
2020-10-29,183087140841
2020-10-30,181442494054
2020-11-02,185060716986
2020-11-03,185592064410
2020-11-04,194498459321
2020-11-05,194118925447
2020-11-06,193891205123
2020-11-09,194220134480
2020-11-10,195687665460
2020-11-11,195561154168
2020-11-12,192676696726
2020-11-13,195637060943
2020-11-16,193435764474
2020-11-17,196623849016
2020-11-18,193612880282
2020-11-19,193941809639
2020-11-20,194093623189
2020-11-23,193688787056
2020-11-24,193359857699
2020-11-25,193157439633
2020-11-27,192676696726
2020-11-30,193941809639
2020-12-01,196750360307
2020-12-02,197433521280
2020-12-03,196497337724
2020-12-04,197686543863
2020-12-07,199078168068
2020-12-08,200672210339
2020-12-09,201380673570
2020-12-10,200216769690
2020-12-11,200140862915
2020-12-14,193789996089
2020-12-15,194169529963
2020-12-16,192600789951
2020-12-17,192575487692
2020-12-18,191867024461
2020-12-21,191285072521
2020-12-22,191614001878
2020-12-23,192423674143
2020-12-24,193359857699
2020-12-28,194093623189
2020-12-29,196446733208
2020-12-30,194422552546
2020-12-31,197441692266
2021-01-04,195416649268
2021-01-05,195745718755
2021-01-06,198833909326
2021-01-07,202808056209
2021-01-08,200403317649
2021-01-11,205162168694
2021-01-12,200555195874
2021-01-13,198732657176
2021-01-14,198327648577
2021-01-15,201238647886
2021-01-19,200783013212
2021-01-20,199036413626
2021-01-21,195948223055
2021-01-22,195467275343
2021-01-25,195872283942
2021-01-26,193695362720
2021-01-27,186025512367
2021-01-28,188075868402
2021-01-29,186025512367
2021-02-01,186708964378
2021-02-02,187721485877
2021-02-03,186633025266
2021-02-04,183519521657
2021-02-05,182962634833
2021-02-08,181114783097
2021-02-09,181114783097
2021-02-10,180760400573
2021-02-11,180406018048
2021-02-12,181013530947
2021-02-16,179216305287
2021-02-17,182329808896
2021-02-18,182026052446
2021-02-19,179368183512
2021-02-22,180861652723
2021-02-23,179925070336
2021-02-24,179975696411
2021-02-25,180102261599
2021-02-26,175267471442
2021-03-01,174710584617
2021-03-02,175824358266
2021-03-03,176912818877
2021-03-04,174204323868
2021-03-05,176507810278
2021-03-08,179013800987
2021-03-09,178937861875
2021-03-10,180456644123
2021-03-11,180127574636
2021-03-12,180051635524
2021-03-15,184000469369
2021-03-16,185392686430
2021-03-17,186582399191
2021-03-18,186506460078
2021-03-19,187088659940
2021-03-22,187088659940
2021-03-23,184101721519
2021-03-24,184025782406
2021-03-25,183595460769
2021-03-26,186784903491
2021-03-29,188987137751
2021-03-30,185747068954
2021-03-31,186200830000
2021-04-01,186200830000
2021-04-05,185972860000
2021-04-06,183059910000
2021-04-07,183845140000
2021-04-08,182325340000
2021-04-09,184301080000
2021-04-12,184098440000
2021-04-13,184605040000
2021-04-14,184529050000
2021-04-15,185162300000
2021-04-16,187112710000
2021-04-19,187568650000
2021-04-20,189772360000
2021-04-21,191368150000
2021-04-22,188303220000
2021-04-23,188100580000
2021-04-26,187264690000
2021-04-27,186834080000
2021-04-28,186200830000
2021-04-29,177968580000
2021-04-30,179944320000
2021-05-03,183515850000
2021-05-04,183541179999
2021-05-05,187669970000
2021-05-06,187872610000
2021-05-07,189392410000
2021-05-10,188809820000
2021-05-11,187087380000
2021-05-12,188379210000
2021-05-13,190050990000
2021-05-14,189088450000
2021-05-17,192913280000
2021-05-18,191722770000
2021-05-19,191672110000
2021-05-20,192406679999
2021-05-21,191241500000
2021-05-24,190886880000
2021-05-25,187188700000
2021-05-26,186530120000
2021-05-27,183363870000
2021-05-28,183287880000
2021-06-01,181590770000
2021-06-02,183237220000
2021-06-03,187214030000
2021-06-04,187720630000
2021-06-07,184402400000
2021-06-08,183389200000
2021-06-09,187543320000
2021-06-10,192862620000
2021-06-11,193191910000
2021-06-14,191114850000
2021-06-15,191748100000
2021-06-16,194053130000
2021-06-17,195623590000
2021-06-18,194053130000
2021-06-21,194407750000
2021-06-22,192989270000
2021-06-23,191444140000
2021-06-24,193419880000
2021-06-25,195547600000
2021-06-28,194686380000
2021-06-29,195572929999
2021-06-30,196758100000
2021-07-01,197314700000
2021-07-02,198858000000
2021-07-06,197618300000
2021-07-07,198756800000
2021-07-08,197643600000
2021-07-09,197314700000
2021-07-12,196201500000
2021-07-13,196353300000
2021-07-14,196378600000
2021-07-15,197087000000
2021-07-16,197390600000
2021-07-19,194936500000
2021-07-20,192710100000
2021-07-21,193266700000
2021-07-22,193620900000
2021-07-23,196176200000
2021-07-26,195417200000
2021-07-27,196960500000
2021-07-28,198174900000
2021-07-29,194632900000
2021-07-30,194481100000
2021-08-02,192735400000
2021-08-03,193317300000
2021-08-04,190964400000
2021-08-05,191242700000
2021-08-06,190863200000
2021-08-09,190559599999
2021-08-10,190230700000
2021-08-11,190281299999
2021-08-12,192381200000
2021-08-13,194101600000
2021-08-16,197162900000
2021-08-17,199439900000
2021-08-18,196808700000
2021-08-19,198503799999
2021-08-20,199060400000
2021-08-23,198301400000
2021-08-24,196631600000
2021-08-25,194987099999
2021-08-26,193722099999
2021-08-27,193039000000
2021-08-30,193545000000
2021-08-31,193013700000
2021-09-01,192735400000
2021-09-02,195113600000
2021-09-03,195467800000
2021-09-07,192229400000
2021-09-08,190660800000
2021-09-09,186764599999
2021-09-10,185828500000
2021-09-13,185145400000
2021-09-14,182438300000
2021-09-15,184209300000
2021-09-16,182084100000
2021-09-17,181350400000
2021-09-20,181982900000
2021-09-21,182084100000
2021-09-22,182261200000
2021-09-23,184816500000
2021-09-24,186233300000
2021-09-27,185600800000
2021-09-28,185499599999
2021-09-29,189977700000
2021-09-30,189802970000
2021-10-01,205697800000
2021-10-04,209993700000
2021-10-05,206203200000
2021-10-06,203827820000
2021-10-07,207062380000
2021-10-08,203752010000
2021-10-11,201983110000
2021-10-12,201123930000
2021-10-13,199506650000
2021-10-14,197939910000
2021-10-15,197939910000
2021-10-18,194958050000
2021-10-19,200871230000
2021-10-20,204863889999
2021-10-21,205116590000
2021-10-22,205066050000
2021-10-25,206354820000
2021-10-26,207845750000
2021-10-27,206051580000
2021-10-28,218711850000
2021-10-29,222502350000
2021-11-01,221971680000
2021-11-02,224953540000
2021-11-03,224094360000
2021-11-04,228794580000
2021-11-05,206228470000
2021-11-08,208932360000
2021-11-09,209033440000
2021-11-10,212293270000
2021-11-11,212318540000
2021-11-12,212268000000
2021-11-15,211484630000
2021-11-16,212545970000
2021-11-17,208730200000
2021-11-18,209867350000
2021-11-19,203928900000
2021-11-22,206304280000
2021-11-23,209235600000
2021-11-24,207921560000
2021-11-26,200037320000
2021-11-29,189247030000
2021-11-30,189297570000
2021-12-01,188109880000
2021-12-02,186720030000
2021-12-03,185330180000
2021-12-06,185532340000
2021-12-07,182651560000
2021-12-08,185001669999
2021-12-09,184117220000
2021-12-10,183510740000
2021-12-13,185532340000
2021-12-14,186290440000
2021-12-15,190257830000
2021-12-16,191824570000
2021-12-17,191268630000
2021-12-20,193088070000
2021-12-21,190889580000
2021-12-22,192456320000
2021-12-23,191369710000
2021-12-27,193492389999
2021-12-28,194098870000
2021-12-29,194452650000
2021-12-30,194932780000
2021-12-31,193745920000
2022-01-03,194327360000
2022-01-04,194681280000
2022-01-05,199408640000
2022-01-06,199282240000
2022-01-07,202998400000
2022-01-10,208231360000
2022-01-11,206461760000
2022-01-12,205273600000
2022-01-13,205576959999
2022-01-14,205728640000
2022-01-18,206133120000
2022-01-19,205501120000
2022-01-20,204136000000
2022-01-21,202189440000
2022-01-24,199282240000
2022-01-25,200874879999
2022-01-26,200065920000
2022-01-27,203706240000
2022-01-28,204515200000
2022-01-31,205981440000
2022-02-01,207093760000
2022-02-02,207321280000
2022-02-03,199737280000
2022-02-04,198599680000
2022-02-07,196122240000
2022-02-08,194428480000
2022-02-09,193467840000
2022-02-10,193543680000
2022-02-11,193745920000
2022-02-14,193316160000
2022-02-15,196703680000
2022-02-16,195212160000
2022-02-17,193038080000
2022-02-18,193063360000
2022-02-22,192001600000
2022-02-23,191723520000
2022-02-24,185833280000
2022-02-25,192936959999
2022-02-28,193594240000
2022-03-01,192987520000
2022-03-02,193821760000
2022-03-03,195035200000
2022-03-04,196754240000
2022-03-07,196501440000
2022-03-08,194529600000
2022-03-09,196653120000
2022-03-10,196905920000
2022-03-11,197841280000
2022-03-14,196627840000
2022-03-15,198801920000
2022-03-16,197487360000
2022-03-17,199560320000
2022-03-18,199990080000
2022-03-21,199863680000
2022-03-22,200470400000
2022-03-23,201557440000
2022-03-24,203276480000
2022-03-25,205627520000
2022-03-28,205298879999
2022-03-29,206208959999
2022-03-30,208307200000
2022-03-31,207668550000
2022-04-01,211389120000
2022-04-04,211313190000
2022-04-05,211895320000
2022-04-06,215059070000
2022-04-07,219690800000
2022-04-08,221918080000
2022-04-11,219260530000
2022-04-12,216729530000
2022-04-13,217995030000
2022-04-14,219969210000
2022-04-18,217843169999
2022-04-19,217134490000
2022-04-20,218830259999
2022-04-21,218248130000
2022-04-22,214097290000
2022-04-25,216248640000
2022-04-26,213818880000
2022-04-27,213641710000
2022-04-28,224195980000
2022-04-29,224474390000
2022-05-02,221842150000
2022-05-03,220450100000
2022-05-04,224044120000
2022-05-05,222753310000
2022-05-06,223715090000
2022-05-09,221816840000
2022-05-10,222247110000
2022-05-11,225739890000
2022-05-12,229890730000
2022-05-13,228827710000
2022-05-16,233661919999
2022-05-17,235383000000
2022-05-18,233105100000
2022-05-19,233079790000
2022-05-20,236775050000
2022-05-23,237483730000
2022-05-24,239533840000
2022-05-25,237281250000
2022-05-26,233636610000
2022-05-27,235585480000
2022-05-31,232927930000
2022-06-01,230675340000
2022-06-02,227790000000
2022-06-03,227562210000
2022-06-06,227385040000
2022-06-07,229004880000
2022-06-08,226473880000
2022-06-09,222728000000
2022-06-10,220652580000
2022-06-13,215135000000
2022-06-14,213869500000
2022-06-15,214198530000
2022-06-16,214856590000
2022-06-17,214173220000
2022-06-21,222803930000
2022-06-22,225663960000
2022-06-23,232852000000
2022-06-24,235712030000
2022-06-27,238951710000
2022-06-28,232573590000
2022-06-29,234142810000
2022-06-30,230933610000
2022-07-01,234099860000
2022-07-05,234657120000
2022-07-06,235898290000
2022-07-07,235594330000
2022-07-08,235011740000
2022-07-11,238861900000
2022-07-12,237088800000
2022-07-13,237519410000
2022-07-14,237798040000
2022-07-15,240533679999
2022-07-18,233897220000
2022-07-19,233947880000
2022-07-20,227083450000
2022-07-21,228324620000
2022-07-22,228248630000
2022-07-25,229312490000
2022-07-26,231237570000
2022-07-27,231085590000
2022-07-28,227818020000
2022-07-29,226298220000
2022-08-01,224246490000
2022-08-02,221916130000
2022-08-03,221941460000
2022-08-04,219915059999
2022-08-05,221409530000
2022-08-08,224145170000
2022-08-09,226754160000
2022-08-10,225918270000
2022-08-11,225259690000
2022-08-12,230553660000
2022-08-15,229489800000
2022-08-16,229464470000
2022-08-17,230604320000
2022-08-18,231516200000
2022-08-19,233238640000
2022-08-22,230908280000
2022-08-23,228476600000
2022-08-24,227995330000
2022-08-25,228653910000
2022-08-26,226095580000
2022-08-29,221865470000
2022-08-30,220067040000
2022-08-31,216216880000
2022-09-01,220750950000
2022-09-02,218420590000
2022-09-06,218901860000
2022-09-07,220041710000
2022-09-08,221434860000
2022-09-09,221232220000
2022-09-12,223309280000
2022-09-13,218547240000
2022-09-14,220244350000
2022-09-15,219737750000
2022-09-16,222194760000
2022-09-19,219459120000
2022-09-20,217838000000
2022-09-21,214114490000
2022-09-22,221662830000
2022-09-23,219813740000
2022-09-26,218293940000
2022-09-27,217432720000
2022-09-28,219813740000
2022-09-29,219459120000
2022-09-30,218400320000
2022-10-03,222026800000
2022-10-04,224157040000
2022-10-05,224157040000
2022-10-06,221747840000
2022-10-07,222153600000
2022-10-10,229457280000
2022-10-11,230902800000
2022-10-12,229305120000
2022-10-13,234554640000
2022-10-14,233768480000
2022-10-17,238688320000
2022-10-18,239930960000
2022-10-19,236507360000
2022-10-20,235695840000
2022-10-21,242619120000
2022-10-24,246930320000
2022-10-25,247792559999
2022-10-26,249567760000
2022-10-27,252940640000
2022-10-28,255552720000
2022-10-31,256643200000
2022-11-01,252991360000
2022-11-02,252078400000
2022-11-03,250430000000
2022-11-04,251571200000
2022-11-07,253777519999
2022-11-08,257404000000
2022-11-09,257632240000
2022-11-10,258393040000
2022-11-11,248426559999
2022-11-14,254487600000
2022-11-15,252585600000
2022-11-16,253422480000
2022-11-17,259458160000
2022-11-18,264327280000
2022-11-21,267826960000
2022-11-22,271098400000
2022-11-23,270895519999
2022-11-25,272620000000
2022-11-28,275029200000
2022-11-29,276018240000
2022-11-30,279264320000
2022-12-01,278452800000
2022-12-02,279061440000
2022-12-05,278985360000
2022-12-06,276246480000
2022-12-07,279188240000
2022-12-08,281115600000
2022-12-09,275866080000
2022-12-12,276347920000
2022-12-13,281267760000
2022-12-14,282890800000
2022-12-15,278021680000
2022-12-16,276931200000
2022-12-19,277539840000
2022-12-20,278224560000
2022-12-21,281774960000
2022-12-22,282104640000
2022-12-23,283676960000
2022-12-27,284336320000
2022-12-28,281698880000
2022-12-29,281039520000
2022-12-30,281369200000
2023-01-03,282073320000
2023-01-04,284459040000
2023-01-05,288418320000
2023-01-06,291463920000
2023-01-09,280144440000
2023-01-10,281235780000
2023-01-11,281895660000
2023-01-12,283672260000
2023-01-13,284890500000
2023-01-17,280322100000
2023-01-18,276109020000
2023-01-19,278926200000
2023-01-20,279027720000
2023-01-23,278875440000
2023-01-24,275423760000
2023-01-25,275601420000
2023-01-26,271236060000
2023-01-27,267454440000
2023-01-30,269256420000
2023-01-31,272606580000
2023-02-01,271515240000
2023-02-02,262581479999
2023-02-03,261261720000
2023-02-06,264028140000
2023-02-07,268215840000
2023-02-08,270652320000
2023-02-09,270855360000
2023-02-10,275550660000
2023-02-13,278037900000
2023-02-14,275982120000
2023-02-15,273291840000
2023-02-16,270322380000
2023-02-17,277961760000
2023-02-21,276819660000
2023-02-22,277048080000
2023-02-23,280677420000
2023-02-24,278900820000
2023-02-27,277555680000
2023-02-28,269637120000
2023-03-01,270677700000
2023-03-02,271591380000
2023-03-03,271261440000
