,IFF
2018-07-16,10351280940
2018-07-17,10482114370
2018-07-18,10420354490
2018-07-19,10556063700
2018-07-20,10478051220
2018-07-23,10337466230
2018-07-24,10439857610
2018-07-25,10494303819
2018-07-26,10667394010
2018-07-27,10663330860
2018-07-30,10592632050
2018-07-31,10788475880
2018-08-01,10757595940
2018-08-02,10740530709
2018-08-03,10905494600
2018-08-06,10897368300
2018-08-07,10907932490
2018-08-08,10910370380
2018-08-09,10925810350
2018-08-10,10760033830
2018-08-13,10665768750
2018-08-14,10669831900
2018-08-15,10658455080
2018-08-16,10695836060
2018-08-17,10739718080
2018-08-20,10864863100
2018-08-21,10816105300
2018-08-22,10694210800
2018-08-23,10631638290
2018-08-24,10703149730
2018-08-27,10664143490
2018-08-28,10596695200
2018-08-29,10586131010
2018-08-30,10554438440
2018-08-31,10587756270
2018-09-04,10530872170
2018-09-05,10378910360
2018-09-06,10554438440
2018-09-07,10325276780
2018-09-10,10454484950
2018-09-11,10345592530
2018-09-12,10657642450
2018-09-13,11151721490
2018-09-14,11092399500
2018-09-17,11091586870
2018-09-18,11234609750
2018-09-19,11174475130
2018-09-20,11369506330
2018-09-21,11414200980
2018-09-24,11267927580
2018-09-25,11136281520
2018-09-26,11133843630
2018-09-27,11258176020
2018-09-28,11305308560
2018-10-01,15351198660
2018-10-02,15455417400
2018-10-03,15129456660
2018-10-04,15232566689
2018-10-05,15363394470
2018-10-08,15460960949
2018-10-09,15243653790
2018-10-10,14856714000
2018-10-11,14704820730
2018-10-12,14515231319
2018-10-15,14593949730
2018-10-16,15248088630
2018-10-17,15325698329
2018-10-18,15173805060
2018-10-19,15424373520
2018-10-22,15489787410
2018-10-23,15490896120
2018-10-24,15228131850
2018-10-25,15492004829
2018-10-26,15536353230
2018-10-29,15498657090
2018-10-30,16008663689
2018-10-31,16038598860
2018-11-01,16209340199
2018-11-02,16184948579
2018-11-05,16190492130
2018-11-06,16485408990
2018-11-07,16088490810
2018-11-08,16322428620
2018-11-09,16170535350
2018-11-12,15854553000
2018-11-13,15849009449
2018-11-14,15680485530
2018-11-15,15795791370
2018-11-16,15862313970
2018-11-19,15587353890
2018-11-20,15323480910
2018-11-21,15465395790
2018-11-23,15493113540
2018-11-26,15505309350
2018-11-27,15525266130
2018-11-28,15586245180
2018-11-29,15697116180
2018-11-30,15702659730
2018-12-03,15720399090
2018-12-04,15327915750
2018-12-06,15384459959
2018-12-07,15189327000
2018-12-10,15266936699
2018-12-11,15274697670
2018-12-12,15159391829
2018-12-13,15026346630
2018-12-14,15023020500
2018-12-17,14641624260
2018-12-18,14684863949
2018-12-19,14564014560
2018-12-20,14226966720
2018-12-21,14214770910
2018-12-24,13853331450
2018-12-26,14445382590
2018-12-27,14681537819
2018-12-28,14660472329
2018-12-31,15019979280
2019-01-02,15054657120
2019-01-03,14683268639
2019-01-04,15228046320
2019-01-07,15402554160
2019-01-08,15335435760
2019-01-09,15278385120
2019-01-10,15182182080
2019-01-11,15096046799
2019-01-14,14931606719
2019-01-15,14943911760
2019-01-16,15031165680
2019-01-17,15157572000
2019-01-18,15443943840
2019-01-22,15445062480
2019-01-23,15363401760
2019-01-24,15348859440
2019-01-25,15414859200
2019-01-28,15322012080
2019-01-29,15542384160
2019-01-30,15612858480
2019-01-31,15860077920
2019-02-01,15842179680
2019-02-04,15923840400
2019-02-05,16082687280
2019-02-06,16033467120
2019-02-07,15916009920
2019-02-08,15858959280
2019-02-11,16017806160
2019-02-12,16318720320
2019-02-13,16244890080
2019-02-14,14839878240
2019-02-15,14767166639
2019-02-19,14330897040
2019-02-20,14538964080
2019-02-21,14401371360
2019-02-22,14344320719
2019-02-25,14239168560
2019-02-26,14094864000
2019-02-27,14245880400
2019-02-28,14262660000
2019-03-01,14304049680
2019-03-04,14314117440
2019-03-05,14196660240
2019-03-06,14180999280
2019-03-07,13928186640
2019-03-08,14027745600
2019-03-11,14132897760
2019-03-12,14114999520
2019-03-13,14032220160
2019-03-14,13978525440
2019-03-15,13937135760
2019-03-18,13975169520
2019-03-19,13821915840
2019-03-20,13707814560
2019-03-21,14146321440
2019-03-22,13948322160
2019-03-25,13838695440
2019-03-26,14018796480
2019-03-27,14186592480
2019-03-28,14509879440
2019-03-29,14406964560
2019-04-01,14650196760
2019-04-02,14618837880
2019-04-03,14644596959
2019-04-04,14767792560
2019-04-05,14808111120
2019-04-08,14777872199
2019-04-09,14692755240
2019-04-10,14614358040
2019-04-11,14687155439
2019-04-12,14952585959
2019-04-15,15007464000
2019-04-16,15157538640
2019-04-17,15114980160
2019-04-18,15231456000
2019-04-22,15147459000
2019-04-23,15274014480
2019-04-24,15263934840
2019-04-25,15279614280
2019-04-26,15407289720
2019-04-29,15389370360
2019-04-30,15431928840
2019-05-01,15435288720
2019-05-02,15528245400
2019-05-03,15669360360
2019-05-06,15424089120
2019-05-07,15119460000
2019-05-08,15136259400
2019-05-09,15232575959
2019-05-10,15246015480
2019-05-13,15061222079
2019-05-14,15232575959
2019-05-15,15185537640
2019-05-16,15338972160
2019-05-17,15306493319
2019-05-20,15095940840
2019-05-21,15097060800
2019-05-22,15220256400
2019-05-23,15179937840
2019-05-24,15086981160
2019-05-28,15072421680
2019-05-29,15048902520
2019-05-30,15138499319
2019-05-31,15166498319
2019-06-03,15580883520
2019-06-04,16065826199
2019-06-05,15808235400
2019-06-06,16633645920
2019-06-07,16947234720
2019-06-10,16948354680
2019-06-11,17040191400
2019-06-12,16978593600
2019-06-13,16789320360
2019-06-14,16663884840
2019-06-17,16526129760
2019-06-18,16556368680
2019-06-19,16681804199
2019-06-20,16880037120
2019-06-21,16314457319
2019-06-24,16421973480
2019-06-25,16523889840
2019-06-26,16233820199
2019-06-27,16079265720
2019-06-28,16249499640
2019-07-01,16115392219
2019-07-02,15991074440
2019-07-03,16355067940
2019-07-05,16253149760
2019-07-08,15986594520
2019-07-09,15903716000
2019-07-10,15964194920
2019-07-11,15979874640
2019-07-12,16044833479
2019-07-15,16210590520
2019-07-16,16218430380
2019-07-17,16025793820
2019-07-18,16026913800
2019-07-19,15951875140
2019-07-22,15911555860
2019-07-23,16259869640
2019-07-24,16347228080
2019-07-25,16300188920
2019-07-26,16387547360
2019-07-29,16118752159
2019-07-30,16329308400
2019-07-31,16126592020
2019-08-01,16026913800
2019-08-02,16107552360
2019-08-05,15844357060
2019-08-06,13317682180
2019-08-07,13613356900
2019-08-08,13669355900
2019-08-09,13724234920
2019-08-12,13448719840
2019-08-13,13295282580
2019-08-14,12655774000
2019-08-15,12388098780
2019-08-16,12631134440
2019-08-19,12671453720
2019-08-20,12324259920
2019-08-21,12374659020
2019-08-22,12073384400
2019-08-23,11927787000
2019-08-26,12176422560
2019-08-27,12020745340
2019-08-28,12136103280
2019-08-29,12180902480
2019-08-30,12291780500
2019-09-03,12224581700
2019-09-04,12532576200
2019-09-05,12823771000
2019-09-06,13200084280
2019-09-09,13431920140
2019-09-10,13872072280
2019-09-11,14275265080
2019-09-12,14234945800
2019-09-13,14257345400
2019-09-16,13667115940
2019-09-17,13689515540
2019-09-18,13774634020
2019-09-19,13760074280
2019-09-20,13458799660
2019-09-23,13751114440
2019-09-24,13517038620
2019-09-25,13676075780
2019-09-26,13417360400
2019-09-27,13530478380
2019-09-30,13741648070
2019-10-01,13621804860
2019-10-02,13103230970
2019-10-03,13207393760
2019-10-04,13345157450
2019-10-07,13261155200
2019-10-08,12781782360
2019-10-09,12891545300
2019-10-10,12988987910
2019-10-11,13233154450
2019-10-14,13253314990
2019-10-15,13348517540
2019-10-16,13346277480
2019-10-17,13378758350
2019-10-18,13198433520
2019-10-21,13260035170
2019-10-22,13341797360
2019-10-23,13442600060
2019-10-24,13407879130
2019-10-25,13435879880
2019-10-28,13461640570
2019-10-29,13690126690
2019-10-30,13812209960
2019-10-31,13665486030
2019-11-01,13635245220
2019-11-04,13889492030
2019-11-05,15059923380
2019-11-06,14897519029
2019-11-07,14943440259
2019-11-08,14875118430
2019-11-11,14697033660
2019-11-12,14623111680
2019-11-13,14860558040
2019-11-14,14997201700
2019-11-15,14999441759
2019-11-18,15122645060
2019-11-19,15330970640
2019-11-20,15277209200
2019-11-21,15330970640
2019-11-22,15682660060
2019-11-25,15838344230
2019-11-26,15890985640
2019-11-27,15839464259
2019-11-29,15818183689
2019-12-02,15740901620
2019-12-03,15814823599
2019-12-04,15682660060
2019-12-05,15878665310
2019-12-06,15908906120
2019-12-09,14987121430
2019-12-10,15007281970
2019-12-11,15068883620
2019-12-12,15075603800
2019-12-13,15006161939
2019-12-16,13440360000
2019-12-17,13561323240
2019-12-18,13718127440
2019-12-19,13814450020
2019-12-20,13753968400
2019-12-23,13882771850
2019-12-24,14010455270
2019-12-26,14143738840
2019-12-27,14262462020
2019-12-30,14219900880
2019-12-31,14450240000
2020-01-02,14285600000
2020-01-03,14151200000
2020-01-06,14058240000
2020-01-07,14034720000
2020-01-08,13903680000
2020-01-09,13847680000
2020-01-10,14110880000
2020-01-13,14264320000
2020-01-14,14481600000
2020-01-15,14553280000
2020-01-16,14910560000
2020-01-17,15106560000
2020-01-21,15097600000
2020-01-22,15220800000
2020-01-23,15237600000
2020-01-24,15208480000
2020-01-27,15005759999
2020-01-28,15170399999
2020-01-29,15125600000
2020-01-30,14892640000
2020-01-31,14684320000
2020-02-03,15214080000
2020-02-04,15678880000
2020-02-05,15979039999
2020-02-06,15927520000
2020-02-07,15680000000
2020-02-10,15574720000
2020-02-11,15453759999
2020-02-12,15611679999
2020-02-13,15314880000
2020-02-14,15217440000
2020-02-18,15102080000
2020-02-19,15037119999
2020-02-20,14861280000
2020-02-21,14804160000
2020-02-24,14325920000
2020-02-25,13881280000
2020-02-26,13825280000
2020-02-27,13689760000
2020-02-28,13415360000
2020-03-02,13726720000
2020-03-03,13698720000
2020-03-04,14308000000
2020-03-05,13980960000
2020-03-06,13745760000
2020-03-09,12624640000
2020-03-10,13279840000
2020-03-11,12463360000
2020-03-12,11193280000
2020-03-13,12210240000
2020-03-16,11366880000
2020-03-17,12261760000
2020-03-18,12141920000
2020-03-19,12031040000
2020-03-20,11469920000
2020-03-23,10559360000
2020-03-24,11306400000
2020-03-25,11711840000
2020-03-26,12829600000
2020-03-27,12344640000
2020-03-30,12097120000
2020-03-31,11432960000
2020-04-01,11281760000
2020-04-02,11108160000
2020-04-03,11076800000
2020-04-06,12208000000
2020-04-07,12770240000
2020-04-08,13580000000
2020-04-09,14265440000
2020-04-13,13447840000
2020-04-14,13705440000
2020-04-15,13146560000
2020-04-16,13427680000
2020-04-17,14013440000
2020-04-20,13501600000
2020-04-21,13683040000
2020-04-22,13919360000
2020-04-23,13793920000
2020-04-24,14166880000
2020-04-27,14620480000
2020-04-28,14751520000
2020-04-29,14929600000
2020-04-30,14675360000
2020-05-01,14182560000
2020-05-04,14324800000
2020-05-05,14436800000
2020-05-06,14706720000
2020-05-07,14591360000
2020-05-08,15060640000
2020-05-11,14854560000
2020-05-12,14932960000
2020-05-13,14486080000
2020-05-14,14117600000
2020-05-15,14360640000
2020-05-18,14772800000
2020-05-19,14430080000
2020-05-20,14591360000
2020-05-21,14445759999
2020-05-22,14495039999
2020-05-26,14910560000
2020-05-27,15257759999
2020-05-28,15041600000
2020-05-29,14917280000
2020-06-01,14674240000
2020-06-02,15000160000
2020-06-03,15322720000
2020-06-04,15205119999
2020-06-05,15440320000
2020-06-08,15183840000
2020-06-09,15071840000
2020-06-10,14954240000
2020-06-11,14140000000
2020-06-12,14207200000
2020-06-15,14262080000
2020-06-16,14453600000
2020-06-17,14408800000
2020-06-18,14395360000
2020-06-19,14122080000
2020-06-22,14007840000
2020-06-23,13810720000
2020-06-24,13671840000
2020-06-25,13708800000
2020-06-26,13333600000
2020-06-29,13650560000
2020-06-30,13715520000
2020-07-01,13907040000
2020-07-02,14210560000
2020-07-06,14358399999
2020-07-07,14229600000
2020-07-08,13817440000
2020-07-09,13697600000
2020-07-10,14028000000
2020-07-13,13946240000
2020-07-14,14225120000
2020-07-15,14528640000
2020-07-16,14516320000
2020-07-17,14670880000
2020-07-20,14416640000
2020-07-21,14329280000
2020-07-22,14397600000
2020-07-23,14390880000
2020-07-24,14203840000
2020-07-27,14424480000
2020-07-28,14374080000
2020-07-29,14362880000
2020-07-30,13942880000
2020-07-31,14106400000
2020-08-03,13948480000
2020-08-04,14099680000
2020-08-05,14159040000
2020-08-06,14042560000
2020-08-07,14201600000
2020-08-10,14621600000
2020-08-11,14032480000
2020-08-12,14224000000
2020-08-13,13866720000
2020-08-14,13795040000
2020-08-17,13808480000
2020-08-18,13733440000
2020-08-19,13661760000
2020-08-20,13517280000
2020-08-21,13501600000
2020-08-24,13763680000
2020-08-25,13762560000
2020-08-26,13988800000
2020-08-27,13840960000
2020-08-28,13940640000
2020-08-31,13864480000
2020-09-01,13970880000
2020-09-02,14107520000
2020-09-03,13874560000
2020-09-04,13789440000
2020-09-08,13622560000
2020-09-09,13664000000
2020-09-10,13480320000
2020-09-11,13555360000
2020-09-14,13773760000
2020-09-15,13914880000
2020-09-16,13914880000
2020-09-17,13908160000
2020-09-18,13724480000
2020-09-21,13488160000
2020-09-22,13508320000
2020-09-23,13005440000
2020-09-24,13053600000
2020-09-25,13324640000
2020-09-28,13596800000
2020-09-29,13608000000
2020-09-30,13739379800
2020-10-01,13474578360
2020-10-02,13371350680
2020-10-05,13280465440
2020-10-06,12938243240
2020-10-07,13072888040
2020-10-08,13038104800
2020-10-09,13398279640
2020-10-12,13311882560
2020-10-13,13146942680
2020-10-14,13117769640
2020-10-15,13016786040
2020-10-16,13045959080
2020-10-19,12740764200
2020-10-20,12746374400
2020-10-21,12392931800
2020-10-22,12550017400
2020-10-23,12406396280
2020-10-26,12224625800
2020-10-27,11850986480
2020-10-28,11381973760
2020-10-29,11548035680
2020-10-30,11518862640
2020-11-02,11789274280
2020-11-03,12031634920
2020-11-04,11783664080
2020-11-05,12067540200
2020-11-06,12180866240
2020-11-09,12609485520
2020-11-10,12616217760
2020-11-11,12252676800
2020-11-12,12327853480
2020-11-13,12585922680
2020-11-16,12876531040
2020-11-17,12848480040
2020-11-18,12610607560
2020-11-19,12561237800
2020-11-20,12573580240
2020-11-23,12486061120
2020-11-24,12918046520
2020-11-25,12611729600
2020-11-27,12664465480
2020-11-30,12578068400
2020-12-01,12524210480
2020-12-02,12624072040
2020-12-03,12638658560
2020-12-04,13015664000
2020-12-07,12893361640
2020-12-08,12951707720
2020-12-09,12928144880
2020-12-10,12633048360
2020-12-11,12459132160
2020-12-14,12258287000
2020-12-15,12446789720
2020-12-16,12580312480
2020-12-17,12744130320
2020-12-18,12823795160
2020-12-21,12823795160
2020-12-22,12898971840
2020-12-23,12401908120
2020-12-24,12349172240
2020-12-28,12256042920
2020-12-29,12459132160
2020-12-30,12483817040
2020-12-31,22286285631
2021-01-04,21516380872
2021-01-05,22112238012
2021-01-06,23121714199
2021-01-07,24294999909
2021-01-08,24366666576
2021-01-11,25073095144
2021-01-12,25795904665
2021-01-13,24882666574
2021-01-14,24559142765
2021-01-15,24104571338
2021-01-19,24641047527
2021-01-20,24587809432
2021-01-21,23752380864
2021-01-22,23713476102
2021-01-25,23819952292
2021-01-26,23297809437
2021-01-27,22716285629
2021-01-28,23551714198
2021-01-29,23011142771
2021-02-01,26649761805
2021-02-02,25437571333
2021-02-03,26264809426
2021-02-04,25992476093
2021-02-05,26017047522
2021-02-08,26055952284
2021-02-09,26199285616
2021-02-10,27759571325
2021-02-11,28005285610
2021-02-12,27450380850
2021-02-16,28029857038
2021-02-17,28189571323
2021-02-18,28246904656
2021-02-19,28564285608
2021-02-22,28781333226
2021-02-23,28445523703
2021-02-24,28287857037
2021-02-25,27976618943
2021-02-26,27747285611
2021-03-01,28492618941
2021-03-02,28083095133
2021-03-03,26973285613
2021-03-04,26801285614
2021-03-05,27380761802
2021-03-08,26870904661
2021-03-09,26887285614
2021-03-10,27702237992
2021-03-11,27820999896
2021-03-12,27610095135
2021-03-15,28009380848
2021-03-16,27986857038
2021-03-17,28226428466
2021-03-18,28191618942
2021-03-19,28115857038
2021-03-22,28113809419
2021-03-23,27847618944
2021-03-24,27935666562
2021-03-25,28545857036
2021-03-26,28773142750
2021-03-29,28934904654
2021-03-30,28615476084
2021-03-31,35460940000
2021-04-01,35267900000
2021-04-05,35306000000
2021-04-06,35796220000
2021-04-07,35179000000
2021-04-08,35148520000
2021-04-09,35631120000
2021-04-12,35684460000
2021-04-13,35760660000
2021-04-14,35801300000
2021-04-15,36040060000
2021-04-16,36286440000
2021-04-19,36301680000
2021-04-20,36022280000
2021-04-21,36540440000
2021-04-22,36192460000
2021-04-23,36713160000
2021-04-26,36703000000
2021-04-27,36217860000
2021-04-28,36520120000
2021-04-29,36609020000
2021-04-30,36111180000
2021-05-03,36606480000
2021-05-04,36957000000
2021-05-05,36746180000
2021-05-06,37213540000
2021-05-07,37198300000
2021-05-10,36248340000
2021-05-11,35224720000
2021-05-12,34363660000
2021-05-13,35217100000
2021-05-14,35867340000
2021-05-17,36258500000
2021-05-18,36073080000
2021-05-19,36047680000
2021-05-20,35402520000
2021-05-21,35697160000
2021-05-24,36032440000
2021-05-25,35971480000
2021-05-26,35991800000
2021-05-27,36281360000
2021-05-28,35984180000
2021-06-01,36146740000
2021-06-02,36492180000
2021-06-03,36248340000
2021-06-04,36322000000
2021-06-07,36367720000
2021-06-08,36781740000
2021-06-09,37360860000
2021-06-10,37528500000
2021-06-11,37536120000
2021-06-14,37533580000
2021-06-15,37396420000
2021-06-16,37406580000
2021-06-17,37035740000
2021-06-18,36794440000
2021-06-21,37696140000
2021-06-22,37871400000
2021-06-23,37706300000
2021-06-24,37698680000
2021-06-25,37835840000
2021-06-28,37792660000
2021-06-29,37785040000
2021-06-30,37947600000
2021-07-01,37945060000
2021-07-02,38097460000
2021-07-06,37569140000
2021-07-07,37795200000
2021-07-08,37541200000
2021-07-09,37515800000
2021-07-12,37739320000
2021-07-13,36944300000
2021-07-14,36756340000
2021-07-15,36576000000
2021-07-16,36428680000
2021-07-19,35587940000
2021-07-20,36522660000
2021-07-21,36824920000
2021-07-22,37096700000
2021-07-23,37675820000
2021-07-26,37795200000
2021-07-27,37886640000
2021-07-28,37711380000
2021-07-29,37879020000
2021-07-30,38262560000
2021-08-02,37995860000
2021-08-03,38127940000
2021-08-04,37538660000
2021-08-05,37612320000
2021-08-06,38369240000
2021-08-09,39047420000
2021-08-10,39712900000
2021-08-11,39822120000
2021-08-12,39646860000
2021-08-13,39814500000
2021-08-16,39512240000
2021-08-17,39326820000
2021-08-18,38483540000
2021-08-19,37947600000
2021-08-20,38039040000
2021-08-23,38160960000
2021-08-24,38427660000
2021-08-25,38524180000
2021-08-26,38361620000
2021-08-27,38564820000
2021-08-30,38404800000
2021-08-31,38481000000
2021-09-01,38216840000
2021-09-02,38463220000
2021-09-03,38331140000
2021-09-07,38117780000
2021-09-08,38359080000
2021-09-09,38313360000
2021-09-10,37487860000
2021-09-13,37487860000
2021-09-14,36512500000
2021-09-15,36654740000
2021-09-16,36352480000
2021-09-17,34343340000
2021-09-20,34282380000
2021-09-21,33675320000
2021-09-22,33682940000
2021-09-23,33754059999
2021-09-24,33690559999
2021-09-27,33423860000
2021-09-28,33764220000
2021-09-29,34056320000
2021-09-30,34098600000
2021-10-01,35980500000
2021-10-04,35190000000
2021-10-05,34544850000
2021-10-06,35065050000
2021-10-07,35253750000
2021-10-08,35200200000
2021-10-11,35700000000
2021-10-12,36577200000
2021-10-13,36809250000
2021-10-14,37821600000
2021-10-15,37632900000
2021-10-18,37107600000
2021-10-19,37487550000
2021-10-20,37171350000
2021-10-21,37191750000
2021-10-22,37056600000
2021-10-25,37316700000
2021-10-26,37762950000
2021-10-27,37806300000
2021-10-28,37862400000
2021-10-29,37599750000
2021-11-01,36740400000
2021-11-02,36822000000
2021-11-03,37048950000
2021-11-04,36176850000
2021-11-05,36618000000
2021-11-08,37620150000
2021-11-09,39045600000
2021-11-10,38538150000
2021-11-11,38313750000
2021-11-12,38907900000
2021-11-15,38851800000
2021-11-16,39002250000
2021-11-17,38971650000
2021-11-18,38262750000
2021-11-19,38257650000
2021-11-22,38066400000
2021-11-23,37632900000
2021-11-24,37604850000
2021-11-26,36865350000
2021-11-29,37533450000
2021-11-30,36253350000
2021-12-01,36082500000
2021-12-02,35827500000
2021-12-03,35896350000
2021-12-06,36472650000
2021-12-07,37003050000
2021-12-08,37780800000
2021-12-09,37607400000
2021-12-10,37515600000
2021-12-13,37357500000
2021-12-14,37156050000
2021-12-15,36977550000
2021-12-16,37207050000
2021-12-17,36829650000
2021-12-20,36283950000
2021-12-21,36385950000
2021-12-22,36266100000
2021-12-23,36487950000
2021-12-27,37028550000
2021-12-28,37597200000
2021-12-29,37992450000
2021-12-30,37882800000
2021-12-31,38415750000
2022-01-03,38025600000
2022-01-04,38168400000
2022-01-05,36954600000
2022-01-06,36674100000
2022-01-07,36202350000
2022-01-10,35850450000
2022-01-11,37270800000
2022-01-12,37252950000
2022-01-13,37199400000
2022-01-14,37176450000
2022-01-18,36011100000
2022-01-19,35541900000
2022-01-20,35955000000
2022-01-21,35518950000
2022-01-24,34838100000
2022-01-25,34177650000
2022-01-26,33973649999
2022-01-27,33649800000
2022-01-28,33331050000
2022-01-31,33639599999
2022-02-01,34195500000
2022-02-02,34017000000
2022-02-03,32892450000
2022-02-04,32410500000
2022-02-07,32632350000
2022-02-08,32874599999
2022-02-09,33813000000
2022-02-10,34782000000
2022-02-11,34129200000
2022-02-14,33560550000
2022-02-15,34491300000
2022-02-16,35057400000
2022-02-17,34603500000
2022-02-18,34371450000
2022-02-22,34103700000
2022-02-23,34014449999
2022-02-24,34598400000
2022-02-25,35587800000
2022-02-28,33915000000
2022-03-01,32744550000
2022-03-02,33078600000
2022-03-03,32392650000
2022-03-04,31492500000
2022-03-07,29615700000
2022-03-08,30526050000
2022-03-09,30809100000
2022-03-10,30913650000
2022-03-11,30125700000
2022-03-14,29710050000
2022-03-15,30722400000
2022-03-16,31869900000
2022-03-17,32272800000
2022-03-18,32928150000
2022-03-21,32275350000
2022-03-22,32527800000
2022-03-23,32163150000
2022-03-24,32634900000
2022-03-25,33022500000
2022-03-28,33241800000
2022-03-29,34210800000
2022-03-30,33458550000
2022-03-31,33489150000
2022-04-01,34254150000
2022-04-04,33364200000
2022-04-05,32997000000
2022-04-06,32002500000
2022-04-07,32104500000
2022-04-08,31688850000
2022-04-11,32045850000
2022-04-12,31729650000
2022-04-13,32538000000
2022-04-14,31984650000
2022-04-18,31296150000
2022-04-19,31757700000
2022-04-20,31913250000
2022-04-21,31836750000
2022-04-22,31775550000
2022-04-25,31382850000
2022-04-26,30554100000
2022-04-27,31428750000
2022-04-28,31918350000
2022-04-29,30931500000
2022-05-02,31000350000
2022-05-03,31084500000
2022-05-04,32254950000
2022-05-05,31301250000
2022-05-06,31148250000
2022-05-09,30469950000
2022-05-10,32002500000
2022-05-11,32640000000
2022-05-12,32775150000
2022-05-13,33700800000
2022-05-16,32629800000
2022-05-17,33106650000
2022-05-18,32372250000
2022-05-19,32897549999
2022-05-20,32877150000
2022-05-23,32923050000
2022-05-24,32777699999
2022-05-25,33070950000
2022-05-26,33405000000
2022-05-27,33904800000
2022-05-31,33703349999
2022-06-01,33700800000
2022-06-02,34121550000
2022-06-03,33805350000
2022-06-06,33810450000
2022-06-07,34302600000
2022-06-08,33894599999
2022-06-09,33354000000
2022-06-10,31849500000
2022-06-13,30487800000
2022-06-14,29878350000
2022-06-15,29689650000
2022-06-16,27937800000
2022-06-17,27619050000
2022-06-21,28802250000
2022-06-22,29506050000
2022-06-23,29674350000
2022-06-24,30959550000
2022-06-27,30380700000
2022-06-28,29755950000
2022-06-29,29931900000
2022-06-30,30375600000
2022-07-01,30411300000
2022-07-05,30319500000
2022-07-06,30454650000
2022-07-07,29985450000
2022-07-08,29727900000
2022-07-11,29636100000
2022-07-12,29842650000
2022-07-13,29314800000
2022-07-14,28855800000
2022-07-15,29574900000
2022-07-18,29182200000
2022-07-19,30013500000
2022-07-20,30434250000
2022-07-21,31194150000
2022-07-22,31176300000
2022-07-25,31380300000
2022-07-26,30852450000
2022-07-27,30921300000
2022-07-28,31699050000
2022-07-29,31632750000
2022-08-01,31913250000
2022-08-02,31681200000
2022-08-03,32267700000
2022-08-04,32369700000
2022-08-05,32318700000
2022-08-08,32553300000
2022-08-09,30633150000
2022-08-10,31377750000
2022-08-11,31168650000
2022-08-12,31714350000
2022-08-15,31762800000
2022-08-16,31760250000
2022-08-17,31334400000
2022-08-18,31122750000
2022-08-19,30426600000
2022-08-22,29388750000
2022-08-23,29465250000
2022-08-24,29847750000
2022-08-25,30360300000
2022-08-26,29126100000
2022-08-29,28822650000
2022-08-30,28396800000
2022-08-31,28172400000
2022-09-01,27703200000
2022-09-02,27496650000
2022-09-06,27981150000
2022-09-07,28871100000
2022-09-08,29110800000
2022-09-09,29194950000
2022-09-12,29857950000
2022-09-13,27897000000
2022-09-14,27534900000
2022-09-15,26879550000
2022-09-16,26112000000
2022-09-19,26239500000
2022-09-20,25897800000
2022-09-21,25283250000
2022-09-22,24903300000
2022-09-23,24666150000
2022-09-26,24551400000
2022-09-27,23970000000
2022-09-28,24293850000
2022-09-29,23352900000
2022-09-30,23161650000
2022-10-03,23666550000
2022-10-04,24375450000
2022-10-05,23613000000
2022-10-06,23052000000
2022-10-07,22567500000
2022-10-10,22712850000
2022-10-11,22083000000
2022-10-12,21641850000
2022-10-13,22386450000
2022-10-14,22366050000
2022-10-17,22860750000
2022-10-18,23635950000
2022-10-19,23600250000
2022-10-20,23258550000
2022-10-21,23987850000
2022-10-24,23998050000
2022-10-25,24520800000
2022-10-26,24431550000
2022-10-27,24334650000
2022-10-28,24686550000
2022-10-31,24890550000
2022-11-01,24339750000
2022-11-02,24036300000
2022-11-03,23786400000
2022-11-04,24181650000
2022-11-07,24525900000
2022-11-08,23309550000
2022-11-09,23352900000
2022-11-10,24495300000
2022-11-11,25637700000
2022-11-14,25336800000
2022-11-15,24967050000
2022-11-16,25097100000
2022-11-17,24959400000
2022-11-18,25058850000
2022-11-21,25171050000
2022-11-22,25454100000
2022-11-23,25732050000
2022-11-25,25849350000
2022-11-28,25494900000
2022-11-29,26112000000
2022-11-30,26984100000
2022-12-01,27218700000
2022-12-02,27532350000
2022-12-05,27231450000
2022-12-06,26762250000
2022-12-07,27565500000
2022-12-08,27463500000
2022-12-09,27351300000
2022-12-12,27060600000
2022-12-13,27343650000
2022-12-14,26935650000
2022-12-15,26389950000
2022-12-16,26293050000
2022-12-19,25923300000
2022-12-20,26055900000
2022-12-21,26530200000
2022-12-22,26344050000
2022-12-23,26494500000
2022-12-27,26469000000
2022-12-28,26277750000
2022-12-29,26805600000
2022-12-30,26734200000
2023-01-03,26938200000
2023-01-04,27580800000
2023-01-05,27358950000
2023-01-06,28052550000
2023-01-09,28399350000
2023-01-10,29577450000
2023-01-11,29398950000
2023-01-12,29478000000
2023-01-13,29641200000
2023-01-17,29727900000
2023-01-18,29248500000
2023-01-19,28628850000
2023-01-20,28651800000
2023-01-23,28738500000
2023-01-24,28264200000
2023-01-25,28509000000
2023-01-26,28208100000
2023-01-27,28521750000
2023-01-30,28363650000
2023-01-31,28677300000
2023-02-01,28945050000
2023-02-02,29758500000
2023-02-03,28899150000
2023-02-06,28753800000
2023-02-07,28804800000
2023-02-08,28672200000
2023-02-09,23296800000
2023-02-10,24179100000
2023-02-13,24548850000
2023-02-14,24487650000
2023-02-15,24696750000
2023-02-16,24492750000
2023-02-17,24607500000
2023-02-21,23903700000
2023-02-22,24316800000
2023-02-23,24186750000
2023-02-24,23919000000
2023-02-27,24105150000
2023-02-28,23766000000
2023-03-01,23368200000
2023-03-02,23720100000
