,LLY
2018-07-17,91397228000
2018-07-18,91866612000
2018-07-19,91254372000
2018-07-20,90274788000
2018-07-23,90693152000
2018-07-24,95254340000
2018-07-25,98397172000
2018-07-26,97121672000
2018-07-27,98570640000
2018-07-30,100019608000
2018-07-31,100825724000
2018-08-01,100713480000
2018-08-02,101499188000
2018-08-03,102631832000
2018-08-06,104080800000
2018-08-07,104019576000
2018-08-08,104356308000
2018-08-09,104274676000
2018-08-10,104335900000
2018-08-13,104529776000
2018-08-14,104529776000
2018-08-15,105437932000
2018-08-16,106488944000
2018-08-17,107703220000
2018-08-20,107978728000
2018-08-21,107213428000
2018-08-22,107172612000
2018-08-23,106958328000
2018-08-24,107927708000
2018-08-27,107254244000
2018-08-28,107325672000
2018-08-29,107478732000
2018-08-30,107631792000
2018-08-31,107805260000
2018-09-04,106754248000
2018-09-05,107876688000
2018-09-06,107519548000
2018-09-07,109213412000
2018-09-10,108590968000
2018-09-11,107795056000
2018-09-12,108131788000
2018-09-13,108754232000
2018-09-14,107927708000
2018-09-17,107866484000
2018-09-18,109060352000
2018-09-19,107897096000
2018-09-20,108233828000
2018-09-21,108499132000
2018-09-24,107744036000
2018-09-25,107856280000
2018-09-26,108478724000
2018-09-27,108866476000
2018-09-28,109499124000
2018-10-01,108814158400
2018-10-02,109178220640
2018-10-03,109845668080
2018-10-04,114264979160
2018-10-05,116317885680
2018-10-08,116762850640
2018-10-09,116752737800
2018-10-10,114618928560
2018-10-11,109127656440
2018-10-12,111726656320
2018-10-15,111868236080
2018-10-16,112282862520
2018-10-17,114871749560
2018-10-18,114588590040
2018-10-19,113182905280
2018-10-22,113294146520
2018-10-23,111635640760
2018-10-24,107519714880
2018-10-25,109107430760
2018-10-26,107590504760
2018-10-29,108611901600
2018-10-30,109562508560
2018-10-31,109663636960
2018-11-01,109077092240
2018-11-02,107954567000
2018-11-05,111382819760
2018-11-06,107094975600
2018-11-07,110958080480
2018-11-08,111342368400
2018-11-09,113476177640
2018-11-12,114477348800
2018-11-13,113658208760
2018-11-14,111049096040
2018-11-15,113466064800
2018-11-16,115114457720
2018-11-19,117116800040
2018-11-20,116014500480
2018-11-21,113496403320
2018-11-23,114143625080
2018-11-26,113648095920
2018-11-27,115508858480
2018-11-28,116833640520
2018-11-29,118320228000
2018-11-30,119978733760
2018-12-03,119857379680
2018-12-04,117834811680
2018-12-06,117147138560
2018-12-07,114861636720
2018-12-10,115377391560
2018-12-11,115792018000
2018-12-12,115630212560
2018-12-13,116156080240
2018-12-14,113193018120
2018-12-17,109582734240
2018-12-18,107701746000
2018-12-19,110341197240
2018-12-20,110523228360
2018-12-21,110654695280
2018-12-24,107954567000
2018-12-26,112343539560
2018-12-27,114163850760
2018-12-28,115488632800
2018-12-31,113394028000
2019-01-02,112570912000
2019-01-03,109072669000
2019-01-04,112355334000
2019-01-07,112962872000
2019-01-08,114001566000
2019-01-09,114854079000
2019-01-10,113609606000
2019-01-11,113844782000
2019-01-14,112374932000
2019-01-15,114736491000
2019-01-16,114452320000
2019-01-17,116764884000
2019-01-18,114246541000
2019-01-22,114736491000
2019-01-23,116402321000
2019-01-24,112678701000
2019-01-25,112659103000
2019-01-28,112717897000
2019-01-29,113384229000
2019-01-30,114589506000
2019-01-31,117450814000
2019-02-01,118460111000
2019-02-04,117754583000
2019-02-05,118009357000
2019-02-06,116872673000
2019-02-07,115138250000
2019-02-08,117196040000
2019-02-11,115637999000
2019-02-12,117088251000
2019-02-13,117245035000
2019-02-14,118322925000
2019-02-15,120018152000
2019-02-19,119675187000
2019-02-20,120194534000
2019-02-21,120253328000
2019-02-22,121507600000
2019-02-25,121399811000
2019-02-26,122164133000
2019-02-27,123153832000
2019-02-28,123751571000
2019-03-01,126250316000
2019-03-04,124898054000
2019-03-05,125907351000
2019-03-06,124133732000
2019-03-07,123800566000
2019-03-08,124153330000
2019-03-11,121017650000
2019-03-12,121017650000
2019-03-13,121811369000
2019-03-14,120606092000
2019-03-15,121448806000
2019-03-18,122722676000
2019-03-19,124045541000
2019-03-20,125583984000
2019-03-21,125730969000
2019-03-22,125721170000
2019-03-25,127259613000
2019-03-26,128386498000
2019-03-27,126181723000
2019-03-28,126358104999
2019-03-29,127151823999
2019-04-01,118829240000
2019-04-02,119077856000
2019-04-03,116987640000
2019-04-04,115661688000
2019-04-05,116932392000
2019-04-08,117088928000
2019-04-09,117162592000
2019-04-10,117116552000
2019-04-11,115238120000
2019-04-12,113313648000
2019-04-15,114252864000
2019-04-16,110459168000
2019-04-17,107273200000
2019-04-18,106076160000
2019-04-22,106324776000
2019-04-23,108184792000
2019-04-24,108654400000
2019-04-25,108866184000
2019-04-26,110376296000
2019-04-29,110127680000
2019-04-30,107770432000
2019-05-01,108820144000
2019-05-02,109077968000
2019-05-03,107650728000
2019-05-06,107411320000
2019-05-07,105836752000
2019-05-08,107043000000
2019-05-09,106628640000
2019-05-10,107015376000
2019-05-13,105311896000
2019-05-14,105836752000
2019-05-15,106462896000
2019-05-16,107484984000
2019-05-17,106822008000
2019-05-20,107024584000
2019-05-21,107346864000
2019-05-22,108635984000
2019-05-23,107558648000
2019-05-24,107540232000
2019-05-28,106591808000
2019-05-29,106343192000
2019-05-30,106720720000
2019-05-31,106757552000
2019-06-03,107521816000
2019-06-04,108249248000
2019-06-05,107752016000
2019-06-06,108194000000
2019-06-07,108976680000
2019-06-10,104906744000
2019-06-11,103322968000
2019-06-12,106112992000
2019-06-13,102963856000
2019-06-14,102890192000
2019-06-17,104418720000
2019-06-18,105569720000
2019-06-19,106103784000
2019-06-20,106407648000
2019-06-21,106343192000
2019-06-24,106472104000
2019-06-25,106223488000
2019-06-26,102521872000
2019-06-27,102641576000
2019-06-28,102015432000
2019-07-01,103033086000
2019-07-02,104367380000
2019-07-03,104568438000
2019-07-05,103106198000
2019-07-08,101918128000
2019-07-09,103343812000
2019-07-10,104668967000
2019-07-11,100364498000
2019-07-12,98966231000
2019-07-15,99130733000
2019-07-16,99450598000
2019-07-17,97869551000
2019-07-18,99011926000
2019-07-19,97595381000
2019-07-22,98034053000
2019-07-23,98902258000
2019-07-24,99176428000
2019-07-25,98536698000
2019-07-26,98947953000
2019-07-29,99359208000
2019-07-30,99331791000
2019-07-31,99569405000
2019-08-01,100995089000
2019-08-02,102740638000
2019-08-05,99350069000
2019-08-06,101808460000
2019-08-07,101552568000
2019-08-08,104157183000
2019-08-09,103974403000
2019-08-12,103819040000
2019-08-13,105738230000
2019-08-14,100794031000
2019-08-15,100739197000
2019-08-16,101004228000
2019-08-19,102841167000
2019-08-20,101452039000
2019-08-21,101863294000
2019-08-22,102000379000
2019-08-23,100081189000
2019-08-26,102155742000
2019-08-27,101196147000
2019-08-28,101415483000
2019-08-29,102585275000
2019-08-30,103243283000
2019-09-03,104148044000
2019-09-04,103499175000
2019-09-05,104732940000
2019-09-06,104230295000
2019-09-09,101506873000
2019-09-10,101534290000
2019-09-11,102073491000
2019-09-12,101872433000
2019-09-13,101342371000
2019-09-16,100647807000
2019-09-17,101552568000
2019-09-18,103014808000
2019-09-19,104504465000
2019-09-20,106158624000
2019-09-23,104349102000
2019-09-24,103499175000
2019-09-25,101799321000
2019-09-26,102192298000
2019-09-27,102694943000
2019-09-30,102288457179
2019-10-01,101492687191
2019-10-02,97870561729
2019-10-03,98135818391
2019-10-04,98968175505
2019-10-07,98629744591
2019-10-08,98044350576
2019-10-09,98144965173
2019-10-10,97797387477
2019-10-11,99114524008
2019-10-14,98693772061
2019-10-15,100340192725
2019-10-16,98739505968
2019-10-17,99205991823
2019-10-18,99370633890
2019-10-21,98702918842
2019-10-22,100468247666
2019-10-23,98236432987
2019-10-24,98638891372
2019-10-25,100797531799
2019-10-28,103349483829
2019-10-29,102142108675
2019-10-30,103102520729
2019-10-31,104227574850
2019-11-01,102910438318
2019-11-04,103459245207
2019-11-05,101757943853
2019-11-06,104108666691
2019-11-07,103148254637
2019-11-08,103843410028
2019-11-11,103175694981
2019-11-12,103514125895
2019-11-13,103166548200
2019-11-14,101885998794
2019-11-15,103532419458
2019-11-18,104337336228
2019-11-19,105279454719
2019-11-20,104831262427
2019-11-21,104959317368
2019-11-22,106285600681
2019-11-25,107447241928
2019-11-26,107099664232
2019-11-27,107419801583
2019-11-29,107337480550
2019-12-02,106779526880
2019-12-03,107575296868
2019-12-04,108544855704
2019-12-05,109551001666
2019-12-06,109432093507
2019-12-09,109980900395
2019-12-10,110355918435
2019-12-11,110474826594
2019-12-12,111316330489
2019-12-13,111160835204
2019-12-16,112368210358
2019-12-17,114636612163
2019-12-18,118432526473
2019-12-19,119685635534
2019-12-20,121130827007
2019-12-23,119960038979
2019-12-24,119923451853
2019-12-26,119950892197
2019-12-27,120298469893
2019-12-30,120097240701
2019-12-31,119364726000
2020-01-02,120073122000
2020-01-03,119673514000
2020-01-06,120118531999
2020-01-07,120345581999
2020-01-08,121435422000
2020-01-09,123442543999
2020-01-10,125331600000
2020-01-13,126185308000
2020-01-14,127738330000
2020-01-15,128156102000
2020-01-16,128446726000
2020-01-17,126766556000
2020-01-21,127974462000
2020-01-22,128564792000
2020-01-23,128246922000
2020-01-24,126303374000
2020-01-27,125613142000
2020-01-28,126475931999
2020-01-29,127075343999
2020-01-30,129572893999
2020-01-31,126821047999
2020-02-03,128056200000
2020-02-04,130272208000
2020-02-05,133823270000
2020-02-06,133777860000
2020-02-07,132969562000
2020-02-10,132152181999
2020-02-11,131007850000
2020-02-12,130335781999
2020-02-13,128782760000
2020-02-14,128165184000
2020-02-18,128065281999
2020-02-19,127901806000
2020-02-20,128964400000
2020-02-21,129000728000
2020-02-24,125467830000
2020-02-25,122979362000
2020-02-26,121271946000
2020-02-27,117330358000
2020-02-28,114551266000
2020-03-02,120645288000
2020-03-03,118347542000
2020-03-04,127493116000
2020-03-05,127284230000
2020-03-06,128473972000
2020-03-09,123260904000
2020-03-10,128228758000
2020-03-11,127166164000
2020-03-12,114451364000
2020-03-13,126575834000
2020-03-16,117502916000
2020-03-17,130054239999
2020-03-18,129954338000
2020-03-19,120872338000
2020-03-20,111163680000
2020-03-23,108121210000
2020-03-24,111608698000
2020-03-25,110745908000
2020-03-26,122016670000
2020-03-27,121798702000
2020-03-30,125731208000
2020-03-31,125846784000
2020-04-01,123760223999
2020-04-02,128985696000
2020-04-03,126699552000
2020-04-06,128468592000
2020-04-07,128713536000
2020-04-08,132650784000
2020-04-09,132206255999
2020-04-13,131017823999
2020-04-14,137086992000
2020-04-15,137150496000
2020-04-16,140371056000
2020-04-17,142693488000
2020-04-20,143147088000
2020-04-21,138502224000
2020-04-22,142167312000
2020-04-23,145088496000
2020-04-24,147810096000
2020-04-27,146322288000
2020-04-28,142702560000
2020-04-29,140761152000
2020-04-30,140289408000
2020-05-01,139373136000
2020-05-04,139055616000
2020-05-05,143237808000
2020-05-06,142140096000
2020-05-07,138774384000
2020-05-08,139264272000
2020-05-11,143836560000
2020-05-12,143083584000
2020-05-13,143274096000
2020-05-14,143682336000
2020-05-15,144453456000
2020-05-18,143301312000
2020-05-19,142158240000
2020-05-20,138919536000
2020-05-21,138148416000
2020-05-22,137132352000
2020-05-26,134229312000
2020-05-27,132179039999
2020-05-28,136669680000
2020-05-29,138756240000
2020-06-01,138302640000
2020-06-02,139581792000
2020-06-03,138375216000
2020-06-04,136724112000
2020-06-05,135363312000
2020-06-08,135363312000
2020-06-09,135290736000
2020-06-10,136987200000
2020-06-11,130709376000
2020-06-12,130219488000
2020-06-15,128386944000
2020-06-16,148517712000
2020-06-17,145124784000
2020-06-18,146122704000
2020-06-19,145097568000
2020-06-22,145560240000
2020-06-23,144553248000
2020-06-24,142457616000
2020-06-25,147746592000
2020-06-26,147719376000
2020-06-29,147619584000
2020-06-30,148944096000
2020-07-01,148145760000
2020-07-02,148662864000
2020-07-06,151402608000
2020-07-07,151275600000
2020-07-08,153434736000
2020-07-09,151003440000
2020-07-10,148200192000
2020-07-13,147038976000
2020-07-14,148671936000
2020-07-15,150096240000
2020-07-16,149688000000
2020-07-17,150558912000
2020-07-20,151538688000
2020-07-21,149960160000
2020-07-22,149542848000
2020-07-23,146530944000
2020-07-24,144734688000
2020-07-27,145605600000
2020-07-28,147556080000
2020-07-29,146739600000
2020-07-30,138801600000
2020-07-31,136343088000
2020-08-03,138656448000
2020-08-04,140479920000
2020-08-05,140017248000
2020-08-06,138692736000
2020-08-07,138738096000
2020-08-10,138801600000
2020-08-11,136651536000
2020-08-12,138393360000
2020-08-13,136497312000
2020-08-14,136161648000
2020-08-17,137468016000
2020-08-18,138901392000
2020-08-19,138157488000
2020-08-20,137295648000
2020-08-21,135408671999
2020-08-24,135644544000
2020-08-25,135789696000
2020-08-26,135408671999
2020-08-27,135145584000
2020-08-28,133666848000
2020-08-31,134619407999
2020-09-01,133630560000
2020-09-02,135671760000
2020-09-03,135190944000
2020-09-04,136905552000
2020-09-08,135454032000
2020-09-09,137867184000
2020-09-10,132650784000
2020-09-11,134347248000
2020-09-14,135172800000
2020-09-15,136152576000
2020-09-16,136950912000
2020-09-17,138320784000
2020-09-18,139863024000
2020-09-21,137150496000
2020-09-22,135952992000
2020-09-23,135907632000
2020-09-24,135000432000
2020-09-25,136315871999
2020-09-28,134356320000
2020-09-29,132687071999
2020-09-30,135081748979
2020-10-01,131677783815
2020-10-02,132517367716
2020-10-05,133813247216
2020-10-06,131531769223
2020-10-07,135939584705
2020-10-08,140082748739
2020-10-09,143167306985
2020-10-12,140986214024
2020-10-13,136961686845
2020-10-14,135483289106
2020-10-15,133950135895
2020-10-16,133347825705
2020-10-19,130318022931
2020-10-20,131038969977
2020-10-21,128958262048
2020-10-22,129268543055
2020-10-23,129934734628
2020-10-26,129314172614
2020-10-27,120370778884
2020-10-28,119832350078
2020-10-29,120963963162
2020-10-30,119056647560
2020-11-02,120124379261
2020-11-03,119531194983
2020-11-04,135601925962
2020-11-05,132800270987
2020-11-06,130263267459
2020-11-09,129889105069
2020-11-10,133749365832
2020-11-11,132106701677
2020-11-12,128702736512
2020-11-13,129934734628
2020-11-16,128301196386
2020-11-17,128857877016
2020-11-18,127917908083
2020-11-19,130874703561
2020-11-20,132772893251
2020-11-23,130847325825
2020-11-24,132234464445
2020-11-25,132097575765
2020-11-27,134552446085
2020-11-30,132918907843
2020-12-01,132836774635
2020-12-02,132471738156
2020-12-03,131513517399
2020-12-04,135474163194
2020-12-07,134534194261
2020-12-08,136249865712
2020-12-09,144189409126
2020-12-10,146927182717
2020-12-11,146051095167
2020-12-14,144107275918
2020-12-15,152795144113
2020-12-16,157011315443
2020-12-17,157540618338
2020-12-18,156418131165
2020-12-21,154027142229
2020-12-22,152147204363
2020-12-23,151015591279
2020-12-24,152092448892
2020-12-28,151946434300
2020-12-29,152019441596
2020-12-30,152411855810
2020-12-31,153441792000
2021-01-04,150406400000
2021-01-05,151151616000
2021-01-06,149334016000
2021-01-07,150706304000
2021-01-08,151233408000
2021-01-11,168982272000
2021-01-12,162493440000
2021-01-13,168582400000
2021-01-14,169663872000
2021-01-15,173371776000
2021-01-19,180378624000
2021-01-20,182905088000
2021-01-21,183895680000
2021-01-22,187340032000
2021-01-25,192983680000
2021-01-26,193319936000
2021-01-27,188639616000
2021-01-28,190957056000
2021-01-29,189003136000
2021-02-01,184613632000
2021-02-02,179542528000
2021-02-03,178997248000
2021-02-04,183232256000
2021-02-05,183368576000
2021-02-08,187003776000
2021-02-09,183314048000
2021-02-10,185749632000
2021-02-11,184104704000
2021-02-12,188385152000
2021-02-16,186994688000
2021-02-17,187630848000
2021-02-18,182777856000
2021-02-19,182596096000
2021-02-22,182377984000
2021-02-23,184013824000
2021-02-24,185867776000
2021-02-25,185231616000
2021-02-26,186204032000
2021-03-01,187639936000
2021-03-02,185522432000
2021-03-03,183577600000
2021-03-04,182250752000
2021-03-05,188048896000
2021-03-08,188148864000
2021-03-09,187312768000
2021-03-10,186712960000
2021-03-11,186494848000
2021-03-12,189103104000
2021-03-15,171908608000
2021-03-16,173489920000
2021-03-17,169700224000
2021-03-18,167155584000
2021-03-19,167482752000
2021-03-22,168891392000
2021-03-23,166928384000
2021-03-24,163738496000
2021-03-25,166392192000
2021-03-26,168409728000
2021-03-29,169345792000
2021-03-30,168582400000
2021-03-31,169501786000
2021-04-01,168068252000
2021-04-05,167750697000
2021-04-06,165854440000
2021-04-07,165418936000
2021-04-08,165682053000
2021-04-09,167387777000
2021-04-12,164965286000
2021-04-13,165609469000
2021-04-14,166035900000
2021-04-15,168685216000
2021-04-16,171706525000
2021-04-19,172060372000
2021-04-20,172940453000
2021-04-21,173248935000
2021-04-22,169710465000
2021-04-23,171225656000
2021-04-26,169864706000
2021-04-27,165319133000
2021-04-28,163813015000
2021-04-29,165310060000
2021-04-30,165827221000
2021-05-03,168685216000
2021-05-04,170753860000
2021-05-05,174936513000
2021-05-06,175916397000
2021-05-07,177304566000
2021-05-10,176705748000
2021-05-11,176696675000
2021-05-12,175290360000
2021-05-13,176869062000
2021-05-14,178021333000
2021-05-17,177404369000
2021-05-18,176587799000
2021-05-19,178293523000
2021-05-20,181033569000
2021-05-21,181351124000
2021-05-24,182385446000
2021-05-25,180752306000
2021-05-26,182358227000
2021-05-27,180734160000
2021-05-28,181224102000
2021-06-01,180026466000
2021-06-02,180670649000
2021-06-03,183909710000
2021-06-04,183292746000
2021-06-07,201892396000
2021-06-08,200241110000
2021-06-09,205049800000
2021-06-10,211890842000
2021-06-11,203316857000
2021-06-14,205140530000
2021-06-15,202799696000
2021-06-16,200295548000
2021-06-17,201611133000
2021-06-18,198290415000
2021-06-21,202028491000
2021-06-22,200912512000
2021-06-23,196974830000
2021-06-24,211373681000
2021-06-25,208878606000
2021-06-28,207064006000
2021-06-29,208107401000
2021-06-30,208105784000
2021-07-01,209565571000
2021-07-02,212131532000
2021-07-06,213455314000
2021-07-07,213817994000
2021-07-08,214996704000
2021-07-09,213065433000
2021-07-12,213990267000
2021-07-13,213346510000
2021-07-14,214298545000
2021-07-15,209873849000
2021-07-16,210771482000
2021-07-19,212294738000
2021-07-20,213092634000
2021-07-21,215150843000
2021-07-22,216238883000
2021-07-23,221370805000
2021-07-26,220518507000
2021-07-27,220853986000
2021-07-28,223510617000
2021-07-29,222440711000
2021-07-30,220781450000
2021-08-02,223592220000
2021-08-03,232106133000
2021-08-04,237981549000
2021-08-05,239541073000
2021-08-06,238861048000
2021-08-09,242233972000
2021-08-10,244310315000
2021-08-11,239459470000
2021-08-12,238888249000
2021-08-13,239559206999
2021-08-16,244754598000
2021-08-17,247266156999
2021-08-18,243467083999
2021-08-19,245171679999
2021-08-20,245634097000
2021-08-23,242832394000
2021-08-24,238253558999
2021-08-25,239250929000
2021-08-26,236938844000
2021-08-27,235515325000
2021-08-30,237836477000
2021-08-31,234191543000
2021-09-01,233384579999
2021-09-02,235352119000
2021-09-03,235315850999
2021-09-07,231027160000
2021-09-08,231063428000
2021-09-09,217608000000
2021-09-10,217154650000
2021-09-13,215758332000
2021-09-14,211342703000
2021-09-15,211922991000
2021-09-16,209483968000
2021-09-17,208631670000
2021-09-20,210027988000
2021-09-21,208695139000
2021-09-22,206999610000
2021-09-23,210517606000
2021-09-24,210064256000
2021-09-27,205276880000
2021-09-28,200924720000
2021-09-29,208867412000
2021-09-30,213894999600
2021-10-01,212543401680
2021-10-04,208155337200
2021-10-05,213783909360
2021-10-06,210932593200
2021-10-07,215866851360
2021-10-08,216570422880
2021-10-11,216320469840
2021-10-12,215496550560
2021-10-13,218884802880
2021-10-14,219116240880
2021-10-15,220217885760
2021-10-18,221236212960
2021-10-19,224318967120
2021-10-20,225624277440
2021-10-21,223263609840
2021-10-22,225652050000
2021-10-25,226855527600
2021-10-26,229993826880
2021-10-27,231595377840
2021-10-28,234539269200
2021-10-29,235844579520
2021-11-01,230799231120
2021-11-02,237779401200
2021-11-03,246490727520
2021-11-04,250878792000
2021-11-05,245324280000
2021-11-08,241186168559
2021-11-09,242565539039
2021-11-10,245000266799
2021-11-11,243130247760
2021-11-12,240371506799
2021-11-15,239242089360
2021-11-16,238584805440
2021-11-17,241787907360
2021-11-18,241926770160
2021-11-19,241343546400
2021-11-22,241102850880
2021-11-23,242509993919
2021-11-24,242547024000
2021-11-26,241038048240
2021-11-29,235909382160
2021-11-30,229623526080
2021-12-01,230632595760
2021-12-02,229475405760
2021-12-03,227346176160
2021-12-06,228040490160
2021-12-07,226911072720
2021-12-08,226179728640
2021-12-09,224865160800
2021-12-10,226013093280
2021-12-13,230077144560
2021-12-14,230864033760
2021-12-15,254841010559
2021-12-16,258321838080
2021-12-17,247564599840
2021-12-20,243917136960
2021-12-21,245213189760
2021-12-22,246712908000
2021-12-23,252822871200
2021-12-27,257738614320
2021-12-28,255905625360
2021-12-29,257747871840
2021-12-30,256664742000
2021-12-31,249620014000
2022-01-03,245562401000
2022-01-04,241116197000
2022-01-05,235549404999
2022-01-06,234356521000
2022-01-07,234510150000
2022-01-10,235061407000
2022-01-11,237058584000
2022-01-12,231274904000
2022-01-13,225626779000
2022-01-14,220611244000
2022-01-18,223277159000
2022-01-19,221451685000
2022-01-20,219716581000
2022-01-21,219653322000
2022-01-24,217267554000
2022-01-25,216400002000
2022-01-26,214954082000
2022-01-27,213923864000
2022-01-28,221496870000
2022-01-31,221758943000
2022-02-01,224370636000
2022-02-02,226675071000
2022-02-03,221234797000
2022-02-04,218939399000
2022-02-07,220096135000
2022-02-08,216806667000
2022-02-09,219843099000
2022-02-10,216562668000
2022-02-11,213038238000
2022-02-14,212089353000
2022-02-15,220358208000
2022-02-16,221930646000
2022-02-17,217764589000
2022-02-18,217168147000
2022-02-22,216101781000
2022-02-23,215360747000
2022-02-24,219671396000
2022-02-25,226693145000
2022-02-28,225879815000
2022-03-01,225473150000
2022-03-02,229693429000
2022-03-03,233732968000
2022-03-04,237555619000
2022-03-07,236444068000
2022-03-08,234898741000
2022-03-09,237483323000
2022-03-10,240402273999
2022-03-11,240655310000
2022-03-14,243095300000
2022-03-15,248933201999
2022-03-16,249818828000
2022-03-17,258015387000
2022-03-18,259940268000
2022-03-21,261747668000
2022-03-22,257572573999
2022-03-23,256822503000
2022-03-24,259985453000
2022-03-25,261187373999
2022-03-28,263573142000
2022-03-29,260618043000
2022-03-30,261973593000
2022-03-31,257818911000
2022-04-01,263490801000
2022-04-04,262365426000
2022-04-05,263328747000
2022-04-06,275347752000
2022-04-07,277679529000
2022-04-08,280614507000
2022-04-11,278156688000
2022-04-12,277364424000
2022-04-13,272493801000
2022-04-14,271764558000
2022-04-18,269027646000
2022-04-19,267398103000
2022-04-20,263715876000
2022-04-21,260735883000
2022-04-22,250940619000
2022-04-25,256765560000
2022-04-26,254631849000
2022-04-27,256666526999
2022-04-28,267632180999
2022-04-29,263004639000
2022-05-02,260690868000
2022-05-03,259349421000
2022-05-04,265498469999
2022-05-05,263220711000
2022-05-06,267299069999
2022-05-09,260393769000
2022-05-10,257215710000
2022-05-11,258107007000
2022-05-12,262707540000
2022-05-13,262554489000
2022-05-16,269531814000
2022-05-17,271350419999
2022-05-18,265759557000
2022-05-19,257728880999
2022-05-20,269054655000
2022-05-23,272430780000
2022-05-24,275455788000
2022-05-25,276401103000
2022-05-26,282208038000
2022-05-27,291229044000
2022-05-31,282190032000
2022-06-01,280065324000
2022-06-02,272277729000
2022-06-03,271575494999
2022-06-06,273115008000
2022-06-07,280983630000
2022-06-08,282235047000
2022-06-09,273015975000
2022-06-10,267398103000
2022-06-13,262239383999
2022-06-14,261798237000
2022-06-15,263778897000
2022-06-16,259349421000
2022-06-17,261897269999
2022-06-21,267695201999
2022-06-22,276113007000
2022-06-23,281541816000
2022-06-24,293155686000
2022-06-27,294641181000
2022-06-28,285953286000
2022-06-29,290796900000
2022-06-30,292033961000
2022-07-01,292466297000
2022-07-05,294691026000
2022-07-06,297366105000
2022-07-07,295384565000
2022-07-08,297654329000
2022-07-11,298194749000
2022-07-12,291457513000
2022-07-13,290439722000
2022-07-14,294429823000
2022-07-15,298672120000
2022-07-18,289818239000
2022-07-19,293808340000
2022-07-20,290052421000
2022-07-21,294456844000
2022-07-22,296105125000
2022-07-25,298627085000
2022-07-26,298636092000
2022-07-27,296276258000
2022-07-28,297951560000
2022-07-29,296951783000
2022-08-01,291961905000
2022-08-02,288404140000
2022-08-03,282666681000
2022-08-04,275425053000
2022-08-05,271398924000
2022-08-08,272461750000
2022-08-09,272930113999
2022-08-10,274362227000
2022-08-11,271263819000
2022-08-12,277487656000
2022-08-15,282765758000
2022-08-16,279496217000
2022-08-17,285359774000
2022-08-18,285269704000
2022-08-19,290718939000
2022-08-22,291016170000
2022-08-23,283810570000
2022-08-24,287206209000
2022-08-25,291052198000
2022-08-26,284224892000
2022-08-29,279352105000
2022-08-30,276550928000
2022-08-31,271317861000
2022-09-01,278433391000
2022-09-02,271407931000
2022-09-06,276352774000
2022-09-07,280658120000
2022-09-08,284170850000
2022-09-09,286152390000
2022-09-12,283918654000
2022-09-13,276046536000
2022-09-14,278865727000
2022-09-15,278739629000
2022-09-16,278217223000
2022-09-19,274794562999
2022-09-20,271768211000
2022-09-21,267039536000
2022-09-22,280000609000
2022-09-23,280532022000
2022-09-26,276965250000
2022-09-27,280207770000
2022-09-28,301176066000
2022-09-29,297240007000
2022-09-30,307241349700
2022-10-03,305531022100
2022-10-04,313455539980
2022-10-05,315251383960
2022-10-06,316363096900
2022-10-07,310386452120
2022-10-10,307754447980
2022-10-11,311279623200
2022-10-12,308400571740
2022-10-13,315555442200
2022-10-14,314880812980
2022-10-17,316182562320
2022-10-18,318339475460
2022-10-19,312885430780
2022-10-20,312676390740
2022-10-21,323793520140
2022-10-24,330568317800
2022-10-25,333808438420
2022-10-26,340032130520
2022-10-27,338578352060
2022-10-28,341970501800
2022-10-31,344051400380
2022-11-01,335015169560
2022-11-02,337276602720
2022-11-03,343661825760
2022-11-04,339604548620
2022-11-07,346882942740
2022-11-08,348393732120
2022-11-09,345172615140
2022-11-10,350351107040
2022-11-11,334749118600
2022-11-14,338321802920
2022-11-15,332516190900
2022-11-16,335347733260
2022-11-17,342797160140
2022-11-18,343652323940
2022-11-21,343177232940
2022-11-22,342901680160
2022-11-23,343699833040
2022-11-25,347053975500
2022-11-28,347548070140
2022-11-29,345818738900
2022-11-30,352593536560
2022-12-01,351880900060
2022-12-02,356090206320
2022-12-05,350892710780
2022-12-06,350180074280
2022-12-07,353439198540
2022-12-08,353268165780
2022-12-09,343006200180
2022-12-12,348954339500
2022-12-13,340792276120
2022-12-14,345391157000
2022-12-15,342075021820
2022-12-16,341941996340
2022-12-19,339956115960
2022-12-20,341723454480
2022-12-21,349676477820
2022-12-22,347110986420
2022-12-23,349571957800
2022-12-27,346702408160
2022-12-28,347025470040
2022-12-29,348735797640
2022-12-30,347614582880
2023-01-03,328855990000
2023-01-04,327153100000
2023-01-05,323386920000
2023-01-06,327008940000
2023-01-09,315196830000
2023-01-10,317827750000
2023-01-11,324729410000
2023-01-12,323567120000
2023-01-13,325819620000
2023-01-17,322323740000
2023-01-18,317161010000
2023-01-19,316323080000
2023-01-20,311809070000
2023-01-23,308331210000
2023-01-24,312097390000
2023-01-25,315106730000
2023-01-26,313557010000
2023-01-27,308232100000
2023-01-30,306790500000
2023-01-31,310079150000
2023-02-01,308655570000
2023-02-02,297960700000
2023-02-03,305511080000
2023-02-06,304231660000
2023-02-07,306051680000
2023-02-08,306997730000
2023-02-09,307952790000
2023-02-10,310953120000
2023-02-13,315710400000
2023-02-14,313151560000
2023-02-15,301844010000
2023-02-16,293789070000
2023-02-17,295888400000
2023-02-21,295086510000
2023-02-22,296492070000
2023-02-23,295095520000
2023-02-24,289797640000
2023-02-27,285274620000
2023-02-28,280409220000
2023-03-01,283067170000
2023-03-02,283860050000
2023-03-03,286905430000
