,AAP
2020-06-10,9702784840
2020-06-11,9201679340
2020-06-12,9381386140
2020-06-15,9527916300
2020-06-16,9860373880
2020-06-17,10273699520
2020-06-18,10209419780
2020-06-19,10015198200
2020-06-22,10478288800
2020-06-23,10365626460
2020-06-24,9883874000
2020-06-25,9877653380
2020-06-26,9675828820
2020-06-29,9866594500
2020-06-30,9845859100
2020-07-01,9811300100
2020-07-02,9803697120
2020-07-06,9604637280
2020-07-07,9447048240
2020-07-08,9431151100
2020-07-09,9244532500
2020-07-10,9292915100
2020-07-13,9319240450
2020-07-14,9557169700
2020-07-15,9908891200
2020-07-16,10024062750
2020-07-17,9990269900
2020-07-20,9993028500
2020-07-21,10164061700
2020-07-22,10303371000
2020-07-23,10232337050
2020-07-24,10156475550
2020-07-27,10126130950
2020-07-28,10081993350
2020-07-29,10221302650
2020-07-30,10542679550
2020-07-31,10354405100
2020-08-03,10520610750
2020-08-04,10537162350
2020-08-05,10463369800
2020-08-06,10470955950
2020-08-07,10480611050
2020-08-10,10573713800
2020-08-11,10478542100
2020-08-12,10639920200
2020-08-13,10757850350
2020-08-14,10941986900
2020-08-17,11103365000
2020-08-18,11230950250
2020-08-19,11090261650
2020-08-20,10857849600
2020-08-21,10766126150
2020-08-24,10837160100
2020-08-25,10762677900
2020-08-26,10791643200
2020-08-27,10670264800
2020-08-28,10673713050
2020-08-31,10779919150
2020-09-01,10785436350
2020-09-02,10903366500
2020-09-03,10701988700
2020-09-04,10603368750
2020-09-08,10464059450
2020-09-09,10644747750
2020-09-10,10590265400
2020-09-11,10661299350
2020-09-14,10848884150
2020-09-15,10819229200
2020-09-16,10664747600
2020-09-17,10673023400
2020-09-18,10612334200
2020-09-21,10236474950
2020-09-22,10352336150
2020-09-23,10099924250
2020-09-24,10117855150
2020-09-25,10304060650
2020-09-28,10578541350
2020-09-29,10462680150
2020-09-30,10586127500
2020-10-01,10679230250
2020-10-02,10724057500
2020-10-05,10533174660
2020-10-06,10485867960
2020-10-07,10597376610
2020-10-08,10654820460
2020-10-09,10496680920
2020-10-12,10559531250
2020-10-13,10635897780
2020-10-14,10581832980
2020-10-15,10645359120
2020-10-16,10474379190
2020-10-19,10356788250
2020-10-20,10341244620
2020-10-21,10433154780
2020-10-22,10335162330
2020-10-23,10456132320
2020-10-26,10218923010
2020-10-27,10164858210
2020-10-28,9892506780
2020-10-29,9866826000
2020-10-30,9953329680
2020-11-02,10230411780
2020-11-03,10639276830
2020-11-04,10510872930
2020-11-05,10571695830
2020-11-06,10568316780
2020-11-09,10585212030
2020-11-10,10503439020
2020-11-11,10577778120
2020-11-12,10343947860
2020-11-13,10407474000
2020-11-16,10208785860
2020-11-17,10089843300
2020-11-18,10008746100
2020-11-19,9872232480
2020-11-20,9753965730
2020-11-23,9837090360
2020-11-24,10125661230
2020-11-25,10096601400
2020-11-27,10132419330
2020-11-30,9981713700
2020-12-01,10313536410
2020-12-02,10032399450
2020-12-03,10146611340
2020-12-04,10304075070
2020-12-07,10385848080
2020-12-08,10325025180
2020-12-09,10674418950
2020-12-10,10692665820
2020-12-11,10654820460
2020-12-14,10648062360
2020-12-15,10802147040
2020-12-16,10902166920
2020-12-17,10835937540
2020-12-18,10812284190
2020-12-21,10846074690
2020-12-22,10772411400
2020-12-23,10764977490
2020-12-24,10858915080
2020-12-28,10731862800
2020-12-29,10589266890
2020-12-30,10654820460
2020-12-31,10644683310
2021-01-04,10335349920
2021-01-05,10324182960
2021-01-06,10920630000
2021-01-07,11013906960
2021-01-08,11170901280
2021-01-11,11233961760
2021-01-12,11605098960
2021-01-13,11282570880
2021-01-14,11090105040
2021-01-15,10854942000
2021-01-19,10899609840
2021-01-20,10850343840
2021-01-21,10948875840
2021-01-22,10757066880
2021-01-25,10487746080
2021-01-26,10354399440
2021-01-27,9717225840
2021-01-28,10072597920
2021-01-29,9796708320
2021-02-01,9916917360
2021-02-02,10121207040
2021-02-03,10200032640
2021-02-04,10410234240
2021-02-05,10331408640
2021-02-08,10407606720
2021-02-09,10554090960
2021-02-10,10632259680
2021-02-11,10146168480
2021-02-12,10037783280
2021-02-16,10215140880
2021-02-17,10629632160
2021-02-18,11006024400
2021-02-19,10902894240
2021-02-22,11015877600
2021-02-23,10916688720
2021-02-24,10914061200
2021-02-25,10554090960
2021-02-26,10533070800
2021-03-01,10684810080
2021-03-02,10828009920
2021-03-03,10893041040
2021-03-04,10873991520
2021-03-05,11266148880
2021-03-08,11593932000
2021-03-09,11367308400
2021-03-10,11583421920
2021-03-11,11406064320
2021-03-12,11796251040
2021-03-15,11934852720
2021-03-16,11765377680
2021-03-17,11952588480
2021-03-18,12068856240
2021-03-19,12217968000
2021-03-22,12020247120
2021-03-23,11792966640
2021-03-24,11937480240
2021-03-25,12194977200
2021-03-26,12304676160
2021-03-29,12156221280
2021-03-30,12222566160
2021-03-31,12053091120
2021-04-01,12215340480
2021-04-05,12036012240
2021-04-06,12063601200
2021-04-07,11995942560
2021-04-08,11856684000
2021-04-09,12084621360
2021-04-12,12353285280
2021-04-13,12310588080
2021-04-14,12334235760
2021-04-15,12445248480
2021-04-16,12672528960
2021-04-19,12647567520
2021-04-20,12737560080
2021-04-21,13129060560
2021-04-22,13157306400
2021-04-23,13121178000
2021-04-26,12763829300
2021-04-27,12772893600
2021-04-28,12795554350
2021-04-29,12993026600
2021-04-30,12959359200
2021-05-03,13069425700
2021-05-04,13217691750
2021-05-05,13130933450
2021-05-06,13218339200
2021-05-07,13238410150
2021-05-10,13505159550
2021-05-11,13221576450
2021-05-12,13064893550
2021-05-13,13240352500
2021-05-14,13130933450
2021-05-17,13245532100
2021-05-18,12951589800
2021-05-19,12598082100
2021-05-20,12751527750
2021-05-21,12621390300
2021-05-24,12343634250
2021-05-25,12172060000
2021-05-26,12237452450
2021-05-27,12213496800
2021-05-28,12284068850
2021-06-01,12602614250
2021-06-02,12387660850
2021-06-03,12375359300
2021-06-04,12480246200
2021-06-07,12496432450
2021-06-08,12811093150
2021-06-09,12756707350
2021-06-10,12680308250
2021-06-11,12912742800
2021-06-14,12857709550
2021-06-15,12991731700
2021-06-16,12749585400
2021-06-17,12585780550
2021-06-18,12517150850
2021-06-21,12849940150
2021-06-22,12951589800
2021-06-23,12994968950
2021-06-24,13011155200
2021-06-25,13235820350
2021-06-28,13240999950
2021-06-29,13292148500
2021-06-30,13281789300
2021-07-01,13527820300
2021-07-02,13664432250
2021-07-06,13512281500
2021-07-07,13560192800
2021-07-08,13435234950
2021-07-09,13821115150
2021-07-12,13721407850
2021-07-13,13529762650
2021-07-14,13606809200
2021-07-15,13547891250
2021-07-16,13327758250
2021-07-19,12927182180
2021-07-20,13213796420
2021-07-21,13161627600
2021-07-22,13217567660
2021-07-23,13510467300
2021-07-26,13456412860
2021-07-27,13536865980
2021-07-28,13340761500
2021-07-29,13412415060
2021-07-30,13328819240
2021-08-02,13369674340
2021-08-03,13538751600
2021-08-04,13178598180
2021-08-05,12969294360
2021-08-06,12930324880
2021-08-09,12854900080
2021-08-10,13120143960
2021-08-11,13275393340
2021-08-12,13155342200
2021-08-13,12974951220
2021-08-16,13341390040
2021-08-17,13059175580
2021-08-18,13049747480
2021-08-19,13096887980
2021-08-20,13179226720
2021-08-23,13059175580
2021-08-24,13059804120
2021-08-25,13340132960
2021-08-26,13125172280
2021-08-27,12810902280
2021-08-30,12642453560
2021-08-31,12749933900
2021-09-01,12688965520
2021-09-02,12621711740
2021-09-03,12535601760
2021-09-07,12558857740
2021-09-08,12582113720
2021-09-09,12647481880
2021-09-10,12572685620
2021-09-13,12524288040
2021-09-14,12644339180
2021-09-15,12961123340
2021-09-16,13054147260
2021-09-17,12935353200
2021-09-20,12803988340
2021-09-21,12926553640
2021-09-22,13275393340
2021-09-23,13456412860
2021-09-24,13555093640
2021-09-27,13731084840
2021-09-28,13499782120
2021-09-29,13624861580
2021-09-30,13129572060
2021-10-01,13073632000
2021-10-04,13021463180
2021-10-05,13137743080
2021-10-06,13281050200
2021-10-07,13482183000
2021-10-08,13460184100
2021-10-11,13209136640
2021-10-12,13202286720
2021-10-13,13097047040
2021-10-14,13379761920
2021-10-15,13415256960
2021-10-18,13856765440
2021-10-19,13957646080
2021-10-20,14114571520
2021-10-21,14553589120
2021-10-22,14445235840
2021-10-25,14330655360
2021-10-26,14481976320
2021-10-27,14344355200
2021-10-28,14011200000
2021-10-29,14043581440
2021-11-01,14018049920
2021-11-02,14121421440
2021-11-03,14382341120
2021-11-04,14328164480
2021-11-05,14305746560
2021-11-08,14192411520
2021-11-09,14471390080
2021-11-10,14619597440
2021-11-11,14848758400
2021-11-12,14885498880
2021-11-15,15064219520
2021-11-16,14676887680
2021-11-17,14481353600
2021-11-18,14442122240
2021-11-19,14322560000
2021-11-22,14436517760
2021-11-23,14681869440
2021-11-24,14532416640
2021-11-26,14118930560
2021-11-29,14152557440
2021-11-30,13744675840
2021-12-01,13589618560
2021-12-02,14245342720
2021-12-03,14127025920
2021-12-06,14323805440
2021-12-07,14630806400
2021-12-08,14573516160
2021-12-09,14610256640
2021-12-10,14947770880
2021-12-13,14579120640
2021-12-14,14658206080
2021-12-15,14891726080
2021-12-16,14892971520
2021-12-17,14498167040
2021-12-20,14222302080
2021-12-21,14295783040
2021-12-22,14496298880
2021-12-23,14455199360
2021-12-27,14727328000
2021-12-28,14828831360
2021-12-29,15009420160
2021-12-30,14790845440
2021-12-31,14937807360
2022-01-03,14616902960
2022-01-04,14633570600
2022-01-05,14596531400
2022-01-06,14917537800
2022-01-07,14697771880
2022-01-10,14453313160
2022-01-11,14322441320
2022-01-12,14663201960
2022-01-13,14897166240
2022-01-14,14790987200
2022-01-18,14686660120
2022-01-19,14466276880
2022-01-20,14156999560
2022-01-21,13960691800
2022-01-24,14371826920
2022-01-25,14209471760
2022-01-26,13897107840
2022-01-27,13896490520
2022-01-28,14088477040
2022-01-31,14291575320
2022-02-01,14494673600
2022-02-02,14610729760
2022-02-03,14352072680
2022-02-04,14012546680
2022-02-07,13947728080
2022-02-08,14210706400
2022-02-09,14332935760
2022-02-10,13749568360
2022-02-11,13762532080
2022-02-14,13845252960
2022-02-15,13741543200
2022-02-16,13728579480
2022-02-17,13606350120
2022-02-18,13506961600
2022-02-22,12763708320
2022-02-23,12148857600
2022-02-24,12396402920
2022-02-25,12690247240
2022-02-28,12622959360
2022-03-01,12418626440
2022-03-02,12906309240
2022-03-03,12856923640
2022-03-04,12755065840
2022-03-07,12427268920
2022-03-08,12382204560
2022-03-09,12647652160
2022-03-10,12650121440
2022-03-11,12598266560
2022-03-14,12295162440
2022-03-15,12609995640
2022-03-16,12810624640
2022-03-17,12851367760
2022-03-18,12737780880
2022-03-21,12701359000
2022-03-22,12926680800
2022-03-23,13169904880
2022-03-24,13252008440
2022-03-25,13308184560
2022-03-28,12993968680
2022-03-29,13300159400
2022-03-30,13076072240
2022-03-31,12776054720
2022-04-01,12808155360
2022-04-04,13082245440
2022-04-05,13070516360
2022-04-06,13138421560
2022-04-07,13431648560
2022-04-08,13935381680
2022-04-11,13640920040
2022-04-12,13697096160
2022-04-13,13616844560
2022-04-14,13499553760
2022-04-18,13473009000
2022-04-19,13760062800
2022-04-20,14076130640
2022-04-21,13924269920
2022-04-22,13481651480
2022-04-25,13533389240
2022-04-26,13507394880
2022-04-27,13594445760
2022-04-28,12658044280
2022-04-29,12068032760
2022-05-02,12120021480
2022-05-03,12085563840
2022-05-04,12551648760
2022-05-05,12170801160
2022-05-06,12263292720
2022-05-09,12249993280
2022-05-10,12265710800
2022-05-11,12155083640
2022-05-12,12628422800
2022-05-13,12768066920
2022-05-16,12917987880
2022-05-17,13073349520
2022-05-18,11818366000
2022-05-19,11852823640
2022-05-20,10995614280
2022-05-23,11077224480
2022-05-24,10895263960
2022-05-25,11202360120
2022-05-26,11540286800
2022-05-27,11670258600
2022-05-31,11477416720
2022-06-01,11344422320
2022-06-02,11551772680
2022-06-03,11530009960
2022-06-06,11530614480
2022-06-07,11294851680
2022-06-08,11190874240
2022-06-09,11163066320
2022-06-10,10846902360
2022-06-13,10409229880
2022-06-14,10366308960
2022-06-15,10415275080
2022-06-16,10001783400
2022-06-17,10144450120
2022-06-21,10381421960
2022-06-22,10558546320
2022-06-23,10798540760
2022-06-24,11068761200
2022-06-27,11100800760
2022-06-28,10805795000
2022-06-29,10683077440
2022-06-30,10463636680
2022-07-01,10496885280
2022-07-05,11021004120
2022-07-06,10988360040
2022-07-07,11122563480
2022-07-08,11056670800
2022-07-11,10987151000
2022-07-12,11113495680
2022-07-13,11204173680
2022-07-14,11244676520
2022-07-15,11407896920
2022-07-18,11126019310
2022-07-19,11449104450
2022-07-20,11569810980
2022-07-21,11399860990
2022-07-22,11483935190
2022-07-25,11387850390
2022-07-26,10981892110
2022-07-27,11164453230
2022-07-28,11471924590
2022-07-29,11627461860
2022-08-01,11769787470
2022-08-02,11711536060
2022-08-03,11726549310
2022-08-04,11503752680
2022-08-05,11615451260
2022-08-08,11667697370
2022-08-09,11516363810
2022-08-10,11691718570
2022-08-11,11855663260
2022-08-12,12162534090
2022-08-15,12330682490
2022-08-16,12587108800
2022-08-17,12609928940
2022-08-18,12460396970
2022-08-19,12432172060
2022-08-22,11919319440
2022-08-23,11953549650
2022-08-24,10804135230
2022-08-25,10868992470
2022-08-26,10424600270
2022-08-29,10241438620
2022-08-30,10237234910
2022-08-31,10127337920
2022-09-01,10338123950
2022-09-02,10312901690
2022-09-06,10409587020
2022-09-07,10707449900
2022-09-08,10826955370
2022-09-09,10848574450
2022-09-12,10899018970
2022-09-13,10378959990
2022-09-14,10211412120
2022-09-15,10066083860
2022-09-16,10016840400
2022-09-19,10099713540
2022-09-20,9960991110
2022-09-21,9938771500
2022-09-22,9855297830
2022-09-23,9638506500
2022-09-26,9469157040
2022-09-27,9567043430
2022-09-28,9807855960
2022-09-29,9588061980
2022-09-30,9388686020
2022-10-03,9810858610
2022-10-04,10078694990
2022-10-05,10067284920
2022-10-06,9917152420
2022-10-07,9687749960
2022-10-10,9864111250
2022-10-11,10018970380
2022-10-12,10046263560
2022-10-13,10180356140
2022-10-14,10001763810
2022-10-17,10078303380
2022-10-18,10367255090
2022-10-19,10160776250
2022-10-20,10103223240
2022-10-21,10166116220
2022-10-24,10479394460
2022-10-25,10763006200
2022-10-26,10787332730
2022-10-27,11159350640
2022-10-28,11313023110
2022-10-31,11268523360
2022-11-01,11230550240
2022-11-02,11088744370
2022-11-03,10931511920
2022-11-04,10743426310
2022-11-07,10863278970
2022-11-08,10836579120
2022-11-09,10404041550
2022-11-10,10889385490
2022-11-11,11059077870
2022-11-14,10904218740
2022-11-15,10913712020
2022-11-16,9270187920
2022-11-17,8799677230
2022-11-18,8751617500
2022-11-21,8795523920
2022-11-22,8873250150
2022-11-23,8932583150
2022-11-25,8899950000
2022-11-28,8936736460
2022-11-29,8777130690
2022-11-30,8958689670
2022-12-01,8977082900
2022-12-02,9079728990
2022-12-05,8802643880
2022-12-06,8634731490
2022-12-07,8701184450
2022-12-08,8697624470
2022-12-09,8656684700
2022-12-12,8658464690
2022-12-13,8643631440
2022-12-14,8511912180
2022-12-15,8498265589
2022-12-16,8316113280
2022-12-19,8360019700
2022-12-20,8269833540
2022-12-21,8442492570
2022-12-22,8430032640
2022-12-23,8501232240
2022-12-27,8604471660
2022-12-28,8621084900
2022-12-29,8681011230
2022-12-30,8723730990
2023-01-03,8991474360
2023-01-04,9012241260
2023-01-05,9087595440
2023-01-06,9138622680
2023-01-09,9034194840
2023-01-10,9016987980
2023-01-11,9094715520
2023-01-12,9030041460
2023-01-13,8961214020
2023-01-17,8853226140
2023-01-18,8720911320
2023-01-19,8500782180
2023-01-20,8751171660
2023-01-23,8818219080
2023-01-24,8738118180
2023-01-25,8847292740
2023-01-26,8758885080
2023-01-27,8748204960
2023-01-30,8892979920
2023-01-31,9035381520
2023-02-01,9305944560
2023-02-02,9211010160
2023-02-03,9028854780
2023-02-06,8999187780
2023-02-07,8987320980
2023-02-08,8830085880
2023-02-09,9013427940
2023-02-10,9006901200
2023-02-13,9030041460
2023-02-14,8945193840
2023-02-15,8976640860
2023-02-16,8911373460
2023-02-17,8899506660
2023-02-21,8555369460
2023-02-22,8521549080
2023-02-23,8426021339
2023-02-24,8238525900
2023-02-27,8344140420
2023-02-28,8601056640
2023-03-01,8236745880
2023-03-02,8259886140
2023-03-03,8216572319
2023-03-06,8017803420
2023-03-07,7932362460
2023-03-08,7844548140
2023-03-09,7703333220
2023-03-10,7597125360
2023-03-13,7378776240
2023-03-14,7220947800
2023-03-15,7225101180
2023-03-16,7240528020
2023-03-17,7084479600
2023-03-20,7041759120
2023-03-21,7107619860
2023-03-22,6740342400
2023-03-23,6594380760
2023-03-24,6575987220
2023-03-27,6807983160
2023-03-28,6867317160
2023-03-29,6974711700
2023-03-30,7037605740
2023-03-31,7215607740
2023-04-03,7279688460
2023-04-04,7199587560
2023-04-05,7132540140
2023-04-06,7161020460
2023-04-10,7143220260
2023-04-11,7249428120
2023-04-12,7199587560
2023-04-13,7312915500
2023-04-14,7333682400
2023-04-17,7527704580
2023-04-18,7514651100
2023-04-19,7601278740
2023-04-20,7616705580
2023-04-21,7607212140
2023-04-24,7540170330
2023-04-25,7358844780
2023-04-26,7272640830
2023-04-27,7425429900
2023-04-28,7462884030
2023-05-01,7459316970
2023-05-02,7379058120
2023-05-03,7360033800
2023-05-04,7148388240
2023-05-05,7358250270
2023-05-08,7475963250
2023-05-09,7462289520
2023-05-10,7478935800
2023-05-11,7382030670
2023-05-12,7304149860
2023-05-15,7250049450
2023-05-16,6975980340
2023-05-17,7258967100
2023-05-18,7222107480
2023-05-19,6980141910
2023-05-22,7100827440
2023-05-23,6942687780
2023-05-24,6850538730
2023-05-25,6635920620
2023-05-26,6667429650
2023-05-30,6670402200
2023-05-31,4333383390
2023-06-01,4044451530
2023-06-02,4016509560
2023-06-05,3899391090
2023-06-06,3927927569
2023-06-07,3896418540
2023-06-08,3848857739
2023-06-09,3779894580
2023-06-12,3976677390
2023-06-13,4081905660
2023-06-14,4173460200
2023-06-15,4156219410
2023-06-16,4115198220
2023-06-20,4041478980
2023-06-21,4085472720
2023-06-22,4040884470
2023-06-23,3904147170
2023-06-26,4000457790
2023-06-27,4061692319
2023-06-28,4047424080
2023-06-29,4056341730
2023-06-30,4179405300
2023-07-03,4218048450
2023-07-05,4230533160
2023-07-06,4159191959
2023-07-07,4124710379
2023-07-10,4090228800
2023-07-11,4168704120
2023-07-12,4206158250
2023-07-13,4200807660
2023-07-14,4199618640
2023-07-17,4132253520
2023-07-18,4122142940
2023-07-19,4308296560
2023-07-20,4163774740
2023-07-21,4206596020
2023-07-24,4327328240
2023-07-25,4255364700
2023-07-26,4346954660
2023-07-27,4320191360
2023-07-28,4351712580
2023-07-31,4424270860
2023-08-01,4384423280
2023-08-02,4141769360
2023-08-03,4283912220
2023-08-04,4223248740
2023-08-07,4240496200
2023-08-08,4196485440
2023-08-09,4234548800
2023-08-10,4254175220
2023-08-11,4298780720
2023-08-14,4229196140
2023-08-15,4147122020
2023-08-16,4155448380
2023-08-17,4131064039
2023-08-18,4153069420
2023-08-21,4056126800
2023-08-22,4004979160
2023-08-23,4129874560
2023-08-24,4038879340
2023-08-25,3811093920
2023-08-28,3903278619
2023-08-29,3981189560
2023-08-30,4050179399
2023-08-31,4093000679
2023-09-01,4023416100
2023-09-05,4018063440
2023-09-06,3984758000
2023-09-07,3770056860
2023-09-08,3842615140
2023-09-11,3719503960
2023-09-12,3417376040
2023-09-13,3445328820
2023-09-14,3545839880
2023-09-15,3557734680
2023-09-18,3459007840
2023-09-19,3548218840
2023-09-20,3575576880
2023-09-21,3463765760
2023-09-22,3425702400
2023-09-25,3385260080
2023-09-26,3268096300
2023-09-27,3260364680
2023-09-28,3275233180
2023-09-29,3326380820
2023-10-02,3208027560
2023-10-03,3175911600
2023-10-04,3115248120
2023-10-05,3149743040
2023-10-06,3092053260
2023-10-09,3056125440
2023-10-10,3099563360
2023-10-11,3050175040
2023-10-12,2973414880
2023-10-13,3019828000
2023-10-16,3188819360
2023-10-17,3253678720
2023-10-18,3167992960
2023-10-19,3052555200
2023-10-20,3046604800
2023-10-23,2882968800
2023-10-24,2871068000
2023-10-25,2965679360
2023-10-26,3036489120
2023-10-27,2969249600
2023-10-30,3054340320
2023-10-31,3095993120
2023-11-01,3067431200
2023-11-02,3150141760
2023-11-03,3400058560
2023-11-06,3371496640
2023-11-07,3473843520
2023-11-08,3429810560
2023-11-09,3340554560
2023-11-10,3339959520
2023-11-13,3328653760
2023-11-14,3475033600
2023-11-15,3312587680
2023-11-16,3178703680
2023-11-17,2994836320
2023-11-20,3154902080
2023-11-21,3034108960
2023-11-22,3129315360
2023-11-24,3158472320
2023-11-27,3035299040
2023-11-28,3072786560
2023-11-29,3069216320
2023-11-30,3022208160
2023-12-01,3218571360
2023-12-04,3310207520
2023-12-05,3163232640
2023-12-06,3282240640
2023-12-07,3347100000
2023-12-08,3348290080
2023-12-11,3396488320
2023-12-12,3347100000
2023-12-13,3619628320
2023-12-14,3806470880
2023-12-15,3732090880
2023-12-18,3609512640
2023-12-19,3621413440
2023-12-20,3537512800
2023-12-21,3611297760
2023-12-22,3644620000
2023-12-26,3624983680
2023-12-27,3663066240
2023-12-28,3658900960
2023-12-29,3631529120
2024-01-02,3686272800
2024-01-03,3629744000
2024-01-04,3599396960
2024-01-05,3660686080
2024-01-08,3683892640
2024-01-09,3652950560
2024-01-10,3628553920
2024-01-11,3714834720
2024-01-12,3647595200
2024-01-16,3653545600
2024-01-17,3632124160
2024-01-18,3699363680
2024-01-19,3793380000
2024-01-22,3893941760
2024-01-23,3932024320
2024-01-24,3893941760
2024-01-25,3934999519
2024-01-26,3942140000
2024-01-29,3984387839
2024-01-30,4001644000
2024-01-31,3977842399
2024-02-01,4120056959
2024-02-02,4033776160
2024-02-05,3875495519
2024-02-06,3949280480
2024-02-07,3932619360
2024-02-08,3816586560
2024-02-09,3766603200
2024-02-12,3930239200
2024-02-13,3833842720
2024-02-14,3823727040
2024-02-15,3846933600
2024-02-16,3837412959
2024-02-20,3677942240
2024-02-21,3639859680
2024-02-22,3611297760
2024-02-23,3635694400
2024-02-26,3590471360
2024-02-27,3852884000
2024-02-28,3952255680
2024-02-29,4018900160
2024-03-01,4121247040
2024-03-04,4145048640
2024-03-05,4323560640
2024-03-06,4278337600
2024-03-07,4384254720
2024-03-08,4348552320
2024-03-11,4508618080
2024-03-12,4669873920
2024-03-13,4754964640
2024-03-14,4732353120
2024-03-15,4865642080
2024-03-18,5009641760
2024-03-19,4988220320
2024-03-20,5048319360
2024-03-21,5144120800
2024-03-22,5103063040
2024-03-25,5013212000
2024-03-26,5013212000
2024-03-27,5076881280
2024-03-28,5063195360
2024-04-01,5083426720
2024-04-02,4993575680
2024-04-03,5007856640
2024-04-04,4716287040
2024-04-05,4602039360
2024-04-08,4649047520
2024-04-09,4668683840
2024-04-10,4638336800
2024-04-11,4424122400
2024-04-12,4195032000
2024-04-15,4170040320
2024-04-16,4261081440
2024-04-17,4406271200
2024-04-18,4593708800
2024-04-19,4682369760
2024-04-22,4594898880
2024-04-23,4641312000
2024-04-24,4553841120
2024-04-25,4445543840
2024-04-26,4471130560
2024-04-29,4487791680
2024-04-30,4342601920
2024-05-01,4345577120
2024-05-02,4458039680
2024-05-03,4540750240
2024-05-06,4394965440
2024-05-07,4433643040
2024-05-08,4449709120
2024-05-09,4500882560
2024-05-10,4464585120
2024-05-13,4480651200
2024-05-14,4500882560
2024-05-15,4513973440
2024-05-16,4400320800
2024-05-17,4436023200
2024-05-20,4322965600
2024-05-21,4208122880
2024-05-22,4179560959
2024-05-23,4130767680
2024-05-24,4139693279
2024-05-28,4179780440
2024-05-29,3721183840
2024-05-30,3988003679
2024-05-31,4207177120
2024-06-03,4015400360
2024-06-04,3883777179
2024-06-05,3887350660
2024-06-06,3845064480
2024-06-07,3846255640
2024-06-10,3763470020
2024-06-11,3796226920
2024-06-12,3867100940
2024-06-13,3807542940
2024-06-14,3777168360
2024-06-17,3821836860
2024-06-18,3828388240
2024-06-20,3939166120
2024-06-21,3916534080
2024-06-24,3889137400
2024-06-25,3793249020
2024-06-26,3680088820
2024-06-27,3734286600
2024-06-28,3771808140
2024-07-01,3556208180
2024-07-02,3609214800
2024-07-03,3565141880
2024-07-05,3497245760
2024-07-08,3531789400
2024-07-09,3449003780
2024-07-10,3498436920
2024-07-11,3676515340
2024-07-12,3747389360
2024-07-15,3717610360
2024-07-16,3791462280
2024-07-17,3837917520
2024-07-18,3648523080
2024-07-19,3550847960
2024-07-22,3558590500
2024-07-23,3552039120
2024-07-24,3510348520
2024-07-25,3583604860
2024-07-26,3618744080
2024-07-29,3632442420
2024-07-30,3757514220
2024-07-31,3771808140
2024-08-01,3700338540
2024-08-02,3636015900
2024-08-05,3505583880
2024-08-06,3467466760
2024-08-07,3513326420
2024-08-08,3628273360
2024-08-09,3585987180
