,FMC
2018-09-21,10504663000
2018-09-24,10492522000
2018-09-25,10476334000
2018-09-26,10400790000
2018-09-27,10252400000
2018-09-28,10191695000
2018-10-01,10165211000
2018-10-02,10384479000
2018-10-03,10654553000
2018-10-04,10574333000
2018-10-05,10504809000
2018-10-08,10504809000
2018-10-09,10078306000
2018-10-10,9769459000
2018-10-11,9635759000
2018-10-12,9832298000
2018-10-15,9736034000
2018-10-16,9813580000
2018-10-17,9687902000
2018-10-18,9579605000
2018-10-19,9425850000
2018-10-22,9248029000
2018-10-23,9141069000
2018-10-24,8714566000
2018-10-25,8810830000
2018-10-26,8781416000
2018-10-29,8834896000
2018-10-30,8955226000
2018-10-31,9046142000
2018-11-01,9445905000
2018-11-02,9322901000
2018-11-05,9325575000
2018-11-06,9689239000
2018-11-07,9725338000
2018-11-08,9694587000
2018-11-09,9682554000
2018-11-12,9527462000
2018-11-13,9412480000
2018-11-14,9383066000
2018-11-15,9578268000
2018-11-16,9639770000
2018-11-19,9488689000
2018-11-20,9106307000
2018-11-21,9206582000
2018-11-23,9231985000
2018-11-26,9431198000
2018-11-27,9328249000
2018-11-28,9637096000
2018-11-29,9622389000
2018-11-30,9586290000
2018-12-03,9924551000
2018-12-04,9642444000
2018-12-06,9562224000
2018-12-07,9278780000
2018-12-10,9198560000
2018-12-11,9131710000
2018-12-12,9231985000
2018-12-13,9064860000
2018-12-14,8947204000
2018-12-17,8836233000
2018-12-18,8842918000
2018-12-19,8673119000
2018-12-20,8354913000
2018-12-21,8211854000
2018-12-24,8120938000
2018-12-26,8508668000
2018-12-27,8548778000
2018-12-28,8484602000
2018-12-31,8453471000
2019-01-02,8581414000
2019-01-03,8343994000
2019-01-04,8785859000
2019-01-07,8888741000
2019-01-08,9041745000
2019-01-09,9078677000
2019-01-10,9221129000
2019-01-11,9181559000
2019-01-14,9131437000
2019-01-15,9056254000
2019-01-16,9049659000
2019-01-17,9077358000
2019-01-18,9218491000
2019-01-22,9094505000
2019-01-23,8925673000
2019-01-24,8892698000
2019-01-25,9072082000
2019-01-28,9043064000
2019-01-29,9155179000
2019-01-30,9213215000
2019-01-31,9120885000
2019-02-01,9810722000
2019-02-04,9738177000
2019-02-05,9714435000
2019-02-06,9763238000
2019-02-07,9627381000
2019-02-08,9664313000
2019-02-11,9688055000
2019-02-12,9403151000
2019-02-13,9635295000
2019-02-14,9598363000
2019-02-15,9755324000
2019-02-19,9885905000
2019-02-20,9995382000
2019-02-21,10081117000
2019-02-22,10116730000
2019-02-25,10214336000
2019-02-26,10124644000
2019-02-27,10243354000
2019-02-28,10230164000
2019-03-01,10337003000
2019-03-04,10414824000
2019-03-05,10431971000
2019-03-06,10348874000
2019-03-07,10264458000
2019-03-08,10226207000
2019-03-11,10346236000
2019-03-12,10350193000
2019-03-13,10351512000
2019-03-14,10177404000
2019-03-15,10187956000
2019-03-18,10145748000
2019-03-19,10060013000
2019-03-20,9982192000
2019-03-21,10236759000
2019-03-22,9889862000
2019-03-25,9822593000
2019-03-26,9903052000
2019-03-27,9934708000
2019-03-28,10036271000
2019-03-29,10132558000
2019-04-01,10349034000
2019-04-02,10351656000
2019-04-03,10376565000
2019-04-04,10531263000
2019-04-05,10543062000
2019-04-08,10582392000
2019-04-09,10493244000
2019-04-10,10543062000
2019-04-11,10473579000
2019-04-12,10484067000
2019-04-15,10456536000
2019-04-16,10587636000
2019-04-17,10586325000
2019-04-18,10481445000
2019-04-22,10418517000
2019-04-23,10506354000
2019-04-24,10453914000
2019-04-25,10355589000
2019-04-26,10421139000
2019-04-29,10397541000
2019-04-30,10364766000
2019-05-01,10092078000
2019-05-02,10051437000
2019-05-03,10166805000
2019-05-06,9996375000
2019-05-07,10292661000
2019-05-08,10351656000
2019-05-09,10449981000
2019-05-10,10414584000
2019-05-13,9831189000
2019-05-14,9849543000
2019-05-15,9921648000
2019-05-16,9933447000
2019-05-17,9862653000
2019-05-20,9566367000
2019-05-21,9744663000
2019-05-22,9600453000
2019-05-23,9355296000
2019-05-24,9297612000
2019-05-28,9364473000
2019-05-29,9520482000
2019-05-30,9613563000
2019-05-31,9629295000
2019-06-03,9799725000
2019-06-04,10244154000
2019-06-05,10305771000
2019-06-06,10422450000
2019-06-07,10582392000
2019-06-10,10478823000
2019-06-11,10447359000
2019-06-12,10476201000
2019-06-13,10550928000
2019-06-14,10476201000
2019-06-17,10434249000
2019-06-18,10577148000
2019-06-19,10755444000
2019-06-20,10758066000
2019-06-21,10828860000
2019-06-24,10725291000
2019-06-25,10830171000
2019-06-26,10931118000
2019-06-27,10893099000
2019-06-28,10874745000
2019-07-01,11087061700
2019-07-02,10887565000
2019-07-03,11055768100
2019-07-05,11042729100
2019-07-08,10918858600
2019-07-09,10735008700
2019-07-10,10632000600
2019-07-11,10783253000
2019-07-12,10856271400
2019-07-15,10951456100
2019-07-16,11014043300
2019-07-17,10881045500
2019-07-18,10926682000
2019-07-19,10870614300
2019-07-22,11002308200
2019-07-23,11068807100
2019-07-24,11186158100
2019-07-25,11114443600
2019-07-26,11157472300
2019-07-29,10961887300
2019-07-30,11057072000
2019-07-31,11268303800
2019-08-01,11090973400
2019-08-02,11203108800
2019-08-05,10642431800
2019-08-06,10960583400
2019-08-07,11070111000
2019-08-08,11577328100
2019-08-09,11516044800
2019-08-12,11157472300
2019-08-13,11273519400
2019-08-14,10930593700
2019-08-15,10892780600
2019-08-16,11160080100
2019-08-19,11240921900
2019-08-20,11134002100
2019-08-21,11237010200
2019-08-22,11221363400
2019-08-23,10798899800
2019-08-26,10891476700
2019-08-27,10853663600
2019-08-28,10959279500
2019-08-29,11150952800
2019-08-30,11256568700
2019-09-03,11096189000
2019-09-04,11306116900
2019-09-05,11406517200
2019-09-06,11396086000
2019-09-09,11346537800
2019-09-10,11291774000
2019-09-11,11587759300
2019-09-12,11729884400
2019-09-13,11872009500
2019-09-16,11877225100
2019-09-17,11819853500
2019-09-18,11849843200
2019-09-19,11785952100
2019-09-20,11722061000
2019-09-23,11565593000
2019-09-24,11466496600
2019-09-25,11431291300
2019-09-26,11399997700
2019-09-27,11230490700
2019-09-30,11372096000
2019-10-01,10919443000
2019-10-02,10811792000
2019-10-03,10791040000
2019-10-04,10660043000
2019-10-07,10513482000
2019-10-08,10251488000
2019-10-09,10308556000
2019-10-10,10365624000
2019-10-11,10862375000
2019-10-14,10693765000
2019-10-15,10770288000
2019-10-16,10864969000
2019-10-17,10946680000
2019-10-18,10766397000
2019-10-21,10835138000
2019-10-22,10656152000
2019-10-23,10704141000
2019-10-24,10815683000
2019-10-25,10892206000
2019-10-28,10898691000
2019-10-29,11012827000
2019-10-30,11798809000
2019-10-31,11867550000
2019-11-01,12322797000
2019-11-04,12449903000
2019-11-05,12565336000
2019-11-06,12648344000
2019-11-07,12558851000
2019-11-08,12671690000
2019-11-11,12841597000
2019-11-12,12755995000
2019-11-13,12495298000
2019-11-14,12586088000
2019-11-15,12580900000
2019-11-18,12575712000
2019-11-19,12639265000
2019-11-20,12591276000
2019-11-21,12698927000
2019-11-22,12610731000
2019-11-25,12778044000
2019-11-26,12778044000
2019-11-27,12811766000
2019-11-29,12705412000
2019-12-02,12692442000
2019-12-03,12613325000
2019-12-04,12569227000
2019-12-05,12709303000
2019-12-06,12765074000
2019-12-09,12864943000
2019-12-10,12688551000
2019-12-11,12743025000
2019-12-12,12905150000
2019-12-13,12863646000
2019-12-16,12907744000
2019-12-17,13089324000
2019-12-18,13005019000
2019-12-19,12758589000
2019-12-20,12845488000
2019-12-23,13003722000
2019-12-24,13089324000
2019-12-26,13163253000
2019-12-27,13116561000
2019-12-30,12868834000
2019-12-31,12929385140
2020-01-02,12937156760
2020-01-03,12852964210
2020-01-06,12740275720
2020-01-07,12972129050
2020-01-08,13010987150
2020-01-09,12890527040
2020-01-10,12693646000
2020-01-13,12806334490
2020-01-14,12729913560
2020-01-15,12759704770
2020-01-16,12899593930
2020-01-17,12952700000
2020-01-21,12713075050
2020-01-22,12641835200
2020-01-23,12542099410
2020-01-24,12393143360
2020-01-27,12152223140
2020-01-28,12316722430
2020-01-29,12482516990
2020-01-30,12441068350
2020-01-31,12381485930
2020-02-03,12643130470
2020-02-04,12820582460
2020-02-05,13188439140
2020-02-06,13978553840
2020-02-07,13618468780
2020-02-10,13582201220
2020-02-11,13632716750
2020-02-12,13786853880
2020-02-13,13656031610
2020-02-14,13661212690
2020-02-18,13702661330
2020-02-19,13788149150
2020-02-20,14026478830
2020-02-21,13804987660
2020-02-24,13263564800
2020-02-25,12659968980
2020-02-26,12549871030
2020-02-27,11963113720
2020-02-28,12058963700
2020-03-02,12552461570
2020-03-03,12251958930
2020-03-04,12868507450
2020-03-05,12283045410
2020-03-06,11726079310
2020-03-09,10263719480
2020-03-10,11266258460
2020-03-11,10784418020
2020-03-12,10030570880
2020-03-13,11404852350
2020-03-16,9197712270
2020-03-17,8890733280
2020-03-18,7748305140
2020-03-19,8744367770
2020-03-20,8460703639
2020-03-23,8313042860
2020-03-24,8901095440
2020-03-25,9540958820
2020-03-26,10389360670
2020-03-27,9924358740
2020-03-30,10704111280
2020-03-31,10597235250
2020-04-01,9984933250
2020-04-02,9623000500
2020-04-03,9194908000
2020-04-06,10122441750
2020-04-07,10305354000
2020-04-08,10750310750
2020-04-09,11675250000
2020-04-13,11238076750
2020-04-14,11243265750
2020-04-15,10902089000
2020-04-16,10809984250
2020-04-17,11169322500
2020-04-20,10969546000
2020-04-21,10843712750
2020-04-22,10911169750
2020-04-23,11334073250
2020-04-24,11441745000
2020-04-27,11724545500
2020-04-28,11790705250
2020-04-29,12326469500
2020-04-30,11921727500
2020-05-01,11664872000
2020-05-04,11628549000
2020-05-05,11610387500
2020-05-06,11932105500
2020-05-07,12208419750
2020-05-08,12126693000
2020-05-11,11869837500
2020-05-12,11563686500
2020-05-13,11515688250
2020-05-14,11494932250
2020-05-15,11418394500
2020-05-18,11782921750
2020-05-19,11568875500
2020-05-20,12073505750
2020-05-21,11917835750
2020-05-22,12103342500
2020-05-26,12300524500
2020-05-27,12482139500
2020-05-28,12667646250
2020-05-29,12766237250
2020-06-01,12827208000
2020-06-02,13090549750
2020-06-03,13220274750
2020-06-04,12946555000
2020-06-05,13388917250
2020-06-08,13567937750
2020-06-09,13522534000
2020-06-10,13338324500
2020-06-11,12309605250
2020-06-12,12627431500
2020-06-15,12755859250
2020-06-16,13026984500
2020-06-17,13047740500
2020-06-18,12841477750
2020-06-19,13032173500
2020-06-22,13019201000
2020-06-23,13112603000
2020-06-24,12535326750
2020-06-25,12855747500
2020-06-26,12526246000
2020-06-29,12623539750
2020-06-30,12939442560
2020-07-01,12905671680
2020-07-02,13136872320
2020-07-06,13277151360
2020-07-07,13230391680
2020-07-08,12865406400
2020-07-09,12714736320
2020-07-10,13013478720
2020-07-13,13196620800
2020-07-14,13435614720
2020-07-15,14011018560
2020-07-16,13791507840
2020-07-17,13829175360
2020-07-20,13657723200
2020-07-21,13794105600
2020-07-22,14022708480
2020-07-23,14001926400
2020-07-24,13942177920
2020-07-27,14086353600
2020-07-28,13826577600
2020-07-29,14069468160
2020-07-30,13681103040
2020-07-31,13774622400
2020-08-03,13734357120
2020-08-04,13968155520
2020-08-05,13899314880
2020-08-06,14060376000
2020-08-07,14257805760
2020-08-10,14334439680
2020-08-11,14182470720
2020-08-12,14217540480
2020-08-13,14303266560
2020-08-14,14237023680
2020-08-17,14157792000
2020-08-18,14172079680
2020-08-19,14096744640
2020-08-20,14013616320
2020-08-21,13940879040
2020-08-24,14126618880
2020-08-25,14104537920
2020-08-26,14117526720
2020-08-27,14211046080
2020-08-28,14177275200
2020-08-31,13879831680
2020-09-01,14307163200
2020-09-02,14581226880
2020-09-03,14213643840
2020-09-04,14090250240
2020-09-08,13721368320
2020-09-09,14016214080
2020-09-10,13996730880
2020-09-11,14100641280
2020-09-14,14356520640
2020-09-15,14521478400
2020-09-16,14374704960
2020-09-17,14657860800
2020-09-18,14360417280
2020-09-21,13826577600
2020-09-22,13969454400
2020-09-23,13574594880
2020-09-24,13514846400
2020-09-25,13692792960
2020-09-28,13809692160
2020-09-29,13678505280
2020-09-30,13747118000
2020-10-01,13394062000
2020-10-02,13448578000
2020-10-05,13671834000
2020-10-06,13475836000
2020-10-07,13795144000
2020-10-08,13766588000
2020-10-09,14020996000
2020-10-12,14152094000
2020-10-13,14080704000
2020-10-14,14204014000
2020-10-15,14157286000
2020-10-16,14136518000
2020-10-19,14001526000
2020-10-20,13909368000
2020-10-21,13854852000
2020-10-22,13952202000
2020-10-23,13989844000
2020-10-26,13675728000
2020-10-27,13556312000
2020-10-28,13278540000
2020-10-29,13451174000
2020-10-30,13335652000
2020-11-02,13882110000
2020-11-03,13583570000
2020-11-04,13612126000
2020-11-05,14166372000
2020-11-06,14104068000
2020-11-09,14257232000
2020-11-10,14193630000
2020-11-11,14123538000
2020-11-12,13863938000
2020-11-13,14096280000
2020-11-16,14536302000
2020-11-17,15016562000
2020-11-18,14962046000
2020-11-19,14968536000
2020-11-20,14764750000
2020-11-23,15064588000
2020-11-24,15347552000
2020-11-25,15145064000
2020-11-27,15013966000
2020-11-30,15058098000
2020-12-01,15437114000
2020-12-02,15337168000
2020-12-03,15365724000
2020-12-04,15795362000
2020-12-07,15424134000
2020-12-08,15547444000
2020-12-09,15437114000
2020-12-10,15272268000
2020-12-11,15112614000
2020-12-14,14864696000
2020-12-15,14925702000
2020-12-16,14845226000
2020-12-17,15007476000
2020-12-18,15011370000
2020-12-21,14968536000
2020-12-22,14754366000
2020-12-23,14776432000
2020-12-24,14853014000
2020-12-28,14621970000
2020-12-29,14621970000
2020-12-30,14807584000
2020-12-31,14881596120
2021-01-04,14647230080
2021-01-05,15021438840
2021-01-06,15549733560
2021-01-07,15781509920
2021-01-08,15677922720
2021-01-11,15456505080
2021-01-12,15829419000
2021-01-13,15786689280
2021-01-14,15760792480
2021-01-15,15544554200
2021-01-19,15093949880
2021-01-20,14951517480
2021-01-21,14890660000
2021-01-22,14819443800
2021-01-25,14639461040
2021-01-26,14284674880
2021-01-27,13924709360
2021-01-28,14117640520
2021-01-29,14021822360
2021-02-01,14210869000
2021-02-02,14385672400
2021-02-03,14326109760
2021-02-04,14757291480
2021-02-05,14913967120
2021-02-08,15104308600
2021-02-09,15066758240
2021-02-10,13971323600
2021-02-11,14276905840
2021-02-12,13942837120
2021-02-16,14077500480
2021-02-17,13822417000
2021-02-18,13572512880
2021-02-19,13628191000
2021-02-22,13595820000
2021-02-23,13572512880
2021-02-24,13591935480
2021-02-25,13194419600
2021-02-26,13167227960
2021-03-01,13812058280
2021-03-02,13663151680
2021-03-03,13405478520
2021-03-04,13048102680
2021-03-05,13299301640
2021-03-08,13344621040
2021-03-09,13572512880
2021-03-10,13770623400
2021-03-11,14076205640
2021-03-12,14257483240
2021-03-15,14538463520
2021-03-16,14073615960
2021-03-17,14161665080
2021-03-18,14256188400
2021-03-19,14228996760
2021-03-22,14282085200
2021-03-23,13986861680
2021-03-24,14179792840
2021-03-25,14353301400
2021-03-26,14731394680
2021-03-29,14592846800
2021-03-30,14375313680
2021-03-31,14278644900
2021-04-01,14447752800
2021-04-05,14694314700
2021-04-06,14565224700
2021-04-07,14397407700
2021-04-08,14392244100
2021-04-09,14442589200
2021-04-12,14509716000
2021-04-13,14296717500
2021-04-14,14353517100
2021-04-15,14518752300
2021-04-16,14669787600
2021-04-19,14563933800
2021-04-20,14587170000
2021-04-21,14827277400
2021-04-22,14646551400
2021-04-23,14961531000
2021-04-26,15191311200
2021-04-27,15319110300
2021-04-28,15391400700
2021-04-29,15520490700
2021-04-30,15263601600
2021-05-03,15369455400
2021-05-04,15366873600
2021-05-05,15727034700
2021-05-06,15157747800
2021-05-07,15543726900
2021-05-10,15279092400
2021-05-11,15121602600
2021-05-12,14838895500
2021-05-13,15009294300
2021-05-14,15257147100
2021-05-17,15286837800
2021-05-18,15190020300
2021-05-19,15044148600
2021-05-20,15015748800
2021-05-21,15088039200
2021-05-24,15069966600
2021-05-25,14916349500
2021-05-26,14896986000
2021-05-27,15005421600
2021-05-28,15063512100
2021-06-01,15272637900
2021-06-02,15193893000
2021-06-03,15213256500
2021-06-04,15277801500
2021-06-07,15295874100
2021-06-08,15379782600
2021-06-09,15272637900
2021-06-10,15311364900
2021-06-11,15415927800
2021-06-14,15292001400
2021-06-15,15330728400
2021-06-16,15155166000
2021-06-17,15232620000
2021-06-18,14463243600
2021-06-21,14734332600
2021-06-22,14792423100
2021-06-23,14743368900
2021-06-24,14567806500
2021-06-25,14459370900
2021-06-28,14211518100
2021-06-29,14074682700
2021-06-30,13883466600
2021-07-01,13927093020
2021-07-02,13925809890
2021-07-06,13692280230
2021-07-07,13561400970
2021-07-08,13519057680
2021-07-09,13814177580
2021-07-12,13956605010
2021-07-13,13741039170
2021-07-14,13756436730
2021-07-15,13737189780
2021-07-16,13490828820
2021-07-19,13230353430
2021-07-20,13259865420
2021-07-21,13506226380
2021-07-22,13585780440
2021-07-23,13646087550
2021-07-26,13682015190
2021-07-27,13630689990
2021-07-28,13710244050
2021-07-29,13719225960
2021-07-30,13723075350
2021-08-02,13678165800
2021-08-03,13701262140
2021-08-04,12655511190
2021-08-05,11962620990
2021-08-06,12229512030
2021-08-09,12311632350
2021-08-10,12253891500
2021-08-11,12342427470
2021-08-12,12185885610
2021-08-13,12102482160
2021-08-16,11907446400
2021-08-17,11817627300
2021-08-18,11721392550
2021-08-19,11362116150
2021-08-20,11262032010
2021-08-23,11431405170
2021-08-24,11644404750
2021-08-25,11920277700
2021-08-26,12010096800
2021-08-27,11942090910
2021-08-30,11974169160
2021-08-31,12013946190
2021-09-01,12111464070
2021-09-02,12402734580
2021-09-03,12225662640
2021-09-07,12273138450
2021-09-08,12439945350
2021-09-09,12510517500
2021-09-10,12590071560
2021-09-13,12641396760
2021-09-14,12427114050
2021-09-15,12545162010
2021-09-16,12493836810
2021-09-17,12214114470
2021-09-20,12128144760
2021-09-21,11972886030
2021-09-22,12066554520
2021-09-23,12124295370
2021-09-24,12079385820
2021-09-27,12246192720
2021-09-28,12048590700
2021-09-29,11963904120
2021-09-30,11591496000
2021-10-01,11678850000
2021-10-04,11505408000
2021-10-05,11744682000
2021-10-06,11342094000
2021-10-07,11377542000
2021-10-08,11276262000
2021-10-11,11172450000
2021-10-12,11116746000
2021-10-13,11191440000
2021-10-14,11587698000
2021-10-15,11704170000
2021-10-18,11653530000
2021-10-19,11669988000
2021-10-20,11764938000
2021-10-21,11854824000
2021-10-22,11770002000
2021-10-25,11804184000
2021-10-26,11735820000
2021-10-27,11595294000
2021-10-28,11751012000
2021-10-29,11521866000
2021-11-01,11833302000
2021-11-02,11826972000
2021-11-03,13319586000
2021-11-04,13210710000
2021-11-05,13499358000
2021-11-08,13301862000
2021-11-09,13544934000
2021-11-10,13395546000
2021-11-11,13379088000
2021-11-12,13430994000
2021-11-15,13463910000
2021-11-16,13339842000
2021-11-17,13290468000
2021-11-18,13303128000
2021-11-19,13172730000
2021-11-22,13190454000
2021-11-23,13281606000
2021-11-24,13181592000
2021-11-26,12994224000
2021-11-29,13108164000
2021-11-30,12684054000
2021-12-01,12681522000
2021-12-02,13106898000
2021-12-03,13127154000
2021-12-06,13363896000
2021-12-07,13558860000
2021-12-08,13770282000
2021-12-09,13601904000
2021-12-10,13694322000
2021-12-13,13296798000
2021-12-14,13243626000
2021-12-15,13381620000
2021-12-16,13289202000
2021-12-17,13163868000
2021-12-20,12943584000
2021-12-21,13391748000
2021-12-22,13609500000
2021-12-23,13814592000
2021-12-27,13793070000
2021-12-28,13871562000
2021-12-29,13850040000
2021-12-30,13848774000
2021-12-31,13853172960
2022-01-03,13885949600
2022-01-04,14019577440
2022-01-05,13740976000
2022-01-06,13602305600
2022-01-07,13641385440
2022-01-10,13539273600
2022-01-11,13790140960
2022-01-12,14023359360
2022-01-13,14307003360
2022-01-14,14383902400
2022-01-18,13956545440
2022-01-19,13999407200
2022-01-20,13777534560
2022-01-21,13722066400
2022-01-24,13539273600
2022-01-25,13567007680
2022-01-26,13532970400
2022-01-27,13626257760
2022-01-28,13677944000
2022-01-31,13913683680
2022-02-01,14062439200
2022-02-02,14201109600
2022-02-03,13955284800
2022-02-04,13896034720
2022-02-07,13642646080
2022-02-08,14015795520
2022-02-09,14797392320
2022-02-10,14787307200
2022-02-11,14859163680
2022-02-14,14591908000
2022-02-15,14847817920
2022-02-16,15075993760
2022-02-17,14889419040
2022-02-18,14735620960
2022-02-22,14643594240
2022-02-23,14458280160
2022-02-24,14484753600
2022-02-25,14871770080
2022-02-28,14781004000
2022-03-01,14634769760
2022-03-02,15072211840
2022-03-03,15209621600
2022-03-04,15289041920
2022-03-07,14990270240
2022-03-08,14807477440
2022-03-09,15127680000
2022-03-10,15684882880
2022-03-11,15539909280
2022-03-14,15885324640
2022-03-15,16095851520
2022-03-16,15900452320
2022-03-17,16342936959
2022-03-18,16317724160
2022-03-21,16564809600
2022-03-22,16455133920
2022-03-23,16547160639
2022-03-24,16873666400
2022-03-25,17214039200
2022-03-28,17138400799
2022-03-29,16476564799
2022-03-30,16737517280
2022-03-31,16604660280
2022-04-01,16549130520
2022-04-04,16685430840
2022-04-05,16873474799
2022-04-06,16911336000
2022-04-07,17142289320
2022-04-08,17466633600
2022-04-11,17236942320
2022-04-12,17310140640
2022-04-13,17490612360
2022-04-14,17263445160
2022-04-18,17337905520
2022-04-19,17584003320
2022-04-20,17604195960
2022-04-21,17291210040
2022-04-22,16738436520
2022-04-25,16614756600
2022-04-26,16491076679
2022-04-27,16711933679
2022-04-28,16999678799
2022-04-29,16727078159
2022-05-02,16631163120
2022-05-03,15586194000
2022-05-04,15463776120
2022-05-05,14960222160
2022-05-06,15018276000
2022-05-09,14375897640
2022-05-10,14219404680
2022-05-11,14577824040
2022-05-12,14456668200
2022-05-13,14736841080
2022-05-16,14768392080
2022-05-17,15057399240
2022-05-18,14979152760
2022-05-19,15318641520
2022-05-20,15072543720
2022-05-23,15587456040
2022-05-24,15593766240
2022-05-25,15432225120
2022-05-26,15540760560
2022-05-27,15902966040
2022-05-31,15470086320
2022-06-01,15360288840
2022-06-02,15844912200
2022-06-03,15311069280
2022-06-06,15203795880
2022-06-07,15299710920
2022-06-08,14870617320
2022-06-09,14572775880
2022-06-10,14223190800
2022-06-13,13643914440
2022-06-14,13619935680
2022-06-15,13524020640
2022-06-16,13113857640
2022-06-17,13122691920
2022-06-21,13734781320
2022-06-22,13582074480
2022-06-23,13086092760
2022-06-24,13659058920
2022-06-27,13746139680
2022-06-28,13608577320
2022-06-29,13657796880
2022-06-30,13504662000
2022-07-01,13566500000
2022-07-05,13122276000
2022-07-06,13074320000
2022-07-07,13181590000
2022-07-08,13242166000
2022-07-11,13204306000
2022-07-12,13066748000
2022-07-13,12965788000
2022-07-14,12625048000
2022-07-15,12734842000
2022-07-18,12666694000
2022-07-19,13099560000
2022-07-20,13233332000
2022-07-21,13349436000
2022-07-22,13364580000
2022-07-25,13582906000
2022-07-26,13603098000
2022-07-27,13851712000
2022-07-28,13909764000
2022-07-29,14020820000
2022-08-01,13769682000
2022-08-02,13566500000
2022-08-03,13760848000
2022-08-04,13383510000
2022-08-05,13418846000
2022-08-08,13633386000
2022-08-09,13547570000
2022-08-10,13784826000
2022-08-11,13827734000
2022-08-12,14168474000
2022-08-15,14133138000
2022-08-16,14356512000
2022-08-17,14259338000
2022-08-18,14246718000
2022-08-19,14063728000
2022-08-22,13733084000
2022-08-23,14297198000
2022-08-24,14472616000
2022-08-25,14839858000
2022-08-26,14376704000
2022-08-29,14263124000
2022-08-30,13845402000
2022-08-31,13639696000
2022-09-01,13480684000
2022-09-02,13432728000
2022-09-06,13254786000
2022-09-07,13706582000
2022-09-08,13879476000
2022-09-09,14222740000
2022-09-12,14268172000
2022-09-13,13924908000
2022-09-14,14006938000
2022-09-15,13661150000
2022-09-16,13362056000
2022-09-19,13580382000
2022-09-20,13417584000
2022-09-21,13339340000
2022-09-22,13526116000
2022-09-23,13225760000
2022-09-26,13035198000
2022-09-27,13251000000
2022-09-28,13677556000
2022-09-29,13416322000
2022-09-30,13275920000
2022-10-03,13704216000
2022-10-04,14122464000
2022-10-05,14072224000
2022-10-06,14063432000
2022-10-07,13911456000
2022-10-10,14119952000
2022-10-11,14119952000
2022-10-12,14406320000
2022-10-13,14634912000
2022-10-14,13921504000
2022-10-17,14374920000
2022-10-18,14781864000
2022-10-19,14653752000
2022-10-20,14487960000
2022-10-21,14720320000
2022-10-24,14531920000
2022-10-25,14902440000
2022-10-26,14871040000
2022-10-27,14889880000
2022-10-28,14815776000
2022-10-31,14933840000
2022-11-01,15019248000
2022-11-02,15055672000
2022-11-03,15491504000
2022-11-04,15637200000
2022-11-07,15633432000
2022-11-08,15970040000
2022-11-09,15809272000
2022-11-10,15882120000
2022-11-11,15769080000
2022-11-14,15967528000
2022-11-15,16168487999
2022-11-16,15916032000
2022-11-17,15988880000
2022-11-18,16032840000
2022-11-21,15985112000
2022-11-22,16093128000
2022-11-23,16108200000
2022-11-25,16225008000
2022-11-28,15956224000
2022-11-29,16040376000
2022-11-30,16408383999
2022-12-01,16331768000
2022-12-02,16875616000
2022-12-05,16419687999
2022-12-06,16069264000
2022-12-07,16066752000
2022-12-08,16075544000
2022-12-09,15900960000
2022-12-12,15862024000
2022-12-13,16026560000
2022-12-14,15924824000
2022-12-15,15721352000
2022-12-16,15612080000
2022-12-19,15418656000
2022-12-20,15595752000
2022-12-21,15711304000
2022-12-22,15658552000
2022-12-23,15868304000
2022-12-27,15893424000
2022-12-28,15657296000
2022-12-29,15692464000
2022-12-30,15674880000
2023-01-03,15657597720
2023-01-04,15409422540
2023-01-05,15253999700
2023-01-06,15725281860
2023-01-09,16165228770
2023-01-10,16131386699
2023-01-11,16484848320
2023-01-12,16216618580
2023-01-13,16290569770
2023-01-17,16122612830
2023-01-18,15870677420
2023-01-19,15864410370
2023-01-20,16068716199
2023-01-23,15978470680
2023-01-24,16196564020
2023-01-25,16153948080
2023-01-26,16407136900
2023-01-27,16572587020
2023-01-30,16330678889
2023-01-31,16686647330
2023-02-01,16598908630
2023-02-02,16133893520
2023-02-03,15967189990
2023-02-06,15809260330
2023-02-07,15809260330
2023-02-08,16102558270
2023-02-09,16181523100
2023-02-10,16444739199
2023-02-13,16161468540
2023-02-14,16123866239
2023-02-15,16174002639
2023-02-16,16168989000
2023-02-17,16068716199
2023-02-21,15810513740
2023-02-22,16135146929
2023-02-23,16179016280
2023-02-24,16152694670
2023-02-27,16196564020
2023-02-28,16187790150
2023-03-01,16058688920
2023-03-02,16151441260
2023-03-03,16093784400
2023-03-06,15790459180
2023-03-07,15809260330
2023-03-08,15977217270
2023-03-09,15449531660
2023-03-10,15111110960
2023-03-13,14970729040
2023-03-14,15073508660
2023-03-15,14545823050
2023-03-16,14634815160
2023-03-17,14548329870
2023-03-20,14898031260
2023-03-21,15232691730
2023-03-22,14797758460
2023-03-23,14659883360
2023-03-24,14751382290
2023-03-27,14829093710
2023-03-28,14946914250
2023-03-29,15162500770
2023-03-30,15177541690
2023-03-31,15276631050
2023-04-03,15349180350
2023-04-04,15209085150
2023-04-05,15245359800
2023-04-06,14624938200
2023-04-10,14893870950
2023-04-11,15106515450
2023-04-12,15322912500
2023-04-13,15491777250
2023-04-14,15346678650
2023-04-17,15549316350
2023-04-18,15596848650
2023-04-19,15479268750
2023-04-20,15399214350
2023-04-21,15412973700
2023-04-24,15484272150
2023-04-25,15264122550
2023-04-26,14987684700
2023-04-27,15232851300
2023-04-28,15458004300
2023-05-01,15480519600
2023-05-02,14562395700
2023-05-03,14258439150
2023-05-04,13995760650
2023-05-05,14195896650
2023-05-08,14004516600
2023-05-09,13821892500
2023-05-10,13831899300
