,WMB
2018-07-24,29868268660
2018-07-25,30134401280
2018-07-26,30154873020
2018-07-27,29786381700
2018-07-30,30267467590
2018-07-31,30451713250
2018-08-01,30779261090
2018-08-02,31710725260
2018-08-03,31874499180
2018-08-06,32079216580
2018-08-07,32314641590
2018-08-08,32294169850
2018-08-09,32539830730
2018-08-10,32539830730
2018-08-13,31413885030
2018-08-14,31024921970
2018-08-15,30707610000
2018-08-16,30717845870
2018-08-17,31188695890
2018-08-20,31137516540
2018-08-21,31239875240
2018-08-22,31209167630
2018-08-23,30799732830
2018-08-24,30789496960
2018-08-27,31035157840
2018-08-28,30789496960
2018-08-29,30615487170
2018-08-30,30380062160
2018-08-31,30287939330
2018-09-04,29888740400
2018-09-05,30165108890
2018-09-06,29172229500
2018-09-07,29254116460
2018-09-10,29192701240
2018-09-11,29243880590
2018-09-12,29059634930
2018-09-13,28854917530
2018-09-14,28752558830
2018-09-17,28906096880
2018-09-18,28752558830
2018-09-19,28854917530
2018-09-20,28916332750
2018-09-21,28537605560
2018-09-24,28210057720
2018-09-25,27902981620
2018-09-26,27739207700
2018-09-27,27902981620
2018-09-28,27831330530
2018-10-01,33484200240
2018-10-02,33472094600
2018-10-03,33871580720
2018-10-04,33617362280
2018-10-05,33435777680
2018-10-08,33520517160
2018-10-09,33447883320
2018-10-10,32927340800
2018-10-11,32188896760
2018-10-12,32297847520
2018-10-15,32406798280
2018-10-16,32612594160
2018-10-17,32539960320
2018-10-18,32261530600
2018-10-19,32370481360
2018-10-22,31813621920
2018-10-23,31353607600
2018-10-24,30578846640
2018-10-25,30288311280
2018-10-26,29440916480
2018-10-29,29089852920
2018-10-30,29295648800
2018-10-31,29453022119
2018-11-01,31172023000
2018-11-02,30966227119
2018-11-05,31135706080
2018-11-06,31159917360
2018-11-07,32055734720
2018-11-08,30929910200
2018-11-09,30663586119
2018-11-12,30058304119
2018-11-13,29440916480
2018-11-14,29961459000
2018-11-15,30264100000
2018-11-16,30421473320
2018-11-19,30663586119
2018-11-20,29840402600
2018-11-21,30300416920
2018-11-23,29707240560
2018-11-26,30034092840
2018-11-27,30251994360
2018-11-28,30675691760
2018-11-29,30942015840
2018-11-30,30651480480
2018-12-03,31111494800
2018-12-04,30324628200
2018-12-06,29695134920
2018-12-07,29634606720
2018-12-10,29150381119
2018-12-11,28968796520
2018-12-12,29283543160
2018-12-13,28884057040
2018-12-14,28387725800
2018-12-17,27818760720
2018-12-18,27140844880
2018-12-19,27019788480
2018-12-20,26438717760
2018-12-21,26366083920
2018-12-24,24913407119
2018-12-26,26232921880
2018-12-27,25978703440
2018-12-28,26002914720
2018-12-31,26713332450
2019-01-02,27161583380
2019-01-03,27391766290
2019-01-04,28530565950
2019-01-07,29257459350
2019-01-08,30129731430
2019-01-09,30468948350
2019-01-10,30468948350
2019-01-11,30335684560
2019-01-14,30662786590
2019-01-15,30832395050
2019-01-16,31329105540
2019-01-17,31692552240
2019-01-18,31983309600
2019-01-22,31692552240
2019-01-23,31280645980
2019-01-24,32104458500
2019-01-25,32310411630
2019-01-28,32201377619
2019-01-29,32322526520
2019-01-30,32734432780
2019-01-31,32625398770
2019-02-01,33231143270
2019-02-04,33158453930
2019-02-05,33134224150
2019-02-06,32782892340
2019-02-07,32322526520
2019-02-08,32564824320
2019-02-11,32370986080
2019-02-12,32383100970
2019-02-13,32746547670
2019-02-14,32540594540
2019-02-15,33037305030
2019-02-19,33219028380
2019-02-20,33134224150
2019-02-21,32782892340
2019-02-22,32843466790
2019-02-25,33134224150
2019-02-26,32673858330
2019-02-27,32819237010
2019-02-28,32334641410
2019-03-01,33231143270
2019-03-04,33194798600
2019-03-05,33243258160
2019-03-06,33134224150
2019-03-07,32637513660
2019-03-08,32625398770
2019-03-11,33146339040
2019-03-12,33352292170
2019-03-13,33558245300
2019-03-14,33594589970
2019-03-15,33388636840
2019-03-18,33667279310
2019-03-19,34079185570
2019-03-20,34345713150
2019-03-21,35048376770
2019-03-22,34491091830
2019-03-25,34769734300
2019-03-26,34660700290
2019-03-27,34515321610
2019-03-28,34721274740
2019-03-29,34793964080
2019-04-01,35476557150
2019-04-02,35573520750
2019-04-03,35040220950
2019-04-04,34931136900
2019-04-05,35282629950
2019-04-08,35149305000
2019-04-09,34797811950
2019-04-10,34737209700
2019-04-11,34858414200
2019-04-12,35076582300
2019-04-15,34579643850
2019-04-16,34700848350
2019-04-17,34409957550
2019-04-18,34325114400
2019-04-22,34858414200
2019-04-23,34931136900
2019-04-24,34761450600
2019-04-25,34506921150
2019-04-26,34531162050
2019-04-29,34288753050
2019-04-30,34337234849
2019-05-01,33913019100
2019-05-02,33282755700
2019-05-03,33440321550
2019-05-06,33185792100
2019-05-07,33355478400
2019-05-08,32834299050
2019-05-09,32676733200
2019-05-10,33391839750
2019-05-13,33016105800
2019-05-14,33306996600
2019-05-15,33585766950
2019-05-16,33488803350
2019-05-17,33331237500
2019-05-20,33282755700
2019-05-21,33803935050
2019-05-22,33488803350
2019-05-23,32737335450
2019-05-24,32713094550
2019-05-28,31973747100
2019-05-29,31876783500
2019-05-30,32276758350
2019-05-31,31973747100
2019-06-03,32567649150
2019-06-04,33561526050
2019-06-05,33755453250
2019-06-06,33391839750
2019-06-07,33646369200
2019-06-10,33306996600
2019-06-11,33488803350
2019-06-12,32979744450
2019-06-13,33185792100
2019-06-14,32713094550
2019-06-17,32773696800
2019-06-18,33040346700
2019-06-19,32664612750
2019-06-20,33125189849
2019-06-21,33573646500
2019-06-24,32907021750
2019-06-25,32470685550
2019-06-26,33331237500
2019-06-27,33379719300
2019-06-28,33985741800
2019-07-01,34016296200
2019-07-02,34186014000
2019-07-03,34416345300
2019-07-05,34367854500
2019-07-08,34476958800
2019-07-09,34840639800
2019-07-10,34937621400
2019-07-11,34804271700
2019-07-12,34973989500
2019-07-15,34913376000
2019-07-16,34186014000
2019-07-17,33604124400
2019-07-18,33410161200
2019-07-19,33422283900
2019-07-22,33482897400
2019-07-23,33107093700
2019-07-24,32610063000
2019-07-25,31906946400
2019-07-26,30464345100
2019-07-29,30052173300
2019-07-30,30330995400
2019-07-31,29870332800
2019-08-01,30937130400
2019-08-02,30318872700
2019-08-05,28827780600
2019-08-06,28524713100
2019-08-07,28633817400
2019-08-08,29130848100
2019-08-09,29082357300
2019-08-12,28730799000
2019-08-13,28961130300
2019-08-14,28015559700
2019-08-15,27785228400
2019-08-16,28221645600
2019-08-19,28561081200
2019-08-20,28524713100
2019-08-21,28949007600
2019-08-22,28609572000
2019-08-23,27736737600
2019-08-26,27797351100
2019-08-27,27785228400
2019-08-28,28282259099
2019-08-29,28742921700
2019-08-30,28609572000
2019-09-03,28548958500
2019-09-04,28730799000
2019-09-05,29179338900
2019-09-06,29239952400
2019-09-09,29918823600
2019-09-10,30124909500
2019-09-11,30258259200
2019-09-12,29446038300
2019-09-13,29943069000
2019-09-16,30294627300
2019-09-17,30306750000
2019-09-18,30112786800
2019-09-19,30076418700
2019-09-20,29955191700
2019-09-23,29833964700
2019-09-24,29446038300
2019-09-25,29579388000
2019-09-26,29252075100
2019-09-27,29336934000
2019-09-30,29168756040
2019-10-01,28877795880
2019-10-02,28332245580
2019-10-03,28562589040
2019-10-04,28671699100
2019-10-07,28465602320
2019-10-08,27774571940
2019-10-09,27544228480
2019-10-10,27568475160
2019-10-11,27992792060
2019-10-14,28029162080
2019-10-15,28065532100
2019-10-16,27653338540
2019-10-17,27641215200
2019-10-18,27774571940
2019-10-21,27932175360
2019-10-22,28138272140
2019-10-23,28441355640
2019-10-24,28150395480
2019-10-25,28174642160
2019-10-28,27847311980
2019-10-29,28150395480
2019-10-30,27750325260
2019-10-31,27047171540
2019-11-01,27750325260
2019-11-04,28283752219
2019-11-05,27823065300
2019-11-06,26962308160
2019-11-07,26828951420
2019-11-08,26780458060
2019-11-11,26768334719
2019-11-12,26719841360
2019-11-13,26719841360
2019-11-14,26610731300
2019-11-15,27107788240
2019-11-18,27035048200
2019-11-19,26841074760
2019-11-20,27132034920
2019-11-21,27629091860
2019-11-22,28004915400
2019-11-25,27992792060
2019-11-26,27726078580
2019-11-27,27532105140
2019-11-29,27544228480
2019-12-02,27338131700
2019-12-03,26913814800
2019-12-04,26828951420
2019-12-05,26901691460
2019-12-06,27144158260
2019-12-09,27762448600
2019-12-10,27810941960
2019-12-11,28114025460
2019-12-12,27459365100
2019-12-13,27532105140
2019-12-16,27665461880
2019-12-17,27810941960
2019-12-18,27980668719
2019-12-19,28489849000
2019-12-20,28853549200
2019-12-23,29023275960
2019-12-24,28902042560
2019-12-26,28865672540
2019-12-27,28598959060
2019-12-30,28126148800
2019-12-31,28574325562
2020-01-02,28297255795
2020-01-03,28417720911
2020-01-06,28791162771
2020-01-07,28791162771
2020-01-08,28345441841
2020-01-09,28514093004
2020-01-10,28309302307
2020-01-13,28646604632
2020-01-14,28718883702
2020-01-15,28682744167
2020-01-16,28959813934
2020-01-17,28742976725
2020-01-21,27719023237
2020-01-22,27273302307
2020-01-23,27032372075
2020-01-24,26731209284
2020-01-27,26032511610
2020-01-28,26068651145
2020-01-29,25490418587
2020-01-30,25622930215
2020-01-31,24924232541
2020-02-03,25442232541
2020-02-04,25875906959
2020-02-05,26080697657
2020-02-06,25827720913
2020-02-07,25369953471
2020-02-10,25815674401
2020-02-11,25863860448
2020-02-12,25960232541
2020-02-13,26044558122
2020-02-14,25948186029
2020-02-18,25887953471
2020-02-19,25960232541
2020-02-20,26562558122
2020-02-21,25924093006
2020-02-24,24574883704
2020-02-25,23189534868
2020-02-26,23153395333
2020-02-27,22767906961
2020-02-28,22948604636
2020-03-02,23611162775
2020-03-03,22864279054
2020-03-04,23394325566
2020-03-05,22358325566
2020-03-06,21021162776
2020-03-09,18057720918
2020-03-10,19623767428
2020-03-11,19298511615
2020-03-12,16009813942
2020-03-13,19045534871
2020-03-16,16250744175
2020-03-17,14612418595
2020-03-18,11143023248
2020-03-19,13034325572
2020-03-20,13889627897
2020-03-23,13431860456
2020-03-24,15564093013
2020-03-25,16130279059
2020-03-26,17166279058
2020-03-27,16756697663
2020-03-30,16648279058
2020-03-31,17172454150
2020-04-01,16177301330
2020-04-02,17451582380
2020-04-03,16565653650
2020-04-06,16383613500
2020-04-07,18386055150
2020-04-08,18616639340
2020-04-09,20133640590
2020-04-13,20752577100
2020-04-14,21007433310
2020-04-15,20400632810
2020-04-16,20133640590
2020-04-17,21941906079
2020-04-20,22439482490
2020-04-21,21869090020
2020-04-22,21432193660
2020-04-23,21250153510
2020-04-24,22184626280
2020-04-27,22475890520
2020-04-28,22949194910
2020-04-29,23616675460
2020-04-30,23507451370
2020-05-01,22512298550
2020-05-04,23216187130
2020-05-05,23058419000
2020-05-06,22585114610
2020-05-07,23313275210
2020-05-08,23628811470
2020-05-11,23701627530
2020-05-12,23155507079
2020-05-13,22427346480
2020-05-14,22439482490
2020-05-15,22767154760
2020-05-18,23762307579
2020-05-19,23568131420
2020-05-20,23932211720
2020-05-21,23628811470
2020-05-22,23847259650
2020-05-26,24793868430
2020-05-27,24842412470
2020-05-28,24223475960
2020-05-29,24793868430
2020-06-01,24806004440
2020-06-02,24684644340
2020-06-03,25072996660
2020-06-04,25133676710
2020-06-05,25655525140
2020-06-08,26189509579
2020-06-09,24915228530
2020-06-10,24441924140
2020-06-11,22051130170
2020-06-12,22123946230
2020-06-15,23204051120
2020-06-16,23495315360
2020-06-17,23034146980
2020-06-18,23604539450
2020-06-19,23325411220
2020-06-22,23713763540
2020-06-23,23568131420
2020-06-24,22864242840
2020-06-25,23179779100
2020-06-26,22463754510
2020-06-29,22293850370
2020-06-30,23088606240
2020-07-01,22833684720
2020-07-02,23161440959
2020-07-06,23440640720
2020-07-07,22955075920
2020-07-08,22991493280
2020-07-09,22178172240
2020-07-10,22518067600
2020-07-13,22530206720
2020-07-14,23185719200
2020-07-15,24375352959
2020-07-16,24156848800
2020-07-17,23999040240
2020-07-20,23416362480
2020-07-21,24411770320
2020-07-22,23610588400
2020-07-23,23452779840
2020-07-24,23319249520
2020-07-27,22857962959
2020-07-28,22906519440
2020-07-29,23999040240
2020-07-30,23477058080
2020-07-31,23222136560
2020-08-03,23938344640
2020-08-04,25904882080
2020-08-05,25844186480
2020-08-06,25273647840
2020-08-07,25310065200
2020-08-10,26147664480
2020-08-11,26001995040
2020-08-12,26232638320
2020-08-13,26184081840
2020-08-14,26863872560
2020-08-17,27118794080
2020-08-18,26463281600
2020-08-19,26281194800
2020-08-20,25977716800
2020-08-21,25989855920
2020-08-24,26317612160
2020-08-25,25965577680
2020-08-26,25552847600
2020-08-27,25443595520
2020-08-28,25577125840
2020-08-31,25200813120
2020-09-01,25443595520
2020-09-02,25832047360
2020-09-03,25370760800
2020-09-04,25115839280
2020-09-08,24860917760
2020-09-09,25516430240
2020-09-10,24496744160
2020-09-11,24557439760
2020-09-14,25310065200
2020-09-15,25334343440
2020-09-16,26001995040
2020-09-17,25868464720
2020-09-18,25176534880
2020-09-21,25091561040
2020-09-22,25261508720
2020-09-23,24168987920
2020-09-24,24193266160
2020-09-25,24253961760
2020-09-28,24763804800
2020-09-29,24593857120
2020-09-30,23867793900
2020-10-01,22811051880
2020-10-02,23187592140
2020-10-05,23734182840
2020-10-06,23479107179
2020-10-07,23551985940
2020-10-08,24280773540
2020-10-09,23588425320
2020-10-12,23624864700
2020-10-13,23588425320
2020-10-14,23904233280
2020-10-15,23940672660
2020-10-16,23406228420
2020-10-19,23430521340
2020-10-20,23916379740
2020-10-21,23442667800
2020-10-22,24669460260
2020-10-23,24244334160
2020-10-26,23321203200
2020-10-27,23588425320
2020-10-28,22908223560
2020-10-29,23199738600
2020-10-30,23309056740
2020-11-02,22798905420
2020-11-03,23053981080
2020-11-04,23187592140
2020-11-05,23211885060
2020-11-06,22179435960
2020-11-09,23503400100
2020-11-10,24280773540
2020-11-11,24317212920
2020-11-12,23491253640
2020-11-13,24341505840
2020-11-16,24572288580
2020-11-17,25301076179
2020-11-18,24292920000
2020-11-19,24487263360
2020-11-20,24705899640
2020-11-23,25847666880
2020-11-24,26673626160
2020-11-25,26260646520
2020-11-27,26066303160
2020-11-30,25483273080
2020-12-01,25386101400
2020-12-02,26297085900
2020-12-03,26187767760
2020-12-04,27317388540
2020-12-07,26236353600
2020-12-08,26843676600
2020-12-09,27208070400
2020-12-10,26722212000
2020-12-11,26637186780
2020-12-14,26127035460
2020-12-15,27123045179
2020-12-16,26418550500
2020-12-17,26479282800
2020-12-18,25726202280
2020-12-21,25143172200
2020-12-22,25033854060
2020-12-23,25203904500
2020-12-24,25191758040
2020-12-28,24462970440
2020-12-29,24390091679
2020-12-30,24220041240
2020-12-31,24353652300
2021-01-04,24414384600
2021-01-05,25155318660
2021-01-06,26114889000
2021-01-07,26163474840
2021-01-08,25871959800
2021-01-11,26127035460
2021-01-12,27244509780
2021-01-13,27013727040
2021-01-14,27560317740
2021-01-15,27329535000
2021-01-19,27268802700
2021-01-20,27244509780
2021-01-21,26321378820
2021-01-22,26236353600
2021-01-25,26309232360
2021-01-26,26042010240
2021-01-27,25762641660
2021-01-28,26066303160
2021-01-29,25786934580
2021-02-01,25859813340
2021-02-02,26017717320
2021-02-03,26625040320
2021-02-04,26746504920
2021-02-05,26831530140
2021-02-08,27329535000
2021-02-09,27038019960
2021-02-10,27706075260
2021-02-11,27062312880
2021-02-12,27742514640
2021-02-16,27827539860
2021-02-17,28046176140
2021-02-18,27038019960
2021-02-19,27499585440
2021-02-22,27827539860
2021-02-23,28957160640
2021-02-24,29042185860
2021-02-25,28483448700
2021-02-26,27742514640
2021-03-01,28653499140
2021-03-02,28811403120
2021-03-03,28835696040
2021-03-04,29285115060
2021-03-05,29467311960
2021-03-08,29297261520
2021-03-09,28617059760
2021-03-10,29637362400
2021-03-11,29030039400
2021-03-12,29066478780
2021-03-15,28750670820
2021-03-16,28204080120
2021-03-17,28398423480
2021-03-18,27645342960
2021-03-19,27876125700
2021-03-22,27924711540
2021-03-23,27949004460
2021-03-24,28532034540
2021-03-25,29078625240
2021-03-26,29831705760
2021-03-29,29200089840
2021-03-30,28762817280
2021-03-31,28789272500
2021-04-01,29044475000
2021-04-05,28862187500
2021-04-06,28886492500
2021-04-07,29311830000
2021-04-08,28777120000
2021-04-09,28679900000
2021-04-12,28497612500
2021-04-13,28801425000
2021-04-14,28740662500
2021-04-15,28971560000
2021-04-16,28704205000
2021-04-19,28789272500
2021-04-20,28497612500
2021-04-21,28631290000
2021-04-22,28242410000
2021-04-23,28692052500
2021-04-26,29129542500
2021-04-27,29093085000
2021-04-28,29688557500
2021-04-29,29870844999
2021-04-30,29603490000
2021-05-03,30101742500
2021-05-04,29870844999
2021-05-05,30284030000
2021-05-06,30344792500
2021-05-07,30745825000
2021-05-10,31037485000
2021-05-11,31171162500
2021-05-12,30721520000
2021-05-13,30843045000
2021-05-14,31450670000
2021-05-17,32240582500
2021-05-18,31997532499
2021-05-19,31632957500
2021-05-20,32009685000
2021-05-21,32070447500
2021-05-24,32216277500
2021-05-25,31523585000
2021-05-26,31620805000
2021-05-27,31961075000
2021-05-28,32009685000
2021-06-01,32678072500
2021-06-02,33164172500
2021-06-03,33565205000
2021-06-04,33966237500
2021-06-07,34306507500
2021-06-08,34233592500
2021-06-09,34184982500
2021-06-10,33674577500
2021-06-11,33771797500
2021-06-14,33443680000
2021-06-15,33723187500
2021-06-16,33382917500
2021-06-17,32726682500
2021-06-18,31669415000
2021-06-21,32507937500
2021-06-22,32483632500
2021-06-23,32483632500
2021-06-24,32532242500
2021-06-25,32544395000
2021-06-28,31888160000
2021-06-29,31766635000
2021-06-30,32269772700
2021-07-01,32573631200
2021-07-02,32743791960
2021-07-06,32111766280
2021-07-07,31941605520
2021-07-08,31892988160
2021-07-09,32452087800
2021-07-12,32209001000
2021-07-13,31844370800
2021-07-14,31115110400
2021-07-15,31066493040
2021-07-16,30726171520
2021-07-19,30045528480
2021-07-20,30422313020
2021-07-21,30726171520
2021-07-22,30701862840
2021-07-23,30568165100
2021-07-26,31102956060
2021-07-27,30714017180
2021-07-28,30750480200
2021-07-29,30932795300
2021-07-30,30446621700
2021-08-02,30312923960
2021-08-03,30531702080
2021-08-04,30252152260
2021-08-05,30483084719
2021-08-06,30458776040
2021-08-09,30094145840
2021-08-10,30361541320
2021-08-11,30361541320
2021-08-12,30385850000
2021-08-13,30179226219
2021-08-16,29911830740
2021-08-17,29753824320
2021-08-18,29219033360
2021-08-19,29036718260
2021-08-20,29219033360
2021-08-23,29778133000
2021-08-24,29948293760
2021-08-25,29887522060
2021-08-26,29352731100
2021-08-27,29911830740
2021-08-30,29851059040
2021-08-31,30009065460
2021-09-01,29960448100
2021-09-02,30519547740
2021-09-03,30349386980
2021-09-07,29923985080
2021-09-08,30081991500
2021-09-09,29340576760
2021-09-10,29510737520
2021-09-13,30154917540
2021-09-14,30081991500
2021-09-15,31358197200
2021-09-16,30884177940
2021-09-17,30726171520
2021-09-20,30349386980
2021-09-21,30033374140
2021-09-22,30422313020
2021-09-23,30957103980
2021-09-24,30872023600
2021-09-27,31649901360
2021-09-28,31698518719
2021-09-29,31929451180
2021-09-30,31528357960
2021-10-01,32087457600
2021-10-04,33229965560
2021-10-05,33157039520
2021-10-06,32889644040
2021-10-07,33594595760
2021-10-08,34421090880
2021-10-11,34797875420
2021-10-12,35162505620
2021-10-13,35162505620
2021-10-14,35697296580
2021-10-15,35916074700
2021-10-18,35600061860
2021-10-19,35247586000
2021-10-20,35442055440
2021-10-21,34664177680
2021-10-22,34822184100
2021-10-25,35004499200
2021-10-26,34749258060
2021-10-27,34396782200
2021-10-28,34542634280
2021-10-29,34141541060
2021-11-01,34688486360
2021-11-02,34506171260
2021-11-03,34396782200
2021-11-04,34372473520
2021-11-05,34712795040
2021-11-08,34615560320
2021-11-09,34676332020
2021-11-10,34214467100
2021-11-11,35113888260
2021-11-12,34810029760
2021-11-15,34773566740
2021-11-16,34299547480
2021-11-17,34287393140
2021-11-18,33995688980
2021-11-19,33327200280
2021-11-22,33545978400
2021-11-23,34129386719
2021-11-24,34700640700
2021-11-26,34323856160
2021-11-29,34044306340
2021-11-30,32561476860
2021-12-01,32379161760
2021-12-02,33120576500
2021-12-03,32950415740
2021-12-06,33205656880
2021-12-07,33740447840
2021-12-08,33594595760
2021-12-09,32354853080
2021-12-10,32379161760
2021-12-13,31892988160
2021-12-14,31455431920
2021-12-15,31576975320
2021-12-16,31771444760
2021-12-17,31346042860
2021-12-20,30811251900
2021-12-21,31188036440
2021-12-22,31212345120
2021-12-23,31418968900
2021-12-27,31917296840
2021-12-28,31795753440
2021-12-29,31649901360
2021-12-30,31504049280
2021-12-31,31689117600
2022-01-03,32248910000
2022-01-04,32540975600
2022-01-05,32613992000
2022-01-06,33392833600
2022-01-07,34086489400
2022-01-10,34013473000
2022-01-11,35133057800
2022-01-12,35534648000
2022-01-13,35206074200
2022-01-14,35644172600
2022-01-18,36009254600
2022-01-19,35327768200
2022-01-20,35011363800
2022-01-21,34999194400
2022-01-24,34402893800
2022-01-25,35254751800
2022-01-26,35546817400
2022-01-27,35741527800
2022-01-28,36070101600
2022-01-31,36435183600
2022-02-01,37141008800
2022-02-02,37335719200
2022-02-03,36885451400
2022-02-04,37214025200
2022-02-07,37372227400
2022-02-08,37007145400
2022-02-09,37080161800
2022-02-10,36678571600
2022-02-11,37372227400
2022-02-14,36605555200
2022-02-15,36337828400
2022-02-16,36520369400
2022-02-17,36130948600
2022-02-18,36045762800
2022-02-22,35911899400
2022-02-23,36654232800
2022-02-24,36459522400
2022-02-25,37347888600
2022-02-28,38065883200
2022-03-01,38540489800
2022-03-02,39781768600
2022-03-03,39915632000
2022-03-04,40730981800
2022-03-07,40645796000
2022-03-08,39988648400
2022-03-09,39550550000
2022-03-10,39538380600
2022-03-11,38820386000
2022-03-14,37810325800
2022-03-15,37773817600
2022-03-16,38041544400
2022-03-17,38370118200
2022-03-18,38284932400
2022-03-21,39550550000
2022-03-22,39088112800
2022-03-23,39806107400
2022-03-24,40073834200
2022-03-25,41229927200
2022-03-28,40524102000
2022-03-29,40694473600
2022-03-30,40950031000
2022-03-31,40716031979
2022-04-01,41227876740
2022-04-04,41106008940
2022-04-05,40192000440
2022-04-06,40703845200
2022-04-07,41008514700
2022-04-08,41946896760
2022-04-11,41922523200
2022-04-12,42397807620
2022-04-13,42714663900
2022-04-14,43287442560
2022-04-18,43031520180
2022-04-19,43153387979
2022-04-20,43774913760
2022-04-21,43482431040
2022-04-22,42775597800
2022-04-25,41313184200
2022-04-26,41812842180
2022-04-27,41825028960
2022-04-28,42446554740
2022-04-29,41788468620
2022-05-02,41922523200
2022-05-03,43031520180
2022-05-04,44957031420
2022-05-05,43762726979
2022-05-06,44688922260
2022-05-09,42336873720
2022-05-10,41654414040
2022-05-11,41995643880
2022-05-12,42190632360
2022-05-13,42397807620
2022-05-16,43189948320
2022-05-17,43750540200
2022-05-18,42934025940
2022-05-19,42678103560
2022-05-20,43116827640
2022-05-23,43896781560
2022-05-24,44128330380
2022-05-25,44713295820
2022-05-26,44993591760
2022-05-27,45651677880
2022-05-31,45164206680
2022-06-01,45615117540
2022-06-02,45992907720
2022-06-03,45712611780
2022-06-06,45590743979
2022-06-07,46090401960
2022-06-08,45688238220
2022-06-09,43372750020
2022-06-10,42519675420
2022-06-13,40362615360
2022-06-14,39412046520
2022-06-15,38693026500
2022-06-16,37108745100
2022-06-17,36243483720
2022-06-21,37693710540
2022-06-22,37254986460
2022-06-23,37059997980
2022-06-24,36621273900
2022-06-27,37279360020
2022-06-28,38680839720
2022-06-29,38400543780
2022-06-30,38043866440
2022-07-01,38141383560
2022-07-05,36763954240
2022-07-06,36227610080
2022-07-07,38007297520
2022-07-08,38177952480
2022-07-11,38714296640
2022-07-12,37726935800
2022-07-13,37958538960
2022-07-14,37970728600
2022-07-15,38251090320
2022-07-18,38897141240
2022-07-19,39433485400
2022-07-20,39616330000
2022-07-21,39506623239
2022-07-22,39421295760
2022-07-25,40774345800
2022-07-26,40884052560
2022-07-27,41188793560
2022-07-28,41176603920
2022-07-29,41554482760
2022-08-01,41444776000
2022-08-02,40055157040
2022-08-03,39774795320
2022-08-04,38897141240
2022-08-05,39275020080
2022-08-08,39555381800
2022-08-09,40018588120
2022-08-10,40250191280
2022-08-11,41371638160
2022-08-12,41639810239
2022-08-15,40993759320
2022-08-16,41834844480
2022-08-17,41810465200
2022-08-18,42956291360
2022-08-19,42578412520
2022-08-22,42285861160
2022-08-23,42810015680
2022-08-24,43370739120
2022-08-25,43395118400
2022-08-26,42700308920
2022-08-29,42956291360
2022-08-30,41834844480
2022-08-31,41481344920
2022-09-01,40932811120
2022-09-02,41103466080
2022-09-06,40433035880
2022-09-07,40579311560
2022-09-08,39006848000
2022-09-09,39945450280
2022-09-12,41286310680
2022-09-13,39969829560
2022-09-14,40774345800
2022-09-15,40018588120
2022-09-16,38628969160
2022-09-19,39079985840
2022-09-20,38799624120
2022-09-21,38360797080
2022-09-22,37982918240
2022-09-23,35532800600
2022-09-26,34642956880
2022-09-27,34789232560
2022-09-28,35849731240
2022-09-29,35301197440
2022-09-30,34871340000
2022-10-03,35845740000
2022-10-04,37404780000
2022-10-05,37100280000
2022-10-06,36673980000
2022-10-07,36284220000
2022-10-10,35748300000
2022-10-11,36235500000
2022-10-12,35760480000
2022-10-13,37039380000
2022-10-14,35821380000
2022-10-17,36491280000
2022-10-18,37075920000
2022-10-19,37611840000
2022-10-20,37636200000
2022-10-21,38391360000
2022-10-24,37879800000
2022-10-25,38793300000
2022-10-26,39158700000
2022-10-27,39585000000
2022-10-28,39792060000
2022-10-31,39865140000
2022-11-01,40729920000
2022-11-02,40242720000
2022-11-03,40376700000
2022-11-04,40851720000
2022-11-07,41217120000
2022-11-08,41363280000
2022-11-09,39792060000
2022-11-10,40949160000
2022-11-11,41509440000
2022-11-14,41131860000
2022-11-15,41290200000
2022-11-16,41131860000
2022-11-17,40315800000
2022-11-18,40681200000
2022-11-21,40376700000
2022-11-22,41667780000
2022-11-23,41204940000
2022-11-25,41290200000
2022-11-28,40778640000
2022-11-29,41801760000
2022-11-30,42264600000
2022-12-01,42532560000
2022-12-02,42581280000
2022-12-05,41619060000
2022-12-06,40766460000
2022-12-07,41156220000
2022-12-08,40084379999
2022-12-09,39694620000
2022-12-12,40425420000
2022-12-13,41156220000
2022-12-14,41070960000
2022-12-15,40803000000
2022-12-16,39402300000
2022-12-19,39061260000
2022-12-20,39402300000
2022-12-21,40157460000
2022-12-22,39670260000
2022-12-23,40583760000
2022-12-27,40693379999
2022-12-28,39852960000
2022-12-29,40157460000
2022-12-30,40072200000
2023-01-03,39205799750
2023-01-04,39449692750
2023-01-05,39047269300
2023-01-06,39705780400
2023-01-09,39791142950
2023-01-10,39193605100
2023-01-11,39547249950
2023-01-12,40193566400
2023-01-13,40010646650
2023-01-17,39974062700
2023-01-18,38632651200
2023-01-19,38937517450
2023-01-20,38364368900
2023-01-23,38632651200
2023-01-24,38339979600
2023-01-25,38291201000
2023-01-26,38327784950
2023-01-27,38425342150
2023-01-30,37839998950
2023-01-31,39315551600
2023-02-01,38852154900
2023-02-02,39278967650
2023-02-03,39120437200
2023-02-06,38657040500
2023-02-07,39157021150
2023-02-08,38791181650
2023-02-09,38193643800
2023-02-10,38803376300
2023-02-13,38791181650
2023-02-14,38925322800
2023-02-15,39144826500
2023-02-16,39132631850
2023-02-17,38120475900
2023-02-21,37547327350
2023-02-22,37693663150
2023-02-23,37864388250
2023-02-24,38022918700
2023-02-27,37437575500
2023-02-28,36705896500
2023-03-01,36510782100
2023-03-02,37096125300
2023-03-03,37766831050
2023-03-06,37437575500
2023-03-07,37035152050
2023-03-08,37035152050
2023-03-09,36449808850
2023-03-10,35242538500
