,PRU
2020-06-23,24930828000
2020-06-24,23557620000
2020-06-25,23853570000
2020-06-26,22926260000
2020-06-29,23360320000
2020-06-30,24073770000
2020-07-01,23295029000
2020-07-02,23441290000
2020-07-06,24235843000
2020-07-07,23476867000
2020-07-08,24022381000
2020-07-09,22939259000
2020-07-10,23931462000
2020-07-13,24101441000
2020-07-14,24473023000
2020-07-15,25271529000
2020-07-16,25398025000
2020-07-17,25354542000
2020-07-20,24911806000
2020-07-21,25690546999
2020-07-22,25880291000
2020-07-23,25943539000
2020-07-24,25658923000
2020-07-27,25386166000
2020-07-28,25330824000
2020-07-29,25884244000
2020-07-30,25164798000
2020-07-31,25050161000
2020-08-03,25469179000
2020-08-04,25014584000
2020-08-05,26564160000
2020-08-06,25556145000
2020-08-07,26864587999
2020-08-10,27489162000
2020-08-11,27963521999
2020-08-12,27635423000
2020-08-13,27489162000
2020-08-14,27904227000
2020-08-17,27453585000
2020-08-18,27105720999
2020-08-19,27303370999
2020-08-20,26931789000
2020-08-21,26647173000
2020-08-24,27311277000
2020-08-25,27315229999
2020-08-26,26995037000
2020-08-27,27418008000
2020-08-28,27528692000
2020-08-31,26789481000
2020-09-01,26880400000
2020-09-02,27279653000
2020-09-03,26884353000
2020-09-04,27556362999
2020-09-08,26809245999
2020-09-09,26991084000
2020-09-10,26587878000
2020-09-11,26927836000
2020-09-14,27576128000
2020-09-15,27022708000
2020-09-16,27402195999
2020-09-17,27113627000
2020-09-18,26939695000
2020-09-21,25587769000
2020-09-22,25184563000
2020-09-23,24492788000
2020-09-24,24291185000
2020-09-25,24540224000
2020-09-28,25311059000
2020-09-29,24939477000
2020-09-30,25166624000
2020-10-01,25162662000
2020-10-02,25309256000
2020-10-05,26034301999
2020-10-06,25887708000
2020-10-07,26858398000
2020-10-08,27048574000
2020-10-09,26894056000
2020-10-12,27413078000
2020-10-13,26307680000
2020-10-14,26279946000
2020-10-15,26359186000
2020-10-16,26256174000
2020-10-19,25990719999
2020-10-20,26236364000
2020-10-21,26204668000
2020-10-22,26909904000
2020-10-23,27230826000
2020-10-26,26315604000
2020-10-27,25142852000
2020-10-28,24433654000
2020-10-29,24976448000
2020-10-30,25364724000
2020-11-02,26121466000
2020-11-03,26854436000
2020-11-04,24996258000
2020-11-05,25899594000
2020-11-06,25178510000
2020-11-09,29100890000
2020-11-10,29893290000
2020-11-11,28930524000
2020-11-12,28138124000
2020-11-13,28974106000
2020-11-16,29944796000
2020-11-17,29881404000
2020-11-18,30020074000
2020-11-19,30027998000
2020-11-20,29972530000
2020-11-23,30444008000
2020-11-24,31636569999
2020-11-25,31192826000
2020-11-27,30939258000
2020-11-30,29960644000
2020-12-01,30550982000
2020-12-02,31173016000
2020-12-03,31248294000
2020-12-04,32207098000
2020-12-07,31688076000
2020-12-08,31795050000
2020-12-09,31787126000
2020-12-10,31680151999
2020-12-11,31133396000
2020-12-14,30352882000
2020-12-15,30828322000
2020-12-16,30903600000
2020-12-17,30768892000
2020-12-18,30313262000
2020-12-21,30190440000
2020-12-22,29715000000
2020-12-23,30424198000
2020-12-24,30404387999
2020-12-28,30471742000
2020-12-29,30245908000
2020-12-30,30685690000
2020-12-31,30939140999
2021-01-04,30277320000
2021-01-05,30570582000
2021-01-06,32381672999
2021-01-07,32239004999
2021-01-08,31981410000
2021-01-11,32013114000
2021-01-12,32611527000
2021-01-13,32591711999
2021-01-14,33253533000
2021-01-15,33134643000
2021-01-19,33630018000
2021-01-20,33293163000
2021-01-21,32837418000
2021-01-22,32742306000
2021-01-25,32480747999
2021-01-26,32187486000
2021-01-27,31402811999
2021-01-28,32175597000
2021-01-29,31022364000
2021-02-01,31272033000
2021-02-02,31767408000
2021-02-03,32084447999
2021-02-04,32805714000
2021-02-05,31767408000
2021-02-08,32064633000
2021-02-09,32270709000
2021-02-10,32540193000
2021-02-11,32231079000
2021-02-12,32044818000
2021-02-16,32797788000
2021-02-17,33059346000
2021-02-18,32460933000
2021-02-19,33328829999
2021-02-22,34125393000
2021-02-23,33832131000
2021-02-24,35631333000
2021-02-25,34838733000
2021-02-26,34367136000
2021-03-01,35120106000
2021-03-02,35278626000
2021-03-03,35417331000
2021-03-04,35100291000
2021-03-05,35928558000
2021-03-08,36744936000
2021-03-09,36217857000
2021-03-10,36776640000
2021-03-11,36622083000
2021-03-12,37200681000
2021-03-15,37172940000
2021-03-16,36217857000
2021-03-17,36927234000
2021-03-18,36899493000
2021-03-19,36451674000
2021-03-22,36007818000
2021-03-23,35044809000
2021-03-24,35191440000
2021-03-25,36035559000
2021-03-26,36451674000
2021-03-29,35920632000
2021-03-30,36491304000
2021-03-31,35629210000
2021-04-01,36258881000
2021-04-05,36274525000
2021-04-06,36387944000
2021-04-07,36743845000
2021-04-08,36360567000
2021-04-09,36900285000
2021-04-12,37373516000
2021-04-13,37264008000
2021-04-14,38069674000
2021-04-15,38054030000
2021-04-16,38671968000
2021-04-19,38538994000
2021-04-20,37553422000
2021-04-21,38300423000
2021-04-22,37835014000
2021-04-23,38523350000
2021-04-26,38535083000
2021-04-27,38836230000
2021-04-28,39035691000
2021-04-29,39579320000
2021-04-30,39250796000
2021-05-03,39673184000
2021-05-04,39763137000
2021-05-05,40748709000
2021-05-06,41304071000
2021-05-07,41437045000
2021-05-10,41738192000
2021-05-11,41030301000
2021-05-12,40361520000
2021-05-13,41378380000
2021-05-14,42113648000
2021-05-17,42223156000
2021-05-18,41687349000
2021-05-19,41632595000
2021-05-20,41339270000
2021-05-21,41808590000
2021-05-24,41585663000
2021-05-25,40819107000
2021-05-26,41077233000
2021-05-27,41702993000
2021-05-28,41835967000
2021-06-01,42438261000
2021-06-02,42250533000
2021-06-03,42328753000
2021-06-04,42410884000
2021-06-07,42266177000
2021-06-08,42262266000
2021-06-09,41491799000
2021-06-10,41034212000
2021-06-11,41272783000
2021-06-14,40838662000
2021-06-15,41022479000
2021-06-16,41128076000
2021-06-17,39360304000
2021-06-18,38179182000
2021-06-21,39411147000
2021-06-22,39274262000
2021-06-23,39512833000
2021-06-24,40091661000
2021-06-25,40803463000
2021-06-28,39970420000
2021-06-29,39786603000
2021-06-30,39327986000
2021-07-01,39646540000
2021-07-02,39581294000
2021-07-06,38433732000
2021-07-07,38533520000
2021-07-08,37286170000
2021-07-09,38602604000
2021-07-12,39001756000
2021-07-13,38433732000
2021-07-14,38261022000
2021-07-15,38495140000
2021-07-16,37892574000
2021-07-19,36733498000
2021-07-20,38019228000
2021-07-21,38844398000
2021-07-22,38168910000
2021-07-23,38188100000
2021-07-26,38664012000
2021-07-27,38583414000
2021-07-28,38602604000
2021-07-29,38928834000
2021-07-30,38487464000
2021-08-02,38456760000
2021-08-03,39209008000
2021-08-04,38341620000
2021-08-05,39178304000
2021-08-06,40206888000
2021-08-09,40226078000
2021-08-10,40705828000
2021-08-11,41273852000
2021-08-12,41435048000
2021-08-13,41454238000
2021-08-16,41189416000
2021-08-17,40890052000
2021-08-18,40322028000
2021-08-19,39834602000
2021-08-20,40045692000
2021-08-23,40114776000
2021-08-24,40498576000
2021-08-25,40997516000
2021-08-26,40506252000
2021-08-27,41204768000
2021-08-30,40617554000
2021-08-31,40636744000
2021-09-01,40203050000
2021-09-02,40310514000
2021-09-03,40256782000
2021-09-07,40233754000
2021-09-08,40160832000
2021-09-09,40122452000
2021-09-10,39819250000
2021-09-13,40456358000
2021-09-14,39807736000
2021-09-15,40038016000
2021-09-16,39765518000
2021-09-17,39585132000
2021-09-20,37953982000
2021-09-21,37574020000
2021-09-22,38399190000
2021-09-23,39611998000
2021-09-24,39819250000
2021-09-27,40916918000
2021-09-28,40517766000
2021-09-29,40640582000
2021-09-30,39734040000
2021-10-01,40104186000
2021-10-04,39926667000
2021-10-05,40852032000
2021-10-06,40780269000
2021-10-07,40976673000
2021-10-08,41441244000
2021-10-11,41577216000
2021-10-12,41161746000
2021-10-13,40583865000
2021-10-14,41463906000
2021-10-15,41769843000
2021-10-18,41739627000
2021-10-19,42272184000
2021-10-20,43057800000
2021-10-21,42782079000
2021-10-22,43054023000
2021-10-25,42986037000
2021-10-26,42925605000
2021-10-27,42211752000
2021-10-28,42521466000
2021-10-29,41565885000
2021-11-01,42049341000
2021-11-02,41988909000
2021-11-03,43035138000
2021-11-04,42226860000
2021-11-05,41894484000
2021-11-08,41951139000
2021-11-09,41229732000
2021-11-10,41388366000
2021-11-11,41648979000
2021-11-12,41830275000
2021-11-15,41868045000
2021-11-16,42034233000
2021-11-17,41652756000
2021-11-18,41263725000
2021-11-19,40236381000
2021-11-22,40595196000
2021-11-23,41618763000
2021-11-24,41293941000
2021-11-26,39696270000
2021-11-29,39669831000
2021-11-30,38623602000
2021-12-01,37788885000
2021-12-02,39061734000
2021-12-03,38801121000
2021-12-06,39356340000
2021-12-07,39941775000
2021-12-08,39926667000
2021-12-09,40236381000
2021-12-10,40429008000
2021-12-13,39688716000
2021-12-14,40436562000
2021-12-15,40387461000
2021-12-16,40810485000
2021-12-17,39802026000
2021-12-20,38378097000
2021-12-21,40024869000
2021-12-22,40379907000
2021-12-23,40886025000
2021-12-27,41105091000
2021-12-28,41191962000
2021-12-29,41199516000
2021-12-30,41029551000
2021-12-31,40691729255
2022-01-03,41323308202
2022-01-04,42748120229
2022-01-05,41879699178
2022-01-06,42563909703
2022-01-07,43154135266
2022-01-10,43030075116
2022-01-11,43379699176
2022-01-12,43477443536
2022-01-13,43766917220
2022-01-14,44135338272
2022-01-18,43507518724
2022-01-19,42552631508
2022-01-20,42266917223
2022-01-21,41357142788
2022-01-24,41142857074
2022-01-25,41691729254
2022-01-26,42022556321
2022-01-27,41582706697
2022-01-28,41424811961
2022-01-31,41943608952
2022-02-01,42733082635
2022-02-02,43157894665
2022-02-03,42627819478
2022-02-04,44488721730
2022-02-07,44838345790
2022-02-08,45612781879
2022-02-09,45560150300
2022-02-10,45631578871
2022-02-11,45060150301
2022-02-14,43533834514
2022-02-15,44360902182
2022-02-16,44421052557
2022-02-17,42951127748
2022-02-18,42883458575
2022-02-22,42390977373
2022-02-23,41687969855
2022-02-24,40958646548
2022-02-25,42406014967
2022-02-28,41977443539
2022-03-01,39766917227
2022-03-02,41116541285
2022-03-03,41180451059
2022-03-04,40011278129
2022-03-07,38364661590
2022-03-08,38984962341
2022-03-09,40184210459
2022-03-10,39906014971
2022-03-11,39868420986
2022-03-14,41075187901
2022-03-15,41274436021
2022-03-16,42842105192
2022-03-17,43383458574
2022-03-18,43319548800
2022-03-21,43642857070
2022-03-22,44736842031
2022-03-23,43962405942
2022-03-24,44796992406
2022-03-25,45436090150
2022-03-28,45135338270
2022-03-29,45436090150
2022-03-30,45225563834
2022-03-31,44149725667
2022-04-01,44235656419
2022-04-04,43480960253
2022-04-05,43656557876
2022-04-06,43611724440
2022-04-07,42834611557
2022-04-08,43604252201
2022-04-11,43525793689
2022-04-12,43170862324
2022-04-13,43451071296
2022-04-14,43802266542
2022-04-18,44273017615
2022-04-19,44616740621
2022-04-20,45229464240
2022-04-21,44781129885
2022-04-22,43275473674
2022-04-25,42588027662
2022-04-26,41243024595
2022-04-27,41392469380
2022-04-28,41889373291
2022-04-29,40540634105
2022-05-02,40503272908
2022-05-03,40996440699
2022-05-04,41683886711
2022-05-05,40252952893
2022-05-06,39856924212
2022-05-09,39270353430
2022-05-10,38949047142
2022-05-11,38500712787
2022-05-12,37420974214
2022-05-13,37805794535
2022-05-16,37746016621
2022-05-17,38840699673
2022-05-18,37955239321
2022-05-19,37204279275
2022-05-20,36875500748
2022-05-23,37884253048
2022-05-24,37693710947
2022-05-25,38168198140
2022-05-26,39064866851
2022-05-27,39703743308
2022-05-31,39696271068
2022-06-01,39348811943
2022-06-02,39509465087
2022-06-03,38840699673
2022-06-06,39352548062
2022-06-07,39681326590
2022-06-08,39262881191
2022-06-09,38321379044
2022-06-10,36759681039
2022-06-13,35212927512
2022-06-14,35171830196
2022-06-15,35437094690
2022-06-16,34121980580
2022-06-17,34163077896
2022-06-21,35082163325
2022-06-22,34809426592
2022-06-23,34555370457
2022-06-24,36393541315
2022-06-27,36221679812
2022-06-28,36494416545
2022-06-29,35990040395
2022-06-30,35497280000
2022-07-01,36142820000
2022-07-05,35367430000
2022-07-06,35178220000
2022-07-07,35838600000
2022-07-08,35731010000
2022-07-11,35653100000
2022-07-12,35623420000
2022-07-13,34614300000
2022-07-14,33553240000
2022-07-15,34254430000
2022-07-18,34376860000
2022-07-19,35308070000
2022-07-20,35549220000
2022-07-21,35641970000
2022-07-22,35434210000
2022-07-25,35938770000
2022-07-26,35634550000
2022-07-27,36224440000
2022-07-28,36395100000
2022-07-29,37096290000
2022-08-01,36970150000
2022-08-02,36354290000
2022-08-03,35916510000
2022-08-04,35597450000
2022-08-05,35805210000
2022-08-08,36098300000
2022-08-09,36573180000
2022-08-10,37712150000
2022-08-11,38209290000
2022-08-12,39136790000
2022-08-15,38888220000
2022-08-16,39021780000
2022-08-17,38795470000
2022-08-18,39110820000
2022-08-19,38361400000
2022-08-22,36769810000
2022-08-23,36851430000
2022-08-24,36914500000
2022-08-25,37611980000
2022-08-26,36550920000
2022-08-29,36350580000
2022-08-30,35998130000
2022-08-31,35523250000
2022-09-01,35233870000
2022-09-02,35204190000
2022-09-06,34940780000
2022-09-07,35534380000
2022-09-08,35968450000
2022-09-09,36536080000
2022-09-12,37010960000
2022-09-13,35538090000
2022-09-14,34903680000
2022-09-15,34332340000
2022-09-16,34102320000
2022-09-19,35033530000
2022-09-20,34510420000
2022-09-21,34083770000
2022-09-22,33753580000
2022-09-23,32900280000
2022-09-26,32403140000
2022-09-27,32343780000
2022-09-28,32766719999
2022-09-29,32017300000
2022-09-30,31532728000
2022-10-03,32786244000
2022-10-04,34642624000
2022-10-05,34462500000
2022-10-06,34168420000
2022-10-07,33481008000
2022-10-10,33506740000
2022-10-11,33392784000
2022-10-12,33153844000
2022-10-13,34958760000
2022-10-14,34800692000
2022-10-17,35249164000
2022-10-18,35782184000
2022-10-19,35443992000
2022-10-20,34995520000
2022-10-21,36131404000
2022-10-24,36804112000
2022-10-25,37274640000
2022-10-26,37179064000
2022-10-27,37429032000
2022-10-28,38697252000
2022-10-31,38667844000
2022-11-01,38965600000
2022-11-02,38704604000
2022-11-03,37432708000
2022-11-04,38620056000
2022-11-07,37939996000
2022-11-08,37973080000
2022-11-09,37649592000
2022-11-10,39597872000
2022-11-11,40513196000
2022-11-14,39785348000
2022-11-15,39667716000
2022-11-16,39605224000
2022-11-17,39256004000
2022-11-18,39454508000
2022-11-21,39325848000
2022-11-22,39906656000
2022-11-23,39355256000
2022-11-25,39616252000
2022-11-28,38800180000
2022-11-29,39182484000
2022-11-30,39711828000
2022-12-01,39601548000
2022-12-02,39583168000
2022-12-05,38502424000
2022-12-06,37969404000
2022-12-07,37726788000
2022-12-08,37348160000
2022-12-09,37263612000
2022-12-12,37701056000
2022-12-13,37943672000
2022-12-14,37520932000
2022-12-15,36668100000
2022-12-16,35977012000
2022-12-19,35701312000
2022-12-20,36116700000
2022-12-21,36892336000
2022-12-22,36267416000
2022-12-23,36598256000
2022-12-27,36521060000
2022-12-28,36160812000
2022-12-29,36715888000
2022-12-30,36561496000
2023-01-03,36459420000
2023-01-04,37082470000
2023-01-05,36444760000
2023-01-06,37020165000
2023-01-09,36012290000
2023-01-10,36411775000
2023-01-11,36650000000
2023-01-12,36503400000
2023-01-13,37016500000
2023-01-17,37045820000
2023-01-18,36125905000
2023-01-19,35528510000
2023-01-20,36147895000
2023-01-23,36646335000
2023-01-24,36972520000
2023-01-25,37210745000
2023-01-26,37687195000
2023-01-27,37932750000
2023-01-30,37841125000
2023-01-31,38460510000
2023-02-01,38211290000
2023-02-02,37683530000
2023-02-03,37331690000
2023-02-06,37419650000
2023-02-07,37676200000
2023-02-08,38240610000
2023-02-09,37738505000
2023-02-10,37760495000
2023-02-13,38273595000
2023-02-14,37848455000
2023-02-15,38101340000
2023-02-16,37789815000
2023-02-17,37210745000
2023-02-21,35953650000
2023-02-22,36045275000
2023-02-23,36107580000
2023-02-24,36298160000
2023-02-27,36294495000
2023-02-28,36650000000
2023-03-01,36631675000
2023-03-02,35920665000
2023-03-03,36312820000
2023-03-06,36122240000
2023-03-07,35169340000
2023-03-08,34718545000
2023-03-09,33241550000
2023-03-10,32442580000
2023-03-13,30118970000
2023-03-14,30665055000
2023-03-15,29378640000
2023-03-16,30122635000
2023-03-17,28594330000
2023-03-20,29433615000
2023-03-21,30217925000
2023-03-22,28836220000
2023-03-23,28304795000
2023-03-24,28433070000
2023-03-27,29100100000
2023-03-28,29100100000
2023-03-29,29756135000
2023-03-30,29961375000
2023-03-31,30258018000
2023-04-03,30144651000
2023-04-04,30075168000
2023-04-05,30294588000
2023-04-06,30484752000
2023-04-10,30773655000
2023-04-11,31234437000
2023-04-12,31025988000
2023-04-13,31036959000
2023-04-14,31296606000
2023-04-17,31845156000
2023-04-18,31815900000
2023-04-19,32126744999
2023-04-20,31611108000
2023-04-21,31344146999
2023-04-24,31402659000
2023-04-25,30674916000
2023-04-26,30609090000
2023-04-27,31300263000
2023-04-28,31815900000
2023-05-01,31563567000
2023-05-02,30550578000
2023-05-03,29753352000
2023-05-04,28930527000
2023-05-05,30005685000
2023-05-08,30195848999
2023-05-09,29804550000
2023-05-10,29383994999
2023-05-11,29442507000
2023-05-12,28868358000
2023-05-15,29036580000
2023-05-16,28539228000
2023-05-17,29650956000
2023-05-18,30130023000
2023-05-19,30002028000
2023-05-22,29987400000
2023-05-23,29910603000
2023-05-24,29080464000
2023-05-25,29281598999
2023-05-26,29307198000
2023-05-30,29687526000
2023-05-31,28776933000
2023-06-01,29303541000
2023-06-02,30367728000
2023-06-05,30375042000
2023-06-06,30693201000
2023-06-07,31362432000
2023-06-08,31025988000
2023-06-09,30919935000
2023-06-12,30941877000
2023-06-13,31629393000
2023-06-14,31281978000
2023-06-15,31728132000
2023-06-16,31826871000
2023-06-20,31102785000
2023-06-21,31227123000
2023-06-22,30960162000
2023-06-23,30678573000
2023-06-26,31168611000
2023-06-27,31691562000
2023-06-28,31556253000
2023-06-29,32123088000
2023-06-30,31988572000
2023-07-03,32325790000
2023-07-05,32191628000
2023-07-06,32148116000
2023-07-07,32579609999
2023-07-10,32423692000
2023-07-11,33315688000
2023-07-12,33326566000
2023-07-13,33652906000
2023-07-14,33196030000
2023-07-17,33540500000
2023-07-18,33971994000
2023-07-19,34193180000
2023-07-20,34454252000
2023-07-21,34363602000
2023-07-24,34998152000
2023-07-25,34588414000
2023-07-26,35110558000
2023-07-27,34947388000
2023-07-28,34911128000
2023-07-31,34987274000
2023-08-01,34932884000
2023-08-02,34559406000
2023-08-03,35096054000
2023-08-04,34994526000
2023-08-07,35581938000
2023-08-08,35284606000
2023-08-09,34472382000
2023-08-10,34309212000
2023-08-11,34523146000
2023-08-14,34497764000
2023-08-15,33826954000
2023-08-16,33787068000
2023-08-17,33692792000
2023-08-18,33649280000
2023-08-21,33072745999
2023-08-22,32713772000
2023-08-23,33152518000
2023-08-24,33874092000
2023-08-25,33990124000
2023-08-28,33961116000
2023-08-29,34240318000
2023-08-30,34243944000
2023-08-31,34327342000
2023-09-01,34842234000
2023-09-05,34247570000
2023-09-06,34200431999
2023-09-07,34185928000
2023-09-08,34479634000
2023-09-11,34541276000
2023-09-12,35027160000
2023-09-13,35019908000
2023-09-14,35948164000
2023-09-15,35784994000
2023-09-18,35864766000
2023-09-19,35868392000
2023-09-20,35872018000
2023-09-21,35161322000
2023-09-22,34961892000
2023-09-25,35193956000
2023-09-26,34497764000
2023-09-27,34272952000
2023-09-28,34396236000
2023-09-29,34407114000
2023-10-02,33644814000
2023-10-03,32909802000
2023-10-04,32855757000
2023-10-05,33089952000
2023-10-06,33468267000
2023-10-09,33655623000
2023-10-10,33864597000
2023-10-11,34178058000
2023-10-12,33886215000
2023-10-13,33821361000
2023-10-16,34480710000
2023-10-17,34923879000
2023-10-18,34160043000
2023-10-19,33612387000
2023-10-20,32603547000
2023-10-23,32185599000
2023-10-24,32401779000
2023-10-25,32178393000
2023-10-26,32538693000
2023-10-27,31926183000
2023-10-30,32672004000
2023-10-31,32945832000
2023-11-01,32902595999
2023-11-02,33028701000
2023-11-03,33922245000
2023-11-06,33079143000
2023-11-07,32682812999
2023-11-08,32675607000
2023-11-09,32747667000
2023-11-10,33158409000
2023-11-13,32967450000
2023-11-14,33969084000
2023-11-15,34087983000
2023-11-16,34095189000
2023-11-17,34498725000
2023-11-20,33969084000
2023-11-21,33947466000
2023-11-22,34271736000
2023-11-24,34495122000
2023-11-27,34523946000
2023-11-28,34549167000
2023-11-29,34804980000
2023-11-30,35230134000
2023-12-01,35215722000
2023-12-04,35439108000
2023-12-05,35323812000
2023-12-06,35284179000
2023-12-07,35907498000
2023-12-08,36343461000
2023-12-11,36545229000
2023-12-12,36815454000
2023-12-13,37521642000
2023-12-14,37907163000
2023-12-15,37420758000
2023-12-18,37172151000
2023-12-19,37593702000
2023-12-20,36934353000
2023-12-21,37193769000
2023-12-22,37305462000
2023-12-26,37373919000
2023-12-27,37406346000
2023-12-28,37554069000
2023-12-29,37366713000
2024-01-02,37540630000
2024-01-03,36901610000
2024-01-04,36933920000
2024-01-05,37447290000
2024-01-08,37522680000
2024-01-09,37077520000
2024-01-10,37235480000
2024-01-11,37106240000
2024-01-12,37059570000
2024-01-16,36808270000
2024-01-17,36564150000
2024-01-18,36560560000
2024-01-19,37134960000
2024-01-22,37486780000
2024-01-23,37450880000
2024-01-24,37619610000
2024-01-25,37971430000
2024-01-26,38132980000
2024-01-29,37903220000
2024-01-30,38280170000
2024-01-31,37669870000
2024-02-01,36865710000
2024-02-02,37052390000
2024-02-05,36880070000
2024-02-06,37117010000
2024-02-07,39177670000
2024-02-08,38990990000
2024-02-09,37903220000
2024-02-12,38495570000
2024-02-13,37781160000
2024-02-14,38197600000
2024-02-15,39235110000
2024-02-16,38513520000
2024-02-20,38524290000
2024-02-21,38649940000
2024-02-22,38886880000
2024-02-23,38797130000
2024-02-26,38430950000
2024-02-27,38653530000
2024-02-28,38775590000
2024-02-29,39127410000
2024-03-01,38775590000
2024-03-04,38445310000
2024-03-05,39105870000
2024-03-06,39349990000
2024-03-07,39748480000
2024-03-08,39884900000
2024-03-11,40035680000
2024-03-12,40114660000
2024-03-13,40505970000
2024-03-14,40114660000
2024-03-15,40509560000
2024-03-18,40595720000
2024-03-19,40854200000
2024-03-20,41403470000
2024-03-21,41532710000
2024-03-22,41141400000
2024-03-25,41511170000
2024-03-26,41579380000
2024-03-27,42010180000
2024-03-28,42146600000
2024-04-01,41748110000
2024-04-02,41751700000
2024-04-03,41956330000
2024-04-04,41604510000
2024-04-05,41539890000
2024-04-08,41457320000
2024-04-09,41033700000
2024-04-10,40466480000
2024-04-11,39967470000
2024-04-12,39378710000
2024-04-15,38901240000
2024-04-16,38624810000
2024-04-17,38538650000
2024-04-18,39023300000
2024-04-19,39708990000
2024-04-22,40017730000
2024-04-23,40225950000
2024-04-24,40480840000
2024-04-25,39913620000
2024-04-26,39669500000
2024-04-29,40182870000
2024-04-30,39662320000
2024-05-01,40315700000
2024-05-02,39953110000
2024-05-03,40301340000
2024-05-06,41378340000
2024-05-07,41726570000
2024-05-08,41891710000
2024-05-09,42344050000
2024-05-10,42659970000
2024-05-13,42290200000
2024-05-14,42677920000
2024-05-15,42936400000
2024-05-16,43054870000
2024-05-17,43550290000
2024-05-20,42254300000
2024-05-21,42304560000
2024-05-22,42896910000
2024-05-23,42308150000
2024-05-24,42850240000
2024-05-28,42265070000
2024-05-29,42178910000
2024-05-30,42555860000
2024-05-31,43205650000
2024-06-03,42943580000
2024-06-04,42354820000
2024-06-05,42265070000
2024-06-06,42078390000
2024-06-07,42304560000
2024-06-10,42135830000
2024-06-11,41033700000
2024-06-12,41270640000
2024-06-13,40915230000
2024-06-14,40606490000
2024-06-17,41109090000
2024-06-18,41525530000
2024-06-20,42017360000
2024-06-21,42265070000
2024-06-24,42778440000
2024-06-25,42573810000
2024-06-26,42225580000
2024-06-27,42121470000
2024-06-28,42071210000
2024-07-01,42193270000
2024-07-02,42559450000
2024-07-03,42559450000
2024-07-05,41945560000
2024-07-08,42017360000
2024-07-09,42588170000
2024-07-10,43220010000
2024-07-11,43934420000
2024-07-12,44253930000
2024-07-15,45068860000
2024-07-16,45420680000
2024-07-17,45707880000
2024-07-18,44982700000
2024-07-19,44429840000
2024-07-22,44734990000
2024-07-23,44670370000
2024-07-24,44293420000
2024-07-25,44189310000
2024-07-26,44566260000
2024-07-29,44638060000
2024-07-30,45194448000
2024-07-31,44964816000
2024-08-01,43949412000
2024-08-02,39561288000
2024-08-05,37864164000
2024-08-06,38409540000
2024-08-07,38305488000
2024-08-08,39008736000
2024-08-09,39274248000
