,MCHP
2018-07-17,22415148000
2018-07-18,22580208000
2018-07-19,22353840000
2018-07-20,22254804000
2018-07-23,22212360000
2018-07-24,21990708000
2018-07-25,21915252000
2018-07-26,22320828000
2018-07-27,22471740000
2018-07-30,21981276000
2018-07-31,22033152000
2018-08-01,22066164000
2018-08-02,22311396000
2018-08-03,22419864000
2018-08-06,22542480000
2018-08-07,22933908000
2018-08-08,23051808000
2018-08-09,23127264000
2018-08-10,20613636000
2018-08-13,20519316000
2018-08-14,19826064000
2018-08-15,19415772000
2018-08-16,19288440000
2018-08-17,19576116000
2018-08-20,19453500000
2018-08-21,20047716000
2018-08-22,20142036000
2018-08-23,20198628000
2018-08-24,20509884000
2018-08-27,20840004000
2018-08-28,20632500000
2018-08-29,20472156000
2018-08-30,20175048000
2018-08-31,20283516000
2018-09-04,20297664000
2018-09-05,20076012000
2018-09-06,19783620000
2018-09-07,19585548000
2018-09-10,19811916000
2018-09-11,19627992000
2018-09-12,19684584000
2018-09-13,19750608000
2018-09-14,19712880000
2018-09-17,19071504000
2018-09-18,18958320000
2018-09-19,19189404000
2018-09-20,19661004000
2018-09-21,19514808000
2018-09-24,19406340000
2018-09-25,18571608000
2018-09-26,18581040000
2018-09-27,18538596000
2018-09-28,18609336000
2018-10-01,18263772000
2018-10-02,18382122000
2018-10-03,17780904000
2018-10-04,16909848000
2018-10-05,16398576000
2018-10-08,16024590000
2018-10-09,15948845999
2018-10-10,15726348000
2018-10-11,16024590000
2018-10-12,16157142000
2018-10-15,16147674000
2018-10-16,16370172000
2018-10-17,16346502000
2018-10-18,15991452000
2018-10-19,15863634000
2018-10-22,15821028000
2018-10-23,15910974000
2018-10-24,14509710000
2018-10-25,14793750000
2018-10-26,14760612000
2018-10-29,14746410000
2018-10-30,15347628000
2018-10-31,15570126000
2018-11-01,16658945999
2018-11-02,16507457999
2018-11-05,16412778000
2018-11-06,16573734000
2018-11-07,16640010000
2018-11-08,17619948000
2018-11-09,17070804000
2018-11-12,16488522000
2018-11-13,16772562000
2018-11-14,17047134000
2018-11-15,17832978000
2018-11-16,17899254000
2018-11-19,17487396000
2018-11-20,17279100000
2018-11-21,17279100000
2018-11-23,17596278000
2018-11-26,17927658000
2018-11-27,17444790000
2018-11-28,17965530000
2018-11-29,17615214000
2018-11-30,17752500000
2018-12-03,18405792000
2018-12-04,17629416000
2018-12-06,17373780000
2018-12-07,16630542000
2018-12-10,17018730000
2018-12-11,17089740000
2018-12-12,17416386000
2018-12-13,17146548000
2018-12-14,16957188000
2018-12-17,16853040000
2018-12-18,17075538000
2018-12-19,16242354000
2018-12-20,16261290000
2018-12-21,16090866000
2018-12-24,15560657999
2018-12-26,16658945999
2018-12-27,16919316000
2018-12-28,16957188000
2018-12-31,17059424000
2019-01-02,16921848000
2019-01-03,15731103999
2019-01-04,16371544000
2019-01-07,16845944000
2019-01-08,17306112000
2019-01-09,17989248000
2019-01-10,18174264000
2019-01-11,18292864000
2019-01-14,17609728000
2019-01-15,17794744000
2019-01-16,17808976000
2019-01-17,18065152000
2019-01-18,18416208000
2019-01-22,17832696000
2019-01-23,17638192000
2019-01-24,18605968000
2019-01-25,19123064000
2019-01-28,19037672000
2019-01-29,18852656000
2019-01-30,19089856000
2019-01-31,19066136000
2019-02-01,19421936000
2019-02-04,19587976000
2019-02-05,19744528000
2019-02-06,21181960000
2019-02-07,20892576000
2019-02-08,20736024000
2019-02-11,21101312000
2019-02-12,21708544000
2019-02-13,21632640000
2019-02-14,21490320000
2019-02-15,21608920000
2019-02-19,21514040000
2019-02-20,21267352000
2019-02-21,21110800000
2019-02-22,21120288000
2019-02-25,21300560000
2019-02-26,21125032000
2019-02-27,20655376000
2019-02-28,20607936000
2019-03-01,21025408000
2019-03-04,21011176000
2019-03-05,20698072000
2019-03-06,20513056000
2019-03-07,20029168000
2019-03-08,20176232000
2019-03-11,20588960000
2019-03-12,20470360000
2019-03-13,20176232000
2019-03-14,19924800000
2019-03-15,20422920000
2019-03-18,20242648000
2019-03-19,20422920000
2019-03-20,19991216000
2019-03-21,20726536000
2019-03-22,20261624000
2019-03-25,19882104000
2019-03-26,19986472000
2019-03-27,19303336000
2019-03-28,19251152000
2019-03-29,19678112000
2019-04-01,20797988000
2019-04-02,20859816000
2019-04-03,21473340000
2019-04-04,21701628000
2019-04-05,22096376000
2019-04-08,22367468000
2019-04-09,22091620000
2019-04-10,22415028000
2019-04-11,22348444000
2019-04-12,22676608000
2019-04-15,22733680000
2019-04-16,23247328000
2019-04-17,23604028000
2019-04-18,23475616000
2019-04-22,23209280000
2019-04-23,23342448000
2019-04-24,23504152000
2019-04-25,23180744000
2019-04-26,23404276000
2019-04-29,23475616000
2019-04-30,23756220000
2019-05-01,23532688000
2019-05-02,23808536000
2019-05-03,23960728000
2019-05-06,23061844000
2019-05-07,22391248000
2019-05-08,21768212000
2019-05-09,21254564000
2019-05-10,21221272000
2019-05-13,19884836000
2019-05-14,20132148000
2019-05-15,20403240000
2019-05-16,20232024000
2019-05-17,19799228000
2019-05-20,18914612000
2019-05-21,19485332000
2019-05-22,19461552000
2019-05-23,19399724000
2019-05-24,19123876000
2019-05-28,18814736000
2019-05-29,19157168000
2019-05-30,19342652000
2019-05-31,19028756000
2019-06-03,18966928000
2019-06-04,20037028000
2019-06-05,19580452000
2019-06-06,19765936000
2019-06-07,19894348000
2019-06-10,20393728000
2019-06-11,20293852000
2019-06-12,19927640000
2019-06-13,19998980000
2019-06-14,19784960000
2019-06-17,19318872000
2019-06-18,20213000000
2019-06-19,20155928000
2019-06-20,20350924000
2019-06-21,20236780000
2019-06-24,20241536000
2019-06-25,19960932000
2019-06-26,20726648000
2019-06-27,20721892000
2019-06-28,20617260000
2019-07-01,21789760000
2019-07-02,21394016000
2019-07-03,21398784000
2019-07-05,21274816000
2019-07-08,20964896000
2019-07-09,21270048000
2019-07-10,21303424000
2019-07-11,21394016000
2019-07-12,21866048000
2019-07-15,22075840000
2019-07-16,21637184000
2019-07-17,21637184000
2019-07-18,22147360000
2019-07-19,22004320000
2019-07-22,22304704000
2019-07-23,22786272000
2019-07-24,23801856000
2019-07-25,23377504000
2019-07-26,23391808000
2019-07-29,23453792000
2019-07-30,23120032000
2019-07-31,22509728000
2019-08-01,21837440000
2019-08-02,20993504000
2019-08-05,19935008000
2019-08-06,20278304000
2019-08-07,21079328000
2019-08-08,21646720000
2019-08-09,20941056000
2019-08-12,20812320000
2019-08-13,21546592000
2019-08-14,20721728000
2019-08-15,20702656000
2019-08-16,21069792000
2019-08-19,21470304000
2019-08-20,21193760000
2019-08-21,21222368000
2019-08-22,21355872000
2019-08-23,20163872000
2019-08-26,20202016000
2019-08-27,20106656000
2019-08-28,20235392000
2019-08-29,20640672000
2019-08-30,20583456000
2019-09-03,20240160000
2019-09-04,20626368000
2019-09-05,21179456000
2019-09-06,21579968000
2019-09-09,21904192000
2019-09-10,22071072000
2019-09-11,22748128000
2019-09-12,22762432000
2019-09-13,22648000000
2019-09-16,22514496000
2019-09-17,22352384000
2019-09-18,22309472000
2019-09-19,22047232000
2019-09-20,21560896000
2019-09-23,21913728000
2019-09-24,21608576000
2019-09-25,22175968000
2019-09-26,22023392000
2019-09-27,21765920000
2019-09-30,22226464000
2019-10-01,22226464000
2019-10-02,21657168000
2019-10-03,21934640000
2019-10-04,22422608000
2019-10-07,22087728000
2019-10-08,21360560000
2019-10-09,21815040000
2019-10-10,22106864000
2019-10-11,22848384000
2019-10-14,22886656000
2019-10-15,23154560000
2019-10-16,22982336000
2019-10-17,22891440000
2019-10-18,22728784000
2019-10-21,23388976000
2019-10-22,23054096000
2019-10-23,22240816000
2019-10-24,22523072000
2019-10-25,22460880000
2019-10-28,22862736000
2019-10-29,22676160000
2019-10-30,22819680000
2019-10-31,22556560000
2019-11-01,23197616000
2019-11-04,23867376000
2019-11-05,23924784000
2019-11-06,22872304000
2019-11-07,22810112000
2019-11-08,23015824000
2019-11-11,22623536000
2019-11-12,22408256000
2019-11-13,22503936000
2019-11-14,22393904000
2019-11-15,22628320000
2019-11-18,22111648000
2019-11-19,22159488000
2019-11-20,21805472000
2019-11-21,21767200000
2019-11-22,21925072000
2019-11-25,22393904000
2019-11-26,22814896000
2019-11-27,22867520000
2019-11-29,22613968000
2019-12-02,22537424000
2019-12-03,21977696000
2019-12-04,23092368000
2019-12-05,23135424000
2019-12-06,23623392000
2019-12-09,23685584000
2019-12-10,23551632000
2019-12-11,23762128000
2019-12-12,24675872000
2019-12-13,24417536000
2019-12-16,24699792000
2019-12-17,24513216000
2019-12-18,24374480000
2019-12-19,24489296000
2019-12-20,25034672000
2019-12-23,25111216000
2019-12-24,25130352000
2019-12-26,25340848000
2019-12-27,25230816000
2019-12-30,25111216000
2019-12-31,25143272000
2020-01-02,25834760000
2020-01-03,25268124000
2020-01-06,24907974000
2020-01-07,26579070000
2020-01-08,26242930000
2020-01-09,26487832000
2020-01-10,26612684000
2020-01-13,26703922000
2020-01-14,26439812000
2020-01-15,25829958000
2020-01-16,26127682000
2020-01-17,26271742000
2020-01-21,26228524000
2020-01-22,26252534000
2020-01-23,26473426000
2020-01-24,25743522000
2020-01-27,24725498000
2020-01-28,25018420000
2020-01-29,24600646000
2020-01-30,24384556000
2020-01-31,23404948000
2020-02-03,23424156000
2020-02-04,24422972000
2020-02-05,26055652000
2020-02-06,26046048000
2020-02-07,25503422000
2020-02-10,25969216000
2020-02-11,26137286000
2020-02-12,26338970000
2020-02-13,26502238000
2020-02-14,26257336000
2020-02-18,25681096000
2020-02-19,26367782000
2020-02-20,25959612000
2020-02-21,25229708000
2020-02-24,24038812000
2020-02-25,23332918000
2020-02-26,22751876000
2020-02-27,21580188000
2020-02-28,21781872000
2020-03-02,22862322000
2020-03-03,21469742000
2020-03-04,22391726000
2020-03-05,21292068000
2020-03-06,20879096000
2020-03-09,18718196000
2020-03-10,19563348000
2020-03-11,17623340000
2020-03-12,14963032000
2020-03-13,16802198000
2020-03-16,13392778000
2020-03-17,15006250000
2020-03-18,13916196000
2020-03-19,14540456000
2020-03-20,14319564000
2020-03-23,15731351999
2020-03-24,18180372000
2020-03-25,17993094000
2020-03-26,17892252000
2020-03-27,16374820000
2020-03-30,16562098000
2020-03-31,16794060000
2020-04-01,15555560000
2020-04-02,16095546000
2020-04-03,15862708000
2020-04-06,18324846000
2020-04-07,18166318000
2020-04-08,19697104000
2020-04-09,19429588000
2020-04-13,19707012000
2020-04-14,20296538000
2020-04-15,19459312000
2020-04-16,19211612000
2020-04-17,19900218000
2020-04-20,19246290000
2020-04-21,18537868000
2020-04-22,19573254000
2020-04-23,19518760000
2020-04-24,20316354000
2020-04-27,20985144000
2020-04-28,21634118000
2020-04-29,22852802000
2020-04-30,21733198000
2020-05-01,20192504000
2020-05-04,20316354000
2020-05-05,20677996000
2020-05-06,20747352000
2020-05-07,21178350000
2020-05-08,22218690000
2020-05-11,21871910000
2020-05-12,21297246000
2020-05-13,20791938000
2020-05-14,21252660000
2020-05-15,20697812000
2020-05-18,22050254000
2020-05-19,21832278000
2020-05-20,22615010000
2020-05-21,21703474000
2020-05-22,21748060000
2020-05-26,23244168000
2020-05-27,23967452000
2020-05-28,23640488000
2020-05-29,23784154000
2020-06-01,23714798000
2020-06-02,23987268000
2020-06-03,26949760000
2020-06-04,26464268000
2020-06-05,27247000000
2020-06-08,26870496000
2020-06-09,26191798000
2020-06-10,25845018000
2020-06-11,24135888000
2020-06-12,24675874000
2020-06-15,25082102000
2020-06-16,25706306000
2020-06-17,25904466000
2020-06-18,25835110000
2020-06-19,25622088000
2020-06-22,25691444000
2020-06-23,25780616000
2020-06-24,25037516000
2020-06-25,25260446000
2020-06-26,24784862000
2020-06-29,25409066000
2020-06-30,26956800000
2020-07-01,26398720000
2020-07-02,26782720000
2020-07-06,27586560000
2020-07-07,26874880000
2020-07-08,26618880000
2020-07-09,27535360000
2020-07-10,27294720000
2020-07-13,26772480000
2020-07-14,27540480000
2020-07-15,27617280000
2020-07-16,27043840000
2020-07-17,27048960000
2020-07-20,27566080000
2020-07-21,27315200000
2020-07-22,26746880000
2020-07-23,25989120000
2020-07-24,25656320000
2020-07-27,26388480000
2020-07-28,25733120000
2020-07-29,26291200000
2020-07-30,26178560000
2020-07-31,26045440000
2020-08-03,26849280000
2020-08-04,27473920000
2020-08-05,25216000000
2020-08-06,25395200000
2020-08-07,25338880000
2020-08-10,25666560000
2020-08-11,25763840000
2020-08-12,26132480000
2020-08-13,25748480000
2020-08-14,25651200000
2020-08-17,26460160000
2020-08-18,27479040000
2020-08-19,27678720000
2020-08-20,26859520000
2020-08-21,27632640000
2020-08-24,27499520000
2020-08-25,27904000000
2020-08-26,27550720000
2020-08-27,27499520000
2020-08-28,28293120000
2020-08-31,28083200000
2020-09-01,28759040000
2020-09-02,29363200000
2020-09-03,27909120000
2020-09-04,27688960000
2020-09-08,26337280000
2020-09-09,25968640000
2020-09-10,25753600000
2020-09-11,25779200000
2020-09-14,26168320000
2020-09-15,26526720000
2020-09-16,26516480000
2020-09-17,26501120000
2020-09-18,25958400000
2020-09-21,25216000000
2020-09-22,25395200000
2020-09-23,25000960000
2020-09-24,25026560000
2020-09-25,25359360000
2020-09-28,26388480000
2020-09-29,26301440000
2020-09-30,27066984000
2020-10-01,28199604000
2020-10-02,27330384000
2020-10-05,28262820000
2020-10-06,28046832000
2020-10-07,28657920000
2020-10-08,29390172000
2020-10-09,30022332000
2020-10-12,30059208000
2020-10-13,29390172000
2020-10-14,29174184000
2020-10-15,29326956000
2020-10-16,29184720000
2020-10-19,29411244000
2020-10-20,29300616000
2020-10-21,29100432000
2020-10-22,29637768000
2020-10-23,29637768000
2020-10-26,28905516000
2020-10-27,28431396000
2020-10-28,27009036000
2020-10-29,28009956000
2020-10-30,27678072000
2020-11-02,27688608000
2020-11-03,28705332000
2020-11-04,29848488000
2020-11-05,31181292000
2020-11-06,32998752000
2020-11-09,33325368000
2020-11-10,32113728000
2020-11-11,33256884000
2020-11-12,32519364000
2020-11-13,33230544000
2020-11-16,34147175999
2020-11-17,33551892000
2020-11-18,32882856000
2020-11-19,33588768000
2020-11-20,34500132000
2020-11-23,34668708000
2020-11-24,35179704000
2020-11-25,34747728000
2020-11-27,35032200000
2020-11-30,35395692000
2020-12-01,36080532000
2020-12-02,36185892000
2020-12-03,36480900000
2020-12-04,37992816000
2020-12-07,38193000000
2020-12-08,38129784000
2020-12-09,36823320000
2020-12-10,36854928000
2020-12-11,37039308000
2020-12-14,37271100000
2020-12-15,37181544000
2020-12-16,36565188000
2020-12-17,36802248000
2020-12-18,36349200000
2020-12-21,36349200000
2020-12-22,36069996000
2020-12-23,35822400000
2020-12-24,36027852000
2020-12-28,35890884000
2020-12-29,35601144000
2020-12-30,36027852000
2020-12-31,37458144000
2021-01-04,37203216000
2021-01-05,38022240000
2021-01-06,38749056000
2021-01-07,40327440000
2021-01-08,39974880000
2021-01-11,40083360000
2021-01-12,40495584000
2021-01-13,40869840000
2021-01-14,41569536000
2021-01-15,40289472000
2021-01-19,41564112000
2021-01-20,41325456000
2021-01-21,41309184000
2021-01-22,40717968000
2021-01-25,40457616000
2021-01-26,39318576000
2021-01-27,36080448000
2021-01-28,37599168000
2021-01-29,36915744000
2021-02-01,38580912000
2021-02-02,39031104000
2021-02-03,37930032000
2021-02-04,38982288000
2021-02-05,39443328000
2021-02-08,41352576000
2021-02-09,41238672000
2021-02-10,41124768000
2021-02-11,42751968000
2021-02-12,43272672000
2021-02-16,43999488000
2021-02-17,44221872000
2021-02-18,42453648000
2021-02-19,44032032000
2021-02-22,42090240000
2021-02-23,42014304000
2021-02-24,42648912000
2021-02-25,40061664000
2021-02-26,41395968000
2021-03-01,42876720000
2021-03-02,41244096000
2021-03-03,40235232000
2021-03-04,37989696000
2021-03-05,39443328000
2021-03-08,37089312000
2021-03-09,39448752000
2021-03-10,38325984000
2021-03-11,40197264000
2021-03-12,39985728000
2021-03-15,40560672000
2021-03-16,40652880000
2021-03-17,41715984000
2021-03-18,39459600000
2021-03-19,40696272000
2021-03-22,41998032000
2021-03-23,40674576000
2021-03-24,39801312000
2021-03-25,39909792000
2021-03-26,42149904000
2021-03-29,40913232000
2021-03-30,40712544000
2021-03-31,42491475000
2021-04-01,43843800000
2021-04-05,44845725000
2021-04-06,44002575000
2021-04-07,43723350000
2021-04-08,44287275000
2021-04-09,44270850000
2021-04-12,43466025000
2021-04-13,43077300000
2021-04-14,42792600000
2021-04-15,43914975000
2021-04-16,43329150000
2021-04-19,42162975000
2021-04-20,40985850000
2021-04-21,42332700000
2021-04-22,41434800000
2021-04-23,42809025000
2021-04-26,43570050000
2021-04-27,43115625000
2021-04-28,42327225000
2021-04-29,42683100000
2021-04-30,41139150000
2021-05-03,40553325000
2021-05-04,39660900000
2021-05-05,39868950000
2021-05-06,40104375000
2021-05-07,40996800000
2021-05-10,39228375000
2021-05-11,39830625000
2021-05-12,38089575000
2021-05-13,38905350000
2021-05-14,39825150000
2021-05-17,39288600000
2021-05-18,38987475000
2021-05-19,40241250000
2021-05-20,41374575000
2021-05-21,41007750000
2021-05-24,42184875000
2021-05-25,42365550000
2021-05-26,42579075000
2021-05-27,42639300000
2021-05-28,42962325000
2021-06-01,42518850000
2021-06-02,42568125000
2021-06-03,41533350000
2021-06-04,42535275000
2021-06-07,42042525000
2021-06-08,41779725000
2021-06-09,41555250000
2021-06-10,42004200000
2021-06-11,42179400000
2021-06-14,42639300000
2021-06-15,42141075000
2021-06-16,41714025000
2021-06-17,41122725000
2021-06-18,39863475000
2021-06-21,40449300000
2021-06-22,39934650000
2021-06-23,40093425000
2021-06-24,40821600000
2021-06-25,40728525000
2021-06-28,41697600000
2021-06-29,41834475000
2021-06-30,41275831000
2021-07-01,40713505000
2021-07-02,40867869000
2021-07-06,40283491000
2021-07-07,39555775000
2021-07-08,38872163000
2021-07-09,39699113000
2021-07-12,40300030000
2021-07-13,39671548000
2021-07-14,39566801000
2021-07-15,37885336000
2021-07-16,36870944000
2021-07-19,36380287000
2021-07-20,37769563000
2021-07-21,38772929000
2021-07-22,38144447000
2021-07-23,38375993000
2021-07-26,38420097000
2021-07-27,37471861000
2021-07-28,38006622000
2021-07-29,38872163000
2021-07-30,39451028000
2021-08-02,39969250000
2021-08-03,40470933000
2021-08-04,40658375000
2021-08-05,41286857000
2021-08-06,41270318000
2021-08-09,41209675000
2021-08-10,41485325000
2021-08-11,41479812000
2021-08-12,41661741000
2021-08-13,41783027000
2021-08-16,41463273000
2021-08-17,40162205000
2021-08-18,39599879000
2021-08-19,39765269000
2021-08-20,39925146000
2021-08-23,40763122000
2021-08-24,40812739000
2021-08-25,41744436000
2021-08-26,42984861000
2021-08-27,43933097000
2021-08-30,43828350000
2021-08-31,43376284000
2021-09-01,42896653000
2021-09-02,43078582000
2021-09-03,43232946000
2021-09-07,43006913000
2021-09-08,42527282000
2021-09-09,42995887000
2021-09-10,43409362000
2021-09-13,44296955000
2021-09-14,44280416000
2021-09-15,44710430000
2021-09-16,44964028000
2021-09-17,44407215000
2021-09-20,43139225000
2021-09-21,43354232000
2021-09-22,44517475000
2021-09-23,45526354000
2021-09-24,45564945000
2021-09-27,45779952000
2021-09-28,43646421000
2021-09-29,42196502000
2021-09-30,42588575000
2021-10-01,42372164000
2021-10-04,40679719000
2021-10-05,41068149000
2021-10-06,40996012000
2021-10-07,41412187000
2021-10-08,40546543000
2021-10-11,39930604000
2021-10-12,39120450000
2021-10-13,38981725000
2021-10-14,40219152000
2021-10-15,40385622000
2021-10-18,40957169000
2021-10-19,41534265000
2021-10-20,41550912000
2021-10-21,42177949000
2021-10-22,41728480000
2021-10-25,42061420000
2021-10-26,40946071000
2021-10-27,40158113000
2021-10-28,41301207000
2021-10-29,41112541000
2021-11-01,42671810000
2021-11-02,43715022000
2021-11-03,44264373000
2021-11-04,46012308000
2021-11-05,47588224000
2021-11-08,46705933000
2021-11-09,46012308000
2021-11-10,44924704000
2021-11-11,46334150000
2021-11-12,46250915000
2021-11-15,46173229000
2021-11-16,46755874000
2021-11-17,45979014000
2021-11-18,46228719000
2021-11-19,45879132000
2021-11-22,45884681000
2021-11-23,46228719000
2021-11-24,46561659000
2021-11-26,44430843000
2021-11-29,46833560000
2021-11-30,46295307000
2021-12-01,46872403000
2021-12-02,46744776000
2021-12-03,47316323000
2021-12-06,46583855000
2021-12-07,49325061000
2021-12-08,48464966000
2021-12-09,48070987000
2021-12-10,48348437000
2021-12-13,47255284000
2021-12-14,47105461000
2021-12-15,48797906000
2021-12-16,46905697000
2021-12-17,46811364000
2021-12-20,45834740000
2021-12-21,47355166000
2021-12-22,47926713000
2021-12-23,48237457000
2021-12-27,49580315000
2021-12-28,48847847000
2021-12-29,48964376000
2021-12-30,48320692000
2021-12-31,48370536000
2022-01-03,48892800000
2022-01-04,48598332000
2022-01-05,46959312000
2022-01-06,47392680000
2022-01-07,45520308000
2022-01-10,46075908000
2022-01-11,47009316000
2022-01-12,47353788000
2022-01-13,46498164000
2022-01-14,46831524000
2022-01-18,44075748000
2022-01-19,42592296000
2022-01-20,41097732000
2022-01-21,40742148000
2022-01-24,41586660000
2022-01-25,40303224000
2022-01-26,41331084000
2022-01-27,39469824000
2022-01-28,40125432000
2022-01-31,43047888000
2022-02-01,43497924000
2022-02-02,43914624000
2022-02-03,41208852000
2022-02-04,40658808000
2022-02-07,40919940000
2022-02-08,41914464000
2022-02-09,43575708000
2022-02-10,41631108000
2022-02-11,39630948000
2022-02-14,39553164000
2022-02-15,41658888000
2022-02-16,41947800000
2022-02-17,39542052000
2022-02-18,39880968000
2022-02-22,39886524000
2022-02-23,39058680000
2022-02-24,39592056000
2022-02-25,40086540000
2022-02-28,39075348000
2022-03-01,37725240000
2022-03-02,38747544000
2022-03-03,38358624000
2022-03-04,37647456000
2022-03-07,36191784000
2022-03-08,38075268000
2022-03-09,39380928000
2022-03-10,38808660000
2022-03-11,38358624000
2022-03-14,37853028000
2022-03-15,39792072000
2022-03-16,41531100000
2022-03-17,41903352000
2022-03-18,42942324000
2022-03-21,42542292000
2022-03-22,42442284000
2022-03-23,40986612000
2022-03-24,43159008000
2022-03-25,42870096000
2022-03-28,43031220000
2022-03-29,44325768000
2022-03-30,42442284000
2022-03-31,41612532000
2022-04-01,40964586000
2022-04-04,41191644000
2022-04-05,38815842000
2022-04-06,37813464000
2022-04-07,37763622000
2022-04-08,36728016000
2022-04-11,36445578000
2022-04-12,36257286000
2022-04-13,36971688000
2022-04-14,36118836000
2022-04-18,37237512000
2022-04-19,38156820000
2022-04-20,38295270000
2022-04-21,37447956000
2022-04-22,36589566000
2022-04-25,37713780000
2022-04-26,36091146000
2022-04-27,35659182000
2022-04-28,37758084000
2022-04-29,36107760000
2022-05-02,37580868000
2022-05-03,37763622000
2022-05-04,39153660000
2022-05-05,37713780000
2022-05-06,37414728000
2022-05-09,35614878000
2022-05-10,37796850000
2022-05-11,35753328000
2022-05-12,36235134000
2022-05-13,37121214000
2022-05-16,36512034000
2022-05-17,38322960000
2022-05-18,36628332000
2022-05-19,36556338000
2022-05-20,36921846000
2022-05-23,37104600000
2022-05-24,37159980000
2022-05-25,37691628000
2022-05-26,38799228000
2022-05-27,40311102000
2022-05-31,40233570000
2022-06-01,39408408000
2022-06-02,40604616000
2022-06-03,39452712000
2022-06-06,38893374000
2022-06-07,39142584000
2022-06-08,38162358000
2022-06-09,36899694000
2022-06-10,35526270000
2022-06-13,33216924000
2022-06-14,33754110000
2022-06-15,34086390000
2022-06-16,31638594000
2022-06-17,31898880000
2022-06-21,32868030000
2022-06-22,32652048000
2022-06-23,32070558000
2022-06-24,33549204000
2022-06-27,33599046000
2022-06-28,32923410000
2022-06-29,32148090000
2022-06-30,32031120000
2022-07-01,30972240000
2022-07-05,30961210000
2022-07-06,30966725000
2022-07-07,32400625000
2022-07-08,32786675000
2022-07-11,32466805000
2022-07-12,32648800000
2022-07-13,32726010000
2022-07-14,33602895000
2022-07-15,34402570000
2022-07-18,34055125000
2022-07-19,35582780000
2022-07-20,36150825000
2022-07-21,36509300000
2022-07-22,35693080000
2022-07-25,35626900000
2022-07-26,35014735000
2022-07-27,36768505000
2022-07-28,37154555000
2022-07-29,37976290000
2022-08-01,38141740000
2022-08-02,38202405000
2022-08-03,40380830000
2022-08-04,40127140000
2022-08-05,39410190000
2022-08-08,39101350000
2022-08-09,37502000000
2022-08-10,38985535000
2022-08-11,39360555000
2022-08-12,40651065000
2022-08-15,40965420000
2022-08-16,40860635000
2022-08-17,39537035000
2022-08-18,40088535000
2022-08-19,39068260000
2022-08-22,37551635000
2022-08-23,38119680000
2022-08-24,37788780000
2022-08-25,38924870000
2022-08-26,36376940000
2022-08-29,35687565000
2022-08-30,35897135000
2022-08-31,35985375000
2022-09-01,35808895000
2022-09-02,35571750000
2022-09-06,35158125000
2022-09-07,35864045000
2022-09-08,36255610000
2022-09-09,36928440000
2022-09-12,37182130000
2022-09-13,34832740000
2022-09-14,36228035000
2022-09-15,35626900000
2022-09-16,36233550000
2022-09-19,36889835000
2022-09-20,36051555000
2022-09-21,35698595000
2022-09-22,34915465000
2022-09-23,34292270000
2022-09-26,33895190000
2022-09-27,34474265000
2022-09-28,35240850000
2022-09-29,34187485000
2022-09-30,33517676000
2022-10-03,34962072000
2022-10-04,36631640000
2022-10-05,37010588000
2022-10-06,36862304000
2022-10-07,35049944000
2022-10-10,33627516000
2022-10-11,32704860000
2022-10-12,31765728000
2022-10-13,32644448000
2022-10-14,31474652000
2022-10-17,32369848000
2022-10-18,32551084000
2022-10-19,32578544000
2022-10-20,32545592000
2022-10-21,33968020000
2022-10-24,34286556000
2022-10-25,35412416000
2022-10-26,34363444000
2022-10-27,33633008000
2022-10-28,34599600000
2022-10-31,33907608000
2022-11-01,34248112000
2022-11-02,33303488000
2022-11-03,32655432000
2022-11-04,35071912000
2022-11-07,35989076000
2022-11-08,37213792000
2022-11-09,36521800000
2022-11-10,40596864000
2022-11-11,41645836000
2022-11-14,41129588000
2022-11-15,42255448000
2022-11-16,40443088000
2022-11-17,40525468000
2022-11-18,40734164000
2022-11-21,39679700000
2022-11-22,41288856000
2022-11-23,42079704000
2022-11-25,41557964000
2022-11-28,40827528000
2022-11-29,40761624000
2022-11-30,43491148000
2022-12-01,43013344000
2022-12-02,42458652000
2022-12-05,42057736000
2022-12-06,41266888000
2022-12-07,41316316000
2022-12-08,42189544000
2022-12-09,41673296000
2022-12-12,42469636000
2022-12-13,42513572000
2022-12-14,41799612000
2022-12-15,39932332000
2022-12-16,39910364000
2022-12-19,39256816000
2022-12-20,39114024000
2022-12-21,40069632000
2022-12-22,38394572000
2022-12-23,38405556000
2022-12-27,37911276000
2022-12-28,37274204000
2022-12-29,38691140000
2022-12-30,38581300000
2023-01-03,37790790000
2023-01-04,38715051000
2023-01-05,37790790000
2023-01-06,39797913000
2023-01-09,40361220000
2023-01-10,41263605000
2023-01-11,41236260000
2023-01-12,41148756000
2023-01-13,40973748000
2023-01-17,40738581000
2023-01-18,40415910000
2023-01-19,39240075000
2023-01-20,40251840000
2023-01-23,41733939000
2023-01-24,41411268000
2023-01-25,41635497000
2023-01-26,42800394000
2023-01-27,42483192000
2023-01-30,41389392000
2023-01-31,42450378000
2023-02-01,44386404000
2023-02-02,46229457000
2023-02-03,46672446000
2023-02-06,46196643000
2023-02-07,47317788000
2023-02-08,46371651000
2023-02-09,46426341000
2023-02-10,45173940000
2023-02-13,46120077000
2023-02-14,46420872000
2023-02-15,46984179000
2023-02-16,46289616000
2023-02-17,45540363000
2023-02-21,44123892000
2023-02-22,43631682000
2023-02-23,44408280000
2023-02-24,43576992000
2023-02-27,44091078000
2023-02-28,44315307000
2023-03-01,44178582000
2023-03-02,44326245000
2023-03-03,45173940000
