,PPL
2018-07-16,20070379600
2018-07-17,19992969300
2018-07-18,19697402700
2018-07-19,19922596300
2018-07-20,19711477300
2018-07-23,19795924900
2018-07-24,20021118500
2018-07-25,20239274800
2018-07-26,20380020800
2018-07-27,20260386700
2018-07-30,20182976400
2018-07-31,20246312100
2018-08-01,20084454200
2018-08-02,20140752600
2018-08-03,20387058100
2018-08-06,20429281900
2018-08-07,20365946200
2018-08-08,20105566100
2018-08-09,20358908900
2018-08-10,20295573200
2018-08-13,20457431100
2018-08-14,20598177100
2018-08-15,20548916000
2018-08-16,20802258800
2018-08-17,21027452400
2018-08-20,21196347600
2018-08-21,20978191300
2018-08-22,20830408000
2018-08-23,20724848500
2018-08-24,20900781000
2018-08-27,20710773900
2018-08-28,20823370700
2018-08-29,20809296100
2018-08-30,20928930200
2018-08-31,20928930200
2018-09-04,21069676200
2018-09-05,21548212600
2018-09-06,21759331600
2018-09-07,20935967500
2018-09-10,21189310300
2018-09-11,21238571400
2018-09-12,21210422200
2018-09-13,21301907100
2018-09-14,21224496800
2018-09-17,21414503900
2018-09-18,21245608700
2018-09-19,20872631800
2018-09-20,20795221500
2018-09-21,20886706400
2018-09-24,20541878700
2018-09-25,20232237500
2018-09-26,19950745500
2018-09-27,20225200200
2018-09-28,20591139800
2018-10-01,21203688960
2018-10-02,21426961500
2018-10-03,21290117040
2018-10-04,21607020000
2018-10-05,21815887860
2018-10-08,21967137000
2018-10-09,21909518280
2018-10-10,21931125300
2018-10-11,21585412980
2018-10-12,21787078500
2018-10-15,21931125300
2018-10-16,22226421240
2018-10-17,22255230600
2018-10-18,22190409540
2018-10-19,22485705480
2018-10-22,22017553380
2018-10-23,22003148700
2018-10-24,22492907820
2018-10-25,21988744020
2018-10-26,21578210640
2018-10-29,21995946360
2018-10-30,22147195500
2018-10-31,21895113600
2018-11-01,22096779120
2018-11-02,22204814220
2018-11-05,22284039960
2018-11-06,22327254000
2018-11-07,22586538240
2018-11-08,22658561640
2018-11-09,22824215460
2018-11-12,22716180360
2018-11-13,22968262260
2018-11-14,23177130120
2018-11-15,21967137000
2018-11-16,22204814220
2018-11-19,22644156960
2018-11-20,22644156960
2018-11-21,22067969760
2018-11-23,22212016560
2018-11-26,22103981460
2018-11-27,22413682080
2018-11-28,22226421240
2018-11-29,22089576780
2018-11-30,22031958060
2018-12-03,22406479740
2018-12-04,22118386140
2018-12-06,22075172100
2018-12-07,22392075060
2018-12-10,22176004860
2018-12-11,21967137000
2018-12-12,22103981460
2018-12-13,22204814220
2018-12-14,22031958060
2018-12-17,21578210640
2018-12-18,20144944980
2018-12-19,20332205820
2018-12-20,20670715800
2018-12-21,20454645600
2018-12-24,19871256060
2018-12-26,20389824540
2018-12-27,20411431560
2018-12-28,20418633900
2018-12-31,20426581590
2019-01-02,20267956530
2019-01-03,20195854230
2019-01-04,20815934010
2019-01-07,20844774930
2019-01-08,21118763670
2019-01-09,21118763670
2019-01-10,21320650110
2019-01-11,21270178500
2019-01-14,20880826080
2019-01-15,21198076200
2019-01-16,21399962640
2019-01-17,21558587700
2019-01-18,21681161610
2019-01-22,21544167240
2019-01-23,21991201500
2019-01-24,22193087940
2019-01-25,22113775410
2019-01-28,22106565180
2019-01-29,22063303800
2019-01-30,22207508400
2019-01-31,22582440360
2019-02-01,22459866450
2019-02-04,22394974380
2019-02-05,22394974380
2019-02-06,22265190240
2019-02-07,22387764150
2019-02-08,22560809670
2019-02-11,22438235760
2019-02-12,22358923230
2019-02-13,22286820930
2019-02-14,22027252650
2019-02-15,21962360580
2019-02-19,22120985640
2019-02-20,22481497140
2019-02-21,22654542660
2019-02-22,22813167720
2019-02-25,22878059790
2019-02-26,23022264390
2019-02-27,23058315540
2019-02-28,23195309910
2019-03-01,23260201980
2019-03-04,23339514510
2019-03-05,23418827039
2019-03-06,23332304280
2019-03-07,23123207610
2019-03-08,23058315540
2019-03-11,23346724740
2019-03-12,23411616810
2019-03-13,23433247500
2019-03-14,23498139570
2019-03-15,23606293020
2019-03-18,23591872560
2019-03-19,23144838300
2019-03-20,23152048530
2019-03-21,23289042899
2019-03-22,23209730370
2019-03-25,23325094050
2019-03-26,23397196350
2019-03-27,23317883820
2019-03-28,22777116570
2019-03-29,22885270020
2019-04-01,22837277400
2019-04-02,22895020200
2019-04-03,23017723650
2019-04-04,22858930950
2019-04-05,23205387750
2019-04-08,23046595050
2019-04-09,23097120000
2019-04-10,22909455900
2019-04-11,23075466450
2019-04-12,22996070100
2019-04-15,23010505800
2019-04-16,22606306200
2019-04-17,22440295650
2019-04-18,22353681450
2019-04-22,22259849400
2019-04-23,22274285100
2019-04-24,22339245750
2019-04-25,22230978000
2019-04-26,22216542300
2019-04-29,22064967450
2019-04-30,22526909850
2019-05-01,22440295650
2019-05-02,22187670900
2019-05-03,22534127700
2019-05-06,22382552850
2019-05-07,22346463600
2019-05-08,21920610450
2019-05-09,21841214100
2019-05-10,22404206400
2019-05-13,22627959750
2019-05-14,22440295650
2019-05-15,22122710250
2019-05-16,21603025050
2019-05-17,21501975150
2019-05-20,21429796650
2019-05-21,21812342700
2019-05-22,21689639250
2019-05-23,21913392600
2019-05-24,22230978000
2019-05-28,22072185300
2019-05-29,21545282250
2019-05-30,21574153650
2019-05-31,21480321600
2019-06-03,21783471300
2019-06-04,22057749600
2019-06-05,22483602750
2019-06-06,22750663200
2019-06-07,22389770700
2019-06-10,22151581650
2019-06-11,22093838850
2019-06-12,22490820600
2019-06-13,22454731350
2019-06-14,22700138250
2019-06-17,22332027900
2019-06-18,22433077800
2019-06-19,22649613300
2019-06-20,22765098900
2019-06-21,22916673750
2019-06-24,22793970300
2019-06-25,22678484700
2019-06-26,22418642100
2019-06-27,22512474150
2019-06-28,22382552850
2019-07-01,22086680220
2019-07-02,22238354610
2019-07-03,22455032310
2019-07-05,22397251590
2019-07-08,22411696770
2019-07-09,22166128710
2019-07-10,21920560650
2019-07-11,22000009140
2019-07-12,21855557340
2019-07-15,22036122090
2019-07-16,21927783240
2019-07-17,21949451010
2019-07-18,22173351300
2019-07-19,21790554030
2019-07-22,21783331440
2019-07-23,21732773310
2019-07-24,21898892880
2019-07-25,21797776620
2019-07-26,21898892880
2019-07-29,21711105540
2019-07-30,21465537480
2019-07-31,21400534170
2019-08-01,21465537480
2019-08-02,21422201940
2019-08-05,20931065820
2019-08-06,21371643810
2019-08-07,21523318200
2019-08-08,21530540790
2019-08-09,21219969420
2019-08-12,21169411290
2019-08-13,21407756760
2019-08-14,21075517620
2019-08-15,21104407980
2019-08-16,21241637190
2019-08-19,21270527550
2019-08-20,21335530860
2019-08-21,21494427840
2019-08-22,21537763380
2019-08-23,21270527550
2019-08-26,21292195320
2019-08-27,21075517620
2019-08-28,21068295030
2019-08-29,21169411290
2019-08-30,21342753450
2019-09-03,21436647120
2019-09-04,21443869710
2019-09-05,21747218490
2019-09-06,21516095610
2019-09-09,21198301650
2019-09-10,21667770000
2019-09-11,22209464250
2019-09-12,22303357920
2019-09-13,22303357920
2019-09-16,22483922670
2019-09-17,22476700080
2019-09-18,22548925980
2019-09-19,22780048860
2019-09-20,22881165120
2019-09-23,22816161810
2019-09-24,22808939220
2019-09-25,22498367850
2019-09-26,22902832890
2019-09-27,22823384400
2019-09-30,23577980050
2019-10-01,23443205950
2019-10-02,22896622100
2019-10-03,22889134650
2019-10-04,23158682850
2019-10-07,23068833450
2019-10-08,22619586450
2019-10-09,22694460950
2019-10-10,22881647200
2019-10-11,23533055350
2019-10-14,24072151750
2019-10-15,23899940400
2019-10-16,24266825449
2019-10-17,24027227050
2019-10-18,23982302350
2019-10-21,24446524250
2019-10-22,24513911300
2019-10-23,24843359100
2019-10-24,24805921850
2019-10-25,24873308900
2019-10-28,24663660300
2019-10-29,24686122650
2019-10-30,24925721050
2019-10-31,25075470050
2019-11-01,25150344550
2019-11-04,25060495150
2019-11-05,25135369650
2019-11-06,24940695950
2019-11-07,24895771250
2019-11-08,25247681400
2019-11-11,25180294350
2019-11-12,25255168849
2019-11-13,25315068450
2019-11-14,25172806899
2019-11-15,25389942949
2019-11-18,25195269250
2019-11-19,25135369650
2019-11-20,25292606100
2019-11-21,25210244150
2019-11-22,25322555900
2019-11-25,25352505700
2019-11-26,25532204500
2019-11-27,25681953499
2019-11-29,25479792350
2019-12-02,25599591550
2019-12-03,25599591550
2019-12-04,25876627200
2019-12-05,25696928400
2019-12-06,25734365649
2019-12-09,25240193950
2019-12-10,25307580999
2019-12-11,25277631200
2019-12-12,25157832000
2019-12-13,26685271800
2019-12-16,27142006250
2019-12-17,26932357650
2019-12-18,26932357650
2019-12-19,26745171400
2019-12-20,26827533350
2019-12-23,26700246699
2019-12-24,26670296899
2019-12-26,26602909850
2019-12-27,26595422400
2019-12-30,26707734150
2019-12-31,27553974240
2020-01-02,27200718160
2020-01-03,27170000240
2020-01-06,27200718160
2020-01-07,27016410640
2020-01-08,27170000240
2020-01-09,27269833480
2020-01-10,27216077120
2020-01-13,27208397640
2020-01-14,27323589840
2020-01-15,27530935800
2020-01-16,27615410080
2020-01-17,27715243320
2020-01-21,27669166440
2020-01-22,27776679160
2020-01-23,28191371080
2020-01-24,28053140440
2020-01-27,27792038120
2020-01-28,28137614720
2020-01-29,28214409520
2020-01-30,28007063560
2020-01-31,27792038120
2020-02-03,27838115000
2020-02-04,27692204880
2020-02-05,27968666160
2020-02-06,27707563840
2020-02-07,27661486960
2020-02-10,27738281759
2020-02-11,27776679160
2020-02-12,27861153440
2020-02-13,27861153440
2020-02-14,27162320759
2020-02-18,27577012679
2020-02-19,26954974800
2020-02-20,27193038679
2020-02-21,27354307759
2020-02-24,26970333759
2020-02-25,26547962360
2020-02-26,25526591520
2020-02-27,23798708520
2020-02-28,23046119480
2020-03-02,24428425880
2020-03-03,23837105920
2020-03-04,24712566640
2020-03-05,24328592640
2020-03-06,24198041480
2020-03-09,22354966280
2020-03-10,22907888840
2020-03-11,22462479000
2020-03-12,20450455240
2020-03-13,21057134160
2020-03-16,18169649680
2020-03-17,19621071400
2020-03-18,17516893880
2020-03-19,16579997320
2020-03-20,15105537160
2020-03-23,14276153320
2020-03-24,16311215519
2020-03-25,17071484040
2020-03-26,18945277160
2020-03-27,19521238160
2020-03-30,19836096840
2020-03-31,18973194240
2020-04-01,17604787200
2020-04-02,17658600960
2020-04-03,16736079360
2020-04-06,18388930560
2020-04-07,18904005120
2020-04-08,19841902080
2020-04-09,20526105600
2020-04-13,19911091200
2020-04-14,20387727360
2020-04-15,19419079680
2020-04-16,19442142720
2020-04-17,20287787520
2020-04-20,19411392000
2020-04-21,18888629760
2020-04-22,19457518080
2020-04-23,19365265920
2020-04-24,19595896320
2020-04-27,19642022400
2020-04-28,19934154240
2020-04-29,20149409280
2020-04-30,19542082560
2020-05-01,19119260160
2020-05-04,19188449280
2020-05-05,19480581120
2020-05-06,18665687040
2020-05-07,18673374720
2020-05-08,20072532480
2020-05-11,19411392000
2020-05-12,19103884800
2020-05-13,18873254400
2020-05-14,19403704320
2020-05-15,18842503680
2020-05-18,20087907840
2020-05-19,19488268800
2020-05-20,19672773120
2020-05-21,19757337600
2020-05-22,19718899200
2020-05-26,20203223040
2020-05-27,20556856320
2020-05-28,21094993920
2020-05-29,21479377920
2020-06-01,21917575680
2020-06-02,22394211840
2020-06-03,23001538560
2020-06-04,23070727680
2020-06-05,23093790720
2020-06-08,23562739200
2020-06-09,21809948160
2020-06-10,21417876480
2020-06-11,20264724480
2020-06-12,20410790400
2020-06-15,20595294720
2020-06-16,20895114240
2020-06-17,20633733120
2020-06-18,20664483840
2020-06-19,19987968000
2020-06-22,20257036800
2020-06-23,19803463680
2020-06-24,19618959360
2020-06-25,19672773120
2020-06-26,19273013760
2020-06-29,19803463680
2020-06-30,19865430240
2020-07-01,20142193200
2020-07-02,20126817480
2020-07-06,19896181680
2020-07-07,19550227980
2020-07-08,19773175920
2020-07-09,18758378400
2020-07-10,19411846500
2020-07-13,19411846500
2020-07-14,19634794440
2020-07-15,19750112340
2020-07-16,19873118100
2020-07-17,19988436000
2020-07-20,19496412960
2020-07-21,19496412960
2020-07-22,20111441760
2020-07-23,19919245260
2020-07-24,19765488060
2020-07-27,19411846500
2020-07-28,19926933120
2020-07-29,20149881060
2020-07-30,20372829000
2020-07-31,20465083320
2020-08-03,20388204720
2020-08-04,20641904100
2020-08-05,20457395460
2020-08-06,20372829000
2020-08-07,20864852040
2020-08-10,22025718900
2020-08-11,21856585980
2020-08-12,22179476100
2020-08-13,22387048320
2020-08-14,22333233300
2020-08-17,22141036800
2020-08-18,21787395240
2020-08-19,21787395240
2020-08-20,21541383720
2020-08-21,21556759440
2020-08-24,21810458820
2020-08-25,21464505120
2020-08-26,21279996480
2020-08-27,21256932900
2020-08-28,21310747920
2020-08-31,21241557180
2020-09-01,21087799980
2020-09-02,21895025280
2020-09-03,21741268080
2020-09-04,21748955940
2020-09-08,21702828780
2020-09-09,21333811500
2020-09-10,20972482080
2020-09-11,21164678580
2020-09-14,21464505120
2020-09-15,21310747920
2020-09-16,21533695860
2020-09-17,21141615000
2020-09-18,20603464800
2020-09-21,20165256780
2020-09-22,20188320360
2020-09-23,19919245260
2020-09-24,20042251020
2020-09-25,20349765420
2020-09-28,20511210480
2020-09-29,20664967680
2020-09-30,20920462920
2020-10-01,21181872600
2020-10-02,21689314920
2020-10-05,21866150880
2020-10-06,22066052400
2020-10-07,22112183520
2020-10-08,22381281720
2020-10-09,22250576880
2020-10-12,22289019480
2020-10-13,21889216440
2020-10-14,21896904960
2020-10-15,21950724600
2020-10-16,21981478680
2020-10-19,21351020040
2020-10-20,21581675640
2020-10-21,21450970800
2020-10-22,21858462360
2020-10-23,22042986840
2020-10-26,22235199840
2020-10-27,21943036080
2020-10-28,20989659600
2020-10-29,21212626680
2020-10-30,21143430000
2020-11-02,21612429720
2020-11-03,22173691680
2020-11-04,21466347840
2020-11-05,21573987120
2020-11-06,21228003720
2020-11-09,22104495000
2020-11-10,22865658480
2020-11-11,22611937320
2020-11-12,22212134280
2020-11-13,22919478120
2020-11-16,23296215600
2020-11-17,22704199560
2020-11-18,22488921000
2020-11-19,22473543960
2020-11-20,22412035800
2020-11-23,23057871480
2020-11-24,23588379360
2020-11-25,22596560280
2020-11-27,22381281720
2020-11-30,21850773840
2020-12-01,21804642720
2020-12-02,21935347560
2020-12-03,21881527920
2020-12-04,21996855720
2020-12-07,22181380200
2020-12-08,22335150600
2020-12-09,22204445760
2020-12-10,21620118240
2020-12-11,21589364160
2020-12-14,21220315200
2020-12-15,21474036360
2020-12-16,21005036640
2020-12-17,21028102200
2020-12-18,20720561400
2020-12-21,20536036920
2020-12-22,20243873160
2020-12-23,20589856560
2020-12-24,20674430280
2020-12-28,20951217000
2020-12-29,20989659600
2020-12-30,21212626680
2020-12-31,21690283800
2021-01-04,21213405220
2021-01-05,21236479990
2021-01-06,21621059490
2021-01-07,21336470660
2021-01-08,21390311790
2021-01-11,21359545430
2021-01-12,21497994050
2021-01-13,21605676310
2021-01-14,21697975390
2021-01-15,21974872630
2021-01-19,21644134260
2021-01-20,21513377230
2021-01-21,21351853840
2021-01-22,21398003380
2021-01-25,21621059490
2021-01-26,21728741750
2021-01-27,21382620200
2021-01-28,21636442670
2021-01-29,21282629530
2021-02-01,21497994050
2021-02-02,21413386560
2021-02-03,21374928610
2021-02-04,21459536100
2021-02-05,21436461330
2021-02-08,21436461330
2021-02-09,21497994050
2021-02-10,21582601540
2021-02-11,21490302460
2021-02-12,21544143590
2021-02-16,21544143590
2021-02-17,21590293130
2021-02-18,21359545430
2021-02-19,21290321120
2021-02-22,21136489320
2021-02-23,21136489320
2021-02-24,21144180910
2021-02-25,20759601410
2021-02-26,20144274210
2021-03-01,20682685510
2021-03-02,20874975260
2021-03-03,21136489320
2021-03-04,21467227690
2021-03-05,21728741750
2021-03-08,21774891290
2021-03-09,20982657520
2021-03-10,21121106140
2021-03-11,20928816390
2021-03-12,21313395890
2021-03-15,21728741750
2021-03-16,21767199700
2021-03-17,21551835180
2021-03-18,22836330710
2021-03-19,22759414810
2021-03-22,22359452130
2021-03-23,21974872630
2021-03-24,21859498780
2021-03-25,22097938070
2021-03-26,22513283930
2021-03-29,22351760540
2021-03-30,22359452130
2021-03-31,22191399440
2021-04-01,22137536820
2021-04-05,22168315460
2021-04-06,22091368860
2021-04-07,22314514000
2021-04-08,22099063520
2021-04-09,22037506240
2021-04-12,22106758180
2021-04-13,22091368860
2021-04-14,22114452840
2021-04-15,22306819340
2021-04-16,22422239240
2021-04-19,22222178080
2021-04-20,22314514000
2021-04-21,22668468360
2021-04-22,22276040700
2021-04-23,22437628560
2021-04-26,22453017880
2021-04-27,22229872740
2021-04-28,22314514000
2021-04-29,22522269820
2021-04-30,22414544580
2021-05-03,22422239240
2021-05-04,22376071280
2021-05-05,22252956720
2021-05-06,22191399440
2021-05-07,22506880500
2021-05-10,22683857680
2021-05-11,22576132440
2021-05-12,22006727600
2021-05-13,22345292640
2021-05-14,22514575160
2021-05-17,22437628560
2021-05-18,22568437780
2021-05-19,22599216420
2021-05-20,22576132440
2021-05-21,22699247000
2021-05-24,22660773700
2021-05-25,22399155260
2021-05-26,22429933900
2021-05-27,22352987300
2021-05-28,22399155260
2021-06-01,22314514000
2021-06-02,22276040700
2021-06-03,22329903320
2021-06-04,22306819340
2021-06-07,22376071280
2021-06-08,22237567400
2021-06-09,22306819340
2021-06-10,22376071280
2021-06-11,22568437780
2021-06-14,22514575160
2021-06-15,22545353800
2021-06-16,22068284880
2021-06-17,22006727600
2021-06-18,21244956260
2021-06-21,21637383920
2021-06-22,21537353340
2021-06-23,21383460140
2021-06-24,21491185380
2021-06-25,21775887800
2021-06-28,21737414500
2021-06-29,21368070820
2021-06-30,21473492010
2021-07-01,21696134580
2021-07-02,21688457250
2021-07-06,21627038610
2021-07-07,21619361280
2021-07-08,21619361280
2021-07-09,21834326520
2021-07-12,21780585210
2021-07-13,21442782690
2021-07-14,21550265310
2021-07-15,21657747930
2021-07-16,21949486470
2021-07-19,21504201330
2021-07-20,21650070600
2021-07-21,21565619970
2021-07-22,21550265310
2021-07-23,21696134580
2021-07-26,21780585210
2021-07-27,22064646420
2021-07-28,21949486470
2021-07-29,21949486470
2021-07-30,21780585210
2021-08-02,21849681180
2021-08-03,21926454480
2021-08-04,21826649190
2021-08-05,22156774380
2021-08-06,22440835590
2021-08-09,22294966320
2021-08-10,22195161030
2021-08-11,22425480930
2021-08-12,22325675640
2021-08-13,22579027530
2021-08-16,22532963550
2021-08-17,22525286220
2021-08-18,22402448940
2021-08-19,22410126270
2021-08-20,22832379420
2021-08-23,22410126270
2021-08-24,22440835590
2021-08-25,22433158260
2021-08-26,22317998310
2021-08-27,22433158260
2021-08-30,22402448940
2021-08-31,22532963550
2021-09-01,23062699320
2021-09-02,23354437860
2021-09-03,23101085970
2021-09-07,23116440630
2021-09-08,23385147180
2021-09-09,22863088740
2021-09-10,22732574130
2021-09-13,22678832820
2021-09-14,22555995540
2021-09-15,22617414180
2021-09-16,22341030300
2021-09-17,22018582440
2021-09-20,21972518460
2021-09-21,21818971860
2021-09-22,21865035840
2021-09-23,21918777150
2021-09-24,21818971860
2021-09-27,21772907880
2021-09-28,21665425260
2021-09-29,21857358510
2021-09-30,20783313280
2021-10-01,20842949760
2021-10-04,21088950240
2021-10-05,21066586560
2021-10-06,21282768800
2021-10-07,21170950400
2021-10-08,21141132160
2021-10-11,21014404640
2021-10-12,21066586560
2021-10-13,21230586880
2021-10-14,21402041760
2021-10-15,21506405600
2021-10-18,21282768800
2021-10-19,21536223840
2021-10-20,21782224320
2021-10-21,21625678560
2021-10-22,21715133280
2021-10-25,21618224000
2021-10-26,21685315040
2021-10-27,21625678560
2021-10-28,21670405920
2021-10-29,21469132800
2021-11-01,21841860800
2021-11-02,21797133440
2021-11-03,21849315360
2021-11-04,21536223840
2021-11-05,21409496320
2021-11-08,21372223520
2021-11-09,21431860000
2021-11-10,21454223680
2021-11-11,21439314560
2021-11-12,21320041600
2021-11-15,21498951040
2021-11-16,21394587200
2021-11-17,21238041440
2021-11-18,21074041120
2021-11-19,21170950400
2021-11-22,21252950560
2021-11-23,21416950880
2021-11-24,21364768960
2021-11-26,21006950080
2021-11-29,21200768640
2021-11-30,20746040480
2021-12-01,20790767840
2021-12-02,21044222880
2021-12-03,21364768960
2021-12-06,21782224320
2021-12-07,21856769920
2021-12-08,21744951520
2021-12-09,21320041600
2021-12-10,21416950880
2021-12-13,21528769280
2021-12-14,21491496480
2021-12-15,21819497120
2021-12-16,21976042880
2021-12-17,22035679360
2021-12-20,21990952000
2021-12-21,21931315520
2021-12-22,21923860960
2021-12-23,21931315520
2021-12-27,22013315680
2021-12-28,22192225120
2021-12-29,22207134240
2021-12-30,22326407200
2021-12-31,22109220180
2022-01-03,22168060420
2022-01-04,22057734970
2022-01-05,22101865150
2022-01-06,22072445030
2022-01-07,22248965750
2022-01-10,22234255690
2022-01-11,22028314850
2022-01-12,22035669880
2022-01-13,22065090000
2022-01-14,22043024910
2022-01-18,21984184670
2022-01-19,21932699460
2022-01-20,21851794130
2022-01-21,21815018980
2022-01-24,21741468680
2022-01-25,21726758620
2022-01-26,21542882870
2022-01-27,21587013050
2022-01-28,21829729040
2022-01-31,21829729040
2022-02-01,21712048560
2022-02-02,21851794130
2022-02-03,21829729040
2022-02-04,21631143230
2022-02-07,21542882870
2022-02-08,21719403590
2022-02-09,21719403590
2022-02-10,21182486400
2022-02-11,21079515980
2022-02-14,20851510050
2022-02-15,20777959750
2022-02-16,20763249690
2022-02-17,20697054420
2022-02-18,19196628300
2022-02-22,19718835430
2022-02-23,19196628300
2022-02-24,19078947820
2022-02-25,19439344290
2022-02-28,19248113510
2022-03-01,18718551350
2022-03-02,18917137160
2022-03-03,19130433030
2022-03-04,19454054350
2022-03-07,19233403450
2022-03-08,19336373870
2022-03-09,19630575070
2022-03-10,19549669740
2022-03-11,19321663810
2022-03-14,19233403450
2022-03-15,19490829500
2022-03-16,19579089860
2022-03-17,19704125370
2022-03-18,19615865010
2022-03-21,19785030700
2022-03-22,19755610580
2022-03-23,19777675670
2022-03-24,20101296990
2022-03-25,20292527770
2022-03-28,20424918310
2022-03-29,20917705320
2022-03-30,21108936100
2022-03-31,21019503120
2022-04-01,21358052540
2022-04-04,21122539900
2022-04-05,21129899670
2022-04-06,21630364030
2022-04-07,21439010010
2022-04-08,21424290470
2022-04-11,21277095070
2022-04-12,21218216910
2022-04-13,21321253690
2022-04-14,21490528400
2022-04-18,21505247940
2022-04-19,21954193910
2022-04-20,22204426090
2022-04-21,22351621490
2022-04-22,21998352530
2022-04-25,21902675520
2022-04-26,21527327250
2022-04-27,21269735300
2022-04-28,21446369780
2022-04-29,20835508870
2022-05-02,20688313470
2022-05-03,20732472090
2022-05-04,21262375530
2022-05-05,21196137600
2022-05-06,21512607710
2022-05-09,21188777830
2022-05-10,20813429560
2022-05-11,20901746800
2022-05-12,20857588180
2022-05-13,21174058290
2022-05-16,21328613460
2022-05-17,21630364030
2022-05-18,21615644490
2022-05-19,21497888170
2022-05-20,21490528400
2022-05-23,21762839890
2022-05-24,21976273220
2022-05-25,22035151380
2022-05-26,22255944480
2022-05-27,22344261720
2022-05-31,22211785860
2022-06-01,22027791610
2022-06-02,22035151380
2022-06-03,21954193910
2022-06-06,22057230690
2022-06-07,22506176660
2022-06-08,22241224940
2022-06-09,21446369780
2022-06-10,20850228410
2022-06-13,19930257160
2022-06-14,19157481310
2022-06-15,19334115790
2022-06-16,18944047980
2022-06-17,18664376720
2022-06-21,19025005450
2022-06-22,19260518090
2022-06-23,19584347970
2022-06-24,19930257160
2022-06-27,20136330720
2022-06-28,19967056010
2022-06-29,19915537620
2022-06-30,19974381110
2022-07-01,20438216720
2022-07-05,19753507010
2022-07-06,19915481350
2022-07-07,20062730750
2022-07-08,20011193460
2022-07-11,20106905570
2022-07-12,20055368280
2022-07-13,19922843820
2022-07-14,19967018640
2022-07-15,20268879910
2022-07-18,20018555930
2022-07-19,20173167800
2022-07-20,19981743580
2022-07-21,20055368280
2022-07-22,20121630510
2022-07-25,20504478950
2022-07-26,20644365880
2022-07-27,20673815760
2022-07-28,21196551130
2022-07-29,21410062760
2022-08-01,21351163000
2022-08-02,21424787700
2022-08-03,21343800530
2022-08-04,21056664200
2022-08-05,20666453290
2022-08-08,20725353050
2022-08-09,20968314560
2022-08-10,21351163000
2022-08-11,21667749210
2022-08-12,22300921630
2022-08-15,22529158200
2022-08-16,22757394770
2022-08-17,22698495010
2022-08-18,22757394770
2022-08-19,22683770070
2022-08-22,22256746810
2022-08-23,22256746810
2022-08-24,22249384340
2022-08-25,22337733980
2022-08-26,21932798130
2022-08-29,21999060360
2022-08-30,21608849450
2022-08-31,21410062760
2022-09-01,21557312160
2022-09-02,21306988180
2022-09-06,21218638540
2022-09-07,21785548730
2022-09-08,21807636140
2022-09-09,21976972950
2022-09-12,22205209520
2022-09-13,21660386740
2022-09-14,21807636140
2022-09-15,21262813360
2022-09-16,21292263240
2022-09-19,21608849450
2022-09-20,21277538300
2022-09-21,20931502210
2022-09-22,20894689860
2022-09-23,20725353050
2022-09-26,20246792500
2022-09-27,19959656170
2022-09-28,20143717920
2022-09-29,19105609650
2022-09-30,18666954150
2022-10-03,19189776140
2022-10-04,19631597540
2022-10-05,19233958280
2022-10-06,18733227360
2022-10-07,18173586920
2022-10-10,18313497030
2022-10-11,18217769060
2022-10-12,17658128620
2022-10-13,18166223230
2022-10-14,18041040500
2022-10-17,18328224410
2022-10-18,18696408910
2022-10-19,18652226770
2022-10-20,18401861310
2022-10-21,18917319610
2022-10-24,18747954740
2022-10-25,19116139240
2022-10-26,18924683300
2022-10-27,19079320790
2022-10-28,19521142190
2022-10-31,19506414810
2022-11-01,19565324330
2022-11-02,19233958280
2022-11-03,19572688020
2022-11-04,19881963000
2022-11-07,19719961820
2022-11-08,19955599900
2022-11-09,19646324920
2022-11-10,20419512370
2022-11-11,20183874290
2022-11-14,19955599900
2022-11-15,20242783810
2022-11-16,20544695100
2022-11-17,20375330230
2022-11-18,20684605210
2022-11-21,20780333180
2022-11-22,21163245060
2022-11-23,21435701590
2022-11-25,21524065870
2022-11-28,21428337900
2022-11-29,21369428380
2022-11-30,21737612880
2022-12-01,21568248010
2022-12-02,21487247420
2022-12-05,21413610520
2022-12-06,21575611700
2022-12-07,21339973620
2022-12-08,21398883140
2022-12-09,21317882550
2022-12-12,21686067050
2022-12-13,21605066460
2022-12-14,21663975980
2022-12-15,21619793840
2022-12-16,21450428970
2022-12-19,21435701590
2022-12-20,21472520040
2022-12-21,21649248600
2022-12-22,21487247420
2022-12-23,21752340260
2022-12-27,21862795610
2022-12-28,21678703360
2022-12-29,21840704540
2022-12-30,21516702180
2023-01-03,21515406800
2023-01-04,22053291970
2023-01-05,21544879960
2023-01-06,22075396840
2023-01-09,22230130930
2023-01-10,22230130930
2023-01-11,22694333200
2023-01-12,22635386880
2023-01-13,22554335690
2023-01-17,22539599110
2023-01-18,21891189590
2023-01-19,21478565350
2023-01-20,21603826280
2023-01-23,21603826280
2023-01-24,21729087210
2023-01-25,21736455500
2023-01-26,21869084720
2023-01-27,21832243270
2023-01-30,21699614050
2023-01-31,21810138400
2023-02-01,21817506690
2023-02-02,21655404310
2023-02-03,21117519140
2023-02-06,21250148360
2023-02-07,21183833750
2023-02-08,20903838730
2023-02-09,20675421740
2023-02-10,21117519140
2023-02-13,21228043490
2023-02-14,21029099660
2023-02-15,21132255720
2023-02-16,20962785050
2023-02-17,21228043490
2023-02-21,20498582780
2023-02-22,20417531590
2023-02-23,20528055940
2023-02-24,20402795010
2023-02-27,20299638950
2023-02-28,19945961030
2023-03-01,19658597720
2023-03-02,19982802480
