,PNW
2013-11-26,5849057410
2013-11-27,5852361340
2013-11-29,5876590160
2013-12-02,5838044310
2013-12-03,5841348240
2013-12-04,5863374440
2013-12-05,5845753480
2013-12-06,5931655660
2013-12-09,5875488850
2013-12-10,5822625970
2013-12-11,5787384050
2013-12-12,5813815490
2013-12-13,5814916800
2013-12-16,5861171820
2013-12-17,5823727280
2013-12-18,5922845180
2013-12-19,5847956100
2013-12-20,5845753480
2013-12-23,5845753480
2013-12-24,5858969200
2013-12-26,5836943000
2013-12-27,5864475750
2013-12-30,5838044310
2013-12-31,5834800440
2014-01-02,5738876850
2014-01-03,5741081990
2014-01-06,5736671710
2014-01-07,5780774510
2014-01-08,5744389700
2014-01-09,5790697640
2014-01-10,5874492960
2014-01-13,5840313290
2014-01-14,5817159320
2014-01-15,5795107920
2014-01-16,5821569600
2014-01-17,5776364230
2014-01-21,5839210720
2014-01-22,5862364690
2014-01-23,5805031050
2014-01-24,5734466570
2014-01-27,5722338300
2014-01-28,5732261430
2014-01-29,5702492040
2014-01-30,5755415400
2014-01-31,5802825910
2014-02-03,5653978960
2014-02-04,5692568910
2014-02-05,5668312370
2014-02-06,5745492270
2014-02-07,5817159320
2014-02-10,5851338990
2014-02-11,5929621460
2014-02-12,5929621460
2014-02-13,5956083140
2014-02-14,5996878230
2014-02-18,6046493880
2014-02-19,5993570520
2014-02-20,6075160700
2014-02-21,6034365610
2014-02-24,6002391080
2014-02-25,6079570980
2014-02-26,6090596680
2014-02-27,6093904390
2014-02-28,6135802050
2014-03-03,6071852990
2014-03-04,6091699250
2014-03-05,6010109070
2014-03-06,5959390850
2014-03-07,5958288280
2014-03-10,5981442250
2014-03-11,5914185480
2014-03-12,5980339680
2014-03-13,6056417010
2014-03-14,6068545280
2014-03-17,6110442940
2014-03-18,6129186630
2014-03-19,5977031970
2014-03-20,5904262350
2014-03-21,5947262580
2014-03-24,6038775890
2014-03-25,6007903930
2014-03-26,5974826830
2014-03-27,6009006500
2014-03-28,5957185710
2014-03-31,6043482900
2014-04-01,6001468200
2014-04-02,5979355200
2014-04-03,6034637700
2014-04-04,6072229800
2014-04-07,6064490250
2014-04-08,6149625300
2014-04-09,6124195350
2014-04-10,6081075000
2014-04-11,6056750700
2014-04-14,6104293650
2014-04-15,6150730950
2014-04-16,6251345100
2014-04-17,6185006100
2014-04-21,6170632650
2014-04-22,6147414000
2014-04-23,6149625300
2014-04-24,6210436050
2014-04-25,6298888050
2014-04-28,6296676750
2014-04-29,6233654700
2014-04-30,6186111750
2014-05-01,6186111750
2014-05-02,5972721300
2014-05-05,6043482900
2014-05-06,6054539400
2014-05-07,6182794800
2014-05-08,6170632650
2014-05-09,6110927550
2014-05-12,6066701550
2014-05-13,6077758050
2014-05-14,6098765400
2014-05-15,6073335450
2014-05-16,6100976700
2014-05-19,6050116800
2014-05-20,6028003800
2014-05-21,6025792500
2014-05-22,6074441100
2014-05-23,6061173300
2014-05-27,6082180650
2014-05-28,6087708900
2014-05-29,6065595900
2014-05-30,6127512300
2014-06-02,6091025850
2014-06-03,6079969350
2014-06-04,6051222450
2014-06-05,6102082350
2014-06-06,6076652400
2014-06-09,6029109450
2014-06-10,6013630350
2014-06-11,5952819600
2014-06-12,5976038250
2014-06-13,5994834300
2014-06-16,6050116800
2014-06-17,6021369900
2014-06-18,6169527000
2014-06-19,6253556400
2014-06-20,6208224750
2014-06-23,6244711200
2014-06-24,6267929850
2014-06-25,6241394250
2014-06-26,6225915150
2014-06-27,6244711200
2014-06-30,6402078240
2014-07-01,6393223360
2014-07-02,6302460840
2014-07-03,6247117840
2014-07-07,6241583540
2014-07-08,6306888280
2014-07-09,6254865860
2014-07-10,6302460840
2014-07-11,6284751080
2014-07-14,6198416000
2014-07-15,6198416000
2014-07-16,6169637640
2014-07-17,6153034740
2014-07-18,6289178520
2014-07-21,6306888280
2014-07-22,6310208860
2014-07-23,6292499100
2014-07-24,6289178520
2014-07-25,6230514940
2014-07-28,6320170600
2014-07-29,6246010980
2014-07-30,6071127100
2014-07-31,5920594140
2014-08-01,5973723420
2014-08-04,5907311820
2014-08-05,5850861960
2014-08-06,5774488620
2014-08-07,5818763020
2014-08-08,5938303900
2014-08-11,5907311820
2014-08-12,5898456940
2014-08-13,5911739260
2014-08-14,6015784100
2014-08-15,6034600720
2014-08-18,6012463520
2014-08-19,6083302560
2014-08-20,6095478020
2014-08-21,6134218120
2014-08-22,6171851360
2014-08-25,6242690400
2014-08-26,6149714160
2014-08-27,6267041320
2014-08-28,6262613880
2014-08-29,6303567700
2014-09-02,6215018900
2014-09-03,6233835520
2014-09-04,6205057160
2014-09-05,6286964800
2014-09-08,6293605960
2014-09-09,6223873780
2014-09-10,6224980640
2014-09-11,6332346060
2014-09-12,6265934460
2014-09-15,6281430500
2014-09-16,6346735240
2014-09-17,6338987220
2014-09-18,6224980640
2014-09-19,6254865860
2014-09-22,6222766920
2014-09-23,6195095420
2014-09-24,6154141600
2014-09-25,6087730000
2014-09-26,6086623140
2014-09-29,6073340820
2014-09-30,6052199600
2014-10-01,6071029650
2014-10-02,6086536750
2014-10-03,6150780450
2014-10-06,6144134550
2014-10-07,6139703950
2014-10-08,6309174400
2014-10-09,6199517050
2014-10-10,6264868400
2014-10-13,6324681500
2014-10-14,6415508800
2014-10-15,6355695700
2014-10-16,6323573850
2014-10-17,6393355800
2014-10-20,6479752500
2014-10-21,6481967800
2014-10-22,6505228450
2014-10-23,6546211500
2014-10-24,6553965050
2014-10-27,6602701650
2014-10-28,6620424050
2014-10-29,6619316400
2014-10-30,6703497800
2014-10-31,6808724550
2014-11-03,6895121250
2014-11-04,6829769900
2014-11-05,6966010850
2014-11-06,6844169350
2014-11-07,6922812500
2014-11-10,6957149650
2014-11-11,6958257300
2014-11-12,6845277000
2014-11-13,6782140950
2014-11-14,6733404350
2014-11-17,6847492300
2014-11-18,6894013600
2014-11-19,6876291200
2014-11-20,6861891750
2014-11-21,6944965500
2014-11-24,6869645300
2014-11-25,6884044750
2014-11-26,6908413050
2014-11-28,7003670950
2014-12-01,7044654000
2014-12-02,7182002600
2014-12-03,7236277450
2014-12-04,7294982900
2014-12-05,7299413500
2014-12-08,7334858300
2014-12-09,7309382349
2014-12-10,7229631550
2014-12-11,7296090550
2014-12-12,7255107500
2014-12-15,7148773100
2014-12-16,7139911899
2014-12-17,7309382349
2014-12-18,7453376850
2014-12-19,7464453350
2014-12-22,7530912349
2014-12-23,7551957700
2014-12-24,7708136350
2014-12-26,7754657650
2014-12-29,7823331949
2014-12-30,7687091000
2014-12-31,7576671960
2015-01-02,7613274240
2015-01-05,7562252880
2015-01-06,7587763560
2015-01-07,7764120000
2015-01-08,7777429920
2015-01-09,7663186440
2015-01-12,7662077280
2015-01-13,7678714680
2015-01-14,7760792520
2015-01-15,7830669599
2015-01-16,7921620720
2015-01-20,7981515359
2015-01-21,8036973359
2015-01-22,8038082520
2015-01-23,8014790160
2015-01-26,8009244359
2015-01-27,7995934440
2015-01-28,7910529119
2015-01-29,7923839040
2015-01-30,7784084880
2015-02-02,7791849000
2015-02-03,7815141359
2015-02-04,7741936800
2015-02-05,7744155119
2015-02-06,7408079640
2015-02-09,7375914000
2015-02-10,7497921599
2015-02-11,7433590320
2015-02-12,7424717040
2015-02-13,7223959079
2015-02-17,7206212520
2015-02-18,7394769720
2015-02-19,7301600280
2015-02-20,7294945320
2015-02-23,7323783480
2015-02-24,7327110960
2015-02-25,7189575119
2015-02-26,7142990400
2015-02-27,7107497280
2015-03-02,6972179760
2015-03-03,7049820960
2015-03-04,6995472120
2015-03-05,7046493480
2015-03-06,6873464520
2015-03-09,6887883600
2015-03-10,6905630160
2015-03-11,6854608800
2015-03-12,6987708000
2015-03-13,6885665280
2015-03-16,7015437000
2015-03-17,7024310280
2015-03-18,7195120920
2015-03-19,7097514840
2015-03-20,7179592680
2015-03-23,7189575119
2015-03-24,7087532400
2015-03-25,6993253800
2015-03-26,6938904960
2015-03-27,6993253800
2015-03-30,7076440800
2015-03-31,7075357500
2015-04-01,7107543440
2015-04-02,7065368760
2015-04-06,7149718120
2015-04-07,7014315200
2015-04-08,7005436320
2015-04-09,6948833460
2015-04-10,7078687080
2015-04-13,6956602480
2015-04-14,7029853240
2015-04-15,6996557440
2015-04-16,6959932060
2015-04-17,6953272900
2015-04-20,7036512400
2015-04-21,6982129260
2015-04-22,6981019400
2015-04-23,7042061700
2015-04-24,7075357500
2015-04-27,6989898280
2015-04-28,7038732120
2015-04-29,6971030660
2015-04-30,6792343200
2015-05-01,6712433280
2015-05-04,6779024880
2015-05-05,6616985320
2015-05-06,6592568400
2015-05-07,6630303640
2015-05-08,6643621960
2015-05-11,6601447280
2015-05-12,6606996580
2015-05-13,6503779600
2015-05-14,6590348680
2015-05-15,6654720560
2015-05-18,6721312160
2015-05-19,6745729080
2015-05-20,6765706560
2015-05-21,6780134740
2015-05-22,6767926280
2015-05-26,6722422020
2015-05-27,6786793900
2015-05-28,6790123480
2015-05-29,6761267120
2015-06-01,6760157260
2015-06-02,6620314900
2015-06-03,6513768340
2015-06-04,6489351420
2015-06-05,6396123180
2015-06-08,6346179480
2015-06-09,6315103400
2015-06-10,6336190740
2015-06-11,6417210520
2015-06-12,6326202000
2015-06-15,6287356900
2015-06-16,6321762560
2015-06-17,6359497800
2015-06-18,6443847160
2015-06-19,6452726040
2015-06-22,6443847160
2015-06-23,6352838640
2015-06-24,6272928720
2015-06-25,6249621660
2015-06-26,6313993540
2015-06-29,6279587880
2015-06-30,6316838040
2015-07-01,6393452880
2015-07-02,6475619520
2015-07-06,6494495640
2015-07-07,6699912240
2015-07-08,6693250080
2015-07-09,6626628480
2015-07-10,6697691520
2015-07-13,6682146480
2015-07-14,6674373960
2015-07-15,6685477560
2015-07-16,6792072120
2015-07-17,6708795120
2015-07-20,6752099160
2015-07-21,6657718560
2015-07-22,6699912240
2015-07-23,6627738840
2015-07-24,6661049640
2015-07-27,6769864920
2015-07-28,6783189240
2015-07-29,6830934720
2015-07-30,6803175720
2015-07-31,6852031560
2015-08-03,6875349120
2015-08-04,6750988800
2015-08-05,6756540600
2015-08-06,6829824360
2015-08-07,6953074320
2015-08-10,6911991000
2015-08-11,7004150880
2015-08-12,7080765720
2015-08-13,7090758960
2015-08-14,7147387320
2015-08-17,7200684599
2015-08-18,7148497679
2015-08-19,7171815240
2015-08-20,7144056240
2015-08-21,7025247720
2015-08-24,6849810840
2015-08-25,6618855960
2015-08-26,6698801880
2015-08-27,6748768080
2015-08-28,6715457280
2015-08-31,6609973080
2015-09-01,6441198360
2015-09-02,6441198360
2015-09-03,6470067720
2015-09-04,6395673600
2015-09-08,6626628480
2015-09-09,6576662280
2015-09-10,6557786160
2015-09-11,6638842440
2015-09-14,6648835680
2015-09-15,6682146480
2015-09-16,6783189240
2015-09-17,6858693720
2015-09-18,6858693720
2015-09-21,6916432440
2015-09-22,6906439200
2015-09-23,6909770280
2015-09-24,6954184680
2015-09-25,7053006720
2015-09-28,7014144120
2015-09-29,7019695920
2015-09-30,7129289280
2015-10-01,7051482880
2015-10-02,7104835840
2015-10-05,7122620160
2015-10-06,6994795360
2015-10-07,6992572320
2015-10-08,7120397120
2015-10-09,7111504960
2015-10-12,7182642240
2015-10-13,7192645919
2015-10-14,7221545440
2015-10-15,7311578560
2015-10-16,7319359199
2015-10-19,7283790560
2015-10-20,7307132479
2015-10-21,7290459680
2015-10-22,7407169280
2015-10-23,7303797919
2015-10-26,7311578560
2015-10-27,7281567520
2015-10-28,7167080960
2015-10-29,7021471840
2015-10-30,7059263520
2015-11-02,7132623840
2015-11-03,7110393440
2015-11-04,7245998880
2015-11-05,7192645919
2015-11-06,6840294080
2015-11-09,6891424000
2015-11-10,7029252480
2015-11-11,7039256160
2015-11-12,6900316160
2015-11-13,6844740160
2015-11-16,6994795360
2015-11-17,6874751200
2015-11-18,6906985280
2015-11-19,6988126240
2015-11-20,7040367680
2015-11-23,6988126240
2015-11-24,7009245120
2015-11-25,6967007360
2015-11-27,6997018400
2015-11-30,7042590720
2015-12-01,7060375040
2015-12-02,6898093120
2015-12-03,6792498720
2015-12-04,6933661760
2015-12-07,7017025760
2015-12-08,7063709600
2015-12-09,7015914240
2015-12-10,6803613920
2015-12-11,6839182560
2015-12-14,6830290400
2015-12-15,6898093120
2015-12-16,7071490240
2015-12-17,7068155680
2015-12-18,6985903200
2015-12-21,6998129920
2015-12-22,7058152000
2015-12-23,7161523360
2015-12-24,7145962080
2015-12-28,7207095680
2015-12-29,7245998880
2015-12-30,7250444960
2015-12-31,7176366080
2016-01-04,7131847680
2016-01-05,7167462400
2016-01-06,7177479039
2016-01-07,7175253120
2016-01-08,7125169920
2016-01-11,7209754880
2016-01-12,7089555200
2016-01-13,7108475520
2016-01-14,7213093760
2016-01-15,7124056960
2016-01-19,7220884479
2016-01-20,7080651520
2016-01-21,7040584960
2016-01-22,7134073599
2016-01-25,7095120000
2016-01-26,7122944000
2016-01-27,7126282880
2016-01-28,7197512320
2016-01-29,7380037760
2016-02-01,7486881920
2016-02-02,7599290880
2016-02-03,7758444159
2016-02-04,7660503680
2016-02-05,7626001920
2016-02-08,7622663039
2016-02-09,7621550080
2016-02-10,7651600000
2016-02-11,7521383680
2016-02-12,7481317120
2016-02-16,7484656000
2016-02-17,7437911680
2016-02-18,7509141120
2016-02-19,7595952000
2016-02-22,7740636800
2016-02-23,7778477440
2016-02-24,7807414400
2016-02-25,7925388159
2016-02-26,7628227840
2016-02-29,7660503680
2016-03-01,7559224320
2016-03-02,7622663039
2016-03-03,7621550080
2016-03-04,7679424000
2016-03-07,7699457280
2016-03-08,7804075520
2016-03-09,7873079039
2016-03-10,7943195520
2016-03-11,7922049280
2016-03-14,7957664000
2016-03-15,7993278719
2016-03-16,8070072960
2016-03-17,8168013440
2016-03-18,8091219200
2016-03-21,8109026560
2016-03-22,8083428479
2016-03-23,8156883840
2016-03-24,8179143039
2016-03-28,8172465280
2016-03-29,8307133440
2016-03-30,8312698240
2016-03-31,8360395759
2016-04-01,8407170319
2016-04-04,8393806160
2016-04-05,8273528720
2016-04-06,8259050880
2016-04-07,8253482480
2016-04-08,8281324480
2016-04-11,8252368799
2016-04-12,8312507520
2016-04-13,8267960319
2016-04-14,8214503680
2016-04-15,8279097120
2016-04-18,8322530640
2016-04-19,8335894799
2016-04-20,8119840880
2016-04-21,7914923759
2016-04-22,7958357279
2016-04-25,7975062480
2016-04-26,7937197360
2016-04-27,8036314880
2016-04-28,7971721440
2016-04-29,8090885200
2016-05-02,8168842799
2016-05-03,8127636640
2016-05-04,8211162640
2016-05-05,8154364960
2016-05-06,8127636640
2016-05-09,8193343759
2016-05-10,8192230080
2016-05-11,8212276319
2016-05-12,8290233920
2016-05-13,8264619279
2016-05-16,8304711759
2016-05-17,8116499839
2016-05-18,7879286000
2016-05-19,7952788880
2016-05-20,7969494080
2016-05-23,7916037440
2016-05-24,8026291759
2016-05-25,8015154960
2016-05-26,8115386160
2016-05-27,8151023920
2016-05-31,8195571120
2016-06-01,8277983440
2016-06-02,8270187680
2016-06-03,8437239680
2016-06-06,8381555680
2016-06-07,8412738720
2016-06-08,8463968000
2016-06-09,8594268560
2016-06-10,8545266640
2016-06-13,8537470880
2016-06-14,8620996880
2016-06-15,8545266640
2016-06-16,8632133680
2016-06-17,8662203040
2016-06-20,8628792640
2016-06-21,8631020000
2016-06-22,8584245440
2016-06-23,8609860080
2016-06-24,8681135600
2016-06-27,8812549840
2016-06-28,8803640400
2016-06-29,8813663520
2016-06-30,9031380960
2016-07-01,9033609280
2016-07-05,9198504960
2016-07-06,9196276640
2016-07-07,9019125200
2016-07-08,9043636720
2016-07-11,9033609280
2016-07-12,8850887040
2016-07-13,8914394160
2016-07-14,8840859600
2016-07-15,8860914480
2016-07-18,8892110960
2016-07-19,8877626880
2016-07-20,8818576400
2016-07-21,8875398560
2016-07-22,8979015440
2016-07-25,8965645520
2016-07-26,8855343680
2016-07-27,8763982560
2016-07-28,8745041840
2016-07-29,8787379920
2016-08-01,8857572000
2016-08-02,8777352480
2016-08-03,8707160400
2016-08-04,8707160400
2016-08-05,8597972720
2016-08-08,8611342640
2016-08-09,8628055040
2016-08-10,8644767440
2016-08-11,8657023200
2016-08-12,8681534720
2016-08-15,8517753200
2016-08-16,8416364640
2016-08-17,8530008960
2016-08-18,8655909040
2016-08-19,8540036400
2016-08-22,8591287760
2016-08-23,8562319599
2016-08-24,8541150560
2016-08-25,8548949680
2016-08-26,8337259280
2016-08-29,8400766400
2016-08-30,8314976079
2016-08-31,8360656640
2016-09-01,8335030960
2016-09-02,8475415119
2016-09-06,8587945280
2016-09-07,8573461200
2016-09-08,8562319599
2016-09-09,8239213200
2016-09-12,8382939839
2016-09-13,8290464560
2016-09-14,8308291119
2016-09-15,8392967280
2016-09-16,8499926640
2016-09-19,8565662079
2016-09-20,8560091280
2016-09-21,8724986960
2016-09-22,8811891440
2016-09-23,8845316240
2016-09-26,8844202080
2016-09-27,8747270160
2016-09-28,8675963920
2016-09-29,8552292160
2016-09-30,8476304549
2016-10-03,8363644100
2016-10-04,8142785000
2016-10-05,8121591450
2016-10-06,8139438650
2016-10-07,8108206050
2016-10-10,8229790100
2016-10-11,8131630500
2016-10-12,8210827450
2016-10-13,8288908950
2016-10-14,8216404700
2016-10-17,8281100799
2016-10-18,8379260400
2016-10-19,8361413199
2016-10-20,8337988750
2016-10-21,8263253600
2016-10-24,8337988750
2016-10-25,8388184000
2016-10-26,8383722200
2016-10-27,8352489599
2016-10-28,8321256999
2016-10-31,8491920849
2016-11-01,8342450550
2016-11-02,8311217950
2016-11-03,8278869900
2016-11-04,8266599950
2016-11-07,8371452250
2016-11-08,8448418299
2016-11-09,8252099100
2016-11-10,8122706899
2016-11-11,8191864800
2016-11-14,8151708600
2016-11-15,8261022700
2016-11-16,8226443750
2016-11-17,8226443750
2016-11-18,8171786700
2016-11-21,8265484499
2016-11-22,8372567700
2016-11-23,8249868199
2016-11-25,8403800300
2016-11-28,8547693349
2016-11-29,8553270600
2016-11-30,8246521850
2016-12-01,8157285849
2016-12-02,8203019300
2016-12-05,8234251899
2016-12-06,8316795200
2016-12-07,8378144950
2016-12-08,8381491300
2016-12-09,8498613550
2016-12-12,8604581300
2016-12-13,8719472650
2016-12-14,8474073650
2016-12-15,8460688249
2016-12-16,8552155150
2016-12-19,8600119500
2016-12-20,8604581300
2016-12-21,8595657700
2016-12-22,8655892000
2016-12-23,8662584700
2016-12-27,8683778250
2016-12-28,8581156850
2016-12-29,8728396250
2016-12-30,8703856350
2017-01-03,8638808960
2017-01-04,8686852000
2017-01-05,8758357920
2017-01-06,8769530720
2017-01-09,8628753440
2017-01-10,8617580640
2017-01-11,8683500160
2017-01-12,8658920000
2017-01-13,8632105280
2017-01-17,8714784000
2017-01-18,8702493920
2017-01-19,8608642400
2017-01-20,8605290560
2017-01-23,8625401600
2017-01-24,8652216320
2017-01-25,8618697920
2017-01-26,8600821440
2017-01-27,8577358560
2017-01-30,8540488320
2017-01-31,8673444640
2017-02-01,8568420320
2017-02-02,8691321120
2017-02-03,8718135840
2017-02-06,8698024800
2017-02-07,8705845760
2017-02-08,8778468960
2017-02-09,8729308640
2017-02-10,8789641760
2017-02-13,8795228160
2017-02-14,8724839520
2017-02-15,8714784000
2017-02-16,8776234400
2017-02-17,8792993600
2017-02-21,8912542560
2017-02-22,8906956160
2017-02-23,8994104000
2017-02-24,9099128320
2017-02-27,9070079040
2017-02-28,9182924320
2017-03-01,9206387200
2017-03-02,9309176960
2017-03-03,9276775840
2017-03-06,9268954880
2017-03-07,9222029120
2017-03-08,9043264320
2017-03-09,9035443360
2017-03-10,9118122080
2017-03-13,9125943040
2017-03-14,9148288640
2017-03-15,9340460800
2017-03-16,9223146400
2017-03-17,9299121440
2017-03-20,9220911840
2017-03-21,9350516320
2017-03-22,9347164480
2017-03-23,9339343520
2017-03-24,9398559360
2017-03-27,9400793920
2017-03-28,9407497600
2017-03-29,9331522560
2017-03-30,9304707840
2017-03-31,9321633860
2017-04-03,9336167470
2017-04-04,9361880780
2017-04-05,9393183940
2017-04-06,9444610560
2017-04-07,9420015220
2017-04-10,9478149660
2017-04-11,9479267630
2017-04-12,9544109890
2017-04-13,9528458310
2017-04-17,9585474780
2017-04-18,9634665460
2017-04-19,9570941170
2017-04-20,9538520040
2017-04-21,9595536510
2017-04-24,9634665460
2017-04-25,9654788920
2017-04-26,9642491250
2017-04-27,9625721700
2017-04-28,9512806730
2017-05-01,9397655820
2017-05-02,9469205900
2017-05-03,9431194920
2017-05-04,9441256650
2017-05-05,9488211390
2017-05-08,9492683270
2017-05-09,9406599580
2017-05-10,9412189430
2017-05-11,9423369130
2017-05-12,9475913720
2017-05-15,9449082440
2017-05-16,9378650330
2017-05-17,9402127700
2017-05-18,9459144170
2017-05-19,9454672290
2017-05-22,9519514550
2017-05-23,9589946660
2017-05-24,9663732680
2017-05-25,9777765620
2017-05-26,9771057800
2017-05-30,9806832840
2017-05-31,9877264950
2017-06-01,9953286910
2017-06-02,9974528340
2017-06-05,9878382920
2017-06-06,9833664120
2017-06-07,9844843820
2017-06-08,9821366450
2017-06-09,9837018030
2017-06-12,9776647650
2017-06-13,9782237500
2017-06-14,9844843820
2017-06-15,9909686080
2017-06-16,9940989240
2017-06-19,9916393900
2017-06-20,9928691570
2017-06-21,9905214200
2017-06-22,9857141490
2017-06-23,9820248480
2017-06-26,9860495400
2017-06-27,9759878100
2017-06-28,9671558470
2017-06-29,9523986430
2017-06-30,9523868600
2017-07-03,9485844700
2017-07-05,9465714400
2017-07-06,9434400600
2017-07-07,9469069450
2017-07-10,9416507000
2017-07-11,9433282250
2017-07-12,9516040150
2017-07-13,9474661200
2017-07-14,9520513550
2017-07-17,9568602600
2017-07-18,9590969600
2017-07-19,9618928350
2017-07-20,9680437600
2017-07-21,9755367050
2017-07-24,9671490800
2017-07-25,9628993500
2017-07-26,9717343150
2017-07-27,9725171600
2017-07-28,9633466900
2017-07-31,9699449550
2017-08-01,9744183550
2017-08-02,9756485400
2017-08-03,9922001200
2017-08-04,9848190100
2017-08-07,9907462650
2017-08-08,9923119550
2017-08-09,9877267200
2017-08-10,9949959950
2017-08-11,9900752550
2017-08-14,9935421400
2017-08-15,9979037050
2017-08-16,10022652700
2017-08-17,9939894800
2017-08-18,9985747150
2017-08-21,9975682000
2017-08-22,10006995800
2017-08-23,10056203200
2017-08-24,10053966500
2017-08-25,10067386700
2017-08-28,10114357400
2017-08-29,10111002350
2017-08-30,10064031650
2017-08-31,10061794950
2017-09-01,10049493100
2017-09-05,10030481150
2017-09-06,9953315000
2017-09-07,10013705900
2017-09-08,10066268350
2017-09-11,10149026250
2017-09-12,9943249850
2017-09-13,9854900200
2017-09-14,9949959950
2017-09-15,9983510450
2017-09-18,9879503900
2017-09-19,9872793800
2017-09-20,9763195500
2017-09-21,9743065200
2017-09-22,9634585250
2017-09-25,9712869750
2017-09-26,9671490800
2017-09-27,9479134600
2017-09-28,9495909850
2017-09-29,9456767600
2017-10-02,9547618470
2017-10-03,9515155000
2017-10-04,9602470540
2017-10-05,9576723650
2017-10-06,9552096190
2017-10-09,9556573910
2017-10-10,9604709400
2017-10-11,9671875200
2017-10-12,9773743330
2017-10-13,9781579340
2017-10-16,9769265610
2017-10-17,9824117680
2017-10-18,9777101620
2017-10-19,9914791510
2017-10-20,9938299540
2017-10-23,9941657830
2017-10-24,9899119490
2017-10-25,9878969750
2017-10-26,9866656020
2017-10-27,9952852130
2017-10-30,9875611460
2017-10-31,9818520530
2017-11-01,9790534780
2017-11-02,9842028560
2017-11-03,9976360160
2017-11-06,9952852130
2017-11-07,10043525960
2017-11-08,10051361970
2017-11-09,10006584770
2017-11-10,9889044620
2017-11-13,10051361970
2017-11-14,10266292530
2017-11-15,10162185540
2017-11-16,10162185540
2017-11-17,10080467150
2017-11-20,10002107050
2017-11-21,10005465340
2017-11-22,9994271040
2017-11-24,10021137360
2017-11-27,10075989430
2017-11-28,10162185540
2017-11-29,10187932430
2017-11-30,10277486830
2017-12-01,10187932430
2017-12-04,10098378030
2017-12-05,10000987620
2017-12-06,10064795130
2017-12-07,10091661450
2017-12-08,10158827250
2017-12-11,10211440460
2017-12-12,9976360160
2017-12-13,9996509900
2017-12-14,9959568710
2017-12-15,10023376220
2017-12-18,9876730890
2017-12-19,9693144370
2017-12-20,9604709400
2017-12-21,9538663030
2017-12-22,9530827020
2017-12-26,9435675470
2017-12-27,9472616660
2017-12-28,9537543600
2017-12-29,9535304740
2018-01-02,9397106130
2018-01-03,9310853040
2018-01-04,9242522670
2018-01-05,9232441140
2018-01-08,9303011850
2018-01-09,9187634340
2018-01-10,9025209690
2018-01-11,8952398640
2018-01-12,8873986740
2018-01-16,8833660620
2018-01-17,8908712010
2018-01-18,8872866570
2018-01-19,8858304360
2018-01-22,8844862320
2018-01-23,8949038130
2018-01-24,8986003740
2018-01-25,9078977850
2018-01-26,9066655980
2018-01-29,8893029630
2018-01-30,8886308610
2018-01-31,8955759150
2018-02-01,8788853820
2018-02-02,8707081410
2018-02-05,8511051660
2018-02-06,8419197720
2018-02-07,8419197720
2018-02-08,8327343780
2018-02-09,8545776930
2018-02-12,8595064410
2018-02-13,8605145940
2018-02-14,8523373530
2018-02-15,8744047020
2018-02-16,8814617730
2018-02-20,8647712400
2018-02-21,8524493699
2018-02-22,8596184580
2018-02-23,8978162550
2018-02-26,8992724760
2018-02-27,8730604980
2018-02-28,8620828320
2018-03-01,8683557840
2018-03-02,8616347640
2018-03-05,8742926850
2018-03-06,8546897100
2018-03-07,8449442310
2018-03-08,8509931490
2018-03-09,8555858459
2018-03-12,8549137439
2018-03-13,8560339140
2018-03-14,8600665260
2018-03-15,8630909850
2018-03-16,8733965490
2018-03-19,8707081410
2018-03-20,8736205830
2018-03-21,8731725150
2018-03-22,8736205830
2018-03-23,8710441920
2018-03-26,8755248720
2018-03-27,8890789290
2018-03-28,8901990990
2018-03-29,8938956600
2018-04-02,8850358100
2018-04-03,8957988500
2018-04-04,8975926900
2018-04-05,9002834500
2018-04-06,8941171250
2018-04-09,8935565500
2018-04-10,8799906350
2018-04-11,8802148650
2018-04-12,8666489500
2018-04-13,8760666100
2018-04-16,8889598350
2018-04-17,8986017250
2018-04-18,8883992600
2018-04-19,8822329350
2018-04-20,8747212300
2018-04-23,8796542900
2018-04-24,8918748250
2018-04-25,8960230800
2018-04-26,9086920750
2018-04-27,9149705150
2018-04-30,9025257500
2018-05-01,8971442300
2018-05-02,8904173300
2018-05-03,8947898150
2018-05-04,8991623000
2018-05-07,8941171250
2018-05-08,8778604500
2018-05-09,8678822150
2018-05-10,8759544950
2018-05-11,8758423800
2018-05-14,8753939200
2018-05-15,8659762600
2018-05-16,8627249250
2018-05-17,8562222550
2018-05-18,8581282100
2018-05-21,8546526450
2018-05-22,8599220500
2018-05-23,8688912500
2018-05-24,8747212300
2018-05-25,8788694850
2018-05-29,8844752350
2018-05-30,8949019300
2018-05-31,8925475150
2018-06-01,8697881700
2018-06-04,8572312899
2018-06-05,8487105500
2018-06-06,8313327250
2018-06-07,8350325200
2018-06-08,8341356000
2018-06-11,8247179400
2018-06-12,8361536700
2018-06-13,8335750249
2018-06-14,8454592150
2018-06-15,8533072650
2018-06-18,8559980249
2018-06-19,8710214350
2018-06-20,8696760550
2018-06-21,8692275950
2018-06-22,8777483350
2018-06-25,8970321150
2018-06-26,9006197950
2018-06-27,9072345800
2018-06-28,9034226700
2018-06-29,9031984400
2018-07-02,9134454600
2018-07-03,9175949360
2018-07-05,9238752240
2018-07-06,9279125520
2018-07-09,8913523040
2018-07-10,8961746680
2018-07-11,9066044320
2018-07-12,9011091800
2018-07-13,8988662200
2018-07-16,9006605880
