,BRO
2018-07-26,7975765440
2018-07-27,7935114240
2018-07-30,7970345280
2018-07-31,7929694080
2018-08-01,7853811840
2018-08-02,7910723520
2018-08-03,7937824320
2018-08-06,7978475520
2018-08-07,8013706560
2018-08-08,8070618240
2018-08-09,8054357760
2018-08-10,8035387200
2018-08-13,8019126720
2018-08-14,8059777920
2018-08-15,8057067840
2018-08-16,8084168640
2018-08-17,8081458560
2018-08-20,8100429120
2018-08-21,8211542400
2018-08-22,8189861760
2018-08-23,8206122240
2018-08-24,8233223040
2018-08-27,8206122240
2018-08-28,8162760960
2018-08-29,8189861760
2018-08-30,8168181120
2018-08-31,8260323840
2018-09-04,8254903680
2018-09-05,8311815360
2018-09-06,8338916160
2018-09-07,8352466560
2018-09-10,8401248000
2018-09-11,8447319360
2018-09-12,8452739520
2018-09-13,8493390720
2018-09-14,8420218560
2018-09-17,8300975040
2018-09-18,8151920640
2018-09-19,8238643200
2018-09-20,8238643200
2018-09-21,8203412160
2018-09-24,8132950080
2018-09-25,8046227520
2018-09-26,8002866240
2018-09-27,8016416640
2018-09-28,8013706560
2018-10-01,8043971500
2018-10-02,8022157340
2018-10-03,8038517960
2018-10-04,8079419510
2018-10-05,7994889640
2018-10-08,8041244730
2018-10-09,7992162870
2018-10-10,7812196050
2018-10-11,7664950470
2018-10-12,7610415070
2018-10-15,7585874140
2018-10-16,7741300030
2018-10-17,7765840960
2018-10-18,7689491400
2018-10-19,7866731450
2018-10-22,7943081010
2018-10-23,7634956000
2018-10-24,7528611970
2018-10-25,7656770160
2018-10-26,7618595380
2018-10-29,7613141840
2018-10-30,7651316620
2018-10-31,7684037860
2018-11-01,7697671710
2018-11-02,7684037860
2018-11-05,7749480340
2018-11-06,7861277910
2018-11-07,7915813310
2018-11-08,7973075480
2018-11-09,7986709330
2018-11-12,7850370830
2018-11-13,7877638530
2018-11-14,7782201580
2018-11-15,7858551140
2018-11-16,7872184990
2018-11-19,7885818840
2018-11-20,7752207110
2018-11-21,7711305560
2018-11-23,7760387420
2018-11-26,7795835430
2018-11-27,7711305560
2018-11-28,7866731450
2018-11-29,7918540080
2018-11-30,7913086540
2018-12-03,7929447160
2018-12-04,7795835430
2018-12-06,7613141840
2018-12-07,7523158430
2018-12-10,7506797810
2018-12-11,7457715950
2018-12-12,7495890730
2018-12-13,7553152900
2018-12-14,7531338740
2018-12-17,7416814400
2018-12-18,7449535640
2018-12-19,7378639620
2018-12-20,7367732540
2018-12-21,7234120810
2018-12-24,7108689390
2018-12-26,7324104220
2018-12-27,7356825460
2018-12-28,7411360860
2018-12-31,7515033240
2019-01-02,7381420530
2019-01-03,7288709670
2019-01-04,7468677810
2019-01-07,7463224230
2019-01-08,7561388670
2019-01-09,7577749410
2019-01-10,7632285210
2019-01-11,7575022620
2019-01-14,7596836940
2019-01-15,7613197680
2019-01-16,7722269280
2019-01-17,7684094220
2019-01-18,7809526560
2019-01-22,7722269280
2019-01-23,7752263970
2019-01-24,7719542490
2019-01-25,7689547800
2019-01-28,7624104840
2019-01-29,7294163250
2019-01-30,7296890040
2019-01-31,7405961640
2019-02-01,7599563730
2019-02-04,7602290520
2019-02-05,7648645950
2019-02-06,7618651260
2019-02-07,7583202990
2019-02-08,7588656570
2019-02-11,7670460270
2019-02-12,7763171130
2019-02-13,7757717550
2019-02-14,7765897920
2019-02-15,7924051740
2019-02-19,7940412480
2019-02-20,8027669760
2019-02-21,8027669760
2019-02-22,8046757290
2019-02-25,8046757290
2019-02-26,7962226800
2019-02-27,8000401860
2019-02-28,8076751980
2019-03-01,8144921730
2019-03-04,8144921730
2019-03-05,8027669760
2019-03-06,7986767910
2019-03-07,7926778530
2019-03-08,7872242730
2019-03-11,7954046430
2019-03-12,7943139270
2019-03-13,7954046430
2019-03-14,7951319640
2019-03-15,8033123340
2019-03-18,8035850130
2019-03-19,7929505320
2019-03-20,7828614090
2019-03-21,7937685690
2019-03-22,7874969520
2019-03-25,7910417790
2019-03-26,7964953590
2019-03-27,7986767910
2019-03-28,8019489390
2019-03-29,8046757290
2019-04-01,8122377400
2019-04-02,8084218580
2019-04-03,8108749250
2019-04-04,8160536220
2019-04-05,8157810590
2019-04-08,8149633700
2019-04-09,8095121100
2019-04-10,8168713110
2019-04-11,8250482010
2019-04-12,8315897130
2019-04-15,8362232840
2019-04-16,8375860990
2019-04-17,8288640830
2019-04-18,8332250910
2019-04-22,8315897130
2019-04-23,8604813910
2019-04-24,8574831980
2019-04-25,8585734500
2019-04-26,8634795840
2019-04-29,8599362650
2019-04-30,8653875250
2019-05-01,8539398790
2019-05-02,8670229030
2019-05-03,8814687420
2019-05-06,8847394980
2019-05-07,8732918520
2019-05-08,8708387850
2019-05-09,8632070210
2019-05-10,8773802970
2019-05-13,8558478200
2019-05-14,8547575680
2019-05-15,8645698360
2019-05-16,8722016000
2019-05-17,8637521470
2019-05-20,8583008870
2019-05-21,8697485330
2019-05-22,8730192890
2019-05-23,8670229030
2019-05-24,8681131550
2019-05-28,8610265170
2019-05-29,8626618950
2019-05-30,8629344580
2019-05-31,8604813910
2019-06-03,8705662220
2019-06-04,8738369780
2019-06-05,8880102540
2019-06-06,8863748760
2019-06-07,8959145810
2019-06-10,8910084470
2019-06-11,8882828170
2019-06-12,8953694550
2019-06-13,8910084470
2019-06-14,8945517660
2019-06-17,8907358840
2019-06-18,8923712620
2019-06-19,9038189080
2019-06-20,9103604200
2019-06-21,8967322700
2019-06-24,9054542860
2019-06-25,9040914710
2019-06-26,8869200020
2019-06-27,9035463450
2019-06-28,9130860500
2019-07-01,9286167240
2019-07-02,9370785460
2019-07-03,9479970260
2019-07-05,9488159120
2019-07-08,9425377860
2019-07-09,9488159120
2019-07-10,9493618360
2019-07-11,9515455320
2019-07-12,9550940380
2019-07-15,9531833040
2019-07-16,9559129240
2019-07-17,9531833040
2019-07-18,9589155060
2019-07-19,9471781400
2019-07-22,9458133300
2019-07-23,9709258340
2019-07-24,9867576300
2019-07-25,9826632000
2019-07-26,9933087180
2019-07-29,9913979840
2019-07-30,9938546420
2019-07-31,9807524660
2019-08-01,9796606180
2019-08-02,9785687700
2019-08-05,9630099360
2019-08-06,9823902380
2019-08-07,9864846680
2019-08-08,10047731220
2019-08-09,10028623880
2019-08-12,9881224400
2019-08-13,9963113000
2019-08-14,9668314040
2019-08-15,9733824920
2019-08-16,9848468960
2019-08-19,9933087180
2019-08-20,9780228460
2019-08-21,9837550480
2019-08-22,9886683640
2019-08-23,9668314040
2019-08-26,9744743400
2019-08-27,9679232520
2019-08-28,9728365680
2019-08-29,9886683640
2019-08-30,10069568180
2019-09-03,9971301860
2019-09-04,10017705400
2019-09-05,10055920080
2019-09-06,10047731220
2019-09-09,9963113000
2019-09-10,9518184940
2019-09-11,9711987960
2019-09-12,9815713520
2019-09-13,9821172760
2019-09-16,9780228460
2019-09-17,9935816800
2019-09-18,9924898320
2019-09-19,9965842620
2019-09-20,9889413260
2019-09-23,9903061360
2019-09-24,9815713520
2019-09-25,9862117060
2019-09-26,9851198580
2019-09-27,9769309980
2019-09-30,9830208420
2019-10-01,9655739940
2019-10-02,9573957840
2019-10-03,9710261340
2019-10-04,9925620870
2019-10-07,9862921260
2019-10-08,9625753170
2019-10-09,9702083130
2019-10-10,9797495580
2019-10-11,9824756280
2019-10-14,9841112700
2019-10-15,9822030210
2019-10-16,9835660560
2019-10-17,9895634100
2019-10-18,9901086240
2019-10-21,9982868340
2019-10-22,9917442660
2019-10-23,9901086240
2019-10-24,10042841880
2019-10-25,9802947720
2019-10-28,9775687020
2019-10-29,10170967170
2019-10-30,10274557830
2019-10-31,10271831760
2019-11-01,10258201410
2019-11-04,10132802190
2019-11-05,10110993630
2019-11-06,10290914250
2019-11-07,10260927480
2019-11-08,10290914250
2019-11-11,10326353160
2019-11-12,10315448880
2019-11-13,10375422420
2019-11-14,10329079230
2019-11-15,10323627090
2019-11-18,10307270670
2019-11-19,10350887790
2019-11-20,10383600630
2019-11-21,10285462110
2019-11-22,10318174950
2019-11-25,10348161720
2019-11-26,10329079230
2019-11-27,10348161720
2019-11-29,10288188180
2019-12-02,10258201410
2019-12-03,10250023200
2019-12-04,10260927480
2019-12-05,10397230980
2019-12-06,10459930590
2019-12-09,10419039540
2019-12-10,10348161720
2019-12-11,10427217750
2019-12-12,10530808410
2019-12-13,10593508020
2019-12-16,10626220860
2019-12-17,10778880780
2019-12-18,10735263660
2019-12-19,10773428640
2019-12-20,10972431750
2019-12-23,10721633310
2019-12-24,10678016190
2019-12-26,10732537590
2019-12-27,10713455100
2019-12-30,10729811520
2019-12-31,10769196480
2020-01-02,10804657360
2020-01-03,10815568400
2020-01-06,10807385120
2020-01-07,10774652000
2020-01-08,10853757040
2020-01-09,11001056080
2020-01-10,11020150400
2020-01-13,11014694880
2020-01-14,10968322960
2020-01-15,11071977840
2020-01-16,11216549120
2020-01-17,11295654160
2020-01-21,11238371200
2020-01-22,11320204000
2020-01-23,11399309040
2020-01-24,11410220080
2020-01-27,11363848160
2020-01-28,12179448400
2020-01-29,12277647760
2020-01-30,12373119360
2020-01-31,12247642400
2020-02-03,12441313360
2020-02-04,12594067920
2020-02-05,12670445200
2020-02-06,12749550240
2020-02-07,12752278000
2020-02-10,12924126880
2020-02-11,12902304800
2020-02-12,12771372320
2020-02-13,12954132240
2020-02-14,13052331600
2020-02-18,13123253360
2020-02-19,13218724960
2020-02-20,13232363760
2020-02-21,13191447360
2020-02-24,12905032560
2020-02-25,12591340160
2020-02-26,12610434480
2020-02-27,12004871760
2020-02-28,11732095760
2020-03-02,12394941440
2020-03-03,12143987520
2020-03-04,12834110800
2020-03-05,12523146160
2020-03-06,12318564160
2020-03-09,11508419440
2020-03-10,11906672400
2020-03-11,11347481600
2020-03-12,10253649840
2020-03-13,10867395840
2020-03-16,10095439760
2020-03-17,10889217920
2020-03-18,10035429040
2020-03-19,9470782720
2020-03-20,9170729120
2020-03-23,8636088160
2020-03-24,9694459040
2020-03-25,9309844880
2020-03-26,9792658400
2020-03-27,9800841680
2020-03-30,10174544800
2020-03-31,9891682000
2020-04-01,9405564000
2020-04-02,9520266000
2020-04-03,9124271000
2020-04-06,9823407000
2020-04-07,9820676000
2020-04-08,10159320000
2020-04-09,10659093000
2020-04-13,10424227000
2020-04-14,10822953000
2020-04-15,10355952000
2020-04-16,10227595000
2020-04-17,10405110000
2020-04-20,10192092000
2020-04-21,9695050000
2020-04-22,9749670000
2020-04-23,9446529000
2020-04-24,9492956000
2020-04-27,9760594000
2020-04-28,9722360000
2020-04-29,10006384000
2020-04-30,9807021000
2020-05-01,9574886000
2020-05-04,9714167000
2020-05-05,9984536000
2020-05-06,9733284000
2020-05-07,10140203000
2020-05-08,10268560000
2020-05-11,10364145000
2020-05-12,10243981000
2020-05-13,10030963000
2020-05-14,10080121000
2020-05-15,10104700000
2020-05-18,10530736000
2020-05-19,10484309000
2020-05-20,10473385000
2020-05-21,10577163000
2020-05-22,10492502000
2020-05-26,10661824000
2020-05-27,10913076000
2020-05-28,10992275000
2020-05-29,10978620000
2020-06-01,10989544000
2020-06-02,11169790000
2020-06-03,11552130000
2020-06-04,11481124000
2020-06-05,11669563000
2020-06-08,11754224000
2020-06-09,11756955000
2020-06-10,11702335000
2020-06-11,11098784000
2020-06-12,11106977000
2020-06-15,11289954000
2020-06-16,11347305000
2020-06-17,11464738000
2020-06-18,11431966000
2020-06-19,11232603000
2020-06-22,11314533000
2020-06-23,11257182000
2020-06-24,10937655000
2020-06-25,11197100000
2020-06-26,10945848000
2020-06-29,10915807000
2020-06-30,11229991400
2020-07-01,11320911350
2020-07-02,11254787750
2020-07-06,11196929600
2020-07-07,11227236250
2020-07-08,11315401050
2020-07-09,11268563500
2020-07-10,11411831300
2020-07-13,11282339250
2020-07-14,11557854250
2020-07-15,11657039650
2020-07-16,11965616450
2020-07-17,12040005500
2020-07-20,12056536400
2020-07-21,12202559350
2020-07-22,12387154400
2020-07-23,12428481650
2020-07-24,12508381000
2020-07-27,12533177350
2020-07-28,12254907200
2020-07-29,12387154400
2020-07-30,12332051400
2020-07-31,12527667050
2020-08-03,12544197950
2020-08-04,12524911900
2020-08-05,12571749450
2020-08-06,12568994300
2020-08-07,12690220900
2020-08-10,12654403950
2020-08-11,12580014900
2020-08-12,12618587000
2020-08-13,12624097300
2020-08-14,12624097300
2020-08-17,12673690000
2020-08-18,12698486350
2020-08-19,12662669400
2020-08-20,12615831850
2020-08-21,12541442800
2020-08-24,12596545800
2020-08-25,12676445150
2020-08-26,12580014900
2020-08-27,12690220900
2020-08-28,12731548150
2020-08-31,12783896000
2020-09-01,12863795350
2020-09-02,12998797700
2020-09-03,12640628200
2020-09-04,12467053750
2020-09-08,12175007850
2020-09-09,12508381000
2020-09-10,12359602900
2020-09-11,12298989600
2020-09-14,12445012550
2020-09-15,12442257400
2020-09-16,12447767700
2020-09-17,12332051400
2020-09-18,12343072000
2020-09-21,12128170300
2020-09-22,12263172650
2020-09-23,11940820100
2020-09-24,12001433400
2020-09-25,12106129100
2020-09-28,12362358050
2020-09-29,12445012550
2020-09-30,12490626780
2020-10-01,12399575160
2020-10-02,12515459040
2020-10-05,12617547220
2020-10-06,12617547220
2020-10-07,12766540780
2020-10-08,12887942940
2020-10-09,13028659080
2020-10-12,13329405340
2020-10-13,13070046180
2020-10-14,12962439720
2020-10-15,13056250480
2020-10-16,13092119300
2020-10-19,12818964440
2020-10-20,12805168740
2020-10-21,12843796700
2020-10-22,12868628960
2020-10-23,12890702080
2020-10-26,12854833260
2020-10-27,12476831080
2020-10-28,12187121380
2020-10-29,11991222440
2020-10-30,12005018140
2020-11-02,12278173000
2020-11-03,12228508480
2020-11-04,12661693460
2020-11-05,12554087000
2020-11-06,12617547220
2020-11-09,12669970880
2020-11-10,13020381660
2020-11-11,12959680580
2020-11-12,12788613900
2020-11-13,13012104240
2020-11-16,13150061240
2020-11-17,13075564460
2020-11-18,12965198860
2020-11-19,13089360160
2020-11-20,13017622520
2020-11-23,12832760140
2020-11-24,12816205300
2020-11-25,12653416040
2020-11-27,12587196680
2020-11-30,12424407420
2020-12-01,12584437540
2020-12-02,12435443980
2020-12-03,12308523540
2020-12-04,12363706340
2020-12-07,12308523540
2020-12-08,12507181620
2020-12-09,12479590220
2020-12-10,12383020320
2020-12-11,12418889140
2020-12-14,12540291300
2020-12-15,12865869820
2020-12-16,12683766580
2020-12-17,12882424660
2020-12-18,12683766580
2020-12-21,12692044000
2020-12-22,12606510660
2020-12-23,12606510660
2020-12-24,12777577340
2020-12-28,12658934320
2020-12-29,12700321420
2020-12-30,12761022500
2020-12-31,13065911540
2021-01-04,12773781900
2021-01-05,12765514080
2021-01-06,13016304620
2021-01-07,13195440720
2021-01-08,13234023880
2021-01-11,12947406120
2021-01-12,12911578900
2021-01-13,12754490320
2021-01-14,12608425500
2021-01-15,12760002200
2021-01-19,12878507620
2021-01-20,13121030340
2021-01-21,13079691240
2021-01-22,13087959060
2021-01-25,13154101620
2021-01-26,12586377980
2021-01-27,12148183520
2021-01-28,12098576600
2021-01-29,11875345460
2021-02-01,11839518240
2021-02-02,12316295860
2021-02-03,12051725620
2021-02-04,12101332540
2021-02-05,12338343380
2021-02-08,12539527000
2021-02-09,12492676020
2021-02-10,12423777520
2021-02-11,12484408200
2021-02-12,12346611200
2021-02-16,12255665180
2021-02-17,12195034500
2021-02-18,12214326080
2021-02-19,12564330460
2021-02-22,12726930920
2021-02-23,12933626420
2021-02-24,13170637260
2021-02-25,12881263560
2021-02-26,12649764600
2021-03-01,12908822960
2021-03-02,12782049720
2021-03-03,12553306700
2021-03-04,12382438420
2021-03-05,12688347760
2021-03-08,12773781900
2021-03-09,12696615580
2021-03-10,12817876940
2021-03-11,12790317540
2021-03-12,12903311080
2021-03-15,12994257100
2021-03-16,12939138300
2021-03-17,12779293780
2021-03-18,12597401740
2021-03-19,12335587440
2021-03-22,12495431960
2021-03-23,12572598280
2021-03-24,12644252720
2021-03-25,12649764600
2021-03-26,12729686860
2021-03-29,12746222500
2021-03-30,12680079940
2021-03-31,12601972740
2021-04-01,12825284880
2021-04-05,12869395920
2021-04-06,12943833300
2021-04-07,12990701280
2021-04-08,13051353960
2021-04-09,13186444020
2021-04-12,13194714840
2021-04-13,13362888180
2021-04-14,13296721620
2021-04-15,13500735180
2021-04-16,13660637700
2021-04-19,13641339120
2021-04-20,13611012780
2021-04-21,13729561200
2021-04-22,13776429180
2021-04-23,13917033120
2021-04-26,13729561200
2021-04-27,14300247780
2021-04-28,14454636420
2021-04-29,14559400140
2021-04-30,14661406920
2021-05-03,14639351400
2021-05-04,14716545720
2021-05-05,14655893040
2021-05-06,14763413700
2021-05-07,14802010860
2021-05-10,14713788780
2021-05-11,14330574120
2021-05-12,14032824600
2021-05-13,14377442100
2021-05-14,14476691940
2021-05-17,14399497620
2021-05-18,14352629640
2021-05-19,14341601880
2021-05-20,14407768440
2021-05-21,14360900460
2021-05-24,14380199040
2021-05-25,14286463080
2021-05-26,14242352040
2021-05-27,14449122540
2021-05-28,14479448880
2021-06-01,14487719700
2021-06-02,14438094780
2021-06-03,14410525380
2021-06-04,14438094780
2021-06-07,14256136740
2021-06-08,14352629640
2021-06-09,14258893680
2021-06-10,14283706140
2021-06-11,14382955980
2021-06-14,14369171280
2021-06-15,14595240360
2021-06-16,14531830740
2021-06-17,14509775220
2021-06-18,14283706140
2021-06-21,14462907240
2021-06-22,14570427900
2021-06-23,14589726480
2021-06-24,14672434680
2021-06-25,14746872060
2021-06-28,14603511180
2021-06-29,14755142880
2021-06-30,14678065100
2021-07-01,14783026800
2021-07-02,14824459050
2021-07-06,14794075400
2021-07-07,14805124000
2021-07-08,14448806650
2021-07-09,14625584250
2021-07-12,14716735200
2021-07-13,14531671150
2021-07-14,14578627700
2021-07-15,14785788950
2021-07-16,14843794100
2021-07-19,14548244050
2021-07-20,14747118850
2021-07-21,14713973050
2021-07-22,14796837550
2021-07-23,15012285250
2021-07-26,15026096000
2021-07-27,15131057700
2021-07-28,14943231500
2021-07-29,15147630600
2021-07-30,15026096000
2021-08-02,14981901600
2021-08-03,14948755800
2021-08-04,14832745500
2021-08-05,14970853000
2021-08-06,15048193200
2021-08-09,15133819850
2021-08-10,15155917050
2021-08-11,15296786700
2021-08-12,15296786700
2021-08-13,15398986250
2021-08-16,15573001700
2021-08-17,15625482550
2021-08-18,15666914800
2021-08-19,15705584900
2021-08-20,15954178400
2021-08-23,15943129800
2021-08-24,15932081200
2021-08-25,15981799900
2021-08-26,15912746150
2021-08-27,16061902250
2021-08-30,16028756450
2021-08-31,16034280750
2021-09-01,16147528900
2021-09-02,16222106950
2021-09-03,16280112100
2021-09-07,16056377950
2021-09-08,16177912550
2021-09-09,16139242450
2021-09-10,15956940550
2021-09-13,15868551750
2021-09-14,15495661500
2021-09-15,15876838200
2021-09-16,15871313900
2021-09-17,15747017150
2021-09-20,15561953100
2021-09-21,15642055450
2021-09-22,15854741000
2021-09-23,15876838200
2021-09-24,16048091500
2021-09-27,15832643800
2021-09-28,15410034850
2021-09-29,15531569450
2021-09-30,15335861950
2021-10-01,15930489600
2021-10-04,15814329780
2021-10-05,16077072230
2021-10-06,16262374800
2021-10-07,16442145950
2021-10-08,16591494290
2021-10-11,16663402750
2021-10-12,16801688250
2021-10-13,17045070730
2021-10-14,17459927230
2021-10-15,17789046720
2021-10-18,17703309710
2021-10-19,17725435390
2021-10-20,17858189470
2021-10-21,18151354730
2021-10-22,18389205790
2021-10-25,18380908660
2021-10-26,17672886900
2021-10-27,17327173150
2021-10-28,17410144450
2021-10-29,17454395810
2021-11-01,17111447770
2021-11-02,17349298830
2021-11-03,17097619220
2021-11-04,17017413630
2021-11-05,17139104870
2021-11-08,17343767410
2021-11-09,17426738710
2021-11-10,17476521490
2021-11-11,17614806990
2021-11-12,17844360920
2021-11-15,17783515300
2021-11-16,17957755030
2021-11-17,17899675120
2021-11-18,17739263940
2021-11-19,17849892340
2021-11-22,18054554880
2021-11-23,18201137510
2021-11-24,18347720140
2021-11-26,17910737960
2021-11-29,18090509110
2021-11-30,17813938110
2021-12-01,17614806990
2021-12-02,18217731770
2021-12-03,18035194910
2021-12-06,18223263190
2021-12-07,18544085550
2021-12-08,18718325280
2021-12-09,18546851260
2021-12-10,18588336910
2021-12-13,18516428450
2021-12-14,18519194160
2021-12-15,18823422260
2021-12-16,18596634040
2021-12-17,18217731770
2021-12-20,18239857450
2021-12-21,18389205790
2021-12-22,18687902470
2021-12-23,18815125130
2021-12-27,19210621660
2021-12-28,19177433140
2021-12-29,19312952930
2021-12-30,19307421510
2021-12-31,19474588000
2022-01-03,19061709000
2022-01-04,19153152000
2022-01-05,18690395000
2022-01-06,18992434000
2022-01-07,19009060000
2022-01-10,18864968000
2022-01-11,18939785000
2022-01-12,19239053000
2022-01-13,19003518000
2022-01-14,18579555000
2022-01-18,18277516000
2022-01-19,17908973000
2022-01-20,17800904000
2022-01-21,17493323000
2022-01-24,17903431000
2022-01-25,17850782000
2022-01-26,17526575000
2022-01-27,17171887000
2022-01-28,17839698000
2022-01-31,18366188000
2022-02-01,18474257000
2022-02-02,18864968000
2022-02-03,18465944000
2022-02-04,18712563000
2022-02-07,18731960000
2022-02-08,18851113000
2022-02-09,19402542000
2022-02-10,19147610000
2022-02-11,18540761000
2022-02-14,18283058000
2022-02-15,18449318000
2022-02-16,18457631000
2022-02-17,18186073000
2022-02-18,18327394000
2022-02-22,18199928000
2022-02-23,17798133000
2022-02-24,18330165000
2022-02-25,18729189000
2022-02-28,18734731000
2022-03-01,18529677000
2022-03-02,18762441000
2022-03-03,18873281000
2022-03-04,18956411000
2022-03-07,18352333000
2022-03-08,16939123000
2022-03-09,17606934000
2022-03-10,17507178000
2022-03-11,17376941000
2022-03-14,17612476000
2022-03-15,18283058000
2022-03-16,18532448000
2022-03-17,18851113000
2022-03-18,19283389000
2022-03-21,19261221000
2022-03-22,19178091000
2022-03-23,19031228000
2022-03-24,19117129000
2022-03-25,19499527000
2022-03-28,19981681000
2022-03-29,20084208000
2022-03-30,20147941000
2022-03-31,20033244000
2022-04-01,20113632000
2022-04-04,20013840000
2022-04-05,20058192000
2022-04-06,20202336000
2022-04-07,20346480000
2022-04-08,20224512000
2022-04-11,20099772000
2022-04-12,19941768000
2022-04-13,19916820000
2022-04-14,19753272000
2022-04-18,19381824000
2022-04-19,19448352000
2022-04-20,19697832000
2022-04-21,19592496000
2022-04-22,18774756000
2022-04-25,18974340000
2022-04-26,18206496000
2022-04-27,17937612000
2022-04-28,18231444000
2022-04-29,17180856000
2022-05-02,16654176000
2022-05-03,16620912000
2022-05-04,17050572000
2022-05-05,16343712000
2022-05-06,16144128000
2022-05-09,15683976000
2022-05-10,15952860000
2022-05-11,15548148000
2022-05-12,15539832000
2022-05-13,16049880000
2022-05-16,15927912000
2022-05-17,16155216000
2022-05-18,15318072000
2022-05-19,15165612000
2022-05-20,15246000000
2022-05-23,15514884000
2022-05-24,15512112000
2022-05-25,15573096000
2022-05-26,16105320000
2022-05-27,16618140000
2022-05-31,16457364000
2022-06-01,16080372000
2022-06-02,16523892000
2022-06-03,16282728000
2022-06-06,16332624000
2022-06-07,16424100000
2022-06-08,16199568000
2022-06-09,15756048000
2022-06-10,15453900000
2022-06-13,15104628000
2022-06-14,15151752000
2022-06-15,15229368000
2022-06-16,14769216000
2022-06-17,14830200000
2022-06-21,15209964000
2022-06-22,15381828000
2022-06-23,15880788000
2022-06-24,16371432000
2022-06-27,16360344000
2022-06-28,15997212000
2022-06-29,16077600000
2022-06-30,16206852000
2022-07-01,16481874000
2022-07-05,16640220000
2022-07-06,16784676000
2022-07-07,16793010000
2022-07-08,16690224000
2022-07-11,16570770000
2022-07-12,16401312000
2022-07-13,16359642000
2022-07-14,16195740000
2022-07-15,16476318000
2022-07-18,16323528000
2022-07-19,16904130000
2022-07-20,16856904000
2022-07-21,17323608000
2022-07-22,17215266000
2022-07-25,17331942000
2022-07-26,17137482000
2022-07-27,17523624000
2022-07-28,17884764000
2022-07-29,18084780000
2022-08-01,17551404000
2022-08-02,17468064000
2022-08-03,17859762000
2022-08-04,17865318000
2022-08-05,18029220000
2022-08-08,18134784000
2022-08-09,18201456000
2022-08-10,18437586000
2022-08-11,18484812000
2022-08-12,18765390000
2022-08-15,18887622000
2022-08-16,18929292000
2022-08-17,18873732000
2022-08-18,18837618000
2022-08-19,18687606000
2022-08-22,18315354000
2022-08-23,18070890000
2022-08-24,18154230000
2022-08-25,18493146000
2022-08-26,18082002000
2022-08-29,17881986000
2022-08-30,17723640000
2022-08-31,17512512000
2022-09-01,17684748000
2022-09-02,17470842000
2022-09-06,17601408000
2022-09-07,18129228000
2022-09-08,18209790000
2022-09-09,18170898000
2022-09-12,18140340000
2022-09-13,17434728000
2022-09-14,17368056000
2022-09-15,17081922000
2022-09-16,17095812000
2022-09-19,17154150000
2022-09-20,17068032000
2022-09-21,16779120000
2022-09-22,16456872000
2022-09-23,16367976000
2022-09-26,16284636000
2022-09-27,16515210000
2022-09-28,16734672000
2022-09-29,16915242000
2022-09-30,16816343040
2022-10-03,17250097920
2022-10-04,17600438400
2022-10-05,17714438080
2022-10-06,17419707200
2022-10-07,17022098560
2022-10-10,17258439360
2022-10-11,17227854080
2022-10-12,16871952640
2022-10-13,17394682880
2022-10-14,16538295040
2022-10-17,17041561920
2022-10-18,17283463680
2022-10-19,17489219200
2022-10-20,16930342720
2022-10-21,17108293440
2022-10-24,17539267840
2022-10-25,15320444800
2022-10-26,15556785600
2022-10-27,15765321600
2022-10-28,16304734720
2022-10-31,16346441920
2022-11-01,16307515200
2022-11-02,15887662720
2022-11-03,15720833920
2022-11-04,15506736960
2022-11-07,15576248960
2022-11-08,15695809600
2022-11-09,15495615040
2022-11-10,16318637120
2022-11-11,15756980160
2022-11-14,15470590720
2022-11-15,15515078400
2022-11-16,15807028800
2022-11-17,15679126720
2022-11-18,15832053120
2022-11-21,16126784000
2022-11-22,16107320640
2022-11-23,16301954240
2022-11-25,16477124480
2022-11-28,16096198720
2022-11-29,15948833280
2022-11-30,16568880320
2022-12-01,16382588160
2022-12-02,16549416960
2022-12-05,16418734400
2022-12-06,16118442560
2022-12-07,15937711360
2022-12-08,16062832960
2022-12-09,15987760000
2022-12-12,16129564480
2022-12-13,16379807680
2022-12-14,16174052160
2022-12-15,15731955840
2022-12-16,15431664000
2022-12-19,15406639680
2022-12-20,15440005440
2022-12-21,15843175040
2022-12-22,15751419200
2022-12-23,15832053120
2022-12-27,15948833280
2022-12-28,15729175360
2022-12-29,16029467200
2022-12-30,15840394560
2023-01-03,15782690000
2023-01-04,16047360000
2023-01-05,15902488000
2023-01-06,16390038000
2023-01-09,16392824000
2023-01-10,16679782000
2023-01-11,17186834000
2023-01-12,17178476000
2023-01-13,17069822000
2023-01-17,17044748000
2023-01-18,16891518000
2023-01-19,16785650000
2023-01-20,17195192000
2023-01-23,17262056000
2023-01-24,16356606000
2023-01-25,16426256000
2023-01-26,16259096000
2023-01-27,16047360000
2023-01-30,16008356000
2023-01-31,16314816000
2023-02-01,16270240000
2023-02-02,16342676000
2023-02-03,16267454000
2023-02-06,16440186000
2023-02-07,16707642000
2023-02-08,16426256000
2023-02-09,16245166000
2023-02-10,16228450000
2023-02-13,16289742000
2023-02-14,15952636000
2023-02-15,16136512000
2023-02-16,15983282000
2023-02-17,16066862000
2023-02-21,15671250000
2023-02-22,15735328000
2023-02-23,15729756000
2023-02-24,15732542000
2023-02-27,15590456000
2023-02-28,15621102000
2023-03-01,15604386000
2023-03-02,15643390000
2023-03-03,15813336000
2023-03-06,15880200000
2023-03-07,15607172000
2023-03-08,15846768000
2023-03-09,15442798000
2023-03-10,15300712000
2023-03-13,15063902000
2023-03-14,15334144000
