,CTSH
2018-09-20,44681430000
2018-09-21,44936190000
2018-09-24,44739330000
2018-09-25,44478779999
2018-09-26,44461410000
2018-09-27,44444040000
2018-09-28,44669850000
2018-10-01,44494440000
2018-10-02,44667840000
2018-10-03,44251680000
2018-10-04,43985800000
2018-10-05,43471380000
2018-10-08,42835580000
2018-10-09,42754660000
2018-10-10,41292320000
2018-10-11,40627620000
2018-10-12,41714260000
2018-10-15,41621780000
2018-10-16,42483000000
2018-10-17,42766220000
2018-10-18,42535020000
2018-10-19,42592820000
2018-10-22,42535020000
2018-10-23,42430980000
2018-10-24,40546700000
2018-10-25,41315440000
2018-10-26,40766340000
2018-10-29,40009160000
2018-10-30,38448560000
2018-10-31,39899340000
2018-11-01,39754840000
2018-11-02,40171000000
2018-11-05,40147880000
2018-11-06,40257700000
2018-11-07,41251860000
2018-11-08,41176720000
2018-11-09,40656520000
2018-11-12,40199900000
2018-11-13,40234580000
2018-11-14,39055459999
2018-11-15,39691260000
2018-11-16,40650740000
2018-11-19,40003380000
2018-11-20,39078580000
2018-11-21,39691260000
2018-11-23,39292440000
2018-11-26,39737500000
2018-11-27,40402200000
2018-11-28,40899280000
2018-11-29,40633400000
2018-11-30,41170940000
2018-12-03,41575540000
2018-12-04,40471560000
2018-12-06,40113200000
2018-12-07,39304000000
2018-12-10,38778020000
2018-12-11,38876280000
2018-12-12,39321340000
2018-12-13,39928240000
2018-12-14,39171060000
2018-12-17,37379260000
2018-12-18,37350360000
2018-12-19,37124940000
2018-12-20,36286840000
2018-12-21,34732020000
2018-12-24,34691560000
2018-12-26,36044080000
2018-12-27,36460240000
2018-12-28,36373540000
2018-12-31,36374040000
2019-01-02,36150570000
2019-01-03,35010300000
2019-01-04,36500100000
2019-01-07,36442800000
2019-01-08,36855359999
2019-01-09,36820980000
2019-01-10,37136130000
2019-01-11,37199160000
2019-01-14,37032990000
2019-01-15,37812270000
2019-01-16,37697670000
2019-01-17,38133150000
2019-01-18,38860859999
2019-01-22,38276400000
2019-01-23,38425380000
2019-01-24,39032760000
2019-01-25,40121460000
2019-01-28,39508350000
2019-01-29,39342180000
2019-01-30,39995400000
2019-01-31,39926640000
2019-02-01,40190220000
2019-02-04,40849170000
2019-02-05,40803330000
2019-02-06,42688500000
2019-02-07,41823270000
2019-02-08,41920680000
2019-02-11,41811810000
2019-02-12,42086850000
2019-02-13,42161340000
2019-02-14,41897760000
2019-02-15,42149880000
2019-02-19,41932140000
2019-02-20,41399250000
2019-02-21,40877820000
2019-02-22,41473740000
2019-02-25,41399250000
2019-02-26,41278920000
2019-02-27,40860630000
2019-02-28,40671540000
2019-03-01,41330490000
2019-03-04,41118480000
2019-03-05,40906470000
2019-03-06,40946580000
2019-03-07,41445090000
2019-03-08,40768950000
2019-03-11,41456550000
2019-03-12,41129940000
2019-03-13,40803330000
2019-03-14,40642890000
2019-03-15,41330490000
2019-03-18,41187240000
2019-03-19,41267460000
2019-03-20,41089830000
2019-03-21,41370600000
2019-03-22,40619970000
2019-03-25,40539750000
2019-03-26,40734570000
2019-03-27,40700190000
2019-03-28,41015340000
2019-03-29,41513850000
2019-04-01,41651400000
2019-04-02,41493479999
2019-04-03,41837520000
2019-04-04,41617560000
2019-04-05,41848800000
2019-04-08,41967240000
2019-04-09,41944680000
2019-04-10,42074400000
2019-04-11,41843160000
2019-04-12,41899560000
2019-04-15,41916479999
2019-04-16,40551600000
2019-04-17,40692600000
2019-04-18,40235760000
2019-04-22,40314720000
2019-04-23,41087400000
2019-04-24,40985880000
2019-04-25,41132520000
2019-04-26,41380680000
2019-04-29,40833600000
2019-04-30,41149440000
2019-05-01,40709520000
2019-05-02,37568040000
2019-05-03,33417000000
2019-05-06,33614400000
2019-05-07,32999640000
2019-05-08,33264720000
2019-05-09,33332400000
2019-05-10,33349320000
2019-05-13,32080320000
2019-05-14,32571000000
2019-05-15,33050400000
2019-05-16,33072960000
2019-05-17,33524160000
2019-05-20,33834360000
2019-05-21,34404000000
2019-05-22,34686000000
2019-05-23,34449120000
2019-05-24,34894680000
2019-05-28,35007480000
2019-05-29,34900320000
2019-05-30,35171040000
2019-05-31,34928520000
2019-06-03,34144560000
2019-06-04,34460400000
2019-06-05,35069520000
2019-06-06,34911600000
2019-06-07,35407920000
2019-06-10,35548920000
2019-06-11,35740680000
2019-06-12,35052600000
2019-06-13,35159760000
2019-06-14,34764960000
2019-06-17,35283840000
2019-06-18,35938080000
2019-06-19,35312040000
2019-06-20,36191880000
2019-06-21,36355440000
2019-06-24,36124200000
2019-06-25,35622240000
2019-06-26,35565840000
2019-06-27,35565840000
2019-06-28,35751960000
2019-07-01,35418280000
2019-07-02,35462360000
2019-07-03,35363180000
2019-07-05,35655210000
2019-07-08,35374200000
2019-07-09,35473380000
2019-07-10,35297060000
2019-07-11,35974790000
2019-07-12,36288860000
2019-07-15,36266820000
2019-07-16,36338450000
2019-07-17,35947240000
2019-07-18,36327430000
2019-07-19,35892140000
2019-07-22,36118050000
2019-07-23,36294370000
2019-07-24,36233760000
2019-07-25,36244780000
2019-07-26,36586400000
2019-07-29,36388040000
2019-07-30,35996830000
2019-07-31,35892140000
2019-08-01,36591910000
2019-08-02,34982990000
2019-08-05,34184040000
2019-08-06,34481580000
2019-08-07,34277710000
2019-08-08,35241960000
2019-08-09,34415460000
2019-08-12,33704670000
2019-08-13,34018740000
2019-08-14,33418150000
2019-08-15,33379580000
2019-08-16,33732220000
2019-08-19,34084860000
2019-08-20,33930580000
2019-08-21,34128940000
2019-08-22,33721200000
2019-08-23,33060000000
2019-08-26,32988370000
2019-08-27,32894700000
2019-08-28,33192240000
2019-08-29,33820380000
2019-08-30,33825890000
2019-09-03,33875480000
2019-09-04,34387910000
2019-09-05,35407260000
2019-09-06,35511950000
2019-09-09,35363180000
2019-09-10,35671740000
2019-09-11,36013360000
2019-09-12,35726840000
2019-09-13,35445830000
2019-09-16,35258490000
2019-09-17,35264000000
2019-09-18,34994010000
2019-09-19,34971970000
2019-09-20,34051800000
2019-09-23,33517330000
2019-09-24,33015920000
2019-09-25,33164690000
2019-09-26,32872660000
2019-09-27,32371250000
2019-09-30,32967690000
2019-10-01,33159140000
2019-10-02,32787180000
2019-10-03,32918460000
2019-10-04,33098970000
2019-10-07,32973160000
2019-10-08,32218300000
2019-10-09,32513680000
2019-10-10,32710600000
2019-10-11,33153670000
2019-10-14,33027860000
2019-10-15,33552980000
2019-10-16,33580330000
2019-10-17,33574860000
2019-10-18,33170080000
2019-10-21,33246660000
2019-10-22,32765300000
2019-10-23,33011450000
2019-10-24,33098970000
2019-10-25,33071620000
2019-10-28,33186490000
2019-10-29,33066150000
2019-10-30,32759830000
2019-10-31,33334180000
2019-11-01,33492810000
2019-11-04,33952290000
2019-11-05,33870240000
2019-11-06,34056220000
2019-11-07,34477410000
2019-11-08,34384420000
2019-11-11,34264080000
2019-11-12,34373480000
2019-11-13,34192970000
2019-11-14,34521170000
2019-11-15,34668860000
2019-11-18,34805610000
2019-11-19,34964240000
2019-11-20,34739970000
2019-11-21,34679800000
2019-11-22,34564930000
2019-11-25,34657920000
2019-11-26,34860310000
2019-11-27,35090050000
2019-11-29,35068170000
2019-12-02,34756380000
2019-12-03,34324250000
2019-12-04,34132800000
2019-12-05,34028870000
2019-12-06,34275020000
2019-12-09,33848360000
2019-12-10,33421700000
2019-12-11,33191960000
2019-12-12,33788190000
2019-12-13,33717080000
2019-12-16,33728020000
2019-12-17,33782720000
2019-12-18,34089040000
2019-12-19,34302370000
2019-12-20,34581340000
2019-12-23,34258610000
2019-12-24,34132800000
2019-12-26,33979640000
2019-12-27,34001520000
2019-12-30,33722550000
2019-12-31,33862920000
2020-01-02,33808320000
2020-01-03,33502560000
2020-01-06,33169500000
2020-01-07,32934720000
2020-01-08,33158580000
2020-01-09,33366060000
2020-01-10,33109440000
2020-01-13,33393360000
2020-01-14,33508020000
2020-01-15,33770100000
2020-01-16,34097700000
2020-01-17,34272420000
2020-01-21,34010340000
2020-01-22,33955740000
2020-01-23,34152300000
2020-01-24,34081320000
2020-01-27,33726420000
2020-01-28,34179600000
2020-01-29,34354320000
2020-01-30,34108620000
2020-01-31,33513480000
2020-02-03,34185060000
2020-02-04,34632780000
2020-02-05,35473620000
2020-02-06,38995320000
2020-02-07,37996140000
2020-02-10,37881480000
2020-02-11,37783200000
2020-02-12,37908780000
2020-02-13,38007060000
2020-02-14,37357320000
2020-02-18,37581180000
2020-02-19,37608480000
2020-02-20,37979760000
2020-02-21,38269140000
2020-02-24,36811320000
2020-02-25,35206080000
2020-02-26,34550880000
2020-02-27,34026720000
2020-02-28,33267780000
2020-03-02,33486180000
2020-03-03,32547060000
2020-03-04,33944820000
2020-03-05,32721780000
2020-03-06,31799040000
2020-03-09,29462160000
2020-03-10,30455880000
2020-03-11,29014440000
2020-03-12,26743080000
2020-03-13,28730520000
2020-03-16,23794680000
2020-03-17,27354600000
2020-03-18,25918620000
2020-03-19,25383540000
2020-03-20,24078600000
2020-03-23,22719060000
2020-03-24,25339860000
2020-03-25,26038740000
2020-03-26,27201720000
2020-03-27,25476360000
2020-03-30,25869480000
2020-03-31,25140270000
2020-04-01,22997910000
2020-04-02,23960890000
2020-04-03,23479400000
2020-04-06,26211450000
2020-04-07,25859800000
2020-04-08,27801990000
2020-04-09,29365480000
2020-04-13,28510700000
2020-04-14,29251870000
2020-04-15,28099540000
2020-04-16,27845270000
2020-04-17,29111210000
2020-04-20,28418730000
2020-04-21,27585590000
2020-04-22,28272660000
2020-04-23,28483650000
2020-04-24,29111210000
2020-04-27,30317640000
2020-04-28,30582730000
2020-04-29,32043430000
2020-04-30,31388820000
2020-05-01,30566500000
2020-05-04,30506990000
2020-05-05,30912740000
2020-05-06,31156190000
2020-05-07,31789160000
2020-05-08,30923560000
2020-05-11,30052550000
2020-05-12,28786610000
2020-05-13,26768680000
2020-05-14,27450340000
2020-05-15,27147380000
2020-05-18,28748740000
2020-05-19,27850680000
2020-05-20,28434960000
2020-05-21,27991340000
2020-05-22,27834450000
2020-05-26,28813660000
2020-05-27,29944350000
2020-05-28,29051700000
2020-05-29,28673000000
2020-06-01,28591850000
2020-06-02,28835300000
2020-06-03,29944350000
2020-06-04,30079600000
2020-06-05,31280620000
2020-06-08,31691780000
2020-06-09,30939790000
2020-06-10,31123730000
2020-06-11,29030060000
2020-06-12,29646800000
2020-06-15,29576470000
2020-06-16,29955170000
2020-06-17,30020090000
2020-06-18,29695490000
2020-06-19,29300560000
2020-06-22,29132850000
2020-06-23,29863200000
2020-06-24,29105800000
2020-06-25,30074190000
2020-06-26,29868610000
2020-06-29,30561090000
2020-06-30,30796440000
2020-07-01,30579640000
2020-07-02,30395360000
2020-07-06,30492920000
2020-07-07,30270700000
2020-07-08,30189400000
2020-07-09,29961760000
2020-07-10,30232760000
2020-07-13,30601320000
2020-07-14,30606740000
2020-07-15,32341140000
2020-07-16,33089100000
2020-07-17,33295060000
2020-07-20,33446820000
2020-07-21,33398040000
2020-07-22,33582320000
2020-07-23,33647360000
2020-07-24,33495600000
2020-07-27,34379060000
2020-07-28,33950880000
2020-07-29,35116180000
2020-07-30,37495560000
2020-07-31,37029440000
2020-08-03,36877680000
2020-08-04,36812640000
2020-08-05,36547060000
2020-08-06,36628360000
2020-08-07,36574160000
2020-08-10,36373620000
2020-08-11,36059260000
2020-08-12,36303160000
2020-08-13,36259800000
2020-08-14,36276060000
2020-08-17,36606680000
2020-08-18,36433240000
2020-08-19,36254380000
2020-08-20,35934600000
2020-08-21,35620240000
2020-08-24,36650040000
2020-08-25,36281480000
2020-08-26,36720500000
2020-08-27,36536220000
2020-08-28,36687980000
2020-08-31,36238120000
2020-09-01,36297740000
2020-09-02,37300440000
2020-09-03,36379040000
2020-09-04,36211020000
2020-09-08,35555200000
2020-09-09,35994220000
2020-09-10,35533520000
2020-09-11,36953560000
2020-09-14,37555180000
2020-09-15,38010460000
2020-09-16,38330240000
2020-09-17,38005040000
2020-09-18,37322120000
2020-09-21,36525380000
2020-09-22,36991500000
2020-09-23,36362780000
2020-09-24,36259800000
2020-09-25,36899360000
2020-09-28,37571440000
2020-09-29,37398000000
2020-09-30,37000860000
2020-10-01,36952890000
2020-10-02,36702380000
2020-10-05,37805690000
2020-10-06,37219390000
2020-10-07,38503920000
2020-10-08,38861030000
2020-10-09,38951640000
2020-10-12,39777790000
2020-10-13,39026260000
2020-10-14,39420680000
2020-10-15,39292760000
2020-10-16,39100880000
2020-10-19,38482600000
2020-10-20,39095550000
2020-10-21,38850370000
2020-10-22,39111540000
2020-10-23,39505960000
2020-10-26,38754430000
2020-10-27,39116870000
2020-10-28,37896300000
2020-10-29,37853660000
2020-10-30,38066860000
2020-11-02,37736400000
2020-11-03,38344020000
2020-11-04,38919660000
2020-11-05,39569920000
2020-11-06,39559260000
2020-11-09,39378040000
2020-11-10,40028300000
2020-11-11,40913080000
2020-11-12,40625260000
2020-11-13,41142270000
2020-11-16,41467400000
2020-11-17,41041000000
2020-11-18,39815100000
2020-11-19,40614600000
2020-11-20,40454700000
2020-11-23,41147600000
2020-11-24,41973750000
2020-11-25,41867150000
2020-11-27,41792530000
2020-11-30,41643290000
2020-12-01,41925780000
2020-12-02,41637960000
2020-12-03,41979080000
2020-12-04,43204980000
2020-12-07,42922490000
2020-12-08,42570710000
2020-12-09,42112330000
2020-12-10,41776540000
2020-12-11,41845830000
2020-12-14,42208270000
2020-12-15,42922490000
2020-12-16,42277560000
2020-12-17,43562090000
2020-12-18,43183660000
2020-12-21,42890510000
2020-12-22,43183660000
2020-12-23,43167670000
2020-12-24,43210310000
2020-12-28,43370210000
2020-12-29,42906500000
2020-12-30,43210310000
2020-12-31,43433500000
2021-01-04,42092600000
2021-01-05,42214500000
2021-01-06,42479500000
2021-01-07,42903500000
2021-01-08,43433500000
2021-01-11,42474200000
2021-01-12,42209200000
2021-01-13,42193300000
2021-01-14,42426500000
2021-01-15,42527200000
2021-01-19,42272800000
2021-01-20,43412300000
2021-01-21,42866400000
2021-01-22,42696800000
2021-01-25,42415900000
2021-01-26,42161500000
2021-01-27,40359500000
2021-01-28,41817000000
2021-01-29,41313500000
2021-02-01,41785200000
2021-02-02,42426500000
2021-02-03,42050200000
2021-02-04,39585700000
2021-02-05,39485000000
2021-02-08,40200500000
2021-02-09,40364800000
2021-02-10,40301200000
2021-02-11,40794100000
2021-02-12,40788800000
2021-02-16,40338300000
2021-02-17,40507900000
2021-02-18,39654600000
2021-02-19,39029200000
2021-02-22,38822500000
2021-02-23,38626400000
2021-02-24,39712900000
2021-02-25,38891400000
2021-02-26,38944400000
2021-03-01,39659900000
2021-03-02,39723500000
2021-03-03,38774800000
2021-03-04,38372000000
2021-03-05,39066300000
2021-03-08,38525700000
2021-03-09,39426700000
2021-03-10,40290600000
2021-03-11,41096200000
2021-03-12,41218100000
2021-03-15,42013100000
2021-03-16,41371800000
2021-03-17,41355900000
2021-03-18,40492000000
2021-03-19,40571500000
2021-03-22,40666900000
2021-03-23,40401900000
2021-03-24,40778200000
2021-03-25,40863000000
2021-03-26,41997200000
2021-03-29,41371800000
2021-03-30,41642100000
2021-03-31,41169240000
2021-04-01,41569760000
2021-04-05,42333910000
2021-04-06,41980820000
2021-04-07,41743670000
2021-04-08,42191620000
2021-04-09,42449850000
2021-04-12,42281210000
2021-04-13,42391880000
2021-04-14,41875420000
2021-04-15,42038790000
2021-04-16,42486740000
2021-04-19,42370800000
2021-04-20,41954470000
2021-04-21,41764750000
2021-04-22,41654080000
2021-04-23,41469630000
2021-04-26,41928120000
2021-04-27,42128380000
2021-04-28,42254860000
2021-04-29,42876720000
2021-04-30,42370800000
2021-05-03,43319400000
2021-05-04,42818750000
2021-05-05,42929420000
2021-05-06,39588240000
2021-05-07,39430140000
2021-05-10,39003270000
2021-05-11,38281280000
2021-05-12,37274710000
2021-05-13,37569830000
2021-05-14,37422270000
2021-05-17,37227280000
2021-05-18,37401190000
2021-05-19,37279980000
2021-05-20,37575100000
2021-05-21,37543480000
2021-05-24,37469700000
2021-05-25,37417000000
2021-05-26,37417000000
2021-05-27,37480240000
2021-05-28,37712120000
2021-06-01,37517130000
2021-06-02,37569830000
2021-06-03,37311600000
2021-06-04,37680500000
2021-06-07,37575100000
2021-06-08,37648880000
2021-06-09,37548750000
2021-06-10,37506590000
2021-06-11,37548750000
2021-06-14,37306330000
2021-06-15,37074450000
2021-06-16,36895270000
2021-06-17,36452590000
2021-06-18,36004640000
2021-06-21,36689740000
2021-06-22,36642310000
2021-06-23,36420970000
2021-06-24,36795140000
2021-06-25,37148230000
2021-06-28,36969050000
2021-06-29,37111340000
2021-06-30,36361500000
2021-07-01,36666000000
2021-07-02,36545250000
2021-07-06,36083250000
2021-07-07,36188250000
2021-07-08,35894250000
2021-07-09,36298500000
2021-07-12,36356250000
2021-07-13,36067500000
2021-07-14,36345750000
2021-07-15,36135750000
2021-07-16,35826000000
2021-07-19,34891500000
2021-07-20,35495250000
2021-07-21,35568750000
2021-07-22,35757750000
2021-07-23,36377250000
2021-07-26,36450750000
2021-07-27,36293250000
2021-07-28,36639750000
2021-07-29,38808000000
2021-07-30,38603250000
2021-08-02,38676750000
2021-08-03,39322500000
2021-08-04,38619000000
2021-08-05,38535000000
2021-08-06,38325000000
2021-08-09,38078250000
2021-08-10,38361750000
2021-08-11,39401250000
2021-08-12,40173000000
2021-08-13,40755750000
2021-08-16,40519500000
2021-08-17,40430250000
2021-08-18,40251750000
2021-08-19,39789750000
2021-08-20,40267500000
2021-08-23,40614000000
2021-08-24,40955250000
2021-08-25,40682250000
2021-08-26,40414500000
2021-08-27,40551000000
2021-08-30,40346250000
2021-08-31,40062750000
2021-09-01,40335750000
2021-09-02,40587750000
2021-09-03,40188750000
2021-09-07,40010250000
2021-09-08,40246500000
2021-09-09,40152000000
2021-09-10,40036500000
2021-09-13,40110000000
2021-09-14,39732000000
2021-09-15,40152000000
2021-09-16,40299000000
2021-09-17,39627000000
2021-09-20,39406500000
2021-09-21,39117750000
2021-09-22,39579750000
2021-09-23,40503750000
2021-09-24,40750500000
2021-09-27,40965750000
2021-09-28,40089000000
2021-09-29,39679500000
2021-09-30,38960250000
2021-10-01,39516750000
2021-10-04,39028500000
2021-10-05,39075750000
2021-10-06,39039000000
2021-10-07,39511500000
2021-10-08,39632250000
2021-10-11,39579750000
2021-10-12,39432750000
2021-10-13,39705750000
2021-10-14,40661250000
2021-10-15,41385750000
2021-10-18,41417250000
2021-10-19,41889750000
2021-10-20,41559000000
2021-10-21,41517000000
2021-10-22,41475000000
2021-10-25,41454000000
2021-10-26,41343750000
2021-10-27,40797750000
2021-10-28,40593000000
2021-10-29,40997250000
2021-11-01,40950000000
2021-11-02,41275500000
2021-11-03,41816250000
2021-11-04,41758500000
2021-11-05,41952750000
2021-11-08,42089250000
2021-11-09,42267750000
2021-11-10,42341250000
2021-11-11,42561750000
2021-11-12,43039500000
2021-11-15,43023750000
2021-11-16,42918750000
2021-11-17,42519750000
2021-11-18,42546000000
2021-11-19,43044750000
2021-11-22,42729750000
2021-11-23,42399000000
2021-11-24,42388500000
2021-11-26,41160000000
2021-11-29,41847750000
2021-11-30,40939500000
2021-12-01,40351500000
2021-12-02,41700750000
2021-12-03,41223000000
2021-12-06,42378000000
2021-12-07,42761250000
2021-12-08,42640500000
2021-12-09,42519750000
2021-12-10,43102500000
2021-12-13,43013250000
2021-12-14,42987000000
2021-12-15,43522500000
2021-12-16,44457000000
2021-12-17,44530500000
2021-12-20,43527750000
2021-12-21,44730000000
2021-12-22,45097500000
2021-12-23,45302250000
2021-12-27,46247250000
2021-12-28,46583250000
2021-12-29,47034750000
2021-12-30,46693500000
2021-12-31,46489280000
2022-01-03,46934680000
2022-01-04,47904080000
2022-01-05,47170480000
2022-01-06,46232520000
2022-01-07,45808080000
2022-01-10,45420320000
2022-01-11,46096280000
2022-01-12,46148680000
2022-01-13,45692800000
2022-01-14,45692800000
2022-01-18,45163560000
2022-01-19,45084960000
2022-01-20,44901560000
2022-01-21,44152240000
2022-01-24,44592400000
2022-01-25,43099000000
2022-01-26,42878920000
2022-01-27,42857960000
2022-01-28,44246560000
2022-01-31,44760080000
2022-02-01,45284080000
2022-02-02,46237760000
2022-02-03,45095440000
2022-02-04,45493680000
2022-02-07,45975760000
2022-02-08,46725080000
2022-02-09,48045560000
2022-02-10,47291000000
2022-02-11,45766160000
2022-02-14,45189760000
2022-02-15,46667440000
2022-02-16,46856080000
2022-02-17,45022080000
2022-02-18,45252640000
2022-02-22,44681480000
2022-02-23,44356600000
2022-02-24,45105920000
2022-02-25,46132960000
2022-02-28,45132120000
2022-03-01,44959200000
2022-03-02,46211560000
2022-03-03,46075320000
2022-03-04,46573120000
2022-03-07,45378400000
2022-03-08,45839520000
2022-03-09,46091040000
2022-03-10,45933840000
2022-03-11,46132960000
2022-03-14,45813320000
2022-03-15,46201080000
2022-03-16,47002800000
2022-03-17,47463920000
2022-03-18,48061280000
2022-03-21,47888360000
2022-03-22,48794880000
2022-03-23,47663040000
2022-03-24,47783560000
2022-03-25,47951240000
2022-03-28,47966960000
2022-03-29,48590520000
2022-03-30,47888360000
2022-03-31,46628400000
2022-04-01,46805200000
2022-04-04,46810400000
2022-04-05,45136000000
2022-04-06,45193200000
2022-04-07,45661200000
2022-04-08,46259200000
2022-04-11,45349200000
2022-04-12,44766800000
2022-04-13,44751200000
2022-04-14,44064800000
2022-04-18,43997200000
2022-04-19,44584800000
2022-04-20,44829200000
2022-04-21,44938400000
2022-04-22,43243200000
2022-04-25,43919200000
2022-04-26,42780400000
2022-04-27,43076800000
2022-04-28,43664400000
2022-04-29,42068000000
2022-05-02,41948400000
2022-05-03,42406000000
2022-05-04,43867200000
2022-05-05,38272000000
2022-05-06,39270400000
2022-05-09,39660400000
2022-05-10,38708800000
2022-05-11,37637600000
2022-05-12,38240800000
2022-05-13,38157600000
2022-05-16,37741600000
2022-05-17,39057200000
2022-05-18,36519600000
2022-05-19,36566400000
2022-05-20,36831600000
2022-05-23,37356800000
2022-05-24,37128000000
2022-05-25,37278800000
2022-05-26,37824800000
2022-05-27,38859600000
2022-05-31,38844000000
2022-06-01,38573600000
2022-06-02,38979200000
2022-06-03,38251200000
2022-06-06,38417600000
2022-06-07,38526800000
2022-06-08,38017200000
2022-06-09,36800400000
2022-06-10,36353200000
2022-06-13,35302800000
2022-06-14,35292400000
2022-06-15,35614800000
2022-06-16,34210800000
2022-06-17,34580000000
2022-06-21,35230000000
2022-06-22,35089600000
2022-06-23,35037600000
2022-06-24,36535200000
2022-06-27,36353200000
2022-06-28,35417200000
2022-06-29,35609600000
2022-06-30,34824840000
2022-07-01,35103480000
2022-07-05,34943520000
2022-07-06,35098320000
2022-07-07,34871280000
2022-07-08,34582320000
2022-07-11,33901200000
2022-07-12,33617400000
2022-07-13,33560640000
2022-07-14,33261359999
2022-07-15,33983760000
2022-07-18,33591599999
2022-07-19,34788720000
2022-07-20,35149920000
2022-07-21,35593680000
2022-07-22,35655600000
2022-07-25,35201520000
2022-07-26,35124120000
2022-07-27,36274800000
2022-07-28,34484280000
2022-07-29,35067360000
2022-08-01,34891920000
2022-08-02,34866120000
2022-08-03,35464680000
2022-08-04,35469840000
2022-08-05,35459520000
2022-08-08,35511120000
2022-08-09,35144760000
2022-08-10,35624640000
2022-08-11,35459520000
2022-08-12,36006480000
2022-08-15,35965200000
2022-08-16,36089040000
2022-08-17,35552400000
2022-08-18,35671080000
2022-08-19,35397600000
2022-08-22,34525560000
2022-08-23,34066319999
2022-08-24,34045680000
2022-08-25,34587480000
2022-08-26,33385200000
2022-08-29,33158160000
2022-08-30,33132359999
2022-08-31,32595720000
2022-09-01,32735040000
2022-09-02,32162280000
2022-09-06,32105520000
2022-09-07,32853720000
2022-09-08,33204599999
2022-09-09,33803160000
2022-09-12,34221119999
2022-09-13,32420280000
2022-09-14,32007480000
2022-09-15,32012640000
2022-09-16,32095200000
2022-09-19,32616360000
2022-09-20,31971360000
2022-09-21,31001280000
2022-09-22,30856800000
2022-09-23,30366600000
2022-09-26,30284040000
2022-09-27,29912520000
2022-09-28,30578160000
2022-09-29,30160200000
2022-09-30,29409280000
2022-10-03,30223360000
2022-10-04,31057920000
2022-10-05,31042560000
2022-10-06,30571520000
2022-10-07,29946880000
2022-10-10,29772800000
2022-10-11,29296640000
2022-10-12,29056000000
2022-10-13,30182400000
2022-10-14,30003200000
2022-10-17,30658560000
2022-10-18,31088640000
2022-10-19,30622720000
2022-10-20,30607360000
2022-10-21,30863360000
2022-10-24,31109120000
2022-10-25,31477760000
2022-10-26,31564800000
2022-10-27,31651840000
2022-10-28,32266240000
2022-10-31,31872000000
2022-11-01,32015360000
2022-11-02,30853120000
2022-11-03,26603520000
2022-11-04,26946560000
2022-11-07,27520000000
2022-11-08,27248640000
2022-11-09,27658240000
2022-11-10,29332480000
2022-11-11,29911040000
2022-11-14,29736960000
2022-11-15,30699520000
2022-11-16,30417920000
2022-11-17,30448640000
2022-11-18,30704640000
2022-11-21,29798400000
2022-11-22,30325760000
2022-11-23,30735360000
2022-11-25,31191040000
2022-11-28,30771200000
2022-11-29,30525440000
2022-11-30,31851520000
2022-12-01,32061440000
2022-12-02,31943680000
2022-12-05,30950400000
2022-12-06,30535680000
2022-12-07,30412800000
2022-12-08,30361600000
2022-12-09,29870080000
2022-12-12,30228480000
2022-12-13,30300160000
2022-12-14,29813760000
2022-12-15,28851200000
2022-12-16,28446720000
2022-12-19,28149760000
2022-12-20,28180480000
2022-12-21,28482560000
2022-12-22,28395520000
2022-12-23,28682240000
2022-12-27,28917760000
2022-12-28,28456960000
2022-12-29,29250560000
2022-12-30,29281280000
2023-01-03,29313310000
2023-01-04,29552540000
2023-01-05,29303130000
2023-01-06,30412750000
2023-01-09,30977740000
2023-01-10,31155890000
2023-01-11,31303500000
2023-01-12,33135899999
2023-01-13,32606540000
2023-01-17,32046640000
2023-01-18,31043910000
2023-01-19,31237330000
2023-01-20,31934660000
2023-01-23,32698159999
2023-01-24,32535280000
2023-01-25,32647260000
2023-01-26,32911940000
2023-01-27,33446389999
2023-01-30,33222429999
2023-01-31,33975750000
2023-02-01,35039560000
2023-02-02,35965940000
2023-02-03,34723980000
2023-02-06,34016470000
2023-02-07,34367680000
2023-02-08,33746700000
2023-02-09,33914669999
2023-02-10,33960480000
2023-02-13,34525470000
2023-02-14,34311690000
2023-02-15,34169169999
2023-02-16,33777240000
2023-02-17,33329320000
2023-02-21,32911940000
2023-02-22,32799960000
2023-02-23,32723610000
2023-02-24,32489470000
2023-02-27,32321500000
2023-02-28,31878670000
2023-03-01,31746330000
2023-03-02,31827770000
2023-03-03,31832860000
2023-03-06,31868490000
2023-03-07,31262780000
2023-03-08,31318770000
2023-03-09,31003190000
2023-03-10,30733420000
2023-03-13,29511820000
2023-03-14,29745960000
2023-03-15,29048630000
2023-03-16,29725600000
2023-03-17,29415110000
2023-03-20,29878300000
2023-03-21,30122620000
2023-03-22,29236960000
2023-03-23,29603440000
2023-03-24,29852850000
2023-03-27,30036090000
2023-03-28,30005550000
2023-03-29,30290590000
2023-03-30,30443290000
2023-03-31,30830580000
2023-04-03,31053220000
2023-04-04,30699020000
2023-04-05,30693960000
2023-04-06,30572520000
2023-04-10,30921660000
2023-04-11,31215140000
2023-04-12,30501680000
2023-04-13,30668660000
2023-04-14,30380240000
2023-04-17,30739500000
2023-04-18,30926720000
2023-04-19,30486500000
2023-04-20,30344820000
2023-04-21,30101940000
2023-04-24,30107000000
2023-04-25,29580760000
2023-04-26,29550400000
2023-04-27,29960260000
2023-04-28,30213260000
2023-05-01,30279040000
2023-05-02,30046280000
2023-05-03,29793280000
2023-05-04,31807160000
2023-05-05,32024740000
2023-05-08,31189840000
2023-05-09,31184780000
