,GPS
2018-07-17,11571300000
2018-07-18,11671920000
2018-07-19,11884770000
2018-07-20,11629350000
2018-07-23,11629350000
2018-07-24,11431980000
2018-07-25,11637090000
2018-07-26,11668050000
2018-07-27,11389410000
2018-07-30,11559690000
2018-07-31,11675790000
2018-08-01,11304270000
2018-08-02,11637090000
2018-08-03,11745450000
2018-08-06,11700480000
2018-08-07,11792640000
2018-08-08,11861760000
2018-08-09,11973120000
2018-08-10,12030720000
2018-08-13,11961600000
2018-08-14,12556800000
2018-08-15,11923200000
2018-08-16,11808000000
2018-08-17,12011520000
2018-08-20,12353280000
2018-08-21,12407040000
2018-08-22,12368640000
2018-08-23,12456960000
2018-08-24,11385600000
2018-08-27,11592960000
2018-08-28,11792640000
2018-08-29,11777280000
2018-08-30,11577600000
2018-08-31,11654400000
2018-09-04,11662080000
2018-09-05,11619840000
2018-09-06,11143680000
2018-09-07,11112960000
2018-09-10,11097600000
2018-09-11,11013120000
2018-09-12,10890240000
2018-09-13,10840320000
2018-09-14,10667520000
2018-09-17,10387200000
2018-09-18,10364160000
2018-09-19,10448640000
2018-09-20,10552320000
2018-09-21,10675200000
2018-09-24,10636800000
2018-09-25,10736640000
2018-09-26,10974720000
2018-09-27,11013120000
2018-09-28,11078400000
2018-10-01,11028480000
2018-10-02,10487040000
2018-10-03,10517760000
2018-10-04,10410240000
2018-10-05,10594560000
2018-10-08,10725120000
2018-10-09,10571520000
2018-10-10,10379520000
2018-10-11,10225920000
2018-10-12,10241280000
2018-10-15,10414080000
2018-10-16,10464000000
2018-10-17,10417920000
2018-10-18,9815040000
2018-10-19,9707520000
2018-10-22,10045440000
2018-10-23,10126080000
2018-10-24,10045440000
2018-10-25,10222080000
2018-10-26,10398720000
2018-10-29,10613760000
2018-10-30,10936320000
2018-10-31,10483200000
2018-11-01,10471680000
2018-11-02,10717440000
2018-11-05,10576560000
2018-11-06,10614660000
2018-11-07,10439400000
2018-11-08,10603230000
2018-11-09,10469880000
2018-11-12,10443210000
2018-11-13,10309860000
2018-11-14,10233660000
2018-11-15,9989820000
2018-11-16,9867900000
2018-11-19,9692640000
2018-11-20,9395460000
2018-11-21,9833610000
2018-11-23,9906000000
2018-11-26,10088880000
2018-11-27,10085070000
2018-11-28,10340340000
2018-11-29,10153650000
2018-11-30,10397490000
2018-12-03,10736580000
2018-12-04,10256520000
2018-12-06,10519410000
2018-12-07,10283190000
2018-12-10,10271760000
2018-12-11,10344150000
2018-12-12,10466070000
2018-12-13,10146030000
2018-12-14,10138410000
2018-12-17,9700260000
2018-12-18,9738360000
2018-12-19,9589770000
2018-12-20,9544050000
2018-12-21,9372600000
2018-12-24,9403080000
2018-12-26,9837420000
2018-12-27,9959340000
2018-12-28,9761220000
2018-12-31,9814560000
2019-01-02,9810750000
2019-01-03,9825990000
2019-01-04,9677400000
2019-01-07,10123170000
2019-01-08,9608820000
2019-01-09,9928860000
2019-01-10,9620250000
2019-01-11,9616440000
2019-01-14,9650730000
2019-01-15,9490710000
2019-01-16,9490710000
2019-01-17,9749790000
2019-01-18,9909810000
2019-01-22,9502140000
2019-01-23,9669780000
2019-01-24,9620250000
2019-01-25,9784080000
2019-01-28,9818370000
2019-01-29,9711690000
2019-01-30,9620250000
2019-01-31,9692640000
2019-02-01,9525000000
2019-02-04,9581120000
2019-02-05,9558380000
2019-02-06,9357510000
2019-02-07,9448470000
2019-02-08,9437100000
2019-02-11,9414360000
2019-02-12,9528060000
2019-02-13,9516690000
2019-02-14,9444680000
2019-02-15,9501530000
2019-02-19,9547010000
2019-02-20,9535640000
2019-02-21,9391620000
2019-02-22,9384040000
2019-02-25,9524270000
2019-02-26,9418150000
2019-02-27,9611440000
2019-02-28,9626600000
2019-03-01,11184290000
2019-03-04,10513460000
2019-03-05,10312590000
2019-03-06,10073820000
2019-03-07,10126880000
2019-03-08,9827470000
2019-03-11,9967700000
2019-03-12,9842630000
2019-03-13,9854000000
2019-03-14,9672080000
2019-03-15,9584910000
2019-03-18,9687240000
2019-03-19,9740300000
2019-03-20,9600070000
2019-03-21,9520480000
2019-03-22,9293080000
2019-03-25,9402990000
2019-03-26,9600070000
2019-03-27,9850210000
2019-03-28,9895690000
2019-03-29,9922220000
2019-04-01,9891900000
2019-04-02,9778200000
2019-04-03,9899480000
2019-04-04,10130670000
2019-04-05,9944960000
2019-04-08,10016970000
2019-04-09,9721350000
2019-04-10,9816100000
2019-04-11,9653130000
2019-04-12,9770620000
2019-04-15,9914640000
2019-04-16,9876740000
2019-04-17,9914640000
2019-04-18,9842630000
2019-04-22,9554590000
2019-04-23,9493950000
2019-04-24,9808520000
2019-04-25,9865370000
2019-04-26,9922220000
2019-04-29,9944960000
2019-04-30,9884320000
2019-05-01,9751670000
2019-05-02,9808520000
2019-05-03,9846420000
2019-05-06,9699480000
2019-05-07,9419760000
2019-05-08,9472680000
2019-05-09,9442440000
2019-05-10,9208080000
2019-05-13,8595720000
2019-05-14,8633520000
2019-05-15,8463420000
2019-05-16,8418060000
2019-05-17,8421840000
2019-05-20,8327340000
2019-05-21,8448300000
2019-05-22,8195040000
2019-05-23,8036280000
2019-05-24,8111880000
2019-05-28,8077860000
2019-05-29,7873739999
2019-05-30,7786800000
2019-05-31,7061040000
2019-06-03,7102620000
2019-06-04,7155540000
2019-06-05,6970320000
2019-06-06,6796440000
2019-06-07,6883380000
2019-06-10,6856920000
2019-06-11,6913620000
2019-06-12,6739739999
2019-06-13,6864480000
2019-06-14,6872040000
2019-06-17,6928739999
2019-06-18,6807780000
2019-06-19,6815340000
2019-06-20,6841800000
2019-06-21,6887160000
2019-06-24,6683040000
2019-06-25,6611219999
2019-06-26,6667920000
2019-06-27,6698160000
2019-06-28,6792660000
2019-07-01,6788880000
2019-07-02,6679260000
2019-07-03,6849360000
2019-07-05,6917400000
2019-07-08,6985440000
2019-07-09,6796440000
2019-07-10,6751080000
2019-07-11,6868260000
2019-07-12,7053480000
2019-07-15,7147980000
2019-07-16,7268940000
2019-07-17,7083719999
2019-07-18,7008120000
2019-07-19,7098840000
2019-07-22,7076160000
2019-07-23,7072380000
2019-07-24,7302960000
2019-07-25,7280280000
2019-07-26,7386120000
2019-07-29,7378560000
2019-07-30,7333199999
2019-07-31,7371000000
2019-08-01,6788880000
2019-08-02,6819120000
2019-08-05,6686249999
2019-08-06,6686249999
2019-08-07,6693750000
2019-08-08,6825000000
2019-08-09,6678749999
2019-08-12,6547500000
2019-08-13,6731250000
2019-08-14,6198750000
2019-08-15,5760000000
2019-08-16,5988750000
2019-08-19,6251250000
2019-08-20,6116249999
2019-08-21,6360000000
2019-08-22,6656250000
2019-08-23,6345000000
2019-08-26,6142500000
2019-08-27,5842500000
2019-08-28,5947500000
2019-08-29,5966250000
2019-08-30,5921250000
2019-09-03,5846250000
2019-09-04,6041250000
2019-09-05,6371249999
2019-09-06,6322500000
2019-09-09,6735000000
2019-09-10,6892500000
2019-09-11,7218750000
2019-09-12,7192500000
2019-09-13,7214999999
2019-09-16,6956250000
2019-09-17,6828750000
2019-09-18,6727500000
2019-09-19,6577500000
2019-09-20,6446250000
2019-09-23,6540000000
2019-09-24,6442500000
2019-09-25,6461250000
2019-09-26,6371249999
2019-09-27,6442500000
2019-09-30,6510000000
2019-10-01,6397499999
2019-10-02,6168750000
2019-10-03,6191250000
2019-10-04,6086250000
2019-10-07,6213750000
2019-10-08,6007500000
2019-10-09,6101250000
2019-10-10,6243749999
2019-10-11,6431249999
2019-10-14,6386250000
2019-10-15,6495000000
2019-10-16,6581250000
2019-10-17,6588750000
2019-10-18,6330000000
2019-10-21,6510000000
2019-10-22,6697500000
2019-10-23,6584999999
2019-10-24,6495000000
2019-10-25,6498749999
2019-10-28,6450000000
2019-10-29,6404999999
2019-10-30,6330000000
2019-10-31,6097500000
2019-11-01,6352500000
2019-11-04,6542420000
2019-11-05,6687890000
2019-11-06,6613290000
2019-11-07,6736379999
2019-11-08,6221640000
2019-11-11,6374570000
2019-11-12,6400680000
2019-11-13,6244019999
2019-11-14,6396949999
2019-11-15,6617019999
2019-11-18,6452900000
2019-11-19,6258940000
2019-11-20,6072440000
2019-11-21,6050060000
2019-11-22,6318620000
2019-11-25,6400680000
2019-11-26,6344730000
2019-11-27,6307430000
2019-11-29,6195530000
2019-12-02,6038870000
2019-12-03,5856100000
2019-12-04,5986650000
2019-12-05,6079900000
2019-12-06,6068710000
2019-12-09,6109740000
2019-12-10,6202990000
2019-12-11,6031410000
2019-12-12,6348460000
2019-12-13,6225370000
2019-12-16,6359650000
2019-12-17,6460360000
2019-12-18,6613290000
2019-12-19,6639400000
2019-12-20,6561070000
2019-12-23,6587180000
2019-12-24,6579720000
2019-12-26,6687890000
2019-12-27,6650589999
2019-12-30,6646860000
2019-12-31,6594640000
2020-01-02,6445440000
2020-01-03,6505120000
2020-01-06,6818440000
2020-01-07,6725190000
2020-01-08,6740110000
2020-01-09,6501390000
2020-01-10,6639400000
2020-01-13,6706540000
2020-01-14,6766220000
2020-01-15,6684160000
2020-01-16,6941530000
2020-01-17,6911690000
2020-01-21,6769949999
2020-01-22,6699080000
2020-01-23,6643129999
2020-01-24,6587180000
2020-01-27,6598370000
2020-01-28,6762490000
2020-01-29,6755030000
2020-01-30,6758760000
2020-01-31,6493930000
2020-02-03,6479442230
2020-02-04,6609402389
2020-02-05,6936159361
2020-02-06,6865609561
2020-02-07,6627968126
2020-02-10,6557418326
2020-02-11,6546278883
2020-02-12,6854470118
2020-02-13,6806199202
2020-02-14,6735649401
2020-02-18,6460876493
2020-02-19,6379187250
2020-02-20,6486868525
2020-02-21,6334629481
2020-02-24,6048717130
2020-02-25,5707107569
2020-02-26,5458326692
2020-02-27,5268956174
2020-02-28,5320940238
2020-03-02,5209545816
2020-03-03,5131569720
2020-03-04,5302374501
2020-03-05,4960764939
2020-03-06,4897641433
2020-03-09,4370374501
2020-03-10,4615442230
2020-03-11,4073322708
2020-03-12,3739139441
2020-03-13,4013912350
2020-03-16,3096764939
2020-03-17,3100478087
2020-03-18,2929673306
2020-03-19,2996509959
2020-03-20,2680892430
2020-03-23,2331856573
2020-03-24,3018788844
2020-03-25,3334406374
2020-03-26,3137609561
2020-03-27,2892541832
2020-03-30,2755155378
2020-03-31,2614055776
2020-04-01,2187043824
2020-04-02,2042231075
2020-04-03,2097928286
2020-04-06,2446964143
2020-04-07,2588063744
2020-04-08,2914820716
2020-04-09,3375250995
2020-04-13,3093051792
2020-04-14,3130183266
2020-04-15,2862836653
2020-04-16,2833131473
2020-04-17,3100478087
2020-04-20,2911107569
2020-04-21,2807139441
2020-04-22,2640047808
2020-04-23,2636334661
2020-04-24,2562071712
2020-04-27,2892541832
2020-04-28,3197019920
2020-04-29,3360398406
2020-04-30,3015075696
2020-05-01,2907394422
2020-05-04,2895764703
2020-05-05,2717058820
2020-05-06,2614941173
2020-05-07,2706117644
2020-05-08,2954117644
2020-05-11,2797294114
2020-05-12,2669647056
2020-05-13,2531058821
2020-05-14,2614941173
2020-05-15,2771764703
2020-05-18,2851999997
2020-05-19,2775411762
2020-05-20,2676941173
2020-05-21,2986941173
2020-05-22,2994235291
2020-05-26,3256823526
2020-05-27,3854941172
2020-05-28,3497529408
2020-05-29,3245882349
2020-06-01,3606941172
2020-06-02,3884117643
2020-06-03,4358235289
2020-06-04,4427529407
2020-06-05,4489529407
2020-06-08,4978235289
2020-06-09,4547882348
2020-06-10,4022705878
2020-06-11,3698117643
2020-06-12,3843999996
2020-06-15,3825764702
2020-06-16,4150352937
2020-06-17,3924235290
2020-06-18,3978941172
2020-06-19,3887764702
2020-06-22,4208705878
2020-06-23,4190470584
2020-06-24,3800235290
2020-06-25,3705411761
2020-06-26,4401999995
2020-06-29,4562470583
2020-06-30,4602588230
2020-07-01,4547882348
2020-07-02,4478588230
2020-07-06,4562470583
2020-07-07,4365529407
2020-07-08,4493176466
2020-07-09,4292588231
2020-07-10,4248823525
2020-07-13,4077411760
2020-07-14,4066470584
2020-07-15,4584352936
2020-07-16,4766705877
2020-07-17,4701058818
2020-07-20,4525999995
2020-07-21,4657294113
2020-07-22,4679176466
2020-07-23,4755764701
2020-07-24,4602588230
2020-07-27,4693764701
2020-07-28,4763058818
2020-07-29,5160588230
2020-07-30,4970941171
2020-07-31,4876117642
2020-08-03,4903140000
2020-08-04,5030300000
2020-08-05,5191120000
2020-08-06,5112580000
2020-08-07,5265920000
2020-08-10,5475360000
2020-08-11,5617480000
2020-08-12,5666100000
2020-08-13,5546420000
2020-08-14,5639920000
2020-08-17,5755860000
2020-08-18,5595040000
2020-08-19,5565120000
2020-08-20,5452920000
2020-08-21,5396820000
2020-08-24,5797000000
2020-08-25,6399140000
2020-08-26,6369220000
2020-08-27,6500120000
2020-08-28,6559960000
2020-08-31,6503860000
2020-09-01,6645980000
2020-09-02,6877860000
2020-09-03,6612320000
2020-09-04,6552480000
2020-09-08,6470200000
2020-09-09,6533780000
2020-09-10,6354259999
2020-09-11,6223360000
2020-09-14,6473939999
2020-09-15,6309380000
2020-09-16,6447759999
2020-09-17,6320599999
2020-09-18,6279460000
2020-09-21,6133599999
2020-09-22,6249540000
2020-09-23,6189700000
2020-09-24,6103680000
2020-09-25,6092460000
2020-09-28,6432800000
2020-09-29,6249540000
2020-09-30,6369220000
2020-10-01,6683380000
2020-10-02,6862900000
2020-10-05,7192020000
2020-10-06,6967620000
2020-10-07,7397720000
2020-10-08,7416419999
2020-10-09,7408939999
2020-10-12,7210720000
2020-10-13,7233160000
2020-10-14,7334140000
2020-10-15,7427640000
2020-10-16,7225680000
2020-10-19,7143400000
2020-10-20,7117220000
2020-10-21,6960140000
2020-10-22,7910099999
2020-10-23,8011080000
2020-10-26,7704400000
2020-10-27,7610900000
2020-10-28,7244380000
2020-10-29,7349099999
2020-10-30,7274300000
2020-11-02,7811249999
2020-11-03,7856250000
2020-11-04,7848750000
2020-11-05,7987500000
2020-11-06,8036250000
2020-11-09,8647500000
2020-11-10,8752500000
2020-11-11,8550000000
2020-11-12,8148750000
2020-11-13,8276250000
2020-11-16,9060000000
2020-11-17,9210000000
2020-11-18,8876250000
2020-11-19,9150000000
2020-11-20,9138750000
2020-11-23,9772500000
2020-11-24,10076250000
2020-11-25,8100000000
2020-11-27,8156250000
2020-11-30,7860000000
2020-12-01,8118749999
2020-12-02,7845000000
2020-12-03,7950000000
2020-12-04,8051250000
2020-12-07,7976250000
2020-12-08,8058749999
2020-12-09,8178749999
2020-12-10,8111250000
2020-12-11,7818750000
2020-12-14,7627500000
2020-12-15,7758750000
2020-12-16,7623749999
2020-12-17,7781250000
2020-12-18,7578750000
2020-12-21,7649999999
2020-12-22,7526250000
2020-12-23,7762500000
2020-12-24,7661250000
2020-12-28,7616249999
2020-12-29,7529999999
2020-12-30,7680000000
2020-12-31,7571250000
2021-01-04,7207500000
2021-01-05,7406250000
2021-01-06,8028750000
2021-01-07,8062500000
2021-01-08,8032500000
2021-01-11,8396250000
2021-01-12,8737500000
2021-01-13,8336250000
2021-01-14,8396250000
2021-01-15,8272499999
2021-01-19,8178749999
2021-01-20,8332500000
2021-01-21,8478750000
2021-01-22,8471250000
2021-01-25,8332500000
2021-01-26,8182500000
2021-01-27,7327500000
2021-01-28,7732500000
2021-01-29,7593750000
2021-02-01,7572640000
2021-02-02,7802000000
2021-02-03,8031360000
2021-02-04,8328399999
2021-02-05,8516399999
2021-02-08,8373520000
2021-02-09,8238160000
2021-02-10,8456239999
2021-02-11,8749520000
2021-02-12,8681840000
2021-02-16,8749520000
2021-02-17,8629200000
2021-02-18,8708160000
2021-02-19,9080400000
2021-02-22,9283440000
2021-02-23,9268400000
2021-02-24,9757200000
2021-02-25,9486480000
2021-02-26,9381200000
2021-03-01,9621840000
2021-03-02,9674480000
2021-03-03,9682000000
2021-03-04,9542880000
2021-03-05,10268560000
2021-03-08,10858880000
2021-03-09,10900240000
2021-03-10,11336400000
2021-03-11,11223600000
2021-03-12,11584560000
2021-03-15,12126000000
2021-03-16,11716160000
2021-03-17,11907920000
2021-03-18,11610880000
2021-03-19,11652240000
2021-03-22,11355200000
2021-03-23,10479120000
2021-03-24,10287360000
2021-03-25,10802480000
2021-03-26,11095760000
2021-03-29,10813760000
2021-03-30,11321360000
2021-03-31,11197280000
2021-04-01,11261200000
2021-04-05,11377760000
2021-04-06,11565760000
2021-04-07,11543200000
2021-04-08,11810160000
2021-04-09,12197440000
2021-04-12,12317760000
2021-04-13,12129760000
2021-04-14,12129760000
2021-04-15,12396720000
2021-04-16,12291440000
2021-04-19,12186159999
2021-04-20,11949280000
2021-04-21,12336560000
2021-04-22,12498240000
2021-04-23,12787760000
2021-04-26,12584720000
2021-04-27,12934400000
2021-04-28,12881760000
2021-04-29,12727600000
2021-04-30,12445600000
2021-05-03,13407660000
2021-05-04,13313160000
2021-05-05,12991859999
2021-05-06,13127939999
2021-05-07,13396320000
2021-05-10,13479479999
2021-05-11,13339620000
2021-05-12,12269880000
2021-05-13,12663000000
2021-05-14,13498380000
2021-05-17,13732740000
2021-05-18,13222439999
2021-05-19,12829320000
2021-05-20,12315240000
2021-05-21,12300120000
2021-05-24,12390840000
2021-05-25,12345479999
2021-05-26,12859560000
2021-05-27,13286700000
2021-05-28,12644100000
2021-06-01,12519359999
2021-06-02,12281220000
2021-06-03,11952360000
2021-06-04,11944800000
2021-06-07,11850300000
2021-06-08,12190500000
2021-06-09,11944800000
2021-06-10,11835180000
2021-06-11,12213180000
2021-06-14,12262320000
2021-06-15,12228300000
2021-06-16,12428640000
2021-06-17,12239640000
2021-06-18,11823840000
2021-06-21,11948580000
2021-06-22,12205620000
2021-06-23,12451320000
2021-06-24,12511800000
2021-06-25,12848220000
2021-06-28,12345479999
2021-06-29,12315240000
2021-06-30,12719700000
2021-07-01,12670560000
2021-07-02,12625200000
2021-07-06,12205620000
2021-07-07,11861640000
2021-07-08,11676420000
2021-07-09,12224520000
2021-07-12,12205620000
2021-07-13,11903220000
2021-07-14,11718000000
2021-07-15,11234160000
2021-07-16,10704960000
2021-07-19,10459260000
2021-07-20,10776780000
2021-07-21,11139660000
2021-07-22,10969560000
2021-07-23,11014920000
2021-07-26,11340000000
2021-07-27,11052720000
2021-07-28,10848600000
2021-07-29,10939320000
2021-07-30,11026260000
2021-08-02,10941600000
2021-08-03,11076960000
2021-08-04,10189600000
2021-08-05,10719760000
2021-08-06,10945360000
2021-08-09,10907760000
2021-08-10,11389040000
2021-08-11,11422880000
2021-08-12,11280000000
2021-08-13,10862640000
2021-08-16,10528000000
2021-08-17,10061760000
2021-08-18,10027920000
2021-08-19,10309920000
2021-08-20,10629520000
2021-08-23,10648320000
2021-08-24,10911520000
2021-08-25,10332480000
2021-08-26,9907600000
2021-08-27,9967760000
2021-08-30,10054240000
2021-08-31,10050480000
2021-09-01,9945200000
2021-09-02,9655680000
2021-09-03,9441360000
2021-09-07,9358640000
2021-09-08,9136800000
2021-09-09,9249600000
2021-09-10,8971360000
2021-09-13,9159360000
2021-09-14,8963840000
2021-09-15,8960080000
2021-09-16,9099200000
2021-09-17,9155600000
2021-09-20,8956320000
2021-09-21,8753280000
2021-09-22,8884880000
2021-09-23,9095440000
2021-09-24,8990160000
2021-09-27,9242080000
2021-09-28,9249600000
2021-09-29,9279680000
2021-09-30,8535200000
2021-10-01,8862320000
2021-10-04,8982640000
2021-10-05,8926240000
2021-10-06,8730720000
2021-10-07,8884880000
2021-10-08,8723200000
2021-10-11,8302079999
2021-10-12,8531440000
2021-10-13,8475040000
2021-10-14,8550239999
2021-10-15,8324640000
2021-10-18,8704400000
2021-10-19,8666800000
2021-10-20,8651760000
2021-10-21,8621680000
2021-10-22,8467520000
2021-10-25,8463760000
2021-10-26,8538960000
2021-10-27,8181760000
2021-10-28,8632960000
2021-10-29,8531440000
2021-11-01,8431560404
2021-11-02,8296085015
2021-11-03,8745292884
2021-11-04,8766683735
2021-11-05,8873637989
2021-11-08,8727467175
2021-11-09,9091111641
2021-11-10,8816595720
2021-11-11,8898593982
2021-11-12,8848681997
2021-11-15,8855812280
2021-11-16,8934245400
2021-11-17,8470776964
2021-11-18,8841551713
2021-11-19,8581296360
2021-11-22,8534949517
2021-11-23,8381648418
2021-11-24,6360213006
2021-11-26,6178390774
2021-11-29,6345952439
2021-11-30,5893179428
2021-12-01,5697096628
2021-12-02,5811181166
2021-12-03,5960917123
2021-12-06,6181955915
2021-12-07,6192651341
2021-12-08,6181955915
2021-12-09,6128478788
2021-12-10,6042915384
2021-12-13,5814746308
2021-12-14,5886049144
2021-12-15,5928830846
2021-12-16,5871788577
2021-12-17,5996568541
2021-12-20,5950221697
2021-12-21,6124913646
2021-12-22,6128478788
2021-12-23,6160565064
2021-12-27,6253258752
2021-12-28,6206911908
2021-12-29,6292475312
2021-12-30,6381603857
2021-12-31,6292475312
2022-01-03,6559860948
2022-01-04,6648989494
2022-01-05,6566991232
2022-01-06,6616903217
2022-01-07,6460036977
2022-01-10,6189086199
2022-01-11,6374473574
2022-01-12,6328126730
2022-01-13,6570556374
2022-01-14,6513514105
2022-01-18,6075001661
2022-01-19,5935961130
2022-01-20,5725617762
2022-01-21,5654314926
2022-01-24,6103522795
2022-01-25,6313866163
2022-01-26,6260389035
2022-01-27,6228302759
2022-01-28,6335257014
2022-01-31,6653045451
2022-02-01,6730363633
2022-02-02,6509454542
2022-02-03,6299590905
2022-02-04,6262772724
2022-02-07,6229636360
2022-02-08,6398999996
2022-02-09,6384272724
2022-02-10,6358499996
2022-02-11,5868818178
2022-02-14,5658954542
2022-02-15,5703136360
2022-02-16,5647909088
2022-02-17,5349681815
2022-02-18,5353363633
2022-02-22,5191363633
2022-02-23,4996227270
2022-02-24,5279727270
2022-02-25,5430681815
2022-02-28,5357045451
2022-03-01,5088272724
2022-03-02,5364409088
2022-03-03,5246590906
2022-03-04,5246590906
2022-03-07,5191363633
2022-03-08,5323909088
2022-03-09,5294454542
2022-03-10,5257636361
2022-03-11,5195045451
2022-03-14,5128772724
2022-03-15,5371772724
2022-03-16,5714181815
2022-03-17,5666318179
2022-03-18,5695772724
2022-03-21,5412272724
2022-03-22,5445409088
2022-03-23,5180318179
2022-03-24,5172954542
2022-03-25,5231863633
2022-03-28,5415954542
2022-03-29,5563227269
2022-03-30,5393863633
2022-03-31,5183999997
2022-04-01,4977818179
2022-04-04,5231863633
2022-04-05,5044090906
2022-04-06,4882090906
2022-04-07,4859999997
2022-04-08,4900499997
2022-04-11,4996227270
2022-04-12,4918909088
2022-04-13,5323909088
2022-04-14,5195045451
2022-04-18,5257636361
2022-04-19,5357045451
2022-04-20,5290772724
2022-04-21,5261318179
2022-04-22,4315090906
2022-04-25,4580181815
2022-04-26,4605954543
2022-04-27,4605954543
2022-04-28,4734818179
2022-04-29,4572818179
2022-05-02,4771000000
2022-05-03,4796690000
2022-05-04,4961840000
2022-05-05,4719620000
2022-05-06,4657230000
2022-05-09,4591170000
2022-05-10,4381980000
2022-05-11,4183800000
2022-05-12,4400330000
2022-05-13,4459050000
2022-05-16,4594840000
2022-05-17,4701270000
2022-05-18,4238850000
2022-05-19,4106730000
2022-05-20,4011310000
2022-05-23,3791110000
2022-05-24,3475490000
2022-05-25,3908550000
2022-05-26,4081039999
2022-05-27,4257200000
2022-05-31,4048010000
2022-06-01,3981950000
2022-06-02,4000300000
2022-06-03,3978280000
2022-06-06,3923230000
2022-06-07,3879190000
2022-06-08,3893870000
2022-06-09,3714039999
2022-06-10,3475490000
2022-06-13,3314010000
2022-06-14,3347039999
2022-06-15,3365390000
2022-06-16,3262630000
2022-06-17,3350710000
2022-06-21,3236940000
2022-06-22,3196570000
2022-06-23,3189230000
2022-06-24,3471820000
2022-06-27,3405760000
2022-06-28,3291990000
2022-06-29,3218590000
2022-06-30,3024080000
2022-07-01,3115830000
2022-07-05,3200240000
2022-07-06,3145190000
2022-07-07,3255289999
2022-07-08,3266300000
2022-07-11,3214920000
2022-07-12,3053440000
2022-07-13,3046100000
2022-07-14,3020410000
2022-07-15,3057110000
2022-07-18,3251620000
2022-07-19,3431450000
2022-07-20,3482830000
2022-07-21,3438789999
2022-07-22,3457140000
2022-07-25,3380070000
2022-07-26,3196570000
2022-07-27,3258960000
2022-07-28,3508520000
2022-07-29,3530539999
2022-08-01,3540499999
2022-08-02,3471150000
2022-08-03,3569700000
2022-08-04,3558750000
2022-08-05,3555100000
2022-08-08,3748550000
2022-08-09,3522250000
2022-08-10,3591600000
2022-08-11,3788700000
2022-08-12,3883600000
2022-08-15,3905499999
2022-08-16,4190200000
2022-08-17,4036900000
2022-08-18,3967549999
2022-08-19,3686500000
2022-08-22,3668250000
2022-08-23,3686500000
2022-08-24,3617150000
2022-08-25,3653650000
2022-08-26,3584300000
2022-08-29,3460200000
2022-08-30,3529550000
2022-08-31,3336100000
2022-09-01,3372600000
2022-09-02,3383550000
2022-09-06,3332450000
2022-09-07,3507650000
2022-09-08,3518600000
2022-09-09,3624450000
2022-09-12,3635400000
2022-09-13,3409100000
2022-09-14,3409100000
2022-09-15,3285000000
2022-09-16,3328799999
2022-09-19,3474800000
2022-09-20,3361650000
2022-09-21,3328799999
2022-09-22,3233900000
2022-09-23,3091550000
2022-09-26,3062350000
2022-09-27,3080600000
2022-09-28,3190100000
2022-09-29,3062350000
2022-09-30,2996650000
2022-10-03,3142650000
2022-10-04,3372600000
2022-10-05,3547800000
2022-10-06,3577000000
2022-10-07,3547800000
2022-10-10,3518600000
2022-10-11,3577000000
2022-10-12,3478450000
2022-10-13,3591600000
2022-10-14,3606200000
2022-10-17,3657300000
2022-10-18,3712050000
2022-10-19,3620800000
2022-10-20,3547800000
2022-10-21,3748550000
2022-10-24,3854400000
2022-10-25,3909150000
2022-10-26,3952950000
2022-10-27,4018650000
2022-10-28,4106250000
2022-10-31,4124820000
2022-11-01,4198020000
2022-11-02,3960120000
2022-11-03,3952800000
2022-11-04,4018680000
2022-11-07,4084560000
2022-11-08,4194360000
2022-11-09,3886919999
2022-11-10,4219980000
2022-11-11,4494480000
2022-11-14,4512780000
2022-11-15,4699440000
2022-11-16,4406640000
2022-11-17,4651860000
2022-11-18,5003220000
2022-11-21,5215500000
2022-11-22,5369220000
2022-11-23,5394840000
2022-11-25,5431440000
2022-11-28,5252100000
2022-11-29,5343600000
2022-11-30,5321640000
2022-12-01,5274060000
2022-12-02,5435100000
2022-12-05,5544900000
2022-12-06,5339940000
2022-12-07,5274060000
2022-12-08,5336280000
2022-12-09,5087400000
2022-12-12,5113020000
2022-12-13,5091060000
2022-12-14,5083740000
2022-12-15,4794600000
2022-12-16,4739700000
2022-12-19,4578660000
2022-12-20,4454220000
2022-12-21,4370040000
2022-12-22,4307820000
2022-12-23,4413960000
2022-12-27,4205340000
2022-12-28,4132139999
2022-12-29,4172400000
2022-12-30,4128480000
2023-01-03,4146780000
2023-01-04,4311480000
2023-01-05,4176060000
2023-01-06,4311480000
2023-01-09,4402980000
2023-01-10,4461540000
2023-01-11,4575000000
2023-01-12,4681140000
2023-01-13,4725060000
2023-01-17,4695780000
2023-01-18,4754340000
2023-01-19,4662840000
2023-01-20,4842180000
2023-01-23,4933680000
2023-01-24,4875120000
2023-01-25,4794600000
2023-01-26,4908060000
2023-01-27,4831200000
2023-01-30,4705200000
2023-01-31,4885200000
2023-02-01,5097600000
2023-02-02,5328000000
2023-02-03,5493600000
2023-02-06,5241600000
2023-02-07,5202000000
2023-02-08,4896000000
2023-02-09,4813200000
2023-02-10,4820400000
2023-02-13,4942800000
2023-02-14,5040000000
2023-02-15,5058000000
2023-02-16,4968000000
2023-02-17,4946400000
2023-02-21,4716000000
2023-02-22,4762800000
2023-02-23,4726800000
2023-02-24,4766400000
2023-02-27,4723200000
2023-02-28,4683600000
2023-03-01,4525200000
2023-03-02,4604400000
2023-03-03,4597200000
