,MAS
2018-07-17,11643200000
2018-07-18,11691840000
2018-07-19,11849920000
2018-07-20,11852960000
2018-07-23,11731360000
2018-07-24,11707040000
2018-07-25,11515520000
2018-07-26,11752639999
2018-07-27,11974560000
2018-07-30,11998880000
2018-07-31,12260320000
2018-08-01,12150880000
2018-08-02,11974560000
2018-08-03,12008000000
2018-08-06,12099200000
2018-08-07,12071840000
2018-08-08,11922880000
2018-08-09,11892480000
2018-08-10,11734400000
2018-08-13,11466880000
2018-08-14,11628000000
2018-08-15,11655360000
2018-08-16,11716160000
2018-08-17,11780000000
2018-08-20,11752639999
2018-08-21,11932000000
2018-08-22,11822560000
2018-08-23,11780000000
2018-08-24,11831680000
2018-08-27,11886400000
2018-08-28,11822560000
2018-08-29,11780000000
2018-08-30,11603680000
2018-08-31,11542880000
2018-09-04,11479040000
2018-09-05,11588480000
2018-09-06,11527680000
2018-09-07,11469920000
2018-09-10,11500320000
2018-09-11,11573280000
2018-09-12,11743520000
2018-09-13,11621920000
2018-09-14,11609760000
2018-09-17,11649280000
2018-09-18,11704000000
2018-09-19,11773920000
2018-09-20,11737440000
2018-09-21,11716160000
2018-09-24,11476000000
2018-09-25,11421280000
2018-09-26,11345280000
2018-09-27,11324000000
2018-09-28,11126400000
2018-10-01,10665631000
2018-10-02,10727350000
2018-10-03,10721472000
2018-10-04,10618607000
2018-10-05,10527498000
2018-10-08,10401121000
2018-10-09,9963210000
2018-10-10,9810382000
2018-10-11,9581140000
2018-10-12,9490031000
2018-10-15,9419495000
2018-10-16,9510604000
2018-10-17,9393044000
2018-10-18,9110900000
2018-10-19,9087388000
2018-10-22,8902231000
2018-10-23,9093266000
2018-10-24,8761159000
2018-10-25,8864024000
2018-10-26,8129274000
2018-10-29,8067555000
2018-10-30,8670050000
2018-10-31,8817000000
2018-11-01,9225521000
2018-11-02,9204948000
2018-11-05,9234338000
2018-11-06,9234338000
2018-11-07,9254911000
2018-11-08,9119717000
2018-11-09,9119717000
2018-11-12,8987462000
2018-11-13,9096205000
2018-11-14,9146168000
2018-11-15,9222582000
2018-11-16,9196131000
2018-11-19,9046242000
2018-11-20,9008035000
2018-11-21,9052120000
2018-11-23,9066815000
2018-11-26,9204948000
2018-11-27,9122656000
2018-11-28,9390105000
2018-11-29,9193192000
2018-11-30,9313691000
2018-12-03,9560567000
2018-12-04,9016852000
2018-12-06,8961011000
2018-12-07,8855207000
2018-12-10,8799366000
2018-12-11,8620087000
2018-12-12,8705318000
2018-12-13,8678867000
2018-12-14,8681806000
2018-12-17,8490771000
2018-12-18,8490771000
2018-12-19,8590697000
2018-12-20,8517222000
2018-12-21,8376150000
2018-12-24,8094006000
2018-12-26,8396723000
2018-12-27,8567185000
2018-12-28,8493710000
2018-12-31,8567320000
2019-01-02,8658150000
2019-01-03,8517510000
2019-01-04,9006820000
2019-01-07,9258800000
2019-01-08,9343770000
2019-01-09,9592820000
2019-01-10,9613330000
2019-01-11,9540080000
2019-01-14,9504920000
2019-01-15,9214850000
2019-01-16,9015610000
2019-01-17,9261730000
2019-01-18,9440460000
2019-01-22,9080070000
2019-01-23,9065420000
2019-01-24,9220710000
2019-01-25,9264660000
2019-01-28,9408230000
2019-01-29,9443390000
2019-01-30,9428740000
2019-01-31,9496129999
2019-02-01,9680720000
2019-02-04,9780340000
2019-02-05,9724670000
2019-02-06,9742250000
2019-02-07,10407360000
2019-02-08,10518700000
2019-02-11,10615390000
2019-02-12,10776540000
2019-02-13,10893740000
2019-02-14,10914250000
2019-02-15,10975780000
2019-02-19,11107629999
2019-02-20,11008010000
2019-02-21,11051960000
2019-02-22,11078330000
2019-02-25,11101770000
2019-02-26,11063680000
2019-02-27,11101770000
2019-02-28,11005080000
2019-03-01,11720000000
2019-03-04,11708280000
2019-03-05,11591080000
2019-03-06,11529550000
2019-03-07,11418210000
2019-03-08,11497320000
2019-03-11,11526620000
2019-03-12,11503180000
2019-03-13,11415280000
2019-03-14,11400629999
2019-03-15,11421140000
2019-03-18,11470950000
2019-03-19,11415280000
2019-03-20,11298080000
2019-03-21,11459230000
2019-03-22,11207250000
2019-03-25,11344960000
2019-03-26,11371330000
2019-03-27,11303940000
2019-03-28,11462160000
2019-03-29,11517830000
2019-04-01,11360590000
2019-04-02,11438620000
2019-04-03,11441510000
2019-04-04,11594680000
2019-04-05,11776750000
2019-04-08,11805650000
2019-04-09,11632250000
2019-04-10,11678489999
2019-04-11,11649590000
2019-04-12,11692940000
2019-04-15,11713170000
2019-04-16,11695830000
2019-04-17,11557110000
2019-04-18,11571560000
2019-04-22,11473300000
2019-04-23,11557110000
2019-04-24,11557110000
2019-04-25,10837500000
2019-04-26,11120720000
2019-04-29,11366370000
2019-04-30,11288340000
2019-05-01,11360590000
2019-05-02,11484860000
2019-05-03,11687160000
2019-05-06,11586010000
2019-05-07,11239210000
2019-05-08,11062920000
2019-05-09,10932870000
2019-05-10,10964660000
2019-05-13,10690110000
2019-05-14,10794150000
2019-05-15,10941540000
2019-05-16,11028239999
2019-05-17,10851950000
2019-05-20,10886630000
2019-05-21,11002230000
2019-05-22,10961770000
2019-05-23,10664100000
2019-05-24,10773920000
2019-05-28,10539830000
2019-05-29,10380880000
2019-05-30,10357760000
2019-05-31,10091880000
2019-06-03,10288400000
2019-06-04,10747910000
2019-06-05,10756580000
2019-06-06,10817270000
2019-06-07,10970440000
2019-06-10,10947320000
2019-06-11,10964660000
2019-06-12,11031130000
2019-06-13,11282560000
2019-06-14,11065810000
2019-06-17,10964660000
2019-06-18,10938650000
2019-06-19,10854840000
2019-06-20,11172739999
2019-06-21,11010900000
2019-06-24,11227650000
2019-06-25,11097600000
2019-06-26,11239210000
2019-06-27,11271000000
2019-06-28,11340360000
2019-07-01,11317020000
2019-07-02,11351340000
2019-07-03,11379940000
2019-07-05,11394240000
2019-07-08,11308440000
2019-07-09,11236940000
2019-07-10,10982400000
2019-07-11,10902320000
2019-07-12,11082500000
2019-07-15,11136840000
2019-07-16,11268400000
2019-07-17,11048180000
2019-07-18,10928060000
2019-07-19,10825100000
2019-07-22,10745020000
2019-07-23,11039600000
2019-07-24,11211200000
2019-07-25,12120680000
2019-07-26,11869000000
2019-07-29,11663080000
2019-07-30,11886160000
2019-07-31,11660220000
2019-08-01,11199759999
2019-08-02,11431420000
2019-08-05,11068200000
2019-08-06,11299860000
2019-08-07,11196900000
2019-08-08,11391380000
2019-08-09,11199759999
2019-08-12,11111100000
2019-08-13,11202620000
2019-08-14,10845120000
2019-08-15,10868000000
2019-08-16,10999560000
2019-08-19,11102520000
2019-08-20,11337040000
2019-08-21,11703120000
2019-08-22,11600160000
2019-08-23,11056759999
2019-08-26,11271259999
2019-08-27,11251240000
2019-08-28,11445720000
2019-08-29,11748880000
2019-08-30,11648780000
2019-09-03,11394240000
2019-09-04,11628759999
2019-09-05,11800360000
2019-09-06,11940500000
2019-09-09,12029160000
2019-09-10,12117820000
2019-09-11,12326600000
2019-09-12,12352340000
2019-09-13,12355200000
2019-09-16,12217920000
2019-09-17,11808940000
2019-09-18,11863280000
2019-09-19,11740300000
2019-09-20,11620180000
2019-09-23,11585860000
2019-09-24,11508640000
2019-09-25,11637340000
2019-09-26,11857560000
2019-09-27,11920480000
2019-09-30,11487008000
2019-10-01,11580712000
2019-10-02,11274796000
2019-10-03,11431888000
2019-10-04,11715756000
2019-10-07,11660636000
2019-10-08,11426376000
2019-10-09,11572444000
2019-10-10,11533860000
2019-10-11,11801192000
2019-10-14,11715756000
2019-10-15,11883872000
2019-10-16,12038208000
2019-10-17,12027184000
2019-10-18,12085060000
2019-10-21,12159472000
2019-10-22,12200812000
2019-10-23,12129156000
2019-10-24,12173252000
2019-10-25,12297272000
2019-10-28,12280736000
2019-10-29,12305540000
2019-10-30,12738232000
2019-10-31,12746500000
2019-11-01,12859496000
2019-11-04,12724452000
2019-11-05,12831936000
2019-11-06,12707916000
2019-11-07,12740988000
2019-11-08,12760280000
2019-11-11,12718940000
2019-11-12,12853984000
2019-11-13,12862252000
2019-11-14,12699648000
2019-11-15,12575628000
2019-11-18,12597676000
2019-11-19,12570116000
2019-11-20,12611456000
2019-11-21,12710672000
2019-11-22,12694136000
2019-11-25,12793352000
2019-11-26,12986272000
2019-11-27,12989028000
2019-11-29,12829180000
2019-12-02,12639016000
2019-12-03,12429560000
2019-12-04,12559092000
2019-12-05,12680356000
2019-12-06,12776816000
2019-12-09,12672088000
2019-12-10,12633504000
2019-12-11,12793352000
2019-12-12,13068952000
2019-12-13,12955956000
2019-12-16,12980760000
2019-12-17,13077220000
2019-12-18,13102024000
2019-12-19,13000052000
2019-12-20,13192972000
2019-12-23,13179192000
2019-12-24,13226044000
2019-12-26,13275652000
2019-12-27,13264628000
2019-12-30,13253604000
2019-12-31,13101270000
2020-01-02,13177710000
2020-01-03,13076700000
2020-01-06,12975690000
2020-01-07,12852840000
2020-01-08,12956580000
2020-01-09,12945660000
2020-01-10,12907440000
2020-01-13,13038480000
2020-01-14,12983880000
2020-01-15,13106730000
2020-01-16,13349700000
2020-01-17,13401570000
2020-01-21,13464360000
2020-01-22,13456170000
2020-01-23,13488930000
2020-01-24,13254150000
2020-01-27,13093080000
2020-01-28,13303290000
2020-01-29,13104000000
2020-01-30,13292370000
2020-01-31,12972960000
2020-02-03,13158600000
2020-02-04,13401570000
2020-02-05,13622700000
2020-02-06,13521690000
2020-02-07,13325130000
2020-02-10,13554450000
2020-02-11,12975690000
2020-02-12,12847380000
2020-02-13,12691770000
2020-02-14,12451530000
2020-02-18,12435150000
2020-02-19,12293190000
2020-02-20,12394200000
2020-02-21,12334140000
2020-02-24,12312300000
2020-02-25,12093900000
2020-02-26,12102090000
2020-02-27,11766300000
2020-02-28,11280360000
2020-03-02,11834550000
2020-03-03,11785410000
2020-03-04,12336870000
2020-03-05,11995620000
2020-03-06,11493300000
2020-03-09,10657920000
2020-03-10,11143860000
2020-03-11,10791690000
2020-03-12,10204740000
2020-03-13,10862670000
2020-03-16,9593220000
2020-03-17,9934470000
2020-03-18,9175530000
2020-03-19,8894340000
2020-03-20,8045310000
2020-03-23,7515690000
2020-03-24,8632260000
2020-03-25,9314760000
2020-03-26,9746100000
2020-03-27,9459450000
2020-03-30,9628710000
2020-03-31,9057340000
2020-04-01,8698400000
2020-04-02,8648620000
2020-04-03,8491419999
2020-04-06,9269560000
2020-04-07,9801420000
2020-04-08,10359480000
2020-04-09,10576940000
2020-04-13,10325420000
2020-04-14,10404020000
2020-04-15,10016260000
2020-04-16,10241580000
2020-04-17,10477380000
2020-04-20,10231100000
2020-04-21,10076520000
2020-04-22,10283500000
2020-04-23,10396160000
2020-04-24,10493100000
2020-04-27,10880860000
2020-04-28,10930640000
2020-04-29,10873000000
2020-04-30,10752480000
2020-05-01,10490480000
2020-05-04,10438080000
2020-05-05,10694840000
2020-05-06,10817980000
2020-05-07,10886100000
2020-05-08,11040680000
2020-05-11,10883480000
2020-05-12,10519300000
2020-05-13,10443320000
2020-05-14,10844180000
2020-05-15,11192640000
2020-05-18,11640660000
2020-05-19,11831920000
2020-05-20,12031040000
2020-05-21,11774280000
2020-05-22,11742840000
2020-05-26,12258980000
2020-05-27,12332340000
2020-05-28,12269460000
2020-05-29,12222300000
2020-06-01,12235400000
2020-06-02,12445000000
2020-06-03,12722720000
2020-06-04,12523600000
2020-06-05,12741060000
2020-06-08,12657220000
2020-06-09,12534080000
2020-06-10,12513120000
2020-06-11,11928860000
2020-06-12,11996980000
2020-06-15,12321860000
2020-06-16,12662460000
2020-06-17,12675560000
2020-06-18,12644120000
2020-06-19,12704380000
2020-06-22,12893020000
2020-06-23,12864200000
2020-06-24,12505260000
2020-06-25,12759400000
2020-06-26,12654600000
2020-06-29,12806560000
2020-06-30,13104810000
2020-07-01,12958650000
2020-07-02,13086540000
2020-07-06,13138740000
2020-07-07,13055220000
2020-07-08,13099590000
2020-07-09,12969090000
2020-07-10,12997800000
2020-07-13,13036950000
2020-07-14,13318830000
2020-07-15,13449330000
2020-07-16,13660740000
2020-07-17,13913910000
2020-07-20,13942620000
2020-07-21,14067900000
2020-07-22,14394150000
2020-07-23,14172300000
2020-07-24,14120100000
2020-07-27,14587290000
2020-07-28,14219280000
2020-07-29,14704740000
2020-07-30,14884830000
2020-07-31,14918760000
2020-08-03,15064920000
2020-08-04,14944860000
2020-08-05,14900490000
2020-08-06,14989230000
2020-08-07,15182370000
2020-08-10,15224130000
2020-08-11,14921370000
2020-08-12,15192810000
2020-08-13,15195420000
2020-08-14,15127560000
2020-08-17,15448590000
2020-08-18,15372900000
2020-08-19,15268500000
2020-08-20,15138000000
2020-08-21,15320700000
2020-08-24,15417270000
2020-08-25,15487740000
2020-08-26,15425100000
2020-08-27,15242400000
2020-08-28,15278940000
2020-08-31,15216300000
2020-09-01,15492960000
2020-09-02,15615630000
2020-09-03,14918760000
2020-09-04,14725620000
2020-09-08,14616000000
2020-09-09,15124950000
2020-09-10,15057090000
2020-09-11,15278940000
2020-09-14,15503400000
2020-09-15,15438150000
2020-09-16,15417270000
2020-09-17,15020550000
2020-09-18,15057090000
2020-09-21,14587290000
2020-09-22,14767380000
2020-09-23,14167080000
2020-09-24,14221890000
2020-09-25,14352390000
2020-09-28,14803920000
2020-09-29,14647320000
2020-09-30,14234566000
2020-10-01,14237148000
2020-10-02,14275878000
2020-10-05,14477274000
2020-10-06,14033170000
2020-10-07,14430798000
2020-10-08,14805188000
2020-10-09,14838754000
2020-10-12,14892976000
2020-10-13,14642522000
2020-10-14,14686416000
2020-10-15,14833590000
2020-10-16,14836172000
2020-10-19,14425634000
2020-10-20,14505676000
2020-10-21,14487602000
2020-10-22,14314608000
2020-10-23,14139032000
2020-10-26,13929890000
2020-10-27,13831774000
2020-10-28,13883414000
2020-10-29,13935054000
2020-10-30,13839520000
2020-11-02,14133868000
2020-11-03,14448872000
2020-11-04,14800024000
2020-11-05,14890394000
2020-11-06,14993674000
2020-11-09,13875668000
2020-11-10,13831774000
2020-11-11,14110630000
2020-11-12,13963456000
2020-11-13,14239730000
2020-11-16,14275878000
2020-11-17,14386904000
2020-11-18,14208746000
2020-11-19,14262968000
2020-11-20,14097720000
2020-11-23,14252640000
2020-11-24,14105466000
2020-11-25,13984112000
2020-11-27,14004768000
2020-11-30,13857594000
2020-12-01,13898906000
2020-12-02,13379924000
2020-12-03,13441892000
2020-12-04,13320538000
2020-12-07,13589066000
2020-12-08,13459966000
2020-12-09,13955710000
2020-12-10,14061572000
2020-12-11,14033170000
2020-12-14,14216492000
2020-12-15,14136450000
2020-12-16,14074482000
2020-12-17,14273296000
2020-12-18,14353338000
2020-12-21,14399814000
2020-12-22,14621866000
2020-12-23,14518586000
2020-12-24,14663178000
2020-12-28,14301698000
2020-12-29,14110630000
2020-12-30,14141614000
2020-12-31,14062080000
2021-01-04,13742080000
2021-01-05,13539840000
2021-01-06,14131200000
2021-01-07,14090240000
2021-01-08,13864960000
2021-01-11,14297600000
2021-01-12,14469120000
2021-01-13,14351360000
2021-01-14,14492160000
2021-01-15,14359040000
2021-01-19,14438400000
2021-01-20,14958080000
2021-01-21,14853120000
2021-01-22,14725120000
2021-01-25,14750720000
2021-01-26,14151680000
2021-01-27,13916160000
2021-01-28,14085120000
2021-01-29,13903360000
2021-02-01,14100480000
2021-02-02,14174720000
2021-02-03,14202880000
2021-02-04,14315520000
2021-02-05,14443520000
2021-02-08,14676480000
2021-02-09,14410240000
2021-02-10,14151680000
2021-02-11,14082560000
2021-02-12,14067200000
2021-02-16,13690880000
2021-02-17,13880320000
2021-02-18,13811200000
2021-02-19,13977600000
2021-02-22,13916160000
2021-02-23,13754880000
2021-02-24,13775360000
2021-02-25,13550080000
2021-02-26,13624320000
2021-03-01,13946880000
2021-03-02,13821440000
2021-03-03,13624320000
2021-03-04,13527040000
2021-03-05,13898240000
2021-03-08,14041600000
2021-03-09,14172160000
2021-03-10,14548480000
2021-03-11,14604800000
2021-03-12,14551040000
2021-03-15,14714880000
2021-03-16,14576640000
2021-03-17,14597120000
2021-03-18,14617600000
2021-03-19,14673920000
2021-03-22,14794240000
2021-03-23,14561280000
2021-03-24,14668800000
2021-03-25,14855680000
2021-03-26,15372800000
2021-03-29,15393280000
2021-03-30,15362560000
2021-03-31,15094800000
2021-04-01,15369480000
2021-04-05,15573600000
2021-04-06,15732360000
2021-04-07,15397200000
2021-04-08,15503040000
2021-04-09,15870960000
2021-04-12,15923880000
2021-04-13,15823080000
2021-04-14,15744960000
2021-04-15,15928920000
2021-04-16,16276680000
2021-04-19,16266600000
2021-04-20,16002000000
2021-04-21,16140600000
2021-04-22,16145639999
2021-04-23,16317000000
2021-04-26,15976800000
2021-04-27,16019640000
2021-04-28,16125480000
2021-04-29,16364880000
2021-04-30,16097760000
2021-05-03,16415280000
2021-05-04,16516080000
2021-05-05,16511039999
2021-05-06,16644600000
2021-05-07,16848720000
2021-05-10,16911720000
2021-05-11,16301880000
2021-05-12,15654240000
2021-05-13,16070040000
2021-05-14,16165800000
2021-05-17,16080120000
2021-05-18,15535800000
2021-05-19,15482880000
2021-05-20,15429960000
2021-05-21,15288840000
2021-05-24,15283800000
2021-05-25,15384600000
2021-05-26,15409800000
2021-05-27,15238440000
2021-05-28,15198120000
2021-06-01,15276240000
2021-06-02,14966280000
2021-06-03,14890680000
2021-06-04,15064560000
2021-06-07,14928480000
2021-06-08,14913360000
2021-06-09,14719320000
2021-06-10,14729400000
2021-06-11,14805000000
2021-06-14,14830200000
2021-06-15,14981400000
2021-06-16,14845320000
2021-06-17,14898240000
2021-06-18,14580720000
2021-06-21,14762160000
2021-06-22,14729400000
2021-06-23,14553000000
2021-06-24,14515200000
2021-06-25,14610960000
2021-06-28,14643720000
2021-06-29,14651280000
2021-06-30,14491860000
2021-07-01,14469720000
2021-07-02,14447580000
2021-07-06,14255700000
2021-07-07,14381160000
2021-07-08,14147460000
2021-07-09,14378700000
2021-07-12,14430360000
2021-07-13,14356560000
2021-07-14,14378700000
2021-07-15,14410680000
2021-07-16,14548440000
2021-07-19,14533680000
2021-07-20,14545980000
2021-07-21,14637000000
2021-07-22,14501700000
2021-07-23,14705880000
2021-07-26,14592720000
2021-07-27,14688660000
2021-07-28,14673900000
2021-07-29,14430360000
2021-07-30,14688660000
2021-08-02,14597640000
2021-08-03,14841180000
2021-08-04,14747700000
2021-08-05,14880540000
2021-08-06,14865780000
2021-08-09,14558280000
2021-08-10,14757540000
2021-08-11,15239700000
2021-08-12,15301200000
2021-08-13,15399600000
2021-08-16,15480780000
2021-08-17,15084720000
2021-08-18,14737860000
2021-08-19,14757540000
2021-08-20,14939580000
2021-08-23,14971560000
2021-08-24,15055200000
2021-08-25,15232320000
2021-08-26,15180660000
2021-08-27,15249540000
2021-08-30,15229860000
2021-08-31,14937120000
2021-09-01,15062580000
2021-09-02,15195420000
2021-09-03,15052740000
2021-09-07,14516460000
2021-09-08,14312280000
2021-09-09,14622240000
2021-09-10,14646840000
2021-09-13,14725560000
2021-09-14,14504160000
2021-09-15,14383620000
2021-09-16,14302440000
2021-09-17,14078580000
2021-09-20,13975260000
2021-09-21,13830120000
2021-09-22,13901460000
2021-09-23,13940820000
2021-09-24,13795680000
2021-09-27,13803060000
2021-09-28,13542300000
2021-09-29,13699740000
2021-09-30,13398660000
2021-10-01,13478256000
2021-10-04,13504788000
2021-10-05,13475844000
2021-10-06,13540968000
2021-10-07,13777344000
2021-10-08,13717044000
2021-10-11,13688100000
2021-10-12,13663980000
2021-10-13,13702572000
2021-10-14,14124672000
2021-10-15,14295924000
2021-10-18,14496120000
2021-10-19,14435820000
2021-10-20,14616720000
2021-10-21,14746968000
2021-10-22,14715612000
2021-10-25,14836212000
2021-10-26,14732496000
2021-10-27,15499512000
2021-10-28,15798600000
2021-10-29,15810660000
2021-11-01,15591168000
2021-11-02,15458508000
2021-11-03,15475392000
2021-11-04,15598404000
2021-11-05,15477804000
2021-11-08,15448860000
2021-11-09,15851664000
2021-11-10,15542928000
2021-11-11,15576696000
2021-11-12,16090451999
2021-11-15,16218287999
2021-11-16,16517376000
2021-11-17,16423308000
2021-11-18,16341300000
2021-11-19,16305119999
2021-11-22,16469136000
2021-11-23,16454664000
2021-11-24,16493255999
2021-11-26,16179696000
2021-11-29,16242408000
2021-11-30,15895080000
2021-12-01,15839604000
2021-12-02,16290648000
2021-12-03,16584912000
2021-12-06,16519787999
2021-12-07,16546319999
2021-12-08,16606619999
2021-12-09,16507728000
2021-12-10,16572851999
2021-12-13,16471548000
2021-12-14,16435368000
2021-12-15,16715160000
2021-12-16,16582500000
2021-12-17,16032564000
2021-12-20,15615287999
2021-12-21,16010855999
2021-12-22,16268940000
2021-12-23,16401600000
2021-12-27,16695864000
2021-12-28,16780283999
2021-12-29,16939476000
2021-12-30,16806816000
2021-12-31,16782580000
2022-01-03,16591380000
2022-01-04,16780189999
2022-01-05,16328479999
2022-01-06,16407350000
2022-01-07,16029729999
2022-01-10,15919790000
2022-01-11,16127720000
2022-01-12,16328479999
2022-01-13,16285460000
2022-01-14,16079920000
2022-01-18,15750100000
2022-01-19,15676010000
2022-01-20,15568460000
2022-01-21,15358140000
2022-01-24,15535000000
2022-01-25,15162160000
2022-01-26,14899260000
2022-01-27,14712840000
2022-01-28,14961400000
2022-01-31,15135870000
2022-02-01,15143040000
2022-02-02,15209960000
2022-02-03,14968570000
2022-02-04,14688940000
2022-02-07,14416480000
2022-02-08,14136850000
2022-02-09,14476230000
2022-02-10,13926530000
2022-02-11,13797470000
2022-02-14,13682750000
2022-02-15,13869170000
2022-02-16,14024520000
2022-02-17,13802250000
2022-02-18,13756840000
2022-02-22,13362490000
2022-02-23,13164120000
2022-02-24,13228650000
2022-02-25,13534570000
2022-02-28,13393560000
2022-03-01,13044620000
2022-03-02,13434190000
2022-03-03,13321860000
2022-03-04,13104370000
2022-03-07,12411270000
2022-03-08,12542720000
2022-03-09,12932290000
2022-03-10,12870150000
2022-03-11,12841470000
2022-03-14,12932290000
2022-03-15,13300350000
2022-03-16,13412680000
2022-03-17,13606270000
2022-03-18,13718600000
2022-03-21,13355320000
2022-03-22,13192800000
2022-03-23,12753040000
2022-03-24,12647880000
2022-03-25,12499700000
2022-03-28,12645490000
2022-03-29,13121100000
2022-03-30,12750650000
2022-03-31,11781000000
2022-04-01,11908050000
2022-04-04,12002760000
2022-04-05,11730180000
2022-04-06,11725560000
2022-04-07,11702460000
2022-04-08,11704770000
2022-04-11,11582340000
2022-04-12,11473770000
2022-04-13,11653950000
2022-04-14,11409090000
2022-04-18,11358270000
2022-04-19,11785620000
2022-04-20,11979660000
2022-04-21,12048960000
2022-04-22,11764830000
2022-04-25,12062820000
2022-04-26,12180630000
2022-04-27,12681900000
2022-04-28,12718860000
2022-04-29,12171390000
2022-05-02,12224520000
2022-05-03,12448590000
2022-05-04,12892110000
2022-05-05,12483240000
2022-05-06,12256860000
2022-05-09,12418560000
2022-05-10,12284580000
2022-05-11,12095160000
2022-05-12,12603360000
2022-05-13,12790470000
2022-05-16,12774300000
2022-05-17,12984510000
2022-05-18,12547920000
2022-05-19,12469380000
2022-05-20,12540990000
2022-05-23,12651870000
2022-05-24,12601050000
2022-05-25,12878250000
2022-05-26,13192410000
2022-05-27,13361040000
2022-05-31,13095390000
2022-06-01,12859770000
2022-06-02,13132350000
2022-06-03,13012230000
2022-06-06,13167000000
2022-06-07,13197030000
2022-06-08,13021470000
2022-06-09,13097700000
2022-06-10,12640320000
2022-06-13,12076680000
2022-06-14,11829510000
2022-06-15,11769450000
2022-06-16,11021010000
2022-06-17,11000220000
2022-06-21,10917060000
2022-06-22,10933230000
2022-06-23,11441430000
2022-06-24,11965800000
2022-06-27,11940390000
2022-06-28,11836440000
2022-06-29,11653950000
2022-06-30,11435600000
2022-07-01,11663860000
2022-07-05,11901160000
2022-07-06,11844660000
2022-07-07,11853700000
2022-07-08,11878560000
2022-07-11,11912460000
2022-07-12,11935060000
2022-07-13,12018680000
2022-07-14,11993820000
2022-07-15,12113600000
2022-07-18,11991560000
2022-07-19,12276320000
2022-07-20,12384800000
2022-07-21,12723800000
2022-07-22,12726060000
2022-07-25,12522660000
2022-07-26,12454860000
2022-07-27,12185920000
2022-07-28,12493280000
2022-07-29,12515880000
2022-08-01,12436780000
2022-08-02,12029980000
2022-08-03,11803980000
2022-08-04,11953140000
2022-08-05,11914720000
2022-08-08,11973480000
2022-08-09,11571200000
2022-08-10,12124900000
2022-08-11,12375760000
2022-08-12,12561080000
2022-08-15,12529440000
2022-08-16,12665040000
2022-08-17,12721540000
2022-08-18,12721540000
2022-08-19,12515880000
2022-08-22,11975740000
2022-08-23,11833360000
2022-08-24,11871780000
2022-08-25,12043540000
2022-08-26,11528260000
2022-08-29,11478540000
2022-08-30,11539560000
2022-08-31,11496620000
2022-09-01,11474020000
2022-09-02,11268360000
2022-09-06,11132760000
2022-09-07,11492100000
2022-09-08,11566680000
2022-09-09,11815280000
2022-09-12,11910200000
2022-09-13,11171180000
2022-09-14,10992640000
2022-09-15,11071740000
2022-09-16,11022020000
2022-09-19,11164400000
2022-09-20,10922580000
2022-09-21,10759860000
2022-09-22,10531600000
2022-09-23,10565500000
2022-09-26,10305600000
2022-09-27,10371140000
2022-09-28,11042360000
2022-09-29,10685280000
2022-09-30,10519257000
2022-10-03,10933809000
2022-10-04,11334843000
2022-10-05,11244723000
2022-10-06,11395674000
2022-10-07,10954086000
2022-10-10,11028435000
2022-10-11,10990134000
2022-10-12,10909026000
2022-10-13,10949580000
2022-10-14,10564317000
2022-10-17,10771593000
2022-10-18,10963098000
2022-10-19,10442655000
2022-10-20,10064151000
2022-10-21,10451667000
2022-10-24,10607124000
2022-10-25,10891002000
2022-10-26,10266921000
2022-10-27,10368306000
2022-10-28,10611630000
2022-10-31,10424631000
2022-11-01,10287198000
2022-11-02,9940236000
2022-11-03,9667623000
2022-11-04,9811815000
2022-11-07,10041621000
2022-11-08,10260162000
2022-11-09,10149765000
2022-11-10,11305554000
2022-11-11,11512830000
2022-11-14,11201916000
2022-11-15,11476782000
2022-11-16,11341602000
2022-11-17,11055471000
2022-11-18,11249229000
2022-11-21,11170374000
2022-11-22,11323578000
2022-11-23,11418204000
2022-11-25,11474529000
2022-11-28,11215434000
2022-11-29,11235711000
2022-11-30,11440734000
2022-12-01,11661528000
2022-12-02,11472276000
2022-12-05,11132073000
2022-12-06,10909026000
2022-12-07,11021676000
2022-12-08,11186145000
2022-12-09,11111796000
2022-12-12,11188398000
2022-12-13,11584926000
2022-12-14,11296542000
2022-12-15,10936062000
2022-12-16,10683726000
2022-12-19,10580088000
2022-12-20,10483209000
2022-12-21,10616136000
2022-12-22,10573329000
2022-12-23,10618389000
2022-12-27,10647678000
2022-12-28,10395342000
2022-12-29,10640919000
2022-12-30,10514751000
2023-01-03,10716920000
2023-01-04,11012980000
2023-01-05,10879640000
2023-01-06,11223160000
2023-01-09,11381360000
2023-01-10,11483060000
2023-01-11,11681940000
2023-01-12,11722620000
2023-01-13,11752000000
2023-01-17,11510180000
2023-01-18,11388140000
2023-01-19,10902240000
2023-01-20,11331640000
2023-01-23,11555380000
2023-01-24,11553120000
2023-01-25,11598320000
2023-01-26,11431080000
2023-01-27,11535040000
2023-01-30,11390400000
2023-01-31,12023200000
2023-02-01,12283100000
2023-02-02,12811940000
2023-02-03,12518140000
2023-02-06,12276320000
2023-02-07,12319260000
2023-02-08,12231120000
2023-02-09,12204000000
2023-02-10,12443560000
2023-02-13,12782560000
2023-02-14,12527180000
2023-02-15,12694420000
2023-02-16,12613060000
2023-02-17,12436780000
2023-02-21,11939580000
2023-02-22,11989300000
2023-02-23,12041280000
2023-02-24,11860480000
2023-02-27,11851440000
2023-02-28,11849180000
2023-03-01,11663860000
2023-03-02,11770080000
2023-03-03,11955400000
