,LNC
2018-07-16,13884610545
2018-07-17,13975289077
2018-07-18,14230052573
2018-07-19,13994720191
2018-07-20,13940744874
2018-07-23,14141533054
2018-07-24,14223575535
2018-07-25,14249483688
2018-07-26,14489134095
2018-07-27,14586289666
2018-07-30,14705035363
2018-07-31,14702876350
2018-08-01,14607879792
2018-08-02,14184713307
2018-08-03,14385501486
2018-08-06,14424363715
2018-08-07,14489134095
2018-08-08,14556063488
2018-08-09,14398455562
2018-08-10,13960175988
2018-08-13,13863020418
2018-08-14,14122101939
2018-08-15,13925631786
2018-08-16,14061649584
2018-08-17,14085398724
2018-08-20,14135056015
2018-08-21,14366070372
2018-08-22,14279709865
2018-08-23,14124260952
2018-08-24,14167441206
2018-08-27,14439476803
2018-08-28,14467543968
2018-08-29,14400614575
2018-08-30,14208462447
2018-08-31,14158805155
2018-09-04,14217098497
2018-09-05,14383342474
2018-09-06,14109147863
2018-09-07,14046536496
2018-09-10,14005515255
2018-09-11,13960175988
2018-09-12,13858702392
2018-09-13,14078921686
2018-09-14,14517201260
2018-09-17,14350957283
2018-09-18,14601402754
2018-09-19,14968434910
2018-09-20,15143314937
2018-09-21,15182177165
2018-09-24,14882074403
2018-09-25,14817304022
2018-09-26,14627310907
2018-09-27,14659696097
2018-09-28,14607879792
2018-10-01,14008960818
2018-10-02,14011019445
2018-10-03,14301285937
2018-10-04,14377455158
2018-10-05,14389806924
2018-10-08,14529793600
2018-10-09,14433038103
2018-10-10,14004843562
2018-10-11,13173158012
2018-10-12,13216389192
2018-10-15,13129926832
2018-10-16,13271972137
2018-10-17,13512831566
2018-10-18,13134044088
2018-10-19,13175216640
2018-10-22,12841718968
2018-10-23,12732611706
2018-10-24,12047088715
2018-10-25,12271479123
2018-10-26,11915336548
2018-10-29,11888574390
2018-10-30,12125316564
2018-10-31,12390879524
2018-11-01,12569980125
2018-11-02,13031112708
2018-11-05,13274030764
2018-11-06,13286382530
2018-11-07,13551945490
2018-11-08,13582824904
2018-11-09,13397548420
2018-11-12,13154630364
2018-11-13,13418134696
2018-11-14,13195802915
2018-11-15,13105223301
2018-11-16,12973471135
2018-11-19,12954943486
2018-11-20,12551452477
2018-11-21,12598800912
2018-11-23,12551452477
2018-11-26,12858187989
2018-11-27,12714084057
2018-11-28,12979647018
2018-11-29,12864363872
2018-11-30,12963177997
2018-12-03,13154630364
2018-12-04,12248834220
2018-12-06,11878281252
2018-12-07,11610659664
2018-12-10,11419207297
2018-12-11,11217461792
2018-12-12,11361565724
2018-12-13,11205110026
2018-12-14,11019833542
2018-12-17,10820146665
2018-12-18,10735742934
2018-12-19,10622518416
2018-12-20,10486648994
2018-12-21,10157268578
2018-12-24,10044044060
2018-12-26,10420772911
2018-12-27,10540173312
2018-12-28,10499000760
2018-12-31,10482158844
2019-01-02,10527102811
2019-01-03,10386142187
2019-01-04,10976542481
2019-01-07,11033743893
2019-01-08,10939770144
2019-01-09,11131803457
2019-01-10,11227820114
2019-01-11,11285021527
2019-01-14,11397381444
2019-01-15,11401467259
2019-01-16,11705860490
2019-01-17,11852949837
2019-01-18,12085841302
2019-01-22,11885636358
2019-01-23,11812091685
2019-01-24,11938751955
2019-01-25,12153257252
2019-01-28,12083798394
2019-01-29,11871336005
2019-01-30,11828434946
2019-01-31,11948966493
2019-02-01,11981653015
2019-02-04,12038854427
2019-02-05,12012296629
2019-02-06,12044983150
2019-02-07,12098098747
2019-02-08,11914237064
2019-02-11,12089927117
2019-02-12,12359590919
2019-02-13,12390234533
2019-02-14,12241102279
2019-02-15,12586353661
2019-02-19,12676241595
2019-02-20,12794730236
2019-02-21,12778386975
2019-02-22,12831502572
2019-02-25,12941819582
2019-02-26,12909133061
2019-02-27,12872360724
2019-02-28,12772258252
2019-03-01,12847845833
2019-03-04,12817202219
2019-03-05,12809030589
2019-03-06,12674198688
2019-03-07,12337118936
2019-03-08,12292174969
2019-03-11,12449478853
2019-03-12,12514851896
2019-03-13,12625168906
2019-03-14,12612911460
2019-03-15,12813116404
2019-03-18,12923433414
2019-03-19,12792687328
2019-03-20,12281960431
2019-03-21,12353462196
2019-03-22,11783490979
2019-03-25,11732418289
2019-03-26,11863164375
2019-03-27,11844778206
2019-03-28,11916279972
2019-03-29,11991867553
2019-04-01,12474749661
2019-04-02,12315566133
2019-04-03,12509004344
2019-04-04,12625873264
2019-04-05,12774981885
2019-04-08,12791101736
2019-04-09,12466689736
2019-04-10,12684307724
2019-04-11,12875730954
2019-04-12,13079244072
2019-04-15,12996629836
2019-04-16,13321041837
2019-04-17,13331116743
2019-04-18,13337161688
2019-04-22,13242457563
2019-04-23,13327086781
2019-04-24,13200142954
2019-04-25,13123573662
2019-04-26,13306936967
2019-04-29,13462090532
2019-04-30,13443955700
2019-05-01,13308951948
2019-05-02,13371416371
2019-05-03,13530599899
2019-05-06,13458060570
2019-05-07,13173948197
2019-05-08,13117528718
2019-05-09,13097378905
2019-05-10,13167903252
2019-05-13,12509004344
2019-05-14,12924090507
2019-05-15,12851551177
2019-05-16,13065139203
2019-05-17,12895880768
2019-05-20,12903940693
2019-05-21,13093348942
2019-05-22,12956330209
2019-05-23,12557363897
2019-05-24,12793116718
2019-05-28,12478779624
2019-05-29,12456614829
2019-05-30,12440494978
2019-05-31,11979064244
2019-06-03,12247056766
2019-06-04,12789086755
2019-06-05,12692367649
2019-06-06,12827371401
2019-06-07,12648038059
2019-06-10,12843491252
2019-06-11,12922075525
2019-06-12,12684307724
2019-06-13,12781026829
2019-06-14,12791101736
2019-06-17,12581543674
2019-06-18,12774981885
2019-06-19,12637963152
2019-06-20,12881775898
2019-06-21,12680277761
2019-06-24,12674232817
2019-06-25,12494899475
2019-06-26,12660127947
2019-06-27,12696397612
2019-06-28,12986554929
2019-07-01,13055621152
2019-07-02,12916180585
2019-07-03,13089485290
2019-07-05,13191077704
2019-07-08,13113389388
2019-07-09,13029725047
2019-07-10,12948052715
2019-07-11,13169165615
2019-07-12,13324542247
2019-07-15,13228925858
2019-07-16,13308606182
2019-07-17,13067573201
2019-07-18,13173149631
2019-07-19,13123349428
2019-07-22,13039685088
2019-07-23,13155221558
2019-07-24,13298646142
2019-07-25,13191077704
2019-07-26,13274742045
2019-07-29,13157213566
2019-07-30,13181117663
2019-07-31,13015780990
2019-08-01,11916192514
2019-08-02,11685119573
2019-08-05,11246877789
2019-08-06,11416198478
2019-08-07,11035724929
2019-08-08,11396278397
2019-08-09,11171181480
2019-08-12,10709035599
2019-08-13,10852460183
2019-08-14,10338522090
2019-08-15,10298681928
2019-08-16,10655251380
2019-08-19,10814612029
2019-08-20,10591507120
2019-08-21,10752859777
2019-08-22,10808636004
2019-08-23,10410234382
2019-08-26,10446090528
2019-08-27,10242905701
2019-08-28,10294697912
2019-08-29,10507842780
2019-08-30,10533738885
2019-09-03,10370394220
2019-09-04,10499874747
2019-09-05,10918196450
2019-09-06,10995884767
2019-09-09,11454046632
2019-09-10,11868384319
2019-09-11,11967984724
2019-09-12,12015792919
2019-09-13,12284714014
2019-09-16,12201049673
2019-09-17,12117385333
2019-09-18,12175153568
2019-09-19,12129337381
2019-09-20,12097465252
2019-09-23,12131329389
2019-09-24,11916192514
2019-09-25,12005832878
2019-09-26,11983920789
2019-09-27,12133321398
2019-09-30,11863045850
2019-10-01,11353674352
2019-10-02,10987870882
2019-10-03,10926903637
2019-10-04,11117672113
2019-10-07,11001637680
2019-10-08,10604367245
2019-10-09,10688934714
2019-10-10,11029171274
2019-10-11,11481508898
2019-10-14,11528709345
2019-10-15,11609343443
2019-10-16,11507075807
2019-10-17,11603443388
2019-10-18,11707677709
2019-10-21,11973180228
2019-10-22,12061681067
2019-10-23,12156081962
2019-10-24,12006613878
2019-10-25,12112814885
2019-10-28,12228849319
2019-10-29,12181648872
2019-10-30,12130515053
2019-10-31,11107838687
2019-11-01,11410708226
2019-11-04,11723411192
2019-11-05,12012513934
2019-11-06,11870912591
2019-11-07,12020380675
2019-11-08,11874845962
2019-11-11,11831578885
2019-11-12,11953513374
2019-11-13,11697844283
2019-11-14,11589676590
2019-11-15,11556242940
2019-11-18,11412674911
2019-11-19,11375307890
2019-11-20,11210106324
2019-11-21,11263206827
2019-11-22,11440208506
2019-11-25,11548376199
2019-11-26,11564109681
2019-11-27,11695877598
2019-11-29,11613276814
2019-12-02,11520842604
2019-12-03,11042938071
2019-12-04,11139305652
2019-12-05,11162905876
2019-12-06,11361541093
2019-12-09,11391041373
2019-12-10,11383174632
2019-12-11,11349740981
2019-12-12,11829612199
2019-12-13,11747011416
2019-12-16,11882712703
2019-12-17,11998747137
2019-12-18,11935813207
2019-12-19,11825678829
2019-12-20,11802078605
2019-12-23,11691944227
2019-12-24,11613276814
2019-12-26,11703744339
2019-12-27,11552309569
2019-12-30,11538542772
2019-12-31,11511481790
2020-01-02,11655838620
2020-01-03,11308601922
2020-01-06,11213014291
2020-01-07,11337863441
2020-01-08,11513432558
2020-01-09,11618774029
2020-01-10,11505629487
2020-01-13,11542694078
2020-01-14,11552447918
2020-01-15,11361272657
2020-01-16,11548546382
2020-01-17,11712410891
2020-01-21,11417844928
2020-01-22,11454909519
2020-01-23,11378829569
2020-01-24,11031592870
2020-01-27,10660946956
2020-01-28,10848220681
2020-01-29,10742879210
2020-01-30,10939906775
2020-01-31,10627783900
2020-02-03,10616079292
2020-02-04,10861876056
2020-02-05,11312503458
2020-02-06,11581709437
2020-02-07,11599266349
2020-02-10,11648035548
2020-02-11,11811900058
2020-02-12,11895783081
2020-02-13,11932847672
2020-02-14,11921143064
2020-02-18,11737770875
2020-02-19,11872373865
2020-02-20,11905536920
2020-02-21,11659740156
2020-02-24,10748731514
2020-02-25,10163501123
2020-02-26,9984030470
2020-02-27,9311015520
2020-02-28,8854535815
2020-03-02,9418307759
2020-03-03,8632148267
2020-03-04,8778455865
2020-03-05,8031311732
2020-03-06,7436327501
2020-03-09,6185885232
2020-03-10,6925226293
2020-03-11,6217097520
2020-03-12,4558944745
2020-03-13,5629916361
2020-03-16,4227314190
2020-03-17,4469209419
2020-03-18,3850815972
2020-03-19,3749376038
2020-03-20,3328010156
2020-03-23,3384582427
2020-03-24,4457504811
2020-03-25,4894476836
2020-03-26,5612359449
2020-03-27,5356808845
2020-03-30,5321695022
2020-03-31,5085775357
2020-04-01,4608500845
2020-04-02,4546667710
2020-04-03,4533141712
2020-04-06,5215238483
2020-04-07,5684783852
2020-04-08,6291521490
2020-04-09,6625806876
2020-04-13,6254808066
2020-04-14,6225823784
2020-04-15,5584305008
2020-04-16,5338904753
2020-04-17,5731158704
2020-04-20,5605560148
2020-04-21,5242290480
2020-04-22,5611357004
2020-04-23,5545659298
2020-04-24,5837434404
2020-04-27,6158193792
2020-04-28,6513734319
2020-04-29,7072164820
2020-04-30,6853816562
2020-05-01,6276063206
2020-05-04,6320505772
2020-05-05,6274130921
2020-05-06,5779465840
2020-05-07,6718556579
2020-05-08,7081826247
2020-05-11,6817103138
2020-05-12,6386203478
2020-05-13,5939845534
2020-05-14,6279927777
2020-05-15,6328234914
2020-05-18,7033519110
2020-05-19,6741744004
2020-05-20,6877003987
2020-05-21,6944633979
2020-05-22,6762999145
2020-05-26,7504996765
2020-05-27,7881792432
2020-05-28,7595814182
2020-05-29,7329158787
2020-06-01,7580355898
2020-06-02,7528184191
2020-06-03,7903047572
2020-06-04,8405441794
2020-06-05,9133913416
2020-06-08,9669156491
2020-06-09,9122319703
2020-06-10,8525243493
2020-06-11,7425773061
2020-06-12,7860537291
2020-06-15,8076953264
2020-06-16,8204484105
2020-06-17,7870198719
2020-06-18,7850875864
2020-06-19,7651850461
2020-06-22,7443163630
2020-06-23,7472147912
2020-06-24,6963956833
2020-06-25,7110810529
2020-06-26,6695369153
2020-06-29,6905988269
2020-06-30,7109849536
2020-07-01,6700149047
2020-07-02,6688553750
2020-07-06,6937852633
2020-07-07,6593858825
2020-07-08,6806439268
2020-07-09,6321369349
2020-07-10,6721407091
2020-07-13,6779383575
2020-07-14,6852820456
2020-07-15,7191016615
2020-07-16,7247060550
2020-07-17,7158163273
2020-07-20,6999694216
2020-07-21,7243195451
2020-07-22,7264453495
2020-07-23,7264453495
2020-07-24,7191016615
2020-07-27,7102119339
2020-07-28,7013222062
2020-07-29,7415192354
2020-07-30,7136905229
2020-07-31,7202611911
2020-08-03,7262520945
2020-08-04,7055738151
2020-08-05,7536942972
2020-08-06,6941717732
2020-08-07,7413259805
2020-08-10,7571728862
2020-08-11,7693479479
2020-08-12,7502157081
2020-08-13,7382339013
2020-08-14,7502157081
2020-08-17,7258655846
2020-08-18,7088591492
2020-08-19,7036412656
2020-08-20,6908864391
2020-08-21,6748462784
2020-08-24,7100186789
2020-08-25,7044142854
2020-08-26,6955245578
2020-08-27,7152365625
2020-08-28,7225802505
2020-08-31,6966840875
2020-09-01,6986166370
2020-09-02,6941717732
2020-09-03,6893403995
2020-09-04,7386204112
2020-09-08,6922392237
2020-09-09,6908864391
2020-09-10,6659565508
2020-09-11,6653767859
2020-09-14,6829629862
2020-09-15,6491433703
2020-09-16,6657632958
2020-09-17,6468243109
2020-09-18,6501096450
2020-09-21,6095261059
2020-09-22,6050812421
2020-09-23,5882680617
2020-09-24,5824704132
2020-09-25,5917466507
2020-09-28,6193821083
2020-09-29,5979308091
2020-09-30,6025689219
2020-10-01,6133393845
2020-10-02,6277641114
2020-10-05,6594985104
2020-10-06,6487280477
2020-10-07,6754618747
2020-10-08,6852706890
2020-10-09,6702689731
2020-10-12,6821934139
2020-10-13,6541132790
2020-10-14,6516129931
2020-10-15,6544979384
2020-10-16,6496896961
2020-10-19,6485357180
2020-10-20,6635374339
2020-10-21,6639220933
2020-10-22,7095042300
2020-10-23,7125815051
2020-10-26,6883479640
2020-10-27,6496896961
2020-10-28,6291104192
2020-10-29,6543056087
2020-10-30,6750772154
2020-11-02,6995030861
2020-11-03,7191207146
2020-11-04,6737309075
2020-11-05,6904635906
2020-11-06,6552672572
2020-11-09,8199014727
2020-11-10,8162472086
2020-11-11,7941292941
2020-11-12,7570096637
2020-11-13,8016301520
2020-11-16,8235557368
2020-11-17,8289409682
2020-11-18,8447120028
2020-11-19,8581750812
2020-11-20,8493279154
2020-11-23,8960640303
2020-11-24,9791504568
2020-11-25,9653027191
2020-11-27,9454927609
2020-11-30,9081808009
2020-12-01,9597251580
2020-12-02,9876129632
2020-12-03,10041533167
2020-12-04,10526203988
2020-12-07,10228092967
2020-12-08,10205013404
2020-12-09,10114618449
2020-12-10,10126158231
2020-12-11,9872283039
2020-12-14,9626101034
2020-12-15,9685723238
2020-12-16,9662643675
2020-12-17,9512626516
2020-12-18,9349146279
2020-12-21,9314526935
2020-12-22,9226055277
2020-12-23,9606868065
2020-12-24,9566478830
2020-12-28,9595328283
2020-12-29,9454927609
2020-12-30,9535706079
2020-12-31,9616715849
2021-01-04,9331903553
2021-01-05,9387336819
2021-01-06,10048713023
2021-01-07,10060181974
2021-01-08,9826979960
2021-01-11,9840360404
2021-01-12,9995191249
2021-01-13,9874767258
2021-01-14,10083119878
2021-01-15,9825068468
2021-01-19,10056358991
2021-01-20,10029598104
2021-01-21,9788750122
2021-01-22,9691264034
2021-01-25,9586131978
2021-01-26,9389248311
2021-01-27,8953428153
2021-01-28,9282204763
2021-01-29,8695376744
2021-02-01,8846384605
2021-02-02,9068117668
2021-02-03,9301319682
2021-02-04,9557459600
2021-02-05,9763900727
2021-02-08,10044890039
2021-02-09,9823156976
2021-02-10,10010483185
2021-02-11,9901528145
2021-02-12,10006660201
2021-02-16,10352640238
2021-02-17,10421453947
2021-02-18,10234127739
2021-02-19,10620249107
2021-02-22,10906972895
2021-02-23,10880212008
2021-02-24,11354262004
2021-02-25,10931822290
2021-02-26,10870654549
2021-03-01,11119148498
2021-03-02,10992990031
2021-03-03,11195608175
2021-03-04,10845805154
2021-03-05,11195608175
2021-03-08,11461305552
2021-03-09,11493800914
2021-03-10,11759498291
2021-03-11,11795816638
2021-03-12,12004169257
2021-03-15,12164734578
2021-03-16,11665835187
2021-03-17,12034753128
2021-03-18,12321476916
2021-03-19,12183849498
2021-03-22,11925798088
2021-03-23,11381022891
2021-03-24,11184139223
2021-03-25,11644808776
2021-03-26,11878010790
2021-03-29,11621870873
2021-03-30,11986965830
2021-03-31,11774631061
2021-04-01,11893757729
2021-04-05,11827576247
2021-04-06,11905103126
2021-04-07,12060156883
2021-04-08,11906994025
2021-04-09,11855939739
2021-04-12,12033684290
2021-04-13,11891866829
2021-04-14,12184956249
2021-04-15,12137683762
2021-04-16,12292737519
2021-04-19,12249246831
2021-04-20,11799212755
2021-04-21,12022338893
2021-04-22,11768958363
2021-04-23,12029902491
2021-04-26,12082847677
2021-04-27,12205756143
2021-04-28,12251137730
2021-04-29,12362700800
2021-04-30,12126338365
2021-05-03,12218992439
2021-05-04,12230337836
2021-05-05,12542336250
2021-05-06,12971570432
2021-05-07,13103933396
2021-05-10,13115278793
2021-05-11,12878916358
2021-05-12,12610408632
2021-05-13,13009388422
2021-05-14,13321386836
2021-05-17,13268441651
2021-05-18,13111496994
2021-05-19,13166333079
2021-05-20,12918625247
2021-05-21,12981024930
2021-05-24,13100151597
2021-05-25,12699280907
2021-05-26,12931861543
2021-05-27,13206041968
2021-05-28,13196587470
2021-06-01,13395131916
2021-06-02,13412150011
2021-06-03,13419713609
2021-06-04,13449968001
2021-06-07,13432949905
2021-06-08,13381895619
2021-06-09,12911061649
2021-06-10,12663353817
2021-06-11,12803280379
2021-06-14,12529099954
2021-06-15,12633099425
2021-06-16,12703062706
2021-06-17,11801103654
2021-06-18,11237615609
2021-06-21,11683867886
2021-06-22,11666849791
2021-06-23,11780303760
2021-06-24,11965611909
2021-06-25,12400518789
2021-06-28,11933466618
2021-06-29,11774631061
2021-06-30,11693846710
2021-07-01,11974841435
2021-07-02,11958093405
2021-07-06,11541253548
2021-07-07,11401686631
2021-07-08,11057421571
2021-07-09,11539392656
2021-07-12,11874353255
2021-07-13,11649185297
2021-07-14,11494731242
2021-07-15,11489148566
2021-07-16,11107665661
2021-07-19,10607085654
2021-07-20,11051838894
2021-07-21,11433321799
2021-07-22,11198849379
2021-07-23,11217458302
2021-07-26,11442626260
2021-07-27,11345859865
2021-07-28,11394243063
2021-07-29,11593358530
2021-07-30,11466817859
2021-08-02,11312363805
2021-08-03,11546836225
2021-08-04,11362607895
2021-08-05,12200009394
2021-08-06,12534969993
2021-08-09,12561022485
2021-08-10,12775025090
2021-08-11,13065324276
2021-08-12,13134177288
2021-08-13,13102542121
2021-08-16,12793634012
2021-08-17,12561022485
2021-08-18,12427038245
2021-08-19,12170235118
2021-08-20,12246531699
2021-08-23,12570326946
2021-08-24,12823408288
2021-08-25,13041132677
2021-08-26,12825269180
2021-08-27,13149064426
2021-08-30,12788051335
2021-08-31,12775025090
2021-09-01,12583353191
2021-09-02,12631736389
2021-09-03,12572187838
2021-09-07,12363767909
2021-09-08,12320967388
2021-09-09,12365628801
2021-09-10,12177678687
2021-09-13,12378655047
2021-09-14,12201870286
2021-09-15,12408429322
2021-09-16,12389820400
2021-09-17,12568466053
2021-09-20,11963676082
2021-09-21,11686403141
2021-09-22,11987867681
2021-09-23,12549857131
2021-09-24,12752694383
2021-09-27,13377954169
2021-09-28,13208612977
2021-09-29,13124872827
2021-09-30,12182054156
2021-10-01,12440756688
2021-10-04,12323808968
2021-10-05,12676424063
2021-10-06,12713634701
2021-10-07,12802231458
2021-10-08,12869564994
2021-10-11,12901459827
2021-10-12,12866021124
2021-10-13,12600230851
2021-10-14,12892600151
2021-10-15,12811091134
2021-10-18,12892600151
2021-10-19,13101688499
2021-10-20,13424180696
2021-10-21,13241671375
2021-10-22,13417092955
2021-10-25,13417092955
2021-10-26,13374566512
2021-10-27,13006004001
2021-10-28,13280653949
2021-10-29,12784512107
2021-11-01,13130039461
2021-11-02,13131811396
2021-11-03,13489742296
2021-11-04,12724266312
2021-11-05,12839442096
2021-11-08,12982968844
2021-11-09,12795143718
2021-11-10,12763248885
2021-11-11,12986512714
2021-11-12,13060933990
2021-11-15,13218636218
2021-11-16,13037898833
2021-11-17,12772108561
2021-11-18,12653388906
2021-11-19,12323808968
2021-11-22,12483283131
2021-11-23,12687055673
2021-11-24,12637441489
2021-11-26,12075738047
2021-11-29,12109404815
2021-11-30,11753245849
2021-12-01,11271279489
2021-12-02,11749701979
2021-12-03,11615034908
2021-12-06,11756789720
2021-12-07,11960562262
2021-12-08,12036755473
2021-12-09,12089913528
2021-12-10,11955246457
2021-12-13,11544157502
2021-12-14,11767421331
2021-12-15,11886140986
2021-12-16,11902088402
2021-12-17,11652245546
2021-12-20,11138384352
2021-12-21,11620350713
2021-12-22,11747930044
2021-12-23,12026123863
2021-12-27,12194457702
2021-12-28,12151931258
2021-12-29,12198001572
2021-12-30,12144843518
2021-12-31,11733277885
2022-01-03,11982519797
2022-01-04,12486160351
2022-01-05,12188788966
2022-01-06,12477565802
2022-01-07,12565230199
2022-01-10,12419122871
2022-01-11,12489598170
2022-01-12,12501630539
2022-01-13,12494754900
2022-01-14,12774937187
2022-01-18,12498192719
2022-01-19,12269577724
2022-01-20,12123470396
2022-01-21,11661083676
2022-01-24,11441063229
2022-01-25,11688586232
2022-01-26,11967049609
2022-01-27,11760780441
2022-01-28,11786564087
2022-01-31,12028930360
2022-02-01,12233480619
2022-02-02,12334896294
2022-02-03,11561386911
2022-02-04,12298799189
2022-02-07,12298799189
2022-02-08,12530852004
2022-02-09,12656332415
2022-02-10,12786969555
2022-02-11,12542884372
2022-02-14,12193945695
2022-02-15,12508506177
2022-02-16,12635705498
2022-02-17,12087373291
2022-02-18,11972206339
2022-02-22,11831255740
2022-02-23,11659364766
2022-02-24,11375744659
2022-02-25,11882823032
2022-02-28,11588889467
2022-03-01,10705369860
2022-03-02,11112751469
2022-03-03,11135097295
2022-03-04,10603954186
2022-03-07,9998897957
2022-03-08,10213761675
2022-03-09,10703650950
2022-03-10,10533478886
2022-03-11,10413155204
2022-03-14,10645208019
2022-03-15,10679586214
2022-03-16,11329334096
2022-03-17,11310426089
2022-03-18,11353398832
2022-03-21,11203853685
2022-03-22,11516695258
2022-03-23,11246826428
2022-03-24,11351679922
2022-03-25,11649051307
2022-03-28,11566543640
2022-03-29,11712650968
2022-03-30,11513257438
2022-03-31,11185069349
2022-04-01,11238119708
2022-04-04,11082391233
2022-04-05,11215872783
2022-04-06,11145709404
2022-04-07,10853076776
2022-04-08,10988269628
2022-04-11,10919817551
2022-04-12,10803449020
2022-04-13,11034474780
2022-04-14,11109772064
2022-04-18,11179935443
2022-04-19,11554710563
2022-04-20,11751510284
2022-04-21,11558133167
2022-04-22,11114905970
2022-04-25,11005382647
2022-04-26,10468033844
2022-04-27,10550176336
2022-04-28,10731574340
2022-04-29,10293481048
2022-05-02,10459477335
2022-05-03,10680235282
2022-05-04,11135441593
2022-05-05,10100103931
2022-05-06,9785224378
2022-05-09,9543930807
2022-05-10,9427562277
2022-05-11,9157176573
2022-05-12,8878234360
2022-05-13,9256432085
2022-05-16,9141774856
2022-05-17,9583290752
2022-05-18,9191402612
2022-05-19,9020272420
2022-05-20,9015138514
2022-05-23,9246164273
2022-05-24,9068188874
2022-05-25,9362532804
2022-05-26,9781801774
2022-05-27,9980312797
2022-05-31,9913572022
2022-06-01,9728751415
2022-06-02,9733885320
2022-06-03,9526817788
2022-06-06,9737307924
2022-06-07,9720194905
2022-06-08,9672278451
2022-06-09,9307771142
2022-06-10,8748175415
2022-06-13,8169755366
2022-06-14,8269010877
2022-06-15,8400781125
2022-06-16,7991779966
2022-06-17,8178311875
2022-06-21,8354575973
2022-06-22,8198847498
2022-06-23,7863432322
2022-06-24,8381956804
2022-06-27,8344308161
2022-06-28,8327195142
2022-06-29,8092746779
2022-06-30,7914161837
2022-07-01,8052917721
2022-07-05,7948004736
2022-07-06,7915853982
2022-07-07,8132448533
2022-07-08,8013998388
2022-07-11,7946312591
2022-07-12,8088452765
2022-07-13,7919238272
2022-07-14,7717873025
2022-07-15,7963234040
2022-07-18,8030919837
2022-07-19,8301663026
2022-07-20,8528410447
2022-07-21,8545331896
2022-07-22,8399807432
2022-07-25,8489491113
2022-07-26,8301663026
2022-07-27,8514873287
2022-07-28,8531794737
2022-07-29,8687472070
2022-08-01,8613017693
2022-08-02,8496259693
2022-08-03,8763618592
2022-08-04,7959849750
2022-08-05,7773713808
2022-08-08,7849860330
2022-08-09,7922622562
2022-08-10,8191673606
2022-08-11,8484414679
2022-08-12,8663782041
2022-08-15,8528410447
2022-08-16,8651937027
2022-08-17,8420113171
2022-08-18,8607941258
2022-08-19,8371040968
2022-08-22,8057994156
2022-08-23,8149369982
2022-08-24,8195057895
2022-08-25,8382885983
2022-08-26,8049533432
2022-08-29,7988616214
2022-08-30,7915853982
2022-08-31,7794019547
2022-09-01,7792327402
2022-09-02,7816017431
2022-09-06,7790635257
2022-09-07,8063070591
2022-09-08,8269512272
2022-09-09,8597788389
2022-09-12,8741620708
2022-09-13,8303355171
2022-09-14,8293202301
2022-09-15,8345658794
2022-09-16,8129064243
2022-09-19,8306739461
2022-09-20,8206902910
2022-09-21,8120603519
2022-09-22,7900624678
2022-09-23,7553734967
2022-09-26,7447129836
2022-09-27,7376059749
2022-09-28,7682337982
2022-09-29,7531737083
2022-09-30,7430337219
2022-10-03,7736620762
2022-10-04,8337342628
2022-10-05,8212121732
2022-10-06,8102130404
2022-10-07,7919375583
2022-10-10,7758619027
2022-10-11,7697700754
2022-10-12,7719699019
2022-10-13,8159664329
2022-10-14,8058133873
2022-10-17,8247657391
2022-10-18,8384723507
2022-10-19,8201968686
2022-10-20,8085208662
2022-10-21,8525173972
2022-10-24,8707928793
2022-10-25,8924527099
2022-10-26,8775615764
2022-10-27,8866993174
2022-10-28,9142817580
2022-10-31,9115742792
2022-11-01,9130972360
2022-11-02,8816227946
2022-11-03,5893842982
2022-11-04,5824463837
2022-11-07,5628171622
2022-11-08,5841385580
2022-11-09,5552023779
2022-11-10,5859999497
2022-11-11,5963222127
2022-11-14,5623095099
2022-11-15,5780467306
2022-11-16,5988604741
2022-11-17,6117209986
2022-11-18,6384573520
2022-11-21,6457337014
2022-11-22,6580865736
2022-11-23,6555483121
2022-11-25,6574097038
2022-11-28,6355806558
2022-11-29,6445491794
2022-11-30,6589326607
2022-12-01,6553790947
2022-12-02,6569020516
2022-12-05,6386265694
2022-12-06,6320270898
2022-12-07,5969990824
2022-12-08,5321888079
2022-12-09,5357423738
2022-12-12,5462338543
2022-12-13,5496182028
2022-12-14,5479260286
2022-12-15,5215281100
2022-12-16,4936072345
2022-12-19,4947917565
2022-12-20,4947917565
2022-12-21,5125595863
2022-12-22,5005451490
2022-12-23,5098521075
2022-12-27,5040987150
2022-12-28,4996990619
2022-12-29,5186514137
2022-12-30,5198359357
2023-01-03,5219608813
2023-01-04,5329691413
2023-01-05,5277190481
2023-01-06,5404208865
2023-01-09,5190817979
2023-01-10,5327997835
2023-01-11,5429612542
2023-01-12,5339852884
2023-01-13,5339852884
2023-01-17,5314449207
2023-01-18,5131542733
2023-01-19,5068880330
2023-01-20,5377111610
2023-01-23,5410983179
2023-01-24,5509210730
2023-01-25,5554937348
2023-01-26,5605744702
2023-01-27,5808974117
2023-01-30,5666713527
2023-01-31,6000348483
2023-02-01,5837764951
2023-02-02,6113818240
2023-02-03,5973251228
2023-02-06,5846232843
2023-02-07,5998654905
2023-02-08,5983412699
2023-02-09,5808974117
2023-02-10,5725988773
2023-02-13,5939379659
2023-02-14,5873330099
2023-02-15,5925831031
2023-02-16,5837764951
2023-02-17,5727682351
2023-02-21,5365256561
2023-02-22,5473645582
2023-02-23,5432999699
2023-02-24,5395740973
2023-02-27,5309368472
2023-02-28,5372030875
2023-03-01,5267029010
2023-03-02,5195898715
