,PKG
2013-12-24,6087265000
2013-12-26,6105638000
2013-12-27,6095001000
2013-12-30,6118209000
2013-12-31,6125506088
2014-01-02,6122602087
2014-01-03,6095498078
2014-01-06,6030642055
2014-01-07,6152610097
2014-01-08,6127442088
2014-01-09,6138090092
2014-01-10,6252314131
2014-01-13,6249410130
2014-01-14,6331690158
2014-01-15,6339434161
2014-01-16,6326850156
2014-01-17,6285226142
2014-01-21,6352018165
2014-01-22,6408162184
2014-01-23,6320074154
2014-01-24,6050002062
2014-01-27,6019026051
2014-01-28,6099370079
2014-01-29,6179714106
2014-01-30,6193266111
2014-01-31,6253282131
2014-02-03,6036450057
2014-02-04,6101306079
2014-02-05,6086786075
2014-02-06,6115826084
2014-02-07,6292970145
2014-02-10,6341370161
2014-02-11,6345242163
2014-02-12,6975410377
2014-02-13,6904746353
2014-02-14,7026714395
2014-02-18,7023810394
2014-02-19,6975410377
2014-02-20,7001546386
2014-02-21,6990898383
2014-02-24,6997674385
2014-02-25,6962826373
2014-02-26,6962826373
2014-02-27,6994770384
2014-02-28,7055754405
2014-03-03,7052850404
2014-03-04,7190306451
2014-03-05,7222250462
2014-03-06,7182562448
2014-03-07,7183530448
2014-03-10,7148682437
2014-03-11,7045106401
2014-03-12,6977346378
2014-03-13,6895066350
2014-03-14,6855378337
2014-03-17,6844730333
2014-03-18,6940562366
2014-03-19,6876674344
2014-03-20,6976378378
2014-03-21,6987026381
2014-03-24,6864090340
2014-03-25,6847634334
2014-03-26,6644354265
2014-03-27,6590146246
2014-03-28,6675330275
2014-03-31,6827980129
2014-04-01,6913366267
2014-04-02,7018158345
2014-04-03,6974494979
2014-04-04,6919188049
2014-04-07,6652356369
2014-04-08,6645564289
2014-04-09,6725128645
2014-04-10,6486435578
2014-04-11,6434039539
2014-04-14,6549504885
2014-04-15,6558237558
2014-04-16,6535920726
2014-04-17,6516514786
2014-04-21,6618395973
2014-04-22,6645564289
2014-04-23,6544653399
2014-04-24,6480613796
2014-04-25,6441801915
2014-04-28,6361267263
2014-04-29,6334098946
2014-04-30,6465089044
2014-05-01,6429188054
2014-05-02,6442772212
2014-05-05,6474792014
2014-05-06,6444712806
2014-05-07,6496138548
2014-05-08,6477702905
2014-05-09,6431128648
2014-05-12,6595108844
2014-05-13,6529128647
2014-05-14,6514574192
2014-05-15,6474792014
2014-05-16,6544653399
2014-05-19,6568910825
2014-05-20,6533009835
2014-05-21,6550475182
2014-05-22,6519425677
2014-05-23,6554356370
2014-05-27,6575702904
2014-05-28,6596079141
2014-05-29,6677584091
2014-05-30,6710574190
2014-06-02,6819247456
2014-06-03,6821188050
2014-06-04,6769762308
2014-06-05,6860970228
2014-06-06,6885227653
2014-06-09,6925980128
2014-06-10,6892019733
2014-06-11,6848356367
2014-06-12,6785287060
2014-06-13,6778494981
2014-06-16,6762970229
2014-06-17,6825069238
2014-06-18,6819247456
2014-06-19,6884257356
2014-06-20,6949267257
2014-06-23,6907544485
2014-06-24,6815366268
2014-06-25,6874554386
2014-06-26,6883287059
2014-06-27,6907544485
2014-06-30,6946669788
2014-07-01,7019547146
2014-07-02,6893226392
2014-07-03,6892254694
2014-07-07,6764962241
2014-07-08,6704716959
2014-07-09,6710547147
2014-07-10,6624066015
2014-07-11,6660990544
2014-07-14,6688198091
2014-07-15,6606575449
2014-07-16,6530782997
2014-07-17,6453047148
2014-07-18,6575481110
2014-07-21,6432641488
2014-07-22,6378226394
2014-07-23,6465679223
2014-07-24,6715405638
2014-07-25,6586169789
2014-07-28,6539528280
2014-07-29,6503575450
2014-07-30,6539528280
2014-07-31,6428754695
2014-08-01,6460820733
2014-08-04,6548273563
2014-08-05,6453047148
2014-08-06,6472481110
2014-08-07,6438471676
2014-08-08,6476367903
2014-08-11,6459849035
2014-08-12,6397660356
2014-08-13,6231499979
2014-08-14,6373367903
2014-08-15,6400575450
2014-08-18,6441386771
2014-08-19,6424867903
2014-08-20,6384056582
2014-08-21,6460820733
2014-08-22,6457905639
2014-08-25,6487056582
2014-08-26,6517179223
2014-08-27,6533698091
2014-08-28,6529811299
2014-08-29,6606575449
2014-09-02,6678481110
2014-09-03,6771764128
2014-09-04,6830066015
2014-09-05,6845613184
2014-09-08,6811603751
2014-09-09,6726094317
2014-09-10,6676537713
2014-09-11,6735811298
2014-09-12,6581311299
2014-09-15,6543415072
2014-09-16,6485113186
2014-09-17,6367537714
2014-09-18,6351990545
2014-09-19,6354905639
2014-09-22,6322839601
2014-09-23,6251905639
2014-09-24,6242188658
2014-09-25,6145990545
2014-09-26,6296603752
2014-09-29,6302433941
2014-09-30,6286270000
2014-10-01,6197620000
2014-10-02,6136550000
2014-10-03,6281345000
2014-10-06,6211410000
2014-10-07,6169055000
2014-10-08,6276420000
2014-10-09,6105030000
2014-10-10,5984860000
2014-10-13,5793770000
2014-10-14,5773085000
2014-10-15,5877495000
2014-10-16,6129655000
2014-10-17,6141475000
2014-10-20,6214365000
2014-10-21,6809305000
2014-10-22,6636930000
2014-10-23,6842795000
2014-10-24,6863480000
2014-10-27,6786650000
2014-10-28,6941295000
2014-10-29,6882195000
2014-10-30,7000394999
2014-10-31,7099880000
2014-11-03,7069345000
2014-11-04,7127460000
2014-11-05,7126474999
2014-11-06,7116625000
2014-11-07,7180650000
2014-11-10,7261420000
2014-11-11,7166860000
2014-11-12,7203305000
2014-11-13,7175724999
2014-11-14,7120565000
2014-11-17,7171785000
2014-11-18,7249599999
2014-11-19,7195425000
2014-11-20,7180650000
2014-11-21,7188530000
2014-11-24,7275210000
2014-11-25,7319535000
2014-11-26,7262405000
2014-11-28,7316580000
2014-12-01,7213155000
2014-12-02,7374695000
2014-12-03,7544115000
2014-12-04,7661330000
2014-12-05,7683985000
2014-12-08,7629809999
2014-12-09,7537220000
2014-12-10,7506684999
2014-12-11,7576620000
2014-12-12,7485014999
2014-12-15,7500775000
2014-12-16,7540175000
2014-12-17,7678075000
2014-12-18,7813019999
2014-12-19,7825825000
2014-12-22,7849465000
2014-12-23,7782485000
2014-12-24,7771650000
2014-12-26,7796275000
2014-12-29,7792335000
2014-12-30,7775590000
2014-12-31,7601391277
2015-01-02,7624765190
2015-01-05,7554643451
2015-01-06,7485495625
2015-01-07,7477704321
2015-01-08,7666643450
2015-01-09,7651060842
2015-01-12,7680278233
2015-01-13,7675408668
2015-01-14,7674434755
2015-01-15,7696834755
2015-01-16,7827339102
2015-01-20,7911095623
2015-01-21,7974399971
2015-01-22,8037704319
2015-01-23,7797147798
2015-01-26,7943234754
2015-01-27,7433878234
2015-01-28,7459199973
2015-01-29,7443617364
2015-01-30,7387130408
2015-02-02,7337460843
2015-02-03,7389078234
2015-02-04,7443617364
2015-02-05,7553669538
2015-02-06,7574121712
2015-02-09,7546852146
2015-02-10,7687095624
2015-02-11,7714365189
2015-02-12,7891617363
2015-02-13,8072765188
2015-02-17,8007513014
2015-02-18,8144834753
2015-02-19,8088347797
2015-02-20,8148730405
2015-02-23,8204243448
2015-02-24,8072765188
2015-02-25,7995826058
2015-02-26,8055234753
2015-02-27,8069843449
2015-03-02,8089321710
2015-03-03,7938365189
2015-03-04,7819547798
2015-03-05,7701704320
2015-03-06,7579965190
2015-03-09,7618921711
2015-03-10,7579965190
2015-03-11,7553669538
2015-03-12,7750399972
2015-03-13,7642295624
2015-03-16,7622817364
2015-03-17,7594573885
2015-03-18,7758191276
2015-03-19,7697808668
2015-03-20,7875060841
2015-03-23,7688069537
2015-03-24,7669565190
2015-03-25,7467965190
2015-03-26,7532243451
2015-03-27,7576069538
2015-03-30,7679304320
2015-03-31,7589822373
2015-04-01,7453925822
2015-04-02,7400537891
2015-04-06,7497606856
2015-04-07,7428687891
2015-04-08,7604382718
2015-04-09,7598558580
2015-04-10,7644180993
2015-04-13,7619913752
2015-04-14,7464603408
2015-04-15,7437424098
2015-04-16,7489841339
2015-04-17,7451013753
2015-04-20,7476251684
2015-04-21,6699699964
2015-04-22,6860834446
2015-04-23,6798710308
2015-04-24,6794827550
2015-04-27,6730762033
2015-04-28,6631751688
2015-04-29,6652136171
2015-04-30,6716201688
2015-05-01,6782208584
2015-05-04,6811329274
2015-05-05,6602630999
2015-05-06,6699699964
2015-05-07,6717172378
2015-05-08,6787062032
2015-05-11,6758912032
2015-05-12,6688051688
2015-05-13,6758912032
2015-05-14,6861805135
2015-05-15,6847244791
2015-05-18,6863746515
2015-05-19,6831713756
2015-05-20,6884130997
2015-05-21,6888984446
2015-05-22,6855010308
2015-05-26,6802593067
2015-05-27,6855010308
2015-05-28,6843362032
2015-05-29,6715230998
2015-06-01,6623986171
2015-06-02,6621074102
2015-06-03,6649224102
2015-06-04,6617191344
2015-06-05,6652136171
2015-06-08,6581275827
2015-06-09,6515268930
2015-06-10,6574480999
2015-06-11,6606513757
2015-06-12,6567686171
2015-06-15,6484206862
2015-06-16,6517210310
2015-06-17,6601660309
2015-06-18,6650194792
2015-06-19,6717172378
2015-06-22,6495855137
2015-06-23,6484206862
2015-06-24,6395874103
2015-06-25,6325984449
2015-06-26,6193970656
2015-06-29,6073605140
2015-06-30,6030286312
2015-07-01,6163456341
2015-07-02,6159596340
2015-07-06,6121961332
2015-07-07,6189511346
2015-07-08,6045726315
2015-07-09,6024496311
2015-07-10,6077571322
2015-07-13,6165386341
2015-07-14,6220391353
2015-07-15,6171176342
2015-07-16,6372861386
2015-07-17,6318821375
2015-07-20,6380581388
2015-07-21,6318821375
2015-07-22,6840886488
2015-07-23,6724121463
2015-07-24,6702891458
2015-07-27,6673941452
2015-07-28,6739561466
2015-07-29,6833166487
2015-07-30,6825446485
2015-07-31,6831236486
2015-08-03,6758861470
2015-08-04,6785881476
2015-08-05,6823516484
2015-08-06,6813866482
2015-08-07,6875626496
2015-08-10,6990461521
2015-08-11,6992391521
2015-08-12,6930631508
2015-08-13,6958616514
2015-08-14,7063801537
2015-08-17,7080206540
2015-08-18,7035816531
2015-08-19,6989496521
2015-08-20,6865976494
2015-08-21,6747281468
2015-08-24,6407601394
2015-08-25,6157666340
2015-08-26,6223286354
2015-08-27,6397951392
2015-08-28,6511821417
2015-08-31,6476116409
2015-09-01,6274431365
2015-09-02,6324611376
2015-09-03,6320751375
2015-09-04,6231006355
2015-09-08,6386371389
2015-09-09,6313031373
2015-09-10,6351631382
2015-09-11,6323646376
2015-09-14,6352596382
2015-09-15,6391196390
2015-09-16,6385406389
2015-09-17,6320751375
2015-09-18,6199161349
2015-09-21,6191441347
2015-09-22,6061166319
2015-09-23,6028356311
2015-09-24,5886501281
2015-09-25,5915451287
2015-09-28,5726311246
2015-09-29,5740786249
2015-09-30,5864194421
2015-10-01,5969469188
2015-10-02,6095214049
2015-10-05,6202438348
2015-10-06,6124457039
2015-10-07,6240454236
2015-10-08,6338905639
2015-10-09,6796071061
2015-10-12,6679099098
2015-10-13,6635234612
2015-10-14,6700543958
2015-10-15,6716140220
2015-10-16,6759029940
2015-10-19,6730761715
2015-10-20,6649856107
2015-10-21,6267747694
2015-10-22,6319410311
2015-10-23,6494868256
2015-10-26,6575773864
2015-10-27,6529959845
2015-10-28,6592344892
2015-10-29,6632310313
2015-10-30,6672275734
2015-11-02,6740509379
2015-11-03,6561152369
2015-11-04,6563101901
2015-11-05,6550429939
2015-11-06,6532884144
2015-11-09,6480246761
2015-11-10,6457827135
2015-11-11,6521186948
2015-11-12,6296990685
2015-11-13,6329157975
2015-11-16,6288217788
2015-11-17,6177094423
2015-11-18,6397391620
2015-11-19,6479271994
2015-11-20,6558228070
2015-11-23,6557253303
2015-11-24,6665452369
2015-11-25,6570900032
2015-11-27,6628411248
2015-11-30,6627436481
2015-12-01,6711266388
2015-12-02,6575773864
2015-12-03,6508514985
2015-12-04,6537757976
2015-12-07,6524111247
2015-12-08,6399341153
2015-12-09,6412987882
2015-12-10,6360350499
2015-12-11,6344754237
2015-12-14,6218034610
2015-12-15,6259949563
2015-12-16,6341829938
2015-12-17,6039652366
2015-12-18,5834951430
2015-12-21,5938276665
2015-12-22,6111785077
2015-12-23,6222908442
2015-12-24,6267747694
2015-12-28,6274571059
2015-12-29,6232656105
2015-12-30,6238504704
2015-12-31,5934798142
2016-01-04,5868908234
2016-01-05,5863260527
2016-01-06,5735245849
2016-01-07,5599700895
2016-01-08,5482040345
2016-01-11,5600642180
2016-01-12,5600642180
2016-01-13,5426504566
2016-01-14,5474510070
2016-01-15,5502748602
2016-01-19,5397324749
2016-01-20,5363438511
2016-01-21,5266486218
2016-01-22,5427445850
2016-01-25,4724306403
2016-01-26,4678183468
2016-01-27,4687596312
2016-01-28,4600998147
2016-01-29,4784548605
2016-02-01,4801491724
2016-02-02,4697950440
2016-02-03,4651827504
2016-02-04,4747838513
2016-02-05,4766664201
2016-02-08,4681007321
2016-02-09,4691361449
2016-02-10,4595350440
2016-02-11,4336497230
2016-02-12,4386385304
2016-02-16,4460746771
2016-02-17,4514399982
2016-02-18,4439097230
2016-02-19,4249899066
2016-02-22,4303552276
2016-02-23,4312965120
2016-02-24,4451333927
2016-02-25,4467335762
2016-02-26,4549227505
2016-02-29,4565229340
2016-03-01,4751603651
2016-03-02,4774194476
2016-03-03,4936095393
2016-03-04,4959627503
2016-03-07,5029282549
2016-03-08,4953038512
2016-03-09,5178005484
2016-03-10,5116821998
2016-03-11,5216598144
2016-03-14,5187418328
2016-03-15,5110233007
2016-03-16,5261779796
2016-03-17,5392618327
2016-03-18,5384146768
2016-03-21,5483922914
2016-03-22,5551695391
2016-03-23,5496159611
2016-03-24,5526280712
2016-03-28,5547930253
2016-03-29,5665590803
2016-03-30,5594994473
2016-03-31,5632422793
2016-04-01,5663195964
2016-04-04,5637085394
2016-04-05,5491612223
2016-04-06,5579269134
2016-04-07,5500937426
2016-04-08,5611907345
2016-04-11,5600717101
2016-04-12,5658533362
2016-04-13,5760178078
2016-04-14,5706091899
2016-04-15,5806804094
2016-04-18,5835712225
2016-04-19,5883270761
2016-04-20,5846902469
2016-04-21,5954142307
2016-04-22,6124793527
2016-04-25,6071639868
2016-04-26,6148106535
2016-04-27,6169554503
2016-04-28,6140646373
2016-04-29,6050191901
2016-05-02,6165824421
2016-05-03,6096817917
2016-05-04,6038069136
2016-05-05,6056719543
2016-05-06,6087492714
2016-05-09,6117333364
2016-05-10,6224573202
2016-05-11,6169554503
2016-05-12,6185407348
2016-05-13,6091222795
2016-05-16,6196597592
2016-05-17,6068842307
2016-05-18,6004498404
2016-05-19,5980252876
2016-05-20,6073504909
2016-05-23,6094020356
2016-05-24,6136916291
2016-05-25,6304769951
2016-05-26,6298242308
2016-05-27,6371911414
2016-05-31,6362586211
2016-06-01,6430660195
2016-06-02,6479151252
2016-06-03,6458635805
2016-06-06,6504329301
2016-06-07,6628354505
2016-06-08,6603176456
2016-06-09,6494071578
2016-06-10,6444648000
2016-06-13,6156499218
2016-06-14,6125726047
2016-06-15,6100547998
2016-06-16,6112670763
2016-06-17,6131321169
2016-06-20,6301039869
2016-06-21,6317825235
2016-06-22,6361653691
2016-06-23,6439052878
2016-06-24,6157431738
2016-06-27,5864620355
2016-06-28,5937356941
2016-06-29,6141578893
2016-06-30,6229233061
2016-07-01,6247847234
2016-07-05,6090557471
2016-07-06,6373492903
2016-07-07,6394899202
2016-07-08,6527990541
2016-07-11,6490762194
2016-07-12,6574525974
2016-07-13,6606170068
2016-07-14,6685280304
2016-07-15,6890036209
2016-07-18,6856530698
2016-07-19,6809995265
2016-07-20,6866768493
2016-07-21,6869560619
2016-07-22,6918888178
2016-07-25,6890036209
2016-07-26,7008236209
2016-07-27,6987760619
2016-07-28,6972869280
2016-07-29,6951462981
2016-08-01,6927264556
2016-08-02,6870491328
2016-08-03,6890966918
2016-08-04,6910511800
2016-08-05,6945878729
2016-08-08,6944948020
2016-08-09,7026850383
2016-08-10,7104099201
2016-08-11,7162733847
2016-08-12,7088277154
2016-08-15,7070593690
2016-08-16,7153426760
2016-08-17,7191585815
2016-08-18,7226022036
2016-08-19,7239982666
2016-08-22,7120851957
2016-08-23,7174833059
2016-08-24,7074316524
2016-08-25,7323746445
2016-08-26,7386103925
2016-08-29,7344222036
2016-08-30,7391688177
2016-08-31,7318162193
2016-09-01,7347014162
2016-09-02,7414955894
2016-09-06,7496858256
2016-09-07,7567592114
2016-09-08,7525710224
2016-09-09,7344222036
2016-09-12,7484759043
2016-09-13,7367489752
2016-09-14,7318162193
2016-09-15,7448461405
2016-09-16,7451253531
2016-09-19,7482897626
2016-09-20,7424262980
2016-09-21,7600166917
2016-09-22,7505234634
2016-09-23,7658801563
2016-09-26,7629949594
2016-09-27,7516403138
2016-09-28,7600166917
2016-09-29,7419609437
2016-09-30,7612047889
2016-10-03,7596123103
2016-10-04,7571767547
2016-10-05,7427507718
2016-10-06,7589565838
2016-10-07,7552095752
2016-10-10,7629846180
2016-10-11,7551159000
2016-10-12,7707596607
2016-10-13,7620478658
2016-10-14,7737572676
2016-10-17,7805955582
2016-10-18,7847172676
2016-10-19,8012977805
2016-10-20,7599870111
2016-10-21,7638276949
2016-10-24,7741319684
2016-10-25,7576451308
2016-10-26,7592376094
2016-10-27,7584882077
2016-10-28,7635466693
2016-10-31,7728205155
2016-11-01,7524929940
2016-11-02,7468724812
2016-11-03,7369429085
2016-11-04,7406899170
2016-11-07,7432191478
2016-11-08,7507131649
2016-11-09,7706659855
2016-11-10,7692608573
2016-11-11,7737572676
2016-11-14,8053258147
2016-11-15,8048574386
2016-11-16,8029839344
2016-11-17,8129135070
2016-11-18,8197517977
2016-11-21,8083234216
2016-11-22,7931480369
2016-11-23,7936164130
2016-11-25,8002673532
2016-11-28,7999863275
2016-11-29,8022345326
2016-11-30,7939911138
2016-12-01,7980191480
2016-12-02,8156300882
2016-12-05,8163794900
2016-12-06,8144123105
2016-12-07,8176909430
2016-12-08,8180656438
2016-12-09,8185340199
2016-12-12,8101032506
2016-12-13,8111336780
2016-12-14,8071056438
2016-12-15,8105716267
2016-12-16,8099159002
2016-12-19,8126324814
2016-12-20,8123514558
2016-12-21,8103842763
2016-12-22,8054194899
2016-12-23,8101032506
2016-12-27,8117894045
2016-12-28,7980191480
2016-12-29,7968013702
2016-12-30,7945531651
2017-01-03,7915200000
2017-01-04,8042774400
2017-01-05,7945929600
2017-01-06,8120064000
2017-01-09,8173142400
2017-01-10,8192697600
2017-01-11,8242982400
2017-01-12,8090265600
2017-01-13,8121926400
2017-01-17,7977590400
2017-01-18,8069779200
2017-01-19,7985971200
2017-01-20,8012976000
2017-01-23,8225289600
2017-01-24,8574489600
2017-01-25,8818464000
2017-01-26,8755142400
2017-01-27,8714169600
2017-01-30,8550278399
2017-01-31,8583801600
2017-02-01,8669472000
2017-02-02,8694614400
2017-02-03,8773766400
2017-02-06,8771904000
2017-02-07,8853849600
2017-02-08,8770041600
2017-02-09,8730000000
2017-02-10,8761660800
2017-02-13,8834294400
2017-02-14,8859436800
2017-02-15,8889235200
2017-02-16,8997254400
2017-02-17,8870611200
2017-02-21,8921827200
2017-02-22,8753280000
2017-02-23,8752348800
2017-02-24,8702064000
2017-02-27,8721619200
2017-02-28,8607081600
2017-03-01,8730000000
2017-03-02,8706720000
2017-03-03,8729068800
2017-03-06,8598700800
2017-03-07,8608944000
2017-03-08,8657366400
2017-03-09,8639673600
2017-03-10,8583801600
2017-03-13,8568902400
2017-03-14,8553071999
2017-03-15,8650848000
2017-03-16,8605219200
2017-03-17,8600563200
2017-03-20,8791459200
2017-03-21,8524204800
2017-03-22,8578214400
2017-03-23,8608012800
2017-03-24,8418979200
2017-03-27,8307235199
2017-03-28,8456227200
2017-03-29,8385456000
2017-03-30,8484163200
2017-03-31,8559236875
2017-04-03,8481697401
2017-04-04,8516263191
2017-04-05,8484500033
2017-04-06,8573250033
2017-04-07,8505052665
2017-04-10,8501315823
2017-04-11,8502250033
2017-04-12,8424710559
2017-04-13,8409763191
2017-04-17,8530276349
2017-04-18,8639578981
2017-04-19,8745144771
2017-04-20,8766631613
2017-04-21,8756355297
2017-04-24,8789052666
2017-04-25,8815210561
2017-04-26,8832026350
2017-04-27,9364526352
2017-04-28,9228131615
2017-05-01,9214118457
2017-05-02,9228131615
2017-05-03,9240276352
2017-05-04,9390684247
2017-05-05,9547631616
2017-05-08,9464486879
2017-05-09,9398157931
2017-05-10,9593407932
2017-05-11,9574723721
2017-05-12,9558842142
2017-05-15,9611157932
2017-05-16,9612092143
2017-05-17,9393486879
2017-05-18,9269236878
2017-05-19,9281381615
2017-05-22,9333697405
2017-05-23,9342105300
2017-05-24,9493447405
2017-05-25,9526144774
2017-05-26,9545763195
2017-05-30,9558842142
2017-05-31,9543894774
2017-06-01,9715789512
2017-06-02,9734473722
2017-06-05,9724197406
2017-06-06,9656934248
2017-06-07,9692434248
2017-06-08,9694302669
2017-06-09,9804539512
2017-06-12,9827894775
2017-06-13,9880210565
2017-06-14,9804539512
2017-06-15,9843776354
2017-06-16,10049302671
2017-06-19,10117500039
2017-06-20,10080131618
2017-06-21,10062381618
2017-06-22,10064250039
2017-06-23,10223065829
2017-06-26,10377210567
2017-06-27,10333302672
2017-06-28,10535092146
2017-06-29,10421118462
2017-06-30,10457020405
2017-07-03,10524612242
2017-07-05,10503959181
2017-07-06,10405387752
2017-07-07,10412897956
2017-07-10,10557469385
2017-07-11,10447632650
2017-07-12,10499265303
2017-07-13,10637265303
2017-07-14,10618489793
2017-07-17,10593142854
2017-07-18,10468285712
2017-07-19,10540571426
2017-07-20,10369714283
2017-07-21,10275836732
2017-07-24,10231714283
2017-07-25,10193224487
2017-07-26,10213877548
2017-07-27,10378163263
2017-07-28,10304938773
2017-07-31,10277714283
2017-08-01,10331224487
2017-08-02,10348122446
2017-08-03,10334040814
2017-08-04,10240163263
2017-08-07,10272081630
2017-08-08,10290857140
2017-08-09,10248612242
2017-08-10,10075877548
2017-08-11,10093714283
2017-08-14,10244857140
2017-08-15,10259877548
2017-08-16,10461714283
2017-08-17,10380040814
2017-08-18,10325591834
2017-08-21,9998897957
2017-08-22,10212938773
2017-08-23,10247673467
2017-08-24,10337795916
2017-08-25,10360326528
2017-08-28,10238285712
2017-08-29,10185714283
2017-08-30,10433551018
2017-08-31,10552775507
2017-09-01,10650408160
2017-09-05,10503959181
2017-09-06,10479551018
2017-09-07,10540571426
2017-09-08,10682326528
2017-09-11,10964897956
2017-09-12,11102897956
2017-09-13,10946122446
2017-09-14,10871020405
2017-09-15,10878530609
2017-09-18,10910448977
2017-09-19,11008081630
2017-09-20,11197714283
2017-09-21,11152653058
2017-09-22,10909510201
2017-09-25,10692653058
2017-09-26,10732081630
2017-09-27,10823142854
2017-09-28,10853183671
2017-09-29,10765877548
2017-10-02,10938799989
2017-10-03,10978117884
2017-10-04,10983734726
2017-10-05,10958458937
2017-10-06,10906035077
2017-10-09,10926630165
2017-10-10,10996840691
2017-10-11,10924757884
2017-10-12,10812421042
2017-10-13,10830207709
2017-10-16,10952842095
2017-10-17,10929438586
2017-10-18,10898545954
2017-10-19,10915396481
2017-10-20,11080157182
2017-10-23,11059562094
2017-10-24,11105432972
2017-10-25,11061434375
2017-10-26,11100752270
2017-10-27,10946289112
2017-10-30,10818974024
2017-10-31,10884503849
2017-11-01,10912588059
2017-11-02,10878887007
2017-11-03,10834888410
2017-11-06,10387413323
2017-11-07,10423922797
2017-11-08,10429539639
2017-11-09,10225461043
2017-11-10,10322819639
2017-11-13,10518472972
2017-11-14,10551237884
2017-11-15,10470729814
2017-11-16,10472602095
2017-11-17,10528770516
2017-11-20,10463240691
2017-11-21,10488516481
2017-11-22,10491324902
2017-11-24,10435156481
2017-11-27,10430475779
2017-11-28,10573705253
2017-11-29,10774039288
2017-11-30,11102624551
2017-12-01,10990287709
2017-12-04,11131644901
2017-12-05,11023988761
2017-12-06,10984670866
2017-12-07,11042711568
2017-12-08,11078284901
2017-12-11,11058625954
2017-12-12,10949097533
2017-12-13,10950969814
2017-12-14,10755316481
2017-12-15,10790889814
2017-12-18,10956586656
2017-12-19,11125091919
2017-12-20,11209344550
2017-12-21,11261768410
2017-12-22,11242109463
2017-12-26,11243045603
2017-12-27,11284235778
2017-12-28,11319809112
2017-12-29,11285171919
2018-01-02,11609317453
2018-01-03,11831905289
2018-01-04,12029135017
2018-01-05,12065763395
2018-01-08,12170013394
2018-01-09,12012229612
2018-01-10,12021621504
2018-01-11,12138080962
2018-01-12,12051675557
2018-01-16,11822513397
2018-01-17,11905162045
2018-01-18,11844114748
2018-01-19,11980297180
2018-01-22,11951182315
2018-01-23,11878864748
2018-01-24,11852567451
2018-01-25,11799033668
2018-01-26,11921128261
2018-01-29,11830966100
2018-01-30,11712628263
2018-01-31,11799033668
2018-02-01,11602743129
2018-02-02,11561418805
2018-02-05,11000722865
2018-02-06,11172594485
2018-02-07,11000722865
2018-02-08,10514222870
2018-02-09,10684216111
2018-02-12,10959398541
2018-02-13,10897412055
2018-02-14,10893655298
2018-02-15,11075857999
2018-02-16,11211101241
2018-02-20,11163202593
2018-02-21,11197013403
2018-02-22,11154749890
2018-02-23,11210162052
2018-02-26,11433689077
2018-02-27,11290932321
2018-02-28,11195135025
2018-03-01,11137844485
2018-03-02,11018567459
2018-03-05,10981939081
2018-03-06,11182925566
2018-03-07,11081493134
2018-03-08,10958459352
2018-03-09,11257121511
2018-03-12,11275905295
2018-03-13,11291871511
2018-03-14,11131270161
2018-03-15,11043925567
2018-03-16,11130330972
2018-03-19,10956580973
2018-03-20,10942493136
2018-03-21,11049560702
2018-03-22,10610959355
2018-03-23,10255945845
2018-03-26,10738689084
2018-03-27,10548972869
2018-03-28,10441905303
2018-03-29,10584662058
2018-04-02,10282341465
2018-04-03,10466606112
2018-04-04,10505890961
2018-04-05,10584460658
2018-04-06,10301983889
2018-04-09,10386165708
2018-04-10,10644323285
2018-04-11,10539563688
2018-04-12,10604103082
2018-04-13,10620004093
2018-04-16,10655547527
2018-04-17,10841682882
2018-04-18,10866937427
2018-04-19,10867872781
2018-04-20,10862260660
2018-04-23,10972632377
2018-04-24,10663030356
2018-04-25,11028753590
2018-04-26,10962343488
2018-04-27,10878161670
2018-04-30,10821105104
2018-05-01,10880967730
2018-05-02,10484377829
2018-05-03,10633099042
2018-05-04,10677060659
2018-05-07,10672383891
2018-05-08,10640581871
2018-05-09,10798656619
2018-05-10,10869743488
2018-05-11,10908092983
2018-05-14,10917446518
2018-05-15,10750018235
2018-05-16,11134448540
2018-05-17,11255109146
2018-05-18,11334614197
2018-05-21,11439373794
2018-05-22,11486141471
2018-05-23,11451533390
2018-05-24,11399153591
2018-05-25,11212082883
2018-05-29,11059620256
2018-05-30,11076456620
2018-05-31,10990404095
2018-06-01,11227983894
2018-06-04,11261656621
2018-06-05,11327131369
2018-06-06,11507654602
2018-06-07,11505783895
2018-06-08,11471175814
2018-06-11,11577806118
2018-06-12,11561905107
2018-06-13,11293458641
2018-06-14,11297200056
2018-06-15,11133513186
2018-06-18,11137254600
2018-06-19,10917446518
2018-06-20,10926800054
2018-06-21,10676125305
2018-06-22,10782755609
2018-06-25,10749082881
2018-06-26,10721022275
2018-06-27,10548917224
2018-06-28,10483442476
2018-06-29,10456317223
2018-07-02,10523784014
2018-07-03,10565927849
2018-07-05,10556562552
2018-07-06,10609008215
2018-07-09,10710153420
2018-07-10,10708280361
2018-07-11,10674565292
2018-07-12,10752297256
2018-07-13,10754170315
2018-07-16,10703597712
2018-07-17,10739185840
2018-07-18,10790694972
2018-07-19,10890903648
2018-07-20,10835648397
2018-07-23,10847823283
2018-07-24,10901205475
2018-07-25,10895586297
2018-07-26,10397352507
2018-07-27,10240952050
2018-07-30,10407654333
2018-07-31,10573420087
2018-08-01,10479767119
2018-08-02,10375812324
2018-08-03,10432004105
2018-08-06,10387050680
2018-08-07,10507863009
2018-08-08,10370193146
2018-08-09,10447925110
2018-08-10,10354272142
