,UPS
2018-07-17,96075550000
2018-07-18,97018400000
2018-07-19,97606600000
2018-07-20,96940550000
2018-07-23,97494150000
2018-07-24,97260600000
2018-07-25,103973000000
2018-07-26,102822550000
2018-07-27,102640900000
2018-07-30,102684150000
2018-07-31,103704850000
2018-08-01,103246400000
2018-08-02,102589000000
2018-08-03,103064750000
2018-08-06,103402100000
2018-08-07,103808650000
2018-08-08,104301700000
2018-08-09,104552550000
2018-08-10,103168550000
2018-08-13,102208400000
2018-08-14,102917700000
2018-08-15,103843250000
2018-08-16,104760150000
2018-08-17,105357000000
2018-08-20,106005750000
2018-08-21,106403650000
2018-08-22,105417550000
2018-08-23,105279150000
2018-08-24,106170100000
2018-08-27,107130250000
2018-08-28,106178750000
2018-08-29,106801550000
2018-08-30,106265250000
2018-08-31,106291200000
2018-09-04,107554100000
2018-09-05,107830900000
2018-09-06,107000500000
2018-09-07,106386350000
2018-09-10,107554100000
2018-09-11,106455550000
2018-09-12,106654500000
2018-09-13,103540500000
2018-09-14,104137350000
2018-09-17,103012850000
2018-09-18,102277600000
2018-09-19,102286250000
2018-09-20,103038800000
2018-09-21,102493850000
2018-09-24,101490450000
2018-09-25,100564900000
2018-09-26,100945500000
2018-09-27,100971450000
2018-09-28,100988750000
2018-10-01,101602900000
2018-10-02,101196350000
2018-10-03,101879700000
2018-10-04,101473150000
2018-10-05,101412600000
2018-10-08,102744700000
2018-10-09,102000800000
2018-10-10,100902250000
2018-10-11,98402400000
2018-10-12,100028600000
2018-10-15,100141050000
2018-10-16,101620200000
2018-10-17,102078650000
2018-10-18,99241450000
2018-10-19,100763850000
2018-10-22,100028600000
2018-10-23,98817600000
2018-10-24,93359450000
2018-10-25,93264300000
2018-10-26,91093150000
2018-10-29,90937450000
2018-10-30,92615550000
2018-10-31,92157100000
2018-11-01,93004800000
2018-11-02,91681350000
2018-11-05,92399300000
2018-11-06,93982250000
2018-11-07,96127450000
2018-11-08,96447500000
2018-11-09,94726150000
2018-11-12,93177800000
2018-11-13,94631000000
2018-11-14,94717500000
2018-11-15,95539250000
2018-11-16,95227850000
2018-11-19,96265850000
2018-11-20,93861150000
2018-11-21,94086050000
2018-11-23,94016850000
2018-11-26,95703600000
2018-11-27,96456150000
2018-11-28,98220750000
2018-11-29,97969900000
2018-11-30,99725850000
2018-12-03,99708550000
2018-12-04,92356050000
2018-12-06,93454600000
2018-12-07,91101800000
2018-12-10,90306000000
2018-12-11,89596700000
2018-12-12,87546650000
2018-12-13,87174700000
2018-12-14,85340900000
2018-12-17,83792550000
2018-12-18,84147200000
2018-12-19,81586800000
2018-12-20,81258100000
2018-12-21,80877500000
2018-12-24,77754850000
2018-12-26,83567650000
2018-12-27,84579700000
2018-12-28,83498450000
2018-12-31,84460980000
2019-01-02,84183860000
2019-01-03,81793700000
2019-01-04,84642840000
2019-01-07,84357060000
2019-01-08,84365720000
2019-01-09,84798720000
2019-01-10,85656060000
2019-01-11,84790060000
2019-01-14,85855240000
2019-01-15,84486960000
2019-01-16,83993340000
2019-01-17,86236280000
2019-01-18,87985600000
2019-01-22,88920880000
2019-01-23,87396720000
2019-01-24,86340200000
2019-01-25,87318780000
2019-01-28,86885780000
2019-01-29,87725800000
2019-01-30,87630540000
2019-01-31,91276400000
2019-02-01,91873940000
2019-02-04,92298280000
2019-02-05,93233560000
2019-02-06,94238120000
2019-02-07,93476040000
2019-02-08,93614600000
2019-02-11,94333380000
2019-02-12,95831560000
2019-02-13,97000660000
2019-02-14,96818800000
2019-02-15,96013420000
2019-02-19,95926820000
2019-02-20,96186620000
2019-02-21,96784160000
2019-02-22,95571760000
2019-02-25,96004760000
2019-02-26,96160640000
2019-02-27,96238580000
2019-02-28,95433200000
2019-03-01,97104580000
2019-03-04,95675680000
2019-03-05,95234020000
2019-03-06,94264100000
2019-03-07,92540760000
2019-03-08,92384880000
2019-03-11,94246780000
2019-03-12,94402660000
2019-03-13,96004760000
2019-03-14,96022080000
2019-03-15,94844320000
2019-03-18,95857540000
2019-03-19,95563100000
2019-03-20,93458720000
2019-03-21,95086800000
2019-03-22,92965100000
2019-03-25,92575400000
2019-03-26,93883060000
2019-03-27,94376680000
2019-03-28,95519800000
2019-03-29,96766840000
2019-04-01,98981950000
2019-04-02,98333200000
2019-04-03,98912750000
2019-04-04,98584050000
2019-04-05,98895450000
2019-04-08,98584050000
2019-04-09,97667150000
2019-04-10,97814200000
2019-04-11,98168850000
2019-04-12,99007900000
2019-04-15,98298600000
2019-04-16,98558100000
2019-04-17,99033850000
2019-04-18,98739750000
2019-04-22,98281300000
2019-04-23,98264000000
2019-04-24,98981950000
2019-04-25,90937450000
2019-04-26,89916750000
2019-04-29,90686600000
2019-04-30,91880300000
2019-05-01,90496300000
2019-05-02,91266150000
2019-05-03,92252250000
2019-05-06,90496300000
2019-05-07,88307850000
2019-05-08,88100250000
2019-05-09,87148750000
2019-05-10,87044950000
2019-05-13,85937750000
2019-05-14,86292400000
2019-05-15,87832100000
2019-05-16,87633150000
2019-05-17,85981000000
2019-05-20,85219800000
2019-05-21,85989650000
2019-05-22,84337500000
2019-05-23,83187050000
2019-05-24,82910250000
2019-05-28,81370550000
2019-05-29,81976050000
2019-05-30,82823750000
2019-05-31,80375800000
2019-06-03,81422450000
2019-06-04,84475900000
2019-06-05,84951650000
2019-06-06,84770000000
2019-06-07,84968950000
2019-06-10,86577850000
2019-06-11,86508650000
2019-06-12,86846000000
2019-06-13,88247300000
2019-06-14,87901300000
2019-06-17,87711000000
2019-06-18,88359750000
2019-06-19,87849400000
2019-06-20,89441000000
2019-06-21,88377050000
2019-06-24,86257800000
2019-06-25,84017450000
2019-06-26,86474050000
2019-06-27,87970500000
2019-06-28,89328550000
2019-07-01,88966080000
2019-07-02,88128000000
2019-07-03,89164800000
2019-07-05,88490880000
2019-07-08,88058880000
2019-07-09,87894720000
2019-07-10,87799680000
2019-07-11,89277120000
2019-07-12,91506240000
2019-07-15,91402560000
2019-07-16,91247040000
2019-07-17,88326720000
2019-07-18,88819200000
2019-07-19,89259840000
2019-07-22,89864640000
2019-07-23,90953280000
2019-07-24,98832960000
2019-07-25,102168000000
2019-07-26,104181120000
2019-07-29,102600000000
2019-07-30,103515840000
2019-07-31,103222080000
2019-08-01,101070720000
2019-08-02,101260800000
2019-08-05,99230400000
2019-08-06,99360000000
2019-08-07,99714240000
2019-08-08,101563200000
2019-08-09,100008000000
2019-08-12,99264960000
2019-08-13,100077120000
2019-08-14,98530560000
2019-08-15,98409600000
2019-08-16,99619200000
2019-08-19,100906560000
2019-08-20,99394560000
2019-08-21,100163520000
2019-08-22,99550080000
2019-08-23,96145920000
2019-08-26,98807040000
2019-08-27,98608320000
2019-08-28,100509120000
2019-08-29,102271680000
2019-08-30,102522240000
2019-09-03,101373120000
2019-09-04,103222080000
2019-09-05,104716800000
2019-09-06,103749120000
2019-09-09,105114240000
2019-09-10,105753600000
2019-09-11,106142400000
2019-09-12,105891840000
2019-09-13,105986880000
2019-09-16,105900480000
2019-09-17,105744960000
2019-09-18,104578560000
2019-09-19,102919680000
2019-09-20,104284800000
2019-09-23,102859200000
2019-09-24,101943360000
2019-09-25,102859200000
2019-09-26,102340800000
2019-09-27,102772800000
2019-09-30,103404660000
2019-10-01,99944030000
2019-10-02,99452120000
2019-10-03,100021700000
2019-10-04,101393870000
2019-10-07,99736910000
2019-10-08,97294620000
2019-10-09,98261180000
2019-10-10,99486640000
2019-10-11,100125260000
2019-10-14,99995810000
2019-10-15,100522240000
2019-10-16,101402500000
2019-10-17,102170570000
2019-10-18,101273050000
2019-10-21,102282760000
2019-10-22,100194300000
2019-10-23,99374450000
2019-10-24,98390630000
2019-10-25,99866360000
2019-10-28,100323750000
2019-10-29,100893330000
2019-10-30,100867440000
2019-10-31,99391710000
2019-11-01,103137130000
2019-11-04,106166260000
2019-11-05,104759570000
2019-11-06,105242850000
2019-11-07,106571870000
2019-11-08,107270900000
2019-11-11,106269820000
2019-11-12,106157630000
2019-11-13,106166260000
2019-11-14,107081040000
2019-11-15,106778990000
2019-11-18,105950510000
2019-11-19,104026020000
2019-11-20,102705630000
2019-11-21,103145760000
2019-11-22,102973160000
2019-11-25,103818900000
2019-11-26,104595600000
2019-11-27,103447810000
2019-11-29,103326990000
2019-12-02,102023860000
2019-12-03,100910590000
2019-12-04,100513610000
2019-12-05,99253630000
2019-12-06,101428390000
2019-12-09,101954820000
2019-12-10,102300020000
2019-12-11,100789770000
2019-12-12,100927850000
2019-12-13,102369060000
2019-12-16,102800560000
2019-12-17,103810270000
2019-12-18,101790850000
2019-12-19,102317280000
2019-12-20,101316200000
2019-12-23,102645220000
2019-12-24,102118790000
2019-12-26,102731520000
2019-12-27,102645220000
2019-12-30,100487720000
2019-12-31,101139840000
2020-01-02,100906560000
2020-01-03,100846080000
2020-01-06,100396800000
2020-01-07,100224000000
2020-01-08,100794240000
2020-01-09,101027520000
2020-01-10,100111680000
2020-01-13,100872000000
2020-01-14,101321280000
2020-01-15,101891520000
2020-01-16,102479040000
2020-01-17,102470400000
2020-01-21,101424960000
2020-01-22,101312640000
2020-01-23,101027520000
2020-01-24,100794240000
2020-01-27,99290880000
2020-01-28,99679680000
2020-01-29,100016640000
2020-01-30,93312000000
2020-01-31,89441280000
2020-02-03,88153920000
2020-02-04,89320320000
2020-02-05,91618560000
2020-02-06,92024640000
2020-02-07,89095680000
2020-02-10,89052480000
2020-02-11,90607680000
2020-02-12,91186560000
2020-02-13,90927360000
2020-02-14,91540800000
2020-02-18,91946880000
2020-02-19,92240640000
2020-02-20,91998720000
2020-02-21,88940160000
2020-02-24,85095360000
2020-02-25,81129600000
2020-02-26,80982720000
2020-02-27,77967360000
2020-02-28,78183360000
2020-03-02,80136000000
2020-03-03,78883200000
2020-03-04,82788480000
2020-03-05,80343360000
2020-03-06,81216000000
2020-03-09,75323520000
2020-03-10,80196480000
2020-03-11,76023360000
2020-03-12,74450880000
2020-03-13,81414720000
2020-03-16,75219840000
2020-03-17,83626560000
2020-03-18,85760640000
2020-03-19,83160000000
2020-03-20,80749440000
2020-03-23,79401600000
2020-03-24,82304640000
2020-03-25,81648000000
2020-03-26,86209920000
2020-03-27,84257280000
2020-03-30,84533760000
2020-03-31,80901720000
2020-04-01,78277740000
2020-04-02,80572640000
2020-04-03,77940000000
2020-04-06,82858880000
2020-04-07,80460060000
2020-04-08,85552140000
2020-04-09,85465540000
2020-04-13,85231720000
2020-04-14,87812400000
2020-04-15,86530720000
2020-04-16,88522520000
2020-04-17,88981500000
2020-04-20,87639200000
2020-04-21,87136920000
2020-04-22,84530260000
2020-04-23,86123700000
2020-04-24,86755880000
2020-04-27,88808300000
2020-04-28,83508380000
2020-04-29,83231260000
2020-04-30,81975560000
2020-05-01,79585400000
2020-05-04,78321040000
2020-05-05,80286860000
2020-05-06,80477380000
2020-05-07,80390780000
2020-05-08,82122780000
2020-05-11,81326060000
2020-05-12,80408100000
2020-05-13,78580840000
2020-05-14,79403540000
2020-05-15,78831980000
2020-05-18,83222600000
2020-05-19,83508380000
2020-05-20,84157880000
2020-05-21,84270460000
2020-05-22,83759520000
2020-05-26,84062620000
2020-05-27,86270920000
2020-05-28,86357520000
2020-05-29,86348860000
2020-06-01,85976480000
2020-06-02,87613220000
2020-06-03,89760900000
2020-06-04,89371200000
2020-06-05,92358900000
2020-06-08,95649700000
2020-06-09,93380780000
2020-06-10,92341580000
2020-06-11,87007020000
2020-06-12,87881680000
2020-06-15,91484240000
2020-06-16,91648780000
2020-06-17,92653340000
2020-06-18,93164280000
2020-06-19,93328820000
2020-06-22,92575400000
2020-06-23,95788260000
2020-06-24,94827000000
2020-06-25,95710320000
2020-06-26,92939120000
2020-06-29,94809680000
2020-06-30,96504240000
2020-07-01,99316560000
2020-07-02,99264480000
2020-07-06,100132480000
2020-07-07,99342600000
2020-07-08,99359960000
2020-07-09,99342600000
2020-07-10,99880760000
2020-07-13,98743680000
2020-07-14,100106440000
2020-07-15,103474280000
2020-07-16,103934320000
2020-07-17,102901400000
2020-07-20,102727800000
2020-07-21,103326720000
2020-07-22,103048960000
2020-07-23,102545520000
2020-07-24,102727800000
2020-07-27,105036680000
2020-07-28,103830160000
2020-07-29,107354240000
2020-07-30,122787280000
2020-07-31,123915679999
2020-08-03,123412240000
2020-08-04,125616960000
2020-08-05,125929440000
2020-08-06,126267960000
2020-08-07,136189200000
2020-08-10,138524120000
2020-08-11,135277800000
2020-08-12,136961720000
2020-08-13,138263720000
2020-08-14,139522320000
2020-08-17,139140400000
2020-08-18,138871320000
2020-08-19,139175120000
2020-08-20,138489400000
2020-08-21,138038040000
2020-08-24,139183800000
2020-08-25,138046720000
2020-08-26,137925200000
2020-08-27,139062280000
2020-08-28,140928480000
2020-08-31,142022160000
2020-09-01,141180200000
2020-09-02,143897040000
2020-09-03,137161360000
2020-09-04,139557040000
2020-09-08,135798599999
2020-09-09,138706400000
2020-09-10,137048519999
2020-09-11,137899160000
2020-09-14,139001520000
2020-09-15,140208040000
2020-09-16,138767160000
2020-09-17,138663000000
2020-09-18,138584880000
2020-09-21,139800080000
2020-09-22,140520520000
2020-09-23,140225400000
2020-09-24,139235880000
2020-09-25,144192160000
2020-09-28,146605200000
2020-09-29,146258000000
2020-09-30,145093140485
2020-10-01,145981305901
2020-10-02,145380488119
2020-10-05,147296139017
2020-10-06,147461581594
2020-10-07,152372613895
2020-10-08,151693428577
2020-10-09,152111388773
2020-10-12,153722277028
2020-10-13,152668669034
2020-10-14,151841456147
2020-10-15,151545401008
2020-10-16,151893701171
2020-10-19,149856145216
2020-10-20,152276831351
2020-10-21,150404717973
2020-10-22,150631113079
2020-10-23,149681995135
2020-10-26,146286068544
2020-10-27,148758999702
2020-10-28,135645498558
2020-10-29,140504285834
2020-10-30,136803596600
2020-11-02,138928227596
2020-11-03,142350276699
2020-11-04,141566601332
2020-11-05,142419936732
2020-11-06,146007428413
2020-11-09,142123881593
2020-11-10,143438714709
2020-11-11,145101847989
2020-11-12,142028099048
2020-11-13,142515719277
2020-11-16,146669198723
2020-11-17,147052328903
2020-11-18,146677906227
2020-11-19,144962527923
2020-11-20,142594086814
2020-11-23,145067017972
2020-11-24,150369887957
2020-11-25,148462944564
2020-11-27,147061036407
2020-11-30,148959272296
2020-12-01,146251238527
2020-12-02,147008791382
2020-12-03,146138040974
2020-12-04,145633005738
2020-12-07,145824570827
2020-12-08,144884160387
2020-12-09,147313554025
2020-12-10,143012047009
2020-12-11,146634368707
2020-12-14,145084432980
2020-12-15,145563345705
2020-12-16,148140766913
2020-12-17,151937238691
2020-12-18,152538056473
2020-12-21,150282812916
2020-12-22,151998191220
2020-12-23,150326350437
2020-12-24,149934512753
2020-12-28,149211789914
2020-12-29,147182941464
2020-12-30,144744840321
2020-12-31,146844800000
2021-01-04,142833600000
2021-01-05,140845440000
2021-01-06,140426880000
2021-01-07,138648000000
2021-01-08,138116080000
2021-01-11,141141920000
2021-01-12,142929520000
2021-01-13,142231920000
2021-01-14,142545840000
2021-01-15,138560800000
2021-01-19,136276160000
2021-01-20,139380480000
2021-01-21,139607200000
2021-01-22,138639280000
2021-01-25,141046000000
2021-01-26,140766960000
2021-01-27,137470800000
2021-01-28,137139440000
2021-01-29,135160000000
2021-02-01,136258719999
2021-02-02,139772880000
2021-02-03,139267120000
2021-02-04,141490720000
2021-02-05,143339360000
2021-02-08,142528400000
2021-02-09,145554240000
2021-02-10,144455520000
2021-02-11,141586640000
2021-02-12,142476080000
2021-02-16,141046000000
2021-02-17,140392000000
2021-02-18,141368640000
2021-02-19,139990880000
2021-02-22,140915200000
2021-02-23,140226320000
2021-02-24,139581040000
2021-02-25,137348719999
2021-02-26,137627760000
2021-03-01,140801840000
2021-03-02,140714640000
2021-03-03,139894960000
2021-03-04,139040400000
2021-03-05,143356800000
2021-03-08,140278640000
2021-03-09,142371440000
2021-03-10,144080560000
2021-03-11,145833280000
2021-03-12,146225680000
2021-03-15,141822080000
2021-03-16,141979040000
2021-03-17,140086800000
2021-03-18,139694400000
2021-03-19,138900880000
2021-03-22,140444320000
2021-03-23,139397920000
2021-03-24,139441520000
2021-03-25,142354000000
2021-03-26,146478560000
2021-03-29,146618080000
2021-03-30,147054080000
2021-03-31,148741250000
2021-04-01,149870000000
2021-04-05,150456250000
2021-04-06,151348750000
2021-04-07,150456250000
2021-04-08,151392500000
2021-04-09,153947500000
2021-04-12,156257500000
2021-04-13,156992500000
2021-04-14,154183750000
2021-04-15,157185000000
2021-04-16,157246250000
2021-04-19,155802500000
2021-04-20,157228750000
2021-04-21,156248750000
2021-04-22,155321250000
2021-04-23,156590000000
2021-04-26,153833750000
2021-04-27,169863750000
2021-04-28,173573750000
2021-04-29,178255000000
2021-04-30,178377500000
2021-05-03,185675000000
2021-05-04,187521250000
2021-05-05,187705000000
2021-05-06,187932500000
2021-05-07,190312500000
2021-05-10,189113750000
2021-05-11,187538750000
2021-05-12,184362500000
2021-05-13,188711250000
2021-05-14,189332500000
2021-05-17,189253750000
2021-05-18,187241250000
2021-05-19,187556250000
2021-05-20,187197500000
2021-05-21,185386250000
2021-05-24,186751250000
2021-05-25,185053750000
2021-05-26,187083750000
2021-05-27,186200000000
2021-05-28,187775000000
2021-06-01,186628750000
2021-06-02,185421250000
2021-06-03,185482500000
2021-06-04,184301250000
2021-06-07,186305000000
2021-06-08,183540000000
2021-06-09,175927500000
2021-06-10,177800000000
2021-06-11,177800000000
2021-06-14,175953750000
2021-06-15,177047500000
2021-06-16,175367500000
2021-06-17,173293750000
2021-06-18,173048750000
2021-06-21,177905000000
2021-06-22,179725000000
2021-06-23,178517500000
2021-06-24,180337500000
2021-06-25,179908750000
2021-06-28,179576250000
2021-06-29,181658750000
2021-06-30,181973750000
2021-07-01,183942500000
2021-07-02,185088750000
2021-07-06,184878750000
2021-07-07,187477500000
2021-07-08,185561250000
2021-07-09,187180000000
2021-07-12,186663750000
2021-07-13,184861250000
2021-07-14,185088750000
2021-07-15,186252500000
2021-07-16,184248750000
2021-07-19,184983750000
2021-07-20,185902500000
2021-07-21,185893750000
2021-07-22,186576250000
2021-07-23,185185000000
2021-07-26,183627500000
2021-07-27,170791250000
2021-07-28,168035000000
2021-07-29,167833750000
2021-07-30,167440000000
2021-08-02,167947500000
2021-08-03,169881250000
2021-08-04,166941250000
2021-08-05,166617500000
2021-08-06,168525000000
2021-08-09,167107500000
2021-08-10,166783750000
2021-08-11,168350000000
2021-08-12,169435000000
2021-08-13,169732500000
2021-08-16,172436250000
2021-08-17,173040000000
2021-08-18,170450000000
2021-08-19,169802500000
2021-08-20,169085000000
2021-08-23,168875000000
2021-08-24,169111250000
2021-08-25,168761250000
2021-08-26,168315000000
2021-08-27,169137500000
2021-08-30,169758750000
2021-08-31,171176250000
2021-09-01,171850000000
2021-09-02,173416250000
2021-09-03,172672500000
2021-09-07,171115000000
2021-09-08,170248750000
2021-09-09,165383750000
2021-09-10,169102500000
2021-09-13,170091250000
2021-09-14,167133750000
2021-09-15,169181250000
2021-09-16,168848750000
2021-09-17,166276250000
2021-09-20,165716250000
2021-09-21,166013750000
2021-09-22,162137500000
2021-09-23,163441250000
2021-09-24,164517500000
2021-09-27,163485000000
2021-09-28,163415000000
2021-09-29,161647500000
2021-09-30,159337500000
2021-10-01,158803750000
2021-10-04,156117500000
2021-10-05,157211250000
2021-10-06,158112500000
2021-10-07,158900000000
2021-10-08,160553750000
2021-10-11,159022500000
2021-10-12,159241250000
2021-10-13,161052500000
2021-10-14,167492500000
2021-10-15,169531250000
2021-10-18,169216250000
2021-10-19,169566250000
2021-10-20,170861250000
2021-10-21,174510000000
2021-10-22,178333750000
2021-10-25,178412500000
2021-10-26,190811250000
2021-10-27,185683750000
2021-10-28,187162500000
2021-10-29,186786250000
2021-11-01,184537500000
2021-11-02,182997500000
2021-11-03,186147500000
2021-11-04,184380000000
2021-11-05,182192500000
2021-11-08,183137500000
2021-11-09,183715000000
2021-11-10,185185000000
2021-11-11,186628750000
2021-11-12,186541250000
2021-11-15,185080000000
2021-11-16,185386250000
2021-11-17,181868750000
2021-11-18,181536250000
2021-11-19,182411250000
2021-11-22,184520000000
2021-11-23,185333750000
2021-11-24,182411250000
2021-11-26,179637500000
2021-11-29,179060000000
2021-11-30,173573750000
2021-12-01,169881250000
2021-12-02,174912500000
2021-12-03,175638750000
2021-12-06,176802500000
2021-12-07,179716250000
2021-12-08,179130000000
2021-12-09,180722500000
2021-12-10,182971250000
2021-12-13,180521250000
2021-12-14,178272500000
2021-12-15,180048750000
2021-12-16,181973750000
2021-12-17,180766250000
2021-12-20,177126250000
2021-12-21,181212500000
2021-12-22,182385000000
2021-12-23,185666250000
2021-12-27,188221250000
2021-12-28,187845000000
2021-12-29,187775000000
2021-12-30,187162500000
2021-12-31,187333160000
2022-01-03,186599000000
2022-01-04,189911460000
2022-01-05,187525440000
2022-01-06,189343360000
2022-01-07,190671840000
2022-01-10,185052020000
2022-01-11,184649980000
2022-01-12,184606280000
2022-01-13,183950780000
2022-01-14,180515960000
2022-01-18,179685660000
2022-01-19,178086240000
2022-01-20,176801460000
2022-01-21,176504300000
2022-01-24,178409620000
2022-01-25,176495560000
2022-01-26,173926000000
2022-01-27,170281420000
2022-01-28,173270500000
2022-01-31,176731540000
2022-02-01,201623060000
2022-02-02,202864140000
2022-02-03,199875060000
2022-02-04,196466460000
2022-02-07,196702440000
2022-02-08,196824800000
2022-02-09,196711180000
2022-02-10,192874320000
2022-02-11,186590260000
2022-02-14,187027260000
2022-02-15,189885240000
2022-02-16,188180940000
2022-02-17,184160540000
2022-02-18,182980640000
2022-02-22,182639780000
2022-02-23,178715520000
2022-02-24,181084060000
2022-02-25,183496300000
2022-02-28,183907080000
2022-03-01,179676920000
2022-03-02,184816040000
2022-03-03,185663820000
2022-03-04,183880860000
2022-03-07,175831320000
2022-03-08,177780340000
2022-03-09,180725720000
2022-03-10,181075320000
2022-03-11,178208600000
2022-03-14,178558200000
2022-03-15,184003220000
2022-03-16,190444600000
2022-03-17,194307680000
2022-03-18,192087720000
2022-03-21,191021440000
2022-03-22,190899080000
2022-03-23,187542920000
2022-03-24,187612840000
2022-03-25,188215900000
2022-03-28,191886700000
2022-03-29,194421300000
2022-03-30,192454800000
2022-03-31,187438040000
2022-04-01,180603360000
2022-04-04,179353540000
2022-04-05,172361540000
2022-04-06,169896860000
2022-04-07,168419800000
2022-04-08,166907780000
2022-04-11,166794160000
2022-04-12,164215860000
2022-04-13,165072380000
2022-04-14,164329480000
2022-04-18,163577840000
2022-04-19,166663060000
2022-04-20,166435820000
2022-04-21,165011200000
2022-04-22,163569100000
2022-04-25,165745360000
2022-04-26,159985700000
2022-04-27,162913600000
2022-04-28,166199840000
2022-04-29,157302520000
2022-05-02,156078920000
2022-05-03,155676880000
2022-05-04,160641200000
2022-05-05,157136460000
2022-05-06,157250080000
2022-05-09,158569820000
2022-05-10,159076740000
2022-05-11,155100040000
2022-05-12,156140100000
2022-05-13,155606960000
2022-05-16,157118980000
2022-05-17,160064360000
2022-05-18,150529020000
2022-05-19,146298860000
2022-05-20,149488960000
2022-05-23,152416860000
2022-05-24,152172140000
2022-05-25,151953640000
2022-05-26,155904120000
2022-05-27,159531220000
2022-05-31,159286500000
2022-06-01,157521020000
2022-06-02,160877180000
2022-06-03,162118260000
2022-06-06,163534140000
2022-06-07,162135740000
2022-06-08,156830560000
2022-06-09,154304700000
2022-06-10,151245700000
2022-06-13,150957280000
2022-06-14,152215840000
2022-06-15,153719120000
2022-06-16,150494060000
2022-06-17,149515180000
2022-06-21,152513000000
2022-06-22,153955100000
2022-06-23,156122620000
2022-06-24,160204200000
2022-06-27,158901940000
2022-06-28,157250080000
2022-06-29,158307620000
2022-06-30,158809800000
2022-07-01,160941300000
2022-07-05,160628100000
2022-07-06,161097900000
2022-07-07,161985300000
2022-07-08,161298000000
2022-07-11,160636800000
2022-07-12,156051900000
2022-07-13,154790400000
2022-07-14,155103600000
2022-07-15,158853300000
2022-07-18,156669600000
2022-07-19,161654700000
2022-07-20,162559500000
2022-07-21,162698700000
2022-07-22,163542600000
2022-07-25,163481700000
2022-07-26,157931100000
2022-07-27,159993000000
2022-07-28,163768800000
2022-07-29,169554300000
2022-08-01,169945800000
2022-08-02,168371100000
2022-08-03,168275400000
2022-08-04,169232400000
2022-08-05,171181200000
2022-08-08,170598300000
2022-08-09,171085500000
2022-08-10,176061900000
2022-08-11,177854100000
2022-08-12,178254300000
2022-08-15,179115600000
2022-08-16,179524500000
2022-08-17,178332600000
2022-08-18,181003500000
2022-08-19,181334100000
2022-08-22,179568000000
2022-08-23,178584900000
2022-08-24,176644800000
2022-08-25,178350000000
2022-08-26,173069100000
2022-08-29,171624900000
2022-08-30,169693500000
2022-08-31,169223700000
2022-09-01,171050700000
2022-09-02,170563500000
2022-09-06,170485200000
2022-09-07,170772300000
2022-09-08,170633100000
2022-09-09,172860300000
2022-09-12,174147900000
2022-09-13,167657700000
2022-09-14,166135200000
2022-09-15,160950000000
2022-09-16,153737700000
2022-09-19,156626100000
2022-09-20,152841600000
2022-09-21,151232100000
2022-09-22,146038200000
2022-09-23,142967100000
2022-09-26,140722500000
2022-09-27,143349900000
2022-09-28,145394400000
2022-09-29,143828400000
2022-09-30,140055180000
2022-10-03,141399030000
2022-10-04,146427630000
2022-10-05,145595310000
2022-10-06,143575200000
2022-10-07,137974380000
2022-10-10,138494580000
2022-10-11,138208470000
2022-10-12,138269160000
2022-10-13,141893220000
2022-10-14,140176560000
2022-10-17,142812240000
2022-10-18,144780330000
2022-10-19,143739930000
2022-10-20,139569660000
2022-10-21,143531850000
2022-10-24,145265850000
2022-10-25,144789000000
2022-10-26,146514330000
2022-10-27,144346830000
2022-10-28,144936390000
2022-10-31,145456590000
2022-11-01,145135800000
2022-11-02,142690860000
2022-11-03,142196670000
2022-11-04,143653230000
2022-11-07,146635710000
2022-11-08,146340930000
2022-11-09,142196670000
2022-11-10,149401440000
2022-11-11,154490730000
2022-11-14,154143930000
2022-11-15,157334490000
2022-11-16,153511020000
2022-11-17,152644020000
2022-11-18,155166990000
2022-11-21,156588870000
2022-11-22,158435580000
2022-11-23,158522280000
2022-11-25,158244840000
2022-11-28,155981970000
2022-11-29,160299630000
2022-11-30,164495910000
2022-12-01,164894730000
2022-12-02,164201130000
2022-12-05,157065720000
2022-12-06,151811700000
2022-12-07,151438890000
2022-12-08,155739210000
2022-12-09,154013880000
2022-12-12,158253510000
2022-12-13,159397950000
2022-12-14,159796770000
2022-12-15,157109070000
2022-12-16,154499400000
2022-12-19,154698810000
2022-12-20,150537210000
2022-12-21,153181560000
2022-12-22,152253870000
2022-12-23,153467670000
2022-12-27,153398310000
2022-12-28,150519870000
2022-12-29,152375250000
2022-12-30,150719280000
2023-01-03,151091360000
2023-01-04,152668820000
2023-01-05,149850080000
2023-01-06,154254900000
2023-01-09,156616780000
2023-01-10,154099740000
2023-01-11,157082260000
2023-01-12,157702900000
2023-01-13,157013300000
2023-01-17,154298000000
2023-01-18,152332640000
2023-01-19,151841300000
2023-01-20,153548060000
2023-01-23,155573760000
2023-01-24,155151380000
2023-01-25,152970520000
2023-01-26,154901400000
2023-01-27,156961580000
2023-01-30,152548140000
2023-01-31,159668260000
2023-02-01,159452760000
2023-02-02,164891980000
2023-02-03,165210920000
2023-02-06,162711120000
2023-02-07,162305980000
2023-02-08,160642320000
2023-02-09,159254500000
2023-02-10,159659640000
2023-02-13,161547420000
2023-02-14,160995740000
2023-02-15,161056080000
2023-02-16,159944100000
2023-02-17,157927020000
2023-02-21,153832520000
2023-02-22,152237820000
2023-02-23,155108280000
2023-02-24,155289300000
2023-02-27,157082260000
2023-02-28,157306380000
2023-03-01,157814960000
2023-03-02,159194160000
2023-03-03,160056160000
