,MTCH
2018-08-13,8987876415
2018-08-14,8710994445
2018-08-15,8434112475
2018-08-16,8358599210
2018-08-17,8599522483
2018-08-20,8746953142
2018-08-21,8673237812
2018-08-22,8698408901
2018-08-23,8971695001
2018-08-24,9065187614
2018-08-27,9133509139
2018-08-28,9237789362
2018-08-29,9138902944
2018-08-30,8890787932
2018-08-31,8998664024
2018-09-04,9408593174
2018-09-05,9084964898
2018-09-06,9065187614
2018-09-07,9329484040
2018-09-10,9579396987
2018-09-11,9825714064
2018-09-12,10077424946
2018-09-13,10712095955
2018-09-14,10645572365
2018-09-17,10444203659
2018-09-18,10796598894
2018-09-19,10652764104
2018-09-20,10307560609
2018-09-21,9956963310
2018-09-24,10041466248
2018-09-25,10397457353
2018-09-26,10474768552
2018-09-27,10676137258
2018-09-28,10411840832
2018-10-01,10222232462
2018-10-02,10173434676
2018-10-03,10354167216
2018-10-04,10330671986
2018-10-05,10115600263
2018-10-08,9978243533
2018-10-09,10023426668
2018-10-10,9112534666
2018-10-11,9289652556
2018-10-12,9784859715
2018-10-15,9739676580
2018-10-16,10328864661
2018-10-17,10305369430
2018-10-18,9770401112
2018-10-19,9143259198
2018-10-22,9477614397
2018-10-23,9459541143
2018-10-24,9025783047
2018-10-25,9166754428
2018-10-26,8890233642
2018-10-29,8720345055
2018-10-30,9016746420
2018-10-31,9347486968
2018-11-01,9620393104
2018-11-02,9425201961
2018-11-05,9251698722
2018-11-06,9302303833
2018-11-07,7720894108
2018-11-08,7892590021
2018-11-09,7719086783
2018-11-12,7400997513
2018-11-13,7551005521
2018-11-14,7260026131
2018-11-15,7404612163
2018-11-16,7229301600
2018-11-19,6553361900
2018-11-20,6571435154
2018-11-21,6853377916
2018-11-23,6949166163
2018-11-26,7086522893
2018-11-27,6882295123
2018-11-28,7222072298
2018-11-29,7473290529
2018-11-30,7278099385
2018-12-03,7493171108
2018-12-04,6943744186
2018-12-06,7440758671
2018-12-07,7205806369
2018-12-10,7249182179
2018-12-11,7267255433
2018-12-12,7719086783
2018-12-13,7617876561
2018-12-14,7807645728
2018-12-17,7413648790
2018-12-18,7581730053
2018-12-19,7410034140
2018-12-20,7238338226
2018-12-21,7043147083
2018-12-24,7043147083
2018-12-26,7605225283
2018-12-27,7702820854
2018-12-28,7603417957
2018-12-31,7724394672
2019-01-02,7653959462
2019-01-03,7426399554
2019-01-04,7774963541
2019-01-07,7832756533
2019-01-08,8087406907
2019-01-09,8128945621
2019-01-10,8134363714
2019-01-11,8071152628
2019-01-14,8011553604
2019-01-15,8392626149
2019-01-16,8340251250
2019-01-17,8499181980
2019-01-18,8708681578
2019-01-22,8708681578
2019-01-23,8923599269
2019-01-24,9111426495
2019-01-25,9458184451
2019-01-28,9479856823
2019-01-29,9407615583
2019-01-30,9474438730
2019-01-31,9660459925
2019-02-01,9884407772
2019-02-04,9830226841
2019-02-05,10055980719
2019-02-06,9586412654
2019-02-07,10070428967
2019-02-08,10223941604
2019-02-11,10426217078
2019-02-12,10411768830
2019-02-13,10408156768
2019-02-14,10435247233
2019-02-15,10353975837
2019-02-19,10308825062
2019-02-20,10200463200
2019-02-21,10245613976
2019-02-22,10346751713
2019-02-25,10108355618
2019-02-26,9996381695
2019-02-27,10074041029
2019-02-28,10001799788
2019-03-01,10041532471
2019-03-04,9839256996
2019-03-05,9949424889
2019-03-06,9878989679
2019-03-07,9714640856
2019-03-08,9577382499
2019-03-11,9676714205
2019-03-12,9734507197
2019-03-13,9655041832
2019-03-14,9781464004
2019-03-15,9933170610
2019-03-18,10057786750
2019-03-19,10321467279
2019-03-20,10498458319
2019-03-21,10747690600
2019-03-22,10400932644
2019-03-25,10283540627
2019-03-26,10290764751
2019-03-27,9976515354
2019-03-28,10090295308
2019-03-29,10223941604
2019-04-01,10206279683
2019-04-02,10282473026
2019-04-03,10398577167
2019-04-04,10019424580
2019-04-05,9963186637
2019-04-08,10124643959
2019-04-09,10278844771
2019-04-10,10338710969
2019-04-11,10498354164
2019-04-12,10376807641
2019-04-15,10917417549
2019-04-16,10487469401
2019-04-17,10630785450
2019-04-18,10721491811
2019-04-22,11073432489
2019-04-23,11222190921
2019-04-24,11184094249
2019-04-25,11278428864
2019-04-26,11233075684
2019-04-29,11147811705
2019-04-30,10957328348
2019-05-01,10964584857
2019-05-02,10959142475
2019-05-03,11231261557
2019-05-06,11347365698
2019-05-07,10951885966
2019-05-08,12314295501
2019-05-09,12181864215
2019-05-10,12203633741
2019-05-13,12561016802
2019-05-14,12321552010
2019-05-15,12831321756
2019-05-16,13428169608
2019-05-17,13223173233
2019-05-20,13085299565
2019-05-21,12943797643
2019-05-22,12811366357
2019-05-23,12582786328
2019-05-24,12564645056
2019-05-28,12711589360
2019-05-29,12575529819
2019-05-30,12639024272
2019-05-31,12453983296
2019-06-03,11940585296
2019-06-04,12419514879
2019-06-05,12941983516
2019-06-06,12831321756
2019-06-07,12878489063
2019-06-10,12758756667
2019-06-11,12727916505
2019-06-12,13021805113
2019-06-13,13165121162
2019-06-14,13078043056
2019-06-17,13157864654
2019-06-18,13016362731
2019-06-19,12760570795
2019-06-20,12553760293
2019-06-21,12116555635
2019-06-24,12967381297
2019-06-25,12174607706
2019-06-26,12092971981
2019-06-27,12377789953
2019-06-28,12203633741
2019-07-01,5829786000
2019-07-02,5896620000
2019-07-03,6052284000
2019-07-05,6114888000
2019-07-08,5981220000
2019-07-09,6099659999
2019-07-10,6201180000
2019-07-11,6110658000
2019-07-12,6178338000
2019-07-15,6182568000
2019-07-16,6115734000
2019-07-17,6187644000
2019-07-18,6468515999
2019-07-19,6431292000
2019-07-22,6496434000
2019-07-23,6458364000
2019-07-24,6601338000
2019-07-25,6573420000
2019-07-26,6530274000
2019-07-29,6475284000
2019-07-30,6349230000
2019-07-31,6369534000
2019-08-01,6382224000
2019-08-02,6361074000
2019-08-05,6041286000
2019-08-06,6252786000
2019-08-07,7763742000
2019-08-08,7374582000
2019-08-09,7244298000
2019-08-12,6991344000
2019-08-13,6818759999
2019-08-14,6728238000
2019-08-15,6976962000
2019-08-16,7149546000
2019-08-19,7015032000
2019-08-20,7036182000
2019-08-21,7220609999
2019-08-22,7316208000
2019-08-23,7229915999
2019-08-26,7269678000
2019-08-27,7176618000
2019-08-28,7191000000
2019-08-29,7241759999
2019-08-30,7174080000
2019-09-03,7104708000
2019-09-04,7245144000
2019-09-05,6915204000
2019-09-06,6892362000
2019-09-09,6595415999
2019-09-10,6390684000
2019-09-11,6330618000
2019-09-12,6443982000
2019-09-13,6339078000
2019-09-16,6481206000
2019-09-17,6743465999
2019-09-18,6696936000
2019-09-19,6703704000
2019-09-20,6656328000
2019-09-23,6612336000
2019-09-24,6161418000
2019-09-25,6043824000
2019-09-26,6043824000
2019-09-27,6125886000
2019-09-30,13012725131
2019-10-01,13289591623
2019-10-02,13182123708
2019-10-03,13661175600
2019-10-04,13557350665
2019-10-07,14202158153
2019-10-08,13759536064
2019-10-09,13836038647
2019-10-10,13846967588
2019-10-11,13497241492
2019-10-14,13479026592
2019-10-15,13706712852
2019-10-16,13956256992
2019-10-17,13806894806
2019-10-18,13032761522
2019-10-21,13291413113
2019-10-22,12983581290
2019-10-23,13380666127
2019-10-24,13453525730
2019-10-25,13468097651
2019-10-28,13451704240
2019-10-29,13258626292
2019-10-30,13429846359
2019-10-31,13295056093
2019-11-01,13296877584
2019-11-04,12970830859
2019-11-05,12526387280
2019-11-06,12211269496
2019-11-07,12695785857
2019-11-08,12582853472
2019-11-11,12511815359
2019-11-12,12460813637
2019-11-13,12513636849
2019-11-14,12637498175
2019-11-15,12765002480
2019-11-18,12948972978
2019-11-19,13089227714
2019-11-20,12836040593
2019-11-21,12757716520
2019-11-22,12726751188
2019-11-25,12619283274
2019-11-26,12817825692
2019-11-27,12777752911
2019-11-29,12837862083
2019-12-02,12462635127
2019-12-03,12433491286
2019-12-04,12382489563
2019-12-05,12409811915
2019-12-06,12362453172
2019-12-09,12351524232
2019-12-10,12431669796
2019-12-11,12499064928
2019-12-12,12584674962
2019-12-13,13098335165
2019-12-16,13171194768
2019-12-17,12939865528
2019-12-18,12976295329
2019-12-19,14089225768
2019-12-20,14546419778
2019-12-23,14604707461
2019-12-24,14743140707
2019-12-26,15029114650
2019-12-27,15305981142
2019-12-30,15114724683
2019-12-31,15035736870
2020-01-02,15416620230
2020-01-03,15400139699
2020-01-06,15440425439
2020-01-07,15348866939
2020-01-08,15574100850
2020-01-09,15702282750
2020-01-10,15954984210
2020-01-13,16403620860
2020-01-14,16429257240
2020-01-15,16681958699
2020-01-16,16929166650
2020-01-17,16683789870
2020-01-21,16434750750
2020-01-22,16399958520
2020-01-23,16200360990
2020-01-24,15669321689
2020-01-27,15445918949
2020-01-28,15374503319
2020-01-29,14837970510
2020-01-30,14841632850
2020-01-31,14323411740
2020-02-03,14781204240
2020-02-04,15185892810
2020-02-05,13916892000
2020-02-06,14559632670
2020-02-07,14237346750
2020-02-10,13882099770
2020-02-11,13656865860
2020-02-12,13825333500
2020-02-13,13772229569
2020-02-14,14008450500
2020-02-18,14045073900
2020-02-19,13902242640
2020-02-20,13761242550
2020-02-21,13459099500
2020-02-24,12845657550
2020-02-25,12406176750
2020-02-26,12093046680
2020-02-27,11865981600
2020-02-28,11902605000
2020-03-02,12477592380
2020-03-03,12049098600
2020-03-04,12462943020
2020-03-05,12197423370
2020-03-06,12005150520
2020-03-09,11726812680
2020-03-10,12052760939
2020-03-11,11540033340
2020-03-12,10542045690
2020-03-13,11073084990
2020-03-16,9959733630
2020-03-17,10441331340
2020-03-18,9522084000
2020-03-19,9295018920
2020-03-20,8670589950
2020-03-23,8919629070
2020-03-24,10595149620
2020-03-25,12012475199
2020-03-26,11642578860
2020-03-27,11441150160
2020-03-30,12208410390
2020-03-31,12116821080
2020-04-01,11304017970
2020-04-02,11410434630
2020-04-03,11687484900
2020-04-06,12551661570
2020-04-07,12876415860
2020-04-08,12698443169
2020-04-09,12496618470
2020-04-13,12564504960
2020-04-14,13441525020
2020-04-15,13667201730
2020-04-16,14470830990
2020-04-17,14678160000
2020-04-20,14683664310
2020-04-21,14109381300
2020-04-22,14683664310
2020-04-23,14747881260
2020-04-24,14903836710
2020-04-27,14380927260
2020-04-28,13804809480
2020-04-29,14602934430
2020-04-30,14120389919
2020-05-01,13694723280
2020-05-04,14160754860
2020-05-05,14696507699
2020-05-06,16026715949
2020-05-07,15160704510
2020-05-08,14676325230
2020-05-11,14667151380
2020-05-12,14278180139
2020-05-13,13714905750
2020-05-14,14195615490
2020-05-15,14342397090
2020-05-18,15338677199
2020-05-19,15727648440
2020-05-20,15529493280
2020-05-21,15412068000
2020-05-22,15582701610
2020-05-26,15685448730
2020-05-27,15773517690
2020-05-28,16316609610
2020-05-29,16336792080
2020-06-01,16830345210
2020-06-02,17312889720
2020-06-03,17248672770
2020-06-04,16766128260
2020-06-05,16529442930
2020-06-08,16423026270
2020-06-09,16456052130
2020-06-10,16228540650
2020-06-11,15720309360
2020-06-12,16008368250
2020-06-15,16208358180
2020-06-16,16920248940
2020-06-17,17333072190
2020-06-18,18017441400
2020-06-19,17564253210
2020-06-22,17468845170
2020-06-23,18092666970
2020-06-24,17984415540
2020-06-25,18155049150
2020-06-26,18564202860
2020-06-29,19448562000
2020-06-30,27912645200
2020-07-01,27552818480
2020-07-02,25792796480
2020-07-06,24692456800
2020-07-07,23988448000
2020-07-08,24562084800
2020-07-09,25114862080
2020-07-10,26176090160
2020-07-13,25271308480
2020-07-14,25534659920
2020-07-15,25143543920
2020-07-16,24629878240
2020-07-17,23923262000
2020-07-20,25336494480
2020-07-21,24491683920
2020-07-22,24345667280
2020-07-23,23766815600
2020-07-24,23560827840
2020-07-27,23928476880
2020-07-28,25667639360
2020-07-29,26801875760
2020-07-30,26687148400
2020-07-31,26778408800
2020-08-03,28786137600
2020-08-04,28048232080
2020-08-05,31474408240
2020-08-06,29716993680
2020-08-07,30215014720
2020-08-10,30155043600
2020-08-11,30115932000
2020-08-12,30225444480
2020-08-13,30621775360
2020-08-14,30976387200
2020-08-17,29753497840
2020-08-18,30040316240
2020-08-19,29763927600
2020-08-20,29484931520
2020-08-21,29346737200
2020-08-24,29177253600
2020-08-25,29276336320
2020-08-26,29341522320
2020-08-27,29080778320
2020-08-28,29072956000
2020-08-31,29119889920
2020-09-01,29570977040
2020-09-02,30634812560
2020-09-03,28822641760
2020-09-04,27623219360
2020-09-08,26611532640
2020-09-09,27524136640
2020-09-10,27498062240
2020-09-11,27026115600
2020-09-14,28228145440
2020-09-15,28937369120
2020-09-16,28238575200
2020-09-17,28045624640
2020-09-18,28267257040
2020-09-21,27860496400
2020-09-22,27771843440
2020-09-23,26827950160
2020-09-24,26968751920
2020-09-25,27573678000
2020-09-28,28314190960
2020-09-29,28452385280
2020-09-30,29476606750
2020-10-01,30957762950
2020-10-02,29820256300
2020-10-05,30382349750
2020-10-06,30424972950
2020-10-07,30502227500
2020-10-08,30222512750
2020-10-09,29937470100
2020-10-12,29383368500
2020-10-13,29612468200
2020-10-14,29242179150
2020-10-15,29615132150
2020-10-16,29892182950
2020-10-19,30102635000
2020-10-20,30598129700
2020-10-21,31450593700
2020-10-22,31093624400
2020-10-23,32047318500
2020-10-26,31770267700
2020-10-27,33507163100
2020-10-28,31573135400
2020-10-29,32532157400
2020-10-30,31109608100
2020-11-02,31695677100
2020-11-03,32401623850
2020-11-04,34282372550
2020-11-05,35955333150
2020-11-06,35313321200
2020-11-09,36554721900
2020-11-10,35222746900
2020-11-11,35539756950
2020-11-12,34967007700
2020-11-13,35057582000
2020-11-16,35918037850
2020-11-17,34990983250
2020-11-18,34990983250
2020-11-19,35246722450
2020-11-20,34783195150
2020-11-23,36823780850
2020-11-24,36940994650
2020-11-25,37031568950
2020-11-27,37196733850
2020-11-30,37084847950
2020-12-01,38177067450
2020-12-02,37010257350
2020-12-03,37332595300
2020-12-04,38731169050
2020-12-07,38912317650
2020-12-08,38739160900
2020-12-09,38233010400
2020-12-10,39245311400
2020-12-11,39455763450
2020-12-14,38576659950
2020-12-15,40183021800
2020-12-16,40998190500
2020-12-17,39626256250
2020-12-18,41309872650
2020-12-21,41064789250
2020-12-22,41589587400
2020-12-23,40862329050
2020-12-24,40513351600
2020-12-28,39980561600
2020-12-29,40017856900
2020-12-30,40492040000
2020-12-31,40617042310
2021-01-04,40275858080
2021-01-05,40375258210
2021-01-06,39977657690
2021-01-07,41065686140
2021-01-08,40778231710
2021-01-11,40807783100
2021-01-12,41256426930
2021-01-13,41645967980
2021-01-14,40042133450
2021-01-15,40525701650
2021-01-19,39260364860
2021-01-20,39660651870
2021-01-21,38817094010
2021-01-22,37879509000
2021-01-25,37455043580
2021-01-26,37186394580
2021-01-27,35340775950
2021-01-28,38019206480
2021-01-29,37573249140
2021-02-01,39209321550
2021-02-02,40321528410
2021-02-03,37105799880
2021-02-04,40466598870
2021-02-05,42935483180
2021-02-08,42715191000
2021-02-09,42680266630
2021-02-10,45957784430
2021-02-11,46242552370
2021-02-12,45544064970
2021-02-16,44289474140
2021-02-17,43198759200
2021-02-18,43585613760
2021-02-19,43239056550
2021-02-22,42099984790
2021-02-23,43341143170
2021-02-24,43196072710
2021-02-25,40759426280
2021-02-26,41062999650
2021-03-01,42048941480
2021-03-02,40971658990
2021-03-03,39582743660
2021-03-04,38594115340
2021-03-05,39300662210
2021-03-08,39104548440
2021-03-09,40864199390
2021-03-10,39451105650
2021-03-11,41734622150
2021-03-12,41205383620
2021-03-15,41353140570
2021-03-16,41422989310
2021-03-17,41482092090
2021-03-18,39529013860
2021-03-19,41022702300
2021-03-22,41611043610
2021-03-23,39193202610
2021-03-24,37557130200
2021-03-25,36160155400
2021-03-26,37146097230
2021-03-29,35770614350
2021-03-30,35321970520
2021-03-31,37264874520
2021-04-01,38697095640
2021-04-05,39101264100
2021-04-06,38827297560
2021-04-07,38480092440
2021-04-08,39481019700
2021-04-09,39025312980
2021-04-12,39204340620
2021-04-13,39643772100
2021-04-14,39109401720
2021-04-15,39730573380
2021-04-16,39413206200
2021-04-19,39603084000
2021-04-20,37899608880
2021-04-21,38260376700
2021-04-22,38919523920
2021-04-23,40419558540
2021-04-26,41366235000
2021-04-27,42803881200
2021-04-28,43164649020
2021-04-29,42464813700
2021-04-30,42215260020
2021-05-03,40264943760
2021-05-04,37685318220
2021-05-05,38971062180
2021-05-06,37964709840
2021-05-07,39654622260
2021-05-10,38466529740
2021-05-11,39711585600
2021-05-12,38414991480
2021-05-13,37541553600
2021-05-14,38569606260
2021-05-17,37972847460
2021-05-18,37123822440
2021-05-19,37660905360
2021-05-20,38729646120
2021-05-21,38876123280
2021-05-24,39955714200
2021-05-25,39131102040
2021-05-26,39234178560
2021-05-27,38792034540
2021-05-28,38892398520
2021-06-01,38848997880
2021-06-02,37820945220
2021-06-03,37110259740
2021-06-04,37414064220
2021-06-07,38919523920
2021-06-08,38748633900
2021-06-09,38455679580
2021-06-10,38485517520
2021-06-11,38401428780
2021-06-14,39022600440
2021-06-15,38610294360
2021-06-16,38794747080
2021-06-17,40755913500
2021-06-18,41751415680
2021-06-21,42239672880
2021-06-22,43145661240
2021-06-23,43815658620
2021-06-24,44558894580
2021-06-25,43940435460
2021-06-28,43815658620
2021-06-29,44019099120
2021-06-30,45361882500
2021-07-01,44863956720
2021-07-02,45404079600
2021-07-06,45359069360
2021-07-07,44360404660
2021-07-08,44517940500
2021-07-09,45750095820
2021-07-12,45809171760
2021-07-13,46307097540
2021-07-14,45440650420
2021-07-15,45806358620
2021-07-16,45339377380
2021-07-19,43133875620
2021-07-20,43257653780
2021-07-21,44925845800
2021-07-22,45150897000
2021-07-23,46658740040
2021-07-26,46200198220
2021-07-27,45623504520
2021-07-28,46028596680
2021-07-29,45966707600
2021-07-30,44804880780
2021-08-02,45387200760
2021-08-03,44579829580
2021-08-04,42357448980
2021-08-05,41189995880
2021-08-06,41012768060
2021-08-09,39701844820
2021-08-10,39102646000
2021-08-11,39510551300
2021-08-12,39130777400
2021-08-13,38329032500
2021-08-16,37895808940
2021-08-17,36843694580
2021-08-18,37620121220
2021-08-19,37569484700
2021-08-20,37319115240
2021-08-23,38407800420
2021-08-24,39428970240
2021-08-25,38520326020
2021-08-26,38466876360
2021-08-27,39665274000
2021-08-30,39251742420
2021-08-31,38663796160
2021-09-01,38995746680
2021-09-02,41384102540
2021-09-03,41687921660
2021-09-07,44830199040
2021-09-08,44529193060
2021-09-09,44366030940
2021-09-10,46242395320
2021-09-13,45575681140
2021-09-14,44267571040
2021-09-15,44697981459
2021-09-16,45027118840
2021-09-17,44205681959
2021-09-20,42607818440
2021-09-21,42737222880
2021-09-22,43223896100
2021-09-23,43538967780
2021-09-24,45266235740
2021-09-27,46315536959
2021-09-28,44022827860
2021-09-29,42866627320
2021-09-30,42973592185
2021-10-01,43422516901
2021-10-04,41785584094
2021-10-05,42291993073
2021-10-06,43061187251
2021-10-07,43778371859
2021-10-08,43124146205
2021-10-11,42604050498
2021-10-12,43469051780
2021-10-13,43512849313
2021-10-14,42979066876
2021-10-15,43803007971
2021-10-18,43313023068
2021-10-19,43986410142
2021-10-20,43567596230
2021-10-21,48048631353
2021-10-22,46348739593
2021-10-25,45891602839
2021-10-26,44673483945
2021-10-27,43375982022
2021-10-28,42719019022
2021-10-29,41273700424
2021-11-01,42179761894
2021-11-02,40663272304
2021-11-03,41864967124
2021-11-04,42970854839
2021-11-05,43997359525
2021-11-08,42677958835
2021-11-09,42590363768
2021-11-10,42168812511
2021-11-11,40991753804
2021-11-12,40225296971
2021-11-15,40627686808
2021-11-16,40170550055
2021-11-17,40405961796
2021-11-18,38977067273
2021-11-19,38582889473
2021-11-22,37504375216
2021-11-23,36973330125
2021-11-24,37613869050
2021-11-26,36590101709
2021-11-29,36702332888
2021-11-30,35582758444
2021-12-01,34895684640
2021-12-02,35114672307
2021-12-03,34542567028
2021-12-06,35432204423
2021-12-07,36803614684
2021-12-08,37118409454
2021-12-09,36190449218
2021-12-10,35678565548
2021-12-13,34545304374
2021-12-14,33617344138
2021-12-15,33891078721
2021-12-16,34063531508
2021-12-17,34668484936
2021-12-20,34446759924
2021-12-21,35993360318
2021-12-22,35965986860
2021-12-23,36527142755
2021-12-27,36683171467
2021-12-28,36390275464
2021-12-29,35585495790
2021-12-30,36461446455
2021-12-31,37619702750
2022-01-03,38182931570
2022-01-04,37824513230
2022-01-05,35705293680
2022-01-06,35858901540
2022-01-07,35634178930
2022-01-10,36001131040
2022-01-11,35841834000
2022-01-12,35295672720
2022-01-13,35045348800
2022-01-14,34462207850
2022-01-18,32960264330
2022-01-19,33074047930
2022-01-20,33753904940
2022-01-21,32951730560
2022-01-24,33352817750
2022-01-25,31774070300
2022-01-26,31338848030
2022-01-27,30294883500
2022-01-28,31068611980
2022-01-31,32058529300
2022-02-01,31885009310
2022-02-02,33569006590
2022-02-03,31853718820
2022-02-04,32991554820
2022-02-07,32260495190
2022-02-08,31978880780
2022-02-09,33335750210
2022-02-10,32542109600
2022-02-11,32075596840
2022-02-14,32365745020
2022-02-15,33691323960
2022-02-16,33375574470
2022-02-17,31825272920
2022-02-18,30596410040
2022-02-22,30482626440
2022-02-23,29737343860
2022-02-24,32155245360
2022-02-25,32206447980
2022-02-28,31714333910
2022-03-01,31409962780
2022-03-02,31071456570
2022-03-03,29296432410
2022-03-04,27475894810
2022-03-07,25368053620
2022-03-08,24947054300
2022-03-09,28141528870
2022-03-10,26998003690
2022-03-11,25160398550
2022-03-14,24196082540
2022-03-15,24910074629
2022-03-16,26272633240
2022-03-17,27097564340
2022-03-18,29211094710
2022-03-21,28454433770
2022-03-22,29671918290
2022-03-23,29154202910
2022-03-24,30454180540
2022-03-25,30360309070
2022-03-28,30667524790
2022-03-29,31620462440
2022-03-30,31495300480
2022-03-31,31004601240
2022-04-01,31084436520
2022-04-04,32316180840
2022-04-05,30782202960
2022-04-06,29767154400
2022-04-07,29196902400
2022-04-08,28649460480
2022-04-11,27514659000
2022-04-12,26838910380
2022-04-13,27463336319
2022-04-14,26260104600
2022-04-18,25795349220
2022-04-19,26776182660
2022-04-20,24127362120
2022-04-21,22142885160
2022-04-22,22040239800
2022-04-25,23517192480
2022-04-26,22656111960
2022-04-27,21980363340
2022-04-28,23266281600
2022-04-29,22567722900
2022-05-02,23006816940
2022-05-03,22530656520
2022-05-04,23916368880
2022-05-05,21920486880
2022-05-06,21119282819
2022-05-09,20161259460
2022-05-10,20030101500
2022-05-11,19887538500
2022-05-12,20951058480
2022-05-13,22100116260
2022-05-16,21598294500
2022-05-17,21538418040
2022-05-18,20492005620
2022-05-19,21398706300
2022-05-20,21869164200
2022-05-23,21418665120
2022-05-24,20469195540
2022-05-25,20951058480
2022-05-26,22205612880
2022-05-27,22764459840
2022-05-31,22462226280
2022-06-01,22593384240
2022-06-02,23987650380
2022-06-03,23440208460
2022-06-06,23642647920
2022-06-07,24036121800
2022-06-08,24133064640
2022-06-09,22929832920
2022-06-10,21863461680
2022-06-13,20620312319
2022-06-14,20834156819
2022-06-15,21971809560
2022-06-16,20785685400
2022-06-17,19548238560
2022-06-21,19970225040
2022-06-22,19850472120
2022-06-23,20942504700
2022-06-24,22368134700
2022-06-27,21869164200
2022-06-28,20474898060
2022-06-29,20269607340
2022-06-30,19604772660
2022-07-01,20111137860
2022-07-05,20862246240
2022-07-06,20777852040
2022-07-07,21346106320
2022-07-08,21166065360
2022-07-11,19748242800
2022-07-12,19464115660
2022-07-13,18853664280
2022-07-14,18004096000
2022-07-15,18352925360
2022-07-18,18321980820
2022-07-19,19818571300
2022-07-20,20631568760
2022-07-21,21008529520
2022-07-22,20313683940
2022-07-25,20071753900
2022-07-26,19255943300
2022-07-27,20243355440
2022-07-28,20400891280
2022-07-29,20623129340
2022-08-01,20685018420
2022-08-02,21579596940
2022-08-03,17790297360
2022-08-04,18715820420
2022-08-05,19067462920
2022-08-08,19160296540
2022-08-09,18150379280
2022-08-10,18580789700
2022-08-11,18642678780
2022-08-12,19120912580
2022-08-15,19514752180
2022-08-16,19064649780
2022-08-17,18257278600
2022-08-18,18296662560
2022-08-19,17404897180
2022-08-22,16490626680
2022-08-23,16245883500
2022-08-24,16240257220
2022-08-25,16926663380
2022-08-26,16279641180
2022-08-29,16251509780
2022-08-30,15888614720
2022-08-31,15902680420
2022-09-01,15598861300
2022-09-02,15522906520
2022-09-06,15143132620
2022-09-07,16181181280
2022-09-08,16639723100
2022-09-09,17511796500
2022-09-12,17734034560
2022-09-13,16819764060
2022-09-14,16499066100
2022-09-15,16276828040
2022-09-16,15576356180
2022-09-19,15300668460
2022-09-20,14574878340
2022-09-21,14012250340
2022-09-22,13660607840
2022-09-23,13306152200
2022-09-26,13036090760
2022-09-27,13241449980
2022-09-28,13660607840
2022-09-29,13573400500
2022-09-30,13342591500
2022-10-03,14049539280
2022-10-04,14376467700
2022-10-05,14261903040
2022-10-06,14119395780
2022-10-07,13493481540
2022-10-10,13468333200
2022-10-11,13172141640
2022-10-12,13065959760
2022-10-13,12414897180
2022-10-14,11585001960
2022-10-17,12384160320
2022-10-18,12848007480
2022-10-19,12498724980
2022-10-20,11931490200
2022-10-21,12015318000
2022-10-24,11886782040
2022-10-25,12694323180
2022-10-26,12359011980
2022-10-27,12171796560
2022-10-28,12205327680
2022-10-31,12071203200
2022-11-01,12266801400
2022-11-02,12780945240
2022-11-03,11956638540
2022-11-04,12020906520
2022-11-07,12442839780
2022-11-08,12322686600
2022-11-09,11998552440
2022-11-10,13647165840
2022-11-11,14373673440
2022-11-14,13602457680
2022-11-15,14507797920
2022-11-16,13786878840
2022-11-17,13141404780
2022-11-18,12965366400
2022-11-21,13127433480
2022-11-22,13216849800
2022-11-23,13487893020
2022-11-25,13208467020
2022-11-28,13261557960
2022-11-29,13099490880
2022-11-30,14127778560
2022-12-01,13960122960
2022-12-02,13599663420
2022-12-05,12792122280
2022-12-06,12107528580
2022-12-07,12029289300
2022-12-08,12303126780
2022-12-09,12177385080
2022-12-12,12169002300
2022-12-13,13102285140
2022-12-14,12451222560
2022-12-15,11721920700
2022-12-16,11719126440
2022-12-19,11280427620
2022-12-20,11182628520
2022-12-21,11375432460
2022-12-22,11146303140
2022-12-23,11339107080
2022-12-27,10947910680
2022-12-28,10995413100
2022-12-29,11481614340
2022-12-30,11593384740
2023-01-03,11466415600
2023-01-04,11801527600
2023-01-05,11868550000
2023-01-06,11826661000
2023-01-09,12251136200
2023-01-10,12558322200
2023-01-11,12756596800
2023-01-12,12862715600
2023-01-13,12882263800
2023-01-17,13206205400
2023-01-18,13183864600
2023-01-19,13359798400
2023-01-20,14080289200
2023-01-23,14541068200
2023-01-24,14200371000
2023-01-25,14113800400
2023-01-26,14460082800
2023-01-27,14985091600
2023-01-30,14633224000
2023-01-31,15113551200
2023-02-01,14356756600
2023-02-02,14680698200
2023-02-03,13530147000
2023-02-06,13253679600
2023-02-07,13630680600
2023-02-08,13384931800
2023-02-09,13189449800
2023-02-10,12589040800
2023-02-13,12742633800
2023-02-14,12577870400
2023-02-15,12725878200
2023-02-16,12265099200
2023-02-17,12184113800
2023-02-21,11851794400
2023-02-22,12242758400
2023-02-23,12186906400
2023-02-24,11544608400
2023-02-27,11555778800
2023-02-28,11566949200
2023-03-01,11622801200
2023-03-02,11650727200
2023-03-03,11628386400
2023-03-06,11050318200
2023-03-07,10843665800
2023-03-08,10631428200
2023-03-09,10234879000
2023-03-10,9910937400
2023-03-13,9715455400
2023-03-14,10260012400
2023-03-15,10192990000
2023-03-16,10226501200
2023-03-17,10254427200
2023-03-20,10399642400
2023-03-21,10709621000
2023-03-22,10952577200
2023-03-23,11092207200
2023-03-24,11226252000
2023-03-27,11262555800
2023-03-28,11027977400
2023-03-29,10938614200
2023-03-30,10502968600
