,ABC
2018-07-26,18050703876
2018-07-27,17981311454
2018-07-30,17979142941
2018-07-31,17744943515
2018-08-01,17237511426
2018-08-02,17126917253
2018-08-03,17558451380
2018-08-06,17812167424
2018-08-07,18094074140
2018-08-08,17924930111
2018-08-09,18050703876
2018-08-10,17777471213
2018-08-13,18011670639
2018-08-14,18308756947
2018-08-15,18458384358
2018-08-16,18827031602
2018-08-17,19022197790
2018-08-20,19141466016
2018-08-21,19080747646
2018-08-22,19115443858
2018-08-23,19143634529
2018-08-24,19154477095
2018-08-27,19182667767
2018-08-28,19271576808
2018-08-29,19356148823
2018-08-30,19529629879
2018-08-31,19510113260
2018-09-04,19336632204
2018-09-05,19395182060
2018-09-06,19165319661
2018-09-07,19221701004
2018-09-10,19154477095
2018-09-11,18237196012
2018-09-12,18477900977
2018-09-13,18634033927
2018-09-14,18614517308
2018-09-17,18814020523
2018-09-18,18937625775
2018-09-19,19384339494
2018-09-20,19746481199
2018-09-21,19544809471
2018-09-24,19423372732
2018-09-25,19412530166
2018-09-26,19583842709
2018-09-27,19765997818
2018-09-28,19998028730
2018-10-01,19851613598
2018-10-02,19554235185
2018-10-03,19475076903
2018-10-04,19477216316
2018-10-05,19378803316
2018-10-08,19530701642
2018-10-09,19451543359
2018-10-10,19434428055
2018-10-11,18679215252
2018-10-12,18929526577
2018-10-15,19156304360
2018-10-16,19804546511
2018-10-17,20059136663
2018-10-18,19977838967
2018-10-19,19853753011
2018-10-22,19301784446
2018-10-23,19314620925
2018-10-24,18075900774
2018-10-25,18339048578
2018-10-26,18125107274
2018-10-29,18396812730
2018-10-30,18743397643
2018-10-31,18826834752
2018-11-01,19451543359
2018-11-02,18948781295
2018-11-05,18946641882
2018-11-06,17971069536
2018-11-07,18514480448
2018-11-08,19077146077
2018-11-09,19010824273
2018-11-12,19237602055
2018-11-13,19534980468
2018-11-14,19164862012
2018-11-15,19072867251
2018-11-16,18987290730
2018-11-19,19430149229
2018-11-20,19012963686
2018-11-21,18704888208
2018-11-23,18754094708
2018-11-26,19027939577
2018-11-27,19175559077
2018-11-28,19520004576
2018-11-29,19361688012
2018-11-30,19019381925
2018-12-03,19045054882
2018-12-04,18743397643
2018-12-06,18394673317
2018-12-07,18039530753
2018-12-10,17874795949
2018-12-11,17645878753
2018-12-12,17804195318
2018-12-13,17519653384
2018-12-14,16894944776
2018-12-17,16473480408
2018-12-18,16310885016
2018-12-19,16325860908
2018-12-20,15664782278
2018-12-21,15399495061
2018-12-24,15138486671
2018-12-26,15626272844
2018-12-27,15731104083
2018-12-28,15823098843
2018-12-31,15917233017
2019-01-02,15704052679
2019-01-03,15476243721
2019-01-04,15655537808
2019-01-07,15767332945
2019-01-08,15936080321
2019-01-09,16098499670
2019-01-10,16031000720
2019-01-11,16149123883
2019-01-14,16212404149
2019-01-15,16296777837
2019-01-16,16305215206
2019-01-17,16047875457
2019-01-18,16845206809
2019-01-22,16813566676
2019-01-23,16739739699
2019-01-24,16600523114
2019-01-25,16803019965
2019-01-28,16900049706
2019-01-29,16777707858
2019-01-30,16564664296
2019-01-31,17585585921
2019-02-01,17667850267
2019-02-04,17813394879
2019-02-05,18091828049
2019-02-06,18275340820
2019-02-07,18098156076
2019-02-08,17783864088
2019-02-11,17642538160
2019-02-12,18096046733
2019-02-13,18226825950
2019-02-14,18235263319
2019-02-15,18279559505
2019-02-19,18319637007
2019-02-20,18209951212
2019-02-21,17925190015
2019-02-22,18070734627
2019-02-25,17859800407
2019-02-26,17701599742
2019-02-27,17463244073
2019-02-28,17570820526
2019-03-01,17503321575
2019-03-04,16975986025
2019-03-05,16803019965
2019-03-06,16163889278
2019-03-07,16100609012
2019-03-08,16117483750
2019-03-11,16442322449
2019-03-12,16541461532
2019-03-13,16830441413
2019-03-14,16771379832
2019-03-15,16912705759
2019-03-18,16957001945
2019-03-19,17100437215
2019-03-20,16720755619
2019-03-21,16950673919
2019-03-22,16615288509
2019-03-25,16263028361
2019-03-26,16149123883
2019-03-27,16136467830
2019-03-28,16429666395
2019-03-29,16773489174
2019-04-01,16700655393
2019-04-02,15729318754
2019-04-03,15847568431
2019-04-04,16041835759
2019-04-05,16316343940
2019-04-08,16495830058
2019-04-09,16350129562
2019-04-10,15625850286
2019-04-11,15663859111
2019-04-12,15782108788
2019-04-15,16071398179
2019-04-16,15910916473
2019-04-17,15266878049
2019-04-18,15298552070
2019-04-22,15005039477
2019-04-23,15505489006
2019-04-24,15644854698
2019-04-25,15566725447
2019-04-26,15636408292
2019-04-29,15733541956
2019-04-30,15786331991
2019-05-01,15497042601
2019-05-02,16272000311
2019-05-03,16711213400
2019-05-06,16535950485
2019-05-07,16356464366
2019-05-08,16622526142
2019-05-09,16719659806
2019-05-10,16358575968
2019-05-13,15980599319
2019-05-14,16193871059
2019-05-15,16440928422
2019-05-16,16383915185
2019-05-17,16413477604
2019-05-20,16730217812
2019-05-21,17013172399
2019-05-22,17272899370
2019-05-23,16985721581
2019-05-24,17036400014
2019-05-28,17080743643
2019-05-29,16544396890
2019-05-30,16538062086
2019-05-31,16440928422
2019-06-03,16970940371
2019-06-04,17359475027
2019-06-05,17241225349
2019-06-06,17262341363
2019-06-07,17627648403
2019-06-10,17900044983
2019-06-11,17889486976
2019-06-12,18028852667
2019-06-13,18252682415
2019-06-14,17959169821
2019-06-17,18020406262
2019-06-18,18043633877
2019-06-19,18172441562
2019-06-20,18066861492
2019-06-21,17834585339
2019-06-24,17636094809
2019-06-25,17796576514
2019-06-26,17690996445
2019-06-27,18081642702
2019-06-28,18003513451
2019-07-01,17801808209
2019-07-02,17774769594
2019-07-03,18217786903
2019-07-05,18296822855
2019-07-08,18267704347
2019-07-09,18350900085
2019-07-10,18573448687
2019-07-11,18829275583
2019-07-12,18687842827
2019-07-15,18704481975
2019-07-16,18511051883
2019-07-17,17774769594
2019-07-18,18045155745
2019-07-19,17787248955
2019-07-22,17689493962
2019-07-23,17847565866
2019-07-24,18072194360
2019-07-25,17872524587
2019-07-26,17912042563
2019-07-29,18142910738
2019-07-30,18452814865
2019-07-31,18126271591
2019-08-01,19072623119
2019-08-02,18810556542
2019-08-05,18448655078
2019-08-06,17493983976
2019-08-07,17855885439
2019-08-08,18280183707
2019-08-09,18188668395
2019-08-12,18174109140
2019-08-13,18565129113
2019-08-14,17957800219
2019-08-15,17880844161
2019-08-16,18165789566
2019-08-19,18251065199
2019-08-20,17949480646
2019-08-21,17953640433
2019-08-22,17793488635
2019-08-23,17375430048
2019-08-26,17866284907
2019-08-27,16905374124
2019-08-28,16849217000
2019-08-29,17036407412
2019-08-30,17111283577
2019-09-03,17479424721
2019-09-04,17716532577
2019-09-05,17895403415
2019-09-06,17953640433
2019-09-09,18122111804
2019-09-10,17862125120
2019-09-11,18259384773
2019-09-12,17604218330
2019-09-13,17350471326
2019-09-16,17427427385
2019-09-17,17300553883
2019-09-18,17263115801
2019-09-19,17602138436
2019-09-20,17704053216
2019-09-23,17439906745
2019-09-24,17200718996
2019-09-25,17310953350
2019-09-26,17055126454
2019-09-27,16834657746
2019-09-30,17123762938
2019-10-01,17121107482
2019-10-02,16883430150
2019-10-03,16958486149
2019-10-04,17064815482
2019-10-07,17066900371
2019-10-08,16714554150
2019-10-09,16756251928
2019-10-10,16850071928
2019-10-11,17087749260
2019-10-14,17008523483
2019-10-15,17346275481
2019-10-16,17940468812
2019-10-17,18659755476
2019-10-18,18688943920
2019-10-21,18067647034
2019-10-22,17942553701
2019-10-23,17857073257
2019-10-24,17925874590
2019-10-25,18096835478
2019-10-28,18219843922
2019-10-29,18528407476
2019-10-30,17898771034
2019-10-31,17800781257
2019-11-01,18111429700
2019-11-04,18242777700
2019-11-05,17957147923
2019-11-06,17661093702
2019-11-07,17529745703
2019-11-08,17944638590
2019-11-11,17521406147
2019-11-12,17834139479
2019-11-13,17948808367
2019-11-14,17957147923
2019-11-15,18201079922
2019-11-18,18299069699
2019-11-19,18307409255
2019-11-20,18253202144
2019-11-21,18411653699
2019-11-22,18818207030
2019-11-25,18897432808
2019-11-26,18315748810
2019-11-27,18453351476
2019-11-29,18328258144
2019-12-02,18311579033
2019-12-03,18228183477
2019-12-04,18422078143
2019-12-05,18309494144
2019-12-06,18397059477
2019-12-09,18011355034
2019-12-10,18088495922
2019-12-11,18067647034
2019-12-12,18094750589
2019-12-13,17690282146
2019-12-16,17921704812
2019-12-17,17335851037
2019-12-18,17419246592
2019-12-19,17471368814
2019-12-20,17861243034
2019-12-23,17846648812
2019-12-24,17809120812
2019-12-26,17731979924
2019-12-27,17702791480
2019-12-30,17438010592
2019-12-31,17725725257
2020-01-02,17607837750
2020-01-03,17386394562
2020-01-06,17640950750
2020-01-07,17514707437
2020-01-08,17684411562
2020-01-09,17934828625
2020-01-10,18013472000
2020-01-13,17829280937
2020-01-14,18383923687
2020-01-15,18909592562
2020-01-16,18928218625
2020-01-17,18845436125
2020-01-21,18884757812
2020-01-22,19046183687
2020-01-23,18866131750
2020-01-24,18402549750
2020-01-27,18112811000
2020-01-28,18441871437
2020-01-29,18597088625
2020-01-30,18394271500
2020-01-31,17707176750
2020-02-03,17736150625
2020-02-04,18230776062
2020-02-05,18924079500
2020-02-06,19139314000
2020-02-07,19027557625
2020-02-10,19371105000
2020-02-11,19571852562
2020-02-12,19822269625
2020-02-13,19561504750
2020-02-14,19528391750
2020-02-18,19518043937
2020-02-19,19687748062
2020-02-20,19977486812
2020-02-21,20074756250
2020-02-24,19646356812
2020-02-25,19232444312
2020-02-26,19393870187
2020-02-27,17920341687
2020-02-28,17450551000
2020-03-02,18038306750
2020-03-03,17771333187
2020-03-04,18704705875
2020-03-05,17998985062
2020-03-06,17758915812
2020-03-09,17233246937
2020-03-10,17812724437
2020-03-11,17583003000
2020-03-12,16657908562
2020-03-13,18626062500
2020-03-16,16659978125
2020-03-17,18522584375
2020-03-18,17585072562
2020-03-19,17798237500
2020-03-20,16682743312
2020-03-23,15300275562
2020-03-24,16525456562
2020-03-25,15594153437
2020-03-26,17417438000
2020-03-27,16924882125
2020-03-30,18232845625
2020-03-31,18315628125
2020-04-01,17700939649
2020-04-02,17220594076
2020-04-03,16697140567
2020-04-06,17713256202
2020-04-07,17900057259
2020-04-08,18132019010
2020-04-09,18025275549
2020-04-13,17540824458
2020-04-14,18355769726
2020-04-15,18132019010
2020-04-16,17711203444
2020-04-17,18308556272
2020-04-20,18396824903
2020-04-21,17565457565
2020-04-22,17756364139
2020-04-23,17912373812
2020-04-24,18207971088
2020-04-27,18634944931
2020-04-28,18378350073
2020-04-29,18339347655
2020-04-30,18405035938
2020-05-01,17731731032
2020-05-04,17739942068
2020-05-05,18058119691
2020-05-06,17551088253
2020-05-07,18216182123
2020-05-08,18082752797
2020-05-11,18606206307
2020-05-12,18183337981
2020-05-13,17273965806
2020-05-14,17249332700
2020-05-15,17602407224
2020-05-18,18310609031
2020-05-19,18398877662
2020-05-20,19035232908
2020-05-21,18936700483
2020-05-22,19119396022
2020-05-26,18634944931
2020-05-27,19158398440
2020-05-28,19378043638
2020-05-29,19571002971
2020-06-01,19532000552
2020-06-02,20252518912
2020-06-03,20422897898
2020-06-04,20414686862
2020-06-05,20316154437
2020-06-08,20999723137
2020-06-09,20507061011
2020-06-10,19901497147
2020-06-11,19195348099
2020-06-12,19474523304
2020-06-15,19749592992
2020-06-16,20344893061
2020-06-17,20558379982
2020-06-18,20578907571
2020-06-19,20968931754
2020-06-22,20882715882
2020-06-23,20835502429
2020-06-24,20289468572
2020-06-25,20665123443
2020-06-26,20359262373
2020-06-29,20320259955
2020-06-30,20685651032
2020-07-01,20296196762
2020-07-02,20426810798
2020-07-06,20555383991
2020-07-07,20061499665
2020-07-08,19839047634
2020-07-09,19671698400
2020-07-10,19806394125
2020-07-13,19851292700
2020-07-14,20271706630
2020-07-15,20796203620
2020-07-16,20967634543
2020-07-17,21316618922
2020-07-20,20855388106
2020-07-21,21255393592
2020-07-22,21186004885
2020-07-23,21230903460
2020-07-24,21175800664
2020-07-27,21224780928
2020-07-28,20839061351
2020-07-29,21083962669
2020-07-30,20851306417
2020-07-31,20447219242
2020-08-03,21322741455
2020-08-04,21367640030
2020-08-05,21122738712
2020-08-06,20737019135
2020-08-07,20837020507
2020-08-10,21028859873
2020-08-11,20690079716
2020-08-12,21132942933
2020-08-13,20965593699
2020-08-14,21173759820
2020-08-17,21106411957
2020-08-18,20988042986
2020-08-19,20757427578
2020-08-20,20212522145
2020-08-21,20030887000
2020-08-24,19912518030
2020-08-25,20057417976
2020-08-26,19930885629
2020-08-27,20026805312
2020-08-28,19908436341
2020-08-31,19802312436
2020-09-01,19245161937
2020-09-02,20059458821
2020-09-03,19914558874
2020-09-04,19714556131
2020-09-08,19461491435
2020-09-09,19632922358
2020-09-10,19239039404
2020-09-11,19200263362
2020-09-14,19306387267
2020-09-15,19367612596
2020-09-16,19753332173
2020-09-17,19757413861
2020-09-18,19761495550
2020-09-21,19555370274
2020-09-22,19441082992
2020-09-23,19212508428
2020-09-24,19318632333
2020-09-25,19755373017
2020-09-28,19914558874
2020-09-29,19624758981
2020-09-30,19779863149
2020-10-01,19748739881
2020-10-02,19752881815
2020-10-05,19962049467
2020-10-06,19804655986
2020-10-07,19796372119
2020-10-08,20396952505
2020-10-09,20059384909
2020-10-12,20059384909
2020-10-13,20144294549
2020-10-14,20386597671
2020-10-15,20575055654
2020-10-16,20610262091
2020-10-19,20254055793
2020-10-20,20293404163
2020-10-21,20239559025
2020-10-22,20444584743
2020-10-23,20581268555
2020-10-26,20372100903
2020-10-27,20222991290
2020-10-28,19819152754
2020-10-29,19589275434
2020-10-30,19895778527
2020-11-02,20490146013
2020-11-03,21154926372
2020-11-04,21743080958
2020-11-05,21832132532
2020-11-06,21527700405
2020-11-09,22006093748
2020-11-10,22797203084
2020-11-11,22227687201
2020-11-12,21972958278
2020-11-13,22391293582
2020-11-16,22575609631
2020-11-17,21722371289
2020-11-18,21422081096
2020-11-19,21103152201
2020-11-20,20804932975
2020-11-23,20809074908
2020-11-24,21351668223
2020-11-25,21353739190
2020-11-27,21372377892
2020-11-30,21353739190
2020-12-01,21163210240
2020-12-02,21355810157
2020-12-03,21020313527
2020-12-04,21326816621
2020-12-07,20604049190
2020-12-08,20798720074
2020-12-09,20939545820
2020-12-10,20579197588
2020-12-11,20307900931
2020-12-14,20113230047
2020-12-15,20508784715
2020-12-16,20372100903
2020-12-17,20448726676
2020-12-18,20421804107
2020-12-21,20227133223
2020-12-22,20030391373
2020-12-23,20138081649
2020-12-24,20082165544
2020-12-28,20046959108
2020-12-29,20113230047
2020-12-30,20080094577
2020-12-31,20245771925
2021-01-04,20001555000
2021-01-05,20262715200
2021-01-06,22005855900
2021-01-07,22826645100
2021-01-08,22805918100
2021-01-11,22250434500
2021-01-12,22078400400
2021-01-13,21891857400
2021-01-14,21896002800
2021-01-15,22136436000
2021-01-19,21452445000
2021-01-20,21512553300
2021-01-21,21744695700
2021-01-22,22335415200
2021-01-25,22150944900
2021-01-26,22559266800
2021-01-27,22144726800
2021-01-28,22157163000
2021-01-29,21597534000
2021-02-01,22155090300
2021-02-02,21891857400
2021-02-03,21873203100
2021-02-04,23197658400
2021-02-05,22735446300
2021-02-08,22486722300
2021-02-09,22267016100
2021-02-10,22026582900
2021-02-11,21665933100
2021-02-12,21800658600
2021-02-16,21425499900
2021-02-17,21827603700
2021-02-18,21817240200
2021-02-19,21943674900
2021-02-22,21995492400
2021-02-23,22068036900
2021-02-24,21804804000
2021-02-25,21317719500
2021-02-26,20979869400
2021-03-01,21384045900
2021-03-02,21607897500
2021-03-03,21419281800
2021-03-04,21346737300
2021-03-05,21728114100
2021-03-08,22283597700
2021-03-09,22826645100
2021-03-10,23179004100
2021-03-11,22770682200
2021-03-12,23404928400
2021-03-15,23599762200
2021-03-16,23392492200
2021-03-17,23628780000
2021-03-18,23966630100
2021-03-19,24026738400
2021-03-22,24115864500
2021-03-23,23581107900
2021-03-24,23912739900
2021-03-25,24321061800
2021-03-26,24609167100
2021-03-29,24675493500
2021-03-30,24677566200
2021-03-31,24472368900
2021-04-01,24390100364
2021-04-05,24415139392
2021-04-06,24202307650
2021-04-07,24304550350
2021-04-08,24089632021
2021-04-09,24373407678
2021-04-12,24525728435
2021-04-13,24438091835
2021-04-14,24621711378
2021-04-15,24838716291
2021-04-16,24974344362
2021-04-19,24934699234
2021-04-20,25143357805
2021-04-21,25281072462
2021-04-22,25224734648
2021-04-23,25383315162
2021-04-26,24982690705
2021-04-27,24788638234
2021-04-28,24899227277
2021-04-29,25299851733
2021-04-30,25205955376
2021-05-03,25829844504
2021-05-04,26259681160
2021-05-05,24792811406
2021-05-06,24544507706
2021-05-07,25218474891
2021-05-10,25717168875
2021-05-11,25059894377
2021-05-12,25057807791
2021-05-13,24926352891
2021-05-14,24312896692
2021-05-17,24644663820
2021-05-18,24402619878
2021-05-19,24776118720
2021-05-20,25047374862
2021-05-21,25053634619
2021-05-24,24730213834
2021-05-25,23993649079
2021-05-26,23928964922
2021-05-27,23997822250
2021-05-28,23941484436
2021-06-01,23853847836
2021-06-02,24020774693
2021-06-03,24371321092
2021-06-04,24396360121
2021-06-07,24675962606
2021-06-08,24600845520
2021-06-09,24496516235
2021-06-10,25235167576
2021-06-11,25005643148
2021-06-14,24774032134
2021-06-15,24836629706
2021-06-16,24696828463
2021-06-17,24644663820
2021-06-18,23874713693
2021-06-21,24333762550
2021-06-22,24348368649
2021-06-23,24164749107
2021-06-24,24095891779
2021-06-25,24275338150
2021-06-28,23941484436
2021-06-29,23878886865
2021-06-30,23889319793
2021-07-01,24207876000
2021-07-02,24245298000
2021-07-06,23995818000
2021-07-07,23916816000
2021-07-08,23792076000
2021-07-09,23935527000
2021-07-12,24022845000
2021-07-13,23744259000
2021-07-14,23609124000
2021-07-15,23525964000
2021-07-16,23467752000
2021-07-19,23409540000
2021-07-20,24218271000
2021-07-21,24577938000
2021-07-22,24914736000
2021-07-23,25220349000
2021-07-26,25112241000
2021-07-27,25241139000
2021-07-28,25226586000
2021-07-29,25511409000
2021-07-30,25399143000
2021-08-02,25515567000
2021-08-03,25719309000
2021-08-04,26101845000
2021-08-05,25340931000
2021-08-06,25081056000
2021-08-09,24995817000
2021-08-10,24733863000
2021-08-11,24789996000
2021-08-12,24956316000
2021-08-13,24858603000
2021-08-16,24962553000
2021-08-17,25143426000
2021-08-18,24652782000
2021-08-19,24794154000
2021-08-20,24852366000
2021-08-23,24881472000
2021-08-24,24532200000
2021-08-25,24550911000
2021-08-26,24284799000
2021-08-27,24925131000
2021-08-30,24848208000
2021-08-31,25407459000
2021-09-01,25505172000
2021-09-02,25983342000
2021-09-03,26016606000
2021-09-07,25823259000
2021-09-08,25844049000
2021-09-09,25696440000
2021-09-10,25532199000
2021-09-13,25704756000
2021-09-14,25590411000
2021-09-15,26153820000
2021-09-16,25827417000
2021-09-17,25669413000
2021-09-20,25357563000
2021-09-21,25259850000
2021-09-22,25382511000
2021-09-23,25478145000
2021-09-24,25426170000
2021-09-27,25494777000
2021-09-28,25216191000
2021-09-29,25467750000
2021-09-30,24833655000
2021-10-01,24986974550
2021-10-04,24678313150
2021-10-05,24736708550
2021-10-06,24380079500
2021-10-07,24728366350
2021-10-08,24895210350
2021-10-11,25527132000
2021-10-12,24970290150
2021-10-13,24784676200
2021-10-14,25049541050
2021-10-15,24997402300
2021-10-18,24688740900
2021-10-19,24993231200
2021-10-20,25495848750
2021-10-21,25591784050
2021-10-22,25719002600
2021-10-25,25568843000
2021-10-26,25643922800
2021-10-27,24932750250
2021-10-28,25172588500
2021-10-29,25447881100
2021-11-01,25612639550
2021-11-02,26111086000
2021-11-03,26755520950
2021-11-04,26440602900
2021-11-05,26605361350
2021-11-08,26273758900
2021-11-09,26000551850
2021-11-10,26211192400
2021-11-11,26213277950
2021-11-12,26140283700
2021-11-15,25948413100
2021-11-16,25831622300
2021-11-17,26000551850
2021-11-18,25963011950
2021-11-19,25135048600
2021-11-22,25260181600
2021-11-23,25789911300
2021-11-24,25744029200
2021-11-26,25074567650
2021-11-29,25074567650
2021-11-30,24140241250
2021-12-01,23791954400
2021-12-02,24150669000
2021-12-03,24350881800
2021-12-06,24797189500
2021-12-07,24926493600
2021-12-08,25203871750
2021-12-09,25379057950
2021-12-10,25679377150
2021-12-13,25552158600
2021-12-14,25714831500
2021-12-15,25812852350
2021-12-16,25856648900
2021-12-17,26106914900
2021-12-20,26280015550
2021-12-21,26613703550
2021-12-22,26655414550
2021-12-23,27014129150
2021-12-27,27508404500
2021-12-28,27604339800
2021-12-29,27808723700
2021-12-30,27898402350
2021-12-31,27714873949
2022-01-03,27749939280
2022-01-04,27486291840
2022-01-05,27724830000
2022-01-06,27295879799
2022-01-07,27854561280
2022-01-10,28172612159
2022-01-11,28551343799
2022-01-12,28396503240
2022-01-13,28224923159
2022-01-14,28499032799
2022-01-18,27998939640
2022-01-19,27701813159
2022-01-20,27804342720
2022-01-21,27519770880
2022-01-24,27526048200
2022-01-25,27423518640
2022-01-26,27316804200
2022-01-27,28183074360
2022-01-28,28624579200
2022-01-31,28499032799
2022-02-01,28804529040
2022-02-02,28473923520
2022-02-03,28850562720
2022-02-04,28584822840
2022-02-07,29170706040
2022-02-08,29762866560
2022-02-09,29905152479
2022-02-10,29616395760
2022-02-11,29344378560
2022-02-14,29331823920
2022-02-15,29603841119
2022-02-16,29865396119
2022-02-17,29735664840
2022-02-18,29608026000
2022-02-22,29411336640
2022-02-23,29183260680
2022-02-24,28846377840
2022-02-25,29695908479
2022-02-28,29823547320
2022-03-01,29706370680
2022-03-02,29921892000
2022-03-03,30438724680
2022-03-04,30821641200
2022-03-07,30306900960
2022-03-08,30216926040
2022-03-09,30514052520
2022-03-10,30585195479
2022-03-11,30248312640
2022-03-14,30581010600
2022-03-15,31677449159
2022-03-16,31491222000
2022-03-17,31846936799
2022-03-18,31805088000
2022-03-21,32051995920
2022-03-22,31828104840
2022-03-23,31706743320
2022-03-24,31932726840
2022-03-25,32367954360
2022-03-28,32376324119
2022-03-29,32441189760
2022-03-30,32462114159
2022-03-31,32372139240
2022-04-01,33141231760
2022-04-04,32766455500
2022-04-05,32980310879
2022-04-06,33484247319
2022-04-07,34496354960
2022-04-08,35029934720
2022-04-11,34439185700
2022-04-12,34432833560
2022-04-13,34504824480
2022-04-14,34134282980
2022-04-18,34280382200
2022-04-19,34481533300
2022-04-20,35091338740
2022-04-21,34941004760
2022-04-22,33666342000
2022-04-25,33554120860
2022-04-26,33295800500
2022-04-27,33340265480
2022-04-28,33401669500
2022-04-29,32033842020
2022-05-02,31542609860
2022-05-03,31921620879
2022-05-04,33198401020
2022-05-05,32859620220
2022-05-06,33668459379
2022-05-09,33310622160
2022-05-10,33803971700
2022-05-11,34153339400
2022-05-12,32101598180
2022-05-13,32372622819
2022-05-16,32724107900
2022-05-17,33228044340
2022-05-18,31995729180
2022-05-19,31629422440
2022-05-20,31798812840
2022-05-23,32332392599
2022-05-24,32412853040
2022-05-25,32664821260
2022-05-26,32988780400
2022-05-27,33213222680
2022-05-31,32774925020
2022-06-01,31762817379
2022-06-02,31381688980
2022-06-03,31131838140
2022-06-06,31102194819
2022-06-07,31667535280
2022-06-08,31002677959
2022-06-09,30481802480
2022-06-10,30585554099
2022-06-13,29965161760
2022-06-14,29899522980
2022-06-15,30132434780
2022-06-16,29846588480
2022-06-17,29787301840
2022-06-21,30333585879
2022-06-22,30706244760
2022-06-23,30617314800
2022-06-24,31434623480
2022-06-27,31595544360
2022-06-28,30318764220
2022-06-29,30401342040
2022-06-30,29956692239
2022-07-01,30026870719
2022-07-05,29517122948
2022-07-06,29334620660
2022-07-07,29533904768
2022-07-08,29903104799
2022-07-11,29645084323
2022-07-12,29657670688
2022-07-13,29181486556
2022-07-14,29269591109
2022-07-15,29833879793
2022-07-18,29452093398
2022-07-19,30016382082
2022-07-20,29680745690
2022-07-21,29817097974
2022-07-22,29892616162
2022-07-25,30238741191
2022-07-26,30459002573
2022-07-27,30431732117
2022-07-28,30536618489
2022-07-29,30612136677
2022-08-01,30612136677
2022-08-02,29957645713
2022-08-03,29158411555
2022-08-04,29215050196
2022-08-05,29642986595
2022-08-08,29498243401
2022-08-09,30358311656
2022-08-10,30538716217
2022-08-11,31092516263
2022-08-12,31570798122
2022-08-15,31637925400
2022-08-16,32023907251
2022-08-17,31367318559
2022-08-18,31447032202
2022-08-19,31891750422
2022-08-22,31254041277
2022-08-23,31050561714
2022-08-24,31094613991
2022-08-25,31554016302
2022-08-26,30666677591
2022-08-29,30939382160
2022-08-30,30507250305
2022-08-31,30744293507
2022-09-01,30964554889
2022-09-02,30985532163
2022-09-06,30631016224
2022-09-07,31012802620
2022-09-08,30949870797
2022-09-09,30893232156
2022-09-12,30985532163
2022-09-13,29573761590
2022-09-14,29391259301
2022-09-15,29328327478
2022-09-16,29483559309
2022-09-19,29445800215
2022-09-20,29137434280
2022-09-21,29183584284
2022-09-22,29370282027
2022-09-23,28780820613
2022-09-26,28602513780
2022-09-27,28411620582
2022-09-28,29034645635
2022-09-29,28543777412
2022-09-30,28388545580
2022-10-03,28423697920
2022-10-04,29121487359
2022-10-05,29064358399
2022-10-06,28546117120
2022-10-07,28023795200
2022-10-10,28078883840
2022-10-11,28913374720
2022-10-12,28348206080
2022-10-13,28982745600
2022-10-14,28686899200
2022-10-17,29050076160
2022-10-18,29378567680
2022-10-19,29174535680
2022-10-20,29129648640
2022-10-21,30141647359
2022-10-24,30625203200
2022-10-25,31169968640
2022-10-26,31561710080
2022-10-27,31808588800
2022-10-28,32504337920
2022-10-31,32077911040
2022-11-01,31894282240
2022-11-02,31586193920
2022-11-03,32204410880
2022-11-04,32979732479
2022-11-07,33055224320
2022-11-08,32575749120
2022-11-09,32275822080
2022-11-10,31624960000
2022-11-11,31218936320
2022-11-14,31569871359
2022-11-15,31172008960
2022-11-16,31788185600
2022-11-17,32424765439
2022-11-18,33053184000
2022-11-21,32706329600
2022-11-22,33606110720
2022-11-23,33773416960
2022-11-25,34216166399
2022-11-28,34108029439
2022-11-29,34256972800
2022-11-30,34826222080
2022-12-01,35018012160
2022-12-02,35499527680
2022-12-05,34946600960
2022-12-06,34546698240
2022-12-07,34744609280
2022-12-08,34779294720
2022-12-09,33732610560
2022-12-12,34114150399
2022-12-13,33671400960
2022-12-14,33720368640
2022-12-15,33787699200
2022-12-16,34030497280
2022-12-19,34118231040
2022-12-20,34150876160
2022-12-21,34546698240
2022-12-22,34536496640
2022-12-23,34687480320
2022-12-27,34481408000
2022-12-28,34146795520
2022-12-29,33879513600
2022-12-30,33810142720
2023-01-03,33238495640
2023-01-04,32951206920
2023-01-05,32993693280
2023-01-06,33525784360
2023-01-09,33376070520
2023-01-10,33839374160
2023-01-11,33461043239
2023-01-12,33361908400
2023-01-13,33236472480
2023-01-17,33212194560
2023-01-18,32967392199
2023-01-19,32965369040
2023-01-20,32817678360
2023-01-23,32718543520
2023-01-24,32659871880
2023-01-25,33070573360
2023-01-26,33363931560
2023-01-27,33212194560
2023-01-30,33444857960
2023-01-31,34183311360
2023-02-01,32582991800
2023-02-02,32061016520
2023-02-03,31708986679
2023-02-06,31255798840
2023-02-07,31721125640
2023-02-08,31935580600
2023-02-09,31363026320
2023-02-10,32174313480
2023-02-13,32089340760
2023-02-14,31836445760
2023-02-15,32129803960
2023-02-16,32465648520
2023-02-17,32672010840
2023-02-21,32540505440
2023-02-22,32396861080
2023-02-23,32269402000
2023-02-24,32081248120
2023-02-27,31688755080
2023-02-28,31472276960
2023-03-01,31664477160
2023-03-02,31338748400
2023-03-03,31591643400
2023-03-06,31654361360
2023-03-07,30996834360
2023-03-08,30723707760
2023-03-09,30347400000
2023-03-10,30266473600
2023-03-13,30017624920
2023-03-14,30203755640
