,SCHW
2013-11-26,31856478265
2013-11-27,31998521743
2013-11-29,31611130439
2013-12-02,32063086960
2013-12-03,31856478265
2013-12-04,31791913047
2013-12-05,31520739134
2013-12-06,32063086960
2013-12-09,32334260873
2013-12-10,32063086960
2013-12-11,32101826091
2013-12-12,32024347830
2013-12-13,32011434786
2013-12-16,32398826091
2013-12-17,31972695656
2013-12-18,33186521743
2013-12-19,33031565221
2013-12-20,33070304352
2013-12-23,33173608700
2013-12-24,33199434787
2013-12-26,33238173917
2013-12-27,33134869569
2013-12-30,33031565221
2013-12-31,33774000000
2014-01-02,33540180000
2014-01-03,33644100000
2014-01-06,33527190000
2014-01-07,33176460000
2014-01-08,33566160000
2014-01-09,33579150000
2014-01-10,33332340000
2014-01-13,32254169999
2014-01-14,33241410000
2014-01-15,33812970000
2014-01-16,34813200000
2014-01-17,34774230000
2014-01-21,34813200000
2014-01-22,34813200000
2014-01-23,33955860000
2014-01-24,32825730000
2014-01-27,32241180000
2014-01-28,32734800000
2014-01-29,32033340000
2014-01-30,32851710000
2014-01-31,32241180000
2014-02-03,30721350000
2014-02-04,31344870000
2014-02-05,30994140000
2014-02-06,31747560000
2014-02-07,31955400000
2014-02-10,32163240000
2014-02-11,33007590000
2014-02-12,33215430000
2014-02-13,33514200000
2014-02-14,33059550000
2014-02-18,33929880000
2014-02-19,33202440000
2014-02-20,33929880000
2014-02-21,34098750000
2014-02-24,34462470000
2014-02-25,34111740000
2014-02-26,34254630000
2014-02-27,34319580000
2014-02-28,34436490000
2014-03-03,33592140000
2014-03-04,34839180000
2014-03-05,34982070000
2014-03-06,34995060000
2014-03-07,35073000000
2014-03-10,35267850000
2014-03-11,34878150000
2014-03-12,34631340000
2014-03-13,34228650000
2014-03-14,33838950000
2014-03-17,34436490000
2014-03-18,34709280000
2014-03-19,35826420000
2014-03-20,36930570000
2014-03-21,37060470000
2014-03-24,36930570000
2014-03-25,36151170000
2014-03-26,36099210000
2014-03-27,35280840000
2014-03-28,35319810000
2014-03-31,35583660000
2014-04-01,35739900000
2014-04-02,36325800000
2014-04-03,35635740000
2014-04-04,33917100000
2014-04-07,33331200000
2014-04-08,33422340000
2014-04-09,34385820000
2014-04-10,32732280000
2014-04-11,32354700000
2014-04-14,32940600000
2014-04-15,33995220000
2014-04-16,34945680000
2014-04-17,35206080000
2014-04-21,35375340000
2014-04-22,35752920000
2014-04-23,35466480000
2014-04-24,35271180000
2014-04-25,34958700000
2014-04-28,34333740000
2014-04-29,34607160000
2014-04-30,34568100000
2014-05-01,34607160000
2014-05-02,34763400000
2014-05-05,34607160000
2014-05-06,33695760000
2014-05-07,34125420000
2014-05-08,33852000000
2014-05-09,34320720000
2014-05-12,35219100000
2014-05-13,34516020000
2014-05-14,34112400000
2014-05-15,32550000000
2014-05-16,32550000000
2014-05-19,32563020000
2014-05-20,32302620000
2014-05-21,32901540000
2014-05-22,33331200000
2014-05-23,33396300000
2014-05-27,33161940000
2014-05-28,32927580000
2014-05-29,33266100000
2014-05-30,32823420000
2014-06-02,33031740000
2014-06-03,32771340000
2014-06-04,32810400000
2014-06-05,33396300000
2014-06-06,33812940000
2014-06-09,34437900000
2014-06-10,33995220000
2014-06-11,33904080000
2014-06-12,33331200000
2014-06-13,33865020000
2014-06-16,33695760000
2014-06-17,35544600000
2014-06-18,35349300000
2014-06-19,35349300000
2014-06-20,35739900000
2014-06-23,35518560000
2014-06-24,34854540000
2014-06-25,35258160000
2014-06-26,34958700000
2014-06-27,35336280000
2014-06-30,35116720000
2014-07-01,35625280000
2014-07-02,35729600000
2014-07-03,36642400000
2014-07-07,36420720000
2014-07-08,35442720000
2014-07-09,35325360000
2014-07-10,35077600000
2014-07-11,35338400000
2014-07-14,35846960000
2014-07-15,35768720000
2014-07-16,35938240000
2014-07-17,35351440000
2014-07-18,36264240000
2014-07-21,36186000000
2014-07-22,35951280000
2014-07-23,35925200000
2014-07-24,36238160000
2014-07-25,35860000000
2014-07-28,36394640000
2014-07-29,36407680000
2014-07-30,37164000000
2014-07-31,36186000000
2014-08-01,35794800000
2014-08-04,36107760000
2014-08-05,35755680000
2014-08-06,35925200000
2014-08-07,35390560000
2014-08-08,36094720000
2014-08-11,36133840000
2014-08-12,35990400000
2014-08-13,35977360000
2014-08-14,36029520000
2014-08-15,35560080000
2014-08-18,36329440000
2014-08-19,36290320000
2014-08-20,36968400000
2014-08-21,37072720000
2014-08-22,37255280000
2014-08-25,37711680000
2014-08-26,37607360000
2014-08-27,37124880000
2014-08-28,36968400000
2014-08-29,37177040000
2014-09-02,37437840000
2014-09-03,36746720000
2014-09-04,37111840000
2014-09-05,37346560000
2014-09-08,37633440000
2014-09-09,37398720000
2014-09-10,38220240000
2014-09-11,38128960000
2014-09-12,38494080000
2014-09-15,38155040000
2014-09-16,38337600000
2014-09-17,39380800000
2014-09-18,40137120000
2014-09-19,39602480000
2014-09-22,39354720000
2014-09-23,38976560000
2014-09-24,39054800000
2014-09-25,38494080000
2014-09-26,39028720000
2014-09-29,38780960000
2014-09-30,38677240000
2014-10-01,37887640000
2014-10-02,38229800000
2014-10-03,38914120000
2014-10-06,39085200000
2014-10-07,37479680000
2014-10-08,37808680000
2014-10-09,35703080000
2014-10-10,34518680000
2014-10-13,33123720000
2014-10-14,33268480000
2014-10-15,33321120000
2014-10-16,33558000000
2014-10-17,34005440000
2014-10-20,33847520000
2014-10-21,34860840000
2014-10-22,34229160000
2014-10-23,34913480000
2014-10-24,35124040000
2014-10-27,34755560000
2014-10-28,35650440000
2014-10-29,36361080000
2014-10-30,36519000000
2014-10-31,37729720000
2014-11-03,37427040000
2014-11-04,37584960000
2014-11-05,37874480000
2014-11-06,38216640000
2014-11-07,37611280000
2014-11-10,38058720000
2014-11-11,37966600000
2014-11-12,37874480000
2014-11-13,37887640000
2014-11-14,37992920000
2014-11-17,37571800000
2014-11-18,37848160000
2014-11-19,37532320000
2014-11-20,37295440000
2014-11-21,37216480000
2014-11-24,37400720000
2014-11-25,37334920000
2014-11-26,37242800000
2014-11-28,37269120000
2014-12-01,36400560000
2014-12-02,37216480000
2014-12-03,38203480000
2014-12-04,38177160000
2014-12-05,39440520000
2014-12-08,39545800000
2014-12-09,39782680000
2014-12-10,38848320000
2014-12-11,39058880000
2014-12-12,37835000000
2014-12-15,37821840000
2014-12-16,37005920000
2014-12-17,38414040000
2014-12-18,39493160000
2014-12-19,39348400000
2014-12-22,39558960000
2014-12-23,40348560000
2014-12-24,40361720000
2014-12-26,40177480000
2014-12-29,40216960000
2014-12-30,39940600000
2014-12-31,39609280000
2015-01-02,39648640000
2015-01-05,38323520000
2015-01-06,36919680000
2015-01-07,37641280000
2015-01-08,38625280000
2015-01-09,37326400000
2015-01-12,36959040000
2015-01-13,36985280000
2015-01-14,35725760000
2015-01-15,34991040000
2015-01-16,35292800000
2015-01-20,35096000000
2015-01-21,35030400000
2015-01-22,36276800000
2015-01-23,35673280000
2015-01-26,35896320000
2015-01-27,35174720000
2015-01-28,34059520000
2015-01-29,34531840000
2015-01-30,34085760000
2015-02-02,34899200000
2015-02-03,36237440000
2015-02-04,36224320000
2015-02-05,36631040000
2015-02-06,38192320000
2015-02-09,37772480000
2015-02-10,38297280000
2015-02-11,38113600000
2015-02-12,39307520000
2015-02-13,38218560000
2015-02-17,39018880000
2015-02-18,38166080000
2015-02-19,38415360000
2015-02-20,38900800000
2015-02-23,38717120000
2015-02-24,39123840000
2015-02-25,38992640000
2015-02-26,39189440000
2015-02-27,38494080000
2015-03-02,39583040000
2015-03-03,39294400000
2015-03-04,39189440000
2015-03-05,39635520000
2015-03-06,40724480000
2015-03-09,40645760000
2015-03-10,39766720000
2015-03-11,40252160000
2015-03-12,40737600000
2015-03-13,39806080000
2015-03-16,40396480000
2015-03-17,40540800000
2015-03-18,39058240000
2015-03-19,38599040000
2015-03-20,39373120000
2015-03-23,39241920000
2015-03-24,39084480000
2015-03-25,38323520000
2015-03-26,39071360000
2015-03-27,39661760000
2015-03-30,39832320000
2015-03-31,39998160000
2015-04-01,39328020000
2015-04-02,39433140000
2015-04-06,39380580000
2015-04-07,39117780000
2015-04-08,39643380000
2015-04-09,40208400000
2015-04-10,40339800000
2015-04-13,40628880000
2015-04-14,40011300000
2015-04-15,40116420000
2015-04-16,40103280000
2015-04-17,39748500000
2015-04-20,39577680000
2015-04-21,39630240000
2015-04-22,40024440000
2015-04-23,40077000000
2015-04-24,39577680000
2015-04-27,39538260000
2015-04-28,40063860000
2015-04-29,40484340000
2015-04-30,40077000000
2015-05-01,40352940000
2015-05-04,41233320000
2015-05-05,41075640000
2015-05-06,40760280000
2015-05-07,40957380000
2015-05-08,41101920000
2015-05-11,42100560000
2015-05-12,41745780000
2015-05-13,41653800000
2015-05-14,41798340000
2015-05-15,41009940000
2015-05-18,41864040000
2015-05-19,41706360000
2015-05-20,41601240000
2015-05-21,41364720000
2015-05-22,41272740000
2015-05-26,41101920000
2015-05-27,41732640000
2015-05-28,41916600000
2015-05-29,41588100000
2015-06-01,41312160000
2015-06-02,41561820000
2015-06-03,42429060000
2015-06-04,42389640000
2015-06-05,43664219999
2015-06-08,43388280000
2015-06-09,43388280000
2015-06-10,43927020000
2015-06-11,43874460000
2015-06-12,43835040000
2015-06-15,43427700000
2015-06-16,43677360000
2015-06-17,43453980000
2015-06-18,43453980000
2015-06-19,42928380000
2015-06-22,43848180000
2015-06-23,43992719999
2015-06-24,43453980000
2015-06-25,43690500000
2015-06-26,44058420000
2015-06-29,42389640000
2015-06-30,42967400000
2015-07-01,43585920000
2015-07-02,43230600000
2015-07-06,42770000000
2015-07-07,42625240000
2015-07-08,41493480000
2015-07-09,42348880000
2015-07-10,43204280000
2015-07-13,44046520000
2015-07-14,44441320000
2015-07-15,44283400000
2015-07-16,45744160000
2015-07-17,45783640000
2015-07-20,46046840000
2015-07-21,45967880000
2015-07-22,46389000000
2015-07-23,46007360000
2015-07-24,45809960000
2015-07-27,44849280000
2015-07-28,45375679999
2015-07-29,45823120000
2015-07-30,46310040000
2015-07-31,45902080000
2015-08-03,45665200000
2015-08-04,46336360000
2015-08-05,46560080000
2015-08-06,46191600000
2015-08-07,46099480000
2015-08-10,46612720000
2015-08-11,45717840000
2015-08-12,44546600000
2015-08-13,44822960000
2015-08-14,45178280000
2015-08-17,44796640000
2015-08-18,44638720000
2015-08-19,43559600000
2015-08-20,42362040000
2015-08-21,40703880000
2015-08-24,38887800000
2015-08-25,37900800000
2015-08-26,39137840000
2015-08-27,39953760000
2015-08-28,40401200000
2015-08-31,39980080000
2015-09-01,38282440000
2015-09-02,38690400000
2015-09-03,39164160000
2015-09-04,38295600000
2015-09-08,40927600000
2015-09-09,40243280000
2015-09-10,40269600000
2015-09-11,40124840000
2015-09-14,39782680000
2015-09-15,40559120000
2015-09-16,40940760000
2015-09-17,39190480000
2015-09-18,37440200000
2015-09-21,38229800000
2015-09-22,37282280000
2015-09-23,37479680000
2015-09-24,36690080000
2015-09-25,37400720000
2015-09-28,35900480000
2015-09-29,36295280000
2015-09-30,37670640000
2015-10-01,37657450000
2015-10-02,36404400000
2015-10-05,37420030000
2015-10-06,36483540000
2015-10-07,37103470000
2015-10-08,37367270000
2015-10-09,37222180000
2015-10-12,37446410000
2015-10-13,37050710000
2015-10-14,36641820000
2015-10-15,37723400000
2015-10-16,37828920000
2015-10-19,37591500000
2015-10-20,38712650000
2015-10-21,38066340000
2015-10-22,38844550000
2015-10-23,40137170000
2015-10-26,40163550000
2015-10-27,39372150000
2015-10-28,40809860000
2015-10-29,40889000000
2015-10-30,40255880000
2015-11-02,41377030000
2015-11-03,41535310000
2015-11-04,41469360000
2015-11-05,41640830000
2015-11-06,44199690000
2015-11-09,44173310000
2015-11-10,43962270000
2015-11-11,44226070000
2015-11-12,43250010000
2015-11-13,42616890000
2015-11-16,42986210000
2015-11-17,43276390000
2015-11-18,44054600000
2015-11-19,43579760000
2015-11-20,43975460000
2015-11-23,43909510000
2015-11-24,44186500000
2015-11-25,44437110000
2015-11-27,44503060000
2015-11-30,44463490000
2015-12-01,44872380000
2015-12-02,44305210000
2015-12-03,43500619999
2015-12-04,45518690000
2015-12-07,44951520000
2015-12-08,44661340000
2015-12-09,43487430000
2015-12-10,43869940000
2015-12-11,41904630000
2015-12-14,42537750000
2015-12-15,43764420000
2015-12-16,44595390000
2015-12-17,43803990000
2015-12-18,42089290000
2015-12-21,42484990000
2015-12-22,43395100000
2015-12-23,43606140000
2015-12-24,43592950000
2015-12-28,43672090000
2015-12-29,44265640000
2015-12-30,43856750000
2015-12-31,43500530000
2016-01-04,42245580000
2016-01-05,42113480000
2016-01-06,40673590000
2016-01-07,38546780000
2016-01-08,38309000000
2016-01-11,37965540000
2016-01-12,38626040000
2016-01-13,36604910000
2016-01-14,37146520000
2016-01-15,35693420000
2016-01-19,35019710000
2016-01-20,33381670000
2016-01-21,32205980000
2016-01-22,34121429999
2016-01-25,33249570000
2016-01-26,33619450000
2016-01-27,33355250000
2016-01-28,32787220000
2016-01-29,33725130000
2016-02-01,33394880000
2016-02-02,31849310000
2016-02-03,32205980000
2016-02-04,32985370000
2016-02-05,32179560000
2016-02-08,31188810000
2016-02-09,30832140000
2016-02-10,29986700000
2016-02-11,29352620000
2016-02-12,30145220000
2016-02-16,31149179999
2016-02-17,32338080000
2016-02-18,31915360000
2016-02-19,32285240000
2016-02-22,32417340000
2016-02-23,31875730000
2016-02-24,31281280000
2016-02-25,31822890000
2016-02-26,33632660000
2016-02-29,33091050000
2016-03-01,34861190000
2016-03-02,35323540000
2016-03-03,35812310000
2016-03-04,35865150000
2016-03-07,36367130000
2016-03-08,35231070000
2016-03-09,35072550000
2016-03-10,35191440000
2016-03-11,37252200000
2016-03-14,36776640000
2016-03-15,36644540000
2016-03-16,35561320000
2016-03-17,36552070000
2016-03-18,37476770000
2016-03-21,37357880000
2016-03-22,37529610000
2016-03-23,37027630000
2016-03-24,37106890000
2016-03-28,37106890000
2016-03-29,37014420000
2016-03-30,37212570000
2016-03-31,37042440000
2016-04-01,37518360000
2016-04-04,37002780000
2016-04-05,36209580000
2016-04-06,36791260000
2016-04-07,34887580000
2016-04-08,35178420000
2016-04-11,35746880000
2016-04-12,36288900000
2016-04-13,37835640000
2016-04-14,37994280000
2016-04-15,37716660000
2016-04-18,38139700000
2016-04-19,38033940000
2016-04-20,38456980000
2016-04-21,38509860000
2016-04-22,39289840000
2016-04-25,39170860000
2016-04-26,39474920000
2016-04-27,39527800000
2016-04-28,38311560000
2016-04-29,37558020000
2016-05-02,38060380000
2016-05-03,37016000000
2016-05-04,36407880000
2016-05-05,36407880000
2016-05-06,36103820000
2016-05-09,36050940000
2016-05-10,37029220000
2016-05-11,36738380000
2016-05-12,36936680000
2016-05-13,36394660000
2016-05-16,36606180000
2016-05-17,36910240000
2016-05-18,38721380000
2016-05-19,38285120000
2016-05-20,38919680000
2016-05-23,38708160000
2016-05-24,39950840000
2016-05-25,40506080000
2016-05-26,39858300000
2016-05-27,40492860000
2016-05-31,40426760000
2016-06-01,40730820000
2016-06-02,40770480000
2016-06-03,38628840000
2016-06-06,39395600000
2016-06-07,38999000000
2016-06-08,38932900000
2016-06-09,38456980000
2016-06-10,37610900000
2016-06-13,37201080000
2016-06-14,36989560000
2016-06-15,37624120000
2016-06-16,37690220000
2016-06-17,37518360000
2016-06-20,37875300000
2016-06-21,37518360000
2016-06-22,37465480000
2016-06-23,39250180000
2016-06-24,34570300000
2016-06-27,31794100000
2016-06-28,32468320000
2016-06-29,33446600000
2016-06-30,33510440000
2016-07-01,33245640000
2016-07-05,32226160000
2016-07-06,32663080000
2016-07-07,33444240000
2016-07-08,34066520000
2016-07-11,34132720000
2016-07-12,35430240000
2016-07-13,34993320000
2016-07-14,35642080000
2016-07-15,35787720000
2016-07-18,35880400000
2016-07-19,36383520000
2016-07-20,36966080000
2016-07-21,36886640000
2016-07-22,37310320000
2016-07-25,37416240000
2016-07-26,37932600000
2016-07-27,38012040000
2016-07-28,38012040000
2016-07-29,37628080000
2016-08-01,37522160000
2016-08-02,36979320000
2016-08-03,37588360000
2016-08-04,37720760000
2016-08-05,39627320000
2016-08-08,39799440000
2016-08-09,39839160000
2016-08-10,39137440000
2016-08-11,39614080000
2016-08-12,39322800000
2016-08-15,39998040000
2016-08-16,39905360000
2016-08-17,39865640000
2016-08-18,39971560000
2016-08-19,40315800000
2016-08-22,39958320000
2016-08-23,40276080000
2016-08-24,40024520000
2016-08-25,40368760000
2016-08-26,40977800000
2016-08-29,41110200000
2016-08-30,41851640000
2016-08-31,41653040000
2016-09-01,41017520000
2016-09-02,41401480000
2016-09-06,40686520000
2016-09-07,40739480000
2016-09-08,40938080000
2016-09-09,40580600000
2016-09-12,40871880000
2016-09-13,40302560000
2016-09-14,39998040000
2016-09-15,40951320000
2016-09-16,40421720000
2016-09-19,40898360000
2016-09-20,40713000000
2016-09-21,41216120000
2016-09-22,41361760000
2016-09-23,40607080000
2016-09-26,40329040000
2016-09-27,40686520000
2016-09-28,41123440000
2016-09-29,40633560000
2016-09-30,41956530000
2016-10-03,41836920000
2016-10-04,42328650000
2016-10-05,43338690000
2016-10-06,43099470000
2016-10-07,43059600000
2016-10-10,43126050000
2016-10-11,42395100000
2016-10-12,42169170000
2016-10-13,41770470000
2016-10-14,42488130000
2016-10-17,42116010000
2016-10-18,42807090000
2016-10-19,43245660000
2016-10-20,42753930000
2016-10-21,42886830000
2016-10-24,42780510000
2016-10-25,42142590000
2016-10-26,42727350000
2016-10-27,42740639999
2016-10-28,42381810000
2016-10-31,42129300000
2016-11-01,42062850000
2016-11-02,41278740000
2016-11-03,41398350000
2016-11-04,41066100000
2016-11-07,42939990000
2016-11-08,43072889999
2016-11-09,44800590000
2016-11-10,46860540000
2016-11-11,47950320000
2016-11-14,48854040000
2016-11-15,49438800000
2016-11-16,48774300000
2016-11-17,49226160000
2016-11-18,49810919999
2016-11-21,50634900000
2016-11-22,50820960000
2016-11-23,51977190000
2016-11-25,51817710000
2016-11-28,50967150000
2016-11-29,51113340000
2016-11-30,51379139999
2016-12-01,52641690000
2016-12-02,51512040000
2016-12-05,51831000000
2016-12-06,52189830000
2016-12-07,52322730000
2016-12-08,52389180000
2016-12-09,52256280000
2016-12-12,51870870000
2016-12-13,51764550000
2016-12-14,51831000000
2016-12-15,52389180000
2016-12-16,51618360000
2016-12-19,51498750000
2016-12-20,53359350000
2016-12-21,53133419999
2016-12-22,52854330000
2016-12-23,53585280000
2016-12-27,53784630000
2016-12-28,53013810000
2016-12-29,52601820000
2016-12-30,52455630000
2017-01-03,53707200000
2017-01-04,55069920000
2017-01-05,54735920000
2017-01-06,55083279999
2017-01-09,54936320000
2017-01-10,55029840000
2017-01-11,55203520000
2017-01-12,55123360000
2017-01-13,55323759999
2017-01-17,53880880000
2017-01-18,54909600000
2017-01-19,55363840000
2017-01-20,55190160000
2017-01-23,55029840000
2017-01-24,55844800000
2017-01-25,56499440000
2017-01-26,56713200000
2017-01-27,56526160000
2017-01-30,55884880000
2017-01-31,55096640000
2017-02-01,55230240000
2017-02-02,52331120000
2017-02-03,53667120000
2017-02-06,53092640000
2017-02-07,53012480000
2017-02-08,52691840000
2017-02-09,53546880000
2017-02-10,53359840000
2017-02-13,54401920000
2017-02-14,55123360000
2017-02-15,56325759999
2017-02-16,55510800000
2017-02-17,55510800000
2017-02-21,55818080000
2017-02-22,55604320000
2017-02-23,55096640000
2017-02-24,54922960000
2017-02-27,55751279999
2017-02-28,53987759999
2017-03-01,57434640000
2017-03-02,56419279999
2017-03-03,56713200000
2017-03-06,56258960000
2017-03-07,55657759999
2017-03-08,55924960000
2017-03-09,56446000000
2017-03-10,56753279999
2017-03-13,57421279999
2017-03-14,57007120000
2017-03-15,57073920000
2017-03-16,58156080000
2017-03-17,57260960000
2017-03-20,56446000000
2017-03-21,54027840000
2017-03-22,53653759999
2017-03-23,53667120000
2017-03-24,53466720000
2017-03-27,52665120000
2017-03-28,54094640000
2017-03-29,54041200000
2017-03-30,54963040000
2017-03-31,54603780000
2017-04-03,54282660000
2017-04-04,53827739999
2017-04-05,52824239999
2017-04-06,53600280000
2017-04-07,53386200000
2017-04-10,52583400000
2017-04-11,52088340000
2017-04-12,51379200000
2017-04-13,50215140000
2017-04-17,51031320000
2017-04-18,50723579999
2017-04-19,51218640000
2017-04-20,51753840000
2017-04-21,51285540000
2017-04-24,52436220000
2017-04-25,53011560000
2017-04-26,53600280000
2017-04-27,52516500000
2017-04-28,51981300000
2017-05-01,53158739999
2017-05-02,53560140000
2017-05-03,54055200000
2017-05-04,53734079999
2017-05-05,53693940000
2017-05-08,54068579999
2017-05-09,54189000000
2017-05-10,53720700000
2017-05-11,53546760000
2017-05-12,52998180000
2017-05-15,54242520000
2017-05-16,54416460000
2017-05-17,51004560000
2017-05-18,51285540000
2017-05-19,51191880000
2017-05-22,51539760000
2017-05-23,52008060000
2017-05-24,52195380000
2017-05-25,52730579999
2017-05-26,52877760000
2017-05-30,51727079999
2017-05-31,51847500000
2017-06-01,53118600000
2017-06-02,52115100000
2017-06-05,52315800000
2017-06-06,51807360000
2017-06-07,52008060000
2017-06-08,53198880000
2017-06-09,55246020000
2017-06-12,56035440000
2017-06-13,56262900000
2017-06-14,56597400000
2017-06-15,56356560000
2017-06-16,56088960000
2017-06-19,56811480000
2017-06-20,56383320000
2017-06-21,55861500000
2017-06-22,55700940000
2017-06-23,55687560000
2017-06-26,55995300000
2017-06-27,57025560000
2017-06-28,57333300000
2017-06-29,57547380000
2017-06-30,57523440000
2017-07-03,58219719999
2017-07-05,58487520000
2017-07-06,58219719999
2017-07-07,58005480000
2017-07-10,58420570000
2017-07-11,57710900000
2017-07-12,57643950000
2017-07-13,57818020000
2017-07-14,57630560000
2017-07-17,57483270000
2017-07-18,57389540000
2017-07-19,56465630000
2017-07-20,56425460000
2017-07-21,56438850000
2017-07-24,56184440000
2017-07-25,57510050000
2017-07-26,57282420000
2017-07-27,56961060000
2017-07-28,56974450000
2017-07-31,57443100000
2017-08-01,57751070000
2017-08-02,57603780000
2017-08-03,57416320000
2017-08-04,57724290000
2017-08-07,57416320000
2017-08-08,57202080000
2017-08-09,56264780000
2017-08-10,54376790000
2017-08-11,54430350000
2017-08-14,55059680000
2017-08-15,54805270000
2017-08-16,54550860000
2017-08-17,53118130000
2017-08-18,52903890000
2017-08-21,52582530000
2017-08-22,53252030000
2017-08-23,53238640000
2017-08-24,53077960000
2017-08-25,53238640000
2017-08-28,52944060000
2017-08-29,52462020000
2017-08-30,52984230000
2017-08-31,53426100000
2017-09-01,53774239999
2017-09-05,51913030000
2017-09-06,52127270000
2017-09-07,51029290000
2017-09-08,51792520000
2017-09-11,52636090000
2017-09-12,53345760000
2017-09-13,53292200000
2017-09-14,53546610000
2017-09-15,53841190000
2017-09-18,54430350000
2017-09-19,54952560000
2017-09-20,55715790000
2017-09-21,56345120000
2017-09-22,56961060000
2017-09-25,56907500000
2017-09-26,57349370000
2017-09-27,58969560000
2017-09-28,58420570000
2017-09-29,58567860000
2017-10-02,59145720000
2017-10-03,59709780000
2017-10-04,59468040000
2017-10-05,60676740000
2017-10-06,60891620000
2017-10-09,60985629999
2017-10-10,60555870000
2017-10-11,60851330000
2017-10-12,60475290000
2017-10-13,60072389999
2017-10-16,59723210000
2017-10-17,58272770000
2017-10-18,58393639999
2017-10-19,58111610000
2017-10-20,60005240000
2017-10-23,59723210000
2017-10-24,60690170000
2017-10-25,59964950000
2017-10-26,60905050000
2017-10-27,60314129999
2017-10-30,60233550000
2017-10-31,60220120000
2017-11-01,59414320000
2017-11-02,60515580000
2017-11-03,60193260000
2017-11-06,59964950000
2017-11-07,59293450000
2017-11-08,59468040000
2017-11-09,59092000000
2017-11-10,59454610000
2017-11-13,59897800000
2017-11-14,59884370000
2017-11-15,59817220000
2017-11-16,59951520000
2017-11-17,60005240000
2017-11-20,60596160000
2017-11-21,61885440000
2017-11-22,61509399999
2017-11-24,61482540000
2017-11-27,61469110000
2017-11-28,63309020000
2017-11-29,65028060000
2017-11-30,65524970000
2017-12-01,66478500000
2017-12-04,69231650000
2017-12-05,68197540000
2017-12-06,67875220000
2017-12-07,68600440000
2017-12-08,69016770000
2017-12-11,68116960000
2017-12-12,69245080000
2017-12-13,67593190000
2017-12-14,67418600000
2017-12-15,68869040000
2017-12-18,69486820000
2017-12-19,69580830000
2017-12-20,69580830000
2017-12-21,70212040000
2017-12-22,69943440000
2017-12-26,69661410000
2017-12-27,69634550000
2017-12-28,69889720000
2017-12-29,68989910000
2018-01-02,69289680000
2018-01-03,69397440000
2018-01-04,69788070000
2018-01-05,70057470000
2018-01-08,70367280000
2018-01-09,71848980000
2018-01-10,72145320000
2018-01-11,72966990000
2018-01-12,74610330000
2018-01-16,74798910000
2018-01-17,75553230000
2018-01-18,74529510000
2018-01-19,74731560000
2018-01-22,74677680000
2018-01-23,74516040000
2018-01-24,74610330000
2018-01-25,72980460000
2018-01-26,73101690000
2018-01-29,72805350000
2018-01-30,71660400000
2018-01-31,71848980000
2018-02-01,73963770000
2018-02-02,71848980000
2018-02-05,69087630000
2018-02-06,71202420000
2018-02-07,70084410000
2018-02-08,65868300000
2018-02-09,67511640000
2018-02-12,68616180000
2018-02-13,68899050000
2018-02-14,70582800000
2018-02-15,70488510000
2018-02-16,70272990000
2018-02-20,70501980000
2018-02-21,70448100000
2018-02-22,70084410000
2018-02-23,71040780000
2018-02-26,72374310000
2018-02-27,72468600000
2018-02-28,71417940000
2018-03-01,70111350000
2018-03-02,70892610000
2018-03-05,72212670000
2018-03-06,73721310000
2018-03-07,74664210000
2018-03-08,75310770000
2018-03-09,77721900000
2018-03-12,77802720000
2018-03-13,76347960000
2018-03-14,75351180000
2018-03-15,74879730000
2018-03-16,75041370000
2018-03-19,74987490000
2018-03-20,75391590000
2018-03-21,75216480000
2018-03-22,71929800000
2018-03-23,69128040000
2018-03-26,71337120000
2018-03-27,69410910000
2018-03-28,68562300000
2018-03-29,70340340000
2018-04-02,68053499999
2018-04-03,69052500000
2018-04-04,69862500000
2018-04-05,70672500000
2018-04-06,67648500000
2018-04-09,67783500000
2018-04-10,69538500000
2018-04-11,68742000000
2018-04-12,69835500000
2018-04-13,68904000000
2018-04-16,71658000000
2018-04-17,72373500000
2018-04-18,70443000000
2018-04-19,72468000000
2018-04-20,74236500000
2018-04-23,74749500000
2018-04-24,73561500000
2018-04-25,73710000000
2018-04-26,75127500000
2018-04-27,75586500000
2018-04-30,75168000000
2018-05-01,75073500000
2018-05-02,75127500000
2018-05-03,74250000000
2018-05-04,75721500000
2018-05-07,76909500000
2018-05-08,77355000000
2018-05-09,79285500000
2018-05-10,79650000000
2018-05-11,80271000000
2018-05-14,79555500000
2018-05-15,79407000000
2018-05-16,79488000000
2018-05-17,80082000000
2018-05-18,79839000000
2018-05-21,80244000000
2018-05-22,80446500000
2018-05-23,79555500000
2018-05-24,78489000000
2018-05-25,77355000000
2018-05-29,74439000000
2018-05-30,75613500000
2018-05-31,75087000000
2018-06-01,76585500000
2018-06-04,76761000000
2018-06-05,76005000000
2018-06-06,78232500000
2018-06-07,77409000000
2018-06-08,77935500000
2018-06-11,77503500000
2018-06-12,77368500000
2018-06-13,77436000000
2018-06-14,76423500000
2018-06-15,75721500000
2018-06-18,74898000000
2018-06-19,74614500000
2018-06-20,74979000000
2018-06-21,74668500000
2018-06-22,74115000000
2018-06-25,72103500000
2018-06-26,71644500000
2018-06-27,70065000000
2018-06-28,69808500000
2018-06-29,68985000000
2018-07-02,69306300000
2018-07-03,67874240000
2018-07-05,66847479999
2018-07-06,68428150000
2018-07-09,70116900000
2018-07-10,69049610000
2018-07-11,68184970000
2018-07-12,68563250000
2018-07-13,68387620000
2018-07-16,68982060000
