,HWM
2018-07-24,9384690000
2018-07-25,9302580000
2018-07-26,10326540000
2018-07-27,10345860000
2018-07-30,10075380000
2018-07-31,10476270000
2018-08-01,10341030000
2018-08-02,10176810000
2018-08-03,10254090000
2018-08-06,10229940000
2018-08-07,10118850000
2018-08-08,10099530000
2018-08-09,10031910000
2018-08-10,10051230000
2018-08-13,9858030000
2018-08-14,9993270000
2018-08-15,9824220000
2018-08-16,9998100000
2018-08-17,10085040000
2018-08-20,10239600000
2018-08-21,10413480000
2018-08-22,10350690000
2018-08-23,10254090000
2018-08-24,10737090000
2018-08-27,10654980000
2018-08-28,10577700000
2018-08-29,10708110000
2018-08-30,10659810000
2018-08-31,10809540000
2018-09-04,10669470000
2018-09-05,10703280000
2018-09-06,10587360000
2018-09-07,10587360000
2018-09-10,10621170000
2018-09-11,10732260000
2018-09-12,10959270000
2018-09-13,10867500000
2018-09-14,10959270000
2018-09-17,10973760000
2018-09-18,11104170000
2018-09-19,11022060000
2018-09-20,10915800000
2018-09-21,11051040000
2018-09-24,10442460000
2018-09-25,10664640000
2018-09-26,10403820000
2018-09-27,10587360000
2018-09-28,10630830000
2018-10-01,10698917814
2018-10-02,10723079778
2018-10-03,10766571314
2018-10-04,10732744564
2018-10-05,10553946028
2018-10-08,11307799315
2018-10-09,11037185315
2018-10-10,10510454492
2018-10-11,10230175705
2018-10-12,10442800992
2018-10-15,10379979884
2018-10-16,10723079778
2018-10-17,10882548743
2018-10-18,10645761492
2018-10-19,10573275599
2018-10-22,10365482706
2018-10-23,9978891276
2018-10-24,9601964632
2018-10-25,9640623775
2018-10-26,9587467454
2018-10-29,9287859096
2018-10-30,9519813953
2018-10-31,9824254704
2018-11-01,10278499634
2018-11-02,10225343312
2018-11-05,10032047598
2018-11-06,10109365884
2018-11-07,10215678527
2018-11-08,10172186991
2018-11-09,10036879990
2018-11-12,9703444882
2018-11-13,9717942061
2018-11-14,9829087097
2018-11-15,9983723669
2018-11-16,9737271633
2018-11-19,9829087097
2018-11-20,9587467454
2018-11-21,9901572990
2018-11-23,9906405383
2018-11-26,9887075812
2018-11-27,9848416669
2018-11-28,10061041955
2018-11-29,10312326384
2018-11-30,10379979884
2018-12-03,10399309456
2018-12-04,10075539133
2018-12-06,9920902562
2018-12-07,9804925133
2018-12-10,9611629418
2018-12-11,9732439240
2018-12-12,9790427954
2018-12-13,9635791382
2018-12-14,9539143525
2018-12-17,9254032346
2018-12-18,9036574666
2018-12-19,8659648023
2018-12-20,8485681879
2018-12-21,8205403093
2018-12-24,7799482092
2018-12-26,8137749593
2018-12-27,8229565057
2018-12-28,8099090450
2018-12-31,7941060000
2019-01-02,8741760000
2019-01-03,8680530000
2019-01-04,8930160000
2019-01-07,9142110000
2019-01-08,9170370000
2019-01-09,9193920000
2019-01-10,9236310000
2019-01-11,9269280000
2019-01-14,9123270000
2019-01-15,9452970000
2019-01-16,9467100000
2019-01-17,9504780000
2019-01-18,9580140000
2019-01-22,8049390000
2019-01-23,8501550000
2019-01-24,8666400000
2019-01-25,8732340000
2019-01-28,8600460000
2019-01-29,8661690000
2019-01-30,8812410000
2019-01-31,8864220000
2019-02-01,8713500000
2019-02-04,8821830000
2019-02-05,8859510000
2019-02-06,8628720000
2019-02-07,8327280000
2019-02-08,8054100000
2019-02-11,8237789999
2019-02-12,8440320000
2019-02-13,8426190000
2019-02-14,8237789999
2019-02-15,8266050000
2019-02-19,8506259999
2019-02-20,8661690000
2019-02-21,8591040000
2019-02-22,8609880000
2019-02-25,8671110000
2019-02-26,8675820000
2019-02-27,8774730000
2019-02-28,8708790000
2019-03-01,8807700000
2019-03-04,8708790000
2019-03-05,8765310000
2019-03-06,8765310000
2019-03-07,8628720000
2019-03-08,8708790000
2019-03-11,8859510000
2019-03-12,8887770000
2019-03-13,8925450000
2019-03-14,8925450000
2019-03-15,8944290000
2019-03-18,9057330000
2019-03-19,9005520000
2019-03-20,8986680000
2019-03-21,9043200000
2019-03-22,8817120000
2019-03-25,8760600000
2019-03-26,8854800000
2019-03-27,8911320000
2019-03-28,9010230000
2019-03-29,9000810000
2019-04-01,8625032249
2019-04-02,8664516120
2019-04-03,8589935475
2019-04-04,8717161281
2019-04-05,8822451604
2019-04-08,8888258056
2019-04-09,8774193540
2019-04-10,8809290314
2019-04-11,8936516120
2019-04-12,9085677410
2019-04-15,9015483862
2019-04-16,9072516120
2019-04-17,8739096765
2019-04-18,8791741927
2019-04-22,8897032249
2019-04-23,9072516120
2019-04-24,9256774184
2019-04-25,9054967733
2019-04-26,9072516120
2019-04-29,9081290313
2019-04-30,9423483861
2019-05-01,9414709668
2019-05-02,9612129023
2019-05-03,9831483861
2019-05-06,9822709668
2019-05-07,9778838700
2019-05-08,9822709668
2019-05-09,9691096764
2019-05-10,9862193538
2019-05-13,9436645152
2019-05-14,9590193539
2019-05-15,9655999990
2019-05-16,9704258055
2019-05-17,9634064506
2019-05-20,9655999990
2019-05-21,9818322571
2019-05-22,9813935474
2019-05-23,9743741926
2019-05-24,9761290313
2019-05-28,9713032248
2019-05-29,9664774184
2019-05-30,9651612894
2019-05-31,9607741926
2019-06-03,9704258055
2019-06-04,9892903216
2019-06-05,10081548377
2019-06-06,10213161280
2019-06-07,10327225796
2019-06-10,10217548377
2019-06-11,10094709667
2019-06-12,9941161280
2019-06-13,10173677409
2019-06-14,10081548377
2019-06-17,10037677409
2019-06-18,10322838699
2019-06-19,10393032248
2019-06-20,10594838699
2019-06-21,10673806441
2019-06-24,10660645151
2019-06-25,10700129022
2019-06-26,10919483860
2019-06-27,11138838699
2019-06-28,11327483860
2019-07-01,11370880000
2019-07-02,11401400000
2019-07-03,11279320000
2019-07-05,11379600000
2019-07-08,11257520000
2019-07-09,11266240000
2019-07-10,11244440000
2019-07-11,11213920000
2019-07-12,11336000000
2019-07-15,11257520000
2019-07-16,11240080000
2019-07-17,11030800000
2019-07-18,10961040000
2019-07-19,10978480000
2019-07-22,10956680000
2019-07-23,10969760000
2019-07-24,11183400000
2019-07-25,11165960000
2019-07-26,11222640000
2019-07-29,10965400000
2019-07-30,10961040000
2019-07-31,10917440000
2019-08-01,10620960000
2019-08-02,10359360000
2019-08-05,10272160000
2019-08-06,10712520000
2019-08-07,10991560000
2019-08-08,11087480000
2019-08-09,10995920000
2019-08-12,10987200000
2019-08-13,11070040000
2019-08-14,10799720000
2019-08-15,10712520000
2019-08-16,10830240000
2019-08-19,10913080000
2019-08-20,11000280000
2019-08-21,10987200000
2019-08-22,10943600000
2019-08-23,10599160000
2019-08-26,10921800000
2019-08-27,10978480000
2019-08-28,11087480000
2019-08-29,11253160000
2019-08-30,11266240000
2019-09-03,11327280000
2019-09-04,11327280000
2019-09-05,11340360000
2019-09-06,11331640000
2019-09-09,11466800000
2019-09-10,11645560000
2019-09-11,11724040000
2019-09-12,11780720000
2019-09-13,11811240000
2019-09-16,11859200000
2019-09-17,11876640000
2019-09-18,11907160000
2019-09-19,11833040000
2019-09-20,11649920000
2019-09-23,11671720000
2019-09-24,11567080000
2019-09-25,11549640000
2019-09-26,11466800000
2019-09-27,11383960000
2019-09-30,11252863570
2019-10-01,10932589760
2019-10-02,10473819169
2019-10-03,10495459291
2019-10-04,10599331878
2019-10-07,10711860513
2019-10-08,10763796807
2019-10-09,11075414567
2019-10-10,11261519618
2019-10-11,11447624670
2019-10-14,11616417623
2019-10-15,12057876117
2019-10-16,11906395261
2019-10-17,11988627726
2019-10-18,11689994039
2019-10-21,11702978112
2019-10-22,11720290210
2019-10-23,11789538601
2019-10-24,11871771066
2019-10-25,11962659579
2019-10-28,11971315628
2019-10-29,11984299702
2019-10-30,11915051310
2019-10-31,11889083164
2019-11-01,12352181780
2019-11-04,12456054367
2019-11-05,12772000151
2019-11-06,12741703980
2019-11-07,12512318684
2019-11-08,12538286831
2019-11-11,12772000151
2019-11-12,12767672127
2019-11-13,12767672127
2019-11-14,13079289887
2019-11-15,13356283452
2019-11-18,13442843941
2019-11-19,13421203819
2019-11-20,13343299379
2019-11-21,13248082841
2019-11-22,13222114694
2019-11-25,13399563697
2019-11-26,13542388504
2019-11-27,13529404430
2019-11-29,13399563697
2019-12-02,13226442719
2019-12-03,13287035061
2019-12-04,13122570132
2019-12-05,13191818523
2019-12-06,13425531843
2019-12-09,13325987281
2019-12-10,13421203819
2019-12-11,13516420357
2019-12-12,13685213310
2019-12-13,13698197384
2019-12-16,13763117751
2019-12-17,13624620968
2019-12-18,13317331232
2019-12-19,13416875795
2019-12-20,13585668748
2019-12-23,13646261090
2019-12-24,13551044552
2019-12-26,13503436284
2019-12-27,13477468137
2019-12-30,13360611477
2019-12-31,13384950000
2020-01-02,13719900000
2020-01-03,13698150000
2020-01-06,13576350000
2020-01-07,13663350000
2020-01-08,13363200000
2020-01-09,12949950000
2020-01-10,12549750000
2020-01-13,12810750000
2020-01-14,12867300000
2020-01-15,12697650000
2020-01-16,13050000000
2020-01-17,12754200000
2020-01-21,12789000000
2020-01-22,12545400000
2020-01-23,12845550000
2020-01-24,12662850000
2020-01-27,13341450000
2020-01-28,13689450000
2020-01-29,13550250000
2020-01-30,13245750000
2020-01-31,13028250000
2020-02-03,13076100000
2020-02-04,13258800000
2020-02-05,13598100000
2020-02-06,13659000000
2020-02-07,13615500000
2020-02-10,13767750000
2020-02-11,13928700000
2020-02-12,14272350000
2020-02-13,14333250000
2020-02-14,14511600000
2020-02-18,14433300000
2020-02-19,14820450000
2020-02-20,14659500000
2020-02-21,14559450000
2020-02-24,14385450000
2020-02-25,13793850000
2020-02-26,13854750000
2020-02-27,13215300000
2020-02-28,12767250000
2020-03-02,13028250000
2020-03-03,12523650000
2020-03-04,12684600000
2020-03-05,11636250000
2020-03-06,11288250000
2020-03-09,10022400000
2020-03-10,10570500000
2020-03-11,9617850000
2020-03-12,8647800000
2020-03-13,8926200000
2020-03-16,7586400000
2020-03-17,7677749999
2020-03-18,6820800000
2020-03-19,6894750000
2020-03-20,5763750000
2020-03-23,5215650000
2020-03-24,6590250000
2020-03-25,7033950000
2020-03-26,7708199999
2020-03-27,7255800000
2020-03-30,7133999999
2020-03-31,7002159999
2020-04-01,5755200000
2020-04-02,5450000000
2020-04-03,5467440000
2020-04-06,5532840000
2020-04-07,5279960000
2020-04-08,5702880000
2020-04-09,5777000000
2020-04-13,5493600000
2020-04-14,5319200000
2020-04-15,4957320000
2020-04-16,4682640000
2020-04-17,5079400000
2020-04-20,5075040000
2020-04-21,4617240000
2020-04-22,4721880000
2020-04-23,4796000000
2020-04-24,4713160000
2020-04-27,4974760000
2020-04-28,5227640000
2020-04-29,6056040000
2020-04-30,5698520000
2020-05-01,5467440000
2020-05-04,5210200000
2020-05-05,5323560000
2020-05-06,5009640000
2020-05-07,5175320000
2020-05-08,5502320000
2020-05-11,5127360000
2020-05-12,4848320000
2020-05-13,4643400000
2020-05-14,4905000000
2020-05-15,4695720000
2020-05-18,5380240000
2020-05-19,5253800000
2020-05-20,5559000000
2020-05-21,5419480000
2020-05-22,5393320000
2020-05-26,5694160000
2020-05-27,6112720000
2020-05-28,5790080000
2020-05-29,5702880000
2020-06-01,5846760000
2020-06-02,6099640000
2020-06-03,6614120000
2020-06-04,6771080000
2020-06-05,7481760000
2020-06-08,7730280000
2020-06-09,7071919999
2020-06-10,6526920000
2020-06-11,5659280000
2020-06-12,6104000000
2020-06-15,6330720000
2020-06-16,6640280000
2020-06-17,6452800000
2020-06-18,6356880000
2020-06-19,6077840000
2020-06-22,6387400000
2020-06-23,6557440000
2020-06-24,6374320000
2020-06-25,6627200000
2020-06-26,6723120000
2020-06-29,7071919999
2020-06-30,6910600000
2020-07-01,6662080000
2020-07-02,6675160000
2020-07-06,6862640000
2020-07-07,6601040000
2020-07-08,6683880000
2020-07-09,6439720000
2020-07-10,6683880000
2020-07-13,6640280000
2020-07-14,6840840000
2020-07-15,7281200000
2020-07-16,7063200000
2020-07-17,7172200000
2020-07-20,6836480000
2020-07-21,7019600000
2020-07-22,7037040000
2020-07-23,6867000000
2020-07-24,6779800000
2020-07-27,6644640000
2020-07-28,6679520000
2020-07-29,6657720000
2020-07-30,6596680000
2020-07-31,6444080000
2020-08-03,6596680000
2020-08-04,6548720000
2020-08-05,7010879999
2020-08-06,7534080000
2020-08-07,7394560000
2020-08-10,7808760000
2020-08-11,7970080000
2020-08-12,7887240000
2020-08-13,7621280000
2020-08-14,7651800000
2020-08-17,7564600000
2020-08-18,7381480000
2020-08-19,7464320000
2020-08-20,7385840000
2020-08-21,7372760000
2020-08-24,7603840000
2020-08-25,7603840000
2020-08-26,7494840000
2020-08-27,7599480000
2020-08-28,7852360000
2020-08-31,7638720000
2020-09-01,7647440000
2020-09-02,7996240000
2020-09-03,7730280000
2020-09-04,7717200000
2020-09-08,7542800000
2020-09-09,7464320000
2020-09-10,7403280000
2020-09-11,7760800000
2020-09-14,8018040000
2020-09-15,7939560000
2020-09-16,8188080000
2020-09-17,8061639999
2020-09-18,7717200000
2020-09-21,7359680000
2020-09-22,7446879999
2020-09-23,7167840000
2020-09-24,7180919999
2020-09-25,7268120000
2020-09-28,7494840000
2020-09-29,7542800000
2020-09-30,7223039999
2020-10-01,7443360000
2020-10-02,7724160000
2020-10-05,7853760000
2020-10-06,7572960000
2020-10-07,7823520000
2020-10-08,8091360000
2020-10-09,7905600000
2020-10-12,7858080000
2020-10-13,7711200000
2020-10-14,7888320000
2020-10-15,7992000000
2020-10-16,8030880000
2020-10-19,8039520000
2020-10-20,7871039999
2020-10-21,7836480000
2020-10-22,8143200000
2020-10-23,8186400000
2020-10-26,7896960000
2020-10-27,7572960000
2020-10-28,7205760000
2020-10-29,7434720000
2020-10-30,7452000000
2020-11-02,7711200000
2020-11-03,8048160000
2020-11-04,7849440000
2020-11-05,8138880000
2020-11-06,8143200000
2020-11-09,9689760000
2020-11-10,9936000000
2020-11-11,9624960000
2020-11-12,9262080000
2020-11-13,9659520000
2020-11-16,10013760000
2020-11-17,10152000000
2020-11-18,10018080000
2020-11-19,10182240000
2020-11-20,10346400000
2020-11-23,10506240000
2020-11-24,10903680000
2020-11-25,10605600000
2020-11-27,10627200000
2020-11-30,10134720000
2020-12-01,10268640000
2020-12-02,10480320000
2020-12-03,10821600000
2020-12-04,10959840000
2020-12-07,11050560000
2020-12-08,10994400000
2020-12-09,10994400000
2020-12-10,11288160000
2020-12-11,11417760000
2020-12-14,11581920000
2020-12-15,11638080000
2020-12-16,11590560000
2020-12-17,11646720000
2020-12-18,11780640000
2020-12-21,11430720000
2020-12-22,11430720000
2020-12-23,11996640000
2020-12-24,11828160000
2020-12-28,11979360000
2020-12-29,12083040000
2020-12-30,12251520000
2020-12-31,12386360000
2021-01-04,11661580000
2021-01-05,12112940000
2021-01-06,12165020000
2021-01-07,12039160000
2021-01-08,12112940000
2021-01-11,12243140000
2021-01-12,12529580000
2021-01-13,12208420000
2021-01-14,12408060000
2021-01-15,12130300000
2021-01-19,12043500000
2021-01-20,11891600000
2021-01-21,11683280000
2021-01-22,11613840000
2021-01-25,11210220000
2021-01-26,10850000000
2021-01-27,10242400000
2021-01-28,10745840000
2021-01-29,10667720000
2021-02-01,10871700000
2021-02-02,11331740000
2021-02-03,11657240000
2021-02-04,11865560000
2021-02-05,11774420000
2021-02-08,12039160000
2021-02-09,12047840000
2021-02-10,12295220000
2021-02-11,12477500000
2021-02-12,12273520000
2021-02-16,12316920000
2021-02-17,12429760000
2021-02-18,12069540000
2021-02-19,12447120000
2021-02-22,12434100000
2021-02-23,12620720000
2021-02-24,13080760000
2021-02-25,12303900000
2021-02-26,12199740000
2021-03-01,12564300000
2021-03-02,12577320000
2021-03-03,13150200000
2021-03-04,12824700000
2021-03-05,13180580000
2021-03-08,12937540000
2021-03-09,12915840000
2021-03-10,13649300000
2021-03-11,13727420000
2021-03-12,13692700000
2021-03-15,13809880000
2021-03-16,13514760000
2021-03-17,13957439999
2021-03-18,13783840000
2021-03-19,13809880000
2021-03-22,13692700000
2021-03-23,13180580000
2021-03-24,13171900000
2021-03-25,13605900000
2021-03-26,13883660000
2021-03-29,13679680000
2021-03-30,13783840000
2021-03-31,13880160000
2021-04-01,13746240000
2021-04-05,13854240000
2021-04-06,13564800000
2021-04-07,13737600000
2021-04-08,13741920000
2021-04-09,13923359999
2021-04-12,13962240000
2021-04-13,13884480000
2021-04-14,14061599999
2021-04-15,13975200000
2021-04-16,14126400000
2021-04-19,14070240000
2021-04-20,13392000000
2021-04-21,13793760000
2021-04-22,13573440000
2021-04-23,13806720000
2021-04-26,13919040000
2021-04-27,13836960000
2021-04-28,13875839999
2021-04-29,13884480000
2021-04-30,13806720000
2021-05-03,13836960000
2021-05-04,13906079999
2021-05-05,13975200000
2021-05-06,13914720000
2021-05-07,14502240000
2021-05-10,14074560000
2021-05-11,13996800000
2021-05-12,13772160000
2021-05-13,13975200000
2021-05-14,14364000000
2021-05-17,14562720000
2021-05-18,14567040000
2021-05-19,14510880000
2021-05-20,14597280000
2021-05-21,14584320000
2021-05-24,14705280000
2021-05-25,14588640000
2021-05-26,14696640000
2021-05-27,15327359999
2021-05-28,15327359999
2021-06-01,15383520000
2021-06-02,15297119999
2021-06-03,15046560000
2021-06-04,15206400000
2021-06-07,15249599999
2021-06-08,15435359999
2021-06-09,15132960000
2021-06-10,15124320000
2021-06-11,15279839999
2021-06-14,15102720000
2021-06-15,15124320000
2021-06-16,15089760000
2021-06-17,14696640000
2021-06-18,14338079999
2021-06-21,14718240000
2021-06-22,14605920000
2021-06-23,14605920000
2021-06-24,14938560000
2021-06-25,15050880000
2021-06-28,14636160000
2021-06-29,14545440000
2021-06-30,14787630000
2021-07-01,14851979999
2021-07-02,14774759999
2021-07-06,14375790000
2021-07-07,14259960000
2021-07-08,14131259999
2021-07-09,14564550000
2021-07-12,14530229999
2021-07-13,14109810000
2021-07-14,14071199999
2021-07-15,13903889999
2021-07-16,13582140000
2021-07-19,13080210000
2021-07-20,13680810000
2021-07-21,14101229999
2021-07-22,13869570000
2021-07-23,13891020000
2021-07-26,13946790000
2021-07-27,14041169999
2021-07-28,14075490000
2021-07-29,14199900000
2021-07-30,14079780000
2021-08-02,14041169999
2021-08-03,14157000000
2021-08-04,13170300000
2021-08-05,13577850000
2021-08-06,13616460000
2021-08-09,13539240000
2021-08-10,13856699999
2021-08-11,14161290000
2021-08-12,14019720000
2021-08-13,13779479999
2021-08-16,13719420000
2021-08-17,13504920000
2021-08-18,13826669999
2021-08-19,13620750000
2021-08-20,13646490000
2021-08-23,13813800000
2021-08-24,13951080000
2021-08-25,14131259999
2021-08-26,13818090000
2021-08-27,14066910000
2021-08-30,13633620000
2021-08-31,13620750000
2021-09-01,13685100000
2021-09-02,13680810000
2021-09-03,13457730000
2021-09-07,13410540000
2021-09-08,13337610000
2021-09-09,13586430000
2021-09-10,13393380000
2021-09-13,13835250000
2021-09-14,13552110000
2021-09-15,13732290000
2021-09-16,13487760000
2021-09-17,13294710000
2021-09-20,13273260000
2021-09-21,13127400000
2021-09-22,13346190000
2021-09-23,13603590000
2021-09-24,13526370000
2021-09-27,14157000000
2021-09-28,13903889999
2021-09-29,13689390000
2021-09-30,13280612280
2021-10-01,13804174879
2021-10-04,13570061522
2021-10-05,13667963471
2021-10-06,13604114374
2021-10-07,13680733291
2021-10-08,13467902966
2021-10-11,13374257623
2021-10-12,13370001016
2021-10-13,13344461377
2021-10-14,13148657478
2021-10-15,13335948164
2021-10-18,13152914085
2021-10-19,13144400872
2021-10-20,13169940511
2021-10-21,13076295168
2021-10-22,12965623399
2021-10-25,12927313940
2021-10-26,12752793074
2021-10-27,12505909897
2021-10-28,12642121305
2021-10-29,12637864698
2021-11-01,12982649825
2021-11-02,13059268742
2021-11-03,12952853579
2021-11-04,13195480150
2021-11-05,14217065710
2021-11-08,13944642894
2021-11-09,14085110908
2021-11-10,13744582388
2021-11-11,13621140800
2021-11-12,13608370980
2021-11-15,14068084482
2021-11-16,13497699211
2021-11-17,13399797262
2021-11-18,13331691558
2021-11-19,12846438417
2021-11-22,12889004482
2021-11-23,13101834807
2021-11-24,13080551774
2021-11-26,12237743687
2021-11-29,12131328525
2021-11-30,11973834084
2021-12-01,11667358416
2021-12-02,12259026720
2021-12-03,12369698489
2021-12-06,12952853579
2021-12-07,13123117839
2021-12-08,13229533002
2021-12-09,13131631052
2021-12-10,13135887659
2021-12-13,12803872352
2021-12-14,12633608092
2021-12-15,12765562893
2021-12-16,12548475962
2021-12-17,12752793074
2021-12-20,12454830619
2021-12-21,13020959283
2021-12-22,12897517695
2021-12-23,13250816034
2021-12-27,13344461377
2021-12-28,13467902966
2021-12-29,13463646359
2021-12-30,13467902966
2021-12-31,13336770000
2022-01-03,13546270000
2022-01-04,14049070000
2022-01-05,13961080000
2022-01-06,14099350000
2022-01-07,14250190000
2022-01-10,14237619999
2022-01-11,14212480000
2022-01-12,14208289999
2022-01-13,14405220000
2022-01-14,14694330000
2022-01-18,14380080000
2022-01-19,14174770000
2022-01-20,14070020000
2022-01-21,13671970000
2022-01-24,13751580000
2022-01-25,13504369999
2022-01-26,13248780000
2022-01-27,12838160000
2022-01-28,12888440000
2022-01-31,13026710000
2022-02-01,13248780000
2022-02-02,13663590000
2022-02-03,13625880000
2022-02-04,13483420000
2022-02-07,13755770000
2022-02-08,14040690000
2022-02-09,14442930000
2022-02-10,14480640000
2022-02-11,14388460000
2022-02-14,14275330000
2022-02-15,14660810000
2022-02-16,14970869999
2022-02-17,14656619999
2022-02-18,14480640000
2022-02-22,14417789999
2022-02-23,14166390000
2022-02-24,14405220000
2022-02-25,14979250000
2022-02-28,15050480000
2022-03-01,13873090000
2022-03-02,14719470000
2022-03-03,14602150000
2022-03-04,14183150000
2022-03-07,13583980000
2022-03-08,13797670000
2022-03-09,14237619999
2022-03-10,14363320000
2022-03-11,14132869999
2022-03-14,14002980000
2022-03-15,14287900000
2022-03-16,14635670000
2022-03-17,14639860000
2022-03-18,14970869999
2022-03-21,15033720000
2022-03-22,15637080000
2022-03-23,15389869999
2022-03-24,15511380000
2022-03-25,15503000000
2022-03-28,15289310000
2022-03-29,15452720000
2022-03-30,15268360000
2022-03-31,14986980000
2022-04-01,15145440000
2022-04-04,14936940000
2022-04-05,14365650000
2022-04-06,14244719999
2022-04-07,14353140000
2022-04-08,14394840000
2022-04-11,14273909999
2022-04-12,14461560000
2022-04-13,14711760000
2022-04-14,14795159999
2022-04-18,14778480000
2022-04-19,15278880000
2022-04-20,15362280000
2022-04-21,14874390000
2022-04-22,14578320000
2022-04-25,14519940000
2022-04-26,14286420000
2022-04-27,14344800000
2022-04-28,14574150000
2022-04-29,14228039999
2022-05-02,14111280000
2022-05-03,14590830000
2022-05-04,15245520000
2022-05-05,14770140000
2022-05-06,14607510000
2022-05-09,13873590000
2022-05-10,14169659999
2022-05-11,13986180000
2022-05-12,13698450000
2022-05-13,14090430000
2022-05-16,14203020000
2022-05-17,14695080000
2022-05-18,14007030000
2022-05-19,13948650000
2022-05-20,13827719999
2022-05-23,14303099999
2022-05-24,14057070000
2022-05-25,14157150000
2022-05-26,14432370000
2022-05-27,15024510000
2022-05-31,14916090000
2022-06-01,14878560000
2022-06-02,15424830000
2022-06-03,15274710000
2022-06-06,15283050000
2022-06-07,15608310000
2022-06-08,15207990000
2022-06-09,14665890000
2022-06-10,14169659999
2022-06-13,13423230000
2022-06-14,13427400000
2022-06-15,13640070000
2022-06-16,12843600000
2022-06-17,13143840000
2022-06-21,13202220000
2022-06-22,13106310000
2022-06-23,12801900000
2022-06-24,13419060000
2022-06-27,13260600000
2022-06-28,13293960000
2022-06-29,13060440000
2022-06-30,13051750000
2022-07-01,13197000000
2022-07-05,12906500000
2022-07-06,13255100000
2022-07-07,13508249999
2022-07-08,13587100000
2022-07-11,13670100000
2022-07-12,13865149999
2022-07-13,13769700000
2022-07-14,13715749999
2022-07-15,13827800000
2022-07-18,13695000000
2022-07-19,14309199999
2022-07-20,14462750000
2022-07-21,14421250000
2022-07-22,14259400000
2022-07-25,14454450000
2022-07-26,14454450000
2022-07-27,14595550000
2022-07-28,14956600000
2022-07-29,15408950000
2022-08-01,15500250000
2022-08-02,15438000000
2022-08-03,15450449999
2022-08-04,15400650000
2022-08-05,15379900000
2022-08-08,15587400000
2022-08-09,15537600000
2022-08-10,15732649999
2022-08-11,15865449999
2022-08-12,15998249999
2022-08-15,16068800000
2022-08-16,16072949999
2022-08-17,15956750000
2022-08-18,15952600000
2022-08-19,15604000000
2022-08-22,15139199999
2022-08-23,15222200000
2022-08-24,15367450000
2022-08-25,15678700000
2022-08-26,15213899999
2022-08-29,15189000000
2022-08-30,14886049999
2022-08-31,14703450000
2022-09-01,14545749999
2022-09-02,14533300000
2022-09-06,14412949999
2022-09-07,14674400000
2022-09-08,14877750000
2022-09-09,15110149999
2022-09-12,15363300000
2022-09-13,14608000000
2022-09-14,14657800000
2022-09-15,14230350000
2022-09-16,13948150000
2022-09-19,14201300000
2022-09-20,14226200000
2022-09-21,13873450000
2022-09-22,13607850000
2022-09-23,13209450000
2022-09-26,12881600000
2022-09-27,12906500000
2022-09-28,13217750000
2022-09-29,12840100000
2022-09-30,12794414350
2022-10-03,13274256595
2022-10-04,13861649689
2022-10-05,13787191409
2022-10-06,13733415985
2022-10-07,13460402294
2022-10-10,13625865137
2022-10-11,13650684564
2022-10-12,13282529737
2022-10-13,13605182282
2022-10-14,13356988017
2022-10-17,13621728566
2022-10-18,13903015399
2022-10-19,14163619377
2022-10-20,14072614814
2022-10-21,14631051909
2022-10-24,14643461623
2022-10-25,14713783331
2022-10-26,14358038218
2022-10-27,14515227919
2022-10-28,14961977596
2022-10-31,14705510189
2022-11-01,15094347870
2022-11-02,14618642196
2022-11-03,14573139914
2022-11-04,14908202172
2022-11-07,15143986723
2022-11-08,15239127858
2022-11-09,15032299304
2022-11-10,15843067236
2022-11-11,15483185552
2022-11-14,15160533008
2022-11-15,15119167297
2022-11-16,15239127858
2022-11-17,15086074728
2022-11-18,15346678706
2022-11-21,15417000415
2022-11-22,15814111238
2022-11-23,15727243246
2022-11-25,15735516388
2022-11-28,15317722709
2022-11-29,15396317559
2022-11-30,15582463258
2022-12-01,15888569518
2022-12-02,16165719780
2022-12-05,15942344942
2022-12-06,15665194679
2022-12-07,15665194679
2022-12-08,15570053545
2022-12-09,15718970104
2022-12-12,16082988359
2022-12-13,16219495204
2022-12-14,16132627212
2022-12-15,15690014106
2022-12-16,15772745528
2022-12-19,15545234118
2022-12-20,15834794094
2022-12-21,16153310067
2022-12-22,15942344942
2022-12-23,16157446638
2022-12-27,16298090055
2022-12-28,16016803221
2022-12-29,16293953484
2022-12-30,16302226626
2023-01-03,16092720000
2023-01-04,16294599999
2023-01-05,16199840000
2023-01-06,16669520000
2023-01-09,16512960000
2023-01-10,16706599999
2023-01-11,16640680000
2023-01-12,16756040000
2023-01-13,16789000000
2023-01-17,16731320000
2023-01-18,16286360000
2023-01-19,15833160000
2023-01-20,15944400000
2023-01-23,16245160000
2023-01-24,16236919999
2023-01-25,16319320000
2023-01-26,16817840000
2023-01-27,16644800000
2023-01-30,16558280000
2023-01-31,16764280000
2023-02-01,16723080000
2023-02-02,16574759999
2023-02-03,16422320000
2023-02-06,16463520000
2023-02-07,16834320000
2023-02-08,16826080000
2023-02-09,16665400000
2023-02-10,16694240000
2023-02-13,16924960000
2023-02-14,17724240000
2023-02-15,17884920000
2023-02-16,17695400000
2023-02-17,17724240000
2023-02-21,17341080000
2023-02-22,17299880000
2023-02-23,17316360000
2023-02-24,17287520000
2023-02-27,17435840000
2023-02-28,17378160000
2023-03-01,17633600000
2023-03-02,17860200000
2023-03-03,18025000000
2023-03-06,18029120000
2023-03-07,17860200000
2023-03-08,18016760000
2023-03-09,17328720000
2023-03-10,16826080000
