,IBM
2018-07-17,124998416000
2018-07-18,125891392000
2018-07-19,130010016000
2018-07-20,127485992000
2018-07-23,126921048000
2018-07-24,127513328000
2018-07-25,127722903999
2018-07-26,127804911999
2018-07-27,126447224000
2018-07-30,126738808000
2018-07-31,126255872000
2018-08-01,125007528000
2018-08-02,124533703999
2018-08-03,128661439999
2018-08-06,127212632000
2018-08-07,128060048000
2018-08-08,127959816000
2018-08-09,126110080000
2018-08-10,125864056000
2018-08-13,124315016000
2018-08-14,124889072000
2018-08-15,125362896000
2018-08-16,126611239999
2018-08-17,127239967999
2018-08-20,127631784000
2018-08-21,127157960000
2018-08-22,126520120000
2018-08-23,126638575999
2018-08-24,127221744000
2018-08-27,127786688000
2018-08-28,127695567999
2018-08-29,128524760000
2018-08-30,127121511999
2018-08-31,127604448000
2018-09-04,126902824000
2018-09-05,127759352000
2018-09-06,127522439999
2018-09-07,126702360000
2018-09-10,126875488000
2018-09-11,127613560000
2018-09-12,127677344000
2018-09-13,129754880000
2018-09-14,129217272000
2018-09-17,128871016000
2018-09-18,129417736000
2018-09-19,129846000000
2018-09-20,131668400000
2018-09-21,131841528000
2018-09-24,130693416000
2018-09-25,129718432000
2018-09-26,132069328000
2018-09-27,131978208000
2018-09-28,131723072000
2018-10-01,131833151000
2018-10-02,132482087000
2018-10-03,132022423999
2018-10-04,130382058000
2018-10-05,128417223999
2018-10-08,127858418000
2018-10-09,126866987999
2018-10-10,122946333000
2018-10-11,119791783000
2018-10-12,121369058000
2018-10-15,121603395999
2018-10-16,125046362000
2018-10-17,115501595000
2018-10-18,112491253000
2018-10-19,111238446000
2018-10-22,112031590000
2018-10-23,113059072000
2018-10-24,109616106000
2018-10-25,108958157000
2018-10-26,107525090000
2018-10-29,103090694000
2018-10-30,99440429000
2018-10-31,99458455000
2018-11-01,100666197000
2018-11-02,99665754000
2018-11-05,103451214000
2018-11-06,106092023000
2018-11-07,107570155000
2018-11-08,106308335000
2018-11-09,106452543000
2018-11-12,104172254000
2018-11-13,104127189000
2018-11-14,103568383000
2018-11-15,104640930000
2018-11-16,104749086000
2018-11-19,103667526000
2018-11-20,100990665000
2018-11-21,102171368000
2018-11-23,100981652000
2018-11-26,103018590000
2018-11-27,103424175000
2018-11-28,105983867000
2018-11-29,104676982000
2018-11-30,107074440000
2018-12-03,107975740000
2018-12-04,104776125000
2018-12-06,106767998000
2018-12-07,102829317000
2018-12-10,104370540000
2018-12-11,104163241000
2018-12-12,104397579000
2018-12-13,104028046000
2018-12-14,103316019000
2018-12-17,100035287000
2018-12-18,100512976000
2018-12-19,100323703000
2018-12-20,97385465000
2018-12-21,95591878000
2018-12-24,92689692000
2018-12-26,95979437000
2018-12-27,98043414000
2018-12-28,97394478000
2018-12-31,96672832000
2019-01-02,97980544000
2019-01-03,96023424000
2019-01-04,99777536000
2019-01-07,100480320000
2019-01-08,101912576000
2019-01-09,102642048000
2019-01-10,103576128000
2019-01-11,103300352000
2019-01-14,102392960000
2019-01-15,103531648000
2019-01-16,103433792000
2019-01-17,103923072000
2019-01-18,105301952000
2019-01-22,104198848000
2019-01-23,113023680000
2019-01-24,112712320000
2019-01-25,113939968000
2019-01-28,114197952000
2019-01-29,114242431999
2019-01-30,114286912000
2019-01-31,114322495999
2019-02-01,114046719999
2019-02-04,114971904000
2019-02-05,115283264000
2019-02-06,115941568000
2019-02-07,113272768000
2019-02-08,113717568000
2019-02-11,113957760000
2019-02-12,115710272000
2019-02-13,116955712000
2019-02-14,116075007999
2019-02-15,117391616000
2019-02-19,117960960000
2019-02-20,117364928000
2019-02-21,117231488000
2019-02-22,118432448000
2019-02-25,118610368000
2019-02-26,118832768000
2019-02-27,118361280000
2019-02-28,117480576000
2019-03-01,118387968000
2019-03-04,117729664000
2019-03-05,117267072000
2019-03-06,116502016000
2019-03-07,115123136000
2019-03-08,114891840000
2019-03-11,117115840000
2019-03-12,117605119999
2019-03-13,117845312000
2019-03-14,118041024000
2019-03-15,118583680000
2019-03-18,119241984000
2019-03-19,119482176000
2019-03-20,118726016000
2019-03-21,120291712000
2019-03-22,118601472000
2019-03-25,118370176000
2019-03-26,119250880000
2019-03-27,118423552000
2019-03-28,119001792000
2019-03-29,119998143999
2019-04-01,121419494434
2019-04-02,121162475066
2019-04-03,121694239275
2019-04-04,120976357593
2019-04-05,121401768960
2019-04-08,121490396328
2019-04-09,120409142436
2019-04-10,121180200539
2019-04-11,121827180327
2019-04-12,122305768116
2019-04-15,121924670432
2019-04-16,122979336114
2019-04-17,117865536969
2019-04-18,118902477177
2019-04-22,117679419495
2019-04-23,118991104545
2019-04-24,118583418651
2019-04-25,117457851075
2019-04-26,118149144547
2019-04-29,117812360548
2019-04-30,118849300756
2019-05-01,119097457387
2019-05-02,118273222862
2019-05-03,118831575282
2019-05-06,118946790861
2019-05-07,116624753814
2019-05-08,116926086866
2019-05-09,114674951713
2019-05-10,114657226240
2019-05-13,111351425406
2019-05-14,112955580770
2019-05-15,113877305400
2019-05-16,115126951291
2019-05-17,113806403505
2019-05-20,114488834240
2019-05-21,115614401816
2019-05-22,115525774448
2019-05-23,112175659930
2019-05-24,112078169825
2019-05-28,110536053619
2019-05-29,109889073831
2019-05-30,109782720989
2019-05-31,107602487731
2019-06-03,108683741623
2019-06-04,112423816561
2019-06-05,111413464564
2019-06-06,112033856141
2019-06-07,112955580770
2019-06-10,114160912978
2019-06-11,115188990449
2019-06-12,114276128557
2019-06-13,115029461186
2019-06-14,114515422451
2019-06-17,114347030451
2019-06-18,115552362659
2019-06-19,116146166026
2019-06-20,117643968548
2019-06-21,117945301600
2019-06-24,118069379916
2019-06-25,117236282654
2019-06-26,117369223707
2019-06-27,117369223707
2019-06-28,116846322234
2019-07-01,118484779999
2019-07-02,118768300000
2019-07-03,119893520000
2019-07-05,119751760000
2019-07-08,119069539999
2019-07-09,118015199999
2019-07-10,118980940000
2019-07-11,119636580000
2019-07-12,120903560000
2019-07-15,121399720000
2019-07-16,121576920000
2019-07-17,121187080000
2019-07-18,126742300000
2019-07-19,126786600000
2019-07-22,126830900000
2019-07-23,127380220000
2019-07-24,127078980000
2019-07-25,127389080000
2019-07-26,128204199999
2019-07-29,127796640000
2019-07-30,126857480000
2019-07-31,125563920000
2019-08-01,127327060000
2019-08-02,124722220000
2019-08-05,119229020000
2019-08-06,119202440000
2019-08-07,117829140000
2019-08-08,118670840000
2019-08-09,115304039999
2019-08-12,113221940000
2019-08-13,115020520000
2019-08-14,111175280000
2019-08-15,111742320000
2019-08-16,113301680000
2019-08-19,114382600000
2019-08-20,112654900000
2019-08-21,113718100000
2019-08-22,113771260000
2019-08-23,109748820000
2019-08-26,110103220000
2019-08-27,111104400000
2019-08-28,112451120000
2019-08-29,114249699999
2019-08-30,114799020000
2019-09-03,113585199999
2019-09-04,115472380000
2019-09-05,119406220000
2019-09-06,119069539999
2019-09-09,120788380000
2019-09-10,122861619999
2019-09-11,121630080000
2019-09-12,121647800000
2019-09-13,121692100000
2019-09-16,120682060000
2019-09-17,120451699999
2019-09-18,120469420000
2019-09-19,121098480000
2019-09-20,120177039999
2019-09-23,120336520000
2019-09-24,120008699999
2019-09-25,121257960000
2019-09-26,121594640000
2019-09-27,121328840000
2019-09-30,123324642000
2019-10-01,121834314000
2019-10-02,120166566000
2019-10-03,120441567000
2019-10-04,121266569999
2019-10-07,119820597000
2019-10-08,117354459000
2019-10-09,118454463000
2019-10-10,119687531999
2019-10-11,121071407999
2019-10-14,120459309000
2019-10-15,121275441000
2019-10-16,120521406000
2019-10-17,113868156000
2019-10-18,113717349000
2019-10-21,112439925000
2019-10-22,113610897000
2019-10-23,113965737000
2019-10-24,113699606999
2019-10-25,114861707999
2019-10-28,115314129000
2019-10-29,113486703000
2019-10-30,114702030000
2019-10-31,113415735000
2019-11-01,114941547000
2019-11-04,116760102000
2019-11-05,116946393000
2019-11-06,117700428000
2019-11-07,116768973000
2019-11-08,116706876000
2019-11-11,114888320999
2019-11-12,114994773000
2019-11-13,114054447000
2019-11-14,113646381000
2019-11-15,113983479000
2019-11-18,113903640000
2019-11-19,114081060000
2019-11-20,112963314000
2019-11-21,113504445000
2019-11-22,113930253000
2019-11-25,115314129000
2019-11-26,114568965000
2019-11-27,113451219000
2019-11-29,114027834000
2019-12-02,112723797000
2019-12-03,112049601000
2019-12-04,111943149000
2019-12-05,111872181000
2019-12-06,112981056000
2019-12-09,113575413000
2019-12-10,113566542000
2019-12-11,113442348000
2019-12-12,114764127000
2019-12-13,113823801000
2019-12-16,113752832999
2019-12-17,113832672000
2019-12-18,113992350000
2019-12-19,114116543999
2019-12-20,114994773000
2019-12-23,114959289000
2019-12-24,114471384000
2019-12-26,114418157999
2019-12-27,114719772000
2019-12-30,112635087000
2019-12-31,113797200000
2020-01-02,114960480000
2020-01-03,114045840000
2020-01-06,113841599999
2020-01-07,113921520000
2020-01-08,114871680000
2020-01-09,116088239999
2020-01-10,116043840000
2020-01-13,115963920000
2020-01-14,115306800000
2020-01-15,115981680000
2020-01-16,117136080000
2020-01-17,117420239999
2020-01-21,118148400000
2020-01-22,122153280000
2020-01-23,121291920000
2020-01-24,119329440000
2020-01-27,117677760000
2020-01-28,118468080000
2020-01-29,116887440000
2020-01-30,116114879999
2020-01-31,122020080000
2020-02-03,124177920000
2020-02-04,126584400000
2020-02-05,132720480000
2020-02-06,133084560000
2020-02-07,130234080000
2020-02-10,131104319999
2020-02-11,130296239999
2020-02-12,131850239999
2020-02-13,130997760000
2020-02-14,127934160000
2020-02-18,128280480000
2020-02-19,128076239999
2020-02-20,128378160000
2020-02-21,127206000000
2020-02-24,124311120000
2020-02-25,120306239999
2020-02-26,118636800000
2020-02-27,113006880000
2020-02-28,110493840000
2020-03-02,114010319999
2020-03-03,109428240000
2020-03-04,113948160000
2020-03-05,109978800000
2020-03-06,108433680000
2020-03-09,100015440000
2020-03-10,105920640000
2020-03-11,100148640000
2020-03-12,87281520000
2020-03-13,91641600000
2020-03-16,84111360000
2020-03-17,90540480000
2020-03-18,87912000000
2020-03-19,85185840000
2020-03-20,80985600000
2020-03-23,80452800000
2020-03-24,89545920000
2020-03-25,89865600000
2020-03-26,95841840000
2020-03-27,91712640000
2020-03-30,95868480000
2020-03-31,94320870000
2020-04-01,89402488000
2020-04-02,93529304000
2020-04-03,90416404000
2020-04-06,97629438000
2020-04-07,97736166000
2020-04-08,101427176000
2020-04-09,103312704000
2020-04-13,103010308000
2020-04-14,105358324000
2020-04-15,100920218000
2020-04-16,98403216000
2020-04-17,102138696000
2020-04-20,102378834000
2020-04-21,99283722000
2020-04-22,101444964000
2020-04-23,103179294000
2020-04-24,106052056000
2020-04-27,107065972000
2020-04-28,107368368000
2020-04-29,109422882000
2020-04-30,106763576000
2020-05-01,103623994000
2020-05-04,103463902000
2020-05-05,104228786000
2020-05-06,104726850000
2020-05-07,103081460000
2020-05-08,104575652000
2020-05-11,104237680000
2020-05-12,102254318000
2020-05-13,98403216000
2020-05-14,99443814000
2020-05-15,99470496000
2020-05-18,103357174000
2020-05-19,102281000000
2020-05-20,103205976000
2020-05-21,101284872000
2020-05-22,100662292000
2020-05-26,103535054000
2020-05-27,106745788000
2020-05-28,105883070000
2020-05-29,106203254000
2020-06-01,106194360000
2020-06-02,107137124000
2020-06-03,109725278000
2020-06-04,109591868000
2020-06-05,112286750000
2020-06-08,115426332000
2020-06-09,112126658000
2020-06-10,110427904000
2020-06-11,100342108000
2020-06-12,103659570000
2020-06-15,103437220000
2020-06-16,106416710000
2020-06-17,105562886000
2020-06-18,105571780000
2020-06-19,104130952000
2020-06-22,102948050000
2020-06-23,101533904000
2020-06-24,98990220000
2020-06-25,101213720000
2020-06-26,99648376000
2020-06-29,101818512000
2020-06-30,102918853954
2020-07-01,101020212356
2020-07-02,102009645302
2020-07-06,102419680576
2020-07-07,100200141807
2020-07-08,100307107530
2020-07-09,98604569759
2020-07-10,100859763770
2020-07-13,101581782406
2020-07-14,102776232989
2020-07-15,104817495552
2020-07-16,105682135153
2020-07-17,106618085237
2020-07-20,107687742475
2020-07-21,107429241976
2020-07-22,109648780746
2020-07-23,108507813025
2020-07-24,107197482908
2020-07-27,107554035321
2020-07-28,106074342808
2020-07-29,106796361443
2020-07-30,104737271260
2020-07-31,104764012690
2020-08-03,105931721842
2020-08-04,107242051959
2020-08-05,106903327167
2020-08-06,107473811028
2020-08-07,106484378082
2020-08-10,108320623008
2020-08-11,108017553457
2020-08-12,107972984406
2020-08-13,106546774754
2020-08-14,106751792392
2020-08-17,106047601377
2020-08-18,106457636651
2020-08-19,105530600378
2020-08-20,104942288897
2020-08-21,104951202707
2020-08-24,107099430994
2020-08-25,106216963773
2020-08-26,105815842308
2020-08-27,106225877583
2020-08-28,106582429996
2020-08-31,105084909862
2020-09-01,105156220345
2020-09-02,109229831661
2020-09-03,106056515187
2020-09-04,104220270261
2020-09-08,103293233988
2020-09-09,104184615020
2020-09-10,102740577748
2020-09-11,103507165435
2020-09-14,104041994055
2020-09-15,104345063605
2020-09-16,105860411360
2020-09-17,106457636651
2020-09-18,104612477915
2020-09-21,102473163438
2020-09-22,102696008696
2020-09-23,101260885235
2020-09-24,100636918512
2020-09-25,101367850959
2020-09-28,103738924504
2020-09-29,103061474919
2020-09-30,103827232000
2020-10-01,103327376000
2020-10-02,102890002000
2020-10-05,104112864000
2020-10-06,104086086000
2020-10-07,105871286000
2020-10-08,112208746000
2020-10-09,109048942000
2020-10-12,108558012000
2020-10-13,106754960000
2020-10-14,107469040000
2020-10-15,106576440000
2020-10-16,107460114000
2020-10-19,107112000000
2020-10-20,100158646000
2020-10-21,98186000000
2020-10-22,98784042000
2020-10-23,98989340000
2020-10-26,95758128000
2020-10-27,94347820000
2020-10-28,91009496000
2020-10-29,92937512000
2020-10-30,95285050000
2020-11-02,96347244000
2020-11-03,97418364000
2020-11-04,95490348000
2020-11-05,97936072000
2020-11-06,97311252000
2020-11-09,98587670000
2020-11-10,100613872000
2020-11-11,100015830000
2020-11-12,97703996000
2020-11-13,99712346000
2020-11-16,100997690000
2020-11-17,100435352000
2020-11-18,99640938000
2020-11-19,99997978000
2020-11-20,99792680000
2020-11-23,102479406000
2020-11-24,106174770000
2020-11-25,105987324000
2020-11-27,106112288000
2020-11-30,105407134000
2020-12-01,105094724000
2020-12-02,106344364000
2020-12-03,105478542000
2020-12-04,108549086000
2020-12-07,106415772000
2020-12-08,107272668000
2020-12-09,108192046000
2020-12-10,106629996000
2020-12-11,106040880000
2020-12-14,105416060000
2020-12-15,107460114000
2020-12-16,107138778000
2020-12-17,107138778000
2020-12-18,107397632000
2020-12-21,105291096000
2020-12-22,105478542000
2020-12-23,105728470000
2020-12-24,106406846000
2020-12-28,106513958000
2020-12-29,105648136000
2020-12-30,106103362000
2020-12-31,107539544431
2021-01-04,105886327236
2021-01-05,107762952160
2021-01-06,110452781217
2021-01-07,110202564561
2021-01-08,109809366958
2021-01-11,109854048503
2021-01-12,110390227053
2021-01-13,108433175347
2021-01-14,110184691942
2021-01-15,109684258629
2021-01-19,110229373488
2021-01-20,111131940713
2021-01-21,112472387087
2021-01-22,101328809565
2021-01-25,101310936946
2021-01-26,104644180263
2021-01-27,104626307645
2021-01-28,102588829156
2021-01-29,101757752404
2021-02-01,102982026759
2021-02-02,102043714298
2021-02-03,101766688714
2021-02-04,103393096981
2021-02-05,104045447549
2021-02-08,105600365343
2021-02-09,104313536824
2021-02-10,104429708843
2021-02-11,103294797580
2021-02-12,103205434488
2021-02-16,102579892847
2021-02-17,102490529756
2021-02-18,103142880324
2021-02-19,101659453004
2021-02-22,103250116034
2021-02-23,103125007706
2021-02-24,105260785595
2021-02-25,104626307645
2021-02-26,101605835149
2021-03-01,103151816633
2021-03-02,102803300576
2021-03-03,104536944553
2021-03-04,102615638084
2021-03-05,104939078465
2021-03-08,106628040897
2021-03-09,106091862347
2021-03-10,109246379481
2021-03-11,108620837839
2021-03-12,109022971752
2021-03-15,109854048503
2021-03-16,109559150301
2021-03-17,110238309797
2021-03-18,111114068095
2021-03-19,110122137778
2021-03-22,111534074625
2021-03-23,111453647843
2021-03-24,111596628790
2021-03-25,113687725133
2021-03-26,116511598828
2021-03-29,116073719679
2021-03-30,115099661980
2021-03-31,114023000000
2021-04-01,113996150000
2021-04-05,116305249999
2021-04-06,114846400000
2021-04-07,115455000000
2021-04-08,115616100000
2021-04-09,116135199999
2021-04-12,115159649999
2021-04-13,112241950000
2021-04-14,113486000000
2021-04-15,113441250000
2021-04-16,114309400000
2021-04-19,113906650000
2021-04-20,118211600000
2021-04-21,122829800000
2021-04-22,120887650000
2021-04-23,121872149999
2021-04-26,121129300000
2021-04-27,121505199999
2021-04-28,122355450000
2021-04-29,123420500000
2021-04-30,121397799999
2021-05-03,123850100000
2021-05-04,124709300000
2021-05-05,124252850000
2021-05-06,126991549999
2021-05-07,124458700000
2021-05-10,125067300000
2021-05-11,123402600000
2021-05-12,120905550000
2021-05-13,123357850000
2021-05-14,123796400000
2021-05-17,124163349999
2021-05-18,123134100000
2021-05-19,122516549999
2021-05-20,123107250000
2021-05-21,123841150000
2021-05-24,123832200000
2021-05-25,123035650000
2021-05-26,122677650000
2021-05-27,123062500000
2021-05-28,122990899999
2021-06-01,123375750000
2021-06-02,124682450000
2021-06-03,124539250000
2021-06-04,126141300000
2021-06-07,126651449999
2021-06-08,127546449999
2021-06-09,128915800000
2021-06-10,128808399999
2021-06-11,129443850000
2021-06-14,128369850000
2021-06-15,127797050000
2021-06-16,126490350000
2021-06-17,124583999999
2021-06-18,122462850000
2021-06-21,125478999999
2021-06-22,125228399999
2021-06-23,123733750000
2021-06-24,124440800000
2021-06-25,125640100000
2021-06-28,124315500000
2021-06-29,124539250000
2021-06-30,125719593999
2021-07-01,125934898000
2021-07-02,120085806000
2021-07-06,119027228000
2021-07-07,119915356999
2021-07-08,120704805000
2021-07-09,121377630000
2021-07-12,120857312000
2021-07-13,120310081000
2021-07-14,119915356999
2021-07-15,120453617000
2021-07-16,119125909000
2021-07-19,118282635000
2021-07-20,120040951000
2021-07-21,121189239000
2021-07-22,120677892000
2021-07-23,121216152000
2021-07-26,122445179000
2021-07-27,122427237000
2021-07-28,121592934000
2021-07-29,121727499000
2021-07-30,120893195999
2021-08-02,121287919999
2021-08-03,123557582999
2021-08-04,122436207999
2021-08-05,122445179000
2021-08-06,123575525000
2021-08-09,121144384000
2021-08-10,121252036000
2021-08-11,121897948000
2021-08-12,122705338000
2021-08-13,122795048000
2021-08-16,123153888000
2021-08-17,122149136000
2021-08-18,119619314000
2021-08-19,118372344999
2021-08-20,119305329000
2021-08-23,119744907999
2021-08-24,119933299000
2021-08-25,119951241000
2021-08-26,119027228000
2021-08-27,119565488000
2021-08-30,119188706000
2021-08-31,120363906999
2021-09-01,119466806999
2021-09-02,120076835000
2021-09-03,119709024000
2021-09-07,118408229000
2021-09-08,118928547000
2021-09-09,118130128000
2021-09-10,117511129000
2021-09-13,118479997000
2021-09-14,116829332999
2021-09-15,117672606999
2021-09-16,117008753000
2021-09-17,115977088000
2021-09-20,115187640000
2021-09-21,114039352000
2021-09-22,115465741000
2021-09-23,117268912000
2021-09-24,117914824000
2021-09-27,118838837000
2021-09-28,117896881999
2021-09-29,119368126000
2021-09-30,119298924000
2021-10-01,123071364000
2021-10-04,123745014000
2021-10-05,122918670000
2021-10-06,122245020000
2021-10-07,121768974000
2021-10-08,122981543999
2021-10-11,122307893999
2021-10-12,120619278000
2021-10-13,120870774000
2021-10-14,123125256000
2021-10-15,124176150000
2021-10-18,122209092000
2021-10-19,121921668000
2021-10-20,121849812000
2021-10-21,110200158000
2021-10-22,109813932000
2021-10-25,109607346000
2021-10-26,109167228000
2021-10-27,107487594000
2021-10-28,108062442000
2021-10-29,107424720000
2021-11-01,108439686000
2021-11-02,108349866000
2021-11-03,109167228000
2021-11-04,108547470000
2021-11-05,111026502000
2021-11-08,111861828000
2021-11-09,108547470000
2021-11-10,107981604000
2021-11-11,108026514000
2021-11-12,106849872000
2021-11-15,106769034000
2021-11-16,106400772000
2021-11-17,106041492000
2021-11-18,104784012000
2021-11-19,104236110000
2021-11-22,104613354000
2021-11-23,104900778000
2021-11-24,104846886000
2021-11-26,104020542000
2021-11-29,106436700000
2021-11-30,105179220000
2021-12-01,105017544000
2021-12-02,104999580000
2021-12-03,106742088000
2021-12-06,107703162000
2021-12-07,109203156000
2021-12-08,110496564000
2021-12-09,110990574000
2021-12-10,111457638000
2021-12-13,110101356000
2021-12-14,111161232000
2021-12-15,110577402000
2021-12-16,113110326000
2021-12-17,114430680000
2021-12-20,114125292000
2021-12-21,115840854000
2021-12-22,116541450000
2021-12-23,117331866000
2021-12-27,118221084000
2021-12-28,119128266000
2021-12-29,119774970000
2021-12-30,120277962000
2021-12-31,120200438000
2022-01-03,122340772000
2022-01-04,124121386000
2022-01-05,124301246000
2022-01-06,121711262000
2022-01-07,121252619000
2022-01-10,121432479000
2022-01-11,119489991000
2022-01-12,120137487000
2022-01-13,121189667999
2022-01-14,120695053000
2022-01-18,119552942000
2022-01-19,118329894000
2022-01-20,117646426000
2022-01-21,116324455000
2022-01-24,115847826000
2022-01-25,122394730000
2022-01-26,120740017999
2022-01-27,119175236000
2022-01-28,120955850000
2022-01-31,120119501000
2022-02-01,121882129000
2022-02-02,123428925000
2022-02-03,123905554000
2022-02-04,123338995000
2022-02-07,123419932000
2022-02-08,123222086000
2022-02-09,123914547000
2022-02-10,120074536000
2022-02-11,119328117000
2022-02-14,117043895000
2022-02-15,116855042000
2022-02-16,116171574000
2022-02-17,112385521000
2022-02-18,111827955000
2022-02-22,111441256000
2022-02-23,109777551000
2022-02-24,109687621000
2022-02-25,111675074000
2022-02-28,110173243000
2022-03-01,109130055000
2022-03-02,111387298000
2022-03-03,113248849000
2022-03-04,113869366000
2022-03-07,113374751000
2022-03-08,113024024000
2022-03-09,113509646000
2022-03-10,111827955000
2022-03-11,111477228000
2022-03-14,111459242000
2022-03-15,112988052000
2022-03-16,114247072000
2022-03-17,115074428000
2022-03-18,115793867999
2022-03-21,115200330000
2022-03-22,116063658000
2022-03-23,115380190000
2022-03-24,116234525000
2022-03-25,118123055000
2022-03-28,118230971000
2022-03-29,118653642000
2022-03-30,118824509000
2022-03-31,117213030000
2022-04-01,117330225000
2022-04-04,117438405000
2022-04-05,116194334999
2022-04-06,116645084999
2022-04-07,115887825000
2022-04-08,115148595000
2022-04-11,113922555000
2022-04-12,113570970000
2022-04-13,113715210000
2022-04-14,114093840000
2022-04-18,113742255000
2022-04-19,116428725000
2022-04-20,124695480000
2022-04-21,126074775000
2022-04-22,124632375000
2022-04-25,125398650000
2022-04-26,122775285000
2022-04-27,121756590000
2022-04-28,122369610000
2022-04-29,119187315000
2022-05-02,119935560000
2022-05-03,119466780000
2022-05-04,123866100000
2022-05-05,122531879999
2022-05-06,124109504999
2022-05-09,121197660000
2022-05-10,116410695000
2022-05-11,117871125000
2022-05-12,119809350000
2022-05-13,120440400000
2022-05-16,121729545000
2022-05-17,124740555000
2022-05-18,119845410000
2022-05-19,116888490000
2022-05-20,115824719999
2022-05-23,118249754999
2022-05-24,120620700000
2022-05-25,121152584999
2022-05-26,123406334999
2022-05-27,125551905000
2022-05-31,125164260000
2022-06-01,125696145000
2022-06-02,126345225000
2022-06-03,127273770000
2022-06-06,128806320000
2022-06-07,128716170000
2022-06-08,126958245000
2022-06-09,124370940000
2022-06-10,122775285000
2022-06-13,121801665000
2022-06-14,122351580000
2022-06-15,123559590000
2022-06-16,122306504999
2022-06-17,121720530000
2022-06-21,124271775000
2022-06-22,123577620000
2022-06-23,124803660000
2022-06-24,128067090000
2022-06-27,128734200000
2022-06-28,127886790000
2022-06-29,126850065000
2022-06-30,127646607768
2022-07-01,127583322390
2022-07-05,124419053482
2022-07-06,124834928824
2022-07-07,127321140109
2022-07-08,126995672450
2022-07-11,127474833171
2022-07-12,125829413338
2022-07-13,124021259676
2022-07-14,125720924118
2022-07-15,126498430193
2022-07-18,124880132666
2022-07-19,118325575641
2022-07-20,116788645028
2022-07-21,114953369061
2022-07-22,115947853575
2022-07-25,116210035856
2022-07-26,115794160514
2022-07-27,116734400418
2022-07-28,116824808101
2022-07-29,118244208726
2022-08-01,119374304765
2022-08-02,119166367094
2022-08-03,119645527814
2022-08-04,119012674032
2022-08-05,119772098570
2022-08-08,119889628558
2022-08-09,117050827309
2022-08-10,118886103276
2022-08-11,119826343180
2022-08-12,121155336122
2022-08-15,121987086806
2022-08-16,123460732041
2022-08-17,124572746543
2022-08-18,125729964887
2022-08-19,125097111105
2022-08-22,122547614442
2022-08-23,121815312208
2022-08-24,120450156194
2022-08-25,121128213817
2022-08-26,117873537225
2022-08-29,117810251847
2022-08-30,117150275760
2022-08-31,116128668941
2022-09-01,117222601907
2022-09-02,115531978233
2022-09-06,114564616024
2022-09-07,115459652087
2022-09-08,116146750478
2022-09-09,116797685796
2022-09-12,118126678738
2022-09-13,115043776744
2022-09-14,115441570550
2022-09-15,113452601522
2022-09-16,115061858281
2022-09-19,115477733623
2022-09-20,114184903755
2022-09-21,112946318496
2022-09-22,113289867692
2022-09-23,110939267932
2022-09-26,110306414150
2022-09-27,110062313405
2022-09-28,110984471773
2022-09-29,109962864954
2022-09-30,107618098000
2022-10-03,110063758000
2022-10-04,113677900000
2022-10-05,113895292000
2022-10-06,110715934000
2022-10-07,107627156000
2022-10-10,106657950000
2022-10-11,106703240000
2022-10-12,106494906000
2022-10-13,110317382000
2022-10-14,108732232000
2022-10-17,110072816000
2022-10-18,111359052000
2022-10-19,110969558000
2022-10-20,116214140000
2022-10-21,117663420000
2022-10-24,120190602000
2022-10-25,120407994000
2022-10-26,122292057999
2022-10-27,122074666000
2022-10-28,125462357999
2022-10-31,125263082000
2022-11-01,125181559999
2022-11-02,123940614000
2022-11-03,121802926000
2022-11-04,124058368000
2022-11-07,125308372000
2022-11-08,126848232000
2022-11-09,124447861999
2022-11-10,127926133999
2022-11-11,129683385999
2022-11-14,130616359999
2022-11-15,130743172000
2022-11-16,130906216000
2022-11-17,132328322000
2022-11-18,133732311999
2022-11-21,132862744000
2022-11-22,135054780000
2022-11-23,134737750000
2022-11-25,134393546000
2022-11-28,132409844000
2022-11-29,132690642000
2022-11-30,134873620000
2022-12-01,135109128000
2022-12-02,134665285999
2022-12-05,133523978000
2022-12-06,133605500000
2022-12-07,133397166000
2022-12-08,133859124000
2022-12-09,133197890000
2022-12-12,135154418000
2022-12-13,136386306000
2022-12-14,135743188000
2022-12-15,128949688000
2022-12-16,126956928000
2022-12-19,125788446000
2022-12-20,127971424000
2022-12-21,128750411999
2022-12-22,127609104000
2022-12-23,128306570000
2022-12-27,129004035999
2022-12-28,126830116000
2022-12-29,127772148000
2022-12-30,127618161999
2023-01-03,128460430854
2023-01-04,129413334086
2023-01-05,128061119024
2023-01-06,130411613661
2023-01-09,130275484628
2023-01-10,131409893237
2023-01-11,131827355605
2023-01-12,132090538402
2023-01-13,132399097544
2023-01-17,131763828723
2023-01-18,127425850203
2023-01-19,127616430849
2023-01-20,128142796444
2023-01-23,128741764189
2023-01-24,128405979241
2023-01-25,127743484614
2023-01-26,122016989957
2023-01-27,121962538343
2023-01-30,122788387811
2023-01-31,122271097485
2023-02-01,122597807164
2023-02-02,123777592117
2023-02-03,124276731905
2023-02-06,123587011471
2023-02-07,123278452330
2023-02-08,123405506094
2023-02-09,121381721136
2023-02-10,123060645877
2023-02-13,124648817929
2023-02-14,123432731900
2023-02-15,123786667386
2023-02-16,122516129745
2023-02-17,122534280282
2023-02-21,119530366286
2023-02-22,118858796390
2023-02-23,118695441550
2023-02-24,118495785635
2023-02-27,118423183484
2023-02-28,117343226489
2023-03-01,116335871644
2023-03-02,117007441540
2023-03-03,117651785630
