,CHRW
2018-06-26,11839098960
2018-06-27,11675926080
2018-06-28,11649427920
2018-06-29,11667558240
2018-07-02,11883799140
2018-07-03,11796357030
2018-07-05,11714466800
2018-07-06,11722794620
2018-07-09,11917110420
2018-07-10,11919886360
2018-07-11,11914334480
2018-07-12,11912946510
2018-07-13,12039251780
2018-07-16,12116978100
2018-07-17,12172496900
2018-07-18,12330725480
2018-07-19,12434823230
2018-07-20,12536145040
2018-07-23,12441763080
2018-07-24,12488954060
2018-07-25,12734624750
2018-07-26,12748504450
2018-07-27,12692985650
2018-07-30,12556964590
2018-07-31,12801247310
2018-08-01,13238457860
2018-08-02,13245397710
2018-08-03,13295364630
2018-08-06,13355047340
2018-08-07,13368927040
2018-08-08,13334227790
2018-08-09,13151015750
2018-08-10,13171835300
2018-08-13,13038590180
2018-08-14,13042754090
2018-08-15,13126032290
2018-08-16,13380030800
2018-08-17,13482740580
2018-08-20,13514663890
2018-08-21,13492456370
2018-08-22,13500784190
2018-08-23,13380030800
2018-08-24,13393910500
2018-08-27,13436937570
2018-08-28,13368927040
2018-08-29,13334227790
2018-08-30,13266217260
2018-08-31,13335615760
2018-09-04,13337003730
2018-09-05,13403626290
2018-09-06,13491068400
2018-09-07,13385582680
2018-09-10,13904683460
2018-09-11,13832509020
2018-09-12,13756170670
2018-09-13,13675668410
2018-09-14,13892191730
2018-09-17,13423057870
2018-09-18,13489680430
2018-09-19,13443877420
2018-09-20,13374478920
2018-09-21,13542423290
2018-09-24,13374478920
2018-09-25,13350883430
2018-09-26,13495232310
2018-09-27,13517439830
2018-09-28,13591002240
2018-10-01,13482058480
2018-10-02,13373198850
2018-10-03,13494460210
2018-10-04,13440719380
2018-10-05,13404892160
2018-10-08,13471034720
2018-10-09,13262961250
2018-10-10,12753112350
2018-10-11,12554684670
2018-10-12,12633228960
2018-10-15,12816498970
2018-10-16,12980477400
2018-10-17,12908822960
2018-10-18,12861971980
2018-10-19,12520235420
2018-10-22,12627717080
2018-10-23,12181254800
2018-10-24,11890503130
2018-10-25,12044835770
2018-10-26,11876723430
2018-10-29,11996606820
2018-10-30,12166097130
2018-10-31,12268066910
2018-11-01,12525747300
2018-11-02,12222593900
2018-11-05,12144049610
2018-11-06,12240507510
2018-11-07,12521613390
2018-11-08,12590511890
2018-11-09,12347989170
2018-11-12,12146805550
2018-11-13,12152317430
2018-11-14,12401730000
2018-11-15,12575354220
2018-11-16,12511967600
2018-11-19,12480274290
2018-11-20,12131647880
2018-11-21,12297004280
2018-11-23,12295626310
2018-11-26,12498187900
2018-11-27,12543660910
2018-11-28,12662166330
2018-11-29,12642874750
2018-11-30,12722797010
2018-12-03,12604291590
2018-12-04,12246019390
2018-12-06,12408619850
2018-12-07,12083418930
2018-12-10,12101332540
2018-12-11,12135781790
2018-12-12,12142671640
2018-12-13,11689319510
2018-12-14,11664516050
2018-12-17,11690697480
2018-12-18,11709989060
2018-12-19,11558412360
2018-12-20,11380654230
2018-12-21,11143643390
2018-12-24,10894230820
2018-12-26,11329669340
2018-12-27,11482624010
2018-12-28,11466088370
2018-12-31,11592142860
2019-01-02,11439124920
2019-01-03,11017291680
2019-01-04,11399147260
2019-01-07,11454288860
2019-01-08,11546651040
2019-01-09,11678990880
2019-01-10,11778245760
2019-01-11,11804438020
2019-01-14,11834765900
2019-01-15,11749296420
2019-01-16,11720347080
2019-01-17,11860958160
2019-01-18,12223514180
2019-01-22,11986405300
2019-01-23,11990540920
2019-01-24,11929885160
2019-01-25,12000190700
2019-01-28,11961591580
2019-01-29,11939534940
2019-01-30,11956077420
2019-01-31,11961591580
2019-02-01,12092552880
2019-02-04,12216621480
2019-02-05,12368260880
2019-02-06,12515764660
2019-02-07,12456487440
2019-02-08,12456487440
2019-02-11,12419266860
2019-02-12,12546092540
2019-02-13,12530928600
2019-02-14,12503357800
2019-02-15,12606748300
2019-02-19,12675675300
2019-02-20,12685325080
2019-02-21,12707381720
2019-02-22,12674296760
2019-02-25,12548849620
2019-02-26,12559877940
2019-02-27,12416509780
2019-02-28,12459244520
2019-03-01,12434430800
2019-03-04,12233163960
2019-03-05,12245570820
2019-03-06,12129773460
2019-03-07,12058089380
2019-03-08,12053953760
2019-03-11,12251084980
2019-03-12,12234542500
2019-03-13,12280034320
2019-03-14,12315876360
2019-03-15,12269006000
2019-03-18,12419266860
2019-03-19,12173886740
2019-03-20,11943670560
2019-03-21,12031897120
2019-03-22,11673476720
2019-03-25,11501159220
2019-03-26,11792031160
2019-03-27,11830630280
2019-03-28,11894043120
2019-03-29,11991919460
2019-04-01,12113435500
2019-04-02,12139500650
2019-04-03,12168309500
2019-04-04,12241017550
2019-04-05,12272570100
2019-04-08,12294519700
2019-04-09,12241017550
2019-04-10,12117551050
2019-04-11,12301378950
2019-04-12,12455026150
2019-04-15,12467372800
2019-04-16,12280801200
2019-04-17,12273941950
2019-04-18,12345278150
2019-04-22,12368599600
2019-04-23,12446795050
2019-04-24,12541452700
2019-04-25,12151847300
2019-04-26,12039355600
2019-04-29,11127075350
2019-04-30,11111985000
2019-05-01,11074945050
2019-05-02,11443972700
2019-05-03,11509821500
2019-05-06,11415163850
2019-05-07,11324621750
2019-05-08,11422023100
2019-05-09,11342455800
2019-05-10,11212130050
2019-05-13,10981659250
2019-05-14,11165487150
2019-05-15,11229964100
2019-05-16,11374008350
2019-05-17,11279350700
2019-05-20,11220361150
2019-05-21,11234079650
2019-05-22,11136678300
2019-05-23,11076316900
2019-05-24,10936388200
2019-05-28,10838986850
2019-05-29,10932272650
2019-05-30,10808806150
2019-05-31,10924041550
2019-06-03,10947363000
2019-06-04,11007724400
2019-06-05,11111985000
2019-06-06,10914438600
2019-06-07,10932272650
2019-06-10,11002237000
2019-06-11,11031045850
2019-06-12,11279350700
2019-06-13,11464550450
2019-06-14,11482384500
2019-06-17,11288953650
2019-06-18,11454947500
2019-06-19,11437113450
2019-06-20,11523540000
2019-06-21,11390470550
2019-06-24,11368520950
2019-06-25,11350686900
2019-06-26,11430254200
2019-06-27,11546861450
2019-06-28,11571554750
2019-07-01,11498197800
2019-07-02,11405459400
2019-07-03,11597755200
2019-07-05,11578662000
2019-07-08,11445009600
2019-07-09,11345452200
2019-07-10,11209072200
2019-07-11,11297719200
2019-07-12,11600482800
2019-07-15,11525473800
2019-07-16,11585481000
2019-07-17,11217255000
2019-07-18,11245894800
2019-07-19,11408187000
2019-07-22,11349543600
2019-07-23,11375455800
2019-07-24,11713678200
2019-07-25,11465466600
2019-07-26,11608665600
2019-07-29,11600482800
2019-07-30,11560932600
2019-07-31,11419097400
2019-08-01,11046780000
2019-08-02,11136790800
2019-08-05,11068600800
2019-08-06,11091785400
2019-08-07,11387730000
2019-08-08,11736862800
2019-08-09,11521382400
2019-08-12,11514563400
2019-08-13,11541839400
2019-08-14,11236348200
2019-08-15,11305902000
2019-08-16,11431371600
2019-08-19,11498197800
2019-08-20,11479104600
2019-08-21,11491378800
2019-08-22,11417733600
2019-08-23,11214527400
2019-08-26,11331814200
2019-08-27,11228165400
2019-08-28,11342724600
2019-08-29,11472285600
2019-08-30,11522746200
2019-09-03,11189979000
2019-09-04,11286808800
2019-09-05,11447737200
2019-09-06,11357726400
2019-09-09,11359090200
2019-09-10,11824146000
2019-09-11,12147366600
2019-09-12,11790051000
2019-09-13,11878698000
2019-09-16,11631850200
2019-09-17,11762775000
2019-09-18,11836420200
2019-09-19,11674128000
2019-09-20,11524110000
2019-09-23,11440918200
2019-09-24,11344088400
2019-09-25,11573206800
2019-09-26,11468194200
2019-09-27,11427280200
2019-09-30,11529825660
2019-10-01,11365269290
2019-10-02,11178953400
2019-10-03,11165353700
2019-10-04,11327190130
2019-10-07,11346229710
2019-10-08,11172153550
2019-10-09,11290470940
2019-10-10,11468627010
2019-10-11,11593744250
2019-10-14,11603264040
2019-10-15,11599184130
2019-10-16,11695742000
2019-10-17,11785500020
2019-10-18,11771900320
2019-10-21,11805899570
2019-10-22,12083333450
2019-10-23,12109172880
2019-10-24,11924216960
2019-10-25,12254689670
2019-10-28,12284609010
2019-10-29,12310448440
2019-10-30,10482648760
2019-10-31,10286813080
2019-11-01,10158975900
2019-11-04,10271853410
2019-11-05,10382010980
2019-11-06,10690724170
2019-11-07,10762802580
2019-11-08,10615925820
2019-11-11,10452729420
2019-11-12,10267773500
2019-11-13,10149456110
2019-11-14,10154895990
2019-11-15,10161695840
2019-11-18,10226974400
2019-11-19,10322172300
2019-11-20,10275933320
2019-11-21,10145376200
2019-11-22,10280013230
2019-11-25,10364331370
2019-11-26,10478568850
2019-11-27,10573766750
2019-11-29,10451369450
2019-12-02,10573766750
2019-12-03,10338491940
2019-12-04,10388810830
2019-12-05,10377931070
2019-12-06,10338491940
2019-12-09,10372491190
2019-12-10,10308572600
2019-12-11,10320812330
2019-12-12,10605046060
2019-12-13,10410570350
2019-12-16,10478568850
2019-12-17,10576486690
2019-12-18,10573766750
2019-12-19,10435049810
2019-12-20,10444569600
2019-12-23,10445929570
2019-12-24,10545207380
2019-12-26,10595526270
2019-12-27,10598246210
2019-12-30,10545207380
2019-12-31,10594066800
2020-01-02,10543941420
2020-01-03,10531748760
2020-01-06,10365115740
2020-01-07,10610323680
2020-01-08,10675351200
2020-01-09,10760699820
2020-01-10,10854176880
2020-01-13,10900238040
2020-01-14,11074999500
2020-01-15,11312079000
2020-01-16,11393363400
2020-01-17,10938170760
2020-01-21,10865014800
2020-01-22,10879916940
2020-01-23,10810825200
2020-01-24,10786439880
2020-01-27,10630644780
2020-01-28,10550715120
2020-01-29,9945146340
2020-01-30,9840831360
2020-01-31,9783932280
2020-02-03,9755482740
2020-02-04,9785287020
2020-02-05,9854378760
2020-02-06,9968176920
2020-02-07,10076556120
2020-02-10,9878764080
2020-02-11,9851669280
2020-02-12,9932953680
2020-02-13,9771739620
2020-02-14,9755482740
2020-02-18,9815091300
2020-02-19,9954629520
2020-02-20,10136164680
2020-02-21,10099586700
2020-02-24,9773094360
2020-02-25,9733806900
2020-02-26,9708066840
2020-02-27,9465568380
2020-02-28,9334158600
2020-03-02,9495372660
2020-03-03,9248809980
2020-03-04,9590204460
2020-03-05,8992764120
2020-03-06,8952121920
2020-03-09,8490155580
2020-03-10,8776005720
2020-03-11,8685238140
2020-03-12,8143342140
2020-03-13,8449513380
2020-03-16,8272042440
2020-03-17,8751620400
2020-03-18,8785488900
2020-03-19,8678464440
2020-03-20,8658143340
2020-03-23,8567375760
2020-03-24,8609372700
2020-03-25,8438675460
2020-03-26,8926381860
2020-03-27,8468479740
2020-03-30,8831550060
2020-03-31,8937662000
2020-04-01,8987615700
2020-04-02,9304889200
2020-04-03,9200931500
2020-04-06,9773373900
2020-04-07,9699118400
2020-04-08,9831428200
2020-04-09,9885432200
2020-04-13,9622162700
2020-04-14,9584359900
2020-04-15,9574909200
2020-04-16,10020442200
2020-04-17,10021792300
2020-04-20,9763923200
2020-04-21,9580309600
2020-04-22,9664015800
2020-04-23,9515504800
2020-04-24,9758522800
2020-04-27,9996140400
2020-04-28,9992090100
2020-04-29,9620812600
2020-04-30,9572209000
2020-05-01,9562758300
2020-05-04,9442599400
2020-05-05,9603261300
2020-05-06,9508754300
2020-05-07,9713969500
2020-05-08,9963738000
2020-05-11,10044744000
2020-05-12,9817927200
2020-05-13,9692367900
2020-05-14,9745021800
2020-05-15,9788225000
2020-05-18,10509178400
2020-05-19,10255359600
2020-05-20,10479476200
2020-05-21,10517279000
2020-05-22,10511878600
2020-05-26,10564532500
2020-05-27,10822401600
2020-05-28,10916908600
2020-05-29,10953361300
2020-06-01,10889906600
2020-06-02,11095121800
2020-06-03,11315188100
2020-06-04,11111323000
2020-06-05,11213930600
2020-06-08,11489351000
2020-06-09,11217980900
2020-06-10,11097822000
2020-06-11,10634737700
2020-06-12,10494327300
2020-06-15,10548331300
2020-06-16,10542930900
2020-06-17,10617186400
2020-06-18,10511878600
2020-06-19,10497027500
2020-06-22,10401170400
2020-06-23,10437623100
2020-06-24,10603685400
2020-06-25,10438973200
2020-06-26,10349866600
2020-06-29,10498377600
2020-06-30,10726149260
2020-07-01,10730219390
2020-07-02,10742429780
2020-07-06,10882170910
2020-07-07,10880814200
2020-07-08,10921515500
2020-07-09,10971713770
2020-07-10,11153512910
2020-07-13,11133162260
2020-07-14,11367873090
2020-07-15,11519824610
2020-07-16,11655495610
2020-07-17,11705693880
2020-07-20,11572736300
2020-07-21,11610724180
2020-07-22,11559169200
2020-07-23,11563239330
2020-07-24,11677202970
2020-07-27,11898346700
2020-07-28,11823727650
2020-07-29,12926732880
2020-07-30,12693378760
2020-07-31,12715086120
2020-08-03,12690665340
2020-08-04,12951153660
2020-08-05,12957937210
2020-08-06,12910452360
2020-08-07,12995925090
2020-08-10,13111245440
2020-08-11,12929446300
2020-08-12,12981001280
2020-08-13,12905025520
2020-08-14,12899598680
2020-08-17,12926732880
2020-08-18,12883318160
2020-08-19,12947083530
2020-08-20,13096321630
2020-08-21,13090894790
2020-08-24,13157373580
2020-08-25,13099035050
2020-08-26,13198074880
2020-08-27,13331032460
2020-08-28,13394797830
2020-08-31,13336459300
2020-09-01,13461276620
2020-09-02,13522328570
2020-09-03,13242846310
2020-09-04,13282190900
2020-09-08,12986428120
2020-09-09,13432785710
2020-09-10,13370377050
2020-09-11,13385300860
2020-09-14,13663426410
2020-09-15,14117924260
2020-09-16,14040591790
2020-09-17,14051445470
2020-09-18,13991750230
2020-09-21,13831658450
2020-09-22,13914417760
2020-09-23,13725835070
2020-09-24,13811307800
2020-09-25,13887283560
2020-09-28,14008030750
2020-09-29,14069082700
2020-09-30,13894774300
2020-10-01,13762883400
2020-10-02,13715293900
2020-10-05,14140880000
2020-10-06,14085132300
2020-10-07,14434575200
2020-10-08,14431855800
2020-10-09,14338036500
2020-10-12,14279569400
2020-10-13,14223821700
2020-10-14,14252375400
2020-10-15,14293166400
2020-10-16,13628273100
2020-10-19,13597000000
2020-10-20,13666344700
2020-10-21,13701696900
2020-10-22,13539892600
2020-10-23,13670423800
2020-10-26,13541252300
2020-10-27,13601079100
2020-10-28,12044222600
2020-10-29,12248177600
2020-10-30,12023827100
2020-11-02,11875619800
2020-11-03,12131243400
2020-11-04,11980316700
2020-11-05,12074136000
2020-11-06,12321601400
2020-11-09,12770302400
2020-11-10,12766223300
2020-11-11,12690080100
2020-11-12,12310723800
2020-11-13,12505160900
2020-11-16,12634332400
2020-11-17,12719993500
2020-11-18,12628893600
2020-11-19,12749906900
2020-11-20,12589462300
2020-11-23,12532354900
2020-11-24,12838287400
2020-11-25,12649289100
2020-11-27,12607138400
2020-11-30,12777100900
2020-12-01,12758065100
2020-12-02,12550031000
2020-12-03,12581304100
2020-12-04,12635692100
2020-12-07,12675123400
2020-12-08,12819251600
2020-12-09,12928027600
2020-12-10,12607138400
2020-12-11,12668324900
2020-12-14,12479326600
2020-12-15,12271292500
2020-12-16,12433096800
2020-12-17,12548671300
2020-12-18,12590822000
2020-12-21,12710475600
2020-12-22,12834208300
2020-12-23,12752626300
2020-12-24,12870920200
2020-12-28,12872279900
2020-12-29,12743108400
2020-12-30,12650648800
2020-12-31,12626265960
2021-01-04,12424503960
2021-01-05,12307482000
2021-01-06,12810541920
2021-01-07,12934289280
2021-01-08,13095698880
2021-01-11,12984057240
2021-01-12,13168333200
2021-01-13,12873760680
2021-01-14,13097043960
2021-01-15,12806506680
2021-01-19,12971951520
2021-01-20,13289390400
2021-01-21,13175058600
2021-01-22,13154882400
2021-01-25,13359334560
2021-01-26,13114530000
2021-01-27,12310172160
2021-01-28,11969866920
2021-01-29,11508504480
2021-02-01,11625526440
2021-02-02,11651082960
2021-02-03,11692780440
2021-02-04,11743893480
2021-02-05,11949690720
2021-02-08,12101684760
2021-02-09,12357249960
2021-02-10,12234847680
2021-02-11,12143382240
2021-02-12,12280580400
2021-02-16,11903958000
2021-02-17,12098994600
2021-02-18,12272509920
2021-02-19,12210636240
2021-02-22,12081508560
2021-02-23,12076128240
2021-02-24,12109755240
2021-02-25,12105720000
2021-02-26,12220051800
2021-03-01,12404327760
2021-03-02,12525384960
2021-03-03,12505208760
2021-03-04,12373390920
2021-03-05,12647787240
2021-03-08,12349179480
2021-03-09,12591293880
2021-03-10,12713696160
2021-03-11,12715041240
2021-03-12,12902007360
2021-03-15,13076867760
2021-03-16,12936979440
2021-03-17,12802471440
2021-03-18,12860309880
2021-03-19,13006923600
2021-03-22,12857619720
2021-03-23,12793055880
2021-03-24,12787675560
2021-03-25,12950430240
2021-03-26,13141431600
2021-03-29,13102424280
2021-03-30,13156227480
2021-03-31,12718433250
2021-04-01,12947666250
2021-04-05,13018302000
2021-04-06,13002309000
2021-04-07,12830384250
2021-04-08,12862370250
2021-04-09,12987648750
2021-04-12,13199556000
2021-04-13,13088937750
2021-04-14,13130253000
2021-04-15,13428789000
2021-04-16,13428789000
2021-04-19,13146246000
2021-04-20,13258197000
2021-04-21,13187561250
2021-04-22,13216881750
2021-04-23,13298179500
2021-04-26,13079608500
2021-04-27,12873032250
2021-04-28,12478538250
2021-04-29,12984983250
2021-04-30,12938337000
2021-05-03,13203554250
2021-05-04,13234207500
2021-05-05,13176899250
2021-05-06,13063615500
2021-05-07,13262195250
2021-05-10,13558065750
2021-05-11,13206219750
2021-05-12,12947666250
2021-05-13,13222212750
2021-05-14,13298179500
2021-05-17,13198223250
2021-05-18,12992979750
2021-05-19,12978319500
2021-05-20,12862370250
2021-05-21,12871699500
2021-05-24,13023633000
2021-05-25,12813058500
2021-05-26,12972988500
2021-05-27,12945000750
2021-05-28,12930340500
2021-06-01,12850375500
2021-06-02,12737091750
2021-06-03,12815724000
2021-06-04,12839713500
2021-06-07,13134251250
2021-06-08,13150244250
2021-06-09,13194225000
2021-06-10,13216881750
2021-06-11,13327500000
2021-06-14,13155575250
2021-06-15,13218214500
2021-06-16,12857039250
2021-06-17,12663790500
2021-06-18,12379914750
2021-06-21,12574496250
2021-06-22,12709104000
2021-06-23,12574496250
2021-06-24,12574496250
2021-06-25,12766412250
2021-06-28,12563834250
2021-06-29,12599818500
2021-06-30,12349921150
2021-07-01,12421117450
2021-07-02,12364424100
2021-07-06,12237852900
2021-07-07,12306412300
2021-07-08,12098097200
2021-07-09,12283998650
2021-07-12,12227305300
2021-07-13,12211483900
2021-07-14,12479129250
2021-07-15,12385519300
2021-07-16,12301138500
2021-07-19,12278724850
2021-07-20,12276087950
2021-07-21,12280043300
2021-07-22,12099415650
2021-07-23,12245763600
2021-07-26,12195662500
2021-07-27,12040085400
2021-07-28,11669600950
2021-07-29,11764529350
2021-07-30,11756618650
2021-08-02,11819904250
2021-08-03,12051951450
2021-08-04,11913514200
2021-08-05,11831770300
2021-08-06,11997895000
2021-08-09,11814630450
2021-08-10,11786943000
2021-08-11,11974162900
2021-08-12,12028219350
2021-08-13,12116555500
2021-08-16,12171930400
2021-08-17,12058543700
2021-08-18,11703880650
2021-08-19,11572035650
2021-08-20,11693333050
2021-08-23,11804082850
2021-08-24,11808038200
2021-08-25,11906921950
2021-08-26,11864731550
2021-08-27,11963615300
2021-08-30,11966252200
2021-08-31,11873960700
2021-09-01,11755300200
2021-09-02,11966252200
2021-09-03,11877916050
2021-09-07,11666964050
2021-09-08,11748707950
2021-09-09,11507431600
2021-09-10,11655098000
2021-09-13,11751344850
2021-09-14,11876597600
2021-09-15,11954386150
2021-09-16,11901648150
2021-09-17,11528526800
2021-09-20,11446782900
2021-09-21,11529845250
2021-09-22,11537755950
2021-09-23,11663008700
2021-09-24,11669600950
2021-09-27,11827814950
2021-09-28,11694651500
2021-09-29,11660371800
2021-09-30,11340276000
2021-10-01,11255549800
2021-10-04,11269888080
2021-10-05,11387201280
2021-10-06,11564474560
2021-10-07,11684394720
2021-10-08,11817349680
2021-10-11,11895558480
2021-10-12,11842115800
2021-10-13,11925538520
2021-10-14,12244891120
2021-10-15,12334831240
2021-10-18,12647666440
2021-10-19,12716750880
2021-10-20,12819725800
2021-10-21,12878382400
2021-10-22,12995695600
2021-10-25,12798870120
2021-10-26,12840581480
2021-10-27,12727178720
2021-10-28,12792352720
2021-10-29,12642452520
2021-11-01,12513408000
2021-11-02,12327010360
2021-11-03,12315279040
2021-11-04,12519925400
2021-11-05,12229249360
2021-11-08,12312672080
2021-11-09,12276174640
2021-11-10,12104115280
2021-11-11,12102811800
2021-11-12,12316582520
2021-11-15,12463875760
2021-11-16,12577278520
2021-11-17,12311368600
2021-11-18,12240980680
2021-11-19,12548601960
2021-11-22,12615079440
2021-11-23,12744123960
2021-11-24,12807994480
2021-11-26,12549905440
2021-11-29,12463875760
2021-11-30,12394791320
2021-12-01,12235766760
2021-12-02,12281388560
2021-12-03,12643756000
2021-12-06,12761069200
2021-12-07,12811904920
2021-12-08,12980053840
2021-12-09,13116919240
2021-12-10,13647435600
2021-12-13,13685236520
2021-12-14,13507963240
2021-12-15,13550978080
2021-12-16,13607027720
2021-12-17,13213376760
2021-12-20,13132561000
2021-12-21,13258998560
2021-12-22,13202948920
2021-12-23,13354152600
2021-12-27,13618759040
2021-12-28,13833833240
2021-12-29,14001982160
2021-12-30,13958967320
2021-12-31,14045607370
2022-01-03,14080842100
2022-01-04,14404479620
2022-01-05,14310520340
2022-01-06,14478864050
2022-01-07,14150006570
2022-01-10,14073012160
2022-01-11,14091282020
2022-01-12,14009067650
2022-01-13,14152616550
2022-01-14,14131736710
2022-01-18,14237440900
2022-01-19,14029947490
2022-01-20,13707614960
2022-01-21,13699785020
2022-01-24,14039082420
2022-01-25,13720664860
2022-01-26,13395722350
2022-01-27,13417907180
2022-01-28,13584945900
2022-01-31,13656720350
2022-02-01,13646280430
2022-02-02,12076377460
2022-02-03,11687490440
2022-02-04,11579176270
2022-02-07,11656170680
2022-02-08,11511316790
2022-02-09,11662695630
2022-02-10,11787974670
2022-02-11,11679660500
2022-02-14,11641815790
2022-02-15,11726640140
2022-02-16,11798414590
2022-02-17,11855834150
2022-02-18,12003298020
2022-02-22,12054192630
2022-02-23,12060717580
2022-02-24,12554003800
2022-02-25,12630998210
2022-02-28,12616643320
2022-03-01,13678905180
2022-03-02,13433567060
2022-03-03,13385282430
2022-03-04,13895533520
2022-03-07,13719359870
2022-03-08,13253478440
2022-03-09,13257393410
2022-03-10,13351352690
2022-03-11,13342217760
2022-03-14,12897216170
2022-03-15,12859371460
2022-03-16,13314812970
2022-03-17,13574505980
2022-03-18,13690650090
2022-03-21,13742849690
2022-03-22,13843333920
2022-03-23,13659330330
2022-03-24,13881178630
2022-03-25,14290945490
2022-03-28,14371854870
2022-03-29,14435799380
2022-03-30,14323570240
2022-03-31,13830502550
2022-04-01,13242407650
2022-04-04,13189761600
2022-04-05,13034391550
2022-04-06,12805830650
2022-04-07,12952212350
2022-04-08,13102446200
2022-04-11,13176921100
2022-04-12,13021551050
2022-04-13,13053652300
2022-04-14,13261668400
2022-04-18,13193613750
2022-04-19,13275792950
2022-04-20,13251396000
2022-04-21,13256532200
2022-04-22,13115286700
2022-04-25,13247543850
2022-04-26,13015130800
2022-04-27,13203886150
2022-04-28,14168207700
2022-04-29,13630190750
2022-05-02,13906261500
2022-05-03,13946067050
2022-05-04,14195172750
2022-05-05,13658439850
2022-05-06,13735482850
2022-05-09,13861319750
2022-05-10,14161787450
2022-05-11,13902409350
2022-05-12,13830502550
2022-05-13,13583964950
2022-05-16,13721358300
2022-05-17,14086028500
2022-05-18,13247543850
2022-05-19,12993301950
2022-05-20,13087037600
2022-05-23,13410618200
2022-05-24,13455559950
2022-05-25,13634042900
2022-05-26,13817662050
2022-05-27,13797117250
2022-05-31,13933226550
2022-06-01,13988440700
2022-06-02,13812525850
2022-06-03,13870308100
2022-06-06,14039802700
2022-06-07,13750891450
2022-06-08,13319450650
2022-06-09,13112718600
2022-06-10,13062640650
2022-06-13,12881589600
2022-06-14,13655871750
2022-06-15,13243691700
2022-06-16,12980461450
2022-06-17,12712095000
2022-06-21,13001006250
2022-06-22,12827659500
2022-06-23,12877737450
2022-06-24,13336143300
2022-06-27,13500501700
2022-06-28,12977893350
2022-06-29,13026687250
2022-06-30,12669222600
2022-07-01,12755458800
2022-07-05,12430510800
2022-07-06,12627979200
2022-07-07,12530494800
2022-07-08,12530494800
2022-07-11,12235542000
2022-07-12,12111811800
2022-07-13,11894346600
2022-07-14,11944338600
2022-07-15,12308030400
2022-07-18,12316779000
2022-07-19,12614231400
2022-07-20,12716715000
2022-07-21,12670472400
2022-07-22,12746710200
2022-07-25,12611731800
2022-07-26,12479253000
2022-07-27,12639227400
2022-07-28,13506588600
2022-07-29,13835286000
2022-08-01,13710306000
2022-08-02,13626569400
2022-08-03,13651565400
2022-08-04,13437849600
2022-08-05,13715305200
2022-08-08,13896526200
2022-08-09,13992760800
2022-08-10,14447688000
2022-08-11,14676401400
2022-08-12,14657654400
2022-08-15,14733892200
2022-08-16,14691399000
2022-08-17,14511427800
2022-08-18,14843874600
2022-08-19,14637657600
2022-08-22,14495180400
2022-08-23,14625159600
2022-08-24,14861371800
2022-08-25,14941359000
2022-08-26,14411443800
2022-08-29,14376449400
2022-08-30,14308960200
2022-08-31,14266467000
2022-09-01,14357702400
2022-09-02,14417692800
2022-09-06,14110242000
2022-09-07,14266467000
2022-09-08,14151485400
2022-09-09,14283964200
2022-09-12,14191479000
2022-09-13,13755298800
2022-09-14,13747800000
2022-09-15,13464095400
2022-09-16,12971674200
2022-09-19,13244130600
2022-09-20,12810450000
2022-09-21,12681720600
2022-09-22,12540493200
2022-09-23,12208046400
2022-09-26,12148056000
2022-09-27,12255538800
2022-09-28,12433010400
2022-09-29,12339275400
2022-09-30,11481307720
2022-10-03,11768608640
2022-10-04,11966500560
2022-10-05,11878283680
2022-10-06,11621977880
2022-10-07,11302489720
2022-10-10,11222617680
2022-10-11,11211888600
2022-10-12,11263149760
2022-10-13,11360903600
2022-10-14,11312026680
2022-10-17,11478923480
2022-10-18,11468194400
2022-10-19,11140361400
2022-10-20,11023533640
2022-10-21,11215464960
2022-10-24,11258381280
2022-10-25,11301297600
2022-10-26,11503958000
2022-10-27,11539721600
2022-10-28,11658933600
2022-10-31,11649396640
2022-11-01,11663702080
2022-11-02,10510922040
2022-11-03,10546685640
2022-11-04,10725503640
2022-11-07,10974656720
2022-11-08,11027110000
2022-11-09,10766035720
2022-11-10,11197583160
2022-11-11,11713771120
2022-11-14,11678007520
2022-11-15,11644628160
2022-11-16,11062873600
2022-11-17,11352558760
2022-11-18,11574293080
2022-11-21,11631514840
2022-11-22,11641051800
2022-11-23,11689928720
2022-11-25,11773377120
2022-11-28,11643436040
2022-11-29,11635091200
2022-11-30,11947426640
2022-12-01,11774569240
2022-12-02,11528992520
2022-12-05,11375209040
2022-12-06,11371632680
2022-12-07,11457465320
2022-12-08,11453888960
2022-12-09,11360903600
2022-12-12,11638667560
2022-12-13,11393090840
2022-12-14,11469386520
2022-12-15,11296529120
2022-12-16,11215464960
2022-12-19,11147514120
2022-12-20,11012804560
2022-12-21,11077179040
2022-12-22,11022341520
2022-12-23,11096252960
2022-12-27,11103405680
2022-12-28,10862597440
2022-12-29,10997307000
2022-12-30,10915050720
2023-01-03,10710458080
2023-01-04,10772148800
2023-01-05,10678426360
2023-01-06,11069925160
2023-01-09,11075856960
2023-01-10,11009420800
2023-01-11,11268047280
2023-01-12,11092466000
2023-01-13,11107888680
2023-01-17,10995184480
2023-01-18,11060434280
2023-01-19,11008234440
2023-01-20,11098397800
2023-01-23,11633446160
2023-01-24,11755641240
2023-01-25,11488710240
2023-01-26,11564637280
2023-01-27,11626328000
2023-01-30,11461423960
2023-01-31,11883768120
2023-02-01,12115108320
2023-02-02,12383225680
2023-02-03,12293062320
2023-02-06,12213576200
2023-02-07,12482879920
2023-02-08,12270521480
2023-02-09,12061722120
2023-02-10,12233744320
