,WFC
2018-07-17,272800192000
2018-07-18,272848424000
2018-07-19,271690856000
2018-07-20,272076711999
2018-07-23,279745600000
2018-07-24,281433720000
2018-07-25,280854936000
2018-07-26,281240792000
2018-07-27,282784216000
2018-07-30,282108968000
2018-07-31,276321128000
2018-08-01,278057480000
2018-08-02,281144328000
2018-08-03,283748856000
2018-08-06,284038248000
2018-08-07,283700624000
2018-08-08,285485208000
2018-08-09,281867808000
2018-08-10,279986760000
2018-08-13,277864552000
2018-08-14,280083224000
2018-08-15,279697368000
2018-08-16,282928912000
2018-08-17,283893552000
2018-08-20,284713496000
2018-08-21,284375872000
2018-08-22,285388744000
2018-08-23,282735984000
2018-08-24,283073608000
2018-08-27,285051120000
2018-08-28,284906424000
2018-08-29,284375872000
2018-08-30,281964272000
2018-08-31,282060736000
2018-09-04,283604160000
2018-09-05,284327640000
2018-09-06,279407976000
2018-09-07,276851680000
2018-09-10,277141072000
2018-09-11,276755216000
2018-09-12,269809808000
2018-09-13,265276000000
2018-09-14,263973736000
2018-09-17,261947992000
2018-09-18,262864400000
2018-09-19,266337104000
2018-09-20,267928760000
2018-09-21,265227768000
2018-09-24,261706832000
2018-09-25,261562136000
2018-09-26,256401311999
2018-09-27,254761424000
2018-09-28,253507392000
2018-10-01,245599534144
2018-10-02,245035477797
2018-10-03,247479721965
2018-10-04,251522125781
2018-10-05,250017975524
2018-10-08,252274200909
2018-10-09,251616135172
2018-10-10,246445618663
2018-10-11,241792153806
2018-10-12,244941468406
2018-10-15,250252999001
2018-10-16,252556229082
2018-10-17,255987571856
2018-10-18,249594933264
2018-10-19,248607834658
2018-10-22,242779252412
2018-10-23,242356210152
2018-10-24,235916566865
2018-10-25,243766351018
2018-10-26,240899064591
2018-10-29,245505524753
2018-10-30,247667740747
2018-10-31,250205994306
2018-11-01,251757149258
2018-11-02,251992172736
2018-11-05,252227196213
2018-11-06,251710144563
2018-11-07,251851158649
2018-11-08,249876961437
2018-11-09,249312905091
2018-11-12,246069581099
2018-11-13,247902764225
2018-11-14,245129487188
2018-11-15,248278801789
2018-11-16,248842858135
2018-11-19,250629036565
2018-11-20,246962670314
2018-11-21,246445618663
2018-11-23,243625336931
2018-11-26,248560829962
2018-11-27,250017975524
2018-11-28,255470520205
2018-11-29,254013374644
2018-11-30,255141487336
2018-12-03,254953468554
2018-12-04,243390313454
2018-12-06,240146989462
2018-12-07,236245599733
2018-12-10,229382914186
2018-12-11,224494425851
2018-12-12,224400416460
2018-12-13,221063083077
2018-12-14,218759852996
2018-12-17,219088885865
2018-12-18,218665843605
2018-12-19,214670444485
2018-12-20,216409618220
2018-12-21,212085186231
2018-12-24,204940472510
2018-12-26,214294406921
2018-12-27,214012378748
2018-12-28,215187496136
2018-12-31,211230720000
2019-01-02,215172960000
2019-01-03,213476880000
2019-01-04,219802800000
2019-01-07,218381760000
2019-01-08,217923360000
2019-01-09,219115200000
2019-01-10,218886000000
2019-01-11,219436080000
2019-01-14,221957280000
2019-01-15,218519280000
2019-01-16,224340960000
2019-01-17,225670320000
2019-01-18,229245840000
2019-01-22,228558240000
2019-01-23,229750080000
2019-01-24,229108320000
2019-01-25,229795920000
2019-01-28,228374880000
2019-01-29,228512400000
2019-01-30,229612560000
2019-01-31,224203439999
2019-02-01,224203439999
2019-02-04,224891040000
2019-02-05,225853680000
2019-02-06,225624480000
2019-02-07,220398720000
2019-02-08,218427600000
2019-02-11,218427600000
2019-02-12,224845200000
2019-02-13,224707680000
2019-02-14,222415680000
2019-02-15,225624480000
2019-02-19,226357920000
2019-02-20,228329040000
2019-02-21,227183040000
2019-02-22,224707680000
2019-02-25,227641439999
2019-02-26,227320560000
2019-02-27,228741600000
2019-02-28,228695760000
2019-03-01,229337520000
2019-03-04,229704240000
2019-03-05,228695760000
2019-03-06,228374880000
2019-03-07,227733120000
2019-03-08,228283200000
2019-03-11,228099840000
2019-03-12,227595600000
2019-03-13,228833280000
2019-03-14,230804400000
2019-03-15,232225439999
2019-03-18,237130320000
2019-03-19,235663439999
2019-03-20,231033600000
2019-03-21,228558240000
2019-03-22,221453040000
2019-03-25,220398720000
2019-03-26,224661840000
2019-03-27,223561680000
2019-03-28,225028560000
2019-03-29,221498880000
2019-04-01,219400950000
2019-04-02,216703950000
2019-04-03,219625700000
2019-04-04,221019150000
2019-04-05,219266100000
2019-04-08,219715600000
2019-04-09,216389300000
2019-04-10,214816050000
2019-04-11,214591300000
2019-04-12,208972550000
2019-04-15,210231150000
2019-04-16,214186750000
2019-04-17,213737250000
2019-04-18,213872100000
2019-04-22,212433700000
2019-04-23,212838250000
2019-04-24,213422600000
2019-04-25,213557450000
2019-04-26,215580200000
2019-04-29,216973650000
2019-04-30,217602949999
2019-05-01,216793850000
2019-05-02,217108500000
2019-05-03,218681750000
2019-05-06,217692850000
2019-05-07,212029150000
2019-05-08,211265000000
2019-05-09,210096300000
2019-05-10,211939250000
2019-05-13,208253350000
2019-05-14,208972550000
2019-05-15,206050800000
2019-05-16,206320500000
2019-05-17,205421500000
2019-05-20,204297750000
2019-05-21,208253350000
2019-05-22,207219500000
2019-05-23,204792200000
2019-05-24,207534150000
2019-05-28,204927050000
2019-05-29,204432600000
2019-05-30,202499750000
2019-05-31,199443150000
2019-06-03,200117400000
2019-06-04,205331600000
2019-06-05,206140700000
2019-06-06,206410400000
2019-06-07,205106850000
2019-06-10,207983650000
2019-06-11,207938700000
2019-06-12,201870449999
2019-06-13,203578550000
2019-06-14,204927050000
2019-06-17,203488650000
2019-06-18,207219500000
2019-06-19,205196750000
2019-06-20,206140700000
2019-06-21,210770550000
2019-06-24,207983650000
2019-06-25,207399300000
2019-06-26,205871000000
2019-06-27,208073550000
2019-06-28,212703400000
2019-07-01,209265793465
2019-07-02,207247293465
2019-07-03,209134152161
2019-07-05,209616836944
2019-07-08,208563706509
2019-07-09,209880119552
2019-07-10,206896249987
2019-07-11,206852369552
2019-07-12,207817739118
2019-07-15,204965510857
2019-07-16,198778369553
2019-07-17,198383445640
2019-07-18,201060152161
2019-07-19,201981641292
2019-07-22,203956260857
2019-07-23,207115652161
2019-07-24,212600706509
2019-07-25,211021010857
2019-07-26,216330543465
2019-07-29,211854739117
2019-07-30,213039510856
2019-07-31,212425184769
2019-08-01,206501326074
2019-08-02,208168782596
2019-08-05,202464326074
2019-08-06,205930880422
2019-08-07,201016271727
2019-08-08,203605217379
2019-08-09,203166413031
2019-08-12,199348815205
2019-08-13,201674478248
2019-08-14,192942271727
2019-08-15,190353326075
2019-08-16,194785249988
2019-08-19,198558967379
2019-08-20,196057782597
2019-08-21,197461956510
2019-08-22,200182543466
2019-08-23,194916891292
2019-08-26,197374195640
2019-08-27,196364945640
2019-08-28,199524336944
2019-08-29,202683728248
2019-08-30,204351184770
2019-09-03,202244923901
2019-09-04,204044021727
2019-09-05,208958630422
2019-09-06,206896249987
2019-09-09,212425184769
2019-09-10,211986380422
2019-09-11,214355923900
2019-09-12,213478315204
2019-09-13,214663086943
2019-09-16,214926369552
2019-09-17,213960999987
2019-09-18,214706967378
2019-09-19,214619206508
2019-09-20,213390554335
2019-09-23,214838608682
2019-09-24,213478315204
2019-09-25,216155021726
2019-09-26,214443684769
2019-09-27,222517684769
2019-09-30,213593224000
2019-10-01,207749476000
2019-10-02,205251062000
2019-10-03,205293408000
2019-10-04,208384666000
2019-10-07,206690826000
2019-10-08,202498572000
2019-10-09,203895990000
2019-10-10,206013290000
2019-10-11,208384666000
2019-10-14,208638742000
2019-10-15,212195806000
2019-10-16,209993814000
2019-10-17,210078506000
2019-10-18,211602962000
2019-10-21,213677916000
2019-10-22,214355452000
2019-10-23,215668178000
2019-10-24,216388060000
2019-10-25,218378322000
2019-10-28,218717090000
2019-10-29,220919082000
2019-10-30,220326238000
2019-10-31,218632398000
2019-11-01,220961428000
2019-11-04,223248112000
2019-11-05,225704180000
2019-11-06,227821480000
2019-11-07,228668400000
2019-11-08,229091860000
2019-11-11,228880130000
2019-11-12,229600012000
2019-11-13,225661834000
2019-11-14,226508754000
2019-11-15,227821480000
2019-11-18,228668400000
2019-11-19,228795438000
2019-11-20,226720484000
2019-11-21,226805176000
2019-11-22,229854088000
2019-11-25,229557666000
2019-11-26,227863826000
2019-11-27,230108164000
2019-11-29,230616316000
2019-12-02,227059252000
2019-12-03,222655268000
2019-12-04,225450104000
2019-12-05,225407758000
2019-12-06,230235202000
2019-12-09,228329632000
2019-12-10,227355674000
2019-12-11,225153682000
2019-12-12,230192856000
2019-12-13,227779134000
2019-12-16,229600012000
2019-12-17,230108164000
2019-12-18,227270982000
2019-12-19,227101598000
2019-12-20,225831218000
2019-12-23,227863826000
2019-12-24,227906172000
2019-12-26,229303590000
2019-12-27,228329632000
2019-12-30,226974560000
2019-12-31,233385655961
2020-01-02,233168754793
2020-01-03,231737207089
2020-01-06,230349039619
2020-01-07,228440309347
2020-01-08,229134393082
2020-01-09,228743970981
2020-01-10,227746225612
2020-01-13,226054396507
2020-01-14,213864550908
2020-01-15,209613288030
2020-01-16,213647649741
2020-01-17,213343988107
2020-01-21,212302862504
2020-01-22,210654413633
2020-01-23,209179485695
2020-01-24,206359770521
2020-01-27,204320899549
2020-01-28,205492165852
2020-01-29,205058363518
2020-01-30,207834698458
2020-01-31,203626815814
2020-02-03,204407660016
2020-02-04,205014983284
2020-02-05,209569907796
2020-02-06,208138360093
2020-02-07,207531036824
2020-02-10,207227375190
2020-02-11,208181740326
2020-02-12,207314135657
2020-02-13,208745683361
2020-02-14,209179485695
2020-02-18,203843716981
2020-02-19,204277519316
2020-02-20,205362025152
2020-02-21,206923713556
2020-02-24,201240902974
2020-02-25,195731613326
2020-02-26,191480350448
2020-02-27,184235851462
2020-02-28,177208253643
2020-03-02,183324866559
2020-03-03,175820086172
2020-03-04,179594166483
2020-03-05,168749108120
2020-03-06,160897285866
2020-03-09,140898998245
2020-03-10,152177858942
2020-03-11,140248294743
2020-03-12,117994234984
2020-03-13,134001541127
2020-03-16,114957618642
2020-03-17,128535631712
2020-03-18,121985216461
2020-03-19,122722680430
2020-03-20,114957618642
2020-03-23,109535089461
2020-03-24,125455635137
2020-03-25,125672536304
2020-03-26,134044921360
2020-03-27,131355346886
2020-03-30,129793658482
2020-03-31,117827850000
2020-04-01,109083135000
2020-04-02,111751710000
2020-04-03,107687265000
2020-04-06,117540465000
2020-04-07,118115235000
2020-04-08,124314540000
2020-04-09,136302600000
2020-04-13,129035865000
2020-04-14,123903990000
2020-04-15,116760420000
2020-04-16,110396895000
2020-04-17,116514090000
2020-04-20,113640240000
2020-04-21,110191620000
2020-04-22,110027400000
2020-04-23,108918915000
2020-04-24,110520060000
2020-04-27,116637255000
2020-04-28,118525785000
2020-04-29,123165000000
2020-04-30,119264775000
2020-05-01,113270745000
2020-05-04,112285425000
2020-05-05,108056760000
2020-05-06,105141855000
2020-05-07,103581765000
2020-05-08,104402865000
2020-05-11,101734290000
2020-05-12,98696220000
2020-05-13,92496915000
2020-05-14,98778330000
2020-05-15,95904480000
2020-05-18,104320755000
2020-05-19,98326725000
2020-05-20,100666860000
2020-05-21,100420530000
2020-05-22,99229935000
2020-05-26,107810430000
2020-05-27,114748725000
2020-05-28,111751710000
2020-05-29,108672585000
2020-06-01,111217995000
2020-06-02,112490700000
2020-06-03,118361565000
2020-06-04,124068210000
2020-06-05,130021185000
2020-06-08,136795260000
2020-06-09,133962465000
2020-06-10,121974405000
2020-06-11,109986345000
2020-06-12,114830835000
2020-06-15,115816155000
2020-06-16,117088860000
2020-06-17,112695975000
2020-06-18,113106525000
2020-06-19,113311800000
2020-06-22,112285425000
2020-06-23,111792765000
2020-06-24,107235660000
2020-06-25,112367535000
2020-06-26,104033370000
2020-06-29,105511350000
2020-06-30,105784320000
2020-07-01,103676898000
2020-07-02,104709948000
2020-07-06,105329778000
2020-07-07,101073612000
2020-07-08,101445510000
2020-07-09,99338088000
2020-07-10,105247134000
2020-07-13,104999202000
2020-07-14,100205850000
2020-07-15,104751270000
2020-07-16,105205812000
2020-07-17,103098390000
2020-07-20,101528154000
2020-07-21,108263640000
2020-07-22,108511572000
2020-07-23,108883470000
2020-07-24,108511572000
2020-07-27,105329778000
2020-07-28,105495066000
2020-07-29,106528116000
2020-07-30,101858730000
2020-07-31,100247172000
2020-08-03,100371138000
2020-08-04,100081884000
2020-08-05,100825680000
2020-08-06,100164528000
2020-08-07,103594254000
2020-08-10,102065340000
2020-08-11,104627304000
2020-08-12,104090118000
2020-08-13,103387644000
2020-08-14,104544660000
2020-08-17,101114934000
2020-08-18,99338088000
2020-08-19,99462054000
2020-08-20,98139750000
2020-08-21,97685208000
2020-08-24,101197578000
2020-08-25,101693442000
2020-08-26,99338088000
2020-08-27,101610798000
2020-08-28,102024018000
2020-08-31,99792630000
2020-09-01,99379410000
2020-09-02,101528154000
2020-09-03,101321544000
2020-09-04,102437238000
2020-09-08,99048834000
2020-09-09,98511648000
2020-09-10,98966190000
2020-09-11,100288494000
2020-09-14,102519882000
2020-09-15,102809136000
2020-09-16,106238862000
2020-09-17,103759542000
2020-09-18,103842186000
2020-09-21,99338088000
2020-09-22,97726530000
2020-09-23,94338126000
2020-09-24,96362904000
2020-09-25,97685208000
2020-09-28,98429004000
2020-09-29,96114972000
2020-09-30,97597063000
2020-10-01,97804628000
2020-10-02,99589687000
2020-10-05,101499285000
2020-10-06,100378434000
2020-10-07,102993753000
2020-10-08,105027890000
2020-10-09,105027890000
2020-10-12,106605384000
2020-10-13,102703162000
2020-10-14,96517725000
2020-10-15,95272335000
2020-10-16,94898718000
2020-10-19,93570302000
2020-10-20,94691153000
2020-10-21,94234510000
2020-10-22,96517725000
2020-10-23,96642264000
2020-10-26,94234510000
2020-10-27,90581366000
2020-10-28,87924534000
2020-10-29,87758482000
2020-10-30,89045385000
2020-11-02,90913470000
2020-11-03,91702217000
2020-11-04,90830444000
2020-11-05,92698529000
2020-11-06,90954983000
2020-11-09,100544486000
2020-11-10,100419947000
2020-11-11,100419947000
2020-11-12,98842453000
2020-11-13,99921791000
2020-11-16,103367370000
2020-11-17,103948552000
2020-11-18,104031578000
2020-11-19,108598008000
2020-11-20,105775124000
2020-11-23,109179190000
2020-11-24,118768693000
2020-11-25,118685667000
2020-11-27,118145998000
2020-11-30,113538055000
2020-12-01,116485478000
2020-12-02,119848031000
2020-12-03,121051908000
2020-12-04,122670915000
2020-12-07,121799142000
2020-12-08,120138622000
2020-12-09,120595265000
2020-12-10,122421837000
2020-12-11,120719804000
2020-12-14,118893232000
2020-12-15,123418149000
2020-12-16,123086045000
2020-12-17,122338811000
2020-12-18,120429213000
2020-12-21,122670915000
2020-12-22,120221648000
2020-12-23,125991955000
2020-12-24,123874792000
2020-12-28,124248409000
2020-12-29,123625714000
2020-12-30,123501175000
2020-12-31,125880780000
2021-01-04,123878700000
2021-01-05,127340630000
2021-01-06,136349989999
2021-01-07,139436530000
2021-01-08,138435490000
2021-01-11,138644040000
2021-01-12,141563740000
2021-01-13,140979800000
2021-01-14,144942250000
2021-01-15,133638840000
2021-01-19,136099730000
2021-01-20,135390660000
2021-01-21,133472000000
2021-01-22,133054900000
2021-01-25,134473040000
2021-01-26,130885980000
2021-01-27,125839070000
2021-01-28,128508510000
2021-01-29,124629480000
2021-02-01,125088290000
2021-02-02,128258250000
2021-02-03,132220700000
2021-02-04,136224859999
2021-02-05,135807760000
2021-02-08,139311400000
2021-02-09,138727460000
2021-02-10,138477200000
2021-02-11,136475120000
2021-02-12,139853630000
2021-02-16,145109090000
2021-02-17,152616890000
2021-02-18,154160160000
2021-02-19,157788930000
2021-02-22,155411460000
2021-02-23,154910940000
2021-02-24,159707590000
2021-02-25,156662760000
2021-02-26,150865070000
2021-03-01,154702390000
2021-03-02,154910940000
2021-03-03,157204990000
2021-03-04,154994360000
2021-03-05,156120530000
2021-03-08,161292570000
2021-03-09,159040230000
2021-03-10,165088180000
2021-03-11,162168480000
2021-03-12,166714870000
2021-03-15,165588700000
2021-03-16,164128850000
2021-03-17,166172640000
2021-03-18,170218510000
2021-03-19,165296730000
2021-03-22,162543870000
2021-03-23,159499040000
2021-03-24,158998520000
2021-03-25,163920300000
2021-03-26,165838960000
2021-03-29,160333240000
2021-03-30,164295690000
2021-03-31,162378827000
2021-04-01,164706243000
2021-04-05,164082828000
2021-04-06,165620585000
2021-04-07,166202439000
2021-04-08,166368683000
2021-04-09,168322050000
2021-04-12,169444197000
2021-04-13,165371219000
2021-04-14,174514639000
2021-04-15,175553664000
2021-04-16,182203424000
2021-04-19,182369668000
2021-04-20,176800494000
2021-04-21,179709764000
2021-04-22,177465470000
2021-04-23,182286546000
2021-04-26,183450254000
2021-04-27,187398549000
2021-04-28,187356988000
2021-04-29,192178064000
2021-04-30,187232305000
2021-05-03,189019428000
2021-05-04,190100014000
2021-05-05,190931234000
2021-05-06,193798943000
2021-05-07,193424894000
2021-05-10,193674260000
2021-05-11,190016892000
2021-05-12,189684404000
2021-05-13,192843040000
2021-05-14,195170456000
2021-05-17,199077190000
2021-05-18,194754846000
2021-05-19,191887137000
2021-05-20,190058453000
2021-05-21,190681868000
2021-05-24,192178064000
2021-05-25,191554649000
2021-05-26,192843040000
2021-05-27,194339236000
2021-05-28,194172992000
2021-06-01,196417286000
2021-06-02,194547041000
2021-06-03,193092406000
2021-06-04,195170456000
2021-06-07,195793871000
2021-06-08,193715821000
2021-06-09,190848112000
2021-06-10,187398549000
2021-06-11,189850648000
2021-06-14,187647915000
2021-06-15,188936306000
2021-06-16,189393477000
2021-06-17,177839519000
2021-06-18,173517175000
2021-06-21,179876008000
2021-06-22,180956594000
2021-06-23,182702156000
2021-06-24,187772598000
2021-06-25,192759918000
2021-06-28,190307819000
2021-06-29,186151719000
2021-06-30,185254216000
2021-07-01,185745064000
2021-07-02,184354328000
2021-07-06,177891496000
2021-07-07,177523360000
2021-07-08,173105728000
2021-07-09,179609464000
2021-07-12,180632064000
2021-07-13,176827992000
2021-07-14,183863480000
2021-07-15,184068000000
2021-07-16,181122912000
2021-07-19,176091720000
2021-07-20,183413536000
2021-07-21,187340320000
2021-07-22,184190712000
2021-07-23,182390936000
2021-07-26,184108904000
2021-07-27,184640656000
2021-07-28,186154104000
2021-07-29,190203600000
2021-07-30,187912976000
2021-08-02,187299416000
2021-08-03,191553432000
2021-08-04,188771960000
2021-08-05,192207896000
2021-08-06,199488808000
2021-08-09,198997960000
2021-08-10,203006552000
2021-08-11,207219664000
2021-08-12,209223960000
2021-08-13,206033448000
2021-08-16,202106664000
2021-08-17,199243384000
2021-08-18,196216488000
2021-08-19,193271400000
2021-08-20,193966768000
2021-08-23,194743944000
2021-08-24,197811744000
2021-08-25,201615816000
2021-08-26,200634120000
2021-08-27,203742824000
2021-08-30,198016264000
2021-08-31,186931280000
2021-09-01,177727880000
2021-09-02,182309128000
2021-09-03,180672968000
2021-09-07,181245624000
2021-09-08,179241328000
2021-09-09,181450144000
2021-09-10,181327432000
2021-09-13,187176704000
2021-09-14,188362920000
2021-09-15,190776256000
2021-09-16,189303712000
2021-09-17,190080888000
2021-09-20,187381224000
2021-09-21,187544840000
2021-09-22,192576032000
2021-09-23,195521120000
2021-09-24,196011968000
2021-09-27,194539424000
2021-09-28,187831168000
2021-09-29,192371512000
2021-09-30,183118389458
2021-10-01,185525246118
2021-10-04,185525246118
2021-10-05,189234172773
2021-10-06,188879062774
2021-10-07,188445039442
2021-10-08,189391999440
2021-10-11,186551119448
2021-10-12,184065349455
2021-10-13,181697949462
2021-10-14,178778156138
2021-10-15,190891352768
2021-10-18,195034302756
2021-10-19,198624859412
2021-10-20,197914639414
2021-10-21,198585402746
2021-10-22,199887472742
2021-10-25,199729646076
2021-10-26,199769102742
2021-10-27,197480616082
2021-10-28,202649439400
2021-10-29,201860306069
2021-11-01,204030422730
2021-11-02,202412699401
2021-11-03,205174666060
2021-11-04,199729646076
2021-11-05,199019426078
2021-11-08,200716062739
2021-11-09,196849309417
2021-11-10,198703772745
2021-11-11,199611276076
2021-11-12,201071172738
2021-11-15,201544652737
2021-11-16,198743229412
2021-11-17,196652026085
2021-11-18,196888766084
2021-11-19,192627446097
2021-11-22,198624859412
2021-11-23,202807266067
2021-11-24,202452156068
2021-11-26,191088636101
2021-11-29,193968972759
2021-11-30,188523952775
2021-12-01,186274922782
2021-12-02,192982556096
2021-12-03,188405582776
2021-12-06,192587989430
2021-12-07,198269749413
2021-12-08,194955389423
2021-12-09,196060176086
2021-12-10,198072466081
2021-12-13,191601572766
2021-12-14,192903642762
2021-12-15,193100926095
2021-12-16,198467032746
2021-12-17,189194716107
2021-12-20,184854482786
2021-12-21,188642322775
2021-12-22,189510369439
2021-12-23,190812439435
2021-12-27,192430162764
2021-12-28,191049179435
2021-12-29,191167549434
2021-12-30,189786566105
2021-12-31,183816178000
2022-01-03,194351703000
2022-01-04,202090525000
2022-01-05,200328219000
2022-01-06,205461893000
2022-01-07,209829347000
2022-01-10,212051385000
2022-01-11,214771466000
2022-01-12,216074040000
2022-01-13,214541600000
2022-01-14,222433666000
2022-01-18,217185059000
2022-01-19,212894227000
2022-01-20,210710500000
2022-01-21,205615137000
2022-01-24,204274252000
2022-01-25,205308649000
2022-01-26,207415754000
2022-01-27,205959936000
2022-01-28,207607309000
2022-01-31,206113180000
2022-02-01,213009160000
2022-02-02,214273423000
2022-02-03,211361787000
2022-02-04,215805863000
2022-02-07,219636963000
2022-02-08,225077125000
2022-02-09,226264766000
2022-02-10,226226455000
2022-02-11,223391441000
2022-02-14,221629135000
2022-02-15,223659618000
2022-02-16,222740154000
2022-02-17,215116265000
2022-02-18,213124093000
2022-02-22,211783208000
2022-02-23,206687845000
2022-02-24,201937281000
2022-02-25,207300821000
2022-02-28,204465807000
2022-03-01,192666019000
2022-03-02,200060042000
2022-03-03,196305564000
2022-03-04,186919369000
2022-03-07,175502691000
2022-03-08,177992906000
2022-03-09,188336876000
2022-03-10,187762211000
2022-03-11,185693417000
2022-03-14,191018646000
2022-03-15,191976421000
2022-03-16,197684760000
2022-03-17,197225028000
2022-03-18,196995162000
2022-03-21,195922454000
2022-03-22,204542429000
2022-03-23,195845832000
2022-03-24,196650363000
2022-03-25,201362616000
2022-03-28,198489291000
2022-03-29,197684760000
2022-03-30,191976421000
2022-03-31,183847548000
2022-04-01,184795998000
2022-04-04,183847548000
2022-04-05,182557656000
2022-04-06,181685082000
2022-04-07,181116012000
2022-04-08,184871874000
2022-04-11,187148154000
2022-04-12,183695796000
2022-04-13,184151052000
2022-04-14,175842630000
2022-04-18,178953546000
2022-04-19,181457454000
2022-04-20,184568370000
2022-04-21,181267764000
2022-04-22,175804692000
2022-04-25,173869854000
2022-04-26,169127604000
2022-04-27,169127604000
2022-04-28,171365946000
2022-04-29,165523494000
2022-05-02,165675246000
2022-05-03,167534208000
2022-05-04,174438924000
2022-05-05,169810488000
2022-05-06,169013790000
2022-05-09,166775448000
2022-05-10,163436904000
2022-05-11,161502066000
2022-05-12,158618778000
2022-05-13,161767632000
2022-05-16,160136298000
2022-05-17,165826998000
2022-05-18,159756918000
2022-05-19,159339600000
2022-05-20,158087646000
2022-05-23,166244316000
2022-05-24,164233602000
2022-05-25,167382456000
2022-05-26,172997280000
2022-05-27,174097482000
2022-05-31,173642226000
2022-06-01,171328008000
2022-06-02,171972954000
2022-06-03,170038116000
2022-06-06,171176256000
2022-06-07,172504086000
2022-06-08,169317294000
2022-06-09,161881446000
2022-06-10,152055504000
2022-06-13,147920262000
2022-06-14,142001934000
2022-06-15,144809346000
2022-06-16,142836570000
2022-06-17,145985424000
2022-06-21,147920262000
2022-06-22,146440680000
2022-06-23,143785020000
2022-06-24,154635288000
2022-06-27,152662512000
2022-06-28,152434884000
2022-06-29,150651798000
2022-06-30,148708905000
2022-07-01,151556280000
2022-07-05,152239650000
2022-07-06,149961750000
2022-07-07,152315580000
2022-07-08,152543370000
2022-07-11,151062735000
2022-07-12,150341400000
2022-07-13,148329255000
2022-07-14,147076410000
2022-07-15,156150045000
2022-07-18,156377835000
2022-07-19,162869850000
2022-07-20,162186480000
2022-07-21,164312520000
2022-07-22,163894905000
2022-07-25,165147750000
2022-07-26,162869850000
2022-07-27,165945015000
2022-07-28,164464380000
2022-07-29,166552455000
2022-08-01,165299610000
2022-08-02,162793920000
2022-08-03,166628385000
2022-08-04,162376305000
2022-08-05,166134840000
2022-08-08,163970835000
2022-08-09,164768100000
2022-08-10,168298845000
2022-08-11,171791625000
2022-08-12,174411210000
2022-08-15,173689875000
2022-08-16,174866790000
2022-08-17,175170510000
2022-08-18,175170510000
2022-08-19,172171275000
2022-08-22,168602565000
2022-08-23,168450705000
2022-08-24,169475760000
2022-08-25,172323135000
2022-08-26,166932105000
2022-08-29,166742280000
2022-08-30,167577510000
2022-08-31,165945015000
2022-09-01,165907050000
2022-09-02,164692170000
2022-09-06,162793920000
2022-09-07,166438560000
2022-09-08,171715695000
2022-09-09,172095345000
2022-09-12,172854645000
2022-09-13,164084730000
2022-09-14,164312520000
2022-09-15,167577510000
2022-09-16,166818210000
2022-09-19,168260880000
2022-09-20,164806065000
2022-09-21,160478055000
2022-09-22,157630680000
2022-09-23,153416565000
2022-09-26,151897965000
2022-09-27,151973895000
2022-09-28,154935165000
2022-09-29,153758250000
2022-09-30,152831978000
2022-10-03,157999842000
2022-10-04,165447646000
2022-10-05,164573669000
2022-10-06,160507776000
2022-10-07,158797821000
2022-10-10,157505855000
2022-10-11,152869977000
2022-10-12,153933949000
2022-10-13,161039762000
2022-10-14,164041683000
2022-10-17,167043604000
2022-10-18,169741533000
2022-10-19,165751638000
2022-10-20,165865635000
2022-10-21,170349517000
2022-10-24,171755480000
2022-10-25,172401463000
2022-10-26,173655430000
2022-10-27,173465435000
2022-10-28,176125365000
2022-10-31,174757401000
2022-11-01,178405305000
2022-11-02,178139312000
2022-11-03,173047446000
2022-11-04,177607326000
2022-11-07,178861293000
2022-11-08,179279282000
2022-11-09,174681403000
2022-11-10,182205205000
2022-11-11,180685245000
2022-11-14,178101313000
2022-11-15,177493329000
2022-11-16,175593379000
2022-11-17,174757401000
2022-11-18,176695350000
2022-11-21,177987316000
2022-11-22,179013289000
2022-11-23,179849267000
2022-11-25,180267256000
2022-11-28,178519302000
2022-11-29,180761243000
2022-11-30,182205205000
2022-12-01,178101313000
2022-12-02,174567406000
2022-12-05,165903634000
2022-12-06,164915660000
2022-12-07,161305755000
2022-12-08,161799742000
2022-12-09,161495750000
2022-12-12,162863714000
2022-12-13,161951738000
2022-12-14,160279782000
2022-12-15,157201863000
2022-12-16,156517881000
2022-12-19,158911818000
2022-12-20,155719902000
2022-12-21,156251888000
2022-12-22,154579932000
2022-12-23,155719902000
2022-12-27,155947896000
2022-12-28,156251888000
2022-12-29,157049867000
2022-12-30,156897871000
2023-01-03,158200224000
2023-01-04,161455840000
2023-01-05,160585152000
2023-01-06,162023680000
2023-01-09,160471584000
2023-01-10,160358016000
2023-01-11,161796544000
2023-01-12,162137248000
2023-01-13,167399232000
2023-01-17,167020672000
2023-01-18,164219328000
2023-01-19,162591520000
2023-01-20,166263552000
2023-01-23,170465568000
2023-01-24,168269920000
2023-01-25,171639104000
2023-01-26,173418336000
2023-01-27,174591872000
2023-01-30,175235424000
2023-01-31,177431072000
2023-02-01,179172448000
2023-02-02,178793888000
2023-02-03,180118848000
2023-02-06,180497408000
2023-02-07,182200928000
2023-02-08,182655200000
2023-02-09,180080992000
2023-02-10,179853856000
2023-02-13,182200928000
2023-02-14,183601600000
2023-02-15,181595232000
2023-02-16,178756032000
2023-02-17,179778144000
2023-02-21,175046144000
2023-02-22,174175456000
2023-02-23,175084000000
2023-02-24,176484672000
2023-02-27,177090368000
2023-02-28,177052512000
2023-03-01,176711808000
2023-03-02,173380480000
2023-03-03,177355360000
