,ADBE
2018-07-16,124799567000
2018-07-17,126578357750
2018-07-18,127298694499
2018-07-19,126269642000
2018-07-20,126201038500
2018-07-23,127146786750
2018-07-24,126176537250
2018-07-25,128959879250
2018-07-26,128352248250
2018-07-27,124863270250
2018-07-30,118742858000
2018-07-31,119899317000
2018-08-01,121531100250
2018-08-02,123594105500
2018-08-03,124113532000
2018-08-06,124520252750
2018-08-07,124167434750
2018-08-08,124383045750
2018-08-09,124368345000
2018-08-10,124319342500
2018-08-13,124240938500
2018-08-14,125470901250
2018-08-15,122761063000
2018-08-16,121962322250
2018-08-17,120399142500
2018-08-20,122388644000
2018-08-21,123241287500
2018-08-22,125220988500
2018-08-23,125936425000
2018-08-24,128146437750
2018-08-27,128582559999
2018-08-28,128896176000
2018-08-29,131503109000
2018-08-30,130557360750
2018-08-31,128657703460
2018-09-04,130205443280
2018-09-05,125059330440
2018-09-06,126821898500
2018-09-07,127368734020
2018-09-10,129565841020
2018-09-11,130361682000
2018-09-12,130747396340
2018-09-13,131103815919
2018-09-14,134116293740
2018-09-17,130971989500
2018-09-18,132212134340
2018-09-19,129326600480
2018-09-20,130039439639
2018-09-21,127373616480
2018-09-24,128940886139
2018-09-25,130771808639
2018-09-26,131079403620
2018-09-27,131782477860
2018-09-28,131802007700
2018-10-01,134506890540
2018-10-02,132802912000
2018-10-03,132075425460
2018-10-04,128755352659
2018-10-05,128516112120
2018-10-08,124351373740
2018-10-09,124092603360
2018-10-10,116158605860
2018-10-11,116490613140
2018-10-12,121509782020
2018-10-15,116207430460
2018-10-16,127271084820
2018-10-17,126411771860
2018-10-18,122232386100
2018-10-19,119634917380
2018-10-22,122579040760
2018-10-23,122920812960
2018-10-24,116417376240
2018-10-25,123487178320
2018-10-26,120010866800
2018-10-29,117056978500
2018-10-30,116402728860
2018-10-31,119991336960
2018-11-01,119756978880
2018-11-02,117003271440
2018-11-05,117125332940
2018-11-06,117452457760
2018-11-07,123736183780
2018-11-08,122041970160
2018-11-09,119542150640
2018-11-12,115553180820
2018-11-13,116563850040
2018-11-14,114845224120
2018-11-15,117154627700
2018-11-16,116637086940
2018-11-19,107262763740
2018-11-20,107282293580
2018-11-21,110333831080
2018-11-23,110128767760
2018-11-26,113253542160
2018-11-27,113395133500
2018-11-28,121675785660
2018-11-29,121617196140
2018-11-30,122448369840
2018-12-03,124581174560
2018-12-04,119973925920
2018-12-06,122321475280
2018-12-07,116157328000
2018-12-10,119129589040
2018-12-11,119739659040
2018-12-12,119842150800
2018-12-13,121076932480
2018-12-14,112252880000
2018-12-17,108045837280
2018-12-18,110388506080
2018-12-19,109641780400
2018-12-20,106713444400
2018-12-21,101906092800
2018-12-24,100129568960
2018-12-26,108812085200
2018-12-27,109880927840
2018-12-28,108899935280
2018-12-31,110417789440
2019-01-02,109602735920
2019-01-03,105273679200
2019-01-04,110393386640
2019-01-07,111891718560
2019-01-08,113560870080
2019-01-09,114903024080
2019-01-10,116045075120
2019-01-11,115937702800
2019-01-14,114478415360
2019-01-15,118285252160
2019-01-16,118085149200
2019-01-17,119280886400
2019-01-18,120798740560
2019-01-22,119012455600
2019-01-23,119642047840
2019-01-24,118382863360
2019-01-25,119549317200
2019-01-28,118036343600
2019-01-29,116289103120
2019-01-30,118436549520
2019-01-31,120950037920
2019-02-01,120735293280
2019-02-04,124327385440
2019-02-05,124366429920
2019-02-06,124137043600
2019-02-07,123839329440
2019-02-08,125430392000
2019-02-11,126108789840
2019-02-12,127563196720
2019-02-13,127006812880
2019-02-14,126962887840
2019-02-15,126626129200
2019-02-19,125825717360
2019-02-20,125967253600
2019-02-21,125801314560
2019-02-22,126357698399
2019-02-25,126221042720
2019-02-26,127489988320
2019-02-27,128309922399
2019-02-28,128114700000
2019-03-01,128714115350
2019-03-04,125862035600
2019-03-05,125481758300
2019-03-06,125003973999
2019-03-07,124545691100
2019-03-08,124194665900
2019-03-11,127227133599
2019-03-12,128470347850
2019-03-13,128894503300
2019-03-14,130508244150
2019-03-15,125340373149
2019-03-18,125667021600
2019-03-19,126963864700
2019-03-20,126632340900
2019-03-21,128796996300
2019-03-22,126607964150
2019-03-25,127865804449
2019-03-26,129484420649
2019-03-27,127899931899
2019-03-28,128480098549
2019-03-29,129923202150
2019-04-01,132692400950
2019-04-02,132292622250
2019-04-03,132365752500
2019-04-04,130605751150
2019-04-05,130391235750
2019-04-08,131054283350
2019-04-09,131142039650
2019-04-10,132404755299
2019-04-11,132560766499
2019-04-12,132541265100
2019-04-15,132716777700
2019-04-16,132331625050
2019-04-17,131366305750
2019-04-18,131912344950
2019-04-22,132711902349
2019-04-23,135773622150
2019-04-24,134291515750
2019-04-25,135368968100
2019-04-26,137465368600
2019-04-29,139503264900
2019-04-30,141019498750
2019-05-01,138143042250
2019-05-02,136334287400
2019-05-03,139230245300
2019-05-06,138294178100
2019-05-07,135081322450
2019-05-08,134935061949
2019-05-09,134457277650
2019-05-10,135768746800
2019-05-13,130513119500
2019-05-14,132541265100
2019-05-15,134959438700
2019-05-16,138240549250
2019-05-17,136436669750
2019-05-20,134291515750
2019-05-21,135568857450
2019-05-22,137397113700
2019-05-23,133706473750
2019-05-24,133959991949
2019-05-28,135656613750
2019-05-29,133282318300
2019-05-30,133833232850
2019-05-31,131616223199
2019-06-03,125849207439
2019-06-04,130552216079
2019-06-05,132568485280
2019-06-06,133511030400
2019-06-07,135143479680
2019-06-10,136202628319
2019-06-11,134089189520
2019-06-12,134502160319
2019-06-13,134239802400
2019-06-14,133258389439
2019-06-17,133899708800
2019-06-18,134473009439
2019-06-19,141483796080
2019-06-20,146779539280
2019-06-21,145428881840
2019-06-24,145691239760
2019-06-25,139909648560
2019-06-26,140274034560
2019-06-27,142465209040
2019-06-28,143155113200
2019-07-01,146225672560
2019-07-02,146429728720
2019-07-03,148523733600
2019-07-05,147688075040
2019-07-08,147173076160
2019-07-09,147794961600
2019-07-10,149145619040
2019-07-11,149446844800
2019-07-12,150331088160
2019-07-15,150010428480
2019-07-16,148523733600
2019-07-17,150316512720
2019-07-18,150651747840
2019-07-19,149092175760
2019-07-22,149908400400
2019-07-23,149582882240
2019-07-24,150744058960
2019-07-25,149995853040
2019-07-26,151229906960
2019-07-29,149262222560
2019-07-30,147522886720
2019-07-31,145200533280
2019-08-01,144996477120
2019-08-02,142698416080
2019-08-05,136212345280
2019-08-06,139054556080
2019-08-07,140419788960
2019-08-08,144675817440
2019-08-09,143242565840
2019-08-12,140240025200
2019-08-13,142436058160
2019-08-14,137815643680
2019-08-15,137354088079
2019-08-16,139657007600
2019-08-19,139909648560
2019-08-20,138811632080
2019-08-21,141639267440
2019-08-22,139773611120
2019-08-23,137222909120
2019-08-26,140283751520
2019-08-27,140628703600
2019-08-28,137072296240
2019-08-29,139258612240
2019-08-30,137626306810
2019-09-03,136629820950
2019-09-04,137669842600
2019-09-05,139193595250
2019-09-06,137834311140
2019-09-09,135106068300
2019-09-10,133577478340
2019-09-11,134370797179
2019-09-12,134486892619
2019-09-13,134646523850
2019-09-16,136862011830
2019-09-17,137713378390
2019-09-18,135309235320
2019-09-19,136054181060
2019-09-20,134433682210
2019-09-23,134206328640
2019-09-24,131802185570
2019-09-25,134201491330
2019-09-26,137287695110
2019-09-27,134254701740
2019-09-30,133630688750
2019-10-01,131918281009
2019-10-02,128991708460
2019-10-03,131768324399
2019-10-04,133974137759
2019-10-07,133945113899
2019-10-08,131008866729
2019-10-09,132672901369
2019-10-10,133016350380
2019-10-11,134617499990
2019-10-14,134370797179
2019-10-15,135149604090
2019-10-16,131913443700
2019-10-17,130239734440
2019-10-18,128440255119
2019-10-21,129078780039
2019-10-22,126297326789
2019-10-23,126408584920
2019-10-24,130462250700
2019-10-25,131081426380
2019-10-28,131260406850
2019-10-29,131308779950
2019-10-30,134675547710
2019-10-31,134443356830
2019-11-01,134390146420
2019-11-04,134235352500
2019-11-05,139938540990
2019-11-06,139024289400
2019-11-07,140654462870
2019-11-08,141471968260
2019-11-11,140412597370
2019-11-12,141114007320
2019-11-13,141994397740
2019-11-14,142473291430
2019-11-15,143909972500
2019-11-18,143745503960
2019-11-19,145409538600
2019-11-20,145167673100
2019-11-21,144538822800
2019-11-22,144780688300
2019-11-25,147673399680
2019-11-26,148940774900
2019-11-27,149501902860
2019-11-29,149193460000
2019-12-02,145925500000
2019-12-03,146484620000
2019-12-04,145809820000
2019-12-05,146060460000
2019-12-06,147602860000
2019-12-09,147998100000
2019-12-10,146609940000
2019-12-11,146402680000
2019-12-12,147472720000
2019-12-13,153247080000
2019-12-16,156071600000
2019-12-17,155613700000
2019-12-18,156351160000
2019-12-19,157917660000
2019-12-20,157908020000
2019-12-23,158553900000
2019-12-24,158886480000
2019-12-26,159638400000
2019-12-27,159440780000
2019-12-30,158259880000
2019-12-31,158968420000
2020-01-02,161195260000
2020-01-03,159932420000
2020-01-06,160848220000
2020-01-07,160693980000
2020-01-08,162853340000
2020-01-09,164096900000
2020-01-10,163788420000
2020-01-13,166593660000
2020-01-14,166111660000
2020-01-15,165297080000
2020-01-16,166473160000
2020-01-17,168574680000
2020-01-21,168700000000
2020-01-22,168728920000
2020-01-23,169548320000
2020-01-24,169360340000
2020-01-27,167205800000
2020-01-28,170931660000
2020-01-29,169500120000
2020-01-30,171948680000
2020-01-31,169249480000
2020-02-03,172556000000
2020-02-04,176768680000
2020-02-05,176195100000
2020-02-06,177115720000
2020-02-07,176455380000
2020-02-10,178340000000
2020-02-11,177992960000
2020-02-12,180407780000
2020-02-13,180672880000
2020-02-14,183000940000
2020-02-18,182605700000
2020-02-19,184740960000
2020-02-20,182658720000
2020-02-21,179761900000
2020-02-24,172271620000
2020-02-25,167639600000
2020-02-26,169345880000
2020-02-27,162684640000
2020-02-28,166002720000
2020-03-02,173294680000
2020-03-03,167551540000
2020-03-04,175011850000
2020-03-05,168845430000
2020-03-06,161986370000
2020-03-09,147084990000
2020-03-10,159874780000
2020-03-11,151625630000
2020-03-12,137085000000
2020-03-13,161375500000
2020-03-16,137580430000
2020-03-17,149980610000
2020-03-18,141707410000
2020-03-19,147912310000
2020-03-20,142058540000
2020-03-23,147796870000
2020-03-24,149110000000
2020-03-25,147142710000
2020-03-26,155204270000
2020-03-27,147104230000
2020-03-30,153145590000
2020-03-31,153073440000
2020-04-01,144882010000
2020-04-02,146204760000
2020-04-03,141226410000
2020-04-06,153501530000
2020-04-07,148595330000
2020-04-08,152563580000
2020-04-09,153294700000
2020-04-13,154232650000
2020-04-14,163907965000
2020-04-15,159956550000
2020-04-16,164838700000
2020-04-17,165516910000
2020-04-20,165887280000
2020-04-21,158244190000
2020-04-22,161986370000
2020-04-23,161312970000
2020-04-24,165512100000
2020-04-27,167628500000
2020-04-28,160389450000
2020-04-29,167950770000
2020-04-30,170100840000
2020-05-01,165387040000
2020-05-04,167921910000
2020-05-05,171298530000
2020-05-06,174372120000
2020-05-07,176421180000
2020-05-08,176772310000
2020-05-11,178653020000
2020-05-12,175613100000
2020-05-13,172467360000
2020-05-14,170942590000
2020-05-15,175709300000
2020-05-18,176993570000
2020-05-19,179028200000
2020-05-20,184526030000
2020-05-21,183823770000
2020-05-22,185310060000
2020-05-26,181159030000
2020-05-27,180456770000
2020-05-28,182698230000
2020-05-29,185568000000
2020-06-01,187046400000
2020-06-02,187411200000
2020-06-03,187161600000
2020-06-04,185184000000
2020-06-05,188592000000
2020-06-08,190934400000
2020-06-09,190636800000
2020-06-10,195273600000
2020-06-11,186081600000
2020-06-12,195139200000
2020-06-15,192643200000
2020-06-16,197601600000
2020-06-17,198475200000
2020-06-18,201820800000
2020-06-19,205444800000
2020-06-22,210547200000
2020-06-23,211464000000
2020-06-24,207206400000
2020-06-25,209736000000
2020-06-26,204921600000
2020-06-29,203616000000
2020-06-30,208948800000
2020-07-01,211108800000
2020-07-02,212616000000
2020-07-06,217243200000
2020-07-07,215692800000
2020-07-08,219686400000
2020-07-09,221203200000
2020-07-10,223776000000
2020-07-13,212385600000
2020-07-14,208214400000
2020-07-15,207844800000
2020-07-16,204619200000
2020-07-17,207561600000
2020-07-20,218529600000
2020-07-21,213254400000
2020-07-22,213624000000
2020-07-23,207235200000
2020-07-24,206548800000
2020-07-27,209808000000
2020-07-28,207484800000
2020-07-29,209424000000
2020-07-30,210662400000
2020-07-31,213273600000
2020-08-03,215025600000
2020-08-04,214521600000
2020-08-05,215764800000
2020-08-06,222772800000
2020-08-07,215793600000
2020-08-10,212779200000
2020-08-11,208910400000
2020-08-12,213772800000
2020-08-13,216009600000
2020-08-14,214848000000
2020-08-17,216758400000
2020-08-18,222484800000
2020-08-19,221764800000
2020-08-20,229670400000
2020-08-21,227145600000
2020-08-24,228624000000
2020-08-25,232526400000
2020-08-26,253675200000
2020-08-27,244953600000
2020-08-28,247374760000
2020-08-31,245913810000
2020-09-01,252888050000
2020-09-02,255690199999
2020-09-03,243236200000
2020-09-04,235639260000
2020-09-08,221360270000
2020-09-09,229661340000
2020-09-10,228128540000
2020-09-11,225776650000
2020-09-14,232750890000
2020-09-15,238383930000
2020-09-16,228004000000
2020-09-17,227189700000
2020-09-18,223956450000
2020-09-21,227831560000
2020-09-22,233167620000
2020-09-23,225316810000
2020-09-24,224013930000
2020-09-25,229814620000
2020-09-28,233996290000
2020-09-29,234389070000
2020-09-30,234915970000
2020-10-01,239265290000
2020-10-02,229436210000
2020-10-05,233019130000
2020-10-06,229431420000
2020-10-07,236218850000
2020-10-08,235112360000
2020-10-09,240534640000
2020-10-12,244716310000
2020-10-13,246354489999
2020-10-14,242522490000
2020-10-15,240050850000
2020-10-16,240850780000
2020-10-19,237200800000
2020-10-20,236903820000
2020-10-21,237564840000
2020-10-22,231644400000
2020-10-23,233991500000
2020-10-26,227620800000
2020-10-27,229230240000
2020-10-28,218888630000
2020-10-29,220871690000
2020-10-30,214160900000
2020-11-02,213126260000
2020-11-03,217475580000
2020-11-04,233383170000
2020-11-05,237809130000
2020-11-06,236927770000
2020-11-09,225676060000
2020-11-10,216508000000
2020-11-11,224052250000
2020-11-12,221575820000
2020-11-13,224813860000
2020-11-16,220795050000
2020-11-17,224148050000
2020-11-18,220086130000
2020-11-19,223410390000
2020-11-20,221738680000
2020-11-23,220632190000
2020-11-24,221633300000
2020-11-25,225168320000
2020-11-27,228497370000
2020-11-30,229187130000
2020-12-01,229512850000
2020-12-02,230523540000
2020-12-03,231970120000
2020-12-04,232794000000
2020-12-07,235787750000
2020-12-08,237239120000
2020-12-09,231711460000
2020-12-10,228420730000
2020-12-11,227960890000
2020-12-14,232995180000
2020-12-15,231184560000
2020-12-16,234662100000
2020-12-17,237277440000
2020-12-18,240913050000
2020-12-21,238728810000
2020-12-22,241497430000
2020-12-23,238019890000
2020-12-24,239432940000
2020-12-28,238997050000
2020-12-29,240510690000
2020-12-30,238278550000
2020-12-31,239557480000
2021-01-04,232477860000
2021-01-05,232645510000
2021-01-06,223362490000
2021-01-07,228837460000
2021-01-08,232362900000
2021-01-11,227160960000
2021-01-12,225920350000
2021-01-13,226111950000
2021-01-14,221906330000
2021-01-15,219420320000
2021-01-19,218663500000
2021-01-20,225000670000
2021-01-21,226097580000
2021-01-22,226298760000
2021-01-25,226777760000
2021-01-26,228138120000
2021-01-27,220340000000
2021-01-28,223055930000
2021-01-29,219750830000
2021-02-01,225130000000
2021-02-02,232281470000
2021-02-03,230839680000
2021-02-04,234413020000
2021-02-05,235725480000
2021-02-08,236511040000
2021-02-09,237607950000
2021-02-10,235988930000
2021-02-11,237880980000
2021-02-12,238944360000
2021-02-16,240285560000
2021-02-17,235299170000
2021-02-18,233929230000
2021-02-19,229498480000
2021-02-22,223851070000
2021-02-23,224076200000
2021-02-24,228300980000
2021-02-25,219937640000
2021-02-26,220181930000
2021-03-01,224924030000
2021-03-02,223496610000
2021-03-03,214807550000
2021-03-04,210309740000
2021-03-05,210716740000
2021-03-08,201333600000
2021-03-09,209928040000
2021-03-10,208890780000
2021-03-11,215606680000
2021-03-12,212375400000
2021-03-15,213948020000
2021-03-16,215358120000
2021-03-17,215582780000
2021-03-18,209928040000
2021-03-19,211037000000
2021-03-22,216251980000
2021-03-23,219975600000
2021-03-24,215821780000
2021-03-25,215573220000
2021-03-26,224225020000
2021-03-29,224334960000
2021-03-30,222489880000
2021-03-31,227226860000
2021-04-01,231036520000
2021-04-05,234994360000
2021-04-06,234860520000
2021-04-07,235849980000
2021-04-08,238923520000
2021-04-09,240931120000
2021-04-12,241882340000
2021-04-13,246103080000
2021-04-14,244081140000
2021-04-15,250113500000
2021-04-16,250988240000
2021-04-19,246729259999
2021-04-20,245792380000
2021-04-21,244898520000
2021-04-22,242484620000
2021-04-23,246571520000
2021-04-26,246504600000
2021-04-27,247278960000
2021-04-28,246399440000
2021-04-29,246691020000
2021-04-30,242986520000
2021-05-03,240653880000
2021-05-04,234554600000
2021-05-05,232637820000
2021-05-06,231165580000
2021-05-07,233612940000
2021-05-10,229143640000
2021-05-11,231920820000
2021-05-12,225659020000
2021-05-13,226648480000
2021-05-14,232575680000
2021-05-17,230749720000
2021-05-18,229736360000
2021-05-19,229664660000
2021-05-20,235018260000
2021-05-21,233297460000
2021-05-24,237962740000
2021-05-25,241428240000
2021-05-26,242336440000
2021-05-27,238177840000
2021-05-28,241189240000
2021-06-01,237044980000
2021-06-02,236978060000
2021-06-03,235720920000
2021-06-04,240646500000
2021-06-07,243017190000
2021-06-08,242888400000
2021-06-09,245502359999
2021-06-10,255443040000
2021-06-11,258181020000
2021-06-14,265665150000
2021-06-15,261615420000
2021-06-16,259168410000
2021-06-17,262998720000
2021-06-18,269786430000
2021-06-21,270625950000
2021-06-22,274627980000
2021-06-23,273907710000
2021-06-24,275830020000
2021-06-25,276497820000
2021-06-28,280857600000
2021-06-29,281787750000
2021-06-30,279350280000
2021-07-01,278916210000
2021-07-02,282894390000
2021-07-06,284721300000
2021-07-07,288952290000
2021-07-08,289038150000
2021-07-09,288346500000
2021-07-12,286295400000
2021-07-13,288589770000
2021-07-14,290411910000
2021-07-15,289143090000
2021-07-16,289109700000
2021-07-19,287177850000
2021-07-20,290359440000
2021-07-21,292048020000
2021-07-22,297495360000
2021-07-23,298539990000
2021-07-26,296121600000
2021-07-27,294919560000
2021-07-28,296178840000
2021-07-29,296550900000
2021-07-30,296517510000
2021-08-02,295143750000
2021-08-03,296350560000
2021-08-04,298449360000
2021-08-05,301502160000
2021-08-06,301168260000
2021-08-09,300137940000
2021-08-10,296569980000
2021-08-11,298616310000
2021-08-12,302584950000
2021-08-13,303996870000
2021-08-16,303820380000
2021-08-17,302899770000
2021-08-18,298969290000
2021-08-19,304163820000
2021-08-20,308781180000
2021-08-23,313322220000
2021-08-24,313503480000
2021-08-25,313293600000
2021-08-26,311190030000
2021-08-27,314114040000
2021-08-30,317677230000
2021-08-31,316584900000
2021-09-01,317629530000
2021-09-02,317033280000
2021-09-03,317296840000
2021-09-07,314821640000
2021-09-08,315692720000
2021-09-09,314959680000
2021-09-10,313655440000
2021-09-13,307091400000
2021-09-14,307024760000
2021-09-15,314674080000
2021-09-16,316592360000
2021-09-17,311532480000
2021-09-20,305254040000
2021-09-21,307443640000
2021-09-22,298014080000
2021-09-23,300279840000
2021-09-24,296409960000
2021-09-27,287337400000
2021-09-28,275494520000
2021-09-29,274985200000
2021-09-30,274042720000
2021-10-01,274875720000
2021-10-04,265841240000
2021-10-05,269749200000
2021-10-06,271467559999
2021-10-07,275584960000
2021-10-08,274585360000
2021-10-11,272781320000
2021-10-12,276408440000
2021-10-13,281373120000
2021-10-14,289174760000
2021-10-15,290402840000
2021-10-18,296467080000
2021-10-19,302769320000
2021-10-20,301008120000
2021-10-21,304002160000
2021-10-22,306344080000
2021-10-25,307957720000
2021-10-26,305830000000
2021-10-27,304678080000
2021-10-28,304297280000
2021-10-29,309571360000
2021-11-01,304735200000
2021-11-02,304830400000
2021-11-03,311865680000
2021-11-04,320862080000
2021-11-05,315454720000
2021-11-08,317025520000
2021-11-09,317929920000
2021-11-10,308210000000
2021-11-11,306148920000
2021-11-12,313017600000
2021-11-15,314031480000
2021-11-16,319410280000
2021-11-17,319238920000
2021-11-18,319376960000
2021-11-19,327664120000
2021-11-22,320619320000
2021-11-23,316616160000
2021-11-24,318120320000
2021-11-26,315159600000
2021-11-29,327245240000
2021-11-30,318848600000
2021-12-01,312927160000
2021-12-02,319814880000
2021-12-03,291618690000
2021-12-06,294224920000
2021-12-07,307431080000
2021-12-08,308916300000
2021-12-09,299205610000
2021-12-10,309554850000
2021-12-13,311375900000
2021-12-14,290828780000
2021-12-15,298146090000
2021-12-16,267760570000
2021-12-17,263290720000
2021-12-20,260041210000
2021-12-21,263706960000
2021-12-22,266762540000
2021-12-23,269430260000
2021-12-27,273242639999
2021-12-28,269307280000
2021-12-29,269274169999
2021-12-30,269860690000
2021-12-31,268219379999
2022-01-03,266947010000
2022-01-04,262042000000
2022-01-05,243325389999
2022-01-06,243178760000
2022-01-07,241561100000
2022-01-10,248717590000
2022-01-11,250637970000
2022-01-12,251811010000
2022-01-13,244493700000
2022-01-14,246243800000
2022-01-18,242809820000
2022-01-19,244342340000
2022-01-20,241632050000
2022-01-21,236457430000
2022-01-24,245799180000
2022-01-25,237786560000
2022-01-26,236883130000
2022-01-27,233212650000
2022-01-28,245089680000
2022-01-31,252723899999
2022-02-01,253518540000
2022-02-02,252151570000
2022-02-03,241622590000
2022-02-04,242904419999
2022-02-07,239858300000
2022-02-08,241849630000
2022-02-09,246787750000
2022-02-10,234144460000
2022-02-11,224187810000
2022-02-14,224206730000
2022-02-15,226803500000
2022-02-16,225952100000
2022-02-17,216496830000
2022-02-18,209330880000
2022-02-22,207363200000
2022-02-23,203129850000
2022-02-24,219386860000
2022-02-25,220200420000
2022-02-28,221212640000
2022-03-01,220739640000
2022-03-02,222868140000
2022-03-03,217144840000
2022-03-04,213405360000
2022-03-07,206721840000
2022-03-08,203682160000
2022-03-09,212810640000
2022-03-10,207184400000
2022-03-11,196531360000
2022-03-14,194228000000
2022-03-15,199023520000
2022-03-16,208793920000
2022-03-17,209737920000
2022-03-18,213971760000
2022-03-21,214094480000
2022-03-22,220164400000
2022-03-23,199608800000
2022-03-24,203970080000
2022-03-25,203724640000
2022-03-28,212404720000
2022-03-29,220107760000
2022-03-30,217148320000
2022-03-31,215052640000
2022-04-01,216265680000
2022-04-04,221278320000
2022-04-05,216449760000
2022-04-06,209723760000
2022-04-07,213683840000
2022-04-08,210200480000
2022-04-11,205055680000
2022-04-12,201435440000
2022-04-13,203748240000
2022-04-14,198447680000
2022-04-18,200821840000
2022-04-19,205980800000
2022-04-20,202067920000
2022-04-21,197050560000
2022-04-22,192892240000
2022-04-25,195384400000
2022-04-26,188384640000
2022-04-27,187808800000
2022-04-28,193770160000
2022-04-29,186888400000
2022-05-02,192240880000
2022-05-03,192377760000
2022-05-04,199821200000
2022-05-05,189040720000
2022-05-06,184556720000
2022-05-09,177901520000
2022-05-10,185510160000
2022-05-11,179043760000
2022-05-12,183367280000
2022-05-13,191372400000
2022-05-16,190149920000
2022-05-17,193354800000
2022-05-18,187799360000
2022-05-19,186147360000
2022-05-20,188370480000
2022-05-23,191990720000
2022-05-24,188049520000
2022-05-25,189980000000
2022-05-26,192859200000
2022-05-27,202119840000
2022-05-31,196578560000
2022-06-01,197371520000
2022-06-02,208284160000
2022-06-03,201557440000
2022-06-06,201416740000
2022-06-07,203273980000
2022-06-08,201125960000
2022-06-09,199990980000
2022-06-10,184710960000
2022-06-13,174303850000
2022-06-14,173914580000
2022-06-15,176775480000
2022-06-16,171222520000
2022-06-17,169210510000
2022-06-21,170242310000
2022-06-22,171339770000
2022-06-23,176644160000
2022-06-24,181840680000
2022-06-27,178721830000
2022-06-28,171480470000
2022-06-29,172826500000
2022-06-30,171682140000
2022-07-01,172817120000
2022-07-05,176573810000
2022-07-06,179547270000
2022-07-07,183327410000
2022-07-08,182647360000
2022-07-11,180171040000
2022-07-12,176128260000
2022-07-13,174439860000
2022-07-14,174918240000
2022-07-15,178154340000
2022-07-18,175982870000
2022-07-19,181892270000
2022-07-20,188298810000
2022-07-21,191778790000
2022-07-22,188491100000
2022-07-25,183829240000
2022-07-26,177872940000
2022-07-27,184213820000
2022-07-28,189241500000
2022-07-29,192346280000
2022-08-01,192801210000
2022-08-02,192271240000
2022-08-03,199109260000
2022-08-04,201946710000
2022-08-05,203278670000
2022-08-08,203705460000
2022-08-09,200061330000
2022-08-10,205609600000
2022-08-11,203963410000
2022-08-12,209019230000
2022-08-15,211528380000
2022-08-16,209905640000
2022-08-17,205337580000
2022-08-18,205905070000
2022-08-19,199350795000
2022-08-22,192923150000
2022-08-23,192482290000
2022-08-24,190249850000
2022-08-25,189443170000
2022-08-26,178698380000
2022-08-29,175996940000
2022-08-30,175907830000
2022-08-31,175143360000
2022-09-01,173778570000
2022-09-02,171185100000
2022-09-06,171259500000
2022-09-07,176569800000
2022-09-08,178387950000
2022-09-09,183572700000
2022-09-12,184307400000
2022-09-13,171301350000
2022-09-14,172756800000
2022-09-15,143745450000
2022-09-16,139267500000
2022-09-19,137667900000
2022-09-20,135342900000
2022-09-21,133129500000
2022-09-22,133482900000
2022-09-23,132320400000
2022-09-26,128786399999
2022-09-27,129070050000
2022-09-28,130850999999
2022-09-29,129386250000
2022-09-30,127968000000
2022-10-03,132636600000
2022-10-04,137161050000
2022-10-05,138281700000
2022-10-06,138760650000
2022-10-07,134278049999
2022-10-10,132859800000
2022-10-11,132445950000
2022-10-12,133059749999
2022-10-13,137054100000
2022-10-14,133892100000
2022-10-17,136477500000
2022-10-18,136235700000
2022-10-19,139420950000
2022-10-20,140606700000
2022-10-21,142462050000
2022-10-24,147042300000
2022-10-25,150562350000
2022-10-26,149023200000
2022-10-27,148172250000
2022-10-28,151441200000
2022-10-31,148102500000
2022-11-01,146949300000
2022-11-02,140067300000
2022-11-03,132957450000
2022-11-04,132873750000
2022-11-07,139286100000
2022-11-08,140509050000
2022-11-09,138974550000
2022-11-10,153426750000
2022-11-11,158634750000
2022-11-14,158272050000
2022-11-15,160871400000
2022-11-16,157360650000
2022-11-17,157090950000
2022-11-18,153849900000
2022-11-21,149492850000
2022-11-22,153859200000
2022-11-23,156137700000
2022-11-25,155449500000
2022-11-28,152971050000
2022-11-29,151952700000
2022-11-30,160392450000
2022-12-01,160011150000
2022-12-02,156762270000
2022-12-05,153347310000
2022-12-06,151997850000
2022-12-07,149946120000
2022-12-08,152654220000
2022-12-09,151763760000
2022-12-12,155220030000
2022-12-13,157189140000
2022-12-14,156023280000
2022-12-15,150877890000
2022-12-16,155389860000
2022-12-19,150900840000
2022-12-20,155242980000
2022-12-21,156693420000
2022-12-22,154462680000
2022-12-23,155348550000
2022-12-27,153806310000
2022-12-28,150703470000
2022-12-29,154949220000
2022-12-30,154467270000
2023-01-03,154646280000
2023-01-04,156707190000
2023-01-05,150753960000
2023-01-06,152732250000
2023-01-09,156968820000
2023-01-10,155463300000
2023-01-11,157404870000
2023-01-12,158143860000
2023-01-13,158070420000
2023-01-17,158070420000
2023-01-18,156661290000
2023-01-19,157221270000
2023-01-20,163578420000
2023-01-23,167525820000
2023-01-24,165845880000
2023-01-25,164400030000
2023-01-26,167911380000
2023-01-27,170155890000
2023-01-30,166809780000
2023-01-31,169986060000
2023-02-01,176219280000
2023-02-02,180033570000
2023-02-03,174112470000
2023-02-06,172230570000
2023-02-07,176173380000
2023-02-08,173667240000
2023-02-09,172496790000
2023-02-10,170284410000
2023-02-13,172125000000
2023-02-14,173456100000
2023-02-15,172556460000
2023-02-16,167608440000
2023-02-17,163794150000
2023-02-21,159135300000
2023-02-22,160062480000
2023-02-23,159282180000
2023-02-24,147127860000
2023-02-27,147944880000
2023-02-28,148693050000
2023-03-01,148431420000
2023-03-02,153076500000
