,SBUX
2013-11-26,61669880000
2013-11-27,61745530000
2013-11-29,61624489999
2013-12-02,61321890000
2013-12-03,60943640000
2013-12-04,60141750000
2013-12-05,60308180000
2013-12-06,60474610000
2013-12-09,60323309999
2013-12-10,58537970000
2013-12-11,57796600000
2013-12-12,57857120000
2013-12-13,57751210000
2013-12-16,57841989999
2013-12-17,57554520000
2013-12-18,58764920000
2013-12-19,58371540000
2013-12-20,58749790000
2013-12-23,59249079999
2013-12-24,59430640000
2013-12-26,59672720000
2013-12-27,59430640000
2013-12-30,59242096000
2013-12-31,59121440000
2014-01-02,58186356000
2014-01-03,58020454000
2014-01-06,57432256000
2014-01-07,58216520000
2014-01-08,58834882000
2014-01-09,58518159999
2014-01-10,58563406000
2014-01-13,56647992000
2014-01-14,56904385999
2014-01-15,57462420000
2014-01-16,56783730000
2014-01-17,56482090000
2014-01-21,55547006000
2014-01-22,55501759999
2014-01-23,55350940000
2014-01-24,56542418000
2014-01-27,55954220000
2014-01-28,55727990000
2014-01-29,53963396000
2014-01-30,54234872000
2014-01-31,53631592000
2014-02-03,52017818000
2014-02-04,53284706000
2014-02-05,53148968000
2014-02-06,54566676000
2014-02-07,55833564000
2014-02-10,56406680000
2014-02-11,56180450000
2014-02-12,55743072000
2014-02-13,56331270000
2014-02-14,56572582000
2014-02-18,55788318000
2014-02-19,55290611999
2014-02-20,55471596000
2014-02-21,54717496000
2014-02-24,54717496000
2014-02-25,53209296000
2014-02-26,54129298000
2014-02-27,54446020000
2014-02-28,53510935999
2014-03-03,53148968000
2014-03-04,54038806000
2014-03-05,53767330000
2014-03-06,54823070000
2014-03-07,55094546000
2014-03-10,55471596000
2014-03-11,56572582000
2014-03-12,57025042000
2014-03-13,56135204000
2014-03-14,55999466000
2014-03-17,55939138000
2014-03-18,56255859999
2014-03-19,57251272000
2014-03-20,58035535999
2014-03-21,57839470000
2014-03-24,57130616000
2014-03-25,56270942000
2014-03-26,55456514000
2014-03-27,55350940000
2014-03-28,55577170000
2014-03-31,55108380000
2014-04-01,55589020000
2014-04-02,55318660000
2014-04-03,54883080000
2014-04-04,53741560000
2014-04-07,52900440000
2014-04-08,53681480000
2014-04-09,54432480000
2014-04-10,52735220000
2014-04-11,51623739999
2014-04-14,52044300000
2014-04-15,51743900000
2014-04-16,53170800000
2014-04-17,52690160000
2014-04-21,52930480000
2014-04-22,53441160000
2014-04-23,52870400000
2014-04-24,53381080000
2014-04-25,53651440000
2014-04-28,53275940000
2014-04-29,53050640000
2014-04-30,53035620000
2014-05-01,53411120000
2014-05-02,53020599999
2014-05-05,53260920000
2014-05-06,52254580000
2014-05-07,52374739999
2014-05-08,52254580000
2014-05-09,52795300000
2014-05-12,53441160000
2014-05-13,53441160000
2014-05-14,52690160000
2014-05-15,52449840000
2014-05-16,53275940000
2014-05-19,53336020000
2014-05-20,52750239999
2014-05-21,52870400000
2014-05-22,53621400000
2014-05-23,54056980000
2014-05-27,55318660000
2014-05-28,55018260000
2014-05-29,54913120000
2014-05-30,55003239999
2014-06-02,55453840000
2014-06-03,55709180000
2014-06-04,56069660000
2014-06-05,56114720000
2014-06-06,56580340000
2014-06-09,56460180000
2014-06-10,56024599999
2014-06-11,56174800000
2014-06-12,55543959999
2014-06-13,56099700000
2014-06-16,56385080000
2014-06-17,56550300000
2014-06-18,56745560000
2014-06-19,58007239999
2014-06-20,57526599999
2014-06-23,57631739999
2014-06-24,58157440000
2014-06-25,58668120000
2014-06-26,58623060000
2014-06-27,58532940000
2014-06-30,57996310000
2014-07-01,58520960000
2014-07-02,58610900000
2014-07-03,59255470000
2014-07-07,58985650000
2014-07-08,58880720000
2014-07-09,59540280000
2014-07-10,59090580000
2014-07-11,58910699999
2014-07-14,58880720000
2014-07-15,59135550000
2014-07-16,59015629999
2014-07-17,57891379999
2014-07-18,58416030000
2014-07-21,58176190000
2014-07-22,59015629999
2014-07-23,59315430000
2014-07-24,60289780000
2014-07-25,59015629999
2014-07-28,58730820000
2014-07-29,58955670000
2014-07-30,59135550000
2014-07-31,58221160000
2014-08-01,57696510000
2014-08-04,58101240000
2014-08-05,57561600000
2014-08-06,57801440000
2014-08-07,57486650000
2014-08-08,58176190000
2014-08-11,58371060000
2014-08-12,58326089999
2014-08-13,57891379999
2014-08-14,57426690000
2014-08-15,57651540000
2014-08-18,58146210000
2014-08-19,58550940000
2014-08-20,58475990000
2014-08-21,58071260000
2014-08-22,57921360000
2014-08-25,58446010000
2014-08-26,58311100000
2014-08-27,58401040000
2014-08-28,58311100000
2014-08-29,58311100000
2014-09-02,58071260000
2014-09-03,57561600000
2014-09-04,57831420000
2014-09-05,58416030000
2014-09-08,58206170000
2014-09-09,57801440000
2014-09-10,57861400000
2014-09-11,57051940000
2014-09-12,56572260000
2014-09-15,56152540000
2014-09-16,56272460000
2014-09-17,56467330000
2014-09-18,56767129999
2014-09-19,57006970000
2014-09-22,55912699999
2014-09-23,55433019999
2014-09-24,56452339999
2014-09-25,55552940000
2014-09-26,56332420000
2014-09-29,56475104000
2014-09-30,56625183999
2014-10-01,55994848000
2014-10-02,55859776000
2014-10-03,56955360000
2014-10-06,56400064000
2014-10-07,55574624000
2014-10-08,56475104000
2014-10-09,55889792000
2014-10-10,55874783999
2014-10-13,54178880000
2014-10-14,54584095999
2014-10-15,54313952000
2014-10-16,54509056000
2014-10-17,55184416000
2014-10-20,56054880000
2014-10-21,55799744000
2014-10-22,55979839999
2014-10-23,56159936000
2014-10-24,56880320000
2014-10-27,57015392000
2014-10-28,57825824000
2014-10-29,57435616000
2014-10-30,58020927999
2014-10-31,56700224000
2014-11-03,57105439999
2014-11-04,57555680000
2014-11-05,57525664000
2014-11-06,58110976000
2014-11-07,58381120000
2014-11-10,58276064000
2014-11-11,58336095999
2014-11-12,58411136000
2014-11-13,58456160000
2014-11-14,58621248000
2014-11-17,58411136000
2014-11-18,58201024000
2014-11-19,58396127999
2014-11-20,58681280000
2014-11-21,59851904000
2014-11-24,60422208000
2014-11-25,60182080000
2014-11-26,59806880000
2014-11-28,60932480000
2014-12-01,60662336000
2014-12-02,60317152000
2014-12-03,60392192000
2014-12-04,61007520000
2014-12-05,62718432000
2014-12-08,62883520000
2014-12-09,62298208000
2014-12-10,62028064000
2014-12-11,62373248000
2014-12-12,62478304000
2014-12-15,60707360000
2014-12-16,59371648000
2014-12-17,60362176000
2014-12-18,60047008000
2014-12-19,59611776000
2014-12-22,60437216000
2014-12-23,61112576000
2014-12-24,60977504000
2014-12-26,61412736000
2014-12-29,61826190000
2014-12-30,61390900000
2014-12-31,61586030000
2015-01-02,61120720000
2015-01-05,59949940000
2015-01-06,59469619999
2015-01-07,60925590000
2015-01-08,61901240000
2015-01-09,59889900000
2015-01-12,60220119999
2015-01-13,60700440000
2015-01-14,60355210000
2015-01-15,59724790000
2015-01-16,60505310000
2015-01-20,60955610000
2015-01-21,61015650000
2015-01-22,62096369999
2015-01-23,66209110000
2015-01-26,66134060000
2015-01-27,66299170000
2015-01-28,65728790000
2015-01-29,66839530000
2015-01-30,65683760000
2015-02-02,66028990000
2015-02-03,66404240000
2015-02-04,66569350000
2015-02-05,67274820000
2015-02-06,66794500000
2015-02-09,66659409999
2015-02-10,68430590000
2015-02-11,68145400000
2015-02-12,68925920000
2015-02-13,68730790000
2015-02-17,69061010000
2015-02-18,69796500000
2015-02-19,69916580000
2015-02-20,70186760000
2015-02-23,70231790000
2015-02-24,70126720000
2015-02-25,70742130000
2015-02-26,70967280000
2015-02-27,70156740000
2015-03-02,70727120000
2015-03-03,70547000000
2015-03-04,69841530000
2015-03-05,70261810000
2015-03-06,69211110000
2015-03-09,69826520000
2015-03-10,69181090000
2015-03-11,68610710000
2015-03-12,70081690000
2015-03-13,70021650000
2015-03-16,70592030000
2015-03-17,70847200000
2015-03-18,71927920000
2015-03-19,73368880000
2015-03-20,73143730000
2015-03-23,73083690000
2015-03-24,73488960000
2015-03-25,71867880000
2015-03-26,71357540000
2015-03-27,71357540000
2015-03-30,71543492000
2015-03-31,70589380000
2015-04-01,69337108000
2015-04-02,70365760000
2015-04-06,70455208000
2015-04-07,70127232000
2015-04-08,70991896000
2015-04-09,71498768000
2015-04-10,71811836000
2015-04-13,72303800000
2015-04-14,72005640000
2015-04-15,71767112000
2015-04-16,71931100000
2015-04-17,70991896000
2015-04-20,71513676000
2015-04-21,72109996000
2015-04-22,72065272000
2015-04-23,73690244000
2015-04-24,77283072000
2015-04-27,75836996000
2015-04-28,75449388000
2015-04-29,75509020000
2015-04-30,73913864000
2015-05-01,74972332000
2015-05-04,75210860000
2015-05-05,73660428000
2015-05-06,72944844000
2015-05-07,73570980000
2015-05-08,74212024000
2015-05-11,73794600000
2015-05-12,74107668000
2015-05-13,73928772000
2015-05-14,75374848000
2015-05-15,75732640000
2015-05-18,76299144000
2015-05-19,76656936000
2015-05-20,76075524000
2015-05-21,76522764000
2015-05-22,76746384000
2015-05-26,75792272000
2015-05-27,76910372000
2015-05-28,77238348000
2015-05-29,77461968000
2015-06-01,77849576000
2015-06-02,77119084000
2015-06-03,77700496000
2015-06-04,77104176000
2015-06-05,77804852000
2015-06-08,76820924000
2015-06-09,76835832000
2015-06-10,78550252000
2015-06-11,78252092000
2015-06-12,78460804000
2015-06-15,77924116000
2015-06-16,78967676000
2015-06-17,79370192000
2015-06-18,80667188000
2015-06-19,80398844000
2015-06-22,80354120000
2015-06-23,80682096000
2015-06-24,80070868000
2015-06-25,80607556000
2015-06-26,81427496000
2015-06-29,79527105000
2015-06-30,79631062000
2015-07-01,80032039000
2015-07-02,80551824000
2015-07-06,80655781000
2015-07-07,80759738000
2015-07-08,79289489000
2015-07-09,80269655000
2015-07-10,81041907000
2015-07-13,82720070000
2015-07-14,82794325000
2015-07-15,82185434000
2015-07-16,82779474000
2015-07-17,82705219000
2015-07-20,83477471000
2015-07-21,83462620000
2015-07-22,84190319000
2015-07-23,83997256000
2015-07-24,85081379000
2015-07-27,84620998000
2015-07-28,84858614000
2015-07-29,85408101000
2015-07-30,86224906000
2015-07-31,86031843000
2015-08-03,86417969000
2015-08-04,87175370000
2015-08-05,87635751000
2015-08-06,84992273000
2015-08-07,84947720000
2015-08-10,83566577000
2015-08-11,83685385000
2015-08-12,83729938000
2015-08-13,84427935000
2015-08-14,84799210000
2015-08-17,85749674000
2015-08-18,85883333000
2015-08-19,85526909000
2015-08-20,82883431000
2015-08-21,78472684000
2015-08-24,74759934000
2015-08-25,75873759000
2015-08-26,80135996000
2015-08-27,83091345000
2015-08-28,82616113000
2015-08-31,81249821000
2015-09-01,79452850000
2015-09-02,82066626000
2015-09-03,81220119000
2015-09-04,80611228000
2015-09-08,81992371000
2015-09-09,81220119000
2015-09-10,82229987000
2015-09-11,83952703000
2015-09-14,83596279000
2015-09-15,84517041000
2015-09-16,85036826000
2015-09-17,85066528000
2015-09-18,84413084000
2015-09-21,85452654000
2015-09-22,84828912000
2015-09-23,85823929000
2015-09-24,86685287000
2015-09-25,86120949000
2015-09-28,82851912000
2015-09-29,82777632000
2015-09-30,84441504000
2015-10-01,85392288000
2015-10-02,86283648000
2015-10-05,87709824000
2015-10-06,87189864000
2015-10-07,87323568000
2015-10-08,88333776000
2015-10-09,89239992000
2015-10-12,89938224000
2015-10-13,89373696000
2015-10-14,87382992000
2015-10-15,88675464000
2015-10-16,89032008000
2015-10-19,90577032000
2015-10-20,90443328000
2015-10-21,89923368000
2015-10-22,91349544000
2015-10-23,93013416000
2015-10-26,94231608000
2015-10-27,93161976000
2015-10-28,94350456000
2015-10-29,92850000000
2015-10-30,92953992000
2015-11-02,92463744000
2015-11-03,93295680000
2015-11-04,92047776000
2015-11-05,92523168000
2015-11-06,92062632000
2015-11-09,91126704000
2015-11-10,92374608000
2015-11-11,91914072000
2015-11-12,90725592000
2015-11-13,88749744000
2015-11-16,90146208000
2015-11-17,89953080000
2015-11-18,91810080000
2015-11-19,91304976000
2015-11-20,92092344000
2015-11-23,93057984000
2015-11-24,92047776000
2015-11-25,92389464000
2015-11-27,92374608000
2015-11-30,91200984000
2015-12-01,91171272000
2015-12-02,90948432000
2015-12-03,88467480000
2015-12-04,91735800000
2015-12-07,91943784000
2015-12-08,92344896000
2015-12-09,90889008000
2015-12-10,91914072000
2015-12-11,88868592000
2015-12-14,89017152000
2015-12-15,89106288000
2015-12-16,89655960000
2015-12-17,88422912000
2015-12-18,87085872000
2015-12-21,88452624000
2015-12-22,89121144000
2015-12-23,89641104000
2015-12-24,89611392000
2015-12-28,88148255000
2015-12-29,89524885000
2015-12-30,89070890000
2015-12-31,87913935000
2016-01-04,85321770000
2016-01-05,85892925000
2016-01-06,85131385000
2016-01-07,83022505000
2016-01-08,82934635000
2016-01-11,84677390000
2016-01-12,87079170000
2016-01-13,84750615000
2016-01-14,86376210000
2016-01-15,84941000000
2016-01-19,85746475000
2016-01-20,83359340000
2016-01-21,86449435000
2016-01-22,86654465000
2016-01-25,84516295000
2016-01-26,85834345000
2016-01-27,84399135000
2016-01-28,86830205000
2016-01-29,88997665000
2016-02-01,89920300000
2016-02-02,88895150000
2016-02-03,87181685000
2016-02-04,85365705000
2016-02-05,79800605000
2016-02-08,79288030000
2016-02-09,79698090000
2016-02-10,80752530000
2016-02-11,80430340000
2016-02-12,81806970000
2016-02-16,82612445000
2016-02-17,84399135000
2016-02-18,83417920000
2016-02-19,84457715000
2016-02-22,86215115000
2016-02-23,85614670000
2016-02-24,85102095000
2016-02-25,86039375000
2016-02-26,85438930000
2016-02-29,85248545000
2016-03-01,87928580000
2016-03-02,87225620000
2016-03-03,86464080000
2016-03-04,85966150000
2016-03-07,84941000000
2016-03-08,84355200000
2016-03-09,83579015000
2016-03-10,84238040000
2016-03-11,84340555000
2016-03-14,85892925000
2016-03-15,86522660000
2016-03-16,87386715000
2016-03-17,87210975000
2016-03-18,87430650000
2016-03-21,86551950000
2016-03-22,86962010000
2016-03-23,86156535000
2016-03-24,85468220000
2016-03-28,86458944000
2016-03-29,87324120000
2016-03-30,87998664000
2016-03-31,87544080000
2016-04-01,89479728000
2016-04-04,88350600000
2016-04-05,88042656000
2016-04-06,89201112000
2016-04-07,89699688000
2016-04-08,89509056000
2016-04-11,89303760000
2016-04-12,87250800000
2016-04-13,88291944000
2016-04-14,88174632000
2016-04-15,88731864000
2016-04-18,89289096000
2016-04-19,89303760000
2016-04-20,89303760000
2016-04-21,88922496000
2016-04-22,84581952000
2016-04-25,84713928000
2016-04-26,84640608000
2016-04-27,83438160000
2016-04-28,82734288000
2016-04-29,82455672000
2016-05-02,84112704000
2016-05-03,82485000000
2016-05-04,82690296000
2016-05-05,82485000000
2016-05-06,82572984000
2016-05-09,83056896000
2016-05-10,84303336000
2016-05-11,82455672000
2016-05-12,82558320000
2016-05-13,81854448000
2016-05-16,81429192000
2016-05-17,80476032000
2016-05-18,80358720000
2016-05-19,79992120000
2016-05-20,80094768000
2016-05-23,80065440000
2016-05-24,81297216000
2016-05-25,80871960000
2016-05-26,81077256000
2016-05-27,80871960000
2016-05-31,80490696000
2016-06-01,80388048000
2016-06-02,80094768000
2016-06-03,80080104000
2016-06-06,81517176000
2016-06-07,81091920000
2016-06-08,80974608000
2016-06-09,81502512000
2016-06-10,80461368000
2016-06-13,80710656000
2016-06-14,81487848000
2016-06-15,81165240000
2016-06-16,81429192000
2016-06-17,81106584000
2016-06-20,81209232000
2016-06-21,81839784000
2016-06-22,81546504000
2016-06-23,82309032000
2016-06-24,80182752000
2016-06-27,78414245000
2016-06-28,80108425000
2016-06-29,82868770000
2016-06-30,83423760000
2016-07-01,83233895000
2016-07-05,82912585000
2016-07-06,82883375000
2016-07-07,83117055000
2016-07-08,82532855000
2016-07-11,82255360000
2016-07-12,83949540000
2016-07-13,82489040000
2016-07-14,84110195000
2016-07-15,83847305000
2016-07-18,83131660000
2016-07-19,82897980000
2016-07-20,84037170000
2016-07-21,84124800000
2016-07-22,84562950000
2016-07-25,84635975000
2016-07-26,85161755000
2016-07-27,84489925000
2016-07-28,85015705000
2016-07-29,84782025000
2016-08-01,84168615000
2016-08-02,82854165000
2016-08-03,81700370000
2016-08-04,80940910000
2016-08-05,81641950000
2016-08-08,80853280000
2016-08-09,80619600000
2016-08-10,81233010000
2016-08-11,81013935000
2016-08-12,81013935000
2016-08-15,80692625000
2016-08-16,80867885000
2016-08-17,81495900000
2016-08-18,81101565000
2016-08-19,80239870000
2016-08-22,81568925000
2016-08-23,82372200000
2016-08-24,83379945000
2016-08-25,83672045000
2016-08-26,83672045000
2016-08-29,82956400000
2016-08-30,82372200000
2016-08-31,82123915000
2016-09-01,82240755000
2016-09-02,82050890000
2016-09-06,81817210000
2016-09-07,82255360000
2016-09-08,80765650000
2016-09-09,79378175000
2016-09-12,79903955000
2016-09-13,78837790000
2016-09-14,78720950000
2016-09-15,79027655000
2016-09-16,78487270000
2016-09-19,77421105000
2016-09-20,77844650000
2016-09-21,78837790000
2016-09-22,79436595000
2016-09-23,79495015000
2016-09-26,78925420000
2016-09-27,79144495000
2016-09-28,78837790000
2016-09-29,78063725000
2016-09-30,79071470000
2016-10-03,78455648000
2016-10-04,78003916000
2016-10-05,77741620000
2016-10-06,77435608000
2016-10-07,77901912000
2016-10-10,77668760000
2016-10-11,77115024000
2016-10-12,77464752000
2016-10-13,77158740000
2016-10-14,77348176000
2016-10-17,76881872000
2016-10-18,76663292000
2016-10-19,77450180000
2016-10-20,78091348000
2016-10-21,78149636000
2016-10-24,78951096000
2016-10-25,78207924000
2016-10-26,78149636000
2016-10-27,78091348000
2016-10-28,78003916000
2016-10-31,77333604000
2016-11-01,76503000000
2016-11-02,77202456000
2016-11-03,75439244000
2016-11-04,76867300000
2016-11-07,79402828000
2016-11-08,79592264000
2016-11-09,79533976000
2016-11-10,78062204000
2016-11-11,78586796000
2016-11-14,79009384000
2016-11-15,79548548000
2016-11-16,80787168000
2016-11-17,81384620000
2016-11-18,81268044000
2016-11-21,81748920000
2016-11-22,83235264000
2016-11-23,83920148000
2016-11-25,83686996000
2016-11-28,83920148000
2016-11-29,84765324000
2016-11-30,84473884000
2016-12-01,85260772000
2016-12-02,83366412000
2016-12-05,83789000000
2016-12-06,83701568000
2016-12-07,85625072000
2016-12-08,85464780000
2016-12-09,85610500000
2016-12-12,85639644000
2016-12-13,86426532000
2016-12-14,85610500000
2016-12-15,84095012000
2016-12-16,84022152000
2016-12-19,84007580000
2016-12-20,84080440000
2016-12-21,83701568000
2016-12-22,83220692000
2016-12-23,83074972000
2016-12-27,82856392000
2016-12-28,82113220000
2016-12-29,82069504000
2016-12-30,80903744000
2017-01-03,80130195000
2017-01-04,81056723000
2017-01-05,81737142000
2017-01-06,82707101000
2017-01-09,84256140000
2017-01-10,83792876000
2017-01-11,84111370000
2017-01-12,84010031000
2017-01-13,83749445000
2017-01-17,83966600000
2017-01-18,84618065000
2017-01-19,83807353000
2017-01-20,83474382000
2017-01-23,83619152000
2017-01-24,84603588000
2017-01-25,84979990000
2017-01-26,84632542000
2017-01-27,81244924000
2017-01-30,80926430000
2017-01-31,79941994000
2017-02-01,78031030000
2017-02-02,77987599000
2017-02-03,79710362000
2017-02-06,80680321000
2017-02-07,79970948000
2017-02-08,79941994000
2017-02-09,80796137000
2017-02-10,81389694000
2017-02-13,81230447000
2017-02-14,81910866000
2017-02-15,82316222000
2017-02-16,82128021000
2017-02-17,83025595000
2017-02-21,83300658000
2017-02-22,83344089000
2017-02-23,83445428000
2017-02-24,83213796000
2017-02-27,82200406000
2017-02-28,82330699000
2017-03-01,82721578000
2017-03-02,82692624000
2017-03-03,82663670000
2017-03-06,82055636000
2017-03-07,81360740000
2017-03-08,80694798000
2017-03-09,79898563000
2017-03-10,78943081000
2017-03-13,79087851000
2017-03-14,78566679000
2017-03-15,78957558000
2017-03-16,79333960000
2017-03-17,80752706000
2017-03-20,80796137000
2017-03-21,80405258000
2017-03-22,80911953000
2017-03-23,80854045000
2017-03-24,82243837000
2017-03-27,82851871000
2017-03-28,83025595000
2017-03-29,83300658000
2017-03-30,84198232000
2017-03-31,84531203000
2017-04-03,84486708000
2017-04-04,84313224000
2017-04-05,84168654000
2017-04-06,83734944000
2017-04-07,83879514000
2017-04-10,83778315000
2017-04-11,83677116000
2017-04-12,83243406000
2017-04-13,83142207000
2017-04-17,83966256000
2017-04-18,84356595000
2017-04-19,85354128000
2017-04-20,86857656000
2017-04-21,87623877000
2017-04-24,88346727000
2017-04-25,88129872000
2017-04-26,88997292000
2017-04-27,88621410000
2017-04-28,86828742000
2017-05-01,87002226000
2017-05-02,87464850000
2017-05-03,87594963000
2017-05-04,87941931000
2017-05-05,88115415000
2017-05-08,88100958000
2017-05-09,88158786000
2017-05-10,87696162000
2017-05-11,87132339000
2017-05-12,86640801000
2017-05-15,87392565000
2017-05-16,86713086000
2017-05-17,86351661000
2017-05-18,86481774000
2017-05-19,88708152000
2017-05-22,88520211000
2017-05-23,88404555000
2017-05-24,89474373000
2017-05-25,90934530000
2017-05-26,91512810000
2017-05-30,91454982000
2017-05-31,91960977000
2017-06-01,92163375000
2017-06-02,93348848999
2017-06-05,92915139000
2017-06-06,92756112000
2017-06-07,91801950000
2017-06-08,89980368000
2017-06-09,89908083000
2017-06-12,88606953000
2017-06-13,88072044000
2017-06-14,87132339000
2017-06-15,86872113000
2017-06-16,86944398000
2017-06-19,88043130000
2017-06-20,86539602000
2017-06-21,86684172000
2017-06-22,86033607000
2017-06-23,86467317000
2017-06-26,86221548000
2017-06-27,85238472000
2017-06-28,85556526000
2017-06-29,84371052000
2017-06-30,84298767000
2017-07-03,83390700000
2017-07-05,82946904000
2017-07-06,82460160000
2017-07-07,83090064000
2017-07-10,82760796000
2017-07-11,82889640000
2017-07-12,83805864000
2017-07-13,83576808000
2017-07-14,84120816000
2017-07-17,83505228000
2017-07-18,83333436000
2017-07-19,83190276000
2017-07-20,83075748000
2017-07-21,83004168000
2017-07-24,83061432000
2017-07-25,83820180000
2017-07-26,82946904000
2017-07-27,85180200000
2017-07-28,77306400000
2017-07-31,77277768000
2017-08-01,78351468000
2017-08-02,79353588000
2017-08-03,79711488000
2017-08-04,79367904000
2017-08-07,79639908000
2017-08-08,78050832000
2017-08-09,76934184000
2017-08-10,75975012000
2017-08-11,76132488000
2017-08-14,76189752000
2017-08-15,76089540000
2017-08-16,76590600000
2017-08-17,75932064000
2017-08-18,75445320000
2017-08-21,76089540000
2017-08-22,77950620000
2017-08-23,77420928000
2017-08-24,77220504000
2017-08-25,77821776000
2017-08-28,77879040000
2017-08-29,77449560000
2017-08-30,78050832000
2017-08-31,78537576000
2017-09-01,78637788000
2017-09-05,78924108000
2017-09-06,77750196000
2017-09-07,76547652000
2017-09-08,76576284000
2017-09-11,77335032000
2017-09-12,76647864000
2017-09-13,77721564000
2017-09-14,78065148000
2017-09-15,78265572000
2017-09-18,78294204000
2017-09-19,78193992000
2017-09-20,78952740000
2017-09-21,78752316000
2017-09-22,78866844000
2017-09-25,78666420000
2017-09-26,78924108000
2017-09-27,78723684000
2017-09-28,78022200000
2017-09-29,76891236000
2017-10-02,75742956000
2017-10-03,75996324000
2017-10-04,75911868000
2017-10-05,76854960000
2017-10-06,77657292000
2017-10-09,77446152000
2017-10-10,78009192000
2017-10-11,78318864000
2017-10-12,78783372000
2017-10-13,78431472000
2017-10-16,77291316000
2017-10-17,76728276000
2017-10-18,77713596000
2017-10-19,77981040000
2017-10-20,76812732000
2017-10-23,76390452000
2017-10-24,76404528000
2017-10-25,76235616000
2017-10-26,77291316000
2017-10-27,77249088000
2017-10-30,77657292000
2017-10-31,77192784000
2017-11-01,77600988000
2017-11-02,77235012000
2017-11-03,78867828000
2017-11-06,79627932000
2017-11-07,80542872000
2017-11-08,81514116000
2017-11-09,80739936000
2017-11-10,80289504000
2017-11-13,79726464000
2017-11-14,80134668000
2017-11-15,79810920000
2017-11-16,80571024000
2017-11-17,80134668000
2017-11-20,79965756000
2017-11-21,80599176000
2017-11-22,80430264000
2017-11-24,79951680000
2017-11-27,78698916000
2017-11-28,79754616000
2017-11-29,80951076000
2017-11-30,81387432000
2017-12-01,80683632000
2017-12-04,82710576000
2017-12-05,83526984000
2017-12-06,83442528000
2017-12-07,83245464000
2017-12-08,82499436000
2017-12-11,83146932000
2017-12-12,83428452000
2017-12-13,83738124000
2017-12-14,84033720000
2017-12-15,82049004000
2017-12-18,81683028000
2017-12-19,81654876000
2017-12-20,81260748000
2017-12-21,81049608000
2017-12-22,80655480000
2017-12-26,80430264000
2017-12-27,80613252000
2017-12-28,81373356000
2017-12-29,80838468000
2018-01-02,79667712000
2018-01-03,81160704000
2018-01-04,81464832000
2018-01-05,82404864000
2018-01-08,81990144000
2018-01-09,81810432000
2018-01-10,82695168000
2018-01-11,82944000000
2018-01-12,83496960000
2018-01-16,83718144000
2018-01-17,83856384000
2018-01-18,84450816000
2018-01-19,84685824000
2018-01-22,84893184000
2018-01-23,85280256000
2018-01-24,84091392000
2018-01-25,83704320000
2018-01-26,80165376000
2018-01-29,78824448000
2018-01-30,79059456000
2018-01-31,78534144000
2018-02-01,77414400000
2018-02-02,77096448000
2018-02-05,75603456000
2018-02-06,76875264000
2018-02-07,75285504000
2018-02-08,74331648000
2018-02-09,75451392000
2018-02-12,76557312000
2018-02-13,76958208000
2018-02-14,77400576000
2018-02-15,78216192000
2018-02-16,78077952000
2018-02-20,77372928000
2018-02-21,77552640000
2018-02-22,76584960000
2018-02-23,77607936000
2018-02-26,79031808000
2018-02-27,78202368000
2018-02-28,78935040000
2018-03-01,77649408000
2018-03-02,78700032000
2018-03-05,78782976000
2018-03-06,78838272000
2018-03-07,78838272000
2018-03-08,79446528000
2018-03-09,80815104000
2018-03-12,82114560000
2018-03-13,81630720000
2018-03-14,81326592000
2018-03-15,82073088000
2018-03-16,81561600000
2018-03-19,80593920000
2018-03-20,81091584000
2018-03-21,80828928000
2018-03-22,79861248000
2018-03-23,77842944000
2018-03-26,79902720000
2018-03-27,79432704000
2018-03-28,80040960000
2018-03-29,80027136000
2018-04-02,76840712000
2018-04-03,79245400000
2018-04-04,80379429000
2018-04-05,80802982000
2018-04-06,79709942000
2018-04-09,80201810000
2018-04-10,81171883000
2018-04-11,81185546000
2018-04-12,81199209000
2018-04-13,80939612000
2018-04-16,81199209000
2018-04-17,81745729000
2018-04-18,81294850000
2018-04-19,80912286000
2018-04-20,79245400000
2018-04-23,79464008000
2018-04-24,78985803000
2018-04-25,78849173000
2018-04-26,81130894000
2018-04-27,79737268000
2018-04-30,78657891000
2018-05-01,79423019000
2018-05-02,77469210000
2018-05-03,76690419000
2018-05-04,78808184000
2018-05-07,78493935000
2018-05-08,78794521000
2018-05-09,77933752000
2018-05-10,78767195000
2018-05-11,78248001000
2018-05-14,78056719000
2018-05-15,77387232000
2018-05-16,78084045000
2018-05-17,78152360000
2018-05-18,78097708000
2018-05-21,78343642000
2018-05-22,77824448000
2018-05-23,78548587000
2018-05-24,78808184000
2018-05-25,79136096000
2018-05-29,78193349000
2018-05-30,78534924000
2018-05-31,77428221000
2018-06-01,77756133000
2018-06-04,77974741000
2018-06-05,76075584000
2018-06-06,78111371000
2018-06-07,78070382000
2018-06-08,77332580000
2018-06-11,77168624000
2018-06-12,77168624000
2018-06-13,76799723000
2018-06-14,77906426000
2018-06-15,78029393000
2018-06-18,78179686000
2018-06-19,78466609000
2018-06-20,71348186000
2018-06-21,69162106000
2018-06-22,70009212000
2018-06-25,69216758000
2018-06-26,68834194000
2018-06-27,68096392000
2018-06-28,66320202000
2018-06-29,66743755000
2018-07-02,64224446000
2018-07-03,63844807000
2018-07-05,63635351000
2018-07-06,64119717999
2018-07-09,65324090000
2018-07-10,66004822000
2018-07-11,65638274000
2018-07-12,65782275000
2018-07-13,67575742000
2018-07-16,66685554000
