,AMZN
2018-07-17,899872000000
2018-07-18,899384000000
2018-07-19,884744000000
2018-07-20,885036800000
2018-07-23,879376000000
2018-07-24,892649600000
2018-07-25,909436800000
2018-07-26,882304000000
2018-07-27,886793600000
2018-07-30,868249600000
2018-07-31,867371200000
2018-08-01,877033600000
2018-08-02,895187200000
2018-08-03,889721600000
2018-08-06,901726400000
2018-08-07,908851200000
2018-08-08,920660800000
2018-08-09,926516800000
2018-08-10,920563199999
2018-08-13,925345600000
2018-08-14,936764800000
2018-08-15,918708800000
2018-08-16,920660800000
2018-08-17,918513600000
2018-08-20,915878400000
2018-08-21,919099200000
2018-08-22,929640000000
2018-08-23,928566400000
2018-08-24,929835200000
2018-08-27,940668800000
2018-08-28,943206400000
2018-08-29,975024000000
2018-08-30,977171200000
2018-08-31,982246400000
2018-09-04,995324800000
2018-09-05,973462400000
2018-09-06,955699200000
2018-09-07,952576000000
2018-09-10,946232000000
2018-09-11,969753600000
2018-09-12,971120000000
2018-09-13,971022400000
2018-09-14,961457600000
2018-09-17,931104000000
2018-09-18,947208000000
2018-09-19,940083199999
2018-09-20,948769600000
2018-09-21,934520000000
2018-09-24,943987200000
2018-09-25,963604800000
2018-09-26,963702400000
2018-09-27,982344000000
2018-09-28,977464000000
2018-10-01,982156000000
2018-10-02,965985999999
2018-10-03,956872000000
2018-10-04,935606000000
2018-10-05,925904000000
2018-10-08,913556000000
2018-10-09,916496000000
2018-10-10,860048000000
2018-10-11,842506000000
2018-10-12,876414000000
2018-10-15,862890000000
2018-10-16,891800000000
2018-10-17,897582000000
2018-10-18,867692000000
2018-10-19,864360000000
2018-10-22,876707999999
2018-10-23,866614000000
2018-10-24,815457999999
2018-10-25,873278000000
2018-10-26,804972000000
2018-10-29,754012000000
2018-10-30,749896000000
2018-10-31,783020000000
2018-11-01,816144000000
2018-11-02,816144000000
2018-11-05,797622000000
2018-11-06,804972000000
2018-11-07,860146000000
2018-11-08,859950000000
2018-11-09,839076000000
2018-11-12,802032000000
2018-11-13,799288000000
2018-11-14,783510000000
2018-11-15,793506000000
2018-11-16,780766000000
2018-11-19,740978000000
2018-11-20,732746000000
2018-11-21,743232000000
2018-11-23,735980000000
2018-11-26,774885999999
2018-11-27,774885999999
2018-11-28,822122000000
2018-11-29,820064000000
2018-11-30,828198000000
2018-12-03,868476000000
2018-12-04,817516000000
2018-12-06,832607999999
2018-12-07,798307999999
2018-12-10,804090000000
2018-12-11,805168000000
2018-12-12,815164000000
2018-12-13,812616000000
2018-12-14,780080000000
2018-12-17,745290000000
2018-12-18,760185999999
2018-12-19,732550000000
2018-12-20,715792000000
2018-12-21,674926000000
2018-12-24,658560000000
2018-12-26,720692000000
2018-12-27,716184000000
2018-12-28,724220000000
2018-12-31,737482000000
2019-01-02,755747199999
2019-01-03,736598200000
2019-01-04,773521400000
2019-01-07,800133600000
2019-01-08,813390600000
2019-01-09,814765400000
2019-01-10,813194200000
2019-01-11,805534600000
2019-01-14,794045200000
2019-01-15,822228600000
2019-01-16,826745800000
2019-01-17,831361200000
2019-01-18,832834200000
2019-01-22,801410200000
2019-01-23,805240000000
2019-01-24,812605000000
2019-01-25,820264600000
2019-01-28,804159800000
2019-01-29,782555800000
2019-01-30,820166400000
2019-01-31,843930800000
2019-02-01,798464200000
2019-02-04,801999400000
2019-02-05,814470800000
2019-02-06,805338200000
2019-02-07,792670400000
2019-02-08,779806200000
2019-02-11,781181000000
2019-02-12,804258000000
2019-02-13,805240000000
2019-02-14,796696600000
2019-02-15,789528000000
2019-02-19,799151600000
2019-02-20,796500200000
2019-02-21,795125400000
2019-02-22,801115600000
2019-02-25,801803000000
2019-02-26,803472399999
2019-02-27,805731000000
2019-02-28,805141800000
2019-03-01,820853800000
2019-03-04,832834200000
2019-03-05,830968400000
2019-03-06,819479000000
2019-03-07,798366000000
2019-03-08,795812800000
2019-03-11,820264600000
2019-03-12,821443000000
2019-03-13,830182800000
2019-03-14,827924200000
2019-03-15,840788400000
2019-03-18,855420200000
2019-03-19,865043800000
2019-03-20,882425200000
2019-03-21,893227199999
2019-03-22,866516800000
2019-03-25,871132199999
2019-03-26,875845800000
2019-03-27,867007800000
2019-03-28,870739400000
2019-03-29,874372800000
2019-04-01,894400599999
2019-04-02,894302000000
2019-04-03,897654400000
2019-04-04,896668400000
2019-04-05,905739600000
2019-04-08,911951400000
2019-04-09,905049400000
2019-04-10,910768200000
2019-04-11,909092000000
2019-04-12,908599000000
2019-04-15,909486400000
2019-04-16,918459000000
2019-04-17,919346400000
2019-04-18,917768800000
2019-04-22,930488200000
2019-04-23,948433400000
2019-04-24,937587400000
2019-04-25,937784600000
2019-04-26,961645800000
2019-04-29,955631200000
2019-04-30,949813800000
2019-05-01,942418800000
2019-05-02,937094400000
2019-05-03,967463200000
2019-05-06,961645800000
2019-05-07,947053000000
2019-05-08,945475400000
2019-05-09,936601400000
2019-05-10,931770000000
2019-05-13,898541800000
2019-05-14,907218600000
2019-05-15,922501600000
2019-05-16,940446800000
2019-05-17,921417000000
2019-05-20,916487000000
2019-05-21,915796800000
2019-05-22,916782800000
2019-05-23,894992200000
2019-05-24,898837600000
2019-05-28,905345199999
2019-05-29,896865599999
2019-05-30,895485199999
2019-05-31,875075000000
2019-06-03,834451800000
2019-06-04,852692800000
2019-06-05,857129800000
2019-06-06,864919200000
2019-06-07,889372000000
2019-06-10,917275800000
2019-06-11,918754800000
2019-06-12,914712200000
2019-06-13,922008600000
2019-06-14,921712800000
2019-06-17,929798000000
2019-06-18,937390199999
2019-06-19,941038400000
2019-06-20,945672600000
2019-06-21,942320199999
2019-06-24,943602000000
2019-06-25,925952600000
2019-06-26,935615400000
2019-06-27,938770599999
2019-06-28,933544800000
2019-07-01,951489000000
2019-07-02,957528000000
2019-07-03,959805000000
2019-07-05,961785000000
2019-07-08,966438000000
2019-07-09,984258000000
2019-07-10,998613000000
2019-07-11,990495000000
2019-07-12,995445000000
2019-07-15,1000395000000
2019-07-16,994950000000
2019-07-17,986040000000
2019-07-18,979011000000
2019-07-19,972477000000
2019-07-22,982872000000
2019-07-23,987228000000
2019-07-24,990396000000
2019-07-25,977031000000
2019-07-26,961785000000
2019-07-29,946638000000
2019-07-30,939807000000
2019-07-31,924066000000
2019-08-01,918423000000
2019-08-02,902484000000
2019-08-05,873774000000
2019-08-06,884961000000
2019-08-07,887733000000
2019-08-08,907236000000
2019-08-09,894762000000
2019-08-12,883575000000
2019-08-13,903078000000
2019-08-14,872685000000
2019-08-15,879219000000
2019-08-16,887337000000
2019-08-19,899019000000
2019-08-20,891692999999
2019-08-21,902682000000
2019-08-22,893277000000
2019-08-23,866052000000
2019-08-26,875556000000
2019-08-27,872091000000
2019-08-28,873278999999
2019-08-29,884267999999
2019-08-30,879219000000
2019-09-03,885951000000
2019-09-04,891297000000
2019-09-05,911196000000
2019-09-06,907632000000
2019-09-09,906542999999
2019-09-10,901197000000
2019-09-11,902385000000
2019-09-12,912582000000
2019-09-13,910503000000
2019-09-16,894861000000
2019-09-17,902187000000
2019-09-18,899613000000
2019-09-19,901592999999
2019-09-20,888128999999
2019-09-23,883674000000
2019-09-24,862092000000
2019-09-25,875358000000
2019-09-26,861201000000
2019-09-27,854073000000
2019-09-30,861056000000
2019-10-01,860857600000
2019-10-02,849747200000
2019-10-03,855302400000
2019-10-04,862841600000
2019-10-07,859369600000
2019-10-08,845977600000
2019-10-09,854112000000
2019-10-10,853219200000
2019-10-11,859072000000
2019-10-14,861254399999
2019-10-15,876630400000
2019-10-16,881590400000
2019-10-17,886550400000
2019-10-18,871769600000
2019-10-21,885657600000
2019-10-22,875836800000
2019-10-23,874051200000
2019-10-24,883276800000
2019-10-25,873654399999
2019-10-28,881392000000
2019-10-29,874348800000
2019-10-30,882880000000
2019-10-31,881193600000
2019-11-01,888534399999
2019-11-04,895081600000
2019-11-05,893692800000
2019-11-06,890716800000
2019-11-07,886947200000
2019-11-08,885756800000
2019-11-11,878713600000
2019-11-12,881888000000
2019-11-13,869587200000
2019-11-14,870281600000
2019-11-15,862742400000
2019-11-18,869289600000
2019-11-19,869388800000
2019-11-20,865817600000
2019-11-21,860460800000
2019-11-22,865916800000
2019-11-25,879804800000
2019-11-26,891312000000
2019-11-27,902025600000
2019-11-29,893196800000
2019-12-02,883673600000
2019-12-03,877920000000
2019-12-04,873257600000
2019-12-05,863238400000
2019-12-06,868793600000
2019-12-09,867801600000
2019-12-10,862643199999
2019-12-11,867404800000
2019-12-12,873158400000
2019-12-13,873456000000
2019-12-16,877523199999
2019-12-17,888137600000
2019-12-18,884864000000
2019-12-19,888931200000
2019-12-20,886054399999
2019-12-23,889328000000
2019-12-24,887443199999
2019-12-26,926924800000
2019-12-27,927420800000
2019-12-30,916012800000
2019-12-31,920204400000
2020-01-02,945204000000
2020-01-03,933750000000
2020-01-06,947594400000
2020-01-07,949586400000
2020-01-08,942216000000
2020-01-09,946698000000
2020-01-10,937833600000
2020-01-13,941917199999
2020-01-14,930961200000
2020-01-15,927276000000
2020-01-16,935244000000
2020-01-17,928670400000
2020-01-21,942216000000
2020-01-22,939925200000
2020-01-23,938530800000
2020-01-24,927076800000
2020-01-27,910543200000
2020-01-28,922893600000
2020-01-29,925284000000
2020-01-30,931558800000
2020-01-31,1000382400000
2020-02-03,998091599999
2020-02-04,1020700800000
2020-02-05,1015820400000
2020-02-06,1020999600000
2020-02-07,1035441599999
2020-02-10,1062732000000
2020-02-11,1071098400000
2020-02-12,1075680000000
2020-02-13,1070600400000
2020-02-14,1063130400000
2020-02-18,1073488800000
2020-02-19,1080759600000
2020-02-20,1072194000000
2020-02-21,1043808000000
2020-02-24,1000581599999
2020-02-25,982454400000
2020-02-26,985840800000
2020-02-27,938331599999
2020-02-28,938132400000
2020-03-02,973092000000
2020-03-03,950682000000
2020-03-04,983948400000
2020-03-05,958152000000
2020-03-06,946698000000
2020-03-09,896698800000
2020-03-10,942116400000
2020-03-11,906758400000
2020-03-12,834946800000
2020-03-13,888930000000
2020-03-16,841221599999
2020-03-17,900284400000
2020-03-18,911340000000
2020-03-19,936738000000
2020-03-20,919308000000
2020-03-23,947594400000
2020-03-24,966120000000
2020-03-25,939128400000
2020-03-26,973789200000
2020-03-27,946200000000
2020-03-30,978072000000
2020-03-31,974900000000
2020-04-01,953900000000
2020-04-02,959400000000
2020-04-03,953300000000
2020-04-06,998800000000
2020-04-07,1005800000000
2020-04-08,1021500000000
2020-04-09,1021400000000
2020-04-13,1084400000000
2020-04-14,1141700000000
2020-04-15,1153800000000
2020-04-16,1204100000000
2020-04-17,1187500000000
2020-04-20,1196800000000
2020-04-21,1164100000000
2020-04-22,1181700000000
2020-04-23,1199700000000
2020-04-24,1205100000000
2020-04-27,1188000000000
2020-04-28,1157000000000
2020-04-29,1186400000000
2020-04-30,1237000000000
2020-05-01,1143000000000
2020-05-04,1158000000000
2020-05-05,1158900000000
2020-05-06,1175600000000
2020-05-07,1183800000000
2020-05-08,1189800000000
2020-05-11,1204500000000
2020-05-12,1178500000000
2020-05-13,1184000000000
2020-05-14,1194400000000
2020-05-15,1204900000000
2020-05-18,1213100000000
2020-05-19,1224700000000
2020-05-20,1249000000000
2020-05-21,1223400000000
2020-05-22,1218400000000
2020-05-26,1210900000000
2020-05-27,1205200000000
2020-05-28,1200600000000
2020-05-29,1221200000000
2020-06-01,1235500000000
2020-06-02,1236200000000
2020-06-03,1239200000000
2020-06-04,1230300000000
2020-06-05,1241500000000
2020-06-08,1262000000000
2020-06-09,1300400000000
2020-06-10,1323700000000
2020-06-11,1279000000000
2020-06-12,1272500000000
2020-06-15,1286300000000
2020-06-16,1307600000000
2020-06-17,1320500000000
2020-06-18,1327000000000
2020-06-19,1337500000000
2020-06-22,1356900000000
2020-06-23,1382200000000
2020-06-24,1367200000000
2020-06-25,1377300000000
2020-06-26,1346399999999
2020-06-29,1340200000000
2020-06-30,1382158800000
2020-07-01,1442178600000
2020-07-02,1447990200000
2020-07-06,1531557000000
2020-07-07,1503100200000
2020-07-08,1543681200000
2020-07-09,1594482600000
2020-07-10,1603200000000
2020-07-13,1555104000000
2020-07-14,1545084000000
2020-07-15,1507408800000
2020-07-16,1502899800000
2020-07-17,1483962000000
2020-07-20,1601596800000
2020-07-21,1572238200000
2020-07-22,1553100000000
2020-07-23,1496286600000
2020-07-24,1507509000000
2020-07-27,1530655200000
2020-07-28,1503200400000
2020-07-29,1519833600000
2020-07-30,1528951800000
2020-07-31,1585464600000
2020-08-03,1559011800000
2020-08-04,1572538800000
2020-08-05,1605705000000
2020-08-06,1615725000000
2020-08-07,1586867400000
2020-08-10,1577248200000
2020-08-11,1543380600000
2020-08-12,1584262200000
2020-08-13,1583661000000
2020-08-14,1577148000000
2020-08-17,1594382400000
2020-08-18,1659512400000
2020-08-19,1633460400000
2020-08-20,1651997400000
2020-08-21,1645684800000
2020-08-24,1657007400000
2020-08-25,1676546400000
2020-08-26,1724341800000
2020-08-27,1703400000000
2020-08-28,1704301800000
2020-08-31,1728951000000
2020-09-01,1753099200000
2020-09-02,1769231400000
2020-09-03,1687368000000
2020-09-04,1650594600000
2020-09-08,1578049800000
2020-09-09,1637568600000
2020-09-10,1590775200000
2020-09-11,1561216200000
2020-09-14,1554603000000
2020-09-15,1581256200000
2020-09-16,1542078000000
2020-09-17,1507408800000
2020-09-18,1480455000000
2020-09-21,1483160400000
2020-09-22,1567629000000
2020-09-23,1502899800000
2020-09-24,1512919800000
2020-09-25,1550695200000
2020-09-28,1590174000000
2020-09-29,1575544800000
2020-09-30,1580697600000
2020-10-01,1617042400000
2020-10-02,1568750000000
2020-10-05,1605998400000
2020-10-06,1556200000000
2020-10-07,1604191200000
2020-10-08,1601681200000
2020-10-09,1649873200000
2020-10-12,1728386000000
2020-10-13,1728687200000
2020-10-14,1688627600000
2020-10-15,1675977200000
2020-10-16,1642945599999
2020-10-19,1610014400000
2020-10-20,1614934000000
2020-10-21,1598870000000
2020-10-22,1594552800000
2020-10-23,1608608800000
2020-10-26,1609914000000
2020-10-27,1649772800000
2020-10-28,1587725599999
2020-10-29,1611922000000
2020-10-30,1524172400000
2020-11-02,1508208800000
2020-11-03,1530296799999
2020-11-04,1627082400000
2020-11-05,1667644000000
2020-11-06,1662322800000
2020-11-09,1578187600000
2020-11-10,1523570000000
2020-11-11,1574974800000
2020-11-12,1561320400000
2020-11-13,1570657600000
2020-11-16,1571762000000
2020-11-17,1574071200000
2020-11-18,1558910800000
2020-11-19,1564734000000
2020-11-20,1555898800000
2020-11-23,1555396799999
2020-11-24,1565236000000
2020-11-25,1598870000000
2020-11-27,1604090800000
2020-11-30,1590336000000
2020-12-01,1616440000000
2020-12-02,1608207200000
2020-12-03,1599773600000
2020-12-04,1587625200000
2020-12-07,1585316000000
2020-12-08,1594954400000
2020-12-09,1558308400000
2020-12-10,1556902800000
2020-12-11,1564432800000
2020-12-14,1584814000000
2020-12-15,1588930400000
2020-12-16,1626982000000
2020-12-17,1624472000000
2020-12-18,1607203200000
2020-12-21,1609512400000
2020-12-22,1609713200000
2020-12-23,1598970400000
2020-12-24,1592645200000
2020-12-28,1648568000000
2020-12-29,1667644000000
2020-12-30,1649471600000
2020-12-31,1641528000000
2021-01-04,1606046400000
2021-01-05,1622174400000
2021-01-06,1581753599999
2021-01-07,1593748800000
2021-01-08,1604030400000
2021-01-11,1569556800000
2021-01-12,1572883200000
2021-01-13,1595563200000
2021-01-14,1576209600000
2021-01-15,1564516800000
2021-01-19,1572883200000
2021-01-20,1644753599999
2021-01-21,1666728000000
2021-01-22,1659268800000
2021-01-25,1660176000000
2021-01-26,1676404800000
2021-01-27,1629230400000
2021-01-28,1631750400000
2021-01-29,1615924800000
2021-02-01,1684771199999
2021-02-02,1703520000000
2021-02-03,1669550400000
2021-02-04,1678824000000
2021-02-05,1689508800000
2021-02-08,1674792000000
2021-02-09,1665720000000
2021-02-10,1656446400000
2021-02-11,1644148800000
2021-02-12,1652011199999
2021-02-16,1647576000000
2021-02-17,1667534400000
2021-02-18,1677412800000
2021-02-19,1637899200000
2021-02-22,1603123200000
2021-02-23,1610078400000
2021-02-24,1592438400000
2021-02-25,1540828800000
2021-02-26,1558872000000
2021-03-01,1585684800000
2021-03-02,1559678400000
2021-03-03,1514520000000
2021-03-04,1500710400000
2021-03-05,1512201600000
2021-03-08,1487808000000
2021-03-09,1543651199999
2021-03-10,1541030400000
2021-03-11,1569254400000
2021-03-12,1557057600000
2021-03-15,1553126400000
2021-03-16,1558267200000
2021-03-17,1580443200000
2021-03-18,1526112000000
2021-03-19,1549800000000
2021-03-22,1567843200000
2021-03-23,1581350400000
2021-03-24,1555848000000
2021-03-25,1535284800000
2021-03-26,1538208000000
2021-03-29,1550203200000
2021-03-30,1539820800000
2021-03-31,1562470000000
2021-04-01,1596305000000
2021-04-05,1629534000000
2021-04-06,1628019000000
2021-04-07,1656097000000
2021-04-08,1666096000000
2021-04-09,1702961000000
2021-04-12,1706597000000
2021-04-13,1717000000000
2021-04-14,1683165000000
2021-04-15,1706395000000
2021-04-16,1716697000000
2021-04-19,1702860000000
2021-04-20,1683973000000
2021-04-21,1697810000000
2021-04-22,1671045000000
2021-04-23,1687104000000
2021-04-26,1721545000000
2021-04-27,1725787000000
2021-04-28,1746593000000
2021-04-29,1753057000000
2021-04-30,1751037000000
2021-05-03,1710132000000
2021-05-04,1672459000000
2021-05-05,1651653000000
2021-05-06,1669732000000
2021-05-07,1662258000000
2021-05-10,1611152000000
2021-05-11,1628120000000
2021-05-12,1591760000000
2021-05-13,1596507000000
2021-05-14,1627615000000
2021-05-17,1651552000000
2021-05-18,1632261000000
2021-05-19,1632059000000
2021-05-20,1640038000000
2021-05-21,1617515000000
2021-05-24,1638725000000
2021-05-25,1645795000000
2021-05-26,1648926000000
2021-05-27,1631251000000
2021-05-28,1627615000000
2021-06-01,1625393000000
2021-06-02,1633170000000
2021-06-03,1609435000000
2021-06-04,1619131000000
2021-06-07,1614990000000
2021-06-08,1648421000000
2021-06-09,1657006000000
2021-06-10,1691548000000
2021-06-11,1690134000000
2021-06-14,1708819000000
2021-06-15,1708516000000
2021-06-16,1724676000000
2021-06-17,1762046000000
2021-06-18,1760935000000
2021-06-21,1744270000000
2021-06-22,1770227000000
2021-06-23,1769419000000
2021-06-24,1741745000000
2021-06-25,1717707000000
2021-06-28,1739119000000
2021-06-29,1741341000000
2021-06-30,1744181400000
2021-07-01,1740531000000
2021-07-02,1780077000000
2021-07-06,1863630600000
2021-07-07,1874176200000
2021-07-08,1891819800000
2021-07-09,1885735800000
2021-07-12,1885330200000
2021-07-13,1864441800000
2021-07-14,1866571200000
2021-07-15,1841018400000
2021-07-16,1811815200000
2021-07-19,1799647200000
2021-07-20,1811612400000
2021-07-21,1817696400000
2021-07-22,1844466000000
2021-07-23,1853896200000
2021-07-26,1875798600000
2021-07-27,1838584800000
2021-07-28,1840612800000
2021-07-29,1825200000000
2021-07-30,1687093200000
2021-08-02,1689019800000
2021-08-03,1706663400000
2021-08-04,1700883600000
2021-08-05,1711632000000
2021-08-06,1695915000000
2021-08-09,1694292600000
2021-08-10,1683544200000
2021-08-11,1669145400000
2021-08-12,1674925200000
2021-08-13,1670058000000
2021-08-16,1672593000000
2021-08-17,1643694000000
2021-08-18,1623008400000
2021-08-19,1616214599999
2021-08-20,1622400000000
2021-08-23,1655760600000
2021-08-24,1676040600000
2021-08-25,1672694400000
2021-08-26,1681212000000
2021-08-27,1698247200000
2021-08-30,1734751200000
2021-08-31,1759695600000
2021-09-01,1763853000000
2021-09-02,1755842400000
2021-09-03,1763346000000
2021-09-07,1779164400000
2021-09-08,1787377800000
2021-09-09,1766489400000
2021-09-10,1758884400000
2021-09-13,1752800400000
2021-09-14,1749150000000
2021-09-15,1762230600000
2021-09-16,1768517400000
2021-09-17,1755538200000
2021-09-20,1701390600000
2021-09-21,1695205200000
2021-09-22,1713660000000
2021-09-23,1731912000000
2021-09-24,1736779200000
2021-09-27,1726740600000
2021-09-28,1681212000000
2021-09-29,1673708400000
2021-09-30,1668780000000
2021-10-01,1667865600000
2021-10-04,1620418400000
2021-10-05,1636268000000
2021-10-06,1657096000000
2021-10-07,1677619200000
2021-10-08,1670608800000
2021-10-11,1649171200000
2021-10-12,1649679200000
2021-10-13,1668373600000
2021-10-14,1676298400000
2021-10-15,1731772000000
2021-10-18,1750974400000
2021-10-19,1749653600000
2021-10-20,1734820000000
2021-10-21,1744980000000
2021-10-22,1694484800000
2021-10-25,1686763200000
2021-10-26,1715008000000
2021-10-27,1723339200000
2021-10-28,1750872800000
2021-10-29,1713179200000
2021-11-01,1685645600000
2021-11-02,1682902399999
2021-11-03,1719072000000
2021-11-04,1766316000000
2021-11-05,1787652000000
2021-11-08,1772412000000
2021-11-09,1816709600000
2021-11-10,1768856000000
2021-11-11,1764080800000
2021-11-12,1790801600000
2021-11-15,1801164800000
2021-11-16,1798726400000
2021-11-17,1802892000000
2021-11-18,1877568000000
2021-11-19,1867712800000
2021-11-22,1814880800000
2021-11-23,1818640000000
2021-11-24,1818843200000
2021-11-26,1780336800000
2021-11-29,1809292800000
2021-11-30,1781556000000
2021-12-01,1749450400000
2021-12-02,1746199200000
2021-12-03,1722018400000
2021-12-06,1741119200000
2021-12-07,1789785600000
2021-12-08,1789785600000
2021-12-09,1769567199999
2021-12-10,1749653600000
2021-12-13,1722831200000
2021-12-14,1717954400000
2021-12-15,1760931200000
2021-12-16,1715719200000
2021-12-17,1727403200000
2021-12-20,1697532800000
2021-12-21,1731467199999
2021-12-22,1737766400000
2021-12-23,1738071200000
2021-12-27,1723847199999
2021-12-28,1733905600000
2021-12-29,1719072000000
2021-12-30,1713382399999
2021-12-31,1686504420938
2022-01-03,1723730526199
2022-01-04,1694597052516
2022-01-05,1662631157782
2022-01-06,1651402631467
2022-01-07,1644321578836
2022-01-10,1633598841994
2022-01-11,1672746947255
2022-01-12,1671229578834
2022-01-13,1630766420942
2022-01-14,1640174105152
2022-01-18,1607601263049
2022-01-19,1581097894629
2022-01-20,1534261789369
2022-01-21,1442916210428
2022-01-24,1462136210427
2022-01-25,1416109368325
2022-01-26,1404779684115
2022-01-27,1412568842009
2022-01-28,1456471368322
2022-01-31,1513018631476
2022-02-01,1529406210422
2022-02-02,1523539052528
2022-02-03,1404577368326
2022-02-04,1594653052523
2022-02-07,1597687789365
2022-02-08,1632789578836
2022-02-09,1630564105152
2022-02-10,1608410526207
2022-02-11,1550649368316
2022-02-14,1569667052525
2022-02-15,1583222210419
2022-02-16,1599306315681
2022-02-17,1564406841999
2022-02-18,1543669473579
2022-02-22,1519391578844
2022-02-23,1465069789374
2022-02-24,1531125894633
2022-02-25,1555707263052
2022-02-28,1553380631473
2022-03-01,1528900420949
2022-03-02,1538105789369
2022-03-03,1496125263056
2022-03-04,1473263578847
2022-03-07,1390415263063
2022-03-08,1375848526222
2022-03-09,1408927157799
2022-03-10,1485200210425
2022-03-11,1472049684110
2022-03-14,1434924736745
2022-03-15,1490763894636
2022-03-16,1548727368316
2022-03-17,1590606736734
2022-03-18,1631171052521
2022-03-21,1633598841994
2022-03-22,1667992526202
2022-03-23,1653021157782
2022-03-24,1655448947256
2022-03-25,1666778631466
2022-03-28,1709467263042
2022-03-29,1712805473568
2022-03-30,1682255789359
2022-03-31,1652820000000
2022-04-01,1658498400000
2022-04-04,1707069000000
2022-04-05,1663467000000
2022-04-06,1609826400000
2022-04-07,1599889200000
2022-04-08,1566224400000
2022-04-11,1532356800000
2022-04-12,1529010600000
2022-04-13,1577175600000
2022-04-14,1538339400000
2022-04-18,1549290600000
2022-04-19,1603336800000
2022-04-20,1561560000000
2022-04-21,1503762000000
2022-04-22,1463709000000
2022-04-25,1481149800000
2022-04-26,1413414599999
2022-04-27,1401043799999
2022-04-28,1466244000000
2022-04-29,1260199200000
2022-05-02,1262430000000
2022-05-03,1259895000000
2022-05-04,1276930200000
2022-05-05,1180397400000
2022-05-06,1163767800000
2022-05-09,1103130600000
2022-05-10,1103840400000
2022-05-11,1068451800000
2022-05-12,1084270200000
2022-05-13,1146428400000
2022-05-16,1123613400000
2022-05-17,1169851800000
2022-05-18,1086095400000
2022-05-19,1088224799999
2022-05-20,1090962600000
2022-05-23,1090658400000
2022-05-24,1055574000000
2022-05-25,1082749200000
2022-05-26,1126351200000
2022-05-27,1167621000000
2022-05-31,1218929400000
2022-06-01,1233835200000
2022-06-02,1272671400000
2022-06-03,1240629000000
2022-06-06,1265370600000
2022-06-07,1247220000000
2022-06-08,1228765200000
2022-06-09,1177761000000
2022-06-10,1111851000000
2022-06-13,1051213800000
2022-06-14,1037423400000
2022-06-15,1091773800000
2022-06-16,1051112400000
2022-06-17,1077070800000
2022-06-21,1102015200000
2022-06-22,1104753000000
2022-06-23,1140141600000
2022-06-24,1180904400000
2022-06-27,1148050800000
2022-06-28,1089036000000
2022-06-29,1104448800000
2022-06-30,1082386109999
2022-07-01,1116525960000
2022-07-05,1156678500000
2022-07-06,1165137030000
2022-07-07,1185519030000
2022-07-08,1177468140000
2022-07-11,1138844250000
2022-07-12,1113061020000
2022-07-13,1125086400000
2022-07-14,1127430330000
2022-07-15,1157188050000
2022-07-18,1159328160000
2022-07-19,1204678110000
2022-07-20,1251149070000
2022-07-21,1270104330000
2022-07-22,1247582220000
2022-07-25,1234537740000
2022-07-26,1170028710000
2022-07-27,1232805270000
2022-07-28,1246155480000
2022-07-29,1375275450000
2022-08-01,1379759489999
2022-08-02,1367224560000
2022-08-03,1421848320000
2022-08-04,1452930870000
2022-08-05,1434892800000
2022-08-08,1420727310000
2022-08-09,1404625530000
2022-08-10,1454153790000
2022-08-11,1433262239999
2022-08-12,1462918050000
2022-08-15,1459147380000
2022-08-16,1475452980000
2022-08-17,1448141100000
2022-08-18,1450179300000
2022-08-19,1408701930000
2022-08-22,1357645020000
2022-08-23,1361721420000
2022-08-24,1363555800000
2022-08-25,1399020480000
2022-08-26,1332473250000
2022-08-29,1322689890000
2022-08-30,1311887430000
2022-08-31,1291913070000
2022-09-01,1302613620000
2022-09-02,1299454410000
2022-09-06,1285187010000
2022-09-07,1319530680000
2022-09-08,1322995620000
2022-09-09,1358154570000
2022-09-12,1390561950000
2022-09-13,1292422620000
2022-09-14,1310053050000
2022-09-15,1286919480000
2022-09-16,1258894230000
2022-09-19,1270410060000
2022-09-20,1245238290000
2022-09-21,1208041140000
2022-09-22,1195506210000
2022-09-23,1159531980000
2022-09-26,1173493650000
2022-09-27,1165952310000
2022-09-28,1202639910000
2022-09-29,1169926800000
2022-09-30,1154860000000
2022-10-03,1184293600000
2022-10-04,1237539800000
2022-10-05,1236109000000
2022-10-06,1229466000000
2022-10-07,1170803200000
2022-10-10,1161707400000
2022-10-11,1146786200000
2022-10-12,1153838000000
2022-10-13,1150056600000
2022-10-14,1092518000000
2022-10-17,1162933800000
2022-10-18,1189199200000
2022-10-19,1176015400000
2022-10-20,1177855000000
2022-10-21,1219450400000
2022-10-24,1224560400000
2022-10-25,1232532000000
2022-10-26,1182045200000
2022-10-27,1134011200000
2022-10-28,1056850200000
2022-10-31,1046936800000
2022-11-01,989193800000
2022-11-02,941466400000
2022-11-03,912646000000
2022-11-04,929815600000
2022-11-07,925216600000
2022-11-08,919595600000
2022-11-09,880350800000
2022-11-10,987558600000
2022-11-11,1030073800000
2022-11-14,1006567800000
2022-11-15,1011166800000
2022-11-16,992566400000
2022-11-17,969367000000
2022-11-18,962110800000
2022-11-21,944941199999
2022-11-22,952504000000
2022-11-23,962008600000
2022-11-25,954650200000
2022-11-28,960169000000
2022-11-29,944532400000
2022-11-30,986638800000
2022-12-01,976010000000
2022-12-02,962008600000
2022-12-05,930122200000
2022-12-06,901915000000
2022-12-07,904061199999
2022-12-08,923377000000
2022-12-09,910499800000
