,MBI
2013-12-17,2084670110
2013-12-18,2126250112
2013-12-19,2082780110
2013-12-20,2167830114
2013-12-23,2194290116
2013-12-24,2222640117
2013-12-26,2199960116
2013-12-27,2201850116
2013-12-30,2224530117
2013-12-31,2257065745
2014-01-02,2189013511
2014-01-03,2192794191
2014-01-06,2145535695
2014-01-07,2143645355
2014-01-08,2168219773
2014-01-09,2200355550
2014-01-10,2249504385
2014-01-13,2226820307
2014-01-14,2270298123
2014-01-15,2217368608
2014-01-16,2249504385
2014-01-17,2177671472
2014-01-21,2151206715
2014-01-22,2238162346
2014-01-23,2179561812
2014-01-24,2071812442
2014-01-27,2092606180
2014-01-28,2098277200
2014-01-29,2073702782
2014-01-30,2083154481
2014-01-31,2068031763
2014-02-03,2126632297
2014-02-04,2090715840
2014-02-05,2168219773
2014-02-06,2196574870
2014-02-07,2211697589
2014-02-10,2283530502
2014-02-11,2311885599
2014-02-12,2272188463
2014-02-13,2395060551
2014-02-14,2395060551
2014-02-18,2398841231
2014-02-19,2357253755
2014-02-20,2351582736
2014-02-21,2372376474
2014-02-24,2423415649
2014-02-25,2446099727
2014-02-26,2489577542
2014-02-27,2534945698
2014-02-28,2561410456
2014-03-03,2517932640
2014-03-04,2805264292
2014-03-05,2850632448
2014-03-06,2833619390
2014-03-07,2805264292
2014-03-10,2759896137
2014-03-11,2718308661
2014-03-12,2769347836
2014-03-13,2706966622
2014-03-14,2667269486
2014-03-17,2680501864
2014-03-18,2767457496
2014-03-19,2720199000
2014-03-20,2750444438
2014-03-21,2750444438
2014-03-24,2731541039
2014-03-25,2720199000
2014-03-26,2627572349
2014-03-27,2620010990
2014-03-28,2614339971
2014-03-31,2646474897
2014-04-01,2631341374
2014-04-02,2629449683
2014-04-03,2574590661
2014-04-04,2508381496
2014-04-07,2434605570
2014-04-08,2455414165
2014-04-09,2565132209
2014-04-10,2468655998
2014-04-11,2394880071
2014-04-14,2326779216
2014-04-15,2319212454
2014-04-16,2296512169
2014-04-17,2264353432
2014-04-21,2273811884
2014-04-22,2355154572
2014-04-23,2326779216
2014-04-24,2298403860
2014-04-25,2254894980
2014-04-28,2226519624
2014-04-29,2275703575
2014-04-30,2292728789
2014-05-01,2283270336
2014-05-02,2317320764
2014-05-05,2285162027
2014-05-06,2218952862
2014-05-07,2283270336
2014-05-08,2251111599
2014-05-09,2268136813
2014-05-12,2357046263
2014-05-13,2315429074
2014-05-14,2271920194
2014-05-15,2203819339
2014-05-16,2232194695
2014-05-19,2264353432
2014-05-20,2254894980
2014-05-21,2247328218
2014-05-22,2264353432
2014-05-23,2245436528
2014-05-27,2247328218
2014-05-28,2249219909
2014-05-29,2247328218
2014-05-30,2224627933
2014-06-02,2249219909
2014-06-03,2209494410
2014-06-04,2330562597
2014-06-05,2355154572
2014-06-06,2415688666
2014-06-09,2445955713
2014-06-10,2427038808
2014-06-11,2383529929
2014-06-12,2374071477
2014-06-13,2364613025
2014-06-16,2353262882
2014-06-17,2447847403
2014-06-18,2455414165
2014-06-19,2438388951
2014-06-20,2421363737
2014-06-23,2387313310
2014-06-24,2338129359
2014-06-25,2232194695
2014-06-26,2220844553
2014-06-27,2173552292
2014-06-30,2065636826
2014-07-01,2039442156
2014-07-02,2016989582
2014-07-03,1925308237
2014-07-07,1871047850
2014-07-08,1805561175
2014-07-09,1788721744
2014-07-10,1743816596
2014-07-11,1755042883
2014-07-14,1786850696
2014-07-15,1773753361
2014-07-16,1771882313
2014-07-17,1760656026
2014-07-18,1809303270
2014-07-21,1807432223
2014-07-22,1826142701
2014-07-23,1869176802
2014-07-24,1882274137
2014-07-25,1871047850
2014-07-28,1859821562
2014-07-29,1863563658
2014-07-30,1828013749
2014-07-31,1792463840
2014-08-01,1747558691
2014-08-04,1768140218
2014-08-05,1740074500
2014-08-06,1749429739
2014-08-07,1771882313
2014-08-08,1747558691
2014-08-11,1747558691
2014-08-12,1704524591
2014-08-13,1779366505
2014-08-14,1848595275
2014-08-15,1962729194
2014-08-18,1960858146
2014-08-19,1953373955
2014-08-20,1925308237
2014-08-21,1923437189
2014-08-22,1947760811
2014-08-25,1930921381
2014-08-26,1942147668
2014-08-27,1953373955
2014-08-28,1936534524
2014-08-29,1951502907
2014-09-02,1947760811
2014-09-03,1910339854
2014-09-04,1895371472
2014-09-05,1874789945
2014-09-08,1856079467
2014-09-09,1813045366
2014-09-10,1829884797
2014-09-11,1882274137
2014-09-12,1880403089
2014-09-15,1857950515
2014-09-16,1857950515
2014-09-17,1850466323
2014-09-18,1837368988
2014-09-19,1783108601
2014-09-22,1758784979
2014-09-23,1730719261
2014-09-24,1755042883
2014-09-25,1745687644
2014-09-26,1762527074
2014-09-29,1726977165
2014-09-30,1718888803
2014-10-01,1692674812
2014-10-02,1709526663
2014-10-03,1743230365
2014-10-06,1743230365
2014-10-07,1715143947
2014-10-08,1726378514
2014-10-09,1666460822
2014-10-10,1657098682
2014-10-13,1614032841
2014-10-14,1640246831
2014-10-15,1672078105
2014-10-16,1741357937
2014-10-17,1735740654
2014-10-20,1737613081
2014-10-21,1797530774
2014-10-22,1760082216
2014-10-23,1797530774
2014-10-24,1799403202
2014-10-27,1778806495
2014-10-28,1791913490
2014-10-29,1790041062
2014-10-30,1805020485
2014-10-31,1827489620
2014-11-03,1825617192
2014-11-04,1857448466
2014-11-05,1874300317
2014-11-06,1893024596
2014-11-07,1921111015
2014-11-10,1906131592
2014-11-11,1921111015
2014-11-12,1954814717
2014-11-13,1934218010
2014-11-14,1949197433
2014-11-17,1919238587
2014-11-18,1921111015
2014-11-19,1898641880
2014-11-20,1954814717
2014-11-21,1936090438
2014-11-24,1939835294
2014-11-25,1937962866
2014-11-26,1932345582
2014-11-28,1932345582
2014-12-01,1896769452
2014-12-02,1855576038
2014-12-03,1857448466
2014-12-04,1825617192
2014-12-05,1812510197
2014-12-08,1827489620
2014-12-09,1799403202
2014-12-10,1746975221
2014-12-11,1775061639
2014-12-12,1713271519
2014-12-15,1709526663
2014-12-16,1688929956
2014-12-17,1731995798
2014-12-18,1745102793
2014-12-19,1741357937
2014-12-22,1730123370
2014-12-23,1771316783
2014-12-24,1808765341
2014-12-26,1812510197
2014-12-29,1814382625
2014-12-30,1819999909
2014-12-31,1733760257
2015-01-02,1750116485
2015-01-05,1739212333
2015-01-06,1713769310
2015-01-07,1655613830
2015-01-08,1695595723
2015-01-09,1670152700
2015-01-12,1657431189
2015-01-13,1628353448
2015-01-14,1606545143
2015-01-15,1553841739
2015-01-16,1586554197
2015-01-20,1588371556
2015-01-21,1581102121
2015-01-22,1599275708
2015-01-23,1602910426
2015-01-26,1568380609
2015-01-27,1539302869
2015-01-28,1462973801
2015-01-29,1473877954
2015-01-30,1457521725
2015-02-02,1495686259
2015-02-03,1541120228
2015-02-04,1528398717
2015-02-05,1555659098
2015-02-06,1577467403
2015-02-09,1555659098
2015-02-10,1526581358
2015-02-11,1544754946
2015-02-12,1553841739
2015-02-13,1584736838
2015-02-17,1575650044
2015-02-18,1542937587
2015-02-19,1544754946
2015-02-20,1561111174
2015-02-23,1581102121
2015-02-24,1662883265
2015-02-25,1644709677
2015-02-26,1642892319
2015-02-27,1635622884
2015-03-02,1613814578
2015-03-03,1686508929
2015-03-04,1702865158
2015-03-05,1702865158
2015-03-06,1681056853
2015-03-09,1646527036
2015-03-10,1610179861
2015-03-11,1657431189
2015-03-12,1699230440
2015-03-13,1704682516
2015-03-16,1690143646
2015-03-17,1681056853
2015-03-18,1704682516
2015-03-19,1668335341
2015-03-20,1679239494
2015-03-23,1708317234
2015-03-24,1711951951
2015-03-25,1673787417
2015-03-26,1617449296
2015-03-27,1562928533
2015-03-30,1664700624
2015-03-31,1600963854
2015-04-01,1583749189
2015-04-02,1630228784
2015-04-06,1635393184
2015-04-07,1638836117
2015-04-08,1635393184
2015-04-09,1640557584
2015-04-10,1650886383
2015-04-13,1668101048
2015-04-14,1647443450
2015-04-15,1661215182
2015-04-16,1681872780
2015-04-17,1647443450
2015-04-20,1630228784
2015-04-21,1600963854
2015-04-22,1607849720
2015-04-23,1559648658
2015-04-24,1566534524
2015-04-27,1568255990
2015-04-28,1582027722
2015-04-29,1576863323
2015-04-30,1506283196
2015-05-01,1506283196
2015-05-04,1504561729
2015-05-05,1489068531
2015-05-06,1464968000
2015-05-07,1482182665
2015-05-08,1504561729
2015-05-11,1540712526
2015-05-12,1564813057
2015-05-13,1606128253
2015-05-14,1631950251
2015-05-15,1687037179
2015-05-18,1688758646
2015-05-19,1547598392
2015-05-20,1559648658
2015-05-21,1528662260
2015-05-22,1561370124
2015-05-26,1566534524
2015-05-27,1549319859
2015-05-28,1575141856
2015-05-29,1552762792
2015-06-01,1516611995
2015-06-02,1545876925
2015-06-03,1590635055
2015-06-04,1561370124
2015-06-05,1532105193
2015-06-08,1528662260
2015-06-09,1502840263
2015-06-10,1526940794
2015-06-11,1538991059
2015-06-12,1542433992
2015-06-15,1552762792
2015-06-16,1551041325
2015-06-17,1501118796
2015-06-18,1535548126
2015-06-19,1549319859
2015-06-22,1614735586
2015-06-23,1621621452
2015-06-24,1559648658
2015-06-25,1483904131
2015-06-26,1432260136
2015-06-29,1096574166
2015-06-30,914569189
2015-07-01,894786495
2015-07-02,875003800
2015-07-06,849134122
2015-07-07,876525546
2015-07-08,928264901
2015-07-09,926743155
2015-07-10,926743155
2015-07-13,940438867
2015-07-14,938917121
2015-07-15,941960613
2015-07-16,931308392
2015-07-17,926743155
2015-07-20,878047291
2015-07-21,882612529
2015-07-22,887177766
2015-07-23,1011960917
2015-07-24,957178070
2015-07-27,945004104
2015-07-28,941960613
2015-07-29,963265053
2015-07-30,935873630
2015-07-31,905438715
2015-08-03,887177766
2015-08-04,929786647
2015-08-05,882612529
2015-08-06,931308392
2015-08-07,910003952
2015-08-10,980004256
2015-08-11,1074352492
2015-08-12,1024134883
2015-08-13,989134731
2015-08-14,1036308848
2015-08-17,1040874086
2015-08-18,1021091391
2015-08-19,995221713
2015-08-20,984569493
2015-08-21,970873782
2015-08-24,964786799
2015-08-25,972395527
2015-08-26,980004256
2015-08-27,1018047900
2015-08-28,1022613137
2015-08-31,1068265509
2015-09-01,1028700120
2015-09-02,1168700728
2015-09-03,1151961525
2015-09-04,1077395983
2015-09-08,1060656780
2015-09-09,1046961069
2015-09-10,1050004560
2015-09-11,1056091543
2015-09-14,1051526306
2015-09-15,1057613289
2015-09-16,1059135035
2015-09-17,1046961069
2015-09-18,1033265357
2015-09-21,1018047900
2015-09-22,1021091391
2015-09-23,992178222
2015-09-24,984569493
2015-09-25,973917273
2015-09-28,916090935
2015-09-29,916090935
2015-09-30,894362935
2015-10-01,892891943
2015-10-02,909072852
2015-10-05,954673593
2015-10-06,1007629293
2015-10-07,1029694169
2015-10-08,1070881935
2015-10-09,1051759044
2015-10-12,1047346069
2015-10-13,1028223177
2015-10-14,1045875077
2015-10-15,1101772760
2015-10-16,1106185735
2015-10-19,1110598710
2015-10-20,1120895652
2015-10-21,1084120860
2015-10-22,1041462102
2015-10-23,1035578135
2015-10-26,1037049127
2015-10-27,1023810202
2015-10-28,1066468960
2015-10-29,1115011685
2015-10-30,1104714744
2015-11-02,1138547552
2015-11-03,1169438377
2015-11-04,1165025402
2015-11-05,1198858211
2015-11-06,1217981102
2015-11-09,1138547552
2015-11-10,1110598710
2015-11-11,1064997969
2015-11-12,978209460
2015-11-13,1014984252
2015-11-16,1025281193
2015-11-17,1035578135
2015-11-18,1038520119
2015-11-19,1016455243
2015-11-20,967912518
2015-11-23,994390368
2015-11-24,997332352
2015-11-25,995861360
2015-11-27,963499543
2015-11-30,966441527
2015-12-01,998803343
2015-12-02,959086568
2015-12-03,922311777
2015-12-04,912014835
2015-12-07,881124010
2015-12-08,867885085
2015-12-09,838465251
2015-12-10,831110293
2015-12-11,811987401
2015-12-14,795806493
2015-12-15,838465251
2015-12-16,823755335
2015-12-17,795806493
2015-12-18,873769051
2015-12-21,870827068
2015-12-22,878182026
2015-12-23,917898802
2015-12-24,992919377
2015-12-28,957615577
2015-12-29,981151443
2015-12-30,951731610
2015-12-31,878094542
2016-01-04,887580131
2016-01-05,911971646
2016-01-06,887580131
2016-01-07,850992858
2016-01-08,852347942
2016-01-11,871319121
2016-01-12,844217437
2016-01-13,817115754
2016-01-14,868608952
2016-01-15,848282690
2016-01-19,802209828
2016-01-20,830666596
2016-01-21,844217437
2016-01-22,853703027
2016-01-25,779173397
2016-01-26,837442017
2016-01-27,876739457
2016-01-28,875384373
2016-01-29,902486057
2016-02-01,903841141
2016-02-02,880804710
2016-02-03,887580131
2016-02-04,905196225
2016-02-05,884869963
2016-02-08,853703027
2016-02-09,857768279
2016-02-10,833376764
2016-02-11,819825922
2016-02-12,871319121
2016-02-16,879449626
2016-02-17,909261478
2016-02-18,883514878
2016-02-19,859123363
2016-02-22,876739457
2016-02-23,872674205
2016-02-24,890290299
2016-02-25,906551309
2016-02-26,909261478
2016-02-29,929587740
2016-03-01,995986864
2016-03-02,1074581746
2016-03-03,1143691039
2016-03-04,1174857975
2016-03-07,1210090163
2016-03-08,1173502891
2016-03-09,1222285921
2016-03-10,1246677436
2016-03-11,1238546931
2016-03-14,1253452857
2016-03-15,1254807941
2016-03-16,1243967268
2016-03-17,1272424035
2016-03-18,1267003698
2016-03-21,1245322352
2016-03-22,1226351173
2016-03-23,1188408817
2016-03-24,1176213059
2016-03-28,1168082554
2016-03-29,1178923227
2016-03-30,1191118985
2016-03-31,1148932850
2016-04-01,1155423996
2016-04-04,1086617848
2016-04-05,1061951493
2016-04-06,1025601075
2016-04-07,1012618783
2016-04-08,999636491
2016-04-11,1003531179
2016-04-12,1054162118
2016-04-13,1064547952
2016-04-14,1064547952
2016-04-15,1050267430
2016-04-18,1059355035
2016-04-19,1056758576
2016-04-20,1106091286
2016-04-21,1095705453
2016-04-22,1089214307
2016-04-25,1023004617
2016-04-26,1041179826
2016-04-27,1045074514
2016-04-28,1017811700
2016-04-29,1012618783
2016-05-02,1026899305
2016-05-03,994443574
2016-05-04,984057741
2016-05-05,982759511
2016-05-06,990548887
2016-05-09,977566595
2016-05-10,997040033
2016-05-11,951602010
2016-05-12,929532114
2016-05-13,902269300
2016-05-16,881497633
2016-05-17,877602945
2016-05-18,920444509
2016-05-19,913953363
2016-05-20,959391386
2016-05-23,912655134
2016-05-24,936023260
2016-05-25,956794927
2016-05-26,938619718
2016-05-27,955496698
2016-05-31,934725031
2016-06-01,950303781
2016-06-02,933426801
2016-06-03,906163988
2016-06-06,906163988
2016-06-07,923040968
2016-06-08,929532114
2016-06-09,963286073
2016-06-10,923040968
2016-06-13,889287008
2016-06-14,867217112
2016-06-15,882795862
2016-06-16,864620653
2016-06-17,904865759
2016-06-20,871111799
2016-06-21,882795862
2016-06-22,885392321
2016-06-23,915251593
2016-06-24,846445444
2016-06-27,832164923
2016-06-28,847743674
2016-06-29,884094092
2016-06-30,899056197
2016-07-01,921433877
2016-07-05,887209190
2016-07-06,897739863
2016-07-07,909586870
2016-07-08,933280883
2016-07-11,964872902
2016-07-12,999097589
2016-07-13,991199584
2016-07-14,984617914
2016-07-15,1016209932
2016-07-18,1021475269
2016-07-19,1008311928
2016-07-20,1006995594
2016-07-21,1009628262
2016-07-22,1013577264
2016-07-25,1080710304
2016-07-26,1087291974
2016-07-27,1105720652
2016-07-28,1097822647
2016-07-29,1110985988
2016-08-01,1085975640
2016-08-02,1062281626
2016-08-03,1080710304
2016-08-04,1091240977
2016-08-05,1122832995
2016-08-08,1113618657
2016-08-09,1110985988
2016-08-10,1084659306
2016-08-11,1068863297
2016-08-12,1070179631
2016-08-15,1100455315
2016-08-16,1083342972
2016-08-17,1076761301
2016-08-18,1079393970
2016-08-19,1067546963
2016-08-22,1060965292
2016-08-23,1083342972
2016-08-24,1051750953
2016-08-25,1050434619
2016-08-26,1042536615
2016-08-29,1053067288
2016-08-30,1054383622
2016-08-31,1060965292
2016-09-01,1050434619
2016-09-02,1053067288
2016-09-06,1035954944
2016-09-07,1050434619
2016-09-08,1059648958
2016-09-09,1043852949
2016-09-12,1037271278
2016-09-13,1022791603
2016-09-14,1008311928
2016-09-15,1012260930
2016-09-16,991199584
2016-09-19,1001730257
2016-09-20,989883250
2016-09-21,1028056939
2016-09-22,1045169283
2016-09-23,1039903946
2016-09-26,997781255
2016-09-27,989883250
2016-09-28,1017526267
2016-09-29,991199584
2016-09-30,1027548409
2016-10-03,1027548409
2016-10-04,1042058079
2016-10-05,1049972444
2016-10-06,1044696201
2016-10-07,1048653383
2016-10-10,1046015261
2016-10-11,1019634044
2016-10-12,1026229349
2016-10-13,1001167192
2016-10-14,1007762497
2016-10-17,1032824653
2016-10-18,1055248688
2016-10-19,1061843992
2016-10-20,1056567748
2016-10-21,1067120235
2016-10-24,1077672722
2016-10-25,1081629905
2016-10-26,1051291505
2016-10-27,1047334322
2016-10-28,1026229349
2016-10-31,1015676862
2016-11-01,970828792
2016-11-02,957638184
2016-11-03,943128514
2016-11-04,987976584
2016-11-07,1014357801
2016-11-08,1027548409
2016-11-09,1094820513
2016-11-10,1163411678
2016-11-11,1192431017
2016-11-14,1225407538
2016-11-15,1196388200
2016-11-16,1205621626
2016-11-17,1213535991
2016-11-18,1220131295
2016-11-21,1217493173
2016-11-22,1229364721
2016-11-23,1255745938
2016-11-25,1251788756
2016-11-28,1354675503
2016-11-29,1357313624
2016-11-30,1370504233
2016-12-01,1414033241
2016-12-02,1390290146
2016-12-05,1407437937
2016-12-06,1421947607
2016-12-07,1443052580
2016-12-08,1472071919
2016-12-09,1486581589
2016-12-12,1469433798
2016-12-13,1465476615
2016-12-14,1469433798
2016-12-15,1490538771
2016-12-16,1461519432
2016-12-19,1428542911
2016-12-20,1423266667
2016-12-21,1448328824
2016-12-22,1465476615
2016-12-23,1478667224
2016-12-27,1470752858
2016-12-28,1439095398
2016-12-29,1431181033
2016-12-30,1411395120
2017-01-03,1423914168
2017-01-04,1445960198
2017-01-05,1391493536
2017-01-06,1409649090
2017-01-09,1378525283
2017-01-10,1404461789
2017-01-11,1407055439
2017-01-12,1426507819
2017-01-13,1452444324
2017-01-17,1439476071
2017-01-18,1478380830
2017-01-19,1478380830
2017-01-20,1486161782
2017-01-23,1473193529
2017-01-24,1490052258
2017-01-25,1439476071
2017-01-26,1432991945
2017-01-27,1377228457
2017-01-30,1346104651
2017-01-31,1322761795
2017-02-01,1355182428
2017-02-02,1342214175
2017-02-03,1352588777
2017-02-06,1338323699
2017-02-07,1342214175
2017-02-08,1334433223
2017-02-09,1352588777
2017-02-10,1361666554
2017-02-13,1369447506
2017-02-14,1370744331
2017-02-15,1373337982
2017-02-16,1369447506
2017-02-17,1329245922
2017-02-21,1372041156
2017-02-22,1375931632
2017-02-23,1409649090
2017-02-24,1357776078
2017-02-27,1348698301
2017-02-28,1338323699
2017-03-01,1312387193
2017-03-02,1291637988
2017-03-03,1266998308
2017-03-06,1242358627
2017-03-07,1252733230
2017-03-08,1207344344
2017-03-09,1196969742
2017-03-10,1202157043
2017-03-13,1208641170
2017-03-14,1199563393
2017-03-15,1196969742
2017-03-16,1211234820
2017-03-17,1155471333
2017-03-20,1091926894
2017-03-21,1063396737
2017-03-22,1036163406
2017-03-23,1043944358
2017-03-24,1053022135
2017-03-27,1058209436
2017-03-28,1060803087
2017-03-29,1069880864
2017-03-30,1093223719
2017-03-31,1064282510
2017-04-03,1032869213
2017-04-04,1095695808
2017-04-05,1080617425
2017-04-06,1138417892
2017-04-07,1122082977
2017-04-10,1134648296
2017-04-11,1130878701
2017-04-12,1128365637
2017-04-13,1091926212
2017-04-17,1095695808
2017-04-18,1095695808
2017-04-19,1093182744
2017-04-20,1095695808
2017-04-21,1071821702
2017-04-24,1094439276
2017-04-25,1099465403
2017-04-26,1086900084
2017-04-27,1069308638
2017-04-28,1055486787
2017-05-01,1024073490
2017-05-02,1012764703
2017-05-03,1003968980
2017-05-04,1006482043
2017-05-05,1016534299
2017-05-08,1005225512
2017-05-09,1003968980
2017-05-10,1010251639
2017-05-11,1112030722
2017-05-12,1008995107
2017-05-15,1036638809
2017-05-16,1006482043
2017-05-17,1001455916
2017-05-18,986377533
2017-05-19,1002712448
2017-05-22,1005225512
2017-05-23,1011508171
2017-05-24,1014021235
2017-05-25,1016534299
2017-05-26,1034125745
2017-05-30,1027843086
2017-05-31,1029099617
2017-06-01,1044178000
2017-06-02,1040408404
2017-06-05,1017790830
2017-06-06,1012764703
2017-06-07,1090669680
2017-06-08,1140930956
2017-06-09,1104491531
2017-06-12,1084387021
2017-06-13,1093182744
2017-06-14,1088156616
2017-06-15,1100721935
2017-06-16,1109517658
2017-06-19,1120826445
2017-06-20,1089413148
2017-06-21,1074334765
2017-06-22,1091926212
2017-06-23,1071821702
2017-06-26,1120826445
2017-06-27,1114543786
2017-06-28,1156009338
2017-06-29,1173600785
2017-06-30,1159587523
2017-07-03,1192788862
2017-07-05,1192788862
2017-07-06,1201396617
2017-07-07,1191559183
2017-07-10,1196477900
2017-07-11,1176803032
2017-07-12,1217382447
2017-07-13,1228449560
2017-07-14,1270258654
2017-07-17,1287474164
2017-07-18,1277636730
2017-07-19,1286244485
2017-07-20,1287474164
2017-07-21,1282555447
2017-07-24,1270258654
2017-07-25,1269028975
2017-07-26,1250583787
2017-07-27,1255502504
2017-07-28,1255502504
2017-07-31,1250583787
2017-08-01,1249354107
2017-08-02,1232138598
2017-08-03,1234597956
2017-08-04,1213693409
2017-08-07,1217382447
2017-08-08,1189099825
2017-08-09,1254272824
2017-08-10,1276407051
2017-08-11,1262880579
2017-08-14,1297311598
2017-08-15,1289933522
2017-08-16,1296081918
2017-08-17,1271488334
2017-08-18,1246894749
2017-08-21,1230908919
2017-08-22,1238286994
2017-08-23,1240746353
2017-08-24,1230908919
2017-08-25,1228449560
2017-08-28,1219841806
2017-08-29,1217382447
2017-08-30,1246894749
2017-08-31,1237057315
2017-09-01,1243205711
2017-09-05,1210004372
2017-09-06,1229679240
2017-09-07,1217382447
2017-09-08,1237057315
2017-09-11,1277636730
2017-09-12,1278866409
2017-09-13,1270258654
2017-09-14,1259191541
2017-09-15,1277636730
2017-09-18,1232138598
2017-09-19,1211234051
2017-09-20,1253043145
2017-09-21,1186640466
2017-09-22,1239516673
2017-09-25,1208774692
2017-09-26,1170654636
2017-09-27,1107940995
2017-09-28,1090725485
2017-09-29,1069820938
2017-10-02,769386886
2017-10-03,764980317
2017-10-04,700644415
2017-10-05,673323689
2017-10-06,674205003
2017-10-09,676848944
2017-10-10,660985297
2017-10-11,628376689
2017-10-12,600174650
2017-10-13,596649395
2017-10-16,601937277
2017-10-17,617800924
2017-10-18,625732748
2017-10-19,614275669
2017-10-20,616919611
2017-10-23,593124140
2017-10-24,586073630
2017-10-25,548177140
2017-10-26,573735238
2017-10-27,608987787
2017-10-30,623970120
2017-10-31,638952454
2017-11-01,641596395
2017-11-02,624851434
2017-11-03,615156983
2017-11-06,591361512
2017-11-07,610750414
2017-11-08,783487905
2017-11-09,779081337
2017-11-10,784369219
2017-11-13,805520749
2017-11-14,817859141
2017-11-15,764099003
2017-11-16,782606592
2017-11-17,794063670
2017-11-20,788775788
2017-11-21,741184846
2017-11-22,748235356
2017-11-24,737659592
2017-11-27,721795944
2017-11-28,747354043
2017-11-29,754404552
2017-11-30,742066160
2017-12-01,757048494
2017-12-04,764980317
2017-12-05,743828788
2017-12-06,732371709
2017-12-07,712982807
2017-12-08,712101493
2017-12-11,716508062
2017-12-12,683018140
2017-12-13,660985297
2017-12-14,653053473
2017-12-15,677730258
2017-12-18,660985297
2017-12-19,633664571
2017-12-20,660103983
2017-12-21,713864121
2017-12-22,681255513
2017-12-26,673323689
2017-12-27,660103983
2017-12-28,658341356
2017-12-29,645121650
2018-01-02,664510552
2018-01-03,660985297
2018-01-04,683899454
2018-01-05,678611572
2018-01-08,659222670
2018-01-09,641596395
2018-01-10,651290846
2018-01-11,666273179
2018-01-12,658341356
2018-01-16,651290846
2018-01-17,651290846
2018-01-18,659222670
2018-01-19,656578728
2018-01-22,653934787
2018-01-23,664510552
2018-01-24,653934787
2018-01-25,648646905
2018-01-26,663629238
2018-01-29,674205003
2018-01-30,646002964
2018-01-31,646884277
2018-02-01,660985297
2018-02-02,638071140
2018-02-05,621326179
2018-02-06,623088807
2018-02-07,619563552
2018-02-08,617800924
2018-02-09,638952454
2018-02-12,645121650
2018-02-13,675086317
2018-02-14,741184846
2018-02-15,726202513
2018-02-16,772030827
2018-02-20,770268200
2018-02-21,773793454
2018-02-22,768505572
2018-02-23,745591415
2018-02-26,721795944
2018-02-27,690949964
2018-02-28,704169670
2018-03-01,737659592
2018-03-02,712101493
2018-03-05,749997984
2018-03-06,756167180
2018-03-07,746472729
2018-03-08,736778278
2018-03-09,754404552
2018-03-12,768505572
2018-03-13,762336376
2018-03-14,753523239
2018-03-15,758811121
2018-03-16,766742945
2018-03-19,766742945
2018-03-20,774674768
2018-03-21,780843964
2018-03-22,803758121
2018-03-23,801995494
2018-03-26,837248043
2018-03-27,820503082
2018-03-28,815215200
2018-03-29,816096513
2018-04-02,793207796
2018-04-03,816354151
2018-04-04,816354151
2018-04-05,831488306
2018-04-06,821695618
2018-04-09,812793173
2018-04-10,835939529
2018-04-11,854634662
2018-04-12,965915217
2018-04-13,833268795
2018-04-16,817244395
2018-04-17,816354151
2018-04-18,811902929
2018-04-19,810122440
2018-04-20,807451707
2018-04-23,787866329
2018-04-24,811902929
2018-04-25,784305351
2018-04-26,782524862
2018-04-27,786976084
2018-04-30,758488262
2018-05-01,750476062
2018-05-02,735341907
2018-05-03,738012640
2018-05-04,758488262
2018-05-07,770951685
2018-05-08,762049240
2018-05-09,771841929
2018-05-10,779854129
2018-05-11,794098040
2018-05-14,788756573
2018-05-15,773622418
2018-05-16,768280951
2018-05-17,771841929
2018-05-18,767390707
2018-05-21,781634618
2018-05-22,778073640
2018-05-23,770061440
2018-05-24,765610218
2018-05-25,764719973
2018-05-29,756707774
2018-05-30,741573618
2018-05-31,728219951
2018-06-01,755817529
2018-06-04,762049240
2018-06-05,767390707
2018-06-06,799439507
2018-06-07,808341951
2018-06-08,856415151
2018-06-11,894695662
2018-06-12,907159084
2018-06-13,903598106
2018-06-14,912500551
2018-06-15,883122484
2018-06-18,881341995
2018-06-19,851963929
2018-06-20,837720018
2018-06-21,816354151
2018-06-22,806561462
2018-06-25,797659018
2018-06-26,801219996
2018-06-27,786085840
2018-06-28,800329751
2018-06-29,804780973
2018-07-02,796463376
2018-07-03,803622597
2018-07-05,822415553
2018-07-06,844788120
2018-07-09,847472828
2018-07-10,849262633
2018-07-11,839418704
2018-07-12,838523801
2018-07-13,840313607
2018-07-16,840313607
2018-07-17,830469677
2018-07-18,842998315
2018-07-19,845683023
2018-07-20,853737147
2018-07-23,858211660
2018-07-24,861791271
2018-07-25,860001465
2018-07-26,851947341
2018-07-27,850157536
2018-07-30,863581076
2018-07-31,917275236
2018-08-01,931593679
2018-08-02,918170139
2018-08-03,916380334
2018-08-06,930698776
2018-08-07,936963095
2018-08-08,937857998
2018-08-09,1014819627
2018-08-10,962915272
2018-08-13,968284688
2018-08-14,945912122
2018-08-15,970074494
2018-08-16,985287839
2018-08-17,984392937
2018-08-20,953966246
2018-08-21,926224263
2018-08-22,928014068
2018-08-23,926224263
2018-08-24,927119166
2018-08-27,924434458
2018-08-28,911905820
2018-08-29,919065042
2018-08-30,925329360
2018-08-31,919065042
2018-09-04,924434458
2018-09-05,940542706
2018-09-06,935173290
2018-09-07,935173290
2018-09-10,946807024
2018-09-11,926224263
2018-09-12,922644652
2018-09-13,952176440
2018-09-14,951281538
2018-09-17,944122316
2018-09-18,940542706
2018-09-19,979023520
2018-09-20,1007660406
2018-09-21,1005870601
2018-09-24,1021978849
