,BKNG
2018-11-27,84180206960
2018-11-28,86248945200
2018-11-29,86050560400
2018-11-30,87283775680
2018-12-03,88567279200
2018-12-04,85957827040
2018-12-06,86839024640
2018-12-07,84636953360
2018-12-10,84244797360
2018-12-11,85460019600
2018-12-12,85635336400
2018-12-13,84570517520
2018-12-14,83374211040
2018-12-17,80254494720
2018-12-18,81633961120
2018-12-19,80121161680
2018-12-20,78670184480
2018-12-21,75358081040
2018-12-24,74594068880
2018-12-26,78581142000
2018-12-27,79252420800
2018-12-28,79161532880
2018-12-31,77520956940
2019-01-02,77488551900
2019-01-03,74852041840
2019-01-04,77301772850
2019-01-07,77043882740
2019-01-08,75923208440
2019-01-09,74238596430
2019-01-10,75491591310
2019-01-11,74976711230
2019-01-14,76191450160
2019-01-15,76435838170
2019-01-16,75637413990
2019-01-17,77615021570
2019-01-18,79224021820
2019-01-22,76916062860
2019-01-23,78506160170
2019-01-24,80817719690
2019-01-25,81111615400
2019-01-28,81624695200
2019-01-29,81408661600
2019-01-30,81854230900
2019-01-31,82489279670
2019-02-01,82676058720
2019-02-04,83757576930
2019-02-05,85615015820
2019-02-06,85825198510
2019-02-07,84480839420
2019-02-08,84212147630
2019-02-11,83938055000
2019-02-12,85301317030
2019-02-13,86412089790
2019-02-14,85618166310
2019-02-15,87024184990
2019-02-19,87111048500
2019-02-20,86691133190
2019-02-21,85797294170
2019-02-22,85986773640
2019-02-25,85064580210
2019-02-26,86221260110
2019-02-27,85783342000
2019-02-28,76378679280
2019-03-01,77145598560
2019-03-04,76863854740
2019-03-05,78579071510
2019-03-06,78835161340
2019-03-07,77637525070
2019-03-08,77223910740
2019-03-11,76957469300
2019-03-12,78132152000
2019-03-13,79244274970
2019-03-14,78486807160
2019-03-15,78859915190
2019-03-18,79047144310
2019-03-19,79393698210
2019-03-20,79861771010
2019-03-21,79858620520
2019-03-22,77483601130
2019-03-25,78869816730
2019-03-26,79611532090
2019-03-27,78857214770
2019-03-28,77812152230
2019-03-29,78533164370
2019-04-01,76088456730
2019-04-02,76275301050
2019-04-03,76767497430
2019-04-04,77012730600
2019-04-05,76530481950
2019-04-08,77363928720
2019-04-09,77612621970
2019-04-10,78111306000
2019-04-11,78655836090
2019-04-12,79282110570
2019-04-15,79851293730
2019-04-16,79655366700
2019-04-17,79572757290
2019-04-18,79768251810
2019-04-22,79762196670
2019-04-23,81646210230
2019-04-24,80761727280
2019-04-25,80717611260
2019-04-26,80792868000
2019-04-29,81152716320
2019-04-30,80230172490
2019-05-01,79128569520
2019-05-02,78197808000
2019-05-03,78892851570
2019-05-06,77873858010
2019-05-07,77203035000
2019-05-08,75759749130
2019-05-09,75085033530
2019-05-10,79142842350
2019-05-13,76868272260
2019-05-14,77578021170
2019-05-15,77394636930
2019-05-16,77994960810
2019-05-17,77302079790
2019-05-20,75785699730
2019-05-21,76648989690
2019-05-22,75473860020
2019-05-23,74258939430
2019-05-24,73893468480
2019-05-28,72912535800
2019-05-29,72917725920
2019-05-30,72361518060
2019-05-31,71633171220
2019-06-03,71384045460
2019-06-04,75560794530
2019-06-05,76338015000
2019-06-06,75899449860
2019-06-07,76912820790
2019-06-10,77035221120
2019-06-11,78008801130
2019-06-12,77804223900
2019-06-13,78263549520
2019-06-14,76792150500
2019-06-17,77047763910
2019-06-18,78240626490
2019-06-19,79670937060
2019-06-20,80503518810
2019-06-21,81311880000
2019-06-24,80914403310
2019-06-25,79818422970
2019-06-26,79158845220
2019-06-27,79805447670
2019-06-28,81083082210
2019-07-01,80472125380
2019-07-02,80877788110
2019-07-03,81372043850
2019-07-05,81588227750
2019-07-08,79511590640
2019-07-09,79601031430
2019-07-10,79241572710
2019-07-11,79444192130
2019-07-12,79796444720
2019-07-15,79772282990
2019-07-16,80068582100
2019-07-17,79171630860
2019-07-18,79941838990
2019-07-19,79779913010
2019-07-22,80272049300
2019-07-23,80549697250
2019-07-24,81355088250
2019-07-25,81646724570
2019-07-26,83372804650
2019-07-29,81367804950
2019-07-30,81242333510
2019-07-31,79971511290
2019-08-01,79685385540
2019-08-02,78253485120
2019-08-05,75816965400
2019-08-06,75728796280
2019-08-07,77214106840
2019-08-08,82277472890
2019-08-09,81288961410
2019-08-12,81255050210
2019-08-13,82369880910
2019-08-14,80165652910
2019-08-15,80737056630
2019-08-16,81479711910
2019-08-19,82392770970
2019-08-20,81997281600
2019-08-21,82902286750
2019-08-22,82763250830
2019-08-23,80482722630
2019-08-26,81251659090
2019-08-27,81386456110
2019-08-28,82319438000
2019-08-29,82961207460
2019-08-30,83354153490
2019-09-03,82310112420
2019-09-04,83031149310
2019-09-05,84542317160
2019-09-06,83405868070
2019-09-09,84449485250
2019-09-10,85573217640
2019-09-11,86904232240
2019-09-12,86533328490
2019-09-13,87486657100
2019-09-16,87870277549
2019-09-17,88060604160
2019-09-18,87252245930
2019-09-19,87260723730
2019-09-20,86116220730
2019-09-23,85176880490
2019-09-24,84381238960
2019-09-25,84503743170
2019-09-26,83864517050
2019-09-27,82414813250
2019-09-30,81887939640
2019-10-01,82531323720
2019-10-02,81004642560
2019-10-03,81839539800
2019-10-04,82747036800
2019-10-07,81426889440
2019-10-08,80869039560
2019-10-09,81083500920
2019-10-10,81900456840
2019-10-11,82495858320
2019-10-14,82978605000
2019-10-15,84131856360
2019-10-16,84600834120
2019-10-17,84638385720
2019-10-18,84012525720
2019-10-21,84375941760
2019-10-22,84409738200
2019-10-23,84792764520
2019-10-24,85273425000
2019-10-25,85781623320
2019-10-28,85828354200
2019-10-29,85233787200
2019-10-30,85515424200
2019-10-31,85482879480
2019-11-01,84784002480
2019-11-04,83768440320
2019-11-05,84509041320
2019-11-06,83952443160
2019-11-07,77186479320
2019-11-08,78407323560
2019-11-11,79110372960
2019-11-12,78267548160
2019-11-13,77568671160
2019-11-14,77838208200
2019-11-15,77140165680
2019-11-18,76689963720
2019-11-19,76993297200
2019-11-20,77265337680
2019-11-21,78161986440
2019-11-22,78338061720
2019-11-25,79172958960
2019-11-26,78752381040
2019-11-27,79544719800
2019-11-29,79443747720
2019-12-02,78626374560
2019-12-03,78440285520
2019-12-04,80173917720
2019-12-05,79451675280
2019-12-06,80538585480
2019-12-09,79517181960
2019-12-10,79468782120
2019-12-11,80355417120
2019-12-12,81298379520
2019-12-13,82346486400
2019-12-16,83240214480
2019-12-17,83526023880
2019-12-18,83093763240
2019-12-19,83578178880
2019-12-20,84418500240
2019-12-23,84787340400
2019-12-24,85283856000
2019-12-26,86131687680
2019-12-27,86474658960
2019-12-30,85695671880
2019-12-31,84393926890
2020-01-02,85250715940
2020-01-03,84876769640
2020-01-06,84133808200
2020-01-07,84982378650
2020-01-08,84770749700
2020-01-09,85649728970
2020-01-10,85756981700
2020-01-13,85493986500
2020-01-14,85123327640
2020-01-15,84863619880
2020-01-16,84435841750
2020-01-17,84433376170
2020-01-21,81798493010
2020-01-22,82195862320
2020-01-23,81906567600
2020-01-24,80663915280
2020-01-27,78442016770
2020-01-28,78793772850
2020-01-29,77828087350
2020-01-30,76929794370
2020-01-31,75222791150
2020-02-03,75571259790
2020-02-04,76618309430
2020-02-05,79691243970
2020-02-06,80579263700
2020-02-07,78470781870
2020-02-10,77527697520
2020-02-11,78458864900
2020-02-12,80557073480
2020-02-13,80539814420
2020-02-14,81814519280
2020-02-18,81211274040
2020-02-19,80891159570
2020-02-20,80990604630
2020-02-21,79256890960
2020-02-24,73660846220
2020-02-25,70950351940
2020-02-26,68962272600
2020-02-27,68208216050
2020-02-28,69679756380
2020-03-02,71048975140
2020-03-03,69160340860
2020-03-04,71178418090
2020-03-05,67698251920
2020-03-06,66245614370
2020-03-09,62781885400
2020-03-10,64063987000
2020-03-11,59276652500
2020-03-12,52615477200
2020-03-13,58406713690
2020-03-16,52996409310
2020-03-17,56225908180
2020-03-18,50698488750
2020-03-19,48961487640
2020-03-20,48384130990
2020-03-23,47348998320
2020-03-24,51755400710
2020-03-25,56126874050
2020-03-26,57776758000
2020-03-27,51577878950
2020-03-30,53759095390
2020-03-31,55053185040
2020-04-01,52037642860
2020-04-02,51561720000
2020-04-03,50361886960
2020-04-06,55518058960
2020-04-07,56323813139
2020-04-08,56147439320
2020-04-09,58135430080
2020-04-13,58150571220
2020-04-14,59313165240
2020-04-15,58297890419
2020-04-16,57593622800
2020-04-17,60190942139
2020-04-20,57766722860
2020-04-21,54926326840
2020-04-22,55449310000
2020-04-23,55653920000
2020-04-24,55767273940
2020-04-27,57413156780
2020-04-28,58899853040
2020-04-29,62223128660
2020-04-30,60587885540
2020-05-01,59287384380
2020-05-04,57835062600
2020-05-05,57012530400
2020-05-06,56427755020
2020-05-07,59087685020
2020-05-08,58552425260
2020-05-11,57740942000
2020-05-12,56714618240
2020-05-13,55902316540
2020-05-14,56575074220
2020-05-15,56648733820
2020-05-18,63733150460
2020-05-19,63329250320
2020-05-20,65440416300
2020-05-21,65298416960
2020-05-22,66756058600
2020-05-26,71487051020
2020-05-27,69515429060
2020-05-28,67479968780
2020-05-29,67088345240
2020-06-01,68369613060
2020-06-02,67725910000
2020-06-03,70630144340
2020-06-04,71312314080
2020-06-05,74176854080
2020-06-08,75333719020
2020-06-09,72758088340
2020-06-10,70930511820
2020-06-11,64999277139
2020-06-12,66454054240
2020-06-15,67548717740
2020-06-16,68492788280
2020-06-17,67040057280
2020-06-18,66635338700
2020-06-19,66576411020
2020-06-22,66846905440
2020-06-23,68630286200
2020-06-24,65897924260
2020-06-25,66104989580
2020-06-26,63071032500
2020-06-29,65197748840
2020-06-30,65182437900
2020-07-01,67902568650
2020-07-02,68360631300
2020-07-06,69743415600
2020-07-07,67847715750
2020-07-08,68005315500
2020-07-09,68372911800
2020-07-10,69892419000
2020-07-13,69047520600
2020-07-14,69435175050
2020-07-15,73655982900
2020-07-16,71504848650
2020-07-17,70907197650
2020-07-20,70148262750
2020-07-21,70068848850
2020-07-22,70430304900
2020-07-23,69403655100
2020-07-24,69642715500
2020-07-27,69705346050
2020-07-28,68842436250
2020-07-29,69898149900
2020-07-30,69087636900
2020-07-31,68039291550
2020-08-03,67552574400
2020-08-04,68571446550
2020-08-05,70603459950
2020-08-06,71709523650
2020-08-07,71819638800
2020-08-10,72396822300
2020-08-11,73891768500
2020-08-12,74013345450
2020-08-13,73395226950
2020-08-14,72818043450
2020-08-17,71755780200
2020-08-18,72819680850
2020-08-19,72351384450
2020-08-20,72401325150
2020-08-21,72838510950
2020-08-24,75092801400
2020-08-25,75885303000
2020-08-26,76424416950
2020-08-27,77510422500
2020-08-28,79628808750
2020-08-31,78204270750
2020-09-01,78957884100
2020-09-02,79771262550
2020-09-03,79636995750
2020-09-04,78502686900
2020-09-08,77432646000
2020-09-09,76592250450
2020-09-10,74362111650
2020-09-11,73017396900
2020-09-14,73052191650
2020-09-15,73150845000
2020-09-16,73955627100
2020-09-17,73159441350
2020-09-18,70910881800
2020-09-21,67640584650
2020-09-22,68525190000
2020-09-23,67070769450
2020-09-24,67566082950
2020-09-25,67860814950
2020-09-28,69605874000
2020-09-29,68483436300
2020-09-30,70042081920
2020-10-01,71364573120
2020-10-02,70043310240
2020-10-05,69882809760
2020-10-06,70002366240
2020-10-07,72014354400
2020-10-08,73241036640
2020-10-09,74431688160
2020-10-12,75541680000
2020-10-13,72920035680
2020-10-14,70939574400
2020-10-15,69691191840
2020-10-16,68289269279
2020-10-19,67681250880
2020-10-20,68446494240
2020-10-21,69687916320
2020-10-22,73372466880
2020-10-23,74663431200
2020-10-26,71622929760
2020-10-27,69511038240
2020-10-28,65717167200
2020-10-29,66749365440
2020-10-30,66431640000
2020-11-02,65679498720
2020-11-03,68359283520
2020-11-04,70150174080
2020-11-05,72401684640
2020-11-06,73033860000
2020-11-09,86729218559
2020-11-10,82192623360
2020-11-11,81888818880
2020-11-12,80369796480
2020-11-13,84052709280
2020-11-16,86375871840
2020-11-17,85214700000
2020-11-18,83714102400
2020-11-19,82337155680
2020-11-20,81591974880
2020-11-23,82700328960
2020-11-24,86123656800
2020-11-25,84500227200
2020-11-27,84044520480
2020-11-30,83052856800
2020-12-01,84044520480
2020-12-02,85098828480
2020-12-03,85844418720
2020-12-04,87007228320
2020-12-07,87160768320
2020-12-08,85435797600
2020-12-09,86273511840
2020-12-10,86181797280
2020-12-11,85540614240
2020-12-14,84590713440
2020-12-15,85902559200
2020-12-16,85929582240
2020-12-17,86532277920
2020-12-18,85968069600
2020-12-21,84680380800
2020-12-22,84050662080
2020-12-23,86017202400
2020-12-24,85505402400
2020-12-28,87534996480
2020-12-29,89479017600
2020-12-30,90292165440
2020-12-31,91257933710
2021-01-04,88668849840
2021-01-05,89651792110
2021-01-06,92181465130
2021-01-07,91773374050
2021-01-08,93481538420
2021-01-11,91012095710
2021-01-12,89990638820
2021-01-13,89420294660
2021-01-14,89427260070
2021-01-15,86831210790
2021-01-19,88626237920
2021-01-20,88503728650
2021-01-21,86450571620
2021-01-22,84660051519
2021-01-25,82701132390
2021-01-26,81256014680
2021-01-27,77278765570
2021-01-28,83343179300
2021-01-29,79665033090
2021-02-01,81555117580
2021-02-02,84630960690
2021-02-03,83064562900
2021-02-04,85344300620
2021-02-05,85896616660
2021-02-08,86025271880
2021-02-09,85440177440
2021-02-10,87754332480
2021-02-11,88471359980
2021-02-12,88115714340
2021-02-16,89491587680
2021-02-17,91524258210
2021-02-18,92590375670
2021-02-19,93953137650
2021-02-22,96287369460
2021-02-23,96670467010
2021-02-24,100117525500
2021-02-25,93139823600
2021-02-26,95406040230
2021-03-01,95077846500
2021-03-02,93508990330
2021-03-03,93213575000
2021-03-04,90933427550
2021-03-05,94528808300
2021-03-08,97054384019
2021-03-09,96974486670
2021-03-10,97078148360
2021-03-11,96780684380
2021-03-12,98377811920
2021-03-15,99953633500
2021-03-16,98194252880
2021-03-17,100866511940
2021-03-18,96161582350
2021-03-19,93735571019
2021-03-22,91447228970
2021-03-23,90755195000
2021-03-24,90252456290
2021-03-25,92964049430
2021-03-26,95201994690
2021-03-29,96342273280
2021-03-30,95667447970
2021-03-31,95363547740
2021-04-01,97517356535
2021-04-05,98611042794
2021-04-06,99135782984
2021-04-07,98670802598
2021-04-08,99380961902
2021-04-09,100284317282
2021-04-12,98605721716
2021-04-13,98410888385
2021-04-14,100454591789
2021-04-15,99594623664
2021-04-16,101382915306
2021-04-19,100535635906
2021-04-20,95984067340
2021-04-21,96505123705
2021-04-22,96067976652
2021-04-23,98048236429
2021-04-26,100619545219
2021-04-27,100861040313
2021-04-28,102537179997
2021-04-29,102386961861
2021-04-30,100940037861
2021-05-03,99890557483
2021-05-04,97537003593
2021-05-05,95694273226
2021-05-06,93296922768
2021-05-07,95250577153
2021-05-10,92631787973
2021-05-11,92000626216
2021-05-12,88913172827
2021-05-13,90346589474
2021-05-14,93425037962
2021-05-17,90996579661
2021-05-18,90524640942
2021-05-19,92914623753
2021-05-20,94389790400
2021-05-21,93871189917
2021-05-24,96126508514
2021-05-25,95738888421
2021-05-26,96065930084
2021-05-27,95565748718
2021-05-28,96661481546
2021-06-01,95299694800
2021-06-02,94875645786
2021-06-03,93970653151
2021-06-04,94784368826
2021-06-07,94081577169
2021-06-08,94295238931
2021-06-09,94717650690
2021-06-10,95142927645
2021-06-11,94321025695
2021-06-14,94348449714
2021-06-15,94222381089
2021-06-16,94069707071
2021-06-17,93896567368
2021-06-18,91793104160
2021-06-21,92630560032
2021-06-22,92132425234
2021-06-23,91943322296
2021-06-24,91941275727
2021-06-25,93391474237
2021-06-28,90235256142
2021-06-29,88910716944
2021-06-30,89860480120
2021-07-01,90761101360
2021-07-02,91946734520
2021-07-06,91266237760
2021-07-07,88984910360
2021-07-08,88867866560
2021-07-09,90143849319
2021-07-12,90513872000
2021-07-13,89874853920
2021-07-14,89389430160
2021-07-15,89092508520
2021-07-16,88079360959
2021-07-19,84910143400
2021-07-20,87492499240
2021-07-21,90104424040
2021-07-22,90120029880
2021-07-23,90455144760
2021-07-26,91610387600
2021-07-27,92246530920
2021-07-28,91430920440
2021-07-29,90938515120
2021-07-30,89456781680
2021-08-02,89156163920
2021-08-03,87856361720
2021-08-04,85653063520
2021-08-05,90666234280
2021-08-06,89650622640
2021-08-09,88615709040
2021-08-10,90368901959
2021-08-11,90358634959
2021-08-12,90069105560
2021-08-13,90490052560
2021-08-16,87511390520
2021-08-17,86787772360
2021-08-18,85680579080
2021-08-19,85251418480
2021-08-20,85205422319
2021-08-23,87775457760
2021-08-24,91709361480
2021-08-25,92969327720
2021-08-26,93503622400
2021-08-27,94681041959
2021-08-30,93540994280
2021-08-31,94442847560
2021-09-01,93916355800
2021-09-02,94475291280
2021-09-03,94639152600
2021-09-07,96040392760
2021-09-08,95111434600
2021-09-09,95223139560
2021-09-10,94653526400
2021-09-13,95364824160
2021-09-14,95633408880
2021-09-15,97576335959
2021-09-16,96304460000
2021-09-17,95498295160
2021-09-20,96129510319
2021-09-21,95508562160
2021-09-22,98814125480
2021-09-23,101664244680
2021-09-24,102314761800
2021-09-27,101705723360
2021-09-28,99908177000
2021-09-29,97652311760
2021-09-30,97499588640
2021-10-01,100867492640
2021-10-04,101017405440
2021-10-05,99901068480
2021-10-06,100552470400
2021-10-07,101406768000
2021-10-08,101627324640
2021-10-11,101341463520
2021-10-12,101230158400
2021-10-13,101141032160
2021-10-14,102524747839
2021-10-15,104254700480
2021-10-18,102767483360
2021-10-19,101164443200
2021-10-20,97923040960
2021-10-21,99029931360
2021-10-22,98350600480
2021-10-25,99105914560
2021-10-26,100340128160
2021-10-27,99726512480
2021-10-28,99795513440
2021-10-29,99426276160
2021-11-01,102256547680
2021-11-02,100783705760
2021-11-03,100023873760
2021-11-04,100092874720
2021-11-05,107566335839
2021-11-08,108424329920
2021-11-09,108766870400
2021-11-10,105546004160
2021-11-11,101819130880
2021-11-12,100694168800
2021-11-15,98778570720
2021-11-16,97764913760
2021-11-17,97191959360
2021-11-18,97586250560
2021-11-19,96108069279
2021-11-22,94347723360
2021-11-23,96154891360
2021-11-24,95415184640
2021-11-26,88533160320
2021-11-29,89619514720
2021-11-30,86327183200
2021-12-01,84896234720
2021-12-02,89205508960
2021-12-03,86844279680
2021-12-06,91478844160
2021-12-07,92207872160
2021-12-08,94761318400
2021-12-09,93135277920
2021-12-10,91851777920
2021-12-13,88284674720
2021-12-14,87275124960
2021-12-15,87498967360
2021-12-16,88917183520
2021-12-17,90788013120
2021-12-20,90717780000
2021-12-21,97166084000
2021-12-22,97964112960
2021-12-23,98665212000
2021-12-27,98347314720
2021-12-28,98035167520
2021-12-29,97943576960
2021-12-30,98405226240
2021-12-31,98178890830
2022-01-03,100723767820
2022-01-04,100867400530
2022-01-05,98754649300
2022-01-06,99436802369
2022-01-07,99625448180
2022-01-10,99290714400
2022-01-11,101051135820
2022-01-12,99687648100
2022-01-13,100623920580
2022-01-14,100295324950
2022-01-18,97564257410
2022-01-19,97272899890
2022-01-20,99586982440
2022-01-21,95994937060
2022-01-24,96148800020
2022-01-25,95305827420
2022-01-26,97008550230
2022-01-27,96559237650
2022-01-28,98739917740
2022-01-31,100507295730
2022-02-01,100896454440
2022-02-02,99887342580
2022-02-03,99745755920
2022-02-04,99967138530
2022-02-07,101608889050
2022-02-08,103995810980
2022-02-09,107498648580
2022-02-10,107555937980
2022-02-11,103530539210
2022-02-14,104170952860
2022-02-15,107833382360
2022-02-16,110620102460
2022-02-17,107374657950
2022-02-18,107066113610
2022-02-22,103048080619
2022-02-23,101067913430
2022-02-24,93913695000
2022-02-25,93359624660
2022-02-28,88890642250
2022-03-01,84788312000
2022-03-02,88533401920
2022-03-03,86018397260
2022-03-04,81229821840
2022-03-07,74360004360
2022-03-08,77730667130
2022-03-09,83293467870
2022-03-10,83084361560
2022-03-11,82554025400
2022-03-14,81839953950
2022-03-15,85123045780
2022-03-16,90126047240
2022-03-17,88436009940
2022-03-18,89465991510
2022-03-21,88446240190
2022-03-22,90106405160
2022-03-23,88379129750
2022-03-24,92562892789
2022-03-25,91987543530
2022-03-28,93169751220
2022-03-29,97061338320
2022-03-30,95263678789
2022-03-31,95140406400
2022-04-01,95925528960
2022-04-04,96214784639
2022-04-05,93096576000
2022-04-06,90023335680
2022-04-07,89661158400
2022-04-08,87806519040
2022-04-11,87879035520
2022-04-12,88372066560
2022-04-13,91561576320
2022-04-14,90231972480
2022-04-18,89098446720
2022-04-19,90721762560
2022-04-20,91224921600
2022-04-21,90719331840
2022-04-22,89688301440
2022-04-25,90991572480
2022-04-26,87504299520
2022-04-27,91514582400
2022-04-28,93898713600
2022-04-29,89544078720
2022-05-02,88839575040
2022-05-03,85315436160
2022-05-04,85210104960
2022-05-05,87988417920
2022-05-06,88892645760
2022-05-09,81978867840
2022-05-10,82846229760
2022-05-11,83946940800
2022-05-12,83173161600
2022-05-13,85151767680
2022-05-16,82887957120
2022-05-17,86962654080
2022-05-18,83064994560
2022-05-19,85212940800
2022-05-20,85719340800
2022-05-23,85344604800
2022-05-24,83052030720
2022-05-25,86988176639
2022-05-26,89997813120
2022-05-27,91799381760
2022-05-31,90891102720
2022-06-01,90688947840
2022-06-02,96109048320
2022-06-03,94630765440
2022-06-06,95093817600
2022-06-07,94260485760
2022-06-08,95033049600
2022-06-09,92279854080
2022-06-10,85276139520
2022-06-13,80186211840
2022-06-14,79059573120
2022-06-15,79939898880
2022-06-16,74794874880
2022-06-17,77251117440
2022-06-21,78483492480
2022-06-22,76561198080
2022-06-23,74341950720
2022-06-24,78230697600
2022-06-27,76820474880
2022-06-28,74478071040
2022-06-29,73340088960
2022-06-30,69197040360
2022-07-01,69948360720
2022-07-05,70738849440
2022-07-06,69271025040
2022-07-07,70658138880
2022-07-08,70007706720
2022-07-11,68230096200
2022-07-12,68772123000
2022-07-13,68763418920
2022-07-14,66226575240
2022-07-15,67203014760
2022-07-18,68793487560
2022-07-19,72592027200
2022-07-20,72592027200
2022-07-21,72378777240
2022-07-22,71606092320
2022-07-25,72586883880
2022-07-26,71049031200
2022-07-27,74284575120
2022-07-28,75683162520
2022-07-29,76583639160
2022-08-01,75435491880
2022-08-02,77399053200
2022-08-03,77801814720
2022-08-04,77040999000
2022-08-05,76159513080
2022-08-08,77379271200
2022-08-09,77435056440
2022-08-10,80065271160
2022-08-11,81650600640
2022-08-12,83914452720
2022-08-15,84261824640
2022-08-16,85115615760
2022-08-17,84257472600
2022-08-18,84854097720
2022-08-19,82566902880
2022-08-22,78046715880
2022-08-23,78844326120
2022-08-24,78770341440
2022-08-25,79465876560
2022-08-26,75605221440
2022-08-29,75118584240
2022-08-30,74389419720
2022-08-31,74214546840
2022-09-01,73292705640
2022-09-02,72715071240
2022-09-06,71802725400
2022-09-07,74081611800
2022-09-08,75409775280
2022-09-09,78377470920
2022-09-12,79654992480
2022-09-13,75994531200
2022-09-14,77837422320
2022-09-15,77417648280
2022-09-16,74239867800
2022-09-19,75289896360
2022-09-20,75038269320
2022-09-21,71480278800
2022-09-22,68073027120
2022-09-23,66067132320
2022-09-26,66042207000
2022-09-27,66038646240
2022-09-28,68322280320
2022-09-29,66424790880
2022-09-30,63303022040
2022-10-03,64679099320
2022-10-04,67765256960
2022-10-05,66519776040
2022-10-06,65865638520
2022-10-07,64919103840
2022-10-10,64386316920
2022-10-11,62971715639
2022-10-12,64551584879
2022-10-13,65187616120
2022-10-14,64353956760
2022-10-17,67320304760
2022-10-18,68340035040
2022-10-19,68257593680
2022-10-20,68326936879
2022-10-21,70221161960
2022-10-24,69672965440
2022-10-25,72217475640
2022-10-26,71327956480
2022-10-27,70642999760
2022-10-28,72106141280
2022-10-31,72019847520
2022-11-01,72791868480
2022-11-02,68502606320
2022-11-03,70334422520
2022-11-04,72209385600
2022-11-07,70646081680
2022-11-08,71623435560
2022-11-09,71878849680
2022-11-10,74987351240
2022-11-11,77655523480
2022-11-14,76248627000
2022-11-15,77121195600
2022-11-16,77578860720
2022-11-17,74765838240
2022-11-18,74747346720
2022-11-21,73946432760
2022-11-22,75005072280
2022-11-23,75871091800
2022-11-25,76455886120
2022-11-28,76466287600
2022-11-29,77709071840
2022-11-30,80108731800
2022-12-01,79370611960
2022-12-02,80339490560
2022-12-05,79225376480
2022-12-06,78673327560
2022-12-07,75335993440
2022-12-08,77462518240
2022-12-09,77817709520
2022-12-12,80129920000
2022-12-13,78890602920
2022-12-14,77309963200
2022-12-15,75726241560
2022-12-16,74680700200
2022-12-19,74406794560
2022-12-20,75449639240
2022-12-21,75926951600
2022-12-22,74466506760
2022-12-23,75950836480
2022-12-27,76981353480
2022-12-28,75462352160
2022-12-29,77183219240
2022-12-30,77636646720
2023-01-03,76453772410
2023-01-04,79396863240
2023-01-05,80694787740
2023-01-06,81985564250
2023-01-09,83082592610
2023-01-10,83554359950
2023-01-11,83699577010
2023-01-12,84901944170
2023-01-13,86578712140
2023-01-17,87808166420
2023-01-18,86394745450
2023-01-19,87107663400
2023-01-20,88194534090
2023-01-23,90349841180
2023-01-24,90378433140
2023-01-25,89942405750
2023-01-26,91462294150
2023-01-27,92717330710
2023-01-30,91681624580
2023-01-31,91573276100
2023-02-01,92011184539
2023-02-02,92347892490
2023-02-03,92362188470
2023-02-06,92921988950
2023-02-07,93570574990
2023-02-08,91233934680
2023-02-09,91649270520
2023-02-10,88348027770
2023-02-13,91156811630
2023-02-14,92963372050
2023-02-15,94676256180
2023-02-16,93795924780
2023-02-17,92623278210
2023-02-21,91249359289
2023-02-22,91295256910
2023-02-23,91286980289
2023-02-24,92264750080
2023-02-27,94845550680
2023-02-28,94955404000
2023-03-01,96020830720
2023-03-02,96980542430
2023-03-03,98582068400
2023-03-06,98319850030
2023-03-07,97020796900
2023-03-08,97170152270
2023-03-09,94255277190
2023-03-10,93318514289
2023-03-13,91753480690
2023-03-14,93140190750
2023-03-15,90882178330
2023-03-16,91791854110
2023-03-17,91827217850
2023-03-20,93816616330
2023-03-21,96735629720
2023-03-22,96243547039
2023-03-23,95510689960
2023-03-24,94027293930
2023-03-27,94365130510
2023-03-28,95749959520
2023-03-29,96752559170
2023-03-30,98181780960
2023-03-31,97285093980
2023-04-03,97753838820
2023-04-04,96768667740
2023-04-05,95934976800
2023-04-06,94770450300
2023-04-10,94356722460
2023-04-11,94132986660
2023-04-12,93428035500
2023-04-13,96449569140
2023-04-14,97191565080
2023-04-17,98152161900
2023-04-18,98908829040
2023-04-19,98160597840
2023-04-20,97591722060
2023-04-21,98565889740
2023-04-24,98285669820
2023-04-25,97014043560
2023-04-26,95266336860
2023-04-27,96809380320
2023-04-28,98528478180
2023-05-01,98703799020
2023-05-02,99619281900
2023-05-03,97057690380
2023-05-04,95493740460
2023-05-05,94236785400
2023-05-08,96810480660
2023-05-09,96643228980
2023-05-10,97047053760
2023-05-11,97438041240
2023-05-12,96493215960
2023-05-15,97052555460
2023-05-16,97061724960
2023-05-17,98909562600
2023-05-18,102000784440
2023-05-19,101424206280
2023-05-22,98869950360
2023-05-23,96737858219
2023-05-24,96310192740
2023-05-25,95266336860
2023-05-26,95037466140
2023-05-30,92750226060
2023-05-31,92016666060
2023-06-01,93528900000
2023-06-02,96303590700
2023-06-05,97958135280
2023-06-06,99327691800
2023-06-07,96983234040
2023-06-08,97103537880
2023-06-09,95587636140
2023-06-12,95558660520
2023-06-13,95878125900
2023-06-14,95721877620
2023-06-15,97992612600
2023-06-16,96866231219
2023-06-20,96707048700
2023-06-21,96969296400
2023-06-22,98220016200
2023-06-23,96240504540
2023-06-26,95940845280
2023-06-27,99043804080
2023-06-28,97800786660
2023-06-29,97413466980
2023-06-30,96050738100
2023-07-03,96778500300
2023-07-05,95114180000
2023-07-06,93644783300
2023-07-07,93794888700
2023-07-10,97064483100
2023-07-11,99005538000
2023-07-12,99185877900
2023-07-13,100824232100
2023-07-14,101976344400
2023-07-17,104919406200
2023-07-18,106055867700
