,VTR
2018-10-26,20239331310
2018-10-29,20406834140
2018-10-30,21016259330
2018-10-31,20684817560
2018-11-01,20709764790
2018-11-02,20168053510
2018-11-05,20827373160
2018-11-06,21005567660
2018-11-07,21237220510
2018-11-08,21208709390
2018-11-09,21408287230
2018-11-12,21468873360
2018-11-13,21614992850
2018-11-14,21579353950
2018-11-15,21536587270
2018-11-16,21878720710
2018-11-19,22046223540
2018-11-20,22220854150
2018-11-21,21868029040
2018-11-23,21892976270
2018-11-26,21900104050
2018-11-27,22096118000
2018-11-28,22117501340
2018-11-29,22256493050
2018-11-30,22627137610
2018-12-03,22662776510
2018-12-04,22509529240
2018-12-06,23314968380
2018-12-07,23332787830
2018-12-10,23090443310
2018-12-11,23111826649
2018-12-12,22498837570
2018-12-13,22238673600
2018-12-14,22295695840
2018-12-17,21693398430
2018-12-18,21967817960
2018-12-19,21885848490
2018-12-20,21753984560
2018-12-21,21479565030
2018-12-24,20495931390
2018-12-26,21219401060
2018-12-27,21094664910
2018-12-28,21155251040
2018-12-31,20908017270
2019-01-02,20312072760
2019-01-03,20654651640
2019-01-04,20554732800
2019-01-07,20668925760
2019-01-08,20875900500
2019-01-09,20775981660
2019-01-10,21157814370
2019-01-11,21454002360
2019-01-14,21439728240
2019-01-15,21625291800
2019-01-16,21646702980
2019-01-17,21600312090
2019-01-18,21782307120
2019-01-22,22024967160
2019-01-23,22096337760
2019-01-24,22107043350
2019-01-25,22278332790
2019-01-28,22553109600
2019-01-29,22674439620
2019-01-30,22795769640
2019-01-31,23013449970
2019-02-01,22628048730
2019-02-04,22674439620
2019-02-05,22949216430
2019-02-06,22792201110
2019-02-07,22999175850
2019-02-08,22934942310
2019-02-11,22749378750
2019-02-12,22638754320
2019-02-13,22917099660
2019-02-14,23102663220
2019-02-15,23270384129
2019-02-19,23099094690
2019-02-20,22599500490
2019-02-21,22831454940
2019-02-22,22927805250
2019-02-25,22649459910
2019-02-26,22524561360
2019-02-27,22528129890
2019-02-28,22392525750
2019-03-01,22228373370
2019-03-04,22356840450
2019-03-05,22289038380
2019-03-06,22085632170
2019-03-07,22067789520
2019-03-08,22121317470
2019-03-11,22545972540
2019-03-12,22642322850
2019-03-13,22670871090
2019-03-14,22692282270
2019-03-15,22335429270
2019-03-18,21950028030
2019-03-19,21796581240
2019-03-20,22010693040
2019-03-21,22735104630
2019-03-22,22920668190
2019-03-25,23088389100
2019-03-26,23270384129
2019-03-27,22938510840
2019-03-28,23284658250
2019-03-29,22770789930
2019-04-01,22882533720
2019-04-02,23009136420
2019-04-03,22719758820
2019-04-04,22571452800
2019-04-05,22853595960
2019-04-08,22502725620
2019-04-09,22466553420
2019-04-10,22643797200
2019-04-11,22386974580
2019-04-12,22437615660
2019-04-15,22462936200
2019-04-16,21612889500
2019-04-17,21084775380
2019-04-18,21352449660
2019-04-22,20896679940
2019-04-23,21120947580
2019-04-24,21529693440
2019-04-25,21515224560
2019-04-26,21905884320
2019-04-29,21667147800
2019-04-30,22104831420
2019-05-01,22108448640
2019-05-02,22256754660
2019-05-03,22600390560
2019-05-06,22441232880
2019-05-07,22054190340
2019-05-08,22090362540
2019-05-09,22314630180
2019-05-10,22625711100
2019-05-13,22940409240
2019-05-14,22965729780
2019-05-15,23218935180
2019-05-16,23392561740
2019-05-17,23501078340
2019-05-20,23189997420
2019-05-21,23334686220
2019-05-22,23486609460
2019-05-23,23725345980
2019-05-24,23851948680
2019-05-28,23403413400
2019-05-29,23237021280
2019-05-30,23208083520
2019-05-31,23258724600
2019-06-03,23204466300
2019-06-04,22499108400
2019-06-05,23070629160
2019-06-06,23063394720
2019-06-07,23374475640
2019-06-10,23240638500
2019-06-11,23327451780
2019-06-12,23461288920
2019-06-13,23667470460
2019-06-14,24148560720
2019-06-17,24814129199
2019-06-18,24814129199
2019-06-19,25193937300
2019-06-20,25957170720
2019-06-21,25436291039
2019-06-24,25407353280
2019-06-25,25121592900
2019-06-26,24752636460
2019-06-27,25110741240
2019-06-28,24723698699
2019-07-01,25291449660
2019-07-02,25719739560
2019-07-03,26259757260
2019-07-05,25991610540
2019-07-08,26107062599
2019-07-09,26211341880
2019-07-10,26390106360
2019-07-11,25861261440
2019-07-12,25742085120
2019-07-15,25548423599
2019-07-16,25388280420
2019-07-17,25548423599
2019-07-18,25660151400
2019-07-19,24922747920
2019-07-22,25060545540
2019-07-23,25347313560
2019-07-24,25280276880
2019-07-25,25135030740
2019-07-26,24963714780
2019-07-29,25157376300
2019-07-30,25213240200
2019-07-31,25060545540
2019-08-01,25202067420
2019-08-02,25634081580
2019-08-05,25276552620
2019-08-06,25608011760
2019-08-07,26393830620
2019-08-08,26769980880
2019-08-09,26658253080
2019-08-12,26676874380
2019-08-13,26550249540
2019-08-14,26606113440
2019-08-15,27142406880
2019-08-16,27261583200
2019-08-19,27306274319
2019-08-20,27008333520
2019-08-21,27064197420
2019-08-22,27060473160
2019-08-23,26810947740
2019-08-26,27161028180
2019-08-27,27112612800
2019-08-28,27120061319
2019-08-29,27418002120
2019-08-30,27332344140
2019-09-03,27786703860
2019-09-04,27939398520
2019-09-05,27790428120
2019-09-06,28017607980
2019-09-09,27533454180
2019-09-10,26799774959
2019-09-11,26613561959
2019-09-12,26505558420
2019-09-13,26062371480
2019-09-16,26390106360
2019-09-17,27179649480
2019-09-18,27004609260
2019-09-19,26915227020
2019-09-20,26892881459
2019-09-23,27049300380
2019-09-24,26985987959
2019-09-25,27127509840
2019-09-26,27458968980
2019-09-27,27429174900
2019-09-30,27215578890
2019-10-01,27040427280
2019-10-02,27170859330
2019-10-03,27595695150
2019-10-04,27785753280
2019-10-07,27457809840
2019-10-08,27260298450
2019-10-09,27465263100
2019-10-10,27252845190
2019-10-11,26880182190
2019-10-14,27073966950
2019-10-15,26921175120
2019-10-16,26757203400
2019-10-17,26809376220
2019-10-18,27152226180
2019-10-21,27088873470
2019-10-22,26828009370
2019-10-23,27271478340
2019-10-24,27006887610
2019-10-25,24595758000
2019-10-28,24088936320
2019-10-29,23820618960
2019-10-30,24185828700
2019-10-31,24260361299
2019-11-01,23861611890
2019-11-04,23265351090
2019-11-05,22531204980
2019-11-06,22475305530
2019-11-07,22359780000
2019-11-08,22188355020
2019-11-11,22024383300
2019-11-12,21838051800
2019-11-13,21901404510
2019-11-14,21823145280
2019-11-15,21726252900
2019-11-18,21744886050
2019-11-19,21856684950
2019-11-20,21785878980
2019-11-21,21424395870
2019-11-22,21394582830
2019-11-25,21480295320
2019-11-26,21942397440
2019-11-27,21879044730
2019-11-29,21729979530
2019-12-02,21569734440
2019-12-03,21651720300
2019-12-04,21625633890
2019-12-05,21517561620
2019-12-06,21416942610
2019-12-09,21428122500
2019-12-10,21118812210
2019-12-11,20999560050
2019-12-12,20552364450
2019-12-13,20682796500
2019-12-16,20969747010
2019-12-17,20805775290
2019-12-18,20880307890
2019-12-19,21100179060
2019-12-20,21409489350
2019-12-23,21420669240
2019-12-24,21379676310
2019-12-26,21469115430
2019-12-27,21551101290
2019-12-30,21607000740
2019-12-31,21527146460
2020-01-02,21023827310
2020-01-03,21277351030
2020-01-06,21497320140
2020-01-07,21318362220
2020-01-08,21213970100
2020-01-09,21090936530
2020-01-10,21240068130
2020-01-13,21396656310
2020-01-14,21251253000
2020-01-15,21512233300
2020-01-16,21862692560
2020-01-17,21926073490
2020-01-21,22172140630
2020-01-22,21728474120
2020-01-23,21803039920
2020-01-24,21933530070
2020-01-27,21810496500
2020-01-28,21791855050
2020-01-29,21486135270
2020-01-30,21601712260
2020-01-31,21571885940
2020-02-03,21594255680
2020-02-04,21728474120
2020-02-05,21821681370
2020-02-06,21944714940
2020-02-07,21974541260
2020-02-10,22004367580
2020-02-11,21758300440
2020-02-12,21877605720
2020-02-13,21829137950
2020-02-14,22276532750
2020-02-18,22291445910
2020-02-19,22052835350
2020-02-20,23264529600
2020-02-21,23484498710
2020-02-24,23506868450
2020-02-25,22298902490
2020-02-26,22179597210
2020-02-27,20509323290
2020-02-28,20047015330
2020-03-02,19521326440
2020-03-03,19443032350
2020-03-04,20039558750
2020-03-05,19308813910
2020-03-06,18499774980
2020-03-09,16747478680
2020-03-10,16382106260
2020-03-11,14152588840
2020-03-12,10204329730
2020-03-13,12426390570
2020-03-16,8873330200
2020-03-17,7836865580
2020-03-18,6326908130
2020-03-19,7449123420
2020-03-20,8060562980
2020-03-23,8575067000
2020-03-24,9581705300
2020-03-25,10588343600
2020-03-26,10711377170
2020-03-27,11330273310
2020-03-30,10733746910
2020-03-31,9995917600
2020-04-01,8559936900
2020-04-02,8582315820
2020-04-03,8399554640
2020-04-06,9749749480
2020-04-07,10100352560
2020-04-08,11245407300
2020-04-09,12606791599
2020-04-13,12144293920
2020-04-14,12375542760
2020-04-15,11383410640
2020-04-16,11077565400
2020-04-17,11670606780
2020-04-20,10685934300
2020-04-21,10417387260
2020-04-22,10372629420
2020-04-23,10488253840
2020-04-24,10335331220
2020-04-27,10622527360
2020-04-28,10876155120
2020-04-29,12181592119
2020-04-30,12065967700
2020-05-01,11312544060
2020-05-04,11230488020
2020-05-05,11148431980
2020-05-06,10603878260
2020-05-07,10100352560
2020-05-08,11226758200
2020-05-11,10831397280
2020-05-12,10353980320
2020-05-13,9992187780
2020-05-14,10380089060
2020-05-15,10432306540
2020-05-18,12032399320
2020-05-19,12095806260
2020-05-20,12248728880
2020-05-21,12282297260
2020-05-22,12573223220
2020-05-26,13255780280
2020-05-27,13938337339
2020-05-28,13710818320
2020-05-29,13035720900
2020-06-01,13240861000
2020-06-02,13998014460
2020-06-03,15135609560
2020-06-04,15359398760
2020-06-05,16138931140
2020-06-08,17041547580
2020-06-09,16235906460
2020-06-10,15329560200
2020-06-11,13748116520
2020-06-12,14699220619
2020-06-15,14885711619
2020-06-16,15299721640
2020-06-17,14796195940
2020-06-18,14676841700
2020-06-19,13352755599
2020-06-22,13382594160
2020-06-23,13225941720
2020-06-24,12826850980
2020-06-25,13270699560
2020-06-26,13322917040
2020-06-29,13688439400
2020-06-30,13665741739
2020-07-01,14300142640
2020-07-02,13915770330
2020-07-06,13904575020
2020-07-07,13221661110
2020-07-08,13206734030
2020-07-09,12811166410
2020-07-10,13382127220
2020-07-13,13020145530
2020-07-14,13124635090
2020-07-15,13423176690
2020-07-16,13150757480
2020-07-17,13490348550
2020-07-20,12788775790
2020-07-21,13068658540
2020-07-22,13557520410
2020-07-23,13449299080
2020-07-24,13348541290
2020-07-27,13288832970
2020-07-28,13945624489
2020-07-29,14580025390
2020-07-30,14378509810
2020-07-31,14315069720
2020-08-03,14072504670
2020-08-04,14244166090
2020-08-05,14315069720
2020-08-06,14744223270
2020-08-07,15494309040
2020-08-10,15893608430
2020-08-11,15494309040
2020-08-12,15337574700
2020-08-13,14886030530
2020-08-14,15150986200
2020-08-17,15330111160
2020-08-18,15203230980
2020-08-19,15065155489
2020-08-20,15348770010
2020-08-21,15539090280
2020-08-24,15781655330
2020-08-25,15475650190
2020-08-26,15121132040
2020-08-27,15561480900
2020-08-28,15942121440
2020-08-31,15378624170
2020-09-01,15624920989
2020-09-02,16397397380
2020-09-03,16513082250
2020-09-04,16628767120
2020-09-08,16356347910
2020-09-09,16509350480
2020-09-10,16277980739
2020-09-11,16348884370
2020-09-14,16972089959
2020-09-15,16916113410
2020-09-16,16916113410
2020-09-17,16457105700
2020-09-18,16087660470
2020-09-21,15240548680
2020-09-22,15557749130
2020-09-23,14770345660
2020-09-24,15173376819
2020-09-25,15550285590
2020-09-28,16001829760
2020-09-29,15889876660
2020-09-30,15712887080
2020-10-01,16285830770
2020-10-02,16705240530
2020-10-05,16518004030
2020-10-06,16600388090
2020-10-07,16469322539
2020-10-08,16870008649
2020-10-09,16727708910
2020-10-12,16562940789
2020-10-13,16386938480
2020-10-14,16461833080
2020-10-15,16312043880
2020-10-16,15989997100
2020-10-19,15454500710
2020-10-20,15604289910
2020-10-21,15409563950
2020-10-22,16049912780
2020-10-23,15817739520
2020-10-26,15338414080
2020-10-27,14960196350
2020-10-28,14544531320
2020-10-29,14941472700
2020-10-30,14780449310
2020-11-02,15342158810
2020-11-03,16094849539
2020-11-04,15604289910
2020-11-05,15398329759
2020-11-06,14844109720
2020-11-09,17544060050
2020-11-10,18120748470
2020-11-11,18135727390
2020-11-12,17881085750
2020-11-13,18761097300
2020-11-16,19098123000
2020-11-17,18907141770
2020-11-18,18053343330
2020-11-19,18206877260
2020-11-20,18244324560
2020-11-23,18270537670
2020-11-24,18850970820
2020-11-25,18435305790
2020-11-27,17937256700
2020-11-30,17941001430
2020-12-01,17982193460
2020-12-02,17854872640
2020-12-03,18281771860
2020-12-04,18521434580
2020-12-07,18382879570
2020-12-08,18390369030
2020-12-09,18547647690
2020-12-10,18285516590
2020-12-11,18367900650
2020-12-14,17914788320
2020-12-15,18704926350
2020-12-16,19000760020
2020-12-17,19281614770
2020-12-18,19034462590
2020-12-21,18285516590
2020-12-22,18439050520
2020-12-23,18345432270
2020-12-24,18420326870
2020-12-28,18483987280
2020-12-29,18360411190
2020-12-30,18296750780
2020-12-31,18373767760
2021-01-04,17564482720
2021-01-05,17774297360
2021-01-06,18122739530
2021-01-07,17774297360
2021-01-08,17661896660
2021-01-11,17309707800
2021-01-12,17497042300
2021-01-13,18021578900
2021-01-14,18160206430
2021-01-15,18351287620
2021-01-19,17897938130
2021-01-20,18257620370
2021-01-21,18201420020
2021-01-22,18407487970
2021-01-25,17950391790
2021-01-26,17695616870
2021-01-27,17272240900
2021-01-28,17680630110
2021-01-29,17261000830
2021-02-01,17819257640
2021-02-02,17714350320
2021-02-03,17860471230
2021-02-04,18145219670
2021-02-05,18160206430
2021-02-08,18040312350
2021-02-09,18074032560
2021-02-10,18598569160
2021-02-11,19014451750
2021-02-12,19003211680
2021-02-16,18857090770
2021-02-17,18973238160
2021-02-18,19332920400
2021-02-19,19628908910
2021-02-22,20299566420
2021-02-23,20464420780
2021-02-24,20951490480
2021-02-25,20228379310
2021-02-26,19819990100
2021-03-01,19763789750
2021-03-02,19861203690
2021-03-03,19928644110
2021-03-04,20014817980
2021-03-05,20659248660
2021-03-08,21292439270
2021-03-09,21165051810
2021-03-10,21419826730
2021-03-11,21067637870
2021-03-12,21187531950
2021-03-15,21258719060
2021-03-16,20940250410
2021-03-17,21408586660
2021-03-18,20621781760
2021-03-19,20411967120
2021-03-22,20160938890
2021-03-23,20142205440
2021-03-24,20089751780
2021-03-25,20074765020
2021-03-26,20558088030
2021-03-29,20288326350
2021-03-30,20501887680
2021-03-31,20006073780
2021-04-01,20403644800
2021-04-05,20137347230
2021-04-06,20463655520
2021-04-07,20441151500
2021-04-08,20594928970
2021-04-09,20531167580
2021-04-12,20662441030
2021-04-13,20703698400
2021-04-14,20456154180
2021-04-15,20868727880
2021-04-16,20782462470
2021-04-19,20553671600
2021-04-20,20808717160
2021-04-21,20894982570
2021-04-22,20737454430
2021-04-23,20542419590
2021-04-26,20857475870
2021-04-27,20872478550
2021-04-28,20726202420
2021-04-29,20928738600
2021-04-30,20801215820
2021-05-03,20981247980
2021-05-04,20763709120
2021-05-05,19994821770
2021-05-06,20257368670
2021-05-07,20542419590
2021-05-10,20602430310
2021-05-11,20107341870
2021-05-12,19570996060
2021-05-13,20114843210
2021-05-14,20493660880
2021-05-17,20354886090
2021-05-18,20261119340
2021-05-19,20302376710
2021-05-20,20392392790
2021-05-21,20309878050
2021-05-24,20692446390
2021-05-25,20778711800
2021-05-26,20864977210
2021-05-27,20684945050
2021-05-28,20797465150
2021-06-01,21416325700
2021-06-02,21866406100
2021-06-03,21337561630
2021-06-04,21288802920
2021-06-07,21431328380
2021-06-08,21513843120
2021-06-09,21641365900
2021-06-10,21637615230
2021-06-11,21787642030
2021-06-14,22113950320
2021-06-15,21918915480
2021-06-16,21667620590
2021-06-17,21682623270
2021-06-18,21217540190
2021-06-21,21611360540
2021-06-22,21956422180
2021-06-23,22218969080
2021-06-24,21738883320
2021-06-25,21870156770
2021-06-28,21757636670
2021-06-29,21705127290
2021-06-30,21811971600
2021-07-01,21853991160
2021-07-02,21876910920
2021-07-06,22056449040
2021-07-07,21983869800
2021-07-08,21991509720
2021-07-09,22400245440
2021-07-12,22709662200
2021-07-13,22518664200
2021-07-14,22793701320
2021-07-15,22656182760
2021-07-16,22774601520
2021-07-19,21983869800
2021-07-20,22950319680
2021-07-21,23072558400
2021-07-22,22969419480
2021-07-23,22862460600
2021-07-26,22824261000
2021-07-27,22935039840
2021-07-28,22744041840
2021-07-29,22782241440
2021-07-30,22835720880
2021-08-02,22644722880
2021-08-03,22721122080
2021-08-04,22430805120
2021-08-05,22912120080
2021-08-06,22270366800
2021-08-09,21934210320
2021-08-10,21708832680
2021-08-11,21739392360
2021-08-12,21605693760
2021-08-13,21808151640
2021-08-16,21605693760
2021-08-17,21475815120
2021-08-18,21132018720
2021-08-19,20845521720
2021-08-20,20853161640
2021-08-23,20715643080
2021-08-24,20830241880
2021-08-25,21059439480
2021-08-26,20834061840
2021-08-27,21120558840
2021-08-30,21174038280
2021-08-31,21368856240
2021-09-01,21598053840
2021-09-02,21651533280
2021-09-03,21510194760
2021-09-07,21319196760
2021-09-08,21510194760
2021-09-09,21468175200
2021-09-10,21464355240
2021-09-13,22022069400
2021-09-14,21922750440
2021-09-15,21819611520
2021-09-16,22033529280
2021-09-17,21811971600
2021-09-20,21582774000
2021-09-21,21529294560
2021-09-22,21471995160
2021-09-23,21575134080
2021-09-24,21154938480
2021-09-27,21246617520
2021-09-28,21147298560
2021-09-29,21548394360
2021-09-30,22036629820
2021-10-01,22383883360
2021-10-04,22467703180
2021-10-05,21633496400
2021-10-06,21737273320
2021-10-07,21837058820
2021-10-08,21785170360
2021-10-11,21805127460
2021-10-12,21912895800
2021-10-13,21992724200
2021-10-14,22324012060
2021-10-15,22339977740
2021-10-18,22244183660
2021-10-19,22312037800
2021-10-20,22711179800
2021-10-21,22423797560
2021-10-22,21972767100
2021-10-25,21761221840
2021-10-26,21725299060
2021-10-27,21920878640
2021-10-28,22160363840
2021-10-29,21302208540
2021-11-01,21968775680
2021-11-02,21769204680
2021-11-03,21892938700
2021-11-04,21070706180
2021-11-05,21545685160
2021-11-08,20954955000
2021-11-09,21082680440
2021-11-10,21853024500
2021-11-11,21900921540
2021-11-12,21777187520
2021-11-15,21701350540
2021-11-16,21545685160
2021-11-17,21545685160
2021-11-18,21270277180
2021-11-19,20495941700
2021-11-22,20080834020
2021-11-23,20372207680
2021-11-24,20487958860
2021-11-26,19757529000
2021-11-29,19605855040
2021-11-30,18727742640
2021-12-01,18236797980
2021-12-02,18759674000
2021-12-03,18823536720
2021-12-06,19410275460
2021-12-07,19725597640
2021-12-08,20156671000
2021-12-09,19857314500
2021-12-10,19306498540
2021-12-13,19298515700
2021-12-14,19047056240
2021-12-15,19510060960
2021-12-16,19613837880
2021-12-17,19757529000
2021-12-20,19202721620
2021-12-21,19645769240
2021-12-22,19589889360
2021-12-23,19637786400
2021-12-27,19905211540
2021-12-28,20004997040
2021-12-29,20224525140
2021-12-30,20499933120
2021-12-31,20412062640
2022-01-03,20735493210
2022-01-04,21274544160
2022-01-05,21098853480
2022-01-06,21274544160
2022-01-07,21410305140
2022-01-10,21210656640
2022-01-11,20819345580
2022-01-12,20695563510
2022-01-13,21126804270
2022-01-14,21134790210
2022-01-18,20887226070
2022-01-19,20272308690
2022-01-20,20499907980
2022-01-21,20955106560
2022-01-24,20651640840
2022-01-25,20739486180
2022-01-26,20483936100
2022-01-27,20380118880
2022-01-28,20555809560
2022-01-31,21170726940
2022-02-01,20927155770
2022-02-02,20859275280
2022-02-03,20455985310
2022-02-04,19976828910
2022-02-07,20204428200
2022-02-08,20128561770
2022-02-09,20735493210
2022-02-10,20483936100
2022-02-11,20260329780
2022-02-14,19988807820
2022-02-15,20328210270
2022-02-16,20931148740
2022-02-17,20735493210
2022-02-18,21138783180
2022-02-22,21122811300
2022-02-23,20487929070
2022-02-24,20763444000
2022-02-25,21641897400
2022-02-28,21562038000
2022-03-01,21338431680
2022-03-02,22408547640
2022-03-03,22540315650
2022-03-04,22344660120
2022-03-07,22328688240
2022-03-08,23103324420
2022-03-09,23083359570
2022-03-10,23502621420
2022-03-11,23358874500
2022-03-14,23083359570
2022-03-15,23247071340
2022-03-16,23374846380
2022-03-17,23658347250
2022-03-18,23742199620
2022-03-21,23726227740
2022-03-22,24049658310
2022-03-23,24013721580
2022-03-24,24496870950
2022-03-25,25075851600
2022-03-28,24944083590
2022-03-29,25411261080
2022-03-30,25087830510
2022-03-31,24678801920
2022-04-01,25110361280
2022-04-04,25118353120
2022-04-05,24614867200
2022-04-06,24814663200
2022-04-07,24514969200
2022-04-08,24391095680
2022-04-11,24303185440
2022-04-12,24371116080
2022-04-13,24459026320
2022-04-14,24243246640
2022-04-18,24115377200
2022-04-19,24199291520
2022-04-20,24275214000
2022-04-21,23983511840
2022-04-22,23372136080
2022-04-25,23264246240
2022-04-26,23136376800
2022-04-27,22876642000
2022-04-28,23036478800
2022-04-29,22197335600
2022-05-02,22249282560
2022-05-03,23124389040
2022-05-04,23076438000
2022-05-05,22776744000
2022-05-06,22764756240
2022-05-09,22229302960
2022-05-10,21018539200
2022-05-11,21162392320
2022-05-12,21414135280
2022-05-13,21981555920
2022-05-16,22205327440
2022-05-17,22644878640
2022-05-18,22501025520
2022-05-19,22413115280
2022-05-20,22584939840
2022-05-23,22357172400
2022-05-24,22461066320
2022-05-25,22968548160
2022-05-26,22528996960
2022-05-27,22936580800
2022-05-31,22672850080
2022-06-01,22588935760
2022-06-02,22604919440
2022-06-03,22445082640
2022-06-06,22165368240
2022-06-07,22660862320
2022-06-08,21861678320
2022-06-09,21306245440
2022-06-10,21030526960
2022-06-13,19639946800
2022-06-14,19352240560
2022-06-15,20075502080
2022-06-16,19528061040
2022-06-17,19572016160
2022-06-21,19400191600
2022-06-22,19879702000
2022-06-23,19955624480
2022-06-24,20471098160
2022-06-27,20606959440
2022-06-28,20423147120
2022-06-29,20602963520
2022-06-30,20553793780
2022-07-01,21077330040
2022-07-05,20697666340
2022-07-06,20401928300
2022-07-07,20286030960
2022-07-08,20290027420
2022-07-11,20302016800
2022-07-12,20525818560
2022-07-13,20082211500
2022-07-14,19938338940
2022-07-15,20278038040
2022-07-18,20122176100
2022-07-19,20577772540
2022-07-20,20585765460
2022-07-21,20497843340
2022-07-22,20693669880
2022-07-25,20953439780
2022-07-26,21041361900
2022-07-27,20913475180
2022-07-28,21309124720
2022-07-29,21492961880
2022-08-01,21297135340
2022-08-02,20845535360
2022-08-03,20605747760
2022-08-04,20329992020
2022-08-05,19562671700
2022-08-08,19850416820
2022-08-09,20206101760
2022-08-10,20581769000
2022-08-11,20601751300
2022-08-12,20965429160
2022-08-15,20341981400
2022-08-16,20226084060
2022-08-17,20186119460
2022-08-18,19590646920
2022-08-19,19546685860
2022-08-22,19654590280
2022-08-23,19246951360
2022-08-24,19278923040
2022-08-25,19594643380
2022-08-26,19302901800
2022-08-29,19342866400
2022-08-30,19003167300
2022-08-31,19127057560
2022-09-01,19262937200
2022-09-02,18923238100
2022-09-06,19206986760
2022-09-07,19566668160
2022-09-08,19386827460
2022-09-09,19822441600
2022-09-12,20178126540
2022-09-13,19590646920
2022-09-14,19350859320
2022-09-15,18919241640
2022-09-16,19183008000
2022-09-19,18979188540
2022-09-20,18547570860
2022-09-21,18191885920
2022-09-22,17804229300
2022-09-23,17356625780
2022-09-26,16589305460
2022-09-27,16149694859
2022-09-28,16485397500
2022-09-29,15845963900
2022-09-30,16054141350
2022-10-03,16229989550
2022-10-04,16325906750
2022-10-05,15930248300
2022-10-06,15318776150
2022-10-07,15074986600
2022-10-10,14635366099
2022-10-11,14783238450
2022-10-12,14603393700
2022-10-13,14907131499
2022-10-14,14403566200
2022-10-17,14995055600
2022-10-18,15230852050
2022-10-19,14835193599
2022-10-20,14963083200
2022-10-21,14839190150
2022-10-24,14843186700
2022-10-25,15634503599
2022-10-26,15462651950
2022-10-27,15470645050
2022-10-28,15862306950
2022-10-31,15638500150
2022-11-01,15350748549
2022-11-02,14935107349
2022-11-03,14787235000
2022-11-04,15782375950
2022-11-07,16229989550
2022-11-08,16873434100
2022-11-09,16685596250
2022-11-10,17928523300
2022-11-11,18108368050
2022-11-14,17892554350
2022-11-15,17956499150
2022-11-16,17480909700
2022-11-17,17325044250
2022-11-18,17612795850
2022-11-21,17616792400
2022-11-22,17856585400
2022-11-23,17952502600
2022-11-25,18180305950
2022-11-28,17656757900
2022-11-29,18144337000
2022-11-30,18595947150
2022-12-01,18532002350
2022-12-02,18480047200
2022-12-05,18168316300
2022-12-06,17996464650
2022-12-07,17512882100
2022-12-08,18040426700
2022-12-09,18156326650
2022-12-12,18332174850
2022-12-13,18500029950
2022-12-14,18571967850
2022-12-15,18496033400
2022-12-16,17844595750
2022-12-19,17804630250
2022-12-20,17848592300
2022-12-21,17920530200
2022-12-22,18088385300
2022-12-23,18180305950
2022-12-27,18312192100
2022-12-28,17908540550
2022-12-29,18208281800
2022-12-30,18004457750
2023-01-03,18147500930
2023-01-04,18811482670
2023-01-05,18703485640
2023-01-06,19127473980
2023-01-09,19123474090
2023-01-10,19115474310
2023-01-11,19631460120
2023-01-12,19903452640
2023-01-13,19595461110
2023-01-17,19635460010
2023-01-18,19523463090
2023-01-19,19343468040
2023-01-20,19711457920
2023-01-23,20275442410
2023-01-24,20399439000
2023-01-25,20323441090
2023-01-26,20299441750
2023-01-27,20647432180
2023-01-30,20511435920
2023-01-31,20723430090
2023-02-01,20663431740
2023-02-02,21199417000
2023-02-03,21039421400
2023-02-06,20747429430
2023-02-07,20599433500
2023-02-08,20751429320
2023-02-09,20219443950
2023-02-10,20395439110
2023-02-13,20483436690
2023-02-14,20335440760
2023-02-15,20211444170
2023-02-16,20359440100
2023-02-17,20183444940
2023-02-21,19991450220
2023-02-22,19815455060
2023-02-23,20199444500
2023-02-24,19875453410
2023-02-27,19731457370
2023-02-28,19459464850
2023-03-01,19015477060
2023-03-02,19151473320
2023-03-03,19403466390
2023-03-06,19551462320
2023-03-07,18999477500
2023-03-08,19195472110
2023-03-09,18639487400
2023-03-10,17863508740
2023-03-13,17967505880
2023-03-14,18455492460
2023-03-15,18459492350
2023-03-16,18411493670
2023-03-17,17695513360
2023-03-20,17683513690
2023-03-21,17559517100
2023-03-22,16739539650
2023-03-23,16675541410
2023-03-24,16947533929
2023-03-27,17163527989
2023-03-28,17223526340
2023-03-29,17591516220
2023-03-30,17783510940
2023-03-31,17358683850
2023-04-03,17082386459
2023-04-04,16922214060
2023-04-05,16806089070
2023-04-06,17070373530
2023-04-10,17570912280
2023-04-11,17755110540
2023-04-12,17735088990
2023-04-13,17514851940
2023-04-14,17414744190
2023-04-17,17783140710
2023-04-18,17743097610
2023-04-19,17911278630
2023-04-20,17851213980
2023-04-21,18091472580
2023-04-24,18251644980
2023-04-25,18563981160
2023-04-26,18347748420
2023-04-27,18876317340
2023-04-28,19240709550
2023-05-01,19088545770
2023-05-02,18892334580
2023-05-03,19056511290
2023-05-04,19128588870
2023-05-05,19160623350
2023-05-08,18996446640
2023-05-09,18764196660
2023-05-10,18836274240
2023-05-11,18700127700
2023-05-12,18616037190
2023-05-15,18892334580
2023-05-16,18271666530
2023-05-17,18355757040
2023-05-18,18039416550
2023-05-19,17927295870
2023-05-22,17783140710
2023-05-23,17819179500
2023-05-24,17162472660
2023-05-25,17142451110
2023-05-26,17170481280
2023-05-30,17278597650
2023-05-31,17274593340
2023-06-01,17430761430
2023-06-02,18135519990
2023-06-05,17883248460
2023-06-06,18151537230
2023-06-07,18575994090
2023-06-08,17915282940
2023-06-09,18307705320
2023-06-12,18447856170
2023-06-13,18383787210
2023-06-14,18547963920
2023-06-15,18471882030
