,VLO
2013-11-27,24639920000
2013-11-29,24505920000
2013-12-02,25100880000
2013-12-03,25068720000
2013-12-04,24130720000
2013-12-05,24307600000
2013-12-06,24966880000
2013-12-09,24731040000
2013-12-10,24913280000
2013-12-11,24677440000
2013-12-12,24591680000
2013-12-13,24725680000
2013-12-16,25058000000
2013-12-17,25186640000
2013-12-18,25781600000
2013-12-19,25009760000
2013-12-20,25454640000
2013-12-23,25920960000
2013-12-24,26065680000
2013-12-26,26135360000
2013-12-27,26087120000
2013-12-30,26071040000
2013-12-31,26762400000
2014-01-02,26480970000
2014-01-03,26204850000
2014-01-06,26459730000
2014-01-07,27304020000
2014-01-08,27537660000
2014-01-09,28089900000
2014-01-10,28270440000
2014-01-13,27341190000
2014-01-14,27813780000
2014-01-15,27420840000
2014-01-16,27017280000
2014-01-17,27304020000
2014-01-21,27553590000
2014-01-22,27054450000
2014-01-23,27213750000
2014-01-24,26040240000
2014-01-27,26321670000
2014-01-28,26656200000
2014-01-29,27293400000
2014-01-30,27298710000
2014-01-31,27134100000
2014-02-03,25939350000
2014-02-04,25615440000
2014-02-05,24622470000
2014-02-06,25052580000
2014-02-07,25923420000
2014-02-10,25148160000
2014-02-11,25392420000
2014-02-12,25296840000
2014-02-13,26024310000
2014-02-14,26475660000
2014-02-18,26942940000
2014-02-19,26815500000
2014-02-20,26332290000
2014-02-21,26672130000
2014-02-24,27038520000
2014-02-25,27659790000
2014-02-26,26932320000
2014-02-27,25758810000
2014-02-28,25477380000
2014-03-03,25673850000
2014-03-04,26135820000
2014-03-05,26698680000
2014-03-06,28079280000
2014-03-07,28137690000
2014-03-10,28392570000
2014-03-11,28498770000
2014-03-12,29358990000
2014-03-13,28695240000
2014-03-14,28796130000
2014-03-17,28843920000
2014-03-18,29247480000
2014-03-19,28854540000
2014-03-20,29305890000
2014-03-21,28562490000
2014-03-24,28743030000
2014-03-25,28870470000
2014-03-26,28642140000
2014-03-27,27702270000
2014-03-28,28068660000
2014-03-31,28089900000
2014-04-01,29364790000
2014-04-02,29015650000
2014-04-03,29512910000
2014-04-04,28767020000
2014-04-07,27460390000
2014-04-08,27322850000
2014-04-09,28010550000
2014-04-10,27470970000
2014-04-11,26957840000
2014-04-14,27534450000
2014-04-15,28338530000
2014-04-16,29592260000
2014-04-17,29624000000
2014-04-21,29740380000
2014-04-22,29914950000
2014-04-23,29867340000
2014-04-24,29914950000
2014-04-25,29978430000
2014-04-28,30666130000
2014-04-29,30068360000
2014-04-30,30242930000
2014-05-01,30528590000
2014-05-02,30634390000
2014-05-05,30819540000
2014-05-06,30951790000
2014-05-07,30586780000
2014-05-08,30052490000
2014-05-09,29586970000
2014-05-12,29772120000
2014-05-13,29819730000
2014-05-14,29899080000
2014-05-15,29534070000
2014-05-16,29147900000
2014-05-19,29237830000
2014-05-20,29052680000
2014-05-21,28687670000
2014-05-22,28920430000
2014-05-23,28851660000
2014-05-27,28428460000
2014-05-28,29460010000
2014-05-29,29962560000
2014-05-30,29650450000
2014-06-02,29893790000
2014-06-03,29306600000
2014-06-04,28856950000
2014-06-05,29433560000
2014-06-06,29211380000
2014-06-09,29010360000
2014-06-10,28195700000
2014-06-11,28137510000
2014-06-12,28465490000
2014-06-13,28428460000
2014-06-16,28222150000
2014-06-17,28624190000
2014-06-18,29433560000
2014-06-19,30200610000
2014-06-20,30343440000
2014-06-23,30316990000
2014-06-24,29618710000
2014-06-25,27164150000
2014-06-26,27650830000
2014-06-27,27333430000
2014-06-30,26352600000
2014-07-01,26468320000
2014-07-02,26736580000
2014-07-03,26826000000
2014-07-07,26442020000
2014-07-08,25863420000
2014-07-09,25921280000
2014-07-10,25884460000
2014-07-11,26357860000
2014-07-14,26263180000
2014-07-15,26447280000
2014-07-16,26331560000
2014-07-17,25689840000
2014-07-18,25674060000
2014-07-21,25153320000
2014-07-22,25174360000
2014-07-23,25432100000
2014-07-24,25605680000
2014-07-25,25879200000
2014-07-28,25795040000
2014-07-29,26221100000
2014-07-30,26331560000
2014-07-31,26720800000
2014-08-01,26531440000
2014-08-04,26520920000
2014-08-05,26157980000
2014-08-06,26962760000
2014-08-07,26747100000
2014-08-08,27015360000
2014-08-11,26847040000
2014-08-12,26836520000
2014-08-13,26999580000
2014-08-14,27762280000
2014-08-15,27609740000
2014-08-18,28046320000
2014-08-19,28482900000
2014-08-20,28372440000
2014-08-21,28146260000
2014-08-22,28304060000
2014-08-25,28498680000
2014-08-26,28283020000
2014-08-27,28535500000
2014-08-28,28488160000
2014-08-29,28477640000
2014-09-02,28098920000
2014-09-03,27951640000
2014-09-04,27667600000
2014-09-05,27883260000
2014-09-08,28151520000
2014-09-09,27714940000
2014-09-10,26804960000
2014-09-11,26231620000
2014-09-12,25468920000
2014-09-15,25763480000
2014-09-16,25616200000
2014-09-17,25358460000
2014-09-18,25048120000
2014-09-19,25442620000
2014-09-22,24858760000
2014-09-23,24795640000
2014-09-24,24643100000
2014-09-25,24369580000
2014-09-26,24732520000
2014-09-29,24601020000
2014-09-30,23921590000
2014-10-01,23575200000
2014-10-02,23352890000
2014-10-03,23130580000
2014-10-06,23120240000
2014-10-07,23332210000
2014-10-08,24216280000
2014-10-09,23487310000
2014-10-10,23342550000
2014-10-13,23032350000
2014-10-14,23223640000
2014-10-15,22623920000
2014-10-16,23135750000
2014-10-17,23342550000
2014-10-20,23942270000
2014-10-21,24971100000
2014-10-22,24816000000
2014-10-23,24821170000
2014-10-24,25136540000
2014-10-27,25002120000
2014-10-28,25586330000
2014-10-29,25090010000
2014-10-30,25255450000
2014-10-31,25896530000
2014-11-03,26025780000
2014-11-04,26175710000
2014-11-05,25663880000
2014-11-06,25974080000
2014-11-07,26222240000
2014-11-10,26155030000
2014-11-11,26449720000
2014-11-12,26537610000
2014-11-13,25684560000
2014-11-14,25596670000
2014-11-17,25705240000
2014-11-18,25881020000
2014-11-19,25912040000
2014-11-20,25984420000
2014-11-21,25999930000
2014-11-24,26268770000
2014-11-25,26356660000
2014-11-26,26335980000
2014-11-28,25131370000
2014-12-01,25281300000
2014-12-02,26304960000
2014-12-03,26739240000
2014-12-04,26672030000
2014-12-05,25736260000
2014-12-08,24872870000
2014-12-09,25121030000
2014-12-10,24118050000
2014-12-11,24200770000
2014-12-12,23921590000
2014-12-15,23838870000
2014-12-16,24314510000
2014-12-17,24707430000
2014-12-18,24335190000
2014-12-19,25270960000
2014-12-22,25250280000
2014-12-23,25519120000
2014-12-24,25741430000
2014-12-26,25999930000
2014-12-29,25855170000
2014-12-30,25700070000
2014-12-31,25393500000
2015-01-02,25824420000
2015-01-05,24762510000
2015-01-06,24459840000
2015-01-07,24270030000
2015-01-08,25660260000
2015-01-09,24957450000
2015-01-12,24300810000
2015-01-13,23572350000
2015-01-14,23013180000
2015-01-15,22607910000
2015-01-16,23290200000
2015-01-20,23859630000
2015-01-21,24208470000
2015-01-22,24624000000
2015-01-23,25732080000
2015-01-26,26260470000
2015-01-27,26280990000
2015-01-28,26424630000
2015-01-29,26717040000
2015-01-30,27127440000
2015-02-02,27927720000
2015-02-03,27896940000
2015-02-04,27850770000
2015-02-05,28220130000
2015-02-06,28143180000
2015-02-09,27932850000
2015-02-10,28481760000
2015-02-11,28399680000
2015-02-12,29010150000
2015-02-13,30061800000
2015-02-17,30128490000
2015-02-18,30405510000
2015-02-19,30872340000
2015-02-20,31149360000
2015-02-23,32062500000
2015-02-24,31600800000
2015-02-25,31431510000
2015-02-26,31790610000
2015-02-27,31646970000
2015-03-02,30097710000
2015-03-03,30821040000
2015-03-04,30308040000
2015-03-05,30759480000
2015-03-06,30133620000
2015-03-09,30061800000
2015-03-10,29636010000
2015-03-11,29620620000
2015-03-12,29641140000
2015-03-13,30025890000
2015-03-16,30605580000
2015-03-17,30728700000
2015-03-18,31785480000
2015-03-19,31190400000
2015-03-20,31575150000
2015-03-23,32057370000
2015-03-24,31841910000
2015-03-25,32719140000
2015-03-26,32513940000
2015-03-27,31739310000
2015-03-30,32708880000
2015-03-31,32128100000
2015-04-01,32042250000
2015-04-02,30199000000
2015-04-06,30062650000
2015-04-07,29587950000
2015-04-08,29603100000
2015-04-09,29754600000
2015-04-10,30163650000
2015-04-13,29017300000
2015-04-14,28880950000
2015-04-15,28840550000
2015-04-16,29421300000
2015-04-17,29067800000
2015-04-20,29022350000
2015-04-21,29456650000
2015-04-22,29971750000
2015-04-23,29911150000
2015-04-24,30325250000
2015-04-27,29997000000
2015-04-28,29643500000
2015-04-29,29249600000
2015-04-30,28734500000
2015-05-01,29744500000
2015-05-04,29345550000
2015-05-05,29300100000
2015-05-06,29047600000
2015-05-07,29183950000
2015-05-08,29840450000
2015-05-11,29426350000
2015-05-12,29052650000
2015-05-13,29431400000
2015-05-14,30193950000
2015-05-15,30108100000
2015-05-18,30507050000
2015-05-19,30239400000
2015-05-20,30416150000
2015-05-21,30608050000
2015-05-22,30799950000
2015-05-26,30062650000
2015-05-27,29870750000
2015-05-28,29754600000
2015-05-29,29916200000
2015-06-01,29683900000
2015-06-02,29547550000
2015-06-03,29168800000
2015-06-04,28724400000
2015-06-05,29158700000
2015-06-08,29098100000
2015-06-09,28860750000
2015-06-10,29396050000
2015-06-11,30123250000
2015-06-12,29719250000
2015-06-15,29527350000
2015-06-16,29754600000
2015-06-17,30103050000
2015-06-18,30436350000
2015-06-19,30466650000
2015-06-22,30259600000
2015-06-23,30880750000
2015-06-24,30608050000
2015-06-25,30456550000
2015-06-26,30754500000
2015-06-29,30582800000
2015-06-30,30736600000
2015-07-01,31654770000
2015-07-02,31777520000
2015-07-06,32081940000
2015-07-07,31743150000
2015-07-08,31414180000
2015-07-09,31478010000
2015-07-10,32332349999
2015-07-13,32833170000
2015-07-14,32558210000
2015-07-15,32008290000
2015-07-16,33122859999
2015-07-17,33358540000
2015-07-20,32685869999
2015-07-21,32563119999
2015-07-22,32734970000
2015-07-23,32268520000
2015-07-24,32258700000
2015-07-27,31610579999
2015-07-28,31949369999
2015-07-29,32425640000
2015-07-30,31536930000
2015-07-31,32209599999
2015-08-03,31748060000
2015-08-04,31635130000
2015-08-05,31826619999
2015-08-06,32248880000
2015-08-07,32121220000
2015-08-10,33879000000
2015-08-11,34581130000
2015-08-12,34463290000
2015-08-13,34212880000
2015-08-14,33446920000
2015-08-17,34232520000
2015-08-18,34109770000
2015-08-19,33324170000
2015-08-20,33019750000
2015-08-21,30019740000
2015-08-24,28733320000
2015-08-25,28286510000
2015-08-26,28895350000
2015-08-27,28649850000
2015-08-28,28969000000
2015-08-31,29135940000
2015-09-01,28183400000
2015-09-02,28973910000
2015-09-03,29165400000
2015-09-04,28703860000
2015-09-08,29867530000
2015-09-09,30265240000
2015-09-10,30908450000
2015-09-11,30888810000
2015-09-14,29818430000
2015-09-15,30167040000
2015-09-16,29607300000
2015-09-17,29749690000
2015-09-18,29415810000
2015-09-21,29307790000
2015-09-22,29077020000
2015-09-23,29371620000
2015-09-24,29361800000
2015-09-25,29857710000
2015-09-28,28419080000
2015-09-29,28841340000
2015-09-30,28787900000
2015-10-01,29812960000
2015-10-02,30224900000
2015-10-05,30933820000
2015-10-06,30627260000
2015-10-07,30938610000
2015-10-08,31475089999
2015-10-09,30751800000
2015-10-12,30895500000
2015-10-13,29774640000
2015-10-14,29401020000
2015-10-15,30339860000
2015-10-16,30536250000
2015-10-19,29424970000
2015-10-20,28778320000
2015-10-21,28404700000
2015-10-22,28912440000
2015-10-23,29578250000
2015-10-26,29650100000
2015-10-27,29918340000
2015-10-28,30378180000
2015-10-29,31522990000
2015-10-30,31575680000
2015-11-02,32586370000
2015-11-03,33338399999
2015-11-04,34056899999
2015-11-05,34454470000
2015-11-06,34464050000
2015-11-09,33764709999
2015-11-10,34162279999
2015-11-11,34090430000
2015-11-12,33247390000
2015-11-13,33031839999
2015-11-16,33371930000
2015-11-17,33530000000
2015-11-18,33846140000
2015-11-19,34076060000
2015-11-20,34478420000
2015-11-23,34813720000
2015-11-24,34981370000
2015-11-25,34933470000
2015-11-27,34938260000
2015-11-30,34420940000
2015-12-01,34761030000
2015-12-02,34339510000
2015-12-03,33525209999
2015-12-04,34195810000
2015-12-07,33908410000
2015-12-08,33783870000
2015-12-09,33472519999
2015-12-10,34191019999
2015-12-11,32337290000
2015-12-14,32356450000
2015-12-15,32720490000
2015-12-16,33625800000
2015-12-17,34334720000
2015-12-18,33544370000
2015-12-21,34061690000
2015-12-22,34238920000
2015-12-23,34406570000
2015-12-24,34454470000
2015-12-28,33826980000
2015-12-29,34052110000
2015-12-30,34286820000
2015-12-31,33162989999
2016-01-04,32801860000
2016-01-05,33374040000
2016-01-06,33139540000
2016-01-07,33810210000
2016-01-08,32013940000
2016-01-11,32393829999
2016-01-12,33388110000
2016-01-13,30499070000
2016-01-14,31573079999
2016-01-15,31146290000
2016-01-19,31207260000
2016-01-20,30710120000
2016-01-21,29748670000
2016-01-22,31826340000
2016-01-25,30550660000
2016-01-26,31755989999
2016-01-27,30949309999
2016-01-28,30269260000
2016-01-29,31831030000
2016-02-01,32220300000
2016-02-02,30616320000
2016-02-03,28580860000
2016-02-04,28979510000
2016-02-05,26789280000
2016-02-08,25710580000
2016-02-09,25710580000
2016-02-10,25738720000
2016-02-11,26062330000
2016-02-12,27084750000
2016-02-16,26897150000
2016-02-17,27094130000
2016-02-18,26057640000
2016-02-19,26756450000
2016-02-22,27520920000
2016-02-23,26962810000
2016-02-24,28426090000
2016-02-25,28463610000
2016-02-26,27980540000
2016-02-29,28177520000
2016-03-01,28885710000
2016-03-02,29115520000
2016-03-03,29940960000
2016-03-04,29964410000
2016-03-07,29664250000
2016-03-08,29232770000
2016-03-09,30391200000
2016-03-10,30100420000
2016-03-11,30658530000
2016-03-14,30198910000
2016-03-15,30456860000
2016-03-16,30925860000
2016-03-17,30100420000
2016-03-18,30560040000
2016-03-21,30883649999
2016-03-22,30986829999
2016-03-23,30438100000
2016-03-24,30878960000
2016-03-28,30597559999
2016-03-29,30616320000
2016-03-30,30006620000
2016-03-31,29953380000
2016-04-01,29378970000
2016-04-04,29556430000
2016-04-05,29486380000
2016-04-06,28804560000
2016-04-07,28795220000
2016-04-08,29449020000
2016-04-11,28365580000
2016-04-12,28440300000
2016-04-13,29210850000
2016-04-14,28748520000
2016-04-15,27781830000
2016-04-18,28351570000
2016-04-19,28071370000
2016-04-20,28122740000
2016-04-21,28323550000
2016-04-22,28599080000
2016-04-25,28846590000
2016-04-26,28865270000
2016-04-27,29042730000
2016-04-28,28444970000
2016-04-29,27492290000
2016-05-02,27935940000
2016-05-03,26913210000
2016-05-04,26222050000
2016-05-05,25969870000
2016-05-06,25853120000
2016-05-09,25675660000
2016-05-10,26152000000
2016-05-11,26091290000
2016-05-12,25582260000
2016-05-13,25736370000
2016-05-16,25773730000
2016-05-17,25801750000
2016-05-18,26357480000
2016-05-19,25871800000
2016-05-20,26212710000
2016-05-23,25432820000
2016-05-24,25848450000
2016-05-25,25507540000
2016-05-26,25260030000
2016-05-27,25484190000
2016-05-31,25544900000
2016-06-01,26035250000
2016-06-02,26021240000
2016-06-03,25755050000
2016-06-06,25647640000
2016-06-07,25983880000
2016-06-08,25400130000
2016-06-09,25129270000
2016-06-10,24951810000
2016-06-13,23826340000
2016-06-14,23718930000
2016-06-15,23952430000
2016-06-16,24185930000
2016-06-17,24148570000
2016-06-20,24134560000
2016-06-21,24503490000
2016-06-22,24662270000
2016-06-23,25082570000
2016-06-24,24545520000
2016-06-27,23877710000
2016-06-28,24204610000
2016-06-29,24246640000
2016-06-30,23358000000
2016-07-01,23554940000
2016-07-05,22826720000
2016-07-06,22286280000
2016-07-07,21635920000
2016-07-08,21860340000
2016-07-11,22208420000
2016-07-12,22556500000
2016-07-13,22689320000
2016-07-14,23083200000
2016-07-15,22872520000
2016-07-18,23096940000
2016-07-19,23289300000
2016-07-20,23257240000
2016-07-21,22932060000
2016-07-22,22845040000
2016-07-25,23032820000
2016-07-26,24122860000
2016-07-27,23912180000
2016-07-28,23756460000
2016-07-29,23944240000
2016-08-01,23646540000
2016-08-02,23976300000
2016-08-03,25057180000
2016-08-04,24425140000
2016-08-05,24503000000
2016-08-08,24819020000
2016-08-09,24040420000
2016-08-10,24237360000
2016-08-11,24892300000
2016-08-12,24883140000
2016-08-15,24970160000
2016-08-16,24961000000
2016-08-17,25267860000
2016-08-18,25217480000
2016-08-19,25107560000
2016-08-22,24928940000
2016-08-23,25286180000
2016-08-24,25510600000
2016-08-25,25199160000
2016-08-26,25318240000
2016-08-29,25478540000
2016-08-30,25556400000
2016-08-31,25350300000
2016-09-01,24864820000
2016-09-02,25112140000
2016-09-06,25313660000
2016-09-07,25689220000
2016-09-08,25716700000
2016-09-09,25153360000
2016-09-12,25593040000
2016-09-13,25350300000
2016-09-14,24993060000
2016-09-15,25735020000
2016-09-16,25982340000
2016-09-19,26170120000
2016-09-20,25396100000
2016-09-21,25501440000
2016-09-22,25464800000
2016-09-23,25496860000
2016-09-26,24864820000
2016-09-27,25199160000
2016-09-28,25240380000
2016-09-29,23683180000
2016-09-30,23903000000
2016-10-03,23857900000
2016-10-04,24196150000
2016-10-05,24714800000
2016-10-06,24759900000
2016-10-07,24475770000
2016-10-10,24687740000
2016-10-11,24439690000
2016-10-12,24259290000
2016-10-13,24286350000
2016-10-14,24259290000
2016-10-17,24421650000
2016-10-18,25012460000
2016-10-19,24597540000
2016-10-20,24701270000
2016-10-21,25147760000
2016-10-24,25328160000
2016-10-25,26577430000
2016-10-26,26843520000
2016-10-27,26523310000
2016-10-28,26428600000
2016-10-31,26717240000
2016-11-01,26829990000
2016-11-02,26351930000
2016-11-03,26094860000
2016-11-04,26099370000
2016-11-07,26392520000
2016-11-08,26221140000
2016-11-09,27975530000
2016-11-10,28394960000
2016-11-11,28164950000
2016-11-14,28223580000
2016-11-15,28480650000
2016-11-16,28697130000
2016-11-17,29166170000
2016-11-18,28588890000
2016-11-21,29107540000
2016-11-22,29427750000
2016-11-23,29188720000
2016-11-25,29251860000
2016-11-28,28769290000
2016-11-29,28760270000
2016-11-30,27763560000
2016-12-01,27299030000
2016-12-02,27718460000
2016-12-05,29098520000
2016-12-06,29188720000
2016-12-07,30460540000
2016-12-08,30834870000
2016-12-09,30668000000
2016-12-12,30135819999
2016-12-13,30307200000
2016-12-14,29986989999
2016-12-15,30505640000
2016-12-16,30668000000
2016-12-19,30419950000
2016-12-20,30474069999
2016-12-21,30636430000
2016-12-22,30992720000
2016-12-23,31100959999
2016-12-27,31321950000
2016-12-28,30970170000
2016-12-29,30952129999
2016-12-30,30812319999
2017-01-03,31548160000
2017-01-04,30414720000
2017-01-05,30320640000
2017-01-06,29863680000
2017-01-09,29733760000
2017-01-10,29805440000
2017-01-11,30051840000
2017-01-12,29800960000
2017-01-13,29742720000
2017-01-17,29653120000
2017-01-18,29904000000
2017-01-19,29599359999
2017-01-20,29675519999
2017-01-23,29680000000
2017-01-24,30401280000
2017-01-25,30611840000
2017-01-26,30181760000
2017-01-27,30154880000
2017-01-30,30567040000
2017-01-31,29460480000
2017-02-01,29285760000
2017-02-02,29308160000
2017-02-03,29348480000
2017-02-06,29169280000
2017-02-07,29317120000
2017-02-08,30051840000
2017-02-09,30293760000
2017-02-10,30226560000
2017-02-13,30033920000
2017-02-14,30293760000
2017-02-15,30356480000
2017-02-16,29836799999
2017-02-17,29339519999
2017-02-21,29688960000
2017-02-22,29572480000
2017-02-23,30029440000
2017-02-24,29890560000
2017-02-27,30123519999
2017-02-28,30441600000
2017-03-01,30679040000
2017-03-02,29769600000
2017-03-03,29603840000
2017-03-06,29765120000
2017-03-07,29397760000
2017-03-08,29957760000
2017-03-09,29783040000
2017-03-10,29823359999
2017-03-13,30311680000
2017-03-14,30213120000
2017-03-15,30791040000
2017-03-16,30710400000
2017-03-17,30867200000
2017-03-20,30701440000
2017-03-21,30083200000
2017-03-22,30271359999
2017-03-23,30060799999
2017-03-24,29469440000
2017-03-27,29671040000
2017-03-28,29697920000
2017-03-29,30078720000
2017-03-30,29671040000
2017-03-31,29432760000
2017-04-03,29406120000
2017-04-04,29219640000
2017-04-05,28899960000
2017-04-06,28891079999
2017-04-07,29113079999
2017-04-10,29015399999
2017-04-11,29139719999
2017-04-12,28917719999
2017-04-13,28717920000
2017-04-17,28944360000
2017-04-18,28482600000
2017-04-19,28189560000
2017-04-20,28460399999
2017-04-21,28962120000
2017-04-24,29668079999
2017-04-25,29228520000
2017-04-26,28815600000
2017-04-27,29002079999
2017-04-28,28686840000
2017-05-01,28575840000
2017-05-02,28633559999
2017-05-03,28815600000
2017-05-04,28580280000
2017-05-05,29010960000
2017-05-08,29352840000
2017-05-09,29583719999
2017-05-10,29605920000
2017-05-11,29459399999
2017-05-12,29490480000
2017-05-15,29104200000
2017-05-16,28655760000
2017-05-17,28327200000
2017-05-18,28211760000
2017-05-19,28358280000
2017-05-22,28344960000
2017-05-23,28469280000
2017-05-24,28331640000
2017-05-25,28056360000
2017-05-26,27727800000
2017-05-30,27567960000
2017-05-31,27292680000
2017-06-01,27581280000
2017-06-02,27572400000
2017-06-05,27705600000
2017-06-06,27656760000
2017-06-07,27661200000
2017-06-08,28051920000
2017-06-09,28975440000
2017-06-12,29268480000
2017-06-13,29539320000
2017-06-14,28749000000
2017-06-15,28722360000
2017-06-16,29215200000
2017-06-19,29574840000
2017-06-20,29148600000
2017-06-21,28717920000
2017-06-22,28780079999
2017-06-23,29295120000
2017-06-26,29321760000
2017-06-27,29663640000
2017-06-28,29956680000
2017-06-29,29787960000
2017-06-30,29614939999
2017-07-03,29860780000
2017-07-05,29443729999
2017-07-06,29175939999
2017-07-07,29931020000
2017-07-10,29891510000
2017-07-11,29821270000
2017-07-12,29865170000
2017-07-13,29755420000
2017-07-14,29869560000
2017-07-17,29601770000
2017-07-18,29636890000
2017-07-19,29865170000
2017-07-20,29641280000
2017-07-21,29755420000
2017-07-24,29711520000
2017-07-25,30045160000
2017-07-26,29847609999
2017-07-27,29672010000
2017-07-28,29276910000
2017-07-31,30277830000
2017-08-01,30211979999
2017-08-02,30071500000
2017-08-03,30071500000
2017-08-04,30084670000
2017-08-07,29852000000
2017-08-08,29759810000
2017-08-09,29382270000
2017-08-10,29061800000
2017-08-11,29039850000
2017-08-14,29320810000
2017-08-15,29478850000
2017-08-16,28969609999
2017-08-17,28337450000
2017-08-18,28425250000
2017-08-21,28403300000
2017-08-22,28789620000
2017-08-23,28846689999
2017-08-24,29606160000
2017-08-25,29707130000
2017-08-28,30036380000
2017-08-29,29816880000
2017-08-30,30031990000
2017-08-31,29895899999
2017-09-01,30378800000
2017-09-05,29812490000
2017-09-06,29900290000
2017-09-07,30229540000
2017-09-08,30528060000
2017-09-11,30646590000
2017-09-12,30822189999
2017-09-13,31169000000
2017-09-14,30703660000
2017-09-15,31226069999
2017-09-18,31695800000
2017-09-19,31919689999
2017-09-20,32126020000
2017-09-21,32205040000
2017-09-22,32613310000
2017-09-25,32977680000
2017-09-26,32907439999
2017-09-27,33131330000
2017-09-28,33688859999
2017-09-29,33772270000
2017-10-02,33516750000
2017-10-03,33742949999
2017-10-04,33795150000
2017-10-05,33612450000
2017-10-06,33595050000
2017-10-09,33551549999
2017-10-10,33655950000
2017-10-11,33895200000
2017-10-12,33890850000
2017-10-13,33964800000
2017-10-16,33677700000
2017-10-17,33764700000
2017-10-18,33764700000
2017-10-19,33769049999
2017-10-20,33729900000
2017-10-23,33669000000
2017-10-24,33795150000
2017-10-25,33790800000
2017-10-26,33186150000
2017-10-27,33821250000
2017-10-30,34104000000
2017-10-31,34317150000
2017-11-01,35108850000
2017-11-02,35491650000
2017-11-03,35182800000
2017-11-06,35430750000
2017-11-07,35596050000
2017-11-08,35526450000
2017-11-09,35356800000
2017-11-10,35395950000
2017-11-13,35091450000
2017-11-14,35395950000
2017-11-15,35443800000
2017-11-16,35722200000
2017-11-17,36052800000
2017-11-20,35709150000
2017-11-21,36453000000
2017-11-22,35822250000
2017-11-24,35778750000
2017-11-27,35722200000
2017-11-28,36209400000
2017-11-29,36252900000
2017-11-30,37244700000
2017-12-01,36613950000
2017-12-04,36379050000
2017-12-05,37314300000
2017-12-06,36961950000
2017-12-07,37231650000
2017-12-08,38106000000
2017-12-11,37932000000
2017-12-12,37818900000
2017-12-13,38040750000
2017-12-14,38053800000
2017-12-15,38362650000
2017-12-18,38684550000
2017-12-19,38310450000
2017-12-20,39219600000
2017-12-21,39463200000
2017-12-22,39641550000
2017-12-26,39959100000
2017-12-27,40080900000
2017-12-28,40150500000
2017-12-29,39980850000
2018-01-02,39996800000
2018-01-03,40207990000
2018-01-04,40337290000
2018-01-05,40526930000
2018-01-08,40608820000
2018-01-09,40557100000
2018-01-10,40578650000
2018-01-11,40751050000
2018-01-12,41699250000
2018-01-16,41440650000
2018-01-17,42048360000
2018-01-18,41574260000
2018-01-19,41919060000
2018-01-22,42647450000
2018-01-23,42535390000
2018-01-24,42091460000
2018-01-25,41884580000
2018-01-26,42535390000
2018-01-29,41544090000
2018-01-30,40660540000
2018-01-31,41363070000
2018-02-01,40811390000
2018-02-02,40164890000
2018-02-05,38690870000
2018-02-06,38988260000
2018-02-07,38721040000
2018-02-08,37397870000
2018-02-09,38022820000
2018-02-12,38290040000
2018-02-13,38565880000
2018-02-14,39923530000
2018-02-15,40083000000
2018-02-16,40199370000
2018-02-20,39470980000
2018-02-21,39147730000
2018-02-22,39673550000
2018-02-23,39850260000
2018-02-26,40216610000
2018-02-27,39983870000
2018-02-28,38971020000
2018-03-01,39143420000
2018-03-02,39738200000
2018-03-05,39462360000
2018-03-06,39531320000
2018-03-07,39669240000
2018-03-08,40216610000
2018-03-09,40651920000
2018-03-12,39949390000
2018-03-13,40294190000
2018-03-14,39936460000
2018-03-15,39794230000
2018-03-16,40423490000
2018-03-19,40057140000
2018-03-20,40716570000
2018-03-21,41138950000
2018-03-22,40100240000
2018-03-23,39315820000
2018-03-26,40621750000
2018-03-27,39768370000
2018-03-28,38910680000
2018-03-29,39983870000
2018-04-02,39279240000
2018-04-03,39768300000
2018-04-04,40047150000
2018-04-05,41123940000
2018-04-06,40832220000
2018-04-09,41188290000
2018-04-10,42423810000
2018-04-11,43032990000
2018-04-12,43127370000
2018-04-13,43685070000
2018-04-16,45255210000
2018-04-17,45770010000
2018-04-18,46134660000
2018-04-19,46417800000
2018-04-20,46567950000
2018-04-23,46872540000
2018-04-24,46456410000
2018-04-25,46623720000
2018-04-26,47850660000
2018-04-27,47095620000
2018-04-30,47588970000
2018-05-01,47498880000
2018-05-02,48155250000
2018-05-03,48635730000
2018-05-04,48644310000
2018-05-07,48764430000
2018-05-08,48558510000
2018-05-09,49257780000
2018-05-10,49116210000
2018-05-11,49176270000
2018-05-14,49708230000
2018-05-15,49721100000
2018-05-16,49330710000
2018-05-17,51355590000
2018-05-18,51720240000
2018-05-21,52363740000
2018-05-22,51544350000
2018-05-23,51930450000
2018-05-24,52286520000
2018-05-25,50935170000
2018-05-29,51252630000
2018-05-30,52428090000
2018-05-31,51994800000
2018-06-01,53101620000
2018-06-04,53384760000
2018-06-05,52908570000
2018-06-06,51994800000
2018-06-07,52119210000
2018-06-08,51359880000
2018-06-11,51724530000
2018-06-12,50630580000
2018-06-13,50570520000
2018-06-14,50115780000
2018-06-15,49412220000
2018-06-18,49995660000
2018-06-19,50029980000
2018-06-20,49648170000
2018-06-21,47713380000
2018-06-22,48150960000
2018-06-25,46872540000
2018-06-26,47297250000
2018-06-27,46984080000
2018-06-28,46808190000
2018-06-29,47546070000
2018-07-02,46422750000
2018-07-03,45972250000
2018-07-05,45700250000
2018-07-06,45827750000
2018-07-09,46439750000
2018-07-10,46163500000
2018-07-11,45203000000
2018-07-12,45385750000
2018-07-13,45619500000
2018-07-16,45177500000
2018-07-17,45088250000
