,CME
2021-06-18,75489175310
2021-06-21,77387958610
2021-06-22,77334219460
2021-06-23,76943714970
2021-06-24,77735471780
2021-06-25,78143889320
2021-06-28,77104932420
2021-06-29,76417071300
2021-06-30,76216642840
2021-07-01,76761354600
2021-07-02,76517667760
2021-07-06,74553838520
2021-07-07,74163222850
2021-07-08,74378240650
2021-07-09,75120052060
2021-07-12,75342237120
2021-07-13,75410326090
2021-07-14,75313568080
2021-07-15,75406742460
2021-07-16,75016126790
2021-07-19,73901617860
2021-07-20,74747354540
2021-07-21,75972956000
2021-07-22,75026877680
2021-07-23,75937119700
2021-07-26,75410326090
2021-07-27,75944286960
2021-07-28,76485415090
2021-07-29,76940536100
2021-07-30,76019543190
2021-08-02,75793774500
2021-08-03,74815443510
2021-08-04,74718685500
2021-08-05,74629094750
2021-08-06,75198891920
2021-08-09,74937286930
2021-08-10,74872781590
2021-08-11,74922952410
2021-08-12,74675681940
2021-08-13,74191891890
2021-08-16,74249229970
2021-08-17,73604176570
2021-08-18,70805361540
2021-08-19,70984543040
2021-08-20,71084884680
2021-08-23,72331987920
2021-08-24,71876866910
2021-08-25,71776525270
2021-08-26,71436080420
2021-08-27,71622429180
2021-08-30,71418162270
2021-08-31,72288984360
2021-09-01,71389493230
2021-09-02,70819696060
2021-09-03,69988293900
2021-09-07,69436414880
2021-09-08,69432831250
2021-09-09,68970542980
2021-09-10,67805863230
2021-09-13,67813030490
2021-09-14,67676852550
2021-09-15,67716272480
2021-09-16,67619514470
2021-09-17,67605179950
2021-09-20,67375827630
2021-09-21,66598179920
2021-09-22,67848866790
2021-09-23,69336073240
2021-09-24,70959457630
2021-09-27,71109970090
2021-09-28,70916454070
2021-09-29,70296486080
2021-09-30,69342587160
2021-10-01,70493635380
2021-10-04,69819501220
2021-10-05,71113982240
2021-10-06,71257415040
2021-10-07,72473008020
2021-10-08,72265030460
2021-10-11,72189728240
2021-10-12,72724015420
2021-10-13,73243959320
2021-10-14,74244403100
2021-10-15,75983525800
2021-10-18,76711447260
2021-10-19,78013099920
2021-10-20,76797506940
2021-10-21,77019827780
2021-10-22,78152946900
2021-10-25,78059715580
2021-10-26,78626275140
2021-10-27,77833808920
2021-10-28,78292793880
2021-10-29,79085260100
2021-11-01,78289208060
2021-11-02,79103189200
2021-11-03,79045816080
2021-11-04,79092431740
2021-11-05,79501215220
2021-11-08,79128289940
2021-11-09,79508386860
2021-11-10,79275308560
2021-11-11,79788080820
2021-11-12,80627162700
2021-11-15,81283367760
2021-11-16,80917614120
2021-11-17,81190136440
2021-11-18,81111248400
2021-11-19,80074946420
2021-11-22,80440700060
2021-11-23,81735181080
2021-11-24,82093763080
2021-11-26,79662577120
2021-11-29,80799282060
2021-11-30,79074502640
2021-12-01,78891625820
2021-12-02,81236752100
2021-12-03,80774181320
2021-12-06,80483729900
2021-12-07,82922087500
2021-12-08,83180266540
2021-12-09,81627606480
2021-12-10,81900128800
2021-12-13,81720837800
2021-12-14,81595334100
2021-12-15,81631192300
2021-12-16,82147550380
2021-12-17,80602061960
2021-12-20,79572931620
2021-12-21,80752666400
2021-12-22,81469830400
2021-12-23,82100934720
2021-12-27,82269468260
2021-12-28,82516889840
2021-12-29,82154722020
2021-12-30,81993360120
2021-12-31,81927812140
2022-01-03,80851985140
2022-01-04,81501067430
2022-01-05,81199835870
2022-01-06,80941637390
2022-01-07,80701369360
2022-01-10,79898085200
2022-01-11,80127594960
2022-01-12,81110183620
2022-01-13,80231591570
2022-01-14,80037942710
2022-01-18,80149111500
2022-01-19,82343798580
2022-01-20,82910400800
2022-01-21,81013359190
2022-01-24,80418068250
2022-01-25,79535890110
2022-01-26,78940599170
2022-01-27,80055873160
2022-01-28,80955981750
2022-01-31,82300765500
2022-02-01,83204460180
2022-02-02,85840236330
2022-02-03,86449871630
2022-02-04,88278777530
2022-02-07,87023646030
2022-02-08,86571798690
2022-02-09,89476531590
2022-02-10,87518526450
2022-02-11,86435527270
2022-02-14,85768514530
2022-02-15,85650173560
2022-02-16,85678862280
2022-02-17,85653759650
2022-02-18,84854061580
2022-02-22,85481627330
2022-02-23,84473936040
2022-02-24,85083571340
2022-02-25,85854580690
2022-02-28,84821786770
2022-03-01,83717271050
2022-03-02,84897094660
2022-03-03,86360219380
2022-03-04,87418115930
2022-03-07,84534899570
2022-03-08,79872982570
2022-03-09,82512344810
2022-03-10,81748507640
2022-03-11,81031289640
2022-03-14,82325868130
2022-03-15,83197288000
2022-03-16,86786964090
2022-03-17,88318224520
2022-03-18,89508806400
2022-03-21,89924792840
2022-03-22,88931445910
2022-03-23,88501115110
2022-03-24,87834102370
2022-03-25,88834621480
2022-03-28,87708589220
2022-03-29,86385322010
2022-03-30,86711656200
2022-03-31,85306348260
2022-04-01,86009284620
2022-04-04,84133592190
2022-04-05,85162891860
2022-04-06,87311151450
2022-04-07,87615996300
2022-04-08,86970442500
2022-04-11,86016457440
2022-04-12,84650035230
2022-04-13,85844309760
2022-04-14,85234620060
2022-04-18,84725349840
2022-04-19,83957858100
2022-04-20,84711004200
2022-04-21,81902845170
2022-04-22,79948251720
2022-04-25,79460499960
2022-04-26,76487366070
2022-04-27,81027761130
2022-04-28,80952446520
2022-04-29,78664316940
2022-05-02,77746195980
2022-05-03,78599761560
2022-05-04,79137723060
2022-05-05,76487366070
2022-05-06,75447307170
2022-05-09,72302025600
2022-05-10,71825033070
2022-05-11,71233275420
2022-05-12,70297222410
2022-05-13,71764064100
2022-05-16,70354604970
2022-05-17,70304395230
2022-05-18,67596655680
2022-05-19,68195586150
2022-05-20,68898522510
2022-05-23,68715615600
2022-05-24,68740720470
2022-05-25,70089210630
2022-05-26,70619999310
2022-05-27,71703095130
2022-05-31,71308590030
2022-06-01,71502256170
2022-06-02,73406639880
2022-06-03,71728200000
2022-06-06,71498669760
2022-06-07,72718049160
2022-06-08,71573984370
2022-06-09,70985813130
2022-06-10,71692335900
2022-06-13,72800536590
2022-06-14,70333086510
2022-06-15,72043804080
2022-06-16,72904542480
2022-06-17,71918279730
2022-06-21,74776648500
2022-06-22,74762302860
2022-06-23,74762302860
2022-06-24,75314610000
2022-06-27,75113771040
2022-06-28,73923082920
2022-06-29,73933842150
2022-06-30,73428960500
2022-07-01,73278300200
2022-07-05,73306997400
2022-07-06,73163511400
2022-07-07,74892517700
2022-07-08,74935563500
2022-07-11,74734683100
2022-07-12,72880126550
2022-07-13,73016438250
2022-07-14,71574403950
2022-07-15,72438907100
2022-07-18,71900834600
2022-07-19,73113291300
2022-07-20,73231667250
2022-07-21,73819959850
2022-07-22,73350043200
2022-07-25,73342868900
2022-07-26,73098942700
2022-07-27,70304552850
2022-07-28,71570816800
2022-07-29,71556468200
2022-08-01,70218461250
2022-08-02,70853386800
2022-08-03,70932304100
2022-08-04,71753761450
2022-08-05,72514237250
2022-08-08,72266723900
2022-08-09,72801209250
2022-08-10,71169056000
2022-08-11,71391459300
2022-08-12,72675659000
2022-08-15,72564457350
2022-08-16,73701583900
2022-08-17,74056711750
2022-08-18,74584022800
2022-08-19,72485540050
2022-08-22,71631798350
2022-08-23,70910781200
2022-08-24,71348413500
2022-08-25,71430917950
2022-08-26,70433690250
2022-08-29,70092911000
2022-08-30,70017580850
2022-08-31,70168241150
2022-09-01,71534945300
2022-09-02,69838223350
2022-09-06,71036331450
2022-09-07,71864963100
2022-09-08,72453255700
2022-09-09,72216503800
2022-09-12,71818330150
2022-09-13,69619407200
2022-09-14,68622179500
2022-09-15,68432060550
2022-09-16,68715445400
2022-09-19,68414124800
2022-09-20,67169383750
2022-09-21,65296891450
2022-09-22,65763220950
2022-09-23,64956112200
2022-09-26,64561525700
2022-09-27,63227105900
2022-09-28,64400103950
2022-09-29,64091609049
2022-09-30,63569300050
2022-10-03,63946129300
2022-10-04,65363725050
2022-10-05,64911529950
2022-10-06,63038150250
2022-10-07,60981739199
2022-10-10,60816652100
2022-10-11,60992505749
2022-10-12,61624143350
2022-10-13,62603899400
2022-10-14,61663620700
2022-10-17,62499822750
2022-10-18,62539300100
2022-10-19,62015328000
2022-10-20,61154004000
2022-10-21,61006861150
2022-10-24,61731808850
2022-10-25,63091983000
2022-10-26,61703098050
2022-10-27,61990206050
2022-10-28,62715153750
2022-10-31,62194770500
2022-11-01,62277314050
2022-11-02,62044038800
2022-11-03,61340624199
2022-11-04,61250902949
2022-11-07,60917139900
2022-11-08,62158881999
2022-11-09,61369335000
2022-11-10,62568010900
2022-11-11,62535711250
2022-11-14,62410101500
2022-11-15,62370624150
2022-11-16,62765397649
2022-11-17,62277314050
2022-11-18,61907662500
2022-11-21,63343202500
2022-11-22,62535711250
2022-11-23,63163760000
2022-11-25,62804875000
2022-11-28,62133760050
2022-11-29,62736686850
2022-11-30,63343202500
2022-12-01,63845641500
2022-12-02,63389857550
2022-12-05,64735676300
2022-12-06,64559822649
2022-12-07,63163760000
2022-12-08,63594421999
2022-12-09,64179404550
2022-12-12,64918707649
2022-12-13,63928185050
2022-12-14,62776164199
2022-12-15,61896895950
2022-12-16,61412401200
2022-12-19,61254491800
2022-12-20,60719753150
2022-12-21,62040449950
2022-12-22,62148115449
2022-12-23,62205537050
2022-12-27,60177836800
2022-12-28,60271146900
2022-12-29,60708986600
2022-12-30,60350101600
2023-01-03,60641730349
2023-01-04,61047324640
2023-01-05,60928876750
2023-01-06,62845578970
2023-01-09,63100421400
2023-01-10,63710607500
2023-01-11,63042992119
2023-01-12,63427050430
2023-01-13,63035813460
2023-01-17,63168618670
2023-01-18,63093242740
2023-01-19,62551253910
2023-01-20,62834810980
2023-01-23,62583557880
2023-01-24,62142070290
2023-01-25,62231803540
2023-01-26,63448586410
2023-01-27,63057349440
2023-01-30,63157850680
2023-01-31,63409103780
2023-02-01,63007098820
2023-02-02,63172208000
2023-02-03,63369621150
2023-02-06,62727131080
2023-02-07,63818287400
2023-02-08,67274812190
2023-02-09,65656024359
2023-02-10,66079565300
2023-02-13,66477980930
2023-02-14,66901521869
2023-02-15,67583494570
2023-02-16,67658870500
2023-02-17,67709121119
2023-02-21,67439921369
2023-02-22,67120471000
2023-02-23,67156364300
2023-02-24,67181489609
2023-02-27,66093922619
2023-02-28,66531820880
2023-03-01,66126226590
2023-03-02,66941004500
2023-03-03,66506695570
2023-03-06,66366711700
2023-03-07,65404771260
2023-03-08,65297091359
2023-03-09,63699839510
2023-03-10,62694827109
2023-03-13,64503849430
2023-03-14,66535410210
2023-03-15,65566291109
2023-03-16,67195846930
2023-03-17,66754359340
2023-03-20,66323639740
2023-03-21,65580648430
2023-03-22,64421294840
2023-03-23,64618707990
2023-03-24,65882152150
2023-03-27,66409783660
2023-03-28,67235329560
2023-03-29,67138417650
2023-03-30,67813211690
2023-03-31,68744188800
2023-04-03,68309871400
2023-04-04,69289777600
2023-04-05,70061498600
2023-04-06,70029194000
2023-04-10,69182095600
2023-04-11,68765725200
2023-04-12,68823155600
2023-04-13,68173474200
2023-04-14,68370891200
2023-04-17,68959552800
2023-04-18,68693937200
2023-04-19,69013393800
2023-04-20,68324229000
2023-04-21,68101686200
2023-04-24,67200746800
2023-04-25,67405342600
2023-04-26,66378774200
2023-04-27,66192125400
2023-04-28,66680283800
2023-05-01,66988972200
2023-05-02,66594138200
2023-05-03,65086590200
2023-05-04,66019834200
2023-05-05,66450562200
2023-05-08,66651568600
2023-05-09,66271092200
2023-05-10,66515171400
2023-05-11,65858311200
2023-05-12,66385952999
2023-05-15,66177767800
2023-05-16,65179914600
2023-05-17,65510139400
2023-05-18,65258881400
2023-05-19,65262470800
2023-05-22,65301954200
2023-05-23,64278975200
2023-05-24,64634325800
2023-05-25,63539558800
2023-05-26,63413929799
2023-05-30,63963107999
2023-05-31,64160525000
2023-06-01,64616378800
2023-06-02,66511582000
2023-06-05,66859753800
2023-06-06,66170589000
2023-06-07,65524497000
2023-06-08,66565422999
2023-06-09,66346469600
2023-06-12,64375889000
2023-06-13,63797995600
2023-06-14,65151199400
2023-06-15,65406046800
2023-06-16,66084443400
2023-06-20,65574748600
2023-06-21,65183504000
2023-06-22,65362974000
2023-06-23,65208629799
2023-06-26,64210776599
2023-06-27,64232312999
2023-06-28,65736271599
2023-06-29,65815238400
2023-06-30,66522815800
2023-07-03,66835163200
2023-07-05,66005827000
2023-07-06,65790415000
2023-07-07,65323688999
2023-07-10,65090326000
2023-07-11,65460116600
2023-07-12,65093916200
2023-07-13,65779644400
2023-07-14,66824392600
2023-07-17,66508455000
2023-07-18,67154691000
2023-07-19,66914147600
2023-07-20,67283938200
2023-07-21,67948125200
2023-07-24,68587180800
2023-07-25,68651804400
2023-07-26,71355225000
2023-07-27,71322913200
2023-07-28,71595768400
2023-07-31,71430619200
2023-08-01,71742966600
2023-08-02,71685523400
2023-08-03,72823616800
2023-08-04,73624231400
2023-08-07,74805407200
2023-08-08,73631411800
2023-08-09,74144810400
2023-08-10,73527296000
2023-08-11,73875545400
2023-08-14,74119679000
2023-08-15,73660133400
2023-08-16,73958120000
2023-08-17,73250850600
2023-08-18,73143144600
2023-08-21,72737452000
2023-08-22,71620899800
2023-08-23,72073265000
2023-08-24,71843492200
2023-08-25,72960044400
2023-08-28,72995946400
2023-08-29,72776944200
2023-08-30,72683599000
2023-08-31,72766173600
2023-09-01,72841567800
2023-09-05,72712320600
2023-09-06,73118013200
2023-09-07,73703215800
2023-09-08,73595509800
2023-09-11,73929398400
2023-09-12,74011973000
2023-09-13,74467928400
2023-09-14,74607946200
2023-09-15,74252516400
2023-09-18,74155581000
2023-09-19,74130449600
2023-09-20,73925808200
2023-09-21,72597434200
2023-09-22,72421514400
2023-09-25,72109167000
2023-09-26,71742966600
2023-09-27,71933247200
2023-09-28,72399973200
2023-09-29,71882984400
2023-10-02,71893279550
2023-10-03,72435667020
2023-10-04,73003198280
2023-10-05,74497457800
2023-10-06,76124620210
2023-10-09,77500344720
2023-10-10,77618879730
2023-10-11,77981668700
2023-10-12,79044891820
2023-10-13,78800637860
2023-10-16,78599487540
2023-10-17,77766150500
2023-10-18,77582960030
2023-10-19,76911261640
2023-10-20,76440713570
2023-10-23,76728071170
2023-10-24,76957957250
2023-10-25,76896893760
2023-10-26,77381809710
2023-10-27,75082948910
2023-10-30,75909102010
2023-10-31,76674191620
2023-11-01,75761831240
2023-11-02,76354506290
2023-11-03,74935678140
2023-11-06,76523328880
2023-11-07,76279074920
2023-11-08,76347322350
2023-11-09,77723046860
2023-11-10,77985260670
2023-11-13,77974484760
2023-11-14,76063556720
2023-11-15,75812118820
2023-11-16,76218011430
2023-11-17,76659823740
2023-11-20,76149764000
2023-11-21,77428505320
2023-11-22,77712270950
2023-11-24,78013996430
2023-11-27,77848765810
2023-11-28,77565000180
2023-11-29,77169883480
2023-11-30,78434256920
2023-12-01,78858109380
2023-12-04,78944316660
2023-12-05,78427072980
2023-12-06,76957957250
2023-12-07,75693583810
2023-12-08,76013269140
2023-12-11,77381809710
2023-12-12,76914853610
2023-12-13,76566432520
2023-12-14,75488841520
2023-12-15,74256795810
2023-12-18,75858814430
2023-12-19,76491001150
2023-12-20,75808526850
2023-12-21,76785542690
2023-12-22,76979509070
2023-12-26,77155515600
2023-12-27,75625336380
2023-12-28,75797750940
2023-12-29,75646888200
2024-01-02,75167551340
2024-01-03,72358153780
2024-01-04,72835966920
2024-01-05,71560601020
2024-01-08,71891118380
2024-01-09,70806159220
2024-01-10,71072010140
2024-01-11,70558271200
2024-01-12,70967825320
2024-01-16,71348638800
2024-01-17,72918596260
2024-01-18,72893448200
2024-01-19,72588078900
2024-01-22,73026373660
2024-01-23,73277854260
2024-01-24,73385631660
2024-01-25,73867037380
2024-01-26,74287369240
2024-01-29,73568853240
2024-01-30,74046666380
2024-01-31,73949666720
2024-02-01,73931703820
2024-02-02,74204739900
2024-02-05,73583223560
2024-02-06,72850337240
2024-02-07,73813148680
2024-02-08,73288632000
2024-02-09,73680223220
2024-02-12,74301739560
2024-02-13,74520886940
2024-02-14,77305136440
2024-02-15,75810623160
2024-02-16,76256103080
2024-02-20,75799845420
2024-02-21,77240470000
2024-02-22,78318244000
2024-02-23,78303873680
2024-02-26,78835575520
2024-02-27,78839168100
2024-02-28,79338536720
2024-02-29,79162500300
2024-03-01,78752946180
2024-03-04,79521758300
2024-03-05,79000834200
2024-03-06,78925390020
2024-03-07,76712360740
2024-03-08,76514768840
2024-03-11,77876356660
2024-03-12,78228429500
2024-03-13,78806834880
2024-03-14,78824797780
2024-03-15,78138615000
2024-03-18,78637983620
2024-03-19,77729060880
2024-03-20,76744693960
2024-03-21,77632061220
2024-03-22,77060841000
2024-03-25,77308729020
2024-03-26,76478843040
2024-03-27,77456024800
2024-03-28,77344654820
2024-04-01,76169881160
2024-04-02,77168618400
2024-04-03,76173473740
2024-04-04,76238140180
2024-04-05,75832178640
2024-04-08,76432139500
2024-04-09,75365143240
2024-04-10,76162696000
2024-04-11,76439324660
2024-04-12,75264551000
2024-04-15,74089777340
2024-04-16,74179591840
2024-04-17,74876552360
2024-04-18,75318439700
2024-04-19,76536324320
2024-04-22,77412913840
2024-04-23,77876356660
2024-04-24,76374658220
2024-04-25,76356695320
2024-04-26,75781882520
2024-04-29,75307661960
2024-04-30,75314847120
2024-05-01,74750812060
2024-05-02,74538849840
2024-05-03,74599923700
2024-05-06,74725664000
2024-05-07,74847811720
2024-05-08,76105214720
2024-05-09,76741101380
2024-05-10,74890922680
2024-05-13,75415439360
2024-05-14,75731586400
2024-05-15,74819071080
2024-05-16,76424954340
2024-05-17,76572250120
2024-05-20,75900437660
2024-05-21,75569920300
2024-05-22,75975881840
2024-05-23,76187844060
2024-05-24,77211729360
2024-05-28,74905293000
2024-05-29,73967629620
2024-05-30,73611964200
2024-05-31,72922188840
2024-06-03,72480301500
2024-06-04,73209595240
2024-06-05,72027636420
2024-06-06,72386894420
2024-06-07,71621674880
2024-06-10,71312713000
2024-06-11,71384564600
2024-06-12,70317568340
2024-06-13,70285235120
2024-06-14,70820529540
2024-06-17,70626530220
2024-06-18,70604974740
2024-06-20,71309120420
2024-06-21,69868495840
2024-06-24,70084050640
2024-06-25,69731977800
2024-06-26,70127161600
2024-06-27,70245716740
2024-06-28,70630122800
2024-07-01,70234939000
2024-07-02,70802566640
2024-07-03,70436123480
2024-07-05,70558271200
2024-07-08,70044532260
2024-07-09,69918791960
2024-07-10,69545163640
2024-07-11,70342716400
2024-07-12,69491274940
2024-07-15,70777418580
2024-07-16,70906751460
2024-07-17,72376116680
2024-07-18,72070747380
2024-07-19,71797711300
2024-07-22,71822880400
2024-07-23,70946115200
2024-07-24,70877842500
2024-07-25,71643215400
2024-07-26,72060038200
2024-07-29,71477923600
2024-07-30,70859876000
2024-07-31,69605814300
2024-08-01,70540072300
2024-08-02,71804913900
2024-08-05,70867062600
2024-08-06,72721205400
2024-08-07,73662650000
2024-08-08,73716549500
2024-08-09,74259137800
