,AVY
2018-07-17,9091164838
2018-07-18,9096385644
2018-07-19,9047658115
2018-07-20,9045047711
2018-07-23,8958904400
2018-07-24,9951727819
2018-07-25,9773350254
2018-07-26,9843831145
2018-07-27,9785532137
2018-07-30,9796843885
2018-07-31,9978701987
2018-08-01,9868194910
2018-08-02,9777700927
2018-08-03,9845571414
2018-08-06,9883857331
2018-08-07,9770739851
2018-08-08,9690687481
2018-08-09,9696778422
2018-08-10,9585401211
2018-08-13,9440958891
2018-08-14,9381789747
2018-08-15,9310438722
2018-08-16,9337412890
2018-08-17,9306088049
2018-08-20,9394841764
2018-08-21,9330451814
2018-08-22,9257360519
2018-08-23,9168606805
2018-08-24,9205152452
2018-08-27,9272152805
2018-08-28,9259970923
2018-08-29,9266931999
2018-08-30,9154684653
2018-08-31,9152074250
2018-09-04,9047658115
2018-09-05,9160775594
2018-09-06,9147723577
2018-09-07,9169476939
2018-09-10,9212113528
2018-09-11,9188619897
2018-09-12,9206022586
2018-09-13,9440088756
2018-09-14,9489686420
2018-09-17,9514920320
2018-09-18,9729843531
2018-09-19,9712440842
2018-09-20,9795973750
2018-09-21,9811636170
2018-09-24,9688077077
2018-09-25,9577570001
2018-09-26,9471413597
2018-09-27,9381789747
2018-09-28,9427906874
2018-10-01,9245892470
2018-10-02,9246739706
2018-10-03,9112876331
2018-10-04,9068820031
2018-10-05,9036625042
2018-10-08,9057805956
2018-10-09,8872261151
2018-10-10,8513032854
2018-10-11,8234292029
2018-10-12,8304612663
2018-10-15,8335960415
2018-10-16,8500324306
2018-10-17,8434239855
2018-10-18,8291056878
2018-10-19,8267334254
2018-10-22,8215652825
2018-10-23,7828465722
2018-10-24,7534474639
2018-10-25,7540405295
2018-10-26,7465848478
2018-10-29,7573447520
2018-10-30,7675115906
2018-10-31,7686129981
2018-11-01,7886077807
2018-11-02,7830160195
2018-11-05,7789492840
2018-11-06,7792034550
2018-11-07,7907258721
2018-11-08,7931828581
2018-11-09,7794576260
2018-11-12,7747978249
2018-11-13,7789492840
2018-11-14,7762381271
2018-11-15,7796270733
2018-11-16,7956398441
2018-11-19,7831854668
2018-11-20,7819993356
2018-11-21,7830160195
2018-11-23,7844563216
2018-11-26,7920814505
2018-11-27,7874216495
2018-11-28,8136859826
2018-11-29,8076706031
2018-11-30,8167360342
2018-12-03,8149568374
2018-12-04,7936064763
2018-12-06,7951315021
2018-12-07,7792034550
2018-12-10,7724255626
2018-12-11,7718324970
2018-12-12,7755603378
2018-12-13,7690366164
2018-12-14,7726797336
2018-12-17,7554808316
2018-12-18,7591239487
2018-12-19,7471779134
2018-12-20,7344693651
2018-12-21,7281998147
2018-12-24,7098995052
2018-12-26,7381972060
2018-12-27,7567516864
2018-12-28,7526002273
2018-12-31,7572669000
2019-01-02,7586157000
2019-01-03,7340000999
2019-01-04,7624935000
2019-01-07,7661184000
2019-01-08,7739583000
2019-01-09,7732839000
2019-01-10,7892166000
2019-01-11,7975623000
2019-01-14,7921671000
2019-01-15,7902282000
2019-01-16,7867719000
2019-01-17,7993325999
2019-01-18,8140850999
2019-01-22,8135793000
2019-01-23,8048964000
2019-01-24,8091114000
2019-01-25,8193960000
2019-01-28,8247912000
2019-01-29,8324625000
2019-01-30,8615460000
2019-01-31,8805135000
2019-02-01,8806821000
2019-02-04,8739381000
2019-02-05,8832111000
2019-02-06,8775630000
2019-02-07,8685429000
2019-02-08,8667726000
2019-02-11,8598600000
2019-02-12,8773944000
2019-02-13,8801763000
2019-02-14,8762985000
2019-02-15,8843070000
2019-02-19,8849814000
2019-02-20,8972049000
2019-02-21,8902923000
2019-02-22,9015042000
2019-02-25,9099342000
2019-02-26,9007455000
2019-02-27,9085854000
2019-02-28,9107772000
2019-03-01,9248553000
2019-03-04,9221577000
2019-03-05,9175212000
2019-03-06,9102714000
2019-03-07,9086697000
2019-03-08,9138120000
2019-03-11,9201345000
2019-03-12,9320208000
2019-03-13,9270471000
2019-03-14,9283116000
2019-03-15,9290703000
2019-03-18,9407880000
2019-03-19,9464361000
2019-03-20,9271314000
2019-03-21,9377532000
2019-03-22,9187857000
2019-03-25,9220734000
2019-03-26,9345498000
2019-03-27,9365730000
2019-03-28,9527586000
2019-03-29,9525900000
2019-04-01,9584067000
2019-04-02,9533487000
2019-04-03,9548661000
2019-04-04,9575637000
2019-04-05,9613572000
2019-04-08,9602613000
2019-04-09,9493866000
2019-04-10,9589968000
2019-04-11,9639705000
2019-04-12,9804933000
2019-04-15,9781329000
2019-04-16,9809991000
2019-04-17,9579852000
2019-04-18,9557091000
2019-04-22,9600927000
2019-04-23,9778800000
2019-04-24,9340440000
2019-04-25,9143178000
2019-04-26,9203874000
2019-04-29,9240123000
2019-04-30,9327795000
2019-05-01,9148236000
2019-05-02,9240123000
2019-05-03,9392706000
2019-05-06,9224106000
2019-05-07,9005769000
2019-05-08,8954346000
2019-05-09,8897022000
2019-05-10,8956875000
2019-05-13,8746968000
2019-05-14,8716620000
2019-05-15,8685429000
2019-05-16,8665197000
2019-05-17,8569938000
2019-05-20,8423256000
2019-05-21,8555607000
2019-05-22,8480579999
2019-05-23,8403867000
2019-05-24,8536218000
2019-05-28,8581740000
2019-05-29,8644122000
2019-05-30,8736852000
2019-05-31,8772258000
2019-06-03,8917254000
2019-06-04,9078267000
2019-06-05,9199659000
2019-06-06,9302505000
2019-06-07,9454245000
2019-06-10,9486279000
2019-06-11,9464361000
2019-06-12,9427269000
2019-06-13,9361515000
2019-06-14,9305877000
2019-06-17,9283116000
2019-06-18,9318522000
2019-06-19,9393549000
2019-06-20,9512412000
2019-06-21,9447501000
2019-06-24,9417153000
2019-06-25,9435699000
2019-06-26,9302505000
2019-06-27,9528429000
2019-06-28,9751824000
2019-07-01,9909811398
2019-07-02,9983366003
2019-07-03,10042711196
2019-07-05,10070294173
2019-07-08,9837928488
2019-07-09,9666579691
2019-07-10,9578815673
2019-07-11,9637325018
2019-07-12,9485200720
2019-07-15,9483529025
2019-07-16,9688311733
2019-07-17,9466812069
2019-07-18,9516127089
2019-07-19,9516962936
2019-07-22,9385734833
2019-07-23,9786941773
2019-07-24,9746821079
2019-07-25,9694998516
2019-07-26,9795300251
2019-07-29,9729268275
2019-07-30,9703356994
2019-07-31,9601383563
2019-08-01,9279582164
2019-08-02,9267044447
2019-08-05,9055574956
2019-08-06,9199340776
2019-08-07,9278746316
2019-08-08,9584666607
2019-08-09,9465976221
2019-08-12,9371525421
2019-08-13,9422512136
2019-08-14,9185967212
2019-08-15,9330568879
2019-08-16,9526993110
2019-08-19,9674102321
2019-08-20,9536187436
2019-08-21,9609742041
2019-08-22,9608070346
2019-08-23,9254506730
2019-08-26,9335583966
2019-08-27,9438393244
2019-08-28,9502753524
2019-08-29,9612249585
2019-08-30,9659892909
2019-09-03,9416661202
2019-09-04,9557919478
2019-09-05,9522813871
2019-09-06,9544545914
2019-09-09,9480185634
2019-09-10,9502753524
2019-09-11,9445080027
2019-09-12,9445080027
2019-09-13,9741805992
2019-09-16,9440064940
2019-09-17,9587174151
2019-09-18,9563770413
2019-09-19,9534515740
2019-09-20,9430034766
2019-09-23,9461796982
2019-09-24,9389078225
2019-09-25,9383227290
2019-09-26,9408302724
2019-09-27,9430034766
2019-09-30,9467972018
2019-10-01,9308741354
2019-10-02,9121165964
2019-10-03,9124500638
2019-10-04,9283731302
2019-10-07,9267891602
2019-10-08,9078648876
2019-10-09,9212869488
2019-10-10,9278729292
2019-10-11,9451298650
2019-10-14,9412116236
2019-10-15,9472140360
2019-10-16,9510489107
2019-10-17,9616364994
2019-10-18,9744749927
2019-10-21,9878970540
2019-10-22,9873134861
2019-10-23,10515893197
2019-10-24,10520895208
2019-10-25,10570915312
2019-10-28,10628438431
2019-10-29,10769328391
2019-10-30,10755156028
2019-10-31,10659284162
2019-11-01,10787669096
2019-11-04,10891877646
2019-11-05,11113633440
2019-11-06,11006090216
2019-11-07,11060278662
2019-11-08,11156984197
2019-11-11,11126138466
2019-11-12,11161986207
2019-11-13,11022763584
2019-11-14,10991917854
2019-11-15,11011092227
2019-11-18,10931060060
2019-11-19,10966074133
2019-11-20,10985248506
2019-11-21,10964406796
2019-11-22,10775997738
2019-11-25,10775164070
2019-11-26,10899380661
2019-11-27,10905216340
2019-11-29,10868534930
2019-12-02,10733480650
2019-12-03,10735147986
2019-12-04,10715139945
2019-12-05,10829352516
2019-12-06,10849360557
2019-12-09,10845192215
2019-12-10,10818514826
2019-12-11,10821849500
2019-12-12,10806009800
2019-12-13,10836855531
2019-12-16,10905216340
2019-12-17,10892711314
2019-12-18,10853528899
2019-12-19,11000254538
2019-12-20,10997753532
2019-12-23,11076952030
2019-12-24,11106130424
2019-12-26,11094459067
2019-12-27,10971909812
2019-12-30,10913395975
2019-12-31,10900064601
2020-01-02,10774249759
2020-01-03,10707592890
2020-01-06,10572612729
2020-01-07,10549282825
2020-01-08,10580944838
2020-01-09,10725923529
2020-01-10,10707592890
2020-01-13,10910896342
2020-01-14,10959222573
2020-01-15,10995050640
2020-01-16,11160859603
2020-01-17,11225016840
2020-01-21,10875068275
2020-01-22,10850905160
2020-01-23,10900064601
2020-01-24,10805078562
2020-01-27,10651767762
2020-01-28,10765917651
2020-01-29,11350831682
2020-01-30,11340833151
2020-01-31,10935059457
2020-02-03,11163359236
2020-02-04,11402490755
2020-02-05,11674117499
2020-02-06,11572465773
2020-02-07,11351664892
2020-02-10,11384993327
2020-02-11,11466647992
2020-02-12,11650787595
2020-02-13,11511641379
2020-02-14,11509141747
2020-02-18,11330001410
2020-02-19,11395825068
2020-02-20,11395825068
2020-02-21,11160859603
2020-02-24,10617606116
2020-02-25,10125178492
2020-02-26,9985199066
2020-02-27,9589423902
2020-02-28,9539431250
2020-03-02,9999363650
2020-03-03,9828555422
2020-03-04,10145175553
2020-03-05,9925207883
2020-03-06,10066853731
2020-03-09,9620252705
2020-03-10,10028526031
2020-03-11,9243641391
2020-03-12,8683723687
2020-03-13,8838700908
2020-03-16,8082978649
2020-03-17,8891193193
2020-03-18,8787041835
2020-03-19,8586238015
2020-03-20,7565554699
2020-03-23,6561535601
2020-03-24,8062148378
2020-03-25,8145469465
2020-03-26,8497917663
2020-03-27,8357938236
2020-03-30,8742851360
2020-03-31,8500852038
2020-04-01,8005170669
2020-04-02,8002667227
2020-04-03,7811571211
2020-04-06,8379852377
2020-04-07,8691948054
2020-04-08,9196808708
2020-04-09,9599028271
2020-04-13,9077478008
2020-04-14,9223512082
2020-04-15,8927271533
2020-04-16,8735341036
2020-04-17,9125877873
2020-04-20,8753699605
2020-04-21,8616844816
2020-04-22,8792920185
2020-04-23,8906409522
2020-04-24,9057450478
2020-04-27,9513076788
2020-04-28,9569821456
2020-04-29,9526428474
2020-04-30,9211829356
2020-05-01,9018229898
2020-05-04,8922264650
2020-05-05,8886381992
2020-05-06,8824630441
2020-05-07,8705299741
2020-05-08,9117533068
2020-05-11,9079981450
2020-05-12,8716982467
2020-05-13,8533396774
2020-05-14,8530058853
2020-05-15,8384859260
2020-05-18,8719485908
2020-05-19,8579293198
2020-05-20,8824630441
2020-05-21,8837982128
2020-05-22,8883044070
2020-05-26,9300284280
2020-05-27,9464676923
2020-05-28,9362035831
2020-05-29,9235194808
2020-06-01,9427125304
2020-06-02,9644090213
2020-06-03,9992903029
2020-06-04,9908620507
2020-06-05,10290812539
2020-06-08,10398460513
2020-06-09,10215709301
2020-06-10,10135599181
2020-06-11,9347015184
2020-06-12,9471352767
2020-06-15,9639917811
2020-06-16,9709179686
2020-06-17,9659110861
2020-06-18,9719193451
2020-06-19,9556469769
2020-06-22,9493883738
2020-06-23,9636579890
2020-06-24,9370380636
2020-06-25,9293608437
2020-06-26,9165098452
2020-06-29,9341540313
2020-06-30,9520960642
2020-07-01,9515119050
2020-07-02,9763803972
2020-07-06,9862276524
2020-07-07,9667834958
2020-07-08,9425826142
2020-07-09,9230550062
2020-07-10,9266434128
2020-07-13,9359065089
2020-07-14,9665331419
2020-07-15,9929872090
2020-07-16,9965756156
2020-07-17,10119306578
2020-07-20,10004978275
2020-07-21,10055049064
2020-07-22,10197750815
2020-07-23,10090098617
2020-07-24,10048372959
2020-07-27,9668669471
2020-07-28,9813874761
2020-07-29,9843917235
2020-07-30,9607750011
2020-07-31,9458372155
2020-08-03,9414142957
2020-08-04,9500097813
2020-08-05,9687863274
2020-08-06,9551003116
2020-08-07,9665331419
2020-08-10,9695373892
2020-08-11,9876463248
2020-08-12,10052545525
2020-08-13,9883139353
2020-08-14,9729588932
2020-08-17,9668669471
2020-08-18,9541823471
2020-08-19,9534312853
2020-08-20,9466717287
2020-08-21,9561851787
2020-08-24,9628612840
2020-08-25,9672842037
2020-08-26,9659489827
2020-08-27,9704553537
2020-08-28,9862276524
2020-08-31,9629447353
2020-09-01,9818881840
2020-09-02,10110961446
2020-09-03,9937382709
2020-09-04,9937382709
2020-09-08,9518457102
2020-09-09,9709560616
2020-09-10,9683690708
2020-09-11,9996633143
2020-09-14,10165204801
2020-09-15,10683437474
2020-09-16,10709307382
2020-09-17,10739349856
2020-09-18,10471471131
2020-09-21,10114299499
2020-09-22,10181895065
2020-09-23,9906505722
2020-09-24,9793846445
2020-09-25,9955741998
2020-09-28,10228425913
2020-09-29,10359804768
2020-09-30,10630046084
2020-10-01,10364793839
2020-10-02,10338185463
2020-10-05,10661643530
2020-10-06,10505319323
2020-10-07,10773066103
2020-10-08,10980944038
2020-10-09,10851228207
2020-10-12,10752278309
2020-10-13,10763087962
2020-10-14,10907771005
2020-10-15,11047464977
2020-10-16,11143920339
2020-10-19,11120638010
2020-10-20,11170528715
2020-10-21,11854031365
2020-10-22,11713505881
2020-10-23,11785847402
2020-10-26,11578800979
2020-10-27,11487334688
2020-10-28,11237881166
2020-10-29,11625365636
2020-10-30,11507290969
2020-11-02,11782521355
2020-11-03,12074381976
2020-11-04,11922215328
2020-11-05,12226548624
2020-11-06,12327993057
2020-11-09,12668081358
2020-11-10,12530881921
2020-11-11,12620685189
2020-11-12,12274776305
2020-11-13,12437752606
2020-11-16,12688869152
2020-11-17,12426111442
2020-11-18,12258977582
2020-11-19,12225717113
2020-11-20,12264798165
2020-11-23,12263135141
2020-11-24,12727118692
2020-11-25,12602391931
2020-11-27,12497621452
2020-11-30,12417796325
2020-12-01,12618190654
2020-12-02,12542523086
2020-12-03,12461866447
2020-12-04,12808606842
2020-12-07,12820248007
2020-12-08,12914208833
2020-12-09,12796965678
2020-12-10,12539197039
2020-12-11,12473507611
2020-12-14,12370400155
2020-12-15,12554164250
2020-12-16,12526724363
2020-12-17,12658103218
2020-12-18,12718803575
2020-12-21,12645630541
2020-12-22,12619022166
2020-12-23,12698015781
2020-12-24,12755390091
2020-12-28,12800291725
2020-12-29,12657271706
2020-12-30,12821079519
2020-12-31,12897578599
2021-01-04,12616306046
2021-01-05,12643714742
2021-01-06,13127104480
2021-01-07,13536573794
2021-01-08,13019130828
2021-01-11,13400360879
2021-01-12,13573949290
2021-01-13,13532420962
2021-01-14,13436905807
2021-01-15,13233417000
2021-01-19,13269961929
2021-01-20,13237569833
2021-01-21,13269961929
2021-01-22,13013316862
2021-01-25,12951024370
2021-01-26,12904512642
2021-01-27,12348033047
2021-01-28,12816472587
2021-01-29,12530757690
2021-02-01,12712651767
2021-02-02,12956007769
2021-02-03,13821458124
2021-02-04,14099697922
2021-02-05,14376276587
2021-02-08,14525778567
2021-02-09,14330595426
2021-02-10,14504183837
2021-02-11,14398701884
2021-02-12,14720131142
2021-02-16,14876277656
2021-02-17,14574781994
2021-02-18,14333087125
2021-02-19,14568968028
2021-02-22,14311492395
2021-02-23,14596376725
2021-02-24,14993387541
2021-02-25,14860496891
2021-02-26,14552356697
2021-03-01,14823121396
2021-03-02,14701858678
2021-03-03,14818968563
2021-03-04,14301525596
2021-03-05,14723453409
2021-03-08,15202690314
2021-03-09,15138736689
2021-03-10,14970962244
2021-03-11,14890397287
2021-03-12,15015812838
2021-03-15,15283255270
2021-03-16,14994218107
2021-03-17,15044052101
2021-03-18,15080597029
2021-03-19,14909500318
2021-03-22,14985912442
2021-03-23,14685247347
2021-03-24,14709333777
2021-03-25,15082258163
2021-03-26,15252524307
2021-03-29,15157009153
2021-03-30,15380431558
2021-03-31,15253354874
2021-04-01,15620465293
2021-04-05,15839666068
2021-04-06,15952480658
2021-04-07,15810632902
2021-04-08,15924277010
2021-04-09,16352308835
2021-04-12,16303367212
2021-04-13,16062806690
2021-04-14,16146588113
2021-04-15,16461805348
2021-04-16,16474248134
2021-04-19,16474248134
2021-04-20,16427795068
2021-04-21,16526507833
2021-04-22,16590380800
2021-04-23,16769556912
2021-04-26,16655912804
2021-04-27,16942096872
2021-04-28,17536862024
2021-04-29,17812262345
2021-04-30,17765809279
2021-05-03,17727651403
2021-05-04,17809773788
2021-05-05,17910975111
2021-05-06,18278452046
2021-05-07,18370528659
2021-05-10,18380482888
2021-05-11,18116695833
2021-05-12,17830511764
2021-05-13,18285917717
2021-05-14,18171444090
2021-05-17,18329052707
2021-05-18,17922588378
2021-05-19,17919270302
2021-05-20,17999733648
2021-05-21,17969041444
2021-05-24,18150706114
2021-05-25,17998074610
2021-05-26,17976507115
2021-05-27,18136604290
2021-05-28,18293383389
2021-06-01,18461775754
2021-06-02,18197988699
2021-06-03,18187204952
2021-06-04,18275963489
2021-06-07,17952451063
2021-06-08,18105912086
2021-06-09,18093469300
2021-06-10,18008028839
2021-06-11,18195500142
2021-06-14,17715208618
2021-06-15,17807285231
2021-06-16,17510317415
2021-06-17,17301278617
2021-06-18,17045786752
2021-06-21,17409945611
2021-06-22,17423217916
2021-06-23,17305426212
2021-06-24,17239064689
2021-06-25,17309573807
2021-06-28,17370128697
2021-06-29,17395843787
2021-06-30,17439808296
2021-07-01,17442296854
2021-07-02,17411604649
2021-07-06,17106820060
2021-07-07,17354492886
2021-07-08,17186340433
2021-07-09,17424073212
2021-07-12,17430699910
2021-07-13,17247637386
2021-07-14,17233555654
2021-07-15,17218645584
2021-07-16,16839267142
2021-07-19,16470657083
2021-07-20,16628869490
2021-07-21,16822700397
2021-07-22,16639637874
2021-07-23,16753120072
2021-07-26,17005762921
2021-07-27,16985054491
2021-07-28,17394253072
2021-07-29,17370231293
2021-07-30,17451408340
2021-08-02,17416618177
2021-08-03,17723931282
2021-08-04,17623702479
2021-08-05,17552465479
2021-08-06,17661805991
2021-08-09,17780258212
2021-08-10,17977402468
2021-08-11,18016334317
2021-08-12,17893740410
2021-08-13,17853151887
2021-08-16,18198568503
2021-08-17,17956694038
2021-08-18,17860606922
2021-08-19,17848181863
2021-08-20,18080944619
2021-08-23,18061892864
2021-08-24,18148039933
2021-08-25,18549783480
2021-08-26,18611908771
2021-08-27,18732017666
2021-08-30,18771777853
2021-08-31,18669892376
2021-09-01,18732017666
2021-09-02,18833903143
2021-09-03,18698055841
2021-09-07,18544813457
2021-09-08,18630960527
2021-09-09,18632617201
2021-09-10,18585401980
2021-09-13,18498426573
2021-09-14,18374175992
2021-09-15,18432987934
2021-09-16,18341870841
2021-09-17,17782743224
2021-09-20,17596367352
2021-09-21,17438983282
2021-09-22,17675887724
2021-09-23,18099996375
2021-09-24,17969947433
2021-09-27,17980715817
2021-09-28,17603822386
2021-09-29,17630329177
2021-09-30,17163975328
2021-10-01,17366089607
2021-10-04,17177081866
2021-10-05,17427377904
2021-10-06,17372857975
2021-10-07,17622327953
2021-10-08,17080432901
2021-10-11,17017652377
2021-10-12,16990392413
2021-10-13,16968914865
2021-10-14,17159734616
2021-10-15,17326598641
2021-10-18,17307599272
2021-10-19,17452985749
2021-10-20,17733019930
2021-10-21,17873450050
2021-10-22,17966794777
2021-10-25,18009749873
2021-10-26,17504201440
2021-10-27,17196907295
2021-10-28,17784235621
2021-10-29,17984968087
2021-11-01,18110529135
2021-11-02,17857754919
2021-11-03,17945317229
2021-11-04,18037009837
2021-11-05,18703639878
2021-11-08,18708596235
2021-11-09,18762290104
2021-11-10,18387259078
2021-11-11,18326130673
2021-11-12,18602034556
2021-11-15,18552470984
2021-11-16,18604512734
2021-11-17,18414519042
2021-11-18,18155136350
2021-11-19,18051052849
2021-11-22,18088225528
2021-11-23,18293088291
2021-11-24,18078312814
2021-11-26,17673543644
2021-11-29,17804061050
2021-11-30,16940002781
2021-12-01,16745052732
2021-12-02,17279513248
2021-12-03,16988740293
2021-12-06,17430682142
2021-12-07,17777627145
2021-12-08,17802408931
2021-12-09,17475289357
2021-12-10,17564503786
2021-12-13,17399291880
2021-12-14,17208472128
2021-12-15,17419117309
2021-12-16,17419117309
2021-12-17,17090345616
2021-12-20,16717792768
2021-12-21,17201863652
2021-12-22,17111823163
2021-12-23,17220863021
2021-12-27,17553765012
2021-12-28,17742932644
2021-12-29,17934578455
2021-12-30,17783409561
2021-12-31,17889971241
2022-01-03,17370744000
2022-01-04,17791808000
2022-01-05,17631952000
2022-01-06,17634424000
2022-01-07,17570976000
2022-01-10,17094704000
2022-01-11,17443256000
2022-01-12,17538016000
2022-01-13,17428424000
2022-01-14,17228192000
2022-01-18,17046088000
2022-01-19,16995000000
2022-01-20,16732144000
2022-01-21,16542624000
2022-01-24,16510488000
2022-01-25,16124032000
2022-01-26,16090248000
2022-01-27,16180888000
2022-01-28,16438800000
2022-01-31,16926607999
2022-02-01,17006535999
2022-02-02,16537680000
2022-02-03,15913912000
2022-02-04,15599144000
2022-02-07,14953128000
2022-02-08,15189616000
2022-02-09,15559592000
2022-02-10,15387376000
2022-02-11,15119576000
2022-02-14,14978672000
2022-02-15,15208568000
2022-02-16,15216807999
2022-02-17,15054480000
2022-02-18,14903688000
2022-02-22,14705928000
2022-02-23,14415056000
2022-02-24,14360672000
2022-02-25,14858368000
2022-02-28,14518880000
2022-03-01,13755856000
2022-03-02,14171976000
2022-03-03,14120064000
2022-03-04,13809416000
2022-03-07,13066992000
2022-03-08,13095007999
2022-03-09,13661920000
2022-03-10,13484760000
2022-03-11,13380112000
2022-03-14,13672632000
2022-03-15,13771512000
2022-03-16,14016240000
2022-03-17,14096992000
2022-03-18,14100288000
2022-03-21,14071448000
2022-03-22,14078040000
2022-03-23,13563040000
2022-03-24,13745968000
2022-03-25,14266735999
2022-03-28,14296400000
2022-03-29,14741360000
2022-03-30,14570792000
2022-03-31,14335128000
2022-04-01,14423296000
2022-04-04,14262369000
2022-04-05,14330997000
2022-04-06,14239493000
2022-04-07,14194558000
2022-04-08,14362860000
2022-04-11,14344886000
2022-04-12,14174133000
2022-04-13,14094067000
2022-04-14,13602233000
2022-04-18,13413506000
2022-04-19,13809751000
2022-04-20,13977236000
2022-04-21,14096518000
2022-04-22,13678213999
2022-04-25,13781973000
2022-04-26,14233774000
2022-04-27,14814661000
2022-04-28,14997669000
2022-04-29,14755020000
2022-05-02,14644725000
2022-05-03,14801588999
2022-05-04,15147997000
2022-05-05,14646359000
2022-05-06,14488678000
2022-05-09,14412697000
2022-05-10,14031158000
2022-05-11,14031158000
2022-05-12,14089165000
2022-05-13,14239493000
2022-05-16,14172499000
2022-05-17,14554855000
2022-05-18,13763999000
2022-05-19,13710894000
2022-05-20,13439650000
2022-05-23,13619390000
2022-05-24,13303211000
2022-05-25,13509095000
2022-05-26,13795045000
2022-05-27,14183937000
2022-05-31,14098152000
2022-06-01,14139819000
2022-06-02,14501750000
2022-06-03,14487044000
2022-06-06,14706817000
2022-06-07,14838354000
2022-06-08,14607143000
2022-06-09,14211715000
2022-06-10,13798312999
2022-06-13,13170040000
2022-06-14,13161053000
2022-06-15,13161870000
2022-06-16,12525427000
2022-06-17,12656147000
2022-06-21,12692095000
2022-06-22,12720690000
2022-06-23,12703533000
2022-06-24,13509095000
2022-06-27,13639815000
2022-06-28,13408604000
2022-06-29,13398800000
2022-06-30,13224779000
2022-07-01,13434748000
2022-07-05,13244532000
2022-07-06,13457276000
2022-07-07,13573392000
2022-07-08,13393940000
2022-07-11,13296500000
2022-07-12,13481636000
2022-07-13,13239660000
2022-07-14,13319236000
2022-07-15,13561212000
2022-07-18,13419112000
2022-07-19,13937980000
2022-07-20,14073584000
2022-07-21,14293636000
2022-07-22,14234360000
2022-07-25,14192136000
2022-07-26,13946912000
2022-07-27,14956228000
2022-07-28,15358167999
2022-07-29,15465352000
2022-08-01,15462916000
2022-08-02,15466164000
2022-08-03,15681344000
2022-08-04,15714636000
2022-08-05,15695148000
2022-08-08,16004520000
2022-08-09,15726816000
2022-08-10,16021572000
2022-08-11,16139312000
2022-08-12,16440564000
2022-08-15,16335816000
2022-08-16,16574544000
2022-08-17,16317140000
2022-08-18,16199400000
2022-08-19,16000460000
2022-08-22,15782844000
2022-08-23,15711388000
2022-08-24,15730064000
2022-08-25,15890840000
2022-08-26,15328936000
2022-08-29,15102388000
2022-08-30,14952980000
2022-08-31,14909944000
2022-09-01,15063412000
2022-09-02,15060976000
2022-09-06,14902636000
2022-09-07,15320003999
2022-09-08,15350860000
2022-09-09,15513260000
2022-09-12,15594460000
2022-09-13,14995203999
2022-09-14,14631428000
2022-09-15,14564032000
2022-09-16,14077644000
2022-09-19,14554288000
2022-09-20,14277396000
2022-09-21,14042728000
2022-09-22,13715492000
2022-09-23,13448344000
2022-09-26,13290003999
2022-09-27,13235600000
2022-09-28,13532792000
2022-09-29,13284320000
2022-09-30,13211240000
2022-10-03,13584163689
2022-10-04,14043972680
2022-10-05,13887201249
2022-10-06,13745783721
2022-10-07,13376481948
2022-10-10,13364360446
2022-10-11,13444362361
2022-10-12,13209205215
2022-10-13,13441938061
2022-10-14,13455675764
2022-10-17,13697297712
2022-10-18,13995486671
2022-10-19,13840331440
2022-10-20,13634265899
2022-10-21,13821745136
2022-10-24,14030234977
2022-10-25,14304180932
2022-10-26,13191427011
2022-10-27,13610830994
2022-10-28,13869423046
2022-10-31,13701338212
2022-11-01,13639114500
2022-11-02,13374057648
2022-11-03,13539718180
2022-11-04,14106196392
2022-11-07,14233876218
2022-11-08,14229835717
2022-11-09,13786188729
2022-11-10,14761565622
2022-11-11,14855305241
2022-11-14,14590248388
2022-11-15,14972479764
2022-11-16,15075108484
2022-11-17,15018541473
2022-11-18,15210061211
2022-11-21,15287638826
2022-11-22,15458956060
2022-11-23,15597141188
2022-11-25,15544614677
2022-11-28,15170464303
2022-11-29,15226223214
2022-11-30,15623000393
2022-12-01,15610070790
2022-12-02,15564009081
2022-12-05,15463804661
2022-12-06,15433096855
2022-12-07,15496128668
2022-12-08,14482771067
2022-12-09,14362364143
2022-12-12,14505397872
2022-12-13,14985409367
2022-12-14,14695301409
2022-12-15,14652472101
2022-12-16,14488427768
2022-12-19,14261351623
2022-12-20,14413274453
2022-12-21,14620956194
2022-12-22,14449638960
2022-12-23,14635501997
2022-12-27,14738130718
2022-12-28,14471457665
2022-12-29,14660553102
2022-12-30,14626612896
2023-01-03,14821689000
2023-01-04,15111311000
2023-01-05,14814408000
2023-01-06,15234279000
2023-01-09,15328932000
2023-01-10,15349157000
2023-01-11,15580531000
2023-01-12,15612082000
2023-01-13,15803006000
2023-01-17,15654959000
2023-01-18,15312752000
2023-01-19,15058725999
2023-01-20,15410641000
2023-01-23,15524710000
2023-01-24,15362910000
2023-01-25,14973781000
2023-01-26,15220525999
2023-01-27,15164705000
2023-01-30,15017467000
2023-01-31,15325696000
2023-02-01,15505294000
2023-02-02,15254504000
2023-02-03,14659080000
2023-02-06,14443886000
2023-02-07,14853240000
2023-02-08,14845959000
2023-02-09,14635619000
2023-02-10,14674450999
2023-02-13,14989961000
2023-02-14,14905016000
2023-02-15,15017467000
2023-02-16,14727845000
2023-02-17,14764250000
2023-02-21,14481100000
2023-02-22,14760205000
2023-02-23,14702766000
2023-02-24,14695485000
2023-02-27,14713283000
2023-02-28,14739171000
2023-03-01,14652608000
2023-03-02,14689013000
2023-03-03,14831397000
