,HPQ
2018-07-17,37329016703
2018-07-18,37234072193
2018-07-19,36696053300
2018-07-20,36300451173
2018-07-23,36458692024
2018-07-24,36379571598
2018-07-25,36854294151
2018-07-26,37107479512
2018-07-27,36759349640
2018-07-30,36553636534
2018-07-31,36420240000
2018-08-01,36309780000
2018-08-02,36625380000
2018-08-03,36830520000
2018-08-06,37461720000
2018-08-07,37856220000
2018-08-08,38092920000
2018-08-09,37998240000
2018-08-10,37856220000
2018-08-13,37556400000
2018-08-14,38108700000
2018-08-15,37919340000
2018-08-16,38092920000
2018-08-17,38724120000
2018-08-20,38724120000
2018-08-21,38645220000
2018-08-22,38645220000
2018-08-23,38866140000
2018-08-24,38108700000
2018-08-27,38392740000
2018-08-28,38645220000
2018-08-29,39576240000
2018-08-30,39023940000
2018-08-31,38897700000
2018-09-04,39150180000
2018-09-05,38945040000
2018-09-06,38945040000
2018-09-07,38992380000
2018-09-10,38897700000
2018-09-11,38945040000
2018-09-12,38818800000
2018-09-13,39465780000
2018-09-14,39513120000
2018-09-17,39465780000
2018-09-18,39702480000
2018-09-19,39860280000
2018-09-20,40538820000
2018-09-21,40759740000
2018-09-24,40822860000
2018-09-25,40333680000
2018-09-26,40980660000
2018-09-27,40444140000
2018-09-28,40665060000
2018-10-01,40396800000
2018-10-02,41154240000
2018-10-03,41122680000
2018-10-04,41690760000
2018-10-05,39986520000
2018-10-08,39465780000
2018-10-09,39402660000
2018-10-10,38282280000
2018-10-11,36309780000
2018-10-12,37351260000
2018-10-15,37177680000
2018-10-16,37808880000
2018-10-17,37666860000
2018-10-18,37509060000
2018-10-19,37619520000
2018-10-22,38045580000
2018-10-23,37777320000
2018-10-24,36388680000
2018-10-25,37540620000
2018-10-26,36499140000
2018-10-29,36325560000
2018-10-30,37351260000
2018-10-31,37561840000
2018-11-01,38106440000
2018-11-02,38324280000
2018-11-05,38339840000
2018-11-06,38713280000
2018-11-07,39631320000
2018-11-08,39678000000
2018-11-09,38900000000
2018-11-12,37328440000
2018-11-13,37266200000
2018-11-14,36923880000
2018-11-15,37608520000
2018-11-16,37592960000
2018-11-19,36643800000
2018-11-20,35181160000
2018-11-21,35258960000
2018-11-23,35025560000
2018-11-26,35492360000
2018-11-27,35367880000
2018-11-28,36457080000
2018-11-29,35570160000
2018-11-30,35788000000
2018-12-03,37266200000
2018-12-04,36161440000
2018-12-06,37375120000
2018-12-07,35679080000
2018-12-10,35679080000
2018-12-11,35087800000
2018-12-12,35087800000
2018-12-13,34683240000
2018-12-14,34247560000
2018-12-17,33329520000
2018-12-18,33313960000
2018-12-19,31975800000
2018-12-20,31228920000
2018-12-21,30575399999
2018-12-24,30155280000
2018-12-26,31633479999
2018-12-27,31711280000
2018-12-28,31649040000
2018-12-31,31835760000
2019-01-02,32100280000
2019-01-03,31011080000
2019-01-04,32240320000
2019-01-07,32598200000
2019-01-08,33002760000
2019-01-09,33002760000
2019-01-10,33407320000
2019-01-11,32940520000
2019-01-14,32349240000
2019-01-15,32691560000
2019-01-16,32753800000
2019-01-17,33033880000
2019-01-18,33843000000
2019-01-22,33173920000
2019-01-23,33360640000
2019-01-24,33874120000
2019-01-25,34387600000
2019-01-28,34200880000
2019-01-29,34045280000
2019-01-30,34543200000
2019-01-31,33683870000
2019-02-01,34035540000
2019-02-04,34478950000
2019-02-05,34861200000
2019-02-06,35274030000
2019-02-07,34952940000
2019-02-08,35044680000
2019-02-11,34952940000
2019-02-12,35702150000
2019-02-13,35656280000
2019-02-14,35518670000
2019-02-15,35595120000
2019-02-19,35549250000
2019-02-20,35748020000
2019-02-21,35763310000
2019-02-22,36298460000
2019-02-25,36558390000
2019-02-26,36543100000
2019-02-27,36466650000
2019-02-28,30167170000
2019-03-01,29968400000
2019-03-04,29861370000
2019-03-05,29601440000
2019-03-06,29173319999
2019-03-07,28775780000
2019-03-08,28653459999
2019-03-11,29112160000
2019-03-12,29142739999
2019-03-13,29983690000
2019-03-14,30029560000
2019-03-15,30488260000
2019-03-18,30503550000
2019-03-19,30580000000
2019-03-20,30564709999
2019-03-21,30916380000
2019-03-22,29570860000
2019-03-25,29005130000
2019-03-26,29249770000
2019-03-27,28943970000
2019-03-28,29051000000
2019-03-29,29708470000
2019-04-01,30656450000
2019-04-02,30151880000
2019-04-03,30197750000
2019-04-04,30213040000
2019-04-05,30258910000
2019-04-08,30488260000
2019-04-09,29953110000
2019-04-10,30534130000
2019-04-11,30488260000
2019-04-12,30901090000
2019-04-15,30885800000
2019-04-16,31451530000
2019-04-17,31344500000
2019-04-18,31375080000
2019-04-22,30396520000
2019-04-23,30717610000
2019-04-24,30381230000
2019-04-25,29968400000
2019-04-26,29677890000
2019-04-29,30060140000
2019-04-30,29905050000
2019-05-01,29875070000
2019-05-02,30039960000
2019-05-03,30414710000
2019-05-06,30114910000
2019-05-07,29395390000
2019-05-08,29275470000
2019-05-09,28915710000
2019-05-10,28660880000
2019-05-13,27386730000
2019-05-14,27431700000
2019-05-15,28076270000
2019-05-16,28391060000
2019-05-17,28510980000
2019-05-20,28421040000
2019-05-21,29140560000
2019-05-22,28780800000
2019-05-23,28765810000
2019-05-24,30024970000
2019-05-28,29470340000
2019-05-29,28481000000
2019-05-30,28690860000
2019-05-31,28001320000
2019-06-03,27971340000
2019-06-04,29065610000
2019-06-05,29320439999
2019-06-06,29470340000
2019-06-07,29545290000
2019-06-10,29800120000
2019-06-11,29770140000
2019-06-12,29860080000
2019-06-13,29965009999
2019-06-14,29845090000
2019-06-17,29830099999
2019-06-18,30759480000
2019-06-19,30924370000
2019-06-20,31269140000
2019-06-21,31029300000
2019-06-24,30969340000
2019-06-25,30879400000
2019-06-26,31164210000
2019-06-27,31089259999
2019-06-28,31164210000
2019-07-01,31464009999
2019-07-02,31568939999
2019-07-03,31718840000
2019-07-05,31718840000
2019-07-08,31089259999
2019-07-09,30924370000
2019-07-10,30864410000
2019-07-11,31254150000
2019-07-12,31823770000
2019-07-15,32003650000
2019-07-16,31943689999
2019-07-17,31748820000
2019-07-18,32048620000
2019-07-19,32063610000
2019-07-22,32138560000
2019-07-23,32423370000
2019-07-24,32333430000
2019-07-25,31973669999
2019-07-26,32258480000
2019-07-29,32228500000
2019-07-30,32288460000
2019-07-31,31055040000
2019-08-01,30981239999
2019-08-02,29726640000
2019-08-05,28280160000
2019-08-06,28413000000
2019-08-07,28176840000
2019-08-08,28826280000
2019-08-09,28457280000
2019-08-12,27955440000
2019-08-13,28841040000
2019-08-14,28457280000
2019-08-15,27497880000
2019-08-16,28162079999
2019-08-19,28353960000
2019-08-20,27911160000
2019-08-21,27984960000
2019-08-22,27940680000
2019-08-23,26287560000
2019-08-26,26331840000
2019-08-27,26169480000
2019-08-28,26258040000
2019-08-29,26700840000
2019-08-30,26996040000
2019-09-03,26789399999
2019-09-04,27099360000
2019-09-05,27911160000
2019-09-06,28191600000
2019-09-09,28058760000
2019-09-10,28029239999
2019-09-11,28132560000
2019-09-12,27675000000
2019-09-13,28162079999
2019-09-16,27852120000
2019-09-17,27852120000
2019-09-18,27615960000
2019-09-19,27675000000
2019-09-20,27261720000
2019-09-23,27335520000
2019-09-24,26789399999
2019-09-25,27173160000
2019-09-26,27187920000
2019-09-27,27350280000
2019-09-30,27925920000
2019-10-01,27438840000
2019-10-02,27438840000
2019-10-03,27158399999
2019-10-04,24560640000
2019-10-07,24796800000
2019-10-08,24058800000
2019-10-09,24206399999
2019-10-10,23660280000
2019-10-11,23970239999
2019-10-14,24413040000
2019-10-15,24811560000
2019-10-16,25151040000
2019-10-17,25032960000
2019-10-18,24870600000
2019-10-21,25092000000
2019-10-22,25269120000
2019-10-23,25269120000
2019-10-24,25269120000
2019-10-25,25579079999
2019-10-28,26021880000
2019-10-29,25977600000
2019-10-30,26007120000
2019-10-31,25255980000
2019-11-01,25852120000
2019-11-04,26172000000
2019-11-05,26753599999
2019-11-06,28454780000
2019-11-07,28193060000
2019-11-08,28382080000
2019-11-11,28556560000
2019-11-12,28396620000
2019-11-13,28396620000
2019-11-14,29269020000
2019-11-15,29341720000
2019-11-18,29094540000
2019-11-19,29239940000
2019-11-20,28643800000
2019-11-21,28571099999
2019-11-22,28992760000
2019-11-25,29298099999
2019-11-26,29167240000
2019-11-27,28774660000
2019-11-29,29196319999
2019-12-02,28832819999
2019-12-03,28542020000
2019-12-04,29138160000
2019-12-05,29545280000
2019-12-06,29807000000
2019-12-09,29763380000
2019-12-10,29370800000
2019-12-11,29181780000
2019-12-12,29705220000
2019-12-13,29588900000
2019-12-16,29836080000
2019-12-17,29617980000
2019-12-18,29559819999
2019-12-19,29516200000
2019-12-20,29894240000
2019-12-23,29894240000
2019-12-24,29937860000
2019-12-26,30083260000
2019-12-27,29850620000
2019-12-30,29792459999
2019-12-31,29879700000
2020-01-02,30228660000
2020-01-03,29850620000
2020-01-06,29966940000
2020-01-07,30039640000
2020-01-08,30432220000
2020-01-09,30882959999
2020-01-10,31086520000
2020-01-13,31202840000
2020-01-14,31115599999
2020-01-15,31144680000
2020-01-16,31508180000
2020-01-17,31944380000
2020-01-21,31929840000
2020-01-22,31886220000
2020-01-23,32133400000
2020-01-24,31958920000
2020-01-27,31377319999
2020-01-28,31464560000
2020-01-29,31159220000
2020-01-30,31304620000
2020-01-31,30594200000
2020-02-03,30565500000
2020-02-04,30924250000
2020-02-05,31254300000
2020-02-06,31340400000
2020-02-07,31182550000
2020-02-10,31426499999
2020-02-11,31900050000
2020-02-12,32258800000
2020-02-13,31885700000
2020-02-14,32100950000
2020-02-18,31914399999
2020-02-19,32187050000
2020-02-20,32488400000
2020-02-21,32574500000
2020-02-24,31713500000
2020-02-25,33507250000
2020-02-26,32588850000
2020-02-27,31397800000
2020-02-28,29833650000
2020-03-02,31369100000
2020-03-03,29776250000
2020-03-04,30996000000
2020-03-05,30909900000
2020-03-06,30723350000
2020-03-09,27207600000
2020-03-10,28398650000
2020-03-11,27781600000
2020-03-12,25126850000
2020-03-13,24653300000
2020-03-16,20750100000
2020-03-17,20664000000
2020-03-18,18812850000
2020-03-19,20664000000
2020-03-20,20018250000
2020-03-23,19659500000
2020-03-24,22199450000
2020-03-25,22070300000
2020-03-26,25743900000
2020-03-27,24194100000
2020-03-30,25600400000
2020-03-31,24911600000
2020-04-01,21295400000
2020-04-02,22228150000
2020-04-03,20778800000
2020-04-06,21525000000
2020-04-07,21697200000
2020-04-08,22558200000
2020-04-09,22916950000
2020-04-13,22299900000
2020-04-14,22845200000
2020-04-15,21525000000
2020-04-16,21869400000
2020-04-17,22271200000
2020-04-20,22041600000
2020-04-21,20692700000
2020-04-22,21223650000
2020-04-23,20979700000
2020-04-24,21525000000
2020-04-27,21568050000
2020-04-28,22271200000
2020-04-29,23361800000
2020-04-30,21977670000
2020-05-01,20844070000
2020-05-04,21113300000
2020-05-05,20985770000
2020-05-06,20773220000
2020-05-07,21184150000
2020-05-08,22190220000
2020-05-11,21850140000
2020-05-12,21070790000
2020-05-13,19923020000
2020-05-14,20560670000
2020-05-15,21056620000
2020-05-18,22842040000
2020-05-19,23706410000
2020-05-20,24514100000
2020-05-21,24344060000
2020-05-22,24089000000
2020-05-26,24174020000
2020-05-27,24259040000
2020-05-28,21269170000
2020-05-29,21453380000
2020-06-01,21439210000
2020-06-02,22374430000
2020-06-03,23890620000
2020-06-04,23337990000
2020-06-05,24669970000
2020-06-08,25746890000
2020-06-09,24797500000
2020-06-10,23933130000
2020-06-11,22190220000
2020-06-12,23068760000
2020-06-15,23904790000
2020-06-16,24443250000
2020-06-17,23833940000
2020-06-18,23975640000
2020-06-19,23777260000
2020-06-22,23989810000
2020-06-23,24103170000
2020-06-24,22955400000
2020-06-25,23196290000
2020-06-26,23536370000
2020-06-29,24273210000
2020-06-30,24698310000
2020-07-01,24089000000
2020-07-02,24188190000
2020-07-06,24740820000
2020-07-07,23564710000
2020-07-08,23734750000
2020-07-09,23252970000
2020-07-10,24074829999
2020-07-13,24202359999
2020-07-14,25208430000
2020-07-15,25208430000
2020-07-16,25265109999
2020-07-17,24868350000
2020-07-20,25010049999
2020-07-21,24769160000
2020-07-22,25123410000
2020-07-23,25024220000
2020-07-24,24797500000
2020-07-27,25236770000
2020-07-28,23663900000
2020-07-29,24202359999
2020-07-30,24429079999
2020-07-31,23680259999
2020-08-03,23936190000
2020-08-04,24097830000
2020-08-05,24205590000
2020-08-06,24609690000
2020-08-07,24879090000
2020-08-10,25566060000
2020-08-11,25013790000
2020-08-12,25323600000
2020-08-13,24757860000
2020-08-14,24488460000
2020-08-17,24178650000
2020-08-18,24569279999
2020-08-19,24434580000
2020-08-20,24448049999
2020-08-21,24555810000
2020-08-24,25121549999
2020-08-25,24838680000
2020-08-26,24690509999
2020-08-27,25188900000
2020-08-28,26737950000
2020-08-31,26333850000
2020-09-01,25943220000
2020-09-02,26724480000
2020-09-03,25997100000
2020-09-04,25902810000
2020-09-08,26199150000
2020-09-09,26535900000
2020-09-10,25606470000
2020-09-11,25983630000
2020-09-14,26037509999
2020-09-15,25943220000
2020-09-16,26145270000
2020-09-17,25781580000
2020-09-18,25525650000
2020-09-21,24703980000
2020-09-22,24838680000
2020-09-23,24677040000
2020-09-24,24448049999
2020-09-25,24650100000
2020-09-28,25404420000
2020-09-29,25485240000
2020-09-30,25579529999
2020-10-01,25593000000
2020-10-02,25714230000
2020-10-05,26010570000
2020-10-06,25539120000
2020-10-07,25902810000
2020-10-08,26131799999
2020-10-09,26091390000
2020-10-12,26711009999
2020-10-13,26508960000
2020-10-14,26266500000
2020-10-15,26347320000
2020-10-16,26401200000
2020-10-19,26077920000
2020-10-20,26091390000
2020-10-21,25889340000
2020-10-22,26064450000
2020-10-23,25754640000
2020-10-26,24582750000
2020-10-27,24219060000
2020-10-28,23370450000
2020-10-29,23949660000
2020-10-30,24192120000
2020-11-02,23656850000
2020-11-03,23926700000
2020-11-04,23489800000
2020-11-05,24582050000
2020-11-06,24736250000
2020-11-09,25353050000
2020-11-10,25532950000
2020-11-11,24877600000
2020-11-12,24325050000
2020-11-13,25198850000
2020-11-16,26085500000
2020-11-17,26342500000
2020-11-18,26278250000
2020-11-19,26342500000
2020-11-20,26278250000
2020-11-23,27229150000
2020-11-24,27948750000
2020-11-25,28591250000
2020-11-27,28616950000
2020-11-30,28180050000
2020-12-01,28758300000
2020-12-02,29323700000
2020-12-03,29863399999
2020-12-04,30557300000
2020-12-07,30428800000
2020-12-08,30223200000
2020-12-09,29799150000
2020-12-10,29773450000
2020-12-11,29696350000
2020-12-14,29824850000
2020-12-15,30467350000
2020-12-16,30814300000
2020-12-17,31122700000
2020-12-18,31431100000
2020-12-21,30840000000
2020-12-22,31045600000
2020-12-23,31109850000
2020-12-24,31174100000
2020-12-28,31186950000
2020-12-29,30904250000
2020-12-30,31251200000
2020-12-31,31598150000
2021-01-04,30981350000
2021-01-05,31431100000
2021-01-06,32073600000
2021-01-07,33088750000
2021-01-08,32806050000
2021-01-11,33127300000
2021-01-12,33294350000
2021-01-13,33037350000
2021-01-14,32921700000
2021-01-15,32343450000
2021-01-19,32304900000
2021-01-20,32382000000
2021-01-21,32587600000
2021-01-22,32471950000
2021-01-25,32150700000
2021-01-26,31636700000
2021-01-27,31932250000
2021-01-28,31957950000
2021-01-29,31276900000
2021-02-01,30208320000
2021-02-02,30714260000
2021-02-03,31133820000
2021-02-04,32022300000
2021-02-05,32269100000
2021-02-08,33688200000
2021-02-09,33429060000
2021-02-10,33503100000
2021-02-11,33786920000
2021-02-12,33922659999
2021-02-16,33515440000
2021-02-17,32429520000
2021-02-18,32589940000
2021-02-19,33441400000
2021-02-22,33466080000
2021-02-23,33786920000
2021-02-24,34514980000
2021-02-25,34786460000
2021-02-26,35748980000
2021-03-01,36501720000
2021-03-02,37069360000
2021-03-03,36797880000
2021-03-04,34638380000
2021-03-05,36711500000
2021-03-08,37217440000
2021-03-09,37143400000
2021-03-10,37340840000
2021-03-11,37439560000
2021-03-12,37365520000
2021-03-15,37994860000
2021-03-16,37550620000
2021-03-17,37933160000
2021-03-18,37402540000
2021-03-19,37118720000
2021-03-22,37599980000
2021-03-23,36501720000
2021-03-24,36242580000
2021-03-25,36884260000
2021-03-26,39068440000
2021-03-29,38340380000
2021-03-30,38945040000
2021-03-31,39179500000
2021-04-01,39549700000
2021-04-05,40055640000
2021-04-06,39845860000
2021-04-07,39833520000
2021-04-08,39956920000
2021-04-09,40697319999
2021-04-12,40401160000
2021-04-13,40771360000
2021-04-14,40968800000
2021-04-15,41487080000
2021-04-16,41931319999
2021-04-19,41585800000
2021-04-20,41178580000
2021-04-21,41832600000
2021-04-22,41672180000
2021-04-23,42474280000
2021-04-26,42363220000
2021-04-27,42486620000
2021-04-28,42350880000
2021-04-29,42819800000
2021-04-30,40420350000
2021-05-03,40858800000
2021-05-04,40242600000
2021-05-05,40823250000
2021-05-06,41451300000
2021-05-07,42150450000
2021-05-10,41771250000
2021-05-11,39804150000
2021-05-12,37860750000
2021-05-13,38382150000
2021-05-14,39010200000
2021-05-17,39152400000
2021-05-18,38322900000
2021-05-19,37683000000
2021-05-20,37967400000
2021-05-21,37517100000
2021-05-24,38287350000
2021-05-25,37754100000
2021-05-26,38121450000
2021-05-27,38038500000
2021-05-28,34637550000
2021-06-01,35384100000
2021-06-02,35289300000
2021-06-03,35467050000
2021-06-04,36296550000
2021-06-07,36201750000
2021-06-08,36047700000
2021-06-09,35609250000
2021-06-10,35514450000
2021-06-11,35644800000
2021-06-14,34827150000
2021-06-15,35064150000
2021-06-16,34400550000
2021-06-17,33938400000
2021-06-18,33973950000
2021-06-21,34613850000
2021-06-22,34530900000
2021-06-23,34602000000
2021-06-24,34921950000
2021-06-25,35206350000
2021-06-28,35324850000
2021-06-29,35715900000
2021-06-30,35775150000
2021-07-01,35964750000
2021-07-02,36379500000
2021-07-06,35763300000
2021-07-07,35881800000
2021-07-08,35455200000
2021-07-09,35597400000
2021-07-12,34613850000
2021-07-13,33405150000
2021-07-14,33879150000
2021-07-15,33298500000
2021-07-16,32611200000
2021-07-19,32694150000
2021-07-20,33428850000
2021-07-21,33796200000
2021-07-22,32943000000
2021-07-23,33417000000
2021-07-26,33748800000
2021-07-27,33654000000
2021-07-28,33736950000
2021-07-29,34104300000
2021-07-30,34210950000
2021-08-02,32869920000
2021-08-03,33309840000
2021-08-04,32790960000
2021-08-05,32971440000
2021-08-06,33072960000
2021-08-09,33072960000
2021-08-10,33535440000
2021-08-11,33952800000
2021-08-12,34291200000
2021-08-13,32723280000
2021-08-16,33208320000
2021-08-17,32351040000
2021-08-18,31832160000
2021-08-19,31335840000
2021-08-20,31832160000
2021-08-23,32215680000
2021-08-24,32599200000
2021-08-25,33151920000
2021-08-26,32824800000
2021-08-27,32621760000
2021-08-30,33546720000
2021-08-31,33546720000
2021-09-01,32960160000
2021-09-02,33388800000
2021-09-03,33682080000
2021-09-07,32317200000
2021-09-08,31798320000
2021-09-09,31820880000
2021-09-10,31584000000
2021-09-13,32012640000
2021-09-14,31087680000
2021-09-15,31527600000
2021-09-16,31629120000
2021-09-17,31223040000
2021-09-20,30726720000
2021-09-21,30264239999
2021-09-22,31121520000
2021-09-23,31561440000
2021-09-24,31459920000
2021-09-27,32384880000
2021-09-28,32238239999
2021-09-29,30805680000
2021-09-30,30862080000
2021-10-01,31662960000
2021-10-04,31674239999
2021-10-05,31922400000
2021-10-06,31302000000
2021-10-07,31640400000
2021-10-08,31459920000
2021-10-11,31223040000
2021-10-12,29948400000
2021-10-13,29869440000
2021-10-14,31008720000
2021-10-15,31899840000
2021-10-18,32260800000
2021-10-19,32554080000
2021-10-20,32249520000
2021-10-21,34482960000
2021-10-22,34370160000
2021-10-25,34550640000
2021-10-26,33997920000
2021-10-27,33501600000
2021-10-28,34347600000
2021-10-29,34212239999
2021-11-01,33781250000
2021-11-02,33521810000
2021-11-03,33781250000
2021-11-04,33867730000
2021-11-05,34537950000
2021-11-08,34159600000
2021-11-09,34343370000
2021-11-10,34073120000
2021-11-11,34256890000
2021-11-12,34397420000
2021-11-15,33889350000
2021-11-16,33738010000
2021-11-17,33435330000
2021-11-18,33954210000
2021-11-19,33997450000
2021-11-22,34516330000
2021-11-23,34797390000
2021-11-24,38310640000
2021-11-26,37380980000
2021-11-29,38840330000
2021-11-30,38137680000
2021-12-01,39413260000
2021-12-02,40688840000
2021-12-03,40591550000
2021-12-06,39921330000
2021-12-07,40310490000
2021-12-08,39683510000
2021-12-09,39078150000
2021-12-10,39380830000
2021-12-13,38137680000
2021-12-14,38483600000
2021-12-15,39197060000
2021-12-16,39672700000
2021-12-17,39532170000
2021-12-20,39056530000
2021-12-21,40018620000
2021-12-22,40299680000
2021-12-23,40699650000
2021-12-27,41186100000
2021-12-28,41023950000
2021-12-29,41056380000
2021-12-30,40807750000
2021-12-31,40721270000
2022-01-03,41099620000
2022-01-04,42375200000
2022-01-05,42018470000
2022-01-06,41813080000
2022-01-07,41780650000
2022-01-10,42115760000
2022-01-11,42364390000
2022-01-12,42148190000
2022-01-13,41834700000
2022-01-14,41532020000
2022-01-18,40678030000
2022-01-19,39564600000
2022-01-20,39034910000
2022-01-21,37683660000
2022-01-24,38505220000
2022-01-25,37813380000
2022-01-26,38083630000
2022-01-27,38062010000
2022-01-28,39240300000
2022-01-31,38566500000
2022-02-01,39333000000
2022-02-02,40068000000
2022-02-03,39606000000
2022-02-04,39480000000
2022-02-07,39364500000
2022-02-08,39900000000
2022-02-09,40320000000
2022-02-10,40015500000
2022-02-11,39196500000
2022-02-14,38335500000
2022-02-15,39238500000
2022-02-16,39784500000
2022-02-17,38241000000
2022-02-18,38010000000
2022-02-22,36949500000
2022-02-23,36267000000
2022-02-24,36256500000
2022-02-25,36172500000
2022-02-28,36078000000
2022-03-01,35773500000
2022-03-02,38125500000
2022-03-03,38451000000
2022-03-04,38167500000
2022-03-07,37443000000
2022-03-08,37411500000
2022-03-09,37852500000
2022-03-10,37957500000
2022-03-11,38104500000
2022-03-14,35805000000
2022-03-15,36603000000
2022-03-16,37600500000
2022-03-17,36214500000
2022-03-18,38944500000
2022-03-21,39417000000
2022-03-22,40141500000
2022-03-23,39616500000
2022-03-24,40456500000
2022-03-25,41832000000
2022-03-28,40687500000
2022-03-29,41706000000
2022-03-30,40782000000
2022-03-31,38115000000
2022-04-01,37380000000
2022-04-04,38472000000
2022-04-05,37800000000
2022-04-06,36655500000
2022-04-07,42063000000
2022-04-08,40561500000
2022-04-11,40099500000
2022-04-12,39784500000
2022-04-13,39837000000
2022-04-14,39343500000
2022-04-18,40351500000
2022-04-19,40624500000
2022-04-20,41349000000
2022-04-21,40204500000
2022-04-22,38629500000
2022-04-25,38850000000
2022-04-26,38157000000
2022-04-27,38272500000
2022-04-28,39459000000
2022-04-29,38461500000
2022-05-02,37949440000
2022-05-03,38830080000
2022-05-04,40335360000
2022-05-05,38819840000
2022-05-06,37980160000
2022-05-09,37898240000
2022-05-10,38440960000
2022-05-11,36720640000
2022-05-12,36700160000
2022-05-13,37662720000
2022-05-16,38410240000
2022-05-17,40570880000
2022-05-18,37734400000
2022-05-19,36587520000
2022-05-20,35481600000
2022-05-23,35901440000
2022-05-24,35604480000
2022-05-25,36423680000
2022-05-26,37652480000
2022-05-27,39680000000
2022-05-31,39772160000
2022-06-01,41308160000
2022-06-02,40847360000
2022-06-03,40765440000
2022-06-06,40468480000
2022-06-07,40304640000
2022-06-08,38860800000
2022-06-09,37550080000
2022-06-10,36126720000
2022-06-13,34570240000
2022-06-14,34560000000
2022-06-15,35235840000
2022-06-16,33495040000
2022-06-17,34355199999
2022-06-21,35112960000
2022-06-22,34549760000
2022-06-23,34682880000
2022-06-24,36075520000
2022-06-27,36208640000
2022-06-28,35266560000
2022-06-29,34416640000
2022-06-30,33566720000
2022-07-01,32634880000
2022-07-05,32296960000
2022-07-06,31918080000
2022-07-07,32542720000
2022-07-08,32880640000
2022-07-11,32153600000
2022-07-12,32081920000
2022-07-13,31805440000
2022-07-14,31928320000
2022-07-15,32419840000
2022-07-18,32256000000
2022-07-19,33617920000
2022-07-20,33730559999
2022-07-21,34263040000
2022-07-22,33249280000
2022-07-25,33382400000
2022-07-26,32716800000
2022-07-27,33402879999
2022-07-28,33679360000
2022-07-29,34191360000
2022-08-01,32992189230
2022-08-02,32080911060
2022-08-03,32296482240
2022-08-04,32590442939
2022-08-05,32904001020
2022-08-08,32776618050
2022-08-09,31835943810
2022-08-10,33295948619
2022-08-11,33531117180
2022-08-12,33952460850
2022-08-15,33707493600
2022-08-16,33805480500
2022-08-17,33619305390
2022-08-18,34520784870
2022-08-19,33540915869
2022-08-22,32737423289
2022-08-23,32727624600
2022-08-24,32551248180
2022-08-25,33776084430
2022-08-26,30758087910
2022-08-29,30895269570
2022-08-30,30473925900
2022-08-31,28132038990
2022-09-01,27602909730
2022-09-02,27083579160
2022-09-06,26779819770
2022-09-07,26917001430
2022-09-08,26946397500
2022-09-09,27691097940
2022-09-12,27936065190
2022-09-13,26417268240
2022-09-14,26495657760
2022-09-15,26397670860
2022-09-16,26681832870
2022-09-19,26407469550
2022-09-20,25917535050
2022-09-21,25476594000
2022-09-22,25192431990
2022-09-23,24839679150
2022-09-26,24457530240
2022-09-27,24477127620
2022-09-28,25094445090
2022-09-29,24535919760
2022-09-30,24418335480
2022-10-03,25368808410
2022-10-04,26103710160
2022-10-05,26240891820
2022-10-06,25946931120
2022-10-07,24535919760
2022-10-10,24486926310
2022-10-11,24281153820
2022-10-12,24192965610
2022-10-13,25496191380
2022-10-14,24927867360
2022-10-17,25172834610
2022-10-18,25035652950
2022-10-19,24976860810
2022-10-20,25055250330
2022-10-21,26250690510
2022-10-24,26515255140
2022-10-25,27024787020
2022-10-26,26926800120
2022-10-27,26672034180
2022-10-28,27485325450
2022-10-31,27316180000
2022-11-01,27543650000
2022-11-02,26683220000
2022-11-03,26366740000
2022-11-04,27978810000
2022-11-07,28433750000
2022-11-08,28532650000
2022-11-09,27494200000
2022-11-10,28977700000
2022-11-11,30213950000
2022-11-14,30095270000
2022-11-15,30223840000
2022-11-16,28967810000
2022-11-17,29106270000
2022-11-18,29155720000
2022-11-21,28839240000
2022-11-22,29056820000
2022-11-23,29580990000
2022-11-25,29818350000
2022-11-28,28888690000
2022-11-29,28562320000
2022-11-30,29709560000
2022-12-01,29531540000
2022-12-02,29313960000
2022-12-05,28888690000
2022-12-06,27998590000
2022-12-07,27523870000
2022-12-08,28166720000
2022-12-09,27899690000
2022-12-12,28700780000
2022-12-13,28552430000
2022-12-14,28048040000
2022-12-15,26544760000
2022-12-16,26426080000
2022-12-19,26267840000
2022-12-20,26317290000
2022-12-21,26396410000
2022-12-22,26366740000
2022-12-23,26465640000
2022-12-27,26772230000
2022-12-28,26248060000
2022-12-29,26742560000
2022-12-30,26574430000
2023-01-03,26455750000
2023-01-04,26920580000
2023-01-05,26910690000
2023-01-06,28048040000
2023-01-09,28324960000
2023-01-10,28770010000
2023-01-11,28512870000
2023-01-12,28235950000
2023-01-13,27602990000
2023-01-17,27286510000
2023-01-18,27227170000
2023-01-19,26663440000
2023-01-20,27602990000
2023-01-23,28285400000
2023-01-24,28087600000
2023-01-25,28374410000
2023-01-26,28690890000
2023-01-27,28908470000
2023-01-30,28502980000
2023-01-31,28877740000
2023-02-01,29601170000
2023-02-02,30512890000
2023-02-03,30235410000
2023-02-06,29502070000
2023-02-07,29730000000
2023-02-08,29343510000
2023-02-09,29393060000
2023-02-10,29700270000
2023-02-13,30066940000
2023-02-14,30126400000
2023-02-15,30255230000
2023-02-16,29997570000
2023-02-17,29888560000
2023-02-21,28739000000
2023-02-22,28818280000
2023-02-23,29284050000
2023-02-24,28957020000
2023-02-27,29125490000
2023-02-28,29254320000
2023-03-01,28600260000
2023-03-02,28550710000
2023-03-03,28352510000
