,CCEP
2018-07-17,20404066757
2018-07-18,20345630289
2018-07-19,20287193821
2018-07-20,20433284991
2018-07-23,20277454409
2018-07-24,20257975587
2018-07-25,20389457640
2018-07-26,20477112342
2018-07-27,20233627058
2018-07-30,20155711768
2018-07-31,20082666183
2018-08-01,19829441488
2018-08-02,19585956204
2018-08-03,19756395903
2018-08-06,19751526197
2018-08-07,19761265608
2018-08-08,19912226484
2018-08-09,20759555271
2018-08-10,20559897338
2018-08-13,20447894108
2018-08-14,20438154696
2018-08-15,20817991739
2018-08-16,20822861444
2018-08-17,20822861444
2018-08-20,20735206742
2018-08-21,20428415285
2018-08-22,20501460870
2018-08-23,20443024402
2018-08-24,20559897338
2018-08-27,20603724689
2018-08-28,20394327345
2018-08-29,20423545579
2018-08-30,20516069987
2018-08-31,20764424976
2018-09-04,20735206742
2018-09-05,20603724689
2018-09-06,20740076448
2018-09-07,20842340267
2018-09-10,21100434668
2018-09-11,21071216434
2018-09-12,21830890518
2018-09-13,22084115213
2018-09-14,22157160798
2018-09-17,22293512557
2018-09-18,22288642851
2018-09-19,22249685206
2018-09-20,22400646082
2018-09-21,22332470202
2018-09-24,22059766685
2018-09-25,22113333447
2018-09-26,22259424617
2018-09-27,22186379032
2018-09-28,22142551681
2018-10-01,22176639621
2018-10-02,21864978458
2018-10-03,21889326986
2018-10-04,21821151107
2018-10-05,21821151107
2018-10-08,21796802578
2018-10-09,21319571423
2018-10-10,20968952615
2018-10-11,20754685565
2018-10-12,20998170849
2018-10-15,21144262019
2018-10-16,21816281401
2018-10-17,22093854624
2018-10-18,21918545220
2018-10-19,21913675515
2018-10-22,21616623469
2018-10-23,21660450820
2018-10-24,21567926412
2018-10-25,21197828781
2018-10-26,21519229355
2018-10-29,21611753763
2018-10-30,21942893749
2018-10-31,22152291092
2018-11-01,22303251968
2018-11-02,22317861085
2018-11-05,22488300784
2018-11-06,22751264890
2018-11-07,23014228996
2018-11-08,23131101932
2018-11-09,23350238687
2018-11-12,23340499276
2018-11-13,23379456921
2018-11-14,23535287503
2018-11-15,23569375442
2018-11-16,23944342779
2018-11-19,23788512197
2018-11-20,23374587216
2018-11-21,23618072499
2018-11-23,23803121314
2018-11-26,23695987790
2018-11-27,23588854265
2018-11-28,23905385134
2018-11-29,23730075729
2018-11-30,23637551322
2018-12-03,23189538400
2018-12-04,23277193102
2018-12-06,23335629570
2018-12-07,22907095471
2018-12-10,23048316936
2018-12-11,22985010762
2018-12-12,22809701358
2018-12-13,23194408106
2018-12-14,23023968407
2018-12-17,22804831652
2018-12-18,22809701358
2018-12-19,22468821961
2018-12-20,22478561372
2018-12-21,22444473433
2018-12-24,22176639621
2018-12-26,22546737252
2018-12-27,22468821961
2018-12-28,22171769915
2018-12-31,22327600496
2019-01-02,21211680000
2019-01-03,20994560000
2019-01-04,21273040000
2019-01-07,21726160000
2019-01-08,22051840000
2019-01-09,21981040000
2019-01-10,22089600000
2019-01-11,22344480000
2019-01-14,21914960000
2019-01-15,21806400000
2019-01-16,21664800000
2019-01-17,21759200000
2019-01-18,21806400000
2019-01-22,21650640000
2019-01-23,22042400000
2019-01-24,21834720000
2019-01-25,21277760000
2019-01-28,21079520000
2019-01-29,21575120000
2019-01-30,21787520000
2019-01-31,22457760000
2019-02-01,22443600000
2019-02-04,22684320000
2019-02-05,22755120000
2019-02-06,22802320000
2019-02-07,22656000000
2019-02-08,22745680000
2019-02-11,22717360000
2019-02-12,22405840000
2019-02-13,22396400000
2019-02-14,22084880000
2019-02-15,22032960000
2019-02-19,21914960000
2019-02-20,21929120000
2019-02-21,22014080000
2019-02-22,22226480000
2019-02-25,22042400000
2019-02-26,21981040000
2019-02-27,22122640000
2019-02-28,22250080000
2019-03-01,22490800000
2019-03-04,22363360000
2019-03-05,22467200000
2019-03-06,22599360000
2019-03-07,22542720000
2019-03-08,22575760000
2019-03-11,23128000000
2019-03-12,23071360000
2019-03-13,23038320000
2019-03-14,23014720000
2019-03-15,23279040000
2019-03-18,23411200000
2019-03-19,23330960000
2019-03-20,22962800000
2019-03-21,23368720000
2019-03-22,23326240000
2019-03-25,23208240000
2019-03-26,24001200000
2019-03-27,24105040000
2019-03-28,24213600000
2019-03-29,24421280000
2019-04-01,24246640000
2019-04-02,24001200000
2019-04-03,23996480000
2019-04-04,24057840000
2019-04-05,24062560000
2019-04-08,24355200000
2019-04-09,24312720000
2019-04-10,24142800000
2019-04-11,24175840000
2019-04-12,24237200000
2019-04-15,24440160000
2019-04-16,24326880000
2019-04-17,24496800000
2019-04-18,24562880000
2019-04-22,24477920000
2019-04-23,24841360000
2019-04-24,24728080000
2019-04-25,24746960000
2019-04-26,24770560000
2019-04-29,24997120000
2019-04-30,25294480000
2019-05-01,25223680000
2019-05-02,25322800000
2019-05-03,25667360000
2019-05-06,25719280000
2019-05-07,25535200000
2019-05-08,25582400000
2019-05-09,25346400000
2019-05-10,25813680000
2019-05-13,25823120000
2019-05-14,26021360000
2019-05-15,26290400000
2019-05-16,26535840000
2019-05-17,26767120000
2019-05-20,26795440000
2019-05-21,26578320000
2019-05-22,26866240000
2019-05-23,26361200000
2019-05-24,26502800000
2019-05-28,26224320000
2019-05-29,25851440000
2019-05-30,26214880000
2019-05-31,26148800000
2019-06-03,26644400000
2019-06-04,26677440000
2019-06-05,26781280000
2019-06-06,27069200000
2019-06-07,27191920000
2019-06-10,27243840000
2019-06-11,27489280000
2019-06-12,27314640000
2019-06-13,27069200000
2019-06-14,26781280000
2019-06-17,27116400000
2019-06-18,26705760000
2019-06-19,27220240000
2019-06-20,27097520000
2019-06-21,27064480000
2019-06-24,26993680000
2019-06-25,26856800000
2019-06-26,26196000000
2019-06-27,26196000000
2019-06-28,26668000000
2019-07-01,26099985506
2019-07-02,26325819744
2019-07-03,26680702118
2019-07-05,26685310980
2019-07-08,26662266670
2019-07-09,26413388122
2019-07-10,26288948848
2019-07-11,26252077952
2019-07-12,26344255192
2019-07-15,26537827396
2019-07-16,26288948848
2019-07-17,25970937370
2019-07-18,26109203230
2019-07-19,26090767782
2019-07-22,26344255192
2019-07-23,26528609672
2019-07-24,26063114610
2019-07-25,25998590542
2019-07-26,26422605846
2019-07-29,26408779260
2019-07-30,25970937370
2019-07-31,25477789136
2019-08-01,25597619548
2019-08-02,25560748652
2019-08-05,25039947246
2019-08-06,25265781484
2019-08-07,25546922066
2019-08-08,25735885408
2019-08-09,25611446134
2019-08-12,25427091654
2019-08-13,25053773832
2019-08-14,24735762354
2019-08-15,24956987730
2019-08-16,25394829620
2019-08-19,25399438482
2019-08-20,25012294074
2019-08-21,25376394172
2019-08-22,25265781484
2019-08-23,24975423178
2019-08-26,25247346036
2019-08-27,25574575238
2019-08-28,25680579064
2019-08-29,25828062648
2019-08-30,25966328508
2019-09-03,25685187926
2019-09-04,25929457612
2019-09-05,25680579064
2019-09-06,25652925892
2019-09-09,25362567586
2019-09-10,25279608070
2019-09-11,25616054996
2019-09-12,25846498096
2019-09-13,25708232236
2019-09-16,25348741000
2019-09-17,25662143616
2019-09-18,25671361340
2019-09-19,25851106958
2019-09-20,25855715820
2019-09-23,25777365166
2019-09-24,25468571412
2019-09-25,25468571412
2019-09-26,25666752478
2019-09-27,25367176448
2019-09-30,25556139790
2019-10-01,25749711994
2019-10-02,25394829620
2019-10-03,25556139790
2019-10-04,25947893060
2019-10-07,25924848750
2019-10-08,25616054996
2019-10-09,25768147442
2019-10-10,25892586716
2019-10-11,26044679162
2019-10-14,26187553884
2019-10-15,26385734950
2019-10-16,26611569188
2019-10-17,26842012288
2019-10-18,27086281974
2019-10-21,26994104734
2019-10-22,26814359116
2019-10-23,26892709770
2019-10-24,25298043518
2019-10-25,24975423178
2019-10-28,24629758528
2019-10-29,24431577462
2019-10-30,24740371216
2019-10-31,24662020562
2019-11-01,24818721870
2019-11-04,23703377266
2019-11-05,23956864676
2019-11-06,23758683610
2019-11-07,23569720268
2019-11-08,23638853198
2019-11-11,23809381092
2019-11-12,23680332956
2019-11-13,23910776056
2019-11-14,24007562158
2019-11-15,23860078574
2019-11-18,23648070922
2019-11-19,23500587338
2019-11-20,23353103754
2019-11-21,23389974650
2019-11-22,23122660654
2019-11-25,23122660654
2019-11-26,23279361962
2019-11-27,23366930340
2019-11-29,23256317652
2019-12-02,23366930340
2019-12-03,23339277168
2019-12-04,23408410098
2019-12-05,23108834068
2019-12-06,22961350484
2019-12-09,22846128934
2019-12-10,22855346658
2019-12-11,23122660654
2019-12-12,22878390968
2019-12-13,23062745448
2019-12-16,23118051792
2019-12-17,22956741622
2019-12-18,23044310000
2019-12-19,23048918862
2019-12-20,23311623996
2019-12-23,23362321478
2019-12-24,23288579686
2019-12-26,23334668306
2019-12-27,23472934166
2019-12-30,23371539202
2019-12-31,23449889856
2020-01-02,23173150000
2020-01-03,23305100000
2020-01-06,23382450000
2020-01-07,22517950000
2020-01-08,23250500000
2020-01-09,23136750000
2020-01-10,23232300000
2020-01-13,23282350000
2020-01-14,23355150000
2020-01-15,24001250000
2020-01-16,24174150000
2020-01-17,24360700000
2020-01-21,24069500000
2020-01-22,24333400000
2020-01-23,24165050000
2020-01-24,24169600000
2020-01-27,24046750000
2020-01-28,24110450000
2020-01-29,24028550000
2020-01-30,24169600000
2020-01-31,23937550000
2020-02-03,24310650000
2020-02-04,24351600000
2020-02-05,24301550000
2020-02-06,24447150000
2020-02-07,24433500000
2020-02-10,24424400000
2020-02-11,24447150000
2020-02-12,23837450000
2020-02-13,24865750000
2020-02-14,25093250000
2020-02-18,25029550000
2020-02-19,25011350000
2020-02-20,25439050000
2020-02-21,25784850000
2020-02-24,25379900000
2020-02-25,24620050000
2020-02-26,24601850000
2020-02-27,24033100000
2020-02-28,23186800000
2020-03-02,24310650000
2020-03-03,23901150000
2020-03-04,25125100000
2020-03-05,24356150000
2020-03-06,24019450000
2020-03-09,22062950000
2020-03-10,22481550000
2020-03-11,20893600000
2020-03-12,17958850000
2020-03-13,19983600000
2020-03-16,16284450000
2020-03-17,14996800000
2020-03-18,14591850000
2020-03-19,14082250000
2020-03-20,14318850000
2020-03-23,13518050000
2020-03-24,14009450000
2020-03-25,13936650000
2020-03-26,15219750000
2020-03-27,15269800000
2020-03-30,16743999999
2020-03-31,17076150000
2020-04-01,16839550000
2020-04-02,17026100000
2020-04-03,16853200000
2020-04-06,19050850000
2020-04-07,19888050000
2020-04-08,19915350000
2020-04-09,19856200000
2020-04-13,19187350000
2020-04-14,19851650000
2020-04-15,19059950000
2020-04-16,18677750000
2020-04-17,18937100000
2020-04-20,18477550000
2020-04-21,17663100000
2020-04-22,18331950000
2020-04-23,17872400000
2020-04-24,18313750000
2020-04-27,18850650000
2020-04-28,18236400000
2020-04-29,18959850000
2020-04-30,18036200000
2020-05-01,17881500000
2020-05-04,17640350000
2020-05-05,17290000000
2020-05-06,17267250000
2020-05-07,17321850000
2020-05-08,17927000000
2020-05-11,17417400000
2020-05-12,16816800000
2020-05-13,15952300000
2020-05-14,16357250000
2020-05-15,15979599999
2020-05-18,16766750000
2020-05-19,16643900000
2020-05-20,16707600000
2020-05-21,16766750000
2020-05-22,16675750000
2020-05-26,17290000000
2020-05-27,18095350000
2020-05-28,17922450000
2020-05-29,17153500000
2020-06-01,17745000000
2020-06-02,17717700000
2020-06-03,18186350000
2020-06-04,18341050000
2020-06-05,19328400000
2020-06-08,19874400000
2020-06-09,18887050000
2020-06-10,18286450000
2020-06-11,17071600000
2020-06-12,17358250000
2020-06-15,17558450000
2020-06-16,17808700000
2020-06-17,17431050000
2020-06-18,18109000000
2020-06-19,17503850000
2020-06-22,17654000000
2020-06-23,17849650000
2020-06-24,17185350000
2020-06-25,17431050000
2020-06-26,16957850000
2020-06-29,17071938900
2020-06-30,17167414457
2020-07-01,17162868002
2020-07-02,17321993931
2020-07-06,17826650447
2020-07-07,17758453620
2020-07-08,17644792243
2020-07-09,16940091702
2020-07-10,17640245788
2020-07-13,17753907165
2020-07-14,17558409596
2020-07-15,17985776375
2020-07-16,17731174890
2020-07-17,17853929177
2020-07-20,17431108853
2020-07-21,17926672459
2020-07-22,18799591838
2020-07-23,18640465910
2020-07-24,18649558820
2020-07-27,18931439036
2020-07-28,18667744640
2020-07-29,18999635862
2020-07-30,18931439036
2020-07-31,18717755646
2020-08-03,18204006220
2020-08-04,18153995214
2020-08-05,18399503789
2020-08-06,18463154161
2020-08-07,18835963479
2020-08-10,19076925599
2020-08-11,19399723911
2020-08-12,19577035660
2020-08-13,19404270366
2020-08-14,19140575971
2020-08-17,18549536808
2020-08-18,18576815538
2020-08-19,18522258077
2020-08-20,18285842412
2020-08-21,17799371716
2020-08-24,18658651730
2020-08-25,18981450042
2020-08-26,18867788665
2020-08-27,18867788665
2020-08-28,19058739779
2020-08-31,18713209191
2020-09-01,18640465910
2020-09-02,19113297240
2020-09-03,20045320535
2020-09-04,20158981913
2020-09-08,20058959901
2020-09-09,20404490488
2020-09-10,19949844978
2020-09-11,20377211758
2020-09-14,20154435458
2020-09-15,20599988058
2020-09-16,20354479482
2020-09-17,19877101697
2020-09-18,19058739779
2020-09-21,18013055106
2020-09-22,17799371716
2020-09-23,17662978063
2020-09-24,17467480494
2020-09-25,17599327692
2020-09-28,18076705477
2020-09-29,17635699332
2020-09-30,17644792243
2020-10-01,17994869285
2020-10-02,18090344842
2020-10-05,18199459765
2020-10-06,18076705477
2020-10-07,17922126004
2020-10-08,18367678604
2020-10-09,18290388867
2020-10-12,18267656591
2020-10-13,18176727489
2020-10-14,18108530663
2020-10-15,17485666314
2020-10-16,17422015943
2020-10-19,17126496361
2020-10-20,17231064829
2020-10-21,17226518373
2020-10-22,17949404734
2020-10-23,17744814255
2020-10-26,17408376577
2020-10-27,17335633296
2020-10-28,16699129582
2020-10-29,16480899737
2020-10-30,16235391162
2020-11-02,16444528096
2020-11-03,16249030527
2020-11-04,15898953484
2020-11-05,16208112431
2020-11-06,15471586705
2020-11-09,17867568543
2020-11-10,18504072257
2020-11-11,18272203046
2020-11-12,18290388867
2020-11-13,17958497645
2020-11-16,18772313107
2020-11-17,19717975768
2020-11-18,19386084546
2020-11-19,19336073540
2020-11-20,19677057672
2020-11-23,19340619995
2020-11-24,20122610272
2020-11-25,20249911015
2020-11-27,19986216619
2020-11-30,20313561386
2020-12-01,20740928166
2020-12-02,21186480766
2020-12-03,21595661725
2020-12-04,21541104263
2020-12-07,21291049233
2020-12-08,21309235053
2020-12-09,21650219186
2020-12-10,21554743629
2020-12-11,21368338970
2020-12-14,21368338970
2020-12-15,21409257065
2020-12-16,21427442886
2020-12-17,21486546802
2020-12-18,21482000347
2020-12-21,21095551664
2020-12-22,20904600549
2020-12-23,21409257065
2020-12-24,21704776647
2020-12-28,21968471043
2020-12-29,22113957606
2020-12-30,22309455175
2020-12-31,22654985763
2021-01-04,22022000000
2021-01-05,21940100000
2021-01-06,22313200000
2021-01-07,22954750000
2021-01-08,23368800000
2021-01-11,22813700000
2021-01-12,22390550000
2021-01-13,22413300000
2021-01-14,22167600000
2021-01-15,22108450000
2021-01-19,21867300000
2021-01-20,21894600000
2021-01-21,22149400000
2021-01-22,21771750000
2021-01-25,21612500000
2021-01-26,21703500000
2021-01-27,20479550000
2021-01-28,21630700000
2021-01-29,21143850000
2021-02-01,21858200000
2021-02-02,22531600000
2021-02-03,22568000000
2021-02-04,22431500000
2021-02-05,23054850000
2021-02-08,23118550000
2021-02-09,23264150000
2021-02-10,23387000000
2021-02-11,23368800000
2021-02-12,23396100000
2021-02-16,23787400000
2021-02-17,24310650000
2021-02-18,24028550000
2021-02-19,23796500000
2021-02-22,24028550000
2021-02-23,23855650000
2021-02-24,24438050000
2021-02-25,23505300000
2021-02-26,23182250000
2021-03-01,23910250000
2021-03-02,23869300000
2021-03-03,23268700000
2021-03-04,23086700000
2021-03-05,24064950000
2021-03-08,24151400000
2021-03-09,24506300000
2021-03-10,24515400000
2021-03-11,24292450000
2021-03-12,24711050000
2021-03-15,24324300000
2021-03-16,24196900000
2021-03-17,24092250000
2021-03-18,23609950000
2021-03-19,23559900000
2021-03-22,23491650000
2021-03-23,22900150000
2021-03-24,23154950000
2021-03-25,23882950000
2021-03-26,24178700000
2021-03-29,23468900000
2021-03-30,23464350000
2021-03-31,23732800000
2021-04-01,23250500000
2021-04-05,23268700000
2021-04-06,23546250000
2021-04-07,23559900000
2021-04-08,24155950000
2021-04-09,24506300000
2021-04-12,24847550000
2021-04-13,24692850000
2021-04-14,24388000000
2021-04-15,24815700000
2021-04-16,25002250000
2021-04-19,25102350000
2021-04-20,25102350000
2021-04-21,25539150000
2021-04-22,25543700000
2021-04-23,25739350000
2021-04-26,25548250000
2021-04-27,25721150000
2021-04-28,25894050000
2021-04-29,26053300000
2021-04-30,25853100000
2021-05-03,25816700000
2021-05-04,25361700000
2021-05-05,25361700000
2021-05-06,25775750000
2021-05-07,25848550000
2021-05-10,25675650000
2021-05-11,25552800000
2021-05-12,26048750000
2021-05-13,26644800000
2021-05-14,27422850000
2021-05-17,27950650000
2021-05-18,27522950000
2021-05-19,27213550000
2021-05-20,27923350000
2021-05-21,27973400000
2021-05-24,27654900000
2021-05-25,27522950000
2021-05-26,27377350000
2021-05-27,27281800000
2021-05-28,27536600000
2021-06-01,27600300000
2021-06-02,27832350000
2021-06-03,27864200000
2021-06-04,28119000000
2021-06-07,28141750000
2021-06-08,28014350000
2021-06-09,28096250000
2021-06-10,27909700000
2021-06-11,28196350000
2021-06-14,28096250000
2021-06-15,28337400000
2021-06-16,28332850000
2021-06-17,28414750000
2021-06-18,28041650000
2021-06-21,28437500000
2021-06-22,28501200000
2021-06-23,27891500000
2021-06-24,27846000000
2021-06-25,27850550000
2021-06-28,26949650000
2021-06-29,26567450000
2021-06-30,26990600000
2021-07-01,27232669060
2021-07-02,27127735002
2021-07-06,27853148703
2021-07-07,27926146308
2021-07-08,27670654690
2021-07-09,28008268614
2021-07-12,28177075576
2021-07-13,28291134334
2021-07-14,28423442493
2021-07-15,28058454468
2021-07-16,27688904092
2021-07-19,26251763741
2021-07-20,26790121079
2021-07-21,27410600722
2021-07-22,27556595932
2021-07-23,27985456862
2021-07-26,28117765022
2021-07-27,27889647506
2021-07-28,27976332162
2021-07-29,28309383735
2021-07-30,28313946085
2021-08-02,28040205066
2021-08-03,28158826175
2021-08-04,27702591143
2021-08-05,27866835754
2021-08-06,28090390920
2021-08-09,27999143913
2021-08-10,28364131939
2021-08-11,28318508436
2021-08-12,27734527595
2021-08-13,27497285378
2021-08-16,27287417263
2021-08-17,26776434028
2021-08-18,26475318906
2021-08-19,26160516734
2021-08-20,25886775715
2021-08-23,26333886047
2021-08-24,26589377664
2021-08-25,26598502365
2021-08-26,26315636645
2021-08-27,26511817709
2021-08-30,26676062321
2021-08-31,26343010747
2021-09-01,26489005957
2021-09-02,27488160678
2021-09-03,27857711053
2021-09-07,27319353716
2021-09-08,27323916066
2021-09-09,26584815314
2021-09-10,26603064715
2021-09-13,26945240989
2021-09-14,26666937620
2021-09-15,27082111499
2021-09-16,27136859703
2021-09-17,26393196601
2021-09-20,25959773320
2021-09-21,26174203785
2021-09-22,26270013142
2021-09-23,26069269728
2021-09-24,25690594651
2021-09-27,25968898021
2021-09-28,25321044276
2021-09-29,25234359619
2021-09-30,25225234919
2021-10-01,25485288887
2021-10-04,25056427957
2021-10-05,25321044276
2021-10-06,25060990307
2021-10-07,25389479530
2021-10-08,24659503479
2021-10-11,24362950708
2021-10-12,24308202504
2021-10-13,24750750486
2021-10-14,25248046670
2021-10-15,25111176161
2021-10-18,24349263657
2021-10-19,24385762460
2021-10-20,24677752880
2021-10-21,24267141352
2021-10-22,24112021441
2021-10-25,23778969867
2021-10-26,24034461485
2021-10-27,24048148536
2021-10-28,24216955498
2021-10-29,24020774434
2021-11-01,24536320020
2021-11-02,24244329600
2021-11-03,24563694122
2021-11-04,24235204899
2021-11-05,25138550263
2021-11-08,25047303256
2021-11-09,26370384849
2021-11-10,26019083874
2021-11-11,26032770925
2021-11-12,25640408798
2021-11-15,25558286492
2021-11-16,25330168976
2021-11-17,25343856027
2021-11-18,24139395543
2021-11-19,23628412307
2021-11-22,23810906320
2021-11-23,24340138957
2021-11-24,23952339180
2021-11-26,23135678472
2021-11-29,23642099358
2021-11-30,22524323529
2021-12-01,22515198829
2021-12-02,23747033415
2021-12-03,24221517848
2021-12-06,24682315231
2021-12-07,25019929154
2021-12-08,24531757670
2021-12-09,24166769645
2021-12-10,24381200110
2021-12-13,24289953103
2021-12-14,24381200110
2021-12-15,24426823613
2021-12-16,24499821218
2021-12-17,24431385963
2021-12-20,23774407517
2021-12-21,24340138957
2021-12-22,24518070619
2021-12-23,25197860817
2021-12-27,25366667779
2021-12-28,25435103034
2021-12-29,25622159397
2021-12-30,25339293677
2021-12-31,25517225339
2022-01-03,25742810000
2022-01-04,25742810000
2022-01-05,26259220000
2022-01-06,26414600000
2022-01-07,26428310000
2022-01-10,26432880000
2022-01-11,26766490000
2022-01-12,26775630000
2022-01-13,27260050000
2022-01-14,27264620000
2022-01-18,26711650000
2022-01-19,26624820000
2022-01-20,26588260000
2022-01-21,25911900000
2022-01-24,25985020000
2022-01-25,25747380000
2022-01-26,26026150000
2022-01-27,25454900000
2022-01-28,25925610000
2022-01-31,26117550000
2022-02-01,26647670000
2022-02-02,26629390000
2022-02-03,26483150000
2022-02-04,26103840000
2022-02-07,26291210000
2022-02-08,26378040000
2022-02-09,26944720000
2022-02-10,26707080000
2022-02-11,26090130000
2022-02-14,26039860000
2022-02-15,26158680000
2022-02-16,25793080000
2022-02-17,25482320000
2022-02-18,25317800000
2022-02-22,24751120000
2022-02-23,24207290000
2022-02-24,23581200000
2022-02-25,24467780000
2022-02-28,23402970000
2022-03-01,22150790000
2022-03-02,22968820000
2022-03-03,23311570000
2022-03-04,21031140000
2022-03-07,19587020000
2022-03-08,20135420000
2022-03-09,21602390000
2022-03-10,20756940000
2022-03-11,20843770000
2022-03-14,21268780000
2022-03-15,21492710000
2022-03-16,22498110000
2022-03-17,22479830000
2022-03-18,22717470000
2022-03-21,22662630000
2022-03-22,22717470000
2022-03-23,21977130000
2022-03-24,22187350000
2022-03-25,22150790000
2022-03-28,22255900000
2022-03-29,23083070000
2022-03-30,22329020000
2022-03-31,22214770000
2022-04-01,22776880000
2022-04-04,22379290000
2022-04-05,22301600000
2022-04-06,22182780000
2022-04-07,21963420000
2022-04-08,21967990000
2022-04-11,21744060000
2022-04-12,21908580000
2022-04-13,21940570000
2022-04-14,22612360000
2022-04-18,22502680000
2022-04-19,22630640000
2022-04-20,23224740000
2022-04-21,23471520000
2022-04-22,23466950000
2022-04-25,23901100000
2022-04-26,23183610000
2022-04-27,23480660000
2022-04-28,23608620000
2022-04-29,22827150000
2022-05-02,22712900000
2022-05-03,22763170000
2022-05-04,23558350000
2022-05-05,22635210000
2022-05-06,22260470000
2022-05-09,22324450000
2022-05-10,22594080000
2022-05-11,22310740000
2022-05-12,22598650000
2022-05-13,23878250000
2022-05-16,23946800000
2022-05-17,24412940000
2022-05-18,23668030000
2022-05-19,23544640000
2022-05-20,24088470000
2022-05-23,24586600000
2022-05-24,24559180000
2022-05-25,24239280000
2022-05-26,24486060000
2022-05-27,24623160000
2022-05-31,24280410000
2022-06-01,24339820000
2022-06-02,24664290000
2022-06-03,24422080000
2022-06-06,24787680000
2022-06-07,24627730000
2022-06-08,24646010000
2022-06-09,24664290000
2022-06-10,24102180000
2022-06-13,23206460000
2022-06-14,23160760000
2022-06-15,23348130000
2022-06-16,22717470000
2022-06-17,23243020000
2022-06-21,23640610000
2022-06-22,23389260000
2022-06-23,23297860000
2022-06-24,24230140000
2022-06-27,24257560000
2022-06-28,23846260000
2022-06-29,24024490000
2022-06-30,23585770000
2022-07-01,24353530000
2022-07-05,23654320000
2022-07-06,23444100000
2022-07-07,23732010000
2022-07-08,23672600000
2022-07-11,23206460000
2022-07-12,22804300000
2022-07-13,22799730000
2022-07-14,22616930000
2022-07-15,22690050000
2022-07-18,22621500000
2022-07-19,23485230000
2022-07-20,22968820000
2022-07-21,23704590000
2022-07-22,23535500000
2022-07-25,24019920000
2022-07-26,24074760000
2022-07-27,24243850000
2022-07-28,24577460000
2022-07-29,24732840000
2022-08-01,24719130000
2022-08-02,24440360000
2022-08-03,24810530000
2022-08-04,24412940000
2022-08-05,23759430000
2022-08-08,23700020000
2022-08-09,23818840000
2022-08-10,24152450000
2022-08-11,24394660000
2022-08-12,24920210000
2022-08-15,25093870000
2022-08-16,25262960000
2022-08-17,24773970000
2022-08-18,24709990000
2022-08-19,24563750000
2022-08-22,23750290000
2022-08-23,23951370000
2022-08-24,23795990000
2022-08-25,23307000000
2022-08-26,22566660000
2022-08-29,22187350000
2022-08-30,22616930000
2022-08-31,22470690000
2022-09-01,21999980000
2022-09-02,21748630000
2022-09-06,21255070000
2022-09-07,21954280000
2022-09-08,21936000000
2022-09-09,22712900000
2022-09-12,22854570000
2022-09-13,22031970000
2022-09-14,21908580000
2022-09-15,21657230000
2022-09-16,21547550000
2022-09-19,21730350000
2022-09-20,21433300000
2022-09-21,21351040000
2022-09-22,21149960000
2022-09-23,20368490000
2022-09-26,20071440000
2022-09-27,19856650000
2022-09-28,19989180000
2022-09-29,19655570000
2022-09-30,19477340000
2022-10-03,20089720000
2022-10-04,21003720000
2022-10-05,21095120000
2022-10-06,20587850000
2022-10-07,20418760000
2022-10-10,20427900000
2022-10-11,20418760000
2022-10-12,20688390000
2022-10-13,21058560000
2022-10-14,20656400000
2022-10-17,21296200000
2022-10-18,21177380000
2022-10-19,20551290000
2022-10-20,20295370000
2022-10-21,20875760000
2022-10-24,21373890000
2022-10-25,21396740000
2022-10-26,21538410000
2022-10-27,21204800000
2022-10-28,21579540000
2022-10-31,21501850000
2022-11-01,21648090000
2022-11-02,21314480000
2022-11-03,21730350000
2022-11-04,22027400000
2022-11-07,22571230000
2022-11-08,22690050000
2022-11-09,22402140000
2022-11-10,23261300000
2022-11-11,23604050000
2022-11-14,23535500000
2022-11-15,23508080000
2022-11-16,23485230000
2022-11-17,23160760000
2022-11-18,23211030000
2022-11-21,23393830000
2022-11-22,23795990000
2022-11-23,24083900000
2022-11-25,24106750000
2022-11-28,23946800000
2022-11-29,23567490000
2022-11-30,24262130000
2022-12-01,24536330000
2022-12-02,24641440000
2022-12-05,24330680000
2022-12-06,23987930000
2022-12-07,23910240000
2022-12-08,24280410000
2022-12-09,24632300000
2022-12-12,24787680000
2022-12-13,24906500000
2022-12-14,25112150000
2022-12-15,24577460000
2022-12-16,24714560000
2022-12-19,24668860000
2022-12-20,24737410000
2022-12-21,25198980000
2022-12-22,25103010000
2022-12-23,25121290000
2022-12-27,25189840000
2022-12-28,25308660000
2022-12-29,25322370000
2022-12-30,25281240000
2023-01-03,24951240000
2023-01-04,25547940000
2023-01-05,25667280000
2023-01-06,26084970000
2023-01-09,25878420000
2023-01-10,25704000000
2023-01-11,25717770000
2023-01-12,25745310000
2023-01-13,25837110000
2023-01-17,26218080000
2023-01-18,25768260000
2023-01-19,25612200000
2023-01-20,25580070000
2023-01-23,25414830000
2023-01-24,25359750000
2023-01-25,25722360000
2023-01-26,25589250000
2023-01-27,25286310000
2023-01-30,25391880000
2023-01-31,25804980000
2023-02-01,26006940000
2023-02-02,25804980000
2023-02-03,25644330000
2023-02-06,25277130000
2023-02-07,25084350000
2023-02-08,25318440000
2023-02-09,25263360000
2023-02-10,25065990000
2023-02-13,25635150000
2023-02-14,25681050000
2023-02-15,25782030000
2023-02-16,26039070000
2023-02-17,25809570000
2023-02-21,25208280000
2023-02-22,25199100000
2023-02-23,25681050000
2023-02-24,25690230000
2023-02-27,25644330000
2023-02-28,25245000000
2023-03-01,25162380000
2023-03-02,25547940000
2023-03-03,25671870000
