,DDS
2014-01-14,4037922000
2014-01-15,4032654000
2014-01-16,3958024000
2014-01-17,3979535000
2014-01-21,3953195000
2014-01-22,3936952000
2014-01-23,3981291000
2014-01-24,3981730000
2014-01-27,3962853000
2014-01-28,3981730000
2014-01-29,3858810000
2014-01-30,3929050000
2014-01-31,3832470000
2014-02-03,3720376008
2014-02-04,3739145944
2014-02-05,3743511046
2014-02-06,3941250144
2014-02-07,3887995906
2014-02-10,3836924218
2014-02-11,3885376845
2014-02-12,3873154560
2014-02-13,3927718329
2014-02-14,3915496045
2014-02-18,3864424357
2014-02-19,3809860589
2014-02-20,3843035360
2014-02-21,3899345169
2014-02-24,3649224853
2014-02-25,3936012022
2014-02-26,4049068151
2014-02-27,4011528278
2014-02-28,4041210968
2014-03-03,4014147339
2014-03-04,3984028139
2014-03-05,3932519941
2014-03-06,3940813634
2014-03-07,4004980626
2014-03-10,4028552174
2014-03-11,4039901438
2014-03-12,4052560232
2014-03-13,4016329890
2014-03-14,3955218469
2014-03-17,3972242365
2014-03-18,3982282098
2014-03-19,3917242086
2014-03-20,3940377124
2014-03-21,3970059814
2014-03-24,3863114827
2014-03-25,3863987847
2014-03-26,3905892822
2014-03-27,3924226248
2014-03-28,4008472707
2014-03-31,4033353786
2014-04-01,4097957288
2014-04-02,4192679990
2014-04-03,4189187909
2014-04-04,4103195410
2014-04-07,4031171235
2014-04-08,4104504940
2014-04-09,4133314610
2014-04-10,4026806133
2014-04-11,3926408799
2014-04-14,3934702492
2014-04-15,3975734446
2014-04-16,4017639420
2014-04-17,3928154839
2014-04-21,3974424915
2014-04-22,4185695828
2014-04-23,4152084546
2014-04-24,4183949787
2014-04-25,4228037312
2014-04-28,4280855041
2014-04-29,4311847261
2014-04-30,4274743898
2014-05-01,4276053429
2014-05-02,4310974241
2014-05-05,4159296000
2014-05-06,4101408000
2014-05-07,4083264000
2014-05-08,4081536000
2014-05-09,4140719999
2014-05-12,4260816000
2014-05-13,4328208000
2014-05-14,4254336000
2014-05-15,4173119999
2014-05-16,4795200000
2014-05-19,4719600000
2014-05-20,4712256000
2014-05-21,4635792000
2014-05-22,4744656000
2014-05-23,4742064000
2014-05-27,4863456000
2014-05-28,4824576000
2014-05-29,4863456000
2014-05-30,4870800000
2014-06-02,4853952000
2014-06-03,4807728000
2014-06-04,4991328000
2014-06-05,4966272000
2014-06-06,5131296000
2014-06-09,5079456000
2014-06-10,5038416000
2014-06-11,5025456000
2014-06-12,4923072000
2014-06-13,4963680000
2014-06-16,4958496000
2014-06-17,4993056000
2014-06-18,4972752000
2014-06-19,4980960000
2014-06-20,4989168000
2014-06-23,5043168000
2014-06-24,5034096000
2014-06-25,5019840000
2014-06-26,5035824000
2014-06-27,5092848000
2014-06-30,5037552000
2014-07-01,5153328000
2014-07-02,5145120000
2014-07-03,5181408000
2014-07-07,5154192000
2014-07-08,5175360000
2014-07-09,5202576000
2014-07-10,5118768000
2014-07-11,5064768000
2014-07-14,5053104000
2014-07-15,4989600000
2014-07-16,4985712000
2014-07-17,4950288000
2014-07-18,5085072000
2014-07-21,5085504000
2014-07-22,5123952000
2014-07-23,5183136000
2014-07-24,5211648000
2014-07-25,5158944000
2014-07-28,5156784000
2014-07-29,5173632000
2014-07-30,5289840000
2014-07-31,5150304000
2014-08-01,5205168000
2014-08-04,5183423460
2014-08-05,5123683170
2014-08-06,5186389290
2014-08-07,5160544200
2014-08-08,5237655780
2014-08-11,5159273130
2014-08-12,5070298230
2014-08-13,4888535220
2014-08-14,4897856400
2014-08-15,4495774590
2014-08-18,4599578640
2014-08-19,4670334870
2014-08-20,4788544380
2014-08-21,4805915670
2014-08-22,4791510210
2014-08-25,4824981720
2014-08-26,4852521570
2014-08-27,4875400830
2014-08-28,4865655960
2014-08-29,4843624080
2014-09-02,4799984010
2014-09-03,4804644600
2014-09-04,4841081940
2014-09-05,4851674190
2014-09-08,4800831390
2014-09-09,4831760760
2014-09-10,4796594490
2014-09-11,4860995370
2014-09-12,4827523860
2014-09-15,4834726590
2014-09-16,4895314260
2014-09-17,4894043190
2014-09-18,4932175290
2014-09-19,4913109240
2014-09-22,4803797220
2014-09-23,4726261950
2014-09-24,4834302900
2014-09-25,4703806380
2014-09-26,4762699290
2014-09-29,4766936190
2014-09-30,4617373620
2014-10-01,4499587800
2014-10-02,4530093480
2014-10-03,4597036500
2014-10-06,4485606030
2014-10-07,4399596960
2014-10-08,4433068470
2014-10-09,4272489960
2014-10-10,4300029810
2014-10-13,4256389739
2014-10-14,4352567370
2014-10-15,4370362350
2014-10-16,4374175560
2014-10-17,4324603830
2014-10-20,4446626550
2014-10-21,4550430600
2014-10-22,4472047950
2014-10-23,4577970450
2014-10-24,4541109420
2014-10-27,4524161820
2014-10-28,4448745000
2014-10-29,4383073050
2014-10-30,4448745000
2014-10-31,4480945440
2014-11-03,4455780000
2014-11-04,4358136000
2014-11-05,4363080000
2014-11-06,4480500000
2014-11-07,4562076000
2014-11-10,4465668000
2014-11-11,4343716000
2014-11-12,4507692000
2014-11-13,4645712000
2014-11-14,4605748000
2014-11-17,4524584000
2014-11-18,4515108000
2014-11-19,4563312000
2014-11-20,4986848000
2014-11-21,4893324000
2014-11-24,4961716000
2014-11-25,4897032000
2014-11-26,4875196000
2014-11-28,4856656000
2014-12-01,4805568000
2014-12-02,4737176000
2014-12-03,4812984000
2014-12-04,4786616000
2014-12-05,4792384000
2014-12-08,4770136000
2014-12-09,4736764000
2014-12-10,4661368000
2014-12-11,4665488000
2014-12-12,4690208000
2014-12-15,4797740000
2014-12-16,4679908000
2014-12-17,4768900000
2014-12-18,4904036000
2014-12-19,4765192000
2014-12-22,4807216000
2014-12-23,5026400000
2014-12-24,5048236000
2014-12-26,5026812000
2014-12-29,5183372000
2014-12-30,5117452000
2014-12-31,5157416000
2015-01-02,5017748000
2015-01-05,4988084000
2015-01-06,4864896000
2015-01-07,5057712000
2015-01-08,5072132000
2015-01-09,4961716000
2015-01-12,4976960000
2015-01-13,4952240000
2015-01-14,4901976000
2015-01-15,4714516000
2015-01-16,4787440000
2015-01-20,4687736000
2015-01-21,4725640000
2015-01-22,4776316000
2015-01-23,4776316000
2015-01-26,4863248000
2015-01-27,4841000000
2015-01-28,4754480000
2015-01-29,4791972000
2015-01-30,4680320000
2015-02-02,4728019137
2015-02-03,4837589889
2015-02-04,4862717016
2015-02-05,4901849428
2015-02-06,4867660058
2015-02-09,4909675910
2015-02-10,4938922238
2015-02-11,4944689120
2015-02-12,4961577845
2015-02-13,4990412253
2015-02-17,5019658582
2015-02-18,5009360579
2015-02-19,5000710256
2015-02-20,5055495632
2015-02-23,5086801561
2015-02-24,5221087521
2015-02-25,5321184110
2015-02-26,5354961560
2015-02-27,5361552281
2015-03-02,5354961560
2015-03-03,5417985338
2015-03-04,5409335015
2015-03-05,5418809178
2015-03-06,5435285983
2015-03-09,5383384048
2015-03-10,5341780116
2015-03-11,5366495323
2015-03-12,5381324447
2015-03-13,5434462143
2015-03-16,5424576060
2015-03-17,5549387856
2015-03-18,5532911051
2015-03-19,5627652679
2015-03-20,5647836765
2015-03-23,5636714922
2015-03-24,5632595720
2015-03-25,5506548164
2015-03-26,5522613048
2015-03-27,5577810344
2015-03-30,5646189084
2015-03-31,5623121558
2015-04-01,5679554614
2015-04-02,5678730774
2015-04-06,5686145336
2015-04-07,5674611573
2015-04-08,5796128008
2015-04-09,5757407517
2015-04-10,5858327946
2015-04-13,5833612739
2015-04-14,5754524076
2015-04-15,5693971818
2015-04-16,5693971818
2015-04-17,5556390498
2015-04-20,5624769238
2015-04-21,5634243401
2015-04-22,5620238117
2015-04-23,5678318854
2015-04-24,5623945398
2015-04-27,5503252803
2015-04-28,5488011758
2015-04-29,5421692619
2015-04-30,5420456859
2015-05-01,5494190560
2015-05-04,5255384817
2015-05-05,5082170028
2015-05-06,5075754665
2015-05-07,5164767820
2015-05-08,5203660956
2015-05-11,5194438872
2015-05-12,5128681406
2015-05-13,5073749864
2015-05-14,4979925187
2015-05-15,4629486007
2015-05-18,4699253075
2015-05-19,4726518366
2015-05-20,4696045393
2015-05-21,4700455955
2015-05-22,4690832911
2015-05-26,4645123453
2015-05-27,4631089848
2015-05-28,4610640879
2015-05-29,4651538816
2015-06-01,4647930174
2015-06-02,4673591624
2015-06-03,4698852115
2015-06-04,4539670931
2015-06-05,4449454895
2015-06-08,4340393732
2015-06-09,4315935162
2015-06-10,4358035979
2015-06-11,4302302516
2015-06-12,4309920759
2015-06-15,4293882353
2015-06-16,4281452588
2015-06-17,4302302516
2015-06-18,4325157245
2015-06-19,4343601413
2015-06-22,4370064783
2015-06-23,4388508951
2015-06-24,4390513752
2015-06-25,4318340923
2015-06-26,4337987971
2015-06-29,4212487440
2015-06-30,4217699923
2015-07-01,4265815142
2015-07-02,4261805540
2015-07-06,4245366174
2015-07-07,4195246154
2015-07-08,4061325460
2015-07-09,4049697616
2015-07-10,4093803233
2015-07-13,4178004867
2015-07-14,4149937656
2015-07-15,4263409381
2015-07-16,4227723927
2015-07-17,4181212548
2015-07-20,4153947257
2015-07-21,4125479086
2015-07-22,4118261803
2015-07-23,4025239046
2015-07-24,3973916145
2015-07-27,3977524787
2015-07-28,3969505584
2015-07-29,4016016962
2015-07-30,4078165787
2015-07-31,4084982110
2015-08-03,3857192999
2015-08-04,3841107000
2015-08-05,3858725000
2015-08-06,3841107000
2015-08-07,3740761000
2015-08-10,3762209000
2015-08-11,3710121000
2015-08-12,3630840000
2015-08-13,3716249000
2015-08-14,3718164000
2015-08-17,3714334000
2015-08-18,3742676000
2015-08-19,3703610000
2015-08-20,3634287000
2015-08-21,3542750000
2015-08-24,3494109000
2015-08-25,3472661000
2015-08-26,3618584000
2015-08-27,3615903000
2015-08-28,3551942000
2015-08-31,3543133000
2015-09-01,3445851000
2015-09-02,3519770000
2015-09-03,3558453000
2015-09-04,3556155000
2015-09-08,3556155000
2015-09-09,3536239000
2015-09-10,3546580000
2015-09-11,3532792000
2015-09-14,3514408000
2015-09-15,3523983000
2015-09-16,3579135000
2015-09-17,3535090000
2015-09-18,3442021000
2015-09-21,3449298000
2015-09-22,3449298000
2015-09-23,3463852000
2015-09-24,3449680999
2015-09-25,3437425000
2015-09-28,3337462000
2015-09-29,3332100000
2015-09-30,3347037000
2015-10-01,3376528000
2015-10-02,3451979000
2015-10-05,3521302000
2015-10-06,3467299000
2015-10-07,3503684000
2015-10-08,3591391000
2015-10-09,3494875000
2015-10-12,3481853000
2015-10-13,3426317999
2015-10-14,3398359000
2015-10-15,3475725000
2015-10-16,3550792999
2015-10-19,3573390000
2015-10-20,3579517999
2015-10-21,3527813000
2015-10-22,3496407000
2015-10-23,3392614000
2015-10-26,3388401000
2015-10-27,3374996000
2015-10-28,3414828000
2015-10-29,3401423000
2015-10-30,3427084000
2015-11-02,3222856000
2015-11-03,3270904000
2015-11-04,3236324000
2015-11-05,3259620000
2015-11-06,3251612000
2015-11-09,3166800000
2015-11-10,3244696000
2015-11-11,2981160000
2015-11-12,3092544000
2015-11-13,2821364000
2015-11-16,2639728000
2015-11-17,2663024000
2015-11-18,2747836000
2015-11-19,2709980000
2015-11-20,2749656000
2015-11-23,2828280000
2015-11-24,2875600000
2015-11-25,2895256000
2015-11-27,2870504000
2015-11-30,2730000000
2015-12-01,2727452000
2015-12-02,2664116000
2015-12-03,2641912000
2015-12-04,2684500000
2015-12-07,2641912000
2015-12-08,2615704000
2015-12-09,2638272000
2015-12-10,2637544000
2015-12-11,2572024000
2015-12-14,2507232000
2015-12-15,2505047999
2015-12-16,2502136000
2015-12-17,2468647999
2015-12-18,2461368000
2015-12-21,2397668000
2015-12-22,2447172000
2015-12-23,2477020000
2015-12-24,2454452000
2015-12-28,2419508000
2015-12-29,2469740000
2015-12-30,2471924000
2015-12-31,2391844000
2016-01-04,2400580000
2016-01-05,2384564000
2016-01-06,2351804000
2016-01-07,2351440000
2016-01-08,2229136000
2016-01-11,2272452000
2016-01-12,2258256000
2016-01-13,2249520000
2016-01-14,2301208000
2016-01-15,2270268000
2016-01-19,2297568000
2016-01-20,2368547999
2016-01-21,2445716000
2016-01-22,2459184000
2016-01-25,2432976000
2016-01-26,2478476000
2016-01-27,2514147999
2016-01-28,2514512000
2016-01-29,2562924000
2016-02-01,2499919011
2016-02-02,2483875606
2016-02-03,2527727579
2016-02-04,2482449525
2016-02-05,2484232126
2016-02-08,2438597552
2016-02-09,2457849638
2016-02-10,2423267187
2016-02-11,2372997852
2016-02-12,2404371621
2016-02-16,2541275344
2016-02-17,2615075006
2016-02-18,2642170535
2016-02-19,2560527430
2016-02-22,2582988196
2016-02-23,2794048102
2016-02-24,2862499963
2016-02-25,2931308344
2016-02-26,3040760018
2016-02-29,2983716800
2016-03-01,2995481964
2016-03-02,2999047165
2016-03-03,3014021009
2016-03-04,2998690645
2016-03-07,3113133600
2016-03-08,3066072946
2016-03-09,3113490120
2016-03-10,3101368436
2016-03-11,3101368436
2016-03-14,3019012291
2016-03-15,2982290720
2016-03-16,2970882076
2016-03-17,3053238222
2016-03-18,3128107445
2016-03-21,3058229503
2016-03-22,2984073320
2016-03-23,2947351749
2016-03-24,2911699738
2016-03-28,3000116725
2016-03-29,2991560243
2016-03-30,3013664489
2016-03-31,3027212254
2016-04-01,2996908044
2016-04-04,2896012853
2016-04-05,2867491244
2016-04-06,2856439121
2016-04-07,2716683238
2016-04-08,2648231377
2016-04-11,2603666363
2016-04-12,2606875044
2016-04-13,2663205221
2016-04-14,2561953510
2016-04-15,2546623145
2016-04-18,2602240282
2016-04-19,2586196877
2016-04-20,2619353248
2016-04-21,2585127317
2016-04-22,2564449151
2016-04-25,2536640582
2016-04-26,2551257907
2016-04-27,2587622958
2016-04-28,2585127317
2016-04-29,2511684174
2016-05-02,2463645000
2016-05-03,2436045000
2016-05-04,2381535000
2016-05-05,2315985000
2016-05-06,2314950000
2016-05-09,2361180000
2016-05-10,2347725000
2016-05-11,2155905000
2016-05-12,2092080000
2016-05-13,2065170000
2016-05-16,2010660000
2016-05-17,1979955000
2016-05-18,1926480000
2016-05-19,1913025000
2016-05-20,2024115000
2016-05-23,2000310000
2016-05-24,2024115000
2016-05-25,2072070000
2016-05-26,2085180000
2016-05-27,2104500000
2016-05-31,2039295000
2016-06-01,2044125000
2016-06-02,2112780000
2016-06-03,2123820000
2016-06-06,2093805000
2016-06-07,2120715000
2016-06-08,2116230000
2016-06-09,2063100000
2016-06-10,2004450000
2016-06-13,1979610000
2016-06-14,1957875000
2016-06-15,1969950000
2016-06-16,1947870000
2016-06-17,2031360000
2016-06-20,2042055000
2016-06-21,2051370000
2016-06-22,2056545000
2016-06-23,2071725000
2016-06-24,2057235000
2016-06-27,2032050000
2016-06-28,2039985000
2016-06-29,2084490000
2016-06-30,2090700000
2016-07-01,2099670000
2016-07-05,2031360000
2016-07-06,2063790000
2016-07-07,2079315000
2016-07-08,2137620000
2016-07-11,2190405000
2016-07-12,2244915000
2016-07-13,2203860000
2016-07-14,2193855000
2016-07-15,2206965000
2016-07-18,2216970000
2016-07-19,2166255000
2016-07-20,2215245000
2016-07-21,2189370000
2016-07-22,2182815000
2016-07-25,2279415000
2016-07-26,2290800000
2016-07-27,2285280000
2016-07-28,2286315000
2016-07-29,2334960000
2016-08-01,2240135696
2016-08-02,2077797178
2016-08-03,2091721612
2016-08-04,2098514019
2016-08-05,2135193014
2016-08-08,2132136431
2016-08-09,2051646413
2016-08-10,2093080093
2016-08-11,2255418611
2016-08-12,2332172806
2016-08-15,2366474459
2016-08-16,2364776357
2016-08-17,2345417998
2016-08-18,2335229389
2016-08-19,2342021795
2016-08-22,2275795831
2016-08-23,2271720387
2016-08-24,2242852659
2016-08-25,2208551005
2016-08-26,2153532512
2016-08-29,2180702138
2016-08-30,2103608324
2016-08-31,2045872867
2016-09-01,2028891851
2016-09-02,2038401220
2016-09-06,2011910834
2016-09-07,2061835023
2016-09-08,2004778807
2016-09-09,1971835635
2016-09-12,1970137534
2016-09-13,1969118673
2016-09-14,1950099934
2016-09-15,1949420694
2016-09-16,1931081196
2016-09-19,1932779298
2016-09-20,1916477522
2016-09-21,1967760192
2016-09-22,1950099934
2016-09-23,2005458048
2016-09-26,1985760069
2016-09-27,1976929940
2016-09-28,2078476419
2016-09-29,2072702873
2016-09-30,2139947699
2016-10-03,2104287564
2016-10-04,2157607956
2016-10-05,2227569744
2016-10-06,2236739493
2016-10-07,2260173296
2016-10-10,2249645065
2016-10-11,2241494178
2016-10-12,2266286462
2016-10-13,2187494545
2016-10-14,2087646168
2016-10-17,1966401710
2016-10-18,1974892218
2016-10-19,1983382727
2016-10-20,1985420449
2016-10-21,2015646658
2016-10-24,2028212610
2016-10-25,1998326021
2016-10-26,2037382359
2016-10-27,1979986523
2016-10-28,2053684135
2016-10-31,2029030000
2016-11-01,1989972000
2016-11-02,1979380000
2016-11-03,1971436000
2016-11-04,2023403000
2016-11-07,2045249000
2016-11-08,2062461000
2016-11-09,2122372000
2016-11-10,2332557000
2016-11-11,2359368000
2016-11-14,2357382000
2016-11-15,2273970000
2016-11-16,2305084000
2016-11-17,2333881000
2016-11-18,2343149000
2016-11-21,2354403000
2016-11-22,2433181000
2016-11-23,2479852000
2016-11-25,2434505000
2016-11-28,2353741000
2016-11-29,2357382000
2016-11-30,2366981000
2016-12-01,2369298000
2016-12-02,2344804000
2016-12-05,2363340000
2016-12-06,2369960000
2016-12-07,2415969000
2016-12-08,2418286000
2016-12-09,2390151000
2016-12-12,2283900000
2016-12-13,2269005000
2016-12-14,2243187000
2016-12-15,2202474000
2016-12-16,2101850000
2016-12-19,2142893999
2016-12-20,2237229000
2016-12-21,2199495000
2016-12-22,2039953000
2016-12-23,2032009000
2016-12-27,2085631000
2016-12-28,2048559000
2016-12-29,2067757000
2016-12-30,2075039000
2017-01-03,2042932000
2017-01-04,2082652000
2017-01-05,1869819000
2017-01-06,1866178000
2017-01-09,1858565000
2017-01-10,1853269000
2017-01-11,1879418000
2017-01-12,1866178000
2017-01-13,1868826000
2017-01-17,1886038000
2017-01-18,1883059000
2017-01-19,1856579000
2017-01-20,1888024000
2017-01-23,1875446000
2017-01-24,1898285000
2017-01-25,1900271000
2017-01-26,1872467000
2017-01-27,1808915000
2017-01-30,1743828699
2017-01-31,1764145757
2017-02-01,1739765287
2017-02-02,1776648562
2017-02-03,1787588516
2017-02-06,1758519495
2017-02-07,1704444864
2017-02-08,1753205803
2017-02-09,1790714217
2017-02-10,1837599735
2017-02-13,1805405013
2017-02-14,1851977961
2017-02-15,1892924646
2017-02-16,1816970107
2017-02-17,1825096930
2017-02-21,1673812992
2017-02-22,1726637342
2017-02-23,1709133416
2017-02-24,1781649684
2017-02-27,1753830943
2017-02-28,1704132294
2017-03-01,1662873038
2017-03-02,1680689535
2017-03-03,1657559346
2017-03-06,1606610416
2017-03-07,1612549249
2017-03-08,1666623879
2017-03-09,1648494812
2017-03-10,1661310187
2017-03-13,1615362380
2017-03-14,1626302334
2017-03-15,1625989764
2017-03-16,1630990886
2017-03-17,1630053175
2017-03-20,1556286627
2017-03-21,1501274286
2017-03-22,1467204143
2017-03-23,1478769237
2017-03-24,1483457789
2017-03-27,1483457789
2017-03-28,1530655877
2017-03-29,1640055419
2017-03-30,1656309065
2017-03-31,1632866306
2017-04-03,1579104246
2017-04-04,1532843868
2017-04-05,1544721533
2017-04-06,1592544761
2017-04-07,1579104246
2017-04-10,1641305700
2017-04-11,1657246776
2017-04-12,1640680559
2017-04-13,1631303456
2017-04-17,1627240044
2017-04-18,1616300090
2017-04-19,1655683925
2017-04-20,1714759678
2017-04-21,1686003227
2017-04-24,1699756312
2017-04-25,1694130050
2017-04-26,1701006593
2017-04-27,1726012202
2017-04-28,1730700754
2017-05-01,1605569988
2017-05-02,1642567394
2017-05-03,1663708769
2017-05-04,1655780754
2017-05-05,1691016379
2017-05-08,1670462264
2017-05-09,1669875004
2017-05-10,1700118915
2017-05-11,1402671513
2017-05-12,1378006575
2017-05-15,1389164523
2017-05-16,1442898851
2017-05-17,1470793721
2017-05-18,1422344737
2017-05-19,1458461253
2017-05-22,1491347836
2017-05-23,1446128784
2017-05-24,1454937690
2017-05-25,1473142763
2017-05-26,1494577768
2017-05-30,1528051612
2017-05-31,1511608321
2017-06-01,1533043326
2017-06-02,1518655446
2017-06-05,1517187295
2017-06-06,1466095638
2017-06-07,1462572076
2017-06-08,1464040227
2017-06-09,1612617113
2017-06-12,1629941295
2017-06-13,1607038139
2017-06-14,1633171228
2017-06-15,1634933009
2017-06-16,1632290337
2017-06-19,1610268071
2017-06-20,1525408940
2017-06-21,1489879685
2017-06-22,1530987914
2017-06-23,1614966155
2017-06-26,1599697384
2017-06-27,1621132389
2017-06-28,1661066097
2017-06-29,1745631598
2017-06-30,1693952681
2017-07-03,1750329681
2017-07-05,1730950087
2017-07-06,1655780754
2017-07-07,1641099243
2017-07-10,1586190394
2017-07-11,1618196087
2017-07-12,1654018972
2017-07-13,1758551327
2017-07-14,1738290843
2017-07-17,1792318801
2017-07-18,1772058317
2017-07-19,1840474156
2017-07-20,1878646083
2017-07-21,1994042756
2017-07-24,1980829396
2017-07-25,2144087793
2017-07-26,2158475673
2017-07-27,2275634127
2017-07-28,2315861466
2017-07-31,2133397999
2017-08-01,2215185000
2017-08-02,2112301000
2017-08-03,2081956000
2017-08-04,2107677000
2017-08-07,2156229000
2017-08-08,2127618000
2017-08-09,2119526000
2017-08-10,1783130000
2017-08-11,1676489000
2017-08-14,1668397000
2017-08-15,1652213000
2017-08-16,1616377000
2017-08-17,1584587000
2017-08-18,1609730000
2017-08-21,1604239000
2017-08-22,1654814000
2017-08-23,1661172000
2017-08-24,1651346000
2017-08-25,1698164000
2017-08-28,1748450000
2017-08-29,1770125000
2017-08-30,1755675000
2017-08-31,1757120000
2017-09-01,1744404000
2017-09-05,1692962000
2017-09-06,1736601000
2017-09-07,1668975000
2017-09-08,1629960000
2017-09-11,1677934000
2017-09-12,1738335000
2017-09-13,1739780000
2017-09-14,1707701000
2017-09-15,1716949000
2017-09-18,1708857000
2017-09-19,1634006000
2017-09-20,1603661000
2017-09-21,1597881000
2017-09-22,1662617000
2017-09-25,1651635000
2017-09-26,1642676000
2017-09-27,1643832000
2017-09-28,1648456000
2017-09-29,1620423000
2017-10-02,1549040000
2017-10-03,1563201000
2017-10-04,1539503000
2017-10-05,1527365000
2017-10-06,1541815000
2017-10-09,1514071000
2017-10-10,1497309000
2017-10-11,1522163000
2017-10-12,1498176000
2017-10-13,1529099000
2017-10-16,1478235000
2017-10-17,1486616000
2017-10-18,1479391000
2017-10-19,1485460000
2017-10-20,1555109000
2017-10-23,1575917000
2017-10-24,1539214000
2017-10-25,1531700000
2017-10-26,1570137000
2017-10-27,1516383000
2017-10-30,1450672000
2017-10-31,1442720000
2017-11-01,1462316000
2017-11-02,1465156000
2017-11-03,1463452000
2017-11-06,1491852000
2017-11-07,1433632000
2017-11-08,1448968000
2017-11-09,1625048000
2017-11-10,1626468000
2017-11-13,1538712000
2017-11-14,1530476000
2017-11-15,1538428000
2017-11-16,1579324000
2017-11-17,1578472000
2017-11-20,1538996000
2017-11-21,1491852000
2017-11-22,1494976000
2017-11-24,1491852000
2017-11-27,1562000000
2017-11-28,1631580000
2017-11-29,1801696000
2017-11-30,1706840000
2017-12-01,1630160000
2017-12-04,1673896000
2017-12-05,1640100000
2017-12-06,1666512000
2017-12-07,1656856000
2017-12-08,1669352000
2017-12-11,1646632000
2017-12-12,1621640000
2017-12-13,1648620000
2017-12-14,1618800000
2017-12-15,1651176000
2017-12-18,1728708000
2017-12-19,1725584000
2017-12-20,1725868000
2017-12-21,1744044000
2017-12-22,1763924000
2017-12-26,1796300000
2017-12-27,1750008000
2017-12-28,1727856000
2017-12-29,1705420000
2018-01-02,1721608000
2018-01-03,1686392000
2018-01-04,1625900000
2018-01-05,1657140000
2018-01-08,1706556000
2018-01-09,1734672000
2018-01-10,1802548000
2018-01-11,1874400000
2018-01-12,1988000000
2018-01-16,1925804000
2018-01-17,1970108000
2018-01-18,1973800000
2018-01-19,1992544000
2018-01-22,2006460000
2018-01-23,2003620000
2018-01-24,1969539999
2018-01-25,1941139999
2018-01-26,1962724000
2018-01-29,1962724000
2018-01-30,1890304000
2018-01-31,1918704000
2018-02-01,1877808000
2018-02-02,1808512000
2018-02-05,1699414000
2018-02-06,1781424000
2018-02-07,1787540000
2018-02-08,1744450000
2018-02-09,1789486000
2018-02-12,1757516000
2018-02-13,1799494000
2018-02-14,1888732000
2018-02-15,1946000000
2018-02-16,1939606000
2018-02-20,1906802000
2018-02-21,1918200000
2018-02-22,1969629999
2018-02-23,1982974000
2018-02-26,1971854000
2018-02-27,2304898000
2018-02-28,2267090000
2018-03-01,2285438000
2018-03-02,2445566000
2018-03-05,2344096000
2018-03-06,2418322000
2018-03-07,2412762000
2018-03-08,2349934000
2018-03-09,2378568000
2018-03-12,2327972000
2018-03-13,2308234000
2018-03-14,2274318000
2018-03-15,2236788000
2018-03-16,2244294000
2018-03-19,2240680000
2018-03-20,2245684000
2018-03-21,2244572000
2018-03-22,2224556000
2018-03-23,2213714000
2018-03-26,2128368000
2018-03-27,2126700000
2018-03-28,2212324000
2018-03-29,2233452000
2018-04-02,2131704000
2018-04-03,2165620000
2018-04-04,2240124000
2018-04-05,2302396000
2018-04-06,2209266000
2018-04-09,2180632000
2018-04-10,2266256000
2018-04-11,2247908000
2018-04-12,2213158000
2018-04-13,2124754000
2018-04-16,2098621999
2018-04-17,2053029999
2018-04-18,2042187999
2018-04-19,2053029999
2018-04-20,2018002000
2018-04-23,2039963999
2018-04-24,2056366000
2018-04-25,2070266000
2018-04-26,2116136000
2018-04-27,2169512000
2018-04-30,2072490000
2018-05-01,2036071999
2018-05-02,2088058000
2018-05-03,2058868000
2018-05-04,2029678000
2018-05-07,1934759999
2018-05-08,1882595999
2018-05-09,1902192000
2018-05-10,1930344000
2018-05-11,1954908000
2018-05-14,1994100000
2018-05-15,2019768000
2018-05-16,1987200000
2018-05-17,2112228000
2018-05-18,2135412000
2018-05-21,2204412000
2018-05-22,2064480000
2018-05-23,2134308000
2018-05-24,2163288000
2018-05-25,2162184000
2018-05-29,2242224000
2018-05-30,2280036000
2018-05-31,2247468000
2018-06-01,2291904000
2018-06-04,2424660000
2018-06-05,2527884000
2018-06-06,2526780000
2018-06-07,2564592000
2018-06-08,2589984000
2018-06-11,2622000000
2018-06-12,2677200000
2018-06-13,2541684000
2018-06-14,2454468000
2018-06-15,2508288000
2018-06-18,2498904000
2018-06-19,2536440000
2018-06-20,2673060000
2018-06-21,2691276000
2018-06-22,2610960000
2018-06-25,2533956000
2018-06-26,2614824000
2018-06-27,2650152000
2018-06-28,2671404000
2018-06-29,2608200000
2018-07-02,2549688000
2018-07-03,2554656000
2018-07-05,2518500000
2018-07-06,2508840000
2018-07-09,2461644000
2018-07-10,2423832000
2018-07-11,2408652000
2018-07-12,2362836000
2018-07-13,2361732000
2018-07-16,2363112000
2018-07-17,2363112000
2018-07-18,2374428000
2018-07-19,2342412000
2018-07-20,2332752000
2018-07-23,2318952000
2018-07-24,2261820000
2018-07-25,2280312000
2018-07-26,2259060000
2018-07-27,2220420000
2018-07-30,2262924000
2018-07-31,2215452000
2018-08-01,2188680000
2018-08-02,2219592000
2018-08-03,2220144000
2018-08-06,2229864000
2018-08-07,2232867000
2018-08-08,2301117000
2018-08-09,2407041000
2018-08-10,2343159000
2018-08-13,2441712000
2018-08-14,2540265000
2018-08-15,2265354000
2018-08-16,2069340000
2018-08-17,2035760999
2018-08-20,2105922000
2018-08-21,2106741000
2018-08-22,2099370000
2018-08-23,2123940000
2018-08-24,2048865000
2018-08-27,2062788000
2018-08-28,2099370000
2018-08-29,2093637000
