,SSP
2014-05-12,1142716770
2014-05-13,1117497420
2014-05-14,1095640650
2014-05-15,1111332690
2014-05-16,1104607530
2014-05-19,1115816130
2014-05-20,1080509040
2014-05-21,1090036350
2014-05-22,1079388180
2014-05-23,1093959360
2014-05-27,1104047100
2014-05-28,1102926240
2014-05-29,1095080220
2014-05-30,1093959360
2014-06-02,1128706020
2014-06-03,1114695270
2014-06-04,1097882370
2014-06-05,1132068600
2014-06-06,1125343440
2014-06-09,1123101720
2014-06-10,1113013980
2014-06-11,1096201080
2014-06-12,1082190330
2014-06-13,1082190330
2014-06-16,1082750760
2014-06-17,1087234200
2014-06-18,1090596780
2014-06-19,1088355060
2014-06-20,1070981730
2014-06-23,1048004100
2014-06-24,1060893990
2014-06-25,1154485800
2014-06-26,1134870750
2014-06-27,1177463430
2014-06-30,1194884040
2014-07-01,1214648190
2014-07-02,1199966250
2014-07-03,1220859780
2014-07-07,1192625280
2014-07-08,1181331480
2014-07-09,1190931210
2014-07-10,1173990510
2014-07-11,1167214230
2014-07-14,1168908300
2014-07-15,1162696710
2014-07-16,1160437950
2014-07-17,1155355740
2014-07-18,1170602370
2014-07-21,1167778920
2014-07-22,1168343610
2014-07-23,1149708840
2014-07-24,1158743880
2014-07-25,1136156280
2014-07-28,1131074070
2014-07-29,1134462210
2014-07-30,1128815310
2014-07-31,1224247920
2014-08-01,1181331480
2014-08-04,1209565980
2014-08-05,1219165710
2014-08-06,1228765440
2014-08-07,1202789700
2014-08-08,1124862480
2014-08-11,1066134720
2014-08-12,1038464910
2014-08-13,1048629330
2014-08-14,1060487820
2014-08-15,1079122590
2014-08-18,1116956820
2014-08-19,1090416390
2014-08-20,1096627980
2014-08-21,1093804530
2014-08-22,1093804530
2014-08-25,1076299140
2014-08-26,1073475690
2014-08-27,1067828790
2014-08-28,1063875960
2014-08-29,1070652240
2014-09-02,1075169760
2014-09-03,1073475690
2014-09-04,1117521510
2014-09-05,1131074070
2014-09-08,1140109110
2014-09-09,1136720970
2014-09-10,1140673800
2014-09-11,1157614500
2014-09-12,1172296440
2014-09-15,1140109110
2014-09-16,1137285660
2014-09-17,1138415040
2014-09-18,1158743880
2014-09-19,1135591590
2014-09-22,1086463560
2014-09-23,1014747929
2014-09-24,1040723670
2014-09-25,993289710
2014-09-26,1004018820
2014-09-29,996677849
2014-09-30,925804529
2014-10-01,930913199
2014-10-02,955321289
2014-10-03,976323600
2014-10-06,968944410
2014-10-07,941698170
2014-10-08,953618400
2014-10-09,896287770
2014-10-10,870744420
2014-10-13,877555980
2014-10-14,886070430
2014-10-15,905937480
2014-10-16,975755970
2014-10-17,967241520
2014-10-20,981432270
2014-10-21,1008678510
2014-10-22,979729380
2014-10-23,1013787180
2014-10-24,1006407990
2014-10-27,1012084289
2014-10-28,1053521279
2014-10-29,1066009140
2014-10-30,1092120120
2014-10-31,1089849600
2014-11-03,1068279660
2014-11-04,1024572150
2014-11-05,1000731690
2014-11-06,1029113190
2014-11-07,1023436890
2014-11-10,1053521279
2014-11-11,1044439199
2014-11-12,1076794110
2014-11-13,1085876190
2014-11-14,1087579080
2014-11-17,1096661160
2014-11-18,1114825320
2014-11-19,1098364050
2014-11-20,1098364050
2014-11-21,1103472720
2014-11-24,1127880810
2014-11-25,1130718960
2014-11-26,1123907400
2014-11-28,1111419540
2014-12-01,1115960580
2014-12-02,1125610290
2014-12-03,1156262310
2014-12-04,1160235720
2014-12-05,1170453060
2014-12-08,1179535140
2014-12-09,1205646120
2014-12-10,1197699300
2014-12-11,1195996410
2014-12-12,1142639190
2014-12-15,1147180230
2014-12-16,1165344390
2014-12-17,1214160570
2014-12-18,1215295830
2014-12-19,1235730510
2014-12-22,1262976750
2014-12-23,1266382530
2014-12-24,1280005650
2014-12-26,1294196400
2014-12-29,1315766340
2014-12-30,1298169810
2014-12-31,1281437250
2015-01-02,1218368750
2015-01-05,1211488550
2015-01-06,1166767250
2015-01-07,1197728150
2015-01-08,1213781950
2015-01-09,1190274600
2015-01-12,1183394400
2015-01-13,1202888300
2015-01-14,1182821050
2015-01-15,1150140100
2015-01-16,1177660900
2015-01-20,1163327150
2015-01-21,1154153550
2015-01-22,1178807600
2015-01-23,1201741600
2015-01-26,1208621800
2015-01-27,1193141350
2015-01-28,1172500750
2015-01-29,1187981200
2015-01-30,1131219550
2015-02-02,1154153550
2015-02-03,1180527650
2015-02-04,1191994650
2015-02-05,1150713450
2015-02-06,1169634000
2015-02-09,1170780700
2015-02-10,1187407850
2015-02-11,1175940850
2015-02-12,1171927400
2015-02-13,1198874850
2015-02-17,1203461650
2015-02-18,1239009350
2015-02-19,1240156050
2015-02-20,1269970250
2015-02-23,1307238000
2015-02-24,1323865150
2015-02-25,1335332150
2015-02-26,1327305250
2015-02-27,1322145100
2015-03-02,1331892050
2015-03-03,1328451950
2015-03-04,1316411600
2015-03-05,1329025300
2015-03-06,1346799150
2015-03-09,1382346850
2015-03-10,1383493550
2015-03-11,1382920200
2015-03-12,1433948350
2015-03-13,1467776000
2015-03-16,1505617100
2015-03-17,1530844500
2015-03-18,1537724700
2015-03-19,1519950850
2015-03-20,1547471650
2015-03-23,1523390950
2015-03-24,1525111000
2015-03-25,1528551100
2015-03-26,1510777250
2015-03-27,1560085350
2015-03-30,1609393450
2015-03-31,2386201320
2015-04-01,2026257449
2015-04-02,2131975230
2015-04-06,2087506640
2015-04-07,2022901330
2015-04-08,1975076620
2015-04-09,1971720500
2015-04-10,1983466920
2015-04-13,1927251910
2015-04-14,1949905719
2015-04-15,1934803180
2015-04-16,1979271770
2015-04-17,1926412880
2015-04-20,1938998330
2015-04-21,1962491170
2015-04-22,1973398560
2015-04-23,1958296020
2015-04-24,1973398560
2015-04-27,1997730430
2015-04-28,2027096480
2015-04-29,2010315880
2015-04-30,1954100870
2015-05-01,1985144980
2015-05-04,2018706180
2015-05-05,1984305949
2015-05-06,1999408489
2015-05-07,2001925580
2015-05-08,1985984010
2015-05-11,1971720500
2015-05-12,1932286090
2015-05-13,1910471310
2015-05-14,1826568310
2015-05-15,1823212190
2015-05-18,1824051219
2015-05-19,1835797640
2015-05-20,1858451449
2015-05-21,1839153760
2015-05-22,1848383090
2015-05-26,1868519810
2015-05-27,1890334590
2015-05-28,1943193480
2015-05-29,1965847290
2015-06-01,1928090940
2015-06-02,1928090940
2015-06-03,1989340130
2015-06-04,1928929969
2015-06-05,2022901330
2015-06-08,2022062300
2015-06-09,2027096480
2015-06-10,2050589320
2015-06-11,2048911260
2015-06-12,1998569460
2015-06-15,1971720500
2015-06-16,2027935510
2015-06-17,2041359989
2015-06-18,2063174770
2015-06-19,2054784469
2015-06-22,2048072230
2015-06-23,2037164840
2015-06-24,2005281699
2015-06-25,2006120730
2015-06-26,2028774540
2015-06-29,1927251910
2015-06-30,1921844950
2015-07-01,1927732440
2015-07-02,1883996799
2015-07-06,1853718280
2015-07-07,1817552270
2015-07-08,1761200580
2015-07-09,1759518440
2015-07-10,1811664780
2015-07-13,1812505850
2015-07-14,1837737950
2015-07-15,1882314660
2015-07-16,1886520010
2015-07-17,1855400420
2015-07-20,1898294990
2015-07-21,1914275320
2015-07-22,1942871700
2015-07-23,1894930710
2015-07-24,1872221820
2015-07-27,1855400420
2015-07-28,1864652190
2015-07-29,1833532600
2015-07-30,1859605770
2015-07-31,1847830790
2015-08-03,1825121900
2015-08-04,1836896880
2015-08-05,1759518440
2015-08-06,1652702549
2015-08-07,1703166750
2015-08-10,1694756049
2015-08-11,1654384690
2015-08-12,1692232840
2015-08-13,1678775720
2015-08-14,1630834730
2015-08-17,1653543620
2015-08-18,1662795390
2015-08-19,1628311520
2015-08-20,1548409870
2015-08-21,1507197440
2015-08-24,1426454720
2015-08-25,1419726160
2015-08-26,1420567230
2015-08-27,1463461799
2015-08-28,1474395710
2015-08-31,1473554640
2015-09-01,1408792250
2015-09-02,1402063690
2015-09-03,1402904760
2015-09-04,1387765500
2015-09-08,1379354799
2015-09-09,1374308380
2015-09-10,1375990520
2015-09-11,1375149450
2015-09-14,1346553070
2015-09-15,1396176200
2015-09-16,1414679740
2015-09-17,1463461799
2015-09-18,1455892170
2015-09-21,1473554640
2015-09-22,1452527890
2015-09-23,1409633320
2015-09-24,1407951179
2015-09-25,1390288710
2015-09-28,1437388630
2015-09-29,1505515299
2015-09-30,1480304250
2015-10-01,1446794250
2015-10-02,1485330750
2015-10-05,1538946750
2015-10-06,1533082500
2015-10-07,1626910500
2015-10-08,1647854250
2015-10-09,1655394000
2015-10-12,1648692000
2015-10-13,1651205250
2015-10-14,1665447000
2015-10-15,1721576250
2015-10-16,1748384250
2015-10-19,1756761750
2015-10-20,1752573000
2015-10-21,1708172250
2015-10-22,1733304750
2015-10-23,1794460500
2015-10-26,1776867750
2015-10-27,1755924000
2015-10-28,1841374500
2015-10-29,1840536750
2015-10-30,1848076500
2015-11-02,1873209000
2015-11-03,1889964000
2015-11-04,1828808249
2015-11-05,1838861250
2015-11-06,1780218750
2015-11-09,1759275000
2015-11-10,1745033249
2015-11-11,1774354500
2015-11-12,1722414000
2015-11-13,1733304750
2015-11-16,1724927250
2015-11-17,1718225250
2015-11-18,1719900750
2015-11-19,1739169000
2015-11-20,1771841250
2015-11-23,1802000250
2015-11-24,1807864499
2015-11-25,1832997000
2015-11-27,1843050000
2015-11-30,1838023500
2015-12-01,1825457250
2015-12-02,1809540000
2015-12-03,1776030000
2015-12-04,1822944000
2015-12-07,1796136000
2015-12-08,1708172250
2015-12-09,1646178750
2015-12-10,1633612500
2015-12-11,1569105750
2015-12-14,1558215000
2015-12-15,1588374000
2015-12-16,1663771500
2015-12-17,1637801250
2015-12-18,1631099250
2015-12-21,1603453500
2015-12-22,1613506500
2015-12-23,1611830999
2015-12-24,1662933750
2015-12-28,1642827750
2015-12-29,1632774749
2015-12-30,1590887249
2015-12-31,1595335000
2016-01-04,1517247550
2016-01-05,1491218400
2016-01-06,1525644050
2016-01-07,1487020150
2016-01-08,1460990999
2016-01-11,1492897700
2016-01-12,1480302950
2016-01-13,1419848150
2016-01-14,1505492450
2016-01-15,1542437050
2016-01-19,1503813150
2016-01-20,1474425400
2016-01-21,1495416650
2016-01-22,1529842300
2016-01-25,1499614900
2016-01-26,1528163000
2016-01-27,1530681950
2016-01-28,1497095949
2016-01-29,1593655700
2016-02-01,1616326250
2016-02-02,1527323350
2016-02-03,1580221300
2016-02-04,1544955999
2016-02-05,1471906450
2016-02-08,1429084300
2016-02-09,1366110550
2016-02-10,1382063900
2016-02-11,1385422500
2016-02-12,1413970600
2016-02-16,1468547849
2016-02-17,1488699450
2016-02-18,1445037650
2016-02-19,1509690700
2016-02-22,1539078449
2016-02-23,1552512849
2016-02-24,1558390400
2016-02-25,1508011400
2016-02-26,1497095949
2016-02-29,1449235900
2016-03-01,1508851050
2016-03-02,1471066800
2016-03-03,1565107600
2016-03-04,1526483700
2016-03-07,1548314600
2016-03-08,1475265050
2016-03-09,1515568250
2016-03-10,1476104699
2016-03-11,1504652800
2016-03-14,1467708200
2016-03-15,1403055150
2016-03-16,1406413750
2016-03-17,1472746100
2016-03-18,1451754850
2016-03-21,1408932700
2016-03-22,1400536200
2016-03-23,1358553700
2016-03-24,1355195100
2016-03-28,1350157199
2016-03-29,1388781100
2016-03-30,1335043500
2016-03-31,1306021070
2016-04-01,1297643770
2016-04-04,1289266470
2016-04-05,1244029050
2016-04-06,1263296840
2016-04-07,1230625370
2016-04-08,1232300830
2016-04-11,1259945920
2016-04-12,1278375980
2016-04-13,1305183340
2016-04-14,1294292850
2016-04-15,1262459110
2016-04-18,1265810030
2016-04-19,1254919540
2016-04-20,1290104200
2016-04-21,1284240090
2016-04-22,1315236100
2016-04-25,1302670150
2016-04-26,1321937940
2016-04-27,1300156960
2016-04-28,1292617390
2016-04-29,1271674140
2016-05-02,1315236100
2016-05-03,1268323220
2016-05-04,1228112180
2016-05-05,1235651750
2016-05-06,1357122600
2016-05-09,1319424750
2016-05-10,1304345610
2016-05-11,1319424750
2016-05-12,1275025060
2016-05-13,1262459110
2016-05-16,1272511870
2016-05-17,1259108190
2016-05-18,1255757270
2016-05-19,1257432730
2016-05-20,1306858800
2016-05-23,1292617390
2016-05-24,1349583030
2016-05-25,1362148980
2016-05-26,1387280880
2016-05-27,1396495910
2016-05-31,1412412780
2016-06-01,1430005110
2016-06-02,1429167380
2016-06-03,1435869220
2016-06-06,1431680570
2016-06-07,1431680570
2016-06-08,1444246519
2016-06-09,1445084250
2016-06-10,1402360019
2016-06-13,1416601430
2016-06-14,1440895600
2016-06-15,1481944370
2016-06-16,1472729339
2016-06-17,1442571060
2016-06-20,1446759710
2016-06-21,1424978730
2016-06-22,1413250510
2016-06-23,1424141000
2016-06-24,1366337630
2016-06-27,1309371990
2016-06-28,1322775670
2016-06-29,1342043460
2016-06-30,1318363200
2016-07-01,1335841500
2016-07-05,1320860100
2016-07-06,1333344600
2016-07-07,1347493700
2016-07-08,1416574600
2016-07-11,1450698900
2016-07-12,1475667900
2016-07-13,1463183399
2016-07-14,1481494000
2016-07-15,1467344900
2016-07-18,1471506400
2016-07-19,1455692699
2016-07-20,1454860400
2016-07-21,1449866600
2016-07-22,1465680300
2016-07-25,1447369700
2016-07-26,1433220600
2016-07-27,1424065300
2016-07-28,1399096300
2016-07-29,1411580800
2016-08-01,1408251600
2016-08-02,1366636600
2016-08-03,1380785700
2016-08-04,1371630400
2016-08-05,1296723400
2016-08-08,1322524700
2016-08-09,1281742000
2016-08-10,1289232700
2016-08-11,1318363200
2016-08-12,1334176900
2016-08-15,1408251600
2016-08-16,1386611800
2016-08-17,1394934800
2016-08-18,1425729900
2016-08-19,1434885199
2016-08-22,1439879000
2016-08-23,1463183399
2016-08-24,1455692699
2016-08-25,1463183399
2016-08-26,1429059100
2016-08-29,1424897600
2016-08-30,1420736100
2016-08-31,1414077699
2016-09-01,1407419300
2016-09-02,1439879000
2016-09-06,1420736100
2016-09-07,1419903800
2016-09-08,1409916200
2016-09-09,1355816700
2016-09-12,1380785700
2016-09-13,1368301200
2016-09-14,1315866300
2016-09-15,1335841500
2016-09-16,1350822900
2016-09-19,1361642800
2016-09-20,1242623900
2016-09-21,1246785400
2016-09-22,1280909700
2016-09-23,1315034000
2016-09-26,1306711000
2016-09-27,1281742000
2016-09-28,1307543300
2016-09-29,1295058800
2016-09-30,1310175900
2016-10-03,1332424170
2016-10-04,1327480110
2016-10-05,1343136300
2016-10-06,1330776150
2016-10-07,1333248180
2016-10-10,1305231840
2016-10-11,1278039510
2016-10-12,1264855350
2016-10-13,1248375150
2016-10-14,1204702620
2016-10-17,1165974150
2016-10-18,1162678110
2016-10-19,1167622170
2016-10-20,1152789990
2016-10-21,1150317960
2016-10-24,1149493950
2016-10-25,1124773650
2016-10-26,1128069690
2016-10-27,1087693200
2016-10-28,1095109290
2016-10-31,1092637260
2016-11-01,1082749140
2016-11-02,1068740970
2016-11-03,1074509040
2016-11-04,1039900619
2016-11-07,1092637260
2016-11-08,1133013750
2016-11-09,1173390240
2016-11-10,1189870440
2016-11-11,1264031340
2016-11-14,1304407830
2016-11-15,1330776150
2016-11-16,1342312290
2016-11-17,1363736550
2016-11-18,1365384570
2016-11-21,1358792489
2016-11-22,1386808829
2016-11-23,1380216750
2016-11-25,1398344970
2016-11-28,1398344970
2016-11-29,1424713290
2016-11-30,1410705120
2016-12-01,1415649180
2016-12-02,1395048930
2016-12-05,1399168980
2016-12-06,1447785570
2016-12-07,1490634090
2016-12-08,1568915040
2016-12-09,1569739050
2016-12-12,1540074690
2016-12-13,1553258850
2016-12-14,1540074690
2016-12-15,1535130630
2016-12-16,1534306620
2016-12-19,1534306620
2016-12-20,1577155140
2016-12-21,1565619000
2016-12-22,1574683110
2016-12-23,1592811329
2016-12-27,1599403410
2016-12-28,1575507120
2016-12-29,1582923210
2016-12-30,1592811329
2017-01-03,1596436550
2017-01-04,1635834470
2017-01-05,1627626569
2017-01-06,1613673140
2017-01-09,1593974180
2017-01-10,1564425740
2017-01-11,1598078130
2017-01-12,1577558380
2017-01-13,1576737590
2017-01-17,1508612020
2017-01-18,1496300170
2017-01-19,1493837800
2017-01-20,1509432810
2017-01-23,1497120959
2017-01-24,1515178340
2017-01-25,1580841540
2017-01-26,1586587069
2017-01-27,1575916800
2017-01-30,1582483120
2017-01-31,1598898920
2017-02-01,1629268150
2017-02-02,1633372100
2017-02-03,1682619500
2017-02-06,1687544240
2017-02-07,1662099750
2017-02-08,1647325530
2017-02-09,1694931350
2017-02-10,1698214510
2017-02-13,1712167940
2017-02-14,1730225319
2017-02-15,1743357959
2017-02-16,1723659000
2017-02-17,1725300580
2017-02-21,1726121370
2017-02-22,1731046110
2017-02-23,1734329270
2017-02-24,1749924280
2017-02-27,1849239870
2017-02-28,1890279370
2017-03-01,1936243610
2017-03-02,1875505150
2017-03-03,1890279370
2017-03-06,1893562530
2017-03-07,1905874380
2017-03-08,1873863569
2017-03-09,1885354630
2017-03-10,1871401200
2017-03-13,1890279370
2017-03-14,1873042780
2017-03-15,1870580410
2017-03-16,1891920950
2017-03-17,1885354630
2017-03-20,1885354630
2017-03-21,1822153800
2017-03-22,1850060660
2017-03-23,1859089350
2017-03-24,1874684360
2017-03-27,1863193300
2017-03-28,1876325940
2017-03-29,1868938830
2017-03-30,1909157540
2017-03-31,1929158880
2017-04-03,1901176200
2017-04-04,1926689820
2017-04-05,1906937340
2017-04-06,1931627940
2017-04-07,1932450960
2017-04-10,1929981900
2017-04-11,1940681159
2017-04-12,1888830900
2017-04-13,1850971979
2017-04-17,1810644000
2017-04-18,1828750440
2017-04-19,1851795000
2017-04-20,1871547479
2017-04-21,1826281380
2017-04-24,1826281380
2017-04-25,1860025200
2017-04-26,1888830900
2017-04-27,1885538820
2017-04-28,1833688560
2017-05-01,1804059840
2017-05-02,1752209580
2017-05-03,1752209580
2017-05-04,1697890260
2017-05-05,1734926159
2017-05-08,1567853100
2017-05-09,1548100620
2017-05-10,1532463240
2017-05-11,1521763979
2017-05-12,1474851840
2017-05-15,1469090700
2017-05-16,1407364200
2017-05-17,1395018900
2017-05-18,1421355540
2017-05-19,1444400100
2017-05-22,1442754060
2017-05-23,1466621640
2017-05-24,1462506540
2017-05-25,1436169900
2017-05-26,1438638960
2017-05-30,1427116680
2017-05-31,1413948360
2017-06-01,1424647620
2017-06-02,1419709500
2017-06-05,1400780040
2017-06-06,1389257760
2017-06-07,1423824600
2017-06-08,1429585740
2017-06-09,1434523860
2017-06-12,1475674860
2017-06-13,1489666200
2017-06-14,1471559760
2017-06-15,1508595659
2017-06-16,1524233040
2017-06-19,1504480560
2017-06-20,1431231780
2017-06-21,1436992920
2017-06-22,1409010240
2017-06-23,1436992920
2017-06-26,1482259020
2017-06-27,1481436000
2017-06-28,1517648880
2017-06-29,1481436000
2017-06-30,1445962465
2017-07-03,1458140700
2017-07-05,1440279288
2017-07-06,1421605994
2017-07-07,1446774347
2017-07-10,1476813994
2017-07-11,1480873406
2017-07-12,1467071406
2017-07-13,1483309053
2017-07-14,1503606112
2017-07-17,1498734818
2017-07-18,1484932818
2017-07-19,1530398229
2017-07-20,1575051759
2017-07-21,1550695288
2017-07-24,1570180464
2017-07-25,1579111170
2017-07-26,1597784464
2017-07-27,1617269641
2017-07-28,1627824111
2017-07-31,1595348817
2017-08-01,1590477523
2017-08-02,1581546817
2017-08-03,1454081288
2017-08-04,1467071406
2017-08-07,1500358582
2017-08-08,1484120935
2017-08-09,1476813994
2017-08-10,1469507053
2017-08-11,1485744700
2017-08-14,1486556582
2017-08-15,1474378347
2017-08-16,1485744700
2017-08-17,1467883288
2017-08-18,1461388230
2017-08-21,1462200112
2017-08-22,1501982347
2017-08-23,1481685288
2017-08-24,1484120935
2017-08-25,1481685288
2017-08-28,1473566465
2017-08-29,1462200112
2017-08-30,1496299171
2017-08-31,1451645641
2017-09-01,1487368465
2017-09-05,1461388230
2017-09-06,1443526818
2017-09-07,1410239641
2017-09-08,1389130700
2017-09-11,1402120818
2017-09-12,1412675289
2017-09-13,1437031759
2017-09-14,1417546583
2017-09-15,1447586230
2017-09-18,1471942700
2017-09-19,1471942700
2017-09-20,1474378347
2017-09-21,1440279288
2017-09-22,1456516935
2017-09-25,1474378347
2017-09-26,1483309053
2017-09-27,1524715053
2017-09-28,1544200229
2017-09-29,1551507170
2017-10-02,1544157440
2017-10-03,1536796520
2017-10-04,1561332920
2017-10-05,1568693840
2017-10-06,1559697160
2017-10-09,1502445560
2017-10-10,1497538280
2017-10-11,1509806480
2017-10-12,1451737000
2017-10-13,1461551560
2017-10-16,1468912480
2017-10-17,1466458840
2017-10-18,1470548240
2017-10-19,1437833039
2017-10-20,1446829720
2017-10-23,1421475440
2017-10-24,1409207240
2017-10-25,1406753600
2017-10-26,1421475440
2017-10-27,1407571480
2017-10-30,1406753600
2017-10-31,1418203920
2017-11-01,1395303280
2017-11-02,1365041720
2017-11-03,1278346440
2017-11-06,1158118080
2017-11-07,1162207480
2017-11-08,1165479000
2017-11-09,1193286920
2017-11-10,1187561760
2017-11-13,1167114760
2017-11-14,1162207480
2017-11-15,1146667760
2017-11-16,1181018720
2017-11-17,1211280280
2017-11-20,1223548480
2017-11-21,1234998800
2017-11-22,1234180920
2017-11-24,1243177600
2017-11-27,1236634560
2017-11-28,1234180920
2017-11-29,1271803400
2017-11-30,1232545160
2017-12-01,1243177600
2017-12-04,1275892800
2017-12-05,1256263680
2017-12-06,1248902760
2017-12-07,1267714000
2017-12-08,1245631240
2017-12-11,1236634560
2017-12-12,1238270320
2017-12-13,1238270320
2017-12-14,1261988840
2017-12-15,1294704040
2017-12-18,1315968920
2017-12-19,1311061640
2017-12-20,1302882840
2017-12-21,1288161000
2017-12-22,1298793440
2017-12-26,1288161000
2017-12-27,1275892800
2017-12-28,1278346440
2017-12-29,1278346440
2018-01-02,1233064000
2018-01-03,1220352000
2018-01-04,1223530000
2018-01-05,1217174000
2018-01-08,1209229000
2018-01-09,1214790500
2018-01-10,1238625500
2018-01-11,1280734000
2018-01-12,1274378000
2018-01-16,1265638500
2018-01-17,1269611000
2018-01-18,1271200000
2018-01-19,1283912000
2018-01-22,1284706500
2018-01-23,1264844000
2018-01-24,1270405500
2018-01-25,1299802000
2018-01-26,1335554500
2018-01-29,1337143499
2018-01-30,1314103000
2018-01-31,1271994500
2018-02-01,1299007500
2018-02-02,1248159500
2018-02-05,1194928000
2018-02-06,1195722500
2018-02-07,1178243500
2018-02-08,1159970000
2018-02-09,1159175500
2018-02-12,1170298500
2018-02-13,1194133500
2018-02-14,1188572000
2018-02-15,1193339000
2018-02-16,1174271000
2018-02-20,1190955500
2018-02-21,1186188500
2018-02-22,1180627000
2018-02-23,1203667500
2018-02-26,1233064000
2018-02-27,1202078500
2018-02-28,1094026500
2018-03-01,1052712500
2018-03-02,1084492500
2018-03-05,1084492500
2018-03-06,1067808000
2018-03-07,1036822500
2018-03-08,1046356500
2018-03-09,1052712500
2018-03-12,1067013500
2018-03-13,1059068500
2018-03-14,1060657500
2018-03-15,1037617000
2018-03-16,1034439000
2018-03-19,1007426000
2018-03-20,1000275500
2018-03-21,993125000
2018-03-22,964523000
2018-03-23,944660500
2018-03-26,951016500
2018-03-27,964523000
2018-03-28,962139500
2018-03-29,952605500
2018-04-02,942612480
2018-04-03,952431360
2018-04-04,966341440
2018-04-05,958977280
2018-04-06,948340160
2018-04-09,951613120
2018-04-10,940976000
2018-04-11,929520640
2018-04-12,920520000
2018-04-13,922156480
2018-04-16,944248959
2018-04-17,942612480
2018-04-18,949158400
2018-04-19,966341440
2018-04-20,939339520
2018-04-23,926247680
2018-04-24,936884800
2018-04-25,968796160
2018-04-26,957340800
2018-04-27,940976000
2018-04-30,910701120
2018-05-01,907428160
2018-05-02,889426879
2018-05-03,881244480
2018-05-04,916428800
2018-05-07,1012162879
2018-05-08,999889280
2018-05-09,1026891200
2018-05-10,1012981120
2018-05-11,1012162879
2018-05-14,1034255360
2018-05-15,1040801280
2018-05-16,1067803200
2018-05-17,1063712000
2018-05-18,1071894400
2018-05-21,1082531520
2018-05-22,1090713920
2018-05-23,1053074879
2018-05-24,1046528959
2018-05-25,1048165440
2018-05-29,1036710080
2018-05-30,1048165440
2018-05-31,1021981760
2018-06-01,1023618240
2018-06-04,1020345280
2018-06-05,1003980480
2018-06-06,1031800640
2018-06-07,1057166080
2018-06-08,1072712640
2018-06-11,1112806400
2018-06-12,1097259840
2018-06-13,1102169280
2018-06-14,1124261760
2018-06-15,1126716480
2018-06-18,1116897600
2018-06-19,1105442240
2018-06-20,1170901440
2018-06-21,1134080640
2018-06-22,1125080000
2018-06-25,1122625280
2018-06-26,1145536000
2018-06-27,1129989440
2018-06-28,1120170560
2018-06-29,1095623360
2018-07-02,1093900360
2018-07-03,1097158440
2018-07-05,1113448840
2018-07-06,1135440880
2018-07-09,1162320040
2018-07-10,1137069920
2018-07-11,1141142520
2018-07-12,1143586080
2018-07-13,1119150480
2018-07-16,1062948600
2018-07-17,1044214640
2018-07-18,1064577640
2018-07-19,1049101760
2018-07-20,1050730800
2018-07-23,1056432440
2018-07-24,1054803400
2018-07-25,1068650239
2018-07-26,1064577640
2018-07-27,1026295200
2018-07-30,1037698480
2018-07-31,1067021200
2018-08-01,1049101760
2018-08-02,1060505040
2018-08-03,1120779520
2018-08-06,1159876480
2018-08-07,1181868520
2018-08-08,1188384680
2018-08-09,1165578120
2018-08-10,1161505520
2018-08-13,1159876480
2018-08-14,1173723320
2018-08-15,1175352360
2018-08-16,1204675080
2018-08-17,1181868520
2018-08-20,1177795920
2018-08-21,1207118640
2018-08-22,1211191240
2018-08-23,1181054000
2018-08-24,1186755640
2018-08-27,1185941120
2018-08-28,1176981400
2018-08-29,1182683040
2018-08-30,1191642760
2018-08-31,1194900840
2018-09-04,1206304120
2018-09-05,1239699440
2018-09-06,1212820280
2018-09-07,1234812320
2018-09-10,1224223560
2018-09-11,1221780000
2018-09-12,1296715840
2018-09-13,1308119120
2018-09-14,1332554720
2018-09-17,1325224040
2018-09-18,1320336920
2018-09-19,1348030600
2018-09-20,1348030600
2018-09-21,1333369240
2018-09-24,1316264320
2018-09-25,1325224040
2018-09-26,1318707880
2018-09-27,1342328960
2018-09-28,1343958000
2018-10-01,1310064559
2018-10-02,1310871250
2018-10-03,1322971600
2018-10-04,1322971600
2018-10-05,1309257870
2018-10-08,1348785680
2018-10-09,1356045890
2018-10-10,1319744840
2018-10-11,1293930760
2018-10-12,1301190970
2018-10-15,1319744840
2018-10-16,1336685330
2018-10-17,1347172300
2018-10-18,1376213140
2018-10-19,1389120180
2018-10-22,1418967710
2018-10-23,1392346940
2018-10-24,1296350830
2018-10-25,1319744840
2018-10-26,1286670550
2018-10-29,1286670550
2018-10-30,1333458570
2018-10-31,1356852580
2018-11-01,1396380390
2018-11-02,1386700110
2018-11-05,1405253980
2018-11-06,1419774400
2018-11-07,1427841300
2018-11-08,1431068059
2018-11-09,1359272650
2018-11-12,1407674050
2018-11-13,1408480740
2018-11-14,1383473350
2018-11-15,1399607150
2018-11-16,1410900809
2018-11-19,1392346940
2018-11-20,1343138850
2018-11-21,1380246590
2018-11-23,1373793070
2018-11-26,1372179690
2018-11-27,1381053280
2018-11-28,1399607150
2018-11-29,1423807850
2018-11-30,1422194470
2018-12-03,1424614540
2018-12-04,1388313490
2018-12-06,1392346940
2018-12-07,1360079340
2018-12-10,1336685330
2018-12-11,1365726170
2018-12-12,1381053280
2018-12-13,1342332160
2018-12-14,1316518080
2018-12-17,1281023720
2018-12-18,1286670550
2018-12-19,1269730060
2018-12-20,1250369500
2018-12-21,1222135350
2018-12-24,1210035000
2018-12-26,1251176190
2018-12-27,1260856470
2018-12-28,1257629710
2018-12-31,1268986290
2019-01-02,1304482410
