,HUM
2018-07-27,43392105269
2018-07-30,43102916374
2018-07-31,43265412991
2018-08-01,43810740623
2018-08-02,44300984656
2018-08-03,44632863341
2018-08-06,44492400163
2018-08-07,44313378466
2018-08-08,44648011331
2018-08-09,44577779742
2018-08-10,44760932709
2018-08-13,44627354981
2018-08-14,45353081401
2018-08-15,44906904247
2018-08-16,45454986059
2018-08-17,44703094930
2018-08-20,44946839857
2018-08-21,44889002078
2018-08-22,44642502971
2018-08-23,45313145791
2018-08-24,45642270297
2018-08-27,45770339665
2018-08-28,45890146493
2018-08-29,46071922370
2018-08-30,45770339665
2018-08-31,45892900673
2018-09-04,45869490143
2018-09-05,45840571254
2018-09-06,45978280252
2018-09-07,46425834495
2018-09-10,45264947642
2018-09-11,45840571254
2018-09-12,45660172466
2018-09-13,46536001694
2018-09-14,46440982485
2018-09-17,46000313691
2018-09-18,46268846238
2018-09-19,46242681528
2018-09-20,46498820264
2018-09-21,46512591164
2018-09-24,46905061808
2018-09-25,45970017712
2018-09-26,45844702524
2018-09-27,46143531049
2018-09-28,46617250002
2018-10-01,46219384423
2018-10-02,45940781627
2018-10-03,45427278434
2018-10-04,45234714737
2018-10-05,45223789137
2018-10-08,45567945532
2018-10-09,45770069129
2018-10-10,44904215342
2018-10-11,43690108060
2018-10-12,43477058863
2018-10-15,43294055065
2018-10-16,44842758843
2018-10-17,44805884943
2018-10-18,45383576035
2018-10-19,44846855943
2018-10-22,44610589846
2018-10-23,44498602448
2018-10-24,43393751164
2018-10-25,43918179956
2018-10-26,43463401863
2018-10-29,43375997064
2018-10-30,44180394353
2018-10-31,43758393059
2018-11-01,43821215258
2018-11-02,44118937853
2018-11-05,44605127046
2018-11-06,45315291036
2018-11-07,48343047892
2018-11-08,46377805620
2018-11-09,46290400822
2018-11-12,46112859824
2018-11-13,45623939231
2018-11-14,43758393059
2018-11-15,43430625063
2018-11-16,43665525460
2018-11-19,42391327379
2018-11-20,41957034785
2018-11-21,41667506389
2018-11-23,41779493788
2018-11-26,42821522872
2018-11-27,42286168480
2018-11-28,44917872342
2018-11-29,45107704639
2018-11-30,44995717241
2018-12-03,45543362933
2018-12-04,44312867251
2018-12-06,43192993267
2018-12-07,41790419388
2018-12-10,41970691785
2018-12-11,41799979287
2018-12-12,42407715778
2018-12-13,42678124375
2018-12-14,40961439500
2018-12-17,41410754793
2018-12-18,39881170815
2018-12-19,38688914733
2018-12-20,37978750743
2018-12-21,37507584250
2018-12-24,37332774653
2018-12-26,38596047134
2018-12-27,38844604531
2018-12-28,38550979035
2018-12-31,38784521267
2019-01-02,38122498406
2019-01-03,36512794560
2019-01-04,37449644906
2019-01-07,37444229586
2019-01-08,37220847640
2019-01-09,37399553197
2019-01-10,37233032109
2019-01-11,38377018443
2019-01-14,38188836075
2019-01-15,39072887052
2019-01-16,39707833313
2019-01-17,39399160077
2019-01-18,40013798888
2019-01-22,40449732142
2019-01-23,40517423641
2019-01-24,40686652388
2019-01-25,40706959838
2019-01-28,40835573686
2019-01-29,40725913458
2019-01-30,41479996757
2019-01-31,41831992552
2019-02-01,41467812287
2019-02-04,41421782068
2019-02-05,41076555423
2019-02-06,40854527306
2019-02-07,41152369902
2019-02-08,40464624272
2019-02-11,39770109492
2019-02-12,40118043797
2019-02-13,40526900451
2019-02-14,40826096876
2019-02-15,42009344279
2019-02-19,41345967589
2019-02-20,41817100422
2019-02-21,41638394864
2019-02-22,41925406820
2019-02-25,41274214600
2019-02-26,40933049445
2019-02-27,38986241934
2019-02-28,38589569749
2019-03-01,39399160077
2019-03-04,37590443224
2019-03-05,37532228535
2019-03-06,36837713755
2019-03-07,36342211983
2019-03-08,36319196873
2019-03-11,36973096753
2019-03-12,37155863801
2019-03-13,38317449923
2019-03-14,37882870500
2019-03-15,37926193059
2019-03-18,38201020545
2019-03-19,38808890206
2019-03-20,37272293179
2019-03-21,37468598526
2019-03-22,36905405254
2019-03-25,36575070739
2019-03-26,35593544004
2019-03-27,35590836344
2019-03-28,35552929104
2019-03-29,36011877468
2019-04-01,36241454253
2019-04-02,35429725635
2019-04-03,35624216352
2019-04-04,36652045767
2019-04-05,37342217687
2019-04-08,36947833732
2019-04-09,37092351140
2019-04-10,35994288967
2019-04-11,35216326098
2019-04-12,34212808023
2019-04-15,34306001492
2019-04-16,31753310829
2019-04-17,31454821604
2019-04-18,32508312988
2019-04-22,32766283314
2019-04-23,33556401853
2019-04-24,33750892570
2019-04-25,34016966676
2019-04-26,34846253484
2019-04-29,34689580406
2019-04-30,34496440319
2019-05-01,33247107587
2019-05-02,33411884445
2019-05-03,33698218001
2019-05-06,33718477450
2019-05-07,33128252149
2019-05-08,33465909644
2019-05-09,32940514582
2019-05-10,32963475291
2019-05-13,31831647368
2019-05-14,31754661459
2019-05-15,32912151352
2019-05-16,32714959375
2019-05-17,33471312164
2019-05-20,33769801389
2019-05-21,34678775366
2019-05-22,35214975468
2019-05-23,35048847981
2019-05-24,35566139263
2019-05-28,34042628645
2019-05-29,33906215017
2019-05-30,33476714684
2019-05-31,33071525690
2019-06-03,33808969659
2019-06-04,34147977784
2019-06-05,34026421086
2019-06-06,33340301056
2019-06-07,33613128312
2019-06-10,33721178710
2019-06-11,32848671743
2019-06-12,33236302547
2019-06-13,34404597480
2019-06-14,34012914786
2019-06-17,34410000000
2019-06-18,34840850964
2019-06-19,34682827256
2019-06-20,34958355772
2019-06-21,36495372689
2019-06-24,36099638105
2019-06-25,35364895396
2019-06-26,35379752326
2019-06-27,35737669270
2019-06-28,35832213369
2019-07-01,34815445417
2019-07-02,34587466511
2019-07-03,34998095184
2019-07-05,35283402120
2019-07-08,35216741621
2019-07-09,34682124419
2019-07-10,35718028574
2019-07-11,37355210429
2019-07-12,38829740667
2019-07-15,38039147149
2019-07-16,37903159731
2019-07-17,37593855016
2019-07-18,37773838363
2019-07-19,37552525506
2019-07-22,37621852425
2019-07-23,37552525506
2019-07-24,36808594337
2019-07-25,36588614691
2019-07-26,36912584716
2019-07-29,37465866857
2019-07-30,37932490350
2019-07-31,39563006156
2019-08-01,39754988393
2019-08-02,39187040942
2019-08-05,38220463706
2019-08-06,38963061665
2019-08-07,39181708102
2019-08-08,39363024659
2019-08-09,39700326784
2019-08-12,39396354909
2019-08-13,40645572660
2019-08-14,39503011707
2019-08-15,38804409677
2019-08-16,39596336406
2019-08-19,39805650372
2019-08-20,39252368231
2019-08-21,39729657404
2019-08-22,38505770642
2019-08-23,38257793586
2019-08-26,38501771012
2019-08-27,36271310715
2019-08-28,36807261127
2019-08-29,37261885731
2019-08-30,37757839843
2019-09-03,37377874999
2019-09-04,36553951231
2019-09-05,36624611360
2019-09-06,36464626162
2019-09-09,36755265938
2019-09-10,36909918296
2019-09-11,36904585456
2019-09-12,35780689443
2019-09-13,36621944940
2019-09-16,37100567323
2019-09-17,36500622832
2019-09-18,36413964183
2019-09-19,37117899053
2019-09-20,36967246325
2019-09-23,36969912745
2019-09-24,36659274820
2019-09-25,35688697954
2019-09-26,35186077792
2019-09-27,34342155874
2019-09-30,33864257998
2019-10-01,33693393631
2019-10-02,33840416459
2019-10-03,33584782172
2019-10-04,33915914667
2019-10-07,33807303209
2019-10-08,33533125503
2019-10-09,33616570892
2019-10-10,34590100427
2019-10-11,35266935247
2019-10-14,34967591472
2019-10-15,36641797366
2019-10-16,36473582059
2019-10-17,37815330929
2019-10-18,38313354201
2019-10-21,38033878375
2019-10-22,38425939249
2019-10-23,38439184549
2019-10-24,37962353756
2019-10-25,38158384193
2019-10-28,38327924031
2019-10-29,39184894928
2019-10-30,38966347481
2019-10-31,38967672011
2019-11-01,39232578007
2019-11-04,39337215876
2019-11-05,39040521160
2019-11-06,40390217210
2019-11-07,41741237789
2019-11-08,42064423104
2019-11-11,42061774044
2019-11-12,42423370729
2019-11-13,42239261062
2019-11-14,42120053364
2019-11-15,44444603478
2019-11-18,44310825950
2019-11-19,44521426217
2019-11-20,44738649134
2019-11-21,44831366233
2019-11-22,44800902043
2019-11-25,45672442770
2019-11-26,45310846085
2019-11-27,45290978136
2019-11-29,45196936507
2019-12-02,44802226573
2019-12-03,45277732836
2019-12-04,45579725671
2019-12-05,45724099439
2019-12-06,46112186723
2019-12-09,45336012155
2019-12-10,45638004990
2019-12-11,45667144650
2019-12-12,45965163895
2019-12-13,46773127183
2019-12-16,48461902908
2019-12-17,48202295032
2019-12-18,48683099414
2019-12-19,48424816068
2019-12-20,48847341132
2019-12-23,48710914544
2019-12-24,48787737283
2019-12-26,48955952590
2019-12-27,49140062258
2019-12-30,48712239074
2019-12-31,48430119466
2020-01-02,47996716673
2020-01-03,48210775370
2020-01-06,48962623508
2020-01-07,48476366716
2020-01-08,49550624250
2020-01-09,48164528120
2020-01-10,48112995471
2020-01-13,47156338086
2020-01-14,47205228035
2020-01-15,48106388721
2020-01-16,48510721815
2020-01-17,48434083516
2020-01-21,48212096720
2020-01-22,48324411468
2020-01-23,48041642572
2020-01-24,47158980786
2020-01-27,45838952156
2020-01-28,46623834044
2020-01-29,46454701246
2020-01-30,45354016713
2020-01-31,44429071727
2020-02-03,44012846483
2020-02-04,45289270564
2020-02-05,48202847270
2020-02-06,47456284531
2020-02-07,46678009393
2020-02-10,46643654294
2020-02-11,47194657235
2020-02-12,49399990352
2020-02-13,50237726239
2020-02-14,49662938998
2020-02-18,49170075455
2020-02-19,50015739442
2020-02-20,49020762908
2020-02-21,48846344710
2020-02-24,45739850907
2020-02-25,43871462035
2020-02-26,43428809792
2020-02-27,41533993921
2020-02-28,42240916160
2020-03-02,45634142909
2020-03-03,42992764299
2020-03-04,49199145155
2020-03-05,48969230258
2020-03-06,48494865615
2020-03-09,44555921325
2020-03-10,46154754801
2020-03-11,43369349043
2020-03-12,38722161163
2020-03-13,41478497222
2020-03-16,35704197809
2020-03-17,36017357754
2020-03-18,32581847806
2020-03-19,33851665137
2020-03-20,30471651888
2020-03-23,28333707621
2020-03-24,30927517631
2020-03-25,35545635811
2020-03-26,40232464191
2020-03-27,39253343855
2020-03-30,41124375427
2020-03-31,41528516331
2020-04-01,39509089402
2020-04-02,39688946679
2020-04-03,38567483656
2020-04-06,43307251905
2020-04-07,42325971759
2020-04-08,44601959805
2020-04-09,45215590516
2020-04-13,46056687783
2020-04-14,46579067375
2020-04-15,46754957212
2020-04-16,49898492125
2020-04-17,49406529572
2020-04-20,48578657105
2020-04-21,47458516562
2020-04-22,48557497425
2020-04-23,48412024627
2020-04-24,48811413581
2020-04-27,49397272212
2020-04-28,47988831034
2020-04-29,49907749485
2020-04-30,50494930596
2020-05-01,49227994775
2020-05-04,49968583564
2020-05-05,50791166111
2020-05-06,49591676770
2020-05-07,49119551417
2020-05-08,49923619245
2020-05-11,50259529159
2020-05-12,50744879312
2020-05-13,49913039405
2020-05-14,51022600108
2020-05-15,52663797763
2020-05-18,51890146975
2020-05-19,52167867771
2020-05-20,51734094337
2020-05-21,52273666169
2020-05-22,52162577851
2020-05-26,52514357525
2020-05-27,52811915521
2020-05-28,53403064072
2020-05-29,54307640378
2020-06-01,53097571197
2020-06-02,53547214390
2020-06-03,52070004252
2020-06-04,51876922175
2020-06-05,51558204500
2020-06-08,52647928003
2020-06-09,51600523859
2020-06-10,51908661694
2020-06-11,49399917172
2020-06-12,50084961802
2020-06-15,50102154042
2020-06-16,49989743244
2020-06-17,50254239240
2020-06-18,50131248601
2020-06-19,50354747718
2020-06-22,50229112120
2020-06-23,50489640676
2020-06-24,49169805656
2020-06-25,49742439487
2020-06-26,49545389970
2020-06-29,50169600521
2020-06-30,51306303724
2020-07-01,51809112116
2020-07-02,51854100236
2020-07-06,52458793487
2020-07-07,51828959816
2020-07-08,51074747228
2020-07-09,50667207794
2020-07-10,50489901676
2020-07-13,50528273896
2020-07-14,52469378926
2020-07-15,52314566869
2020-07-16,52383372228
2020-07-17,53521307011
2020-07-20,52498488886
2020-07-21,52608312824
2020-07-22,53240792855
2020-07-23,52629483704
2020-07-24,51887179735
2020-07-27,51738983577
2020-07-28,51160753926
2020-07-29,52450854407
2020-07-30,52734014922
2020-07-31,51928198315
2020-08-03,52206066110
2020-08-04,51760154457
2020-08-05,53444562572
2020-08-06,53936785524
2020-08-07,55300984084
2020-08-10,55541802840
2020-08-11,55013854028
2020-08-12,55581498239
2020-08-13,55507400161
2020-08-14,55840841515
2020-08-17,55574882339
2020-08-18,55199099225
2020-08-19,55308923164
2020-08-20,54774358452
2020-08-21,55413454382
2020-08-24,53731692627
2020-08-25,53699936308
2020-08-26,53420745332
2020-08-27,53912968285
2020-08-28,53991035903
2020-08-31,54934463229
2020-09-01,54892121470
2020-09-02,56601670004
2020-09-03,55742926197
2020-09-04,54672473593
2020-09-08,53637746849
2020-09-09,54014853143
2020-09-10,52049930873
2020-09-11,51783971697
2020-09-14,53407513532
2020-09-15,52925876020
2020-09-16,52804143461
2020-09-17,52596404205
2020-09-18,53275195534
2020-09-21,52200773390
2020-09-22,51175308906
2020-09-23,50998002789
2020-09-24,51207065226
2020-09-25,53039669498
2020-09-28,52927199200
2020-09-29,53125676197
2020-09-30,54672384832
2020-10-01,54866563009
2020-10-02,53935300323
2020-10-05,55429283440
2020-10-06,54977521967
2020-10-07,56722483681
2020-10-08,56446407225
2020-10-09,57254822493
2020-10-12,56869108018
2020-10-13,57171603274
2020-10-14,55875761154
2020-10-15,57508442969
2020-10-16,57820184804
2020-10-19,57207268653
2020-10-20,57647141667
2020-10-21,57755458745
2020-10-22,58274588157
2020-10-23,58690684251
2020-10-26,57478061349
2020-10-27,57083100295
2020-10-28,54587844673
2020-10-29,52408293706
2020-10-30,52742491521
2020-11-02,53970965702
2020-11-03,55932561573
2020-11-04,59707808035
2020-11-05,58225713378
2020-11-06,57137258834
2020-11-09,55874440214
2020-11-10,56888922118
2020-11-11,56272043148
2020-11-12,57038188336
2020-11-13,57249538733
2020-11-16,56607561902
2020-11-17,55774048775
2020-11-18,55273412523
2020-11-19,53784713165
2020-11-20,53657902927
2020-11-23,54064752441
2020-11-24,53919449043
2020-11-25,52974976957
2020-11-27,53694889247
2020-11-30,52906288078
2020-12-01,53593176868
2020-12-02,53597139688
2020-12-03,53343519212
2020-12-04,54525760494
2020-12-07,53331630752
2020-12-08,54063431501
2020-12-09,53912844343
2020-12-10,52504722325
2020-12-11,51665925437
2020-12-14,51282852843
2020-12-15,51824438235
2020-12-16,51881238654
2020-12-17,52354135167
2020-12-18,51730651496
2020-12-21,51385886161
2020-12-22,51310592583
2020-12-23,53509957649
2020-12-24,53475613210
2020-12-28,54183637039
2020-12-29,53900955883
2020-12-30,53644693527
2020-12-31,52896520549
2021-01-04,53144068065
2021-01-05,53271709753
2021-01-06,56449858854
2021-01-07,57721118494
2021-01-08,56313191996
2021-01-11,55896744872
2021-01-12,54469478725
2021-01-13,53637873787
2021-01-14,52217054190
2021-01-15,52450419296
2021-01-19,52514884795
2021-01-20,53034476717
2021-01-21,53454791770
2021-01-22,52240261769
2021-01-25,52088123192
2021-01-26,51037335558
2021-01-27,48726892074
2021-01-28,50256013710
2021-01-29,49394754643
2021-02-01,48980886140
2021-02-02,48605696936
2021-02-03,48984754070
2021-02-04,49650038019
2021-02-05,48903527541
2021-02-08,48779753783
2021-02-09,49327710524
2021-02-10,48735917244
2021-02-11,49147207127
2021-02-12,49076295078
2021-02-16,48368463899
2021-02-17,48674030364
2021-02-18,48778464473
2021-02-19,48595382456
2021-02-22,48979596830
2021-02-23,48773307233
2021-02-24,49174282637
2021-02-25,49069848528
2021-02-26,48948653390
2021-03-01,49628119750
2021-03-02,49806044527
2021-03-03,49330289144
2021-03-04,50097428582
2021-03-05,51493751291
2021-03-08,51710355367
2021-03-09,51939852544
2021-03-10,51960481503
2021-03-11,51754191907
2021-03-12,52414318616
2021-03-15,52353721047
2021-03-16,51974663913
2021-03-17,51975953223
2021-03-18,52571614434
2021-03-19,52838501600
2021-03-22,52135827661
2021-03-23,52089412501
2021-03-24,53462527630
2021-03-25,53693314117
2021-03-26,54615170752
2021-03-29,54830485519
2021-03-30,54887215158
2021-03-31,53954120161
2021-04-01,53126630614
2021-04-05,53169098973
2021-04-06,52420111545
2021-04-07,52986356336
2021-04-08,52396946985
2021-04-09,53759795244
2021-04-12,53176820493
2021-04-13,53678719285
2021-04-14,54404542154
2021-04-15,55844605612
2021-04-16,56017052889
2021-04-19,56614183760
2021-04-20,57010555114
2021-04-21,57197158511
2021-04-22,57224183830
2021-04-23,57736377982
2021-04-26,57414647987
2021-04-27,57756968702
2021-04-28,56446884162
2021-04-29,57607685984
2021-04-30,57298825189
2021-05-03,57988614298
2021-05-04,59584395074
2021-05-05,59209901359
2021-05-06,59921568108
2021-05-07,59852074429
2021-05-10,60481378300
2021-05-11,58652665008
2021-05-12,58393994092
2021-05-13,58677116488
2021-05-14,58265302094
2021-05-17,57970597419
2021-05-18,57841905421
2021-05-19,57216462310
2021-05-20,56592306120
2021-05-21,57396631108
2021-05-24,56983529794
2021-05-25,56866420076
2021-05-26,56475196402
2021-05-27,56542116241
2021-05-28,56328487524
2021-06-01,55498424137
2021-06-02,55195997942
2021-06-03,55421208938
2021-06-04,54865259507
2021-06-07,53535871168
2021-06-08,54350491515
2021-06-09,54404542154
2021-06-10,54174183478
2021-06-11,53945111721
2021-06-14,53422622209
2021-06-15,54650343870
2021-06-16,55095618183
2021-06-17,55201145622
2021-06-18,54501061153
2021-06-21,56051799728
2021-06-22,56074964288
2021-06-23,56426293443
2021-06-24,56718424278
2021-06-25,56844542436
2021-06-28,57252496070
2021-06-29,56919183795
2021-06-30,56897488074
2021-07-01,57528511444
2021-07-02,58060575956
2021-07-06,58294478712
2021-07-07,58794413725
2021-07-08,58411430091
2021-07-09,58559225788
2021-07-12,58901083663
2021-07-13,59158119659
2021-07-14,59132416059
2021-07-15,60008908806
2021-07-16,60519125258
2021-07-19,59237800818
2021-07-20,59182538079
2021-07-21,59565521713
2021-07-22,59593795672
2021-07-23,60560251017
2021-07-26,60057745645
2021-07-27,60082164065
2021-07-28,56652018698
2021-07-29,55359127638
2021-07-30,54730674628
2021-08-02,55208761580
2021-08-03,54683122969
2021-08-04,54775655927
2021-08-05,53450635368
2021-08-06,53876029941
2021-08-09,53547023866
2021-08-10,53309265570
2021-08-11,52538157582
2021-08-12,52144892508
2021-08-13,52791338038
2021-08-16,52969978055
2021-08-17,53124199653
2021-08-18,52455906063
2021-08-19,53166610592
2021-08-20,53156329152
2021-08-23,53266854631
2021-08-24,52993111295
2021-08-25,52255417986
2021-08-26,51760623694
2021-08-27,52147462868
2021-08-30,52115333368
2021-08-31,52103766749
2021-09-01,52126899988
2021-09-02,53484050047
2021-09-03,53406939248
2021-09-07,53169180952
2021-09-08,53142192173
2021-09-09,53607427325
2021-09-10,51661664836
2021-09-13,52570287081
2021-09-14,51662950016
2021-09-15,51535717198
2021-09-16,51300529261
2021-09-17,52408354404
2021-09-20,51935408171
2021-09-21,51503587698
2021-09-22,51452180499
2021-09-23,51593550297
2021-09-24,51267114582
2021-09-27,51535717198
2021-09-28,50764609210
2021-09-29,50809590509
2021-09-30,50049359021
2021-10-01,50358027816
2021-10-04,49510474750
2021-10-05,49941324943
2021-10-06,50480209215
2021-10-07,51941241512
2021-10-08,53085888294
2021-10-11,53357259610
2021-10-12,54071056199
2021-10-13,54105781438
2021-10-14,55943646890
2021-10-15,56717891118
2021-10-18,56402791722
2021-10-19,56782197117
2021-10-20,58451580851
2021-10-21,59265694798
2021-10-22,59399451276
2021-10-25,59601372113
2021-10-26,60074664265
2021-10-27,58986606762
2021-10-28,60138970264
2021-10-29,59567932993
2021-11-01,59098499200
2021-11-02,58789830405
2021-11-03,59090782481
2021-11-04,58331971692
2021-11-05,58316538253
2021-11-08,58454153091
2021-11-09,57926843899
2021-11-10,57683767222
2021-11-11,57425257107
2021-11-12,57286356149
2021-11-15,56356491403
2021-11-16,57120446671
2021-11-17,56383499923
2021-11-18,57357092748
2021-11-19,55929499570
2021-11-22,55610541815
2021-11-23,56233023885
2021-11-24,56099267407
2021-11-26,55108955023
2021-11-29,55054937983
2021-11-30,53979741680
2021-12-01,53710942604
2021-12-02,54202240437
2021-12-03,54235679556
2021-12-06,55624689135
2021-12-07,55690281253
2021-12-08,56589279120
2021-12-09,58168634455
2021-12-10,59314567357
2021-12-13,59723553511
2021-12-14,59400737396
2021-12-15,59393020676
2021-12-16,58836130725
2021-12-17,58303677053
2021-12-20,58016872297
2021-12-21,57893404779
2021-12-22,58652215567
2021-12-23,59230969558
2021-12-27,59705547831
2021-12-28,59997497067
2021-12-29,60321599301
2021-12-30,59969202427
2021-12-31,58881460680
2022-01-03,59083292100
2022-01-04,58263272620
2022-01-05,57862148540
2022-01-06,46653523140
2022-01-07,46100073460
2022-01-10,48893978840
2022-01-11,49716537080
2022-01-12,50176052640
2022-01-13,49961527420
2022-01-14,49716537080
2022-01-18,49236711440
2022-01-19,47962253920
2022-01-20,48618523380
2022-01-21,47633484500
2022-01-24,48122195800
2022-01-25,47606827520
2022-01-26,47867050420
2022-01-27,48623600900
2022-01-28,49020916840
2022-01-31,49823165000
2022-02-01,49592137840
2022-02-02,50930064360
2022-02-03,54102244980
2022-02-04,54564299300
2022-02-07,54627768300
2022-02-08,54964154000
2022-02-09,55413514520
2022-02-10,54858795460
2022-02-11,53817903860
2022-02-14,53268262320
2022-02-15,53580529800
2022-02-16,54427206260
2022-02-17,53911837980
2022-02-18,53536101500
2022-02-22,53386314660
2022-02-23,52521866880
2022-02-24,53478979400
2022-02-25,54920995080
2022-02-28,55131712160
2022-03-01,54710278000
2022-03-02,55402090100
2022-03-03,55346237380
2022-03-04,56029163820
2022-03-07,54180946540
2022-03-08,53905491080
2022-03-09,54477981460
2022-03-10,54748359400
2022-03-11,54090820560
2022-03-14,54829599720
2022-03-15,55836218060
2022-03-16,56210685160
2022-03-17,55991082420
2022-03-18,55930152180
2022-03-21,55455404060
2022-03-22,55653427340
2022-03-23,54660772180
2022-03-24,55525219960
2022-03-25,55286576520
2022-03-28,55224376900
2022-03-29,55719435100
2022-03-30,55775287820
2022-03-31,55059013910
2022-04-01,55848517430
2022-04-04,55377851870
2022-04-05,56077524060
2022-04-06,56815153150
2022-04-07,57896924800
2022-04-08,57923494630
2022-04-11,57103625590
2022-04-12,56813887920
2022-04-13,58046221940
2022-04-14,58271432880
2022-04-18,57437646310
2022-04-19,58034834870
2022-04-20,58895191270
2022-04-21,57684366160
2022-04-22,56236943040
2022-04-25,55863700190
2022-04-26,54468151500
2022-04-27,56096502510
2022-04-28,58072791770
2022-04-29,56247064880
2022-05-02,54848985730
2022-05-03,54883146940
2022-05-04,55966183820
2022-05-05,54910982000
2022-05-06,54488395180
2022-05-09,53710278730
2022-05-10,54759154400
2022-05-11,54623774790
2022-05-12,54270775620
2022-05-13,55529679470
2022-05-16,55794112540
2022-05-17,55744768570
2022-05-18,53144720920
2022-05-19,54657936000
2022-05-20,55622041260
2022-05-23,55845986970
2022-05-24,55723259660
2022-05-25,56263512870
2022-05-26,57216231060
2022-05-27,58353672830
2022-05-31,57470542290
2022-06-01,56630429570
2022-06-02,56878414650
2022-06-03,55975040430
2022-06-06,56188864300
2022-06-07,56907514940
2022-06-08,57001141960
2022-06-09,56887271260
2022-06-10,56200251370
2022-06-13,53934224440
2022-06-14,53636895390
2022-06-15,54812294060
2022-06-16,53545798830
2022-06-17,54207514120
2022-06-21,56806296540
2022-06-22,56688630150
2022-06-23,57522416720
2022-06-24,57796971630
2022-06-27,58756015970
2022-06-28,58477665370
2022-06-29,59254516590
2022-06-30,59244556040
2022-07-01,60622925120
2022-07-05,59858430240
2022-07-06,60435598560
2022-07-07,60292572200
2022-07-08,61182373360
2022-07-11,61644361160
2022-07-12,61155793240
2022-07-13,59939436320
2022-07-14,59817927200
2022-07-15,61708912880
2022-07-18,61319071120
2022-07-19,62692377320
2022-07-20,61221610680
2022-07-21,61476020400
2022-07-22,61889910840
2022-07-25,62246843880
2022-07-26,62308864160
2022-07-27,60545716200
2022-07-28,61262113720
2022-07-29,61007704000
2022-08-01,60076134080
2022-08-02,60550779080
2022-08-03,60982389600
2022-08-04,60745699960
2022-08-05,61263379440
2022-08-08,61074787160
2022-08-09,61734227280
2022-08-10,61513992000
2022-08-11,61269708040
2022-08-12,62891095360
2022-08-15,63110064920
2022-08-16,62680985840
2022-08-17,62744271840
2022-08-18,62765789080
2022-08-19,63268279920
2022-08-22,63402446240
2022-08-23,62424044680
2022-08-24,62734146080
2022-08-25,62687314440
2022-08-26,61603858120
2022-08-29,61791184680
2022-08-30,61470957520
2022-08-31,60979858160
2022-09-01,61638032560
2022-09-02,61311476800
2022-09-06,60695071160
2022-09-07,60965935240
2022-09-08,61559557920
2022-09-09,60564702000
2022-09-12,61531712080
2022-09-13,59272401880
2022-09-14,58077562200
2022-09-15,62936661280
2022-09-16,63259419880
2022-09-19,63421432040
2022-09-20,63651793080
2022-09-21,62100020360
2022-09-22,62515176520
2022-09-23,61627906800
2022-09-26,61087444360
2022-09-27,61679801320
2022-09-28,62502519320
2022-09-29,62154446320
2022-09-30,60961212360
2022-10-03,62761690880
2022-10-04,63296934320
2022-10-05,63413783240
2022-10-06,62734049200
2022-10-07,63256728240
2022-10-10,62450093760
2022-10-11,62632277560
2022-10-12,62092008360
2022-10-13,62842103040
2022-10-14,62822000000
2022-10-17,62669970760
2022-10-18,63033081920
2022-10-19,62848385240
2022-10-20,63494195400
2022-10-21,64146287760
2022-10-24,65578629360
2022-10-25,66523472240
2022-10-26,67734680400
2022-10-27,68413158000
2022-10-28,69711060520
2022-10-31,70119403520
2022-11-01,69668341560
2022-11-02,70307869520
2022-11-03,70737572000
2022-11-04,69361770200
2022-11-07,69723624920
2022-11-08,70076684560
2022-11-09,69540184680
2022-11-10,70147045200
2022-11-11,66406623320
2022-11-14,66591320000
2022-11-15,64442807600
2022-11-16,65033334400
2022-11-17,65367547440
2022-11-18,66578755600
2022-11-21,65985715919
2022-11-22,66691835199
2022-11-23,67634165199
2022-11-25,67967121800
2022-11-28,67130332759
2022-11-29,66985842160
2022-11-30,69091635600
2022-12-01,68899400280
2022-12-02,68699626320
2022-12-05,68780038480
2022-12-06,68645599400
2022-12-07,69001171920
2022-12-08,68772499840
2022-12-09,67021022479
2022-12-12,66590063560
2022-12-13,65719350639
2022-12-14,65524602440
2022-12-15,63882435360
2022-12-16,63265523320
2022-12-19,63430116960
2022-12-20,63038107680
2022-12-21,63840972840
2022-12-22,64383754919
2022-12-23,64575990240
2022-12-27,64628760720
2022-12-28,64745609639
2022-12-29,64480500800
2022-12-30,64353600360
2023-01-03,62563752450
2023-01-04,61517460600
2023-01-05,61004940100
2023-01-06,61569962700
2023-01-09,60216158550
2023-01-10,60201157950
2023-01-11,61627465000
2023-01-12,61788721450
2023-01-13,61422456800
2023-01-17,61309952300
2023-01-18,60596173750
2023-01-19,61467458600
2023-01-20,62164986500
2023-01-23,61821222750
2023-01-24,62546251750
2023-01-25,62780011100
2023-01-26,62422496800
2023-01-27,60213658450
2023-01-30,60616174550
2023-01-31,63965058500
2023-02-01,64162566400
2023-02-02,61223698850
2023-02-03,59573632850
2023-02-06,60779931100
2023-02-07,60127405000
2023-02-08,61778721050
2023-02-09,61493709650
2023-02-10,62329993100
2023-02-13,62745009700
2023-02-14,62712508400
2023-02-15,62292491600
2023-02-16,63213778450
2023-02-17,63770050700
2023-02-21,62925016900
2023-02-22,62951267950
2023-02-23,63833803250
2023-02-24,63430037100
2023-02-27,63316282550
2023-02-28,61879975100
2023-03-01,62021230750
2023-03-02,61972478800
2023-03-03,62528751050
2023-03-06,62386245350
2023-03-07,62007480200
2023-03-08,61166196550
2023-03-09,60793681650
2023-03-10,59959898300
2023-03-13,60312412400
2023-03-14,60248659850
2023-03-15,60486169350
