,MHK
2018-07-17,16738675110
2018-07-18,16739421140
2018-07-19,16655119750
2018-07-20,16728230690
2018-07-23,16209739840
2018-07-24,16379088650
2018-07-25,16216454110
2018-07-26,13377063930
2018-07-27,13656825180
2018-07-30,13779174100
2018-07-31,14052221080
2018-08-01,14129062169
2018-08-02,13907491260
2018-08-03,13921665830
2018-08-06,13952999090
2018-08-07,13941062610
2018-08-08,13883618300
2018-08-09,13748586870
2018-08-10,13601618960
2018-08-13,13569539669
2018-08-14,13567301580
2018-08-15,13807523240
2018-08-16,14034316360
2018-08-17,14179046180
2018-08-20,14212617530
2018-08-21,14428966230
2018-08-22,14396886940
2018-08-23,14240966669
2018-08-24,14205157230
2018-08-27,14393156790
2018-08-28,14387934580
2018-08-29,14620695940
2018-08-30,14415537690
2018-08-31,14293188770
2018-09-04,14186506480
2018-09-05,14249173000
2018-09-06,14228284160
2018-09-07,14071617860
2018-09-10,14157411310
2018-09-11,14155173220
2018-09-12,13843332680
2018-09-13,13867951669
2018-09-14,13958221300
2018-09-17,13944046730
2018-09-18,13821697810
2018-09-19,13975379990
2018-09-20,13889586540
2018-09-21,13920919800
2018-09-24,13649364880
2018-09-25,13531492140
2018-09-26,13472555770
2018-09-27,13378555990
2018-09-28,13081636050
2018-10-01,12828787200
2018-10-02,12557735680
2018-10-03,12618297600
2018-10-04,12637500160
2018-10-05,12414455040
2018-10-08,12507513600
2018-10-09,11866443520
2018-10-10,11789633280
2018-10-11,11611640320
2018-10-12,11530398720
2018-10-15,11472052480
2018-10-16,11540000000
2018-10-17,11517843200
2018-10-18,11247530240
2018-10-19,11101295360
2018-10-22,10958753280
2018-10-23,11167765760
2018-10-24,10894498560
2018-10-25,11157425920
2018-10-26,8495655680
2018-10-29,8587975680
2018-10-30,9153712640
2018-10-31,9212058880
2018-11-01,9727573760
2018-11-02,9732743680
2018-11-05,9448398080
2018-11-06,9346476800
2018-11-07,9334659840
2018-11-08,9396698880
2018-11-09,9280006400
2018-11-12,8975719680
2018-11-13,9102752000
2018-11-14,8966856960
2018-11-15,9138202880
2018-11-16,9122693120
2018-11-19,9184732160
2018-11-20,9202457600
2018-11-21,9331705600
2018-11-23,9367895040
2018-11-26,9508960000
2018-11-27,9342784000
2018-11-28,9667011839
2018-11-29,9407777280
2018-11-30,9457999360
2018-12-03,9328751360
2018-12-04,8958732800
2018-12-06,9085026560
2018-12-07,8895216640
2018-12-10,8861242880
2018-12-11,8807328000
2018-12-12,8782216960
2018-12-13,8729779200
2018-12-14,8639674880
2018-12-17,8548832000
2018-12-18,8743073280
2018-12-19,8638936320
2018-12-20,8530368000
2018-12-21,8361237760
2018-12-24,8220911360
2018-12-26,8648537600
2018-12-27,8704668160
2018-12-28,8655923200
2018-12-31,8461120320
2019-01-02,8579761200
2019-01-03,8456779800
2019-01-04,8835128460
2019-01-07,8981259300
2019-01-08,8902406520
2019-01-09,9217094220
2019-01-10,9157773780
2019-01-11,9091219140
2019-01-14,9115815420
2019-01-15,8973301680
2019-01-16,8905300200
2019-01-17,8983429560
2019-01-18,9159944040
2019-01-22,9167178240
2019-01-23,9023217660
2019-01-24,9198285300
2019-01-25,9227945520
2019-01-28,9259776000
2019-01-29,9190327680
2019-01-30,9099900180
2019-01-31,9316926180
2019-02-01,9316202760
2019-02-04,9251094960
2019-02-05,9180199800
2019-02-06,9218541060
2019-02-07,9274244400
2019-02-08,9822596760
2019-02-11,9981749160
2019-02-12,10355033879
2019-02-13,10085198220
2019-02-14,10041069600
2019-02-15,10070729820
2019-02-19,10106900820
2019-02-20,10111241340
2019-02-21,10130050260
2019-02-22,10164051000
2019-02-25,10229158800
2019-02-26,10129326840
2019-02-27,10026601200
2019-02-28,9847193040
2019-03-01,9945578160
2019-03-04,9999834660
2019-03-05,9778468140
2019-03-06,9645358860
2019-03-07,9376246620
2019-03-08,9554931360
2019-03-11,9629443620
2019-03-12,9640294920
2019-03-13,9621486000
2019-03-14,9350926920
2019-03-15,9301010940
2019-03-18,9369012420
2019-03-19,9252541800
2019-03-20,9116538840
2019-03-21,9269903879
2019-03-22,9032622120
2019-03-25,9024664500
2019-03-26,9061558920
2019-03-27,9124496460
2019-03-28,9113645160
2019-03-29,9125943300
2019-04-01,9258767760
2019-04-02,9221118720
2019-04-03,9182021640
2019-04-04,9389815380
2019-04-05,9527379180
2019-04-08,9611365500
2019-04-09,9507106620
2019-04-10,9499142400
2019-04-11,9513622800
2019-04-12,9566476260
2019-04-15,9526655160
2019-04-16,9491902200
2019-04-17,9475249740
2019-04-18,9540411540
2019-04-22,9513622800
2019-04-23,9712004279
2019-04-24,9713452320
2019-04-25,9463665420
2019-04-26,9195054000
2019-04-29,9452805120
2019-04-30,9864772500
2019-05-01,9799610700
2019-05-02,9834363660
2019-05-03,10070394180
2019-05-06,9975547560
2019-05-07,9879976920
2019-05-08,9704764080
2019-05-09,9617881680
2019-05-10,9800334720
2019-05-13,9496246320
2019-05-14,9717072420
2019-05-15,9844499940
2019-05-16,10158724620
2019-05-17,10041433380
2019-05-20,9927762240
2019-05-21,10210854060
2019-05-22,10171756980
2019-05-23,10260087420
2019-05-24,10563451800
2019-05-28,10241262900
2019-05-29,10030573080
2019-05-30,10178273160
2019-05-31,9814091100
2019-06-03,10014644640
2019-06-04,10505530200
2019-06-05,10536663060
2019-06-06,10653230279
2019-06-07,10639473900
2019-06-10,10792242120
2019-06-11,10797310260
2019-06-12,10787898000
2019-06-13,10904465220
2019-06-14,11026100580
2019-06-17,10876228440
2019-06-18,10908085320
2019-06-19,10795138200
2019-06-20,10748076900
2019-06-21,10572864060
2019-06-24,10565623860
2019-06-25,10310044800
2019-06-26,10262983500
2019-06-27,10504806180
2019-06-28,10677122940
2019-07-01,10867095260
2019-07-02,10921895820
2019-07-03,11050244500
2019-07-05,10916848400
2019-07-08,10835368620
2019-07-09,10807247280
2019-07-10,10714951600
2019-07-11,10740909760
2019-07-12,10897379780
2019-07-15,10785615480
2019-07-16,10818784240
2019-07-17,10884400700
2019-07-18,11141098060
2019-07-19,11030775880
2019-07-22,10946411860
2019-07-23,11102881880
2019-07-24,11136050640
2019-07-25,11274494160
2019-07-26,9290137040
2019-07-29,8975754880
2019-07-30,9031276500
2019-07-31,8990897140
2019-08-01,8825053340
2019-08-02,8680120280
2019-08-05,8525813440
2019-08-06,8474618180
2019-08-07,8540955700
2019-08-08,8505623760
2019-08-09,8419817620
2019-08-12,8233063080
2019-08-13,8278489860
2019-08-14,8109040760
2019-08-15,7964107700
2019-08-16,8028282040
2019-08-19,8225131419
2019-08-20,8150141180
2019-08-21,8362853880
2019-08-22,8385927800
2019-08-23,8082361540
2019-08-26,8189799480
2019-08-27,8117693480
2019-08-28,8160957080
2019-08-29,8415491260
2019-08-30,8572682340
2019-09-03,8244600040
2019-09-04,8292911060
2019-09-05,8496249980
2019-09-06,8566913860
2019-09-09,8745736740
2019-09-10,9078145400
2019-09-11,9307442480
2019-09-12,9042813460
2019-09-13,9060118900
2019-09-16,8829379700
2019-09-17,8811353200
2019-09-18,8864711640
2019-09-19,8957728380
2019-09-20,8897159340
2019-09-23,8775300200
2019-09-24,8662814840
2019-09-25,8813516380
2019-09-26,8762321120
2019-09-27,8910859480
2019-09-30,8888374800
2019-10-01,8687782800
2019-10-02,8523727200
2019-10-03,8736498000
2019-10-04,8887658400
2019-10-07,8887658400
2019-10-08,8762288400
2019-10-09,8821033200
2019-10-10,8841092400
2019-10-11,8913448800
2019-10-14,8830346400
2019-10-15,8955716400
2019-10-16,8994402000
2019-10-17,8960731200
2019-10-18,8967178800
2019-10-21,9017326800
2019-10-22,9019476000
2019-10-23,9205740000
2019-10-24,9307468800
2019-10-25,10325473200
2019-10-28,10402128000
2019-10-29,10365591600
2019-10-30,10339801200
2019-10-31,10271743200
2019-11-01,10246669200
2019-11-04,10561885200
2019-11-05,10652868000
2019-11-06,10758178800
2019-11-07,10897876800
2019-11-08,10891429200
2019-11-11,10750298400
2019-11-12,10669345200
2019-11-13,10538960400
2019-11-14,10260280800
2019-11-15,10051808400
2019-11-18,10161417600
2019-11-19,9938617200
2019-11-20,10030316400
2019-11-21,9945064800
2019-11-22,10048942800
2019-11-25,10132045200
2019-11-26,10137060000
2019-11-27,10119866400
2019-11-29,9984466800
2019-12-02,9861246000
2019-12-03,9589730400
2019-12-04,9659221200
2019-12-05,9887036400
2019-12-06,9937900800
2019-12-09,9949363200
2019-12-10,9566805600
2019-12-11,9791038800
2019-12-12,9962258400
2019-12-13,9882021600
2019-12-16,9839754000
2019-12-17,9693608400
2019-12-18,9745189200
2019-12-19,9744472800
2019-12-20,9792471600
2019-12-23,9639162000
2019-12-24,9681429599
2019-12-26,9633430800
2019-12-27,9629848800
2019-12-30,9698623200
2019-12-31,9757579860
2020-01-02,9643820130
2020-01-03,9369079650
2020-01-06,9372657000
2020-01-07,9158731470
2020-01-08,9130112670
2020-01-09,9068582250
2020-01-10,9086469000
2020-01-13,9295386240
2020-01-14,9485701260
2020-01-15,9837712500
2020-01-16,10063085550
2020-01-17,9995115900
2020-01-21,10108875630
2020-01-22,10101720930
2020-01-23,10289174070
2020-01-24,10149657420
2020-01-27,10010856240
2020-01-28,10014433590
2020-01-29,9696764910
2020-01-30,9669577050
2020-01-31,9421308960
2020-02-03,9527913990
2020-02-04,9524336640
2020-02-05,9585151590
2020-02-06,9336883500
2020-02-07,9087184470
2020-02-10,9107933100
2020-02-11,9175902750
2020-02-12,9528629460
2020-02-13,9489994079
2020-02-14,9872055060
2020-02-18,9402706740
2020-02-19,9396267510
2020-02-20,9599460990
2020-02-21,9658845000
2020-02-24,9214538130
2020-02-25,8969131920
2020-02-26,9002759010
2020-02-27,8824606980
2020-02-28,8667919050
2020-03-02,8647170420
2020-03-03,8386739340
2020-03-04,8812443990
2020-03-05,8564175900
2020-03-06,8483327789
2020-03-09,8040451860
2020-03-10,8385308400
2020-03-11,7762849500
2020-03-12,6970824210
2020-03-13,6902854560
2020-03-16,6112260210
2020-03-17,6143740890
2020-03-18,4654132350
2020-03-19,4749289860
2020-03-20,4196947019
2020-03-23,4531071510
2020-03-24,5529867630
2020-03-25,5893326390
2020-03-26,5887602630
2020-03-27,5583527880
2020-03-30,5687939006
2020-03-31,5410461258
2020-04-01,4749056497
2020-04-02,4602866175
2020-04-03,4400612573
2020-04-06,5205369009
2020-04-07,5761034167
2020-04-08,6038511915
2020-04-09,6245733149
2020-04-13,5919288740
2020-04-14,5871741402
2020-04-15,5627617756
2020-04-16,5304011994
2020-04-17,5648907609
2020-04-20,5410461258
2020-04-21,5184079156
2020-04-22,5326721170
2020-04-23,5487104728
2020-04-24,5603489256
2020-04-27,5942707578
2020-04-28,6210250061
2020-04-29,6601273691
2020-04-30,6225152958
2020-05-01,5917159754
2020-05-04,6031415298
2020-05-05,5849741887
2020-05-06,5604908580
2020-05-07,5703551565
2020-05-08,6022189695
2020-05-11,5741163638
2020-05-12,5522587816
2020-05-13,5247239053
2020-05-14,5390590728
2020-05-15,5434589758
2020-05-18,6100962150
2020-05-19,5850451549
2020-05-20,5892321593
2020-05-21,5971094048
2020-05-22,5912192122
2020-05-26,6633208470
2020-05-27,7056166879
2020-05-28,6611208956
2020-05-29,6614047603
2020-06-01,6606241323
2020-06-02,6883719072
2020-06-03,7413126744
2020-06-04,7664347008
2020-06-05,7710475022
2020-06-08,8210076901
2020-06-09,7999307358
2020-06-10,7525962964
2020-06-11,6810623910
2020-06-12,6936234042
2020-06-15,6934814718
2020-06-16,6972426792
2020-06-17,6766624881
2020-06-18,6733980440
2020-06-19,6604822000
2020-06-22,6544500750
2020-06-23,7371966362
2020-06-24,7046231615
2020-06-25,6980233071
2020-06-26,6792172704
2020-06-29,7105460600
2020-06-30,7245006720
2020-07-01,6942419470
2020-07-02,7063454370
2020-07-06,7351802220
2020-07-07,6833488060
2020-07-08,6506693830
2020-07-09,5205924640
2020-07-10,5017252590
2020-07-13,5453690200
2020-07-14,5283529370
2020-07-15,5449418380
2020-07-16,5548382210
2020-07-17,5587540560
2020-07-20,5608899660
2020-07-21,5654465740
2020-07-22,5971292390
2020-07-23,5956341020
2020-07-24,6052456970
2020-07-27,6217634010
2020-07-28,6061712580
2020-07-29,6123653970
2020-07-30,5929998130
2020-07-31,5685080450
2020-08-03,5656601650
2020-08-04,5784756250
2020-08-05,6064560460
2020-08-06,6148572920
2020-08-07,6098023050
2020-08-10,6454720020
2020-08-11,6499574130
2020-08-12,6510253680
2020-08-13,6337244970
2020-08-14,6426241220
2020-08-17,6525205050
2020-08-18,6450448200
2020-08-19,6419833490
2020-08-20,6397050450
2020-08-21,6430513039
2020-08-24,6657631470
2020-08-25,6644104039
2020-08-26,6639832220
2020-08-27,6903261120
2020-08-28,6858407010
2020-08-31,6573619010
2020-09-01,6545140210
2020-09-02,6686822240
2020-09-03,6499574130
2020-09-04,6580738710
2020-09-08,6588570380
2020-09-09,6698925730
2020-09-10,6674718750
2020-09-11,6901837180
2020-09-14,7152450620
2020-09-15,7033551630
2020-09-16,7140347130
2020-09-17,7360345860
2020-09-18,7202288520
2020-09-21,6826368360
2020-09-22,6856983070
2020-09-23,6742355900
2020-09-24,6750187570
2020-09-25,6709605280
2020-09-28,6982997420
2020-09-29,6830452770
2020-09-30,6924108090
2020-10-01,6981578400
2020-10-02,7250482690
2020-10-05,7590337980
2020-10-06,7443469410
2020-10-07,7547767380
2020-10-08,7734368510
2020-10-09,7395932240
2020-10-12,7460497650
2020-10-13,7254030240
2020-10-14,7351233110
2020-10-15,7307953000
2020-10-16,7476816380
2020-10-19,7207202580
2020-10-20,7300148390
2020-10-21,7074524210
2020-10-22,7232035430
2020-10-23,7427150680
2020-10-26,7046853319
2020-10-27,6904951319
2020-10-28,6542391710
2020-10-29,6601990550
2020-10-30,7321433690
2020-11-02,8137370190
2020-11-03,8300557490
2020-11-04,8378603590
2020-11-05,8668083670
2020-11-06,8555271580
2020-11-09,8672340730
2020-11-10,8712782800
2020-11-11,8438911940
2020-11-12,8360156330
2020-11-13,8736906140
2020-11-16,9161193120
2020-11-17,9305223650
2020-11-18,9099465750
2020-11-19,9009357980
2020-11-20,9021419650
2020-11-23,9259105500
2020-11-24,9568451860
2020-11-25,9445706630
2020-11-27,9262653050
2020-11-30,8927764330
2020-12-01,8991620230
2020-12-02,8851846760
2020-12-03,9385398280
2020-12-04,9425840350
2020-12-07,9550004600
2020-12-08,9420164270
2020-12-09,9536523910
2020-12-10,9435063980
2020-12-11,9560647250
2020-12-14,9332185030
2020-12-15,9517367139
2020-12-16,9408812110
2020-12-17,9596122750
2020-12-18,9821746930
2020-12-21,9691906600
2020-12-22,9625922170
2020-12-23,9730929650
2020-12-24,9842322720
2020-12-28,9967905990
2020-12-29,9895535970
2020-12-30,10111227010
2020-12-31,9891730050
2021-01-04,9552063690
2021-01-05,9726107610
2021-01-06,10033491630
2021-01-07,10127531490
2021-01-08,10083318720
2021-01-11,10357016820
2021-01-12,10587905730
2021-01-13,10503690930
2021-01-14,10665102630
2021-01-15,10454565630
2021-01-19,10449653100
2021-01-20,10611766590
2021-01-21,10592116470
2021-01-22,10510708830
2021-01-25,10444038780
2021-01-26,10439126250
2021-01-27,10129636860
2021-01-28,10406843910
2021-01-29,10077704400
2021-02-01,10235607150
2021-02-02,10198412280
2021-02-03,10414563600
2021-02-04,10460881740
2021-02-05,10703701080
2021-02-08,10744404900
2021-02-09,10953538320
2021-02-10,11222323890
2021-02-11,11208288090
2021-02-12,11879901120
2021-02-16,12008328690
2021-02-17,11821652550
2021-02-18,11672873070
2021-02-19,12063770100
2021-02-22,12190092300
2021-02-23,12486949470
2021-02-24,12841353420
2021-02-25,12112895400
2021-02-26,12280623210
2021-03-01,12615377040
2021-03-02,12736084920
2021-03-03,12816790770
2021-03-04,12329748510
2021-03-05,13061013690
2021-03-08,13142421330
2021-03-09,12887671559
2021-03-10,12982413210
2021-03-11,13037854620
2021-03-12,13266638160
2021-03-15,13216109280
2021-03-16,12832931940
2021-03-17,13049083260
2021-03-18,12867319650
2021-03-19,12894689460
2021-03-22,12853283850
2021-03-23,12722049120
2021-03-24,13011186600
2021-03-25,13495421700
2021-03-26,13731924930
2021-03-29,13423137330
2021-03-30,13687010370
2021-03-31,13496123490
2021-04-01,13915092120
2021-04-05,13969024080
2021-04-06,13933613760
2021-04-07,13729483680
2021-04-08,13778780400
2021-04-09,14089835760
2021-04-12,14171765520
2021-04-13,14066228880
2021-04-14,14007211680
2021-04-15,14002351440
2021-04-16,14220367920
2021-04-19,13880151120
2021-04-20,13612143600
2021-04-21,13963469520
2021-04-22,13828771440
2021-04-23,14118302880
2021-04-26,14352288720
2021-04-27,14466851520
2021-04-28,14421026400
2021-04-29,14787627360
2021-04-30,14268276000
2021-05-03,15344472000
2021-05-04,15263930880
2021-05-05,15573597600
2021-05-06,15613868160
2021-05-07,15951307680
2021-05-10,15724959360
2021-05-11,15238241040
2021-05-12,14545309680
2021-05-13,15203525040
2021-05-14,15212551200
2021-05-17,15153534000
2021-05-18,14906356080
2021-05-19,14432135520
2021-05-20,14439078720
2021-05-21,14387004720
2021-05-24,14461296960
2021-05-25,14397419520
2021-05-26,14498095920
2021-05-27,14787627360
2021-05-28,14627933760
2021-06-01,14209258800
2021-06-02,14078726640
2021-06-03,14020403760
2021-06-04,13984299120
2021-06-07,13973190000
2021-06-08,14104416480
2021-06-09,13775308800
2021-06-10,13257346080
2021-06-11,13409402160
2021-06-14,13069879680
2021-06-15,13165695840
2021-06-16,12956011200
2021-06-17,12767156160
2021-06-18,12543585120
2021-06-21,12997670400
2021-06-22,13195551600
2021-06-23,13075434240
2021-06-24,13207355040
2021-06-25,13589231040
2021-06-28,13184442480
2021-06-29,13216381200
2021-06-30,13344136080
2021-07-01,13698933600
2021-07-02,13544794560
2021-07-06,13277077110
2021-07-07,13562207670
2021-07-08,13238694150
2021-07-09,13636231950
2021-07-12,13623209160
2021-07-13,13329168270
2021-07-14,13318887120
2021-07-15,13076937390
2021-07-16,12759592560
2021-07-19,12379875420
2021-07-20,12784267320
2021-07-21,13203738240
2021-07-22,12843212580
2021-07-23,13148905440
2021-07-26,13096128870
2021-07-27,12978238350
2021-07-28,13016621310
2021-07-29,13423069440
2021-07-30,13358640900
2021-08-02,13338078600
2021-08-03,13660906710
2021-08-04,13477902240
2021-08-05,13646513100
2021-08-06,13796617890
2021-08-09,13470362730
2021-08-10,13780168050
2021-08-11,14291483910
2021-08-12,14379901800
2021-08-13,14336035560
2021-08-16,14218145040
2021-08-17,13690379340
2021-08-18,13561522260
2021-08-19,13499149950
2021-08-20,13761661980
2021-08-23,13783595100
2021-08-24,13935756120
2021-08-25,14034455160
2021-08-26,13782909690
2021-08-27,13958374650
2021-08-30,13856933970
2021-08-31,13554668160
2021-09-01,13434036000
2021-09-02,13606759320
2021-09-03,13301751870
2021-09-07,13172209380
2021-09-08,12866516520
2021-09-09,13046093940
2021-09-10,12859662420
2021-09-13,13181805120
2021-09-14,12778784040
2021-09-15,12876112260
2021-09-16,12678714180
2021-09-17,12462124620
2021-09-20,12490911840
2021-09-21,12312705240
2021-09-22,12617027280
2021-09-23,12699276480
2021-09-24,12638274990
2021-09-27,12822650280
2021-09-28,12643072860
2021-09-29,12539575950
2021-09-30,12159173400
2021-10-01,12284603430
2021-10-04,11957825280
2021-10-05,11983364700
2021-10-06,12038476080
2021-10-07,12186335880
2021-10-08,12005543670
2021-10-11,12057966690
2021-10-12,12166845270
2021-10-13,12084178200
2021-10-14,12486760110
2021-10-15,12368472270
2021-10-18,12540527310
2021-10-19,12485415930
2021-10-20,12740810130
2021-10-21,12894046650
2021-10-22,12912193080
2021-10-25,13010990310
2021-10-26,12987467160
2021-10-27,12962599830
2021-10-28,13378623540
2021-10-29,11910106890
2021-11-01,12337556130
2021-11-02,11717889150
2021-11-03,11949088110
2021-11-04,11748805290
2021-11-05,11895993000
2021-11-08,11822735190
2021-11-09,11641942980
2021-11-10,11761575000
2021-11-11,11660761500
2021-11-12,11917499880
2021-11-15,11830128180
2021-11-16,12051917880
2021-11-17,11763591270
2021-11-18,11732003040
2021-11-19,11918844060
2021-11-22,12183647520
2021-11-23,12181631250
2021-11-24,12077457300
2021-11-26,11789802780
2021-11-29,11719905420
2021-11-30,11282374830
2021-12-01,11110319790
2021-12-02,11527015590
2021-12-03,11616403560
2021-12-06,11785098150
2021-12-07,12052589970
2021-12-08,12018985470
2021-12-09,12049229520
2021-12-10,11988741420
2021-12-13,11734691400
2021-12-14,11770984260
2021-12-15,11871125670
2021-12-16,11657401050
2021-12-17,11468543760
2021-12-20,11018915550
2021-12-21,11320011870
2021-12-22,11375123250
2021-12-23,11503492440
2021-12-27,11735363490
2021-12-28,11816014290
2021-12-29,11873141940
2021-12-30,11955809010
2021-12-31,11784495480
2022-01-03,11900283420
2022-01-04,12177139500
2022-01-05,11800020120
2022-01-06,11673882420
2022-01-07,11420313300
2022-01-10,11155747560
2022-01-11,11413197840
2022-01-12,11432603640
2022-01-13,11411904120
2022-01-14,11046428220
2022-01-18,10746932040
2022-01-19,10471369680
2022-01-20,10435792380
2022-01-21,10115596680
2022-01-24,10274077380
2022-01-25,10212625680
2022-01-26,9964231440
2022-01-27,9757883100
2022-01-28,9783110640
2022-01-31,10211978820
2022-02-01,10259846460
2022-02-02,10252731000
2022-02-03,9875611620
2022-02-04,9708074880
2022-02-07,9642095160
2022-02-08,9956469120
2022-02-09,10190632440
2022-02-10,9838740600
2022-02-11,9325780620
2022-02-14,9303140520
2022-02-15,9594227520
2022-02-16,9713896620
2022-02-17,9495904800
2022-02-18,9590346360
2022-02-22,9050218260
2022-02-23,8979063660
2022-02-24,9004938060
2022-02-25,9332249220
2022-02-28,9106495080
2022-03-01,8865863160
2022-03-02,9241041960
2022-03-03,9046983960
2022-03-04,8884622100
2022-03-07,8005539360
2022-03-08,8300507520
2022-03-09,8852925960
2022-03-10,8587713359
2022-03-11,8480981460
2022-03-14,8476453439
2022-03-15,8946073800
2022-03-16,9399522660
2022-03-17,9389172900
2022-03-18,9347773860
2022-03-21,9032106180
2022-03-22,8994588300
2022-03-23,8804411460
2022-03-24,8734550580
2022-03-25,8507502720
2022-03-28,8530142820
2022-03-29,8980357380
2022-03-30,8469337980
2022-03-31,8034001200
2022-04-01,8036588640
2022-04-04,8025102000
2022-04-05,7833846600
2022-04-06,7817961600
2022-04-07,7706131200
2022-04-08,7815420000
2022-04-11,7898022000
2022-04-12,7871335200
2022-04-13,7809066000
2022-04-14,7860533400
2022-04-18,7808430600
2022-04-19,8125495200
2022-04-20,8192847600
2022-04-21,8176962600
2022-04-22,7875147600
2022-04-25,8142015599
2022-04-26,7923438000
2022-04-27,8002227600
2022-04-28,8309761200
2022-04-29,8962952400
2022-05-02,9260955000
2022-05-03,9730515600
2022-05-04,10028518200
2022-05-05,9727974000
2022-05-06,9516385800
2022-05-09,9415992600
2022-05-10,9046189800
2022-05-11,8706250800
2022-05-12,8825070600
2022-05-13,8856205200
2022-05-16,8678928600
2022-05-17,9016326000
2022-05-18,8705615400
2022-05-19,8845403400
2022-05-20,8585524800
2022-05-23,8651606400
2022-05-24,8404435800
2022-05-25,8610940800
2022-05-26,8857476000
2022-05-27,9008065800
2022-05-31,8988368400
2022-06-01,8870819400
2022-06-02,8905766400
2022-06-03,8841591000
2022-06-06,9001076400
2022-06-07,8984556000
2022-06-08,8866371600
2022-06-09,8954692200
2022-06-10,8380926000
2022-06-13,7862439600
2022-06-14,7854179400
2022-06-15,7969186800
2022-06-16,7413211800
2022-06-17,7620352200
2022-06-21,7652122200
2022-06-22,7785556200
2022-06-23,8141380200
2022-06-24,8129943000
2022-06-27,8238596400
2022-06-28,8119141200
2022-06-29,8037810000
2022-06-30,7884678600
2022-07-01,8194753800
2022-07-05,8002742640
2022-07-06,7763854800
2022-07-07,7833106860
2022-07-08,7873133280
2022-07-11,7649493600
2022-07-12,8099314320
2022-07-13,8002742640
2022-07-14,7916971740
2022-07-15,7916971740
2022-07-18,7972881660
2022-07-19,8343920220
2022-07-20,8342649540
2022-07-21,8559935819
2022-07-22,8565653880
2022-07-25,8526262799
2022-07-26,8465905500
2022-07-27,8598691560
2022-07-28,8667308280
2022-07-29,8162848319
2022-08-01,7990035840
2022-08-02,7625986020
2022-08-03,7634245440
2022-08-04,7548474540
2022-08-05,7622173980
2022-08-08,7834377540
2022-08-09,7624080000
2022-08-10,7897276200
2022-08-11,8012272740
2022-08-12,8068818000
2022-08-15,7972246320
2022-08-16,8040863040
2022-08-17,7800704520
2022-08-18,7759407420
2022-08-19,7512260160
2022-08-22,7174894620
2022-08-23,7177435980
2022-08-24,7186330740
2022-08-25,7354695840
2022-08-26,6960149700
2022-08-29,6956973000
2022-08-30,7029401760
2022-08-31,7011612240
2022-09-01,6865484040
2022-09-02,6915675900
2022-09-06,6744134100
2022-09-07,7033849140
2022-09-08,7051638660
2022-09-09,7221909780
2022-09-12,7252406100
2022-09-13,6736510020
2022-09-14,6391520400
2022-09-15,6424558080
2022-09-16,6343869900
2022-09-19,6400415160
2022-09-20,6239038800
2022-09-21,6064955640
2022-09-22,5983632120
2022-09-23,5913109380
2022-09-26,5680574940
2022-09-27,5797477500
2022-09-28,6010316400
2022-09-29,5844492660
2022-09-30,5793665460
2022-10-03,5951229780
2022-10-04,6388343700
2022-10-05,6282877260
2022-10-06,6241580160
2022-10-07,6066861660
2022-10-10,6049707480
2022-10-11,6166610040
2022-10-12,6117688860
2022-10-13,6142467120
2022-10-14,6115147500
2022-10-17,6131666340
2022-10-18,6280335900
2022-10-19,6032553300
2022-10-20,5876895000
2022-10-21,6059237580
2022-10-24,6121500900
2022-10-25,6368648160
2022-10-26,6264452400
2022-10-27,6242215500
2022-10-28,6145008480
2022-10-31,6019846500
2022-11-01,6041448060
2022-11-02,5747920980
2022-11-03,5589721320
2022-11-04,5718060000
2022-11-07,5791124100
2022-11-08,5805101580
2022-11-09,5674221540
2022-11-10,6508422960
2022-11-11,6976033200
2022-11-14,6691400880
2022-11-15,6751758180
2022-11-16,6509693640
2022-11-17,6280335900
2022-11-18,6351493980
2022-11-21,6326080380
2022-11-22,6434088180
2022-11-23,6486821400
2022-11-25,6538283940
2022-11-28,6333069120
2022-11-29,6413121960
2022-11-30,6437900220
2022-12-01,6537648600
2022-12-02,6486186060
2022-12-05,6232050060
2022-12-06,6102440700
2022-12-07,6087192540
2022-12-08,6178681500
2022-12-09,6318456300
2022-12-12,6557344140
2022-12-13,6554167440
2022-12-14,6476655960
2022-12-15,6380719620
2022-12-16,6194565000
2022-12-19,6062414280
2022-12-20,5977278720
2022-12-21,6178046160
2022-12-22,6155809260
2022-12-23,6223790640
2022-12-27,6239674140
2022-12-28,6122136240
2022-12-29,6483644700
2022-12-30,6494445480
2023-01-03,6794372520
2023-01-04,7203840600
2023-01-05,7187309280
2023-01-06,7262971860
2023-01-09,7133900400
2023-01-10,7321467300
2023-01-11,7540189380
2023-01-12,7573887840
2023-01-13,7544004300
2023-01-17,7069046760
2023-01-18,7160604840
2023-01-19,7081127340
2023-01-20,7286497200
2023-01-23,7376147820
2023-01-24,7413661200
2023-01-25,7540189380
2023-01-26,7460076060
2023-01-27,7500132720
2023-01-30,7354529940
2023-01-31,7633654920
2023-02-01,7851741180
2023-02-02,8123236320
2023-02-03,7964281320
2023-02-06,7741108500
2023-02-07,7851105360
2023-02-08,7696601100
2023-02-09,7723305540
2023-02-10,7360888140
2023-02-13,7613944500
2023-02-14,7448631300
2023-02-15,7516028220
2023-02-16,7376783640
2023-02-17,7243897260
2023-02-21,6808996380
2023-02-22,6849053040
2023-02-23,6807724740
2023-02-24,6612528000
2023-02-27,6543859440
2023-02-28,6539408700
2023-03-01,6434498400
2023-03-02,6575650440
2023-03-03,6767032260
