,JWN
2018-07-17,8777618000
2018-07-18,8903468000
2018-07-19,9066234000
2018-07-20,8824602000
2018-07-23,8910180000
2018-07-24,8812856000
2018-07-25,8962198000
2018-07-26,8864874000
2018-07-27,8720566000
2018-07-30,8807822000
2018-07-31,8794398000
2018-08-01,8433628000
2018-08-02,8515850000
2018-08-03,8487324000
2018-08-06,8596984000
2018-08-07,8607112000
2018-08-08,8705016000
2018-08-09,8870440000
2018-08-10,8875504000
2018-08-13,8937960000
2018-08-14,9263744000
2018-08-15,8753968000
2018-08-16,8824864000
2018-08-17,9989584000
2018-08-20,10391328000
2018-08-21,10355880000
2018-08-22,10224216000
2018-08-23,10465600000
2018-08-24,10475728000
2018-08-27,10227592000
2018-08-28,10463912000
2018-08-29,10360944000
2018-08-30,10507800000
2018-08-31,10609080000
2018-09-04,10975376000
2018-09-05,10943304000
2018-09-06,10990568000
2018-09-07,11093536000
2018-09-10,11054712000
2018-09-11,11083408000
2018-09-12,11113792000
2018-09-13,11053024000
2018-09-14,11056400000
2018-09-17,10820079999
2018-09-18,10813328000
2018-09-19,10826832000
2018-09-20,10301864000
2018-09-21,10185392000
2018-09-24,10126312000
2018-09-25,10084112000
2018-09-26,10192144000
2018-09-27,10131376000
2018-09-28,10095928000
2018-10-01,10234344000
2018-10-02,9881552000
2018-10-03,10006464000
2018-10-04,10014904000
2018-10-05,10171888000
2018-10-08,10452096000
2018-10-09,10364320000
2018-10-10,10293424000
2018-10-11,10008152000
2018-10-12,10379512000
2018-10-15,10445344000
2018-10-16,10560128000
2018-10-17,10197208000
2018-10-18,10146568000
2018-10-19,10033472000
2018-10-22,10215776000
2018-10-23,10149944000
2018-10-24,10006464000
2018-10-25,10381200000
2018-10-26,10317056000
2018-10-29,10565192000
2018-10-30,11292720000
2018-10-31,11101976000
2018-11-01,11054712000
2018-11-02,11223512000
2018-11-05,11099280000
2018-11-06,11117407999
2018-11-07,10949312000
2018-11-08,10965792000
2018-11-09,10787807999
2018-11-12,10596640000
2018-11-13,10532368000
2018-11-14,10069280000
2018-11-15,9721552000
2018-11-16,8393264000
2018-11-19,8447648000
2018-11-20,8403152000
2018-11-21,8623984000
2018-11-23,8493792000
2018-11-26,8617392000
2018-11-27,8732752000
2018-11-28,8978304000
2018-11-29,8619040000
2018-11-30,8712976000
2018-12-03,8759120000
2018-12-04,8375136000
2018-12-06,8353712000
2018-12-07,8134528000
2018-12-10,8081792000
2018-12-11,8081792000
2018-12-12,8268016000
2018-12-13,8070256000
2018-12-14,8010928000
2018-12-17,7854367999
2018-12-18,7961488000
2018-12-19,7712640000
2018-12-20,7602224000
2018-12-21,7303936000
2018-12-24,7282512000
2018-12-26,7704400000
2018-12-27,7689567999
2018-12-28,7589040000
2018-12-31,7681328000
2019-01-02,7824703999
2019-01-03,7745600000
2019-01-04,7740656000
2019-01-07,7936767999
2019-01-08,8078496000
2019-01-09,8122992000
2019-01-10,7795040000
2019-01-11,7808224000
2019-01-14,7791744000
2019-01-15,7788448000
2019-01-16,7417648000
2019-01-17,7561024000
2019-01-18,7831296000
2019-01-22,7757136000
2019-01-23,7684624000
2019-01-24,7699456000
2019-01-25,7758784000
2019-01-28,7590688000
2019-01-29,7567616000
2019-01-30,7478624000
2019-01-31,7648367999
2019-02-01,7470384000
2019-02-04,7102100000
2019-02-05,7226100000
2019-02-06,7147050000
2019-02-07,7193549999
2019-02-08,7047850000
2019-02-11,7030800000
2019-02-12,7091250000
2019-02-13,6914550000
2019-02-14,6804500000
2019-02-15,6888200000
2019-02-19,7013750000
2019-02-20,6975000000
2019-02-21,6895950000
2019-02-22,6826200000
2019-02-25,6945550000
2019-02-26,7066450000
2019-02-27,7325300000
2019-02-28,7328400000
2019-03-01,7250900000
2019-03-04,7047850000
2019-03-05,7026150000
2019-03-06,6931600000
2019-03-07,6936250000
2019-03-08,6801400000
2019-03-11,6871150000
2019-03-12,6886650000
2019-03-13,6892850000
2019-03-14,6891300000
2019-03-15,6779700000
2019-03-18,6849450000
2019-03-19,6906800000
2019-03-20,6734750000
2019-03-21,6782800000
2019-03-22,6654150000
2019-03-25,6748700000
2019-03-26,6778149999
2019-03-27,6920750000
2019-03-28,6869600000
2019-03-29,6878900000
2019-04-01,6959500000
2019-04-02,6810700000
2019-04-03,6877350000
2019-04-04,7060250000
2019-04-05,7074200000
2019-04-08,6985850000
2019-04-09,6846350000
2019-04-10,6965700000
2019-04-11,6798300000
2019-04-12,6793650000
2019-04-15,6703750000
2019-04-16,6737850000
2019-04-17,6793650000
2019-04-18,6798300000
2019-04-22,6533250000
2019-04-23,6475900000
2019-04-24,6510000000
2019-04-25,6362750000
2019-04-26,6415450000
2019-04-29,6327100000
2019-04-30,6358100000
2019-05-01,6254250000
2019-05-02,6272850000
2019-05-03,6244950000
2019-05-06,6296100000
2019-05-07,6102350000
2019-05-08,6189150000
2019-05-09,6169000000
2019-05-10,6102350000
2019-05-13,5828000000
2019-05-14,5897750000
2019-05-15,5801650000
2019-05-16,5724150000
2019-05-17,5748950000
2019-05-20,5806300000
2019-05-21,5866750000
2019-05-22,5324250000
2019-05-23,5240550000
2019-05-24,5192500000
2019-05-28,5111899999
2019-05-29,5025100000
2019-05-30,5032850000
2019-05-31,4851500000
2019-06-03,4975500000
2019-06-04,5101049999
2019-06-05,4953800000
2019-06-06,4812750000
2019-06-07,4908850000
2019-06-10,5043700000
2019-06-11,5088650000
2019-06-12,4981700000
2019-06-13,5062299999
2019-06-14,5054550000
2019-06-17,5032850000
2019-06-18,4980150000
2019-06-19,5141350000
2019-06-20,5147550000
2019-06-21,5177000000
2019-06-24,5065400000
2019-06-25,5079350000
2019-06-26,4991000000
2019-06-27,4874750000
2019-06-28,4938300000
2019-07-01,4880950000
2019-07-02,4797250000
2019-07-03,4843750000
2019-07-05,4956900000
2019-07-08,4932100000
2019-07-09,4792600000
2019-07-10,4701150000
2019-07-11,4738350000
2019-07-12,4860800000
2019-07-15,4828250000
2019-07-16,4806550000
2019-07-17,4615900000
2019-07-18,4552350000
2019-07-19,4606600000
2019-07-22,4457800000
2019-07-23,4505850000
2019-07-24,4653100000
2019-07-25,4698050000
2019-07-26,4727500000
2019-07-29,4795700000
2019-07-30,4756950000
2019-07-31,5132050000
2019-08-01,4778650000
2019-08-02,4772450000
2019-08-05,4687040000
2019-08-06,4741360000
2019-08-07,4679280000
2019-08-08,4676176000
2019-08-09,4547360000
2019-08-12,4438720000
2019-08-13,4519424000
2019-08-14,4038304000
2019-08-15,3934320000
2019-08-16,3929664000
2019-08-19,4050720000
2019-08-20,3903280000
2019-08-21,4119008000
2019-08-22,4772400000
2019-08-23,4434064000
2019-08-26,4477520000
2019-08-27,4328528000
2019-08-28,4454240000
2019-08-29,4520976000
2019-08-30,4496144000
2019-09-03,4404576000
2019-09-04,4579952000
2019-09-05,4822064000
2019-09-06,4822064000
2019-09-09,5085904000
2019-09-10,5314048000
2019-09-11,5439760000
2019-09-12,5373024000
2019-09-13,5400960000
2019-09-16,5520464000
2019-09-17,4981920000
2019-09-18,5057968000
2019-09-19,4989680000
2019-09-20,4989680000
2019-09-23,5020720000
2019-09-24,4974160000
2019-09-25,5003648000
2019-09-26,4995888000
2019-09-27,5104528000
2019-09-30,5225584000
2019-10-01,5196095999
2019-10-02,4941568000
2019-10-03,4988128000
2019-10-04,5042448000
2019-10-07,5132464000
2019-10-08,5115392000
2019-10-09,5137120000
2019-10-10,5239552000
2019-10-11,5428895999
2019-10-14,5382336000
2019-10-15,5506495999
2019-10-16,5410272000
2019-10-17,5438208000
2019-10-18,5366816000
2019-10-21,5542192000
2019-10-22,5731536000
2019-10-23,5688080000
2019-10-24,5630656000
2019-10-25,5778095999
2019-10-28,5903808000
2019-10-29,5759472000
2019-10-30,5464592000
2019-10-31,5571680000
2019-11-01,5694288000
2019-11-04,5722400000
2019-11-05,5674195000
2019-11-06,5711514999
2019-11-07,5773715000
2019-11-08,5699075000
2019-11-11,5820365000
2019-11-12,5737950000
2019-11-13,5781490000
2019-11-14,5881010000
2019-11-15,5915220000
2019-11-18,5888785000
2019-11-19,5520250000
2019-11-20,5279225000
2019-11-21,5336760000
2019-11-22,5901225000
2019-11-25,5964980000
2019-11-26,5936990000
2019-11-27,5958760000
2019-11-29,5935435000
2019-12-02,5837470000
2019-12-03,5691300000
2019-12-04,5859240000
2019-12-05,5817254999
2019-12-06,5840580000
2019-12-09,6050504999
2019-12-10,6069165000
2019-12-11,6038065000
2019-12-12,6171795000
2019-12-13,5968090000
2019-12-16,6042730000
2019-12-17,6109595000
2019-12-18,6294639999
2019-12-19,6335070000
2019-12-20,6322629999
2019-12-23,6333514999
2019-12-24,6285310000
2019-12-26,6398825000
2019-12-27,6359950000
2019-12-30,6322629999
2019-12-31,6364615000
2020-01-02,6237105000
2020-01-03,6201340000
2020-01-06,6372389999
2020-01-07,6529445000
2020-01-08,6552770000
2020-01-09,6562100000
2020-01-10,6492125000
2020-01-13,6479685000
2020-01-14,6453250000
2020-01-15,6283754999
2020-01-16,6296195000
2020-01-17,6272870000
2020-01-21,6171795000
2020-01-22,6201340000
2020-01-23,6117370000
2020-01-24,6013185000
2020-01-27,5952540000
2020-01-28,5988305000
2020-01-29,5989860000
2020-01-30,6013185000
2020-01-31,5731730000
2020-02-03,5868128000
2020-02-04,5990120000
2020-02-05,6327944000
2020-02-06,6223156000
2020-02-07,5961968000
2020-02-10,5927560000
2020-02-11,6019836000
2020-02-12,6212208000
2020-02-13,6162160000
2020-02-14,6299792000
2020-02-18,6248180000
2020-02-19,6337328000
2020-02-20,6424912000
2020-02-21,6340456000
2020-02-24,6094908000
2020-02-25,5755520000
2020-02-26,5689832000
2020-02-27,5480256000
2020-02-28,5427080000
2020-03-02,5383288000
2020-03-03,5230016000
2020-03-04,5142432000
2020-03-05,4593468000
2020-03-06,4541856000
2020-03-09,4189956000
2020-03-10,4240004000
2020-03-11,3758292000
2020-03-12,3109232000
2020-03-13,3376676000
2020-03-16,2688516000
2020-03-17,2927808000
2020-03-18,3090464000
2020-03-19,3323500000
2020-03-20,2793304000
2020-03-23,2441404000
2020-03-24,2902784000
2020-03-25,2855864000
2020-03-26,2804252000
2020-03-27,2503964000
2020-03-30,2467992000
2020-03-31,2399176000
2020-04-01,2078555999
2020-04-02,2061352000
2020-04-03,2041020000
2020-04-06,2533680000
2020-04-07,2821456000
2020-04-08,2971600000
2020-04-09,3334448000
2020-04-13,3196816000
2020-04-14,3135820000
2020-04-15,2838660000
2020-04-16,2682260000
2020-04-17,2940320000
2020-04-20,2721360000
2020-04-21,2608752000
2020-04-22,2552448000
2020-04-23,2743256000
2020-04-24,2790176000
2020-04-27,3170228000
2020-04-28,3224968000
2020-04-29,3187432000
2020-04-30,2937192000
2020-05-01,2762024000
2020-05-04,2807592000
2020-05-05,2725848000
2020-05-06,2694408000
2020-05-07,2717988000
2020-05-08,2834316000
2020-05-11,2691264000
2020-05-12,2540352000
2020-05-13,2436600000
2020-05-14,2453892000
2020-05-15,2573364000
2020-05-18,2611092000
2020-05-19,2475900000
2020-05-20,2373720000
2020-05-21,2513628000
2020-05-22,2461752000
2020-05-26,2642532000
2020-05-27,3087408000
2020-05-28,2848464000
2020-05-29,2535636000
2020-06-01,2607948000
2020-06-02,2795016000
2020-06-03,3054396000
2020-06-04,3353075999
2020-06-05,3555864000
2020-06-08,3703632000
2020-06-09,3337356000
2020-06-10,3071688000
2020-06-11,2695980000
2020-06-12,2771436000
2020-06-15,2714844000
2020-06-16,3065400000
2020-06-17,2895624000
2020-06-18,2864184000
2020-06-19,2683404000
2020-06-22,2705412000
2020-06-23,2703840000
2020-06-24,2510484000
2020-06-25,2416164000
2020-06-26,2309268000
2020-06-29,2482188000
2020-06-30,2435028000
2020-07-01,2381580000
2020-07-02,2436600000
2020-07-06,2488476000
2020-07-07,2395728000
2020-07-08,2527775999
2020-07-09,2403588000
2020-07-10,2477472000
2020-07-13,2413020000
2020-07-14,2351712000
2020-07-15,2532492000
2020-07-16,2512056000
2020-07-17,2369004000
2020-07-20,2301408000
2020-07-21,2466468000
2020-07-22,2380008000
2020-07-23,2430312000
2020-07-24,2367432000
2020-07-27,2221236000
2020-07-28,2235384000
2020-07-29,2269968000
2020-07-30,2194512000
2020-07-31,2152068000
2020-08-03,2234925000
2020-08-04,2293200000
2020-08-05,2464875000
2020-08-06,2406600000
2020-08-07,2520000000
2020-08-10,2661750000
2020-08-11,2660175000
2020-08-12,2661750000
2020-08-13,2641275000
2020-08-14,2696400000
2020-08-17,2697975000
2020-08-18,2433375000
2020-08-19,2425500000
2020-08-20,2326275000
2020-08-21,2280600000
2020-08-24,2452275000
2020-08-25,2447550000
2020-08-26,2313675000
2020-08-27,2329425000
2020-08-28,2469600000
2020-08-31,2520000000
2020-09-01,2390850000
2020-09-02,2453850000
2020-09-03,2494800000
2020-09-04,2564100000
2020-09-08,2570400000
2020-09-09,2425500000
2020-09-10,2354625000
2020-09-11,2279025000
2020-09-14,2373525000
2020-09-15,2318400000
2020-09-16,2373525000
2020-09-17,2353050000
2020-09-18,2280600000
2020-09-21,2085300000
2020-09-22,2042775000
2020-09-23,1926225000
2020-09-24,1908899999
2020-09-25,1877400000
2020-09-28,1932525000
2020-09-29,1856924999
2020-09-30,1877400000
2020-10-01,1984500000
2020-10-02,2016000000
2020-10-05,2097900000
2020-10-06,2031750000
2020-10-07,2064825000
2020-10-08,2231775000
2020-10-09,2182950000
2020-10-12,2137275000
2020-10-13,2104200000
2020-10-14,2080575000
2020-10-15,2119950000
2020-10-16,2036475000
2020-10-19,1916775000
2020-10-20,1938825000
2020-10-21,1960875000
2020-10-22,2137275000
2020-10-23,2256975000
2020-10-26,2085300000
2020-10-27,1981350000
2020-10-28,1946700000
2020-10-29,1923075000
2020-10-30,1905750000
2020-11-02,1923222000
2020-11-03,2109544000
2020-11-04,1973750000
2020-11-05,2000593000
2020-11-06,2027436000
2020-11-09,2551664000
2020-11-10,2799567000
2020-11-11,2561138000
2020-11-12,2477451000
2020-11-13,2733249000
2020-11-16,3030101000
2020-11-17,3214844000
2020-11-18,3282741000
2020-11-19,3393270999
2020-11-20,3361691000
2020-11-23,3701176000
2020-11-24,3876445000
2020-11-25,4328039000
2020-11-27,4220667000
2020-11-30,4092768000
2020-12-01,4331197000
2020-12-02,4539625000
2020-12-03,4661208000
2020-12-04,4964376000
2020-12-07,4885426000
2020-12-08,4977008000
2020-12-09,5032273000
2020-12-10,5018062000
2020-12-11,4866478000
2020-12-14,4699104000
2020-12-15,4920164000
2020-12-16,4883847000
2020-12-17,4969113000
2020-12-18,4755948000
2020-12-21,4725947000
2020-12-22,4631207000
2020-12-23,4877531000
2020-12-24,4790686000
2020-12-28,4901216000
2020-12-29,4787528000
2020-12-30,4978587000
2020-12-31,4928059000
2021-01-04,4789107000
2021-01-05,4970692000
2021-01-06,5283334000
2021-01-07,5316493000
2021-01-08,5406496000
2021-01-11,5490183000
2021-01-12,5881775000
2021-01-13,5933882000
2021-01-14,6003358000
2021-01-15,5722296000
2021-01-19,5722296000
2021-01-20,5665452000
2021-01-21,5722296000
2021-01-22,5900723000
2021-01-25,5998621000
2021-01-26,6235471000
2021-01-27,6197575000
2021-01-28,5747560000
2021-01-29,5597555000
2021-02-01,5662971425
2021-02-02,5460609520
2021-02-03,5770476187
2021-02-04,5375238092
2021-02-05,5384723806
2021-02-08,5498552377
2021-02-09,5379980949
2021-02-10,5530171425
2021-02-11,5457447615
2021-02-12,5509619044
2021-02-16,5704076187
2021-02-17,5699333329
2021-02-18,5694590472
2021-02-19,5855847615
2021-02-22,5917504758
2021-02-23,5938057139
2021-02-24,5911180948
2021-02-25,5844780948
2021-02-26,5762571425
2021-03-01,6002876186
2021-03-02,5941219044
2021-03-03,5734114282
2021-03-04,5615542853
2021-03-05,5544399996
2021-03-08,5903276186
2021-03-09,5947542853
2021-03-10,5961771424
2021-03-11,5912761901
2021-03-12,6540399996
2021-03-15,7239180948
2021-03-16,7092152376
2021-03-17,6946704757
2021-03-18,6733276186
2021-03-19,6717466662
2021-03-22,6330133329
2021-03-23,5840038091
2021-03-24,5560209520
2021-03-25,5919085710
2021-03-26,6121447615
2021-03-29,5901695234
2021-03-30,6032914282
2021-03-31,5987066663
2021-04-01,5811580948
2021-04-05,5822647615
2021-04-06,5885885710
2021-04-07,5806838091
2021-04-08,5846361901
2021-04-09,5955447615
2021-04-12,5941219044
2021-04-13,5754666663
2021-04-14,5870076186
2021-04-15,5681942853
2021-04-16,5664552377
2021-04-19,5620285710
2021-04-20,5503295234
2021-04-21,5827390472
2021-04-22,5819485710
2021-04-23,5944380948
2021-04-26,5775219044
2021-04-27,5930152377
2021-04-28,6037657139
2021-04-29,5952285710
2021-04-30,5798933329
2021-05-03,6181920000
2021-05-04,6073800000
2021-05-05,6145350000
2021-05-06,6108780000
2021-05-07,6334560000
2021-05-10,6255060000
2021-05-11,6040410000
2021-05-12,5730360000
2021-05-13,5852790000
2021-05-14,6511050000
2021-05-17,6854490000
2021-05-18,6674819999
2021-05-19,6464939999
2021-05-20,6059490000
2021-05-21,6011790000
2021-05-24,5970450000
2021-05-25,5800319999
2021-05-26,5464830000
2021-05-27,5453700000
2021-05-28,5332860000
2021-06-01,5442569999
2021-06-02,5654040000
2021-06-03,5480730000
2021-06-04,5391689999
2021-06-07,5487090000
2021-06-08,5541150000
2021-06-09,5566590000
2021-06-10,5458470000
2021-06-11,5607930000
2021-06-14,5447340000
2021-06-15,5324910000
2021-06-16,5452110000
2021-06-17,5313780000
2021-06-18,5072100000
2021-06-21,5232689999
2021-06-22,5479140000
2021-06-23,5590439999
2021-06-24,5735130000
2021-06-25,5790780000
2021-06-28,5698560000
2021-06-29,5795550000
2021-06-30,5814630000
2021-07-01,5803500000
2021-07-02,5865510000
2021-07-06,5763750000
2021-07-07,5533200000
2021-07-08,5367840000
2021-07-09,5724000000
2021-07-12,5771700000
2021-07-13,5541150000
2021-07-14,5410770000
2021-07-15,5289930000
2021-07-16,5199300000
2021-07-19,5021220000
2021-07-20,5258130000
2021-07-21,5332860000
2021-07-22,5088000000
2021-07-23,4941720000
2021-07-26,5148420000
2021-07-27,5054610000
2021-07-28,5127750000
2021-07-29,5169090000
2021-07-30,5262900000
2021-08-02,5460560000
2021-08-03,5513096000
2021-08-04,5344344000
2021-08-05,5567224000
2021-08-06,5731200000
2021-08-09,5726424000
2021-08-10,5885624000
2021-08-11,5982736000
2021-08-12,5858560000
2021-08-13,5704136000
2021-08-16,5595880000
2021-08-17,5315688000
2021-08-18,5193104000
2021-08-19,5403248000
2021-08-20,5589512000
2021-08-23,5837864000
2021-08-24,6019352000
2021-08-25,4957488000
2021-08-26,4538792000
2021-08-27,4651824000
2021-08-30,4462376000
2021-08-31,4554712000
2021-09-01,4522872000
2021-09-02,4519688000
2021-09-03,4311136000
2021-09-07,4446456000
2021-09-08,4327056000
2021-09-09,4320688000
2021-09-10,4221984000
2021-09-13,4301584000
2021-09-14,4233128000
2021-09-15,4298400000
2021-09-16,4446456000
2021-09-17,4476704000
2021-09-20,4422576000
2021-09-21,4411432000
2021-09-22,4535608000
2021-09-23,4690032000
2021-09-24,4682072000
2021-09-27,4747344000
2021-09-28,4690032000
2021-09-29,4626352000
2021-09-30,4210840000
2021-10-01,4277704000
2021-10-04,4271335999
2021-10-05,4264968000
2021-10-06,4180592000
2021-10-07,4272928000
2021-10-08,4252232000
2021-10-11,4169448000
2021-10-12,4253824000
2021-10-13,4327056000
2021-10-14,4352528000
2021-10-15,4470336000
2021-10-18,4715504000
2021-10-19,4553120000
2021-10-20,4578592000
2021-10-21,4661376000
2021-10-22,4683664000
2021-10-25,4694808000
2021-10-26,4580184000
2021-10-27,4537200000
2021-10-28,4538792000
2021-10-29,4573816000
2021-11-01,4741935000
2021-11-02,4898245000
2021-11-03,5126330000
2021-11-04,5108785000
2021-11-05,5226815000
2021-11-08,5312945000
2021-11-09,5491585000
2021-11-10,5378340000
2021-11-11,5483610000
2021-11-12,5357605000
2021-11-15,5298590000
2021-11-16,5341655000
2021-11-17,5293805000
2021-11-18,5580905000
2021-11-19,5222030000
2021-11-22,5155040000
2021-11-23,5092835000
2021-11-24,3614270000
2021-11-26,3574395000
2021-11-29,3593535000
2021-11-30,3376615000
2021-12-01,3194785000
2021-12-02,3279320000
2021-12-03,3220305000
2021-12-06,3280915000
2021-12-07,3419680000
2021-12-08,3413300000
2021-12-09,3357475000
2021-12-10,3327170000
2021-12-13,3126200000
2021-12-14,3228279999
2021-12-15,3258585000
2021-12-16,3197975000
2021-12-17,3223495000
2021-12-20,3205950000
2021-12-21,3303245000
2021-12-22,3387779999
2021-12-23,3462745000
2021-12-27,3532925000
2021-12-28,3544090000
2021-12-29,3603105000
2021-12-30,3660525000
2021-12-31,3607890000
2022-01-03,3824810000
2022-01-04,3863090000
2022-01-05,3647765000
2022-01-06,3743465000
2022-01-07,3700400000
2022-01-10,3647765000
2022-01-11,3773770000
2022-01-12,3703590000
2022-01-13,3740275000
2022-01-14,3550470000
2022-01-18,3513785000
2022-01-19,3480290000
2022-01-20,3333550000
2022-01-21,3190000000
2022-01-24,3603105000
2022-01-25,3596725000
2022-01-26,3509000000
2022-01-27,3496240000
2022-01-28,3485075000
2022-01-31,3602250000
2022-02-01,3691906000
2022-02-02,3536609000
2022-02-03,3442150000
2022-02-04,3522200000
2022-02-07,3549417000
2022-02-08,3685502000
2022-02-09,3791168000
2022-02-10,3715921000
2022-02-11,3477372000
2022-02-14,3443751000
2022-02-15,3624664000
2022-02-16,3626265000
2022-02-17,3418135000
2022-02-18,3459761000
2022-02-22,3242025000
2022-02-23,3131556000
2022-02-24,3275646000
2022-02-25,3342888000
2022-02-28,3320473999
2022-03-01,3128354000
2022-03-02,4311493000
2022-03-03,4111368000
2022-03-04,3884026000
2022-03-07,3751143000
2022-03-08,3900036000
2022-03-09,3845602000
2022-03-10,3835996000
2022-03-11,3680698999
2022-03-14,3879223000
2022-03-15,3956071000
2022-03-16,4087353000
2022-03-17,4180211000
2022-03-18,4301887000
2022-03-21,4229842000
2022-03-22,4351518000
2022-03-23,4193019000
2022-03-24,4322700000
2022-03-25,4330705000
2022-03-28,4364326000
2022-03-29,4535633000
2022-03-30,4340311000
2022-03-31,4340311000
2022-04-01,4410755000
2022-04-04,4535633000
2022-04-05,4588466000
2022-04-06,4521224000
2022-04-07,4441174000
2022-04-08,4410755000
2022-04-11,4457184000
2022-04-12,4543638000
2022-04-13,4662112000
2022-04-14,4618885000
2022-04-18,4574057000
2022-04-19,4612481000
2022-04-20,4602875000
2022-04-21,4452381000
2022-04-22,4218635000
2022-04-25,4316296000
2022-04-26,4201023999
2022-04-27,4178610000
2022-04-28,4314695000
2022-04-29,4114570000
2022-05-02,4304080000
2022-05-03,4283202000
2022-05-04,4437378000
2022-05-05,4133843999
2022-05-06,3883308000
2022-05-09,3745192000
2022-05-10,3721102000
2022-05-11,3489838000
2022-05-12,3682558000
2022-05-13,3852793999
2022-05-16,3917034000
2022-05-17,3986092000
2022-05-18,3613500000
2022-05-19,3634378000
2022-05-20,3401508000
2022-05-23,3444870000
2022-05-24,3321208000
2022-05-25,3786947999
2022-05-26,3986092000
2022-05-27,4265536000
2022-05-31,4244658000
2022-06-01,4111360000
2022-06-02,4175600000
2022-06-03,4130632000
2022-06-06,4204508000
2022-06-07,4308898000
2022-06-08,4385986000
2022-06-09,4421318000
2022-06-10,4294443999
2022-06-13,4003758000
2022-06-14,4154722000
2022-06-15,4284808000
2022-06-16,3878490000
2022-06-17,3926670000
2022-06-21,3859218000
2022-06-22,3748404000
2022-06-23,3700224000
2022-06-24,3900974000
2022-06-27,3965214000
2022-06-28,3737162000
2022-06-29,3562108000
2022-06-30,3393478000
2022-07-01,3334056000
2022-07-05,3350116000
2022-07-06,3256968000
2022-07-07,3362964000
2022-07-08,3391872000
2022-07-11,3255362000
2022-07-12,3293906000
2022-07-13,3300330000
2022-07-14,3187910000
2022-07-15,3213606000
2022-07-18,3375812000
2022-07-19,3517140000
2022-07-20,3708254000
2022-07-21,3931488000
2022-07-22,3780524000
2022-07-25,3775706000
2022-07-26,3557290000
2022-07-27,3605470000
2022-07-28,3647226000
2022-07-29,3775706000
2022-08-01,3786529999
2022-08-02,3773770000
2022-08-03,3987500000
2022-08-04,3770580000
2022-08-05,3749845000
2022-08-08,3796100000
2022-08-09,3491455000
2022-08-10,3681259999
2022-08-11,3866279999
2022-08-12,3887015000
2022-08-15,3974740000
2022-08-16,4277790000
2022-08-17,4110315000
2022-08-18,3914130000
2022-08-19,3856710000
2022-08-22,3663715000
2022-08-23,3700400000
2022-08-24,2961915000
2022-08-25,2937990000
2022-08-26,2877380000
2022-08-29,2826340000
2022-08-30,2832720000
2022-08-31,2729045000
2022-09-01,2789654999
2022-09-02,2819960000
2022-09-06,2878975000
2022-09-07,3006575000
2022-09-08,3126200000
2022-09-09,3094300000
2022-09-12,3156505000
2022-09-13,2933205000
2022-09-14,2867810000
2022-09-15,2930015000
2022-09-16,3014550000
2022-09-19,3132580000
2022-09-20,3070375000
2022-09-21,3083134999
2022-09-22,2930015000
2022-09-23,2864620000
2022-09-26,2807200000
2022-09-27,2829529999
2022-09-28,2874190000
2022-09-29,2700335000
2022-09-30,2668435000
2022-10-03,2765730000
2022-10-04,2982650000
2022-10-05,3086325000
2022-10-06,3068779999
2022-10-07,3084730000
2022-10-10,2941180000
2022-10-11,2979460000
2022-10-12,2958725000
2022-10-13,2989029999
2022-10-14,2890140000
2022-10-17,3067185000
2022-10-18,3186810000
2022-10-19,3145340000
2022-10-20,3095895000
2022-10-21,3207545000
2022-10-24,3201165000
2022-10-25,3333550000
2022-10-26,3323980000
2022-10-27,3288890000
2022-10-28,3272940000
2022-10-31,3256434000
2022-11-01,3171581000
2022-11-02,3013082000
2022-11-03,3057910000
2022-11-04,3061112000
2022-11-07,3121950000
2022-11-08,3238823000
2022-11-09,3049905000
2022-11-10,3302863000
2022-11-11,3456559000
2022-11-14,3389317000
2022-11-15,3469367000
2022-11-16,3190793000
2022-11-17,3376509000
2022-11-18,3434145000
2022-11-21,3405327000
2022-11-22,3626265000
2022-11-23,3472569000
2022-11-25,3543013000
2022-11-28,3283651000
2022-11-29,3318873000
2022-11-30,3357297000
2022-12-01,3202000000
2022-12-02,3234020000
2022-12-05,3109142000
2022-12-06,2945840000
2022-12-07,2838573000
2022-12-08,2809755000
2022-12-09,2788942000
2022-12-12,2867391000
2022-12-13,2803351000
2022-12-14,2814557999
2022-12-15,2686478000
2022-12-16,2616034000
2022-12-19,2624039000
2022-12-20,2638448000
2022-12-21,2660862000
2022-12-22,2640048999
2022-12-23,2739311000
2022-12-27,2668867000
2022-12-28,2515171000
2022-12-29,2576009000
2022-12-30,2584014000
2023-01-03,2523176000
2023-01-04,2660862000
2023-01-05,2660862000
2023-01-06,2686478000
2023-01-09,2643251000
2023-01-10,2692882000
2023-01-11,2777735000
2023-01-12,2804952000
2023-01-13,2840173999
2023-01-17,2844977000
2023-01-18,2814557999
2023-01-19,2793745000
2023-01-20,2796947000
2023-01-23,2998673000
2023-01-24,2929830000
2023-01-25,2950643000
2023-01-26,2950643000
2023-01-27,2949042000
2023-01-30,3019824000
2023-01-31,3142032000
2023-02-01,3211176000
2023-02-02,3399312000
2023-02-03,4241904000
2023-02-06,3888144000
2023-02-07,3849552000
2023-02-08,3643728000
2023-02-09,3592272000
2023-02-10,3481320000
2023-02-13,3542424000
2023-02-14,3555288000
2023-02-15,3579408000
2023-02-16,3532776000
2023-02-17,3503832000
2023-02-21,3212784000
2023-02-22,3170976000
2023-02-23,3179016000
2023-02-24,3087360000
2023-02-27,3114696000
2023-02-28,3132384000
2023-03-01,3055200000
2023-03-02,3108263999
2023-03-03,3183840000
