,NWL
2018-07-17,13012607752
2018-07-18,12649969027
2018-07-19,12607582682
2018-07-20,12315587865
2018-07-23,12461585274
2018-07-24,12456875680
2018-07-25,12193138425
2018-07-26,12334426240
2018-07-27,12259072739
2018-07-30,12343845428
2018-07-31,12334426240
2018-08-01,12329716646
2018-08-02,12489842837
2018-08-03,12513390806
2018-08-06,10719035557
2018-08-07,10210399423
2018-08-08,9791245572
2018-08-09,9833631917
2018-08-10,9805374354
2018-08-13,9631119382
2018-08-14,9725311258
2018-08-15,9838341510
2018-08-16,10036144451
2018-08-17,10125626734
2018-08-20,10243366580
2018-08-21,10266914549
2018-08-22,10196270641
2018-08-23,10224528204
2018-08-24,10210399423
2018-08-27,10516523022
2018-08-28,10577747742
2018-08-29,10596586117
2018-08-30,10295172112
2018-08-31,10229237798
2018-09-04,10064402014
2018-09-05,10299881706
2018-09-06,10017306076
2018-09-07,10064402014
2018-09-10,10177432266
2018-09-11,10106788359
2018-09-12,10233947392
2018-09-13,10351687238
2018-09-14,10219818611
2018-09-17,10153884297
2018-09-18,10135045922
2018-09-19,10191561048
2018-09-20,10361106426
2018-09-21,10285752924
2018-09-24,9631119382
2018-09-25,9692344102
2018-09-26,9673505726
2018-09-27,9631119382
2018-09-28,9560475474
2018-10-01,9224145000
2018-10-02,9215115000
2018-10-03,9219630000
2018-10-04,9016455000
2018-10-05,8497230000
2018-10-08,8718465000
2018-10-09,8452079999
2018-10-10,8158605000
2018-10-11,7978005000
2018-10-12,7910280000
2018-10-15,7869645000
2018-10-16,8127000000
2018-10-17,8014125000
2018-10-18,7499415000
2018-10-19,7652925000
2018-10-22,7368480000
2018-10-23,7418145000
2018-10-24,7196910000
2018-10-25,7404599999
2018-10-26,7056945000
2018-10-29,6953100000
2018-10-30,7205940000
2018-10-31,7169820000
2018-11-01,7472325000
2018-11-02,8573984999
2018-11-05,9016455000
2018-11-06,9007425000
2018-11-07,9106755000
2018-11-08,9124815000
2018-11-09,8984850000
2018-11-12,9138360000
2018-11-13,9269295000
2018-11-14,9305415000
2018-11-15,9653070000
2018-11-16,9788520000
2018-11-19,9671130000
2018-11-20,9752400000
2018-11-21,9829155000
2018-11-23,9815610000
2018-11-26,10619280000
2018-11-27,10569615000
2018-11-28,10646370000
2018-11-29,10745700000
2018-11-30,10565100000
2018-12-03,10912755000
2018-12-04,10628310000
2018-12-06,10370955000
2018-12-07,10240020000
2018-12-10,10321290000
2018-12-11,10569615000
2018-12-12,10637340000
2018-12-13,10285170000
2018-12-14,9969120000
2018-12-17,9707250000
2018-12-18,9666615000
2018-12-19,9210600000
2018-12-20,9043545000
2018-12-21,8515290000
2018-12-24,8104425000
2018-12-26,8537865000
2018-12-27,8307599999
2018-12-28,8298570000
2018-12-31,7642555553
2019-01-02,7671333331
2019-01-03,7510999997
2019-01-04,7876888886
2019-01-07,8016666664
2019-01-08,8098888886
2019-01-09,8111222220
2019-01-10,8448333331
2019-01-11,8386666664
2019-01-14,8345555553
2019-01-15,8546999997
2019-01-16,8448333331
2019-01-17,8522333331
2019-01-18,8670333330
2019-01-22,8423666664
2019-01-23,8349666664
2019-01-24,8625111108
2019-01-25,8764888886
2019-01-28,8818333330
2019-01-29,8686777775
2019-01-30,8600444442
2019-01-31,8719666664
2019-02-01,8748444442
2019-02-04,8941666664
2019-02-05,8785444442
2019-02-06,8768999997
2019-02-07,8518222219
2019-02-08,8464777775
2019-02-11,8781333330
2019-02-12,8863555553
2019-02-13,8900555553
2019-02-14,8916999997
2019-02-15,7054666664
2019-02-19,6992999998
2019-02-20,7050555553
2019-02-21,7108111109
2019-02-22,7013555553
2019-02-25,7042333331
2019-02-26,7038222220
2019-02-27,6779222220
2019-02-28,6672333331
2019-03-01,6647666664
2019-03-04,6622999998
2019-03-05,6577777776
2019-03-06,6450333331
2019-03-07,6372222220
2019-03-08,6347555553
2019-03-11,6417444442
2019-03-12,6409222220
2019-03-13,6359888887
2019-03-14,6351666664
2019-03-15,6396888887
2019-03-18,6569555553
2019-03-19,6524333331
2019-03-20,6474999998
2019-03-21,6495555553
2019-03-22,6166666665
2019-03-25,6195444442
2019-03-26,6277666664
2019-03-27,6302333331
2019-03-28,6347555553
2019-03-29,6306444442
2019-04-01,6535752000
2019-04-02,6493422000
2019-04-03,6484956000
2019-04-04,6590781000
2019-04-05,6709305000
2019-04-08,6671208000
2019-04-09,6472257000
2019-04-10,6552684000
2019-04-11,6501888000
2019-04-12,6514587000
2019-04-15,6425694000
2019-04-16,6425694000
2019-04-17,6417228000
2019-04-18,6412995000
2019-04-22,6099753000
2019-04-23,5998161000
2019-04-24,6023559000
2019-04-25,5769579000
2019-04-26,6061656000
2019-04-29,6103986000
2019-04-30,6087054000
2019-05-01,6074355000
2019-05-02,6201345000
2019-05-03,7039479000
2019-05-06,6764334000
2019-05-07,6755868000
2019-05-08,6573849000
2019-05-09,6501888000
2019-05-10,6484956000
2019-05-13,6434160000
2019-05-14,6468024000
2019-05-15,6616179000
2019-05-16,6578082000
2019-05-17,6544218000
2019-05-20,6484956000
2019-05-21,6569616000
2019-05-22,6561150000
2019-05-23,6412995000
2019-05-24,6370665000
2019-05-28,6061656000
2019-05-29,5778045000
2019-05-30,5676453000
2019-05-31,5680686000
2019-06-03,5862705000
2019-06-04,6192879000
2019-06-05,6273306000
2019-06-06,6209811000
2019-06-07,6167481000
2019-06-10,6087054000
2019-06-11,6180180000
2019-06-12,6163248000
2019-06-13,6290238000
2019-06-14,6137850000
2019-06-17,6154782000
2019-06-18,6260607000
2019-06-19,6362199000
2019-06-20,6379131000
2019-06-21,6501888000
2019-06-24,6235209000
2019-06-25,6286005000
2019-06-26,6510354000
2019-06-27,6429927000
2019-06-28,6527286000
2019-07-01,6444148000
2019-07-02,6321362000
2019-07-03,6545764000
2019-07-05,6486488000
2019-07-08,6439914000
2019-07-09,6367936000
2019-07-10,6317128000
2019-07-11,6190108000
2019-07-12,6329830000
2019-07-15,6414510000
2019-07-16,6414510000
2019-07-17,6295958000
2019-07-18,6211278000
2019-07-19,6067322000
2019-07-22,6003812000
2019-07-23,6046152000
2019-07-24,6092726000
2019-07-25,5982642000
2019-07-26,6012280000
2019-07-29,5999578000
2019-07-30,5991110000
2019-07-31,6008046000
2019-08-01,5686262000
2019-08-02,6494956000
2019-08-05,6393340000
2019-08-06,6698188000
2019-08-07,6829442000
2019-08-08,6859080000
2019-08-09,6706656000
2019-08-12,6706656000
2019-08-13,6778634000
2019-08-14,6664316000
2019-08-15,6660082000
2019-08-16,6706656000
2019-08-19,6732060000
2019-08-20,6816740000
2019-08-21,7007270000
2019-08-22,7062312000
2019-08-23,6672784000
2019-08-26,6698188000
2019-08-27,6647380000
2019-08-28,6884484000
2019-08-29,6964930000
2019-08-30,7028440000
2019-09-03,6892952000
2019-09-04,7189332000
2019-09-05,7413734000
2019-09-06,7299415999
2019-09-09,7544988000
2019-09-10,7756688000
2019-09-11,7837134000
2019-09-12,7824432000
2019-09-13,7815964000
2019-09-16,7739752000
2019-09-17,7837134000
2019-09-18,7794794000
2019-09-19,7566158000
2019-09-20,7494180000
2019-09-23,7587328000
2019-09-24,7574626000
2019-09-25,7629668000
2019-09-26,7752453999
2019-09-27,7705880000
2019-09-30,7926047999
2019-10-01,7883708000
2019-10-02,7532286000
2019-10-03,7672008000
2019-10-04,7849836000
2019-10-07,7871006000
2019-10-08,7824432000
2019-10-09,7955686000
2019-10-10,7981090000
2019-10-11,8023430000
2019-10-14,8141982000
2019-10-15,8116578000
2019-10-16,8192790000
2019-10-17,8074238000
2019-10-18,8213959999
2019-10-21,8434128000
2019-10-22,8345214000
2019-10-23,8247832000
2019-10-24,8235130000
2019-10-25,8319809999
2019-10-28,8247832000
2019-10-29,8116578000
2019-10-30,8137747999
2019-10-31,8031897999
2019-11-01,8722040000
2019-11-04,8832124000
2019-11-05,8455297999
2019-11-06,8523042000
2019-11-07,8484936000
2019-11-08,8624658000
2019-11-11,8264768000
2019-11-12,8396021999
2019-11-13,8506106000
2019-11-14,8451064000
2019-11-15,8357915999
2019-11-18,8315576000
2019-11-19,8281703999
2019-11-20,8167386000
2019-11-21,8125046000
2019-11-22,8044600000
2019-11-25,8163152000
2019-11-26,7972621999
2019-11-27,8163152000
2019-11-29,8137747999
2019-12-02,8120812000
2019-12-03,7887942000
2019-12-04,8006494000
2019-12-05,7930282000
2019-12-06,8065770000
2019-12-09,8099642000
2019-12-10,7972621999
2019-12-11,8061536000
2019-12-12,8230896000
2019-12-13,8133514000
2019-12-16,7794794000
2019-12-17,8010728000
2019-12-18,7862538000
2019-12-19,8023430000
2019-12-20,8408724000
2019-12-23,8188556000
2019-12-24,8209726000
2019-12-26,8082706000
2019-12-27,8141982000
2019-12-30,8095408000
2019-12-31,8139860912
2020-01-02,8080569521
2020-01-03,7902695349
2020-01-06,8004337733
2020-01-07,8046688727
2020-01-08,8131390713
2020-01-09,8114450316
2020-01-10,8148331110
2020-01-13,8288089388
2020-01-14,8461728461
2020-01-15,8393966872
2020-01-16,8559135745
2020-01-17,8580311242
2020-01-21,8491374156
2020-01-22,8508314553
2020-01-23,8537960249
2020-01-24,8423612567
2020-01-27,8300794686
2020-01-28,8512549653
2020-01-29,8410907269
2020-01-30,8470198660
2020-01-31,8271148991
2020-02-03,8347380779
2020-02-04,8432082766
2020-02-05,8694658924
2020-02-06,8563370845
2020-02-07,8495609255
2020-02-10,8550665547
2020-02-11,8542195348
2020-02-12,8338910580
2020-02-13,8266913892
2020-02-14,8512549653
2020-02-18,8478668858
2020-02-19,8427847666
2020-02-20,8423612567
2020-02-21,8144096011
2020-02-24,7724821177
2020-02-25,7212374158
2020-02-26,7026029788
2020-02-27,6454291378
2020-02-28,6534758266
2020-03-02,6966738397
2020-03-03,6551698663
2020-03-04,6492407272
2020-03-05,6009605949
2020-03-06,5920668863
2020-03-09,5793615883
2020-03-10,5840201976
2020-03-11,5772440386
2020-03-12,4785662242
2020-03-13,5488688731
2020-03-16,5200701977
2020-03-17,5615741711
2020-03-18,5149880785
2020-03-19,5264228467
2020-03-20,4836483434
2020-03-23,4468029793
2020-03-24,5276933765
2020-03-25,5403986745
2020-03-26,5975725154
2020-03-27,5763970188
2020-03-30,5776675486
2020-03-31,5633376000
2020-04-01,5255838000
2020-04-02,5120094000
2020-04-03,5086158000
2020-04-06,5438244000
2020-04-07,5557020000
2020-04-08,5713974000
2020-04-09,6002430000
2020-04-13,5658828000
2020-04-14,5853960000
2020-04-15,5400066000
2020-04-16,5349162000
2020-04-17,5455212000
2020-04-20,5421276000
2020-04-21,5310984000
2020-04-22,5115852000
2020-04-23,5344920000
2020-04-24,5476422000
2020-04-27,5722458000
2020-04-28,6036366000
2020-04-29,6078786000
2020-04-30,5887896000
2020-05-01,5209176000
2020-05-04,5255838000
2020-05-05,5060706000
2020-05-06,4958898000
2020-05-07,5107368000
2020-05-08,5264322000
2020-05-11,5103126000
2020-05-12,5162514000
2020-05-13,4971624000
2020-05-14,4929204000
2020-05-15,4963140000
2020-05-18,5370372000
2020-05-19,5361888000
2020-05-20,5336436000
2020-05-21,5455212000
2020-05-22,5421276000
2020-05-26,5747910000
2020-05-27,6104238000
2020-05-28,5760636000
2020-05-29,5578230000
2020-06-01,5709732000
2020-06-02,5875170000
2020-06-03,6358758000
2020-06-04,6562374000
2020-06-05,6956879999
2020-06-08,7389564000
2020-06-09,7067172000
2020-06-10,6757506000
2020-06-11,6312096000
2020-06-12,6490260000
2020-06-15,6324822000
2020-06-16,6672666000
2020-06-17,6706602000
2020-06-18,6553890000
2020-06-19,6732054000
2020-06-22,6638730000
2020-06-23,6609036000
2020-06-24,6401178000
2020-06-25,6443598000
2020-06-26,6384210000
2020-06-29,6613278000
2020-06-30,6737884000
2020-07-01,6695454000
2020-07-02,6776071000
2020-07-06,6788800000
2020-07-07,6725155000
2020-07-08,6708183000
2020-07-09,6368743000
2020-07-10,6708183000
2020-07-13,6669996000
2020-07-14,6822743999
2020-07-15,6958519999
2020-07-16,7022165000
2020-07-17,6941548000
2020-07-20,6818501000
2020-07-21,7022165000
2020-07-22,7094295999
2020-07-23,7251287000
2020-07-24,7272502000
2020-07-27,7365848000
2020-07-28,7323418000
2020-07-29,7467680000
2020-07-30,7518595999
2020-07-31,6958519999
2020-08-03,6954277000
2020-08-04,6988220999
2020-08-05,7111268000
2020-08-06,7136726000
2020-08-07,7276744999
2020-08-10,7425250000
2020-08-11,7327661000
2020-08-12,7259773000
2020-08-13,7234315000
2020-08-14,7208856999
2020-08-17,7196128000
2020-08-18,7094295999
2020-08-19,7107025000
2020-08-20,6950034000
2020-08-21,6831230000
2020-08-24,6971249000
2020-08-25,6852444999
2020-08-26,6784557000
2020-08-27,6869417000
2020-08-28,6882145999
2020-08-31,6780314000
2020-09-01,6674239000
2020-09-02,6882145999
2020-09-03,6754856000
2020-09-04,6924576000
2020-09-08,6941548000
2020-09-09,6971249000
2020-09-10,7302203000
2020-09-11,7404035000
2020-09-14,7565268999
2020-09-15,7501624000
2020-09-16,7633156999
2020-09-17,7599213000
2020-09-18,7518595999
2020-09-21,7251287000
2020-09-22,7306445999
2020-09-23,7166427000
2020-09-24,7094295999
2020-09-25,7102781999
2020-09-28,7306445999
2020-09-29,7264016000
2020-09-30,7280988000
2020-10-01,7217343000
2020-10-02,7374334000
2020-10-05,7467680000
2020-10-06,7344632999
2020-10-07,7510110000
2020-10-08,7679830000
2020-10-09,7641643000
2020-10-12,7611942000
2020-10-13,7505867000
2020-10-14,7751961000
2020-10-15,7692559000
2020-10-16,7645886000
2020-10-19,7463437000
2020-10-20,7501624000
2020-10-21,7446465000
2020-10-22,7582241000
2020-10-23,7637400000
2020-10-26,7399792000
2020-10-27,7293717000
2020-10-28,7068838000
2020-10-29,7136726000
2020-10-30,7493138000
2020-11-02,8023513000
2020-11-03,8273850000
2020-11-04,8006541000
2020-11-05,8299307999
2020-11-06,8010784000
2020-11-09,8108373000
2020-11-10,8172018000
2020-11-11,8345981000
2020-11-12,8048970999
2020-11-13,8371439000
2020-11-16,8638748000
2020-11-17,8558131000
2020-11-18,8570860000
2020-11-19,8651477000
2020-11-20,8642991000
2020-11-23,8702393000
2020-11-24,9105478000
2020-11-25,9063048000
2020-11-27,8940001000
2020-11-30,9020618000
2020-12-01,9096992000
2020-12-02,9003646000
2020-12-03,9237011000
2020-12-04,9347329000
2020-12-07,9164880000
2020-12-08,8918786000
2020-12-09,8804225000
2020-12-10,8829683000
2020-12-11,8702393000
2020-12-14,8621776000
2020-12-15,8486000000
2020-12-16,8515701000
2020-12-17,8524187000
2020-12-18,8740580000
2020-12-21,8774524000
2020-12-22,8944244000
2020-12-23,9007889000
2020-12-24,9003646000
2020-12-28,9012132000
2020-12-29,8901814000
2020-12-30,8944244000
2020-12-31,9020627000
2021-01-04,9224579000
2021-01-05,9288314000
2021-01-06,9628234000
2021-01-07,9619736000
2021-01-08,9802443000
2021-01-11,9802443000
2021-01-12,10295327000
2021-01-13,10354813000
2021-01-14,10367560000
2021-01-15,10257086000
2021-01-19,10286829000
2021-01-20,10478034000
2021-01-21,10478034000
2021-01-22,10537520000
2021-01-25,10834950000
2021-01-26,11000661000
2021-01-27,10461038000
2021-01-28,10401552000
2021-01-29,10206098000
2021-02-01,10363311000
2021-02-02,10792460000
2021-02-03,11017657000
2021-02-04,11145127000
2021-02-05,11102637000
2021-02-08,11285344000
2021-02-09,11272597000
2021-02-10,11145127000
2021-02-11,11068645000
2021-02-12,10278331000
2021-02-16,10108371000
2021-02-17,10231592000
2021-02-18,10044636000
2021-02-19,10333568000
2021-02-22,10257086000
2021-02-23,10223094000
2021-02-24,10363311000
2021-02-25,10014893000
2021-02-26,9844933000
2021-03-01,10248588000
2021-03-02,10218845000
2021-03-03,10354813000
2021-03-04,10180604000
2021-03-05,10469536000
2021-03-08,10707480000
2021-03-09,10571512000
2021-03-10,10745721000
2021-03-11,10601255000
2021-03-12,10792460000
2021-03-15,11089890000
2021-03-16,10911432000
2021-03-17,10996412000
2021-03-18,11170621000
2021-03-19,11085641000
2021-03-22,11089890000
2021-03-23,10681986000
2021-03-24,10584259000
2021-03-25,10992163000
2021-03-26,11319336000
2021-03-29,11225858000
2021-03-30,11344830000
2021-03-31,11392212000
2021-04-01,11511324000
2021-04-05,11579388000
2021-04-06,11524086000
2021-04-07,11507070000
2021-04-08,11421990000
2021-04-09,11498562000
2021-04-12,11647452000
2021-04-13,11417736000
2021-04-14,11247576000
2021-04-15,11324148000
2021-04-16,11383704000
2021-04-19,11264592000
2021-04-20,11273100000
2021-04-21,11473038000
2021-04-22,11349672000
2021-04-23,11290116000
2021-04-26,11366688000
2021-04-27,11451768000
2021-04-28,11341164000
2021-04-29,11477292000
2021-04-30,11468784000
2021-05-03,11817612000
2021-05-04,11936724000
2021-05-05,12060090000
2021-05-06,12379140000
2021-05-07,12366378000
2021-05-10,12451458000
2021-05-11,12328092000
2021-05-12,11936724000
2021-05-13,12157932000
2021-05-14,12315330000
2021-05-17,12481236000
2021-05-18,12102630000
2021-05-19,11983518000
2021-05-20,12098376000
2021-05-21,12038820000
2021-05-24,12017550000
2021-05-25,11889930000
2021-05-26,12017550000
2021-05-27,12162186000
2021-05-28,12204726000
2021-06-01,12225996000
2021-06-02,12170694000
2021-06-03,12081360000
2021-06-04,12026058000
2021-06-07,12000534000
2021-06-08,12085614000
2021-06-09,11898438000
2021-06-10,11753802000
2021-06-11,11928216000
2021-06-14,11630436000
2021-06-15,11630436000
2021-06-16,11490054000
2021-06-17,11183766000
2021-06-18,11056146000
2021-06-21,11290116000
2021-06-22,11281608000
2021-06-23,11239068000
2021-06-24,11315640000
2021-06-25,11324148000
2021-06-28,11328402000
2021-06-29,11485800000
2021-06-30,11685738000
2021-07-01,11677230000
2021-07-02,11570880000
2021-07-06,11277354000
2021-07-07,11319894000
2021-07-08,11264592000
2021-07-09,11498562000
2021-07-12,11566626000
2021-07-13,11256084000
2021-07-14,11528340000
2021-07-15,11507070000
2021-07-16,11502816000
2021-07-19,11124210000
2021-07-20,11502816000
2021-07-21,11592150000
2021-07-22,11460276000
2021-07-23,11626182000
2021-07-26,11660214000
2021-07-27,11626182000
2021-07-28,11413482000
2021-07-29,11579388000
2021-07-30,10528650000
2021-08-02,10571190000
2021-08-03,10728588000
2021-08-04,10562682000
2021-08-05,10758366000
2021-08-06,10830684000
2021-08-09,10737096000
2021-08-10,10851954000
2021-08-11,10983828000
2021-08-12,10847700000
2021-08-13,10920018000
2021-08-16,10958304000
2021-08-17,10677540000
2021-08-18,10443570000
2021-08-19,10247886000
2021-08-20,10426554000
2021-08-23,10481856000
2021-08-24,10677540000
2021-08-25,10779636000
2021-08-26,10724334000
2021-08-27,10864716000
2021-08-30,10724334000
2021-08-31,10809414000
2021-09-01,10681794000
2021-09-02,10851954000
2021-09-03,10915764000
2021-09-07,10881732000
2021-09-08,10851954000
2021-09-09,10898748000
2021-09-10,10588206000
2021-09-13,10656270000
2021-09-14,10515888000
2021-09-15,10766874000
2021-09-16,10639254000
2021-09-17,10554174000
2021-09-20,10196838000
2021-09-21,10069218000
2021-09-22,10192584000
2021-09-23,10256394000
2021-09-24,10069218000
2021-09-27,10252140000
2021-09-28,10209600000
2021-09-29,10167060000
2021-09-30,9420570000
2021-10-01,9599280000
2021-10-04,9412060000
2021-10-05,9446100000
2021-10-06,9420570000
2021-10-07,9569495000
2021-10-08,9356745000
2021-10-11,9420570000
2021-10-12,9475885000
2021-10-13,9454610000
2021-10-14,9590770000
2021-10-15,9612045000
2021-10-18,9633320000
2021-10-19,9714165000
2021-10-20,9807775000
2021-10-21,9892875000
2021-10-22,9633320000
2021-10-25,9560985000
2021-10-26,9488650000
2021-10-27,9246115000
2021-10-28,9263135000
2021-10-29,9739695000
2021-11-01,10024780000
2021-11-02,10156685000
2021-11-03,10254550000
2021-11-04,10101370000
2021-11-05,10267315000
2021-11-08,10390710000
2021-11-09,10411985000
2021-11-10,10258805000
2021-11-11,10352415000
2021-11-12,10322630000
2021-11-15,10194980000
2021-11-16,10063075000
2021-11-17,9977975000
2021-11-18,9650340000
2021-11-19,9646085000
2021-11-22,9799265000
2021-11-23,9850325000
2021-11-24,9782245000
2021-11-26,9556730000
2021-11-29,9509925000
2021-11-30,9135485000
2021-12-01,8884440000
2021-12-02,9190800000
2021-12-03,9254625000
2021-12-06,9526945000
2021-12-07,9663105000
2021-12-08,9718420000
2021-12-09,9692890000
2021-12-10,9501415000
2021-12-13,9471630000
2021-12-14,9531200000
2021-12-15,9586515000
2021-12-16,9539710000
2021-12-17,9254625000
2021-12-20,8752535000
2021-12-21,9118465000
2021-12-22,9092935000
2021-12-23,9109955000
2021-12-27,9292920000
2021-12-28,9250370000
2021-12-29,9207820000
2021-12-30,9190800000
2021-12-31,9214296000
2022-01-03,9328209000
2022-01-04,9640415000
2022-01-05,9720576000
2022-01-06,9737452000
2022-01-07,9762766000
2022-01-10,9813394000
2022-01-11,9733233000
2022-01-12,9885117000
2022-01-13,9990592000
2022-01-14,10062315000
2022-01-18,9982154000
2022-01-19,9830270000
2022-01-20,9733233000
2022-01-21,9703700000
2022-01-24,9876679000
2022-01-25,9847146000
2022-01-26,9834489000
2022-01-27,9766985000
2022-01-28,9703700000
2022-01-31,9792299000
2022-02-01,9897774000
2022-02-02,9914650000
2022-02-03,9838708000
2022-02-04,8999127000
2022-02-07,9264924000
2022-02-08,9433684000
2022-02-09,9610882000
2022-02-10,9264924000
2022-02-11,10290141000
2022-02-14,10513748000
2022-02-15,10990495000
2022-02-16,10973619000
2022-02-17,10935648000
2022-02-18,10910334000
2022-02-22,10593909000
2022-02-23,10302798000
2022-02-24,10074972000
2022-02-25,10159352000
2022-02-28,10020125000
2022-03-01,9648853000
2022-03-02,9990592000
2022-03-03,10049658000
2022-03-04,9766985000
2022-03-07,9302895000
2022-03-08,9332428000
2022-03-09,9522283000
2022-03-10,9264924000
2022-03-11,9104602000
2022-03-14,9020222000
2022-03-15,9256486000
2022-03-16,9480093000
2022-03-17,9577130000
2022-03-18,9446341000
2022-03-21,9378837000
2022-03-22,9378837000
2022-03-23,9277581000
2022-03-24,9231172000
2022-03-25,9412589000
2022-03-28,9366180000
2022-03-29,9623539000
2022-03-30,9378837000
2022-03-31,8859458000
2022-04-01,8855320000
2022-04-04,9000150000
2022-04-05,8892562000
2022-04-06,9053944000
2022-04-07,9024978000
2022-04-08,9144980000
2022-04-11,9178084000
2022-04-12,9207050000
2022-04-13,9293948000
2022-04-14,9273258000
2022-04-18,9310500000
2022-04-19,9463606000
2022-04-20,9604298000
2022-04-21,9666368000
2022-04-22,9401536000
2022-04-25,9629126000
2022-04-26,9364294000
2022-04-27,9339466000
2022-04-28,9529814000
2022-04-29,9579470000
2022-05-02,9281534000
2022-05-03,9687058000
2022-05-04,9633264000
2022-05-05,9347742000
2022-05-06,9302224000
2022-05-09,10038788000
2022-05-10,9360156000
2022-05-11,9016702000
2022-05-12,9173946000
2022-05-13,9389122000
2022-05-16,9347742000
2022-05-17,9546366000
2022-05-18,8553246000
2022-05-19,8139446000
2022-05-20,8048410000
2022-05-23,8106342000
2022-05-24,7791853999
2022-05-25,8424968000
2022-05-26,8776698000
2022-05-27,9053944000
2022-05-31,8871872000
2022-06-01,8892562000
2022-06-02,8925666000
2022-06-03,8739456000
2022-06-06,8851182000
2022-06-07,8747732000
2022-06-08,8516003999
2022-06-09,8267724000
2022-06-10,7920132000
2022-06-13,7713232000
2022-06-14,7642886000
2022-06-15,7746336000
2022-06-16,7390468000
2022-06-17,7493918000
2022-06-21,7576677999
2022-06-22,7560126000
2022-06-23,8052548000
2022-06-24,8288414000
2022-06-27,8147722000
2022-06-28,8035996000
2022-06-29,7982202000
2022-06-30,7874944000
2022-07-01,8069336000
2022-07-05,8272000000
2022-07-06,8056928000
2022-07-07,8019704000
2022-07-08,7990752000
2022-07-11,7808768000
2022-07-12,7895624000
2022-07-13,7928712000
2022-07-14,7821176000
2022-07-15,7858400000
2022-07-18,8036248000
2022-07-19,8189280000
2022-07-20,8243048000
2022-07-21,8280272000
2022-07-22,8350584000
2022-07-25,8272000000
2022-07-26,8185144000
2022-07-27,8309224000
2022-07-28,8557384000
2022-07-29,8358856000
2022-08-01,8387808000
2022-08-02,8189280000
2022-08-03,8193415999
2022-08-04,8094152000
2022-08-05,8238912000
2022-08-08,8404352000
2022-08-09,8226504000
2022-08-10,8482936000
2022-08-11,8582200000
2022-08-12,8718688000
2022-08-15,8726960000
2022-08-16,8859312000
2022-08-17,8726960000
2022-08-18,8747640000
2022-08-19,8619424000
2022-08-22,8478800000
2022-08-23,8590472000
2022-08-24,8296815999
2022-08-25,8404352000
2022-08-26,8090015999
2022-08-29,7908032000
2022-08-30,7664008000
2022-08-31,7382760000
2022-09-01,7221456000
2022-09-02,7246272000
2022-09-06,7064287999
2022-09-07,7118056000
2022-09-08,7213184000
2022-09-09,7510976000
2022-09-12,7519248000
2022-09-13,7130463999
2022-09-14,7027063999
2022-09-15,6915392000
2022-09-16,6741680000
2022-09-19,6820263999
2022-09-20,6456296000
2022-09-21,6290856000
2022-09-22,6125416000
2022-09-23,6050968000
2022-09-26,5910344000
2022-09-27,5885528000
2022-09-28,5968248000
2022-09-29,5777992000
2022-09-30,5744904000
2022-10-03,5769720000
2022-10-04,6067512000
2022-10-05,5993064000
2022-10-06,5947568000
2022-10-07,5773856000
2022-10-10,5819352000
2022-10-11,5860712000
2022-10-12,5889664000
2022-10-13,6055104000
2022-10-14,6055104000
2022-10-17,6166776000
2022-10-18,6294992000
2022-10-19,6216408000
2022-10-20,6092328000
2022-10-21,6212272000
2022-10-24,6332216000
2022-10-25,6501792000
2022-10-26,6510064000
2022-10-27,6481112000
2022-10-28,6224680000
2022-10-31,5711816000
2022-11-01,5525696000
2022-11-02,5318896000
2022-11-03,5256856000
2022-11-04,5422296000
2022-11-07,5434704000
2022-11-08,5323032000
2022-11-09,5203088000
2022-11-10,5562920000
2022-11-11,5840032000
2022-11-14,5641504000
2022-11-15,5777992000
2022-11-16,5405752000
2022-11-17,5442976000
2022-11-18,5521560000
2022-11-21,5397480000
2022-11-22,5401616000
2022-11-23,5451248000
2022-11-25,5521560000
2022-11-28,5426432000
2022-11-29,5323032000
2022-11-30,5364392000
2022-12-01,5310624000
2022-12-02,5372664000
2022-12-05,5207224000
2022-12-06,5273400000
2022-12-07,5298216000
2022-12-08,5500880000
2022-12-09,5558784000
2022-12-12,5633232000
2022-12-13,5720088000
2022-12-14,5649776000
2022-12-15,5459520000
2022-12-16,5405752000
2022-12-19,5277536000
2022-12-20,5215496000
2022-12-21,5331304000
2022-12-22,5331304000
2022-12-23,5372664000
2022-12-27,5393344000
2022-12-28,5343712000
2022-12-29,5434704000
2022-12-30,5409888000
2023-01-03,5571094000
2023-01-04,5885658000
2023-01-05,5840129000
2023-01-06,5960160000
2023-01-09,6013967000
2023-01-10,6067774000
2023-01-11,6142276000
2023-01-12,6266446000
2023-01-13,6378199000
2023-01-17,6444423000
2023-01-18,6241612000
2023-01-19,6138137000
2023-01-20,6229195000
2023-01-23,6609983000
2023-01-24,6518925000
2023-01-25,6518925000
2023-01-26,6547898000
2023-01-27,6556176000
2023-01-30,6506508000
2023-01-31,6605844000
2023-02-01,6705180000
2023-02-02,6816933000
2023-02-03,6672068000
2023-02-06,6423728000
2023-02-07,6378199000
2023-02-08,6262307000
2023-02-09,6042940000
2023-02-10,6113303000
2023-02-13,6109164000
2023-02-14,6167110000
2023-02-15,6212639000
2023-02-16,6332670000
2023-02-17,6167110000
2023-02-21,5906353000
2023-02-22,5869102000
2023-02-23,6133998000
2023-02-24,6022245000
2023-02-27,5968438000
2023-02-28,6080191000
2023-03-01,5976716000
2023-03-02,5956021000
2023-03-03,6013967000
