,HON
2018-07-18,105936458000
2018-07-19,104786668000
2018-07-20,108762716000
2018-07-23,109163288000
2018-07-24,110201808000
2018-07-25,112234340000
2018-07-26,113013230000
2018-07-27,113169008000
2018-07-30,111455450000
2018-07-31,113391548000
2018-08-01,111433196000
2018-08-02,110728486000
2018-08-03,110120209999
2018-08-06,110068284000
2018-08-07,111054878000
2018-08-08,110231480000
2018-08-09,109348738000
2018-08-10,108733044000
2018-08-13,108206366000
2018-08-14,109467426000
2018-08-15,108792388000
2018-08-16,109452590000
2018-08-17,110209226000
2018-08-20,110424348000
2018-08-21,111492540000
2018-08-22,110891682000
2018-08-23,112152742000
2018-08-24,111870858000
2018-08-27,113176426000
2018-08-28,113710522000
2018-08-29,113851464000
2018-08-30,113250605999
2018-08-31,112968722000
2018-09-04,113384130000
2018-09-05,114912238000
2018-09-06,116484854000
2018-09-07,115631784000
2018-09-10,116032355999
2018-09-11,115809816000
2018-09-12,116403255999
2018-09-13,117693988000
2018-09-14,117271162000
2018-09-17,117723659999
2018-09-18,117998126000
2018-09-19,117760750000
2018-09-20,118287428000
2018-09-21,118851196000
2018-09-24,117515955999
2018-09-25,117590136000
2018-09-26,117731078000
2018-09-27,117449194000
2018-09-28,118183576000
2018-10-01,118284100000
2018-10-02,117990500000
2018-10-03,117535420000
2018-10-04,117058320000
2018-10-05,116603240000
2018-10-08,117161080000
2018-10-09,114379220000
2018-10-10,111303759999
2018-10-11,109175160000
2018-10-12,111010160000
2018-10-15,111017500000
2018-10-16,113395660000
2018-10-17,112324020000
2018-10-18,110290840000
2018-10-19,109065060000
2018-10-22,108455840000
2018-10-23,107031880000
2018-10-24,103288480000
2018-10-25,104807860000
2018-10-26,103787600000
2018-10-29,103538040000
2018-10-30,104932640000
2018-10-31,106297880000
2018-11-01,106026299999
2018-11-02,106782320000
2018-11-05,108030120000
2018-11-06,108962299999
2018-11-07,110246799999
2018-11-08,110503700000
2018-11-09,110334880000
2018-11-12,108727420000
2018-11-13,108397120000
2018-11-14,108287020000
2018-11-15,108463180000
2018-11-16,109035700000
2018-11-19,108242980000
2018-11-20,105732700000
2018-11-21,105769400000
2018-11-23,105152840000
2018-11-26,105123480000
2018-11-27,104881259999
2018-11-28,105916200000
2018-11-29,106973160000
2018-11-30,107714500000
2018-12-03,109351320000
2018-12-04,104727120000
2018-12-06,103905040000
2018-12-07,101813140000
2018-12-10,101255299999
2018-12-11,100418540000
2018-12-12,101504860000
2018-12-13,101893880000
2018-12-14,100146960000
2018-12-17,98634920000
2018-12-18,99222120000
2018-12-19,97812840000
2018-12-20,95911779999
2018-12-21,95008960000
2018-12-24,91625220000
2018-12-26,95104380000
2018-12-27,96572380000
2018-12-28,95977840000
2018-12-31,96407964000
2019-01-02,96196351000
2019-01-03,94912079000
2019-01-04,98232214000
2019-01-07,98779489000
2019-01-08,98575173000
2019-01-09,99034884000
2019-01-10,100516175000
2019-01-11,100231592000
2019-01-14,100414017000
2019-01-15,100530769000
2019-01-16,100713194000
2019-01-17,102070436000
2019-01-18,103507945000
2019-01-22,102026654000
2019-01-23,102697978000
2019-01-24,103019046000
2019-01-25,103405787000
2019-01-28,102508256000
2019-01-29,103427678000
2019-01-30,104551416000
2019-01-31,104806811000
2019-02-01,105594887000
2019-02-04,107944521000
2019-02-05,108499093000
2019-02-06,108652330000
2019-02-07,108105055000
2019-02-08,108440717000
2019-02-11,108345856000
2019-02-12,109717692000
2019-02-13,110534956000
2019-02-14,109834444000
2019-02-15,111877604000
2019-02-19,111848416000
2019-02-20,112797026000
2019-02-21,111359517000
2019-02-22,111790039999
2019-02-25,112417582000
2019-02-26,112315423999
2019-02-27,112811620000
2019-02-28,112424879000
2019-03-01,113628884000
2019-03-04,112738650000
2019-03-05,112483255000
2019-03-06,112184078000
2019-03-07,111264656000
2019-03-08,110615223000
2019-03-11,111782743000
2019-03-12,112008950000
2019-03-13,113132688000
2019-03-14,113285925000
2019-03-15,113358895000
2019-03-18,114511821000
2019-03-19,114738028000
2019-03-20,114044813000
2019-03-21,115620964999
2019-03-22,113709151000
2019-03-25,113782121000
2019-03-26,114913156000
2019-03-27,114643167000
2019-03-28,115686638000
2019-03-29,115963923999
2019-04-01,116775104000
2019-04-02,116464128000
2019-04-03,115921728000
2019-04-04,116485824000
2019-04-05,116941439999
2019-04-08,117201792000
2019-04-09,116326720000
2019-04-10,115690304000
2019-04-11,116362880000
2019-04-12,117498304000
2019-04-15,117158400000
2019-04-16,117780352000
2019-04-17,117802047999
2019-04-18,122264192000
2019-04-22,121671168000
2019-04-23,124252992000
2019-04-24,123876928000
2019-04-25,123247743999
2019-04-26,124571200000
2019-04-29,124788160000
2019-04-30,125569216000
2019-05-01,123623808000
2019-05-02,123942016000
2019-05-03,125504128000
2019-05-06,124831552000
2019-05-07,122835520000
2019-05-08,123204352000
2019-05-09,123226047999
2019-05-10,124122816000
2019-05-13,120644224000
2019-05-14,121613312000
2019-05-15,122495616000
2019-05-16,123515328000
2019-05-17,122907839999
2019-05-20,121945984000
2019-05-21,122654720000
2019-05-22,122444992000
2019-05-23,120369408000
2019-05-24,120542976000
2019-05-28,119516032000
2019-05-29,118872384000
2019-05-30,119653439999
2019-05-31,118828992000
2019-06-03,120391104000
2019-06-04,121606080000
2019-06-05,122517312000
2019-06-06,123132032000
2019-06-07,124578432000
2019-06-10,123869696000
2019-06-11,124137280000
2019-06-12,125041280000
2019-06-13,125251008000
2019-06-14,124976192000
2019-06-17,124650752000
2019-06-18,127102400000
2019-06-19,126856512000
2019-06-20,127492928000
2019-06-21,126060992000
2019-06-24,126277952000
2019-06-25,125793408000
2019-06-26,125540288000
2019-06-27,125721088000
2019-06-28,126263488000
2019-07-01,126878856000
2019-07-02,126742512000
2019-07-03,128019840000
2019-07-05,126720984000
2019-07-08,126060791999
2019-07-09,125953152000
2019-07-10,125192496000
2019-07-11,125249904000
2019-07-12,127115663999
2019-07-15,125587176000
2019-07-16,125422128000
2019-07-17,121001712000
2019-07-18,124776288000
2019-07-19,124137624000
2019-07-22,124561008000
2019-07-23,125479536000
2019-07-24,124833696000
2019-07-25,124697352000
2019-07-26,124582536000
2019-07-29,125242728000
2019-07-30,124797816000
2019-07-31,123757296000
2019-08-01,121669080000
2019-08-02,120563976000
2019-08-05,116258376000
2019-08-06,118059552000
2019-08-07,117248663999
2019-08-08,119846376000
2019-08-09,119602391999
2019-08-12,118375296000
2019-08-13,120542448000
2019-08-14,117715104000
2019-08-15,116444952000
2019-08-16,118425528000
2019-08-19,119021136000
2019-08-20,117306072000
2019-08-21,117535704000
2019-08-22,116897040000
2019-08-23,112297224000
2019-08-26,112598616000
2019-08-27,113007648000
2019-08-28,114493080000
2019-08-29,117399360000
2019-08-30,118131312000
2019-09-03,117349128000
2019-09-04,119939663999
2019-09-05,122257512000
2019-09-06,122824416000
2019-09-09,121748016000
2019-09-10,121712136000
2019-09-11,122910528000
2019-09-12,121008888000
2019-09-13,120348696000
2019-09-16,119272296000
2019-09-17,119451696000
2019-09-18,120535272000
2019-09-19,119674152000
2019-09-20,120779256000
2019-09-23,119939663999
2019-09-24,118949376000
2019-09-25,119788968000
2019-09-26,119860728000
2019-09-27,120585504000
2019-09-30,120724199999
2019-10-01,117149565000
2019-10-02,114930580000
2019-10-03,115244520000
2019-10-04,116750005000
2019-10-07,116428930000
2019-10-08,113175370000
2019-10-09,114045840000
2019-10-10,114852095000
2019-10-11,116678655000
2019-10-14,116286230000
2019-10-15,116757139999
2019-10-16,116750005000
2019-10-17,119525520000
2019-10-18,118134195000
2019-10-21,120538690000
2019-10-22,120538690000
2019-10-23,121187975000
2019-10-24,122336710000
2019-10-25,122458005000
2019-10-28,123207180000
2019-10-29,123549660000
2019-10-30,124577100000
2019-10-31,123242855000
2019-11-01,125661620000
2019-11-04,128430000000
2019-11-05,128915180000
2019-11-06,129007935000
2019-11-07,128187410000
2019-11-08,129293335000
2019-11-11,129022205000
2019-11-12,129864135000
2019-11-13,129821324999
2019-11-14,128180275000
2019-11-15,129678625000
2019-11-18,128287300000
2019-11-19,128515620000
2019-11-20,126446470000
2019-11-21,125954155000
2019-11-22,126139665000
2019-11-25,125939885000
2019-11-26,127374020000
2019-11-27,128016169999
2019-11-29,127395425000
2019-12-02,124377320000
2019-12-03,123114425000
2019-12-04,123585335000
2019-12-05,124156135000
2019-12-06,125190710000
2019-12-09,124498615000
2019-12-10,124177540000
2019-12-11,125583135000
2019-12-12,126567764999
2019-12-13,126275230000
2019-12-16,125861400000
2019-12-17,126075449999
2019-12-18,124605639999
2019-12-19,125932750000
2019-12-20,125868535000
2019-12-23,125882805000
2019-12-24,125797185000
2019-12-26,126203880000
2019-12-27,125918480000
2019-12-30,125875669999
2019-12-31,125599200000
2020-01-02,128288584000
2020-01-03,126919056000
2020-01-06,125961096000
2020-01-07,126032056000
2020-01-08,126138496000
2020-01-09,127068072000
2020-01-10,126791328000
2020-01-13,128629192000
2020-01-14,128047319999
2020-01-15,128246008000
2020-01-16,129331696000
2020-01-17,130020008000
2020-01-21,128387928000
2020-01-22,127763480000
2020-01-23,127429968000
2020-01-24,125691448000
2020-01-27,123143984000
2020-01-28,124506416000
2020-01-29,124655431999
2020-01-30,126550064000
2020-01-31,122916912000
2020-02-03,121568672000
2020-02-04,124329016000
2020-02-05,125528240000
2020-02-06,125137960000
2020-02-07,124378688000
2020-02-10,125563719999
2020-02-11,127124840000
2020-02-12,128565328000
2020-02-13,127813152000
2020-02-14,128302776000
2020-02-18,127316431999
2020-02-19,128338256000
2020-02-20,128224719999
2020-02-21,127642848000
2020-02-24,124371592000
2020-02-25,119070880000
2020-02-26,118630928000
2020-02-27,113216680000
2020-02-28,115075831999
2020-03-02,116544704000
2020-03-03,114877143999
2020-03-04,121476424000
2020-03-05,117027231999
2020-03-06,116395688000
2020-03-09,108469456000
2020-03-10,114735224000
2020-03-11,108845543999
2020-03-12,95689560000
2020-03-13,106021336000
2020-03-16,95987592000
2020-03-17,93525280000
2020-03-18,84875256000
2020-03-19,84414016000
2020-03-20,79830000000
2020-03-23,73699056000
2020-03-24,84804296000
2020-03-25,91999640000
2020-03-26,97499040000
2020-03-27,93149192000
2020-03-30,93489800000
2020-03-31,93960717000
2020-04-01,91095333000
2020-04-02,93272463000
2020-04-03,89508135000
2020-04-06,94108200000
2020-04-07,94979052000
2020-04-08,97795275000
2020-04-09,100730889000
2020-04-13,96875262000
2020-04-14,98736357000
2020-04-15,94698132000
2020-04-16,92935359000
2020-04-17,97142136000
2020-04-20,95302109999
2020-04-21,92703600000
2020-04-22,93426969000
2020-04-23,94585764000
2020-04-24,95175696000
2020-04-27,98237724000
2020-04-28,100260348000
2020-04-29,102648168000
2020-04-30,99656370000
2020-05-01,96390675000
2020-05-04,94950959999
2020-05-05,94719201000
2020-05-06,93433992000
2020-05-07,93258417000
2020-05-08,96151893000
2020-05-11,94304844000
2020-05-12,89606457000
2020-05-13,86361831000
2020-05-14,89227215000
2020-05-15,88075443000
2020-05-18,95540892000
2020-05-19,92668484999
2020-05-20,95533869000
2020-05-21,96699687000
2020-05-22,97746114000
2020-05-26,101791362000
2020-05-27,104354757000
2020-05-28,103631388000
2020-05-29,102430455000
2020-06-01,102662214000
2020-06-02,104186205000
2020-06-03,107697705000
2020-06-04,109495593000
2020-06-05,113330151000
2020-06-08,114418715999
2020-06-09,111033630000
2020-06-10,108238476000
2020-06-11,100737912000
2020-06-12,101489373000
2020-06-15,102978249000
2020-06-16,104719953000
2020-06-17,104179182000
2020-06-18,104101929000
2020-06-19,102093351000
2020-06-22,101791362000
2020-06-23,101735178000
2020-06-24,97163205000
2020-06-25,100049658000
2020-06-26,97064883000
2020-06-29,100597452000
2020-06-30,101588934000
2020-07-01,101251686000
2020-07-02,101891052000
2020-07-06,103436772000
2020-07-07,101855922000
2020-07-08,102291534000
2020-07-09,99326562000
2020-07-10,100085369999
2020-07-13,100816074000
2020-07-14,104055060000
2020-07-15,106746018000
2020-07-16,107554008000
2020-07-17,108903000000
2020-07-20,107771813999
2020-07-21,108734376000
2020-07-22,108628986000
2020-07-23,108010698000
2020-07-24,104989518000
2020-07-27,105923976000
2020-07-28,106802226000
2020-07-29,108607908000
2020-07-30,104799816000
2020-07-31,104947362000
2020-08-03,104357178000
2020-08-04,103514058000
2020-08-05,105966132000
2020-08-06,107202708000
2020-08-07,108980286000
2020-08-10,112015518000
2020-08-11,112612728000
2020-08-12,112465182000
2020-08-13,111699348000
2020-08-14,112612728000
2020-08-17,111544776000
2020-08-18,110575188000
2020-08-19,110202810000
2020-08-20,109725041999
2020-08-21,110659500000
2020-08-24,111973362000
2020-08-25,115598778000
2020-08-26,116146806000
2020-08-27,116624574000
2020-08-28,118303788000
2020-08-31,116315430000
2020-09-01,118015722000
2020-09-02,121177422000
2020-09-03,116842380000
2020-09-04,117116394000
2020-09-08,115416102000
2020-09-09,116455950000
2020-09-10,115416102000
2020-09-11,116947769999
2020-09-14,118367022000
2020-09-15,118247580000
2020-09-16,119442000000
2020-09-17,119680884000
2020-09-18,118528619999
2020-09-21,113378562000
2020-09-22,114298968000
2020-09-23,111565854000
2020-09-24,111544776000
2020-09-25,113462874000
2020-09-28,115676063999
2020-09-29,115584726000
2020-09-30,115523298000
2020-10-01,114870624000
2020-10-02,116225098000
2020-10-05,118407696000
2020-10-06,117123401999
2020-10-07,120393790000
2020-10-08,121958804000
2020-10-09,122379884000
2020-10-12,123067648000
2020-10-13,120393790000
2020-10-14,121741246000
2020-10-15,121137698000
2020-10-16,122716748000
2020-10-19,120421862000
2020-10-20,121593868000
2020-10-21,121320166000
2020-10-22,124113330000
2020-10-23,123193972000
2020-10-26,119425305999
2020-10-27,117025150000
2020-10-28,113102088000
2020-10-29,115516280000
2020-10-30,115761909999
2020-11-02,121839498000
2020-11-03,125769578000
2020-11-04,125559038000
2020-11-05,128625904000
2020-11-06,129320686000
2020-11-09,138247582000
2020-11-10,141749564000
2020-11-11,139861722000
2020-11-12,138423032000
2020-11-13,141440772000
2020-11-16,146388462000
2020-11-17,144100594000
2020-11-18,141138998000
2020-11-19,142268896000
2020-11-20,141763600000
2020-11-23,143574244000
2020-11-24,145897202000
2020-11-25,145749824000
2020-11-27,146963938000
2020-11-30,143111056000
2020-12-01,144711160000
2020-12-02,145974400000
2020-12-03,146128796000
2020-12-04,149258824000
2020-12-07,148149980000
2020-12-08,148830726000
2020-12-09,148950032000
2020-12-10,148760546000
2020-12-11,150627334000
2020-12-14,148676330000
2020-12-15,150304506000
2020-12-16,147595558000
2020-12-17,148739492000
2020-12-18,147406072000
2020-12-21,147841188000
2020-12-22,145932292000
2020-12-23,147370982000
2020-12-24,147048154000
2020-12-28,147335892000
2020-12-29,146767434000
2020-12-30,148044710000
2020-12-31,148081740000
2021-01-04,144774790000
2021-01-05,145129852000
2021-01-06,147775412000
2021-01-07,148019082000
2021-01-08,146222886000
2021-01-11,145060232000
2021-01-12,145422256000
2021-01-13,144127324000
2021-01-14,145234282000
2021-01-15,143396314000
2021-01-19,143946312000
2021-01-20,144865296000
2021-01-21,142881126000
2021-01-22,140806450000
2021-01-25,140541894000
2021-01-26,139977972000
2021-01-27,138808356000
2021-01-28,141217208000
2021-01-29,136016594000
2021-02-01,136148872000
2021-02-02,139323544000
2021-02-03,138641268000
2021-02-04,139650758000
2021-02-05,141272904000
2021-02-08,141927332000
2021-02-09,140646324000
2021-02-10,140743792000
2021-02-11,140757716000
2021-02-12,141725434000
2021-02-16,141634928000
2021-02-17,140562780000
2021-02-18,141690624000
2021-02-19,141718472000
2021-02-22,141760244000
2021-02-23,142748848000
2021-02-24,146919086000
2021-02-25,142574798000
2021-02-26,140876070000
2021-03-01,143570364000
2021-03-02,143820996000
2021-03-03,144120362000
2021-03-04,141286828000
2021-03-05,143820996000
2021-03-08,144600740000
2021-03-09,144538082000
2021-03-10,148227942000
2021-03-11,147942500000
2021-03-12,149251356000
2021-03-15,150518440000
2021-03-16,147462122000
2021-03-17,148311486000
2021-03-18,149696924000
2021-03-19,148227942000
2021-03-22,147684906000
2021-03-23,145220358000
2021-03-24,147747564000
2021-03-25,148903256000
2021-03-26,152140586000
2021-03-29,152384256000
2021-03-30,151834258000
2021-03-31,150603166000
2021-04-01,150415840000
2021-04-05,152129526000
2021-04-06,152074022000
2021-04-07,151595300000
2021-04-08,152538868000
2021-04-09,157478724000
2021-04-12,158602680000
2021-04-13,158880200000
2021-04-14,159143844000
2021-04-15,159462992000
2021-04-16,161037918000
2021-04-19,160246986000
2021-04-20,157721554000
2021-04-21,159920900000
2021-04-22,159060588000
2021-04-23,155758100000
2021-04-26,153690576000
2021-04-27,154668834000
2021-04-28,154627206000
2021-04-29,155341820000
2021-04-30,154745152000
2021-05-03,154856160000
2021-05-04,156403334000
2021-05-05,156930622000
2021-05-06,158644308000
2021-05-07,158734502000
2021-05-10,160226172000
2021-05-11,158991208000
2021-05-12,152663752000
2021-05-13,155189184000
2021-05-14,157742368000
2021-05-17,157124886000
2021-05-18,154245616000
2021-05-19,153551816000
2021-05-20,154113794000
2021-05-21,154856160000
2021-05-24,156105000000
2021-05-25,155438952000
2021-05-26,155598526000
2021-05-27,160455126000
2021-05-28,160205358000
2021-06-01,161620710000
2021-06-02,160087412000
2021-06-03,159018960000
2021-06-04,159608690000
2021-06-07,158318222000
2021-06-08,159442178000
2021-06-09,158054578000
2021-06-10,156972250000
2021-06-11,156229884000
2021-06-14,154835346000
2021-06-15,154370500000
2021-06-16,151935262000
2021-06-17,150062002000
2021-06-18,147432500000
2021-06-21,149860800000
2021-06-22,149506962000
2021-06-23,148931108000
2021-06-24,151033322000
2021-06-25,151761812000
2021-06-28,150408902000
2021-06-29,149826110000
2021-06-30,151483110000
2021-07-01,152360172000
2021-07-02,152843592000
2021-07-06,150937536000
2021-07-07,152443044000
2021-07-08,151462392000
2021-07-09,154929204000
2021-07-12,155398812000
2021-07-13,154749648000
2021-07-14,157297962000
2021-07-15,160778586000
2021-07-16,159065898000
2021-07-19,152387796000
2021-07-20,158603196000
2021-07-21,160115610000
2021-07-22,160730244000
2021-07-23,158368392000
2021-07-26,158320050000
2021-07-27,159086616000
2021-07-28,159176394000
2021-07-29,160826928000
2021-07-30,161455374000
2021-08-02,160509252000
2021-08-03,160668090000
2021-08-04,158554854000
2021-08-05,158755128000
2021-08-06,158617008000
2021-08-09,157615638000
2021-08-10,160136328000
2021-08-11,161724708000
2021-08-12,160177764000
2021-08-13,160053456000
2021-08-16,161420844000
2021-08-17,159839370000
2021-08-18,157746852000
2021-08-19,157270338000
2021-08-20,157249620000
2021-08-23,158223366000
2021-08-24,159141864000
2021-08-25,159293796000
2021-08-26,159445728000
2021-08-27,159625284000
2021-08-30,160129422000
2021-08-31,160157046000
2021-09-01,158699880000
2021-09-02,159507882000
2021-09-03,157705416000
2021-09-07,153955458000
2021-09-08,154970640000
2021-09-09,153955458000
2021-09-10,153568722000
2021-09-13,154418160000
2021-09-14,152063214000
2021-09-15,153099114000
2021-09-16,151690290000
2021-09-17,150889194000
2021-09-20,148983138000
2021-09-21,148409940000
2021-09-22,149874012000
2021-09-23,151724820000
2021-09-24,151372614000
2021-09-27,150481740000
2021-09-28,148458282000
2021-09-29,148423752000
2021-09-30,146112324000
2021-10-01,148431895000
2021-10-04,147440743000
2021-10-05,148480076000
2021-10-06,149264738000
2021-10-07,150304071000
2021-10-08,149842910000
2021-10-11,148184107000
2021-10-12,147523339000
2021-10-13,148383714000
2021-10-14,150455497000
2021-10-15,151921576000
2021-10-18,151859629000
2021-10-19,152651174000
2021-10-20,153931412000
2021-10-21,154537116000
2021-10-22,149636420000
2021-10-25,149732782000
2021-10-26,150269656000
2021-10-27,148480076000
2021-10-28,150379784000
2021-10-29,150476146000
2021-11-01,151260808000
2021-11-02,152245077000
2021-11-03,153353240000
2021-11-04,153139867000
2021-11-05,155597098000
2021-11-08,155369959000
2021-11-09,156760325000
2021-11-10,155149703000
2021-11-11,152121183000
2021-11-12,153071037000
2021-11-15,153126101000
2021-11-16,152368971000
2021-11-17,151763267000
2021-11-18,151907810000
2021-11-19,150386667000
2021-11-22,150145762000
2021-11-23,148672800000
2021-11-24,146064143000
2021-11-26,143310943000
2021-11-29,142932378000
2021-11-30,139201792000
2021-12-01,137260785999
2021-12-02,140413200000
2021-12-03,140069050000
2021-12-06,141961875000
2021-12-07,142581345000
2021-12-08,140860595000
2021-12-09,141789800000
2021-12-10,144412223000
2021-12-13,144013009000
2021-12-14,142257844000
2021-12-15,144377808000
2021-12-16,144274563000
2021-12-17,141218511000
2021-12-20,137556755000
2021-12-21,138809461000
2021-12-22,138926472000
2021-12-23,141252926000
2021-12-27,142085769000
2021-12-28,142512515000
2021-12-29,142842899000
2021-12-30,142553813000
2021-12-31,142766797000
2022-01-03,141595960000
2022-01-04,143102300000
2022-01-05,144512782000
2022-01-06,144348454000
2022-01-07,147724025000
2022-01-10,146156062000
2022-01-11,148107457000
2022-01-12,149435775000
2022-01-13,150243721000
2022-01-14,149024955000
2022-01-18,146245073000
2022-01-19,144286831000
2022-01-20,143047524000
2022-01-21,140431970000
2022-01-24,139986915000
2022-01-25,138514810000
2022-01-26,137385055000
2022-01-27,137385055000
2022-01-28,138302553000
2022-01-31,140007456000
2022-02-01,140596298000
2022-02-02,142109485000
2022-02-03,131284378000
2022-02-04,131120050000
2022-02-07,131791056000
2022-02-08,133215232000
2022-02-09,134625714000
2022-02-10,131291225000
2022-02-11,128032053000
2022-02-14,127826643000
2022-02-15,129771191000
2022-02-16,129449382000
2022-02-17,126388773000
2022-02-18,124704411000
2022-02-22,124998832000
2022-02-23,122533912000
2022-02-24,124848198000
2022-02-25,129107032000
2022-02-28,129921825000
2022-03-01,125710920000
2022-03-02,127655468000
2022-03-03,128394944000
2022-03-04,128333321000
2022-03-07,124724952000
2022-03-08,125464428000
2022-03-09,126943380000
2022-03-10,126231292000
2022-03-11,124779728000
2022-03-14,125437039999
2022-03-15,128579813000
2022-03-16,130798241000
2022-03-17,131414471000
2022-03-18,133324784000
2022-03-21,132160794000
2022-03-22,133537041000
2022-03-23,131695198000
2022-03-24,133304243000
2022-03-25,135426813000
2022-03-28,134961217000
2022-03-29,135255638000
2022-03-30,134570938000
2022-03-31,132119820000
2022-04-01,133104370000
2022-04-04,133131530000
2022-04-05,131474770000
2022-04-06,131467980000
2022-04-07,130843299999
2022-04-08,129118640000
2022-04-11,128514330000
2022-04-12,129682210000
2022-04-13,132303150000
2022-04-14,132534010000
2022-04-18,130415530000
2022-04-19,133898799999
2022-04-20,133314860000
2022-04-21,133043260000
2022-04-22,129437770000
2022-04-25,130245780000
2022-04-26,127427929999
2022-04-27,126531650000
2022-04-28,128955679999
2022-04-29,131393290000
2022-05-02,133674730000
2022-05-03,133790160000
2022-05-04,139772150000
2022-05-05,134353730000
2022-05-06,132696970000
2022-05-09,131698840000
2022-05-10,132248830000
2022-05-11,130381580000
2022-05-12,130992679999
2022-05-13,131406870000
2022-05-16,131698840000
2022-05-17,135161740000
2022-05-18,131637730000
2022-05-19,130809350000
2022-05-20,128840250000
2022-05-23,128724820000
2022-05-24,128982840000
2022-05-25,129308760000
2022-05-26,131114900000
2022-05-27,133321650000
2022-05-31,131467980000
2022-06-01,130306890000
2022-06-02,133790160000
2022-06-03,132282780000
2022-06-06,132534010000
2022-06-07,134183980000
2022-06-08,132079080000
2022-06-09,130374790000
2022-06-10,126484120000
2022-06-13,125221179999
2022-06-14,124447120000
2022-06-15,125594630000
2022-06-16,122138520000
2022-06-17,122016299999
2022-06-21,122566290000
2022-06-22,120678670000
2022-06-23,118533030000
2022-06-24,122233580000
2022-06-27,121058910000
2022-06-28,119470049999
2022-06-29,117602799999
2022-06-30,117165321000
2022-07-01,118041651000
2022-07-05,116005869000
2022-07-06,116760861000
2022-07-07,117151839000
2022-07-08,116848494000
2022-07-11,116511444000
2022-07-12,117030501000
2022-07-13,115183467000
2022-07-14,114266691000
2022-07-15,116484480000
2022-07-18,115237394999
2022-07-19,119470743000
2022-07-20,120165066000
2022-07-21,121358223000
2022-07-22,122328927000
2022-07-25,122187366000
2022-07-26,122295221999
2022-07-27,123805206000
2022-07-28,128375604000
2022-07-29,129737286000
2022-08-01,129420459000
2022-08-02,127485792000
2022-08-03,129090150000
2022-08-04,129723804000
2022-08-05,129609207000
2022-08-08,130755177000
2022-08-09,130836069000
2022-08-10,132952743000
2022-08-11,133815591000
2022-08-12,135406467000
2022-08-15,136336725000
2022-08-16,137293946999
2022-08-17,136693998000
2022-08-18,137327652000
2022-08-19,135871596000
2022-08-22,133363944000
2022-08-23,133168455000
2022-08-24,133330239000
2022-08-25,135109863000
2022-08-26,130141746000
2022-08-29,129710321999
2022-08-30,128550869999
2022-08-31,127640835000
2022-09-01,128571093000
2022-09-02,125982548999
2022-09-06,125112960000
2022-09-07,127465569000
2022-09-08,126609462000
2022-09-09,129218229000
2022-09-12,129447423000
2022-09-13,124695018000
2022-09-14,121317777000
2022-09-15,119221326000
2022-09-16,119551635000
2022-09-19,120414483000
2022-09-20,119322441000
2022-09-21,117495630000
2022-09-22,116787825000
2022-09-23,115527258000
2022-09-26,114644187000
2022-09-27,114644187000
2022-09-28,117178803000
2022-09-29,114644187000
2022-09-30,111970082000
2022-10-03,116040624000
2022-10-04,119494214000
2022-10-05,119239386000
2022-10-06,117381824000
2022-10-07,114947546000
2022-10-10,115269433999
2022-10-11,116429572000
2022-10-12,115872974000
2022-10-13,119065030000
2022-10-14,116791696000
2022-10-17,118723024000
2022-10-18,120627528000
2022-10-19,120225168000
2022-10-20,119125383999
2022-10-21,122592386000
2022-10-24,125335140000
2022-10-25,127179290000
2022-10-26,127595062000
2022-10-27,131766194000
2022-10-28,137426058000
2022-10-31,136815812000
2022-11-01,136198860000
2022-11-02,134435182000
2022-11-03,137063933999
2022-11-04,139384210000
2022-11-07,140671762000
2022-11-08,141738016000
2022-11-09,139907278000
2022-11-10,144044880000
2022-11-11,142656738000
2022-11-14,142837800000
2022-11-15,144467358000
2022-11-16,143508400000
2022-11-17,143850406000
2022-11-18,143863818000
2022-11-21,145225136000
2022-11-22,146700456000
2022-11-23,146801046000
2022-11-25,147565530000
2022-11-28,144695362000
2022-11-29,145332432000
2022-11-30,147230230000
2022-12-01,145781734000
2022-12-02,146915048000
2022-12-05,144581360000
2022-12-06,142965214000
2022-12-07,143139570000
2022-12-08,143072510000
2022-12-09,141919078000
2022-12-12,143843700000
2022-12-13,144152176000
2022-12-14,143991232000
2022-12-15,140135282000
2022-12-16,140651644000
2022-12-19,140430346000
2022-12-20,141825194000
2022-12-21,144246060000
2022-12-22,142375086000
2022-12-23,143421222000
2022-12-27,144105234000
2022-12-28,142294614000
2022-12-29,144011350000
2022-12-30,143709580000
2023-01-03,143109540000
2023-01-04,140264712000
2023-01-05,136545066000
2023-01-06,140418306000
2023-01-09,140685426000
2023-01-10,141132852000
2023-01-11,141773940000
2023-01-12,144231444000
2023-01-13,144652158000
2023-01-17,141733872000
2023-01-18,136391472000
2023-01-19,134000748000
2023-01-20,134915634000
2023-01-23,136538388000
2023-01-24,138187854000
2023-01-25,138014226000
2023-01-26,139803930000
2023-01-27,138989214000
2023-01-30,137419884000
2023-01-31,139222944000
2023-02-01,138047616000
2023-02-02,138488364000
2023-02-03,135356382000
2023-02-06,136257912000
2023-02-07,137212866000
2023-02-08,135042516000
2023-02-09,133039116000
2023-02-10,133873866000
2023-02-13,135810486000
2023-02-14,134227800000
2023-02-15,134701938000
2023-02-16,133132608000
2023-02-17,134508275999
2023-02-21,131396328000
2023-02-22,130548222000
2023-02-23,130234356000
2023-02-24,128244312000
2023-02-27,128518110000
2023-02-28,127870344000
2023-03-01,128805264000
2023-03-02,129853710000
2023-03-03,131436396000
2023-03-06,131583312000
