,CMS
2013-12-10,6924450000
2013-12-11,6882050000
2013-12-12,6927100000
2013-12-13,6945650000
2013-12-16,6993350000
2013-12-17,7009250000
2013-12-18,7099350000
2013-12-19,7067550000
2013-12-20,7133800000
2013-12-23,7104650000
2013-12-24,7099350000
2013-12-26,7064900000
2013-12-27,7072850000
2013-12-30,7080800000
2013-12-31,7123497000
2014-01-02,6998430000
2014-01-03,6995769000
2014-01-06,6950532000
2014-01-07,6998430000
2014-01-08,6982464000
2014-01-09,7059633000
2014-01-10,7213971000
2014-01-13,7112853000
2014-01-14,7096887000
2014-01-15,7030362000
2014-01-16,7083582000
2014-01-17,7033023000
2014-01-21,7110192000
2014-01-22,7166073000
2014-01-23,7160751000
2014-01-24,7062294000
2014-01-27,7062294000
2014-01-28,7174056000
2014-01-29,7126158000
2014-01-30,7245903000
2014-01-31,7394919000
2014-02-03,7296462000
2014-02-04,7256547000
2014-02-05,7147446000
2014-02-06,7168734000
2014-02-07,7245903000
2014-02-10,7336377000
2014-02-11,7434834000
2014-02-12,7442817000
2014-02-13,7504020000
2014-02-14,7591833000
2014-02-18,7575867000
2014-02-19,7551918000
2014-02-20,7613121000
2014-02-21,7578528000
2014-02-24,7541274000
2014-02-25,7610460000
2014-02-26,7549257000
2014-02-27,7517325000
2014-02-28,7565223000
2014-03-03,7519986000
2014-03-04,7591833000
2014-03-05,7501359000
2014-03-06,7450800000
2014-03-07,7445478000
2014-03-10,7410885000
2014-03-11,7381614000
2014-03-12,7496037000
2014-03-13,7607799000
2014-03-14,7663680000
2014-03-17,7708917000
2014-03-18,7695612000
2014-03-19,7575867000
2014-03-20,7549257000
2014-03-21,7605138000
2014-03-24,7615782000
2014-03-25,7615782000
2014-03-26,7605138000
2014-03-27,7679646000
2014-03-28,7671663000
2014-03-31,7847040000
2014-04-01,7809520000
2014-04-02,7812200000
2014-04-03,7828280000
2014-04-04,7873840000
2014-04-07,7860440000
2014-04-08,7914040000
2014-04-09,7881880000
2014-04-10,7873840000
2014-04-11,7892600000
2014-04-14,7922080000
2014-04-15,8034640000
2014-04-16,8093600000
2014-04-17,7981040000
2014-04-21,7951560000
2014-04-22,7959600000
2014-04-23,7948880000
2014-04-24,8026600000
2014-04-25,8144520000
2014-04-28,8107000000
2014-04-29,8061440000
2014-04-30,8123080000
2014-05-01,8098960000
2014-05-02,7924760000
2014-05-05,7981040000
2014-05-06,7967640000
2014-05-07,8109680000
2014-05-08,8007840000
2014-05-09,7881880000
2014-05-12,7782720000
2014-05-13,7801480000
2014-05-14,7839000000
2014-05-15,7833640000
2014-05-16,7844360000
2014-05-19,7739840000
2014-05-20,7758600000
2014-05-21,7737160000
2014-05-22,7830960000
2014-05-23,7852400000
2014-05-27,7833640000
2014-05-28,7914040000
2014-05-29,7895280000
2014-05-30,7973000000
2014-06-02,7964960000
2014-06-03,7981040000
2014-06-04,7981040000
2014-06-05,8072160000
2014-06-06,8072160000
2014-06-09,7994440000
2014-06-10,7946200000
2014-06-11,7871160000
2014-06-12,7881880000
2014-06-13,7922080000
2014-06-16,7994440000
2014-06-17,7962280000
2014-06-18,8163280000
2014-06-19,8232960000
2014-06-20,8206160000
2014-06-23,8176680000
2014-06-24,8182040000
2014-06-25,8251720000
2014-06-26,8254400000
2014-06-27,8283880000
2014-06-30,8535100000
2014-07-01,8458380000
2014-07-02,8244660000
2014-07-03,8148760000
2014-07-07,8222740000
2014-07-08,8280280000
2014-07-09,8239180000
2014-07-10,8326860000
2014-07-11,8274800000
2014-07-14,8198080000
2014-07-15,8277540000
2014-07-16,8277540000
2014-07-17,8239180000
2014-07-18,8329600000
2014-07-21,8332340000
2014-07-22,8346040000
2014-07-23,8354260000
2014-07-24,8376180000
2014-07-25,8280280000
2014-07-28,8378920000
2014-07-29,8285760000
2014-07-30,8058340000
2014-07-31,7926820000
2014-08-01,7948740000
2014-08-04,7910380000
2014-08-05,7778860000
2014-08-06,7721320000
2014-08-07,7809000000
2014-08-08,7981620000
2014-08-11,7998060000
2014-08-12,8000800000
2014-08-13,8044640000
2014-08-14,8093960000
2014-08-15,8113140000
2014-08-18,8085740000
2014-08-19,8189860000
2014-08-20,8203560000
2014-08-21,8236440000
2014-08-22,8203560000
2014-08-25,8255620000
2014-08-26,8137800000
2014-08-27,8217260000
2014-08-28,8326860000
2014-08-29,8367960000
2014-09-02,8285760000
2014-09-03,8348780000
2014-09-04,8310420000
2014-09-05,8444680000
2014-09-08,8367960000
2014-09-09,8283020000
2014-09-10,8233700000
2014-09-11,8280280000
2014-09-12,8118620000
2014-09-15,8110400000
2014-09-16,8181640000
2014-09-17,8156980000
2014-09-18,8063820000
2014-09-19,8115880000
2014-09-22,8044640000
2014-09-23,8110400000
2014-09-24,8104920000
2014-09-25,8099440000
2014-09-26,8085740000
2014-09-29,8088480000
2014-09-30,8126840000
2014-10-01,8167940000
2014-10-02,8159720000
2014-10-03,8217260000
2014-10-06,8225480000
2014-10-07,8211780000
2014-10-08,8414540000
2014-10-09,8266580000
2014-10-10,8359740000
2014-10-13,8389880000
2014-10-14,8513180000
2014-10-15,8411800000
2014-10-16,8381660000
2014-10-17,8370700000
2014-10-20,8595380000
2014-10-21,8647440000
2014-10-22,8694020000
2014-10-23,8748820000
2014-10-24,8792660000
2014-10-27,8798140000
2014-10-28,8858420000
2014-10-29,8809100000
2014-10-30,8978980000
2014-10-31,8951580000
2014-11-03,9039260000
2014-11-04,8987200000
2014-11-05,9099540000
2014-11-06,8869380000
2014-11-07,9017340000
2014-11-10,9096800000
2014-11-11,9113240000
2014-11-12,8899520000
2014-11-13,8852940000
2014-11-14,8809100000
2014-11-17,8948840000
2014-11-18,8978980000
2014-11-19,8954320000
2014-11-20,8907740000
2014-11-21,8978980000
2014-11-24,8926920000
2014-11-25,8932400000
2014-11-26,8959800000
2014-11-28,9069400000
2014-12-01,9110500000
2014-12-02,9179000000
2014-12-03,9220100000
2014-12-04,9214620000
2014-12-05,9176260000
2014-12-08,9272160000
2014-12-09,9318740000
2014-12-10,9165300000
2014-12-11,9231060000
2014-12-12,9192700000
2014-12-15,9126940000
2014-12-16,9113240000
2014-12-17,9296820000
2014-12-18,9466700000
2014-12-19,9450260000
2014-12-22,9532460000
2014-12-23,9557120000
2014-12-24,9779060000
2014-12-26,9888660000
2014-12-29,9979080000
2014-12-30,9658500000
2014-12-31,9549300000
2015-01-02,9656472000
2015-01-05,9576780000
2015-01-06,9593268000
2015-01-07,9749904000
2015-01-08,9802116000
2015-01-09,9694944000
2015-01-12,9664716000
2015-01-13,9807612000
2015-01-14,9884556000
2015-01-15,9942264000
2015-01-16,10068672000
2015-01-20,10107144000
2015-01-21,10228056000
2015-01-22,10181340000
2015-01-23,10318740000
2015-01-26,10294008000
2015-01-27,10302252000
2015-01-28,10233552000
2015-01-29,10497360000
2015-01-30,10368204000
2015-02-02,10379196000
2015-02-03,10398432000
2015-02-04,10151112000
2015-02-05,10255536000
2015-02-06,9807612000
2015-02-09,9719676000
2015-02-10,9947760000
2015-02-11,9774636000
2015-02-12,9763644000
2015-02-13,9521820000
2015-02-17,9579528000
2015-02-18,9887304000
2015-02-19,9744408000
2015-02-20,9777384000
2015-02-23,9884556000
2015-02-24,9909288000
2015-02-25,9758148000
2015-02-26,9705936000
2015-02-27,9653724000
2015-03-02,9439380000
2015-03-03,9409152000
2015-03-04,9422892000
2015-03-05,9516324000
2015-03-06,9109620000
2015-03-09,9101376000
2015-03-10,9090384000
2015-03-11,9021684000
2015-03-12,9279996000
2015-03-13,9203052000
2015-03-16,9425640000
2015-03-17,9450372000
2015-03-18,9755400000
2015-03-19,9653724000
2015-03-20,9804864000
2015-03-23,9813108000
2015-03-24,9626244000
2015-03-25,9477852000
2015-03-26,9373428000
2015-03-27,9420144000
2015-03-30,9519072000
2015-03-31,9614214000
2015-04-01,9694080000
2015-04-02,9718866000
2015-04-06,9795978000
2015-04-07,9608706000
2015-04-08,9600444000
2015-04-09,9487530000
2015-04-10,9594936000
2015-04-13,9539856000
2015-04-14,9581166000
2015-04-15,9578412000
2015-04-16,9506808000
2015-04-17,9501300000
2015-04-20,9652770000
2015-04-21,9616968000
2015-04-22,9658278000
2015-04-23,9641754000
2015-04-24,9683064000
2015-04-27,9603198000
2015-04-28,9639000000
2015-04-29,9578412000
2015-04-30,9344322000
2015-05-01,9432450000
2015-05-04,9462744000
2015-05-05,9253440000
2015-05-06,9132264000
2015-05-07,9135018000
2015-05-08,9269964000
2015-05-11,9214884000
2015-05-12,9146034000
2015-05-13,9022104000
2015-05-14,9184590000
2015-05-15,9303012000
2015-05-18,9358092000
2015-05-19,9404910000
2015-05-20,9402156000
2015-05-21,9421434000
2015-05-22,9413172000
2015-05-26,9338814000
2015-05-27,9366354000
2015-05-28,9396648000
2015-05-29,9402156000
2015-06-01,9393894000
2015-06-02,9176328000
2015-06-03,8991810000
2015-06-04,8947746000
2015-06-05,8752212000
2015-06-08,8730180000
2015-06-09,8754966000
2015-06-10,8845848000
2015-06-11,8978040000
2015-06-12,8892666000
2015-06-15,8793522000
2015-06-16,8801784000
2015-06-17,8909190000
2015-06-18,9033120000
2015-06-19,8950500000
2015-06-22,8933976000
2015-06-23,8804538000
2015-06-24,8710902000
2015-06-25,8644806000
2015-06-26,8760474000
2015-06-29,8699886000
2015-06-30,8787840000
2015-07-01,8884440000
2015-07-02,9039000000
2015-07-06,9085920000
2015-07-07,9378480000
2015-07-08,9317760000
2015-07-09,9248760000
2015-07-10,9306720000
2015-07-13,9334320000
2015-07-14,9317760000
2015-07-15,9339840000
2015-07-16,9475080000
2015-07-17,9287400000
2015-07-20,9207360000
2015-07-21,9124560000
2015-07-22,9138360000
2015-07-23,9025200000
2015-07-24,9099720000
2015-07-27,9185280000
2015-07-28,9254280000
2015-07-29,9290160000
2015-07-30,9361920000
2015-07-31,9455760000
2015-08-03,9477840000
2015-08-04,9364680000
2015-08-05,9303960000
2015-08-06,9381240000
2015-08-07,9441960000
2015-08-10,9447480000
2015-08-11,9579960000
2015-08-12,9706920000
2015-08-13,9712440000
2015-08-14,9742800000
2015-08-17,9820080000
2015-08-18,9861480000
2015-08-19,9886320000
2015-08-20,9839400000
2015-08-21,9814560000
2015-08-24,9430920000
2015-08-25,9033480000
2015-08-26,9157680000
2015-08-27,9317760000
2015-08-28,9237720000
2015-08-31,9047280000
2015-09-01,8859600000
2015-09-02,8898240000
2015-09-03,8967240000
2015-09-04,8892720000
2015-09-08,9008640000
2015-09-09,8895480000
2015-09-10,8901000000
2015-09-11,9016920000
2015-09-14,9019680000
2015-09-15,9080400000
2015-09-16,9171480000
2015-09-17,9326040000
2015-09-18,9295680000
2015-09-21,9345360000
2015-09-22,9265320000
2015-09-23,9317760000
2015-09-24,9444720000
2015-09-25,9544080000
2015-09-28,9519240000
2015-09-29,9522000000
2015-09-30,9748320000
2015-10-01,9640680000
2015-10-02,9828360000
2015-10-05,9864240000
2015-10-06,9844920000
2015-10-07,9770400000
2015-10-08,9911160000
2015-10-09,9831120000
2015-10-12,9905640000
2015-10-13,9867000000
2015-10-14,9825600000
2015-10-15,10002240000
2015-10-16,10043640000
2015-10-19,10098840000
2015-10-20,10154040000
2015-10-21,10120920000
2015-10-22,10258920000
2015-10-23,10140240000
2015-10-26,10162320000
2015-10-27,10082280000
2015-10-28,10005000000
2015-10-29,9867000000
2015-10-30,9955320000
2015-11-02,9922200000
2015-11-03,10002240000
2015-11-04,9880800000
2015-11-05,9889080000
2015-11-06,9450240000
2015-11-09,9494400000
2015-11-10,9657240000
2015-11-11,9753840000
2015-11-12,9610320000
2015-11-13,9555120000
2015-11-16,9814560000
2015-11-17,9662760000
2015-11-18,9753840000
2015-11-19,9781440000
2015-11-20,9836640000
2015-11-23,9734520000
2015-11-24,9665520000
2015-11-25,9607560000
2015-11-27,9706920000
2015-11-30,9665520000
2015-12-01,9767640000
2015-12-02,9602040000
2015-12-03,9450240000
2015-12-04,9654480000
2015-12-07,9798000000
2015-12-08,9764880000
2015-12-09,9731760000
2015-12-10,9624120000
2015-12-11,9621360000
2015-12-14,9668280000
2015-12-15,9720720000
2015-12-16,9999480000
2015-12-17,9991200000
2015-12-18,9828360000
2015-12-21,9822840000
2015-12-22,9850440000
2015-12-23,9963600000
2015-12-24,9938760000
2015-12-28,10049160000
2015-12-29,10093320000
2015-12-30,10123680000
2015-12-31,9983336000
2016-01-04,9853287000
2016-01-05,9930763000
2016-01-06,9944598000
2016-01-07,10005472000
2016-01-08,9988870000
2016-01-11,9983336000
2016-01-12,9936297000
2016-01-13,9997171000
2016-01-14,10157657000
2016-01-15,10013773000
2016-01-19,10201929000
2016-01-20,9950132000
2016-01-21,9950132000
2016-01-22,10113385000
2016-01-25,10066346000
2016-01-26,10204696000
2016-01-27,10340279000
2016-01-28,10478629000
2016-01-29,10758096000
2016-02-01,10843873000
2016-02-02,10918582000
2016-02-03,10913048000
2016-02-04,10863242000
2016-02-05,11034796000
2016-02-08,11023728000
2016-02-09,11032029000
2016-02-10,10924116000
2016-02-11,10866009000
2016-02-12,10843873000
2016-02-16,10841106000
2016-02-17,10791300000
2016-02-18,10979456000
2016-02-19,10901980000
2016-02-22,10979456000
2016-02-23,11048631000
2016-02-24,11123340000
2016-02-25,11231253000
2016-02-26,10929650000
2016-02-29,10946252000
2016-03-01,10913048000
2016-03-02,10915815000
2016-03-03,10982223000
2016-03-04,11175913000
2016-03-07,11222952000
2016-03-08,11311496000
2016-03-09,11317030000
2016-03-10,11347467000
2016-03-11,11341933000
2016-03-14,11333632000
2016-03-15,11364069000
2016-03-16,11452613000
2016-03-17,11560526000
2016-03-18,11430477000
2016-03-21,11433244000
2016-03-22,11369603000
2016-03-23,11507953000
2016-03-24,11532856000
2016-03-28,11527322000
2016-03-29,11685041000
2016-03-30,11682274000
2016-03-31,11806808000
2016-04-01,11881922000
2016-04-04,11876358000
2016-04-05,11620414000
2016-04-06,11642670000
2016-04-07,11564774000
2016-04-08,11603722000
2016-04-11,11575902000
2016-04-12,11606504000
2016-04-13,11498006000
2016-04-14,11486878000
2016-04-15,11559210000
2016-04-18,11587030000
2016-04-19,11625978000
2016-04-20,11219806000
2016-04-21,10955516000
2016-04-22,11030630000
2016-04-25,11013938000
2016-04-26,10980554000
2016-04-27,11141910000
2016-04-28,11230934000
2016-04-29,11317176000
2016-05-02,11434020000
2016-05-03,11400636000
2016-05-04,11503570000
2016-05-05,11464622000
2016-05-06,11436802000
2016-05-09,11514698000
2016-05-10,11584248000
2016-05-11,11587030000
2016-05-12,11709438000
2016-05-13,11664926000
2016-05-16,11637106000
2016-05-17,11383944000
2016-05-18,11217024000
2016-05-19,11358906000
2016-05-20,11364470000
2016-05-23,11294920000
2016-05-24,11464622000
2016-05-25,11386726000
2016-05-26,11525826000
2016-05-27,11570338000
2016-05-31,11634324000
2016-06-01,11689964000
2016-06-02,11687182000
2016-06-03,11912524000
2016-06-06,11859666000
2016-06-07,11845756000
2016-06-08,11915306000
2016-06-09,12071098000
2016-06-10,12048842000
2016-06-13,12048842000
2016-06-14,12196288000
2016-06-15,12079444000
2016-06-16,12160122000
2016-06-17,12190724000
2016-06-20,12118392000
2016-06-21,12160122000
2016-06-22,12143430000
2016-06-23,12126738000
2016-06-24,12340952000
2016-06-27,12502308000
2016-06-28,12513436000
2016-06-29,12474488000
2016-06-30,12758252000
2016-07-01,12694266000
2016-07-05,12819456000
2016-07-06,12844494000
2016-07-07,12591332000
2016-07-08,12660882000
2016-07-11,12624716000
2016-07-12,12402156000
2016-07-13,12527346000
2016-07-14,12452232000
2016-07-15,12468924000
2016-07-18,12499526000
2016-07-19,12519000000
2016-07-20,12474488000
2016-07-21,12549602000
2016-07-22,12669228000
2016-07-25,12677574000
2016-07-26,12519000000
2016-07-27,12429976000
2016-07-28,12516218000
2016-07-29,12569076000
2016-08-01,12560730000
2016-08-02,12527346000
2016-08-03,12276966000
2016-08-04,12329824000
2016-08-05,12154558000
2016-08-08,12115610000
2016-08-09,12143430000
2016-08-10,12171250000
2016-08-11,12162904000
2016-08-12,12201852000
2016-08-15,11965382000
2016-08-16,11767860000
2016-08-17,11970946000
2016-08-18,12121174000
2016-08-19,11979292000
2016-08-22,12012676000
2016-08-23,11912524000
2016-08-24,11923652000
2016-08-25,11951472000
2016-08-26,11670490000
2016-08-29,11776206000
2016-08-30,11625978000
2016-08-31,11676054000
2016-09-01,11642670000
2016-09-02,11770642000
2016-09-06,11906960000
2016-09-07,11918088000
2016-09-08,11943126000
2016-09-09,11492442000
2016-09-12,11645452000
2016-09-13,11517480000
2016-09-14,11595376000
2016-09-15,11651016000
2016-09-16,11776206000
2016-09-19,11909742000
2016-09-20,11879140000
2016-09-21,12129520000
2016-09-22,12174032000
2016-09-23,12204634000
2016-09-26,12246364000
2016-09-27,12034932000
2016-09-28,11962600000
2016-09-29,11770642000
2016-09-30,11678780000
2016-10-03,11509200000
2016-10-04,11247880000
2016-10-05,11225640000
2016-10-06,11245100000
2016-10-07,11192280000
2016-10-10,11289580000
2016-10-11,11150580000
2016-10-12,11233980000
2016-10-13,11356300000
2016-10-14,11314600000
2016-10-17,11409120000
2016-10-18,11514760000
2016-10-19,11498080000
2016-10-20,11495300000
2016-10-21,11442480000
2016-10-24,11503640000
2016-10-25,11567580000
2016-10-26,11578700000
2016-10-27,11498080000
2016-10-28,11481400000
2016-10-31,11717700000
2016-11-01,11545340000
2016-11-02,11361860000
2016-11-03,11442480000
2016-11-04,11336840000
2016-11-07,11595380000
2016-11-08,11670440000
2016-11-09,11214520000
2016-11-10,10978220000
2016-11-11,11050500000
2016-11-14,10978220000
2016-11-15,11117220000
2016-11-16,11097760000
2016-11-17,11056060000
2016-11-18,11042160000
2016-11-21,11170040000
2016-11-22,11267340000
2016-11-23,11042160000
2016-11-25,11286800000
2016-11-28,11542560000
2016-11-29,11631520000
2016-11-30,11181160000
2016-12-01,11033820000
2016-12-02,11103320000
2016-12-05,11097760000
2016-12-06,11097760000
2016-12-07,11278460000
2016-12-08,11289580000
2016-12-09,11431360000
2016-12-12,11598160000
2016-12-13,11545340000
2016-12-14,11347960000
2016-12-15,11370200000
2016-12-16,11537000000
2016-12-19,11645420000
2016-12-20,11595380000
2016-12-21,11553680000
2016-12-22,11562020000
2016-12-23,11592600000
2016-12-27,11589820000
2016-12-28,11481400000
2016-12-29,11612060000
2016-12-30,11570360000
2017-01-03,11582717000
2017-01-04,11646864000
2017-01-05,11711011000
2017-01-06,11755635000
2017-01-09,11596662000
2017-01-10,11577139000
2017-01-11,11699855000
2017-01-12,11685910000
2017-01-13,11697066000
2017-01-17,11769580000
2017-01-18,11766791000
2017-01-19,11750057000
2017-01-20,11805837000
2017-01-23,11794681000
2017-01-24,11705433000
2017-01-25,11660809000
2017-01-26,11702644000
2017-01-27,11652442000
2017-01-30,11724956000
2017-01-31,11881140000
2017-02-01,11747268000
2017-02-02,11925764000
2017-02-03,11886718000
2017-02-06,11839305000
2017-02-07,11856039000
2017-02-08,11964810000
2017-02-09,11920186000
2017-02-10,11973177000
2017-02-13,12028957000
2017-02-14,11931342000
2017-02-15,11928553000
2017-02-16,12017801000
2017-02-17,12054058000
2017-02-21,12143306000
2017-02-22,12204664000
2017-02-23,12324591000
2017-02-24,12461252000
2017-02-27,12355270000
2017-02-28,12416628000
2017-03-01,12307857000
2017-03-02,12416628000
2017-03-03,12355270000
2017-03-06,12369215000
2017-03-07,12394316000
2017-03-08,12179563000
2017-03-09,12193508000
2017-03-10,12310646000
2017-03-13,12324591000
2017-03-14,12335747000
2017-03-15,12550500000
2017-03-16,12380371000
2017-03-17,12469619000
2017-03-20,12341325000
2017-03-21,12553289000
2017-03-22,12603491000
2017-03-23,12578390000
2017-03-24,12628592000
2017-03-27,12578390000
2017-03-28,12595124000
2017-03-29,12500298000
2017-03-30,12447307000
2017-03-31,12504830000
2017-04-03,12529985000
2017-04-04,12552345000
2017-04-05,12650170000
2017-04-06,12605450000
2017-04-07,12563525000
2017-04-10,12644580000
2017-04-11,12661350000
2017-04-12,12731225000
2017-04-13,12636195000
2017-04-17,12731225000
2017-04-18,12770355000
2017-04-19,12616630000
2017-04-20,12527190000
2017-04-21,12630605000
2017-04-24,12708865000
2017-04-25,12720045000
2017-04-26,12678120000
2017-04-27,12714455000
2017-04-28,12689300000
2017-05-01,12619425000
2017-05-02,12666940000
2017-05-03,12571910000
2017-05-04,12613835000
2017-05-05,12700480000
2017-05-08,12711660000
2017-05-09,12549550000
2017-05-10,12627810000
2017-05-11,12633400000
2017-05-12,12728430000
2017-05-15,12775945000
2017-05-16,12664145000
2017-05-17,12734020000
2017-05-18,12787125000
2017-05-19,12870975000
2017-05-22,12988365000
2017-05-23,13044265000
2017-05-24,13086190000
2017-05-25,13251095000
2017-05-26,13251095000
2017-05-30,13270660000
2017-05-31,13251095000
2017-06-01,13326560000
2017-06-02,13357305000
2017-06-05,13225940000
2017-06-06,13225940000
2017-06-07,13281840000
2017-06-08,13114140000
2017-06-09,13130910000
2017-06-12,13142090000
2017-06-13,13211965000
2017-06-14,13343330000
2017-06-15,13438360000
2017-06-16,13485875000
2017-06-19,13404820000
2017-06-20,13421590000
2017-06-21,13334945000
2017-06-22,13309790000
2017-06-23,13223145000
2017-06-26,13293020000
2017-06-27,13142090000
2017-06-28,13024700000
2017-06-29,12949235000
2017-06-30,12987000000
2017-07-03,12916800000
2017-07-05,12863448000
2017-07-06,12832560000
2017-07-07,12846600000
2017-07-10,12801672000
2017-07-11,12796056000
2017-07-12,12928032000
2017-07-13,12832560000
2017-07-14,12888720000
2017-07-17,12916800000
2017-07-18,12944880000
2017-07-19,12984192000
2017-07-20,13082472000
2017-07-21,13127400000
2017-07-24,13026312000
2017-07-25,12961727999
2017-07-26,13065624000
2017-07-27,13166712000
2017-07-28,13001040000
2017-07-31,12984192000
2017-08-01,13096512000
2017-08-02,13096512000
2017-08-03,13203216000
2017-08-04,13206024000
2017-08-07,13250952000
2017-08-08,13315536000
2017-08-09,13304304000
2017-08-10,13332384000
2017-08-11,13284648000
2017-08-14,13326768000
2017-08-15,13411008000
2017-08-16,13481208000
2017-08-17,13433472000
2017-08-18,13537368000
2017-08-21,13557024000
2017-08-22,13551408000
2017-08-23,13641264000
2017-08-24,13573872000
2017-08-25,13618800000
2017-08-28,13655304000
2017-08-29,13686192000
2017-08-30,13638456000
2017-08-31,13630032000
2017-09-01,13596336000
2017-09-05,13599144000
2017-09-06,13528944000
2017-09-07,13607568000
2017-09-08,13663727999
2017-09-11,13787280000
2017-09-12,13500864000
2017-09-13,13338000000
2017-09-14,13447512000
2017-09-15,13441896000
2017-09-18,13374504000
2017-09-19,13307112000
2017-09-20,13217256000
2017-09-21,13214448000
2017-09-22,13048776000
2017-09-25,13225680000
2017-09-26,13180752000
2017-09-27,12981384000
2017-09-28,13015080000
2017-09-29,13006656000
2017-10-02,13034736000
2017-10-03,12908376000
2017-10-04,13054392000
2017-10-05,13065624000
2017-10-06,13001040000
2017-10-09,13051584000
2017-10-10,13197600000
2017-10-11,13295880000
2017-10-12,13399776000
2017-10-13,13349232000
2017-10-16,13312727999
2017-10-17,13425048000
2017-10-18,13425048000
2017-10-19,13531752000
2017-10-20,13528944000
2017-10-23,13537368000
2017-10-24,13596336000
2017-10-25,13469976000
2017-10-26,13461552000
2017-10-27,13534560000
2017-10-30,13422240000
2017-10-31,13582296000
2017-11-01,13498056000
2017-11-02,13512096000
2017-11-03,13514904000
2017-11-06,13492440000
2017-11-07,13733927999
2017-11-08,13795704000
2017-11-09,13837824000
2017-11-10,13835016000
2017-11-13,13936104000
2017-11-14,14194440000
2017-11-15,14101776000
2017-11-16,14087736000
2017-11-17,13924872000
2017-11-20,13874327999
2017-11-21,13893984000
2017-11-22,13871520000
2017-11-24,13882752000
2017-11-27,13969800000
2017-11-28,13955760000
2017-11-29,13930488000
2017-11-30,14011920000
2017-12-01,13966992000
2017-12-04,13972608000
2017-12-05,13846248000
2017-12-06,13874327999
2017-12-07,13922064000
2017-12-08,14003496000
2017-12-11,14065272000
2017-12-12,13806936000
2017-12-13,13829400000
2017-12-14,13778856000
2017-12-15,13829400000
2017-12-18,13660920000
2017-12-19,13399776000
2017-12-20,13242527999
2017-12-21,13270608000
2017-12-22,13295880000
2017-12-26,13144248000
2017-12-27,13256568000
2017-12-28,13307112000
2017-12-29,13281840000
2018-01-02,13216425000
2018-01-03,13134789999
2018-01-04,12988410000
2018-01-05,12895515000
2018-01-08,13044710000
2018-01-09,12867365000
2018-01-10,12661870000
2018-01-11,12495785000
2018-01-12,12388815000
2018-01-16,12459190000
2018-01-17,12540825000
2018-01-18,12414150000
2018-01-19,12400075000
2018-01-22,12431039999
2018-01-23,12515490000
2018-01-24,12459190000
2018-01-25,12667500000
2018-01-26,12608385000
2018-01-29,12414150000
2018-01-30,12476080000
2018-01-31,12597125000
2018-02-01,12431039999
2018-02-02,12239620000
2018-02-05,12028495000
2018-02-06,11868039999
2018-02-07,11868039999
2018-02-08,11758255000
2018-02-09,12045385000
2018-02-12,12070720000
2018-02-13,12118575000
2018-02-14,12076350000
2018-02-15,12312810000
2018-02-16,12442300000
2018-02-20,12205840000
2018-02-21,12110130000
2018-02-22,12107315000
2018-02-23,12346590000
2018-02-26,12321255000
2018-02-27,12034125000
2018-02-28,11949675000
2018-03-01,11924340000
2018-03-02,11989085000
2018-03-05,12186135000
2018-03-06,12017235000
2018-03-07,11960935000
2018-03-08,11980640000
2018-03-09,12065090000
2018-03-12,12129835000
2018-03-13,12093240000
2018-03-14,12194580000
2018-03-15,12304365000
2018-03-16,12464820000
2018-03-19,12380370000
2018-03-20,12383185000
2018-03-21,12332515000
2018-03-22,12371925000
2018-03-23,12174875000
2018-03-26,12335330000
2018-03-27,12597125000
2018-03-28,12687205000
2018-03-29,12749135000
2018-04-02,12697321000
2018-04-03,12773488000
2018-04-04,12781951000
2018-04-05,12852476000
2018-04-06,12784772000
2018-04-09,12722710000
2018-04-10,12590123000
2018-04-11,12567555000
2018-04-12,12401116000
2018-04-13,12471641000
2018-04-16,12694500000
2018-04-17,12767846000
2018-04-18,12714247000
2018-04-19,12798877000
2018-04-20,12748099000
2018-04-23,12798877000
2018-04-24,12906075000
2018-04-25,12937106000
2018-04-26,13100724000
2018-04-27,13309478000
2018-04-30,13312299000
2018-05-01,13272805000
2018-05-02,13219206000
2018-05-03,13109187000
2018-05-04,13103545000
2018-05-07,12982242000
2018-05-08,12691679000
2018-05-09,12618333000
2018-05-10,12753741000
2018-05-11,12801698000
2018-05-14,12765025000
2018-05-15,12590123000
2018-05-16,12525240000
2018-05-17,12434968000
2018-05-18,12443431000
2018-05-21,12403937000
2018-05-22,12446252000
2018-05-23,12626796000
2018-05-24,12765025000
2018-05-25,12869402000
2018-05-29,12928643000
2018-05-30,13018915000
2018-05-31,13013273000
2018-06-01,12742457000
2018-06-04,12604228000
2018-06-05,12460357000
2018-06-06,12214930000
2018-06-07,12237498000
2018-06-08,12229035000
2018-06-11,12025923000
2018-06-12,12214930000
2018-06-13,12155689000
2018-06-14,12305202000
2018-06-15,12434968000
2018-06-18,12547808000
2018-06-19,12753741000
2018-06-20,12728352000
2018-06-21,12787593000
2018-06-22,12818624000
2018-06-25,13120471000
2018-06-26,13120471000
2018-06-27,13292552000
2018-06-28,13269984000
2018-06-29,13337688000
2018-07-02,13514800000
2018-07-03,13548700000
2018-07-05,13610850000
2018-07-06,13726675000
2018-07-09,13215350000
2018-07-10,13336825000
2018-07-11,13528925000
2018-07-12,13537400000
2018-07-13,13517625000
2018-07-16,13478075000
2018-07-17,13447000000
2018-07-18,13384850000
2018-07-19,13520450000
2018-07-20,13396150000
2018-07-23,13302925000
2018-07-24,13393324999
2018-07-25,13526100000
2018-07-26,13599550000
2018-07-27,13593900000
