,ZION
2018-07-17,10239147380
2018-07-18,10447558220
2018-07-19,10266163600
2018-07-20,10229498730
2018-07-23,10381947400
2018-07-24,10082839250
2018-07-25,9941968960
2018-07-26,9974774370
2018-07-27,9972844640
2018-07-30,10107925740
2018-07-31,9976704100
2018-08-01,10190904130
2018-08-02,10329844690
2018-08-03,10293179820
2018-08-06,10271952790
2018-08-07,10300898740
2018-08-08,10358790640
2018-08-09,10256514950
2018-08-10,10239147380
2018-08-13,10144590610
2018-08-14,10337563610
2018-08-15,10173536560
2018-08-16,10370369020
2018-08-17,10368439290
2018-08-20,10416682540
2018-08-21,10462996060
2018-08-22,10434050110
2018-08-23,10339493340
2018-08-24,10308617660
2018-08-27,10356860910
2018-08-28,10327914960
2018-08-29,10358790640
2018-08-30,10260374410
2018-08-31,10283531170
2018-09-04,10405104160
2018-09-05,10387736590
2018-09-06,10289320360
2018-09-07,10181255480
2018-09-10,10214060890
2018-09-11,10260374410
2018-09-12,10082839250
2018-09-13,9959336530
2018-09-14,10075120330
2018-09-17,9978633830
2018-09-18,9940039230
2018-09-19,10050033840
2018-09-20,10131082500
2018-09-21,10144590610
2018-09-24,10015298700
2018-09-25,9997931130
2018-09-26,9833904080
2018-09-27,9706541900
2018-09-28,9677595950
2018-10-01,9377107330
2018-10-02,9350623670
2018-10-03,9606001820
2018-10-04,9747878570
2018-10-05,9679777730
2018-10-08,9853813210
2018-10-09,9774362230
2018-10-10,9613568580
2018-10-11,9303331420
2018-10-12,9121729180
2018-10-15,9080112000
2018-10-16,9112270730
2018-10-17,9163346360
2018-10-18,8957152150
2018-10-19,8885267930
2018-10-22,8578814150
2018-10-23,8924993420
2018-10-24,8629889780
2018-10-25,8919318350
2018-10-26,8807708640
2018-10-29,8898509760
2018-10-30,8872026100
2018-10-31,8900401450
2018-11-01,9000661020
2018-11-02,9112270730
2018-11-05,9204963540
2018-11-06,9305223110
2018-11-07,9403590990
2018-11-08,9537900980
2018-11-09,9488717040
2018-11-12,9352515360
2018-11-13,9257930860
2018-11-14,9051736650
2018-11-15,9146321150
2018-11-16,9161454670
2018-11-19,9174696500
2018-11-20,8962827220
2018-11-21,8911751590
2018-11-23,8894726380
2018-11-26,9093353830
2018-11-27,9064978480
2018-11-28,9138754390
2018-11-29,9119837490
2018-11-30,9204963540
2018-12-03,9153887910
2018-12-04,8680965410
2018-12-06,8680965410
2018-12-07,8533413590
2018-12-10,8366944869
2018-12-11,8219393050
2018-12-12,8270468680
2018-12-13,8039682500
2018-12-14,7858080260
2018-12-17,7791871110
2018-12-18,7710528440
2018-12-19,7591351970
2018-12-20,7517576060
2018-12-21,7388941140
2018-12-24,7284898190
2018-12-26,7663236190
2018-12-27,7653777740
2018-12-28,7648102670
2018-12-31,7527407580
2019-01-02,7682611860
2019-01-03,7640115450
2019-01-04,7874769540
2019-01-07,7906179930
2019-01-08,7978239060
2019-01-09,8046602849
2019-01-10,8085403920
2019-01-11,8127900330
2019-01-14,8188873440
2019-01-15,8279409270
2019-01-16,8453090250
2019-01-17,8608294530
2019-01-18,8693287350
2019-01-22,8597208510
2019-01-23,8889140370
2019-01-24,8979676200
2019-01-25,8994457560
2019-01-28,9016629600
2019-01-29,8915007750
2019-01-30,8865120660
2019-01-31,8793061530
2019-02-01,8922398430
2019-02-04,9055430670
2019-02-05,9022172610
2019-02-06,9049887660
2019-02-07,9109013100
2019-02-08,9060973680
2019-02-11,9131185140
2019-02-12,9218025630
2019-02-13,9155204850
2019-02-14,9040649310
2019-02-15,9258674370
2019-02-19,9371382240
2019-02-20,9474851760
2019-02-21,9404640300
2019-02-22,9454527390
2019-02-25,9421269330
2019-02-26,9315952140
2019-02-27,9437898360
2019-02-28,9441593700
2019-03-01,9454527390
2019-03-04,9397249620
2019-03-05,9384315930
2019-03-06,9177376890
2019-03-07,9000000570
2019-03-08,8998152900
2019-03-11,9027715620
2019-03-12,9038801640
2019-03-13,9075755040
2019-03-14,9068364360
2019-03-15,9083145720
2019-03-18,9245740680
2019-03-19,9048039990
2019-03-20,8704373370
2019-03-21,8508520349
2019-03-22,8063231880
2019-03-25,8083556250
2019-03-26,8310819659
2019-03-27,8290495290
2019-03-28,8382878790
2019-03-29,8390269469
2019-04-01,8370168320
2019-04-02,8407791080
2019-04-03,8452580080
2019-04-04,8542158080
2019-04-05,8522450920
2019-04-08,8531408720
2019-04-09,8402416400
2019-04-10,8445413840
2019-04-11,8509910000
2019-04-12,8674733520
2019-04-15,8536783400
2019-04-16,8646068560
2019-04-17,8663984160
2019-04-18,8474078799
2019-04-22,8368376760
2019-04-23,8749979040
2019-04-24,8671150400
2019-04-25,8663984160
2019-04-26,8733855000
2019-04-29,8853889520
2019-04-30,8837765480
2019-05-01,8703398480
2019-05-02,8864638880
2019-05-03,8966757800
2019-05-06,8900470080
2019-05-07,8726688760
2019-05-08,8633527640
2019-05-09,8642485440
2019-05-10,8678316640
2019-05-13,8246550680
2019-05-14,8320004640
2019-05-15,8085310280
2019-05-16,8164138920
2019-05-17,8079935600
2019-05-20,8044104400
2019-05-21,8201761680
2019-05-22,8137265520
2019-05-23,8049479080
2019-05-24,8122933040
2019-05-28,7927653000
2019-05-29,7992149160
2019-05-30,7875697760
2019-05-31,7716248920
2019-06-03,7761037920
2019-06-04,7954526400
2019-06-05,7915112080
2019-06-06,7925861440
2019-06-07,7818367840
2019-06-10,7854199040
2019-06-11,7958109520
2019-06-12,7913320520
2019-06-13,8013647879
2019-06-14,8040521280
2019-06-17,7890030240
2019-06-18,8069186240
2019-06-19,7947360160
2019-06-20,7954526400
2019-06-21,7959901080
2019-06-24,7904362720
2019-06-25,7881072440
2019-06-26,7950943280
2019-06-27,8062020000
2019-06-28,8237592879
2019-07-01,8022502800
2019-07-02,7766226000
2019-07-03,7856269200
2019-07-05,8001723600
2019-07-08,7847611200
2019-07-09,7953238800
2019-07-10,7840684800
2019-07-11,7937654400
2019-07-12,8031160800
2019-07-15,7856269200
2019-07-16,7877048400
2019-07-17,7771420800
2019-07-18,7885706400
2019-07-19,7982676000
2019-07-22,7832026799
2019-07-23,7416442800
2019-07-24,7534191600
2019-07-25,7662330000
2019-07-26,7819905599
2019-07-29,7731594000
2019-07-30,7875316799
2019-07-31,7804321200
2019-08-01,7435490400
2019-08-02,7367957999
2019-08-05,7130728800
2019-08-06,7276183200
2019-08-07,7154971200
2019-08-08,7295230800
2019-08-09,7246746000
2019-08-12,7104754800
2019-08-13,7141118400
2019-08-14,6865794000
2019-08-15,6787872000
2019-08-16,6961032000
2019-08-19,7078780800
2019-08-20,7009516799
2019-08-21,7087438800
2019-08-22,7123802400
2019-08-23,6931594800
2019-08-26,6961032000
2019-08-27,6838088400
2019-08-28,6929863200
2019-08-29,7059733200
2019-08-30,7115144400
2019-09-03,6890036400
2019-09-04,6928131600
2019-09-05,7123802400
2019-09-06,7089170400
2019-09-09,7336789200
2019-09-10,7560165599
2019-09-11,7645014000
2019-09-12,7728130800
2019-09-13,7752373200
2019-09-16,7823368800
2019-09-17,7712546400
2019-09-18,7806052800
2019-09-19,7719472800
2019-09-20,7707351600
2019-09-23,7670987999
2019-09-24,7579213200
2019-09-25,7683109200
2019-09-26,7612113600
2019-09-27,7681377600
2019-09-30,7438312560
2019-10-01,7179341660
2019-10-02,7060716280
2019-10-03,7132559820
2019-10-04,7217769600
2019-10-07,7257868320
2019-10-08,7052362380
2019-10-09,7087448760
2019-10-10,7219440380
2019-10-11,7366469020
2019-10-14,7376493700
2019-10-15,7478411280
2019-10-16,7461703479
2019-10-17,7358115120
2019-10-18,7471728160
2019-10-21,7630452260
2019-10-22,8033110240
2019-10-23,8009719320
2019-10-24,7937875780
2019-10-25,8011390100
2019-10-28,8153406400
2019-10-29,8250311640
2019-10-30,8223579160
2019-10-31,8098270660
2019-11-01,8245299300
2019-11-04,8388986380
2019-11-05,8472525380
2019-11-06,8415718860
2019-11-07,8527661120
2019-11-08,8532673460
2019-11-11,8517636439
2019-11-12,8474196160
2019-11-13,8292081140
2019-11-14,8270361000
2019-11-15,8278714900
2019-11-18,8238616180
2019-11-19,8236945400
2019-11-20,8168443420
2019-11-21,8210212920
2019-11-22,8347216880
2019-11-25,8382303260
2019-11-26,8297093479
2019-11-27,8365595460
2019-11-29,8317142840
2019-12-02,8270361000
2019-12-03,8114978460
2019-12-04,8205200580
2019-12-05,8236945400
2019-12-06,8305447380
2019-12-09,8297093479
2019-12-10,8338862979
2019-12-11,8327167520
2019-12-12,8656311180
2019-12-13,8546039700
2019-12-16,8552722820
2019-12-17,8606187780
2019-12-18,8579455300
2019-12-19,8602846220
2019-12-20,8626237140
2019-12-23,8577784520
2019-12-24,8609529340
2019-12-26,8631249480
2019-12-27,8604517000
2019-12-30,8649628060
2019-12-31,8522304560
2020-01-02,8607658920
2020-01-03,8486193100
2020-01-06,8382783010
2020-01-07,8331898680
2020-01-08,8413970180
2020-01-09,8469778800
2020-01-10,8317125810
2020-01-13,8374575860
2020-01-14,8440233060
2020-01-15,8267882910
2020-01-16,8328615820
2020-01-17,8328615820
2020-01-21,8190735700
2020-01-22,7852601120
2020-01-23,7844393970
2020-01-24,7653988090
2020-01-27,7626083780
2020-01-28,7729493870
2020-01-29,7611310910
2020-01-30,7675326680
2020-01-31,7466865070
2020-02-03,7568633730
2020-02-04,7662195240
2020-02-05,7880505430
2020-02-06,7716362430
2020-02-07,7588330889
2020-02-10,7493127950
2020-02-11,7596538040
2020-02-12,7568633730
2020-02-13,7622800920
2020-02-14,7593255180
2020-02-18,7401207870
2020-02-19,7519390830
2020-02-20,7591613750
2020-02-21,7457016490
2020-02-24,7182897680
2020-02-25,6956380340
2020-02-26,6864460260
2020-02-27,6662564370
2020-02-28,6557512850
2020-03-02,6779105900
2020-03-03,6385162700
2020-03-04,6316222639
2020-03-05,5925562300
2020-03-06,5790965040
2020-03-09,5093357290
2020-03-10,5291970320
2020-03-11,4916082850
2020-03-12,4530346800
2020-03-13,4829087060
2020-03-16,4359638080
2020-03-17,4604211150
2020-03-18,4509008210
2020-03-19,4472896750
2020-03-20,4198777939
2020-03-23,3952563439
2020-03-24,4133120740
2020-03-25,4243096550
2020-03-26,4492593910
2020-03-27,4527063940
2020-03-30,4517215360
2020-03-31,4376383920
2020-04-01,4140883440
2020-04-02,4152331380
2020-04-03,4036216560
2020-04-06,4404186060
2020-04-07,4585717680
2020-04-08,4814676480
2020-04-09,5069802000
2020-04-13,4919343360
2020-04-14,4831030680
2020-04-15,4580811420
2020-04-16,4405821480
2020-04-17,4755801360
2020-04-20,4786874340
2020-04-21,4685478300
2020-04-22,4726363800
2020-04-23,4773790980
2020-04-24,4817947320
2020-04-27,5035458180
2020-04-28,5123770860
2020-04-29,5256239880
2020-04-30,5169562620
2020-05-01,5053447800
2020-05-04,5015833140
2020-05-05,4935697560
2020-05-06,4886634960
2020-05-07,4835936940
2020-05-08,5024010240
2020-05-11,4777061820
2020-05-12,4551373860
2020-05-13,4302790020
2020-05-14,4503946680
2020-05-15,4418904840
2020-05-18,4945510080
2020-05-19,4778697240
2020-05-20,5089427040
2020-05-21,5025645660
2020-05-22,4937332980
2020-05-26,5385438060
2020-05-27,5737053360
2020-05-28,5563698840
2020-05-29,5382167219
2020-06-01,5465573640
2020-06-02,5470479900
2020-06-03,5804105580
2020-06-04,6088668659
2020-06-05,6314356620
2020-06-08,6634898940
2020-06-09,6428836020
2020-06-10,6011803920
2020-06-11,5506459140
2020-06-12,5704344960
2020-06-15,5903866200
2020-06-16,6046147740
2020-06-17,5876064060
2020-06-18,5908772460
2020-06-19,5900595360
2020-06-22,5844991080
2020-06-23,5802470159
2020-06-24,5432865240
2020-06-25,5601313500
2020-06-26,5280771180
2020-06-29,5405063100
2020-06-30,5562672000
2020-07-01,5325440400
2020-07-02,5302535279
2020-07-06,5382703200
2020-07-07,5160196320
2020-07-08,5183101440
2020-07-09,4980227520
2020-07-10,5269813680
2020-07-13,5379431040
2020-07-14,5238728160
2020-07-15,5485776240
2020-07-16,5462871120
2020-07-17,5327076480
2020-07-20,5238728160
2020-07-21,5520133920
2020-07-22,5444874240
2020-07-23,5565944160
2020-07-24,5502137040
2020-07-27,5302535279
2020-07-28,5277994080
2020-07-29,5459598960
2020-07-30,5363070240
2020-07-31,5312351760
2020-08-03,5309079600
2020-08-04,5273085839
2020-08-05,5410516560
2020-08-06,5328712560
2020-08-07,5528314320
2020-08-10,5677197600
2020-08-11,5790087120
2020-08-12,5675561520
2020-08-13,5605210080
2020-08-14,5642839920
2020-08-17,5543039040
2020-08-18,5356525920
2020-08-19,5384339279
2020-08-20,5256725040
2020-08-21,5168376720
2020-08-24,5405608320
2020-08-25,5408880480
2020-08-26,5281266240
2020-08-27,5446510320
2020-08-28,5402336160
2020-08-31,5261633279
2020-09-01,5266541520
2020-09-02,5299263120
2020-09-03,5315623920
2020-09-04,5510317440
2020-09-08,5271449760
2020-09-09,5255088960
2020-09-10,5091480960
2020-09-11,5152015920
2020-09-14,5279630160
2020-09-15,5098025280
2020-09-16,5204370480
2020-09-17,5156924160
2020-09-18,5140563360
2020-09-21,4877154480
2020-09-22,4682460960
2020-09-23,4621926000
2020-09-24,4617017760
2020-09-25,4654647600
2020-09-28,4806803040
2020-09-29,4739723760
2020-09-30,4782086760
2020-10-01,4765720960
2020-10-02,4885191300
2020-10-05,5119222240
2020-10-06,5057032200
2020-10-07,5261604700
2020-10-08,5259968120
2020-10-09,5168319640
2020-10-12,5209234140
2020-10-13,4996478740
2020-10-14,4947381340
2020-10-15,5101219860
2020-10-16,5096310120
2020-10-19,4945744760
2020-10-20,4994842160
2020-10-21,4919559480
2020-10-22,5277970500
2020-10-23,5433445600
2020-10-26,5312338680
2020-10-27,5086490640
2020-10-28,5007934800
2020-10-29,5165046480
2020-10-30,5281243660
2020-11-02,5436718760
2020-11-03,5639654680
2020-11-04,5063578520
2020-11-05,5331977640
2020-11-06,5228873100
2020-11-09,6477583640
2020-11-10,6379388839
2020-11-11,6094623920
2020-11-12,5945695140
2020-11-13,6133901839
2020-11-16,6505405500
2020-11-17,6480856800
2020-11-18,6372842520
2020-11-19,6282830620
2020-11-20,6264828240
2020-11-23,6474310480
2020-11-24,6850723880
2020-11-25,6701795100
2020-11-27,6457944680
2020-11-30,6315562220
2020-12-01,6557776060
2020-12-02,6808172800
2020-12-03,6942372360
2020-12-04,7204225160
2020-12-07,7022564779
2020-12-08,7030747680
2020-12-09,6991469760
2020-12-10,6978377120
2020-12-11,6821265440
2020-12-14,6662517180
2020-12-15,6809809380
2020-12-16,6852360460
2020-12-17,6852360460
2020-12-18,6723070640
2020-12-21,6944008940
2020-12-22,6880182320
2020-12-23,7120759580
2020-12-24,7092937720
2020-12-28,7096210880
2020-12-29,6999652660
2020-12-30,7073298760
2020-12-31,7104655440
2021-01-04,7021244430
2021-01-05,7132459110
2021-01-06,7933859010
2021-01-07,8175914490
2021-01-08,7968204720
2021-01-11,8156288370
2021-01-12,8236428360
2021-01-13,8143204290
2021-01-14,8328016920
2021-01-15,8036896140
2021-01-19,8067970830
2021-01-20,7899513300
2021-01-21,7750681890
2021-01-22,7870074120
2021-01-25,7721242710
2021-01-26,7531523550
2021-01-27,7165169310
2021-01-28,7387598670
2021-01-29,7219141140
2021-02-01,7310729700
2021-02-02,7490635800
2021-02-03,7528252530
2021-02-04,7886429220
2021-02-05,7806289229
2021-02-08,7956756150
2021-02-09,8110494090
2021-02-10,8108858580
2021-02-11,7999279409
2021-02-12,8108858580
2021-02-16,8390166300
2021-02-17,8282222640
2021-02-18,8182456530
2021-02-19,8455586700
2021-02-22,8727081360
2021-02-23,8859557670
2021-02-24,9286425780
2021-02-25,8924978070
2021-02-26,8696006670
2021-03-01,8960959290
2021-03-02,8871006240
2021-03-03,8871006240
2021-03-04,8825211960
2021-03-05,9124510290
2021-03-08,9423808620
2021-03-09,9232453950
2021-03-10,9427079640
2021-03-11,9402546990
2021-03-12,9659322060
2021-03-15,9440163720
2021-03-16,9224276400
2021-03-17,9281519250
2021-03-18,9371472300
2021-03-19,9232453950
2021-03-22,9041099280
2021-03-23,8763062580
2021-03-24,8669838510
2021-03-25,8952781740
2021-03-26,9134323350
2021-03-29,8813763390
2021-03-30,9144136410
2021-03-31,8944300320
2021-04-01,9017534220
2021-04-05,9004514860
2021-04-06,9020789060
2021-04-07,9040318100
2021-04-08,8950810000
2021-04-09,9103787480
2021-04-12,9207942360
2021-04-13,9037063260
2021-04-14,9152610080
2021-04-15,9082631020
2021-04-16,9133081040
2021-04-19,9113552000
2021-04-20,8519543700
2021-04-21,8731108300
2021-04-22,8553719520
2021-04-23,8832008340
2021-04-26,8887340620
2021-04-27,8975221300
2021-04-28,8991495500
2021-04-29,9172139120
2021-04-30,9081003600
2021-05-03,9087513280
2021-05-04,9336508540
2021-05-05,9474839240
2021-05-06,9631071560
2021-05-07,9645718340
2021-05-10,9588758640
2021-05-11,9526916680
2021-05-12,9300705300
2021-05-13,9614797360
2021-05-14,9797068400
2021-05-17,9808460340
2021-05-18,9479721500
2021-05-19,9344645640
2021-05-20,9282803680
2021-05-21,9455310200
2021-05-24,9362547260
2021-05-25,9116806840
2021-05-26,9230726240
2021-05-27,9417879540
2021-05-28,9419506960
2021-06-01,9460192460
2021-06-02,9468329560
2021-06-03,9486231180
2021-06-04,9460192460
2021-06-07,9408115020
2021-06-08,9406487600
2021-06-09,9214452040
2021-06-10,8963829360
2021-06-11,8994750340
2021-06-14,8791322840
2021-06-15,8872693840
2021-06-16,8971966460
2021-06-17,8400742040
2021-06-18,8185922600
2021-06-21,8573248560
2021-06-22,8596032440
2021-06-23,8648109880
2021-06-24,8822243820
2021-06-25,9028926160
2021-06-28,8698559900
2021-06-29,8576503400
2021-06-30,8469282060
2021-07-01,8623094220
2021-07-02,8533370460
2021-07-06,8286630120
2021-07-07,8220939510
2021-07-08,7985414640
2021-07-09,8377956090
2021-07-12,8426022390
2021-07-13,8236961609
2021-07-14,8228950560
2021-07-15,8278619070
2021-07-16,7946961600
2021-07-19,7642541700
2021-07-20,8043094200
2021-07-21,8273812440
2021-07-22,8062320720
2021-07-23,8148840060
2021-07-26,8248177079
2021-07-27,8280221280
2021-07-28,8389171560
2021-07-29,8466077640
2021-07-30,8355525150
2021-08-02,8272210230
2021-08-03,8450055540
2021-08-04,8368342829
2021-08-05,8510939520
2021-08-06,8810552790
2021-08-09,8740055550
2021-08-10,8863425720
2021-08-11,8965967160
2021-08-12,8962762740
2021-08-13,8877845610
2021-08-16,8818563840
2021-08-17,8709613560
2021-08-18,8594254440
2021-08-19,8518950570
2021-08-20,8631105270
2021-08-23,8788121850
2021-08-24,8940331800
2021-08-25,9090939540
2021-08-26,8932320750
2021-08-27,9380939550
2021-08-30,9164641200
2021-08-31,9276795900
2021-09-01,9159834570
2021-09-02,9156630150
2021-09-03,9151823520
2021-09-07,9212707500
2021-09-08,9052486500
2021-09-09,9222320760
2021-09-10,9193480980
2021-09-13,9342486510
2021-09-14,9110166060
2021-09-15,9289613580
2021-09-16,9244751700
2021-09-17,9147016890
2021-09-20,8919503070
2021-09-21,8871436770
2021-09-22,9118177110
2021-09-23,9510718560
2021-09-24,9653315250
2021-09-27,10076298690
2021-09-28,10052265540
2021-09-29,10212486540
2021-09-30,9484518720
2021-10-01,9754235200
2021-10-04,9777222400
2021-10-05,9725118080
2021-10-06,9623974400
2021-10-07,9665351360
2021-10-08,9726650560
2021-10-11,9568805120
2021-10-12,9610182080
2021-10-13,9522830720
2021-10-14,9599454720
2021-10-15,9522830720
2021-10-18,9536623040
2021-10-19,9692936000
2021-10-20,9976444800
2021-10-21,9895223359
2021-10-22,10174134720
2021-10-25,10132757760
2021-10-26,10005561920
2021-10-27,9636234240
2021-10-28,9634701760
2021-10-29,9653091520
2021-11-01,9836989120
2021-11-02,9797144640
2021-11-03,10080653440
2021-11-04,9852313920
2021-11-05,9932002880
2021-11-08,10016289280
2021-11-09,9984107200
2021-11-10,9971847359
2021-11-11,10097510720
2021-11-12,10034679040
2021-11-15,10168004800
2021-11-16,10181797120
2021-11-17,10158809920
2021-11-18,10148082560
2021-11-19,10023951680
2021-11-22,10152680000
2021-11-23,10361097280
2021-11-24,10342707520
2021-11-26,9833924160
2021-11-29,9947327680
2021-11-30,9666883840
2021-12-01,9558077760
2021-12-02,9815534400
2021-12-03,9487583680
2021-12-06,9787949760
2021-12-07,9875301120
2021-12-08,9709793280
2021-12-09,9656156480
2021-12-10,9686806080
2021-12-13,9374180160
2021-12-14,9542752960
2021-12-15,9617844480
2021-12-16,9726650560
2021-12-17,9378777600
2021-12-20,9102931200
2021-12-21,9447739200
2021-12-22,9479921280
2021-12-23,9556545280
2021-12-27,9656156480
2021-12-28,9671481280
2021-12-29,9723585600
2021-12-30,9674546240
2021-12-31,9555160600
2022-01-03,9718548400
2022-01-04,9995399949
2022-01-05,10018092700
2022-01-06,10429587900
2022-01-07,10603565650
2022-01-10,10523384600
2022-01-11,10623232700
2022-01-12,10621719850
2022-01-13,10599027100
2022-01-14,10688285250
2022-01-18,10503717550
2022-01-19,10010528450
2022-01-20,9717035550
2022-01-21,9341848750
2022-01-24,9496159450
2022-01-25,10057426800
2022-01-26,10166352000
2022-01-27,10134582150
2022-01-28,10310072750
2022-01-31,10260148699
2022-02-01,10446229250
2022-02-02,10484050500
2022-02-03,10423536500
2022-02-04,10766953450
2022-02-07,10839570250
2022-02-08,11190551450
2022-02-09,11034727900
2022-02-10,11213244200
2022-02-11,11077087700
2022-02-14,10946982600
2022-02-15,11241988350
2022-02-16,11181474350
2022-02-17,10774517700
2022-02-18,10698875200
2022-02-22,10724593650
2022-02-23,10546077350
2022-02-24,10131556450
2022-02-25,10739722150
2022-02-28,10724593650
2022-03-01,9824447900
2022-03-02,10344868300
2022-03-03,10287380000
2022-03-04,9892526150
2022-03-07,9414465550
2022-03-08,9447748250
2022-03-09,9853192050
2022-03-10,9760908200
2022-03-11,9714009850
2022-03-14,9833525000
2022-03-15,9887987600
2022-03-16,10417485100
2022-03-17,10338816900
2022-03-18,10264687250
2022-03-21,10251071600
2022-03-22,10518846050
2022-03-23,10241994500
2022-03-24,10375125300
2022-03-25,10753337800
2022-03-28,10549103050
2022-03-29,10550615900
2022-03-30,10192070450
2022-03-31,9875630600
2022-04-01,9685830500
2022-04-04,9655703500
2022-04-05,9700894000
2022-04-06,9590930450
2022-04-07,9517119300
2022-04-08,9624070150
2022-04-11,9675286050
2022-04-12,9523144700
2022-04-13,9643652700
2022-04-14,9477954200
2022-04-18,9592436800
2022-04-19,9871111550
2022-04-20,9824414700
2022-04-21,9374016050
2022-04-22,9149569900
2022-04-25,9202292150
2022-04-26,8409952050
2022-04-27,8437066350
2022-04-28,8735323650
2022-04-29,8512383850
2022-05-02,8587701350
2022-05-03,8656993450
2022-05-04,8959769800
2022-05-05,8647955350
2022-05-06,8422002849
2022-05-09,8309026599
2022-05-10,8117720150
2022-05-11,8051440750
2022-05-12,8055959800
2022-05-13,8068010600
2022-05-16,7973110550
2022-05-17,8269861500
2022-05-18,7983655000
2022-05-19,7842058100
2022-05-20,7831513650
2022-05-23,8179480500
2022-05-24,8064997900
2022-05-25,8278899600
2022-05-26,8494307650
2022-05-27,8592220400
2022-05-31,8592220400
2022-06-01,8435560000
2022-06-02,8601258500
2022-06-03,8516902900
2022-06-06,8569625150
2022-06-07,8644942650
2022-06-08,8515396550
2022-06-09,8250278950
2022-06-10,7952021650
2022-06-13,7695942150
2022-06-14,7805905700
2022-06-15,8001731200
2022-06-16,7786323150
2022-06-17,7872185100
2022-06-21,7986667700
2022-06-22,7917375600
2022-06-23,7658283400
2022-06-24,8033364550
2022-06-27,7924907350
2022-06-28,7936958150
2022-06-29,7828500950
2022-06-30,7616065200
2022-07-01,7687886640
2022-07-05,7642998240
2022-07-06,7542747479
2022-07-07,7702849440
2022-07-08,7637013120
2022-07-11,7542747479
2022-07-12,7511325600
2022-07-13,7417059960
2022-07-14,7262943120
2022-07-15,7575665640
2022-07-18,7611576360
2022-07-19,7870432800
2022-07-20,7970683560
2022-07-21,7937765400
2022-07-22,7894373280
2022-07-25,8093378520
2022-07-26,7891380720
2022-07-27,8012579400
2022-07-28,8002105440
2022-07-29,8162207400
2022-08-01,8069438040
2022-08-02,7945246800
2022-08-03,8073926880
2022-08-04,7976668680
2022-08-05,8079912000
2022-08-08,8093378520
2022-08-09,8174177640
2022-08-10,8437522920
2022-08-11,8566203000
2022-08-12,8711342160
2022-08-15,8774185920
2022-08-16,8826555720
2022-08-17,8778674760
2022-08-18,8796630120
2022-08-19,8621565360
2022-08-22,8379168000
2022-08-23,8407597320
2022-08-24,8421063840
2022-08-25,8575180680
2022-08-26,8445004320
2022-08-29,8341761000
2022-08-30,8289391200
2022-08-31,8234028840
2022-09-01,8245999080
2022-09-02,8235525120
2022-09-06,8178666479
2022-09-07,8431537800
2022-09-08,8717327280
2022-09-09,8778674760
2022-09-12,8771193360
2022-09-13,8573684400
2022-09-14,8672438880
2022-09-15,8823563160
2022-09-16,8633535600
2022-09-19,8735282640
2022-09-20,8633535600
2022-09-21,8543758800
2022-09-22,8341761000
2022-09-23,8157718560
2022-09-26,8009586840
2022-09-27,7894373280
2022-09-28,7970683560
2022-09-29,7747737840
2022-09-30,7564865540
2022-10-03,7765663190
2022-10-04,8109250280
2022-10-05,7960511280
2022-10-06,7795410989
2022-10-07,7491983430
2022-10-10,7429513050
2022-10-11,7314984020
2022-10-12,7204917160
2022-10-13,7521731230
2022-10-14,7457773460
2022-10-17,7716579320
2022-10-18,7731453220
2022-10-19,7320933580
2022-10-20,7010069070
2022-10-21,7112698980
2022-10-24,7404227420
2022-10-25,7661545890
2022-10-26,7496445600
2022-10-27,7493470820
2022-10-28,7666008060
2022-10-31,7725503660
2022-11-01,7676419790
2022-11-02,7361093110
2022-11-03,7157320680
2022-11-04,7401252640
2022-11-07,7423563489
2022-11-08,7542554690
2022-11-09,7393815690
2022-11-10,8012569930
2022-11-11,8238653210
2022-11-14,7929276090
2022-11-15,7901015680
2022-11-16,7716579320
2022-11-17,7549991640
2022-11-18,7538092520
2022-11-21,7557428590
2022-11-22,7624361140
2022-11-23,7663033280
2022-11-25,7697243250
2022-11-28,7471159970
2022-11-29,7590151170
2022-11-30,7707654980
2022-12-01,7732940610
2022-12-02,7771612750
2022-12-05,7201942380
2022-12-06,7011556460
2022-12-07,6998169950
2022-12-08,7047253820
2022-12-09,7063615110
2022-12-12,7198967600
2022-12-13,7181118920
2022-12-14,7071052060
2022-12-15,6974371710
2022-12-16,6852405730
2022-12-19,6803321860
2022-12-20,6861330070
2022-12-21,7075514230
2022-12-22,7181118920
2022-12-23,7206404550
2022-12-27,7264412760
2022-12-28,7135009830
2022-12-29,7300110120
2022-12-30,7312009239
2023-01-03,7172806900
2023-01-04,7434793450
2023-01-05,7304540250
2023-01-06,7587248900
2023-01-09,7551725300
2023-01-10,7554685600
2023-01-11,7597609950
2023-01-12,7615371750
2023-01-13,7606490850
2023-01-17,7528042900
2023-01-18,7143203900
2023-01-19,7329702800
2023-01-20,7619812200
2023-01-23,7792989750
2023-01-24,7662736550
2023-01-25,7699740300
2023-01-26,7726383000
2023-01-27,7899560550
2023-01-30,7730823450
2023-01-31,7868477399
2023-02-01,7902520850
2023-02-02,8035734350
2023-02-03,8053496149
2023-02-06,8007611500
2023-02-07,8109741850
2023-02-08,7895120100
2023-02-09,7791509600
2023-02-10,7772267650
2023-02-13,7829993500
2023-02-14,7804830950
2023-02-15,7723422700
2023-02-16,7606490850
2023-02-17,7612411450
2023-02-21,7371147000
2023-02-22,7300099800
2023-02-23,7306020400
2023-02-24,7440714050
2023-02-27,7458475850
2023-02-28,7492519300
2023-03-01,7465876600
2023-03-02,7150604650
2023-03-03,7286778450
