,JNJ
2018-07-17,346422142050
2018-07-18,342907209000
2018-07-19,337916540700
2018-07-20,337675056750
2018-07-23,339767917650
2018-07-24,347092930800
2018-07-25,345107396100
2018-07-26,349561433400
2018-07-27,352969040250
2018-07-30,354632596349
2018-07-31,355571700600
2018-08-01,355893679199
2018-08-02,352164093750
2018-08-03,354042302250
2018-08-06,354230123100
2018-08-07,352727556300
2018-08-08,351949441349
2018-08-09,352029936000
2018-08-10,350822516250
2018-08-13,349400444100
2018-08-14,347468572500
2018-08-15,349963906650
2018-08-16,355464374400
2018-08-17,360803852850
2018-08-20,367270256400
2018-08-21,363165029250
2018-08-22,361179494550
2018-08-23,362521072050
2018-08-24,364774922250
2018-08-27,362011272599
2018-08-28,360401379600
2018-08-29,361850283300
2018-08-30,362091767250
2018-08-31,361394146950
2018-09-04,358791486600
2018-09-05,364533438300
2018-09-06,367243424850
2018-09-07,368450844600
2018-09-10,368155697550
2018-09-11,371643799050
2018-09-12,373924480800
2018-09-13,375346552949
2018-09-14,374273290950
2018-09-17,375534373800
2018-09-18,377090603700
2018-09-19,376875951300
2018-09-20,380954346900
2018-09-21,383369186400
2018-09-24,376902782850
2018-09-25,371992609199
2018-09-26,370704694800
2018-09-27,370865684100
2018-09-28,370731526349
2018-10-01,380515560000
2018-10-02,382667520000
2018-10-03,378717720000
2018-10-04,379589400000
2018-10-05,378908400000
2018-10-08,379698359999
2018-10-09,379180799999
2018-10-10,375176520000
2018-10-11,364580160000
2018-10-12,364661880000
2018-10-15,364879799999
2018-10-16,371989440000
2018-10-17,379889040000
2018-10-18,379998000000
2018-10-19,378772200000
2018-10-22,377764320000
2018-10-23,378445320000
2018-10-24,374468280000
2018-10-25,377192280000
2018-10-26,373106280000
2018-10-29,374686200000
2018-10-30,383403000000
2018-10-31,381332760000
2018-11-01,383593680000
2018-11-02,383212320000
2018-11-05,387352799999
2018-11-06,388360680000
2018-11-07,394299000000
2018-11-08,395797200000
2018-11-09,395906160000
2018-11-12,396668880000
2018-11-13,394108320000
2018-11-14,392937000000
2018-11-15,393618000000
2018-11-16,397676760000
2018-11-19,402416520000
2018-11-20,398929799999
2018-11-21,386780760000
2018-11-23,387434520000
2018-11-26,385091880000
2018-11-27,390131280000
2018-11-28,398902560000
2018-11-29,397295400000
2018-11-30,400155600000
2018-12-03,398276040000
2018-12-04,397785720000
2018-12-06,397458840000
2018-12-07,396151320000
2018-12-10,395688240000
2018-12-11,399066000000
2018-12-12,400700400000
2018-12-13,402716160000
2018-12-14,362292000000
2018-12-17,351777359999
2018-12-18,355264079999
2018-12-19,347609640000
2018-12-20,349407480000
2018-12-21,348917160000
2018-12-24,334616160000
2018-12-26,345158040000
2018-12-27,347064840000
2018-12-28,346683480000
2018-12-31,342709825800
2019-01-02,339257499000
2019-01-03,333866557920
2019-01-04,339469949880
2019-01-07,337292328360
2019-01-08,345126454560
2019-01-09,342391149480
2019-01-10,344462545560
2019-01-11,344568771000
2019-01-14,340664986080
2019-01-15,343533072960
2019-01-16,340027633440
2019-01-17,342816051240
2019-01-18,347065068840
2019-01-22,342045916800
2019-01-23,342045916800
2019-01-24,337345441080
2019-01-25,340532204280
2019-01-28,342550487640
2019-01-29,346109039880
2019-01-30,349587923039
2019-01-31,353412038880
2019-02-01,356386351200
2019-02-04,352880911680
2019-02-05,352880911680
2019-02-06,353199588000
2019-02-07,350676733800
2019-02-08,351606206400
2019-02-11,350543952000
2019-02-12,356280125760
2019-02-13,357050260200
2019-02-14,356678471160
2019-02-15,362175637680
2019-02-19,360343248840
2019-02-20,362095968600
2019-02-21,359626227119
2019-02-22,362759877600
2019-02-25,361697623200
2019-02-26,361458615960
2019-02-27,360821263320
2019-02-28,362866103039
2019-03-01,367407240600
2019-03-04,367752473280
2019-03-05,368522607720
2019-03-06,369372411240
2019-03-07,367115120640
2019-03-08,366637106160
2019-03-11,367964924160
2019-03-12,369611418480
2019-03-13,370222214760
2019-03-14,366530880720
2019-03-15,365415513600
2019-03-18,364273590119
2019-03-19,367646247840
2019-03-20,364592266440
2019-03-21,366743331600
2019-03-22,363583124760
2019-03-25,362786433960
2019-03-26,367991480520
2019-03-27,368336713200
2019-03-28,368814727680
2019-03-29,371231356440
2019-04-01,367194193700
2019-04-02,363838771150
2019-04-03,362412056049
2019-04-04,358184752050
2019-04-05,359796411700
2019-04-08,359690729099
2019-04-09,358184752050
2019-04-10,358211172700
2019-04-11,357233608650
2019-04-12,359267998700
2019-04-15,360694713800
2019-04-16,364657811300
2019-04-17,365978843800
2019-04-18,363336778800
2019-04-22,364155818950
2019-04-23,369624893500
2019-04-24,367775448000
2019-04-25,368964377250
2019-04-26,370919505349
2019-04-29,369466369600
2019-04-30,373059578000
2019-05-01,375041126750
2019-05-02,373270943200
2019-05-03,375199650650
2019-05-06,375411015850
2019-05-07,369809838050
2019-05-08,369334266350
2019-05-09,366533677450
2019-05-10,367379138250
2019-05-13,362491318000
2019-05-14,361487333300
2019-05-15,361725119150
2019-05-16,365159803650
2019-05-17,366216629650
2019-05-20,365714637299
2019-05-21,364922017800
2019-05-22,366612939400
2019-05-23,369334266350
2019-05-24,366850725250
2019-05-28,362147849550
2019-05-29,346982396450
2019-05-30,349043207150
2019-05-31,346506824750
2019-06-03,347273023600
2019-06-04,353323352450
2019-06-05,355040694700
2019-06-06,361117444200
2019-06-07,366058105750
2019-06-10,367299876300
2019-06-11,369307845700
2019-06-12,374327769200
2019-06-13,371764966150
2019-06-14,370126885850
2019-06-17,368409543600
2019-06-18,370496774950
2019-06-19,371078029250
2019-06-20,375728063650
2019-06-21,375411015850
2019-06-24,377973818900
2019-06-25,381091455600
2019-06-26,374776920250
2019-06-27,371712124850
2019-06-28,367986813200
2019-07-01,366650724960
2019-07-02,368413468830
2019-07-03,373964796539
2019-07-05,369834187770
2019-07-08,370886572170
2019-07-09,372044195010
2019-07-10,371518002810
2019-07-11,368623945710
2019-07-12,353338062300
2019-07-15,354416756310
2019-07-16,348602332500
2019-07-17,346918517460
2019-07-18,347471019270
2019-07-19,342840527910
2019-07-22,338446823039
2019-07-23,338973015240
2019-07-24,341446118580
2019-07-25,344971606320
2019-07-26,343945531530
2019-07-29,349970432220
2019-07-30,347497328880
2019-07-31,342603741420
2019-08-01,342787908690
2019-08-02,344840058270
2019-08-05,342445883760
2019-08-06,344050769970
2019-08-07,342577431810
2019-08-08,346444944480
2019-08-09,347392090440
2019-08-12,347102684730
2019-08-13,351022816619
2019-08-14,342708979860
2019-08-15,343445648940
2019-08-16,345603036960
2019-08-19,347944592250
2019-08-20,343603506600
2019-08-21,346050300330
2019-08-22,345366250470
2019-08-23,336052648530
2019-08-26,336236815800
2019-08-27,341077784039
2019-08-28,338552061480
2019-08-29,337394438640
2019-08-30,337710153960
2019-09-03,338709919140
2019-09-04,339025634460
2019-09-05,338288965380
2019-09-06,337315509810
2019-09-09,334000498950
2019-09-10,340840997550
2019-09-11,345103154369
2019-09-12,343156243230
2019-09-13,344077079580
2019-09-16,340814687940
2019-09-17,341156712869
2019-09-18,343103624010
2019-09-19,342314335710
2019-09-20,346366015650
2019-09-23,346602802140
2019-09-24,346102919550
2019-09-25,344629581390
2019-09-26,338999324850
2019-09-27,338341584600
2019-09-30,340593755660
2019-10-01,342199584930
2019-10-02,347490924000
2019-10-03,345358593330
2019-10-04,351860885620
2019-10-07,350544632120
2019-10-08,347069722880
2019-10-09,340172554540
2019-10-10,339751353420
2019-10-11,345727144310
2019-10-14,344121315040
2019-10-15,349702229880
2019-10-16,355835971189
2019-10-17,358468478189
2019-10-18,336171143900
2019-10-21,337013546140
2019-10-22,340119904400
2019-10-23,341962659300
2019-10-24,335644642500
2019-10-25,337882273450
2019-10-28,340067254260
2019-10-29,339909303840
2019-10-30,349702229880
2019-10-31,347596224280
2019-11-01,345384918400
2019-11-04,342831386610
2019-11-05,343331562939
2019-11-06,344753116720
2019-11-07,345990395010
2019-11-08,350123431000
2019-11-11,347438273860
2019-11-12,345779794450
2019-11-13,345569193890
2019-11-14,344753116720
2019-11-15,355230494580
2019-11-18,354940918810
2019-11-19,354914593740
2019-11-20,357863001580
2019-11-21,359179255080
2019-11-22,363470241490
2019-11-25,361127310260
2019-11-26,361100985189
2019-11-27,362627839250
2019-11-29,361943387430
2019-12-02,361601161520
2019-12-03,361074660120
2019-12-04,366918825660
2019-12-05,367392676920
2019-12-06,369551332660
2019-12-09,369867233500
2019-12-10,368524654930
2019-12-11,371130836860
2019-12-12,372078539380
2019-12-13,372183839660
2019-12-16,373263167530
2019-12-17,377922704920
2019-12-18,376948677330
2019-12-19,382634892450
2019-12-20,384503972420
2019-12-23,385504325080
2019-12-24,384161746510
2019-12-26,383898495810
2019-12-27,383687895250
2019-12-30,382676610000
2019-12-31,384177819000
2020-01-02,384441189000
2020-01-03,379990236000
2020-01-06,379516170000
2020-01-07,381833826000
2020-01-08,381781152000
2020-01-09,382913642999
2020-01-10,382044522000
2020-01-13,383730090000
2020-01-14,385889724000
2020-01-15,387180237000
2020-01-16,390314340000
2020-01-17,392869028999
2020-01-21,393132399000
2020-01-22,390446025000
2020-01-23,391183461000
2020-01-24,390630384000
2020-01-27,391762875000
2020-01-28,393738150000
2020-01-29,396477198000
2020-01-30,396003132000
2020-01-31,392078919000
2020-02-03,395502728999
2020-02-04,399268920000
2020-02-05,405563463000
2020-02-06,404351961000
2020-02-07,400032692999
2020-02-10,399953682000
2020-02-11,400296063000
2020-02-12,397925733000
2020-02-13,395292033000
2020-02-14,395397381000
2020-02-18,392790017999
2020-02-19,392263278000
2020-02-20,390762069000
2020-02-21,394870641000
2020-02-24,384283167000
2020-02-25,380964705000
2020-02-26,378410016000
2020-02-27,366400344000
2020-02-28,354179976000
2020-03-02,368770674000
2020-03-03,357103383000
2020-03-04,377883276000
2020-03-05,374011737000
2020-03-06,374064411000
2020-03-09,359342028000
2020-03-10,373037267999
2020-03-11,347121660000
2020-03-12,330292317000
2020-03-13,353679573000
2020-03-16,334822281000
2020-03-17,359737083000
2020-03-18,355444152000
2020-03-19,334611585000
2020-03-20,315754293000
2020-03-23,292709418000
2020-03-24,313884366000
2020-03-25,314463780000
2020-03-26,333347409000
2020-03-27,324366492000
2020-03-30,350202029000
2020-03-31,345252177000
2020-04-01,339143849000
2020-04-02,350570635000
2020-04-03,353256192999
2020-04-06,367974104000
2020-04-07,361971092000
2020-04-08,377189254000
2020-04-09,371844467000
2020-04-13,368000433000
2020-04-14,384482387000
2020-04-15,388774014000
2020-04-16,394066142999
2020-04-17,400253458000
2020-04-20,399331942999
2020-04-21,394092472000
2020-04-22,402807371000
2020-04-23,409442279000
2020-04-24,407730894000
2020-04-27,406230141000
2020-04-28,398594730999
2020-04-29,395566896000
2020-04-30,395040316000
2020-05-01,390432741000
2020-05-04,390380083000
2020-05-05,393618550000
2020-05-06,389879832000
2020-05-07,388589711000
2020-05-08,391512230000
2020-05-11,392591719000
2020-05-12,387404905999
2020-05-13,387378577000
2020-05-14,388721355999
2020-05-15,396093476000
2020-05-18,396304108000
2020-05-19,392354758000
2020-05-20,388826672000
2020-05-21,386272759000
2020-05-22,380111773000
2020-05-26,380612024000
2020-05-27,381480880999
2020-05-28,386957313000
2020-05-29,391643875000
2020-06-01,387536551000
2020-06-02,390327425000
2020-06-03,391380585000
2020-06-04,386325417000
2020-06-05,387826170000
2020-06-08,386430733000
2020-06-09,384298084000
2020-06-10,389142620000
2020-06-11,370896623000
2020-06-12,374266735000
2020-06-15,371897125000
2020-06-16,380348734000
2020-06-17,379190258000
2020-06-18,377584189000
2020-06-19,378690007000
2020-06-22,377531530999
2020-06-23,376136094000
2020-06-24,368132078000
2020-06-25,367737142999
2020-06-26,362839949000
2020-06-29,366022800000
2020-06-30,370208475000
2020-07-01,369550350000
2020-07-02,371103525000
2020-07-06,376394850000
2020-07-07,376052625000
2020-07-08,377158275000
2020-07-09,375104925000
2020-07-10,374789025000
2020-07-13,382265325000
2020-07-14,389399399999
2020-07-15,390294450000
2020-07-16,392900625000
2020-07-17,393163875000
2020-07-20,393822000000
2020-07-21,394190550000
2020-07-22,394901325000
2020-07-23,393848325000
2020-07-24,389925900000
2020-07-27,387451350000
2020-07-28,386529975000
2020-07-29,385766550000
2020-07-30,386556300000
2020-07-31,383713200000
2020-08-03,387898875000
2020-08-04,387556650000
2020-08-05,390663000000
2020-08-06,388425375000
2020-08-07,391189500000
2020-08-10,389688975000
2020-08-11,386898525000
2020-08-12,393979950000
2020-08-13,389610000000
2020-08-14,390241800000
2020-08-17,392216175000
2020-08-18,395111925000
2020-08-19,395901674999
2020-08-20,398613149999
2020-08-21,402140700000
2020-08-24,400534875000
2020-08-25,400297950000
2020-08-26,400929750000
2020-08-27,402719850000
2020-08-28,404457299999
2020-08-31,403851825000
2020-09-01,398876400000
2020-09-02,404957475000
2020-09-03,393690375000
2020-09-04,391163175000
2020-09-08,387661950000
2020-09-09,394085250000
2020-09-10,386740575000
2020-09-11,389030850000
2020-09-14,390531375000
2020-09-15,391952924999
2020-09-16,390663000000
2020-09-17,387425024999
2020-09-18,392716350000
2020-09-21,381975750000
2020-09-22,379632825000
2020-09-23,380238300000
2020-09-24,380843774999
2020-09-25,383449950000
2020-09-28,387268840320
2020-09-29,387137214720
2020-09-30,391928386560
2020-10-01,387821667840
2020-10-02,384978554880
2020-10-05,390217253760
2020-10-06,385031205120
2020-10-07,389295874560
2020-10-08,391954711679
2020-10-09,397430336640
2020-10-12,399720622080
2020-10-13,390559480320
2020-10-14,389875027200
2020-10-15,387479441280
2020-10-16,389875027200
2020-10-19,379924131840
2020-10-20,380529609600
2020-10-21,378897452160
2020-10-22,381924840960
2020-10-23,382346042880
2020-10-26,379002752640
2020-10-27,376844092800
2020-10-28,364234360320
2020-10-29,361154321280
2020-10-30,360943720320
2020-11-02,365103089280
2020-11-03,364602912000
2020-11-04,366972172800
2020-11-05,367919877120
2020-11-06,374474832000
2020-11-09,384557352960
2020-11-10,390348879360
2020-11-11,389085273600
2020-11-12,390401529600
2020-11-13,394613548800
2020-11-16,397114435200
2020-11-17,393165667200
2020-11-18,387953293440
2020-11-19,387347815679
2020-11-20,385294456320
2020-11-23,378739501440
2020-11-24,378739501440
2020-11-25,378239324160
2020-11-27,379081728000
2020-11-30,380871836160
2020-12-01,388163894400
2020-12-02,389980327679
2020-12-03,392244288000
2020-12-04,395587578240
2020-12-07,392165312640
2020-12-08,398957193600
2020-12-09,403037587200
2020-12-10,400799952000
2020-12-11,402642710400
2020-12-14,392428563840
2020-12-15,396377331840
2020-12-16,394008071039
2020-12-17,404406493440
2020-12-18,406749429120
2020-12-21,402826986240
2020-12-22,402037232640
2020-12-23,399983873280
2020-12-24,401379104640
2020-12-28,403274513280
2020-12-29,405775399679
2020-12-30,410803497600
2020-12-31,414304738560
2021-01-04,411845400000
2021-01-05,416687544000
2021-01-06,420608628000
2021-01-07,422029692000
2021-01-08,421161264000
2021-01-11,419398092000
2021-01-12,416134908000
2021-01-13,415503323999
2021-01-14,422766540000
2021-01-15,421845480000
2021-01-19,428371848000
2021-01-20,427319208000
2021-01-21,425608668000
2021-01-22,430398180000
2021-01-25,436792968000
2021-01-26,448635168000
2021-01-27,441793008000
2021-01-28,445161456000
2021-01-29,429292908000
2021-02-01,428187636000
2021-02-02,424345500000
2021-02-03,422371800000
2021-02-04,426292884000
2021-02-05,432766620000
2021-02-08,434003471999
2021-02-09,437556132000
2021-02-10,438977196000
2021-02-11,437003496000
2021-02-12,438371928000
2021-02-16,434398212000
2021-02-17,435950856000
2021-02-18,436161384000
2021-02-19,428898168000
2021-02-22,425977092000
2021-02-23,422213904000
2021-02-24,427871844000
2021-02-25,428319216000
2021-02-26,417003336000
2021-03-01,419266512000
2021-03-02,418477032000
2021-03-03,411108552000
2021-03-04,402819012000
2021-03-05,410792760000
2021-03-08,414213840000
2021-03-09,415003320000
2021-03-10,418819140000
2021-03-11,418792823999
2021-03-12,420003360000
2021-03-15,422161271999
2021-03-16,424661292000
2021-03-17,423082332000
2021-03-18,422292852000
2021-03-19,421161264000
2021-03-22,422371800000
2021-03-23,421977060000
2021-03-24,426082356000
2021-03-25,426240252000
2021-03-26,434029788000
2021-03-29,436950864000
2021-03-30,434240316000
2021-03-31,432503460000
2021-04-01,428503428000
2021-04-05,430229475000
2021-04-06,430124174999
2021-04-07,430703325000
2021-04-08,429018525000
2021-04-09,424490625000
2021-04-12,425517299999
2021-04-13,419831100000
2021-04-14,420989399999
2021-04-15,422226674999
2021-04-16,427096800000
2021-04-19,428281425000
2021-04-20,438258600000
2021-04-21,438548175000
2021-04-22,434836350000
2021-04-23,435731400000
2021-04-26,432045900000
2021-04-27,429571350000
2021-04-28,426412350000
2021-04-29,432256500000
2021-04-30,428386725000
2021-05-03,434915325000
2021-05-04,441654525000
2021-05-05,439811775000
2021-05-06,441575550000
2021-05-07,443576250000
2021-05-10,448235775000
2021-05-11,444576600000
2021-05-12,442786500000
2021-05-13,447419700000
2021-05-14,448104150000
2021-05-17,448551674999
2021-05-18,448709625000
2021-05-19,447735600000
2021-05-20,450341775000
2021-05-21,450052200000
2021-05-24,448972875000
2021-05-25,447735600000
2021-05-26,445076775000
2021-05-27,444392325000
2021-05-28,445550625000
2021-06-01,435757725000
2021-06-02,437521500000
2021-06-03,437100300000
2021-06-04,436916025000
2021-06-07,433941300000
2021-06-08,430124174999
2021-06-09,435915675000
2021-06-10,439838100000
2021-06-11,434257200000
2021-06-14,435336525000
2021-06-15,433019925000
2021-06-16,432861975000
2021-06-17,434941650000
2021-06-18,426412350000
2021-06-21,431308800000
2021-06-22,430729650000
2021-06-23,428123475000
2021-06-24,430071525000
2021-06-25,432282825000
2021-06-28,431782650000
2021-06-29,431808975000
2021-06-30,433678050000
2021-07-01,436889700000
2021-07-02,444839850000
2021-07-06,442197822000
2021-07-07,445988766000
2021-07-08,445120008000
2021-07-09,446883850000
2021-07-12,446173048000
2021-07-13,445620202000
2021-07-14,448647691999
2021-07-15,443250862000
2021-07-16,442540060000
2021-07-19,439328288000
2021-07-20,443461470000
2021-07-21,446199374000
2021-07-22,447489348000
2021-07-23,452254354000
2021-07-26,452464962000
2021-07-27,454544716000
2021-07-28,453281068000
2021-07-29,453281068000
2021-07-30,453333720000
2021-08-02,453518002000
2021-08-03,459099113999
2021-08-04,456387536000
2021-08-05,457256294000
2021-08-06,455729386000
2021-08-09,457308946000
2021-08-10,457466902000
2021-08-11,457545880000
2021-08-12,461231520000
2021-08-13,463995750000
2021-08-16,468181584000
2021-08-17,472472722000
2021-08-18,466470394000
2021-08-19,470103382000
2021-08-20,472393744000
2021-08-23,467576086000
2021-08-24,461731713999
2021-08-25,458677898000
2021-08-26,456229580000
2021-08-27,455255518000
2021-08-30,457177316000
2021-08-31,455782038000
2021-09-01,457387924000
2021-09-02,460520718000
2021-09-03,460810304000
2021-09-07,453649632000
2021-09-08,452543940000
2021-09-09,442461082000
2021-09-10,439565222000
2021-09-13,436485080000
2021-09-14,433852480000
2021-09-15,435484691999
2021-09-16,434958172000
2021-09-17,433720850000
2021-09-20,431246206000
2021-09-21,433141678000
2021-09-22,431562118000
2021-09-23,434010436000
2021-09-24,432694136000
2021-09-27,429561341999
2021-09-28,428613606000
2021-09-29,431799052000
2021-09-30,425164900000
2021-10-01,422453322000
2021-10-04,418583807300
2021-10-05,419530234700
2021-10-06,420397793150
2021-10-07,424157213100
2021-10-08,423079337450
2021-10-11,421291641250
2021-10-12,414561490850
2021-10-13,418531228000
2021-10-14,420923586150
2021-10-15,424052054500
2021-10-18,420949875800
2021-10-19,430808494550
2021-10-20,430571887700
2021-10-21,429572881000
2021-10-22,430414149800
2021-10-25,431360577200
2021-10-26,435750948750
2021-10-27,430466729100
2021-10-28,428126950250
2021-10-29,428205819200
2021-11-01,428573874300
2021-11-02,435330314350
2021-11-03,433936962900
2021-11-04,432727639000
2021-11-05,429651749950
2021-11-08,428179529550
2021-11-09,427233102150
2021-11-10,431860080550
2021-11-11,428679032900
2021-11-12,433805514650
2021-11-15,429888356800
2021-11-16,427653736549
2021-11-17,429257405200
2021-11-18,426943916000
2021-11-19,428232108849
2021-11-22,419845710500
2021-11-23,422448385850
2021-11-24,421265351600
2021-11-26,418531228000
2021-11-29,419977158750
2021-11-30,409934512450
2021-12-01,415586787200
2021-12-02,412984111850
2021-12-03,419004441700
2021-12-06,428363557100
2021-12-07,429467722400
2021-12-08,432044108100
2021-12-09,436145293500
2021-12-10,435067417850
2021-12-13,442849154250
2021-12-14,447686449850
2021-12-15,449921070099
2021-12-16,454837234650
2021-12-17,442270781950
2021-12-20,441008878750
2021-12-21,439589237650
2021-12-22,441482092450
2021-12-23,442323361250
2021-12-27,446056491549
2021-12-28,447844187750
2021-12-29,450998945750
2021-12-30,452996959150
2021-12-31,449737042550
2022-01-03,451044531360
2022-01-04,449835014720
2022-01-05,452832512480
2022-01-06,451281175920
2022-01-07,457381346800
2022-01-10,455120076560
2022-01-11,450282010000
2022-01-12,446443109360
2022-01-13,443734843840
2022-01-14,441315810560
2022-01-18,439370066400
2022-01-19,438002786720
2022-01-20,434505706000
2022-01-21,433506540080
2022-01-24,428510710480
2022-01-25,440763639920
2022-01-26,442735677920
2022-01-27,448546616560
2022-01-28,451701877360
2022-01-31,453016569360
2022-02-01,449309137920
2022-02-02,454278673680
2022-02-03,454252379840
2022-02-04,451281175920
2022-02-07,449782427040
2022-02-08,450965649840
2022-02-09,450913062160
2022-02-10,445470237279
2022-02-11,440973990640
2022-02-14,435425990400
2022-02-15,439922237040
2022-02-16,439659298640
2022-02-17,436977326960
2022-02-18,429536170240
2022-02-22,423698937759
2022-02-23,423909288480
2022-02-24,415810785759
2022-02-25,436477744000
2022-02-28,432717724880
2022-03-01,431218976000
2022-03-02,436582919360
2022-03-03,442998616320
2022-03-04,445628000320
2022-03-07,452806218640
2022-03-08,443629668480
2022-03-09,445312474240
2022-03-10,446101289440
2022-03-11,445286180400
2022-03-14,451438938960
2022-03-15,463139697759
2022-03-16,458880095680
2022-03-17,464875091200
2022-03-18,459721498560
2022-03-21,462324588720
2022-03-22,460142200000
2022-03-23,458406806560
2022-03-24,460773252160
2022-03-25,465190617279
2022-03-28,467583356720
2022-03-29,467346712160
2022-03-30,472211072560
2022-03-31,466005726320
2022-04-01,468529934960
2022-04-04,463945277040
2022-04-05,466942373520
2022-04-06,479088501360
2022-04-07,477852856320
2022-04-08,478799307840
2022-04-11,472805114880
2022-04-12,472962856800
2022-04-13,474960921120
2022-04-14,472962856800
2022-04-18,467073825120
2022-04-19,481323178560
2022-04-20,483452694479
2022-04-21,482059307520
2022-04-22,477274469280
2022-04-25,489026242320
2022-04-26,485529629760
2022-04-27,478746727200
2022-04-28,482322210720
2022-04-29,474435114720
2022-05-02,469650276479
2022-05-03,468730115280
2022-05-04,473751566400
2022-05-05,464707696320
2022-05-06,463682373840
2022-05-09,466206244560
2022-05-10,465575276880
2022-05-11,463051406160
2022-05-12,467625921840
2022-05-13,464944309200
2022-05-16,468178018560
2022-05-17,470123502240
2022-05-18,461395116000
2022-05-19,457293826080
2022-05-20,465286083360
2022-05-23,471753502080
2022-05-24,476906404800
2022-05-25,472226727840
2022-05-26,471806082720
2022-05-27,476091404880
2022-05-31,471990114960
2022-06-01,467205276720
2022-06-02,465733018800
2022-06-03,463813825439
2022-06-06,463761244800
2022-06-07,468861566880
2022-06-08,466074792960
2022-06-09,456689148720
2022-06-10,453639471600
2022-06-13,449064955920
2022-06-14,442176892080
2022-06-15,446909149680
2022-06-16,447145762560
2022-06-17,445515762720
2022-06-21,454848826320
2022-06-22,462026083680
2022-06-23,472331889120
2022-06-24,479246243280
2022-06-27,478799307840
2022-06-28,465180922080
2022-06-29,465312373680
2022-06-30,466679470320
2022-07-01,471963824640
2022-07-05,466171359479
2022-07-06,466590060600
2022-07-07,467113437000
2022-07-08,466537722960
2022-07-11,466720904700
2022-07-12,460178699700
2022-07-13,459105778080
2022-07-14,459733829760
2022-07-15,466406878860
2022-07-18,455939350860
2022-07-19,449292470580
2022-07-20,446727926220
2022-07-21,448298055420
2022-07-22,450417729840
2022-07-25,451307469720
2022-07-26,454500065760
2022-07-27,453243962400
2022-07-28,455860844400
2022-07-29,456698246640
2022-08-01,455101948620
2022-08-02,452511235439
2022-08-03,456881428380
2022-08-04,449554158780
2022-08-05,447774679020
2022-08-08,445393316400
2022-08-09,445340978760
2022-08-10,446623250939
2022-08-11,437385657479
2022-08-12,432570594600
2022-08-15,434637931380
2022-08-16,438510916740
2022-08-17,438537085560
2022-08-18,436417411140
2022-08-19,443064291420
2022-08-22,438563254380
2022-08-23,434742606660
2022-08-24,433303321560
2022-08-25,437359488660
2022-08-26,429875206140
2022-08-29,426551766000
2022-08-30,425060143260
2022-08-31,422207741880
2022-09-01,432675269880
2022-09-02,425871376680
2022-09-06,427022804760
2022-09-07,429351829740
2022-09-08,432806113979
2022-09-09,433643516220
2022-09-12,433460334479
2022-09-13,422181573060
2022-09-14,430895790120
2022-09-15,431994880560
2022-09-16,438589423200
2022-09-19,435135138960
2022-09-20,431707023540
2022-09-21,427284492960
2022-09-22,434873450760
2022-09-23,436286567040
2022-09-26,433617347400
2022-09-27,431628517080
2022-09-28,435344489520
2022-09-29,430555595460
2022-09-30,427493843520
2022-10-03,426539030400
2022-10-04,432863935140
2022-10-05,431531000670
2022-10-06,423167490270
2022-10-07,418698239400
2022-10-10,419247094770
2022-10-11,425310639810
2022-10-12,425206095930
2022-10-13,431635544550
2022-10-14,429832162620
2022-10-17,435399124230
2022-10-18,433883237970
2022-10-19,430433289930
2022-10-20,431531000670
2022-10-21,440939949870
2022-10-24,446872815060
2022-10-25,446167143870
2022-10-26,450087539370
2022-10-27,450348899070
2022-10-28,457039707390
2022-10-31,454687470090
2022-11-01,452387504730
2022-11-02,445435336710
2022-11-03,446193279840
2022-11-04,448179613560
2022-11-07,452100009060
2022-11-08,454347702480
2022-11-09,450714802650
2022-11-10,455994268590
2022-11-11,442351292250
2022-11-14,449303460270
2022-11-15,450557986829
2022-11-16,453354535620
2022-11-17,457013571420
2022-11-18,460515791400
2022-11-21,459914664090
2022-11-22,462136221540
2022-11-23,462632804970
2022-11-25,463233932280
2022-11-28,463469156010
2022-11-29,460228295730
2022-11-30,465220266000
2022-12-01,467154327780
2022-12-02,467520231360
2022-12-05,467258871660
2022-12-06,460254431700
2022-12-07,463050980489
2022-12-08,463129388400
2022-12-09,459313536780
2022-12-12,464802090480
2022-12-13,468382718370
2022-12-14,469820196720
2022-12-15,463887331530
2022-12-16,459130584989
2022-12-19,458634001560
2022-12-20,459130584989
2022-12-21,464383914960
2022-12-22,462685076910
2022-12-23,463861195560
2022-12-27,463730515710
2022-12-28,461718046020
2022-12-29,464070283320
2022-12-30,461691910050
2023-01-03,469405917000
2023-01-04,474516459000
2023-01-05,471012840000
2023-01-06,474832575000
2023-01-09,462530394000
2023-01-10,461423988000
2023-01-11,460686384000
2023-01-12,458368200000
2023-01-13,456866649000
2023-01-17,454047948000
2023-01-18,447198768000
2023-01-19,446592879000
2023-01-20,444511782000
2023-01-23,443379033000
2023-01-24,443379033000
2023-01-25,446540193000
2023-01-26,444906926999
2023-01-27,443168289000
2023-01-30,426756600000
2023-01-31,430497305999
2023-02-01,434448755999
2023-02-02,436082022000
2023-02-03,433632123000
2023-02-06,430339248000
2023-02-07,430444620000
2023-02-08,430997823000
2023-02-09,425176020000
2023-02-10,427151745000
2023-02-13,428732325000
2023-02-14,426861972000
2023-02-15,419828391000
2023-02-16,416851632000
2023-02-17,422515376999
2023-02-21,416219400000
2023-02-22,415639854000
2023-02-23,415508139000
2023-02-24,410871771000
2023-02-27,409976109000
2023-02-28,403732818000
2023-03-01,401915151000
2023-03-02,401599035000
2023-03-03,405734886000
