,PAYX
2018-07-17,25302185999
2018-07-18,25101090000
2018-07-19,25312959000
2018-07-20,25334505000
2018-07-23,25445826000
2018-07-24,25575102000
2018-07-25,25855200000
2018-07-26,25743879000
2018-07-27,25470963000
2018-07-30,24842538000
2018-07-31,24785082000
2018-08-01,24659397000
2018-08-02,24889221000
2018-08-03,25043634000
2018-08-06,25280640000
2018-08-07,25564329000
2018-08-08,25532009999
2018-08-09,25585875000
2018-08-10,25503282000
2018-08-13,25553556000
2018-08-14,25470963000
2018-08-15,25546374000
2018-08-16,25815699000
2018-08-17,25970111999
2018-08-20,25977294000
2018-08-21,26038341000
2018-08-22,26067069000
2018-08-23,26120934000
2018-08-24,26210709000
2018-08-27,26081433000
2018-08-28,25995249000
2018-08-29,26178390000
2018-08-30,26167617000
2018-08-31,26304075000
2018-09-04,26243028000
2018-09-05,26508761999
2018-09-06,26792451000
2018-09-07,26587764000
2018-09-10,26648810999
2018-09-11,26770905000
2018-09-12,26616492000
2018-09-13,26803224000
2018-09-14,26709858000
2018-09-17,26655993000
2018-09-18,26799633000
2018-09-19,26569809000
2018-09-20,26846316000
2018-09-21,27022275000
2018-09-24,26767314000
2018-09-25,26472852000
2018-09-26,26426169000
2018-09-27,26375895000
2018-09-28,26447715000
2018-10-01,26472852000
2018-10-02,26853498000
2018-10-03,26286120000
2018-10-04,25995249000
2018-10-05,26192754000
2018-10-08,25984476000
2018-10-09,26034750000
2018-10-10,24961041000
2018-10-11,24250023000
2018-10-12,24512166000
2018-10-15,24425982000
2018-10-16,24738399000
2018-10-17,24738399000
2018-10-18,24429573000
2018-10-19,24397254000
2018-10-22,24264386999
2018-10-23,23754465000
2018-10-24,23039856000
2018-10-25,23312772000
2018-10-26,22985991000
2018-10-29,22953672000
2018-10-30,23208633000
2018-10-31,23517459000
2018-11-01,23337909000
2018-11-02,23517459000
2018-11-05,23801148000
2018-11-06,24124338000
2018-11-07,24591168000
2018-11-08,24777900000
2018-11-09,24785082000
2018-11-12,24404435999
2018-11-13,24329025000
2018-11-14,23959152000
2018-11-15,24397254000
2018-11-16,24724034999
2018-11-19,24566031000
2018-11-20,24167430000
2018-11-21,24178203000
2018-11-23,24153066000
2018-11-26,24566031000
2018-11-27,24835356000
2018-11-28,25442234999
2018-11-29,25108272000
2018-11-30,25416992000
2018-12-03,25506792000
2018-12-04,24892560000
2018-12-06,24845864000
2018-12-07,24310656000
2018-12-10,24468704000
2018-12-11,24475888000
2018-12-12,24468704000
2018-12-13,24202896000
2018-12-14,23671280000
2018-12-17,23330040000
2018-12-18,23103743999
2018-12-19,23261792000
2018-12-20,23333631999
2018-12-21,22931328000
2018-12-24,22141088000
2018-12-26,23103743999
2018-12-27,23419840000
2018-12-28,23229464000
2018-12-31,23401880000
2019-01-02,23373143999
2019-01-03,22978024000
2019-01-04,23779040000
2019-01-07,23653319999
2019-01-08,23832919999
2019-01-09,23818552000
2019-01-10,24213672000
2019-01-11,24170568000
2019-01-14,24149016000
2019-01-15,24475888000
2019-01-16,24598016000
2019-01-17,24695000000
2019-01-18,25108080000
2019-01-22,24928480000
2019-01-23,25086528000
2019-01-24,25007504000
2019-01-25,25284088000
2019-01-28,25144000000
2019-01-29,25047016000
2019-01-30,25553488000
2019-01-31,25431360000
2019-02-01,25819296000
2019-02-04,26031224000
2019-02-05,26487408000
2019-02-06,26473040000
2019-02-07,26494592000
2019-02-08,26674192000
2019-02-11,26598760000
2019-02-12,26878936000
2019-02-13,27029800000
2019-02-14,27001064000
2019-02-15,27220176000
2019-02-19,26986696000
2019-02-20,27054943999
2019-02-21,27065719999
2019-02-22,27259688000
2019-02-25,27241728000
2019-02-26,27327936000
2019-02-27,27485984000
2019-02-28,27680988000
2019-03-01,27828342000
2019-03-04,27494100000
2019-03-05,27677394000
2019-03-06,27609107999
2019-03-07,27386280000
2019-03-08,27436596000
2019-03-11,27860688000
2019-03-12,27939756000
2019-03-13,28130238000
2019-03-14,28389006000
2019-03-15,28475262000
2019-03-18,28507607999
2019-03-19,28432134000
2019-03-20,28187742000
2019-03-21,28579488000
2019-03-22,28191336000
2019-03-25,28299156000
2019-03-26,28787939999
2019-03-27,28486044000
2019-03-28,28410570000
2019-03-29,28823880000
2019-04-01,29086242000
2019-04-02,29118588000
2019-04-03,29140152000
2019-04-04,28895760000
2019-04-05,29017956000
2019-04-08,29046707999
2019-04-09,29021550000
2019-04-10,29161716000
2019-04-11,29237189999
2019-04-12,29528304000
2019-04-15,29603778000
2019-04-16,29323446000
2019-04-17,29312664000
2019-04-18,29323446000
2019-04-22,29330634000
2019-04-23,30038652000
2019-04-24,30002712000
2019-04-25,29912862000
2019-04-26,30114126000
2019-04-29,30049434000
2019-04-30,30301014000
2019-05-01,29460018000
2019-05-02,29751132000
2019-05-03,30408834000
2019-05-06,30430398000
2019-05-07,30002712000
2019-05-08,30257886000
2019-05-09,30301014000
2019-05-10,30577752000
2019-05-13,30031464000
2019-05-14,30257886000
2019-05-15,30566970000
2019-05-16,31138416000
2019-05-17,31005438000
2019-05-20,30965904000
2019-05-21,31307334000
2019-05-22,31321710000
2019-05-23,30929964000
2019-05-24,30969498000
2019-05-28,30969498000
2019-05-29,30793392000
2019-05-30,30994656000
2019-05-31,30764294000
2019-06-03,30276598000
2019-06-04,30610096000
2019-06-05,30993798000
2019-06-06,31230474000
2019-06-07,31413359999
2019-06-10,31485080000
2019-06-11,31216130000
2019-06-12,31295022000
2019-06-13,31173098000
2019-06-14,31083448000
2019-06-17,30940008000
2019-06-18,31147996000
2019-06-19,31248404000
2019-06-20,31399016000
2019-06-21,31026072000
2019-06-24,30904148000
2019-06-25,30409280000
2019-06-26,29322722000
2019-06-27,29441059999
2019-06-28,29509194000
2019-07-01,29946686000
2019-07-02,29989718000
2019-07-03,30337559999
2019-07-05,30592166000
2019-07-08,30427209999
2019-07-09,30556305999
2019-07-10,30645955999
2019-07-11,30599338000
2019-07-12,30739192000
2019-07-15,30742778000
2019-07-16,30717676000
2019-07-17,30563478000
2019-07-18,30692574000
2019-07-19,30323216000
2019-07-22,30154674000
2019-07-23,30344732000
2019-07-24,30498930000
2019-07-25,30631612000
2019-07-26,31047588000
2019-07-29,30922078000
2019-07-30,30889804000
2019-07-31,29781730000
2019-08-01,30079368000
2019-08-02,30097298000
2019-08-05,29003568000
2019-08-06,29502022000
2019-08-07,29494850000
2019-08-08,30269426000
2019-08-09,29961030000
2019-08-12,29692080000
2019-08-13,30025578000
2019-08-14,29068116000
2019-08-15,28720274000
2019-08-16,29215142000
2019-08-19,29509194000
2019-08-20,29387270000
2019-08-21,29591672000
2019-08-22,29494850000
2019-08-23,28587592000
2019-08-26,28849370000
2019-08-27,28924676000
2019-08-28,29057358000
2019-08-29,29354996000
2019-08-30,29297620000
2019-09-03,29006100000
2019-09-04,29503859000
2019-09-05,30008780000
2019-09-06,30105466999
2019-09-09,29296161000
2019-09-10,28912994000
2019-09-11,29095625000
2019-09-12,29253189000
2019-09-13,29228122000
2019-09-16,29027586000
2019-09-17,29561155000
2019-09-18,29639937000
2019-09-19,29543250000
2019-09-20,29557574000
2019-09-23,29435820000
2019-09-24,29246027000
2019-09-25,29457306000
2019-09-26,29568316999
2019-09-27,29192312000
2019-09-30,29639937000
2019-10-01,29324809000
2019-10-02,29847634999
2019-10-03,29564736000
2019-10-04,30205734999
2019-10-07,29697233000
2019-10-08,29392848000
2019-10-09,29758109999
2019-10-10,30058914000
2019-10-11,30306003000
2019-10-14,30331070000
2019-10-15,30388366000
2019-10-16,30348975000
2019-10-17,30341813000
2019-10-18,30169925000
2019-10-21,30323908000
2019-10-22,29818987000
2019-10-23,30105466999
2019-10-24,30331070000
2019-10-25,30270193000
2019-10-28,30230802000
2019-10-29,30277355000
2019-10-30,30313165000
2019-10-31,29951484000
2019-11-01,30041009000
2019-11-04,29887025999
2019-11-05,29575479000
2019-11-06,29600546000
2019-11-07,29679328000
2019-11-08,29811825000
2019-11-11,29661423000
2019-11-12,29736624000
2019-11-13,29912093000
2019-11-14,30248707000
2019-11-15,30331070000
2019-11-18,30459986000
2019-11-19,30721399000
2019-11-20,30707075000
2019-11-21,30424175999
2019-11-22,30309584000
2019-11-25,30388366000
2019-11-26,30839572000
2019-11-27,30972069000
2019-11-29,30839572000
2019-12-02,30364950000
2019-12-03,30286080000
2019-12-04,30314760000
2019-12-05,30264570000
2019-12-06,30519105000
2019-12-09,30361365000
2019-12-10,30296835000
2019-12-11,30210795000
2019-12-12,30379290000
2019-12-13,30501180000
2019-12-16,30440235000
2019-12-17,30547784999
2019-12-18,30390045000
2019-12-19,30472500000
2019-12-20,30662505000
2019-12-23,30440235000
2019-12-24,30347025000
2019-12-26,30368534999
2019-12-27,30515520000
2019-12-30,30433065000
2019-12-31,30494010000
2020-01-02,30511935000
2020-01-03,30407969999
2020-01-06,30404385000
2020-01-07,30235890000
2020-01-08,30533445000
2020-01-09,30741375000
2020-01-10,30569295000
2020-01-13,30924210000
2020-01-14,31053270000
2020-01-15,31322145000
2020-01-16,31537245000
2020-01-17,31634040000
2020-01-21,31781025000
2020-01-22,32143110000
2020-01-23,32139525000
2020-01-24,31874235000
2020-01-27,31444034999
2020-01-28,31784610000
2020-01-29,31332900000
2020-01-30,31533659999
2020-01-31,30748545000
2020-02-03,31031760000
2020-02-04,31648380000
2020-02-05,31558755000
2020-02-06,31709325000
2020-02-07,31540830000
2020-02-10,31723665000
2020-02-11,31476300000
2020-02-12,31537245000
2020-02-13,31763099999
2020-02-14,31981784999
2020-02-18,32035560000
2020-02-19,32304435000
2020-02-20,32347455000
2020-02-21,31924425000
2020-02-24,31264784999
2020-02-25,29974185000
2020-02-26,29497380000
2020-02-27,28285650000
2020-02-28,27776580000
2020-03-02,29442096000
2020-03-03,28358822000
2020-03-04,29549706000
2020-03-05,28452083999
2020-03-06,27799250000
2020-03-09,25991401999
2020-03-10,27515876999
2020-03-11,26787716000
2020-03-12,23839201999
2020-03-13,25668572000
2020-03-16,20668294000
2020-03-17,21805373000
2020-03-18,22705710000
2020-03-19,20815361000
2020-03-20,18641639000
2020-03-23,18074893000
2020-03-24,21364172000
2020-03-25,21550696000
2020-03-26,23552242000
2020-03-27,21582979000
2020-03-30,23107454000
2020-03-31,22569404000
2020-04-01,21740807000
2020-04-02,21891461000
2020-04-03,21360585000
2020-04-06,23419523000
2020-04-07,23250933999
2020-04-08,23337022000
2020-04-09,23867898000
2020-04-13,23010605000
2020-04-14,23724418000
2020-04-15,23276043000
2020-04-16,22874299000
2020-04-17,24212250000
2020-04-20,23839201999
2020-04-21,22963974000
2020-04-22,23968333999
2020-04-23,24000617000
2020-04-24,24423883000
2020-04-27,24592472000
2020-04-28,24628342000
2020-04-29,25058782000
2020-04-30,24578124000
2020-05-01,23889419999
2020-05-04,24093879000
2020-05-05,24276816000
2020-05-06,24075944000
2020-05-07,24416708999
2020-05-08,24072357000
2020-05-11,23785397000
2020-05-12,22967561000
2020-05-13,22207117000
2020-05-14,22644731000
2020-05-15,22752341000
2020-05-18,23792571000
2020-05-19,23530719999
2020-05-20,24323447000
2020-05-21,24176380000
2020-05-22,24240946000
2020-05-26,24868671000
2020-05-27,25489222000
2020-05-28,25855096000
2020-05-29,25926836000
2020-06-01,25837245000
2020-06-02,26293302000
2020-06-03,26857089000
2020-06-04,26641629000
2020-06-05,28745955000
2020-06-08,28842911999
2020-06-09,27948753000
2020-06-10,27754839000
2020-06-11,26056296000
2020-06-12,26487216000
2020-06-15,26950455000
2020-06-16,27456785999
2020-06-17,27273645000
2020-06-18,27122823000
2020-06-19,26562627000
2020-06-22,26663175000
2020-06-23,26638038000
2020-06-24,25661285999
2020-06-25,26232255000
2020-06-26,25779789000
2020-06-29,26472852000
2020-06-30,27201825000
2020-07-01,27399330000
2020-07-02,27503469000
2020-07-06,27930798000
2020-07-07,26551854000
2020-07-08,26770905000
2020-07-09,26171208000
2020-07-10,26322030000
2020-07-13,25722333000
2020-07-14,25808517000
2020-07-15,26404623000
2020-07-16,26120934000
2020-07-17,26390259000
2020-07-20,26343576000
2020-07-21,26332803000
2020-07-22,26512353000
2020-07-23,26275347000
2020-07-24,25923429000
2020-07-27,26067069000
2020-07-28,26264574000
2020-07-29,26411805000
2020-07-30,25980884999
2020-07-31,25826472000
2020-08-03,26128116000
2020-08-04,26074251000
2020-08-05,26113752000
2020-08-06,26067069000
2020-08-07,26375895000
2020-08-10,26713449000
2020-08-11,26555445000
2020-08-12,26620083000
2020-08-13,26742177000
2020-08-14,26684721000
2020-08-17,26734995000
2020-08-18,26752950000
2020-08-19,26623674000
2020-08-20,26587764000
2020-08-21,26541081000
2020-08-24,27119232000
2020-08-25,27237734999
2020-08-26,27234144000
2020-08-27,27485514000
2020-08-28,27762021000
2020-08-31,27529200000
2020-09-01,27453600000
2020-09-02,28083600000
2020-09-03,27482400000
2020-09-04,27381600000
2020-09-08,26744400000
2020-09-09,27280800000
2020-09-10,27108000000
2020-09-11,26996400000
2020-09-14,27943200000
2020-09-15,28407600000
2020-09-16,28710000000
2020-09-17,28627200000
2020-09-18,28292400000
2020-09-21,27630000000
2020-09-22,27935999999
2020-09-23,27385199999
2020-09-24,27327600000
2020-09-25,27972000000
2020-09-28,28648800000
2020-09-29,28501200000
2020-09-30,28717200000
2020-10-01,28565999999
2020-10-02,28594800000
2020-10-05,29322000000
2020-10-06,28594800000
2020-10-07,28987200000
2020-10-08,29545199999
2020-10-09,29664000000
2020-10-12,29883600000
2020-10-13,29880000000
2020-10-14,30362400000
2020-10-15,29980800000
2020-10-16,30142800000
2020-10-19,29494800000
2020-10-20,29620800000
2020-10-21,29743200000
2020-10-22,30236400000
2020-10-23,30610800000
2020-10-26,29692800000
2020-10-27,29494800000
2020-10-28,28854000000
2020-10-29,29682000000
2020-10-30,29610000000
2020-11-02,29988000000
2020-11-03,31154400000
2020-11-04,30776400000
2020-11-05,31175999999
2020-11-06,31687200000
2020-11-09,32612400000
2020-11-10,32864400000
2020-11-11,32958000000
2020-11-12,32540400000
2020-11-13,33073200000
2020-11-16,33526800000
2020-11-17,33300000000
2020-11-18,33084000000
2020-11-19,33148800000
2020-11-20,32630400000
2020-11-23,33109200000
2020-11-24,33742800000
2020-11-25,33523200000
2020-11-27,33613200000
2020-11-30,33589890000
2020-12-01,33744948000
2020-12-02,33470891999
2020-12-03,33643980000
2020-12-04,34065882000
2020-12-07,33734130000
2020-12-08,33654798000
2020-12-09,33615132000
2020-12-10,32937204000
2020-12-11,33110291999
2020-12-14,32933598000
2020-12-15,33726918000
2020-12-16,34065882000
2020-12-17,34491390000
2020-12-18,34949352000
2020-12-21,34830354000
2020-12-22,34844778000
2020-12-23,34040640000
2020-12-24,34152425999
2020-12-28,34004580000
2020-12-29,33586284000
2020-12-30,33225684000
2020-12-31,33600708000
2021-01-04,32583816000
2021-01-05,32461212000
2021-01-06,32868690000
2021-01-07,33005718000
2021-01-08,33182412000
2021-01-11,32814600000
2021-01-12,32713632000
2021-01-13,32295336000
2021-01-14,31758041999
2021-01-15,31866222000
2021-01-19,31855404000
2021-01-20,32208791999
2021-01-21,31570530000
2021-01-22,31325322000
2021-01-25,31357775999
2021-01-26,31491198000
2021-01-27,31473168000
2021-01-28,32125854000
2021-01-29,31487591999
2021-02-01,32201580000
2021-02-02,32645118000
2021-02-03,32435970000
2021-02-04,33023748000
2021-02-05,33041778000
2021-02-08,33070625999
2021-02-09,32774934000
2021-02-10,32616270000
2021-02-11,32558574000
2021-02-12,32237640000
2021-02-16,32021280000
2021-02-17,32158308000
2021-02-18,32915568000
2021-02-19,32544150000
2021-02-22,32594634000
2021-02-23,32771328000
2021-02-24,33665616000
2021-02-25,32962446000
2021-02-26,32839841999
2021-03-01,33408550000
2021-03-02,33188828000
2021-03-03,32590896000
2021-03-04,32169462000
2021-03-05,33181624000
2021-03-08,33570640000
2021-03-09,34056910000
2021-03-10,34110940000
2021-03-11,34276632000
2021-03-12,34309050000
2021-03-15,35209550000
2021-03-16,35314008000
2021-03-17,35292396000
2021-03-18,35043858000
2021-03-19,34521568000
2021-03-22,34788116000
2021-03-23,34633230000
2021-03-24,34924992000
2021-03-25,35411262000
2021-03-26,36315364000
2021-03-29,36120856000
2021-03-30,35742646000
2021-03-31,35306804000
2021-04-01,35573352000
2021-04-05,36149672000
2021-04-06,34370284000
2021-04-07,34150562000
2021-04-08,34593608000
2021-04-09,34708872000
2021-04-12,34525170000
2021-04-13,34680056000
2021-04-14,34849350000
2021-04-15,34690862000
2021-04-16,35119500000
2021-04-19,34734086000
2021-04-20,35123102000
2021-04-21,35378844000
2021-04-22,35400456000
2021-04-23,35742646000
2021-04-26,35605770000
2021-04-27,35703024000
2021-04-28,35245570000
2021-04-29,35785870000
2021-04-30,35115898000
2021-05-03,35681412000
2021-05-04,36300956000
2021-05-05,36156876000
2021-05-06,36592718000
2021-05-07,36383802000
2021-05-10,36178488000
2021-05-11,35670606000
2021-05-12,34701668000
2021-05-13,35490506000
2021-05-14,36059622000
2021-05-17,35965970000
2021-05-18,35695820000
2021-05-19,35620178000
2021-05-20,36243324000
2021-05-21,36290150000
2021-05-24,36700778000
2021-05-25,36412618000
2021-05-26,36232518000
2021-05-27,36336976000
2021-05-28,36430628000
2021-06-01,36366499000
2021-06-02,36686988000
2021-06-03,36679786000
2021-06-04,36931856000
2021-06-07,36640175000
2021-06-08,37101103000
2021-06-09,37299158000
2021-06-10,37734879000
2021-06-11,37810500000
2021-06-14,37626849000
2021-06-15,37572834000
2021-06-16,37385582000
2021-06-17,37536824000
2021-06-18,36737402000
2021-06-21,37327966000
2021-06-22,37317163000
2021-06-23,37252345000
2021-06-24,37551228000
2021-06-25,38030161000
2021-06-28,38498291000
2021-06-29,38725154000
2021-06-30,38638730000
2021-07-01,39060047000
2021-07-02,39153673000
2021-07-06,39096057000
2021-07-07,39542581000
2021-07-08,39690222000
2021-07-09,40295190000
2021-07-12,40212367000
2021-07-13,40197963000
2021-07-14,40450033000
2021-07-15,40572467000
2021-07-16,40277185000
2021-07-19,39398541000
2021-07-20,39776646000
2021-07-21,40111539000
2021-07-22,39949494000
2021-07-23,40421225000
2021-07-26,40576068000
2021-07-27,40770522000
2021-07-28,40608477000
2021-07-29,40918163000
2021-07-30,40986582000
2021-08-02,40777724000
2021-08-03,41339480000
2021-08-04,41145026000
2021-08-05,41519530000
2021-08-06,41559141000
2021-08-09,41476318000
2021-08-10,41724787000
2021-08-11,42045276000
2021-08-12,41955251000
2021-08-13,42192917000
2021-08-16,42560219000
2021-08-17,42146104000
2021-08-18,41307071000
2021-08-19,41505126000
2021-08-20,41562742000
2021-08-23,41580747000
2021-08-24,41155829000
2021-08-25,41134223000
2021-08-26,40831739000
2021-08-27,41184637000
2021-08-30,41238652000
2021-08-31,41289329000
2021-09-01,40982734000
2021-09-02,41018804000
2021-09-03,40975520000
2021-09-07,40142303000
2021-09-08,40430863000
2021-09-09,40153124000
2021-09-10,39785210000
2021-09-13,39478615000
2021-09-14,39554362000
2021-09-15,39572397000
2021-09-16,39449759000
2021-09-17,39236946000
2021-09-20,39092666000
2021-09-21,39135950000
2021-09-22,39449759000
2021-09-23,39788817000
2021-09-24,39669786000
2021-09-27,39233339000
2021-09-28,38497511000
2021-09-29,38901495000
2021-09-30,40560715000
2021-10-01,41534605000
2021-10-04,41484107000
2021-10-05,42140581000
2021-10-06,42577028000
2021-10-07,42793448000
2021-10-08,42804269000
2021-10-11,42324538000
2021-10-12,42320931000
2021-10-13,42367822000
2021-10-14,42833125000
2021-10-15,42977405000
2021-10-18,43323677000
2021-10-19,43936867000
2021-10-20,43965723000
2021-10-21,44142466000
2021-10-22,44643839000
2021-10-25,44431026000
2021-10-26,44557271000
2021-10-27,44178536000
2021-10-28,44495952000
2021-10-29,44467096000
2021-11-01,43861120000
2021-11-02,44521201000
2021-11-03,44528415000
2021-11-04,44633018000
2021-11-05,44954041000
2021-11-08,44434633000
2021-11-09,44355279000
2021-11-10,44405777000
2021-11-11,44510380000
2021-11-12,44943220000
2021-11-15,44899936000
2021-11-16,45105535000
2021-11-17,45394095000
2021-11-18,45271457000
2021-11-19,45083893000
2021-11-22,44863866000
2021-11-23,45257029000
2021-11-24,45116356000
2021-11-26,44167715000
2021-11-29,44629411000
2021-11-30,43019280000
2021-12-01,42514020000
2021-12-02,43542585000
2021-12-03,43235820000
2021-12-06,44004537000
2021-12-07,44437617000
2021-12-08,44405136000
2021-12-09,44145288000
2021-12-10,44841825000
2021-12-13,44895960000
2021-12-14,44184987000
2021-12-15,45213552000
2021-12-16,44986185000
2021-12-17,44711901000
2021-12-20,44679420000
2021-12-21,45628587000
2021-12-22,48147669000
2021-12-23,48447216000
2021-12-27,48952475999
2021-12-28,49028265000
2021-12-29,49580442000
2021-12-30,49244804999
2021-12-31,49262850000
2022-01-03,48544659000
2022-01-04,48450825000
2022-01-05,47526921000
2022-01-06,47205720000
2022-01-07,46498356000
2022-01-10,45682722000
2022-01-11,46473093000
2022-01-12,46296252000
2022-01-13,45700767000
2022-01-14,45112500000
2022-01-18,44401527000
2022-01-19,43766343000
2022-01-20,43665291000
2022-01-21,42828003000
2022-01-24,43340481000
2022-01-25,42864093000
2022-01-26,40987413000
2022-01-27,40276440000
2022-01-28,41622597000
2022-01-31,42499584000
2022-02-01,42622290000
2022-02-02,43347699000
2022-02-03,42896574000
2022-02-04,43275519000
2022-02-07,43297173000
2022-02-08,43676118000
2022-02-09,44794908000
2022-02-10,43441533000
2022-02-11,42914619000
2022-02-14,42759432000
2022-02-15,43347699000
2022-02-16,43315218000
2022-02-17,41990715000
2022-02-18,41806656000
2022-02-22,41716431000
2022-02-23,41001849000
2022-02-24,41788611000
2022-02-25,42817176000
2022-02-28,42956848000
2022-03-01,42412040000
2022-03-02,43433104000
2022-03-03,43447536000
2022-03-04,44587664000
2022-03-07,44165528000
2022-03-08,42729544000
2022-03-09,44125840000
2022-03-10,44086152000
2022-03-11,43508872000
2022-03-14,43256312000
2022-03-15,43952656000
2022-03-16,44937640000
2022-03-17,45323696000
2022-03-18,46229304000
2022-03-21,45698928000
2022-03-22,45983960000
2022-03-23,45237104000
2022-03-24,46088592000
2022-03-25,46438568000
2022-03-28,46857096000
2022-03-29,47816824000
2022-03-30,49389911999
2022-03-31,49238376000
2022-04-01,50104296000
2022-04-04,50263048000
2022-04-05,50241400000
2022-04-06,50955784000
2022-04-07,50454272000
2022-04-08,50255832000
2022-04-11,49371872000
2022-04-12,49281672000
2022-04-13,49750711999
2022-04-14,49317752000
2022-04-18,48978600000
2022-04-19,49595568000
2022-04-20,50378504000
2022-04-21,49905856000
2022-04-22,47391080000
2022-04-25,47715800000
2022-04-26,46727208000
2022-04-27,47152952000
2022-04-28,47769920000
2022-04-29,45724184000
2022-05-02,46056120000
2022-05-03,46380840000
2022-05-04,47795176000
2022-05-05,44952072000
2022-05-06,44796928000
2022-05-09,43393416000
2022-05-10,43342904000
2022-05-11,42653776000
2022-05-12,42549144000
2022-05-13,43184152000
2022-05-16,43317648000
2022-05-17,43880496000
2022-05-18,42372352000
2022-05-19,41795072000
2022-05-20,42332664000
2022-05-23,42650168000
2022-05-24,42516672000
2022-05-25,42570792000
2022-05-26,43728960000
2022-05-27,44768064000
2022-05-31,44591183000
2022-06-01,44025826000
2022-06-02,45354595000
2022-06-03,45304181000
2022-06-06,45347393000
2022-06-07,45642675000
2022-06-08,45228560000
2022-06-09,44148260000
2022-06-10,43438863000
2022-06-13,42207321000
2022-06-14,42300947000
2022-06-15,42473795000
2022-06-16,40982981000
2022-06-17,40691300000
2022-06-21,41872428000
2022-06-22,41638363000
2022-06-23,42243331000
2022-06-24,44087043000
2022-06-27,44169866000
2022-06-28,43168788000
2022-06-29,41357485000
2022-06-30,41004587000
2022-07-01,41901236000
2022-07-05,41616757000
2022-07-06,42120897000
2022-07-07,41958852000
2022-07-08,42059680000
2022-07-11,41850822000
2022-07-12,41357485000
2022-07-13,40813734000
2022-07-14,40741714000
2022-07-15,41411500000
2022-07-18,41263859000
2022-07-19,42913117000
2022-07-20,43320030000
2022-07-21,43950205000
2022-07-22,44090644000
2022-07-25,43759352000
2022-07-26,43654923000
2022-07-27,45160141000
2022-07-28,46190027000
2022-07-29,46193628000
2022-08-01,45581458000
2022-08-02,45502236000
2022-08-03,46442097000
2022-08-04,46298057000
2022-08-05,46650955000
2022-08-08,47137090000
2022-08-09,47137090000
2022-08-10,47835684000
2022-08-11,47558407000
2022-08-12,48833161000
2022-08-15,49747815000
2022-08-16,49805431000
2022-08-17,49917062000
2022-08-18,50111516000
2022-08-19,49870249000
2022-08-22,48951994000
2022-08-23,48613500000
2022-08-24,48642308000
2022-08-25,48275006000
2022-08-26,46380880000
2022-08-29,45772311000
2022-08-30,44735223000
2022-08-31,44464070000
2022-09-01,44792125000
2022-09-02,43584450000
2022-09-06,43840405000
2022-09-07,44665950000
2022-09-08,45145415000
2022-09-09,45722215000
2022-09-12,45902465000
2022-09-13,44009840000
2022-09-14,43674575000
2022-09-15,42885080000
2022-09-16,43306865000
2022-09-19,43797145000
2022-09-20,43274420000
2022-09-21,42506555000
2022-09-22,42398405000
2022-09-23,41464710000
2022-09-26,41111420000
2022-09-27,40851860000
2022-09-28,42315490000
2022-09-29,40877095000
2022-09-30,40451705000
2022-10-03,41407030000
2022-10-04,41598095000
2022-10-05,41309695000
2022-10-06,40264245000
2022-10-07,39507195000
2022-10-10,39611740000
2022-10-11,39056570000
2022-10-12,38934000000
2022-10-13,39752335000
2022-10-14,39362995000
2022-10-17,40357975000
2022-10-18,40873490000
2022-10-19,40177725000
2022-10-20,40037130000
2022-10-21,40433680000
2022-10-24,41151075000
2022-10-25,41991040000
2022-10-26,41598095000
2022-10-27,41731480000
2022-10-28,43184295000
2022-10-31,42650755000
2022-11-01,42560630000
2022-11-02,41277250000
2022-11-03,40750920000
2022-11-04,41010480000
2022-11-07,41594490000
2022-11-08,42196525000
2022-11-09,41544020000
2022-11-10,43757490000
2022-11-11,43624105000
2022-11-14,43688995000
2022-11-15,43862035000
2022-11-16,43436645000
2022-11-17,43339310000
2022-11-18,43559215000
2022-11-21,43818775000
2022-11-22,44262190000
2022-11-23,44399180000
2022-11-25,44417205000
2022-11-28,43429435000
2022-11-29,43314075000
2022-11-30,44712815000
2022-12-01,45386950000
2022-12-02,45415790000
2022-12-05,44409995000
2022-12-06,43487115000
2022-12-07,43418620000
2022-12-08,43317680000
2022-12-09,43083355000
2022-12-12,44330685000
2022-12-13,44456860000
2022-12-14,44222535000
2022-12-15,42207340000
2022-12-16,41803580000
2022-12-19,41644960000
2022-12-20,41190730000
2022-12-21,41374585000
2022-12-22,40440890000
2022-12-23,41821605000
2022-12-27,41504365000
2022-12-28,41252015000
2022-12-29,41983830000
2022-12-30,41659380000
2023-01-03,41749505000
2023-01-04,42203735000
2023-01-05,41226780000
2023-01-06,42340725000
2023-01-09,42326305000
2023-01-10,42290255000
2023-01-11,43144640000
2023-01-12,43205925000
2023-01-13,43371755000
2023-01-17,42690410000
2023-01-18,42261415000
2023-01-19,41644960000
2023-01-20,42513765000
2023-01-23,43256395000
2023-01-24,42762510000
2023-01-25,41681010000
2023-01-26,41493550000
2023-01-27,40747315000
2023-01-30,41345745000
2023-01-31,41767530000
2023-02-01,42434455000
2023-02-02,43476300000
2023-02-03,42748090000
2023-02-06,42055930000
2023-02-07,42492135000
2023-02-08,41432265000
2023-02-09,41006875000
2023-02-10,41176310000
2023-02-13,41641355000
2023-02-14,41075370000
2023-02-15,41540415000
2023-02-16,41334930000
2023-02-17,41367375000
2023-02-21,40202960000
2023-02-22,39900140000
2023-02-23,40130860000
2023-02-24,40008290000
2023-02-27,40011895000
2023-02-28,39799200000
2023-03-01,39907350000
2023-03-02,40412050000
2023-03-03,40639165000
