,GEN
2018-07-17,13373400000
2018-07-18,13367200000
2018-07-19,13199800000
2018-07-20,13144000000
2018-07-23,12964200000
2018-07-24,12741000000
2018-07-25,12827800000
2018-07-26,12772000000
2018-07-27,12852600000
2018-07-30,12592200000
2018-07-31,12536400000
2018-08-01,12666600000
2018-08-02,12945600000
2018-08-03,11935000000
2018-08-06,12139599999
2018-08-07,12052800000
2018-08-08,12052800000
2018-08-09,11922600000
2018-08-10,11891600000
2018-08-13,11662200000
2018-08-14,11569200000
2018-08-15,11501000000
2018-08-16,12034200000
2018-08-17,12065200000
2018-08-20,12003200000
2018-08-21,12121000000
2018-08-22,12214000000
2018-08-23,12164400000
2018-08-24,12251200000
2018-08-27,12437200000
2018-08-28,12561200000
2018-08-29,12753400000
2018-08-30,12524000000
2018-08-31,12499200000
2018-09-04,12424800000
2018-09-05,12325600000
2018-09-06,12282200000
2018-09-07,12294599999
2018-09-10,12331800000
2018-09-11,12406200000
2018-09-12,12462000000
2018-09-13,12424800000
2018-09-14,12418600000
2018-09-17,12276000000
2018-09-18,12803000000
2018-09-19,12815400000
2018-09-20,12834000000
2018-09-21,12958000000
2018-09-24,13447800000
2018-09-25,13144000000
2018-09-26,13038600000
2018-09-27,13181200000
2018-09-28,13193600000
2018-10-01,13166999993
2018-10-02,13021333326
2018-10-03,13103666659
2018-10-04,12932666659
2018-10-05,12691999993
2018-10-08,12881999993
2018-10-09,12609666660
2018-10-10,12603333326
2018-10-11,12324666660
2018-10-12,12406999993
2018-10-15,12527333326
2018-10-16,13084666659
2018-10-17,13027666659
2018-10-18,12647666660
2018-10-19,12457666660
2018-10-22,12463999993
2018-10-23,12337333326
2018-10-24,11767333327
2018-10-25,12026999993
2018-10-26,11811666660
2018-10-29,11399999994
2018-10-30,11197333327
2018-10-31,11494999993
2018-11-01,11862333327
2018-11-02,12349999993
2018-11-05,12679333326
2018-11-06,14275333325
2018-11-07,14446333325
2018-11-08,14180333325
2018-11-09,14091666659
2018-11-12,13825666659
2018-11-13,13838333326
2018-11-14,14161333325
2018-11-15,14769333325
2018-11-16,14623666658
2018-11-19,14097999992
2018-11-20,13686333326
2018-11-21,13629333326
2018-11-23,13743333326
2018-11-26,13990333325
2018-11-27,13838333326
2018-11-28,14249999992
2018-11-29,14300666659
2018-11-30,14002999992
2018-12-03,14161333325
2018-12-04,13907999992
2018-12-06,14129666659
2018-12-07,13793999992
2018-12-10,13983999992
2018-12-11,14110666659
2018-12-12,14408333325
2018-12-13,14237333325
2018-12-14,13660999992
2018-12-17,13078333326
2018-12-18,13122666659
2018-12-19,12938999993
2018-12-20,12387999993
2018-12-21,11678666660
2018-12-24,11374666660
2018-12-26,11722999993
2018-12-27,11786333327
2018-12-28,11754666660
2018-12-31,11969999993
2019-01-02,12064780000
2019-01-03,11835459999
2019-01-04,12332320000
2019-01-07,12313209999
2019-01-08,12472459999
2019-01-09,12695410000
2019-01-10,12784590000
2019-01-11,12663560000
2019-01-14,12306840000
2019-01-15,12555270000
2019-01-16,12574379999
2019-01-17,12746370000
2019-01-18,12810070000
2019-01-22,12612600000
2019-01-23,12599860000
2019-01-24,12759110000
2019-01-25,12982060000
2019-01-28,13281450000
2019-01-29,13007540000
2019-01-30,13262340000
2019-01-31,13389740000
2019-02-01,14593670000
2019-02-04,14663740000
2019-02-05,14523600000
2019-02-06,14587300000
2019-02-07,14370720000
2019-02-08,14434420000
2019-02-11,14281540000
2019-02-12,14912170000
2019-02-13,14663740000
2019-02-14,14689220000
2019-02-15,14746550000
2019-02-19,14644629999
2019-02-20,14313390000
2019-02-21,14230580000
2019-02-22,14440790000
2019-02-25,14421680000
2019-02-26,14517230000
2019-02-27,14428050000
2019-02-28,14326129999
2019-03-01,14351610000
2019-03-04,14071330000
2019-03-05,14103180000
2019-03-06,13994890000
2019-03-07,13943930000
2019-03-08,13982150000
2019-03-11,14256060000
2019-03-12,14307020000
2019-03-13,14619150000
2019-03-14,14606410000
2019-03-15,14663740000
2019-03-18,14695590000
2019-03-19,14784770000
2019-03-20,14740180000
2019-03-21,15026830000
2019-03-22,14561820000
2019-03-25,14574560000
2019-03-26,14797510000
2019-03-27,14549080000
2019-03-28,14612780000
2019-03-29,14644629999
2019-04-01,14354610000
2019-04-02,14329850000
2019-04-03,14441269999
2019-04-04,14261760000
2019-04-05,14230809999
2019-04-08,15004559999
2019-04-09,14781720000
2019-04-10,14695059999
2019-04-11,14794100000
2019-04-12,14831240000
2019-04-15,15109790000
2019-04-16,15041700000
2019-04-17,15146930000
2019-04-18,15103600000
2019-04-22,15016940000
2019-04-23,15035510000
2019-04-24,15010750000
2019-04-25,14936470000
2019-04-26,15004559999
2019-04-29,15060269999
2019-04-30,14985990000
2019-05-01,14763150000
2019-05-02,14453650000
2019-05-03,14577450000
2019-05-06,14354610000
2019-05-07,13847030000
2019-05-08,13778940000
2019-05-09,13723230000
2019-05-10,12002410000
2019-05-13,11847660000
2019-05-14,12051930000
2019-05-15,12064309999
2019-05-16,12200490000
2019-05-17,12280960000
2019-05-20,12410950000
2019-05-21,12708070000
2019-05-22,12559510000
2019-05-23,12361430000
2019-05-24,12287150000
2019-05-28,12045740000
2019-05-29,11767190000
2019-05-30,11686720000
2019-05-31,11593870000
2019-06-03,11129620000
2019-06-04,11680530000
2019-06-05,11810519999
2019-06-06,11730050000
2019-06-07,11853850000
2019-06-10,11890990000
2019-06-11,11668150000
2019-06-12,11878610000
2019-06-13,12120019999
2019-06-14,11983840000
2019-06-17,12231440000
2019-06-18,12361430000
2019-06-19,12472850000
2019-06-20,12726640000
2019-06-21,12899960000
2019-06-24,12986620000
2019-06-25,12875200000
2019-06-26,12912340000
2019-06-27,13054710000
2019-06-28,13469440000
2019-07-01,13677200000
2019-07-02,13702000000
2019-07-03,15562000000
2019-07-05,15500000000
2019-07-08,15878200000
2019-07-09,15847200000
2019-07-10,15996000000
2019-07-11,15772800000
2019-07-12,15853400000
2019-07-15,14160800000
2019-07-16,14613400000
2019-07-17,14061600000
2019-07-18,14260000000
2019-07-19,13807400000
2019-07-22,14080200000
2019-07-23,14142200000
2019-07-24,14067800000
2019-07-25,13937600000
2019-07-26,14092600000
2019-07-29,13702000000
2019-07-30,13596600000
2019-07-31,13367200000
2019-08-01,13354800000
2019-08-02,13113000000
2019-08-05,12610800000
2019-08-06,12685200000
2019-08-07,12654200000
2019-08-08,14210400000
2019-08-09,14253799999
2019-08-12,13435400000
2019-08-13,14334400000
2019-08-14,14291000000
2019-08-15,14346800000
2019-08-16,14576200000
2019-08-19,14787000000
2019-08-20,14731200000
2019-08-21,14700200000
2019-08-22,14588600000
2019-08-23,14396400000
2019-08-26,14458400000
2019-08-27,14303400000
2019-08-28,14229000000
2019-08-29,14390200000
2019-08-30,14415000000
2019-09-03,14253799999
2019-09-04,14452200000
2019-09-05,14551400000
2019-09-06,15202400000
2019-09-09,15134200000
2019-09-10,15146600000
2019-09-11,15332600000
2019-09-12,15214800000
2019-09-13,15165200000
2019-09-16,15041200000
2019-09-17,15146600000
2019-09-18,14892400000
2019-09-19,14867600000
2019-09-20,14805600000
2019-09-23,14731200000
2019-09-24,14489400000
2019-09-25,14756000000
2019-09-26,14718799999
2019-09-27,14570000000
2019-09-30,14650600000
2019-10-01,14599710000
2019-10-02,14463090000
2019-10-03,14587289999
2019-10-04,14581080000
2019-10-07,14574870000
2019-10-08,14425830000
2019-10-09,14605920000
2019-10-10,14587289999
2019-10-11,14630760000
2019-10-14,14543820000
2019-10-15,14649390000
2019-10-16,14593500000
2019-10-17,14581080000
2019-10-18,14289210000
2019-10-21,14332679999
2019-10-22,14376150000
2019-10-23,14289210000
2019-10-24,14301630000
2019-10-25,14090490000
2019-10-28,14189850000
2019-10-29,14345100000
2019-10-30,14276789999
2019-10-31,14208480000
2019-11-01,14537610000
2019-11-04,14748750000
2019-11-05,14748750000
2019-11-06,14904000000
2019-11-07,15115140000
2019-11-08,15419429999
2019-11-11,15121350000
2019-11-12,15028200000
2019-11-13,15257970000
2019-11-14,15226920000
2019-11-15,15419429999
2019-11-18,15245550000
2019-11-19,15338700000
2019-11-20,15251760000
2019-11-21,15257970000
2019-11-22,15226920000
2019-11-25,15469110000
2019-11-26,15525000000
2019-11-27,15475320000
2019-11-29,15462900000
2019-12-02,15518789999
2019-12-03,15493950000
2019-12-04,15760980000
2019-12-05,15829289999
2019-12-06,15810660000
2019-12-09,15773400000
2019-12-10,16319880000
2019-12-11,16381980000
2019-12-12,16257780000
2019-12-13,16146000000
2019-12-16,16127370000
2019-12-17,16096320000
2019-12-18,16133580000
2019-12-19,16158420000
2019-12-20,15841710000
2019-12-23,15978330000
2019-12-24,15947280000
2019-12-26,15804450000
2019-12-27,15897600000
2019-12-30,15823080000
2019-12-31,15847920000
2020-01-02,15585980000
2020-01-03,15472169999
2020-01-06,15807610000
2020-01-07,16023250000
2020-01-08,15939390000
2020-01-09,15987310000
2020-01-10,15867510000
2020-01-13,15933400000
2020-01-14,16041220000
2020-01-15,16472500000
2020-01-16,16700120000
2020-01-17,16849870000
2020-01-21,16801950000
2020-01-22,16897790000
2020-01-23,17011600000
2020-01-24,16813930000
2020-01-27,16430570000
2020-01-28,16580320000
2020-01-29,16580320000
2020-01-30,16951700000
2020-01-31,17023580000
2020-02-03,10272850000
2020-02-04,10500470000
2020-02-05,10566360000
2020-02-06,10548390000
2020-02-07,11818270000
2020-02-10,12099800000
2020-02-11,12345390000
2020-02-12,12345390000
2020-02-13,12435240000
2020-02-14,12375340000
2020-02-18,12297470000
2020-02-19,12399300000
2020-02-20,12453210000
2020-02-21,12261530000
2020-02-24,11932080000
2020-02-25,11458870000
2020-02-26,11560700000
2020-02-27,11339070000
2020-02-28,11398970000
2020-03-02,11938070000
2020-03-03,11554710000
2020-03-04,11806290000
2020-03-05,11590650000
2020-03-06,11189320000
2020-03-09,10296810000
2020-03-10,10746060000
2020-03-11,10692150000
2020-03-12,10338740000
2020-03-13,10452550000
2020-03-16,10087160000
2020-03-17,9967360000
2020-03-18,9949390000
2020-03-19,10075180000
2020-03-20,10159040000
2020-03-23,9931419999
2020-03-24,10392650000
2020-03-25,10716110000
2020-03-26,11219270000
2020-03-27,11339070000
2020-03-30,11440900000
2020-03-31,11207290000
2020-04-01,11068400000
2020-04-02,10897300000
2020-04-03,10791100000
2020-04-06,11192300000
2020-04-07,11174600000
2020-04-08,11552199999
2020-04-09,11428300000
2020-04-13,11127400000
2020-04-14,11251300000
2020-04-15,11623000000
2020-04-16,12047800000
2020-04-17,11870800000
2020-04-20,11805900000
2020-04-21,11434200000
2020-04-22,11746900000
2020-04-23,11923900000
2020-04-24,12366400000
2020-04-27,12555200000
2020-04-28,12372300000
2020-04-29,12555200000
2020-04-30,12549300000
2020-05-01,12307400000
2020-05-04,12449000000
2020-05-05,12702700000
2020-05-06,12696800000
2020-05-07,12496200000
2020-05-08,12555200000
2020-05-11,12685000000
2020-05-12,12272000000
2020-05-13,12053700000
2020-05-14,12348700000
2020-05-15,11811800000
2020-05-18,11764600000
2020-05-19,11935700000
2020-05-20,12390000000
2020-05-21,11935700000
2020-05-22,11941600000
2020-05-26,11723300000
2020-05-27,11717400000
2020-05-28,12354600000
2020-05-29,13440200000
2020-06-01,12808900000
2020-06-02,12425400000
2020-06-03,12218900000
2020-06-04,12449000000
2020-06-05,12419500000
2020-06-08,12962300000
2020-06-09,12472600000
2020-06-10,12631900000
2020-06-11,11788200000
2020-06-12,11711500000
2020-06-15,11953400000
2020-06-16,11994699999
2020-06-17,11929800000
2020-06-18,11835400000
2020-06-19,12277900000
2020-06-22,12218900000
2020-06-23,12083200000
2020-06-24,11646600000
2020-06-25,11522700000
2020-06-26,11280800000
2020-06-29,11463700000
2020-06-30,11699699999
2020-07-01,11703840000
2020-07-02,11845920000
2020-07-06,11798560000
2020-07-07,11721600000
2020-07-08,11905120000
2020-07-09,11887359999
2020-07-10,12017600000
2020-07-13,11934720000
2020-07-14,11940640000
2020-07-15,11982080000
2020-07-16,11940640000
2020-07-17,12023520000
2020-07-20,12094560000
2020-07-21,11804480000
2020-07-22,12254400000
2020-07-23,12503040000
2020-07-24,12070880000
2020-07-27,12325440000
2020-07-28,12177440000
2020-07-29,12538560000
2020-07-30,12508960000
2020-07-31,12698400000
2020-08-03,13000320000
2020-08-04,13083200000
2020-08-05,12964800000
2020-08-06,13118720000
2020-08-07,13829120000
2020-08-10,13616000000
2020-08-11,13248960000
2020-08-12,13331840000
2020-08-13,13598240000
2020-08-14,13568640000
2020-08-17,13497600000
2020-08-18,13527200000
2020-08-19,13432480000
2020-08-20,13408800000
2020-08-21,13373280000
2020-08-24,13888320000
2020-08-25,13906080000
2020-08-26,14332320000
2020-08-27,14308640000
2020-08-28,14237600000
2020-08-31,13923840000
2020-09-01,14101440000
2020-09-02,14273120000
2020-09-03,13562720000
2020-09-04,13846880000
2020-09-08,13373280000
2020-09-09,13645600000
2020-09-10,13302240000
2020-09-11,12508960000
2020-09-14,12585920000
2020-09-15,12568160000
2020-09-16,12497120000
2020-09-17,12360960000
2020-09-18,12355040000
2020-09-21,12189280000
2020-09-22,12437920000
2020-09-23,12035359999
2020-09-24,12112320000
2020-09-25,12372800000
2020-09-28,12473440000
2020-09-29,12349120000
2020-09-30,12337280000
2020-10-01,12281030000
2020-10-02,12192080000
2020-10-05,12761360000
2020-10-06,12571600000
2020-10-07,12429280000
2020-10-08,12399630000
2020-10-09,12447070000
2020-10-12,12613110000
2020-10-13,12630900000
2020-10-14,12791010000
2020-10-15,12512300000
2020-10-16,12512300000
2020-10-19,12275100000
2020-10-20,12269170000
2020-10-21,12340330000
2020-10-22,12245450000
2020-10-23,12358120000
2020-10-26,12227660000
2020-10-27,12334400000
2020-10-28,12109060000
2020-10-29,12221730000
2020-10-30,12198010000
2020-11-02,12417420000
2020-11-03,12791010000
2020-11-04,13034140000
2020-11-05,13057860000
2020-11-06,12091270000
2020-11-09,11539780000
2020-11-10,11474550000
2020-11-11,11913370000
2020-11-12,11593150000
2020-11-13,11741400000
2020-11-16,11350020000
2020-11-17,11201770000
2020-11-18,11172120000
2020-11-19,11071310000
2020-11-20,10834110000
2020-11-23,10845970000
2020-11-24,10804460000
2020-11-25,10780740000
2020-11-27,10739230000
2020-11-30,10810390000
2020-12-01,10810390000
2020-12-02,11023870000
2020-12-03,11326300000
2020-12-04,11427110000
2020-12-07,11688030000
2020-12-08,11438970000
2020-12-09,11557570000
2020-12-10,11575360000
2020-12-11,11616870000
2020-12-14,11782910000
2020-12-15,11836280000
2020-12-16,12085340000
2020-12-17,12192080000
2020-12-18,12595320000
2020-12-21,12441140000
2020-12-22,12654620000
2020-12-23,12429280000
2020-12-24,12476720000
2020-12-28,12464860000
2020-12-29,12352189999
2020-12-30,12304750000
2020-12-31,12322540000
2021-01-04,12088140000
2021-01-05,12204540000
2021-01-06,12175440000
2021-01-07,12291840000
2021-01-08,12245280000
2021-01-11,12239460000
2021-01-12,12419880000
2021-01-13,12146340000
2021-01-14,11837880000
2021-01-15,11901900000
2021-01-19,12093960000
2021-01-20,12169620000
2021-01-21,12000840000
2021-01-22,12029940000
2021-01-25,12024120000
2021-01-26,12192900000
2021-01-27,12111420000
2021-01-28,12396600000
2021-01-29,12262740000
2021-02-01,12478080000
2021-02-02,12722520000
2021-02-03,12588660000
2021-02-04,12478080000
2021-02-05,12262740000
2021-02-08,11965920000
2021-02-09,12827280000
2021-02-10,12600300000
2021-02-11,12390780000
2021-02-12,12495540000
2021-02-16,12448980000
2021-02-17,12309300000
2021-02-18,12128880000
2021-02-19,11907720000
2021-02-22,11936820000
2021-02-23,11541059999
2021-02-24,11960100000
2021-02-25,11773860000
2021-02-26,11354820000
2021-03-01,11442120000
2021-03-02,11605080000
2021-03-03,11634180000
2021-03-04,11698200000
2021-03-05,11750580000
2021-03-08,12204540000
2021-03-09,12530460000
2021-03-10,12227820000
2021-03-11,12454800000
2021-03-12,12501360000
2021-03-15,12553740000
2021-03-16,12384960000
2021-03-17,12454800000
2021-03-18,12326760000
2021-03-19,12291840000
2021-03-22,12402420000
2021-03-23,12443160000
2021-03-24,12256920000
2021-03-25,12251100000
2021-03-26,12577020000
2021-03-29,12641040000
2021-03-30,12280200000
2021-03-31,12373320000
2021-04-01,12423600000
2021-04-05,12818000000
2021-04-06,12731000000
2021-04-07,12615000000
2021-04-08,12812200000
2021-04-09,12719400000
2021-04-12,12876000000
2021-04-13,12493200000
2021-04-14,12255400000
2021-04-15,12446800000
2021-04-16,12539600000
2021-04-19,12644000000
2021-04-20,12655600000
2021-04-21,12765800000
2021-04-22,12760000000
2021-04-23,12905000000
2021-04-26,13113800000
2021-04-27,13038400000
2021-04-28,12841200000
2021-04-29,12760000000
2021-04-30,12533800000
2021-05-03,12539600000
2021-05-04,12446800000
2021-05-05,12319200000
2021-05-06,12075600000
2021-05-07,12238000000
2021-05-10,12226399999
2021-05-11,13543000000
2021-05-12,14517400000
2021-05-13,14714600000
2021-05-14,15132200000
2021-05-17,15143800000
2021-05-18,15364200000
2021-05-19,15300400000
2021-05-20,15474400000
2021-05-21,15497600000
2021-05-24,15950000000
2021-05-25,15793400000
2021-05-26,16025400000
2021-05-27,16037000000
2021-05-28,16042800000
2021-06-01,16176200000
2021-06-02,16524200000
2021-06-03,16274800000
2021-06-04,16501000000
2021-06-07,16489400000
2021-06-08,16390800000
2021-06-09,16588000000
2021-06-10,16628600000
2021-06-11,16582200000
2021-06-14,16501000000
2021-06-15,16240000000
2021-06-16,16100800000
2021-06-17,15961600000
2021-06-18,15555600000
2021-06-21,15874600000
2021-06-22,15729600000
2021-06-23,15793400000
2021-06-24,15868800000
2021-06-25,15648400000
2021-06-28,15683200000
2021-06-29,15886200000
2021-06-30,15787600000
2021-07-01,15824580000
2021-07-02,15830400000
2021-07-06,16138860000
2021-07-07,16202880000
2021-07-08,15836220000
2021-07-09,16098120000
2021-07-12,15888600000
2021-07-13,15830400000
2021-07-14,15661620000
2021-07-15,15050520000
2021-07-16,15137820000
2021-07-19,15155280000
2021-07-20,15021420000
2021-07-21,14893380000
2021-07-22,14963220000
2021-07-23,15003960000
2021-07-26,14945760000
2021-07-27,14829360000
2021-07-28,14707140000
2021-07-29,14328840000
2021-07-30,14445240000
2021-08-02,14317200000
2021-08-03,14259000000
2021-08-04,14096040000
2021-08-05,13962180000
2021-08-06,13962180000
2021-08-09,13903980000
2021-08-10,14055300000
2021-08-11,15277500000
2021-08-12,15184380000
2021-08-13,15300780000
2021-08-16,15062160000
2021-08-17,15108720000
2021-08-18,14963220000
2021-08-19,15033059999
2021-08-20,14986500000
2021-08-23,15114540000
2021-08-24,15393900000
2021-08-25,15539400000
2021-08-26,15545220000
2021-08-27,15585960000
2021-08-30,15591780000
2021-08-31,15457920000
2021-09-01,15568500000
2021-09-02,15801300000
2021-09-03,15876960000
2021-09-07,15783840000
2021-09-08,15958440000
2021-09-09,15935160000
2021-09-10,15865320000
2021-09-13,15487020000
2021-09-14,15236760000
2021-09-15,15277500000
2021-09-16,15085440000
2021-09-17,14951580000
2021-09-20,14683860000
2021-09-21,14538360000
2021-09-22,14515080000
2021-09-23,14986500000
2021-09-24,15027240000
2021-09-27,15021420000
2021-09-28,14922480000
2021-09-29,14870100000
2021-09-30,14724600000
2021-10-01,14875920000
2021-10-04,14573280000
2021-10-05,14695500000
2021-10-06,14695500000
2021-10-07,14974860000
2021-10-08,14939940000
2021-10-11,14893380000
2021-10-12,14771160000
2021-10-13,14596559999
2021-10-14,14718780000
2021-10-15,14724600000
2021-10-18,14969040000
2021-10-19,15027240000
2021-10-20,15207660000
2021-10-21,15300780000
2021-10-22,15521940000
2021-10-25,15521940000
2021-10-26,15335700000
2021-10-27,15021420000
2021-10-28,15120360000
2021-10-29,14811900000
2021-11-01,14753700000
2021-11-02,14683860000
2021-11-03,14765340000
2021-11-04,14520900000
2021-11-05,14416140000
2021-11-08,15062160000
2021-11-09,14614020000
2021-11-10,14538360000
2021-11-11,14567460000
2021-11-12,14858460000
2021-11-15,14637300000
2021-11-16,14678040000
2021-11-17,14520900000
2021-11-18,14421960000
2021-11-19,14550000000
2021-11-22,14398680000
2021-11-23,14404500000
2021-11-24,14666400000
2021-11-26,14544180000
2021-11-29,14730420000
2021-11-30,14462700000
2021-12-01,13863240000
2021-12-02,14020380000
2021-12-03,14043660000
2021-12-06,14165880000
2021-12-07,14398680000
2021-12-08,14206620000
2021-12-09,13909800000
2021-12-10,14154240000
2021-12-13,14299740000
2021-12-14,14125140000
2021-12-15,14445240000
2021-12-16,14852640000
2021-12-17,14969040000
2021-12-20,15003960000
2021-12-21,14893380000
2021-12-22,14899200000
2021-12-23,15056340000
2021-12-27,15207660000
2021-12-28,15236760000
2021-12-29,15300780000
2021-12-30,15248400000
2021-12-31,15120360000
2022-01-03,15297729999
2022-01-04,15425550000
2022-01-05,15222200000
2022-01-06,15721860000
2022-01-07,15460410000
2022-01-10,15599850000
2022-01-11,15623090000
2022-01-12,15442979999
2022-01-13,15454600000
2022-01-14,15617280000
2022-01-18,15547560000
2022-01-19,15315160000
2022-01-20,15268680000
2022-01-21,15140860000
2022-01-24,15181530000
2022-01-25,14815500000
2022-01-26,14722540000
2022-01-27,14705110000
2022-01-28,14896840000
2022-01-31,15111810000
2022-02-01,15106000000
2022-02-02,15146670000
2022-02-03,14745780000
2022-02-04,16029790000
2022-02-07,16442300000
2022-02-08,17470670000
2022-02-09,17871560000
2022-02-10,17639160000
2022-02-11,17348660000
2022-02-14,17127880000
2022-02-15,16936150000
2022-02-16,16756040000
2022-02-17,16378390000
2022-02-18,16250570000
2022-02-22,15791580000
2022-02-23,15419740000
2022-02-24,15838060000
2022-02-25,16529450000
2022-02-28,16837380000
2022-03-01,16767660000
2022-03-02,17203410000
2022-03-03,17290560000
2022-03-04,16959390000
2022-03-07,16471350000
2022-03-08,15907780000
2022-03-09,16111130000
2022-03-10,16221520000
2022-03-11,16047220000
2022-03-14,16889670000
2022-03-15,17493910000
2022-03-16,15169910000
2022-03-17,15065330000
2022-03-18,15948450000
2022-03-21,15803200000
2022-03-22,15913590000
2022-03-23,15942640000
2022-03-24,16302860000
2022-03-25,16436490000
2022-03-28,16372580000
2022-03-29,15733479999
2022-03-30,15797390000
2022-03-31,15408120000
2022-04-01,15571320000
2022-04-04,15588660000
2022-04-05,15629120000
2022-04-06,15473060000
2022-04-07,15698480000
2022-04-08,15484620000
2022-04-11,15380580000
2022-04-12,15276540000
2022-04-13,15530860000
2022-04-14,15397920000
2022-04-18,15345900000
2022-04-19,15530860000
2022-04-20,15588660000
2022-04-21,15172500000
2022-04-22,14750560000
2022-04-25,14952860000
2022-04-26,14710100000
2022-04-27,14756340000
2022-04-28,14877720000
2022-04-29,14473120000
2022-05-02,14675420000
2022-05-03,14467340000
2022-05-04,14473120000
2022-05-05,13935580000
2022-05-06,14276600000
2022-05-09,14201460000
2022-05-10,14166780000
2022-05-11,14074300000
2022-05-12,13681260000
2022-05-13,13843100000
2022-05-16,13831540000
2022-05-17,14033840000
2022-05-18,13756400000
2022-05-19,13733280000
2022-05-20,14051180000
2022-05-23,14247700000
2022-05-24,14230360000
2022-05-25,14201460000
2022-05-26,14392200000
2022-05-27,14496239999
2022-05-31,14068520000
2022-06-01,14080080000
2022-06-02,14253480000
2022-06-03,14265040000
2022-06-06,14247700000
2022-06-07,14328620000
2022-06-08,14189900000
2022-06-09,14028060000
2022-06-10,13265100000
2022-06-13,12848940000
2022-06-14,12710220000
2022-06-15,12716000000
2022-06-16,12606180000
2022-06-17,12617739999
2022-06-21,12762239999
2022-06-22,12802700000
2022-06-23,12762239999
2022-06-24,12981880000
2022-06-27,13114820000
2022-06-28,12872060000
2022-06-29,12889400000
2022-06-30,12692880000
2022-07-01,13145200000
2022-07-05,13056700000
2022-07-06,13298600000
2022-07-07,13546400000
2022-07-08,13611300000
2022-07-11,13499200000
2022-07-12,13605400000
2022-07-13,13534600000
2022-07-14,13788300000
2022-07-15,13876800000
2022-07-18,14030200000
2022-07-19,14567100000
2022-07-20,14590700000
2022-07-21,14755900000
2022-07-22,15003700000
2022-07-25,14614300000
2022-07-26,14337000000
2022-07-27,14567100000
2022-07-28,14496300000
2022-07-29,14472700000
2022-08-01,14614300000
2022-08-02,14620200000
2022-08-03,15776600000
2022-08-04,15694000000
2022-08-05,14283900000
2022-08-08,14260300000
2022-08-09,14413700000
2022-08-10,14360600000
2022-08-11,14189500000
2022-08-12,14272100000
2022-08-15,14183600000
2022-08-16,14283900000
2022-08-17,14042000000
2022-08-18,14024300000
2022-08-19,13888600000
2022-08-22,13711600000
2022-08-23,13699800000
2022-08-24,13640800000
2022-08-25,13794200000
2022-08-26,13393000000
2022-08-29,13452000000
2022-08-30,13375300000
2022-08-31,13328100000
2022-09-01,13322199999
2022-09-02,13475600000
2022-09-06,13044900000
2022-09-07,13487400000
2022-09-08,13800100000
2022-09-09,13410700000
2022-09-12,13422500000
2022-09-13,12814800000
2022-09-14,12702700000
2022-09-15,12732199999
2022-09-16,12543400000
2022-09-19,12578800000
2022-09-20,12336900000
2022-09-21,12502100000
2022-09-22,12549300000
2022-09-23,12195300000
2022-09-26,12100900000
2022-09-27,12106800000
2022-09-28,12360500000
2022-09-29,12018300000
2022-09-30,11882600000
2022-10-03,13276440000
2022-10-04,13528770000
2022-10-05,13638759999
2022-10-06,13606410000
2022-10-07,13379960000
2022-10-10,13444660000
2022-10-11,13535240000
2022-10-12,13483480000
2022-10-13,13722870000
2022-10-14,13444660000
2022-10-17,13716400000
2022-10-18,13891090000
2022-10-19,13916970000
2022-10-20,13975200000
2022-10-21,14104600000
2022-10-24,14234000000
2022-10-25,14395750000
2022-10-26,14350460000
2022-10-27,14124009999
2022-10-28,14596320000
2022-10-31,14576910000
2022-11-01,14855120000
2022-11-02,14402220000
2022-11-03,14033430000
2022-11-04,14337520000
2022-11-07,14014020000
2022-11-08,13988140000
2022-11-09,14829240000
2022-11-10,14641610000
2022-11-11,14842180000
2022-11-14,14686900000
2022-11-15,14389279999
2022-11-16,14628670000
2022-11-17,14525150000
2022-11-18,14635140000
2022-11-21,14913350000
2022-11-22,14952170000
2022-11-23,14900410000
2022-11-25,14952170000
2022-11-28,14900410000
2022-11-29,14635140000
2022-11-30,14855120000
2022-12-01,15372720000
2022-12-02,15398600000
2022-12-05,15269200000
2022-12-06,14965110000
2022-12-07,14654550000
2022-12-08,14745130000
2022-12-09,14667490000
2022-12-12,14965110000
2022-12-13,14887470000
2022-12-14,14874529999
2022-12-15,14188710000
2022-12-16,13981670000
2022-12-19,13962259999
2022-12-20,13904029999
2022-12-21,13916970000
2022-12-22,13787570000
2022-12-23,13781100000
2022-12-27,13865210000
2022-12-28,13509360000
2022-12-29,13748750000
2022-12-30,13693770000
2023-01-03,13815180000
2023-01-04,13974930000
2023-01-05,13482900000
2023-01-06,13738500000
2023-01-09,13732109999
2023-01-10,13802400000
2023-01-11,14051609999
2023-01-12,14032440000
2023-01-13,14294430000
2023-01-17,14435010000
2023-01-18,14268869999
2023-01-19,14019660000
2023-01-20,14332770000
2023-01-23,14575590000
2023-01-24,14479740000
2023-01-25,14441400000
2023-01-26,14511690000
2023-01-27,14594760000
2023-01-30,14498910000
2023-01-31,14703390000
2023-02-01,14927040000
2023-02-02,15061230000
2023-02-03,13610700000
2023-02-06,13617090000
2023-02-07,13955760000
2023-02-08,13732109999
2023-02-09,13610700000
2023-02-10,13680990000
2023-02-13,13706550000
2023-02-14,13546800000
2023-02-15,13757670000
2023-02-16,13642650000
2023-02-17,13444560000
2023-02-21,13252859999
2023-02-22,13150619999
2023-02-23,13157010000
2023-02-24,12888630000
2023-02-27,12773609999
2023-02-28,12466890000
2023-03-01,12262410000
2023-03-02,12332700000
2023-03-03,12307140000
