,SBAC
2018-11-14,19529464680
2018-11-15,19317187890
2018-11-16,19527194340
2018-11-19,19654333380
2018-11-20,19158264090
2018-11-21,19026584370
2018-11-23,18802955880
2018-11-26,18849497850
2018-11-27,18753008400
2018-11-28,19111722120
2018-11-29,19133290350
2018-11-30,19389838770
2018-12-03,19293349320
2018-12-04,19278592110
2018-12-06,19469300670
2018-12-07,19090153890
2018-12-10,19169615790
2018-12-11,19444326930
2018-12-12,19180967490
2018-12-13,19549897740
2018-12-14,19581682500
2018-12-17,18686033370
2018-12-18,18780252480
2018-12-19,18741656700
2018-12-20,18548677800
2018-12-21,18365915430
2018-12-24,17950443210
2018-12-26,18647437590
2018-12-27,18524839230
2018-12-28,18445377330
2018-12-31,18246298120
2019-01-02,18117811000
2019-01-03,18319558320
2019-01-04,18364641520
2019-01-07,18550609720
2019-01-08,18851540080
2019-01-09,18590057520
2019-01-10,18940579400
2019-01-11,19136691320
2019-01-14,19065685280
2019-01-15,19216714000
2019-01-16,19450019560
2019-01-17,19550329680
2019-01-18,19504119400
2019-01-22,19516517280
2019-01-23,19780254000
2019-01-24,19896343240
2019-01-25,19979747160
2019-01-28,20019194960
2019-01-29,20147682080
2019-01-30,20153317480
2019-01-31,20572591240
2019-02-01,20415927120
2019-02-04,20564701680
2019-02-05,20804769720
2019-02-06,20447485360
2019-02-07,20698824200
2019-02-08,20650359760
2019-02-11,20734890760
2019-02-12,20649232680
2019-02-13,20776592720
2019-02-14,20759686520
2019-02-15,20907334000
2019-02-19,20687553400
2019-02-20,20624436920
2019-02-21,20587243280
2019-02-22,20574845400
2019-02-25,20410291720
2019-02-26,20399020920
2019-02-27,20333650280
2019-02-28,20350556480
2019-03-01,20525253880
2019-03-04,20566955840
2019-03-05,20524126800
2019-03-06,20546668400
2019-03-07,20668393040
2019-03-08,20678536760
2019-03-11,20953544280
2019-03-12,21089920960
2019-03-13,21297303680
2019-03-14,21351403520
2019-03-15,21521592600
2019-03-18,21590344480
2019-03-19,21627538120
2019-03-20,21708687880
2019-03-21,22098657560
2019-03-22,22217000960
2019-03-25,22043430640
2019-03-26,21978060000
2019-03-27,21837175000
2019-03-28,21970170440
2019-03-29,22503279280
2019-04-01,22404401550
2019-04-02,22600246200
2019-04-03,22654584600
2019-04-04,22429306650
2019-04-05,22755337050
2019-04-08,22809675450
2019-04-09,22775713950
2019-04-10,22927408650
2019-04-11,23016840600
2019-04-12,23120989200
2019-04-15,22993067550
2019-04-16,22514210400
2019-04-17,22335346500
2019-04-18,22434966900
2019-04-22,22569680850
2019-04-23,22638735900
2019-04-24,22736092200
2019-04-25,22587793650
2019-04-26,22762129350
2019-04-29,22619491050
2019-04-30,23063254650
2019-05-01,23072311050
2019-05-02,23115328950
2019-05-03,23424378600
2019-05-06,23324758200
2019-05-07,23133441750
2019-05-08,23539847700
2019-05-09,23468528550
2019-05-10,23817199950
2019-05-13,23690410350
2019-05-14,23713051350
2019-05-15,23818332000
2019-05-16,24034553550
2019-05-17,23770785900
2019-05-20,23006652150
2019-05-21,23263627500
2019-05-22,23415322200
2019-05-23,23776446150
2019-05-24,23630411700
2019-05-28,23074575150
2019-05-29,23067782850
2019-05-30,24068515050
2019-05-31,24498694050
2019-06-03,24613031100
2019-06-04,24617559300
2019-06-05,24986607600
2019-06-06,25072643400
2019-06-07,24961702500
2019-06-10,25079435700
2019-06-11,25275280350
2019-06-12,25680554250
2019-06-13,25414522500
2019-06-14,25640932500
2019-06-17,25782438750
2019-06-18,25986207750
2019-06-19,26431103400
2019-06-20,26453744400
2019-06-21,26253371550
2019-06-24,26322426600
2019-06-25,25848097650
2019-06-26,25301317500
2019-06-27,25451880150
2019-06-28,25453012200
2019-07-01,25432194630
2019-07-02,26045985540
2019-07-03,26483438730
2019-07-05,26293536570
2019-07-08,26385096540
2019-07-09,26535435750
2019-07-10,26673340890
2019-07-11,26584041660
2019-07-12,26447266890
2019-07-15,26594214990
2019-07-16,26259625470
2019-07-17,26207628450
2019-07-18,26201976600
2019-07-19,25817650800
2019-07-22,26032421100
2019-07-23,26356837290
2019-07-24,26459700960
2019-07-25,26426920230
2019-07-26,26769422340
2019-07-29,26787508260
2019-07-30,28081781910
2019-07-31,27740410170
2019-08-01,27896401230
2019-08-02,28103258940
2019-08-05,27691804260
2019-08-06,28030915260
2019-08-07,28002656010
2019-08-08,28548624720
2019-08-09,28744178730
2019-08-12,28806349080
2019-08-13,29363621489
2019-08-14,28796175750
2019-08-15,29372664450
2019-08-16,29422400730
2019-08-19,29484571079
2019-08-20,29395271850
2019-08-21,29437095540
2019-08-22,29449529609
2019-08-23,29480049600
2019-08-26,29953674630
2019-08-27,29936719079
2019-08-28,29745686549
2019-08-29,29674473239
2019-08-30,29664299910
2019-09-03,30053147190
2019-09-04,30438603359
2019-09-05,29751338400
2019-09-06,29658648060
2019-09-09,28485324000
2019-09-10,27252090330
2019-09-11,27382082880
2019-09-12,27795798300
2019-09-13,27526770240
2019-09-16,27839882730
2019-09-17,28597230630
2019-09-18,28642445430
2019-09-19,28396024770
2019-09-20,29024510489
2019-09-23,28888866090
2019-09-24,28798436490
2019-09-25,27808232370
2019-09-26,27803710890
2019-09-27,26770552710
2019-09-30,27078251200
2019-10-01,26621239040
2019-10-02,26250688640
2019-10-03,26643696640
2019-10-04,26565095040
2019-10-07,26539268800
2019-10-08,26630222080
2019-10-09,26796408320
2019-10-10,27265772160
2019-10-11,27114183360
2019-10-14,27045687680
2019-10-15,26837954880
2019-10-16,26156366720
2019-10-17,26953611520
2019-10-18,27409500800
2019-10-21,27603759040
2019-10-22,27508314240
2019-10-23,27845178240
2019-10-24,27685729280
2019-10-25,27415115200
2019-10-28,27230962880
2019-10-29,26800899840
2019-10-30,27161344320
2019-10-31,27022107200
2019-11-01,26969331840
2019-11-04,26342764800
2019-11-05,25687002880
2019-11-06,25994672000
2019-11-07,25459058240
2019-11-08,25653316480
2019-11-11,25671282560
2019-11-12,25420880320
2019-11-13,25974460160
2019-11-14,26385434240
2019-11-15,26641450880
2019-11-18,26517934080
2019-11-19,26947997120
2019-11-20,27033336000
2019-11-21,26691980480
2019-11-22,26090116800
2019-11-25,25999163520
2019-11-26,26622361920
2019-11-27,26672891520
2019-11-29,26552743360
2019-12-02,26066536320
2019-12-03,26384311360
2019-12-04,26428103680
2019-12-05,26493230720
2019-12-06,26554989120
2019-12-09,26696472000
2019-12-10,26455052800
2019-12-11,26474141760
2019-12-12,25607278400
2019-12-13,26441578240
2019-12-16,26351747840
2019-12-17,25556748800
2019-12-18,26264163200
2019-12-19,26741387200
2019-12-20,27086111360
2019-12-23,27017615680
2019-12-24,26965963200
2019-12-26,27090602880
2019-12-27,27107446080
2019-12-30,26779565120
2019-12-31,26859392241
2020-01-02,26623108944
2020-01-03,26863850416
2020-01-06,26888370381
2020-01-07,26464843718
2020-01-08,26752396031
2020-01-09,26882797662
2020-01-10,27287377079
2020-01-13,27869168969
2020-01-14,27714247374
2020-01-15,27807869057
2020-01-16,27944957951
2020-01-17,28090963195
2020-01-21,28358453719
2020-01-22,28154492194
2020-01-23,28421982718
2020-01-24,28214677562
2020-01-27,28168981264
2020-01-28,28058641423
2020-01-29,27790036355
2020-01-30,28280435649
2020-01-31,27814556320
2020-02-03,27816785408
2020-02-04,28328361035
2020-02-05,28372942789
2020-02-06,28588049752
2020-02-07,28846623925
2020-02-10,29506433884
2020-02-11,31653045340
2020-02-12,32634958471
2020-02-13,32297251685
2020-02-14,32835576364
2020-02-18,32513473192
2020-02-19,32305053492
2020-02-20,32559169490
2020-02-21,32951488925
2020-02-24,32935885311
2020-02-25,32443256929
2020-02-26,32130070107
2020-02-27,30303332737
2020-02-28,29545442919
2020-03-02,31770072444
2020-03-03,31949514004
2020-03-04,33797427707
2020-03-05,33471980903
2020-03-06,31828028724
2020-03-09,29503090253
2020-03-10,31417876587
2020-03-11,30616519559
2020-03-12,29419499464
2020-03-13,31417876587
2020-03-16,28611455173
2020-03-17,30589770507
2020-03-18,29006003696
2020-03-19,27321927938
2020-03-20,25559834112
2020-03-23,24013961792
2020-03-24,26998710222
2020-03-25,27099019168
2020-03-26,29478570288
2020-03-27,29131947151
2020-03-30,31057878924
2020-03-31,30165907860
2020-04-01,29104396860
2020-04-02,30721245720
2020-04-03,29588222400
2020-04-06,31002825479
2020-04-07,30913435080
2020-04-08,33751580280
2020-04-09,34170597780
2020-04-13,32292282000
2020-04-14,33813036180
2020-04-15,33724763160
2020-04-16,34493520600
2020-04-17,35178474540
2020-04-20,33551569259
2020-04-21,32854324139
2020-04-22,34254401280
2020-04-23,34266692460
2020-04-24,34168363020
2020-04-27,34504694400
2020-04-28,34114728780
2020-04-29,32568274860
2020-04-30,32395080960
2020-05-01,32041988880
2020-05-04,32236413000
2020-05-05,32907958380
2020-05-06,32219652300
2020-05-07,31971593940
2020-05-08,32611852680
2020-05-11,33137021280
2020-05-12,32311277460
2020-05-13,31743648419
2020-05-14,31614032340
2020-05-15,31744765800
2020-05-18,32329155540
2020-05-19,31767113400
2020-05-20,31705657500
2020-05-21,31430782020
2020-05-22,32399550479
2020-05-26,32793985620
2020-05-27,33844322820
2020-05-28,34715879220
2020-05-29,35100257940
2020-06-01,35496927840
2020-06-02,35561735880
2020-06-03,35191883100
2020-06-04,33587325419
2020-06-05,33206298840
2020-06-08,32922484320
2020-06-09,34443238500
2020-06-10,34205236560
2020-06-11,32404020000
2020-06-12,33227529060
2020-06-15,33451005060
2020-06-16,33749345520
2020-06-17,33285632820
2020-06-18,32324686020
2020-06-19,33778397400
2020-06-22,33199594560
2020-06-23,32826389639
2020-06-24,32154844259
2020-06-25,32324686020
2020-06-26,32872202220
2020-06-29,32312394840
2020-06-30,33302391360
2020-07-01,33685807050
2020-07-02,33599734140
2020-07-06,33802061370
2020-07-07,34148588670
2020-07-08,33890369940
2020-07-09,34404571740
2020-07-10,34028980860
2020-07-13,32610454590
2020-07-14,33212964960
2020-07-15,32742358530
2020-07-16,32591451480
2020-07-17,33271092120
2020-07-20,33622090739
2020-07-21,33182783550
2020-07-22,33333690600
2020-07-23,33387346440
2020-07-24,33387346440
2020-07-27,34036805670
2020-07-28,34903123920
2020-07-29,35498927310
2020-07-30,34810344030
2020-07-31,34824875820
2020-08-03,34137410370
2020-08-04,34687382730
2020-08-05,34259253840
2020-08-06,34354269390
2020-08-07,34795812240
2020-08-10,33627679890
2020-08-11,33047526120
2020-08-12,34025627370
2020-08-13,34052455290
2020-08-14,33889252110
2020-08-17,34400100420
2020-08-18,34369919010
2020-08-19,33335926260
2020-08-20,33513661230
2020-08-21,34142999520
2020-08-24,33704810159
2020-08-25,34034570010
2020-08-26,33921669179
2020-08-27,34197773190
2020-08-28,34226836770
2020-08-31,34213422810
2020-09-01,34274903460
2020-09-02,35118865110
2020-09-03,34291670909
2020-09-04,33567317070
2020-09-08,34182123570
2020-09-09,35028320880
2020-09-10,33912726540
2020-09-11,34045748310
2020-09-14,34618077270
2020-09-15,36145033050
2020-09-16,36009775620
2020-09-17,34915420050
2020-09-18,34507412100
2020-09-21,34100521980
2020-09-22,35010435600
2020-09-23,34108346790
2020-09-24,34235779409
2020-09-25,35102097660
2020-09-28,34706385840
2020-09-29,35085330210
2020-09-30,35257965360
2020-10-01,34892632260
2020-10-02,35218110840
2020-10-05,35639904510
2020-10-06,34877133280
2020-10-07,34685610170
2020-10-08,34908131240
2020-10-09,34831743410
2020-10-12,34754248510
2020-10-13,34188535740
2020-10-14,33942766200
2020-10-15,34378951780
2020-10-16,34346846750
2020-10-19,34073400459
2020-10-20,33943873270
2020-10-21,34016939889
2020-10-22,32548965070
2020-10-23,33445691770
2020-10-26,33580754310
2020-10-27,33414693810
2020-10-28,32705061940
2020-10-29,32660779139
2020-10-30,32145991590
2020-11-02,32494718639
2020-11-03,32216844070
2020-11-04,33435728139
2020-11-05,33856414740
2020-11-06,33944980340
2020-11-09,32932011290
2020-11-10,32175882480
2020-11-11,33056003129
2020-11-12,32876657790
2020-11-13,33654928000
2020-11-16,32703954870
2020-11-17,33077037459
2020-11-18,33048253639
2020-11-19,32964116320
2020-11-20,32116100700
2020-11-23,31692092889
2020-11-24,30985782230
2020-11-25,31286905270
2020-11-27,31632311110
2020-11-30,31792836260
2020-12-01,31969967459
2020-12-02,31493927360
2020-12-03,31706484799
2020-12-04,31712020150
2020-12-07,31417539530
2020-12-08,31092060950
2020-12-09,30541847160
2020-12-10,30510849200
2020-12-11,30513063340
2020-12-14,30352538190
2020-12-15,30587237030
2020-12-16,30528562320
2020-12-17,31223802280
2020-12-18,30658089510
2020-12-21,30435568440
2020-12-22,30546275440
2020-12-23,30220796860
2020-12-24,30446639139
2020-12-28,30582808750
2020-12-29,30555132000
2020-12-30,30395713920
2020-12-31,30123789468
2021-01-04,29429766743
2021-01-05,29104109925
2021-01-06,28256334473
2021-01-07,28321465836
2021-01-08,28595871745
2021-01-11,27799347201
2021-01-12,27890104019
2021-01-13,28339617200
2021-01-14,28200812655
2021-01-15,28732540835
2021-01-19,28736811744
2021-01-20,29099839016
2021-01-21,29115854925
2021-01-22,29117990380
2021-01-25,29525862197
2021-01-26,29627296287
2021-01-27,29010149925
2021-01-28,28813688108
2021-01-29,28686628563
2021-02-01,29711646742
2021-02-02,30099231741
2021-02-03,29054994471
2021-02-04,29281352652
2021-02-05,29240779016
2021-02-08,28509385836
2021-02-09,28472015381
2021-02-10,28403680836
2021-02-11,28296908109
2021-02-12,28181593564
2021-02-16,27707522656
2021-02-17,27713929020
2021-02-18,28059872655
2021-02-19,27949896746
2021-02-22,27728877201
2021-02-23,26563986750
2021-02-24,26747635840
2021-02-25,27389339930
2021-02-26,27240925839
2021-03-01,26473229932
2021-03-02,26301325841
2021-03-03,25535765389
2021-03-04,25189821753
2021-03-05,25859286752
2021-03-08,25926553570
2021-03-09,26476433114
2021-03-10,26676098113
2021-03-11,27614630384
2021-03-12,27869817201
2021-03-15,28346023563
2021-03-16,28821162199
2021-03-17,28585194472
2021-03-18,28579855836
2021-03-19,28409019472
2021-03-22,29266404470
2021-03-23,29270675379
2021-03-24,29091297198
2021-03-25,29080619925
2021-03-26,30170769468
2021-03-29,30045845377
2021-03-30,29494898106
2021-03-31,30367300600
2021-04-01,30764466160
2021-04-05,31194455320
2021-04-06,31232749519
2021-04-07,31093796280
2021-04-08,30595971680
2021-04-09,30163794280
2021-04-12,30688971880
2021-04-13,30868407560
2021-04-14,30748054359
2021-04-15,31558797280
2021-04-16,31546761960
2021-04-19,31520503079
2021-04-20,31950492239
2021-04-21,31877186200
2021-04-22,32229492840
2021-04-23,32439563880
2021-04-26,32471293359
2021-04-27,32252469359
2021-04-28,32591646560
2021-04-29,32613528960
2021-04-30,32792964640
2021-05-03,32676987920
2021-05-04,32484422799
2021-05-05,32190104519
2021-05-06,31899068600
2021-05-07,31829044920
2021-05-10,31954868720
2021-05-11,31888127400
2021-05-12,31100361000
2021-05-13,30982196040
2021-05-14,31578491440
2021-05-17,31565362000
2021-05-18,31874997960
2021-05-19,31553326680
2021-05-20,32069751320
2021-05-21,31831233160
2021-05-24,32445034480
2021-05-25,32685740880
2021-05-26,32657293760
2021-05-27,32510681680
2021-05-28,32617905440
2021-06-01,33071965239
2021-06-02,33875049320
2021-06-03,33855355160
2021-06-04,34216414760
2021-06-07,34486662400
2021-06-08,34729557040
2021-06-09,34651874520
2021-06-10,34864133800
2021-06-11,34720804080
2021-06-14,35012934120
2021-06-15,34982298760
2021-06-16,34715333480
2021-06-17,35217534560
2021-06-18,34841157280
2021-06-21,35134381440
2021-06-22,35124534360
2021-06-23,34707674640
2021-06-24,34544650760
2021-06-25,34913369200
2021-06-28,35322570080
2021-06-29,35231758120
2021-06-30,34922189900
2021-07-01,35069023080
2021-07-02,35375838680
2021-07-06,35744017400
2021-07-07,36248071600
2021-07-08,36040971070
2021-07-09,36086993410
2021-07-12,36226156200
2021-07-13,36067269550
2021-07-14,36355457060
2021-07-15,36414628640
2021-07-16,36610771470
2021-07-19,36656793810
2021-07-20,36741168100
2021-07-21,36375180920
2021-07-22,36609675700
2021-07-23,36931832080
2021-07-26,37057845630
2021-07-27,37342745830
2021-07-28,37291244640
2021-07-29,37085239880
2021-07-30,37364661230
2021-08-02,37514781720
2021-08-03,37915833540
2021-08-04,38250043390
2021-08-05,38015548610
2021-08-06,38024314770
2021-08-09,37978292430
2021-08-10,37398630100
2021-08-11,37967334730
2021-08-12,38376056940
2021-08-13,38769438370
2021-08-16,38620413650
2021-08-17,39414846900
2021-08-18,38751906050
2021-08-19,39432379220
2021-08-20,39684406320
2021-08-23,39238427930
2021-08-24,38641233280
2021-08-25,38305927660
2021-08-26,38404546960
2021-08-27,38662052910
2021-08-30,39298695280
2021-08-31,39334855690
2021-09-01,40146821260
2021-09-02,40182981670
2021-09-03,40157778960
2021-09-07,40013137320
2021-09-08,40387890660
2021-09-09,39409368050
2021-09-10,38660957140
2021-09-13,38643424820
2021-09-14,39071870890
2021-09-15,38950240420
2021-09-16,38946953110
2021-09-17,38647807900
2021-09-20,38727799110
2021-09-21,38828609950
2021-09-22,39281162960
2021-09-23,38751906050
2021-09-24,37796394610
2021-09-27,36817872000
2021-09-28,36335733200
2021-09-29,36465034060
2021-09-30,35984197350
2021-10-01,36310762350
2021-10-04,36374986800
2021-10-05,36004879800
2021-10-06,36664541100
2021-10-07,36782104500
2021-10-08,35906910300
2021-10-11,35902556100
2021-10-12,36348861600
2021-10-13,35562928500
2021-10-14,35581433850
2021-10-15,35584699500
2021-10-18,35203707000
2021-10-19,36159453900
2021-10-20,36609025050
2021-10-21,37028116800
2021-10-22,37622465100
2021-10-25,38014343100
2021-10-26,38548821150
2021-10-27,38028494250
2021-10-28,38427992100
2021-10-29,37590897150
2021-11-01,37816227000
2021-11-02,39007100700
2021-11-03,38316960000
2021-11-04,37714991850
2021-11-05,37468979550
2021-11-08,37880451450
2021-11-09,38040468300
2021-11-10,37285014600
2021-11-11,37329645150
2021-11-12,37421083350
2021-11-15,37889159850
2021-11-16,37814049900
2021-11-17,38130817950
2021-11-18,37581100200
2021-11-19,37553886450
2021-11-22,37426526100
2021-11-23,37984952250
2021-11-24,38584743300
2021-11-26,38213547750
2021-11-29,38705572350
2021-11-30,37424349000
2021-12-01,36934501500
2021-12-02,37885894200
2021-12-03,37956649950
2021-12-06,37898956800
2021-12-07,39195419850
2021-12-08,39077856450
2021-12-09,38425815000
2021-12-10,39071325150
2021-12-13,39734252100
2021-12-14,39568792500
2021-12-15,40295943900
2021-12-16,40330777500
2021-12-17,40916417400
2021-12-20,40750957800
2021-12-21,40574612700
2021-12-22,41102559450
2021-12-23,40742249400
2021-12-27,41730652800
2021-12-28,41879784150
2021-12-29,41903732250
2021-12-30,42296698800
2021-12-31,42047615720
2022-01-03,41058628820
2022-01-04,39933453560
2022-01-05,37913326220
2022-01-06,37740388620
2022-01-07,37604200260
2022-01-10,37028101880
2022-01-11,36931905340
2022-01-12,36588191860
2022-01-13,36120179480
2022-01-14,35265219220
2022-01-18,35240359440
2022-01-19,34720465780
2022-01-20,34241644800
2022-01-21,33759581239
2022-01-24,35294402440
2022-01-25,35186316440
2022-01-26,34129235360
2022-01-27,33093771480
2022-01-28,34345407360
2022-01-31,35175507840
2022-02-01,34843683820
2022-02-02,34973387020
2022-02-03,34771266200
2022-02-04,34755053300
2022-02-07,34756134160
2022-02-08,34407016380
2022-02-09,35268461800
2022-02-10,34379994880
2022-02-11,33723912860
2022-02-14,33436404100
2022-02-15,33405059160
2022-02-16,32839769380
2022-02-17,31991294280
2022-02-18,31433570520
2022-02-22,32110188880
2022-02-23,31490856100
2022-02-24,32674397800
2022-02-25,33168350820
2022-02-28,32792211540
2022-03-01,34229755340
2022-03-02,34710738040
2022-03-03,35239278580
2022-03-04,35765657400
2022-03-07,35873743400
2022-03-08,35117141400
2022-03-09,35256572340
2022-03-10,35536515080
2022-03-11,34682635680
2022-03-14,34663180200
2022-03-15,34829632640
2022-03-16,35220903960
2022-03-17,35675946020
2022-03-18,35736474180
2022-03-21,35408973600
2022-03-22,34882594780
2022-03-23,34639401280
2022-03-24,35172265260
2022-03-25,35559213140
2022-03-28,36088834540
2022-03-29,36831385360
2022-03-30,37071336280
2022-03-31,37111185000
2022-04-01,37812210000
2022-04-04,38295378000
2022-04-05,38887474500
2022-04-06,39914206500
2022-04-07,39827926500
2022-04-08,40197852000
2022-04-11,38966205000
2022-04-12,38230668000
2022-04-13,38244688500
2022-04-14,38327733000
2022-04-18,38390286000
2022-04-19,38924143500
2022-04-20,40127749500
2022-04-21,39921756000
2022-04-22,39511926000
2022-04-25,38819529000
2022-04-26,37876920000
2022-04-27,37625629500
2022-04-28,38744034000
2022-04-29,37435813500
2022-05-02,36440358000
2022-05-03,37628865000
2022-05-04,37935159000
2022-05-05,36924604500
2022-05-06,36894406500
2022-05-09,34846335000
2022-05-10,34009418999
2022-05-11,33978142500
2022-05-12,34878690000
2022-05-13,36040234500
2022-05-16,35421175500
2022-05-17,35091154500
2022-05-18,33874606499
2022-05-19,34416013500
2022-05-20,35225967000
2022-05-23,36032685000
2022-05-24,37431499500
2022-05-25,37354926000
2022-05-26,36501832500
2022-05-27,37484346000
2022-05-31,36303388500
2022-06-01,35706978000
2022-06-02,36234364500
2022-06-03,35543046000
2022-06-06,35986309500
2022-06-07,36436044000
2022-06-08,36436044000
2022-06-09,35984152500
2022-06-10,35108410500
2022-06-13,33293295000
2022-06-14,32037921000
2022-06-15,32504911500
2022-06-16,31370329500
2022-06-17,31496514000
2022-06-21,32704434000
2022-06-22,33621159000
2022-06-23,35141844000
2022-06-24,35345680500
2022-06-27,34988697000
2022-06-28,33973828500
2022-06-29,34213255500
2022-06-30,34538515800
2022-07-01,35661921360
2022-07-05,35041404360
2022-07-06,35302561080
2022-07-07,35216228280
2022-07-08,34987446360
2022-07-11,34998237960
2022-07-12,34363691880
2022-07-13,34539594960
2022-07-14,34318367160
2022-07-15,34614057000
2022-07-18,33832745160
2022-07-19,34832047320
2022-07-20,33978431760
2022-07-21,34591394640
2022-07-22,34620531960
2022-07-25,34580603040
2022-07-26,34949675760
2022-07-27,34582761360
2022-07-28,36116247720
2022-07-29,36237113640
2022-08-01,35919840600
2022-08-02,36493953720
2022-08-03,37109074920
2022-08-04,37369152480
2022-08-05,37274186400
2022-08-08,37228861680
2022-08-09,37292532120
2022-08-10,37809449760
2022-08-11,37068066840
2022-08-12,37774916640
2022-08-15,38324209080
2022-08-16,37558005480
2022-08-17,37422031320
2022-08-18,37163032920
2022-08-19,37175982840
2022-08-22,36581365680
2022-08-23,36016965000
2022-08-24,35932790520
2022-08-25,36578128200
2022-08-26,35642496480
2022-08-29,35765520720
2022-08-30,35031691920
2022-08-31,35099679000
2022-09-01,35223782400
2022-09-02,34339950359
2022-09-06,34486716120
2022-09-07,35305798560
2022-09-08,35527026360
2022-09-09,35695375320
2022-09-12,35977036080
2022-09-13,34266567479
2022-09-14,34125197520
2022-09-15,33184170000
2022-09-16,33642813000
2022-09-19,33628783920
2022-09-20,32637035880
2022-09-21,32402858160
2022-09-22,31866515640
2022-09-23,31810399319
2022-09-26,30915775680
2022-09-27,30670806359
2022-09-28,31458593160
2022-09-29,30461449319
2022-09-30,30735937699
2022-10-03,31198083540
2022-10-04,31682904760
2022-10-05,30570731360
2022-10-06,28940263559
2022-10-07,28333427199
2022-10-10,27690958100
2022-10-11,27559224940
2022-10-12,26409259240
2022-10-13,26967505500
2022-10-14,26141473800
2022-10-17,27333550920
2022-10-18,27886398280
2022-10-19,27263365220
2022-10-20,26774224880
2022-10-21,26800139600
2022-10-24,26707278520
2022-10-25,27707154800
2022-10-26,27942546839
2022-10-27,28100194720
2022-10-28,29155139780
2022-10-31,29143262199
2022-11-01,29776013280
2022-11-02,28975896300
2022-11-03,29186453400
2022-11-04,29403489180
2022-11-07,29925022920
2022-11-08,30099947280
2022-11-09,29664795940
2022-11-10,32055428860
2022-11-11,32175284440
2022-11-14,31249912980
2022-11-15,31872946040
2022-11-16,31963647559
2022-11-17,31082547080
2022-11-18,31387045040
2022-11-21,31920456360
2022-11-22,31752010680
2022-11-23,32135332580
2022-11-25,32019796120
2022-11-28,31665628280
2022-11-29,31804919900
2022-11-30,32317815400
2022-12-01,32524053379
2022-12-02,31880504500
2022-12-05,31693702559
2022-12-06,31171089040
2022-12-07,31065270600
2022-12-08,31234796059
2022-12-09,31118179820
2022-12-12,31370848339
2022-12-13,32553207440
2022-12-14,31787643420
2022-12-15,31167849699
2022-12-16,30265153620
2022-12-19,29959575879
2022-12-20,30056756080
2022-12-21,30307265040
2022-12-22,30243558019
2022-12-23,30504864780
2022-12-27,30503785000
2022-12-28,30093468600
2022-12-29,30761852420
2022-12-30,30267313180
2023-01-03,30465109680
2023-01-04,31642667160
2023-01-05,30425100840
2023-01-06,31515071400
2023-01-09,31508583480
2023-01-10,31772425560
2023-01-11,33098123879
2023-01-12,33135970080
2023-01-13,33147864600
2023-01-17,32744532240
2023-01-18,31626447360
2023-01-19,31839467400
2023-01-20,32094658920
2023-01-23,30954947639
2023-01-24,31078218120
2023-01-25,31536697799
2023-01-26,31475062560
2023-01-27,31253391959
2023-01-30,31379906400
2023-01-31,32172513959
2023-02-01,32566114440
2023-02-02,33314387879
2023-02-03,32198465639
2023-02-06,31982201639
2023-02-07,31696733160
2023-02-08,31657805639
2023-02-09,31299888719
2023-02-10,31303132680
2023-02-13,31523721959
2023-02-14,31057673040
2023-02-15,31215545760
2023-02-16,30665153879
2023-02-17,30411043680
2023-02-21,29497328280
2023-02-22,28006188000
2023-02-23,28712289959
2023-02-24,27878592240
2023-02-27,28103506799
2023-02-28,28044034200
2023-03-01,27563928120
2023-03-02,27828851520
2023-03-03,28152166200
2023-03-06,27700174440
2023-03-07,26608041240
2023-03-08,27120586920
2023-03-09,26359337640
2023-03-10,25964655840
2023-03-13,26930274600
2023-03-14,27118424280
2023-03-15,27719638200
2023-03-16,27945634080
2023-03-17,27679629360
2023-03-20,27812631719
2023-03-21,27556358880
2023-03-22,26623179720
2023-03-23,26697790800
2023-03-24,27726126120
2023-03-27,27162758400
2023-03-28,27111936360
2023-03-29,27483910440
2023-03-30,27811550400
2023-03-31,28288239850
2023-04-03,27633775650
2023-04-04,27819062700
2023-04-05,27978344549
2023-04-06,28137626400
2023-04-10,28360837700
2023-04-11,28605720000
2023-04-12,28353252850
2023-04-13,28751999250
2023-04-14,28013018149
2023-04-17,28516868900
2023-04-18,28502782750
2023-04-19,28748748600
2023-04-20,28023853650
2023-04-21,27834232400
2023-04-24,27697705100
2023-04-25,27264285100
2023-04-26,27110421000
2023-04-27,27830981750
2023-04-28,28268735950
2023-05-01,28284989200
2023-05-02,26762601450
2023-05-03,26104886600
2023-05-04,25820996500
2023-05-05,25960774450
2023-05-08,25260801150
2023-05-09,25368072600
2023-05-10,25685552750
2023-05-11,25252132750
2023-05-12,25648712050
2023-05-15,25493764400
2023-05-16,25115605450
2023-05-17,25421166550
2023-05-18,25453673050
2023-05-19,25287889900
2023-05-22,25621623300
2023-05-23,24968242650
2023-05-24,24297525200
2023-05-25,24022303500
2023-05-26,24249849000
2023-05-30,24037473200
2023-05-31,24030971900
2023-06-01,23912864950
2023-06-02,24450305750
2023-06-05,24300775850
2023-06-06,24259600950
2023-06-07,24674600600
2023-06-08,24811127900
2023-06-09,24284522600
2023-06-12,24539156850
2023-06-13,24870723150
2023-06-14,24902146100
2023-06-15,25349652250
2023-06-16,24983412350
2023-06-20,24336533000
2023-06-21,23967042450
2023-06-22,24117655900
2023-06-23,24171833400
2023-06-26,24307277150
2023-06-27,24434052500
2023-06-28,24636676350
2023-06-29,24886976400
2023-06-30,25116526480
2023-07-03,25362533190
2023-07-05,26114641810
2023-07-06,25898979540
