,SNPS
2018-07-17,13677413900
2018-07-18,13652170600
2018-07-19,13626927300
2018-07-20,13615048100
2018-07-23,13637321600
2018-07-24,13656625300
2018-07-25,13833328400
2018-07-26,13831843500
2018-07-27,13747204200
2018-07-30,13264611700
2018-07-31,13338305640
2018-08-01,13386033000
2018-08-02,13521757680
2018-08-03,13593348720
2018-08-06,13770834840
2018-08-07,13818562200
2018-08-08,13852866240
2018-08-09,13933406160
2018-08-10,13949812440
2018-08-13,13851374760
2018-08-14,13900593600
2018-08-15,13817070720
2018-08-16,13933406160
2018-08-17,13921474320
2018-08-20,13952795400
2018-08-21,14007980160
2018-08-22,14119841160
2018-08-23,15017712120
2018-08-24,15232485240
2018-08-27,15232485240
2018-08-28,15192215280
2018-08-29,15238451160
2018-08-30,15217570440
2018-08-31,15233976720
2018-09-04,15186249359
2018-09-05,15014729160
2018-09-06,15180283440
2018-09-07,15220553400
2018-09-10,15301093320
2018-09-11,15278721120
2018-09-12,15226519320
2018-09-13,15333905880
2018-09-14,15320482560
2018-09-17,14925240359
2018-09-18,14855140800
2018-09-19,14756703120
2018-09-20,14881987440
2018-09-21,14798464560
2018-09-24,14828294160
2018-09-25,14741788320
2018-09-26,14616504000
2018-09-27,14713450200
2018-09-28,14707484280
2018-10-01,14597114760
2018-10-02,14462881560
2018-10-03,14516574840
2018-10-04,14113875240
2018-10-05,13900593600
2018-10-08,13615720920
2018-10-09,13550095800
2018-10-10,12947537880
2018-10-11,12789441000
2018-10-12,13142921760
2018-10-15,12957978240
2018-10-16,13309967520
2018-10-17,13359186359
2018-10-18,13210038359
2018-10-19,13139938800
2018-10-22,13248816840
2018-10-23,13779783720
2018-10-24,13089228480
2018-10-25,13369626720
2018-10-26,13051941480
2018-10-29,12960961200
2018-10-30,13096685880
2018-10-31,13365754640
2018-11-01,13456820320
2018-11-02,13370233280
2018-11-05,13435920000
2018-11-06,13476227760
2018-11-07,13916627360
2018-11-08,14083829920
2018-11-09,13936034800
2018-11-12,13397105120
2018-11-13,13420991200
2018-11-14,13373219040
2018-11-15,13668809280
2018-11-16,13456820320
2018-11-19,12795474480
2018-11-20,12714858960
2018-11-21,12937298080
2018-11-23,12777559920
2018-11-26,13182130400
2018-11-27,12982084480
2018-11-28,13503099600
2018-11-29,13364261760
2018-11-30,13725538720
2018-12-03,13868855200
2018-12-04,13353811600
2018-12-06,13613572720
2018-12-07,13110472159
2018-12-10,13337389920
2018-12-11,13297082159
2018-12-12,13400090880
2018-12-13,13329925520
2018-12-14,13085093200
2018-12-17,12783531440
2018-12-18,12788010080
2018-12-19,12558106560
2018-12-20,12495405600
2018-12-21,12062470400
2018-12-24,11829581120
2018-12-26,12359553520
2018-12-27,12426733120
2018-12-28,12486448320
2018-12-31,12576021120
2019-01-02,12547656400
2019-01-03,12108749680
2019-01-04,12525263200
2019-01-07,12802938880
2019-01-08,12853696800
2019-01-09,12982084480
2019-01-10,13110472159
2019-01-11,13094050480
2019-01-14,13049264080
2019-01-15,13207509360
2019-01-16,13279167600
2019-01-17,13307532320
2019-01-18,13658359120
2019-01-22,13404569520
2019-01-23,13432934240
2019-01-24,13647908960
2019-01-25,13965892400
2019-01-28,13682245200
2019-01-29,13486677920
2019-01-30,13798689840
2019-01-31,13975615200
2019-02-01,14191200480
2019-02-04,14605902720
2019-02-05,14778071520
2019-02-06,14932274880
2019-02-07,14739146400
2019-02-08,14884367040
2019-02-11,14802025440
2019-02-12,15209242080
2019-02-13,15070009920
2019-02-14,15062524320
2019-02-15,15218224800
2019-02-19,15249664320
2019-02-20,15417341760
2019-02-21,15191276640
2019-02-22,15315537600
2019-02-25,15403867680
2019-02-26,15355959839
2019-02-27,15364942560
2019-02-28,15222716160
2019-03-01,15448781280
2019-03-04,15420336000
2019-03-05,15477226560
2019-03-06,15522140160
2019-03-07,15459261120
2019-03-08,15450278400
2019-03-11,15781141920
2019-03-12,16004212800
2019-03-13,16113502560
2019-03-14,16168896000
2019-03-15,16344059040
2019-03-18,16365018720
2019-03-19,16347053280
2019-03-20,16359030240
2019-03-21,16903981920
2019-03-22,16514730720
2019-03-25,16671928320
2019-03-26,16827628800
2019-03-27,16841102880
2019-03-28,17056688160
2019-03-29,17239336800
2019-04-01,17601639840
2019-04-02,17592657120
2019-04-03,17579183040
2019-04-04,17255805120
2019-04-05,17454922080
2019-04-08,17430968160
2019-04-09,17469893280
2019-04-10,17558223360
2019-04-11,17630085120
2019-04-12,17694461280
2019-04-15,17601639840
2019-04-16,17475881760
2019-04-17,17372580480
2019-04-18,17363597760
2019-04-22,17514806880
2019-04-23,17948971680
2019-04-24,17945977440
2019-04-25,17920526400
2019-04-26,17983405440
2019-04-29,17944480320
2019-04-30,18176892840
2019-05-01,18028271070
2019-05-02,18119846100
2019-05-03,18262462950
2019-05-06,18244448190
2019-05-07,17950207110
2019-05-08,17918681280
2019-05-09,17849624700
2019-05-10,17987737860
2019-05-13,17399255700
2019-05-14,17675482020
2019-05-15,18049288290
2019-05-16,18490649910
2019-05-17,18223430970
2019-05-20,17265646230
2019-05-21,17381240940
2019-05-22,17277656070
2019-05-23,17565892230
2019-05-24,17520855330
2019-05-28,17696499240
2019-05-29,17447295060
2019-05-30,17570395920
2019-05-31,17480322120
2019-06-03,17025449430
2019-06-04,17722020150
2019-06-05,18161880540
2019-06-06,18333020760
2019-06-07,18600239700
2019-06-10,18948525060
2019-06-11,18936515220
2019-06-12,19026589020
2019-06-13,18912495540
2019-06-14,18735350400
2019-06-17,18693315960
2019-06-18,18894480780
2019-06-19,19163200950
2019-06-20,19517491230
2019-06-21,19341847320
2019-06-24,19232257530
2019-06-25,18711330720
2019-06-26,18612249540
2019-06-27,18858451260
2019-06-28,19319328870
2019-07-01,19730665890
2019-07-02,20035415580
2019-07-03,20250091469
2019-07-05,20326654200
2019-07-08,20356678800
2019-07-09,20395710780
2019-07-10,20652421110
2019-07-11,20482782120
2019-07-12,20628401430
2019-07-15,20635907580
2019-07-16,20403216930
2019-07-17,20379197250
2019-07-18,20422732920
2019-07-19,20265103770
2019-07-22,20329656660
2019-07-23,20440747680
2019-07-24,20659927260
2019-07-25,20641912500
2019-07-26,20580362070
2019-07-29,20448253830
2019-07-30,20322150510
2019-07-31,19962722920
2019-08-01,19926634840
2019-08-02,19449971450
2019-08-05,18761290590
2019-08-06,18980826410
2019-08-07,19102623680
2019-08-08,19843932990
2019-08-09,19698077000
2019-08-12,19271034720
2019-08-13,19866488040
2019-08-14,19053002570
2019-08-15,19140215430
2019-08-16,19394335660
2019-08-19,19538687980
2019-08-20,19541695320
2019-08-21,19824385280
2019-08-22,20901013000
2019-08-23,20307063350
2019-08-26,20543139540
2019-08-27,20553665230
2019-08-28,20562687250
2019-08-29,21248360770
2019-08-30,21323544270
2019-09-03,20941612090
2019-09-04,21279937840
2019-09-05,21946063650
2019-09-06,21879902170
2019-09-09,21240842420
2019-09-10,20337136750
2019-09-11,20245412879
2019-09-12,20658922129
2019-09-13,20245412879
2019-09-16,20034899080
2019-09-17,20555168900
2019-09-18,20525095500
2019-09-19,20619826710
2019-09-20,20407809240
2019-09-23,20616819370
2019-09-24,20522088160
2019-09-25,20959656129
2019-09-26,21162651580
2019-09-27,20481489070
2019-09-30,20637870750
2019-10-01,20448408330
2019-10-02,20045424770
2019-10-03,20454423010
2019-10-04,20867932260
2019-10-07,20734105629
2019-10-08,20140155980
2019-10-09,20418334930
2019-10-10,20783726740
2019-10-11,20842369870
2019-10-14,20878457950
2019-10-15,21150622220
2019-10-16,20861917580
2019-10-17,20574716610
2019-10-18,20292026650
2019-10-21,20552161560
2019-10-22,19866488040
2019-10-23,20143163320
2019-10-24,20708543240
2019-10-25,20621330379
2019-10-28,20643885430
2019-10-29,20552161560
2019-10-30,20692002870
2019-10-31,20395623000
2019-11-01,20448208400
2019-11-04,20398627880
2019-11-05,20377593720
2019-11-06,20518823080
2019-11-07,20317496120
2019-11-08,20464735240
2019-11-11,20705125640
2019-11-12,20867389159
2019-11-13,20913964800
2019-11-14,20753203720
2019-11-15,20990589240
2019-11-18,20918472120
2019-11-19,21297087000
2019-11-20,21160364960
2019-11-21,20849359880
2019-11-22,20340032720
2019-11-25,20762218360
2019-11-26,21044677080
2019-11-27,21300091880
2019-11-29,21190413760
2019-12-02,20356559560
2019-12-03,20314491240
2019-12-04,20434686440
2019-12-05,19814178720
2019-12-06,20164247240
2019-12-09,19868266560
2019-12-10,19773612840
2019-12-11,19844227520
2019-12-12,20415154720
2019-12-13,20538354800
2019-12-16,20523330400
2019-12-17,20574413360
2019-12-18,20748696400
2019-12-19,20959038000
2019-12-20,21016130720
2019-12-23,21020638040
2019-12-24,20765223240
2019-12-26,21044677080
2019-12-27,21127311280
2019-12-30,20898940400
2019-12-31,20913964800
2020-01-02,21465360280
2020-01-03,21298589440
2020-01-06,21331643120
2020-01-07,21478882240
2020-01-08,21914589840
2020-01-09,22336775480
2020-01-10,22305224240
2020-01-13,22526082920
2020-01-14,22264658360
2020-01-15,22222590040
2020-01-16,22490024360
2020-01-17,22816053840
2020-01-21,23074473520
2020-01-22,23048932040
2020-01-23,23281810240
2020-01-24,23145088200
2020-01-27,22593692720
2020-01-28,22844600200
2020-01-29,22602707360
2020-01-30,22659800080
2020-01-31,22214563470
2020-02-03,22628705220
2020-02-04,23464518570
2020-02-05,23223563370
2020-02-06,23307897690
2020-02-07,23234105160
2020-02-10,23631681240
2020-02-11,23827457340
2020-02-12,24023233440
2020-02-13,24301837890
2020-02-14,24600019950
2020-02-18,24535263240
2020-02-19,24846999030
2020-02-20,23354582760
2020-02-21,22488650010
2020-02-24,21978126180
2020-02-25,21408869520
2020-02-26,21390797880
2020-02-27,20606187510
2020-02-28,20771844210
2020-03-02,21329053110
2020-03-03,21101651640
2020-03-04,22110651540
2020-03-05,21481156079
2020-03-06,20740218840
2020-03-09,19231236900
2020-03-10,20359208430
2020-03-11,19839648780
2020-03-12,17943632550
2020-03-13,19559538360
2020-03-16,16979811750
2020-03-17,18014413140
2020-03-18,17202695310
2020-03-19,17312631120
2020-03-20,16565670000
2020-03-23,16336762560
2020-03-24,18166516110
2020-03-25,18270428040
2020-03-26,19271898090
2020-03-27,18731254860
2020-03-30,19473698070
2020-03-31,19395387630
2020-04-01,18969198120
2020-04-02,19374304050
2020-04-03,18756856350
2020-04-06,20467638270
2020-04-07,20407399470
2020-04-08,20910393450
2020-04-09,20568538260
2020-04-13,21103157610
2020-04-14,22202515710
2020-04-15,22012763490
2020-04-16,22865142510
2020-04-17,23339523060
2020-04-20,22741652970
2020-04-21,21812469480
2020-04-22,22697979840
2020-04-23,22889238030
2020-04-24,23045858910
2020-04-27,23213021579
2020-04-28,22865142510
2020-04-29,23795831970
2020-04-30,23780426240
2020-05-01,22648313279
2020-05-04,22866260160
2020-05-05,23344532480
2020-05-06,23736534160
2020-05-07,24055886880
2020-05-08,24242049840
2020-05-11,24455456160
2020-05-12,23999129880
2020-05-13,23641182400
2020-05-14,23887886160
2020-05-15,24024102960
2020-05-18,24196644240
2020-05-19,24522051040
2020-05-20,25044215440
2020-05-21,25501298480
2020-05-22,25897840720
2020-05-26,25507352560
2020-05-27,25793407840
2020-05-28,26342815600
2020-05-29,27381090320
2020-06-01,27636875200
2020-06-02,27700443040
2020-06-03,27880551920
2020-06-04,27614172400
2020-06-05,27692875440
2020-06-08,28275580640
2020-06-09,28699366240
2020-06-10,28669095840
2020-06-11,27170711040
2020-06-12,27182819200
2020-06-15,27856335600
2020-06-16,28174174800
2020-06-17,28600987440
2020-06-18,28738717760
2020-06-19,27916876400
2020-06-22,29251801040
2020-06-23,29191260240
2020-06-24,28635798400
2020-06-25,28709960880
2020-06-26,28820447840
2020-06-29,28714501440
2020-06-30,29513640000
2020-07-01,29801208800
2020-07-02,29904128160
2020-07-06,30178075279
2020-07-07,29911695760
2020-07-08,30494400960
2020-07-09,30959051600
2020-07-10,29969209520
2020-07-13,29384990800
2020-07-14,29556018560
2020-07-15,29415261200
2020-07-16,29244233440
2020-07-17,29707370560
2020-07-20,30557968800
2020-07-21,30223480880
2020-07-22,30370292320
2020-07-23,29937425600
2020-07-24,29266936240
2020-07-27,29829965680
2020-07-28,29498504800
2020-07-29,30031263840
2020-07-30,30170507680
2020-07-31,30350967780
2020-08-03,30896377200
2020-08-04,30751645650
2020-08-05,30707464440
2020-08-06,30814108740
2020-08-07,30285457710
2020-08-10,29805558359
2020-08-11,29104752960
2020-08-12,29607504660
2020-08-13,29913726150
2020-08-14,29884779840
2020-08-17,30501793290
2020-08-18,30483511410
2020-08-19,30198618780
2020-08-20,32779410840
2020-08-21,32465571900
2020-08-24,32567645730
2020-08-25,32933283330
2020-08-26,33481739730
2020-08-27,33085632330
2020-08-28,33439082010
2020-08-31,33714833700
2020-09-01,34330323660
2020-09-02,34942766640
2020-09-03,32723041710
2020-09-04,31837894020
2020-09-08,30315927510
2020-09-09,31281820170
2020-09-10,30969504720
2020-09-11,30506363760
2020-09-14,31313813460
2020-09-15,32138021550
2020-09-16,31514914140
2020-09-17,30753169140
2020-09-18,30154437570
2020-09-21,30771451020
2020-09-22,31201075200
2020-09-23,30143773140
2020-09-24,30699846990
2020-09-25,31764766500
2020-09-28,32395491359
2020-09-29,32346739680
2020-09-30,32599639020
2020-10-01,33073444410
2020-10-02,32305605450
2020-10-05,33004887359
2020-10-06,32654484660
2020-10-07,33445175970
2020-10-08,33369001470
2020-10-09,33946404180
2020-10-12,34877256570
2020-10-13,34762994820
2020-10-14,34554276690
2020-10-15,34740142470
2020-10-16,34504001520
2020-10-19,34182545130
2020-10-20,34491813600
2020-10-21,34651780050
2020-10-22,34304424330
2020-10-23,34543612260
2020-10-26,33612759870
2020-10-27,33960115590
2020-10-28,33184659180
2020-10-29,33434511540
2020-10-30,32581357140
2020-11-02,32906018440
2020-11-03,33814906520
2020-11-04,35579308380
2020-11-05,36684918880
2020-11-06,36870966440
2020-11-09,35652507420
2020-11-10,33447386340
2020-11-11,34296800200
2020-11-12,34122952480
2020-11-13,34499622540
2020-11-16,33906405320
2020-11-17,33732557600
2020-11-18,33273538620
2020-11-19,33744757440
2020-11-20,33322337980
2020-11-23,32939568000
2020-11-24,32861794020
2020-11-25,33095115960
2020-11-27,34376099160
2020-11-30,34693295000
2020-12-01,35077589960
2020-12-02,34269350560
2020-12-03,35756206060
2020-12-04,36123726240
2020-12-07,36472946660
2020-12-08,36410422480
2020-12-09,35496959460
2020-12-10,35710456660
2020-12-11,36049002220
2020-12-14,36425672280
2020-12-15,37017364520
2020-12-16,37834753800
2020-12-17,38168724420
2020-12-18,38886990000
2020-12-21,38771091520
2020-12-22,39352108900
2020-12-23,38841240600
2020-12-24,39082187439
2020-12-28,39063887680
2020-12-29,38707042360
2020-12-30,39178261180
2020-12-31,39533581520
2021-01-04,38841240600
2021-01-05,39480207220
2021-01-06,38078750600
2021-01-07,39472582320
2021-01-08,40076474400
2021-01-11,39715054140
2021-01-12,39432932840
2021-01-13,39213335720
2021-01-14,39330759180
2021-01-15,39484782160
2021-01-19,40899963600
2021-01-20,41697528140
2021-01-21,41612129260
2021-01-22,41195809720
2021-01-25,41118035740
2021-01-26,40578192820
2021-01-27,38815315940
2021-01-28,39521381680
2021-01-29,38955614100
2021-02-01,40253728250
2021-02-02,41199096000
2021-02-03,40504197250
2021-02-04,41249495249
2021-02-05,41681707000
2021-02-08,42225408000
2021-02-09,42481986000
2021-02-10,42284970750
2021-02-11,43786257500
2021-02-12,44609445249
2021-02-16,44392575750
2021-02-17,43337246000
2021-02-18,41380838750
2021-02-19,40940990750
2021-02-22,38897530250
2021-02-23,38671497250
2021-02-24,39812353000
2021-02-25,37278645250
2021-02-26,37449697250
2021-03-01,38818113250
2021-03-02,37855945750
2021-03-03,36185134250
2021-03-04,35096205000
2021-03-05,34790755000
2021-03-08,33368885250
2021-03-09,34882390000
2021-03-10,34949589000
2021-03-11,35777358500
2021-03-12,35042751250
2021-03-15,35870520750
2021-03-16,35745286250
2021-03-17,35983537250
2021-03-18,34728137750
2021-03-19,34799918500
2021-03-22,35803321750
2021-03-23,35910229250
2021-03-24,35592561250
2021-03-25,35381800750
2021-03-26,37073993750
2021-03-29,36724253500
2021-03-30,36592910000
2021-03-31,37842200500
2021-04-01,38827276750
2021-04-05,39725299750
2021-04-06,39305306000
2021-04-07,39250325000
2021-04-08,39862752250
2021-04-09,39991041250
2021-04-12,39410686250
2021-04-13,40003259250
2021-04-14,39493157749
2021-04-15,40033804250
2021-04-16,39826098250
2021-04-19,38278994000
2021-04-20,38207213250
2021-04-21,38572226000
2021-04-22,37907872250
2021-04-23,38402701250
2021-04-26,39231998000
2021-04-27,38440882500
2021-04-28,38390483250
2021-04-29,38564589750
2021-04-30,37710003100
2021-05-03,37366574350
2021-05-04,36185179450
2021-05-05,36244707100
2021-05-06,36244707100
2021-05-07,36913248400
2021-05-10,35470847650
2021-05-11,35841750700
2021-05-12,34883202900
2021-05-13,35237316100
2021-05-14,36586609500
2021-05-17,36021860000
2021-05-18,35873804050
2021-05-19,36229443600
2021-05-20,37351310850
2021-05-21,36937670000
2021-05-24,37942008300
2021-05-25,39048612050
2021-05-26,38812027800
2021-05-27,38863923700
2021-05-28,38821185900
2021-06-01,38741815700
2021-06-02,38624286750
2021-06-03,38248804650
2021-06-04,39056243800
2021-06-07,38554074650
2021-06-08,38920398650
2021-06-09,39083718100
2021-06-10,40001054450
2021-06-11,40153689450
2021-06-14,40675701150
2021-06-15,40309377149
2021-06-16,39900315350
2021-06-17,40469643900
2021-06-18,40579541100
2021-06-21,40417748000
2021-06-22,40976392100
2021-06-23,41037446100
2021-06-24,41791463000
2021-06-25,41054235950
2021-06-28,41826569049
2021-06-29,42154734300
2021-06-30,42095206650
2021-07-01,42296684850
2021-07-02,42609586600
2021-07-06,42629429150
2021-07-07,42716431100
2021-07-08,42563796100
2021-07-09,42852276250
2021-07-12,42518005600
2021-07-13,42446267149
2021-07-14,42597375800
2021-07-15,42383686800
2021-07-16,42212735600
2021-07-19,41895254800
2021-07-20,42415740150
2021-07-21,42466109700
2021-07-22,42982016000
2021-07-23,43511659450
2021-07-26,43331550150
2021-07-27,42914856600
2021-07-28,43301023150
2021-07-29,43581871549
2021-07-30,43957353650
2021-08-02,43984772520
2021-08-03,44227934400
2021-08-04,44578148680
2021-08-05,44839662400
2021-08-06,44721904760
2021-08-09,44564384800
2021-08-10,44082649000
2021-08-11,44189701400
2021-08-12,44685201080
2021-08-13,44827427840
2021-08-16,45026239440
2021-08-17,44598029840
2021-08-18,44446627160
2021-08-19,48324982680
2021-08-20,48461092160
2021-08-23,49078937440
2021-08-24,49695253400
2021-08-25,49704429320
2021-08-26,49933827320
2021-08-27,50744366920
2021-08-30,51122108959
2021-08-31,50810127680
2021-09-01,51022703160
2021-09-02,51651253680
2021-09-03,51483028480
2021-09-07,51434090240
2021-09-08,51475381879
2021-09-09,51010468600
2021-09-10,50848360680
2021-09-13,50710721879
2021-09-14,50863653879
2021-09-15,51398915879
2021-09-16,51290334160
2021-09-17,49785483280
2021-09-20,49137051600
2021-09-21,48617082800
2021-09-22,49017764640
2021-09-23,49378684160
2021-09-24,49234928080
2021-09-27,47928888800
2021-09-28,46174758760
2021-09-29,46280281840
2021-09-30,45789370120
2021-10-01,46260400680
2021-10-04,44235581000
2021-10-05,44862602200
2021-10-06,45049179240
2021-10-07,45630320840
2021-10-08,44604147120
2021-10-11,44157585680
2021-10-12,44662261280
2021-10-13,45313751600
2021-10-14,46618261560
2021-10-15,46836954320
2021-10-18,46983769040
2021-10-19,47561852000
2021-10-20,48250046000
2021-10-21,49092701320
2021-10-22,49109523840
2021-10-25,49549968000
2021-10-26,50166283959
2021-10-27,48805189160
2021-10-28,49975118959
2021-10-29,50953883760
2021-11-01,50537425119
2021-11-02,51050705420
2021-11-03,51084413380
2021-11-04,52357654960
2021-11-05,52209033500
2021-11-08,52539984380
2021-11-09,53359700680
2021-11-10,51735589880
2021-11-11,52149278480
2021-11-12,53168178180
2021-11-15,52975123500
2021-11-16,54156434280
2021-11-17,54226914560
2021-11-18,53946525619
2021-11-19,54844383100
2021-11-22,53315267460
2021-11-23,52808115880
2021-11-24,53505257780
2021-11-26,52425070880
2021-11-29,54525689660
2021-11-30,52247338000
2021-12-01,51289725500
2021-12-02,53575738060
2021-12-03,52792794080
2021-12-06,52929158100
2021-12-07,54576251600
2021-12-08,55826510480
2021-12-09,54312716640
2021-12-10,55517010119
2021-12-13,55500156140
2021-12-14,53002702740
2021-12-15,55357663400
2021-12-16,54073696560
2021-12-17,53325992720
2021-12-20,53030281980
2021-12-21,55015987260
2021-12-22,55898522940
2021-12-23,56100770700
2021-12-27,57547148619
2021-12-28,57020078700
2021-12-29,57217729920
2021-12-30,56814766580
2021-12-31,56460833000
2022-01-03,55327019800
2022-01-04,54084421820
2022-01-05,52058879860
2022-01-06,52855613460
2022-01-07,50617098480
2022-01-10,50505249340
2022-01-11,52152342840
2022-01-12,51878082619
2022-01-13,50180427180
2022-01-14,49973582880
2022-01-18,48030778640
2022-01-19,47825466520
2022-01-20,47491451280
2022-01-21,46472551580
2022-01-24,47243238119
2022-01-25,44687561880
2022-01-26,44212586080
2022-01-27,43722288480
2022-01-28,45406154300
2022-01-31,47534445000
2022-02-01,47736523800
2022-02-02,48319796700
2022-02-03,46464345900
2022-02-04,47287970100
2022-02-07,46713882600
2022-02-08,47321649900
2022-02-09,49628716200
2022-02-10,47633953500
2022-02-11,45205946100
2022-02-14,45155426400
2022-02-15,46868503500
2022-02-16,46966481100
2022-02-17,44902827900
2022-02-18,44033276700
2022-02-22,44314962300
2022-02-23,43711787699
2022-02-24,47121102000
2022-02-25,47633953500
2022-02-28,47823785100
2022-03-01,47107323900
2022-03-02,48272338800
2022-03-03,47280315599
2022-03-04,47313995400
2022-03-07,45231971400
2022-03-08,45368221500
2022-03-09,47119571100
2022-03-10,46055595599
2022-03-11,44961002100
2022-03-14,42709048200
2022-03-15,43707195000
2022-03-16,45939247200
2022-03-17,46547014500
2022-03-18,48714768900
2022-03-21,48117717900
2022-03-22,49787929800
2022-03-23,48443799600
2022-03-24,49839980400
2022-03-25,48821931900
2022-03-28,50884054200
2022-03-29,52203690000
2022-03-30,50916203099
2022-03-31,51020304300
2022-04-01,51282088200
2022-04-04,52073563500
2022-04-05,50169123900
2022-04-06,49731286500
2022-04-07,49963983300
2022-04-08,48962774700
2022-04-11,47422689300
2022-04-12,47584964700
2022-04-13,46955764800
2022-04-14,45126339300
2022-04-18,45486100800
2022-04-19,46896059700
2022-04-20,46885343400
2022-04-21,45238095000
2022-04-22,43630650000
2022-04-25,44536942800
2022-04-26,43309161000
2022-04-27,43941422699
2022-04-28,46211747400
2022-04-29,43904681100
2022-05-02,44460605980
2022-05-03,44690012980
2022-05-04,45757520220
2022-05-05,43180514919
2022-05-06,42013597980
2022-05-09,40132460580
2022-05-10,41371258380
2022-05-11,39890818540
2022-05-12,40078932280
2022-05-13,42209358620
2022-05-16,41863718740
2022-05-17,43252395780
2022-05-18,41686310660
2022-05-19,45960927760
2022-05-20,46909143360
2022-05-23,46948907240
2022-05-24,45326235060
2022-05-25,45754461460
2022-05-26,46814321800
2022-05-27,49392856480
2022-05-31,48817809600
2022-06-01,48459934680
2022-06-02,50593419780
2022-06-03,50114723840
2022-06-06,50284485020
2022-06-07,50397659139
2022-06-08,49382150820
2022-06-09,48493581040
2022-06-10,46705735820
2022-06-13,44390254500
2022-06-14,45141180080
2022-06-15,46376919120
2022-06-16,44274021620
2022-06-17,45297176840
2022-06-21,46220922360
2022-06-22,46071043120
2022-06-23,47296076500
2022-06-24,48553226860
2022-06-27,47695244680
2022-06-28,46442682460
2022-06-29,46808204280
2022-06-30,46447270600
2022-07-01,46069513740
2022-07-05,46326449580
2022-07-06,47354192940
2022-07-07,48852985340
2022-07-08,48563932520
2022-07-11,48204528220
2022-07-12,46861732580
2022-07-13,46350919660
2022-07-14,46649148760
2022-07-15,48068413400
2022-07-18,47476543340
2022-07-19,49476972380
2022-07-20,50576596600
2022-07-21,51793983080
2022-07-22,51699161520
2022-07-25,51642574460
2022-07-26,51908686580
2022-07-27,54069700520
2022-07-28,55461436320
2022-07-29,56204715000
2022-08-01,56523097610
2022-08-02,56271041960
2022-08-03,56649889239
2022-08-04,56871392690
2022-08-05,57176914690
2022-08-08,56837785270
2022-08-09,56920276210
2022-08-10,57393835310
2022-08-11,57592424610
2022-08-12,58880199840
2022-08-15,59645532450
2022-08-16,58915334870
2022-08-17,58201941000
2022-08-18,57028736520
2022-08-19,55452243000
2022-08-22,54703714100
2022-08-23,54841199000
2022-08-24,54803008750
2022-08-25,55491960860
2022-08-26,54230155000
2022-08-29,53082919890
2022-08-30,52855306000
2022-08-31,52858361220
2022-09-01,50791504890
2022-09-02,50496676160
2022-09-06,49926877630
2022-09-07,50722762440
2022-09-08,50985511360
2022-09-09,51966236980
2022-09-12,51871525160
2022-09-13,49434987210
2022-09-14,49398324570
2022-09-15,48263310340
2022-09-16,47999033810
2022-09-19,48474120520
2022-09-20,48312193860
2022-09-21,47830996710
2022-09-22,46893044170
2022-09-23,46329356079
2022-09-26,46338521739
2022-09-27,46758614489
2022-09-28,47838634760
2022-09-29,47236756420
2022-09-30,46670013110
2022-10-03,48422181780
2022-10-04,49143213700
2022-10-05,49092802570
2022-10-06,49178348730
2022-10-07,46899154610
2022-10-10,44755917780
2022-10-11,42366735739
2022-10-12,42191060590
2022-10-13,43908094230
2022-10-14,42407981210
2022-10-17,44187646860
2022-10-18,44647457470
2022-10-19,44141818560
2022-10-20,44256389310
2022-10-21,45293636500
2022-10-24,46084938480
2022-10-25,45023249530
2022-10-26,44717727530
2022-10-27,44176953590
2022-10-28,45192814239
2022-10-31,44584912550
2022-11-01,44374599170
2022-11-02,42841445110
2022-11-03,42564075290
2022-11-04,42149544570
2022-11-07,42753052529
2022-11-08,44437083580
2022-11-09,44208482080
2022-11-10,48579342760
2022-11-11,50505691400
2022-11-14,50395962680
2022-11-15,50932414200
2022-11-16,50513311450
2022-11-17,49419072270
2022-11-18,49665961890
2022-11-21,49502892820
2022-11-22,49829030960
2022-11-23,50946130290
2022-11-25,50694668640
2022-11-28,50158217120
2022-11-29,49326107660
2022-11-30,51746235540
2022-12-01,54535173840
2022-12-02,53061456170
2022-12-05,50485879270
2022-12-06,49990576020
2022-12-07,49347443800
2022-12-08,50385294610
2022-12-09,49644625750
2022-12-12,50953750340
2022-12-13,51531350130
2022-12-14,50601704029
2022-12-15,49350491820
2022-12-16,50158217120
2022-12-19,49284959390
2022-12-20,49443456430
2022-12-21,50325858220
2022-12-22,49030449720
2022-12-23,48800324210
2022-12-27,48455897950
2022-12-28,48053559310
2022-12-29,49070073980
2022-12-30,48660115290
2023-01-03,48719551680
2023-01-04,48910052930
2023-01-05,48012411040
2023-01-06,48850616540
2023-01-09,49675105950
2023-01-10,49931139630
2023-01-11,50955274350
2023-01-12,50764773100
2023-01-13,50744960970
2023-01-17,51404857300
2023-01-18,51154919660
2023-01-19,50487403279
2023-01-20,52185150420
2023-01-23,53390642330
2023-01-24,53230621279
2023-01-25,53229097270
2023-01-26,54356864670
2023-01-27,54448305270
2023-01-30,53322061880
2023-01-31,53836151250
2023-02-01,55860238350
2023-02-02,56094606330
2023-02-03,55006469280
2023-02-06,54782754390
2023-02-07,55814582250
2023-02-08,54878632200
2023-02-09,55351933770
2023-02-10,54651873570
2023-02-13,55055169120
2023-02-14,57213180780
2023-02-15,57751922760
2023-02-16,54743185770
2023-02-17,53942682150
2023-02-21,53623089450
2023-02-22,54035516220
2023-02-23,55621304760
2023-02-24,55134306359
2023-02-27,55298668320
2023-02-28,55359543120
2023-03-01,54942550740
2023-03-02,55301712060
2023-03-03,55928722500
