,CINF
2018-07-17,11478485000
2018-07-18,11600510000
2018-07-19,11431302000
2018-07-20,11502890000
2018-07-23,11533803000
2018-07-24,11509398000
2018-07-25,11600510000
2018-07-26,11763210000
2018-07-27,12111388000
2018-07-30,12267580000
2018-07-31,12305001000
2018-08-01,12243175000
2018-08-02,12243175000
2018-08-03,12290358000
2018-08-06,12358691999
2018-08-07,12210635000
2018-08-08,12215516000
2018-08-09,12202500000
2018-08-10,12103253000
2018-08-13,11989363000
2018-08-14,12090237000
2018-08-15,12111388000
2018-08-16,12249683000
2018-08-17,12324525000
2018-08-20,12387978000
2018-08-21,12435161000
2018-08-22,12368454000
2018-08-23,12389605000
2018-08-24,12444923000
2018-08-27,12503495000
2018-08-28,12493733000
2018-08-29,12480716999
2018-08-30,12417263999
2018-08-31,12474209000
2018-09-04,12557186000
2018-09-05,12601115000
2018-09-06,12632028000
2018-09-07,12553932000
2018-09-10,12532781000
2018-09-11,12495360000
2018-09-12,12360319000
2018-09-13,12511630000
2018-09-14,12653179000
2018-09-17,12664568000
2018-09-18,12687346000
2018-09-19,12784966000
2018-09-20,12848419000
2018-09-21,12858181000
2018-09-24,12594607000
2018-09-25,12565321000
2018-09-26,12462820000
2018-09-27,12449804000
2018-09-28,12496987000
2018-10-01,12254402873
2018-10-02,12369841722
2018-10-03,12332446038
2018-10-04,12438129492
2018-10-05,12467395679
2018-10-08,12618604312
2018-10-09,12686892081
2018-10-10,12410489204
2018-10-11,11862561146
2018-10-12,11760129492
2018-10-15,11732489204
2018-10-16,12078805751
2018-10-17,12316187046
2018-10-18,12304805751
2018-10-19,12407237405
2018-10-22,12208877693
2018-10-23,12017021578
2018-10-24,11607294959
2018-10-25,11665827334
2018-10-26,12438129492
2018-10-29,12486906470
2018-10-30,12742172657
2018-10-31,12786071937
2018-11-01,12751928053
2018-11-02,12690143880
2018-11-05,12873870499
2018-11-06,13033208628
2018-11-07,13134014383
2018-11-08,13234820139
2018-11-09,13221812944
2018-11-12,13051093520
2018-11-13,13163280570
2018-11-14,12842978412
2018-11-15,12917769779
2018-11-16,13047841722
2018-11-19,13122633088
2018-11-20,12973050355
2018-11-21,12932402873
2018-11-23,12813712225
2018-11-26,13000690642
2018-11-27,13002316542
2018-11-28,13259208628
2018-11-29,13247827333
2018-11-30,13288474815
2018-12-03,13436431649
2018-12-04,13252705031
2018-12-06,13096618700
2018-12-07,13029956829
2018-12-10,12908014383
2018-12-11,12867366901
2018-12-12,12960043160
2018-12-13,12958417261
2018-12-14,12911266182
2018-12-17,12561697837
2018-12-18,12447884887
2018-12-19,12420244599
2018-12-20,12330820139
2018-12-21,12296676254
2018-12-24,11730863305
2018-12-26,12257654671
2018-12-27,12444633089
2018-12-28,12456014384
2018-12-31,12634944000
2019-01-02,12341184000
2019-01-03,12142080000
2019-01-04,12385248000
2019-01-07,12329760000
2019-01-08,12318336000
2019-01-09,12442368000
2019-01-10,12615360000
2019-01-11,12574560000
2019-01-14,12664320000
2019-01-15,12670848000
2019-01-16,12719808000
2019-01-17,12758976000
2019-01-18,13113120000
2019-01-22,12974400000
2019-01-23,13000512000
2019-01-24,12912384000
2019-01-25,12949920000
2019-01-28,12891168000
2019-01-29,12956448000
2019-01-30,13087008000
2019-01-31,13238784000
2019-02-01,13310592000
2019-02-04,13459104000
2019-02-05,13477056000
2019-02-06,13357920000
2019-02-07,13757760000
2019-02-08,13712064000
2019-02-11,13718592000
2019-02-12,13826304000
2019-02-13,13790400000
2019-02-14,13707168000
2019-02-15,13950336000
2019-02-19,13971552000
2019-02-20,14027040000
2019-02-21,13960128000
2019-02-22,14054784000
2019-02-25,14012352000
2019-02-26,13971552000
2019-02-27,14033568000
2019-02-28,14169023999
2019-03-01,14196768000
2019-03-04,14002560000
2019-03-05,13963392000
2019-03-06,13832832000
2019-03-07,13805088000
2019-03-08,13788768000
2019-03-11,13945440000
2019-03-12,13984608000
2019-03-13,13878528000
2019-03-14,13924223999
2019-03-15,13973184000
2019-03-18,14022144000
2019-03-19,13803456000
2019-03-20,13713696000
2019-03-21,13857312000
2019-03-22,13813248000
2019-03-25,13816512000
2019-03-26,13878528000
2019-03-27,13932384000
2019-03-28,13943808000
2019-03-29,14018880000
2019-04-01,14094423000
2019-04-02,13965416000
2019-04-03,13957251000
2019-04-04,13986645000
2019-04-05,14079726000
2019-04-08,13988278000
2019-04-09,13893564000
2019-04-10,14051965000
2019-04-11,14185871000
2019-04-12,14287117000
2019-04-15,14228329000
2019-04-16,14324676000
2019-04-17,14120551000
2019-04-18,14141780000
2019-04-22,14038901000
2019-04-23,14200567999
2019-04-24,14319777000
2019-04-25,15279980999
2019-04-26,15381227000
2019-04-29,15511867000
2019-04-30,15706194000
2019-05-01,15549426000
2019-05-02,15668635000
2019-05-03,15688230999
2019-05-06,15701295000
2019-05-07,15515133000
2019-05-08,15539628000
2019-05-09,15528197000
2019-05-10,15743753000
2019-05-13,15549426000
2019-05-14,15634342000
2019-05-15,15745386000
2019-05-16,15864595000
2019-05-17,15959309000
2019-05-20,16018097000
2019-05-21,16204259000
2019-05-22,16271212000
2019-05-23,16202626000
2019-05-24,16279377000
2019-05-28,16142205000
2019-05-29,16083417000
2019-05-30,16067087000
2019-05-31,16042592000
2019-06-03,16259780999
2019-06-04,16289175000
2019-06-05,16591280000
2019-06-06,16609242999
2019-06-07,16761112000
2019-06-10,16751314000
2019-06-11,16656600000
2019-06-12,16816634000
2019-06-13,16762745000
2019-06-14,16908082000
2019-06-17,16960338000
2019-06-18,16966870000
2019-06-19,17120372000
2019-06-20,17300002000
2019-06-21,17079547000
2019-06-24,17149766000
2019-06-25,17153032000
2019-06-26,16697425000
2019-06-27,16793772000
2019-06-28,16929311000
2019-07-01,17266384148
2019-07-02,17312370903
2019-07-03,17673695407
2019-07-05,17709827858
2019-07-08,17635920573
2019-07-09,17655629182
2019-07-10,17585006665
2019-07-11,17542304678
2019-07-12,17685192096
2019-07-15,17708185474
2019-07-16,17847788123
2019-07-17,17581721897
2019-07-18,17647417261
2019-07-19,17530807990
2019-07-22,17479894082
2019-07-23,17491390771
2019-07-24,17616211963
2019-07-25,17604715275
2019-07-26,17709827858
2019-07-29,17451973552
2019-07-30,17387920572
2019-07-31,17627708652
2019-08-01,17456900705
2019-08-02,17450331168
2019-08-05,17047947061
2019-08-06,17571867592
2019-08-07,17632635804
2019-08-08,18023523223
2019-08-09,18061298057
2019-08-12,17846145739
2019-08-13,18182834481
2019-08-14,17563655672
2019-08-15,17833006666
2019-08-16,18016953686
2019-08-19,18156556336
2019-08-20,17972609315
2019-08-21,18145059647
2019-08-22,18235390773
2019-08-23,17775523222
2019-08-26,18120423885
2019-08-27,18130278190
2019-08-28,18246887462
2019-08-29,18506384151
2019-08-30,18475178853
2019-09-03,18506384151
2019-09-04,18667337794
2019-09-05,18711682165
2019-09-06,18877562960
2019-09-09,18624635807
2019-09-10,18358569581
2019-09-11,18309298058
2019-09-12,18598357661
2019-09-13,18550728522
2019-09-16,18522807992
2019-09-17,18731390774
2019-09-18,18813509980
2019-09-19,18772450377
2019-09-20,18691973555
2019-09-23,18769165609
2019-09-24,18780662297
2019-09-25,18903841106
2019-09-26,19148556338
2019-09-27,19012238457
2019-09-30,19019640586
2019-10-01,18616979128
2019-10-02,18424614545
2019-10-03,18615348920
2019-10-04,19140276002
2019-10-07,18907156211
2019-10-08,18555031212
2019-10-09,18719682253
2019-10-10,18947911419
2019-10-11,18931609336
2019-10-14,18936499961
2019-10-15,18923458294
2019-10-16,18788151003
2019-10-17,18766958294
2019-10-18,18864770794
2019-10-21,18916937461
2019-10-22,18483302045
2019-10-23,18577854128
2019-10-24,18791411419
2019-10-25,18201276004
2019-10-28,18051296838
2019-10-29,18157260379
2019-10-30,18385489545
2019-10-31,18455588503
2019-11-01,18274635379
2019-11-04,17961635379
2019-11-05,17937182254
2019-11-06,18077380171
2019-11-07,17774161421
2019-11-08,17720364547
2019-11-11,17792093713
2019-11-12,17699171838
2019-11-13,17666567672
2019-11-14,17606249964
2019-11-15,17459531214
2019-11-18,17583427047
2019-11-19,17589947880
2019-11-20,17594838505
2019-11-21,17294880172
2019-11-22,17239453089
2019-11-25,17270427048
2019-11-26,17488874964
2019-11-27,17508437464
2019-11-29,17451380172
2019-12-02,17219890589
2019-12-03,17017744756
2019-12-04,17043828090
2019-12-05,17068281215
2019-12-06,17177505173
2019-12-09,17322593714
2019-12-10,17232932256
2019-12-11,17169354131
2019-12-12,17309552047
2019-12-13,17190546839
2019-12-16,17231302048
2019-12-17,17211739548
2019-12-18,16923192673
2019-12-19,16838421840
2019-12-20,16975359340
2019-12-23,16789515590
2019-12-24,16835161423
2019-12-26,16880807257
2019-12-27,16937864548
2019-12-30,17025895798
2019-12-31,17052103156
2020-01-02,17183460299
2020-01-03,17271031728
2020-01-06,17138052892
2020-01-07,16815335961
2020-01-08,16719656067
2020-01-09,17018047601
2020-01-10,16979126966
2020-01-13,17042372998
2020-01-14,17005074056
2020-01-15,17092645484
2020-01-16,17113727495
2020-01-17,17402388870
2020-01-21,17243462944
2020-01-22,17374820087
2020-01-23,17186703685
2020-01-24,17193190458
2020-01-27,16987235432
2020-01-28,17084537019
2020-01-29,17034264532
2020-01-30,17319682521
2020-01-31,17019669294
2020-02-03,17240219558
2020-02-04,17196433844
2020-02-05,17515907389
2020-02-06,18299185166
2020-02-07,18297563472
2020-02-10,18500275112
2020-02-11,18636497335
2020-02-12,18445137546
2020-02-13,18625145483
2020-02-14,18683526435
2020-02-18,18462976171
2020-02-19,18328375642
2020-02-20,18182423261
2020-02-21,18052687811
2020-02-24,17429957653
2020-02-25,16982370352
2020-02-26,16724521146
2020-02-27,15837455009
2020-02-28,15120666650
2020-03-02,16437481464
2020-03-03,16179632258
2020-03-04,16935341252
2020-03-05,16401804215
2020-03-06,15926648131
2020-03-09,14708756598
2020-03-10,15566632258
2020-03-11,14595238080
2020-03-12,13064359774
2020-03-13,14689296280
2020-03-16,12733534378
2020-03-17,13781148133
2020-03-18,13844394165
2020-03-19,13286531732
2020-03-20,12167563479
2020-03-23,10829666655
2020-03-24,12652449722
2020-03-25,12037828029
2020-03-26,12765968240
2020-03-27,12316759246
2020-03-30,12931380938
2020-03-31,12132360000
2020-04-01,11830055999
2020-04-02,11725536000
2020-04-03,11421624000
2020-04-06,12447528000
2020-04-07,12844704000
2020-04-08,13037664000
2020-04-09,13439664000
2020-04-13,13288512000
2020-04-14,14005680000
2020-04-15,13336752000
2020-04-16,13261176000
2020-04-17,13796640000
2020-04-20,13262784000
2020-04-21,12891336000
2020-04-22,12814152000
2020-04-23,12606720000
2020-04-24,12627624000
2020-04-27,13190424000
2020-04-28,11547048000
2020-04-29,11323536000
2020-04-30,10580640000
2020-05-01,9800760000
2020-05-04,9672120000
2020-05-05,9487200000
2020-05-06,8541696000
2020-05-07,8845608000
2020-05-08,8961384000
2020-05-11,8659080000
2020-05-12,8273160000
2020-05-13,7805232000
2020-05-14,8117183999
2020-05-15,7919400000
2020-05-18,8549736000
2020-05-19,8376072000
2020-05-20,8612448000
2020-05-21,9237960000
2020-05-22,9217056000
2020-05-26,9525792000
2020-05-27,9873120000
2020-05-28,9739656000
2020-05-29,9479160000
2020-06-01,9590112000
2020-06-02,9775032000
2020-06-03,10270296000
2020-06-04,10392504000
2020-06-05,11059824000
2020-06-08,11485944000
2020-06-09,11064648000
2020-06-10,10488984000
2020-06-11,9432528000
2020-06-12,9813624000
2020-06-15,9959952000
2020-06-16,10165776000
2020-06-17,9979248000
2020-06-18,10151304000
2020-06-19,10157736000
2020-06-22,10098240000
2020-06-23,10257432000
2020-06-24,9971208000
2020-06-25,10249392000
2020-06-26,9969600000
2020-06-29,10251000000
2020-06-30,10302427000
2020-07-01,10313690000
2020-07-02,10437583000
2020-07-06,10950854000
2020-07-07,10989470000
2020-07-08,11124626000
2020-07-09,10828570000
2020-07-10,11340232000
2020-07-13,11277481000
2020-07-14,11699038999
2020-07-15,11829368000
2020-07-16,12197829000
2020-07-17,12334594000
2020-07-20,12398954000
2020-07-21,12574335000
2020-07-22,12907398000
2020-07-23,13301603000
2020-07-24,13391707000
2020-07-27,13266205000
2020-07-28,13419060000
2020-07-29,13425496000
2020-07-30,12841429000
2020-07-31,12538937000
2020-08-03,12614560000
2020-08-04,12463313999
2020-08-05,12801204000
2020-08-06,12783505000
2020-08-07,13140703000
2020-08-10,13422278000
2020-08-11,13374008000
2020-08-12,13034509000
2020-08-13,12804422000
2020-08-14,12889699000
2020-08-17,12587207000
2020-08-18,12707882000
2020-08-19,12583988999
2020-08-20,12546982000
2020-08-21,12444006000
2020-08-24,12794768000
2020-08-25,12767415000
2020-08-26,12630650000
2020-08-27,12946013999
2020-08-28,12934751000
2020-08-31,12777069000
2020-09-01,12872000000
2020-09-02,13140703000
2020-09-03,12966931000
2020-09-04,13045772000
2020-09-08,12735235000
2020-09-09,12685356000
2020-09-10,12426307000
2020-09-11,12376428000
2020-09-14,12497103000
2020-09-15,12225182000
2020-09-16,12421480000
2020-09-17,12460096000
2020-09-18,12551809000
2020-09-21,12138296000
2020-09-22,12209092000
2020-09-23,12059455000
2020-09-24,12278279000
2020-09-25,12368383000
2020-09-28,12714318000
2020-09-29,12532501000
2020-09-30,12544559850
2020-10-01,12306443285
2020-10-02,12513990832
2020-10-05,13197771509
2020-10-06,12858294514
2020-10-07,12781067520
2020-10-08,12974135005
2020-10-09,12821289912
2020-10-12,13067450956
2020-10-13,12734409544
2020-10-14,12673271507
2020-10-15,12681315986
2020-10-16,12642702489
2020-10-19,12496292979
2020-10-20,12842205557
2020-10-21,13561381939
2020-10-22,12346665678
2020-10-23,12452852795
2020-10-26,12357927948
2020-10-27,11881694818
2020-10-28,11450510768
2020-10-29,11527737762
2020-10-30,11381328252
2020-11-02,11619444817
2020-11-03,11855952486
2020-11-04,11630707087
2020-11-05,11994317518
2020-11-06,11946050646
2020-11-09,13793062921
2020-11-10,13939472431
2020-11-11,13598386540
2020-11-12,13352225497
2020-11-13,12674880403
2020-11-16,12845423348
2020-11-17,12824507704
2020-11-18,12790720894
2020-11-19,12605697887
2020-11-20,12452852795
2020-11-23,12489857396
2020-11-24,12800374268
2020-11-25,12634658010
2020-11-27,12518817519
2020-11-30,12283918745
2020-12-01,12871165680
2020-12-02,12859903410
2020-12-03,13144677950
2020-12-04,13347398810
2020-12-07,12900125802
2020-12-08,13073886539
2020-12-09,13085148809
2020-12-10,13027228563
2020-12-11,12898516907
2020-12-14,12808418747
2020-12-15,13020792981
2020-12-16,13199380404
2020-12-17,13561381939
2020-12-18,13360269975
2020-12-21,13522768442
2020-12-22,13508288381
2020-12-23,13789845130
2020-12-24,13712618136
2020-12-28,14056921818
2020-12-29,13873507707
2020-12-30,13910512308
2020-12-31,14066570000
2021-01-04,13604500000
2021-01-05,13475700000
2021-01-06,14110040000
2021-01-07,14116480000
2021-01-08,14132580000
2021-01-11,14275870000
2021-01-12,14887670000
2021-01-13,14781410000
2021-01-14,15051890000
2021-01-15,15085700000
2021-01-19,15096970000
2021-01-20,14889280000
2021-01-21,14213080000
2021-01-22,14058519999
2021-01-25,14245280000
2021-01-26,13971580000
2021-01-27,13564250000
2021-01-28,13786430000
2021-01-29,13538490000
2021-02-01,14073010000
2021-02-02,14024710000
2021-02-03,13865320000
2021-02-04,14061740000
2021-02-05,13960309999
2021-02-08,14113260000
2021-02-09,14035980000
2021-02-10,14335440000
2021-02-11,14710570000
2021-02-12,14879620000
2021-02-16,14622019999
2021-02-17,15101800000
2021-02-18,15243480000
2021-02-19,15497860000
2021-02-22,15613780000
2021-02-23,15844010000
2021-02-24,16243290000
2021-02-25,15901970000
2021-02-26,15757070000
2021-03-01,16286760000
2021-03-02,16096780000
2021-03-03,16275490000
2021-03-04,16079070000
2021-03-05,16785860000
2021-03-08,17230220000
2021-03-09,16979059999
2021-03-10,17106250000
2021-03-11,16863140000
2021-03-12,17325210000
2021-03-15,17537730000
2021-03-16,17132010000
2021-03-17,17114300000
2021-03-18,17354190000
2021-03-19,17227000000
2021-03-22,17043460000
2021-03-23,16847040000
2021-03-24,16843820000
2021-03-25,17078880000
2021-03-26,17032190000
2021-03-29,16750440000
2021-03-30,16917880000
2021-03-31,16607799000
2021-04-01,16776954000
2021-04-05,17010549000
2021-04-06,17068545000
2021-04-07,16955775000
2021-04-08,16838172000
2021-04-09,16929999000
2021-04-12,17152317000
2021-04-13,16987995000
2021-04-14,17076600000
2021-04-15,17157150000
2021-04-16,17142651000
2021-04-19,17273142000
2021-04-20,17232867000
2021-04-21,17695224000
2021-04-22,17534124000
2021-04-23,17617896000
2021-04-26,17563122000
2021-04-27,17468073000
2021-04-28,17199036000
2021-04-29,17962650000
2021-04-30,18152748000
2021-05-03,18510390000
2021-05-04,18735930000
2021-05-05,18958248000
2021-05-06,19286892000
2021-05-07,19388385000
2021-05-10,19444770000
2021-05-11,19033965000
2021-05-12,18842256000
2021-05-13,19338444000
2021-05-14,19486656000
2021-05-17,19364220000
2021-05-18,19209564000
2021-05-19,19272393000
2021-05-20,19520487000
2021-05-21,19377108000
2021-05-24,19481823000
2021-05-25,19211175000
2021-05-26,19153179000
2021-05-27,19460880000
2021-05-28,19607481000
2021-06-01,19630035000
2021-06-02,19684809000
2021-06-03,19873296000
2021-06-04,20011842000
2021-06-07,19776636000
2021-06-08,19881351000
2021-06-09,19515654000
2021-06-10,19581705000
2021-06-11,19621980000
2021-06-14,19409328000
2021-06-15,19605870000
2021-06-16,19377108000
2021-06-17,18806814000
2021-06-18,18336402000
2021-06-21,18826146000
2021-06-22,18892197000
2021-06-23,18814869000
2021-06-24,18969525000
2021-06-25,19183788000
2021-06-28,18909918000
2021-06-29,18745596000
2021-06-30,18787482000
2021-07-01,18996912000
2021-07-02,18984024000
2021-07-06,18748818000
2021-07-07,18880920000
2021-07-08,18326736000
2021-07-09,19149957000
2021-07-12,19301391000
2021-07-13,19124181000
2021-07-14,19009800000
2021-07-15,19088739000
2021-07-16,19095183000
2021-07-19,18386343000
2021-07-20,18876087000
2021-07-21,18951804000
2021-07-22,18529722000
2021-07-23,18565164000
2021-07-26,18811647000
2021-07-27,18695655000
2021-07-28,18317070000
2021-07-29,18963081000
2021-07-30,18990468000
2021-08-02,19188621000
2021-08-03,19161234000
2021-08-04,18671490000
2021-08-05,18750429000
2021-08-06,19217619000
2021-08-09,19272393000
2021-08-10,19396440000
2021-08-11,19534986000
2021-08-12,19628424000
2021-08-13,19555929000
2021-08-16,19663866000
2021-08-17,19770192000
2021-08-18,19514043000
2021-08-19,19604259000
2021-08-20,19865241000
2021-08-23,19857186000
2021-08-24,19837854000
2021-08-25,20114946000
2021-08-26,19747638000
2021-08-27,20040840000
2021-08-30,19807245000
2021-08-31,19879740000
2021-09-01,19683198000
2021-09-02,19673532000
2021-09-03,19505988000
2021-09-07,19240173000
2021-09-08,19370664000
2021-09-09,19211175000
2021-09-10,18909918000
2021-09-13,19088739000
2021-09-14,18919584000
2021-09-15,19056519000
2021-09-16,18992079000
2021-09-17,18760095000
2021-09-20,18408897000
2021-09-21,18325125000
2021-09-22,18439506000
2021-09-23,18705321000
2021-09-24,18787482000
2021-09-27,19087128000
2021-09-28,18642492000
2021-09-29,18743985000
2021-09-30,18370175072
2021-10-01,18461849032
2021-10-04,18225426713
2021-10-05,18576039405
2021-10-06,18732045969
2021-10-07,19118041593
2021-10-08,19314256035
2021-10-11,19100350127
2021-10-12,18990984700
2021-10-13,18815678354
2021-10-14,19061750565
2021-10-15,19129299799
2021-10-18,18810853409
2021-10-19,18949168508
2021-10-20,19264398267
2021-10-21,19264398267
2021-10-22,19652002206
2021-10-25,19853041594
2021-10-26,19790317305
2021-10-27,19491170696
2021-10-28,20293719931
2021-10-29,19531378574
2021-11-01,19378588639
2021-11-02,19873949690
2021-11-03,20052472666
2021-11-04,19972056911
2021-11-05,20279245095
2021-11-08,20009048159
2021-11-09,19968840281
2021-11-10,19870733060
2021-11-11,19746892797
2021-11-12,19642352316
2021-11-15,19537811834
2021-11-16,19402713366
2021-11-17,19098741812
2021-11-18,19090700237
2021-11-19,19108391703
2021-11-22,19278873103
2021-11-23,19450962819
2021-11-24,19270831528
2021-11-26,18860711177
2021-11-29,19052100674
2021-11-30,18318708989
2021-12-01,18149835903
2021-12-02,18933085357
2021-12-03,18637155378
2021-12-06,18703096297
2021-12-07,18939518617
2021-12-08,18851061287
2021-12-09,18518140061
2021-12-10,18717571133
2021-12-13,18394299798
2021-12-14,18638763693
2021-12-15,18625897173
2021-12-16,18862319492
2021-12-17,18173960630
2021-12-20,17693074415
2021-12-21,17939146625
2021-12-22,18083894984
2021-12-23,18067811833
2021-12-27,18354091921
2021-12-28,18468282293
2021-12-29,18498840280
2021-12-30,18281717741
2021-12-31,18256252914
2022-01-03,18124855324
2022-01-04,18546289057
2022-01-05,18285096287
2022-01-06,18623204719
2022-01-07,19010987850
2022-01-10,18948493874
2022-01-11,19145590259
2022-01-12,19049445681
2022-01-13,19387554113
2022-01-14,19155204717
2022-01-18,18807481827
2022-01-19,18422903516
2022-01-20,18552698696
2022-01-21,18341180624
2022-01-24,18775433634
2022-01-25,18442132431
2022-01-26,18424505925
2022-01-27,18182542071
2022-01-28,18817096285
2022-01-31,18881192670
2022-02-01,18959710742
2022-02-02,19379542065
2022-02-03,19307433631
2022-02-04,19499722787
2022-02-07,19440433631
2022-02-08,19735277003
2022-02-09,19732072183
2022-02-10,19635927606
2022-02-11,19411590257
2022-02-14,19145590259
2022-02-15,19339481824
2022-02-16,20533276998
2022-02-17,20230421578
2022-02-18,20123060133
2022-02-22,19860264954
2022-02-23,19619903509
2022-02-24,19135975801
2022-02-25,20020505917
2022-02-28,19675987846
2022-03-01,19236927608
2022-03-02,19772132424
2022-03-03,19927566158
2022-03-04,19741686641
2022-03-07,19185650499
2022-03-08,19119951705
2022-03-09,19446843269
2022-03-10,19575036040
2022-03-11,19499722787
2022-03-14,20517252902
2022-03-15,20946698683
2022-03-16,20911445671
2022-03-17,21195072176
2022-03-18,20501228806
2022-03-21,21009192658
2022-03-22,21102132417
2022-03-23,21110144465
2022-03-24,21603686631
2022-03-25,21935385425
2022-03-28,21755915546
2022-03-29,21882505907
2022-03-30,22137289038
2022-03-31,21699216000
2022-04-01,22035972000
2022-04-04,21566748000
2022-04-05,21590688000
2022-04-06,21924252000
2022-04-07,21863604000
2022-04-08,22007243999
2022-04-11,21782208000
2022-04-12,21839664000
2022-04-13,21999264000
2022-04-14,22055124000
2022-04-18,22118964000
2022-04-19,22158864000
2022-04-20,22543500000
2022-04-21,22388688000
2022-04-22,21810936000
2022-04-25,21718368000
2022-04-26,21391188000
2022-04-27,21547596000
2022-04-28,21705600000
2022-04-29,19576536000
2022-05-02,19271700000
2022-05-03,19498332000
2022-05-04,20323464000
2022-05-05,20085660000
2022-05-06,20183016000
2022-05-09,19953192000
2022-05-10,19950000000
2022-05-11,19973940000
2022-05-12,19921272000
2022-05-13,20146308000
2022-05-16,20127156000
2022-05-17,20264412000
2022-05-18,19919676000
2022-05-19,19578132000
2022-05-20,19468008000
2022-05-23,20004264000
2022-05-24,19964364000
2022-05-25,19860624000
2022-05-26,20278776000
2022-05-27,20495831999
2022-05-31,20406456000
2022-06-01,20127156000
2022-06-02,20325060000
2022-06-03,20163864000
2022-06-06,20447952000
2022-06-07,20483064000
2022-06-08,20190996000
2022-06-09,19697832000
2022-06-10,19136040000
2022-06-13,18566268000
2022-06-14,18580632000
2022-06-15,18756192000
2022-06-16,17986920000
2022-06-17,18189612000
2022-06-21,18441780000
2022-06-22,18468912000
2022-06-23,18127368000
2022-06-24,18593400000
2022-06-27,18701928000
2022-06-28,18775344000
2022-06-29,18816840000
2022-06-30,18798840000
2022-07-01,19016880000
2022-07-05,18811480000
2022-07-06,18929980000
2022-07-07,18827280000
2022-07-08,18745120000
2022-07-11,18606080000
2022-07-12,18459140000
2022-07-13,18297980000
2022-07-14,17556960000
2022-07-15,17756040000
2022-07-18,17215680000
2022-07-19,17650180000
2022-07-20,17519040000
2022-07-21,17492180000
2022-07-22,17511140000
2022-07-25,17782900000
2022-07-26,17951960000
2022-07-27,17926680000
2022-07-28,15433440000
2022-07-29,15379720000
2022-08-01,14992620000
2022-08-02,14948380000
2022-08-03,15278600000
2022-08-04,15089000000
2022-08-05,15367080000
2022-08-08,15537720000
2022-08-09,15616720000
2022-08-10,15806320000
2022-08-11,16236080000
2022-08-12,16484140000
2022-08-15,16511000000
2022-08-16,16642140000
2022-08-17,16819100000
2022-08-18,16774860000
2022-08-19,16413040000
2022-08-22,16055960000
2022-08-23,15983280000
2022-08-24,16005400000
2022-08-25,16261360000
2022-08-26,15931140000
2022-08-29,15834760000
2022-08-30,15569320000
2022-08-31,15319679999
2022-09-01,15439760000
2022-09-02,15297559999
2022-09-06,15360760000
2022-09-07,15646740000
2022-09-08,15749440000
2022-09-09,15909020000
2022-09-12,16213960000
2022-09-13,15702040000
2022-09-14,15831600000
2022-09-15,15768400000
2022-09-16,15390780000
2022-09-19,15667280000
2022-09-20,15330740000
2022-09-21,14931000000
2022-09-22,14692420000
2022-09-23,14536000000
2022-09-26,14261080000
2022-09-27,14336920000
2022-09-28,14611840000
2022-09-29,14512300000
2022-09-30,14071446999
2022-10-03,14651146000
2022-10-04,15111449000
2022-10-05,15182144000
2022-10-06,15014046999
2022-10-07,14757974000
2022-10-10,15042325000
2022-10-11,15169576000
2022-10-12,15254410000
2022-10-13,15929940000
2022-10-14,15560755000
2022-10-17,15755559000
2022-10-18,15959789000
2022-10-19,15873384000
2022-10-20,15356525000
2022-10-21,15590604000
2022-10-24,15656586000
2022-10-25,15545045000
2022-10-26,15411510000
2022-10-27,15523051000
2022-10-28,16101179000
2022-10-31,16231571999
2022-11-01,15587462000
2022-11-02,15560755000
2022-11-03,15238700000
2022-11-04,15677009000
2022-11-07,16091753000
2022-11-08,16204865000
2022-11-09,15944079000
2022-11-10,16896105000
2022-11-11,17295139000
2022-11-14,17112903000
2022-11-15,16713869000
2022-11-16,16630606000
2022-11-17,16596044000
2022-11-18,16787706000
2022-11-21,16782993000
2022-11-22,16973084000
2022-11-23,17092480000
2022-11-25,17254293000
2022-11-28,16870969000
2022-11-29,16987223000
2022-11-30,17431816000
2022-12-01,17456952000
2022-12-02,17345411000
2022-12-05,16946377000
2022-12-06,16800274000
2022-12-07,16464080000
2022-12-08,16685590999
2022-12-09,16638461000
2022-12-12,16867827000
2022-12-13,16902389000
2022-12-14,16717011000
2022-12-15,16284986000
2022-12-16,16058762000
2022-12-19,15857674000
2022-12-20,16072901000
2022-12-21,16424805000
2022-12-22,16299125000
2022-12-23,16410665999
2022-12-27,16407524000
2022-12-28,16135740999
2022-12-29,16363536000
2022-12-30,16085469000
2023-01-03,16350372000
2023-01-04,16718220000
2023-01-05,16768524000
2023-01-06,17251128000
2023-01-09,17086068000
2023-01-10,17372172000
2023-01-11,17274708000
2023-01-12,16966596000
2023-01-13,17095500000
2023-01-17,16693068000
2023-01-18,16411680000
2023-01-19,15900780000
2023-01-20,16149156000
2023-01-23,16535868000
2023-01-24,16584600000
2023-01-25,16532724000
2023-01-26,16630188000
2023-01-27,16575168000
2023-01-30,17530944000
2023-01-31,17787180000
2023-02-01,17969532000
2023-02-02,18142452000
2023-02-03,18095292000
2023-02-06,18122016000
2023-02-07,20061864000
2023-02-08,20072868000
2023-02-09,19846500000
2023-02-10,19676724000
2023-02-13,19981692000
2023-02-14,19772616000
2023-02-15,19920384000
2023-02-16,19789908000
2023-02-17,19969116000
2023-02-21,19627992000
2023-02-22,19604412000
2023-02-23,19330884000
2023-02-24,19091940000
2023-02-27,19018056000
2023-02-28,18974040000
2023-03-01,18851424000
2023-03-02,18793260000
2023-03-03,19030632000
