,MUR
2018-07-17,5504625070
2018-07-18,5587687630
2018-07-19,5553078230
2018-07-20,5476937550
2018-07-23,5471746140
2018-07-24,5587687630
2018-07-25,5677672070
2018-07-26,5703629120
2018-07-27,5584226690
2018-07-30,5693246300
2018-07-31,5755543220
2018-08-01,5653445490
2018-08-02,5681133010
2018-08-03,5722664290
2018-08-06,5722664290
2018-08-07,5776308860
2018-08-08,5625757970
2018-08-09,5219097520
2018-08-10,5374839820
2018-08-13,5307351490
2018-08-14,5277933500
2018-08-15,5172374830
2018-08-16,5175835770
2018-08-17,5097964620
2018-08-20,5165452950
2018-08-21,5245054570
2018-08-22,5343691360
2018-08-23,5305621020
2018-08-24,5435406270
2018-08-27,5404257810
2018-08-28,5276203030
2018-08-29,5411179690
2018-08-30,5454441440
2018-08-31,5335039010
2018-09-04,5200062350
2018-09-05,5253706920
2018-09-06,5156800600
2018-09-07,5141226370
2018-09-10,5148148250
2018-09-11,5345421830
2018-09-12,5412910160
2018-09-13,5321195250
2018-09-14,5352343710
2018-09-17,5359265590
2018-09-18,5473476610
2018-09-19,5528851650
2018-09-20,5501164130
2018-09-21,5565191519
2018-09-24,5667289250
2018-09-25,5632679849
2018-09-26,5634410320
2018-09-27,5682863480
2018-09-28,5769386980
2018-10-01,5866564500
2018-10-02,5833684050
2018-10-03,5949630900
2018-10-04,5814648000
2018-10-05,5882139450
2018-10-08,5871756150
2018-10-09,5866564500
2018-10-10,5497957350
2018-10-11,6136530300
2018-10-12,6191907900
2018-10-15,6153835800
2018-10-16,6122685900
2018-10-17,6065577749
2018-10-18,5991164100
2018-10-19,6030966750
2018-10-22,5831953500
2018-10-23,5653706850
2018-10-24,5482382400
2018-10-25,5529107250
2018-10-26,5478921300
2018-10-29,5283369150
2018-10-30,5414890950
2018-10-31,5513532300
2018-11-01,5454693600
2018-11-02,5259141450
2018-11-05,5305866300
2018-11-06,5397585450
2018-11-07,5508340650
2018-11-08,5323171800
2018-11-09,5362974450
2018-11-12,5276446950
2018-11-13,5167422300
2018-11-14,5371627200
2018-11-15,5518723950
2018-11-16,5420082600
2018-11-19,5477190750
2018-11-20,5331824550
2018-11-21,5465076900
2018-11-23,5191650000
2018-11-26,5255680350
2018-11-27,5271255300
2018-11-28,5542951650
2018-11-29,5520454500
2018-11-30,5520454500
2018-12-03,5537760000
2018-12-04,5361243900
2018-12-06,5229722100
2018-12-07,5189919450
2018-12-10,4961486850
2018-12-11,4855923300
2018-12-12,4885342650
2018-12-13,4944181350
2018-12-14,4764204150
2018-12-17,4669023900
2018-12-18,4537502100
2018-12-19,4435399650
2018-12-20,4250230800
2018-12-21,4051217550
2018-12-24,3834898800
2018-12-26,4122170100
2018-12-27,4091020200
2018-12-28,4002762150
2018-12-31,4054445990
2019-01-02,4172317870
2019-01-03,4265922010
2019-01-04,4439263010
2019-01-07,4515533050
2019-01-08,4605670370
2019-01-09,4780744780
2019-01-10,4780744780
2019-01-11,4643805390
2019-01-14,4621271060
2019-01-15,4675006770
2019-01-16,4799812290
2019-01-17,4832747080
2019-01-18,4876082330
2019-01-22,4727009070
2019-01-23,4649005620
2019-01-24,4681940410
2019-01-25,4759943860
2019-01-28,4661139490
2019-01-29,4768610910
2019-01-30,4827546850
2019-01-31,4740876350
2019-02-01,4850081180
2019-02-04,4846614360
2019-02-05,4831013670
2019-02-06,4844880950
2019-02-07,4579669220
2019-02-08,4532867150
2019-02-11,4629938110
2019-02-12,4740876350
2019-02-13,4895149840
2019-02-14,4995687620
2019-02-15,5066757430
2019-02-19,5092758580
2019-02-20,5188096130
2019-02-21,5120493140
2019-02-22,5127426780
2019-02-25,5132627010
2019-02-26,5061557200
2019-02-27,5089291760
2019-02-28,5009554900
2019-03-01,5205430230
2019-03-04,5227964560
2019-03-05,5276500040
2019-03-06,5179429080
2019-03-07,5200230000
2019-03-08,5026889000
2019-03-11,5170762030
2019-03-12,5252232300
2019-03-13,5311168240
2019-03-14,5221030920
2019-03-15,5156894750
2019-03-18,5243565250
2019-03-19,5226231150
2019-03-20,5325035520
2019-03-21,5368370770
2019-03-22,4943685320
2019-03-25,4909017120
2019-03-26,5066757430
2019-03-27,5059823790
2019-03-28,5113559500
2019-03-29,5078891300
2019-04-01,4993780940
2019-04-02,4892658140
2019-04-03,4692097920
2019-04-04,4722434760
2019-04-05,4869062820
2019-04-08,4885916620
2019-04-09,4803333000
2019-04-10,4828613700
2019-04-11,4818501420
2019-04-12,4958387960
2019-04-15,4813445280
2019-04-16,4754456980
2019-04-17,4697154060
2019-04-18,4611199680
2019-04-22,4826928320
2019-04-23,4914568080
2019-04-24,4816816040
2019-04-25,4798276860
2019-04-26,4660075700
2019-04-29,4616255820
2019-04-30,4590975120
2019-05-01,4358392680
2019-05-02,4277494440
2019-05-03,4425807880
2019-05-06,4491537700
2019-05-07,4523559920
2019-05-08,4574121320
2019-05-09,4655019560
2019-05-10,4639851140
2019-05-13,4607828920
2019-05-14,4708951720
2019-05-15,4734232420
2019-05-16,4697154060
2019-05-17,4493223080
2019-05-20,4540413720
2019-05-21,4633109620
2019-05-22,4498279220
2019-05-23,4277494440
2019-05-24,4316258180
2019-05-28,4297719000
2019-05-29,4296033620
2019-05-30,4194910820
2019-05-31,4188169300
2019-06-03,4154461699
2019-06-04,4171315500
2019-06-05,4088731880
2019-06-06,4100529539
2019-06-07,4034799720
2019-06-10,3962328380
2019-06-11,3987609080
2019-06-12,3898283940
2019-06-13,4024687440
2019-06-14,3910081600
2019-06-17,3953901480
2019-06-18,4043226619
2019-06-19,4076934220
2019-06-20,4201652340
2019-06-21,4201652340
2019-06-24,4176371640
2019-06-25,4083675740
2019-06-26,4173000880
2019-06-27,4083675740
2019-06-28,4154461699
2019-07-01,3999528040
2019-07-02,3872838900
2019-07-03,3917741380
2019-07-05,3975473140
2019-07-08,3927363339
2019-07-09,3945003600
2019-07-10,4005942680
2019-07-11,3803881520
2019-07-12,3808692500
2019-07-15,3763790020
2019-07-16,3632289900
2019-07-17,3495978800
2019-07-18,3417399460
2019-07-19,3459094620
2019-07-22,3544088600
2019-07-23,3577765460
2019-07-24,3633893560
2019-07-25,3588991080
2019-07-26,3569747160
2019-07-29,3566539839
2019-07-30,3770204660
2019-07-31,3855198640
2019-08-01,3714076560
2019-08-02,3662759440
2019-08-05,3621064279
2019-08-06,3536070300
2019-08-07,3470320240
2019-08-08,3216941960
2019-08-09,3265051760
2019-08-12,3131947980
2019-08-13,3160813860
2019-08-14,2942716100
2019-08-15,2969978320
2019-08-16,3042143020
2019-08-19,3189679740
2019-08-20,3168832160
2019-08-21,3144777260
2019-08-22,3074216220
2019-08-23,2872155060
2019-08-26,2817630620
2019-08-27,2790368400
2019-08-28,2889795320
2019-08-29,2966771000
2019-08-30,2923472180
2019-09-03,2904228260
2019-09-04,3005258839
2019-09-05,3131947980
2019-09-06,3107893080
2019-09-09,3303539600
2019-09-10,3345234760
2019-09-11,3423814100
2019-09-12,3274673720
2019-09-13,3303539600
2019-09-16,4001131700
2019-09-17,3734924140
2019-09-18,3667570420
2019-09-19,3659552120
2019-09-20,3701247279
2019-09-23,3754168060
2019-09-24,3550503240
2019-09-25,3526448339
2019-09-26,3499186120
2019-09-27,3520033700
2019-09-30,3405094770
2019-10-01,3338871760
2019-10-02,3294209730
2019-10-03,3372753300
2019-10-04,3226446650
2019-10-07,3106321190
2019-10-08,2926133000
2019-10-09,2972335100
2019-10-10,3015457059
2019-10-11,3073979720
2019-10-14,3073979720
2019-10-15,3035477970
2019-10-16,2947693980
2019-10-17,2913812440
2019-10-18,2873770620
2019-10-21,2935373420
2019-10-22,3004676570
2019-10-23,3095540700
2019-10-24,3024697480
2019-10-25,3050878670
2019-10-28,3033937900
2019-10-29,3044718390
2019-10-30,3004676570
2019-10-31,3177164410
2019-11-01,3389694070
2019-11-04,3666906670
2019-11-05,3714648840
2019-11-06,3646885760
2019-11-07,3847094860
2019-11-08,3813213320
2019-11-11,3760850940
2019-11-12,3742370100
2019-11-13,3685387510
2019-11-14,3669986809
2019-11-15,3746990309
2019-11-18,3654586110
2019-11-19,3568342190
2019-11-20,3669986809
2019-11-21,3720809120
2019-11-22,3776251640
2019-11-25,3708488559
2019-11-26,3656126179
2019-11-27,3659206320
2019-11-29,3543701070
2019-12-02,3613004220
2019-12-03,3594523380
2019-12-04,3716188910
2019-12-05,3660746390
2019-12-06,3763931080
2019-12-09,3847094860
2019-12-10,3834774300
2019-12-11,3830154090
2019-12-12,3994941580
2019-12-13,3856335280
2019-12-16,3891756890
2019-12-17,3924098360
2019-12-18,3922558290
2019-12-19,3924098360
2019-12-20,3970300460
2019-12-23,4098126270
2019-12-24,4090425920
2019-12-26,4085805710
2019-12-27,4084265640
2019-12-30,4055004309
2019-12-31,4108780333
2020-01-02,4070452158
2020-01-03,4186969809
2020-01-06,4203834206
2020-01-07,4249828016
2020-01-08,4153241015
2020-01-09,4197701698
2020-01-10,4160906650
2020-01-13,4185436682
2020-01-14,4292755572
2020-01-15,4274358048
2020-01-16,4035190237
2020-01-17,3883410665
2020-01-21,3763826760
2020-01-22,3779158030
2020-01-23,3711700442
2020-01-24,3648842236
2020-01-27,3532324584
2020-01-28,3566053378
2020-01-29,3457201362
2020-01-30,3253295472
2020-01-31,3213434171
2020-02-03,3260961107
2020-02-04,3306954917
2020-02-05,3463333870
2020-02-06,3426538822
2020-02-07,3365213743
2020-02-10,3302355536
2020-02-11,3351415600
2020-02-12,3466400124
2020-02-13,3429605076
2020-02-14,3382078139
2020-02-18,3426538822
2020-02-19,3428071949
2020-02-20,3426538822
2020-02-21,3372879378
2020-02-24,3227232313
2020-02-25,3052455837
2020-02-26,2886878122
2020-02-27,2728966042
2020-02-28,2889944376
2020-03-02,2922140042
2020-03-03,2876146233
2020-03-04,2909875027
2020-03-05,2784158613
2020-03-06,2431539406
2020-03-09,1398211814
2020-03-10,1430407481
2020-03-11,1149845242
2020-03-12,984267527
2020-03-13,1165176512
2020-03-16,1005731305
2020-03-17,850885479
2020-03-18,717503431
2020-03-19,853951733
2020-03-20,844752971
2020-03-23,812557304
2020-03-24,959737495
2020-03-25,959737495
2020-03-26,987333781
2020-03-27,887680527
2020-03-30,875415511
2020-03-31,941450494
2020-04-01,860052653
2020-04-02,956808577
2020-04-03,915341752
2020-04-06,942986302
2020-04-07,1015169292
2020-04-08,1125747491
2020-04-09,1214824373
2020-04-13,1253219580
2020-04-14,1162606890
2020-04-15,1133426532
2020-04-16,1078137433
2020-04-17,1219431798
2020-04-20,1214824373
2020-04-21,1202537906
2020-04-22,1288543172
2020-04-23,1408336220
2020-04-24,1412943645
2020-04-27,1405264603
2020-04-28,1408336220
2020-04-29,1776930214
2020-04-30,1821468655
2020-05-01,1592633217
2020-05-04,1666352016
2020-05-05,1606455492
2020-05-06,1595704834
2020-05-07,1627956808
2020-05-08,1801503147
2020-05-11,1812253805
2020-05-12,1885972604
2020-05-13,1746214048
2020-05-14,1736999198
2020-05-15,1736999198
2020-05-18,1893651646
2020-05-19,1833755122
2020-05-20,1918224579
2020-05-21,1928975237
2020-05-22,1887508412
2020-05-26,1932046853
2020-05-27,2011908886
2020-05-28,1938190087
2020-05-29,1835290930
2020-06-01,2016516311
2020-06-02,2093306726
2020-06-03,2170097142
2020-06-04,2262245640
2020-06-05,2604730893
2020-06-08,2816672440
2020-06-09,2667699034
2020-06-10,2406611621
2020-06-11,2097914151
2020-06-12,2251494982
2020-06-15,2300640848
2020-06-16,2408147430
2020-06-17,2242280132
2020-06-18,2289890190
2020-06-19,2322142164
2020-06-22,2260709832
2020-06-23,2217707199
2020-06-24,1955083978
2020-06-25,2005765652
2020-06-26,1879829371
2020-06-29,2018052119
2020-06-30,2119624800
2020-07-01,2050506600
2020-07-02,2090441560
2020-07-06,2095049440
2020-07-07,1984460320
2020-07-08,2030539120
2020-07-09,1876943120
2020-07-10,1993676080
2020-07-13,1923021920
2020-07-14,2047434680
2020-07-15,2078153880
2020-07-16,2119624800
2020-07-17,2039754880
2020-07-20,2022859320
2020-07-21,2239429680
2020-07-22,2230213920
2020-07-23,2170311480
2020-07-24,2147272080
2020-07-27,2161095720
2020-07-28,2102729240
2020-07-29,2144200160
2020-07-30,2075081960
2020-07-31,2029003160
2020-08-03,2050506600
2020-08-04,2144200160
2020-08-05,2245573520
2020-08-06,2164167640
2020-08-07,2224070080
2020-08-10,2379202040
2020-08-11,2326979400
2020-08-12,2343874960
2020-08-13,2307011920
2020-08-14,2325443440
2020-08-17,2313155760
2020-08-18,2264005040
2020-08-19,2294724240
2020-08-20,2231749880
2020-08-21,2167239560
2020-08-24,2251717360
2020-08-25,2294724240
2020-08-26,2168775520
2020-08-27,2210246440
2020-08-28,2213318360
2020-08-31,2110409040
2020-09-01,2127304600
2020-09-02,2004427800
2020-09-03,1896910600
2020-09-04,1872335240
2020-09-08,1692627920
2020-09-09,1707987519
2020-09-10,1539031920
2020-09-11,1540567880
2020-09-14,1566679200
2020-09-15,1545175760
2020-09-16,1651157000
2020-09-17,1629653560
2020-09-18,1603542240
2020-09-21,1422298960
2020-09-22,1486809280
2020-09-23,1337821160
2020-09-24,1353180760
2020-09-25,1340893080
2020-09-28,1413083200
2020-09-29,1354716720
2020-09-30,1366846414
2020-10-01,1291761802
2020-10-02,1313214548
2020-10-05,1353055363
2020-10-06,1290229463
2020-10-07,1314746887
2020-10-08,1408219568
2020-10-09,1331602617
2020-10-12,1322408582
2020-10-13,1271841394
2020-10-14,1300955836
2020-10-15,1356120041
2020-10-16,1310149870
2020-10-19,1270309055
2020-10-20,1333134956
2020-10-21,1302488175
2020-10-22,1376040448
2020-10-23,1336199634
2020-10-26,1230468241
2020-10-27,1225871224
2020-10-28,1130866204
2020-10-29,1195224443
2020-10-30,1182965731
2020-11-02,1215144850
2020-11-03,1178368714
2020-11-04,1178368714
2020-11-05,1115542813
2020-11-06,1078766677
2020-11-09,1330070278
2020-11-10,1331602617
2020-11-11,1325473260
2020-11-12,1285632446
2020-11-13,1340796651
2020-11-16,1452657400
2020-11-17,1466448451
2020-11-18,1434269332
2020-11-19,1500159910
2020-11-20,1460319095
2020-11-23,1641135101
2020-11-24,1751463511
2020-11-25,1737672460
2020-11-27,1707025679
2020-11-30,1541533064
2020-12-01,1540000725
2020-12-02,1651861474
2020-12-03,1719284391
2020-12-04,1909294431
2020-12-07,1792836665
2020-12-08,1875582972
2020-12-09,1900100397
2020-12-10,2085513419
2020-12-11,2060995995
2020-12-14,1979782026
2020-12-15,2011961146
2020-12-16,1901632736
2020-12-17,1864856599
2020-12-18,1875582972
2020-12-21,1806627716
2020-12-22,1762189884
2020-12-23,1893971041
2020-12-24,1863324260
2020-12-28,1840339175
2020-12-29,1849533209
2020-12-30,1886309345
2020-12-31,1861239811
2021-01-04,1925844829
2021-01-05,2091972019
2021-01-06,2259637423
2021-01-07,2267328497
2021-01-08,2167344540
2021-01-11,2173497399
2021-01-12,2367312454
2021-01-13,2271943141
2021-01-14,2395000319
2021-01-15,2259637423
2021-01-19,2393462104
2021-01-20,2327318871
2021-01-21,2001217350
2021-01-22,1925844829
2021-01-25,1930459473
2021-01-26,1955070909
2021-01-27,2153500608
2021-01-28,1988911632
2021-01-29,1902771608
2021-02-01,1861239811
2021-02-02,1882774817
2021-02-03,2021214142
2021-02-04,1999679136
2021-02-05,2004293780
2021-02-08,2218105626
2021-02-09,2108892381
2021-02-10,2231949558
2021-02-11,2135042031
2021-02-12,2196570620
2021-02-16,2285787073
2021-02-17,2344239233
2021-02-18,2215029196
2021-02-19,2299631006
2021-02-22,2416535325
2021-02-23,2496522490
2021-02-24,2667264324
2021-02-25,2561127508
2021-02-26,2511904637
2021-03-01,2581124300
2021-03-02,2539592502
2021-03-03,2685722901
2021-03-04,2896458317
2021-03-05,3059509078
2021-03-08,2871846882
2021-03-09,2807241864
2021-03-10,2917993323
2021-03-11,3061047292
2021-03-12,3110270163
2021-03-15,3085658728
2021-03-16,2813394722
2021-03-17,2917993323
2021-03-18,2650343962
2021-03-19,2833391514
2021-03-22,2671878968
2021-03-23,2534977858
2021-03-24,2576509656
2021-03-25,2582662514
2021-03-26,2661111465
2021-03-29,2564203938
2021-03-30,2561127508
2021-03-31,2533615418
2021-04-01,2689553966
2021-04-05,2516632012
2021-04-06,2584565637
2021-04-07,2637059802
2021-04-08,2570670123
2021-04-09,2535159364
2021-04-12,2536703310
2021-04-13,2532071472
2021-04-14,2678746344
2021-04-15,2683378182
2021-04-16,2609268773
2021-04-19,2576845907
2021-04-20,2417819467
2021-04-21,2448698387
2021-04-22,2417819467
2021-04-23,2476489416
2021-04-26,2539791202
2021-04-27,2606180881
2021-04-28,2732784455
2021-04-29,2735872347
2021-04-30,2613900611
2021-05-03,2691097912
2021-05-04,2680290290
2021-05-05,2851668298
2021-05-06,2839316730
2021-05-07,3040029713
2021-05-10,3132666474
2021-05-11,3107963338
2021-05-12,3107963338
2021-05-13,2961288466
2021-05-14,3129578582
2021-05-17,3310220266
2021-05-18,3236110857
2021-05-19,3189792477
2021-05-20,3240742695
2021-05-21,3234566911
2021-05-24,3382785729
2021-05-25,3195968261
2021-05-26,3287061076
2021-05-27,3348818917
2021-05-28,3348818917
2021-06-01,3663783905
2021-06-02,3781123802
2021-06-03,3744069098
2021-06-04,3734805422
2021-06-07,3711646232
2021-06-08,3688487041
2021-06-09,3623641308
2021-06-10,3640624715
2021-06-11,3660696013
2021-06-14,3651432337
2021-06-15,3785755641
2021-06-16,3808914831
2021-06-17,3588130550
2021-06-18,3560339522
2021-06-21,3849057427
2021-06-22,3859865050
2021-06-23,3850601373
2021-06-24,3941694189
2021-06-25,3904639484
2021-06-28,3626729200
2021-06-29,3578866874
2021-06-30,3595339920
2021-07-01,3808465740
2021-07-02,3735879410
2021-07-06,3547463830
2021-07-07,3522753590
2021-07-08,3513487250
2021-07-09,3635494060
2021-07-12,3573718460
2021-07-13,3510398470
2021-07-14,3304994600
2021-07-15,3224686320
2021-07-16,3087235609
2021-07-19,2940518560
2021-07-20,3040903910
2021-07-21,3266384850
2021-07-22,3204609250
2021-07-23,3199976080
2021-07-26,3393024830
2021-07-27,3281828750
2021-07-28,3372947760
2021-07-29,3434723359
2021-07-30,3352870690
2021-08-02,3187620960
2021-08-03,3281828750
2021-08-04,3099590730
2021-08-05,3277195580
2021-08-06,3329704840
2021-08-09,3288006310
2021-08-10,3451711650
2021-08-11,3491865790
2021-08-12,3474877500
2021-08-13,3354415080
2021-08-16,3206153640
2021-08-17,3233952660
2021-08-18,3161366330
2021-08-19,2993027820
2021-08-20,2991483430
2021-08-23,3156733160
2021-08-24,3303450210
2021-08-25,3357503859
2021-08-26,3216964369
2021-08-27,3393024830
2021-08-30,3335882400
2021-08-31,3283373140
2021-09-01,3193798520
2021-09-02,3359048250
2021-09-03,3235497050
2021-09-07,3207698030
2021-09-08,3062525369
2021-09-09,3133567310
2021-09-10,3105768290
2021-09-13,3264840460
2021-09-14,3161366330
2021-09-15,3419279460
2021-09-16,3329704840
2021-09-17,3263296070
2021-09-20,3077969270
2021-09-21,3107312680
2021-09-22,3275651190
2021-09-23,3413101900
2021-09-24,3445534090
2021-09-27,3759045260
2021-09-28,3772944770
2021-09-29,3857886220
2021-09-30,3856791290
2021-10-01,4071486520
2021-10-04,4275369760
2021-10-05,4215131530
2021-10-06,4094655070
2021-10-07,4295449170
2021-10-08,4558026070
2021-10-11,4511688970
2021-10-12,4505510690
2021-10-13,4425193050
2021-10-14,4431371330
2021-10-15,4405113640
2021-10-18,4372677670
2021-10-19,4448361600
2021-10-20,4496243270
2021-10-21,4347964550
2021-10-22,4419014770
2021-10-25,4479253000
2021-10-26,4436005040
2021-10-27,4213586960
2021-10-28,4330974280
2021-10-29,4298538310
2021-11-01,4479253000
2021-11-02,4463807300
2021-11-03,4309350300
2021-11-04,4250656640
2021-11-05,4445272460
2021-11-08,4675413390
2021-11-09,4724839630
2021-11-10,4419014770
2021-11-11,4412836490
2021-11-12,4347964550
2021-11-15,4371133100
2021-11-16,4351053690
2021-11-17,4210497820
2021-11-18,4263013200
2021-11-19,4066852809
2021-11-22,4196596690
2021-11-23,4530223810
2021-11-24,4446817030
2021-11-26,3984990600
2021-11-29,4165705290
2021-11-30,4105467059
2021-12-01,3943287210
2021-12-02,4165705290
2021-12-03,4094655070
2021-12-06,4233666370
2021-12-07,4513233540
2021-12-08,4437549610
2021-12-09,4334063420
2021-12-10,4391212510
2021-12-13,4212042390
2021-12-14,4108556200
2021-12-15,4103922490
2021-12-16,4056040820
2021-12-17,3876870700
2021-12-20,3742493110
2021-12-21,3961822050
2021-12-22,3994258020
2021-12-23,3978812320
2021-12-27,4162616150
2021-12-28,4099288780
2021-12-29,4049862540
2021-12-30,4011248290
2021-12-31,4033995000
2022-01-03,4275015000
2022-01-04,4616460000
2022-01-05,4508310000
2022-01-06,4733880000
2022-01-07,4760145000
2022-01-10,4577835000
2022-01-11,4849755000
2022-01-12,4855935000
2022-01-13,4738515000
2022-01-14,4923915000
2022-01-18,4886835000
2022-01-19,4829670000
2022-01-20,4709160000
2022-01-21,4553115000
2022-01-24,4667445000
2022-01-25,4930095000
2022-01-26,4753965000
2022-01-27,4832760000
2022-01-28,4851300000
2022-01-31,4882200000
2022-02-01,5079960000
2022-02-02,5073780000
2022-02-03,5112405000
2022-02-04,5231370000
2022-02-07,5164935000
2022-02-08,4848210000
2022-02-09,4916190000
2022-02-10,4930095000
2022-02-11,5327159999
2022-02-14,5194290000
2022-02-15,5079960000
2022-02-16,5007344999
2022-02-17,5073780000
2022-02-18,5062965000
2022-02-22,4981080000
2022-02-23,5059875000
2022-02-24,5090775000
2022-02-25,5123219999
2022-02-28,5356515000
2022-03-01,5446125000
2022-03-02,5535735000
2022-03-03,5453850000
2022-03-04,5770575000
2022-03-07,5790659999
2022-03-08,5670150000
2022-03-09,5629980000
2022-03-10,5736585000
2022-03-11,5690235000
2022-03-14,5735040000
2022-03-15,5643885000
2022-03-16,5674784999
2022-03-17,5931255000
2022-03-18,5979150000
2022-03-21,6343770000
2022-03-22,6336045000
2022-03-23,6405570000
2022-03-24,6421020000
2022-03-25,6666675000
2022-03-28,6099659999
2022-03-29,6170730000
2022-03-30,6268065000
2022-03-31,6276161710
2022-04-01,6437766270
2022-04-04,6473505739
2022-04-05,6200021100
2022-04-06,6296362280
2022-04-07,6405134580
2022-04-08,6565185250
2022-04-11,6322778410
2022-04-12,6370949000
2022-04-13,6489044640
2022-04-14,6594709160
2022-04-18,6802930420
2022-04-19,6728343700
2022-04-20,6776514290
2022-04-21,6271500040
2022-04-22,6015108190
2022-04-25,5903228110
2022-04-26,5799117480
2022-04-27,5858165300
2022-04-28,6043078210
2022-04-29,5917213120
2022-05-02,5796009700
2022-05-03,6044632100
2022-05-04,6172051080
2022-05-05,5783578580
2022-05-06,5946737030
2022-05-09,5177561480
2022-05-10,5106082540
2022-05-11,5137160340
2022-05-12,5162022580
2022-05-13,5346935489
2022-05-16,5457261680
2022-05-17,5632851250
2022-05-18,5340719930
2022-05-19,5309642130
2022-05-20,5472800580
2022-05-23,5729192430
2022-05-24,5691899070
2022-05-25,6033754870
2022-05-26,6356963989
2022-05-27,6756313719
2022-05-31,6591601380
2022-06-01,6684834780
2022-06-02,6734559260
2022-06-03,6753205940
2022-06-06,6745436489
2022-06-07,7042229480
2022-06-08,6933457180
2022-06-09,6997166670
2022-06-10,6860424350
2022-06-13,6478167410
2022-06-14,6461074620
2022-06-15,6274607820
2022-06-16,5653051820
2022-06-17,5227285960
2022-06-21,5311196020
2022-06-22,4960016880
2022-06-23,4871445150
2022-06-24,4964678550
2022-06-27,5163576469
2022-06-28,5221070400
2022-06-29,4904076840
2022-06-30,4692914740
2022-07-01,4724003940
2022-07-05,4326062180
2022-07-06,4240566880
2022-07-07,4469072500
2022-07-08,4500161700
2022-07-11,4484617100
2022-07-12,4315180960
2022-07-13,4305854200
2022-07-14,4197042000
2022-07-15,4394458420
2022-07-18,4594983760
2022-07-19,4821934920
2022-07-20,4929192660
2022-07-21,4792400180
2022-07-22,4672706760
2022-07-25,4997588900
2022-07-26,4964945240
2022-07-27,5163916120
2022-07-28,5191896400
2022-07-29,5462372440
2022-08-01,5365995920
2022-08-02,5305371980
2022-08-03,4982044300
2022-08-04,5047331620
2022-08-05,5067539600
2022-08-08,5058212840
2022-08-09,5198114240
2022-08-10,5257183720
2022-08-11,5431283240
2022-08-12,5476362579
2022-08-15,5400194040
2022-08-16,5314698740
2022-08-17,5403302960
2022-08-18,5684660220
2022-08-19,5614709520
2022-08-22,5701759280
2022-08-23,5835442840
2022-08-24,5989334380
2022-08-25,6073275220
2022-08-26,6007987900
2022-08-29,6329761120
2022-08-30,6029750340
2022-08-31,6057730620
2022-09-01,5903839079
2022-09-02,6085710900
2022-09-06,6023532500
2022-09-07,5889848940
2022-09-08,5961354100
2022-09-09,6191414180
2022-09-12,6326652200
2022-09-13,6158770520
2022-09-14,6382612760
2022-09-15,6303335300
2022-09-16,6116800100
2022-09-19,6059285079
2022-09-20,6032859260
2022-09-21,5882076640
2022-09-22,5690878060
2022-09-23,5182569640
2022-09-26,4999143359
2022-09-27,5109510020
2022-09-28,5445273380
2022-09-29,5527659760
2022-09-30,5467528200
2022-10-03,6078486000
2022-10-04,6415834200
2022-10-05,6661461000
2022-10-06,6764064600
2022-10-07,6771837600
2022-10-10,6608604600
2022-10-11,6487345799
2022-10-12,6605495400
2022-10-13,6952171200
2022-10-14,6597722400
2022-10-17,6583731000
2022-10-18,6732972600
2022-10-19,7009691400
2022-10-20,7034565000
2022-10-21,7371913200
2022-10-24,7424769600
2022-10-25,7469853000
2022-10-26,7502499600
2022-10-27,7452752400
2022-10-28,7398341400
2022-10-31,7541364600
2022-11-01,7754344800
2022-11-02,7525818599
2022-11-03,7283301000
2022-11-04,7291074000
2022-11-07,7504054200
2022-11-08,7563129000
2022-11-09,7106076600
2022-11-10,7486953599
2022-11-11,7886485799
2022-11-14,7617540000
2022-11-15,7690606200
2022-11-16,7476071400
2022-11-17,7480735200
2022-11-18,7347039600
2022-11-21,7157378400
2022-11-22,7465189200
2022-11-23,7376577000
2022-11-25,7389013800
2022-11-28,7053220200
2022-11-29,7236663000
2022-11-30,7337712000
2022-12-01,7151160000
2022-12-02,7101412800
2022-12-05,6880659600
2022-12-06,6684780000
2022-12-07,6630369000
2022-12-08,6490455000
2022-12-09,6369196200
2022-12-12,6510664800
2022-12-13,6635032800
2022-12-14,6575958000
2022-12-15,6617932200
2022-12-16,6558857400
2022-12-19,6439153200
2022-12-20,6530874600
2022-12-21,6785829000
2022-12-22,6540202200
2022-12-23,6788938200
2022-12-27,6802929600
2022-12-28,6482682000
2022-12-29,6683225400
2022-12-30,6686334600
2023-01-03,6327774265
2023-01-04,6340242786
2023-01-05,6390116869
2023-01-06,6458693732
2023-01-09,6530387727
2023-01-10,6483630774
2023-01-11,6486747904
2023-01-12,6530387727
2023-01-13,6588054635
2023-01-17,6561559028
2023-01-18,6447783777
2023-01-19,6525712031
2023-01-20,6564676159
2023-01-23,6633253023
2023-01-24,6664424324
2023-01-25,6683127105
2023-01-26,7068092683
2023-01-27,6927821825
2023-01-30,6715856972
2023-01-31,6796902357
2023-02-01,6577144679
2023-02-02,6452459472
2023-02-03,6488306469
2023-02-06,6450900907
2023-02-07,6644162978
2023-02-08,6597406025
2023-02-09,6377648348
2023-02-10,6706505582
2023-02-13,6728325493
2023-02-14,6795343792
2023-02-15,6681568540
2023-02-16,6517919206
2023-02-17,6161007800
2023-02-21,6087755241
2023-02-22,5992682771
2023-02-23,6103340892
2023-02-24,6153214975
2023-02-27,6262314531
2023-02-28,6081520981
2023-03-01,6246728880
2023-03-02,6352711306
2023-03-03,6477396514
2023-03-06,6433756691
