,DE
2013-11-27,31165220000
2013-11-29,31328856000
2013-12-02,31191253000
2013-12-03,30759848999
2013-12-04,31752822000
2013-12-05,31559434000
2013-12-06,31730507999
2013-12-09,32429680000
2013-12-10,32742076000
2013-12-11,32459432000
2013-12-12,32295796000
2013-12-13,32422242000
2013-12-16,33050753000
2013-12-17,32838770000
2013-12-18,33251579000
2013-12-19,33251579000
2013-12-20,33500752000
2013-12-23,33709016000
2013-12-24,33790834000
2013-12-26,33887528000
2013-12-27,33731330000
2013-12-30,33775957999
2013-12-31,33965627000
2014-01-02,33567694000
2014-01-03,33716454000
2014-01-06,33437529000
2014-01-07,33586289000
2014-01-08,33225546000
2014-01-09,33091662000
2014-01-10,33381744000
2014-01-13,33288769000
2014-01-14,33359430000
2014-01-15,33396620000
2014-01-16,33407777000
2014-01-17,33229264999
2014-01-21,33240422000
2014-01-22,32972654000
2014-01-23,32682572000
2014-01-24,31816045000
2014-01-27,31987119000
2014-01-28,32202821000
2014-01-29,31957367000
2014-01-30,32199102000
2014-01-31,31512935999
2014-02-03,31080348000
2014-02-04,31201326000
2014-02-05,31051020000
2014-02-06,31318638000
2014-02-07,31732896000
2014-02-10,32026176000
2014-02-11,32062835999
2014-02-12,31857540000
2014-02-13,31472609999
2014-02-14,31468944000
2014-02-18,31197659999
2014-02-19,30900714000
2014-02-20,31204992000
2014-02-21,31047354000
2014-02-24,31087680000
2014-02-25,30812730000
2014-02-26,30922709999
2014-02-27,31150002000
2014-02-28,31501938000
2014-03-03,31879535999
2014-03-04,31758558000
2014-03-05,31864872000
2014-03-06,32345118000
2014-03-07,32554080000
2014-03-10,32451432000
2014-03-11,32667726000
2014-03-12,32568744000
2014-03-13,32253468000
2014-03-14,31967520000
2014-03-17,32073834000
2014-03-18,32139822000
2014-03-19,32000514000
2014-03-20,32103161999
2014-03-21,32935344000
2014-03-24,32447766000
2014-03-25,32664059999
2014-03-26,32381778000
2014-03-27,32209476000
2014-03-28,32535750000
2014-03-31,33287280000
2014-04-01,33503574000
2014-04-02,33690540000
2014-04-03,33749196000
2014-04-04,33664878000
2014-04-07,33415590000
2014-04-08,33925164000
2014-04-09,34233108000
2014-04-10,33998484000
2014-04-11,33730866000
2014-04-14,33888504000
2014-04-15,33851844000
2014-04-16,34148790000
2014-04-17,34240440000
2014-04-21,34137792000
2014-04-22,34218444000
2014-04-23,34302761999
2014-04-24,34420074000
2014-04-25,34145124000
2014-04-28,34009482000
2014-04-29,34361418000
2014-04-30,33779746000
2014-05-01,33736318000
2014-05-02,33627748000
2014-05-05,33544511000
2014-05-06,33573463000
2014-05-07,34210407000
2014-05-08,34119932000
2014-05-09,34141646000
2014-05-12,33891935000
2014-05-13,33877459000
2014-05-14,33186230000
2014-05-15,33008898999
2014-05-16,33030613000
2014-05-19,32813473000
2014-05-20,32552905000
2014-05-21,32563762000
2014-05-22,32567381000
2014-05-23,32563762000
2014-05-27,32903948000
2014-05-28,32900329000
2014-05-29,32969089999
2014-05-30,32994423000
2014-06-02,32998042000
2014-06-03,32874996000
2014-06-04,32874996000
2014-06-05,33041470000
2014-06-06,33403370000
2014-06-09,33656700000
2014-06-10,33457655000
2014-06-11,33084898000
2014-06-12,32741093000
2014-06-13,32741093000
2014-06-16,32704903000
2014-06-17,32788139999
2014-06-18,33001661000
2014-06-19,33142802000
2014-06-20,33309276000
2014-06-23,33074041000
2014-06-24,32798997000
2014-06-25,32838806000
2014-06-26,32719379000
2014-06-27,32867757999
2014-06-30,32770045000
2014-07-01,32599952000
2014-07-02,32697664999
2014-07-03,33070422000
2014-07-07,32856901000
2014-07-08,32614428000
2014-07-09,32267004000
2014-07-10,31890628000
2014-07-11,32039007000
2014-07-14,32031769000
2014-07-15,32049864000
2014-07-16,32371955000
2014-07-17,31640917000
2014-07-18,31713297000
2014-07-21,31716916000
2014-07-22,31991960000
2014-07-23,31648155000
2014-07-24,31478062000
2014-07-25,31184923000
2014-07-28,31127019000
2014-07-29,31061877000
2014-07-30,30917117000
2014-07-31,29984253000
2014-08-01,29931407999
2014-08-04,30040621000
2014-08-05,30047667000
2014-08-06,30089943000
2014-08-07,30075851000
2014-08-08,30643054000
2014-08-11,30706468000
2014-08-12,30466904000
2014-08-13,29765827000
2014-08-14,29906747000
2014-08-15,29875040000
2014-08-18,30336553000
2014-08-19,30195632999
2014-08-20,30252001000
2014-08-21,30371782999
2014-08-22,29860948000
2014-08-25,29984253000
2014-08-26,29628429999
2014-08-27,29540354999
2014-08-28,29582631000
2014-08-29,29624907000
2014-09-02,29512171000
2014-09-03,29300791000
2014-09-04,29279653000
2014-09-05,29166917000
2014-09-08,29216239000
2014-09-09,28976675000
2014-09-10,28881554000
2014-09-11,28916784000
2014-09-12,28870985000
2014-09-15,29128164000
2014-09-16,29216239000
2014-09-17,29441710999
2014-09-18,29646045000
2014-09-19,29466372000
2014-09-22,29501602000
2014-09-23,29353635999
2014-09-24,29512171000
2014-09-25,29286699000
2014-09-26,29181009000
2014-09-29,29008382000
2014-09-30,28885077000
2014-10-01,28730065000
2014-10-02,28786432999
2014-10-03,28944968000
2014-10-06,29184532000
2014-10-07,28187523000
2014-10-08,28645513000
2014-10-09,28589145000
2014-10-10,28529254000
2014-10-13,28765295000
2014-10-14,29720028000
2014-10-15,29920839000
2014-10-16,29635476000
2014-10-17,29343067000
2014-10-20,28959060000
2014-10-21,29515694000
2014-10-22,29388866000
2014-10-23,30005391000
2014-10-24,30096989000
2014-10-27,29797534000
2014-10-28,30118127000
2014-10-29,29998345000
2014-10-30,30026529000
2014-10-31,29348774000
2014-11-03,29163500000
2014-11-04,29009105000
2014-11-05,29153207000
2014-11-06,30113887000
2014-11-07,30419246000
2014-11-10,30378074000
2014-11-11,30347195000
2014-11-12,30285437000
2014-11-13,30007525999
2014-11-14,30028112000
2014-11-17,29784511000
2014-11-18,29949199000
2014-11-19,29619823000
2014-11-20,29290447000
2014-11-21,29873716999
2014-11-24,30028112000
2014-11-25,30120749000
2014-11-26,29846269000
2014-11-28,29719322000
2014-12-01,30734898000
2014-12-02,30299161000
2014-12-03,30940758000
2014-12-04,30731466999
2014-12-05,30786363000
2014-12-08,30481004000
2014-12-09,30604520000
2014-12-10,30028112000
2014-12-11,30189369000
2014-12-12,29647271000
2014-12-15,30010957000
2014-12-16,30124180000
2014-12-17,30446694000
2014-12-18,30721174000
2014-12-19,30913309999
2014-12-22,30961344000
2014-12-23,31170634999
2014-12-24,30968206000
2014-12-26,30961344000
2014-12-29,30927034000
2014-12-30,30693725999
2014-12-31,30354057000
2015-01-02,30309454000
2015-01-05,29660995000
2015-01-06,29413963000
2015-01-07,29287016000
2015-01-08,29674719000
2015-01-09,29386515000
2015-01-12,29317895000
2015-01-13,29468859000
2015-01-14,29671288000
2015-01-15,29918320000
2015-01-16,29952630000
2015-01-20,29894303000
2015-01-21,30065853000
2015-01-22,30710881000
2015-01-23,30312884999
2015-01-26,30340333000
2015-01-27,29520324000
2015-01-28,29019398000
2015-01-29,29475721000
2015-01-30,29228689000
2015-02-02,29206344000
2015-02-03,29877173000
2015-02-04,29894028000
2015-02-05,30042352000
2015-02-06,29995158000
2015-02-09,29985045000
2015-02-10,29917625000
2015-02-11,29941221999
2015-02-12,30126627000
2015-02-13,30352484000
2015-02-17,30312032000
2015-02-18,31266025000
2015-02-19,30915440999
2015-02-20,31158153000
2015-02-23,30669358000
2015-02-24,30844650000
2015-02-25,30885102000
2015-02-26,30736778000
2015-02-27,30541259999
2015-03-02,30686213000
2015-03-03,30767117000
2015-03-04,30490695000
2015-03-05,30494065999
2015-03-06,30426646000
2015-03-09,31019942000
2015-03-10,30672729000
2015-03-11,30416533000
2015-03-12,30399678000
2015-03-13,30167079000
2015-03-16,30049094000
2015-03-17,29877173000
2015-03-18,30109771999
2015-03-19,29691768000
2015-03-20,30062578000
2015-03-23,30133369000
2015-03-24,29823237000
2015-03-25,29765930000
2015-03-26,29668171000
2015-03-27,29482765999
2015-03-30,29870431000
2015-03-31,29560299000
2015-04-01,29529959999
2015-04-02,29658058000
2015-04-06,29826608000
2015-04-07,29813124000
2015-04-08,29614234999
2015-04-09,29816495000
2015-04-10,30025496999
2015-04-13,29664800000
2015-04-14,29637832000
2015-04-15,30116514000
2015-04-16,29981674000
2015-04-17,29499621000
2015-04-20,29968190000
2015-04-21,29637832000
2015-04-22,29698509999
2015-04-23,29863689000
2015-04-24,29796269000
2015-04-27,29978303000
2015-04-28,29964819000
2015-04-29,30295177000
2015-04-30,29998328000
2015-05-01,30286646000
2015-05-04,30120946000
2015-05-05,29872396000
2015-05-06,29816058000
2015-05-07,29703382000
2015-05-08,29789546000
2015-05-11,30203796000
2015-05-12,29961874000
2015-05-13,30038096000
2015-05-14,30558393999
2015-05-15,29537682000
2015-05-18,29554252000
2015-05-19,29550938000
2015-05-20,29487972000
2015-05-21,29647043999
2015-05-22,30936190000
2015-05-26,31085320000
2015-05-27,31270904000
2015-05-28,30985900000
2015-05-29,31045552000
2015-06-01,30700896000
2015-06-02,30737350000
2015-06-03,30734036000
2015-06-04,30445718000
2015-06-05,30531882000
2015-06-08,30359554000
2015-06-09,30439090000
2015-06-10,30800316000
2015-06-11,30889793999
2015-06-12,30674384000
2015-06-15,30641243999
2015-06-16,30528568000
2015-06-17,30571650000
2015-06-18,30687640000
2015-06-19,30674384000
2015-06-22,31002470000
2015-06-23,31045552000
2015-06-24,31151600000
2015-06-25,31151600000
2015-06-26,31960216000
2015-06-29,31469743999
2015-06-30,32162370000
2015-07-01,31877366000
2015-07-02,31930390000
2015-07-06,31671897999
2015-07-07,31907192000
2015-07-08,31469743999
2015-07-09,31330556000
2015-07-10,31539338000
2015-07-13,31903878000
2015-07-14,31946960000
2015-07-15,31986728000
2015-07-16,32255162000
2015-07-17,32135858000
2015-07-20,31887308000
2015-07-21,31652014000
2015-07-22,31423347999
2015-07-23,30906364000
2015-07-24,30627988000
2015-07-27,30240250000
2015-07-28,30644558000
2015-07-29,31028982000
2015-07-30,30989214000
2015-07-31,30546109999
2015-08-03,30174660000
2015-08-04,30074530000
2015-08-05,30852960000
2015-08-06,30878800000
2015-08-07,30959550000
2015-08-10,31376220000
2015-08-11,31085520000
2015-08-12,30245720000
2015-08-13,30071300000
2015-08-14,30471820000
2015-08-17,30420140000
2015-08-18,30332930000
2015-08-19,29709540000
2015-08-20,29279950000
2015-08-21,26902670000
2015-08-24,26088710000
2015-08-25,25546070000
2015-08-26,26237290000
2015-08-27,26611970000
2015-08-28,26637810000
2015-08-31,26414940000
2015-09-01,25840000000
2015-09-02,26091940000
2015-09-03,26159770000
2015-09-04,25588060000
2015-09-08,25872300000
2015-09-09,25701109999
2015-09-10,25862609999
2015-09-11,25597750000
2015-09-14,25736640000
2015-09-15,26295430000
2015-09-16,26276050000
2015-09-17,25978890000
2015-09-18,25691420000
2015-09-21,25568680000
2015-09-22,25465320000
2015-09-23,25093870000
2015-09-24,24470480000
2015-09-25,24486630000
2015-09-28,23824480000
2015-09-29,23779260000
2015-09-30,23902000000
2015-10-01,23543470000
2015-10-02,23763109999
2015-10-05,25261829999
2015-10-06,25336120000
2015-10-07,25481470000
2015-10-08,26133930000
2015-10-09,25798010000
2015-10-12,25332890000
2015-10-13,24848390000
2015-10-14,24638440000
2015-10-15,24622290000
2015-10-16,24548000000
2015-10-19,24538310000
2015-10-20,24673970000
2015-10-21,24757950000
2015-10-22,25630050000
2015-10-23,25923980000
2015-10-26,25035730000
2015-10-27,24586760000
2015-10-28,25500850000
2015-10-29,25271520000
2015-10-30,25194000000
2015-11-02,25372116000
2015-11-03,25166456000
2015-11-04,24755136000
2015-11-05,24657052000
2015-11-06,24524164000
2015-11-09,24122336000
2015-11-10,24131828000
2015-11-11,23745820000
2015-11-12,23182628000
2015-11-13,23619260000
2015-11-16,23638243999
2015-11-17,23350320000
2015-11-18,23578128000
2015-11-19,23711016000
2015-11-20,23881872000
2015-11-23,23606604000
2015-11-24,24153976000
2015-11-25,25312000000
2015-11-27,25024076000
2015-11-30,25175947999
2015-12-01,25150636000
2015-12-02,25100012000
2015-12-03,24774120000
2015-12-04,25182276000
2015-12-07,25027240000
2015-12-08,25074700000
2015-12-09,25071536000
2015-12-10,24869040000
2015-12-11,24413424000
2015-12-14,24976616000
2015-12-15,24441900000
2015-12-16,24739316000
2015-12-17,24334324000
2015-12-18,23720508000
2015-12-21,23954643999
2015-12-22,24549476000
2015-12-23,25065208000
2015-12-24,24929156000
2015-12-28,24669708000
2015-12-29,24565296000
2015-12-30,24521000000
2015-12-31,24131828000
2016-01-04,24071712000
2016-01-05,24210928000
2016-01-06,23938824000
2016-01-07,23726836000
2016-01-08,23337664000
2016-01-11,23461060000
2016-01-12,23578128000
2016-01-13,23166808000
2016-01-14,23287040000
2016-01-15,23135168000
2016-01-19,22926343999
2016-01-20,22780800000
2016-01-21,23106692000
2016-01-22,23606604000
2016-01-25,22711192000
2016-01-26,23277547999
2016-01-27,23296532000
2016-01-28,23669884000
2016-01-29,24365964000
2016-02-01,24199680000
2016-02-02,23500158000
2016-02-03,23761691000
2016-02-04,24798370000
2016-02-05,24710142000
2016-02-08,24284756999
2016-02-09,24603008000
2016-02-10,24391891000
2016-02-11,24076791000
2016-02-12,24662877000
2016-02-16,25148131000
2016-02-17,25658593000
2016-02-18,25311983000
2016-02-19,24262700000
2016-02-22,24703840000
2016-02-23,24306814000
2016-02-24,24892900000
2016-02-25,25081960000
2016-02-26,25040997000
2016-02-29,25264718000
2016-03-01,25538855000
2016-03-02,25787784000
2016-03-03,26364417000
2016-03-04,26745688000
2016-03-07,26997768000
2016-03-08,26421135000
2016-03-09,26165904000
2016-03-10,25957938000
2016-03-11,26137545000
2016-03-14,25790935000
2016-03-15,25412815000
2016-03-16,25652291000
2016-03-17,26172206000
2016-03-18,26036713000
2016-03-21,26065072000
2016-03-22,25920126000
2016-03-23,25472684000
2016-03-24,25283624000
2016-03-28,25261567000
2016-03-29,25365550000
2016-03-30,25245812000
2016-03-31,24259549000
2016-04-01,24105150000
2016-04-04,23916090000
2016-04-05,23969656999
2016-04-06,24054734000
2016-04-07,24004318000
2016-04-08,24045281000
2016-04-11,23868825000
2016-04-12,24136660000
2016-04-13,24722745999
2016-04-14,24470666000
2016-04-15,24401344000
2016-04-18,24678631999
2016-04-19,25951636000
2016-04-20,26550326000
2016-04-21,26090280000
2016-04-22,26090280000
2016-04-25,25967391000
2016-04-26,26285642000
2016-04-27,26692120999
2016-04-28,26446343000
2016-04-29,26503061000
2016-05-02,26492347000
2016-05-03,26212620000
2016-05-04,25829174000
2016-05-05,25521160000
2016-05-06,25599735000
2016-05-09,25326294000
2016-05-10,26341483000
2016-05-11,26369770000
2016-05-12,26448345000
2016-05-13,25920321000
2016-05-16,26284909000
2016-05-17,26149760000
2016-05-18,25961180000
2016-05-19,25851175000
2016-05-20,24433682000
2016-05-23,24477684000
2016-05-24,25030852000
2016-05-25,25298007000
2016-05-26,25228861000
2016-05-27,25301150000
2016-05-31,25863747000
2016-06-01,26033469000
2016-06-02,26420058000
2016-06-03,26894650999
2016-06-06,27494964000
2016-06-07,27441533000
2016-06-08,27400674000
2016-06-09,27328385000
2016-06-10,26926081000
2016-06-13,26816075999
2016-06-14,26762645000
2016-06-15,26662069000
2016-06-16,26753216000
2016-06-17,27029800000
2016-06-20,26900937000
2016-06-21,26429487000
2016-06-22,26376056000
2016-06-23,26492347000
2016-06-24,25684596000
2016-06-27,25326294000
2016-06-28,25577734000
2016-06-29,25618593000
2016-06-30,25470872000
2016-07-01,25426870000
2016-07-05,24883131000
2016-07-06,24977421000
2016-07-07,24945991000
2016-07-08,25448871000
2016-07-11,25455157000
2016-07-12,25904606000
2016-07-13,26074327999
2016-07-14,26288052000
2016-07-15,26215763000
2016-07-18,26344625999
2016-07-19,26168618000
2016-07-20,26027183000
2016-07-21,25841746000
2016-07-22,25181716000
2016-07-25,24490256000
2016-07-26,24826557000
2016-07-27,24656835000
2016-07-28,24568831000
2016-07-29,24424252999
2016-08-01,24441274000
2016-08-02,24444420000
2016-08-03,24636326000
2016-08-04,24457004000
2016-08-05,24645764000
2016-08-08,24828232000
2016-08-09,24818794000
2016-08-10,24585990000
2016-08-11,24535654000
2016-08-12,24224200000
2016-08-15,24626888000
2016-08-16,24585990000
2016-08-17,24359478000
2016-08-18,24205324000
2016-08-19,27470871999
2016-08-22,27672215999
2016-08-23,27713114000
2016-08-24,27502332000
2016-08-25,27461434000
2016-08-26,27288404000
2016-08-29,27348178000
2016-08-30,26967512000
2016-08-31,26599430000
2016-09-01,26284830000
2016-09-02,26442130000
2016-09-06,26574262000
2016-09-07,26432692000
2016-09-08,26294268000
2016-09-09,25869558000
2016-09-12,26140114000
2016-09-13,25510914000
2016-09-14,25347321999
2016-09-15,25674506000
2016-09-16,25781470000
2016-09-19,25831806000
2016-09-20,25945062000
2016-09-21,26127530000
2016-09-22,26476736000
2016-09-23,26218764000
2016-09-26,26294268000
2016-09-27,26127530000
2016-09-28,26454714000
2016-09-29,26382356000
2016-09-30,26851110000
2016-10-03,26851110000
2016-10-04,26646620000
2016-10-05,26778752000
2016-10-06,26832234000
2016-10-07,27149980000
2016-10-10,27524354000
2016-10-11,27385930000
2016-10-12,27351324000
2016-10-13,27162564000
2016-10-14,27181440000
2016-10-17,27203462000
2016-10-18,27247506000
2016-10-19,27231776000
2016-10-20,27090206000
2016-10-21,27190878000
2016-10-24,27275820000
2016-10-25,27219192000
2016-10-26,27382784000
2016-10-27,27370200000
2016-10-28,27423682000
2016-10-31,27964610000
2016-11-01,27898103000
2016-11-02,27920272000
2016-11-03,27964610000
2016-11-04,27888602000
2016-11-07,28186300000
2016-11-08,28183133000
2016-11-09,28537837000
2016-11-10,28724690000
2016-11-11,28851370000
2016-11-14,29016054000
2016-11-15,28898875000
2016-11-16,28898875000
2016-11-17,29063559000
2016-11-18,29123731999
2016-11-21,29231410000
2016-11-22,29139567000
2016-11-23,32357239000
2016-11-25,32911464000
2016-11-28,32208390000
2016-11-29,31780845000
2016-11-30,31733340000
2016-12-01,32525090000
2016-12-02,32145050000
2016-12-05,32078543000
2016-12-06,32468084000
2016-12-07,32575762000
2016-12-08,32911464000
2016-12-09,32816454000
2016-12-12,32436414000
2016-12-13,32091211000
2016-12-14,31844185000
2016-12-15,32113380000
2016-12-16,32227392000
2016-12-19,32382575000
2016-12-20,32822788000
2016-12-21,32648603000
2016-12-22,32648603000
2016-12-23,32658104000
2016-12-27,32905130000
2016-12-28,32749947000
2016-12-29,32686606999
2016-12-30,32632768000
2017-01-03,32952635000
2017-01-04,33513193999
2017-01-05,33364345000
2017-01-06,33725383000
2017-01-09,33313673000
2017-01-10,33218663000
2017-01-11,33478356999
2017-01-12,33307339000
2017-01-13,33503693000
2017-01-17,33044478000
2017-01-18,33329508000
2017-01-19,33259834000
2017-01-20,33804558000
2017-01-23,33924904000
2017-01-24,34099089000
2017-01-25,34222602000
2017-01-26,34086421000
2017-01-27,34200433000
2017-01-30,34173552000
2017-01-31,34170360000
2017-02-01,34202280000
2017-02-02,34291656000
2017-02-03,34470408000
2017-02-06,34492752000
2017-02-07,34716192000
2017-02-08,34604472000
2017-02-09,34831104000
2017-02-10,35188608000
2017-02-13,35351400000
2017-02-14,35127960000
2017-02-15,34831104000
2017-02-16,34847064000
2017-02-17,35198184000
2017-02-21,34987512000
2017-02-22,35000280000
2017-02-23,34387416000
2017-02-24,34671504000
2017-02-27,34955592000
2017-02-28,34949208000
2017-03-01,35501424000
2017-03-02,34965168000
2017-03-03,35376936000
2017-03-06,35380128000
2017-03-07,35188608000
2017-03-08,35262024000
2017-03-09,34977936000
2017-03-10,35086464000
2017-03-13,35073696000
2017-03-14,34859832000
2017-03-15,35364168000
2017-03-16,35345016000
2017-03-17,35255640000
2017-03-20,35392896000
2017-03-21,34987512000
2017-03-22,35038584000
2017-03-23,34961976000
2017-03-24,34786416000
2017-03-27,34205472000
2017-03-28,34578936000
2017-03-29,34531056000
2017-03-30,34847064000
2017-03-31,34748112000
2017-04-03,34722576000
2017-04-04,34952400000
2017-04-05,34872600000
2017-04-06,35252448000
2017-04-07,34894944000
2017-04-10,34993896000
2017-04-11,35482272000
2017-04-12,34904520000
2017-04-13,34473600000
2017-04-17,34728960000
2017-04-18,34623624000
2017-04-19,34543824000
2017-04-20,34728960000
2017-04-21,34326768000
2017-04-24,35191800000
2017-04-25,36117480000
2017-04-26,35925960000
2017-04-27,35488656000
2017-04-28,35625912000
2017-05-01,35919976000
2017-05-02,35586344000
2017-05-03,35541432000
2017-05-04,35939224000
2017-05-05,36285688000
2017-05-08,36134912000
2017-05-09,36436464000
2017-05-10,36426840000
2017-05-11,36401176000
2017-05-12,36285688000
2017-05-15,36507040000
2017-05-16,36827840000
2017-05-17,36324184000
2017-05-18,36144536000
2017-05-19,38784720000
2017-05-22,39044568000
2017-05-23,39179304000
2017-05-24,39387824000
2017-05-25,39275544000
2017-05-26,39391032000
2017-05-30,39221008000
2017-05-31,39285168000
2017-06-01,40003760000
2017-06-02,40071128000
2017-06-05,40205864000
2017-06-06,40116040000
2017-06-07,40193032000
2017-06-08,40420800000
2017-06-09,40404760000
2017-06-12,40420800000
2017-06-13,40555536000
2017-06-14,40558744000
2017-06-15,40539496000
2017-06-16,41030320000
2017-06-19,40738392000
2017-06-20,40433632000
2017-06-21,40029424000
2017-06-22,39734288000
2017-06-23,39650880000
2017-06-26,39570680000
2017-06-27,39137600000
2017-06-28,39609176000
2017-06-29,39108728000
2017-06-30,39647672000
2017-07-03,40083960000
2017-07-05,40292480000
2017-07-06,40128872000
2017-07-07,40626112000
2017-07-10,41107311999
2017-07-11,41081648000
2017-07-12,39612384000
2017-07-13,39913936000
2017-07-14,40250776000
2017-07-17,40382304000
2017-07-18,40449672000
2017-07-19,40520248000
2017-07-20,40292480000
2017-07-21,40340600000
2017-07-24,40597240000
2017-07-25,41030320000
2017-07-26,41004656000
2017-07-27,41203552000
2017-07-28,41354328000
2017-07-31,41254848000
2017-08-01,41492832000
2017-08-02,41479968000
2017-08-03,41650416000
2017-08-04,41727600000
2017-08-07,41795136000
2017-08-08,42457632000
2017-08-09,42583056000
2017-08-10,41094048000
2017-08-11,40746720000
2017-08-14,41348112000
2017-08-15,40901088000
2017-08-16,40724208000
2017-08-17,39871968000
2017-08-18,37726896000
2017-08-21,37472832000
2017-08-22,37781568000
2017-08-23,37450320000
2017-08-24,37125504000
2017-08-25,37254144000
2017-08-28,37292736000
2017-08-29,37270224000
2017-08-30,37141584000
2017-08-31,37283088000
2017-09-01,37350624000
2017-09-05,37154448000
2017-09-06,37376352000
2017-09-07,37411728000
2017-09-08,37723680000
2017-09-11,37926288000
2017-09-12,37710816000
2017-09-13,37746192000
2017-09-14,38067792000
2017-09-15,38273616000
2017-09-18,38556624000
2017-09-19,39582528000
2017-09-20,39862320000
2017-09-21,40129248000
2017-09-22,39798000000
2017-09-25,39804432000
2017-09-26,39646848000
2017-09-27,39659712000
2017-09-28,39769056000
2017-09-29,40389744000
2017-10-02,40936464000
2017-10-03,41196960000
2017-10-04,41270928000
2017-10-05,41168016000
2017-10-06,41206608000
2017-10-09,41370623999
2017-10-10,41245200000
2017-10-11,41090832000
2017-10-12,41325600000
2017-10-13,41135856000
2017-10-16,41074752000
2017-10-17,41386704000
2017-10-18,41396352000
2017-10-19,41332032000
2017-10-20,41534640000
2017-10-23,41676144000
2017-10-24,42136032000
2017-10-25,41988096000
2017-10-26,42496223999
2017-10-27,42853200000
2017-10-30,42646825223
2017-10-31,42833787873
2017-11-01,43281853535
2017-11-02,43336652932
2017-11-03,43526839076
2017-11-06,43617096908
2017-11-07,43746036666
2017-11-08,43401122812
2017-11-09,42318028838
2017-11-10,42624260765
2017-11-13,42521108958
2017-11-14,42833787873
2017-11-15,42637154741
2017-11-16,43391452330
2017-11-17,43765377630
2017-11-20,44136079437
2017-11-21,44880706544
2017-11-22,46821249914
2017-11-24,46901837263
2017-11-27,47955919791
2017-11-28,48152552923
2017-11-29,47849544490
2017-11-30,48307280634
2017-12-01,48333068586
2017-12-04,48665088465
2017-12-05,48568383645
2017-12-06,48175117381
2017-12-07,48710217380
2017-12-08,48861721597
2017-12-11,48781134248
2017-12-12,48697323404
2017-12-13,48980990874
2017-12-14,48171893887
2017-12-15,48632853525
2017-12-18,49654701113
2017-12-19,49796534848
2017-12-20,49761076414
2017-12-21,50241377016
2017-12-22,50779700509
2017-12-26,51172966773
2017-12-27,51118167376
2017-12-28,50834499906
2017-12-29,50450904124
2018-01-02,50934428219
2018-01-03,51166519785
2018-01-04,51459857737
2018-01-05,51679055327
2018-01-08,51933711350
2018-01-09,53381060143
2018-01-10,53168309541
2018-01-11,53980630021
2018-01-12,54573752912
2018-01-16,54006417973
2018-01-17,53970959539
2018-01-18,54122463756
2018-01-19,54902549297
2018-01-22,54921890260
2018-01-23,54367449298
2018-01-24,54670457731
2018-01-25,54518953514
2018-01-26,55279698091
2018-01-29,54848156000
2018-01-30,54630942000
2018-01-31,53953363999
2018-02-01,54416970000
2018-02-02,53480032000
2018-02-05,50905884000
2018-02-06,52481496000
2018-02-07,52338848000
2018-02-08,49816572000
2018-02-09,50228306000
2018-02-12,51615882000
2018-02-13,52293460000
2018-02-14,52935376000
2018-02-15,54079802000
2018-02-16,54932448000
2018-02-20,53418434000
2018-02-21,52549578000
2018-02-22,53220672000
2018-02-23,53895008000
2018-02-26,54290532000
2018-02-27,53032636000
2018-02-28,52154054000
2018-03-01,50837802000
2018-03-02,49703102000
2018-03-05,51074468000
2018-03-06,51388942000
2018-03-07,51191180000
2018-03-08,52215652000
2018-03-09,54442906000
2018-03-12,53178526000
2018-03-13,52299944000
2018-03-14,51940082000
2018-03-15,51742320000
2018-03-16,53129896000
2018-03-19,51719626000
2018-03-20,51868758000
2018-03-21,51239810000
2018-03-22,49142236000
2018-03-23,47981600000
2018-03-26,49712828000
2018-03-27,49330272000
2018-03-28,49109816000
2018-03-29,50354744000
2018-04-02,49220044000
2018-04-03,49615568000
2018-04-04,48166394000
2018-04-05,49064428000
2018-04-06,47135437999
2018-04-09,46347632000
2018-04-10,47984842000
2018-04-11,46817722000
2018-04-12,48714292000
2018-04-13,48623516000
2018-04-16,48299316000
2018-04-17,48354430000
2018-04-18,48555434000
2018-04-19,48014020000
2018-04-20,47644432000
2018-04-23,47346168000
2018-04-24,44775262000
2018-04-25,44739600000
2018-04-26,44198186000
2018-04-27,44596952000
2018-04-30,43779255000
2018-05-01,43792195000
2018-05-02,43591625000
2018-05-03,44277445000
2018-05-04,44416550000
2018-05-07,45361170000
2018-05-08,45959645000
2018-05-09,46959260000
2018-05-10,47428335000
2018-05-11,47658020000
2018-05-14,47473625000
2018-05-15,47078955000
2018-05-16,47667725000
2018-05-17,47493035000
2018-05-18,50223375000
2018-05-21,51219755000
2018-05-22,50171615000
2018-05-23,50653630000
2018-05-24,51171230000
2018-05-25,51436500000
2018-05-29,50145735000
2018-05-30,50168380000
2018-05-31,48366485000
2018-06-01,49621664999
2018-06-04,49023190000
2018-06-05,49964575000
2018-06-06,51290925000
2018-06-07,51323275000
2018-06-08,50828320000
2018-06-11,50685980000
2018-06-12,50980365000
2018-06-13,49605490000
2018-06-14,48583230000
2018-06-15,48120625000
2018-06-18,47810065000
2018-06-19,46027580000
2018-06-20,46697225000
2018-06-21,45940235000
2018-06-22,46315494999
2018-06-25,45176775000
2018-06-26,45176775000
2018-06-27,45089430000
2018-06-28,45102369999
2018-06-29,45225300000
2018-07-02,45665260000
2018-07-03,45367640000
2018-07-05,45192950000
2018-07-06,45283530000
2018-07-09,46719869999
2018-07-10,46761925000
2018-07-11,45749369999
2018-07-12,45548800000
2018-07-13,44507130000
2018-07-16,44083345000
2018-07-17,44643000000
