,BALL
2018-07-17,13119061500
2018-07-18,13060754560
2018-07-19,13125921140
2018-07-20,12892693380
2018-07-23,12992158160
2018-07-24,13077903660
2018-07-25,13074473840
2018-07-26,13221956099
2018-07-27,13297412140
2018-07-30,13232245560
2018-07-31,13366008540
2018-08-01,13489482060
2018-08-02,13901060460
2018-08-03,14206314440
2018-08-06,14216603900
2018-08-07,14316068680
2018-08-08,14220033720
2018-08-09,14148007500
2018-08-10,13829034240
2018-08-13,13599236300
2018-08-14,13616385400
2018-08-15,13757008020
2018-08-16,13822174599
2018-08-17,13945648119
2018-08-20,14034823440
2018-08-21,14086270740
2018-08-22,13945648119
2018-08-23,13952507760
2018-08-24,14093130380
2018-08-27,14353796700
2018-08-28,14292059940
2018-08-29,14350366880
2018-08-30,14350366880
2018-08-31,14364086160
2018-09-04,14206314440
2018-09-05,14388094900
2018-09-06,14453261480
2018-09-07,14549296440
2018-09-10,14809962760
2018-09-11,14676199780
2018-09-12,14816822400
2018-09-13,15026041420
2018-09-14,15139225480
2018-09-17,15139225480
2018-09-18,15406751440
2018-09-19,15170093859
2018-09-20,15224970980
2018-09-21,15286707740
2018-09-24,15386172520
2018-09-25,15166664040
2018-09-26,15194102599
2018-09-27,15139225480
2018-09-28,15087778180
2018-10-01,14828017360
2018-10-02,15020632900
2018-10-03,15314625040
2018-10-04,15480206820
2018-10-05,15520757460
2018-10-08,15662684700
2018-10-09,15449793840
2018-10-10,14821258920
2018-10-11,14702986220
2018-10-12,14922635519
2018-10-15,15071321200
2018-10-16,15578204200
2018-10-17,15611996400
2018-10-18,15611996400
2018-10-19,15520757460
2018-10-22,15250419860
2018-10-23,15243661420
2018-10-24,14750295300
2018-10-25,14638781040
2018-10-26,14662435580
2018-10-29,14824638140
2018-10-30,15196352340
2018-10-31,15138905599
2018-11-01,16091845640
2018-11-02,16003985920
2018-11-05,16020882019
2018-11-06,16172946920
2018-11-07,16504110480
2018-11-08,16463559840
2018-11-09,16450042960
2018-11-12,16318253380
2018-11-13,16591970200
2018-11-14,16578453320
2018-11-15,17024510360
2018-11-16,17065061000
2018-11-19,16730518220
2018-11-20,16575074099
2018-11-21,16662933820
2018-11-23,16514248140
2018-11-26,16591970200
2018-11-27,16443284519
2018-11-28,16757551980
2018-11-29,16750793540
2018-11-30,16595349420
2018-12-03,16825136380
2018-12-04,16568315660
2018-12-06,16463559840
2018-12-07,16352045580
2018-12-10,16321632599
2018-12-11,16162809260
2018-12-12,16284461180
2018-12-13,16399354660
2018-12-14,16223635220
2018-12-17,15764061300
2018-12-18,15807991160
2018-12-19,15500482140
2018-12-20,14915877080
2018-12-21,14740157640
2018-12-24,14310996700
2018-12-26,14696227780
2018-12-27,15020632900
2018-12-28,15138905599
2018-12-31,15368309219
2019-01-02,14930456130
2019-01-03,14793418140
2019-01-04,15237956010
2019-01-07,15522059160
2019-01-08,15679151489
2019-01-09,15739314510
2019-01-10,15926488350
2019-01-11,16083580680
2019-01-14,16200564330
2019-01-15,16477982700
2019-01-16,16190537160
2019-01-17,16544830500
2019-01-18,16798852140
2019-01-22,16952602080
2019-01-23,16972656420
2019-01-24,16999395540
2019-01-25,17296868250
2019-01-28,16975998810
2019-01-29,17153145480
2019-01-30,17106352020
2019-01-31,17474014920
2019-02-01,17390455170
2019-02-04,17373743220
2019-02-05,17714667000
2019-02-06,17784857190
2019-02-07,17801569140
2019-02-08,18015482100
2019-02-11,17998770150
2019-02-12,18349721100
2019-02-13,18449992800
2019-02-14,18366433050
2019-02-15,18092357070
2019-02-19,18068960340
2019-02-20,18182601600
2019-02-21,18209340720
2019-02-22,18470047140
2019-02-25,18343036320
2019-02-26,18272846130
2019-02-27,18550264500
2019-02-28,18309612420
2019-03-01,18453335190
2019-03-04,18466704750
2019-03-05,18704014440
2019-03-06,18523525380
2019-03-07,18276188520
2019-03-08,18386487390
2019-03-11,18583688400
2019-03-12,18927954570
2019-03-13,19088389290
2019-03-14,19141867530
2019-03-15,19218742500
2019-03-18,19345753320
2019-03-19,19405916340
2019-03-20,19425970680
2019-03-21,19666622760
2019-03-22,19365807660
2019-03-25,19422628290
2019-03-26,19469421750
2019-03-27,19449367410
2019-03-28,19365807660
2019-03-29,19339068540
2019-04-01,19436980000
2019-04-02,19297193500
2019-04-03,19310506500
2019-04-04,19303850000
2019-04-05,19340460750
2019-04-08,19370415000
2019-04-09,19184033000
2019-04-10,19387056250
2019-04-11,19510201500
2019-04-12,19313834750
2019-04-15,19417010500
2019-04-16,19157407000
2019-04-17,18987666250
2019-04-18,19473590750
2019-04-22,19540155750
2019-04-23,19803087500
2019-04-24,19603392500
2019-04-25,19623362000
2019-04-26,19869652500
2019-04-29,19846354750
2019-04-30,19949530500
2019-05-01,19526842750
2019-05-02,19969500000
2019-05-03,20482050500
2019-05-06,20618508750
2019-05-07,20625165250
2019-05-08,20618508750
2019-05-09,20758295250
2019-05-10,21403975750
2019-05-13,21437258250
2019-05-14,21114418000
2019-05-15,20804890750
2019-05-16,20824860250
2019-05-17,20824860250
2019-05-20,20648463000
2019-05-21,20768280000
2019-05-22,20468737500
2019-05-23,20318966250
2019-05-24,20418813750
2019-05-28,20368890000
2019-05-29,20135912500
2019-05-30,20315638000
2019-05-31,20432126750
2019-06-03,20651791250
2019-06-04,20997929250
2019-06-05,21450571250
2019-06-06,21853289500
2019-06-07,21933167500
2019-06-10,22072953999
2019-06-11,22112893000
2019-06-12,22166145000
2019-06-13,21606999000
2019-06-14,21770083250
2019-06-17,21740128999
2019-06-18,22116221250
2019-06-19,22186114500
2019-06-20,22382481250
2019-06-21,22325901000
2019-06-24,22359183500
2019-06-25,22652069500
2019-06-26,22548893750
2019-06-27,22665382500
2019-06-28,23294421750
2019-07-01,23266458480
2019-07-02,23696950880
2019-07-03,23925443000
2019-07-05,23766491960
2019-07-08,23379048800
2019-07-09,23485016160
2019-07-10,23322753640
2019-07-11,23561180200
2019-07-12,23180360000
2019-07-15,22945244920
2019-07-16,22872392359
2019-07-17,22686949480
2019-07-18,23478393200
2019-07-19,23412163600
2019-07-22,23547934280
2019-07-23,23769803440
2019-07-24,23852590440
2019-07-25,23607540920
2019-07-26,23889016720
2019-07-29,23935377440
2019-07-30,24100951440
2019-07-31,23670459040
2019-08-01,24750001520
2019-08-02,24746690040
2019-08-05,24256591000
2019-08-06,24488394600
2019-08-07,24932132920
2019-08-08,25193739840
2019-08-09,25650724079
2019-08-12,25445412320
2019-08-13,26256724920
2019-08-14,25448723800
2019-08-15,25829544000
2019-08-16,26369315240
2019-08-19,26405741520
2019-08-20,26223610120
2019-08-21,26402430040
2019-08-22,26412364480
2019-08-23,25895773600
2019-08-26,26081216480
2019-08-27,26167314960
2019-08-28,26250101960
2019-08-29,26634233640
2019-08-30,26627610680
2019-09-03,26468659640
2019-09-04,26750135440
2019-09-05,26064659079
2019-09-06,25928888400
2019-09-09,24859280359
2019-09-10,23806229720
2019-09-11,23802918240
2019-09-12,24293017280
2019-09-13,24084394040
2019-09-16,23908885600
2019-09-17,24836100000
2019-09-18,24673837480
2019-09-19,24597673440
2019-09-20,24451968320
2019-09-23,24663903040
2019-09-24,24743378560
2019-09-25,24339378000
2019-09-26,24660591560
2019-09-27,24104262920
2019-09-30,23756592420
2019-10-01,23528195020
2019-10-02,23107291239
2019-10-03,23374842480
2019-10-04,23730489860
2019-10-07,23639130900
2019-10-08,23299797620
2019-10-09,23580400140
2019-10-10,23766380880
2019-10-11,23691336020
2019-10-14,23792483440
2019-10-15,23544509120
2019-10-16,23681547560
2019-10-17,24102451340
2019-10-18,24180759020
2019-10-21,23586925780
2019-10-22,23117079700
2019-10-23,23192124560
2019-10-24,23427047600
2019-10-25,23462938620
2019-10-28,23276957880
2019-10-29,23733752680
2019-10-30,24131816719
2019-10-31,22829951540
2019-11-01,22304637520
2019-11-04,21714067100
2019-11-05,21113708219
2019-11-06,21749958120
2019-11-07,21231169739
2019-11-08,21094131300
2019-11-11,21058240280
2019-11-12,21002772340
2019-11-13,21250746660
2019-11-14,21449778680
2019-11-15,21404099200
2019-11-18,22053400380
2019-11-19,21942464500
2019-11-20,22004458080
2019-11-21,21586817120
2019-11-22,21446515860
2019-11-25,21198541540
2019-11-26,21763009400
2019-11-27,21714067100
2019-11-29,21554188920
2019-12-02,21466092780
2019-12-03,21678176080
2019-12-04,21453041500
2019-12-05,21580291480
2019-12-06,20735221100
2019-12-09,20924464660
2019-12-10,20852682620
2019-12-11,20839631340
2019-12-12,20689541620
2019-12-13,20666701880
2019-12-16,20872259540
2019-12-17,20944041580
2019-12-18,21012560800
2019-12-19,20790689040
2019-12-20,21267060760
2019-12-23,21289900500
2019-12-24,21283374860
2019-12-26,21178964620
2019-12-27,21107182580
2019-12-30,21025612080
2019-12-31,21040125820
2020-01-02,20783102480
2020-01-03,21072660420
2020-01-06,20877452820
2020-01-07,20796116320
2020-01-08,20975056620
2020-01-09,21707085120
2020-01-10,21560679420
2020-01-13,21960855000
2020-01-14,21651776300
2020-01-15,22191850659
2020-01-16,22507436280
2020-01-17,22526957040
2020-01-21,22533463960
2020-01-22,23376110100
2020-01-23,23382617020
2020-01-24,23402137780
2020-01-27,24062590159
2020-01-28,23642893820
2020-01-29,23616866140
2020-01-30,23782792600
2020-01-31,23483474280
2020-02-03,24124405900
2020-02-04,24404203460
2020-02-05,24931263980
2020-02-06,25376988000
2020-02-07,25025614320
2020-02-10,24960545120
2020-02-11,25259863440
2020-02-12,24898729380
2020-02-13,25106950820
2020-02-14,25123218120
2020-02-18,25390001840
2020-02-19,25054895460
2020-02-20,24921503600
2020-02-21,25006093560
2020-02-24,24846674020
2020-02-25,24248037380
2020-02-26,24618931820
2020-02-27,23428165460
2020-02-28,22923879159
2020-03-02,24456258820
2020-03-03,24775097900
2020-03-04,25559181760
2020-03-05,25061402380
2020-03-06,24742563300
2020-03-09,23590838460
2020-03-10,23737244159
2020-03-11,22696136960
2020-03-12,20555360280
2020-03-13,20770088640
2020-03-16,19009966780
2020-03-17,21027111980
2020-03-18,20968549700
2020-03-19,19556548060
2020-03-20,17858241940
2020-03-23,16898471240
2020-03-24,18941644120
2020-03-25,18225882920
2020-03-26,20353645760
2020-03-27,20945775480
2020-03-30,21469582540
2020-03-31,21078772040
2020-04-01,20919034980
2020-04-02,21046172640
2020-04-03,20267046980
2020-04-06,21391726280
2020-04-07,21469964840
2020-04-08,22033934460
2020-04-09,22800020360
2020-04-13,21945916079
2020-04-14,22154552239
2020-04-15,22050234160
2020-04-16,22102393200
2020-04-17,22884778800
2020-04-20,22343628760
2020-04-21,21365646760
2020-04-22,21717720280
2020-04-23,21157010600
2020-04-24,21277628380
2020-04-27,22027414579
2020-04-28,21844857940
2020-04-29,21779659140
2020-04-30,21381946460
2020-05-01,21388466340
2020-05-04,21564503100
2020-05-05,21600362440
2020-05-06,21424325680
2020-05-07,21479744660
2020-05-08,21046172640
2020-05-11,20658239780
2020-05-12,20188808420
2020-05-13,19941052980
2020-05-14,20224667760
2020-05-15,20286606620
2020-05-18,20977713900
2020-05-19,20954894320
2020-05-20,20925554860
2020-05-21,20876655760
2020-05-22,21029872940
2020-05-26,21691640760
2020-05-27,22363188400
2020-05-28,22998876700
2020-05-29,23230332440
2020-06-01,23200992980
2020-06-02,23465048120
2020-06-03,24107256300
2020-06-04,24579947600
2020-06-05,24100736420
2020-06-08,24149635520
2020-06-09,23615005360
2020-06-10,23738883079
2020-06-11,21893757040
2020-06-12,22275170020
2020-06-15,22232790800
2020-06-16,22878258920
2020-06-17,22689182400
2020-06-18,22972797180
2020-06-19,23041255920
2020-06-22,23171653520
2020-06-23,23005396579
2020-06-24,22487066120
2020-06-25,22558784800
2020-06-26,21952435960
2020-06-29,22294729660
2020-06-30,22691890010
2020-07-01,23080483320
2020-07-02,23449483690
2020-07-06,23655209560
2020-07-07,23733581320
2020-07-08,23557244860
2020-07-09,23429890750
2020-07-10,23642147600
2020-07-13,23390704870
2020-07-14,24037271890
2020-07-15,22701686480
2020-07-16,22685359030
2020-07-17,22953129210
2020-07-20,23759705240
2020-07-21,23733581320
2020-07-22,23896855820
2020-07-23,23834811510
2020-07-24,23890324840
2020-07-27,24350758929
2020-07-28,24190749920
2020-07-29,24089519730
2020-07-30,23985024050
2020-07-31,24043802870
2020-08-03,24223404820
2020-08-04,24533626370
2020-08-05,24504236960
2020-08-06,24308307560
2020-08-07,24664245970
2020-08-10,24598936170
2020-08-11,24148298550
2020-08-12,24288714620
2020-08-13,24566281270
2020-08-14,24654449500
2020-08-17,24886299289
2020-08-18,24935281640
2020-08-19,24778538120
2020-08-20,24739352240
2020-08-21,25020184380
2020-08-24,25225910250
2020-08-25,25297751030
2020-08-26,25771247080
2020-08-27,25908397660
2020-08-28,26212088230
2020-08-31,26244743130
2020-09-01,26767221530
2020-09-02,27622779910
2020-09-03,27181938760
2020-09-04,26930496030
2020-09-08,26303521950
2020-09-09,26652929380
2020-09-10,26450469000
2020-09-11,26672522320
2020-09-14,27195000720
2020-09-15,27570532070
2020-09-16,27648903830
2020-09-17,27462770900
2020-09-18,27067646610
2020-09-21,26460265470
2020-09-22,26639867420
2020-09-23,26074937650
2020-09-24,26156574900
2020-09-25,26603947030
2020-09-28,26855389760
2020-09-29,26894575640
2020-09-30,27191627440
2020-10-01,27021516200
2020-10-02,27044415790
2020-10-05,27927685690
2020-10-06,27580920470
2020-10-07,28313707350
2020-10-08,29115193000
2020-10-09,29527385620
2020-10-12,29337646160
2020-10-13,29527385620
2020-10-14,29461958220
2020-10-15,29707310970
2020-10-16,29906864540
2020-10-19,29828351660
2020-10-20,29897050430
2020-10-21,30351770860
2020-10-22,29811994810
2020-10-23,30332142640
2020-10-26,29952663720
2020-10-27,29802180700
2020-10-28,29026866010
2020-10-29,29187163140
2020-10-30,29115193000
2020-11-02,29507757400
2020-11-03,30669093750
2020-11-04,30786863070
2020-11-05,31784630920
2020-11-06,31882772019
2020-11-09,30417198260
2020-11-10,31071472260
2020-11-11,31342995970
2020-11-12,30816305400
2020-11-13,30963517050
2020-11-16,31653776120
2020-11-17,31778088180
2020-11-18,31588348720
2020-11-19,32029983670
2020-11-20,31814073250
2020-11-23,31221955280
2020-11-24,31441137070
2020-11-25,31503293100
2020-11-27,31522921320
2020-11-30,31408423370
2020-12-01,31673404339
2020-12-02,30750878000
2020-12-03,30305971680
2020-12-04,30803219920
2020-12-07,31241583500
2020-12-08,31369166930
2020-12-09,30541510320
2020-12-10,30508796620
2020-12-11,30286343460
2020-12-14,29540471100
2020-12-15,30109689480
2020-12-16,29582998910
2020-12-17,30090061260
2020-12-18,30158760030
2020-12-21,30335414010
2020-12-22,30256901130
2020-12-23,29969020570
2020-12-24,30207830580
2020-12-28,29890507690
2020-12-29,30175116880
2020-12-30,30377941820
2020-12-31,30545428980
2021-01-04,29424315360
2021-01-05,29706232820
2021-01-06,30050434370
2021-01-07,29725901480
2021-01-08,29689842269
2021-01-11,29686564160
2021-01-12,29581664640
2021-01-13,29860303990
2021-01-14,29480043230
2021-01-15,29640670620
2021-01-19,29640670620
2021-01-20,30243842860
2021-01-21,29929144300
2021-01-22,29745570140
2021-01-25,29457096460
2021-01-26,29109616800
2021-01-27,27972112630
2021-01-28,28932598860
2021-01-29,28853924220
2021-02-01,29312859620
2021-02-02,29670173610
2021-02-03,29817688559
2021-02-04,29142397900
2021-02-05,29303025290
2021-02-08,29411202920
2021-02-09,29106338690
2021-02-10,29473487010
2021-02-11,29021107830
2021-02-12,29398090480
2021-02-16,29561995980
2021-02-17,29457096460
2021-02-18,29624280070
2021-02-19,29660339280
2021-02-22,28870314769
2021-02-23,28358929610
2021-02-24,28276976860
2021-02-25,28276976860
2021-02-26,27991781290
2021-03-01,28355651500
2021-03-02,28306479850
2021-03-03,27732810600
2021-03-04,27372218500
2021-03-05,26949342309
2021-03-08,27073910490
2021-03-09,28276976860
2021-03-10,27936053420
2021-03-11,27382052830
2021-03-12,27745923040
2021-03-15,27995059400
2021-03-16,27503342900
2021-03-17,27378774720
2021-03-18,27087022930
2021-03-19,26634643750
2021-03-22,27641023519
2021-03-23,27972112630
2021-03-24,27978668850
2021-03-25,27552514550
2021-03-26,27565626990
2021-03-29,27896716100
2021-03-30,27709863830
2021-03-31,27762942500
2021-04-01,28264208750
2021-04-05,28460783750
2021-04-06,28827723750
2021-04-07,28349391250
2021-04-08,28709778750
2021-04-09,29440382500
2021-04-12,29715587500
2021-04-13,29735245000
2021-04-14,29312608750
2021-04-15,29666443750
2021-04-16,29817151250
2021-04-19,29781112500
2021-04-20,30236511250
2021-04-21,30436362500
2021-04-22,30367561250
2021-04-23,30790197500
2021-04-26,30436362500
2021-04-27,30436362500
2021-04-28,29928543750
2021-04-29,30593622500
2021-04-30,30678805000
2021-05-03,30554307500
2021-05-04,30682081250
2021-05-05,30426533750
2021-05-06,29669720000
2021-05-07,29715587500
2021-05-10,29443658750
2021-05-11,29682825000
2021-05-12,28775303750
2021-05-13,28981707499
2021-05-14,29191387500
2021-05-17,29037403750
2021-05-18,28519756250
2021-05-19,28116777499
2021-05-20,28595110000
2021-05-21,28431297500
2021-05-24,28539413750
2021-05-25,28133158750
2021-05-26,26943880000
2021-05-27,27078206250
2021-05-28,26917670000
2021-06-01,26937327500
2021-06-02,26803001250
2021-06-03,27314096250
2021-06-04,27042167500
2021-06-07,26655570000
2021-06-08,26403298750
2021-06-09,26504862500
2021-06-10,26360707499
2021-06-11,26711266250
2021-06-14,26576940000
2021-06-15,26671951250
2021-06-16,26370536250
2021-06-17,26190342500
2021-06-18,25944623750
2021-06-21,26196894999
2021-06-22,26760410000
2021-06-23,26698161250
2021-06-24,26875078750
2021-06-25,27130626250
2021-06-28,26822658750
2021-06-29,26744028750
2021-06-30,26402473520
2021-07-01,26848923640
2021-07-02,26666433080
2021-07-06,26744643319
2021-07-07,26989050319
2021-07-08,27793964040
2021-07-09,27631026040
2021-07-12,27621249760
2021-07-13,27474605560
2021-07-14,27565850840
2021-07-15,27679907440
2021-07-16,27943867000
2021-07-19,27292115000
2021-07-20,27510451920
2021-07-21,26949945200
2021-07-22,26633845480
2021-07-23,26070080000
2021-07-26,26451354920
2021-07-27,26435061120
2021-07-28,26451354920
2021-07-29,26399214760
2021-07-30,26356850880
2021-08-02,26523047640
2021-08-03,26213465440
2021-08-04,25753980280
2021-08-05,26324263280
2021-08-06,27777670240
2021-08-09,28465268600
2021-08-10,28947565080
2021-08-11,29178937040
2021-08-12,29149608200
2021-08-13,28898683680
2021-08-16,29025775319
2021-08-17,29130055640
2021-08-18,29560211959
2021-08-19,30143530000
2021-08-20,30837645880
2021-08-23,30909338600
2021-08-24,30798540760
2021-08-25,30847422160
2021-08-26,30733365560
2021-08-27,30752918120
2021-08-30,31183074440
2021-08-31,31271060959
2021-09-01,31499174160
2021-09-02,31867414040
2021-09-03,31733804880
2021-09-07,31587160680
2021-09-08,31505691680
2021-09-09,31108122959
2021-09-10,30902821080
2021-09-13,30651896560
2021-09-14,30192411400
2021-09-15,30374901959
2021-09-16,30224999000
2021-09-17,30097907360
2021-09-20,30224999000
2021-09-21,30153306280
2021-09-22,30290174200
2021-09-23,30387937000
2021-09-24,30078354800
2021-09-27,29596058319
2021-09-28,29234335959
2021-09-29,29244112240
2021-09-30,29033319000
2021-10-01,28994595000
2021-10-04,28984913999
2021-10-05,29523823000
2021-10-06,29833615000
2021-10-07,29659357000
2021-10-08,29494780000
2021-10-11,29346338000
2021-10-12,29191441999
2021-10-13,29294706000
2021-10-14,29694854000
2021-10-15,29462510000
2021-10-18,29078497000
2021-10-19,29249528000
2021-10-20,29875566000
2021-10-21,30024008000
2021-10-22,29756166999
2021-10-25,28229796000
2021-10-26,28765478000
2021-10-27,29510915000
2021-10-28,29627087000
2021-10-29,29520596000
2021-11-01,29978830000
2021-11-02,30085321000
2021-11-03,30372524000
2021-11-04,29520596000
2021-11-05,29201123000
2021-11-08,29372154000
2021-11-09,29456056000
2021-11-10,29446375000
2021-11-11,29578682000
2021-11-12,30195038999
2021-11-15,30940476000
2021-11-16,31263176000
2021-11-17,30675862000
2021-11-18,30404794000
2021-11-19,30882390000
2021-11-22,30643591999
2021-11-23,30369297000
2021-11-24,30211174000
2021-11-26,30559690000
2021-11-29,30595187000
2021-11-30,30156315000
2021-12-01,29336657000
2021-12-02,30198266000
2021-12-03,30085321000
2021-12-06,29907836000
2021-12-07,30156315000
2021-12-08,30314438000
2021-12-09,29888474000
2021-12-10,30172450000
2021-12-13,30224082000
2021-12-14,29791663999
2021-12-15,29643222000
2021-12-16,29798118000
2021-12-17,29943333000
2021-12-20,29043000000
2021-12-21,29039773000
2021-12-22,29052681000
2021-12-23,29043000000
2021-12-27,29662584000
2021-12-28,30430610000
2021-12-29,30730721000
2021-12-30,30801715000
2021-12-31,30893428080
2022-01-03,29927507040
2022-01-04,28884569040
2022-01-05,29337043680
2022-01-06,29381970240
2022-01-07,29045021040
2022-01-10,28862105760
2022-01-11,28833224400
2022-01-12,29183009760
2022-01-13,29208682080
2022-01-14,29070693360
2022-01-18,28736953200
2022-01-19,29442942000
2022-01-20,29054648160
2022-01-21,28345450320
2022-01-24,27992455920
2022-01-25,27726105600
2022-01-26,27780659279
2022-01-27,30161766960
2022-01-28,30004524000
2022-01-31,31159778400
2022-02-01,30989699279
2022-02-02,30312591839
2022-02-03,29882580480
2022-02-04,30062286720
2022-02-07,29654738640
2022-02-08,29988478800
2022-02-09,30181021200
2022-02-10,29738173680
2022-02-11,29664365760
2022-02-14,29613021120
2022-02-15,29471823360
2022-02-16,29536004160
2022-02-17,29176591680
2022-02-18,29077111440
2022-02-22,28894196160
2022-02-23,28419258240
2022-02-24,28191416400
2022-02-25,29160546480
2022-02-28,28797924960
2022-03-01,27867303360
2022-03-02,28294105680
2022-03-03,28926286560
2022-03-04,28945540800
2022-03-07,28781879760
2022-03-08,28172162160
2022-03-09,27729314640
2022-03-10,27937902240
2022-03-11,27456546240
2022-03-14,28380749760
2022-03-15,29122038000
2022-03-16,29009721600
2022-03-17,29385179279
2022-03-18,29844072000
2022-03-21,30030196320
2022-03-22,30225947760
2022-03-23,29333834640
2022-03-24,29828026800
2022-03-25,30238783920
2022-03-28,29933925120
2022-03-29,29166964560
2022-03-30,29359506960
2022-03-31,28472727240
2022-04-01,28225963603
2022-04-04,28422109058
2022-04-05,28390472694
2022-04-06,27957054513
2022-04-07,27754581786
2022-04-08,27656509059
2022-04-11,27855818149
2022-04-12,27305345423
2022-04-13,27824181786
2022-04-14,27571090877
2022-04-18,27242072695
2022-04-19,27722945422
2022-04-20,28156363604
2022-04-21,28039309058
2022-04-22,27349636332
2022-04-25,27194618150
2022-04-26,25590654516
2022-04-27,25628618152
2022-04-28,26236036333
2022-04-29,25676072697
2022-05-02,25511563607
2022-05-03,25850072697
2022-05-04,26327781787
2022-05-05,24296727244
2022-05-06,22749709064
2022-05-09,21984109065
2022-05-10,21857563611
2022-05-11,21284945430
2022-05-12,21911345429
2022-05-13,22066363611
2022-05-16,22686436337
2022-05-17,23189454518
2022-05-18,22528254519
2022-05-19,22050545429
2022-05-20,21822763611
2022-05-23,22401709065
2022-05-24,22180254519
2022-05-25,22237199974
2022-05-26,22702254519
2022-05-27,23325490882
2022-05-31,22427018156
2022-06-01,22547236337
2022-06-02,22939527246
2022-06-03,23284363609
2022-06-06,23338145427
2022-06-07,23464690882
2022-06-08,22993309064
2022-06-09,22278327247
2022-06-10,21664581793
2022-06-13,21329236339
2022-06-14,21038181794
2022-06-15,20965418157
2022-06-16,20028981795
2022-06-17,20535163612
2022-06-21,20718654521
2022-06-22,20709163612
2022-06-23,20791418157
2022-06-24,22648472701
2022-06-27,22468145428
2022-06-28,22129636338
2022-06-29,21623454520
2022-06-30,21597493580
2022-07-01,22275850220
2022-07-05,21993201620
2022-07-06,22439158300
2022-07-07,22115682680
2022-07-08,21550385480
2022-07-11,21487574680
2022-07-12,21248893640
2022-07-13,21226909860
2022-07-14,20931699100
2022-07-15,20878309920
2022-07-18,21054180160
2022-07-19,21977498920
2022-07-20,22219320500
2022-07-21,22555358279
2022-07-22,22206758339
2022-07-25,21939812440
2022-07-26,22034028640
2022-07-27,22724947440
2022-07-28,23101812240
2022-07-29,23057844680
2022-08-01,22976190640
2022-08-02,22545936660
2022-08-03,22866271740
2022-08-04,18617121120
2022-08-05,17700083440
2022-08-08,17894796920
2022-08-09,17235283520
2022-08-10,18051823920
2022-08-11,18146040120
2022-08-12,18676791380
2022-08-15,18921753500
2022-08-16,19373991260
2022-08-17,19235807500
2022-08-18,19380272340
2022-08-19,19443083140
2022-08-22,18997126460
2022-08-23,19176137240
2022-08-24,19251510200
2022-08-25,18997126460
2022-08-26,18124056340
2022-08-29,17838267200
2022-08-30,17844548280
2022-08-31,17527353740
2022-09-01,17467683480
2022-09-02,17527353740
2022-09-06,17442559160
2022-09-07,18416126560
2022-09-08,18488358980
2022-09-09,18632823820
2022-09-12,19059937260
2022-09-13,18397283320
2022-09-14,18029840140
2022-09-15,18108353640
2022-09-16,17794299640
2022-09-19,17897937460
2022-09-20,17357764580
2022-09-21,16927510600
2022-09-22,15460878419
2022-09-23,15432613560
2022-09-26,15171948740
2022-09-27,14914424460
2022-09-28,15460878419
2022-09-29,14964673100
2022-09-30,15166343360
2022-10-03,15495910010
2022-10-04,15869418880
2022-10-05,15988690620
2022-10-06,15674817620
2022-10-07,15229117960
2022-10-10,15483355090
2022-10-11,15213424310
2022-10-12,15360944620
2022-10-13,15360944620
2022-10-14,14896412580
2022-10-17,15445690330
2022-10-18,15734453490
2022-10-19,15360944620
2022-10-20,15225979230
2022-10-21,15442551600
2022-10-24,15502187470
2022-10-25,15197730660
2022-10-26,15125539870
2022-10-27,14993713210
2022-10-28,15568100800
2022-10-31,15502187470
2022-11-01,15524158580
2022-11-02,15018823050
2022-11-03,16016939190
2022-11-04,15960442050
2022-11-07,16010661730
2022-11-08,15863141420
2022-11-09,15552407150
2022-11-10,16792205500
2022-11-11,17831125130
2022-11-14,17432506420
2022-11-15,17416812770
2022-11-16,17181408020
2022-11-17,17065275010
2022-11-18,17291263570
2022-11-21,17322650870
2022-11-22,17388564200
2022-11-23,17614552760
2022-11-25,17630246410
2022-11-28,17319512140
2022-11-29,17181408020
2022-11-30,17601997840
2022-12-01,17529807050
2022-12-02,17517252130
2022-12-05,17058997550
2022-12-06,17200240400
2022-12-07,16475193770
2022-12-08,16914615970
2022-12-09,16811037880
2022-12-12,16823592800
2022-12-13,16892644860
2022-12-14,17093523580
2022-12-15,16211540450
2022-12-16,16107962360
2022-12-19,15885112530
2022-12-20,15891389990
2022-12-21,16239789020
2022-12-22,16054603950
2022-12-23,16205262990
2022-12-27,16255482670
2022-12-28,15875696340
2022-12-29,16202124260
2022-12-30,16051465220
2023-01-03,16330844920
2023-01-04,16494247640
2023-01-05,16604230240
2023-01-06,17050445360
2023-01-09,17462094520
2023-01-10,17625497240
2023-01-11,17726052760
2023-01-12,17958587400
2023-01-13,17949160320
2023-01-17,17898882560
2023-01-18,17851747160
2023-01-19,17795184680
2023-01-20,18297962280
2023-01-23,18546208720
2023-01-24,17927163800
2023-01-25,17798327040
2023-01-26,17920879080
2023-01-27,18109420680
2023-01-30,18049715840
2023-01-31,18301104640
2023-02-01,18363951840
2023-02-02,19133830040
2023-02-03,18530496920
2023-02-06,18442510840
2023-02-07,18099993600
2023-02-08,17559507680
2023-02-09,17292407080
2023-02-10,17160427960
2023-02-13,17572077120
2023-02-14,17889455480
2023-02-15,18533639280
2023-02-16,18034004040
2023-02-17,18081139440
2023-02-21,17927163800
2023-02-22,18084281800
2023-02-23,18071712360
2023-02-24,17864316600
2023-02-27,17628639600
2023-02-28,17663205560
2023-03-01,17176139759
2023-03-02,17597216000
2023-03-03,17933448520
