,VTRS
2018-07-17,18712365000
2018-07-18,18480840000
2018-07-19,18336780000
2018-07-20,18280185000
2018-07-23,18357360000
2018-07-24,18671205000
2018-07-25,18820410000
2018-07-26,18573450000
2018-07-27,18635190000
2018-07-30,18861570000
2018-07-31,19195995000
2018-08-01,19293750000
2018-08-02,18789540000
2018-08-03,19782525000
2018-08-06,19412085000
2018-08-07,19828830000
2018-08-08,20183835000
2018-08-09,18835845000
2018-08-10,19144545000
2018-08-13,19314330000
2018-08-14,19818540000
2018-08-15,19458390000
2018-08-16,19473825000
2018-08-17,19628175000
2018-08-20,19761945000
2018-08-21,19936875000
2018-08-22,19844265000
2018-08-23,19478970000
2018-08-24,19906005000
2018-08-27,20003760000
2018-08-28,20163255000
2018-08-29,20204415000
2018-08-30,20235285000
2018-08-31,20132385000
2018-09-04,20147820000
2018-09-05,20312460000
2018-09-06,20029485000
2018-09-07,19674480000
2018-09-10,19545855000
2018-09-11,19365780000
2018-09-12,19401795000
2018-09-13,19571580000
2018-09-14,19283460000
2018-09-17,19144545000
2018-09-18,19453245000
2018-09-19,19674480000
2018-09-20,19926585000
2018-09-21,20060355000
2018-09-24,19648755000
2018-09-25,19355490000
2018-09-26,19093095000
2018-09-27,19072515000
2018-09-28,18830700000
2018-10-01,18772608000
2018-10-02,19112244000
2018-10-03,18834360000
2018-10-04,18541038000
2018-10-05,18160234000
2018-10-08,18170526000
2018-10-09,17810306000
2018-10-10,17794868000
2018-10-11,16775960000
2018-10-12,16523806000
2018-10-15,16657601999
2018-10-16,17038406000
2018-10-17,16992092000
2018-10-18,16683332000
2018-10-19,16575266000
2018-10-22,16292236000
2018-10-23,16523806000
2018-10-24,15710738000
2018-10-25,15957746000
2018-10-26,16101834000
2018-10-29,16045228000
2018-10-30,16112126000
2018-10-31,16081250000
2018-11-01,16688478000
2018-11-02,16302528000
2018-11-05,16143002000
2018-11-06,18746878000
2018-11-07,18808630000
2018-11-08,19117390000
2018-11-09,19014470000
2018-11-12,18494724000
2018-11-13,18402096000
2018-11-14,17614758000
2018-11-15,18083044000
2018-11-16,17969832000
2018-11-19,17805160000
2018-11-20,17450086000
2018-11-21,17177348000
2018-11-23,17233954000
2018-11-26,17223662000
2018-11-27,17233954000
2018-11-28,17516984000
2018-11-29,17516984000
2018-11-30,17424356000
2018-12-03,17547860000
2018-12-04,16961216000
2018-12-06,16384864000
2018-12-07,15721030000
2018-12-10,15592380000
2018-12-11,15242452000
2018-12-12,15648986000
2018-12-13,15458584000
2018-12-14,14949130000
2018-12-17,14841064000
2018-12-18,14835918000
2018-12-19,14264712000
2018-12-20,14079456000
2018-12-21,13616316000
2018-12-24,13487666000
2018-12-26,14259566000
2018-12-27,14115478000
2018-12-28,14033142000
2018-12-31,14100040000
2019-01-02,13960000000
2019-01-03,13615000000
2019-01-04,14420000000
2019-01-07,14875000000
2019-01-08,14935000000
2019-01-09,14470000000
2019-01-10,14555000000
2019-01-11,14775000000
2019-01-14,14755000000
2019-01-15,14675000000
2019-01-16,14630000000
2019-01-17,14775000000
2019-01-18,14795000000
2019-01-22,14445000000
2019-01-23,14030000000
2019-01-24,14105000000
2019-01-25,14520000000
2019-01-28,14265000000
2019-01-29,14385000000
2019-01-30,15410000000
2019-01-31,14975000000
2019-02-01,15380000000
2019-02-04,15415000000
2019-02-05,15540000000
2019-02-06,15485000000
2019-02-07,15175000000
2019-02-08,15235000000
2019-02-11,15520000000
2019-02-12,15870000000
2019-02-13,15625000000
2019-02-14,15760000000
2019-02-15,15920000000
2019-02-19,16050000000
2019-02-20,15810000000
2019-02-21,15530000000
2019-02-22,15630000000
2019-02-25,15485000000
2019-02-26,15310000000
2019-02-27,13005000000
2019-02-28,13195000000
2019-03-01,13725000000
2019-03-04,14040000000
2019-03-05,13695000000
2019-03-06,13530000000
2019-03-07,13410000000
2019-03-08,13305000000
2019-03-11,13580000000
2019-03-12,13685000000
2019-03-13,13735000000
2019-03-14,14000000000
2019-03-15,14045000000
2019-03-18,14090000000
2019-03-19,14310000000
2019-03-20,14355000000
2019-03-21,14625000000
2019-03-22,14345000000
2019-03-25,14160000000
2019-03-26,14090000000
2019-03-27,14125000000
2019-03-28,14120000000
2019-03-29,14170000000
2019-04-01,14536954528
2019-04-02,14097833316
2019-04-03,13776151498
2019-04-04,14000818165
2019-04-05,14108045437
2019-04-08,14179530286
2019-04-09,13847636347
2019-04-10,13898696953
2019-04-11,13791469680
2019-04-12,13771045438
2019-04-15,13750621195
2019-04-16,13822106044
2019-04-17,13648499983
2019-04-18,13709772711
2019-04-22,13643393923
2019-04-23,13582121196
2019-04-24,13500424226
2019-04-25,13622969680
2019-04-26,13806787862
2019-04-29,13914015135
2019-04-30,13781257559
2019-05-01,13822106044
2019-05-02,14133575740
2019-05-03,14302075740
2019-05-06,14429727255
2019-05-07,10993348471
2019-05-08,11177166653
2019-05-09,11621393925
2019-05-10,11320136350
2019-05-13,10252969684
2019-05-14,10421469684
2019-05-15,10237651503
2019-05-16,10319348472
2019-05-17,10028303018
2019-05-20,9915969685
2019-05-21,10043621200
2019-05-22,10033409079
2019-05-23,9788318170
2019-05-24,9691303018
2019-05-28,9139848474
2019-05-29,9190909080
2019-05-30,8787530292
2019-05-31,8578181808
2019-06-03,8777318171
2019-06-04,9098999989
2019-06-05,9073469686
2019-06-06,8910075747
2019-06-07,8884545444
2019-06-10,8971348474
2019-06-11,8940712110
2019-06-12,8761999989
2019-06-13,8874333322
2019-06-14,8690515141
2019-06-17,8818166656
2019-06-18,9063257565
2019-06-19,9241969686
2019-06-20,9298136352
2019-06-21,9354303019
2019-06-24,9170484837
2019-06-25,9522803019
2019-06-26,9527909079
2019-06-27,9686196958
2019-06-28,9721939382
2019-07-01,10031040000
2019-07-02,9984600000
2019-07-03,10154880000
2019-07-05,10056840000
2019-07-08,9943320000
2019-07-09,10123920000
2019-07-10,9871080000
2019-07-11,9824640000
2019-07-12,9917520000
2019-07-15,9788520000
2019-07-16,9509880000
2019-07-17,9241560000
2019-07-18,9210600000
2019-07-19,9339600000
2019-07-22,9313800000
2019-07-23,9463440000
2019-07-24,9757560000
2019-07-25,9515040000
2019-07-26,9525360000
2019-07-29,10722480000
2019-07-30,11057880000
2019-07-31,10784400000
2019-08-01,10485120000
2019-08-02,10237440000
2019-08-05,9984600000
2019-08-06,9391200000
2019-08-07,9540840000
2019-08-08,9850440000
2019-08-09,10051680000
2019-08-12,9871080000
2019-08-13,10175520000
2019-08-14,9308640000
2019-08-15,9086760000
2019-08-16,9561480000
2019-08-19,9902040000
2019-08-20,9850440000
2019-08-21,9850440000
2019-08-22,9824640000
2019-08-23,9463440000
2019-08-26,9695640000
2019-08-27,9633720000
2019-08-28,9881400000
2019-08-29,10268400000
2019-08-30,10046520000
2019-09-03,9943320000
2019-09-04,10185840000
2019-09-05,10433520000
2019-09-06,10588320000
2019-09-09,10934040000
2019-09-10,11290080000
2019-09-11,11625480000
2019-09-12,11475840000
2019-09-13,11192040000
2019-09-16,11248800000
2019-09-17,11057880000
2019-09-18,10985640000
2019-09-19,10836000000
2019-09-20,10836000000
2019-09-23,10763760000
2019-09-24,10283880000
2019-09-25,10381920000
2019-09-26,10196160000
2019-09-27,9953640000
2019-09-30,10206480000
2019-10-01,9718163000
2019-10-02,9563333000
2019-10-03,9718163000
2019-10-04,9759451000
2019-10-07,9723324000
2019-10-08,9485918000
2019-10-09,9511723000
2019-10-10,9532367000
2019-10-11,9754290000
2019-10-14,9558172000
2019-10-15,9718163000
2019-10-16,9671714000
2019-10-17,9743968000
2019-10-18,9460113000
2019-10-21,9367215000
2019-10-22,9449791000
2019-10-23,9558172000
2019-10-24,9418825000
2019-10-25,9651070000
2019-10-28,9790417000
2019-10-29,10110399000
2019-10-30,10017501000
2019-10-31,9883315000
2019-11-01,10156848000
2019-11-04,10187814000
2019-11-05,9181419000
2019-11-06,8861437000
2019-11-07,8778861000
2019-11-08,9088521000
2019-11-11,8897564000
2019-11-12,9047233000
2019-11-13,8913047000
2019-11-14,8907886000
2019-11-15,9134970000
2019-11-18,8892403000
2019-11-19,8913047000
2019-11-20,8897564000
2019-11-21,8964657000
2019-11-22,8949174000
2019-11-25,9320766000
2019-11-26,9444630000
2019-11-27,9692358000
2019-11-29,9692358000
2019-12-02,9630426000
2019-12-03,9563333000
2019-12-04,9743968000
2019-12-05,9754290000
2019-12-06,9955569000
2019-12-09,9816222000
2019-12-10,9651070000
2019-12-11,9707841000
2019-12-12,10156848000
2019-12-13,9878154000
2019-12-16,9821383000
2019-12-17,9718163000
2019-12-18,9738807000
2019-12-19,10002018000
2019-12-20,10213619000
2019-12-23,10280712000
2019-12-24,10239424000
2019-12-26,10105238000
2019-12-27,10177492000
2019-12-30,10027823000
2019-12-31,10379640000
2020-01-02,10663660000
2020-01-03,10431280000
2020-01-06,10777268000
2020-01-07,10932188000
2020-01-08,10958008000
2020-01-09,10808252000
2020-01-10,10766940000
2020-01-13,10730792000
2020-01-14,10947680000
2020-01-15,11386620000
2020-01-16,11345308000
2020-01-17,11185224000
2020-01-21,11180060000
2020-01-22,11252356000
2020-01-23,11433096000
2020-01-24,11283340000
2020-01-27,10927024000
2020-01-28,11278176000
2020-01-29,11412440000
2020-01-30,11319488000
2020-01-31,11061288000
2020-02-03,11164568000
2020-02-04,11495064000
2020-02-05,11799740000
2020-02-06,11799740000
2020-02-07,11758428000
2020-02-10,11680968000
2020-02-11,11541540000
2020-02-12,11443424000
2020-02-13,11174896000
2020-02-14,11309160000
2020-02-18,10988992000
2020-02-19,10792760000
2020-02-20,10808252000
2020-02-21,10921860000
2020-02-24,10488084000
2020-02-25,10276360000
2020-02-26,10090456000
2020-02-27,9646352000
2020-02-28,8876916000
2020-03-02,9026672000
2020-03-03,8412156000
2020-03-04,8691012000
2020-03-05,8277892000
2020-03-06,7952560000
2020-03-09,7425832000
2020-03-10,7787312000
2020-03-11,7472308000
2020-03-12,6847464000
2020-03-13,7771820000
2020-03-16,7766656000
2020-03-17,8040348000
2020-03-18,7322552000
2020-03-19,7678868000
2020-03-20,7875100000
2020-03-23,8128136000
2020-03-24,7818296000
2020-03-25,7709852000
2020-03-26,8024856000
2020-03-27,7684032000
2020-03-30,7789683000
2020-03-31,7706979000
2020-04-01,7370994000
2020-04-02,7195248000
2020-04-03,7102206000
2020-04-06,7257276000
2020-04-07,7427853000
2020-04-08,7825866000
2020-04-09,8311751999
2020-04-13,8301413999
2020-04-14,8451315000
2020-04-15,7991274000
2020-04-16,8011950000
2020-04-17,8327259000
2020-04-20,8198034000
2020-04-21,7820697000
2020-04-22,7706979000
2020-04-23,7908570000
2020-04-24,8146344000
2020-04-27,8342766000
2020-04-28,8497836000
2020-04-29,8952708000
2020-04-30,8668413000
2020-05-01,8337596999
2020-05-04,8539188000
2020-05-05,8565033000
2020-05-06,8714934000
2020-05-07,8952708000
2020-05-08,9081933000
2020-05-11,8761455000
2020-05-12,8389287000
2020-05-13,8032626000
2020-05-14,7867218000
2020-05-15,7836204000
2020-05-18,8508174000
2020-05-19,8296245000
2020-05-20,8435808000
2020-05-21,8270400000
2020-05-22,8084316000
2020-05-26,8342766000
2020-05-27,8870004000
2020-05-28,8916525000
2020-05-29,8823483000
2020-06-01,9107778000
2020-06-02,9035412000
2020-06-03,9066426000
2020-06-04,9149130000
2020-06-05,9133623000
2020-06-08,9707382000
2020-06-09,9536805000
2020-06-10,8952708000
2020-06-11,8425470000
2020-06-12,8239386000
2020-06-15,8218710000
2020-06-16,8337596999
2020-06-17,8254893000
2020-06-18,8440976999
2020-06-19,8353104000
2020-06-22,8508174000
2020-06-23,8394455999
2020-06-24,8280738000
2020-06-25,8466821999
2020-06-26,8213541000
2020-06-29,8265231000
2020-06-30,8311751999
2020-07-01,8146344000
2020-07-02,8234217000
2020-07-06,8549526000
2020-07-07,8327259000
2020-07-08,8368611000
2020-07-09,8208372000
2020-07-10,8322090000
2020-07-13,8337596999
2020-07-14,8539188000
2020-07-15,8776962000
2020-07-16,8704596000
2020-07-17,8689089000
2020-07-20,8606385000
2020-07-21,8461653000
2020-07-22,8565033000
2020-07-23,8311751999
2020-07-24,8249724000
2020-07-27,8384117999
2020-07-28,8353104000
2020-07-29,8787300000
2020-07-30,8440976999
2020-07-31,8327259000
2020-08-03,8456484000
2020-08-04,8435808000
2020-08-05,8735610000
2020-08-06,8487498000
2020-08-07,8456484000
2020-08-10,8456484000
2020-08-11,8601216000
2020-08-12,8363442000
2020-08-13,8342766000
2020-08-14,8368611000
2020-08-17,8399625000
2020-08-18,8368611000
2020-08-19,8534019000
2020-08-20,8446146000
2020-08-21,8265231000
2020-08-24,8440976999
2020-08-25,8285907000
2020-08-26,8430638999
2020-08-27,8363442000
2020-08-28,8389287000
2020-08-31,8466821999
2020-09-01,8011950000
2020-09-02,8120499000
2020-09-03,7991274000
2020-09-04,8172189000
2020-09-08,8084316000
2020-09-09,7882725000
2020-09-10,7784514000
2020-09-11,7924077000
2020-09-14,8151513000
2020-09-15,8244555000
2020-09-16,8270400000
2020-09-17,8353104000
2020-09-18,8130837000
2020-09-21,7639782000
2020-09-22,7660458000
2020-09-23,7427853000
2020-09-24,7345149000
2020-09-25,7453698000
2020-09-28,17677800000
2020-09-29,17593275000
2020-09-30,17907225000
2020-10-01,17871000000
2020-10-02,17979675000
2020-10-05,18221175000
2020-10-06,17955525000
2020-10-07,18003825000
2020-10-08,18981900000
2020-10-09,18885300000
2020-10-12,19295850000
2020-10-13,18824925000
2020-10-14,18776625000
2020-10-15,19006050000
2020-10-16,18969825000
2020-10-19,18619650000
2020-10-20,18486825000
2020-10-21,18281550000
2020-10-22,18837000000
2020-10-23,18945675000
2020-10-26,18172875000
2020-10-27,17460450000
2020-10-28,17267250000
2020-10-29,17351775000
2020-10-30,17557050000
2020-11-02,18281550000
2020-11-03,18281550000
2020-11-04,18209100000
2020-11-05,18281550000
2020-11-06,17689875000
2020-11-09,18257400000
2020-11-10,18885300000
2020-11-11,18957750000
2020-11-12,18728325000
2020-11-13,18776625000
2020-11-16,19150950000
2020-11-17,19730550000
2020-11-18,19549425000
2020-11-19,21867825000
2020-11-20,20684475000
2020-11-23,20249775000
2020-11-24,20406750000
2020-11-25,20612025000
2020-11-27,20587875000
2020-11-30,20310150000
2020-12-01,20539575000
2020-12-02,20684475000
2020-12-03,20974275000
2020-12-04,21252000000
2020-12-07,21215775000
2020-12-08,21541800000
2020-12-09,21155400000
2020-12-10,21360675000
2020-12-11,20938050000
2020-12-14,20925974999
2020-12-15,21408975000
2020-12-16,21565950000
2020-12-17,21396900000
2020-12-18,21433125000
2020-12-21,20998425000
2020-12-22,21421050000
2020-12-23,21590100000
2020-12-24,21457275000
2020-12-28,21421050000
2020-12-29,21433125000
2020-12-30,21891975000
2020-12-31,22610027871
2021-01-04,22368725546
2021-01-05,21837860430
2021-01-06,22308399964
2021-01-07,22344595313
2021-01-08,22079162755
2021-01-11,22284269732
2021-01-12,22006772058
2021-01-13,22199813918
2021-01-14,20884716246
2021-01-15,20571023223
2021-01-19,21041562757
2021-01-20,21343190663
2021-01-21,20884716246
2021-01-22,21029497641
2021-01-25,20788195315
2021-01-26,20619283688
2021-01-27,20341786014
2021-01-28,20739934850
2021-01-29,20498632525
2021-02-01,21053627873
2021-02-02,20969172059
2021-02-03,21825795314
2021-02-04,21717209268
2021-02-05,21596558105
2021-02-08,21717209268
2021-02-09,22284269732
2021-02-10,22187748802
2021-02-11,22006772058
2021-02-12,22006772058
2021-02-16,22127423220
2021-02-17,22344595313
2021-02-18,22042967407
2021-02-19,21970576709
2021-02-22,18700930203
2021-02-23,18363106947
2021-02-24,18459627877
2021-02-25,18157999971
2021-02-26,17916697646
2021-03-01,17759851134
2021-03-02,17241051135
2021-03-03,16746381368
2021-03-04,16396492997
2021-03-05,16782576717
2021-03-08,16686055787
2021-03-09,16782576717
2021-03-10,16963553461
2021-03-11,17011813926
2021-03-12,17325506949
2021-03-15,17699525553
2021-03-16,17530613925
2021-03-17,18194195320
2021-03-18,17603004623
2021-03-19,17832241832
2021-03-22,17844306948
2021-03-23,17096269740
2021-03-24,16903227880
2021-03-25,16915292996
2021-03-26,17325506949
2021-03-29,17277246484
2021-03-30,17072139507
2021-03-31,16886936000
2021-04-01,16802320000
2021-04-05,16983640000
2021-04-06,16717704000
2021-04-07,16185832000
2021-04-08,16064951999
2021-04-09,16197920000
2021-04-12,16028688000
2021-04-13,15678136000
2021-04-14,15968248000
2021-04-15,16052864000
2021-04-16,16197920000
2021-04-19,16016600000
2021-04-20,15847368000
2021-04-21,16077040000
2021-04-22,16149568000
2021-04-23,16149568000
2021-04-26,16379240000
2021-04-27,16052864000
2021-04-28,16270448000
2021-04-29,16149568000
2021-04-30,16077040000
2021-05-03,16318800000
2021-05-04,16197920000
2021-05-05,16488032000
2021-05-06,16838584000
2021-05-07,17019904000
2021-05-10,18180352000
2021-05-11,18301232000
2021-05-12,19002336000
2021-05-13,19256184000
2021-05-14,19340800000
2021-05-17,19522120000
2021-05-18,19401240000
2021-05-19,18736400000
2021-05-20,18845192000
2021-05-21,18506728000
2021-05-24,18567168000
2021-05-25,18107824000
2021-05-26,18325408000
2021-05-27,18301232000
2021-05-28,18422112000
2021-06-01,18446288000
2021-06-02,18688048000
2021-06-03,18627608000
2021-06-04,18603432000
2021-06-07,18603432000
2021-06-08,18724312000
2021-06-09,18675960000
2021-06-10,19086952000
2021-06-11,19014424000
2021-06-14,18893544000
2021-06-15,18494640000
2021-06-16,18397936000
2021-06-17,17733096000
2021-06-18,17237488000
2021-06-21,17346280000
2021-06-22,17189136000
2021-06-23,17128696000
2021-06-24,17358368000
2021-06-25,17612216000
2021-06-28,17382544000
2021-06-29,17551776000
2021-06-30,17280897000
2021-07-01,17837175000
2021-07-02,17788803000
2021-07-06,17159967000
2021-07-07,16966479000
2021-07-08,16664154000
2021-07-09,17305083000
2021-07-12,17147874000
2021-07-13,16833456000
2021-07-14,17014851000
2021-07-15,16785084000
2021-07-16,16639968000
2021-07-19,16446480000
2021-07-20,16797177000
2021-07-21,17002758000
2021-07-22,16748805000
2021-07-23,16833456000
2021-07-26,16736712000
2021-07-27,16821363000
2021-07-28,17208339000
2021-07-29,17280897000
2021-07-30,17014851000
2021-08-02,17208339000
2021-08-03,17159967000
2021-08-04,16639968000
2021-08-05,16845549000
2021-08-06,17232525000
2021-08-09,18260430000
2021-08-10,18272523000
2021-08-11,17921826000
2021-08-12,18079035000
2021-08-13,18079035000
2021-08-16,18030663000
2021-08-17,17861361000
2021-08-18,17885547000
2021-08-19,17812989000
2021-08-20,17764617000
2021-08-23,17849268000
2021-08-24,17728338000
2021-08-25,17559036000
2021-08-26,17280897000
2021-08-27,17377641000
2021-08-30,17426013000
2021-08-31,17692059000
2021-09-01,17643687000
2021-09-02,18296709000
2021-09-03,18006477000
2021-09-07,17728338000
2021-09-08,17595315000
2021-09-09,17280897000
2021-09-10,16688340000
2021-09-13,16833456000
2021-09-14,16543224000
2021-09-15,16603689000
2021-09-16,16555317000
2021-09-17,16410201000
2021-09-20,16119969000
2021-09-21,16059504000
2021-09-22,16023225000
2021-09-23,16132062000
2021-09-24,16180434000
2021-09-27,16712526000
2021-09-28,16567410000
2021-09-29,16760898000
2021-09-30,16245614181
2021-10-01,16305561097
2021-10-04,16101741583
2021-10-05,16185667266
2021-10-06,16113730967
2021-10-07,16341529247
2021-10-08,16341529247
2021-10-11,16317550480
2021-10-12,16137709733
2021-10-13,16029805284
2021-10-14,16161688499
2021-10-15,16137709733
2021-10-18,16173677882
2021-10-19,16269592948
2021-10-20,16773147040
2021-10-21,16797125807
2021-10-22,16713200125
2021-10-25,16545348760
2021-10-26,16161688499
2021-10-27,15706091939
2021-10-28,15981847752
2021-10-29,16005826518
2021-11-01,16569327527
2021-11-02,16581316910
2021-11-03,16665242592
2021-11-04,16401476162
2021-11-05,16461423078
2021-11-08,17600414478
2021-11-09,17468531264
2021-11-10,17432563114
2021-11-11,17336648049
2021-11-12,16917019638
2021-11-15,16665242592
2021-11-16,16641263826
2021-11-17,16365508013
2021-11-18,16053784051
2021-11-19,15682113173
2021-11-22,15730070705
2021-11-23,15778028238
2021-11-24,15646145023
2021-11-26,15286463529
2021-11-29,15010707716
2021-11-30,14758930669
2021-12-01,14495164240
2021-12-02,14627047455
2021-12-03,14627047455
2021-12-06,14914792651
2021-12-07,14866835118
2021-12-08,14902803267
2021-12-09,15094633398
2021-12-10,15226516613
2021-12-13,15046675865
2021-12-14,15358399827
2021-12-15,15214527230
2021-12-16,15610176874
2021-12-17,15622166257
2021-12-20,15298452912
2021-12-21,15694102556
2021-12-22,15885932687
2021-12-23,16341529247
2021-12-27,16389486779
2021-12-28,16353518630
2021-12-29,16257603564
2021-12-30,16245614181
2021-12-31,16378065000
2022-01-03,17201205000
2022-01-04,17394885000
2022-01-05,17479620000
2022-01-06,17552250000
2022-01-07,17842770000
2022-01-10,18169605000
2022-01-11,18544860000
2022-01-12,18363285000
2022-01-13,18181710000
2022-01-14,18423810000
2022-01-18,18230130000
2022-01-19,17818560000
2022-01-20,17721720000
2022-01-21,17588565000
2022-01-24,17382780000
2022-01-25,17770140000
2022-01-26,17697510000
2022-01-27,17661195000
2022-01-28,17709615000
2022-01-31,18121185000
2022-02-01,18242235000
2022-02-02,18520650000
2022-02-03,18314865000
2022-02-04,18314865000
2022-02-07,18472230000
2022-02-08,18423810000
2022-02-09,18641700000
2022-02-10,18605385000
2022-02-11,18363285000
2022-02-14,18193815000
2022-02-15,18544860000
2022-02-16,18460125000
2022-02-17,17951715000
2022-02-18,17806455000
2022-02-22,17612775000
2022-02-23,17334360000
2022-02-24,16862265000
2022-02-25,17600670000
2022-02-28,13327605000
2022-03-01,12286575000
2022-03-02,12686040000
2022-03-03,12601305000
2022-03-04,12347100000
2022-03-07,11959740000
2022-03-08,12044475000
2022-03-09,12443940000
2022-03-10,12250260000
2022-03-11,12129210000
2022-03-14,11875005000
2022-03-15,12056580000
2022-03-16,12577095000
2022-03-17,12879720000
2022-03-18,12903930000
2022-03-21,13037085000
2022-03-22,13133925000
2022-03-23,13170240000
2022-03-24,13254975000
2022-03-25,13545495000
2022-03-28,13194450000
2022-03-29,13533390000
2022-03-30,13303395000
2022-03-31,13189824000
2022-04-01,13117086000
2022-04-04,13153455000
2022-04-05,12935241000
2022-04-06,12959487000
2022-04-07,13104963000
2022-04-08,13383791999
2022-04-11,12971610000
2022-04-12,12935241000
2022-04-13,13323177000
2022-04-14,13286808000
2022-04-18,12983733000
2022-04-19,13238316000
2022-04-20,13141332000
2022-04-21,12910995000
2022-04-22,12462444000
2022-04-25,12595797000
2022-04-26,12474566999
2022-04-27,12559428000
2022-04-28,12717027000
2022-04-29,12523059000
2022-05-02,12377583000
2022-05-03,12607920000
2022-05-04,12753396000
2022-05-05,12183615000
2022-05-06,12062385000
2022-05-09,12704904000
2022-05-10,12680658000
2022-05-11,12595797000
2022-05-12,13153455000
2022-05-13,13432284000
2022-05-16,13505022000
2022-05-17,13905081000
2022-05-18,13662621000
2022-05-19,14171787000
2022-05-20,14305140000
2022-05-23,14099049000
2022-05-24,13977819000
2022-05-25,14353632000
2022-05-26,14559723000
2022-05-27,14850675000
2022-05-31,14874921000
2022-06-01,14632461000
2022-06-02,14680953000
2022-06-03,14196033000
2022-06-06,14268771000
2022-06-07,14414247000
2022-06-08,14377878000
2022-06-09,14086926000
2022-06-10,13577760000
2022-06-13,13056471000
2022-06-14,12510936000
2022-06-15,12971610000
2022-06-16,12462444000
2022-06-17,12680658000
2022-06-21,12850380000
2022-06-22,12886749000
2022-06-23,13007979000
2022-06-24,13286808000
2022-06-27,13420161000
2022-06-28,13214070000
2022-06-29,13104963000
2022-06-30,12694875000
2022-07-01,12985875000
2022-07-05,12731250000
2022-07-06,12488750000
2022-07-07,12634250000
2022-07-08,12549375000
2022-07-11,12185625000
2022-07-12,12391750000
2022-07-13,12100750000
2022-07-14,11943125000
2022-07-15,11943125000
2022-07-18,11918875000
2022-07-19,12209875000
2022-07-20,12088625000
2022-07-21,11979500000
2022-07-22,11579375000
2022-07-25,11809750000
2022-07-26,12028000000
2022-07-27,12209875000
2022-07-28,11858250000
2022-07-29,11749125000
2022-08-01,11712750000
2022-08-02,11773375000
2022-08-03,11821875000
2022-08-04,11664250000
2022-08-05,11797625000
2022-08-08,12234125000
2022-08-09,12682750000
2022-08-10,13058625000
2022-08-11,13289000000
2022-08-12,13495125000
2022-08-15,13470875000
2022-08-16,13385999999
2022-08-17,13034375000
2022-08-18,12840375000
2022-08-19,12816125000
2022-08-22,12549375000
2022-08-23,12306875000
2022-08-24,12319000000
2022-08-25,12331125000
2022-08-26,11979500000
2022-08-29,11967375000
2022-08-30,11761250000
2022-08-31,11579375000
2022-09-01,11603625000
2022-09-02,11458125000
2022-09-06,11409625000
2022-09-07,11785500000
2022-09-08,11737000000
2022-09-09,11979500000
2022-09-12,12258375000
2022-09-13,11506625000
2022-09-14,11433875000
2022-09-15,11579375000
2022-09-16,11276250000
2022-09-19,11264124999
2022-09-20,10960999999
2022-09-21,10960999999
2022-09-22,10839750000
2022-09-23,10536625000
2022-09-26,10342625000
2022-09-27,10282000000
2022-09-28,10585125000
2022-09-29,10427500000
2022-09-30,10335612000
2022-10-03,10578232000
2022-10-04,11172651000
2022-10-05,11136258000
2022-10-06,10845114000
2022-10-07,10602494000
2022-10-10,10614625000
2022-10-11,11391009000
2022-10-12,11391009000
2022-10-13,11706415000
2022-10-14,11585105000
2022-10-17,11657891000
2022-10-18,11657891000
2022-10-19,11378878000
2022-10-20,11330354000
2022-10-21,11378878000
2022-10-24,11560843000
2022-10-25,11864118000
2022-10-26,12094607000
2022-10-27,11973297000
2022-10-28,12215917000
2022-10-31,12288703000
2022-11-01,12434275000
2022-11-02,12215917000
2022-11-03,11730677000
2022-11-04,11767070000
2022-11-07,13307707000
2022-11-08,13465410000
2022-11-09,13137873000
2022-11-10,13756554000
2022-11-11,13877864000
2022-11-14,14023436000
2022-11-15,13732292000
2022-11-16,13441148000
2022-11-17,13295576000
2022-11-18,13344100000
2022-11-21,13453279000
2022-11-22,13429017000
2022-11-23,13368362000
2022-11-25,13513934000
2022-11-28,13416886000
2022-11-29,13562458000
2022-11-30,13380493000
2022-12-01,13635244000
2022-12-02,13550327000
2022-12-05,13247052000
2022-12-06,13259183000
2022-12-07,13222790000
2022-12-08,13295576000
2022-12-09,13077218000
2022-12-12,13513934000
2022-12-13,13756554000
2022-12-14,13732292000
2022-12-15,13513934000
2022-12-16,13295576000
2022-12-19,13234921000
2022-12-20,13028694000
2022-12-21,13162135000
2022-12-22,13040825000
2022-12-23,13356231000
2022-12-27,13392623999
2022-12-28,13247052000
2022-12-29,13501803000
2022-12-30,13501803000
2023-01-03,13684450000
2023-01-04,14129375000
2023-01-05,14237600000
2023-01-06,14550250000
2023-01-09,14442025000
2023-01-10,14237600000
2023-01-11,14153425000
2023-01-12,14021150000
2023-01-13,13876849999
2023-01-17,14237600000
2023-01-18,13792675000
2023-01-19,13852800000
2023-01-20,13949000000
2023-01-23,14213550000
2023-01-24,13949000000
2023-01-25,13997100000
2023-01-26,13997100000
2023-01-27,14297725000
2023-01-30,14357850000
2023-01-31,14622400000
2023-02-01,14742650000
2023-02-02,14658475000
2023-02-03,14646450000
2023-02-06,14490125000
2023-02-07,14562275000
2023-02-08,14333800000
2023-02-09,14093300000
2023-02-10,14237600000
2023-02-13,14405950000
2023-02-14,14201525000
2023-02-15,14249625000
2023-02-16,14009125000
2023-02-17,14057225000
2023-02-21,13828750000
2023-02-22,13816725000
2023-02-23,13876849999
2023-02-24,13840775000
2023-02-27,13468000000
2023-02-28,13708500000
2023-03-01,13600275000
2023-03-02,13383825000
2023-03-03,13383825000
