,DTE
2018-07-17,16472820000
2018-07-18,16423680000
2018-07-19,16627520000
2018-07-20,16507400000
2018-07-23,16481920000
2018-07-24,16525600000
2018-07-25,16771300000
2018-07-26,16851380000
2018-07-27,16818620000
2018-07-30,16689400000
2018-07-31,16807699999
2018-08-01,16700320000
2018-08-02,16833180000
2018-08-03,17049760000
2018-08-06,17111640000
2018-08-07,17087980000
2018-08-08,17058860000
2018-08-09,17146219999
2018-08-10,17086160000
2018-08-13,17157140000
2018-08-14,17195360000
2018-08-15,17384640000
2018-08-16,17526600000
2018-08-17,17593940000
2018-08-20,17544800000
2018-08-21,17455620000
2018-08-22,17224480000
2018-08-23,17255420000
2018-08-24,17328220000
2018-08-27,17240860000
2018-08-28,17146219999
2018-08-29,17229940000
2018-08-30,17322760000
2018-08-31,17209920000
2018-09-04,17291820000
2018-09-05,17541160000
2018-09-06,17654000000
2018-09-07,17492020000
2018-09-10,17561180000
2018-09-11,17532060000
2018-09-12,17501120000
2018-09-13,17615780000
2018-09-14,17390100000
2018-09-17,17395560000
2018-09-18,17422860000
2018-09-19,16893239999
2018-09-20,16907800000
2018-09-21,16889600000
2018-09-24,16804060000
2018-09-25,16645719999
2018-09-26,16491020000
2018-09-27,16632980000
2018-09-28,16898699999
2018-10-01,16791370000
2018-10-02,17057440000
2018-10-03,16729830000
2018-10-04,16845669999
2018-10-05,17189570000
2018-10-08,17339800000
2018-10-09,17500890000
2018-10-10,17361520000
2018-10-11,17030290000
2018-10-12,16961509999
2018-10-15,16959700000
2018-10-16,17131650000
2018-10-17,17138890000
2018-10-18,17118980000
2018-10-19,17392290000
2018-10-22,17294550000
2018-10-23,17238440000
2018-10-24,18125340000
2018-10-25,17718090000
2018-10-26,17379620000
2018-10-29,17499080000
2018-10-30,17611300000
2018-10-31,17310840000
2018-11-01,17261970000
2018-11-02,17153370000
2018-11-05,17457450000
2018-11-06,17685510000
2018-11-07,17886420000
2018-11-08,17922620000
2018-11-09,18194120000
2018-11-12,18333490000
2018-11-13,18472860000
2018-11-14,18371500000
2018-11-15,18373310000
2018-11-16,18331680000
2018-11-19,18358830000
2018-11-20,18250230000
2018-11-21,17980540000
2018-11-23,17967870000
2018-11-26,17971490000
2018-11-27,18094570000
2018-11-28,18080090000
2018-11-29,18121720000
2018-11-30,18440280000
2018-12-03,18351590000
2018-12-04,18353400000
2018-12-06,18385980000
2018-12-07,18405890000
2018-12-10,18373310000
2018-12-11,18460190000
2018-12-12,18286430000
2018-12-13,18452950000
2018-12-14,18206790000
2018-12-17,17578720000
2018-12-18,17499080000
2018-12-19,17528040000
2018-12-20,17640260000
2018-12-21,17564240000
2018-12-24,16778700000
2018-12-26,16887300000
2018-12-27,16965130000
2018-12-28,16957890000
2018-12-31,17080699999
2019-01-02,16707600000
2019-01-03,16776760000
2019-01-04,17031560000
2019-01-07,16975140000
2019-01-08,17126199999
2019-01-09,17044300000
2019-01-10,17297280000
2019-01-11,17322760000
2019-01-14,17026100000
2019-01-15,17228120000
2019-01-16,17302740000
2019-01-17,17528420000
2019-01-18,17495660000
2019-01-22,17504760000
2019-01-23,17695860000
2019-01-24,17885140000
2019-01-25,17674020000
2019-01-28,17668560000
2019-01-29,17797780000
2019-01-30,17852380000
2019-01-31,18234580000
2019-02-01,18174520000
2019-02-04,18178160000
2019-02-05,18163600000
2019-02-06,18130840000
2019-02-07,18320120000
2019-02-08,18360160000
2019-02-11,18432960000
2019-02-12,18503940000
2019-02-13,18482100000
2019-02-14,18460260000
2019-02-15,18553080000
2019-02-19,18662280000
2019-02-20,18857020000
2019-02-21,19006260000
2019-02-22,19159140000
2019-02-25,19019000000
2019-02-26,18938920000
2019-02-27,18948020000
2019-02-28,19133660000
2019-03-01,19031740000
2019-03-04,19064500000
2019-03-05,19009900000
2019-03-06,18951660000
2019-03-07,18969860000
2019-03-08,19077240000
2019-03-11,19153680000
2019-03-12,19211920000
2019-03-13,19226480000
2019-03-14,19261060000
2019-03-15,19199180000
2019-03-18,19099080000
2019-03-19,18913440000
2019-03-20,18953480000
2019-03-21,19084520000
2019-03-22,19339320000
2019-03-25,19373900000
2019-03-26,19497660000
2019-03-27,19386640000
2019-03-28,19168240000
2019-03-29,19315660000
2019-04-01,19275390000
2019-04-02,19291860000
2019-04-03,19224150000
2019-04-04,19123500000
2019-04-05,19304670000
2019-04-08,19092390000
2019-04-09,19187550000
2019-04-10,19152780000
2019-04-11,19295520000
2019-04-12,19372380000
2019-04-15,19379700000
2019-04-16,19121670000
2019-04-17,19121670000
2019-04-18,19183890000
2019-04-22,19108860000
2019-04-23,19172910000
2019-04-24,19313820000
2019-04-25,19333950000
2019-04-26,19359570000
2019-04-29,19247940000
2019-04-30,19573680000
2019-05-01,19308330000
2019-05-02,19326630000
2019-05-03,19496820000
2019-05-06,19474860000
2019-05-07,19396170000
2019-05-08,19156440000
2019-05-09,19244280000
2019-05-10,19615770000
2019-05-13,19839030000
2019-05-14,19639560000
2019-05-15,19568190000
2019-05-16,19736550000
2019-05-17,19844520000
2019-05-20,19833540000
2019-05-21,19807920000
2019-05-22,19976280000
2019-05-23,20137320000
2019-05-24,20053140000
2019-05-28,19597470000
2019-05-29,19421790000
2019-05-30,19341270000
2019-05-31,19537080000
2019-06-03,19749360000
2019-06-04,19679820000
2019-06-05,20106210000
2019-06-06,20173920000
2019-06-07,20020200000
2019-06-10,19965300000
2019-06-11,19871970000
2019-06-12,20109870000
2019-06-13,20065950000
2019-06-14,20170260000
2019-06-17,20201370000
2019-06-18,20080590000
2019-06-19,20314830000
2019-06-20,20424630000
2019-06-21,20413650000
2019-06-24,20488680000
2019-06-25,20276400000
2019-06-26,19848180000
2019-06-27,19860990000
2019-06-28,19912230000
2019-07-01,19974450000
2019-07-02,20216010000
2019-07-03,20411820000
2019-07-05,20377050000
2019-07-08,20402670000
2019-07-09,20431950000
2019-07-10,20485020000
2019-07-11,20494170000
2019-07-12,20303850000
2019-07-15,20239800000
2019-07-16,20172090000
2019-07-17,20254440000
2019-07-18,20453910000
2019-07-19,20053140000
2019-07-22,20025690000
2019-07-23,19956150000
2019-07-24,19884780000
2019-07-25,19939680000
2019-07-26,20142810000
2019-07-29,20082420000
2019-07-30,19923210000
2019-07-31,19791450000
2019-08-01,20093400000
2019-08-02,20033010000
2019-08-05,19762170000
2019-08-06,19903080000
2019-08-07,19957980000
2019-08-08,20131830000
2019-08-09,20142810000
2019-08-12,19941510000
2019-08-13,19965300000
2019-08-14,19643220000
2019-08-15,20033010000
2019-08-16,20131830000
2019-08-19,20364240000
2019-08-20,20173920000
2019-08-21,20320320000
2019-08-22,20280060000
2019-08-23,19990920000
2019-08-26,20265420000
2019-08-27,20303850000
2019-08-28,20168430000
2019-08-29,20237970000
2019-08-30,20188560000
2019-09-03,20534430000
2019-09-04,20561880000
2019-09-05,20226990000
2019-09-06,20067780000
2019-09-09,19925040000
2019-09-10,20018370000
2019-09-11,20124510000
2019-09-12,20122680000
2019-09-13,19996410000
2019-09-16,20248950000
2019-09-17,20353260000
2019-09-18,20496000000
2019-09-19,20532600000
2019-09-20,20598480000
2019-09-23,20474040000
2019-09-24,20814420000
2019-09-25,20832720000
2019-09-26,20777820000
2019-09-27,20629590000
2019-09-30,21607830000
2019-10-01,21644120000
2019-10-02,21325150000
2019-10-03,21225830000
2019-10-04,21491320000
2019-10-07,21523790000
2019-10-08,21155160000
2019-10-09,21103590000
2019-10-10,21174260000
2019-10-11,21109320000
2019-10-14,20819000000
2019-10-15,20967980000
2019-10-16,21006180000
2019-10-17,21042470000
2019-10-18,20694850000
2019-10-21,20996630000
2019-10-22,20960340000
2019-10-23,21015730000
2019-10-24,20981350000
2019-10-25,20836190000
2019-10-28,20423630000
2019-10-29,20572610000
2019-10-30,20639460000
2019-10-31,20691030000
2019-11-01,20639460000
2019-11-04,20324310000
2019-11-05,20104660000
2019-11-06,20135220000
2019-11-07,19791420000
2019-11-08,19581320000
2019-11-11,19617610000
2019-11-12,19594690000
2019-11-13,19927030000
2019-11-14,20104660000
2019-11-15,20125670000
2019-11-18,20070280000
2019-11-19,20091290000
2019-11-20,20167690000
2019-11-21,20049270000
2019-11-22,20060730000
2019-11-25,20163870000
2019-11-26,20192520000
2019-11-27,20309030000
2019-11-29,20303300000
2019-12-02,20051180000
2019-12-03,20152410000
2019-12-04,20356780000
2019-12-05,20372060000
2019-12-06,20351050000
2019-12-09,20362510000
2019-12-10,20301390000
2019-12-11,20370150000
2019-12-12,20303300000
2019-12-13,20291840000
2019-12-16,20717770000
2019-12-17,20910680000
2019-12-18,21011910000
2019-12-19,21071120000
2019-12-20,21103590000
2019-12-23,20925960000
2019-12-24,20826640000
2019-12-26,20891580000
2019-12-27,20945060000
2019-12-30,20967980000
2019-12-31,21216000000
2020-01-02,21024000000
2020-01-03,21075840000
2020-01-06,21070080000
2020-01-07,21000960000
2020-01-08,20989440000
2020-01-09,21018240000
2020-01-10,21064320000
2020-01-13,21169920000
2020-01-14,21279360000
2020-01-15,21561600000
2020-01-16,21713280000
2020-01-17,21863040000
2020-01-21,21878400000
2020-01-22,21665280000
2020-01-23,21874560000
2020-01-24,21688320000
2020-01-27,21611520000
2020-01-28,21638400000
2020-01-29,21555840000
2020-01-30,21751680000
2020-01-31,21663360000
2020-02-03,21855360000
2020-02-04,21744000000
2020-02-05,21964800000
2020-02-06,21924480000
2020-02-07,21826560000
2020-02-10,21801600000
2020-02-11,21893760000
2020-02-12,21849600000
2020-02-13,21816960000
2020-02-14,21893760000
2020-02-18,21997440000
2020-02-19,21901440000
2020-02-20,21882240000
2020-02-21,22047360000
2020-02-24,21703680000
2020-02-25,20929920000
2020-02-26,20376960000
2020-02-27,19278720000
2020-02-28,18241920000
2020-03-02,19054080000
2020-03-03,18462720000
2020-03-04,19489920000
2020-03-05,18992640000
2020-03-06,18969600000
2020-03-09,16750079999
2020-03-10,17644800000
2020-03-11,17007360000
2020-03-12,14895360000
2020-03-13,15755520000
2020-03-16,13564800000
2020-03-17,14438400000
2020-03-18,12579840000
2020-03-19,13952640000
2020-03-20,13559040000
2020-03-23,12547199999
2020-03-24,14135040000
2020-03-25,15108480000
2020-03-26,16007040000
2020-03-27,15932160000
2020-03-30,16243199999
2020-03-31,15515520000
2020-04-01,14388480000
2020-04-02,14567040000
2020-04-03,14232960000
2020-04-06,15690240000
2020-04-07,15920640000
2020-04-08,16963199999
2020-04-09,18174720000
2020-04-13,17748480000
2020-04-14,17698560000
2020-04-15,17120640000
2020-04-16,16592640000
2020-04-17,17291520000
2020-04-20,16460160000
2020-04-21,16195199999
2020-04-22,16721280000
2020-04-23,16500480000
2020-04-24,16828800000
2020-04-27,16775040000
2020-04-28,17368320000
2020-04-29,17527680000
2020-04-30,16947840000
2020-05-01,16446720000
2020-05-04,16471680000
2020-05-05,16730880000
2020-05-06,16419840000
2020-05-07,16128000000
2020-05-08,16542720000
2020-05-11,16128000000
2020-05-12,16216319999
2020-05-13,15676800000
2020-05-14,16008960000
2020-05-15,15903360000
2020-05-18,16865280000
2020-05-19,16803840000
2020-05-20,16867199999
2020-05-21,16506240000
2020-05-22,16682880000
2020-05-26,17210880000
2020-05-27,17399040000
2020-05-28,17604480000
2020-05-29,17573760000
2020-06-01,17712000000
2020-06-02,18036480000
2020-06-03,18466560000
2020-06-04,18153600000
2020-06-05,18766080000
2020-06-08,19180800000
2020-06-09,18787200000
2020-06-10,18449280000
2020-06-11,17153280000
2020-06-12,17164800000
2020-06-15,17320320000
2020-06-16,17639040000
2020-06-17,17508480000
2020-06-18,17598720000
2020-06-19,16949760000
2020-06-22,17439360000
2020-06-23,17521920000
2020-06-24,17197440000
2020-06-25,17139840000
2020-06-26,17009280000
2020-06-29,17408640000
2020-06-30,17653710000
2020-07-01,18062870000
2020-07-02,18059010000
2020-07-06,17806180000
2020-07-07,17586160000
2020-07-08,17719330000
2020-07-09,17516680000
2020-07-10,17653710000
2020-07-13,17819690000
2020-07-14,17864080000
2020-07-15,17931630000
2020-07-16,18014620000
2020-07-17,18311840000
2020-07-20,17933560000
2020-07-21,18246220000
2020-07-22,18794340000
2020-07-23,18875400000
2020-07-24,18813640000
2020-07-27,18722930000
2020-07-28,18823290000
2020-07-29,18919790000
2020-07-30,18834870000
2020-07-31,18987340000
2020-08-03,18699770000
2020-08-04,18989270000
2020-08-05,18966110000
2020-08-06,19203500000
2020-08-07,19518090000
2020-08-10,19743900000
2020-08-11,19276840000
2020-08-12,19510370000
2020-08-13,19404220000
2020-08-14,19328950000
2020-08-17,19218940000
2020-08-18,19135950000
2020-08-19,19217010000
2020-08-20,18960320000
2020-08-21,19020150000
2020-08-24,19371410000
2020-08-25,19213150000
2020-08-26,19006640000
2020-08-27,19217010000
2020-08-28,19354040000
2020-08-31,19487210000
2020-09-01,19342460000
2020-09-02,19780570000
2020-09-03,19560550000
2020-09-04,19510370000
2020-09-08,19390710000
2020-09-09,19658980000
2020-09-10,19363690000
2020-09-11,19448610000
2020-09-14,19768990000
2020-09-15,19469840000
2020-09-16,19547040000
2020-09-17,19189990000
2020-09-18,18396760000
2020-09-21,18277100000
2020-09-22,18392900000
2020-09-23,18375530000
2020-09-24,18555020000
2020-09-25,18838730000
2020-09-28,18854170000
2020-09-29,18786620000
2020-09-30,18890840000
2020-10-01,18628360000
2020-10-02,18746090000
2020-10-05,18803990000
2020-10-06,18950670000
2020-10-07,18803990000
2020-10-08,20012170000
2020-10-09,19753550000
2020-10-12,19834610000
2020-10-13,19552830000
2020-10-14,19606870000
2020-10-15,19367550000
2020-10-16,19591430000
2020-10-19,19404220000
2020-10-20,19925320000
2020-10-21,19944620000
2020-10-22,20203240000
2020-10-23,20550640000
2020-10-26,20402030000
2020-10-27,20882600000
2020-10-28,20058490000
2020-10-29,20274650000
2020-10-30,20266930000
2020-11-02,20641350000
2020-11-03,20766800000
2020-11-04,20554500000
2020-11-05,20548710000
2020-11-06,20340270000
2020-11-09,21152800000
2020-11-10,21675830000
2020-11-11,21357380000
2020-11-12,21100690000
2020-11-13,21463530000
2020-11-16,22200790000
2020-11-17,21814790000
2020-11-18,21380540000
2020-11-19,21291760000
2020-11-20,21324570000
2020-11-23,21415280000
2020-11-24,21629510000
2020-11-25,21716360000
2020-11-27,21106480000
2020-11-30,20660650000
2020-12-01,20730130000
2020-12-02,21143150000
2020-12-03,20826630000
2020-12-04,20679950000
2020-12-07,20502390000
2020-12-08,20465720000
2020-12-09,20523620000
2020-12-10,20398170000
2020-12-11,20539060000
2020-12-14,20284300000
2020-12-15,20494670000
2020-12-16,20288160000
2020-12-17,20288160000
2020-12-18,19985150000
2020-12-21,19433170000
2020-12-22,19527740000
2020-12-23,19471770000
2020-12-24,19658980000
2020-12-28,19579850000
2020-12-29,19581780000
2020-12-30,19649330000
2020-12-31,20040200000
2021-01-04,19706520000
2021-01-05,19737560000
2021-01-06,20092580000
2021-01-07,19603700000
2021-01-08,19508640000
2021-01-11,19473720000
2021-01-12,19685180000
2021-01-13,20110040000
2021-01-14,20088700000
2021-01-15,20389400000
2021-01-19,19952900000
2021-01-20,20179880000
2021-01-21,20224500000
2021-01-22,20123620000
2021-01-25,20377760000
2021-01-26,20269120000
2021-01-27,19925740000
2021-01-28,19989760000
2021-01-29,19595940000
2021-02-01,19735620000
2021-02-02,19760840000
2021-02-03,19547440000
2021-02-04,19758900000
2021-02-05,20092580000
2021-02-08,19972300000
2021-02-09,20026620000
2021-02-10,20164360000
2021-02-11,20135260000
2021-02-12,19962600000
2021-02-16,19906340000
2021-02-17,19832620000
2021-02-18,19807400000
2021-02-19,19836500000
2021-02-22,20162420000
2021-02-23,20734720000
2021-02-24,20451480000
2021-02-25,20013040000
2021-02-26,19431040000
2021-03-01,19659960000
2021-03-02,19471780000
2021-03-03,19444620000
2021-03-04,19819040000
2021-03-05,20329260000
2021-03-08,20589220000
2021-03-09,20571760000
2021-03-10,20835600000
2021-03-11,20781280000
2021-03-12,21021840000
2021-03-15,21623240000
2021-03-16,21440880000
2021-03-17,21380740000
2021-03-18,21456400000
2021-03-19,21446700000
2021-03-22,21072280000
2021-03-23,21256580000
2021-03-24,21545640000
2021-03-25,21904540000
2021-03-26,21993780000
2021-03-29,22121820000
2021-03-30,22040340000
2021-03-31,21863040000
2021-04-01,21845670000
2021-04-05,22073410000
2021-04-06,22191140000
2021-04-07,22283780000
2021-04-08,22160260000
2021-04-09,22245180000
2021-04-12,22272200000
2021-04-13,22600300000
2021-04-14,22779790000
2021-04-15,22905240000
2021-04-16,23102100000
2021-04-19,22939980000
2021-04-20,23264220000
2021-04-21,23013320000
2021-04-22,22687150000
2021-04-23,22633110000
2021-04-26,22584860000
2021-04-27,22374490000
2021-04-28,22428530000
2021-04-29,22916820000
2021-04-30,22994020000
2021-05-03,23061570000
2021-05-04,23092450000
2021-05-05,22806810000
2021-05-06,23202460000
2021-05-07,23268080000
2021-05-10,23671450000
2021-05-11,23356860000
2021-05-12,22760490000
2021-05-13,23032620000
2021-05-14,23173510000
2021-05-17,23115610000
2021-05-18,22635040000
2021-05-19,22793300000
2021-05-20,23049990000
2021-05-21,23100170000
2021-05-24,23347210000
2021-05-25,22787510000
2021-05-26,22633110000
2021-05-27,22652410000
2021-05-28,22660130000
2021-06-01,22673640000
2021-06-02,22569420000
2021-06-03,22606090000
2021-06-04,22553980000
2021-06-07,22636970000
2021-06-08,22575210000
2021-06-09,22824180000
2021-06-10,22687150000
2021-06-11,22764350000
2021-06-14,22723820000
2021-06-15,22600300000
2021-06-16,22262550000
2021-06-17,22088850000
2021-06-18,21650740000
2021-06-21,21826370000
2021-06-22,21635300000
2021-06-23,21440370000
2021-06-24,21386330000
2021-06-25,21556170000
2021-06-28,21511780000
2021-06-29,21264740000
2021-06-30,21282110000
2021-07-01,21592840000
2021-07-02,21565820000
2021-07-06,21673900000
2021-07-07,21994280000
2021-07-08,22046390000
2021-07-09,22310800000
2021-07-12,22388000000
2021-07-13,22175700000
2021-07-14,22175700000
2021-07-15,22347470000
2021-07-16,22590650000
2021-07-19,21982700000
2021-07-20,22411160000
2021-07-21,22202720000
2021-07-22,22171840000
2021-07-23,22457480000
2021-07-26,22364840000
2021-07-27,22909100000
2021-07-28,22714170000
2021-07-29,22799090000
2021-07-30,22642760000
2021-08-02,22696800000
2021-08-03,22799090000
2021-08-04,22733470000
2021-08-05,23030690000
2021-08-06,23078940000
2021-08-09,23140700000
2021-08-10,23160000000
2021-08-11,23194740000
2021-08-12,23150350000
2021-08-13,23217900000
2021-08-16,23160000000
2021-08-17,23219830000
2021-08-18,23187020000
2021-08-19,23192810000
2021-08-20,23445640000
2021-08-23,23381950000
2021-08-24,23254570000
2021-08-25,23310540000
2021-08-26,23254570000
2021-08-27,23285450000
2021-08-30,23237200000
2021-08-31,23225620000
2021-09-01,23424410000
2021-09-02,23571090000
2021-09-03,23304750000
2021-09-07,23021040000
2021-09-08,23416690000
2021-09-09,23270010000
2021-09-10,22922610000
2021-09-13,22783650000
2021-09-14,22662060000
2021-09-15,22557840000
2021-09-16,22689080000
2021-09-17,22002000000
2021-09-20,21988490000
2021-09-21,21882340000
2021-09-22,21992350000
2021-09-23,21953750000
2021-09-24,21946030000
2021-09-27,21731800000
2021-09-28,21505990000
2021-09-29,21834090000
2021-09-30,21560030000
2021-10-01,21552310000
2021-10-04,21810930000
2021-10-05,21961470000
2021-10-06,22249040000
2021-10-07,22206580000
2021-10-08,22027090000
2021-10-11,21644950000
2021-10-12,21770400000
2021-10-13,21996210000
2021-10-14,22206580000
2021-10-15,22202720000
2021-10-18,21946030000
2021-10-19,22092710000
2021-10-20,22285710000
2021-10-21,22272200000
2021-10-22,22388000000
2021-10-25,22320450000
2021-10-26,22459410000
2021-10-27,21967260000
2021-10-28,22081130000
2021-10-29,21876550000
2021-11-01,21803210000
2021-11-02,21824440000
2021-11-03,21859180000
2021-11-04,21886200000
2021-11-05,22027090000
2021-11-08,21679690000
2021-11-09,21712500000
2021-11-10,21841810000
2021-11-11,21710570000
2021-11-12,21608280000
2021-11-15,21847600000
2021-11-16,21768470000
2021-11-17,21760750000
2021-11-18,21496340000
2021-11-19,21457740000
2021-11-22,21797420000
2021-11-23,21664250000
2021-11-24,21650740000
2021-11-26,21357380000
2021-11-29,21517570000
2021-11-30,20909620000
2021-12-01,21065950000
2021-12-02,21230000000
2021-12-03,21594770000
2021-12-06,22038670000
2021-12-07,22196930000
2021-12-08,22102360000
2021-12-09,22239390000
2021-12-10,22430460000
2021-12-13,22613810000
2021-12-14,22669780000
2021-12-15,23082800000
2021-12-16,23223690000
2021-12-17,22503800000
2021-12-20,22606090000
2021-12-21,22480640000
2021-12-22,22523100000
2021-12-23,22546260000
2021-12-27,22745050000
2021-12-28,22914890000
2021-12-29,23040340000
2021-12-30,23028760000
2021-12-31,23071220000
2022-01-03,23001740000
2022-01-04,23040340000
2022-01-05,23015250000
2022-01-06,23077010000
2022-01-07,23100170000
2022-01-10,23188950000
2022-01-11,22924540000
2022-01-12,23007530000
2022-01-13,23127190000
2022-01-14,23040340000
2022-01-18,22847340000
2022-01-19,22903310000
2022-01-20,22843480000
2022-01-21,22862780000
2022-01-24,22557840000
2022-01-25,22702590000
2022-01-26,22808740000
2022-01-27,23123330000
2022-01-28,23206320000
2022-01-31,23242990000
2022-02-01,22866640000
2022-02-02,23204390000
2022-02-03,23171580000
2022-02-04,23160000000
2022-02-07,23082800000
2022-02-08,23146490000
2022-02-09,23260360000
2022-02-10,22364840000
2022-02-11,22418880000
2022-02-14,22397650000
2022-02-15,22447830000
2022-02-16,22482570000
2022-02-17,22880150000
2022-02-18,23034550000
2022-02-22,22837690000
2022-02-23,22631180000
2022-02-24,22723820000
2022-02-25,23536350000
2022-02-28,23466870000
2022-03-01,23160000000
2022-03-02,23617410000
2022-03-03,24165530000
2022-03-04,24680840000
2022-03-07,24532230000
2022-03-08,24350810000
2022-03-09,24130790000
2022-03-10,24568900000
2022-03-11,24505210000
2022-03-14,24418360000
2022-03-15,24657680000
2022-03-16,24663470000
2022-03-17,24661540000
2022-03-18,24331510000
2022-03-21,24530300000
2022-03-22,24262030000
2022-03-23,24503280000
2022-03-24,24663470000
2022-03-25,25061050000
2022-03-28,25032099999
2022-03-29,25203870000
2022-03-30,25584080000
2022-03-31,25516530000
2022-04-01,26043420000
2022-04-04,25790590000
2022-04-05,25917970000
2022-04-06,26558730000
2022-04-07,26311690000
2022-04-08,26508550000
2022-04-11,26413980000
2022-04-12,26605050000
2022-04-13,26369590000
2022-04-14,26473809999
2022-04-18,26473809999
2022-04-19,26589610000
2022-04-20,26850160000
2022-04-21,26688040000
2022-04-22,26404330000
2022-04-25,26190099999
2022-04-26,25962360000
2022-04-27,25933410000
2022-04-28,26155360000
2022-04-29,25290720000
2022-05-02,24846820000
2022-05-03,25014730000
2022-05-04,25236680000
2022-05-05,24864190000
2022-05-06,25028240000
2022-05-09,24997360000
2022-05-10,24783130000
2022-05-11,25111230000
2022-05-12,24841030000
2022-05-13,25053330000
2022-05-16,25161410000
2022-05-17,25014730000
2022-05-18,24763830000
2022-05-19,24862260000
2022-05-20,24842960000
2022-05-23,25242470000
2022-05-24,25889019999
2022-05-25,25672860000
2022-05-26,25705670000
2022-05-27,25919900000
2022-05-31,25613030000
2022-06-01,25584080000
2022-06-02,25628470000
2022-06-03,25493370000
2022-06-06,25586010000
2022-06-07,25871650000
2022-06-08,25360200000
2022-06-09,24788920000
2022-06-10,24607500000
2022-06-13,23547930000
2022-06-14,22988230000
2022-06-15,23007530000
2022-06-16,22505730000
2022-06-17,22333960000
2022-06-21,22608020000
2022-06-22,22754700000
2022-06-23,23231410000
2022-06-24,23721630000
2022-06-27,23999550000
2022-06-28,24169390000
2022-06-29,24327650000
2022-06-30,24462750000
2022-07-01,24927880000
2022-07-05,23968670000
2022-07-06,24348880000
2022-07-07,24190620000
2022-07-08,24096050000
2022-07-11,24318000000
2022-07-12,24165530000
2022-07-13,24030430000
2022-07-14,24030430000
2022-07-15,24159740000
2022-07-18,23868310000
2022-07-19,23949370000
2022-07-20,23441780000
2022-07-21,23453360000
2022-07-22,23883750000
2022-07-25,24107630000
2022-07-26,24366250000
2022-07-27,24441520000
2022-07-28,24937530000
2022-07-29,25147900000
2022-08-01,25171059999
2022-08-02,25070700000
2022-08-03,25171059999
2022-08-04,24897000000
2022-08-05,24916300000
2022-08-08,25041750000
2022-08-09,25582150000
2022-08-10,25526180000
2022-08-11,25732690000
2022-08-12,26037630000
2022-08-15,26259580000
2022-08-16,26265370000
2022-08-17,26049210000
2022-08-18,26139920000
2022-08-19,26275019999
2022-08-22,25985519999
2022-08-23,25838840000
2022-08-24,25912180000
2022-08-25,26014470000
2022-08-26,25711460000
2022-08-29,25765500000
2022-08-30,25369849999
2022-08-31,25155620000
2022-09-01,25618820000
2022-09-02,25310019999
2022-09-06,25321599999
2022-09-07,26110970000
2022-09-08,25993240000
2022-09-09,26151500000
2022-09-12,26242210000
2022-09-13,25665139999
2022-09-14,25871650000
2022-09-15,25205800000
2022-09-16,25070700000
2022-09-19,25263700000
2022-09-20,24833309999
2022-09-21,24431870000
2022-09-22,24429940000
2022-09-23,24252380000
2022-09-26,23740930000
2022-09-27,23488100000
2022-09-28,23769880000
2022-09-29,22816460000
2022-09-30,22549800000
2022-10-03,22918280000
2022-10-04,23251480000
2022-10-05,22757560000
2022-10-06,21699160000
2022-10-07,21068040000
2022-10-10,20846560000
2022-10-11,20834800000
2022-10-12,20189960000
2022-10-13,20875960000
2022-10-14,20482000000
2022-10-17,20972000000
2022-10-18,21538440000
2022-10-19,21291480000
2022-10-20,20754440000
2022-10-21,21060200000
2022-10-24,21070000000
2022-10-25,21389480000
2022-10-26,21409080000
2022-10-27,21418880000
2022-10-28,22273440000
2022-10-31,21973560000
2022-11-01,22055880000
2022-11-02,21759920000
2022-11-03,21924560000
2022-11-04,22028440000
2022-11-07,21691320000
2022-11-08,21805000000
2022-11-09,21710920000
2022-11-10,22645840000
2022-11-11,22394960000
2022-11-14,22157800000
2022-11-15,22438080000
2022-11-16,22575280000
2022-11-17,22195040000
2022-11-18,22461600000
2022-11-21,22148000000
2022-11-22,22279320000
2022-11-23,22440040000
2022-11-25,22496880000
2022-11-28,22598800000
2022-11-29,22369480000
2022-11-30,22737960000
2022-12-01,22759520000
2022-12-02,22551760000
2022-12-05,22355760000
2022-12-06,22710520000
2022-12-07,22424360000
2022-12-08,23061360000
2022-12-09,22969240000
2022-12-12,23549400000
2022-12-13,23610160000
2022-12-14,23637600000
2022-12-15,23345560000
2022-12-16,22700720000
2022-12-19,22575280000
2022-12-20,22632120000
2022-12-21,23016280000
2022-12-22,22883000000
2022-12-23,23233840000
2022-12-27,23369080000
2022-12-28,23171120000
2022-12-29,23359280000
2022-12-30,23035880000
2023-01-03,24279160000
2023-01-04,24629360000
2023-01-05,24015480000
2023-01-06,24604640000
2023-01-09,24814760000
2023-01-10,24724120000
2023-01-11,24868320000
2023-01-12,24594340000
2023-01-13,24293580000
2023-01-17,24165860000
2023-01-18,23463400000
2023-01-19,23187360000
2023-01-20,23477820000
2023-01-23,23436620000
2023-01-24,23366580000
2023-01-25,23362460000
2023-01-26,23350100000
2023-01-27,23399540000
2023-01-30,23551980000
2023-01-31,23972220000
2023-02-01,23935140000
2023-02-02,23630260000
2023-02-03,23228560000
2023-02-06,23446920000
2023-02-07,23424260000
2023-02-08,23129680000
2023-02-09,23072000000
2023-02-10,23418080000
2023-02-13,23492240000
2023-02-14,23422200000
2023-02-15,23527260000
2023-02-16,23360400000
2023-02-17,23751800000
2023-02-21,23327440000
2023-02-22,23238860000
2023-02-23,23137920000
2023-02-24,23278000000
2023-02-27,22977240000
2023-02-28,22600260000
2023-03-01,22013160000
2023-03-02,22322160000
2023-03-03,22526100000
