,NTRS
2018-07-13,23142948599
2018-07-16,23458817371
2018-07-17,23521101354
2018-07-18,24622193199
2018-07-19,24121696906
2018-07-20,23963762520
2018-07-23,24668906187
2018-07-24,24831289429
2018-07-25,24751210022
2018-07-26,24826840573
2018-07-27,24682252755
2018-07-30,24470932097
2018-07-31,24295202288
2018-08-01,24304100000
2018-08-02,24264060296
2018-08-03,24426443538
2018-08-06,24586602352
2018-08-07,24715619174
2018-08-08,24795698581
2018-08-09,24631090911
2018-08-10,24112799194
2018-08-13,23865887690
2018-08-14,24183980889
2018-08-15,23814725846
2018-08-16,23948191525
2018-08-17,23957089236
2018-08-20,24121696906
2018-08-21,24230693877
2018-08-22,24108350338
2018-08-23,23877009829
2018-08-24,23923722817
2018-08-27,24284080148
2018-08-28,24268509152
2018-08-29,24057188495
2018-08-30,23841418982
2018-08-31,23903702965
2018-09-04,24092779343
2018-09-05,23799154851
2018-09-06,23607854045
2018-09-07,23576712054
2018-09-10,23672362456
2018-09-11,23661240316
2018-09-12,23432124235
2018-09-13,22927179086
2018-09-14,23167417307
2018-09-17,22913832518
2018-09-18,23100684468
2018-09-19,23398757816
2018-09-20,23736870867
2018-09-21,23656791460
2018-09-24,23432124235
2018-09-25,23300882985
2018-09-26,22936076798
2018-09-27,22896037095
2018-09-28,22718082857
2018-10-01,22839200480
2018-10-02,22863436560
2018-10-03,23088171120
2018-10-04,23396630320
2018-10-05,23299686000
2018-10-08,23513404160
2018-10-09,23251213840
2018-10-10,22455829760
2018-10-11,21847724480
2018-10-12,21823488400
2018-10-15,21629599760
2018-10-16,21896196640
2018-10-17,20757100880
2018-10-18,20514740080
2018-10-19,20521349920
2018-10-22,20254753040
2018-10-23,20067474240
2018-10-24,19479198480
2018-10-25,19741388800
2018-10-26,19496824720
2018-10-29,19814097040
2018-10-30,20358307200
2018-10-31,20726254960
2018-11-01,20765914000
2018-11-02,20624904080
2018-11-05,21039120720
2018-11-06,21109625680
2018-11-07,21675868640
2018-11-08,21834504800
2018-11-09,21578924320
2018-11-12,21233009360
2018-11-13,21400458640
2018-11-14,21133861760
2018-11-15,21473166880
2018-11-16,21492996400
2018-11-19,21504012800
2018-11-20,21056746960
2018-11-21,21151488000
2018-11-23,21215383120
2018-11-26,21689088320
2018-11-27,21470963600
2018-11-28,21830098240
2018-11-29,21371816000
2018-11-30,21863147440
2018-12-03,21805862160
2018-12-04,20792353360
2018-12-06,20036628320
2018-12-07,19593769040
2018-12-10,19432929600
2018-12-11,19212601600
2018-12-12,19322765600
2018-12-13,19146503200
2018-12-14,19029729360
2018-12-17,18864483360
2018-12-18,18419420800
2018-12-19,18066896000
2018-12-20,17740810560
2018-12-21,17491839920
2018-12-24,17022541280
2018-12-26,17888430320
2018-12-27,18232142000
2018-12-28,18236548560
2018-12-31,18242414279
2019-01-02,18342803208
2019-01-03,17871411715
2019-01-04,18495568969
2019-01-07,18543581065
2019-01-08,18403909512
2019-01-09,18569769482
2019-01-10,18526122121
2019-01-11,18691982091
2019-01-14,18781459180
2019-01-15,18975689933
2019-01-16,19296498032
2019-01-17,19462358002
2019-01-18,19894466870
2019-01-22,19756977685
2019-01-23,19626035603
2019-01-24,19503822994
2019-01-25,19887919766
2019-01-28,19826813461
2019-01-29,19562746931
2019-01-30,19516917202
2019-01-31,19305227504
2019-02-01,19320504081
2019-02-04,19451446162
2019-02-05,19599847187
2019-02-06,19724242164
2019-02-07,19604211923
2019-02-08,19562746931
2019-02-11,19560564563
2019-02-12,20088697624
2019-02-13,20069056311
2019-02-14,19920655286
2019-02-15,20315663898
2019-02-19,20296022586
2019-02-20,20398593882
2019-02-21,20228369177
2019-02-22,20217457337
2019-02-25,20226186809
2019-02-26,20282928377
2019-02-27,20352764154
2019-02-28,20339669946
2019-03-01,20324393370
2019-03-04,20239281017
2019-03-05,20276381273
2019-03-06,20077785784
2019-03-07,19636947443
2019-03-08,19538740883
2019-03-11,19595482451
2019-03-12,19671865332
2019-03-13,20071238679
2019-03-14,20621195420
2019-03-15,20715037245
2019-03-18,20979103776
2019-03-19,20745590398
2019-03-20,20169445240
2019-03-21,20228369177
2019-03-22,19333598289
2019-03-25,19113179119
2019-03-26,19534376147
2019-03-27,19438351954
2019-03-28,19656588756
2019-03-29,19730789268
2019-04-01,20036088359
2019-04-02,20161448998
2019-04-03,20345167176
2019-04-04,20477011986
2019-04-05,20546176476
2019-04-08,20403524715
2019-04-09,20193869853
2019-04-10,20187385682
2019-04-11,20237097659
2019-04-12,20435945570
2019-04-15,20325714663
2019-04-16,20667214335
2019-04-17,19975569429
2019-04-18,19856692961
2019-04-22,19856692961
2019-04-23,20736378826
2019-04-24,21123267695
2019-04-25,21088685449
2019-04-26,21121106304
2019-04-29,21304824482
2019-04-30,21300501702
2019-05-01,21086524059
2019-05-02,21283210579
2019-05-03,21501511002
2019-05-06,21354536460
2019-05-07,21069232936
2019-05-08,20935226736
2019-05-09,20959002030
2019-05-10,21086524059
2019-05-13,20306262150
2019-05-14,20513755622
2019-05-15,20368942469
2019-05-16,20485657547
2019-05-17,20191708462
2019-05-20,20208999585
2019-05-21,20438106960
2019-05-22,20178740120
2019-05-23,19480611044
2019-05-24,19742139274
2019-05-28,19340120672
2019-05-29,19331475111
2019-05-30,18946747632
2019-05-31,18484210102
2019-06-03,18557697373
2019-06-04,19216921424
2019-06-05,18981329878
2019-06-06,18955393194
2019-06-07,19078592442
2019-06-10,19104529126
2019-06-11,18972684316
2019-06-12,19022396294
2019-06-13,18855969238
2019-06-14,18840839506
2019-06-17,18559858763
2019-06-18,18674412451
2019-06-19,18425852563
2019-06-20,18531760689
2019-06-21,18737092770
2019-06-24,18562020154
2019-06-25,18536083470
2019-06-26,18743576941
2019-06-27,18985652658
2019-06-28,19452512970
2019-07-01,19537654544
2019-07-02,19584553442
2019-07-03,19780676107
2019-07-05,20021565901
2019-07-08,19541918081
2019-07-09,19524863936
2019-07-10,19275447069
2019-07-11,19471569734
2019-07-12,19471569734
2019-07-15,19128355071
2019-07-16,19077192637
2019-07-17,19162463361
2019-07-18,19431066140
2019-07-19,19795598483
2019-07-22,19767885498
2019-07-23,20253928623
2019-07-24,21202565423
2019-07-25,21110899395
2019-07-26,21240937248
2019-07-29,21108767627
2019-07-30,21123690003
2019-07-31,20891327282
2019-08-01,20194239116
2019-08-02,19987457611
2019-08-05,19043084347
2019-08-06,19205098722
2019-08-07,18759559192
2019-08-08,19307423591
2019-08-09,19068665565
2019-08-12,18757427423
2019-08-13,18945023015
2019-08-14,18326810269
2019-08-15,18224485401
2019-08-16,18546382383
2019-08-19,18868279364
2019-08-20,18486692876
2019-08-21,18488824644
2019-08-22,18603940121
2019-08-23,18058207490
2019-08-26,18079525171
2019-08-27,18011308592
2019-08-28,18145609982
2019-08-29,18603940121
2019-08-30,18744636815
2019-09-03,18473902267
2019-09-04,18751032119
2019-09-05,19190176346
2019-09-06,19147540984
2019-09-09,19857419758
2019-09-10,20138813146
2019-09-11,20757025892
2019-09-12,20797529486
2019-09-13,21091713482
2019-09-16,20893459050
2019-09-17,20505477257
2019-09-18,20539585547
2019-09-19,20418074766
2019-09-20,20096177784
2019-09-23,20170789667
2019-09-24,20062069494
2019-09-25,20317881665
2019-09-26,20023697669
2019-09-27,19855287990
2019-09-30,19657671360
2019-10-01,18933042240
2019-10-02,18370612080
2019-10-03,18288459360
2019-10-04,18753991440
2019-10-07,18699222960
2019-10-08,18427487040
2019-10-09,18627602640
2019-10-10,18850889520
2019-10-11,19297463280
2019-10-14,19392254880
2019-10-15,19720865760
2019-10-16,19636606560
2019-10-17,19752462960
2019-10-18,19944152640
2019-10-21,20401258800
2019-10-22,20540286480
2019-10-23,21098503680
2019-10-24,21138526800
2019-10-25,21387091440
2019-10-28,21597739440
2019-10-29,21559822800
2019-10-30,21281767440
2019-10-31,20997392640
2019-11-01,21363920160
2019-11-04,21880007760
2019-11-05,22223364000
2019-11-06,22330794480
2019-11-07,22594104480
2019-11-08,22676257200
2019-11-11,22492993440
2019-11-12,22412947200
2019-11-13,22242322320
2019-11-14,22290771360
2019-11-15,22444544400
2019-11-18,22450863840
2019-11-19,22551974880
2019-11-20,22391882400
2019-11-21,22499312880
2019-11-22,22566720240
2019-11-25,22636234080
2019-11-26,22484567520
2019-11-27,22684683120
2019-11-29,22589891520
2019-12-02,22438224960
2019-12-03,22183340880
2019-12-04,22400308320
2019-12-05,22714173840
2019-12-06,22947993120
2019-12-09,22990122720
2019-12-10,22910076480
2019-12-11,22813178400
2019-12-12,23146002240
2019-12-13,22758409920
2019-12-16,22794220080
2019-12-17,22910076480
2019-12-18,22766835840
2019-12-19,22575146160
2019-12-20,22455076800
2019-12-23,22412947200
2019-12-24,22478248080
2019-12-26,22448757360
2019-12-27,22537229520
2019-12-30,22396095360
2019-12-31,22191531357
2020-01-02,22471432072
2020-01-03,22009804773
2020-01-06,21982650226
2020-01-07,22103801282
2020-01-08,22306415979
2020-01-09,22586316695
2020-01-10,22348192205
2020-01-13,22701201317
2020-01-14,22559162148
2020-01-15,22354458639
2020-01-16,22544540468
2020-01-17,22847418108
2020-01-21,22678224392
2020-01-22,21930429943
2020-01-23,21738259303
2020-01-24,21226500532
2020-01-27,20566436158
2020-01-28,20835892817
2020-01-29,20812915892
2020-01-30,21107438287
2020-01-31,20430663423
2020-02-03,20399331253
2020-02-04,20975843175
2020-02-05,21602486568
2020-02-06,21441648097
2020-02-07,21151303325
2020-02-10,21109527098
2020-02-11,21491779568
2020-02-12,21395694248
2020-02-13,21140859268
2020-02-14,21138770457
2020-02-18,21061484438
2020-02-19,21529378172
2020-02-20,21452092153
2020-02-21,21293342494
2020-02-24,20163295575
2020-02-25,19035337468
2020-02-26,18667706677
2020-02-27,18314697566
2020-02-28,18331408056
2020-03-02,18483891282
2020-03-03,17429041570
2020-03-04,17765340191
2020-03-05,16896394686
2020-03-06,16217531010
2020-03-09,14795050508
2020-03-10,15532400901
2020-03-11,14928734432
2020-03-12,13167866498
2020-03-13,15885410012
2020-03-16,12996583970
2020-03-17,14318801530
2020-03-18,13823753249
2020-03-19,14080677040
2020-03-20,13485365817
2020-03-23,13182488177
2020-03-24,14592435811
2020-03-25,15219079204
2020-03-26,15739193220
2020-03-27,15453026071
2020-03-30,15831100918
2020-03-31,15700859197
2020-04-01,15189010355
2020-04-02,16004639404
2020-04-03,16027526954
2020-04-06,16930544829
2020-04-07,17186469251
2020-04-08,17348762786
2020-04-09,17662946425
2020-04-13,17384134454
2020-04-14,17350843472
2020-04-15,16414534615
2020-04-16,16221030784
2020-04-17,16645490800
2020-04-20,16506084814
2020-04-21,15486548503
2020-04-22,15848587927
2020-04-23,15732069492
2020-04-24,16102431662
2020-04-27,16626764622
2020-04-28,16672539722
2020-04-29,17069950815
2020-04-30,16470713146
2020-05-01,15702939883
2020-05-04,15596824879
2020-05-05,15203575159
2020-05-06,14995506524
2020-05-07,15384594871
2020-05-08,15811135573
2020-05-11,15557291838
2020-05-12,15157800059
2020-05-13,14616821608
2020-05-14,15035039565
2020-05-15,14799922007
2020-05-18,15800732141
2020-05-19,15265995749
2020-05-20,15555211152
2020-05-21,15384594871
2020-05-22,15372110753
2020-05-26,16466551773
2020-05-27,17248889841
2020-05-28,16628845309
2020-05-29,16439502851
2020-06-01,16784896785
2020-06-02,16824429826
2020-06-03,17714963583
2020-06-04,18305878507
2020-06-05,18871825194
2020-06-08,18967536766
2020-06-09,19140233733
2020-06-10,18233054485
2020-06-11,17072031501
2020-06-12,17396618572
2020-06-15,17377892395
2020-06-16,17671269170
2020-06-17,17440312985
2020-06-18,17190630623
2020-06-19,17198953369
2020-06-22,17009610911
2020-06-23,16874366298
2020-06-24,16058737249
2020-06-25,16320903729
2020-06-26,15854829987
2020-06-29,15875636850
2020-06-30,16511145114
2020-07-01,16011690258
2020-07-02,16163607777
2020-07-06,16377957153
2020-07-07,16201066891
2020-07-08,16681792190
2020-07-09,15901393977
2020-07-10,16683873252
2020-07-13,16975221918
2020-07-14,16991870413
2020-07-15,16762953604
2020-07-16,16636008828
2020-07-17,16171932024
2020-07-20,16178175210
2020-07-21,16613117147
2020-07-22,15736990087
2020-07-23,16124067601
2020-07-24,15822313625
2020-07-27,15943015215
2020-07-28,16044987248
2020-07-29,16494496619
2020-07-30,16217715386
2020-07-31,16305119986
2020-08-03,16498658743
2020-08-04,16498658743
2020-08-05,16729656614
2020-08-06,16660981571
2020-08-07,17324840317
2020-08-10,17410163855
2020-08-11,17537108631
2020-08-12,17495487393
2020-08-13,17199976603
2020-08-14,17360218369
2020-08-17,17185409170
2020-08-18,17110490941
2020-08-19,17272813770
2020-08-20,16946087051
2020-08-21,17008518908
2020-08-24,17535027569
2020-08-25,17480919960
2020-08-26,17218706160
2020-08-27,17539189693
2020-08-28,17462190402
2020-08-31,17041815899
2020-09-01,17081356075
2020-09-02,17464271464
2020-09-03,17410163855
2020-09-04,17574567745
2020-09-08,16983546165
2020-09-09,16875330947
2020-09-10,16367551843
2020-09-11,16617279271
2020-09-14,16752548295
2020-09-15,16390443524
2020-09-16,17318597131
2020-09-17,17252003151
2020-09-18,17010599970
2020-09-21,16544442105
2020-09-22,16188580520
2020-09-23,15813989378
2020-09-24,15653747611
2020-09-25,15911799287
2020-09-28,16359227595
2020-09-29,16119905477
2020-09-30,16235303250
2020-10-01,16043736250
2020-10-02,16326922250
2020-10-05,16830826750
2020-10-06,16697562750
2020-10-07,17124423999
2020-10-08,17542956250
2020-10-09,17744934500
2020-10-12,17971899750
2020-10-13,17476324250
2020-10-14,17572107750
2020-10-15,18119739500
2020-10-16,18194700500
2020-10-19,17784497250
2020-10-20,17857376000
2020-10-21,17859458250
2020-10-22,17857376000
2020-10-23,17576272250
2020-10-26,17122341750
2020-10-27,16803757500
2020-10-28,16199905000
2020-10-29,16301935250
2020-10-30,16297770750
2020-11-02,16460186250
2020-11-03,17186891500
2020-11-04,16426870250
2020-11-05,16986995500
2020-11-06,17003653500
2020-11-09,18906830000
2020-11-10,19125466250
2020-11-11,18575752250
2020-11-12,18234263250
2020-11-13,18906830000
2020-11-16,19394076500
2020-11-17,19529422750
2020-11-18,19300375250
2020-11-19,19439886000
2020-11-20,19029682750
2020-11-23,19481531000
2020-11-24,20324842250
2020-11-25,20172838000
2020-11-27,20018751500
2020-11-30,19389912000
2020-12-01,19421145750
2020-12-02,19552327500
2020-12-03,19362842750
2020-12-04,19741812250
2020-12-07,19660604500
2020-12-08,19704331750
2020-12-09,19410734500
2020-12-10,19098397000
2020-12-11,18761072500
2020-12-14,18444570500
2020-12-15,18892254250
2020-12-16,18904747750
2020-12-17,19177522500
2020-12-18,19135877500
2020-12-21,18958886250
2020-12-22,18865185000
2020-12-23,19154617750
2020-12-24,19071327750
2020-12-28,19256648000
2020-12-29,19137959750
2020-12-30,19140042000
2020-12-31,19383628427
2021-01-04,19250436220
2021-01-05,19106838371
2021-01-06,20247296646
2021-01-07,20307649365
2021-01-08,20164051517
2021-01-11,20372164341
2021-01-12,20676009064
2021-01-13,20463733983
2021-01-14,20746767424
2021-01-15,20070400746
2021-01-19,20261864544
2021-01-20,19729095715
2021-01-21,19608390277
2021-01-22,19687473150
2021-01-25,19620877046
2021-01-26,19479360326
2021-01-27,18786344622
2021-01-28,18977808420
2021-01-29,18561582772
2021-02-01,18846697341
2021-02-02,19171353346
2021-02-03,19462711300
2021-02-04,20089130900
2021-02-05,20220241979
2021-02-08,20322217263
2021-02-09,20343028546
2021-02-10,20145321363
2021-02-11,20184862799
2021-02-12,20424192547
2021-02-16,20586520550
2021-02-17,20282675827
2021-02-18,19980912232
2021-02-19,20043346079
2021-02-22,20318055007
2021-02-23,20301405981
2021-02-24,20867472862
2021-02-25,20345109674
2021-02-26,19797772947
2021-03-01,20571952652
2021-03-02,20249377775
2021-03-03,20509518805
2021-03-04,20305568237
2021-03-05,20794633374
2021-03-08,21146344046
2021-03-09,20896608657
2021-03-10,21098478097
2021-03-11,21162993072
2021-03-12,21306590921
2021-03-15,21814386211
2021-03-16,21706167543
2021-03-17,21764439133
2021-03-18,21656220465
2021-03-19,21354456870
2021-03-22,20723875013
2021-03-23,20357596443
2021-03-24,20676009064
2021-03-25,21421052974
2021-03-26,22028742420
2021-03-29,22180664781
2021-03-30,22272234424
2021-03-31,21901685350
2021-04-01,22010037328
2021-04-05,22268415121
2021-04-06,22026706863
2021-04-07,22260080354
2021-04-08,22193402213
2021-04-09,22653898119
2021-04-12,22912275912
2021-04-13,22662232886
2021-04-14,22939363906
2021-04-15,22614307973
2021-04-16,22276749889
2021-04-19,22135058841
2021-04-20,22372599715
2021-04-21,22241327127
2021-04-22,22245494510
2021-04-23,22822677161
2021-04-26,22745580562
2021-04-27,23166486321
2021-04-28,23304009985
2021-04-29,23839518799
2021-04-30,23712413594
2021-05-03,23918699090
2021-05-04,24029134760
2021-05-05,24466710054
2021-05-06,24754259534
2021-05-07,24854276744
2021-05-10,25041809013
2021-05-11,24670911859
2021-05-12,24243755023
2021-05-13,24808435523
2021-05-14,25039725321
2021-05-17,25133491456
2021-05-18,24458375287
2021-05-19,24450040519
2021-05-20,24620903254
2021-05-21,24979298257
2021-05-24,25141826224
2021-05-25,25060562240
2021-05-26,25202253288
2021-05-27,25308521574
2021-05-28,25252261893
2021-06-01,25316856342
2021-06-02,25102236078
2021-06-03,25175165294
2021-06-04,25085566543
2021-06-07,24781347528
2021-06-08,24998051484
2021-06-09,24716753080
2021-06-10,24404199298
2021-06-11,24502132816
2021-06-14,24268759326
2021-06-15,24625070637
2021-06-16,24793849680
2021-06-17,23447784725
2021-06-18,22770584864
2021-06-21,23579057314
2021-06-22,23347767515
2021-06-23,23389441353
2021-06-24,23820765572
2021-06-25,24227085488
2021-06-28,23879108944
2021-06-29,23947870776
2021-06-30,24062372960
2021-07-01,24208054166
2021-07-02,24293381730
2021-07-06,23802227949
2021-07-07,23733549666
2021-07-08,23221584284
2021-07-09,24047804839
2021-07-12,24203891846
2021-07-13,23891717833
2021-07-14,23583706139
2021-07-15,23698169944
2021-07-16,23548326418
2021-07-19,22468204331
2021-07-20,23267369806
2021-07-21,23641978622
2021-07-22,23065497277
2021-07-23,23202853843
2021-07-26,23413051012
2021-07-27,23354778529
2021-07-28,23275694446
2021-07-29,23644059782
2021-07-30,23485891615
2021-08-02,23296506047
2021-08-03,23448430734
2021-08-04,23140419040
2021-08-05,23356859690
2021-08-06,24010343958
2021-08-09,23925016394
2021-08-10,24072778761
2021-08-11,24409926695
2021-08-12,24453631057
2021-08-13,24218459967
2021-08-16,24205973006
2021-08-17,23945827995
2021-08-18,23810552589
2021-08-19,23648222102
2021-08-20,23850094631
2021-08-23,24199729526
2021-08-24,24349573053
2021-08-25,24851132634
2021-08-26,24720019549
2021-08-27,25188280569
2021-08-30,24570176022
2021-08-31,24665909386
2021-09-01,24332923772
2021-09-02,24536877461
2021-09-03,24422413656
2021-09-07,24022830918
2021-09-08,23852175791
2021-09-09,23845932311
2021-09-10,23423456812
2021-09-13,23669033703
2021-09-14,22919816071
2021-09-15,23042604516
2021-09-16,22799108785
2021-09-17,22518152173
2021-09-20,22033241872
2021-09-21,21750204100
2021-09-22,22149786837
2021-09-23,22763729064
2021-09-24,22753323263
2021-09-27,23423456812
2021-09-28,23121688599
2021-09-29,22953114632
2021-09-30,22392999480
2021-10-01,22687944840
2021-10-04,22442849400
2021-10-05,23041048440
2021-10-06,23103360840
2021-10-07,23460618600
2021-10-08,23979888600
2021-10-11,24048432240
2021-10-12,24011044800
2021-10-13,24065048880
2021-10-14,24933268320
2021-10-15,25103588880
2021-10-18,25132668000
2021-10-19,25217828280
2021-10-20,26069431080
2021-10-21,26011272840
2021-10-22,26029966560
2021-10-25,25629090120
2021-10-26,25591702680
2021-10-27,25147207560
2021-10-28,25494079920
2021-10-29,25556392320
2021-11-01,25699710840
2021-11-02,25726712880
2021-11-03,25911573000
2021-11-04,25460846640
2021-11-05,25666477560
2021-11-08,25618704720
2021-11-09,25317528120
2021-11-10,25641552600
2021-11-11,25876262640
2021-11-12,26025812400
2021-11-15,26009195760
2021-11-16,25861723080
2021-11-17,25527313200
2021-11-18,25215751200
2021-11-19,25051661880
2021-11-22,25587548520
2021-11-23,25888725120
2021-11-24,25826412720
2021-11-26,24694404120
2021-11-29,24912497520
2021-11-30,24031815600
2021-12-01,23707791120
2021-12-02,24650785440
2021-12-03,24231215280
2021-12-06,24621706320
2021-12-07,24960270360
2021-12-08,24742176960
2021-12-09,24702712440
2021-12-10,24582241800
2021-12-13,24316375560
2021-12-14,24403612920
2021-12-15,24405690000
2021-12-16,24717252000
2021-12-17,24349608840
2021-12-20,23780488920
2021-12-21,24465925320
2021-12-22,24463848240
2021-12-23,24553162680
2021-12-27,25045430640
2021-12-28,24935345400
2021-12-29,24929114160
2021-12-30,24802412280
2021-12-31,24881865704
2022-01-03,25108612913
2022-01-04,26061367239
2022-01-05,25884546021
2022-01-06,26206984712
2022-01-07,26972516572
2022-01-10,26887226338
2022-01-11,27378165248
2022-01-12,27615313705
2022-01-13,27715165687
2022-01-14,27796295422
2022-01-18,27509220974
2022-01-19,26177861218
2022-01-20,24967155939
2022-01-21,23700283920
2022-01-24,24197463579
2022-01-25,24006080614
2022-01-26,23968636121
2022-01-27,23868784139
2022-01-28,24056006605
2022-01-31,24264031567
2022-02-01,24757050727
2022-02-02,25031643677
2022-02-03,24879785455
2022-02-04,25291674879
2022-02-07,25512181339
2022-02-08,26040564743
2022-02-09,26221546460
2022-02-10,26044725242
2022-02-11,25609953071
2022-02-14,25277113132
2022-02-15,26061367239
2022-02-16,26269392201
2022-02-17,24640556748
2022-02-18,24655118496
2022-02-22,24424210788
2022-02-23,23639956681
2022-02-24,23498499707
2022-02-25,24501180024
2022-02-28,23694043171
2022-03-01,22113053460
2022-03-02,22926431062
2022-03-03,22972196553
2022-03-04,22356442666
2022-03-07,21653318294
2022-03-08,21825979013
2022-03-09,22472936644
2022-03-10,21988238483
2022-03-11,21871744504
2022-03-14,22857782824
2022-03-15,23140696772
2022-03-16,24132975841
2022-03-17,24064327604
2022-03-18,23966555872
2022-03-21,23820938398
2022-03-22,24384686045
2022-03-23,24035204109
2022-03-24,24253630319
2022-03-25,24802816219
2022-03-28,24586470258
2022-03-29,24952594191
2022-03-30,25119014161
2022-03-31,24266315751
2022-04-01,24078770160
2022-04-04,24049596401
2022-04-05,24074602480
2022-04-06,23645331458
2022-04-07,23712014335
2022-04-08,23970410484
2022-04-11,23916230647
2022-04-12,23651582978
2022-04-13,23716182015
2022-04-14,23107700761
2022-04-18,23005592606
2022-04-19,23274407954
2022-04-20,23582816261
2022-04-21,22993089566
2022-04-22,22128296004
2022-04-25,22038690888
2022-04-26,22490884148
2022-04-27,22455458870
2022-04-28,22365853754
2022-04-29,21473970272
2022-05-02,21765707859
2022-05-03,21965756491
2022-05-04,22686765100
2022-05-05,22224152640
2022-05-06,21953253451
2022-05-09,21828223057
2022-05-10,21619839066
2022-05-11,21232244842
2022-05-12,21373945956
2022-05-13,21703192662
2022-05-16,21542736989
2022-05-17,22028271688
2022-05-18,21426041954
2022-05-19,21255167082
2022-05-20,21561491548
2022-05-23,22126212164
2022-05-24,22119960644
2022-05-25,22413782071
2022-05-26,22868059172
2022-05-27,23464037386
2022-05-31,23286910994
2022-06-01,22663842861
2022-06-02,23316084752
2022-06-03,22928490529
2022-06-06,22974335007
2022-06-07,23303581713
2022-06-08,22778454056
2022-06-09,22161637442
2022-06-10,21136388207
2022-06-13,20511236234
2022-06-14,19504741557
2022-06-15,19438058680
2022-06-16,19058799816
2022-06-17,19104644294
2022-06-21,19573508274
2022-06-22,19454729399
2022-06-23,19550586035
2022-06-24,20238253205
2022-06-27,20429966477
2022-06-28,20475810955
2022-06-29,20575835271
2022-06-30,20106445024
2022-07-01,20364861192
2022-07-05,20133537042
2022-07-06,19968900935
2022-07-07,20279417136
2022-07-08,20133537042
2022-07-11,19820936839
2022-07-12,20060596995
2022-07-13,19923052906
2022-07-14,19697980760
2022-07-15,20689965402
2022-07-18,20385701205
2022-07-19,21094261664
2022-07-20,20252325119
2022-07-21,20321097163
2022-07-22,20298173149
2022-07-25,20327349167
2022-07-26,19862616866
2022-07-27,20206477089
2022-07-28,20416961225
2022-07-29,20794165470
2022-08-01,20579513331
2022-08-02,20519077292
2022-08-03,20804585477
2022-08-04,20808753479
2022-08-05,20810837481
2022-08-08,20683713398
2022-08-09,20627445362
2022-08-10,21260981772
2022-08-11,21415197872
2022-08-12,21684034046
2022-08-15,21615262002
2022-08-16,21627766010
2022-08-17,21358929836
2022-08-18,21402693864
2022-08-19,20956717575
2022-08-22,20514909289
2022-08-23,20452389248
2022-08-24,20454473250
2022-08-25,20631613365
2022-08-26,19881372879
2022-08-29,19862616866
2022-08-30,19893876887
2022-08-31,19816768837
2022-09-01,19737576785
2022-09-02,19460404606
2022-09-06,19572940679
2022-09-07,20112697028
2022-09-08,20608689350
2022-09-09,20652453378
2022-09-12,20525329296
2022-09-13,19787592818
2022-09-14,19729240780
2022-09-15,19893876887
2022-09-16,19408304572
2022-09-19,19883456880
2022-09-20,19504168634
2022-09-21,19001924309
2022-09-22,18649728081
2022-09-23,18437159943
2022-09-26,18089131718
2022-09-27,17834883553
2022-09-28,18220423803
2022-09-29,17978679646
2022-09-30,17832671880
2022-10-03,18387077060
2022-10-04,18964408770
2022-10-05,18843523430
2022-10-06,18478783180
2022-10-07,17913956850
2022-10-10,17784734590
2022-10-11,17524205840
2022-10-12,17453342020
2022-10-13,18180738290
2022-10-14,17520037380
2022-10-17,18116127160
2022-10-18,18259939030
2022-10-19,16588386570
2022-10-20,16092339829
2022-10-21,16605060410
2022-10-24,16669671540
2022-10-25,17094854460
2022-10-26,17124033680
2022-10-27,17247003250
2022-10-28,17649259640
2022-10-31,17580480050
2022-11-01,17657596560
2022-11-02,17586732740
2022-11-03,17092770230
2022-11-04,17605490810
2022-11-07,17765976520
2022-11-08,17905619930
2022-11-09,17507532000
2022-11-10,18841439200
2022-11-11,19598014690
2022-11-14,18885208030
2022-11-15,19172831770
2022-11-16,18966493000
2022-11-17,18943566470
2022-11-18,19241611360
2022-11-21,19343738630
2022-11-22,19537572020
2022-11-23,19556330090
2022-11-25,19666794280
2022-11-28,19008177600
2022-11-29,19124894480
2022-11-30,19406265530
2022-12-01,19514645490
2022-12-02,19104052180
2022-12-05,18639268890
2022-12-06,18460025110
2022-12-07,18282865560
2022-12-08,18157811760
2022-12-09,18312044780
2022-12-12,18660111190
2022-12-13,18895629180
2022-12-14,18391245520
2022-12-15,18064021410
2022-12-16,18122379850
2022-12-19,18180738290
2022-12-20,18155727530
2022-12-21,18539225850
2022-12-22,18212001740
2022-12-23,18347476690
2022-12-27,18320381700
2022-12-28,18145306380
2022-12-29,18649690040
2022-12-30,18443351270
2023-01-03,18691014584
2023-01-04,19086569582
2023-01-05,19051177819
2023-01-06,19709048237
2023-01-09,19613282290
2023-01-10,19744440000
2023-01-11,20044229051
2023-01-12,20262825234
2023-01-13,20443947786
2023-01-17,20693771995
2023-01-18,20604251653
2023-01-19,18832581636
2023-01-20,19436323475
2023-01-23,19684065816
2023-01-24,19729866921
2023-01-25,19642428448
2023-01-26,20181632366
2023-01-27,20235760945
2023-01-30,19856860894
2023-01-31,20187877971
2023-02-01,20142076866
2023-02-02,20421047233
2023-02-03,20437702180
2023-02-06,20289889523
2023-02-07,20693771995
2023-02-08,20431456575
2023-02-09,20319035681
2023-02-10,20364836786
2023-02-13,20620906601
2023-02-14,20262825234
2023-02-15,20204532919
2023-02-16,19927644420
2023-02-17,20133749393
2023-02-21,19579972396
2023-02-22,19563317448
2023-02-23,19457142159
2023-02-24,19448814686
2023-02-27,19621609764
2023-02-28,19833960342
2023-03-01,19657001527
