,HOG
2018-07-17,7076786550
2018-07-18,6988845240
2018-07-19,6988845240
2018-07-20,6905881740
2018-07-23,6877674150
2018-07-24,7405322010
2018-07-25,7481648430
2018-07-26,7400344200
2018-07-27,7363840260
2018-07-30,7324017780
2018-07-31,7116609030
2018-08-01,7078445819
2018-08-02,7128223920
2018-08-03,7310743620
2018-08-06,7191276180
2018-08-07,7239395010
2018-08-08,7244372819
2018-08-09,7259306250
2018-08-10,7176342750
2018-08-13,6866059260
2018-08-14,6902563200
2018-08-15,6803007000
2018-08-16,6821258970
2018-08-17,7012075020
2018-08-20,7041941880
2018-08-21,7181320560
2018-08-22,7108312680
2018-08-23,7091719980
2018-08-24,7109971950
2018-08-27,7221143040
2018-08-28,7154772240
2018-08-29,7173024209
2018-08-30,7043601150
2018-08-31,7071808740
2018-09-04,7116609030
2018-09-05,7312402890
2018-09-06,7312402890
2018-09-07,7362180990
2018-09-10,7400344200
2018-09-11,7367158800
2018-09-12,7380432959
2018-09-13,7392047850
2018-09-14,7345588290
2018-09-17,7362180990
2018-09-18,7368818069
2018-09-19,7501559670
2018-09-20,7539722880
2018-09-21,7524789450
2018-09-24,7411959090
2018-09-25,7431870330
2018-09-26,7438507410
2018-09-27,7466715000
2018-09-28,7516493100
2018-10-01,7398632450
2018-10-02,7384045880
2018-10-03,7285181350
2018-10-04,7074486450
2018-10-05,7124729080
2018-10-08,7089073020
2018-10-09,6886481770
2018-10-10,6670924679
2018-10-11,6633647890
2018-10-12,6632027160
2018-10-15,6597991830
2018-10-16,6680649060
2018-10-17,6753581910
2018-10-18,6541266280
2018-10-19,6413228610
2018-10-22,6277087289
2018-10-23,6137704510
2018-10-24,6116635020
2018-10-25,6046943630
2018-10-26,5833007270
2018-10-29,5918905960
2018-10-30,6119876480
2018-10-31,6194430060
2018-11-01,6367848170
2018-11-02,6450505400
2018-11-05,6354882330
2018-11-06,6403504230
2018-11-07,6638510080
2018-11-08,6622302780
2018-11-09,6601233289
2018-11-12,6609336940
2018-11-13,6742236800
2018-11-14,6729270960
2018-11-15,6706580740
2018-11-16,6706580740
2018-11-19,6513713870
2018-11-20,6495885840
2018-11-21,6494265110
2018-11-23,6465091970
2018-11-26,6709822200
2018-11-27,6748719720
2018-11-28,6936724400
2018-11-29,6886481770
2018-11-30,6854067170
2018-12-03,7032347470
2018-12-04,6784375780
2018-12-06,6393779850
2018-12-07,6199292250
2018-12-10,5991838810
2018-12-11,5852456030
2018-12-12,5837869460
2018-12-13,5661209890
2018-12-14,5627174560
2018-12-17,5500757620
2018-12-18,5482929590
2018-12-19,5388927250
2018-12-20,5350029730
2018-12-21,5223612789
2018-12-24,5171749430
2018-12-26,5479688130
2018-12-27,5494274700
2018-12-28,5503999080
2018-12-31,5435691320
2019-01-02,5429318880
2019-01-03,5279566540
2019-01-04,5524905480
2019-01-07,5688995810
2019-01-08,5803699730
2019-01-09,5811665279
2019-01-10,5830782600
2019-01-11,5822817050
2019-01-14,5869017240
2019-01-15,5891320779
2019-01-16,5905658770
2019-01-17,5939114080
2019-01-18,5963010730
2019-01-22,5787768630
2019-01-23,5743161550
2019-01-24,5814851500
2019-01-25,5875389680
2019-01-28,5832375710
2019-01-29,5537650360
2019-01-30,5811665279
2019-01-31,5872203460
2019-02-01,5838748150
2019-02-04,5826003270
2019-02-05,5832375710
2019-02-06,5798920400
2019-02-07,5671471600
2019-02-08,5615712750
2019-02-11,5685809590
2019-02-12,5732009779
2019-02-13,5814851500
2019-02-14,5843527480
2019-02-15,5942300300
2019-02-19,5912031210
2019-02-20,5937520970
2019-02-21,5963010730
2019-02-22,5912031210
2019-02-25,5988500490
2019-02-26,5872203460
2019-02-27,5948672740
2019-02-28,5913624320
2019-03-01,6034700680
2019-03-04,5980534940
2019-03-05,6181266800
2019-03-06,6082493980
2019-03-07,5967790060
2019-03-08,5999652259
2019-03-11,5948672740
2019-03-12,5864237910
2019-03-13,5811665279
2019-03-14,5805292840
2019-03-15,5830782600
2019-03-18,5754313320
2019-03-19,5789361740
2019-03-20,5572698779
2019-03-21,5601374759
2019-03-22,5391084240
2019-03-25,5416574000
2019-03-26,5548802130
2019-03-27,5663506050
2019-03-28,5676250930
2019-03-29,5681030259
2019-04-01,5869728480
2019-04-02,5999955140
2019-04-03,6028541480
2019-04-04,6203235780
2019-04-05,6401752030
2019-04-08,6398575770
2019-04-09,6166708790
2019-04-10,6246115290
2019-04-11,6260408460
2019-04-12,6387458860
2019-04-15,6363636910
2019-04-16,6473217880
2019-04-17,6517685520
2019-04-18,6493863570
2019-04-22,6308052360
2019-04-23,6181001960
2019-04-24,5999955140
2019-04-25,5795086370
2019-04-26,5893550430
2019-04-29,5961840020
2019-04-30,5912607989
2019-05-01,5796674500
2019-05-02,5887197910
2019-05-03,5909431730
2019-05-06,5818908320
2019-05-07,5764911900
2019-05-08,5752206860
2019-05-09,5709327350
2019-05-10,5701386700
2019-05-13,5399642000
2019-05-14,5517163620
2019-05-15,5552102480
2019-05-16,5574336300
2019-05-17,5488577280
2019-05-20,5528280530
2019-05-21,5663271579
2019-05-22,5587041340
2019-05-23,5440933380
2019-05-24,5479048500
2019-05-28,5385348829
2019-05-29,5283708510
2019-05-30,5305942329
2019-05-31,5196361360
2019-06-03,5321823630
2019-06-04,5437757120
2019-06-05,5458402810
2019-06-06,5452050290
2019-06-07,5502870450
2019-06-10,5567983780
2019-06-11,5572748170
2019-06-12,5486989150
2019-06-13,5542573700
2019-06-14,5501282320
2019-06-17,5488577280
2019-06-18,5555278739
2019-06-19,5544161829
2019-06-20,5718856130
2019-06-21,5818908320
2019-06-24,5606098900
2019-06-25,5588629470
2019-06-26,5666447840
2019-06-27,5652154670
2019-06-28,5690269790
2019-07-01,5574607520
2019-07-02,5494925630
2019-07-03,5665226140
2019-07-05,5627728780
2019-07-08,5585544250
2019-07-09,5538672550
2019-07-10,5568357960
2019-07-11,5640227900
2019-07-12,5723034570
2019-07-15,5685537210
2019-07-16,5718347400
2019-07-17,5602730540
2019-07-18,5583981860
2019-07-19,5444929150
2019-07-22,5355872920
2019-07-23,5699598719
2019-07-24,5576169910
2019-07-25,5557421230
2019-07-26,5608980100
2019-07-29,5558983620
2019-07-30,5499612800
2019-07-31,5590231420
2019-08-01,5443366760
2019-08-02,5469927390
2019-08-05,5202758700
2019-08-06,5218382600
2019-08-07,5212133040
2019-08-08,5366809650
2019-08-09,5287127760
2019-08-12,5179322850
2019-08-13,5279315810
2019-08-14,4976212150
2019-08-15,4896530260
2019-08-16,5040270140
2019-08-19,5087141840
2019-08-20,4980899320
2019-08-21,5010584730
2019-08-22,4994960830
2019-08-23,4799662080
2019-08-26,4826222710
2019-08-27,4748103210
2019-08-28,4813723590
2019-08-29,4907466990
2019-08-30,4984024100
2019-09-03,4848096170
2019-09-04,4918403720
2019-09-05,5090266620
2019-09-06,5085579450
2019-09-09,5374621600
2019-09-10,5529298210
2019-09-11,5577732300
2019-09-12,5632415950
2019-09-13,5727721739
2019-09-16,5646477460
2019-09-17,5455865880
2019-09-18,5410556570
2019-09-19,5435554810
2019-09-20,5510549530
2019-09-23,5532422989
2019-09-24,5315250780
2019-09-25,5474614560
2019-09-26,5502737580
2019-09-27,5579294690
2019-09-30,5537473590
2019-10-01,5466657970
2019-10-02,5358895070
2019-10-03,5398921290
2019-10-04,5445105390
2019-10-07,5251132170
2019-10-08,5106421990
2019-10-09,5120277220
2019-10-10,5203408600
2019-10-11,5403539700
2019-10-14,5420473870
2019-10-15,5608289210
2019-10-16,5628302320
2019-10-17,5649854900
2019-10-18,5629841790
2019-10-21,5708354760
2019-10-22,6164037880
2019-10-23,6090143320
2019-10-24,5965446250
2019-10-25,6063972330
2019-10-28,6211761450
2019-10-29,6231774559
2019-10-30,6177893110
2019-10-31,5990077769
2019-11-01,6054735510
2019-11-04,5980840950
2019-11-05,6073209150
2019-11-06,5933117380
2019-11-07,6042419750
2019-11-08,6063972330
2019-11-11,5930038440
2019-11-12,5905406920
2019-11-13,5820736070
2019-11-14,5799183490
2019-11-15,5846907059
2019-11-18,5780709850
2019-11-19,5674486420
2019-11-20,5468197440
2019-11-21,5506684190
2019-11-22,5614447090
2019-11-25,5716052110
2019-11-26,5722209990
2019-11-27,5691420590
2019-11-29,5600591860
2019-12-02,5588276100
2019-12-03,5528236769
2019-12-04,5537473590
2019-12-05,5523618360
2019-12-06,5682183769
2019-12-09,5652933840
2019-12-10,5725288930
2019-12-11,5783788790
2019-12-12,5888472750
2019-12-13,5749920450
2019-12-16,5682183769
2019-12-17,5762236210
2019-12-18,5820736070
2019-12-19,5751459920
2019-12-20,5762236210
2019-12-23,5837670240
2019-12-24,5833051830
2019-12-26,5825354480
2019-12-27,5813038720
2019-12-30,5780709850
2019-12-31,5690218760
2020-01-02,5674918360
2020-01-03,5550985120
2020-01-06,5592296200
2020-01-07,5511204080
2020-01-08,5589236120
2020-01-09,5547925040
2020-01-10,5330659360
2020-01-13,5411751480
2020-01-14,5453062560
2020-01-15,5433172040
2020-01-16,5471423040
2020-01-17,5465302880
2020-01-21,5381150680
2020-01-22,5381150680
2020-01-23,5393391000
2020-01-24,5390330919
2020-01-27,5330659360
2020-01-28,5170005160
2020-01-29,5174595280
2020-01-30,5199075919
2020-01-31,5110333600
2020-02-03,5217436400
2020-02-04,5246507160
2020-02-05,5407161360
2020-02-06,5278638000
2020-02-07,5182245480
2020-02-10,5191425720
2020-02-11,5229676720
2020-02-12,5307708760
2020-02-13,5287818240
2020-02-14,5257217440
2020-02-18,5289348280
2020-02-19,5333719440
2020-02-20,5488253480
2020-02-21,5384210760
2020-02-24,5222026520
2020-02-25,5012411040
2020-02-26,4859407040
2020-02-27,4769134680
2020-02-28,4662031880
2020-03-02,4752304240
2020-03-03,4475367000
2020-03-04,4603890360
2020-03-05,4253511200
2020-03-06,4007174760
2020-03-09,3600184120
2020-03-10,3867941120
2020-03-11,3529802280
2020-03-12,3115161440
2020-03-13,3629254880
2020-03-16,3154942480
2020-03-17,3486961160
2020-03-18,3084560640
2020-03-19,2859644760
2020-03-20,2481724880
2020-03-23,2347081360
2020-03-24,2980517920
2020-03-25,3145762240
2020-03-26,3174833000
2020-03-27,2723471200
2020-03-30,2745326080
2020-03-31,2900057070
2020-04-01,2648810710
2020-04-02,2466503900
2020-04-03,2304112960
2020-04-06,2563019270
2020-04-07,2745326080
2020-04-08,2887801150
2020-04-09,3237094870
2020-04-13,2946016770
2020-04-14,2964400650
2020-04-15,2823457570
2020-04-16,2811201650
2020-04-17,2964400650
2020-04-20,2838777470
2020-04-21,2717750259
2020-04-22,2800477720
2020-04-23,2840309460
2020-04-24,2860225330
2020-04-27,2901589060
2020-04-28,3342802180
2020-04-29,3731927640
2020-04-30,3344334169
2020-05-01,3123727610
2020-05-04,3111471690
2020-05-05,3145175470
2020-05-06,2996572440
2020-05-07,3131387560
2020-05-08,3286118550
2020-05-11,3079299900
2020-05-12,3047128110
2020-05-13,2930696870
2020-05-14,2995040450
2020-05-15,3011892340
2020-05-18,3450041480
2020-05-19,3345866160
2020-05-20,3485277250
2020-05-21,3612432419
2020-05-22,3734991620
2020-05-26,3793207240
2020-05-27,3803931169
2020-05-28,3592516550
2020-05-29,3269266660
2020-06-01,3482213270
2020-06-02,3612432419
2020-06-03,3722735700
2020-06-04,3826911020
2020-06-05,3894318580
2020-06-08,4239016330
2020-06-09,4162416830
2020-06-10,3938746290
2020-06-11,3640008240
2020-06-12,3842230919
2020-06-15,3833038980
2020-06-16,3894318580
2020-06-17,3822315050
2020-06-18,3810059130
2020-06-19,3802399180
2020-06-22,3761035450
2020-06-23,3787079280
2020-06-24,3583324610
2020-06-25,3739587590
2020-06-26,3482213270
2020-06-29,3653527680
2020-06-30,3642800040
2020-07-01,3547783800
2020-07-02,3592226880
2020-07-06,3857352840
2020-07-07,3769999200
2020-07-08,3921718680
2020-07-09,3946239000
2020-07-10,4045852800
2020-07-13,3972291840
2020-07-14,4192974720
2020-07-15,4424385240
2020-07-16,4548519360
2020-07-17,4387604760
2020-07-20,4291056000
2020-07-21,4320173880
2020-07-22,4387604760
2020-07-23,4455035640
2020-07-24,4455035640
2020-07-27,4487218560
2020-07-28,4453503120
2020-07-29,4327836480
2020-07-30,4079568240
2020-07-31,3989149560
2020-08-03,4027462560
2020-08-04,3969226800
2020-08-05,4081100760
2020-08-06,3978421920
2020-08-07,4016734920
2020-08-10,4174584479
2020-08-11,4272665760
2020-08-12,4165389360
2020-08-13,4323238920
2020-08-14,4284925920
2020-08-17,4324771440
2020-08-18,4289523479
2020-08-19,4320173880
2020-08-20,4268068200
2020-08-21,4231287720
2020-08-24,4421320200
2020-08-25,4330901520
2020-08-26,4301783640
2020-08-27,4314043800
2020-08-28,4360019400
2020-08-31,4246612920
2020-09-01,4298718600
2020-09-02,4481088480
2020-09-03,4344694200
2020-09-04,4237417800
2020-09-08,4300251120
2020-09-09,4419787680
2020-09-10,4327836480
2020-09-11,4254275520
2020-09-14,4294121040
2020-09-15,4180714560
2020-09-16,4051982880
2020-09-17,3949304040
2020-09-18,3868080479
2020-09-21,3720958560
2020-09-22,3671917920
2020-09-23,3567706560
2020-09-24,3540121200
2020-09-25,3491080560
2020-09-28,3646471301
2020-09-29,3600718838
2020-09-30,3742551473
2020-10-01,3837106563
2020-10-02,3936236900
2020-10-05,4114671505
2020-10-06,4082644781
2020-10-07,4203126267
2020-10-08,4419687925
2020-10-09,4273280044
2020-10-12,4370885298
2020-10-13,4299206439
2020-10-14,4258029223
2020-10-15,4329708081
2020-10-16,4357159559
2020-10-19,4300731522
2020-10-20,4416637761
2020-10-21,4450189567
2020-10-22,4498992195
2020-10-23,4585921874
2020-10-26,4422738090
2020-10-27,5398790634
2020-10-28,5163927990
2020-10-29,5165453072
2020-10-30,5014469944
2020-11-02,5038871258
2020-11-03,5083098639
2020-11-04,5003794370
2020-11-05,5156302580
2020-11-06,5124275856
2020-11-09,5054122079
2020-11-10,5292034887
2020-11-11,5232556685
2020-11-12,5119700609
2020-11-13,5353038171
2020-11-16,5487245395
2020-11-17,5514696873
2020-11-18,5490295560
2020-11-19,5629078031
2020-11-20,5668730165
2020-11-23,6066776593
2020-11-24,6318415140
2020-11-25,6251311527
2020-11-27,6236060706
2020-11-30,6144555780
2020-12-01,6179632669
2020-12-02,6054575937
2020-12-03,6024074295
2020-12-04,6039325116
2020-12-07,5996622817
2020-12-08,6002723145
2020-12-09,6065251511
2020-12-10,5966121175
2020-12-11,5804462472
2020-12-14,5529947694
2020-12-15,5635178359
2020-12-16,5589425896
2020-12-17,5549773761
2020-12-18,5447593261
2020-12-21,5427767193
2020-12-22,5540623269
2020-12-23,5726683285
2020-12-24,5659579673
2020-12-28,5658054591
2020-12-29,5560449336
2020-12-30,5644328852
2020-12-31,5632642600
2021-01-04,5548229700
2021-01-05,5591203540
2021-01-06,5867463939
2021-01-07,5908903000
2021-01-08,5934994260
2021-01-11,5959550740
2021-01-12,6080798360
2021-01-13,6090007040
2021-01-14,6261902400
2021-01-15,6234276360
2021-01-19,6452215120
2021-01-20,6533558460
2021-01-21,6436867320
2021-01-22,6346315300
2021-01-25,6129911320
2021-01-26,6335571840
2021-01-27,6390823920
2021-01-28,6303341460
2021-01-29,6152933020
2021-02-01,6162141700
2021-02-02,5104678280
2021-02-03,5066308780
2021-02-04,4920504680
2021-02-05,5170673820
2021-02-08,5439260320
2021-02-09,5585064420
2021-02-10,5462282020
2021-02-11,5465351580
2021-02-12,5580460080
2021-02-16,5526742780
2021-02-17,5370195220
2021-02-18,5384008240
2021-02-19,5520603660
2021-02-22,5450003780
2021-02-23,5526742780
2021-02-24,5746216320
2021-02-25,5448469000
2021-02-26,5474560260
2021-03-01,5545160140
2021-03-02,5531347120
2021-03-03,5606551340
2021-03-04,5390147360
2021-03-05,5367125660
2021-03-08,5654129520
2021-03-09,5546694920
2021-03-10,5554368820
2021-03-11,5663338200
2021-03-12,5941133380
2021-03-15,5806072740
2021-03-16,5635712160
2021-03-17,5663338200
2021-03-18,5540555800
2021-03-19,5410099500
2021-03-22,5413169060
2021-03-23,5212112880
2021-03-24,5135373880
2021-03-25,5433121200
2021-03-26,5586599200
2021-03-29,5617951920
2021-03-30,5770162440
2021-03-31,6165294800
2021-04-01,6143770080
2021-04-05,6265231000
2021-04-06,6295980600
2021-04-07,6231406440
2021-04-08,6240631320
2021-04-09,6465103400
2021-04-12,6449728600
2021-04-13,6303668000
2021-04-14,6260618560
2021-04-15,6217569120
2021-04-16,6208344240
2021-04-19,6809498920
2021-04-20,7101620120
2021-04-21,7299955039
2021-04-22,7390666360
2021-04-23,7381441480
2021-04-26,7413728560
2021-04-27,7565939080
2021-04-28,7675100160
2021-04-29,7544414360
2021-04-30,7436790760
2021-05-03,7484452640
2021-05-04,7362991720
2021-05-05,7578238920
2021-05-06,7527502080
2021-05-07,7642813080
2021-05-10,7382978960
2021-05-11,7270742920
2021-05-12,6930959840
2021-05-13,7110845000
2021-05-14,7332242120
2021-05-17,7988746080
2021-05-18,7716612120
2021-05-19,7527502080
2021-05-20,7422953440
2021-05-21,7389128880
2021-05-24,7307642440
2021-05-25,7163119320
2021-05-26,7375291560
2021-05-27,7426028400
2021-05-28,7452165560
2021-06-01,7446015640
2021-06-02,7475227760
2021-06-03,7530577039
2021-06-04,7387591400
2021-06-07,7252293160
2021-06-08,7378366520
2021-06-09,7321479760
2021-06-10,7156969400
2021-06-11,7287655200
2021-06-14,7229230960
2021-06-15,7323017240
2021-06-16,7136982160
2021-06-17,6863310720
2021-06-18,6729549960
2021-06-21,7064720600
2021-06-22,7078557920
2021-06-23,7012446280
2021-06-24,7239993320
2021-06-25,7275355360
2021-06-28,7076159370
2021-06-29,7099238820
2021-06-30,7050002660
2021-07-01,7230022370
2021-07-02,7200788400
2021-07-06,7048464030
2021-07-07,7008459650
2021-07-08,6819208160
2021-07-09,7005382390
2021-07-12,7093084300
2021-07-13,6868444320
2021-07-14,6845364870
2021-07-15,6759201590
2021-07-16,6622263520
2021-07-19,6449936960
2021-07-20,6739199400
2021-07-21,6254530950
2021-07-22,6159135890
2021-07-23,6248376430
2021-07-26,6280687660
2021-07-27,6096052060
2021-07-28,6002195630
2021-07-29,6126824660
2021-07-30,6096052060
2021-08-02,6032968230
2021-08-03,6139133700
2021-08-04,6000657000
2021-08-05,6039122750
2021-08-06,6126824660
2021-08-09,6112976989
2021-08-10,6217603829
2021-08-11,6440705180
2021-08-12,6394546280
2021-08-13,6292996700
2021-08-16,6329923820
2021-08-17,6212987940
2021-08-18,6202217530
2021-08-19,6040661380
2021-08-20,6085281650
2021-08-23,6082204390
2021-08-24,6251453690
2021-08-25,6194524380
2021-08-26,6026813710
2021-08-27,6077588500
2021-08-30,6131440550
2021-08-31,6082204390
2021-09-01,6132979180
2021-09-02,6063740829
2021-09-03,6025275079
2021-09-07,5916032350
2021-09-08,5708317300
2021-09-09,5714471820
2021-09-10,5708317300
2021-09-13,5809866880
2021-09-14,5811405510
2021-09-15,5966807140
2021-09-16,5888337010
2021-09-17,5820637290
2021-09-20,5716010450
2021-09-21,5668312920
2021-09-22,5800635100
2021-09-23,5899107420
2021-09-24,5839100850
2021-09-27,5875100220
2021-09-28,5827397730
2021-09-29,5795083139
2021-09-30,5633510190
2021-10-01,5667363570
2021-10-04,5691984210
2021-10-05,5630432610
2021-10-06,5539644000
2021-10-07,5599656810
2021-10-08,5727376380
2021-10-11,5688906630
2021-10-12,5664285990
2021-10-13,5611967130
2021-10-14,5795083139
2021-10-15,5741225490
2021-10-18,5770462500
2021-10-19,5638126560
2021-10-20,5627355030
2021-10-21,5664285990
2021-10-22,5678135100
2021-10-25,5685829050
2021-10-26,5458088130
2021-10-27,5651975669
2021-10-28,5693523000
2021-10-29,5615044710
2021-11-01,6124384200
2021-11-02,5915108760
2021-11-03,6039750750
2021-11-04,5815087410
2021-11-05,5864328690
2021-11-08,5825858940
2021-11-09,5796621930
2021-11-10,5718143639
2021-11-11,5799699510
2021-11-12,5907414810
2021-11-15,5950500930
2021-11-16,5961272460
2021-11-17,5844324419
2021-11-18,5842785630
2021-11-19,5753535810
2021-11-22,6036673169
2021-11-23,6048983490
2021-11-24,5972043990
2021-11-26,5755074600
2021-11-29,5796621930
2021-11-30,5636587770
2021-12-01,5636587770
2021-12-02,5751997020
2021-12-03,5618122290
2021-12-06,5798160720
2021-12-07,5899720860
2021-12-08,5835091680
2021-12-09,5696600580
2021-12-10,5664285990
2021-12-13,5930496660
2021-12-14,5819703780
2021-12-15,5836630470
2021-12-16,5695061790
2021-12-17,5602734389
2021-12-20,5398075320
2021-12-21,5424234750
2021-12-22,5448855389
2021-12-23,5576574960
2021-12-27,5601195600
2021-12-28,5730453960
2021-12-29,5751997020
2021-12-30,5793544350
2021-12-31,5759748110
2022-01-03,5761276300
2022-01-04,5964525570
2022-01-05,5874362360
2022-01-06,5938546340
2022-01-07,6068442490
2022-01-10,5966053760
2022-01-11,5929377200
2022-01-12,5834629420
2022-01-13,5856024080
2022-01-14,5834629420
2022-01-18,5481617530
2022-01-19,5431187260
2022-01-20,5244748080
2022-01-21,5110267360
2022-01-24,5267670930
2022-01-25,5234050750
2022-01-26,5201958760
2022-01-27,5099570030
2022-01-28,5156113060
2022-01-31,5282952830
2022-02-01,5489258480
2022-02-02,5558027030
2022-02-03,5440356400
2022-02-04,5463279250
2022-02-07,5519822280
2022-02-08,6377136869
2022-02-09,6621647270
2022-02-10,6507033020
2022-02-11,6375608680
2022-02-14,6259466240
2022-02-15,6426038950
2022-02-16,6462715510
2022-02-17,6390890580
2022-02-18,6419926190
2022-02-22,6216676920
2022-02-23,6201395020
2022-02-24,6132626470
2022-02-25,6241127960
2022-02-28,6311424700
2022-03-01,6115816380
2022-03-02,6314481080
2022-03-03,6325178410
2022-03-04,5952300050
2022-03-07,5594703590
2022-03-08,5690979560
2022-03-09,5972166520
2022-03-10,5929377200
2022-03-11,5885059690
2022-03-14,5794896480
2022-03-15,5813234760
2022-03-16,6027181360
2022-03-17,5975222900
2022-03-18,6166246650
2022-03-21,6027181360
2022-03-22,6097478100
2022-03-23,5773501820
2022-03-24,5830044850
2022-03-25,5900341590
2022-03-28,5757422210
2022-03-29,5932603300
2022-03-30,5882551560
2022-03-31,5800113400
2022-04-01,5705898360
2022-04-04,5711786800
2022-04-05,5420309020
2022-04-06,5364368840
2022-04-07,5445334890
2022-04-08,5579296900
2022-04-11,5626404420
2022-04-12,5557215250
2022-04-13,5623460200
2022-04-14,5623460200
2022-04-18,5657318730
2022-04-19,5991487700
2022-04-20,6070981640
2022-04-21,5767726980
2022-04-22,5573408460
2022-04-25,5639653410
2022-04-26,5371729390
2022-04-27,5346703520
2022-04-28,5455639660
2022-04-29,5365840950
2022-05-02,5395283150
2022-05-03,5704426250
2022-05-04,6044483660
2022-05-05,5502747180
2022-05-06,5645541850
2022-05-09,5393811040
2022-05-10,5468888650
2022-05-11,5271625910
2022-05-12,5215685730
2022-05-13,5518940390
2022-05-16,5389394710
2022-05-17,5654374509
2022-05-18,5262793250
2022-05-19,4774052730
2022-05-20,4760803740
2022-05-23,4759331630
2022-05-24,4654811820
2022-05-25,4947761710
2022-05-26,5200964630
2022-05-27,5349647740
2022-05-31,5178882980
2022-06-01,4983092350
2022-06-02,5320205540
2022-06-03,5142080230
2022-06-06,5196548300
2022-06-07,5162689770
2022-06-08,5181827200
2022-06-09,5149440780
2022-06-10,4799078600
2022-06-13,4542931460
2022-06-14,4613592740
2022-06-15,4740194200
2022-06-16,4463437520
2022-06-17,4532626690
2022-06-21,4620953290
2022-06-22,4641562830
2022-06-23,4665116590
2022-06-24,4828520800
2022-06-27,4798841940
2022-06-28,4692103530
2022-06-29,4597062480
2022-06-30,4629230220
2022-07-01,4677481830
2022-07-05,4762287690
2022-07-06,4692103530
2022-07-07,4779833730
2022-07-08,4741817310
2022-07-11,4658473620
2022-07-12,4724271270
2022-07-13,4714036080
2022-07-14,4592675970
2022-07-15,4762287690
2022-07-18,4825161000
2022-07-19,5043024330
2022-07-20,5158535760
2022-07-21,5161460100
2022-07-22,5060570370
2022-07-25,5041562160
2022-07-26,4841244870
2022-07-27,5015243100
2022-07-28,5404180320
2022-07-29,5528464770
2022-08-01,5513843070
2022-08-02,5363239560
2022-08-03,5490448350
2022-08-04,5426112870
2022-08-05,5449507590
2022-08-08,5588413740
2022-08-09,5509456560
2022-08-10,5683454790
2022-08-11,5787268860
2022-08-12,5845755660
2022-08-15,5951031900
2022-08-16,6163046550
2022-08-17,6098711070
2022-08-18,6179130420
2022-08-19,6024140400
2022-08-22,5867688210
2022-08-23,5953956240
2022-08-24,5974426620
2022-08-25,6053383800
2022-08-26,5847217830
2022-08-29,5804814900
2022-08-30,5687841300
2022-08-31,5639589690
2022-09-01,5589875910
2022-09-02,5588413740
2022-09-06,5525540430
2022-09-07,5817974430
2022-09-08,5851604340
2022-09-09,6005132190
2022-09-12,6244928070
2022-09-13,6025602570
2022-09-14,6008056530
2022-09-15,6009518700
2022-09-16,5952494070
2022-09-19,6091400219
2022-09-20,5983199640
2022-09-21,5863301700
2022-09-22,5652749219
2022-09-23,5488986180
2022-09-26,5426461440
2022-09-27,5423537700
2022-09-28,5438156400
2022-09-29,5240803950
2022-09-30,5099002560
2022-10-03,5278812570
2022-10-04,5553644130
2022-10-05,5407457130
2022-10-06,5277350700
2022-10-07,5233494600
2022-10-10,5160401100
2022-10-11,5154553620
2022-10-12,5176481669
2022-10-13,5262732000
2022-10-14,5246651430
2022-10-17,5262732000
2022-10-18,5363601030
2022-10-19,5091693210
2022-10-20,5096078820
2022-10-21,5248113300
2022-10-24,5246651430
2022-10-25,5426461440
2022-10-26,6110616600
2022-10-27,6088688550
2022-10-28,6318202140
2022-10-31,6286041000
2022-11-01,6443922960
2022-11-02,6357672630
2022-11-03,6525787680
2022-11-04,6629580450
2022-11-07,6663203460
2022-11-08,6641275410
2022-11-09,6530173290
2022-11-10,6894178919
2022-11-11,7052060880
2022-11-14,7003819169
2022-11-15,6929263800
2022-11-16,6837165990
2022-11-17,6898564530
2022-11-18,6951191850
2022-11-21,6840089730
2022-11-22,6949729980
2022-11-23,6910259490
2022-11-25,6974581770
2022-11-28,6879560220
2022-11-29,6724602000
2022-11-30,6889793310
2022-12-01,6916106970
2022-12-02,6965810550
2022-12-05,6841551600
2022-12-06,6791848020
2022-12-07,6762610620
2022-12-08,6682207770
2022-12-09,6600343050
2022-12-12,6598881180
2022-12-13,6778691190
2022-12-14,6743606310
2022-12-15,6579876870
2022-12-16,6499474020
2022-12-19,6312354660
2022-12-20,6034599360
2022-12-21,6098921640
2022-12-22,6031675620
2022-12-23,6055065540
2022-12-27,5995128870
2022-12-28,5889874230
2022-12-29,5993667000
2022-12-30,6081379200
2023-01-03,6005493760
2023-01-04,6113569280
2023-01-05,6182211840
2023-01-06,6401283840
2023-01-09,6316576000
2023-01-10,6388139520
2023-01-11,6472847360
2023-01-12,6648104960
2023-01-13,6645184000
2023-01-17,6564857600
2023-01-18,6477228800
2023-01-19,6294668800
2023-01-20,6307813120
2023-01-23,6481610240
2023-01-24,6493294080
2023-01-25,6455321600
2023-01-26,6437795840
2023-01-27,6596988160
2023-01-30,6589685760
2023-01-31,6722589440
2023-02-01,6823362560
2023-02-02,7553602560
2023-02-03,7493722880
2023-02-06,7373963520
2023-02-07,7333070080
2023-02-08,7184101120
2023-02-09,6984015360
2023-02-10,6973792000
2023-02-13,7081867520
2023-02-14,7132984320
2023-02-15,7130063360
2023-02-16,6979633920
2023-02-17,7078946560
2023-02-21,6922675200
2023-02-22,6922675200
2023-02-23,6946042880
2023-02-24,6832125440
2023-02-27,6900768000
2023-02-28,6944582400
2023-03-01,6935819520
2023-03-02,6854032640
2023-03-03,6941661440
