,CVX
2018-07-16,233750176660
2018-07-17,231716409470
2018-07-18,230994137010
2018-07-19,231260237390
2018-07-20,232400667590
2018-07-23,230613993610
2018-07-24,235403800450
2018-07-25,237399553300
2018-07-26,235593872150
2018-07-27,239433320490
2018-07-30,242968654110
2018-07-31,240003535590
2018-08-01,238330904630
2018-08-02,235232735920
2018-08-03,235783943850
2018-08-06,236259123100
2018-08-07,237931754060
2018-08-08,235460821960
2018-08-09,232894854010
2018-08-10,234434434780
2018-08-13,232723789480
2018-08-14,232989889860
2018-08-15,224170562980
2018-08-16,223638362220
2018-08-17,223904462600
2018-08-20,223809426750
2018-08-21,224170562980
2018-08-22,226033265640
2018-08-23,224474677700
2018-08-24,226204330170
2018-08-27,228751290950
2018-08-28,227819939620
2018-08-29,228504197740
2018-08-30,227724903770
2018-08-31,225158935820
2018-09-04,225938229790
2018-09-05,226033265640
2018-09-06,219019619910
2018-09-07,217822168200
2018-09-10,217594082160
2018-09-11,218620469340
2018-09-12,220084021430
2018-09-13,221053387100
2018-09-14,223106161460
2018-09-17,223353254670
2018-09-18,224531699210
2018-09-19,227154688670
2018-09-20,226983624140
2018-09-21,230233850210
2018-09-24,233065918540
2018-09-25,234491456290
2018-09-26,231792438150
2018-09-27,232780810990
2018-09-28,232419674760
2018-10-01,235520647950
2018-10-02,236183339700
2018-10-03,237262580550
2018-10-04,236580954750
2018-10-05,237300448650
2018-10-08,236372680200
2018-10-09,240121622100
2018-10-10,232131453000
2018-10-11,224235954150
2018-10-12,222986306850
2018-10-15,221414780700
2018-10-16,222494021550
2018-10-17,222077472450
2018-10-18,222418285350
2018-10-19,223686866700
2018-10-22,221926000050
2018-10-23,214712127000
2018-10-24,208672165050
2018-10-25,211266129900
2018-10-26,211171459650
2018-10-29,206248606650
2018-10-30,209883944250
2018-10-31,211398668250
2018-11-01,210489833850
2018-11-02,217230355650
2018-11-05,225201590700
2018-11-06,225125854500
2018-11-07,228855862350
2018-11-08,225996820800
2018-11-09,226280831550
2018-11-12,222266812950
2018-11-13,218404266750
2018-11-14,219104826600
2018-11-15,221433714750
2018-11-16,225428799300
2018-11-19,226110425100
2018-11-20,219824320500
2018-11-21,222607625850
2018-11-23,215090808000
2018-11-26,217703706900
2018-11-27,218139190050
2018-11-28,223686866700
2018-11-29,225031184250
2018-11-30,225201590700
2018-12-03,228477181350
2018-12-04,221982802200
2018-12-06,219464573550
2018-12-07,218669343450
2018-12-10,217627970700
2018-12-11,218631475350
2018-12-12,218915486100
2018-12-13,219521375700
2018-12-14,215526291150
2018-12-17,212913392250
2018-12-18,207782264700
2018-12-19,204165861150
2018-12-20,198769656900
2018-12-21,197311735050
2018-12-24,191214970950
2018-12-26,203332762950
2018-12-27,206987034600
2018-12-28,205718453250
2018-12-31,205395737580
2019-01-02,208982941380
2019-01-03,204980377140
2019-01-04,209228381640
2019-01-07,211947104520
2019-01-08,211021983540
2019-01-09,213853986540
2019-01-10,214193826900
2019-01-11,212475745080
2019-01-14,210927583440
2019-01-15,211682784240
2019-01-16,210323422800
2019-01-17,211380703920
2019-01-18,215930788740
2019-01-22,212098144680
2019-01-23,210304542780
2019-01-24,214307107020
2019-01-25,213759586440
2019-01-28,211777184340
2019-01-29,211135263660
2019-01-30,213363106020
2019-01-31,216459429300
2019-02-01,223482796740
2019-02-04,226069359480
2019-02-05,225578478960
2019-02-06,224445677760
2019-02-07,223218476460
2019-02-08,221991275160
2019-02-11,220801833900
2019-02-12,224143597440
2019-02-13,225748399140
2019-02-14,223086316320
2019-02-15,225333038700
2019-02-19,225257518620
2019-02-20,227088880560
2019-02-21,224936558280
2019-02-22,225408558780
2019-02-25,225842799240
2019-02-26,226446959880
2019-02-27,226711280160
2019-02-28,225767279160
2019-03-01,230392884060
2019-03-04,230562804240
2019-03-05,232771766580
2019-03-06,233224887060
2019-03-07,230222963880
2019-03-08,229618803240
2019-03-11,233394807240
2019-03-12,233923447800
2019-03-13,235377209340
2019-03-14,235245049200
2019-03-15,236585530620
2019-03-18,237661691760
2019-03-19,236528890560
2019-03-20,235414969380
2019-03-21,237623931720
2019-03-22,232394166180
2019-03-25,232016565780
2019-03-26,234357688260
2019-03-27,231827765580
2019-03-28,232262006040
2019-03-29,232564086360
2019-04-01,236044769100
2019-04-02,236025876450
2019-04-03,234061040850
2019-04-04,235780272000
2019-04-05,238840881300
2019-04-08,239332090200
2019-04-09,237178328100
2019-04-10,237083864850
2019-04-11,238028497350
2019-04-12,226258376400
2019-04-15,226976297100
2019-04-16,228922240050
2019-04-17,227221901550
2019-04-18,226447302900
2019-04-22,230301403500
2019-04-23,230528115300
2019-04-24,223462264200
2019-04-25,222744343500
2019-04-26,221232931500
2019-04-29,222404275800
2019-04-30,226825155900
2019-05-01,222574309650
2019-05-02,219872660700
2019-05-03,221554106550
2019-05-06,223688976000
2019-05-07,223443371550
2019-05-08,221988637500
2019-05-09,228960025350
2019-05-10,230471437350
2019-05-13,227543076600
2019-05-14,229810194600
2019-05-15,230754827100
2019-05-16,228223212000
2019-05-17,227694217800
2019-05-20,228298782600
2019-05-21,229243415100
2019-05-22,227788681050
2019-05-23,222687665550
2019-05-24,224274648150
2019-05-28,223518942150
2019-05-29,220609474050
2019-05-30,217983395700
2019-05-31,215092820250
2019-06-03,219135847350
2019-06-04,221610784500
2019-06-05,222272027250
2019-06-06,227996500200
2019-06-07,229507912200
2019-06-10,231038216850
2019-06-11,228922240050
2019-06-12,227070760350
2019-06-13,228431031150
2019-06-14,228242104650
2019-06-17,229337878350
2019-06-18,232247346450
2019-06-19,232171775850
2019-06-20,234797854200
2019-06-21,236025876450
2019-06-24,235988091150
2019-06-25,233588724600
2019-06-26,234136611450
2019-06-27,232587414150
2019-06-28,235100136600
2019-07-01,234774977880
2019-07-02,231183018510
2019-07-03,231972873450
2019-07-05,232330188780
2019-07-08,232443025200
2019-07-09,231972873450
2019-07-10,235903342080
2019-07-11,235884536010
2019-07-12,236918869860
2019-07-15,236429912040
2019-07-16,234624529320
2019-07-17,233458552980
2019-07-18,234474080760
2019-07-19,235151099280
2019-07-22,235658863170
2019-07-23,236617972740
2019-07-24,237972009780
2019-07-25,236260657410
2019-07-26,232668698040
2019-07-29,233627807610
2019-07-30,233834674380
2019-07-31,231521527770
2019-08-01,227064489180
2019-08-02,227045683110
2019-08-05,223303275180
2019-08-06,224506863660
2019-08-07,223980293700
2019-08-08,231747200610
2019-08-09,230223908940
2019-08-12,228587780850
2019-08-13,230167490730
2019-08-14,221422668180
2019-08-15,219936988650
2019-08-16,217793096670
2019-08-19,220614007170
2019-08-20,218394890910
2019-08-21,221685953160
2019-08-22,221403862110
2019-08-23,216608314260
2019-08-26,217661454180
2019-08-27,217830708810
2019-08-28,219711315810
2019-08-29,221008934640
2019-08-30,221385056040
2019-09-03,218658175890
2019-09-04,220501170750
2019-09-05,221234607480
2019-09-06,222400583820
2019-09-09,224525669730
2019-09-10,229151962950
2019-09-11,228080016960
2019-09-12,228343301940
2019-09-13,228493750500
2019-09-16,233420940840
2019-09-17,232988401230
2019-09-18,233533777260
2019-09-19,232555861620
2019-09-20,233797062240
2019-09-23,234887814300
2019-09-24,232706310180
2019-09-25,232273770570
2019-09-26,225973737120
2019-09-27,223039990200
2019-09-30,221867197614
2019-10-01,217022037059
2019-10-02,210062964756
2019-10-03,211671782547
2019-10-04,212981285399
2019-10-07,211877561566
2019-10-08,208977948107
2019-10-09,211653075363
2019-10-10,214365616986
2019-10-11,217283937630
2019-10-14,217340059180
2019-10-15,217583252567
2019-10-16,215338390534
2019-10-17,215787362941
2019-10-18,214646224741
2019-10-21,218144468076
2019-10-22,220370622925
2019-10-23,220707352230
2019-10-24,219959064886
2019-10-25,221998147899
2019-10-28,221642711411
2019-10-29,220987959984
2019-10-30,217676788485
2019-10-31,217265230446
2019-11-01,217396180731
2019-11-04,227423231146
2019-11-05,228115396940
2019-11-06,224299131483
2019-11-07,228021861022
2019-11-08,226225971395
2019-11-11,226001485192
2019-11-12,226282092946
2019-11-13,228751441183
2019-11-14,228152811307
2019-11-15,225683463071
2019-11-18,221773661696
2019-11-19,217845153138
2019-11-20,219510092479
2019-11-21,222185219735
2019-11-22,221923319165
2019-11-25,221455639575
2019-11-26,220351915742
2019-11-27,220875716883
2019-11-29,219117241623
2019-12-02,218499904564
2019-12-03,216797550856
2019-12-04,218761805135
2019-12-05,217620666935
2019-12-06,220763473781
2019-12-09,219435263745
2019-12-10,220538987578
2019-12-11,217433595099
2019-12-12,222260048470
2019-12-13,220669937863
2019-12-16,223288943568
2019-12-17,221867197614
2019-12-18,221773661696
2019-12-19,220987959984
2019-12-20,223887573444
2019-12-23,225103540379
2019-12-24,225122247562
2019-12-26,225608634336
2019-12-27,225047418828
2019-12-30,224205595565
2019-12-31,224422519230
2020-01-02,226135810390
2020-01-03,225353655730
2020-01-06,224590123800
2020-01-07,221722223380
2020-01-08,219189532100
2020-01-09,218835700230
2020-01-10,216843068120
2020-01-13,217252768180
2020-01-14,216582349900
2020-01-15,216265763490
2020-01-16,217681090970
2020-01-17,215241513340
2020-01-21,211014153630
2020-01-22,210250621700
2020-01-23,210623076300
2020-01-24,208295235050
2020-01-27,205576316470
2020-01-28,206935775760
2020-01-29,205539071010
2020-01-30,207457212200
2020-01-31,199523929220
2020-02-03,197922374440
2020-02-04,198983870050
2020-02-05,205371466440
2020-02-06,203900270770
2020-02-07,202876020620
2020-02-10,204458952670
2020-02-11,207103380330
2020-02-12,208649066920
2020-02-13,207941403180
2020-02-14,204999011840
2020-02-18,205296975520
2020-02-19,206228112020
2020-02-20,204496198130
2020-02-21,203006379730
2020-02-24,194998605830
2020-02-25,187549513830
2020-02-26,182577244920
2020-02-27,175295757490
2020-02-28,173824561820
2020-03-02,179876949070
2020-03-03,175779948470
2020-03-04,183489758690
2020-03-05,180994312870
2020-03-06,177511862360
2020-03-09,150229562910
2020-03-10,158255959540
2020-03-11,154624527190
2020-03-12,142016938980
2020-03-13,155350813660
2020-03-16,129800428100
2020-03-17,131644078370
2020-03-18,102518128650
2020-03-19,106875847470
2020-03-20,110600393470
2020-03-23,100972442060
2020-03-24,123934268150
2020-03-25,128999650710
2020-03-26,142240411740
2020-03-27,128087136940
2020-03-30,133990542350
2020-03-31,134291059979
2020-04-01,127063139280
2020-04-02,141074185560
2020-04-03,139202339430
2020-04-06,148987832070
2020-04-07,149970087960
2020-04-08,159347851740
2020-04-09,156252819030
2020-04-13,157364806830
2020-04-14,156808812930
2020-04-15,152879789370
2020-04-16,148246506870
2020-04-17,161553294210
2020-04-20,154881367410
2020-04-21,151304473320
2020-04-22,156493749720
2020-04-23,160867568400
2020-04-24,161256764130
2020-04-27,166260709230
2020-04-28,166631371830
2020-04-29,175360476060
2020-04-30,170504796000
2020-05-01,165760314720
2020-05-04,169466940720
2020-05-05,172154244570
2020-05-06,166890835650
2020-05-07,171690916320
2020-05-08,176935792110
2020-05-11,173043834810
2020-05-12,168836814300
2020-05-13,164388863100
2020-05-14,166890835650
2020-05-15,165241387080
2020-05-18,171524118150
2020-05-19,166093911060
2020-05-20,172358109000
2020-05-21,170578928520
2020-05-22,167317097640
2020-05-26,172914102900
2020-05-27,174026090700
2020-05-28,168410552310
2020-05-29,169948802100
2020-06-01,171968913270
2020-06-02,175490207970
2020-06-03,180104957340
2020-06-04,178436975640
2020-06-05,186832483530
2020-06-08,191336034120
2020-06-09,188166868890
2020-06-10,180846282540
2020-06-11,165630582810
2020-06-12,171227588070
2020-06-15,169077744990
2020-06-16,174267021390
2020-06-17,169652272020
2020-06-18,170393597220
2020-06-19,167965757190
2020-06-22,169744937670
2020-06-23,169466940720
2020-06-24,162424351320
2020-06-25,165334052730
2020-06-26,160237441980
2020-06-29,162479950710
2020-06-30,165390749590
2020-07-01,162406561460
2020-07-02,163685499230
2020-07-06,164167417810
2020-07-07,159978433230
2020-07-08,160052574550
2020-07-09,153361320420
2020-07-10,157976617590
2020-07-13,158291718200
2020-07-14,163759640550
2020-07-15,164760548370
2020-07-16,163778175880
2020-07-17,161609542270
2020-07-20,158050758910
2020-07-21,169394380870
2020-07-22,168745644320
2020-07-23,168690038330
2020-07-24,167058929290
2020-07-27,168745644320
2020-07-28,165168325630
2020-07-29,166947717310
2020-07-30,159904291910
2020-07-31,155585560020
2020-08-03,157198133730
2020-08-04,160312069170
2020-08-05,161628077600
2020-08-06,162128531510
2020-08-07,160886664400
2020-08-10,166317516090
2020-08-11,166113627460
2020-08-12,168152513760
2020-08-13,166484334060
2020-08-14,167466706550
2020-08-17,168245190410
2020-08-18,162425096790
2020-08-19,160126715870
2020-08-20,157198133730
2020-08-21,157698587640
2020-08-24,161628077600
2020-08-25,159644797290
2020-08-26,157142527740
2020-08-27,157383487030
2020-08-28,158718030790
2020-08-31,155567024690
2020-09-01,153991521640
2020-09-02,154195410270
2020-09-03,152508695240
2020-09-04,151859958690
2020-09-08,146373501010
2020-09-09,148338245990
2020-09-10,144853603950
2020-09-11,144000978770
2020-09-14,143259565570
2020-09-15,141517244550
2020-09-16,145613552480
2020-09-17,146039865070
2020-09-18,144964815930
2020-09-21,141424567900
2020-09-22,139997347490
2020-09-23,133361699350
2020-09-24,133083669400
2020-09-25,133139275390
2020-09-28,137031694690
2020-09-29,133269022700
2020-09-30,137572128000
2020-10-01,134553184080
2020-10-02,136024441560
2020-10-05,138909634800
2020-10-06,138145345200
2020-10-07,140973216720
2020-10-08,143724659280
2020-10-09,141393576000
2020-10-12,142368045240
2020-10-13,140247141600
2020-10-14,139387315800
2020-10-15,140457321240
2020-10-16,139272672360
2020-10-19,136196406720
2020-10-20,136960696320
2020-10-21,135413009880
2020-10-22,140247141600
2020-10-23,138661240680
2020-10-26,135546760560
2020-10-27,132814425240
2020-10-28,127789221119
2020-10-29,131457811200
2020-10-30,132795318000
2020-11-02,137858736600
2020-11-03,137075339759
2020-11-04,137132661480
2020-11-05,137839629360
2020-11-06,135948012600
2020-11-09,151711485600
2020-11-10,158723842680
2020-11-11,157558301040
2020-11-12,154138105080
2020-11-13,158647413720
2020-11-16,169978007040
2020-11-17,166309416960
2020-11-18,161035818720
2020-11-19,163806368520
2020-11-20,163921011960
2020-11-23,173933205720
2020-11-24,182703428880
2020-11-25,176054109360
2020-11-27,174468208440
2020-11-30,166576918320
2020-12-01,167092813800
2020-12-02,171716765880
2020-12-03,171583015200
2020-12-04,178232334720
2020-12-07,173417310240
2020-12-08,174907674960
2020-12-09,172805878560
2020-12-10,178366085400
2020-12-11,176646433800
2020-12-14,170895154560
2020-12-15,170761403880
2020-12-16,169462111560
2020-12-17,168927108840
2020-12-18,166596025560
2020-12-21,164494229160
2020-12-22,161188676640
2020-12-23,163729939560
2020-12-24,163042078920
2020-12-28,162220467600
2020-12-29,161666357640
2020-12-30,163042078920
2020-12-31,161546516250
2021-01-04,162043876750
2021-01-05,166424475000
2021-01-06,171780665000
2021-01-07,172584093500
2021-01-08,174229209000
2021-01-11,175223930000
2021-01-12,178552419500
2021-01-13,178380256250
2021-01-14,182665208250
2021-01-15,176161263250
2021-01-19,180790541750
2021-01-20,182454786500
2021-01-21,176008229250
2021-01-22,175472610250
2021-01-25,173884882500
2021-01-26,170938978000
2021-01-27,168719985000
2021-01-28,170288583500
2021-01-29,162981210000
2021-02-01,165295849250
2021-02-02,166539250500
2021-02-03,170173808000
2021-02-04,170250325000
2021-02-05,170747685500
2021-02-08,174994379000
2021-02-09,173999658000
2021-02-10,176983821000
2021-02-11,176027358500
2021-02-12,177041208750
2021-02-16,178150705250
2021-02-17,183487766000
2021-02-18,181727875000
2021-02-19,183258215000
2021-02-22,188212690750
2021-02-23,190584717750
2021-02-24,197624281750
2021-02-25,195787873750
2021-02-26,191292500000
2021-03-01,195213996250
2021-03-02,195960037000
2021-03-03,198159900750
2021-03-04,199900662500
2021-03-05,208508825000
2021-03-08,209943518750
2021-03-09,209465287500
2021-03-10,213042457250
2021-03-11,212698130750
2021-03-12,213405913000
2021-03-15,210899981250
2021-03-16,205907247000
2021-03-17,206653287750
2021-03-18,199173751000
2021-03-19,197758186500
2021-03-22,196151329500
2021-03-23,195060962250
2021-03-24,200283247500
2021-03-25,200991029750
2021-03-26,205601179000
2021-03-29,204529941000
2021-03-30,202636145250
2021-03-31,200938597440
2021-04-01,202779432000
2021-04-05,200401687360
2021-04-06,198618378880
2021-04-07,199788075840
2021-04-08,197544558720
2021-04-09,197352805120
2021-04-12,195166814080
2021-04-13,196048880640
2021-04-14,199941478720
2021-04-15,198311573120
2021-04-16,197429506560
2021-04-19,198004767360
2021-04-20,194303922880
2021-04-21,196988473280
2021-04-22,193575259200
2021-04-23,194725780800
2021-04-26,194668254720
2021-04-27,196930947200
2021-04-28,201763137920
2021-04-29,204984598400
2021-04-30,197640435520
2021-05-03,202357574080
2021-05-04,203469744960
2021-05-05,208934722560
2021-05-06,209049774720
2021-05-07,210967310720
2021-05-10,210104419520
2021-05-11,204601091200
2021-05-12,205885840320
2021-05-13,204562740480
2021-05-14,209912665920
2021-05-17,212482164160
2021-05-18,203603972480
2021-05-19,197889715200
2021-05-20,198580028160
2021-05-21,199653848320
2021-05-24,202491801600
2021-05-25,199174464320
2021-05-26,199653848320
2021-05-27,197525383360
2021-05-28,199021061440
2021-06-01,204505214400
2021-06-02,207247290880
2021-06-03,206307698240
2021-06-04,207956779200
2021-06-07,206614504000
2021-06-08,208493689280
2021-06-09,206672030080
2021-06-10,207880077760
2021-06-11,206921309760
2021-06-14,207036361920
2021-06-15,211504220800
2021-06-16,210296173120
2021-06-17,205310579520
2021-06-18,197563734080
2021-06-21,203354692800
2021-06-22,204025830400
2021-06-23,203776550720
2021-06-24,205444807040
2021-06-25,205751612800
2021-06-28,199404568640
2021-06-29,198963535360
2021-06-30,200891948440
2021-07-01,203711417260
2021-07-02,203442896420
2021-07-06,199453443940
2021-07-07,197420357580
2021-07-08,196787415600
2021-07-09,199606884420
2021-07-12,200009665680
2021-07-13,199338363580
2021-07-14,195579071820
2021-07-15,194294007800
2021-07-16,189153751720
2021-07-19,184051855760
2021-07-20,185145119180
2021-07-21,191455358920
2021-07-22,189537352920
2021-07-23,189614073160
2021-07-26,193622705700
2021-07-27,192970583660
2021-07-28,194063847080
2021-07-29,196729875420
2021-07-30,195272190860
2021-08-02,194926949780
2021-08-03,196787415600
2021-08-04,192376001800
2021-08-05,194159747380
2021-08-06,195540711700
2021-08-09,192280101500
2021-08-10,195790052480
2021-08-11,197266917100
2021-08-12,196864135840
2021-08-13,195559891760
2021-08-16,193565165520
2021-08-17,193200744380
2021-08-18,185471180200
2021-08-19,180848785740
2021-08-20,180867965800
2021-08-23,185528720380
2021-08-24,187657707040
2021-08-25,188942771060
2021-08-26,186468543320
2021-08-27,189192111840
2021-08-30,188712610340
2021-08-31,185605440620
2021-09-01,183572354260
2021-09-02,187408366260
2021-09-03,186986404940
2021-09-07,186161662360
2021-09-08,184876598340
2021-09-09,184128576000
2021-09-10,184262836420
2021-09-13,187907047820
2021-09-14,184512177200
2021-09-15,188424909440
2021-09-16,186660343920
2021-09-17,185586260560
2021-09-20,181788608680
2021-09-21,181922869100
2021-09-22,187274105840
2021-09-23,191915680360
2021-09-24,192951403600
2021-09-27,197497077820
2021-09-28,198245100160
2021-09-29,198187559980
2021-09-30,194321388000
2021-10-01,199837855200
2021-10-04,200584876800
2021-10-05,202768478400
2021-10-06,200987119200
2021-10-07,202423699200
2021-10-08,206963292000
2021-10-11,205201087200
2021-10-12,205239396000
2021-10-13,206465277600
2021-10-14,208419026400
2021-10-15,209951378400
2021-10-18,209855606400
2021-10-19,213954648000
2021-10-20,216751190400
2021-10-21,214031265600
2021-10-22,216061632000
2021-10-25,218072844000
2021-10-26,218551704000
2021-10-27,214663360800
2021-10-28,216674572800
2021-10-29,219298725600
2021-11-01,219375343200
2021-11-02,218034535200
2021-11-03,216463874400
2021-11-04,217421594400
2021-11-05,219777585600
2021-11-08,220562916000
2021-11-09,222191040000
2021-11-10,218647476000
2021-11-11,218666630400
2021-11-12,218800711200
2021-11-15,223761700800
2021-11-16,224642803200
2021-11-17,221080084800
2021-11-18,219222108000
2021-11-19,214356890400
2021-11-22,218187770400
2021-11-23,222765672000
2021-11-24,224470413600
2021-11-26,219337034400
2021-11-29,219988284000
2021-11-30,216195712800
2021-12-01,214720824000
2021-12-02,220543761600
2021-12-03,219145490400
2021-12-06,222574128000
2021-12-07,225868684800
2021-12-08,226883868000
2021-12-09,226290081600
2021-12-10,226673169600
2021-12-13,221961187200
2021-12-14,222612436800
2021-12-15,221348246400
2021-12-16,223416921600
2021-12-17,217593984000
2021-12-20,217689756000
2021-12-21,221175856800
2021-12-22,222440047200
2021-12-23,222976370400
2021-12-27,227535117600
2021-12-28,227094566400
2021-12-29,225926148000
2021-12-30,224930119200
2021-12-31,227150639800
2022-01-03,230847765680
2022-01-04,235048165240
2022-01-05,236577342960
2022-01-06,238590437680
2022-01-07,242016570040
2022-01-10,242171423480
2022-01-11,247707433960
2022-01-12,246468606440
2022-01-13,245442702400
2022-01-14,249623745280
2022-01-18,250436725840
2022-01-19,249526961880
2022-01-20,248636554599
2022-01-21,245655625880
2022-01-24,246178256240
2022-01-25,256650220120
2022-01-26,256843786920
2022-01-27,262031377160
2022-01-28,252817597480
2022-01-31,254211278440
2022-02-01,260908689719
2022-02-02,262108803880
2022-02-03,259766645599
2022-02-04,263018567840
2022-02-07,268186801400
2022-02-08,264102541920
2022-02-09,266715693719
2022-02-10,263328274719
2022-02-11,268690075080
2022-02-14,264547745559
2022-02-15,259882785679
2022-02-16,259960212400
2022-02-17,258624601480
2022-02-18,258256824559
2022-02-22,256282443200
2022-02-23,262379797400
2022-02-24,261024829800
2022-02-25,271729073840
2022-02-28,278736192000
2022-03-01,289808212960
2022-03-02,298363865520
2022-03-03,302390054960
2022-03-04,307093728200
2022-03-07,313655642720
2022-03-08,330089464040
2022-03-09,321843518360
2022-03-10,330650807760
2022-03-11,330805661200
2022-03-14,322714568960
2022-03-15,306377531040
2022-03-16,305274200280
2022-03-17,310558573920
2022-03-18,313055585640
2022-03-21,318688379520
2022-03-22,317623762120
2022-03-23,321049894480
2022-03-24,321901588400
2022-03-25,327727949080
2022-03-28,321998371800
2022-03-29,318068965760
2022-03-30,320314340640
2022-03-31,317144479490
2022-04-01,319851786660
2022-04-04,320143942110
2022-04-05,318176762080
2022-04-06,321000931430
2022-04-07,325461171300
2022-04-08,330973170790
2022-04-11,322461708680
2022-04-12,329181284030
2022-04-13,334362174010
2022-04-14,334206357770
2022-04-18,338686074670
2022-04-19,334673806490
2022-04-20,336037198590
2022-04-21,320552959740
2022-04-22,313482797850
2022-04-25,306743745470
2022-04-26,304873950590
2022-04-27,304309116720
2022-04-28,315118868370
2022-04-29,305146629010
2022-05-02,311145554250
2022-05-03,316482260470
2022-05-04,326415545770
2022-05-05,323825100780
2022-05-06,332453425070
2022-05-09,310171702750
2022-05-10,313151688340
2022-05-11,317787221480
2022-05-12,320806161130
2022-05-13,326960902610
2022-05-16,336972096030
2022-05-17,338958753090
2022-05-18,327330966180
2022-05-19,324993722580
2022-05-20,326863517460
2022-05-23,334459559160
2022-05-24,336251445920
2022-05-25,341646583230
2022-05-26,343944872770
2022-05-27,347236490840
2022-05-31,340185805980
2022-06-01,343418992960
2022-06-02,342795728000
2022-06-03,345912052800
2022-06-06,344412321490
2022-06-07,350976080600
2022-06-08,352787444390
2022-06-09,345756236560
2022-06-10,341627106200
2022-06-13,325909142990
2022-06-14,326337637650
2022-06-15,319929694780
2022-06-16,302828862440
2022-06-17,289000171140
2022-06-21,301095406770
2022-06-22,288006842610
2022-06-23,277411338290
2022-06-24,281968963310
2022-06-27,287422531710
2022-06-28,292038587820
2022-06-29,286273386940
2022-06-30,279749417640
2022-07-01,283092189380
2022-07-05,275653073080
2022-07-06,272020465640
2022-07-07,277314797760
2022-07-08,275865619260
2022-07-11,273430999379
2022-07-12,268426502959
2022-07-13,266629521620
2022-07-14,262668433720
2022-07-15,265972560700
2022-07-18,269701780040
2022-07-19,279420937180
2022-07-20,283111511760
2022-07-21,280947405200
2022-07-22,278609397220
2022-07-25,286898698240
2022-07-26,284657302160
2022-07-27,288405843880
2022-07-28,290589272820
2022-07-29,316461939640
2022-08-01,310143521380
2022-08-02,307496355320
2022-08-03,300192495680
2022-08-04,292038451320
2022-08-05,296869046320
2022-08-08,296424631580
2022-08-09,300289107580
2022-08-10,301081325160
2022-08-11,308423829560
2022-08-12,308868244300
2022-08-15,302994240780
2022-08-16,302221345580
2022-08-17,304713932600
2022-08-18,307264486760
2022-08-19,304694610220
2022-08-22,303168142200
2022-08-23,313003233620
2022-08-24,315321919220
2022-08-25,318085019560
2022-08-26,315747011580
2022-08-29,318104341940
2022-08-30,310356067560
2022-08-31,305409538280
2022-09-01,300540298520
2022-09-02,305003768300
2022-09-06,303593234560
2022-09-07,299709436180
2022-09-08,301332516100
2022-09-09,309100112860
2022-09-12,313988675000
2022-09-13,308018059580
2022-09-14,315476498260
2022-09-15,310356067560
2022-09-16,302298635100
2022-09-19,303168142200
2022-09-20,301970154640
2022-09-21,299516212380
2022-09-22,299284343820
2022-09-23,279730095260
2022-09-26,272368268480
2022-09-27,272484202760
2022-09-28,281681655640
2022-09-29,279730095260
2022-09-30,274496189339
2022-10-03,289895641460
2022-10-04,301168193260
2022-10-05,302887735060
2022-10-06,308409374840
2022-10-07,305753638060
2022-10-10,300231998280
2022-10-11,300289316340
2022-10-12,301187299280
2022-10-13,315784298560
2022-10-14,305963804280
2022-10-17,308199208620
2022-10-18,310893157440
2022-10-19,320981136000
2022-10-20,322815313920
2022-10-21,330897160380
2022-10-24,330782524260
2022-10-25,334221607860
2022-10-26,338348508180
2022-10-27,339896095800
2022-10-28,343870147960
2022-10-31,345627901800
2022-11-01,348149896440
2022-11-02,341042457000
2022-11-03,346067340260
2022-11-04,350442618840
2022-11-07,354626837220
2022-11-08,354110974680
2022-11-09,339953413860
2022-11-10,346392142600
2022-11-11,356250848920
2022-11-14,356422803100
2022-11-15,359288706100
2022-11-16,353442263980
2022-11-17,351722722180
2022-11-18,349621059980
2022-11-21,346277506480
2022-11-22,355161805780
2022-11-23,352009312480
2022-11-25,350977587400
2022-11-28,340774972720
2022-11-29,345876280060
2022-11-30,350232452620
2022-12-01,348665758980
2022-12-02,345876280060
2022-12-05,337335889120
2022-12-06,328642650020
2022-12-07,329617057040
2022-12-08,331565871080
2022-12-09,320981136000
2022-12-12,324324689500
2022-12-13,331546765060
2022-12-14,329254042660
2022-12-15,326789366080
2022-12-16,322356769440
2022-12-19,324573067760
2022-12-20,329903647340
2022-12-21,333782169400
2022-12-22,328776392160
2022-12-23,338940794800
2022-12-27,343201437260
2022-12-28,338138341960
2022-12-29,340698548640
2022-12-30,342933952980
2023-01-03,329136013050
2023-01-04,325636377300
2023-01-05,331500631800
2023-01-06,333997669200
2023-01-09,331387130100
2023-01-10,333013987800
2023-01-11,331424964000
2023-01-12,334981350600
2023-01-13,335889364200
2023-01-17,341432030550
2023-01-18,335265104850
2023-01-19,338613405000
2023-01-20,342207625500
2023-01-23,341753618700
2023-01-24,342075206850
2023-01-25,338764740600
2023-01-26,355241404050
2023-01-27,339464667750
2023-01-30,329533269000
2023-01-31,329192763900
2023-02-01,324160855200
2023-02-02,319715371950
2023-02-03,320547717750
2023-02-06,320907139800
2023-02-07,329325182550
2023-02-08,321588150000
2023-02-09,318637105800
2023-02-10,325314789150
2023-02-13,323498761950
2023-02-14,325976882400
2023-02-15,319715371950
2023-02-16,315099636150
2023-02-17,308062530750
2023-02-21,304562895000
2023-02-22,303333293250
2023-02-23,306322171350
2023-02-24,307230184950
2023-02-27,308005779900
2023-02-28,304127805150
2023-03-01,306549174750
2023-03-02,307513939200
